TimestepsSoFar,LQGsigma_higher,TimeElapsed,ReturnMin,IWLastEpisode,DenMISEMeanLog,ReturnLastEpisode,ReturnMax,Regret/t,Delta,IWFirstEpisode,IWMin,Iteration,IWMean,LQGmu1_actor,ReturnMean,Regret,Bound,LQGmu1_higher,DenMISELogFirst,ReturnAbsMax,ReturnStepMax,DenMISELogLast,IWMax
2280,0.048781306,1310.4864826202393,,,-0.77245307,17.36581,17.399172,6.2657976,9.355603e-08,,,114,0.8817941,-0.01937714,11.134202,714.3009,337.0905,0.020408163,-3.474086,17.399172,19.18809,-0.72739106,17.310902
2300,0.057432614,1322.2571742534637,,2.0370098e-15,-0.7736739,12.440948,17.399172,6.2544346,9.193604e-08,,,115,1.0830319,-0.5370206,11.145565,719.26,335.60666,-0.5102041,-3.4828198,17.399172,19.18809,-0.75272036,17.053345
2320,0.07336965,1333.8889465332031,,,-0.77260464,17.347778,17.399172,6.200966,9.035778e-08,0.032569233,,116,0.858983,0.83238846,11.199034,719.312,327.44998,0.79591835,-3.4914777,17.399172,19.18809,-0.6904556,10.858278
2340,0.079610266,1345.7097458839417,,,-0.77232844,2.796307,17.399172,6.272784,8.8819796e-08,,,117,0.7387107,-0.9482472,11.127215,733.9158,321.87527,-1.0,-3.499781,17.399172,19.18809,-0.57825834,12.644968
2360,0.057432614,1357.373596906662,,,-0.7737864,17.250229,17.399172,6.220895,8.732076e-08,,,118,0.8636246,0.22599235,11.179105,734.06555,316.41275,0.14285715,-3.5082915,17.399172,19.18809,-0.661518,15.795082
2380,0.057432614,1369.1423771381378,,1.6174523,-0.7750758,8.639655,17.399172,6.242234,8.585934e-08,9.9856035e-36,,119,0.93757075,0.28196046,11.157765,742.8258,316.10507,0.3469388,-3.5167303,17.399172,19.18809,-0.7600223,14.960863
2400,0.062317666,1380.7373750209808,,5.690174e-19,-0.77490693,8.380817,17.399172,6.265376,8.4434326e-08,,,120,0.86269397,-0.15343675,11.134624,751.8452,309.66757,-0.30612245,-3.5250986,17.399172,19.18809,-0.6601892,13.567995
2420,0.079610266,1392.2867741584778,,1.02511044e-13,-0.7785236,16.42333,17.399172,6.2216682,8.3044476e-08,,,121,1.0306457,-0.75030404,11.178331,752.8218,308.55603,-0.79591835,-3.5333974,17.399172,19.18809,-1.0446744,11.272345
2440,0.06761824,1403.7490334510803,,3.7011594e-17,-0.77818185,17.36716,17.399172,6.1709394,8.168867e-08,,,122,1.2488033,-0.17486945,11.22906,752.85474,300.83948,-0.14285715,-3.541628,17.399172,19.18809,-0.7411857,16.703257
2460,0.07336965,1415.4664099216461,,1.282515e-06,-0.7775148,16.707075,17.399172,6.126403,8.03658e-08,,,123,1.067967,-0.6185614,11.273597,753.5476,300.47427,-0.59183675,-3.5497913,17.399172,19.18809,-0.8888361,11.950441
2480,0.07336965,1427.1574215888977,,,-0.77603877,17.394686,17.399172,6.077039,7.90748e-08,1.7021082e-12,,124,0.9530718,0.5841846,11.322961,753.55273,299.92953,0.5102041,-3.5578885,17.399172,19.18809,-0.6315117,11.708748
2500,0.11035183,1438.7966015338898,,0.0057228296,-0.7756133,5.9974933,17.399172,6.119643,7.781467e-08,84.56012,,125,1.5962771,1.0422915,11.280356,764.95544,299.73364,1.0,-3.5659206,17.399172,19.18809,-0.65080905,84.56012
2520,0.07336965,1450.2108223438263,,,-0.78059644,,17.399172,6.2091694,7.658441e-08,,,126,0.98785317,-0.39298612,11.19083,782.35535,286.77054,-0.42857143,-3.0571916,17.399172,19.18809,-1.8008223,12.021747
2540,0.07336965,1461.9708714485168,,3.2675454e-17,-0.77946365,17.268997,17.399172,6.161311,7.538312e-08,8.6580936e-27,,127,1.118245,0.3002008,11.238688,782.4866,286.83725,0.26530612,-3.0650969,17.399172,19.18809,-0.5975916,10.950981
2560,0.08638168,1473.5240705013275,,0.00081702345,-0.77815247,8.284137,17.399172,6.184393,7.420985e-08,0.0004961718,,128,0.95334244,0.79521847,11.215607,791.6023,285.64545,0.67346936,-3.07294,17.399172,19.18809,-0.696303,9.549727
2580,0.07336965,1485.0312063694,,7.530246e-24,-0.77902967,3.3471217,17.399172,6.245389,7.306376e-08,,,129,0.8808656,0.111302584,11.154611,805.655,280.86856,0.020408163,-3.0807183,17.399172,19.18809,-0.82423,11.303048
2600,0.11035183,1496.6564946174622,,9.282724e-19,-0.77971405,8.991862,17.399172,6.262025,7.1944044e-08,,,130,0.92923486,-0.9220811,11.137975,814.06323,277.67487,-0.9183673,-3.0884404,17.399172,19.18809,-0.7257271,7.3639097
2620,0.08638168,1508.3370039463043,,2.3305789e-12,-0.7789324,17.264765,17.399172,6.2152557,7.084985e-08,,,131,0.8944329,-0.44138712,11.184744,814.1985,265.51303,-0.26530612,-3.0961032,17.399172,19.18809,-0.5891863,10.036186
2640,0.09372906,1519.916105747223,,9.061578e-17,-0.7795591,17.305693,17.399172,6.168885,6.978043e-08,2.6609409e-11,,132,0.9254799,0.27404627,11.231114,814.29297,261.46237,0.3877551,-3.1037078,17.399172,19.18809,-0.7389599,9.634458
2660,0.10170138,1531.7874937057495,,1.030094e-18,-0.77901244,8.420881,17.399172,6.190015,6.8735034e-08,,,133,1.0353312,-0.6895027,11.209985,823.272,261.02966,-0.67346936,-3.1112552,17.399172,19.18809,-0.616277,8.479783
2680,0.11973804,1543.5517756938934,,1.6960219e-31,-0.77846783,17.392017,17.399172,6.14388,6.7712975e-08,1.1793875,,134,0.96085185,0.89923453,11.25612,823.2798,257.84796,0.75510204,-3.1187458,17.399172,19.18809,-0.72324044,7.4606133
2700,0.09372906,1555.183516740799,,6.394454e-14,-0.77850527,1.7424235,17.399172,6.2143517,6.671354e-08,2.0954928e-21,,135,0.9598913,0.2561272,11.185648,838.9375,251.66382,0.14285715,-3.1174178,17.399172,19.18809,-0.73189116,9.566516
2720,0.09372906,1566.586406469345,,0.005376434,-0.7778146,8.507378,17.399172,6.234045,6.573606e-08,1.7779488e-34,,136,1.045727,-0.0016970336,11.165955,847.8301,248.25696,-0.10204082,-3.1247978,17.399172,19.18809,-0.6270772,10.873783
2740,0.16597496,1578.1387724876404,,6.07661e-08,-0.77724016,10.009329,17.399172,6.242488,6.477992e-08,45.89107,,137,1.1924144,0.9475339,11.157512,855.22095,247.27635,1.0,-3.132124,17.399172,19.18809,-0.7187886,45.89107
2760,0.10170138,1589.6650722026825,,,-0.7760849,0.9303089,17.399172,6.316597,6.3844475e-08,,,138,1.0416125,-0.58611566,11.083403,871.6904,246.52576,-0.46938777,-2.850487,17.399172,19.18809,-0.7441643,8.228445
2780,0.15296425,1601.578766822815,,0.14025147,-0.7756427,17.383623,17.399172,6.2712727,6.292915e-08,,,139,0.64334345,-1.007124,11.128727,871.7068,242.6824,-1.0,-2.8577073,17.399172,19.18809,-0.73763365,6.761193
2800,0.11973804,1613.3712844848633,,1.0207331e-34,-0.77855015,17.200396,17.399172,6.2279034,6.203338e-08,0.0003102871,,140,0.9081888,0.4748682,11.172096,871.9065,230.28374,0.5102041,-2.8648756,17.399172,19.18809,-0.819699,7.412393
2820,0.14097345,1624.7920186519623,,2.199866e-12,-0.7790445,7.0515556,17.399172,6.257127,6.11566e-08,2.5739514e-30,,141,1.0593517,-0.71208566,11.142873,882.2549,226.87881,-0.59183675,-2.871991,17.399172,19.18809,-0.74466616,5.991446
2840,0.11973804,1636.7376163005829,,4.80748e-08,-0.77785796,17.39364,17.399172,6.213107,6.029826e-08,1.2836819e-16,,142,0.94025314,-0.15027486,11.1868925,882.26135,220.40833,0.020408163,-2.8790581,17.399172,19.18809,-0.6576985,6.991899
2860,0.12992261,1648.482632637024,,5.3350325,-0.77952677,16.14022,17.399172,6.1784687,5.945788e-08,5.597843e-23,,143,0.9286087,-0.32923806,11.221531,883.521,218.89986,-0.26530612,-2.8860757,17.399172,19.18809,-0.94436854,6.6203213
2880,0.12992261,1660.253807067871,,0.0001788617,-0.77968323,17.266191,17.399172,6.136492,5.8634946e-08,5.930549e-08,,144,1.0245515,0.29196012,11.263508,883.6548,217.06844,0.26530612,-2.8930442,17.399172,19.18809,-0.7197569,6.4209185
2900,0.16597496,1672.007087469101,,0.5853519,-0.77901644,8.328566,17.399172,6.1567326,5.7828977e-08,0.8240411,,145,0.9354351,0.44377166,11.243267,892.7263,210.94937,0.63265306,-2.8999648,17.399172,19.18809,-0.6942187,5.4984493
2920,0.19541045,1683.516937494278,,7.4168387e-09,-0.7789017,7.311644,17.399172,6.1836615,5.703951e-08,1.3220105e-19,,146,0.9623972,-0.8772278,11.216338,902.8146,205.2131,-0.79591835,-2.9011707,17.399172,19.18809,-0.6901423,4.918085
2940,0.24963507,1695.1464788913727,,1.8152851e-12,-0.7791528,17.304253,17.399172,6.142247,5.6266096e-08,27.004173,,147,0.8949463,0.8569975,11.257752,902.9104,205.05913,1.0,-2.9079967,17.399172,19.18809,-0.77076167,27.004173
2960,0.16597496,1706.6509375572205,,1.163205e-06,-0.7798961,2.417789,17.399172,6.201977,5.550832e-08,8.661191e-10,,148,0.9524098,0.21894786,11.198023,917.8926,194.48509,-0.06122449,-2.7461298,17.399172,19.18809,-0.7618154,5.6353908
2980,0.1800923,1718.0389504432678,,0.016367069,-0.7801875,8.668193,17.399172,6.218955,5.476574e-08,5.1809458e-14,,149,0.9623008,-0.60784906,11.181045,926.62427,189.01205,-0.3877551,-2.7528636,17.399172,19.18809,-0.7667248,4.576642
3000,0.27086833,1729.7304832935333,,1.0565095,-0.7800557,17.413286,17.413286,6.1774073,5.403796e-08,2.0421286e-12,,150,0.61681414,-0.9161382,11.222592,926.6111,187.80423,-1.0,-2.7595527,17.413286,19.201866,-0.7157838,3.8586779
3020,0.1800923,1741.3239896297455,,8.88278e-11,-0.7817753,17.273926,17.413286,6.137332,5.3324598e-08,0.005574571,,151,1.0167669,0.243402,11.262668,926.73706,185.0247,0.3469388,-2.7661972,17.413286,19.201866,-0.65490663,4.921873
3040,0.37546432,1753.0273001194,,0.28483555,-0.78126943,8.565252,17.413286,6.155078,5.262527e-08,16.406647,,152,0.73887366,0.7816872,11.244922,935.572,172.49261,1.0,-2.7727609,17.413286,19.201866,-0.7138165,16.406647
3060,0.2300663,1764.7404305934906,,0.0005934901,-0.78329927,3.5413926,17.413286,6.205428,5.19396e-08,4.3407576e-06,,153,0.9352381,0.15293002,11.1945715,949.43054,166.53662,-0.18367347,-2.6768174,17.413286,19.201866,-0.8233125,4.322107
3080,1.0,1776.801762342453,,0.62682813,-0.78392863,8.891717,17.413286,6.2203817,5.1267257e-08,5.8086996,,154,0.5643591,-0.002898097,11.179618,957.9387,165.61487,1.0,-2.683332,17.413286,19.201866,-0.8106194,5.8086996
3100,0.40740025,1788.2962548732758,,0.10146762,-0.7863706,10.813829,17.413286,6.222742,5.0607877e-08,2.3512888e-05,,155,0.5806746,-1.077108,11.177258,964.525,151.9296,-1.0,-2.6527796,17.413286,19.201866,-0.7280305,2.5835502
3120,1.0,1800.2097103595734,,4.6629705,-0.7997957,17.196917,17.413286,6.1841545,4.9961137e-08,0.6278237,,156,0.54165417,-1.2017655,11.215845,964.728,138.62292,-1.0,-2.6592104,17.413286,19.201866,-2.461564,4.6629705
3140,0.24963507,1811.7526664733887,,4.5404063e-06,-0.8202211,17.196817,17.413286,6.146059,4.932671e-08,0.04856635,,157,1.0132928,0.38891637,11.253941,964.9314,125.595375,0.2244898,-2.6615837,17.413286,19.201866,-3.5499372,3.4915328
3160,0.24963507,1823.4911541938782,,0.005458583,-0.82008225,7.72752,17.413286,6.168378,4.87043e-08,2.1062899e-08,,158,0.98676157,-0.471808,11.231622,974.60376,118.104866,-0.5102041,-2.6676235,17.413286,19.201866,-0.8068803,3.5171676
3180,0.31890655,1835.2925531864166,,1.0698566,-0.81926376,17.4089,17.413286,6.129527,4.8093597e-08,0.023855433,,159,0.96730494,0.32953894,11.270473,974.5947,115.987236,-0.06122449,-2.6739328,17.413286,19.201866,-0.6723989,2.9943259
3200,0.37546432,1846.997793674469,,0.22554961,-0.81882584,8.115925,17.413286,6.1492424,4.74943e-08,0.0024812983,,160,0.9768341,-0.47490743,11.250757,983.8789,107.79508,-0.46938777,-2.6800523,17.413286,19.201866,-0.71397567,5.5792055
3220,0.34603184,1858.8170504570007,,0.07470397,-0.81807333,17.410784,17.413286,6.110982,4.690615e-08,2.5702205,,161,0.99865323,0.03905323,11.289018,983.86804,106.89974,0.42857143,-2.6862674,17.413286,19.201866,-0.6720748,2.5954163
3240,0.6127514,1870.5870468616486,,0.3131173,-0.8174033,9.095707,17.413286,6.1245213,4.6328847e-08,0.026587995,,162,0.71670043,-1.3651603,11.275478,992.1725,105.1152,-1.0,-2.6766214,17.413286,19.201866,-0.7056938,21.233631
3260,0.5647181,1882.3292093276978,,0.006388748,-0.839111,17.179428,17.413286,6.0882998,4.5762143e-08,10.1686325,,163,0.64621186,0.39358002,11.3117,992.39294,104.58412,1.0,-2.6826112,17.413286,19.201866,-4.064863,10.1686325
3280,1.0,1894.1617863178253,,0.74874663,-0.84112096,7.694295,17.413286,6.110358,4.5205766e-08,5.4971867,,164,0.5777752,-0.7316679,11.289641,1002.09863,102.97965,1.0,-2.6282117,17.413286,19.201866,-0.8134565,5.4971867
3300,1.0,1905.8479588031769,,0.8285446,-0.8432227,17.37409,17.413286,6.0734825,4.4659473e-08,0.5925112,,165,0.7430301,-2.2574248,11.326517,1002.12476,101.34133,-1.0,-2.6013207,17.413286,19.201866,-0.766855,21.818336
3320,0.01831564,1917.7198250293732,,,-0.8743484,15.15784,17.413286,6.0504017,4.4123027e-08,,,166,1.7067488,-0.55656445,11.349598,1004.3667,91.22968,-0.59183675,-2.6037786,17.413286,19.201866,-5.744207,45.25453
3340,0.01831564,1929.5159769058228,,,-0.8698233,17.373274,17.413286,6.014332,4.3596195e-08,,,167,1.558604,-0.89511555,11.385668,1004.39355,90.183914,-0.877551,-2.6097846,17.413286,19.201866,-0.6565069,49.75368
3360,1.0,1941.179565668106,,0.74367005,-0.8660141,17.288942,17.413286,5.9791946,4.3078728e-08,0.6011256,,168,1.0557597,0.38755858,11.420805,1004.50464,89.089035,-1.0,-2.6157548,17.413286,19.201866,-0.62828106,57.207565
3380,0.01831564,1953.0204541683197,,,-0.86582494,7.737119,17.413286,6.00099,4.257043e-08,,,169,1.4813825,-0.14726597,11.39901,1014.16724,88.25575,-0.14285715,-2.6181178,17.413286,19.201866,-0.83546495,50.225914
3400,0.01831564,1964.604902267456,,,-0.86260325,16.435492,17.413286,5.971365,4.2071083e-08,,,170,1.54082,-0.7353848,11.428635,1015.1321,87.08141,-0.71428573,-2.6240175,17.413286,19.201866,-0.6507828,44.99969
3420,0.01831564,1976.294085264206,,,-0.859084,17.383347,17.413286,5.9365425,4.158046e-08,,,171,1.3734834,-0.98840946,11.463457,1015.1487,86.308624,-1.0,-2.6298826,17.413286,19.201866,-0.6723988,50.86811
3440,0.041433174,1987.958048582077,,4.2127275,-0.8562978,17.207582,17.413286,5.903146,4.109837e-08,,,172,1.2195379,-0.8890102,11.496854,1015.3412,85.50133,-0.9183673,-2.6357136,17.413286,19.201866,-0.6022444,19.759878
3460,0.041433174,1999.5591461658478,,0.002280218,-0.85348016,17.285225,17.413286,5.869687,4.062462e-08,,,173,1.1528991,-0.77892417,11.530313,1015.4558,84.242256,-0.71428573,-2.6415107,17.413286,19.201866,-0.5434038,16.761705
3480,0.01831564,2011.3574497699738,,,-0.8524077,17.358593,17.413286,5.83619,4.015901e-08,,,174,1.1414962,-0.17638174,11.563809,1015.4971,83.66237,-0.18367347,-2.6472745,17.413286,19.201866,-0.77623814,50.749744
3500,0.01831564,2022.9426729679108,,,-0.85087055,16.727543,17.413286,5.8066835,3.970136e-08,,,175,1.392422,-0.43808007,11.593316,1016.1697,83.40663,-0.46938777,-2.6530051,17.413286,19.201866,-0.6195881,44.92157
3520,0.01831564,2034.6623742580414,,39.847336,-0.8486864,17.33994,17.413286,5.7740316,3.925149e-08,,,176,1.3653262,-0.40662658,11.625968,1016.2296,84.696144,-0.42857143,-2.658703,17.413286,19.201866,-0.73875445,47.351364
3540,0.029890813,2046.696455001831,,2.1001931e-11,-0.84612656,17.330637,17.413286,5.741802,3.880923e-08,,,177,1.0721257,-0.2247145,11.658197,1016.2991,83.19049,-0.18367347,-2.6643689,17.413286,19.201866,-0.64005303,24.805786
3560,1.0,2058.406604528427,,0.37526408,-0.8451235,16.779516,17.413286,5.713031,3.837439e-08,5.7317877,,178,0.57281595,1.3354138,11.686969,1016.91943,81.660126,1.0,-2.6700027,17.413286,19.201866,-0.688776,5.7317877
3580,0.029890813,2070.099071741104,,,-0.8642554,,17.413286,5.7783203,3.7946826e-08,,,179,1.2797799,-0.87252504,11.621679,1034.3193,81.51701,-0.877551,-2.6439114,17.413286,19.201866,-3.8436108,23.839306
3600,0.029890813,2081.859945297241,,1.5244783e-18,-0.86087555,17.293484,17.413286,5.746811,3.7526366e-08,,,180,1.1774971,-0.5562188,11.653189,1034.426,81.428314,-0.59183675,-2.6494825,17.413286,19.201866,-0.4741589,23.858711
3620,0.041433174,2093.6432540416718,,2.2841103e-24,-0.8591028,17.410334,17.413286,5.715003,3.7112855e-08,,,181,0.96329474,-1.0192138,11.684997,1034.4155,80.987915,-1.0,-2.6550226,17.413286,19.201866,-0.6594907,20.741581
3640,0.01831564,2105.714154958725,,,-0.85969794,17.196413,17.413286,5.684721,3.6706137e-08,,,182,1.1529104,-0.30824676,11.715279,1034.6194,80.984436,-0.3469388,-2.6605322,17.413286,19.201866,-0.8921362,47.845276
3660,0.01831564,2117.395626783371,,,-0.85876924,17.139307,17.413286,5.6550827,3.6306073e-08,,,183,1.1334485,-0.7761781,11.744917,1034.8801,80.36882,-0.75510204,-2.6660118,17.413286,19.201866,-0.7422903,46.471447
3680,0.08638168,2129.4168226718903,,4.6996465,-0.8576257,17.373405,17.413286,5.6244926,3.591252e-08,,,184,1.0578384,-0.82513213,11.775507,1034.9065,80.22157,-0.877551,-2.6714613,17.413286,19.201866,-0.70605147,9.975241
3700,0.11973804,2140.9488241672516,,7.7850227,-0.85750765,17.329268,17.413286,5.594472,3.5525325e-08,,,185,1.038225,-0.731737,11.805528,1034.9773,80.14314,-0.79591835,-2.6768816,17.413286,19.201866,-0.8784548,7.7850227
3720,0.029890813,2152.572945356369,,1.002667e-21,-0.85538805,17.355722,17.413286,5.5646315,3.514436e-08,,,186,1.1230828,-0.43393436,11.835368,1035.0215,79.83234,-0.42857143,-2.6822722,17.413286,19.201866,-0.49158654,24.13408
3740,0.2300663,2164.2175636291504,,0.13485502,-0.8529495,17.327295,17.413286,5.535264,3.476949e-08,2.0322112e-17,,187,1.0117267,-0.9031137,11.864736,1035.0945,79.457664,-1.0,-2.6876342,17.413286,19.201866,-0.47289273,35.664536
3760,0.029890813,2176.0679154396057,,,-0.8511627,17.281868,17.413286,5.5064497,3.440058e-08,,,188,0.9387822,-0.09906444,11.89355,1035.2126,79.09119,-0.10204082,-2.6929677,17.413286,19.201866,-0.49890146,33.261726
3780,0.041433174,2187.6920568943024,,9.477272e-17,-0.85137147,15.531997,17.413286,5.487199,3.4037512e-08,,,189,1.0475743,-0.52892494,11.912801,1037.0806,78.69,-0.46938777,-2.6982727,17.413286,19.201866,-0.7827593,16.912033
3800,0.041433174,2199.327063560486,,18.933535,-0.8511049,17.405619,17.413286,5.45829,3.3680166e-08,,,190,1.1126188,-0.52973497,11.9417095,1037.0752,79.57504,-0.5510204,-2.7035496,17.413286,19.201866,-0.818393,19.991901
3820,0.44205254,2210.947480916977,,0.7628826,-0.8500531,17.381304,17.413286,5.4298105,3.3328423e-08,0.85491616,,191,0.9784682,0.27311265,11.970189,1037.0938,77.40425,0.06122449,-2.7087991,17.413286,19.201866,-0.7255493,2.2809114
3840,1.0,2222.540515899658,,0.39291057,-0.84988517,8.425532,17.413286,5.448271,3.2982157e-08,0.66024035,,192,0.92100763,-1.4711872,11.951729,1046.0679,77.156746,-1.0,-2.709555,17.413286,19.201866,-0.7951733,48.636795
3860,0.01831564,2234.160730600357,,,-0.8670083,17.180477,17.413286,5.421179,3.2641257e-08,,,193,2.1844847,0.20328678,11.978821,1046.2876,76.70828,0.26530612,-2.7113168,17.413286,19.201866,-4.0444875,45.34814
3880,0.029890813,2245.771178007126,,,-0.8619522,8.728398,17.413286,5.437935,3.2305614e-08,,,194,0.90845954,-0.3307082,11.962065,1054.9592,75.34328,-0.3469388,-2.7164848,17.413286,19.201866,-0.8959768,25.149902
3900,0.01831564,2257.64559674263,,1.514453e-30,-0.86129016,17.261389,17.413286,5.410758,3.1975123e-08,,,195,1.2126356,-0.5678246,11.989242,1055.0979,75.01786,-0.5510204,-2.7216263,17.413286,19.201866,-0.60049325,40.224476
3920,0.01831564,2269.363682746887,,,-0.8585185,17.389706,17.413286,5.3832035,3.1649677e-08,,,196,1.2542294,-0.15565652,12.016796,1055.1079,74.81789,-0.14285715,-2.7267413,17.413286,19.201866,-0.45031387,40.032497
3940,0.0529305,2281.0437767505646,,2.2002247e-14,-0.8557907,16.415932,17.413286,5.3608723,3.132918e-08,,,197,1.0098665,-0.5373681,12.039127,1056.0918,74.67925,-0.59183675,-2.7318304,17.413286,19.201866,-0.48645225,12.62458
3960,0.01831564,2292.891505718231,,,-0.8541581,17.39879,17.413286,5.333804,3.1013528e-08,,,198,0.8841515,-0.8413135,12.0661955,1056.0933,74.616455,-0.8367347,-2.736894,17.413286,19.201866,-0.52112937,48.740807
3980,0.044957362,2304.478782892227,,,-0.85385096,17.327333,17.413286,5.3073664,3.0702616e-08,,,199,0.92825395,-0.18833257,12.092633,1056.1658,74.50639,-0.18367347,-2.7419317,17.413286,19.201866,-0.6130853,15.831446
4000,0.03243324,2316.047538757324,,,-0.85271734,16.606977,17.413286,5.284795,3.0396354e-08,,,200,1.1408855,-0.69230705,12.115205,1056.959,74.47299,-0.75510204,-2.7469442,17.413286,19.201866,-0.5305434,22.08321
4020,0.062317666,2327.6934666633606,,11.929916,-0.8513047,17.388788,17.413286,5.2585583,3.0094654e-08,,,201,0.9634888,-0.6290609,12.141441,1056.9702,74.68977,-0.67346936,-2.7519317,17.413286,19.201866,-0.66816556,14.215564
4040,0.01831564,2339.7063360214233,,,-0.85036147,17.429956,17.429956,5.232378,2.9797427e-08,,,202,1.4693474,-0.8764398,12.167622,1056.9402,74.42209,-0.877551,-2.7568944,17.429956,19.218756,-0.6080744,34.946564
4060,0.041433174,2351.3244512081146,,,-0.84587497,17.308983,17.429956,5.2070513,2.9504578e-08,,,203,0.7685383,-0.30805695,12.192948,1057.0315,74.2521,-0.30612245,-2.7618327,17.429956,19.218756,-0.31917927,20.75375
4080,0.01831564,2362.9703254699707,,,-0.8463072,17.246109,17.429956,5.1822815,2.9216023e-08,,,204,1.3289738,0.37444943,12.217718,1057.1853,74.161285,0.3877551,-2.7667468,17.429956,19.218756,-0.6776601,59.671146
4100,0.08638168,2374.513961791992,,1.7204923e-22,-0.84511214,7.8280683,17.429956,5.2036943,2.8931689e-08,,,205,1.0232825,-0.3054246,12.196305,1066.7573,74.17584,-0.5102041,-2.7716367,17.429956,19.218756,-0.7969551,9.821933
4120,0.01831564,2386.0657708644867,,43.656075,-0.84433264,17.199303,17.429956,5.179408,2.8651481e-08,,,206,1.2431868,-0.27746853,12.220592,1066.958,75.71999,-0.30612245,-2.7765028,17.429956,19.218756,-0.69600683,43.656075
4140,0.40740025,2397.738485813141,,0.43763146,-0.8432074,17.034592,17.429956,5.156152,2.8375323e-08,2.6738768e-05,,207,1.0022461,-1.465759,12.243848,1067.3232,73.816284,-1.0,-2.7813456,17.429956,19.218756,-0.76728314,30.713701
