LQGsigma_higher,Regret,IWFirstEpisode,IWMax,LQGmu1_actor,IWMin,ReturnStepMax,IWLastEpisode,Regret/t,Bound,ReturnMin,TimeElapsed,IWMean,DenMISELogLast,LQGmu1_higher,DenMISELogFirst,ReturnLastEpisode,TimestepsSoFar,ReturnMean,ReturnMax,DenMISEMeanLog,ReturnAbsMax,Iteration,Delta
0.07336965,6044.34,,9.950003,-0.023536175,,19.223595,9.644704,3.6455612,35.719112,,27922.91912174225,0.96347845,-0.5756496,-0.2244898,-4.7623973,17.00199,33160,13.754438,17.435139,-0.79502743,17.435139,1658,4.4229545e-10
0.01831564,6050.164,,47.172913,-0.052354977,,19.223595,44.803066,3.6468735,35.832035,,27935.559171915054,1.150701,-0.7357986,-0.020408163,-4.7630005,11.575179,33180,13.753126,17.435139,-0.79501474,17.435139,1659,4.4176235e-10
0.01831564,6052.951,,29.897959,-0.8339226,,19.223595,,3.6463556,35.674255,,27948.129460811615,1.036076,-0.5440453,-0.8367347,-4.7636027,14.613013,33200,13.753644,17.435139,-0.79477996,17.435139,1660,4.4123027e-10
0.027547687,6053.0234,,20.68298,-0.4031232,,19.223595,,3.644205,35.66163,,27960.724732398987,0.9893995,-0.29550377,-0.42857143,-4.764205,17.327587,33220,13.755795,17.435139,-0.79446197,17.435139,1661,4.4069917e-10
0.01831564,6053.076,,72.47995,0.38333416,,19.223595,,3.642044,35.648415,,27972.946666240692,1.0374273,-0.43732113,0.3877551,-4.764807,17.346586,33240,13.757956,17.435139,-0.79425585,17.435139,1662,4.4016896e-10
0.07336965,6062.711,,10.356912,-0.1457988,,19.223595,1.871119e-07,3.645647,35.647854,,27985.79907822609,1.0085993,-1.171859,-0.06122449,-4.7654085,7.766769,33260,13.754353,17.435139,-0.7944706,17.435139,1663,4.396398e-10
0.10170138,6063.7363,,7.4082217,-0.3695649,,19.223595,3.1591413,3.6440725,35.65339,,27998.52572631836,0.9673707,-0.47393155,-0.26530612,-4.76601,16.373495,33280,13.755927,17.435139,-0.794274,17.435139,1664,4.3911152e-10
0.0529305,6063.8535,,13.014444,-0.9327516,,19.223595,1.2682842e-19,3.6419535,35.643097,,28010.840844392776,0.96602595,-0.52211213,-0.877551,-4.7666106,17.283401,33300,13.758046,17.435139,-0.7941307,17.435139,1665,4.3858425e-10
0.027547687,6063.9883,,62.194714,0.7616304,,19.223595,,3.6398497,35.630917,,28023.645816087723,0.9835372,-0.3253451,0.75510204,-4.767211,17.263674,33320,13.76015,17.435139,-0.793871,17.435139,1666,4.380579e-10
0.07336965,6077.5645,,25.167393,0.7979851,,19.223595,13.508604,3.6458101,35.630642,,28035.941637277603,1.0859463,-1.4339424,0.8367347,-4.767811,3.8232179,33340,13.7541895,17.435139,-0.79427207,17.435139,1667,4.3753248e-10
0.041433174,6091.658,,12.317316,-0.5360937,,19.223595,,3.652073,35.608276,,28048.527688503265,1.0446073,-1.4831115,-0.5510204,-4.7684107,3.3069904,33360,13.747927,17.435139,-0.7946366,17.435139,1668,4.3700804e-10
0.2300663,6091.6973,5.974436e-06,2.788431,-1.0204031,,19.223595,2.0122483,3.649908,35.59675,,28061.083453655243,0.99100745,-0.15090811,-0.5510204,-4.76901,17.361866,33380,13.750092,17.435139,-0.7942259,17.435139,1669,4.364845e-10
0.062317666,6091.8984,,20.457355,-0.97211784,,19.223595,15.799462,3.6478434,35.7279,,28073.919857025146,1.092361,-0.9570013,-1.0,-4.769609,17.198416,33400,13.752156,17.435139,-0.79432875,17.435139,1670,4.3596188e-10
0.01831564,6092.0664,,35.445103,-0.9419495,,19.223595,29.390612,3.6457615,35.608345,,28086.684893608093,0.95097524,-0.54895914,-0.9591837,-4.7702074,17.23183,33420,13.754238,17.435139,-0.79412913,17.435139,1671,4.3544027e-10
0.079610266,6092.207,,16.957115,0.38187304,,19.223595,,3.6436644,35.59851,,28099.44552707672,0.95130694,-0.38401487,0.26530612,-4.770806,17.25822,33440,13.756335,17.435139,-0.793917,17.435139,1672,4.3491957e-10
0.027547687,6101.832,,46.369385,0.33254486,,19.223595,46.083847,3.6472397,35.68851,,28112.381676197052,1.0117316,-1.1803602,0.3877551,-4.771404,7.7769485,33460,13.75276,17.435139,-0.79417896,17.435139,1673,4.3439977e-10
0.01831564,6111.135,,28.352314,-0.9221072,,19.223595,,3.6506176,35.580524,,28124.977855682373,1.065152,-1.3460946,-0.9183673,-4.7720013,8.097805,33480,13.749382,17.435139,-0.7945077,17.435139,1674,4.3388096e-10
0.2939076,6111.2656,1.4133313e-18,59.730072,0.9381805,,19.223595,5.3206817e-09,3.6485167,35.56461,,28137.697909832,0.8994444,-0.24964127,0.9183673,-4.7725987,17.2682,33500,13.751483,17.435139,-0.79414755,17.435139,1675,4.33363e-10
0.027547687,6127.574,,23.245045,-0.9385609,,19.223595,,3.6560707,35.553406,,28150.56226158142,0.9606762,-1.6427858,-0.9591837,-4.7731953,1.0908953,33520,13.743929,17.435139,-0.7947159,17.435139,1676,4.3284604e-10
0.027547687,6127.713,,18.525425,-0.95105934,,19.223595,15.631083,3.6539736,35.56692,,28163.36977815628,1.0115541,-0.34503752,-0.9183673,-4.773792,17.260883,33540,13.746026,17.435139,-0.79447377,17.435139,1677,4.3232998e-10
0.062317666,6127.871,,20.304022,-0.999873,,19.223595,7.091854,3.6518898,35.55951,,28176.278005361557,1.0893002,-0.41075575,-1.0,-4.774388,17.242075,33560,13.74811,17.435139,-0.79424065,17.435139,1678,4.3181483e-10
0.34603184,6128.0664,4.8586207e-05,3.8562853,0.29426572,,19.223595,0.040596366,3.6498308,35.55357,,28189.04103088379,0.9912724,-0.6596798,-0.020408163,-4.774984,17.204544,33580,13.750169,17.435139,-0.79410964,17.435139,1679,4.313006e-10
0.01831564,6137.1523,,81.97415,0.32389954,,19.223595,63.388317,3.6530666,35.590565,,28201.717913627625,0.7764043,-1.2777531,0.30612245,-4.775579,8.31626,33600,13.746933,17.435139,-0.7944028,17.435139,1680,4.3078732e-10
0.01831564,6146.4004,,42.742447,-0.9861076,,19.223595,,3.656396,35.51526,,28214.48552465439,0.8825053,-1.3305281,-1.0,-4.776174,8.149476,33620,13.743604,17.435139,-0.7948613,17.435139,1681,4.3027493e-10
0.01831564,6146.59,,35.488235,-0.12596779,,19.223595,,3.654334,35.504818,,28227.350527763367,0.99850035,-0.57234687,-0.14285715,-4.7767687,17.210539,33640,13.745666,17.435139,-0.7948035,17.435139,1682,4.2976347e-10
0.027547687,6147.8926,,22.760246,-0.9531893,,19.223595,,3.652937,35.505318,,28240.229496240616,0.97306156,-0.5581996,-0.9591837,-4.7773633,16.098288,33660,13.747063,17.435139,-0.794668,17.435139,1683,4.2925288e-10
0.041433174,6148.0527,,12.721666,-0.8616326,,19.223595,10.15172,3.6508627,35.505417,,28253.16605758667,0.97964424,-0.40607584,-0.9183673,-4.7779574,17.240793,33680,13.749137,17.435139,-0.79445577,17.435139,1684,4.2874326e-10
0.01831564,6148.1406,,29.602734,-0.8188455,,19.223595,14.082344,3.6487474,35.538017,,28265.862657785416,1.0393327,-0.4878143,-0.8367347,-4.778551,17.310154,33700,13.751252,17.435139,-0.7942874,17.435139,1685,4.282345e-10
0.062317666,6148.217,,9.56463,-0.8716646,,19.223595,8.600234,3.6466293,35.52278,,28278.794128656387,0.95767534,-0.33642086,-0.8367347,-4.7791443,17.323496,33720,13.75337,17.435139,-0.7939966,17.435139,1686,4.2772666e-10
0.31890655,6148.3125,0.13801117,7.2854037,-0.7187709,,19.223595,1.8735673,3.6445246,35.5066,,28291.54791212082,0.98115647,-0.5256943,-0.71428573,-4.779737,17.305536,33740,13.755475,17.435139,-0.7938636,17.435139,1687,4.2721973e-10
0.01831564,6148.3496,,25.346369,-0.5056013,,19.223595,2.4993448e-27,3.6423874,35.475487,,28304.4502017498,1.1085641,-0.5011908,-0.5102041,-4.7802477,17.363537,33760,13.757612,17.435139,-0.7937016,17.435139,1688,4.267137e-10
1.0,6148.379,31.542404,55.046444,-1.1943219,,19.223595,0.41319263,3.6402483,35.47527,,28317.305683374405,0.9407509,-0.15731218,-1.0,-4.7808404,17.371397,33780,13.759751,17.435139,-0.79326403,17.435139,1689,4.2620865e-10
0.27086833,6148.588,0.6403208,23.807442,-0.9879672,,19.223595,19.407463,3.638217,35.46946,,28329.94459795952,0.95296913,-2.8358076,-1.0,-4.762929,17.191597,33800,13.761783,17.435139,-0.7945094,17.435139,1690,4.2570442e-10
0.041433174,6148.7734,,22.724216,-1.0842761,,19.223595,16.315914,3.636176,35.463387,,28342.525601387024,1.031094,-0.5695765,-1.0,-4.7631416,17.211176,33820,13.7638235,17.435139,-0.7944052,17.435139,1691,4.25201e-10
0.09372906,6148.9824,2.5197278e-18,18.591124,-0.82502985,,19.223595,18.480623,3.6341505,35.503365,,28355.450670719147,1.0960047,-1.8725457,-1.0,-4.763733,17.193321,33840,13.765849,17.435139,-0.79502666,17.435139,1692,4.2469858e-10
0.027547687,6149.043,,19.320517,-0.81579375,,19.223595,17.954182,3.63204,35.50785,,28368.081931352615,1.0009803,-0.3051926,-0.8367347,-4.7643237,17.33814,33860,13.76796,17.435139,-0.7946823,17.435139,1693,4.2419698e-10
0.027547687,6149.0977,,16.757517,-0.5368903,,19.223595,3.850782e-26,3.6299276,35.452652,,28380.81081557274,1.0681,-0.3367775,-0.5102041,-4.7649145,17.344778,33880,13.770072,17.435139,-0.79441386,17.435139,1694,4.2369636e-10
0.027547687,6149.121,,23.35982,-0.1614654,,19.223595,,3.6278,35.446877,,28393.20281147957,0.9844894,-0.15244028,-0.14285715,-4.7655044,17.378283,33900,13.7722,17.435139,-0.79399717,17.435139,1695,4.2319656e-10
0.027547687,6149.926,,17.157335,-0.29865816,,19.223595,2.347706e-05,3.6261358,35.433636,,28405.930520772934,1.0374243,-0.45490363,-0.30612245,-4.766094,16.59396,33920,13.773864,17.435139,-0.7938091,17.435139,1696,4.2269763e-10
0.01831564,6150.283,,35.398094,-0.7228612,,19.223595,,3.6242094,35.429993,,28418.72881913185,0.9427338,-0.19532621,-0.71428573,-4.7666836,17.04325,33940,13.77579,17.435139,-0.7934369,17.435139,1697,4.221996e-10
1.0,6150.3184,0.68758595,103.55974,0.6767305,,19.223595,0.15065035,3.622096,35.42788,,28431.628977537155,0.9245483,-0.51027006,1.0,-4.767273,17.36453,33960,13.777904,17.435139,-0.79330766,17.435139,1698,4.2170248e-10
0.01831564,6162.783,,89.285995,0.6541395,,19.223595,87.89856,3.6273003,35.521816,,28444.273800611496,1.0546589,-1.4109734,0.67346936,-4.7674565,4.935048,33980,13.772699,17.435139,-0.7937203,17.435139,1699,4.212062e-10
0.027547687,6174.9766,,17.677725,-0.57008606,,19.223595,,3.6323385,35.41117,,28456.928602695465,1.0748727,-1.4159424,-0.5510204,-4.768045,5.2087855,34000,13.767661,17.435139,-0.7940658,17.435139,1700,4.2071083e-10
0.027547687,6174.9805,,23.259706,-0.70418894,,19.223595,2.3065477e-05,3.630206,35.411385,,28469.599608421326,0.9535474,-0.35017005,-0.71428573,-4.7686334,17.394718,34020,13.7697935,17.435139,-0.793763,17.435139,1701,4.202163e-10
0.01831564,6174.998,,25.573439,-0.31044012,,19.223595,,3.6280842,35.399055,,28482.428458213806,1.1196355,-0.4052585,-0.30612245,-4.769221,17.382244,34040,13.771915,17.435139,-0.7935645,17.435139,1702,4.1972265e-10
0.041433174,6175.201,,12.307497,-0.54759616,,19.223595,5.3474395e-07,3.626072,35.396523,,28495.105409622192,1.0433943,-0.15130167,-0.5510204,-4.7698083,17.196686,34060,13.773928,17.435139,-0.79312086,17.435139,1703,4.1922987e-10
0.01831564,6175.2637,,25.935541,-0.54370904,,19.223595,25.046894,3.6239805,35.406906,,28507.879229784012,1.1018175,-0.15716484,-0.5510204,-4.7703953,17.338398,34080,13.776019,17.435139,-0.7927236,17.435139,1704,4.1873796e-10
0.027547687,6175.2695,,52.807808,0.33678684,,19.223595,,3.6218586,35.39784,,28520.360510587692,0.8382154,-0.1358366,0.30612245,-4.770982,17.393465,34100,13.778141,17.435139,-0.7922821,17.435139,1705,4.182469e-10
0.041433174,6184.5977,,15.587663,-0.57849956,,19.223595,,3.625204,35.395313,,28533.360400915146,0.9613425,-1.3193104,-0.71428573,-4.7715683,8.071955,34120,13.774796,17.435139,-0.7926904,17.435139,1706,4.1775675e-10
0.062317666,6184.6035,,8.920263,-0.5366774,,19.223595,8.897201,3.623084,35.46305,,28545.889129638672,1.0301161,-0.42638478,-0.5510204,-4.7721543,17.393023,34140,13.776916,17.435139,-0.79250014,17.435139,1707,4.172674e-10
0.01831564,6184.633,,25.493685,-0.5246225,,19.223595,18.255695,3.6209793,35.49684,,28558.751339673996,1.1154326,-0.13003774,-0.5510204,-4.77274,17.370758,34160,13.77902,17.435139,-0.7920956,17.435139,1708,4.1677894e-10
0.01831564,6184.631,,64.49516,0.16073993,,19.223595,,3.6188593,35.396828,,28571.44330596924,1.0916039,-0.114865445,0.14285715,-4.7733254,17.402632,34180,13.78114,17.435139,-0.79163504,17.435139,1709,4.162913e-10
0.01831564,6193.162,,63.826744,0.1678206,,19.223595,29.184608,3.6217318,35.441704,,28584.00891494751,1.1297789,-1.0764935,0.18367347,-4.77391,8.869413,34200,13.778268,17.435139,-0.79175663,17.435139,1710,4.1580459e-10
0.041433174,6201.713,,16.142931,-0.3524588,,19.223595,8.401648e-33,3.6246138,35.391495,,28596.556107759476,0.9745823,-1.0543782,-0.3469388,-4.774495,8.848232,34220,13.775386,17.435139,-0.7918428,17.435139,1711,4.153187e-10
0.048781306,6201.834,,26.475819,0.29256225,,19.223595,,3.6225672,35.391205,,28609.257415771484,0.9806212,-0.5168858,0.3877551,-4.7750793,17.279428,34240,13.777432,17.435139,-0.7916986,17.435139,1712,4.1483364e-10
0.40740025,6210.908,9.786487,25.62423,-1.0461603,,19.223595,0.02171426,3.6257496,35.38939,,28621.903564453125,0.9493778,-1.2242329,-1.0,-4.775663,8.325361,34260,13.77425,17.435139,-0.79196537,17.435139,1713,4.1434944e-10
0.10170138,6211.1074,,7.4269695,-0.018294834,,19.223595,3.059041e-18,3.6237497,35.380524,,28634.699347019196,0.9901061,-1.3941782,-0.10204082,-4.77055,17.199993,34280,13.77625,17.435139,-0.79234743,17.435139,1714,4.138661e-10
0.01831564,6216.5586,,46.845955,-0.0036654677,,19.223595,46.77415,3.624815,35.381607,,28647.521783828735,1.1444277,-0.77092606,-0.020408163,-4.771133,11.949896,34300,13.775185,17.435139,-0.79234123,17.435139,1715,4.133836e-10
0.09372906,6222.336,2.5399261e-18,18.572435,-0.8866782,,19.223595,3.1390379e-24,3.62607,35.35678,,28660.060000419617,1.0956616,-0.93130904,-1.0,-4.771716,11.62168,34320,13.77393,17.435139,-0.79234487,17.435139,1716,4.1290193e-10
0.027547687,6222.4395,,19.341925,-0.85780543,,19.223595,4.619489,3.6240187,35.35914,,28672.868235826492,1.0017711,-0.50084066,-0.8367347,-4.772299,17.295734,34340,13.775981,17.435139,-0.7921212,17.435139,1717,4.1242113e-10
0.041433174,6222.5234,,34.197823,0.52083457,,19.223595,,3.6219578,35.35783,,28685.91198682785,1.0321684,-0.43485558,0.5102041,-4.772881,17.315939,34360,13.778042,17.435139,-0.7919146,17.435139,1718,4.1194115e-10
0.027547687,6233.291,,16.980156,-0.5547661,,19.223595,,3.6261148,35.352493,,28698.887320518494,1.0872258,-1.261203,-0.5510204,-4.773463,6.634846,34380,13.773885,17.435139,-0.7921728,17.435139,1719,4.11462e-10
0.09372906,6233.2656,2.7118554e-26,6.7158985,-0.97952425,,19.223595,0.053920798,3.623991,35.341034,,28711.685421466827,0.9685592,-0.15639862,-0.8367347,-4.7740445,17.423986,34400,13.776009,17.435139,-0.7917546,17.435139,1720,4.1098372e-10
0.062317666,6233.4453,,10.29682,-0.54263014,,19.223595,3.064198e-14,3.6219912,35.339527,,28724.23033308983,1.0029697,-0.5328579,-0.46938777,-4.774626,17.21913,34420,13.778008,17.435139,-0.7916229,17.435139,1721,4.105062e-10
0.01831564,6233.412,,25.025072,-0.56415856,,19.223595,22.02148,3.6198683,35.44358,,28737.433366537094,1.1238931,-0.115881026,-0.5510204,-4.7752066,17.433943,34440,13.780131,17.435139,-0.7912297,17.435139,1722,4.100296e-10
0.027547687,6233.385,,16.590366,-0.57823175,,19.223595,16.333067,3.6177511,35.370674,,28750.337233543396,1.0958711,-0.23402223,-0.5510204,-4.775787,17.427649,34460,13.7822485,17.435139,-0.79083765,17.435139,1723,4.0955378e-10
0.0529305,6233.4023,,12.306781,-0.52819055,,19.223595,10.8631,3.6156626,35.34072,,28763.67718911171,1.01925,-0.3985682,-0.59183675,-4.776367,17.38281,34480,13.784337,17.435139,-0.7905566,17.435139,1724,4.090788e-10
0.027547687,6233.4414,,57.266846,0.6688561,,19.223595,,3.6135893,35.331154,,28776.556985616684,1.0094011,-0.102369405,0.67346936,-4.776947,17.362167,34500,13.78641,17.435139,-0.79014754,17.435139,1725,4.0860465e-10
0.40740025,6245.8086,0.23171107,3.6810837,-0.8571584,,19.223595,0.07615313,3.618661,35.328094,,28789.364877700806,0.98398453,-1.3489659,-0.46938777,-4.777527,5.0315185,34520,13.781339,17.435139,-0.79047275,17.435139,1726,4.081313e-10
0.027547687,6245.8965,,24.613516,-0.8900253,,19.223595,16.920574,3.6166162,35.326973,,28802.27687072754,0.9525552,-0.42962837,-0.877551,-4.7779717,17.310963,34540,13.783383,17.435139,-0.7902733,17.435139,1727,4.0765877e-10
0.041433174,6246.0156,,36.927826,0.67728937,,19.223595,,3.6145926,35.30457,,28815.456177949905,0.9840346,-0.46512717,0.67346936,-4.7785506,17.282639,34560,13.785407,17.435139,-0.7901147,17.435139,1728,4.071871e-10
0.027547687,6258.4863,,31.413551,0.00805149,,19.223595,,3.6197147,35.303112,,28828.336933612823,1.0625529,-1.325081,-0.020408163,-4.779129,4.9281588,34580,13.780285,17.435139,-0.7904378,17.435139,1729,4.0671624e-10
0.14097345,6266.6875,3.5928173e-07,19.482485,-1.0986992,,19.223595,6.635381e-11,3.6223621,35.299053,,28841.14740872383,1.0456102,-1.0896182,-1.0,-4.7797074,9.200022,34600,13.7776375,17.435139,-0.79057854,17.435139,1730,4.0624618e-10
0.5647181,6266.8867,9.074861,14.390099,-1.6748781,,19.223595,4.1879473,3.6203861,35.297,,28854.04506468773,0.9667423,-2.0114088,-0.71428573,-4.7802854,17.198437,34620,13.7796135,17.435139,-0.79125893,17.435139,1731,4.0577694e-10
1.0,6267.121,31.378603,54.65431,-1.5626574,,19.223595,24.495308,3.6184301,35.34348,,28866.79221701622,0.94516885,-4.3451505,-1.0,-4.775634,17.16769,34640,13.7815695,17.435139,-0.7933304,17.435139,1732,4.0530845e-10
0.6127514,6267.3438,25.422039,27.068867,-0.78498685,,19.223595,25.926966,3.6164703,35.34813,,28879.58379650116,0.9740276,-4.106015,-1.0,-4.758256,17.177372,34660,13.783529,17.435139,-0.79527533,17.435139,1733,4.0484086e-10
0.01831564,6267.3945,,98.84548,0.8169307,,19.223595,,3.6144142,35.288345,,28892.510728120804,1.1266654,-0.47323978,0.79591835,-4.7442703,17.349224,34680,13.785585,17.435139,-0.79510576,17.435139,1734,4.0437403e-10
0.01831564,6281.7656,,34.32626,-0.18733998,,19.223595,,3.620614,35.236885,,28905.173371076584,1.0013794,-1.5313807,-0.18367347,-4.744847,3.028428,34700,13.779386,17.435139,-0.79547024,17.435139,1735,4.0390805e-10
0.027547687,6282.289,,22.4118,-0.18779743,,19.223595,22.366001,3.6188307,35.26248,,28917.79661130905,1.0003682,-0.44350123,-0.18367347,-4.745423,16.87738,34720,13.781169,17.435139,-0.7952705,17.435139,1736,4.0344286e-10
0.041433174,6283.1016,,13.076625,-0.89016795,,19.223595,,3.6172152,35.236553,,28930.245461940765,0.9799233,-0.4326131,-0.8367347,-4.745999,16.58676,34740,13.782784,17.435139,-0.79506403,17.435139,1737,4.0297846e-10
0.01831564,6283.201,,36.384373,-0.8859956,,19.223595,27.283472,3.6151905,35.266937,,28942.92070555687,0.92115086,-0.46248448,-0.877551,-4.7465744,17.300539,34760,13.784809,17.435139,-0.79488575,17.435139,1738,4.0251483e-10
0.027547687,6283.3105,,23.713284,-0.87593323,,19.223595,22.137861,3.6131744,35.226997,,28955.830125570297,0.96339077,-0.47137627,-0.877551,-4.7471495,17.290415,34780,13.786825,17.435139,-0.7947486,17.435139,1739,4.0205209e-10
0.041433174,6283.414,,15.564497,-0.90208143,,19.223595,15.555197,3.6111574,35.249454,,28968.735696554184,0.984228,-0.48042226,-0.877551,-4.7477245,17.297915,34800,13.788842,17.435139,-0.794591,17.435139,1740,4.0159007e-10
0.041433174,6283.539,,11.746092,-0.5437224,,19.223595,3.4414512e-15,3.6091557,35.21177,,28981.652225017548,1.0542356,-0.32778862,-0.5510204,-4.748299,17.271446,34820,13.790844,17.435139,-0.79433346,17.435139,1741,4.0112888e-10
0.01831564,6283.5684,,24.430853,-0.53414416,,19.223595,22.130974,3.6071005,35.2324,,28994.42439723015,1.1277096,-0.09530056,-0.5510204,-4.748873,17.371302,34840,13.792899,17.435139,-0.7939024,17.435139,1742,4.0066847e-10
0.0529305,6283.59,,30.672663,0.8012787,,19.223595,,3.6050434,35.202965,,29007.314897298813,0.9960813,-0.09351737,0.71428573,-4.7494473,17.379517,34860,13.794956,17.435139,-0.79343045,17.435139,1743,4.0020884e-10
0.027547687,6297.7324,,24.174547,-0.3198328,,19.223595,,3.611085,35.188164,,29019.97399663925,0.9700912,-1.4708282,-0.3469388,-4.7500205,3.2590327,34880,13.788915,17.435139,-0.79382455,17.435139,1744,3.9975007e-10
0.01831564,6297.9883,,25.593428,-0.32069173,,19.223595,20.78238,3.6091623,35.26573,,29032.94810652733,1.1213632,-0.23321477,-0.30612245,-4.7505937,17.145933,34900,13.790837,17.435139,-0.79352254,17.435139,1745,3.9929204e-10
0.027547687,6298.199,,16.8475,-0.33269212,,19.223595,15.869758,3.6072168,35.20773,,29045.89593720436,1.0374507,-0.23137143,-0.30612245,-4.751167,17.187471,34920,13.792783,17.435139,-0.79313475,17.435139,1746,3.988348e-10
0.041433174,6298.3867,,15.989052,-0.3736429,,19.223595,13.088821,3.605259,35.22164,,29058.360902786255,0.9770069,-0.36613917,-0.3469388,-4.7517395,17.21179,34940,13.794741,17.435139,-0.79287106,17.435139,1747,3.9837836e-10
0.08638168,6298.5547,,6.646578,-0.51357675,,19.223595,2.2398412,3.6032925,35.18747,,29071.03263449669,1.0099647,-0.52599347,-0.5102041,-4.7523117,17.232355,34960,13.796707,17.435139,-0.79273313,17.435139,1748,3.9792264e-10
0.027547687,6298.6035,,42.10553,0.17784142,,19.223595,,3.6012602,35.183548,,29083.679945468903,1.0910254,-0.11195805,0.14285715,-4.7528834,17.351065,34980,13.798739,17.435139,-0.79233867,17.435139,1749,3.9746775e-10
0.027547687,6307.1875,,41.50016,0.15388536,,19.223595,40.406586,3.604107,35.205338,,29096.593272447586,1.1047078,-1.0485047,0.18367347,-4.753455,8.816695,35000,13.795893,17.435139,-0.7924382,17.435139,1750,3.9701362e-10
0.01831564,6315.6973,,33.537857,-0.21910957,,19.223595,,3.6069098,35.18382,,29109.350208759308,1.0146554,-1.0411992,-0.18367347,-4.7540264,8.889049,35020,13.79309,17.435139,-0.7925258,17.435139,1751,3.965603e-10
0.01831564,6316.2305,,39.16556,-0.251584,,19.223595,36.731705,3.605155,35.269917,,29122.252313375473,0.9197217,-0.5657236,-0.2244898,-4.754597,16.86654,35040,13.794845,17.435139,-0.79239196,17.435139,1752,3.9610773e-10
0.11035183,6316.7715,,6.094245,-0.2908043,,19.223595,3.3044167,3.603407,35.179073,,29135.054413318634,0.9770252,-0.67146075,-0.3877551,-4.755168,16.858496,35060,13.796593,17.435139,-0.7923726,17.435139,1753,3.9565592e-10
0.041433174,6317.1055,,12.3079405,-0.2848928,,19.223595,11.851645,3.6015425,35.165863,,29147.737724542618,0.9888942,-0.27607372,-0.30612245,-4.7557383,17.065815,35080,13.798457,17.435139,-0.7920919,17.435139,1754,3.9520492e-10
1.0,6317.451,30.778011,53.580997,-0.32140136,,19.223595,0.44420677,3.5996866,35.150833,,29160.30988907814,0.9460615,-0.36316258,-1.0,-4.756308,17.055447,35100,13.800313,17.435139,-0.79185504,17.435139,1755,3.9475467e-10
0.01831564,6317.668,,24.834612,-0.31329873,,19.223595,19.19,3.5977612,35.173904,,29173.11416220665,1.1331613,-0.22127278,-0.30612245,-4.7394924,17.18149,35120,13.802238,17.435139,-0.7915625,17.435139,1756,3.943052e-10
0.062317666,6317.869,,9.530992,-0.3464718,,19.223595,7.2818413,3.595828,35.15576,,29185.618943452835,0.96919036,-0.13544245,-0.30612245,-4.7400618,17.200705,35140,13.804172,17.435139,-0.7911168,17.435139,1757,3.9385648e-10
0.041433174,6317.9844,,34.19469,0.52987015,,19.223595,,3.5938482,35.140648,,29198.059208631516,1.0550498,-0.4651521,0.5510204,-4.7406306,17.285946,35160,13.806151,17.435139,-0.79094964,17.435139,1758,3.9340856e-10
0.01831564,6328.834,,103.3119,0.8449481,,19.223595,,3.5979729,35.124023,,29210.672780513763,1.1058422,-1.2726201,0.8367347,-4.7411995,6.548409,35180,13.802027,17.435139,-0.79119647,17.435139,1759,3.9296133e-10
0.01831564,6343.631,,35.27538,-0.83803827,,19.223595,,3.6043358,35.118256,,29223.481818914413,0.93657017,-1.5061107,-0.877551,-4.741768,2.6045015,35200,13.795664,17.435139,-0.79155356,17.435139,1760,3.925149e-10
0.062317666,6343.699,,9.012944,-0.7544749,,19.223595,8.420425,3.6023283,35.12511,,29236.201861143112,0.9677887,-0.27430725,-0.8367347,-4.742336,17.33055,35220,13.797671,17.435139,-0.7912997,17.435139,1761,3.9206927e-10
0.07336965,6343.717,,20.564842,0.32372868,,19.223595,,3.6002932,35.104336,,29248.561722755432,0.94195557,-0.6164749,0.3469388,-4.7429037,17.38327,35240,13.799706,17.435139,-0.7912193,17.435139,1762,3.9162437e-10
0.10170138,6352.965,,7.560891,-0.37469843,,19.223595,7.7120643e-07,3.6034966,35.089462,,29261.42176270485,0.9640091,-1.3304285,-0.26530612,-4.743471,8.150483,35260,13.796503,17.435139,-0.79156,17.435139,1763,3.911802e-10
0.08638168,6353.1543,1.469456e-36,8.569545,-0.89230824,,19.223595,0.0004775118,3.6015615,35.08756,,29274.14723110199,0.96216166,-0.51955926,-0.75510204,-4.744038,17.211918,35280,13.798438,17.435139,-0.79142666,17.435139,1764,3.9073683e-10
0.09372906,6353.2676,2.4719912e-18,18.54063,-1.0606674,,19.223595,3.3115005,3.5995846,35.10209,,29286.90553879738,1.0966392,-0.4090576,-1.0,-4.7446046,17.28779,35300,13.800415,17.435139,-0.7912319,17.435139,1765,3.9029419e-10
0.14097345,6353.4727,3.4708526e-07,19.240473,-0.98504937,,19.223595,12.657703,3.597663,35.099014,,29299.713383436203,1.0478003,-1.5906197,-1.0,-4.745171,17.19325,35320,13.802337,17.435139,-0.7916316,17.435139,1766,3.898523e-10
0.01831564,6353.6562,,35.042736,-0.3631777,,19.223595,,3.5957308,35.087265,,29312.372193813324,0.9516713,-0.5687892,-0.3469388,-4.745737,17.215698,35340,13.804269,17.435139,-0.79147977,17.435139,1767,3.894112e-10
0.027547687,6353.793,,22.99442,-0.3298603,,19.223595,20.445488,3.5937748,35.10428,,29325.15460705757,0.9955036,-0.51860917,-0.3469388,-4.746303,17.262142,35360,13.806225,17.435139,-0.791356,17.435139,1768,3.889708e-10
0.062317666,6353.9355,,25.723846,0.51843464,,19.223595,,3.5918236,35.08149,,29338.010830640793,0.99617,-0.2948874,0.59183675,-4.7468686,17.260662,35380,13.808176,17.435139,-0.7910801,17.435139,1769,3.8853115e-10
