Regret,DenMISEMeanLog,IWMin,IWMean,Bound,IWMax,ReturnMean,Delta,ReturnMax,LQGmu1_actor,Iteration,Regret/t,DenMISELogFirst,IWLastEpisode,TimeElapsed,DenMISELogLast,LQGmu1_higher,ReturnStepMax,ReturnAbsMax,LQGsigma_higher,ReturnMin,TimestepsSoFar,ReturnLastEpisode,IWFirstEpisode
7054.3105,-0.7513039,,0.96408504,33.556778,40.12137,14.0834465,2.6874877e-10,17.43384,0.59544516,2127,3.316553,-0.032965004,,34024.14913249016,-0.9826263,0.59183675,19.223055,17.43384,0.041433174,,42540,9.114597,
7065.832,-0.7516322,,1.0070155,33.552055,25.771875,14.07959,2.6849623e-10,17.43384,0.084628224,2128,3.3204098,-0.03343504,2.3376021e-21,34037.187341213226,-1.4080205,0.06122449,19.223055,17.43384,0.0529305,,42560,5.8765535,
7074.1895,-0.7518424,,0.9767985,33.54986,4.8734565,14.077223,2.6824407e-10,17.43384,-0.32514986,2129,3.3227768,-0.033904854,1.1163666,34050.19233036041,-1.2025183,-0.26530612,19.223055,17.43384,0.1800923,,42580,9.039446,0.0032948568
7074.5,-0.7516812,,0.9813183,33.593918,22.018362,14.078638,2.679923e-10,17.43384,-0.30904168,2130,3.3213615,-0.0343729,16.765614,34063.34417128563,-0.38497075,-0.30612245,19.223055,17.43384,0.027547687,,42600,17.092442,
7074.6406,-0.7515284,,1.0469975,33.55092,12.849261,14.080131,2.6774083e-10,17.43384,-0.30602518,2131,3.319869,-0.034842275,9.491224,34076.50987958908,-0.40393084,-0.3469388,19.223055,17.43384,0.041433174,,42620,17.256857,
7074.992,-0.7513444,,0.9907309,33.591927,21.725784,14.081524,2.6748972e-10,17.43384,-0.30947515,2132,3.3184757,-0.035311427,21.702171,34089.506011009216,-0.4045205,-0.30612245,19.223055,17.43384,0.027547687,,42640,17.05151,
7075.2363,-0.7511807,,0.9989763,33.60068,32.33665,14.082964,2.6723895e-10,17.43384,-0.2914918,2133,3.3170357,-0.035780363,31.632008,34102.61582708359,-0.38986188,-0.30612245,19.223055,17.43384,0.01831564,,42660,17.154398,
7075.465,-0.75102776,,0.99933213,33.57189,14.132206,14.084411,2.6698857e-10,17.43384,-0.28014535,2134,3.315589,-0.036249075,13.745504,34115.74752140045,-0.41832173,-0.30612245,19.223055,17.43384,0.041433174,,42680,17.171385,
7075.7715,-0.75087744,,0.9880808,33.52454,31.937721,14.085821,2.6673852e-10,17.43384,-0.6927439,2135,3.3141785,-0.036717568,,34128.55677175522,-0.42734745,-0.71428573,19.223055,17.43384,0.01831564,,42700,17.094116,6.163352e-26
7075.7812,-0.7506618,,0.9631287,33.52045,18.910463,14.087368,2.6648883e-10,17.43384,0.27908766,2136,3.3126316,-0.037185844,6.7429213e-37,34141.53905296326,-0.27328753,0.26530612,19.223055,17.43384,0.07336965,,42720,17.38766,
7084.789,-0.75091624,,1.0468085,33.520332,17.418781,14.084703,2.6623947e-10,17.43384,-0.7053708,2137,3.3152962,-0.037653897,,34154.62311887741,-1.2549794,-0.67346936,19.223055,17.43384,0.027547687,,42740,8.395493,1.6815977e-16
7084.826,-0.75069857,,0.9957507,33.57067,20.987232,14.086236,2.659905e-10,17.43384,-0.7029492,2138,3.3137636,-0.038121734,19.097143,34167.574520111084,-0.329005,-0.71428573,19.223055,17.43384,0.027547687,,42760,17.361368,2.7202011e-11
7084.8184,-0.75049657,,1.0609779,33.51813,27.251558,14.087789,2.6574185e-10,17.43384,-0.567563,2139,3.312211,-0.03858935,3.4041756e-14,34180.51541471481,-0.3115387,-0.5510204,19.223055,17.43384,0.01831564,,42780,17.406933,
7084.799,-0.75021935,,0.99615765,33.505215,13.9979515,14.089346,2.6549357e-10,17.43384,-0.689519,2140,3.3106537,-0.039056752,0.022554213,34193.77837562561,-0.21344474,-0.71428573,19.223055,17.43384,0.041433174,,42800,17.42164,6.450576e-05
7084.8145,-0.74998254,,1.0188127,33.504333,7.899364,14.090884,2.652456e-10,17.43384,-0.6880033,2141,3.3091154,-0.0395239,7.853137,34207.339290857315,-0.23750614,-0.67346936,19.223055,17.43384,0.062317666,,42820,17.382189,0.003243181
7084.828,-0.7497293,,1.0534838,33.49856,16.995728,14.092424,2.64998e-10,17.43384,0.018391391,2142,3.3075752,-0.03998935,3.883973e-20,34220.629244565964,-0.2249793,0.020408163,19.223055,17.43384,0.07336965,,42840,17.389992,2.0704884e-35
7093.086,-0.7498288,,1.0031332,33.49854,37.959488,14.090114,2.6475072e-10,17.43384,0.54291767,2143,3.309886,-0.040456094,6.7388056e-30,34233.757894039154,-1.0143025,0.5102041,19.223055,17.43384,0.041433174,,42860,9.139968,
7104.0625,-0.75012875,,0.96553475,33.494766,5.617256,14.086537,2.645038e-10,17.43384,0.59308,2144,3.3134623,-0.04092262,5.2830606,34247.13142323494,-1.3902494,0.46938777,19.223055,17.43384,0.2939076,,42880,6.4209695,2.0878242e-05
7115.5625,-0.7504535,,1.0217975,33.494953,6.344137,14.082722,2.6425728e-10,17.43384,-0.73246515,2145,3.317278,-0.041388918,,34260.58295726776,-1.4113346,-0.63265306,19.223055,17.43384,0.08638168,,42900,5.9021473,0.021467619
7115.59,-0.7502969,,1.0066541,33.499146,20.618149,14.084253,2.6401104e-10,17.43384,-0.7753744,2146,3.3157463,-0.041845,18.005993,34273.79826045036,-0.4355572,-0.71428573,19.223055,17.43384,0.027547687,,42920,17.370874,2.7303477e-11
7115.6562,-0.7501418,,0.99996257,33.493534,5.6884775,14.085769,2.6376515e-10,17.43384,-0.47677943,2147,3.314231,-0.04231088,2.6312673,34287.17968440056,-0.4208985,-0.75510204,19.223055,17.43384,0.2300663,,42940,17.336311,1.4128053
7115.7188,-0.75003767,,0.95227545,33.486267,15.187154,14.087281,2.6351962e-10,17.43384,-0.266529,2148,3.3127184,-0.042118713,3.5928962e-05,34300.52123761177,-0.5265106,-0.26530612,19.223055,17.43384,0.041433174,,42960,17.336987,
7116.1133,-0.74991363,,0.9867409,33.524323,33.716652,14.088638,2.632744e-10,17.43384,-0.25508586,2149,3.3113613,-0.042584155,33.511303,34314.03887319565,-0.4330502,-0.26530612,19.223055,17.43384,0.01831564,,42980,17.004095,
7116.551,-0.74979,,0.9980907,33.478607,3.9966626,14.089976,2.6302957e-10,17.43384,-0.4881214,2150,3.3100233,-0.04304938,2.21825,34327.44219970703,-0.466014,-0.42857143,19.223055,17.43384,0.16597496,,43000,16.966225,0.033122066
7116.539,-0.7496715,,0.9224897,33.557117,37.033745,14.09152,2.6278507e-10,17.43384,-0.45625255,2151,3.3084793,-0.04349898,21.126408,34340.693881988525,-0.49254364,-0.46938777,19.223055,17.43384,0.01831564,,43020,17.408651,
7116.582,-0.7495956,,1.0111817,33.49034,20.90293,14.093039,2.625409e-10,17.43384,-0.50194806,2152,3.306961,-0.043963775,3.5195997,34354.07898068428,-0.5032666,-0.5102041,19.223055,17.43384,0.027547687,,43040,17.358326,
7116.592,-0.7494263,,1.0053278,33.498314,14.019398,14.094569,2.6229705e-10,17.43384,-0.5179812,2153,3.3054304,-0.044428352,13.991222,34367.631833553314,-0.3935479,-0.5102041,19.223055,17.43384,0.041433174,,43060,17.389147,1.21564595e-20
7116.6367,-0.74922544,,1.0118947,33.478607,30.830618,14.096082,2.6205357e-10,17.43384,-0.5497494,2154,3.303918,-0.04489271,27.40004,34381.021013498306,-0.31963196,-0.5102041,19.223055,17.43384,0.01831564,,43080,17.354961,
7116.6484,-0.74897146,,1.0485069,33.46789,115.3894,14.09761,2.6181043e-10,17.43384,0.16919553,2155,3.3023891,-0.045356855,0.14798668,34394.41579294205,-0.20916712,1.0,19.223055,17.43384,1.0,,43100,17.390005,0.06648585
7125.203,-0.7492131,,0.9737677,33.448627,33.254257,14.095174,2.6156763e-10,17.43384,-0.84752846,2156,3.3048258,-0.045789935,,34407.66472244263,-1.3092442,-0.8367347,19.223055,17.43384,0.01831564,,43120,8.844013,0.0015914078
7125.289,-0.7490928,,1.1438042,33.446037,22.735945,14.096667,2.6132516e-10,17.43384,-0.9366457,2157,3.3033323,-0.04625291,0.019448023,34421.11444783211,-0.45836857,-0.9183673,19.223055,17.43384,0.01831564,,43140,17.315628,22.735945
7125.4277,-0.74871355,,0.9400338,33.44261,29.42953,14.098133,2.6108302e-10,17.43384,-1.0372572,2158,3.3018665,-0.036231034,0.4173876,34434.39942622185,-0.06992048,-0.71428573,19.223055,17.43384,1.0,,43160,17.259617,0.40525997
7125.6367,-0.74904156,,0.98812747,33.423077,33.302696,14.0995655,2.608412e-10,17.43384,-0.25939146,2159,3.300434,-0.03650654,,34447.58337569237,-1.395663,-0.26530612,19.223055,17.43384,0.01831564,,43180,17.18955,
7125.9805,-0.74890214,,0.9783574,33.44144,21.865543,14.100935,2.6059976e-10,17.43384,-0.2824161,2160,3.2990646,-0.036969613,21.772505,34460.701764822006,-0.43079907,-0.26530612,19.223055,17.43384,0.027547687,,43200,17.057384,
7126.2246,-0.7487534,,1.0279808,33.421852,12.101366,14.102348,2.6035862e-10,17.43384,-0.93370366,2161,3.2976513,-0.03743247,,34473.81233215332,-0.402577,-0.9591837,19.223055,17.43384,0.041433174,,43220,17.155499,5.9331117
7126.3574,-0.74842006,,1.1108055,33.427124,15.088754,14.103813,2.601178e-10,17.43384,-0.8489672,2162,3.2961864,-0.035153333,13.090481,34486.92329740524,-0.053955298,-0.9183673,19.223055,17.43384,0.027547687,,43240,17.269983,14.977709
7126.4414,-0.748241,,0.9883526,33.589714,32.8387,14.105297,2.5987737e-10,17.43384,-0.8329136,2163,3.2947025,-0.028711937,27.854897,34500.21176600456,-0.4689731,-0.8367347,19.223055,17.43384,0.01831564,,43260,17.313581,0.0015644607
7126.5312,-0.74808127,,0.97060406,33.58867,21.559746,14.106777,2.5963723e-10,17.43384,-0.8356499,2164,3.2932224,-0.029173428,21.101015,34513.65590119362,-0.38604313,-0.8367347,19.223055,17.43384,0.027547687,,43280,17.309393,0.21688971
7126.6055,-0.74792725,,0.99823105,33.565563,32.05844,14.108265,2.5939745e-10,17.43384,-0.8284163,2165,3.2917347,-0.029535206,31.858164,34527.05839085579,-0.3819861,-0.8367347,19.223055,17.43384,0.01831564,,43300,17.32974,0.0015657495
7126.672,-0.747752,,0.9742333,33.538357,21.060114,14.109754,2.5915797e-10,17.43384,-0.81606793,2166,3.290246,-0.02999627,19.851017,34540.30809259415,-0.36094835,-0.8367347,19.223055,17.43384,0.027547687,,43320,17.331636,0.21706825
7126.7227,-0.747585,,0.9733207,33.474174,14.123136,14.11125,2.5891883e-10,17.43384,-0.76985884,2167,3.2887497,-0.030357633,12.150801,34553.61355829239,-0.35706005,-0.8367347,19.223055,17.43384,0.041433174,,43340,17.35094,1.5296166
7126.7656,-0.7474574,,0.9536623,33.471558,34.398533,14.112746,2.5868005e-10,17.43384,-0.7480653,2168,3.2872534,-0.030113375,24.501474,34566.78013801575,-0.442243,-0.75510204,19.223055,17.43384,0.01831564,,43360,17.355778,2.588671e-16
7126.789,-0.7473423,,0.98931074,33.449398,6.81571,14.11425,2.5844157e-10,17.43384,-0.6888834,2169,3.2857494,-0.030574523,6.189546,34580.24541592598,-0.44626334,-0.79591835,19.223055,17.43384,0.08638168,,43380,17.375338,1.7868031
7126.8027,-0.74711055,,1.013355,33.42414,23.966377,14.115759,2.5820343e-10,17.43384,-0.104279585,2170,3.2842407,-0.030212007,,34593.407027721405,-0.2327048,-0.10204082,19.223055,17.43384,0.027547687,,43400,17.389006,
7128.258,-0.74699074,,1.0049143,33.420143,4.696474,14.116601,2.5796562e-10,17.43384,-0.81124103,2171,3.2833986,-0.03067273,8.241455e-05,34606.60294127464,-0.49658948,-0.71428573,19.223055,17.43384,0.12992261,,43420,15.943439,0.9389056
7128.324,-0.7468038,,0.9981399,33.41584,2.6336346,14.118083,2.5772814e-10,17.43384,-0.54221207,2172,3.2819166,-0.030700859,1.0910635,34619.77975320816,-0.3454434,-0.5102041,19.223055,17.43384,0.24963507,,43440,17.335878,0.43721357
7128.3203,-0.7465703,,1.0692476,33.490475,26.974163,14.119595,2.5749097e-10,17.43384,-0.5724941,2173,3.280405,-0.030959884,24.599447,34633.10815525055,-0.23730333,-0.5510204,19.223055,17.43384,0.01831564,,43460,17.40202,
7128.3145,-0.7462947,,0.9329011,33.411793,77.7342,14.121105,2.5725413e-10,17.43384,0.1640075,2174,3.2788944,-0.03141997,,34646.26779985428,-0.21212018,0.18367347,19.223055,17.43384,0.01831564,,43480,17.404045,
7136.8555,-0.74658734,,1.0571231,33.408993,17.741093,14.118687,2.5701768e-10,17.43384,-0.5521261,2175,3.281313,-0.031879846,,34659.58472156525,-1.3051597,-0.5510204,19.223055,17.43384,0.027547687,,43500,8.859752,7.5285556e-38
7136.871,-0.74630815,,1.0425137,33.384525,11.740934,14.120187,2.5678148e-10,17.43384,-0.57888633,2176,3.2798128,-0.03233951,11.676891,34672.8462498188,-0.19323297,-0.5510204,19.223055,17.43384,0.041433174,,43520,17.38278,1.1692205e-16
7136.865,-0.7460379,,0.9991008,33.376205,14.1155815,14.121697,2.5654562e-10,17.43384,-0.22106019,2177,3.2783022,-0.032798965,4.558961e-09,34686.05673456192,-0.19851294,-0.30612245,19.223055,17.43384,0.041433174,,43540,17.409893,
7137.3496,-0.745998,,0.941142,33.372116,10.221851,14.122979,2.563101e-10,17.43384,-0.26981792,2178,3.2770205,-0.033258207,9.59132,34699.267565727234,-0.6563412,-0.26530612,19.223055,17.43384,0.062317666,,43560,16.913391,1.210757e-23
7137.664,-0.7458631,,1.0366917,33.36618,35.736023,14.124338,2.560749e-10,17.43384,-0.09035738,2179,3.2756615,-0.033717237,1.9365843e-17,34712.460743904114,-0.39163136,-0.10204082,19.223055,17.43384,0.01831564,,43580,17.084276,
7139.752,-0.74573135,,1.0694067,33.36283,26.58791,14.124885,2.5584004e-10,17.43384,-0.57963043,2180,3.275115,-0.03417606,,34725.57068872452,-0.48978156,-0.59183675,19.223055,17.43384,0.01831564,,43600,15.314916,
7139.754,-0.7454468,,0.9904316,33.360023,6.6436777,14.126385,2.5560548e-10,17.43384,-0.6609807,2181,3.273615,-0.03463467,0.1823259,34738.84334039688,-0.18985803,-0.877551,19.223055,17.43384,0.11973804,,43620,17.395477,3.2682207
7139.7695,-0.7452107,,1.0879498,33.49889,26.010756,14.127879,2.5537122e-10,17.43384,-0.69436693,2182,3.2721205,-0.033595696,21.519474,34751.89724111557,-0.22036207,-0.67346936,19.223055,17.43384,0.01831564,,43640,17.386818,1.0127919e-37
7139.795,-0.74495035,,1.0551423,33.3752,17.098417,14.129365,2.5513733e-10,17.43384,-0.6960873,2183,3.2706347,-0.034053884,14.087848,34765.01133131981,-0.26014838,-0.67346936,19.223055,17.43384,0.027547687,,43660,17.373293,1.675553e-16
7139.797,-0.7447063,,0.992145,33.348583,15.79822,14.130861,2.5490374e-10,17.43384,-0.1473912,2184,3.2691383,-0.034511864,,34777.638424158096,-0.26396206,-0.10204082,19.223055,17.43384,0.041433174,,43680,17.395605,
7141.082,-0.74470454,,1.0073166,33.34717,9.63531,14.13177,2.5467045e-10,17.43384,-0.541175,2185,3.2682295,-0.034969635,5.7975427e-07,34790.822956323624,-0.73055524,-0.5102041,19.223055,17.43384,0.062317666,,43700,16.11921,3.754959e-09
7141.117,-0.7444616,,1.0778769,33.42645,26.341398,14.133248,2.544375e-10,17.43384,-0.54725,2186,3.2667513,-0.035427198,23.480892,34804.15924620628,-0.21959972,-0.5510204,19.223055,17.43384,0.01831564,,43720,17.363058,
7141.1387,-0.74417275,,1.0803144,33.392414,26.039669,14.134733,2.5420493e-10,17.43384,-0.57507837,2187,3.2652664,-0.035884548,25.688335,34817.37002444267,-0.18616407,-0.5510204,19.223055,17.43384,0.01831564,,43740,17.38009,
7141.117,-0.74388325,,0.9995367,33.341972,32.607697,14.136235,2.539726e-10,17.43384,-0.27607524,2188,3.2637644,-0.036341693,,34830.78059506416,-0.18645167,-0.26530612,19.223055,17.43384,0.01831564,,43760,17.421164,
7141.4844,-0.7437224,,1.0636511,33.33951,17.136265,14.137557,2.537406e-10,17.43384,-0.56339854,2189,3.2624426,-0.036798626,4.9839793e-21,34844.119045972824,-0.38620695,-0.5510204,19.223055,17.43384,0.027547687,,43780,17.031197,7.565637e-38
7141.4844,-0.7434323,,1.0008495,33.338432,5.7584662,14.139049,2.5350896e-10,17.43384,-0.75182414,2190,3.260951,-0.03725535,1.4512427,34857.715287685394,-0.16912645,-0.75510204,19.223055,17.43384,0.2300663,,43800,17.401747,1.4056808
7141.5156,-0.74329585,,0.96456206,33.465076,33.930122,14.140522,2.532776e-10,17.43384,-0.7838131,2191,3.2594776,-0.03707021,33.463062,34871.08371901512,-0.4453954,-0.75510204,19.223055,17.43384,0.01831564,,43820,17.365116,2.606746e-16
7141.5664,-0.74314815,,1.0236655,33.338127,74.97269,14.141987,2.5304656e-10,17.43384,0.27190438,2192,3.2580128,-0.037526518,,34884.423377513885,-0.37871483,0.26530612,19.223055,17.43384,0.01831564,,43840,17.351751,
7150.535,-0.7433611,,0.991394,33.335052,9.234755,14.139381,2.5281582e-10,17.43384,-0.18982452,2193,3.2606182,-0.03798262,0.11448241,34897.981572151184,-1.221495,-0.71428573,19.223055,17.43384,0.37546432,,43860,8.431528,0.954167
7151.217,-0.74343354,,0.7518298,33.513355,53.78514,14.140556,2.525854e-10,17.43384,-0.21132565,2194,3.2594433,-0.038003508,50.29273,34911.43800449371,-0.8931919,-0.18367347,19.223055,17.43384,0.01831564,,43880,16.71593,
7151.75,-0.7435472,,0.8844182,33.471344,27.801777,14.1418,2.5235533e-10,17.43384,-0.27808365,2195,3.2581997,-0.038459193,27.051678,34924.6088745594,-0.73902977,-0.2244898,19.223055,17.43384,0.027547687,,43900,16.867804,
7152.0137,-0.7434408,,0.9900853,33.39483,21.400864,14.143163,2.5212554e-10,17.43384,-0.24992427,2196,3.256837,-0.038914673,19.215218,34938.24879074097,-0.39037514,-0.26530612,19.223055,17.43384,0.027547687,,43920,17.136509,
7152.5,-0.7433186,,0.88283783,33.385784,18.948994,14.144424,2.5189606e-10,17.43384,-0.23835145,2197,3.2555752,-0.03936994,12.656351,34951.6138715744,-0.4618408,-0.2244898,19.223055,17.43384,0.041433174,,43940,16.916267,
7152.961,-0.7432769,,0.94973814,33.379505,9.947199,14.145696,2.516669e-10,17.43384,-0.24368188,2198,3.254304,-0.039825004,9.92473,34965.109825611115,-0.5320017,-0.26530612,19.223055,17.43384,0.062317666,,43960,16.937113,1.2187365e-23
7153.4453,-0.7431879,,0.96735555,33.365005,7.7133493,14.146955,2.514381e-10,17.43384,-0.10306004,2199,3.253045,-0.040279858,3.8375497,34978.58342432976,-0.495843,-0.14285715,19.223055,17.43384,0.11973804,,43980,16.912601,2.9279594e-09
7155.633,-0.74308336,,0.7681575,33.315197,62.24061,14.14744,2.5120955e-10,17.43384,0.40540975,2200,3.2525597,-0.040734507,,34991.87843298912,-0.47995207,0.3877551,19.223055,17.43384,0.027547687,,44000,15.214927,
7165.424,-0.7435082,,1.0330038,33.311928,71.36734,14.144468,2.5098132e-10,17.43384,0.12224968,2201,3.2555313,-0.04118895,,35005.44536995888,-1.4398773,0.10204082,19.223055,17.43384,0.01831564,,44020,7.608239,
7173.8574,-0.7437285,,0.9663501,33.318226,18.647696,14.1421175,2.5075342e-10,17.43384,0.16597201,2202,3.257882,-0.041643187,16.903938,35018.94178199768,-1.2493758,0.14285715,19.223055,17.43384,0.079610266,,44040,8.968584,1.7424662e-38
7182.4023,-0.7439996,,1.0050067,33.307037,20.467972,14.139717,2.5052582e-10,17.43384,-0.8282555,2203,3.2602825,-0.042097215,,35032.17125797272,-1.3047454,-0.79591835,19.223055,17.43384,0.027547687,,44060,8.85385,0.0009849692
7182.465,-0.74382,,0.98479724,33.30636,3.8801,14.141168,2.5029856e-10,17.43384,-0.32122323,2204,3.258832,-0.04255059,0.08508008,35045.242465257645,-0.3500515,-0.14285715,19.223055,17.43384,0.27086833,,44080,17.336267,0.025915142
7182.7227,-0.74365723,,1.0069957,33.28249,20.636473,14.1425295,2.5007157e-10,17.43384,-0.72799265,2205,3.2574701,-0.04299245,,35058.50514793396,-0.36961728,-0.71428573,19.223055,17.43384,0.027547687,,44100,17.145174,2.7334794e-11
7182.7285,-0.7435008,,1.0059566,33.29689,13.741009,14.144003,2.498449e-10,17.43384,-0.70155966,2206,3.2559967,-0.043445863,13.631014,35071.605991601944,-0.40233374,-0.71428573,19.223055,17.43384,0.041433174,,44120,17.391619,6.4789485e-05
7182.75,-0.74329174,,0.9815535,33.279556,6.742648,14.14547,2.4961855e-10,17.43384,-0.26139122,2207,3.25453,-0.04389904,0.00017298844,35084.62265610695,-0.28575534,-0.30612245,19.223055,17.43384,0.08638168,,44140,17.382019,6.739706e-11
7183.1562,-0.74313676,,1.0252179,33.444695,31.564905,14.146759,2.4939248e-10,17.43384,-0.27094015,2208,3.2532406,-0.04435204,31.201433,35097.74720788002,-0.3822463,-0.26530612,19.223055,17.43384,0.01831564,,44160,16.992218,
7183.541,-0.74295086,,1.0280157,33.393932,31.134123,14.148056,2.4916674e-10,17.43384,-0.2692181,2209,3.2519436,-0.044804838,29.562948,35111.02052426338,-0.35277173,-0.26530612,19.223055,17.43384,0.01831564,,44180,17.012638,
7183.91,-0.742758,,1.0057461,33.3692,20.46313,14.149362,2.489413e-10,17.43384,-0.2120111,2210,3.250638,-0.045257427,20.125011,35123.90821123123,-0.33914825,-0.26530612,19.223055,17.43384,0.027547687,,44200,17.033842,
7184.494,-0.74273926,,0.9890533,33.2807,2.2696092,14.150567,2.4871616e-10,17.43384,0.5609981,2211,3.2494326,-0.045709815,1.9279495,35137.22905755043,-0.70411795,-0.30612245,19.223055,17.43384,0.40740025,,44220,16.814543,0.3332209
7195.6562,-0.7430565,,0.9922637,33.35338,31.103333,14.146991,2.4849134e-10,17.43384,0.4875499,2212,3.2530088,-0.0460113,31.046877,35150.42434978485,-1.4334283,0.5510204,19.223055,17.43384,0.0529305,,44240,6.2392473,
7206.115,-0.74331564,,0.94091576,33.295677,25.594427,14.143734,2.4826682e-10,17.43384,0.4921392,2213,3.2562656,-0.046463273,15.075068,35163.66716623306,-1.3043226,0.42857143,19.223055,17.43384,0.062317666,,44260,6.9404325,
7216.6133,-0.74360317,,0.9714071,33.291965,16.667328,14.140463,2.480426e-10,17.43384,0.45438793,2214,3.2595367,-0.046915047,16.656494,35177.06136369705,-1.3174442,0.46938777,19.223055,17.43384,0.08638168,,44280,6.899497,
7226.791,-0.7438538,,0.94768775,33.2535,25.598999,14.137341,2.4781868e-10,17.43384,-1.0616333,2215,3.262659,-0.04736662,0.029793773,35190.51366209984,-1.2678208,-1.0,19.223055,17.43384,0.47965226,,44300,7.22483,0.8590752
7226.9883,-0.74438804,,0.9696416,33.30674,25.625305,14.138723,2.4759506e-10,17.43384,-1.051497,2216,3.2612762,-0.047430214,25.572495,35203.57230472565,-1.8740247,-1.0,19.223055,17.43384,0.062317666,,44320,17.201513,2.756989
7227.1914,-0.7448347,,0.97569895,33.3008,25.343796,14.140103,2.4737173e-10,17.43384,-0.96757346,2217,3.2598963,-0.04663802,24.94808,35216.80092763901,-1.7016625,-1.0,19.223055,17.43384,0.062317666,,44340,17.199852,2.754806
7227.3574,-0.744617,,0.8103446,33.24451,89.631905,14.141498,2.4714875e-10,17.43384,0.8937021,2218,3.258502,-0.045847166,,35229.98924732208,-0.2353039,1.0,19.223055,17.43384,0.14097345,,44360,17.232452,
7242.922,-0.745137,,1.0690682,33.239815,26.515703,14.135951,2.4692604e-10,17.43384,-0.574866,2219,3.2640486,-0.046297923,,35243.394275188446,-1.7043442,-0.59183675,19.223055,17.43384,0.01831564,,44380,1.8327355,
7242.9297,-0.74485576,,1.0643355,33.250988,17.192633,14.137419,2.4670363e-10,17.43384,-0.5845271,2220,3.2625809,-0.046748474,11.987169,35256.58246541023,-0.18558103,-0.5510204,19.223055,17.43384,0.027547687,,44400,17.393436,7.641281e-38
7242.955,-0.74457175,,1.0545425,33.2754,17.428576,14.138876,2.4648153e-10,17.43384,-0.5751497,2221,3.2611237,-0.047198825,16.659023,35270.03018403053,-0.17525823,-0.59183675,19.223055,17.43384,0.027547687,,44420,17.374601,8.959468e-30
7242.9883,-0.7442918,,1.0080488,33.235672,30.643213,14.140329,2.4625973e-10,17.43384,-0.69614184,2222,3.2596703,-0.04764897,7.634622e-12,35283.125437259674,-0.17454231,-0.71428573,19.223055,17.43384,0.01831564,,44440,17.369337,6.231105e-26
7243.0137,-0.7440721,,0.9981101,33.222744,31.527645,14.141784,2.4603822e-10,17.43384,-0.8383702,2223,3.258216,-0.048098914,4.5275762e-12,35296.328822374344,-0.25944063,-0.8367347,19.223055,17.43384,0.01831564,,44460,17.372812,0.0015950871
7243.0977,-0.74390256,,1.0431966,33.222115,11.400516,14.14321,2.45817e-10,17.43384,-0.59363,2224,3.2567892,-0.04854794,4.960828e-10,35309.60501933098,-0.35990006,-0.5510204,19.223055,17.43384,0.041433174,,44480,17.313828,1.1883263e-16
7243.125,-0.7436294,,1.0838327,33.31912,25.923765,14.144663,2.4559607e-10,17.43384,-0.5932375,2225,3.2553368,-0.048997477,25.900108,35322.8187828064,-0.1779787,-0.59183675,19.223055,17.43384,0.01831564,,44500,17.3742,
7243.1133,-0.7433342,,1.0861344,33.28649,25.63672,14.14613,2.453755e-10,17.43384,-0.605168,2226,3.25387,-0.049446814,25.630053,35336.187906742096,-0.16562857,-0.59183675,19.223055,17.43384,0.01831564,,44520,17.411657,
7243.129,-0.74306273,,1.0598927,33.2542,16.896479,14.147585,2.4515517e-10,17.43384,-0.61748105,2227,3.2524147,-0.04989595,16.06381,35349.630879879,-0.22076641,-0.59183675,19.223055,17.43384,0.027547687,,44540,17.386692,8.983699e-30
7243.16,-0.74283534,,1.0422055,33.21601,35.522636,14.14903,2.4493516e-10,17.43384,-0.08037893,2228,3.25097,-0.05034488,,35362.74659872055,-0.2935975,-0.10204082,19.223055,17.43384,0.01831564,,44560,17.366869,
7245.1094,-0.7427199,,0.9706396,33.209675,13.826079,14.149613,2.4471541e-10,17.43384,-0.32974178,2229,3.2503862,-0.050793614,0.00076606765,35375.81189703941,-0.52138776,-0.26530612,19.223055,17.43384,0.041433174,,44580,15.450075,
7245.26,-0.74256,,0.9356661,33.2032,29.998728,14.151005,2.44496e-10,17.43384,-0.70810765,2230,3.2489948,-0.051242147,0.52844423,35389.037306308746,-0.35505754,-0.71428573,19.223055,17.43384,1.0,,44600,17.250761,0.4113893
7245.2734,-0.7423941,,1.018454,33.323288,30.341145,14.152454,2.4427688e-10,17.43384,-0.7339894,2231,3.2475452,-0.051506013,27.967737,35402.27355456352,-0.3068798,-0.71428573,19.223055,17.43384,0.01831564,,44620,17.385164,6.2551826e-26
7245.3125,-0.7422401,,1.0187668,33.30802,19.997932,14.1538925,2.4405802e-10,17.43384,-0.70086646,2232,3.246107,-0.051954143,16.936045,35415.58547282219,-0.41234258,-0.71428573,19.223055,17.43384,0.027547687,,44640,17.361534,2.7580887e-11
7245.3438,-0.74201983,,1.0119313,33.29036,13.349855,14.155332,2.438395e-10,17.43384,-0.7320111,2233,3.244668,-0.05240207,11.923501,35428.79059386253,-0.26622477,-0.71428573,19.223055,17.43384,0.041433174,,44660,17.368217,6.5372406e-05
7245.375,-0.74185836,,0.9923637,33.237473,9.791005,14.15677,2.4362123e-10,17.43384,-0.75896513,2234,3.2432299,-0.05284977,8.841557,35442.169387578964,-0.39153975,-0.75510204,19.223055,17.43384,0.062317666,,44680,17.368187,0.23233263
