Iteration,LQGsigma_higher,Delta,ReturnMin,ReturnMax,IWLastEpisode,IWFirstEpisode,ReturnAbsMax,Regret,TimestepsSoFar,IWMax,TimeElapsed,LQGmu1_higher,Regret/t,ReturnStepMax,DenMISEMeanLog,ReturnMean,IWMean,LQGmu1_actor,DenMISELogLast,DenMISELogFirst,IWMin,Bound,ReturnLastEpisode
486,0.062317666,5.147649e-09,,17.419079,28.297235,1.5656168e-16,17.419079,2170.0908,9720,28.33355,5815.886388063431,-1.0,4.465208,19.207842,-0.8666789,12.934792,0.9970202,-0.9557825,-1.8878,-4.1555734,,52.74935,17.194769
487,0.01831564,5.1265303e-09,,17.419079,,,17.419079,2170.246,9740,81.86263,5827.618065595627,0.8367347,4.456358,19.207842,-0.8659799,12.943642,0.619851,0.8460948,-0.5085217,-4.157629,,52.61779,17.244993
488,0.03243324,5.1055418e-09,,17.419079,1.6254834e-08,,17.419079,2185.0596,9760,33.891113,5839.315036058426,0.63265306,4.47758,19.207842,-0.8675201,12.92242,1.0156826,0.66503453,-1.2099819,-4.1596804,,52.51253,2.5868468
489,0.01831564,5.084681e-09,,17.419079,,,17.419079,2197.3809,9780,36.67223,5851.103072881699,-0.30612245,4.493622,19.207842,-0.8678824,12.906378,1.079477,-0.317521,-1.0390176,-4.1617274,,52.492554,5.0779295
490,0.027547687,5.063949e-09,,17.419079,12.105668,,17.419079,2197.5273,9800,18.758917,5862.455478668213,-0.3469388,4.484749,19.207842,-0.8667983,12.915251,1.21827,-0.3144617,-0.3909658,-4.16377,,52.586815,17.253923
491,0.027547687,5.043342e-09,,17.419079,20.311512,,17.419079,2197.7197,9820,22.934635,5873.998486042023,-0.30612245,4.4760084,19.207842,-0.8654049,12.923991,1.0992645,-0.32674572,-0.38410944,-4.165809,,52.49289,17.207663
492,0.01831564,5.0228626e-09,,17.419079,4.9550836e-06,,17.419079,2197.8691,9840,45.925705,5885.860447645187,-0.2244898,4.4672136,19.207842,-0.8640661,12.932786,0.86146593,-0.18928774,-0.28869897,-4.1678433,,52.424072,17.250732
493,0.01831564,5.002507e-09,,17.419079,33.31067,,17.419079,2198.6187,9860,34.056896,5897.750234603882,-0.18367347,4.459672,19.207842,-0.8636029,12.940328,1.1882869,-0.20380066,-0.4717961,-4.169874,,52.619236,16.650543
494,0.041433174,4.982274e-09,,17.419079,0.04169239,,17.419079,2199.1719,9880,12.109264,5909.607233047485,-0.3469388,4.451765,19.207842,-0.862595,12.948235,1.134507,-0.34010115,-0.52521634,-4.1719003,,52.374104,16.846296
495,1.0,4.9621645e-09,,17.419079,0.39390984,21.983753,17.419079,2199.3042,9900,33.831543,5921.352319955826,-1.0,4.443038,19.207842,-0.861016,12.956962,1.0633997,-0.00699383,-0.20503856,-4.1739225,,52.322166,17.268337
496,0.062317666,4.942175e-09,,17.419079,14.501316,,17.419079,2206.0532,9920,14.642975,5933.218111991882,-0.020408163,4.447689,19.207842,-0.860873,12.952311,0.9176105,-0.07996067,-0.84083545,-4.132487,,52.39545,10.650393
497,0.07336965,4.922307e-09,,17.419079,7.662263,,17.419079,2208.475,9940,9.041576,5944.626967430115,-0.14285715,4.443612,19.207842,-0.86075276,12.9563875,0.9956331,-0.22431049,-0.7104438,-4.134501,,52.36553,14.978527
498,0.027547687,4.902559e-09,,17.419079,1.8028801e-16,,17.419079,2209.0908,9960,22.246109,5956.485492229462,-0.46938777,4.4359245,19.207842,-0.8603472,12.964075,0.9727416,-0.494265,-0.64875096,-4.1365113,,52.149704,16.784676
499,0.01831564,4.882929e-09,,17.419079,,,17.419079,2209.1006,9980,34.255676,5968.405788660049,-0.79591835,4.4270554,19.207842,-0.86005443,12.972944,1.1288068,-0.8270775,-0.66999584,-4.1385174,,51.957222,17.389582
500,0.027547687,4.863417e-09,,17.419079,,,17.419079,2209.1729,10000,28.335684,5980.338585615158,-0.2244898,4.4183455,19.207842,-0.85916626,12.981654,0.9145218,-0.20767778,-0.5174321,-4.140519,,51.939785,17.32819
501,0.027547687,4.844021e-09,,17.419079,,,17.419079,2209.629,10020,39.01645,5992.174978494644,0.5102041,4.4104376,19.207842,-0.8586795,12.989562,1.0597754,0.5283523,-0.51393455,-4.142517,,51.924812,16.943262
502,0.08638168,4.8247415e-09,,17.419079,,2.2553528e-12,17.419079,2220.4668,10040,7.639749,6003.9485375881195,-0.877551,4.4232407,19.207842,-0.8588438,12.976759,1.0511367,-0.9017758,-0.9707354,-4.144511,,51.9216,6.563033
503,0.01831564,4.8055764e-09,,17.419079,,,17.419079,2220.5796,10060,49.10348,6015.383744478226,-0.5102041,4.41467,19.207842,-0.85760933,12.98533,0.7154885,-0.48303637,-0.28444976,-4.146501,,51.890636,17.287289
504,0.041433174,4.786526e-09,,17.419079,6.5823817,,17.419079,2220.6094,10080,18.58693,6026.976294517517,-0.42857143,4.4059715,19.207842,-0.8574735,12.994028,0.93833804,-0.50132793,-0.4836496,-4.1484876,,51.936295,17.36949
505,0.01831564,4.7675877e-09,,17.419079,,,17.419079,2220.6602,10100,27.362783,6038.821215867996,-0.9183673,4.3973465,19.207842,-0.8572669,13.002653,1.333993,-0.90983415,-0.682459,-4.1504693,,51.868546,17.349548
506,0.041433174,4.7487627e-09,,17.419079,,,17.419079,2220.795,10120,27.031143,6050.314101696014,0.10204082,4.3889236,19.207842,-0.8553481,13.011076,0.8899795,0.15797162,-0.19493265,-4.1524477,,51.863407,17.2645
507,0.041433174,4.7300484e-09,,17.419079,21.213726,,17.419079,2229.3179,10140,25.5218,6061.808168172836,0.18367347,4.3970766,19.207842,-0.8558467,13.002923,1.0570118,0.107527584,-0.9823123,-4.1544223,,51.89293,8.877446
508,0.09372906,4.711445e-09,,17.419079,2.221245,,17.419079,2237.7188,10160,9.132055,6073.681418895721,-0.06122449,4.404958,19.207842,-0.8559934,12.995042,0.9438028,-0.039296504,-0.9704233,-4.1563926,,51.823887,8.999384
509,0.03243324,4.69295e-09,,17.419079,,,17.419079,2242.2378,10180,33.123016,6085.689937829971,0.5510204,4.405183,19.207842,-0.85595447,12.994817,1.1907141,0.57796234,-0.7754274,-4.158359,,51.80217,12.880683
510,0.01831564,4.6745643e-09,,17.419079,5.16628e-11,,17.419079,2253.5752,10200,72.891075,6097.854681015015,0.71428573,4.4187746,19.207842,-0.85577786,12.981225,0.90852004,0.7041135,-0.9318137,-4.1603217,,51.804085,6.0633307
511,0.10170138,4.656287e-09,,17.419079,7.606817e-23,6.2487546e-30,17.419079,2266.3838,10220,6.3999767,6109.6779634952545,-0.3469388,4.435194,19.207842,-0.85652524,12.964806,0.996355,-0.5591369,-1.1057303,-4.1622806,,51.7276,4.5907865
512,0.027547687,4.6381157e-09,,17.419079,10.92408,,17.419079,2266.3916,10240,23.728945,6121.496216773987,-0.59183675,4.426546,19.207842,-0.85569125,12.9734535,1.0717074,-0.5840916,-0.42258692,-4.1642356,,51.861,17.392513
513,0.057432614,4.620051e-09,,17.419079,9.110337,,17.419079,2266.393,10260,12.224764,6133.221408605576,-0.5510204,4.417919,19.207842,-0.85476756,12.98208,0.9830971,-0.5185627,-0.43699324,-4.166187,,51.765923,17.398563
514,0.079610266,4.6020916e-09,,17.419079,6.553834,2.9240311e-31,17.419079,2266.416,10280,8.221198,6144.811844110489,-0.59183675,4.4093704,19.207842,-0.85449696,12.990629,0.95964885,-0.54229385,-0.69195366,-4.168134,,51.67316,17.376465
515,0.01831564,4.584237e-09,,17.419079,,,17.419079,2266.456,10300,69.92359,6156.753195762634,0.3877551,4.4008856,19.207842,-0.85379064,12.999114,0.74361825,0.4038256,-0.44573888,-4.170078,,51.67475,17.360506
516,0.03243324,4.566485e-09,,17.419079,30.422533,,17.419079,2276.2354,10320,34.848118,6168.833281517029,0.3877551,4.4113092,19.207842,-0.8546766,12.98869,0.90203416,0.41106507,-1.0283084,-4.172018,,51.635197,7.6199107
517,0.041433174,4.5488373e-09,,17.419079,22.980904,,17.419079,2286.0693,10340,24.648563,6180.701931476593,0.42857143,4.4217978,19.207842,-0.8551033,12.978202,1.069448,0.48846176,-0.9591905,-4.173954,,51.683758,7.566199
518,0.01831564,4.531291e-09,,17.419079,,,17.419079,2296.5376,10360,81.73509,6192.677142620087,0.877551,4.43347,19.207842,-0.8553532,12.96653,1.0501161,0.86362445,-1.0348568,-4.175886,,51.553402,6.932329
519,1.0,4.5138466e-09,,17.419079,1.3304349,0.9478086,17.419079,2311.623,10380,78.36308,6204.599815368652,1.0,4.4539948,19.207842,-0.8560598,12.946005,1.0251262,0.478862,-1.2137436,-4.177815,,51.538414,2.3139732
520,0.11973804,4.4965027e-09,,17.419079,7.5769415e-20,1.1411917e-10,17.419079,2322.0063,10400,6.945718,6216.7513217926025,-0.67346936,4.465397,19.207842,-0.8564822,12.934603,0.95748967,-0.81517065,-1.0783681,-4.1779156,,51.445026,7.016876
521,0.01831564,4.4792583e-09,,17.419079,17.78886,,17.419079,2322.0806,10420,37.564396,6228.613606452942,-0.8367347,4.4569693,19.207842,-0.8558668,12.94303,1.0499375,-0.85494673,-0.49059692,-4.1798368,,51.81997,17.325462
522,0.027547687,4.462113e-09,,17.419079,,,17.419079,2322.166,10440,43.590923,6240.129143238068,0.26530612,4.448594,19.207842,-0.8551609,12.951406,0.83837163,0.26674163,-0.51331383,-4.181754,,51.377983,17.314804
523,0.01831564,4.445065e-09,,17.419079,,,17.419079,2331.1094,10460,68.56683,6251.842546463013,0.79591835,4.4571877,19.207842,-0.8558464,12.942812,0.9607295,0.799842,-1.0308156,-4.183668,,51.379353,8.456847
524,0.01831564,4.4281157e-09,,17.419079,2.5454102e-15,,17.419079,2345.229,10480,80.19915,6263.727098703384,0.9591837,4.475628,19.207842,-0.8565829,12.924372,1.0956998,0.9524269,-1.1573784,-4.1855783,,51.288284,3.2799766
525,0.19541045,4.4112625e-09,,17.419079,3.628284e-14,0.0012316273,17.419079,2361.7837,10500,4.199767,6275.201098442078,-0.63265306,4.4986353,19.207842,-0.8572306,12.901364,0.97046804,-0.3952403,-1.2374102,-4.1874847,,51.242275,0.8456673
526,0.34603184,4.394505e-09,,17.419079,1.8747091,0.46647123,17.419079,2361.9053,10520,3.0687723,6286.873793125153,-0.46938777,4.4903145,19.207842,-0.8566274,12.909685,0.9638072,0.030550092,-0.5091254,-4.1893854,,51.238113,17.278143
527,0.041433174,4.377844e-09,,17.419079,,,17.419079,2370.209,10540,24.717863,6299.027003526688,0.59183675,4.49755,19.207842,-0.8567599,12.90245,1.2119576,0.6261894,-0.8898878,-4.190398,,51.197018,9.096156
528,0.027547687,4.3612767e-09,,17.419079,0.0006949207,,17.419079,2382.0752,10560,48.65106,6310.999406814575,0.75510204,4.511505,19.207842,-0.8566789,12.8884945,0.9001822,0.75777996,-1.0047966,-4.192294,,51.08062,5.534599
529,0.01831564,4.344803e-09,,17.419079,,,17.419079,2395.5977,10580,27.084042,6322.899576663971,-0.9183673,4.5285406,19.207842,-0.85744435,12.871459,1.3228967,-0.92058,-1.1357899,-4.194186,,51.025253,3.876484
530,0.027547687,4.3284234e-09,,17.419079,,,17.419079,2395.726,10600,21.93061,6334.817591190338,-0.18367347,4.520238,19.207842,-0.85559505,12.879762,1.1195161,-0.18009505,-0.17610374,-4.196075,,50.976753,17.272171
531,0.03243324,4.312136e-09,,17.419079,,,17.419079,2396.4438,10620,41.959496,6346.707498550415,0.9591837,4.5130777,19.207842,-0.85448027,12.886922,1.0082619,0.95212513,-0.3668881,-4.19796,,50.969612,16.681746
532,0.03243324,4.2959396e-09,,17.419079,8.380072e-11,,17.419079,2412.9932,10640,37.25476,6358.281311035156,0.71428573,4.5357018,19.207842,-0.85512364,12.864298,0.9563851,0.7389911,-1.175687,-4.199841,,50.895542,0.85090023
533,0.027547687,4.2798356e-09,,17.419079,,,17.419079,2426.2617,10660,17.314505,6370.103327035904,-0.9183673,4.552085,19.207842,-0.85571355,12.847915,1.2342387,-0.9273722,-1.1039402,-4.2017193,,50.88958,4.1325307
534,0.057432614,4.2638213e-09,,17.419079,,,17.419079,2426.3936,10680,20.42444,6382.6263172626495,0.06122449,4.543809,19.207842,-0.85407394,12.856191,0.9237871,-0.03892029,-0.19887371,-4.2035937,,50.878956,17.267094
535,0.47965226,4.247897e-09,,17.419079,0.25274608,27.260117,17.419079,2429.3477,10700,27.677143,6396.841309070587,-1.0,4.5408363,19.207842,-0.8541643,12.859163,1.0100849,-0.7173256,-0.81628335,-4.2054644,,50.851738,14.446058
536,0.01831564,4.232061e-09,,17.419079,,,17.419079,2429.372,10720,62.32546,6411.359529733658,0.46938777,4.5324116,19.207842,-0.8534511,12.867588,0.96778905,0.43481806,-0.47340944,-4.1576343,,50.83297,17.374983
537,0.01831564,4.216314e-09,,17.419079,,,17.419079,2439.3896,10740,43.322884,6425.959040641785,-0.10204082,4.5426254,19.207842,-0.85369855,12.857374,0.9773513,-0.08442447,-0.9218074,-4.159498,,50.806385,7.383266
538,0.01831564,4.2006545e-09,,17.419079,,,17.419079,2442.041,10760,44.960754,6440.46436715126,-0.5102041,4.539109,19.207842,-0.8534942,12.86089,0.81792533,-0.51292807,-0.6950332,-4.1613584,,50.772137,14.748777
539,0.027547687,4.185082e-09,,17.419079,27.517467,,17.419079,2442.1006,10780,27.646431,6453.526930093765,-0.5102041,4.530799,19.207842,-0.85348797,12.869201,0.91285205,-0.5116219,-0.64681166,-4.1632156,,50.803375,17.3401
540,0.01831564,4.1695962e-09,,17.419079,1.02734736e-25,,17.419079,2442.1504,10800,35.046974,6467.041892051697,-0.71428573,4.5225,19.207842,-0.853203,12.8775,1.0948671,-0.72132874,-0.5991779,-4.165069,,50.69592,17.350481
541,0.027547687,4.1541957e-09,,17.419079,0.0034712818,,17.419079,2442.167,10820,24.151827,6481.076443433762,-0.8367347,4.5141726,19.207842,-0.85231435,12.885827,1.0425007,-0.8433232,-0.43905592,-4.166919,,50.650223,17.382555
542,0.057432614,4.138881e-09,,17.419079,,,17.419079,2442.2446,10840,22.660906,6494.799566984177,0.79591835,4.505986,19.207842,-0.8515801,12.894013,0.91929483,0.9257301,-0.48185593,-4.168766,,50.632027,17.323149
543,0.041433174,4.1236503e-09,,17.419079,,,17.419079,2458.3428,10860,28.335144,6508.386617183685,0.26530612,4.527334,19.207842,-0.8525119,12.872665,0.8811449,0.27133593,-1.2645159,-4.1706095,,50.63546,1.3021817
544,0.12992261,4.1085038e-09,,17.419079,0.018854197,2.7301072e-23,17.419079,2467.3076,10880,6.1505055,6522.3188598155975,-0.18367347,4.535492,19.207842,-0.8530998,12.864508,0.97985864,-0.004711002,-1.0396544,-4.172449,,50.543518,8.43434
545,0.08638168,4.0934407e-09,,17.419079,3.363353e-26,3.0249907e-09,17.419079,2474.4658,10900,17.050028,6536.139943361282,-0.9591837,4.540304,19.207842,-0.85315627,12.859695,0.9996553,-1.0337118,-0.8611943,-4.174286,,50.481163,10.242276
546,1.0,4.07846e-09,,17.419079,1.7130834,22.03209,17.419079,2474.6738,10920,34.365047,6549.864127159119,-1.0,4.5323706,19.207842,-0.8542762,12.867629,1.0202641,-1.8197722,-1.4578017,-4.176119,,50.49842,17.191313
547,0.041433174,4.0635615e-09,,17.419079,,,17.419079,2474.9023,10940,24.974314,6563.393802881241,0.5102041,4.524502,19.207842,-0.86099166,12.875498,1.0910516,0.37593973,-4.5372562,-4.1383896,,50.43754,17.172262
548,0.027547687,4.048745e-09,,17.419079,,,17.419079,2484.4849,10960,21.895378,6577.128150224686,-0.5510204,4.5337305,19.207842,-0.8611785,12.866269,1.0629382,-0.55329084,-1.0379598,-4.1402164,,50.310593,7.8178864
549,0.057432614,4.0340087e-09,,17.419079,,,17.419079,2484.5156,10980,19.532402,6591.260694742203,0.63265306,4.52553,19.207842,-0.86019796,12.87447,1.065602,0.67166376,-0.37096685,-4.1420393,,50.22444,17.368338
550,0.062317666,4.019353e-09,,17.419079,0.009336376,,17.419079,2496.919,11000,16.353056,6605.136894226074,0.42857143,4.539852,19.207842,-0.8604966,12.860147,1.025305,0.45662653,-1.0779353,-4.1438594,,50.198486,4.997251
551,0.01831564,4.004777e-09,,17.419079,,,17.419079,2507.1123,11020,35.724762,6619.591154575348,-0.3877551,4.5501137,19.207842,-0.860669,12.849886,1.0570283,-0.38772887,-0.970132,-4.1456757,,50.20131,7.206262
552,0.11973804,3.9902797e-09,,17.419079,1.0788592e-05,0.002165232,17.419079,2507.1865,11040,28.533987,6635.591849088669,-1.0,4.5420046,19.207842,-0.85983336,12.857995,0.9285313,-0.9407679,-0.43301052,-4.147489,,50.202477,17.325954
553,0.041433174,3.9758614e-09,,17.419079,,,17.419079,2507.3286,11060,12.742995,6647.493607759476,-0.3469388,4.534047,19.207842,-0.85911554,12.8659525,1.1125257,-0.27366936,-0.38331097,-4.149295,,50.17099,17.258183
554,0.11035183,3.961521e-09,,17.419079,1.0689894e-18,,17.419079,2507.6885,11080,11.178528,6663.081253767014,0.75510204,4.526514,19.207842,-0.8588066,12.873486,0.9622514,0.66631246,-0.79092914,-4.1511016,,50.151875,17.039616
555,0.027547687,3.947258e-09,,17.419079,,,17.419079,2520.0264,11100,29.449673,6678.170876502991,-0.75510204,4.5405874,19.207842,-0.8592748,12.859412,0.9305991,-0.6906221,-1.0751623,-4.152905,,50.086903,5.0624394
556,0.07336965,3.933072e-09,,17.419079,0.017338855,,17.419079,2520.044,11120,10.7586565,6695.263343334198,-0.42857143,4.5324535,19.207842,-0.85901123,12.867546,0.9727477,-0.5080262,-0.63022673,-4.1547055,,50.061237,17.381933
557,0.01831564,3.9189625e-09,,17.419079,39.504185,,17.419079,2520.067,11140,39.773205,6711.929470300674,-0.5102041,4.524357,19.207842,-0.8586075,12.875643,0.94025034,-0.49757284,-0.60241485,-4.1565022,,50.2221,17.377577
558,0.027547687,3.9049284e-09,,17.419079,22.046028,,17.419079,2520.1494,11160,24.732695,6729.045165061951,-0.5102041,4.5163965,19.207842,-0.8581588,12.883603,0.9706492,-0.48317266,-0.52535594,-4.158296,,50.282887,17.318216
559,0.041433174,3.8909698e-09,,17.419079,11.9684305,,17.419079,2520.2358,11180,15.776241,6746.77777504921,-0.5102041,4.5084724,19.207842,-0.8574695,12.891527,0.99727964,-0.47952896,-0.43035695,-4.1600866,,50.063133,17.312872
560,0.01831564,3.877086e-09,,17.419079,27.729073,,17.419079,2520.3027,11200,31.925829,6763.984407663345,-0.46938777,4.50054,19.207842,-0.85666275,12.89946,1.1594713,-0.46728772,-0.39470652,-4.161874,,50.06448,17.333046
561,0.041433174,3.8632764e-09,,17.419079,,,17.419079,2520.3867,11220,56.949085,6781.248962640762,1.0,4.492668,19.207842,-0.8554927,12.907331,0.9727248,1.0480163,-0.3343882,-4.163658,,50.003723,17.315702
562,0.01831564,3.8495402e-09,,17.419079,,,17.419079,2537.787,11240,49.66651,6799.10341334343,-0.26530612,4.5156355,19.207842,-0.8582559,12.884364,0.7119238,-0.22862811,-2.354102,-4.165439,,49.980858,
563,0.01831564,3.8358774e-09,,17.419079,42.39952,,17.419079,2538.189,11260,42.39952,6816.859083175659,-0.2244898,4.5083275,19.207842,-0.8585039,12.891672,0.95003814,-0.22603698,-0.6916011,-4.167217,,50.532043,16.998392
564,0.027547687,3.8222874e-09,,17.419079,26.468168,,17.419079,2538.6821,11280,26.657501,6834.41210603714,-0.2244898,4.50121,19.207842,-0.8581844,12.898789,0.9474047,-0.20744622,-0.6046219,-4.168991,,50.423138,16.90636
565,0.041433174,3.808769e-09,,17.419079,13.415691,,17.419079,2539.3203,11300,14.51717,6852.09282374382,-0.18367347,4.4943714,19.207842,-0.85766256,12.905628,1.0566257,-0.18100919,-0.49629125,-4.170763,,50.260883,16.762463
566,0.027547687,3.7953223e-09,,17.419079,,,17.419079,2540.003,11320,22.63393,6869.69108915329,-0.71428573,4.4876385,19.207842,-0.85673934,12.912361,0.9792828,-0.7402174,-0.38212335,-4.172531,,49.97107,16.716686
567,0.01831564,3.7819463e-09,,17.419079,,,17.419079,2540.0605,11340,52.66918,6886.846563577652,-0.020408163,4.479825,19.207842,-0.85633904,12.920175,1.0436729,-0.04435952,-0.59405637,-4.1742964,,49.90705,17.342705
568,0.057432614,3.7686414e-09,,17.419079,0.11445452,,17.419079,2543.7446,11360,13.047271,6904.629189968109,-0.2244898,4.478423,19.207842,-0.8562428,12.9215765,0.96663547,-0.25403845,-0.812645,-4.1760583,,49.88421,13.716312
569,1.0,3.7554067e-09,,17.419079,0.61904436,22.069542,17.419079,2544.0889,11380,33.692093,6925.5788288116455,-1.0,4.471158,19.207842,-0.8560682,12.928842,1.0453024,-2.119433,-0.7175895,-4.1778173,,49.87532,17.054901
570,0.01831564,3.742241e-09,,17.419079,,,17.419079,2544.3267,11400,26.394796,6946.519968748093,-0.9183673,4.463731,19.207842,-0.86327785,12.936269,1.3277594,-0.88693696,-5.000119,-4.14152,,49.833534,17.162739
571,0.057432614,3.729145e-09,,17.419079,,,17.419079,2544.4297,11420,17.353188,6966.4187960624695,0.2244898,4.4560947,19.207842,-0.8619431,12.943905,0.9775345,0.26225445,-0.40659666,-4.143273,,49.7852,17.296738
572,0.01831564,3.7161174e-09,,17.419079,,,17.419079,2553.3516,11440,36.064793,6984.246278762817,-0.8367347,4.4639015,19.207842,-0.86228186,12.936098,1.0447028,-0.8484774,-1.0222666,-4.145023,,49.71222,8.478458
573,0.027547687,3.7031578e-09,,17.419079,,,17.419079,2553.438,11460,20.622278,7000.198530912399,-0.46938777,4.4562607,19.207842,-0.8615814,12.943739,1.0325668,-0.45646515,-0.48400858,-4.1467695,,49.71347,17.313791
574,0.09372906,3.6902659e-09,,17.419079,0.30061427,,17.419079,2553.4873,11480,8.364246,7019.52671790123,-0.2244898,4.4485846,19.207842,-0.8607667,12.951415,0.98987144,-0.2854494,-0.41236988,-4.1485133,,49.708374,17.350214
575,0.041433174,3.677442e-09,,17.419079,6.570432e-38,,17.419079,2553.8213,11500,15.235159,7037.328789234161,-0.8367347,4.441428,19.207842,-0.86040026,12.958571,1.048362,-0.82258546,-0.63655674,-4.150254,,49.639572,17.065773
576,0.01831564,3.6646841e-09,,17.419079,,,17.419079,2553.8936,11520,61.67076,7054.151346683502,0.10204082,4.4338436,19.207842,-0.85961354,12.966156,0.96734935,0.10480931,-0.44668263,-4.1519914,,49.589947,17.327436
577,0.14097345,3.6519927e-09,,17.419079,0.01643148,7.635736e-14,17.419079,2562.289,11540,5.5312057,7069.794778108597,-0.3877551,4.440709,19.207842,-0.85989726,12.9592905,0.985481,-0.4264118,-0.95529556,-4.153726,,49.59112,9.004639
578,0.19541045,3.6393666e-09,,17.419079,3.3833323,9.433851e-08,17.419079,2562.376,11560,4.0933776,7089.570487976074,-0.30612245,4.433176,19.207842,-0.85963964,12.966824,0.98457456,-0.25508353,-0.6946115,-4.1554575,,49.580326,17.313538
579,0.01831564,3.6268062e-09,,17.419079,,,17.419079,2562.688,11580,40.56761,7107.268332719803,-0.9591837,4.426059,19.207842,-0.8594074,12.973941,0.9222903,-0.9690942,-0.70862055,-4.1571865,,49.539467,17.08761
580,0.027547687,3.614311e-09,,17.419079,25.924328,,17.419079,2562.859,11600,26.07108,7126.72625875473,-0.9591837,4.418722,19.207842,-0.8592107,12.981277,0.9431047,-0.9312745,-0.6469967,-4.1589117,,49.72889,17.229572
