MeanIWNorm,MinIWNorm,MinIW,LQGsigma,InitialReturnMax,J_sample_variance,ReturnStepMaxmin,MeanIW,EpThisIter,InitialBound,ESSRenyi,EmpiricalD2,InitialReturnStd,MeanEntropy,ESSClassic,TimestepsSoFar,ReturnStepMax,EpRewMean,InitialReturnMin,Iteration,EpLenMean,MaxIW,MaxIWNorm,LQGmu,StdIW,StdIWNorm,EpisodesSoFar,ReturnMeanIW,InitialReturnMean,Bound,TimeElapsed
0.018229079,9.0669455e-06,0.00090669456,[[0.061]],18.973915,34767.832,0.9999997,1.8229074,100,17.957342,0.114753105,871.4361,0.78519,-1.3702606,3.210222,322000,0.9999997,18.148038693017917,15.513884,161,20.0,98.99798,0.98997974,[[-2.029]],10.009487,0.10009488,16100,33.575943,18.148039,27.946608,152.87985730171204
0.010179826,0.0015655237,0.15655237,[[0.061]],18.963495,65.51991,0.99999887,1.0179826,100,17.311953,79.69665,1.2547579,1.2665793,-1.3701874,83.225746,324000,0.99999887,17.502542663232845,13.874033,162,20.0,2.7292342,0.027292341,[[-2.072]],0.45701757,0.004570176,16200,17.920408,17.502544,17.706917,153.84539437294006
0.011425102,0.00019588956,0.019588957,[[0.061]],18.967834,881.4133,0.9999999,1.1425102,100,17.649754,16.69227,5.9907966,1.0388433,-1.3699434,29.154964,326000,0.9999999,17.840388047677635,14.509235,163,20.0,14.072989,0.14072989,[[-2.065]],1.780978,0.01780978,16300,20.20711,17.840387,19.740513,154.81114411354065
0.010175619,0.004165973,0.41659734,[[0.061]],18.949203,49.04991,0.999999,1.017562,100,17.237577,84.87177,1.178248,1.3187395,-1.370145,84.80298,328000,0.999999,17.428025503925554,14.224682,164,20.0,3.0943873,0.030943872,[[-2.089]],0.43075946,0.004307594,16400,17.59291,17.428024,17.386187,155.78212642669678
0.010395286,0.0011457443,0.11457443,[[0.061]],18.966358,317.9546,0.9999987,1.0395287,100,17.009819,46.119724,2.1682696,1.3698379,-1.3696703,44.727222,330000,0.9999987,17.200436477420354,13.937508,165,20.0,8.921225,0.089212246,[[-2.096]],1.1555966,0.011555965,16500,17.53851,17.200436,17.257822,156.4580261707306
0.01109116,0.00026603325,0.026603326,[[0.062]],18.978296,386.25888,0.99999934,1.109116,100,16.704636,24.376328,4.1023407,1.4854221,-1.3689967,49.530254,332000,0.99999934,16.895373967090634,12.706207,166,20.0,5.9300327,0.059300326,[[-2.112]],1.1195854,0.011195853,16600,19.268795,16.895374,18.882467,157.13658618927002
0.01200547,1.0610655e-06,0.00010610655,[[0.062]],18.96275,2416.6658,0.999999,1.200547,100,17.094303,1.4646893,68.273865,1.3627505,-1.3722231,16.919565,334000,0.999999,17.2848859961054,13.811466,167,20.0,15.133836,0.15133835,[[-2.094]],2.6603205,0.026603205,16700,21.826822,17.284885,20.252075,157.88558721542358
0.34421113,4.5631175e-08,4.5631177e-06,[[0.061]],18.960175,23511818.0,0.999999,34.42111,100,17.482164,0.002699924,37038.082,1.1183966,-1.3707389,1.0172551,336000,0.999999,17.672720834508173,14.209557,168,20.0,3412.7866,34.127865,[[-2.067]],339.539,3.3953893,16800,490.18802,17.672722,453.5148,158.88482284545898
0.012514684,1.2717398e-05,0.0012717398,[[0.061]],18.965315,2088.6626,0.99999875,1.2514685,100,16.872965,4.001741,24.989124,1.548003,-1.3715402,16.614494,338000,0.99999875,17.063572619463788,13.368618,169,20.0,22.208023,0.22208023,[[-2.118]],2.803636,0.028036362,16900,21.59182,17.063574,20.638985,159.948251247406
0.0102893235,0.0014054548,0.14054549,[[0.061]],18.979092,261.4589,0.99999976,1.0289325,100,17.024172,48.678013,2.0543156,1.2995553,-1.3699058,54.970745,340000,0.99999976,17.214918010273028,13.727624,170,20.0,5.7854323,0.05785432,[[-2.09]],0.9312547,0.009312547,17000,17.89146,17.214916,17.618065,160.84199857711792
0.011988436,7.0961214e-05,0.0070961216,[[0.061]],18.948128,1967.4392,0.99999845,1.1988437,100,17.255526,6.9376755,14.41405,1.1939945,-1.3766567,19.08256,342000,0.99999845,17.445962697854828,14.316695,171,20.0,21.98542,0.21985419,[[-2.08]],2.4686832,0.024686832,17100,21.433098,17.445963,20.710093,161.59598112106323
0.015794845,9.3138e-06,0.00093137997,[[0.061]],18.966,10461.469,0.9999998,1.5794846,100,17.410183,0.4451235,224.65675,1.0813036,-1.3758241,7.5785217,344000,0.9999998,17.6007973394826,14.326938,172,20.0,48.78952,0.4878952,[[-2.057]],5.5158134,0.05515813,17200,28.187119,17.600798,25.330069,162.57067036628723
0.022340069,3.579575e-06,0.0003579575,[[0.061]],18.960426,58353.93,0.9999994,2.234007,100,17.14812,0.15462129,646.74146,1.3070217,-1.3749603,2.2593036,346000,0.9999994,17.338680303452467,14.097946,173,20.0,147.00955,1.4700955,[[-2.091]],14.693827,0.1469383,17300,36.701103,17.33868,31.854965,163.97707629203796
0.009999999,0.01,1.0,[[0.061]],18.965767,2.8685596,0.9999996,1.0,100,15.896526,100.0,1.0,1.6851926,-1.3749603,100.0,348000,0.9999996,16.087138255540236,12.7753,174,20.0,1.0,0.01,[[-2.129]],,9.313226e-10,17400,16.08714,16.08714,15.896526,164.91243624687195
0.01812548,4.996503e-07,4.996503e-05,[[0.061]],18.948774,17423.285,0.99999857,1.8125479,100,16.014584,0.6727828,148.63638,1.7043911,-1.3774748,4.130469,350000,0.99999857,16.205027078993655,12.391912,175,20.0,76.80454,0.7680454,[[-2.129]],8.73233,0.0873233,17500,28.633507,16.205027,26.311699,165.57510423660278
0.011121874,0.0012453357,0.12453357,[[0.061]],18.952232,166.14583,0.9999997,1.1121874,100,16.564589,53.17254,1.8806701,1.491689,-1.3771169,64.719025,352000,0.9999997,16.755067142750107,13.51471,176,20.0,4.0372987,0.040372986,[[-2.107]],0.8211685,0.008211684,17600,18.27522,16.755068,18.014006,166.46577525138855
0.016648816,5.768044e-07,5.7680438e-05,[[0.061]],18.963787,23293.879,0.99999964,1.6648817,100,16.189941,0.2605594,383.78964,1.4910357,-1.37733,3.3334754,354000,0.99999964,16.38053627183327,13.13109,177,20.0,89.48367,0.8948367,[[-2.121]],8.965465,0.08965465,17700,28.604267,16.380535,24.870441,167.3019938468933
0.009994732,0.0037571066,0.37571067,[[0.061]],18.96925,12.758183,0.9999996,0.9994733,100,17.308237,96.07478,1.0408559,1.2604046,-1.3773391,96.80587,356000,0.9999996,17.498887329663617,14.569559,178,20.0,1.6826568,0.016826568,[[-2.087]],0.18154997,0.0018154996,17800,17.543674,17.498886,17.34917,168.1699573993683
0.0161824,3.3019246e-06,0.00033019247,[[0.061]],18.966991,19560.467,0.9999985,1.6182402,100,17.28067,0.42739147,233.97752,1.1946142,-1.3773082,4.1235647,358000,0.9999985,17.471294572855744,14.453621,179,20.0,77.54842,0.7754842,[[-2.083]],7.803016,0.07803017,17900,29.053736,17.471294,26.137867,168.8253996372223
0.01161643,1.7273554e-06,0.00017273554,[[0.061]],18.964985,753.9453,0.9999995,1.161643,100,17.63089,9.314036,10.736484,0.93642104,-1.3771577,37.51476,360000,0.9999995,17.82149559661493,15.102568,180,20.0,7.4182663,0.07418266,[[-2.049]],1.4992027,0.014992027,18000,21.113018,17.821495,20.48847,169.53902888298035
0.011115325,0.0010572303,0.10572303,[[0.061]],18.96582,233.07784,0.9999997,1.1115324,100,18.027056,50.018757,1.99925,0.5832001,-1.376293,63.725044,362000,0.9999997,18.217668485438935,16.096073,181,20.0,4.5551157,0.045551155,[[-2.021]],0.8386303,0.008386304,18100,20.284761,18.217669,20.015244,170.32804417610168
0.011438183,0.0009782899,0.097828984,[[0.061]],18.962029,445.41916,0.9999996,1.1438185,100,18.094542,38.05353,2.627877,0.64511734,-1.3761383,50.217617,364000,0.9999996,18.285116370035322,15.693119,182,20.0,5.91502,0.0591502,[[-2.006]],1.138851,0.01138851,18200,20.976665,18.285116,20.667728,171.84539914131165
0.010604844,0.0010245054,0.102450535,[[0.061]],18.960297,83.25356,0.9999984,1.0604844,100,18.18345,67.82813,1.4743145,0.592049,-1.3765651,82.7271,366000,0.9999984,18.374008096194583,16.019733,183,20.0,2.4029615,0.024029614,[[-2.009]],0.48457733,0.0048457733,18300,19.605349,18.374008,19.37397,173.06766176223755
0.012059226,7.133072e-05,0.0071330727,[[0.061]],18.951685,2364.914,0.99999964,1.2059227,100,18.172155,8.203765,12.189526,0.52757853,-1.3720921,16.627533,368000,0.99999964,18.362627994950902,16.771687,184,20.0,23.896654,0.23896654,[[-1.994]],2.7003305,0.027003303,18400,22.16182,18.362629,21.496817,174.05440711975098
0.011896324,0.0002073183,0.020731831,[[0.061]],18.975065,1662.8491,1.0,1.1896324,100,18.431084,14.075704,7.1044407,0.33746642,-1.3749667,22.85948,370000,1.0,18.621792347357317,17.58546,185,20.0,12.7217245,0.12721725,[[-1.962]],2.1853495,0.021853494,18500,22.088665,18.621792,21.580353,175.40985369682312
0.015201298,2.6971134e-07,2.6971135e-05,[[0.061]],18.974949,6416.1074,0.99999905,1.5201298,100,18.443071,0.81995064,121.95856,0.3129019,-1.374775,11.17424,372000,0.99999905,18.633779274942604,17.57844,186,20.0,31.96715,0.31967148,[[-1.969]],4.285891,0.04285891,18600,28.4471,18.63378,26.341047,176.41861820220947
0.012871149,9.904575e-07,9.904575e-05,[[0.061]],18.979935,4889.507,0.99999994,1.287115,100,18.599133,1.7060177,58.61604,0.171157,-1.3774742,10.868605,374000,0.99999994,18.78988868731811,18.162338,187,20.0,29.56894,0.29568937,[[-1.919]],3.685919,0.036859192,18700,24.280626,18.789888,22.82018,177.37080836296082
0.027391976,6.309477e-07,6.309477e-05,[[0.061]],18.98013,180611.81,0.9999997,2.7391977,100,18.678947,0.052291572,1912.354,0.09633587,-1.3802164,1.4711258,376000,0.9999997,18.869707868593053,18.483894,188,20.0,225.46388,2.2546387,[[-1.861]],22.417141,0.22417143,18800,51.701553,18.869709,43.35964,179.0054578781128
0.016000843,1.1041925e-05,0.0011041926,[[0.061]],18.985367,18352.57,0.99999976,1.6000841,100,18.721642,1.1870753,84.240654,0.05315603,-1.3908058,4.7713346,378000,0.99999976,18.912449926531725,18.7067,189,20.0,67.65068,0.6765068,[[-1.78]],7.1483655,0.07148366,18900,30.173054,18.912449,28.421747,180.37861394882202
0.05063549,4.7234123e-09,4.7234124e-07,[[0.06]],18.984594,659533.44,0.99999964,5.063549,100,18.711464,0.037799645,2645.5276,0.06101227,-1.3880813,1.3766704,380000,0.99999964,18.902264907308503,18.636381,190,20.0,430.75555,4.3075557,[[-1.833]],42.8578,0.428578,19000,95.50695,18.902264,85.69309,182.01456260681152
0.019983042,1.3356819e-06,0.00013356819,[[0.06]],18.983448,31683.535,0.9999998,1.9983041,100,18.723568,0.59374416,168.42271,0.05154119,-1.3924646,4.3653073,382000,0.9999998,18.91435835669988,18.683342,191,20.0,82.61547,0.8261547,[[-1.768]],9.353237,0.09353237,19100,37.821484,18.914358,35.345444,183.04623079299927
0.012155333,0.00014791751,0.014791752,[[0.06]],18.986155,707.2563,0.9999999,1.215533,100,18.74055,38.376606,2.6057541,0.04371617,-1.3975614,43.104435,384000,0.9999999,18.931368304603286,18.776585,192,20.0,7.9276514,0.07927651,[[-1.708]],1.3965129,0.013965128,19200,23.017601,18.931368,22.709576,184.38729214668274
0.010553942,0.0013089092,0.13089092,[[0.06]],18.979216,181.3227,0.9999995,1.0553942,100,18.74641,60.653297,1.648715,0.04042398,-1.4027206,69.0379,386000,0.9999995,18.937158113195693,18.727095,193,20.0,4.1479244,0.041479245,[[-1.712]],0.70678294,0.0070678294,19300,19.994696,18.937159,19.749771,185.60919499397278
0.034916148,2.7475488e-07,2.7475488e-05,[[0.06]],18.988281,137096.7,0.9999994,3.4916146,100,18.753344,0.085481286,1169.8467,0.03244322,-1.4018255,3.1210678,388000,0.9999994,18.944184689596582,18.795675,194,20.0,155.25119,1.5525118,[[-1.685]],19.453125,0.19453125,19400,66.112015,18.944185,59.584732,186.83004140853882
0.022770949,7.859418e-07,7.859418e-05,[[0.06]],18.989075,48343.555,0.99999994,2.277095,100,18.72328,0.1540231,649.2533,0.055135682,-1.4015697,3.7493556,390000,0.99999994,18.914127192729502,18.703207,195,20.0,90.07028,0.9007028,[[-1.771]],11.5373125,0.11537311,19500,43.16527,18.914127,38.302395,188.01159191131592
0.0103571005,0.0028917422,0.28917423,[[0.06]],18.983494,68.24943,0.9999994,1.0357102,100,18.749655,81.66393,1.2245308,0.028894108,-1.4046521,85.0783,392000,0.9999994,18.940445790190562,18.8432,196,20.0,2.2884388,0.022884388,[[-1.702]],0.43374854,0.0043374854,19600,19.619928,18.940445,19.408802,189.10965418815613
0.010713071,4.1205218e-05,0.0041205217,[[0.059]],18.982433,865.816,0.99999994,1.0713071,100,18.75098,24.014791,4.1641,0.033925362,-1.4062804,32.465034,394000,0.99999994,18.941760633504895,18.785223,197,20.0,8.487276,0.08487276,[[-1.68]],1.545149,0.01545149,19700,20.29805,18.941761,19.908741,190.25998902320862
0.012764067,2.385224e-06,0.0002385224,[[0.059]],18.983143,13587.926,0.9999998,1.2764069,100,18.755537,1.2155999,82.26391,0.023615818,-1.4345616,4.163602,396000,0.9999998,18.946325775809488,18.866821,198,20.0,54.973183,0.5497318,[[-1.64]],6.1237826,0.061237816,19800,24.184427,18.946325,22.453993,191.3206558227539
0.010945421,0.001013196,0.101319596,[[0.058]],18.986382,850.30444,0.9999998,1.094542,100,18.768963,30.795263,3.2472527,0.017060263,-1.3786919,33.876373,398000,0.9999998,18.959781304160146,18.894928,199,20.0,11.978014,0.11978014,[[-1.579]],1.5291928,0.015291927,19900,20.754105,18.95978,20.410244,192.38589239120483
0.01460935,7.4393206e-06,0.0007439321,[[0.061]],18.989498,5871.977,0.99999917,1.4609351,100,18.77208,3.2170708,31.084177,0.016254937,-1.3775017,11.662763,400000,0.99999917,18.962930893127513,18.909,200,20.0,27.122374,0.27122372,[[-1.546]],4.0207043,0.04020704,20000,27.706589,18.96293,26.64253,193.3850257396698
0.0101280585,0.0031264536,0.31264538,[[0.061]],18.992174,85.32369,0.9999994,1.0128058,100,18.773108,79.11437,1.2639928,0.014705435,-1.3774632,81.363304,402000,0.9999994,18.963985296376386,18.923006,201,20.0,2.7734852,0.027734851,[[-1.492]],0.48472595,0.0048472593,20100,19.206768,18.963985,18.992168,194.88125848770142
0.010643946,0.0006751075,0.067510754,[[0.061]],18.986204,578.4198,0.9999998,1.0643945,100,18.77647,37.38987,2.6745212,0.012713808,-1.3718169,41.573204,404000,0.9999998,18.967289637537007,18.927315,202,20.0,6.820559,0.06820559,[[-1.476]],1.2618331,0.01261833,20200,20.188648,18.96729,19.876585,195.5920844078064
0.01400302,3.450401e-06,0.0003450401,[[0.061]],18.990467,9555.789,0.99999994,1.4003019,100,18.771902,1.8218857,54.888184,0.014718753,-1.3707062,6.923173,406000,0.99999994,18.962762802137178,18.91317,203,20.0,46.542988,0.46542987,[[-1.497]],5.1344023,0.051344026,20300,26.538477,18.962763,25.12445,196.98651885986328
0.013611511,2.4348017e-05,0.0024348018,[[0.061]],18.989456,8517.919,0.99999964,1.3611512,100,18.767027,2.010824,49.730858,0.018875627,-1.3739631,7.3311253,408000,0.99999964,18.957880701937576,18.900743,204,20.0,44.372902,0.443729,[[-1.562]],4.839361,0.04839361,20400,25.818014,18.95788,24.47213,198.4337465763092
0.010063307,0.008576352,0.85763526,[[0.061]],18.988253,0.67173845,1.0,1.0063308,100,18.772633,99.84273,1.0015752,0.016384453,-1.380063,99.81921,410000,1.0,18.963475153947133,18.878202,205,20.0,1.0818624,0.010818624,[[-1.499]],0.042831343,0.00042831345,20500,19.083666,18.963476,18.892677,200.0772352218628
0.013193327,1.9914978e-05,0.0019914978,[[0.061]],18.99135,7152.5493,0.99999994,1.3193327,100,18.774187,2.6088707,38.33076,0.014321244,-1.3759183,8.122998,412000,0.99999994,18.96505755655847,18.918137,206,20.0,36.238712,0.36238712,[[-1.498]],4.437104,0.04437104,20600,25.015934,18.965057,23.83422,201.5776174068451
0.010126498,0.005701834,0.5701834,[[0.061]],18.98667,26.45101,0.9999997,1.0126499,100,18.76792,92.24665,1.0840502,0.018515926,-1.3740346,93.36798,414000,0.9999997,18.958743046921818,18.886894,207,20.0,1.7352593,0.017352592,[[-1.55]],0.26988816,0.0026988818,20700,19.198616,18.958744,18.999935,202.99014902114868
0.010533018,0.0011249935,0.112499356,[[0.061]],18.990154,260.59235,0.9999997,1.0533018,100,18.769127,55.242245,1.8102088,0.017738886,-1.3699254,60.685513,416000,0.9999997,18.959984526659184,18.901062,208,20.0,5.733782,0.057337817,[[-1.547]],0.8477868,0.008477868,20800,19.967012,18.959984,19.710224,204.1285843849182
0.010692141,0.00062091765,0.062091764,[[0.061]],18.989258,459.88763,0.99999994,1.0692141,100,18.768742,43.008446,2.3251247,0.017911749,-1.370017,47.423386,418000,0.99999994,18.959590323386987,18.878654,209,20.0,9.013146,0.09013146,[[-1.576]],1.125809,0.011258089,20900,20.27419,18.959589,19.983177,205.12454462051392
0.0125071965,4.7339476e-05,0.0047339476,[[0.061]],18.986744,2588.1584,0.9999998,1.2507197,100,18.771408,6.60469,15.140756,0.016090691,-1.3709433,17.998888,420000,0.9999998,18.962231597850767,18.90766,210,20.0,18.002378,0.18002377,[[-1.535]],2.669605,0.026696047,21000,23.711714,18.962233,22.969196,206.51600217819214
0.010079273,0.008061092,0.80610925,[[0.061]],18.98756,2.3230224,0.9999996,1.0079273,100,18.765049,99.3246,1.0067999,0.019824075,-1.3731718,99.38116,422000,0.9999996,18.955881345229752,18.88753,211,20.0,1.172241,0.011722409,[[-1.58]],0.079536356,0.0007953635,21100,19.10684,18.955883,18.91536,207.81757020950317
0.012060209,0.00014916468,0.014916469,[[0.061]],18.986502,3299.4243,1.0,1.2060211,100,18.767899,7.193397,13.901638,0.019770011,-1.3759959,13.802507,424000,1.0,18.95871929648368,18.88517,212,20.0,24.56289,0.24562888,[[-1.574]],3.0138612,0.030138608,21200,22.870762,18.958717,22.159286,209.11199951171875
0.019413002,5.232132e-07,5.232132e-05,[[0.061]],18.985332,60840.566,0.99999994,1.9413004,100,18.772324,0.31261194,319.8854,0.013276358,-1.4271462,2.1963632,426000,0.99999994,18.963133190310966,18.92573,213,20.0,120.51909,1.2051909,[[-1.517]],12.954425,0.12954424,21300,36.77486,18.963133,33.362164,210.12788438796997
0.013985661,2.786864e-05,0.002786864,[[0.058]],18.988787,4983.505,0.99999994,1.3985661,100,18.770391,4.412409,22.663357,0.01846508,-1.4279085,12.479431,428000,0.99999994,18.96123764205169,18.903503,214,20.0,25.551487,0.25551486,[[-1.583]],3.7037416,0.037037414,21400,26.52393,18.961237,25.615395,211.17587327957153
0.012081013,2.2111037e-05,0.0022111037,[[0.058]],18.988476,4947.565,0.9999999,1.2081014,100,18.77303,2.514085,39.7759,0.014176929,-1.4284674,9.675999,430000,0.9999999,18.96387056897806,18.91296,215,20.0,28.374043,0.28374043,[[-1.533]],3.6911106,0.036911104,21500,22.913536,18.963873,21.709934,212.08128833770752
0.011750795,8.0632395e-05,0.00806324,[[0.058]],18.990883,3937.7378,0.99999994,1.1750795,100,18.775982,4.931425,20.278114,0.016138861,-1.4281337,11.288466,432000,0.99999994,18.966850442258796,18.92312,216,20.0,21.361652,0.21361652,[[-1.486]],3.294123,0.03294123,21600,22.27757,18.96685,21.41808,212.94624161720276
0.010440465,0.0033572135,0.33572134,[[0.058]],18.987953,70.28597,1.0,1.0440465,100,18.771612,79.59562,1.2563505,0.016769907,-1.4308859,84.90351,434000,1.0,18.962448176582374,18.90467,217,20.0,2.69066,0.0269066,[[-1.552]],0.44024554,0.004402455,21700,19.79597,18.962448,19.582067,214.3278841972351
0.013810179,6.3883667e-06,0.0006388367,[[0.058]],18.99006,5676.3174,1.0,1.381018,100,18.772161,3.1575081,31.670544,0.017284961,-1.4285562,10.860431,436000,1.0,18.96301778468916,18.899149,218,20.0,30.231308,0.30231306,[[-1.563]],3.9564996,0.039564993,21800,26.184465,18.963018,25.110386,215.66239285469055
0.014008919,3.8852733e-05,0.0038852736,[[0.058]],18.99096,4803.8228,0.9999992,1.400892,100,18.775959,4.924327,20.307344,0.013600241,-1.4229146,12.942705,438000,0.9999992,18.966824633911347,18.918104,219,20.0,29.871374,0.29871374,[[-1.514]],3.633245,0.036332455,21900,26.584105,18.966825,25.723991,217.1022026538849
0.011088375,6.522709e-05,0.0065227095,[[0.058]],18.98875,3183.915,0.99999994,1.1088376,100,18.7794,8.316987,12.023584,0.01146685,-1.4435831,12.306275,440000,0.99999994,18.97024474536937,18.934668,220,20.0,21.586075,0.21586074,[[-1.43]],2.9599805,0.029599804,22000,21.030254,18.970245,20.368502,218.2635133266449
0.060735345,5.4257296e-08,5.42573e-06,[[0.057]],18.989862,1029307.8,0.9999999,6.0735345,100,18.775005,0.004261767,23464.445,0.01687821,-1.4517539,1.285554,442000,0.9999999,18.965858699646088,18.916637,221,20.0,533.7458,5.3374577,[[-1.51]],53.221447,0.53221446,22100,115.19156,18.965858,85.95614,219.1940722465515
0.012118088,2.0441614e-06,0.00020441614,[[0.057]],18.990158,12859.738,0.9999996,1.2118088,100,18.767088,1.0002259,99.97741,0.020401945,-1.4765904,3.9870102,444000,0.9999996,18.957947364895773,18.873486,222,20.0,42.657097,0.42657095,[[-1.59]],5.946692,0.059466917,22200,22.988356,18.957947,21.079988,220.34135746955872
0.011763444,0.00017486107,0.017486107,[[0.055]],18.990303,1855.8135,1.0,1.1763445,100,18.772587,11.657069,8.5784855,0.014650136,-1.4753438,21.305418,446000,1.0,18.963445076607446,18.92476,223,20.0,18.075363,0.18075363,[[-1.551]],2.2607987,0.022607986,22300,22.30355,18.963446,21.744541,221.54465508460999
0.011664803,5.5936467e-05,0.005593647,[[0.055]],18.983028,2778.8813,0.99999946,1.1664804,100,18.767992,7.0177364,14.249609,0.019913921,-1.473727,15.116344,448000,0.99999946,18.9587773320095,18.88234,224,20.0,22.357498,0.22357498,[[-1.597]],2.7641785,0.027641784,22400,22.123486,18.958778,21.403292,222.78599667549133
0.016439686,4.2236975e-06,0.00042236975,[[0.055]],18.985085,25775.441,0.9999998,1.6439687,100,18.773613,0.40860957,244.7324,0.01834522,-1.4697565,3.6704183,450000,0.9999998,18.96442088406493,18.88849,225,20.0,75.3739,0.753739,[[-1.54]],8.422007,0.08422007,22500,31.179192,18.964422,28.194218,224.05549955368042
0.011715639,0.00019772723,0.019772723,[[0.056]],18.984875,1765.4988,1.0,1.171564,100,18.76644,15.632666,6.3968616,0.018930305,-1.4763103,22.019842,452000,1.0,18.95724430087598,18.890171,226,20.0,16.139383,0.16139384,[[-1.605]],2.2047076,0.022047076,22600,22.215046,18.957245,21.732462,225.0476577281952
0.012111625,3.2876454e-05,0.0032876455,[[0.055]],18.985533,8923.813,0.9999999,1.2111624,100,18.769217,1.3949591,71.68669,0.019862363,-1.4736528,5.636778,454000,0.9999999,18.96002844152662,18.878479,227,20.0,35.978775,0.35978773,[[-1.584]],4.955509,0.04955509,22700,22.969528,18.960028,21.353964,226.29893231391907
0.011794722,4.297582e-05,0.004297582,[[0.055]],18.9867,1084.5242,0.9999998,1.1794723,100,18.759298,13.508715,7.402629,0.027633196,-1.4548624,31.788174,456000,0.9999998,18.950121553249865,18.850754,228,20.0,10.476922,0.104769215,[[-1.649]],1.7277657,0.017277656,22800,22.366533,18.950123,21.847345,227.38506746292114
0.075079784,1.0211414e-07,1.02114145e-05,[[0.056]],18.988214,1776988.8,0.9999992,7.50798,100,18.773506,0.0069756294,14335.624,0.014740988,-1.456077,1.1400827,458000,0.9999992,18.964343767790293,18.91808,229,20.0,702.9726,7.029726,[[-1.566]],69.91414,0.69914144,22900,142.43369,18.964344,119.58428,228.43598079681396
0.020419255,3.1925556e-06,0.00031925557,[[0.056]],18.991545,39986.71,1.0,2.0419254,100,18.779646,0.40744582,245.43141,0.011677171,-1.4530329,3.6524923,460000,1.0,18.97051873269646,18.929716,230,20.0,101.30854,1.0130854,[[-1.468]],10.487345,0.10487343,23000,38.745037,18.970518,35.754784,229.39868831634521
0.012748873,1.9408284e-05,0.0019408285,[[0.057]],18.991365,3146.8855,1.0,1.2748874,100,18.782059,8.772111,11.399764,0.012176674,-1.4628092,15.809426,462000,1.0,18.972931078443406,18.90794,231,20.0,23.107609,0.23107608,[[-1.404]],2.9420197,0.029420195,23100,24.19131,18.97293,23.546865,230.55875635147095
0.010381559,0.0021645615,0.21645616,[[0.056]],18.992794,106.08138,1.0,1.0381559,100,18.784216,73.05286,1.3688718,0.008423396,-1.4627081,78.694,464000,1.0,18.975101676668057,18.946472,232,20.0,2.908375,0.02908375,[[-1.383]],0.54018503,0.00540185,23200,19.698324,18.975103,19.47499,231.63258337974548
0.014210999,3.99826e-06,0.00039982604,[[0.056]],18.992561,4652.654,0.9999999,1.4210999,100,18.782835,3.482495,28.715044,0.009412107,-1.4666449,13.627974,466000,0.9999999,18.973717347863655,18.945147,233,20.0,21.418728,0.21418728,[[-1.4]],3.5776305,0.035776306,23300,26.959816,18.973717,25.936945,232.49912762641907
0.010847876,0.001035785,0.10357849,[[0.056]],18.994028,219.50699,0.9999995,1.0847876,100,18.779757,54.69607,1.8282849,0.013403705,-1.4678013,66.085014,468000,0.9999995,18.9706537378326,18.917488,234,20.0,3.4720733,0.034720734,[[-1.462]],0.77712166,0.007771216,23400,20.57832,18.970654,20.3202,233.79515099525452
0.013298311,0.00017223557,0.017223557,[[0.056]],18.993124,5218.932,0.99999994,1.3298311,100,18.778034,9.569454,10.449917,0.013602531,-1.4147651,10.936439,470000,0.99999994,18.968923653968798,18.909487,235,20.0,35.575703,0.35575703,[[-1.491]],3.794972,0.037949722,23500,25.209217,18.968925,24.592146,235.01826930046082
0.010159092,0.002077035,0.2077035,[[0.059]],18.989838,115.51809,0.9999996,1.0159092,100,18.767263,74.02437,1.3509065,0.020472564,-1.4146146,76.438805,472000,0.9999996,18.95811831533422,18.885344,236,20.0,3.0919504,0.030919503,[[-1.589]],0.56402284,0.005640228,23600,19.260277,18.95812,19.038448,236.2184281349182
0.021470165,0.00021895189,0.021895189,[[0.059]],18.988514,32515.705,0.99999946,2.1470165,100,18.769857,11.208592,8.921727,0.01736518,-1.4083472,4.880873,474000,0.99999946,18.96069871441592,18.895853,237,20.0,82.29334,0.82293344,[[-1.571]],9.478085,0.09478085,23700,40.667862,18.9607,40.09783,237.00121998786926
0.013078907,2.5097606e-05,0.0025097607,[[0.059]],18.984968,9801.331,0.9999997,1.3078908,100,18.758156,1.3801843,72.454094,0.024891403,-1.412423,5.9675903,476000,0.9999997,18.948961648161927,18.885576,238,20.0,46.7381,0.46738097,[[-1.659]],5.191714,0.05191714,23800,24.80885,18.948963,23.184708,238.43536972999573
0.014333256,9.364941e-06,0.0009364942,[[0.059]],18.987673,4710.6235,0.9999998,1.4333255,100,18.769386,3.861428,25.897156,0.018392207,-1.4173,13.687329,478000,0.9999998,18.960219346959203,18.901346,239,20.0,29.684677,0.29684678,[[-1.593]],3.5993392,0.03599339,23900,27.186483,18.96022,26.215347,239.51522302627563
0.010294508,0.003931537,0.3931537,[[0.059]],18.987701,35.50851,0.9999996,1.0294509,100,18.771563,88.66211,1.1278775,0.013523048,-1.423095,91.561134,480000,0.9999996,18.962395171599447,18.927464,240,20.0,1.8164456,0.018164456,[[-1.537]],0.31253046,0.0031253046,24000,19.521778,18.962395,19.319109,240.5177867412567
0.011692463,3.186934e-06,0.0003186934,[[0.058]],18.98957,12755.576,0.9999997,1.1692463,100,18.774532,1.6118737,62.039597,0.015645765,-1.4567343,3.7482796,482000,0.9999997,18.965385696545574,18.916319,241,20.0,56.951366,0.5695137,[[-1.528]],5.925081,0.059250813,24100,22.174034,18.965385,20.670782,241.61125993728638
