ReturnLastEpisode,Iteration,ReturnMin,IWMax,Delta,TimeElapsed,TimestepsSoFar,MountainCar_mu1_higher,Bound,Regret,NumTrainableParams,MountainCar_mu0_higher,IWMin,ReturnStepMax,ReturnMean,ActionIn1,ReturnMax,GridSize,Regret/t,MountainCar_std1_higher,DenMISEMeanLog,MountainCar_std0_higher,IWLastEpisode,IWFirstEpisode,DenMISELogFirst,DenMISELogLast,IWMean,ReturnAbsMax
-0.25912997,4392,-142.33354,109.67063,2.173496E-11,13583.0180613995,2196000,3,270.45648,134009.94,,1,,746.61316,-29.547161,3.9659162,,289,30.512281,0.14999999,-2.9838703,0.14999999,1.5669237E-33,,-2.906933,-2.670993,1.0762842,142.33354
-4.117722,4393,-142.33354,105.32719,2.1725064E-11,13587.4899148941,2196500,0.75,270.4513,134015.02,,0.75,,746.61316,-29.541372,1.5231469,,289,30.506493,0.14999999,-2.983794,0.14999999,,5.3066683E-06,-2.9071608,-2.7169747,0.99189496,142.33354
-2.416139,4394,-142.33354,107.01947,2.1715178E-11,13591.7000851631,2197000,3,270.44592,134018.4,,0.25,,746.61316,-29.5352,3.2278125,,289,30.50032,0.14999999,-2.9837327,0.14999999,,,-2.9073884,-2.7008407,1.0159433,142.33354
-0.031477183,4395,-142.33354,175.68256,2.1705299E-11,13595.9684288502,2197500,3.75,270.43237,134019.4,,3.5,,746.61316,-29.528488,7.3943977,,289,30.493608,0.14999999,-2.9836938,0.14999999,,,-2.907616,-2.8214076,1.0895971,142.33354
-72.26382,4396,-142.33354,411.55505,2.1695425E-11,13600.0902271271,2198000,,270.4018,134092.62,,4,,746.61316,-29.538208,4.171443,,289,30.503328,0.14999999,-2.983741,0.14999999,,,-2.9078436,-3.2701135,1.0324864,142.33354
-112.191734,4397,-142.33354,157.50726,2.1685558E-11,13604.4521481991,2198500,4,270.40073,134205.78,,1,,746.61316,-29.557007,4.9974523,,289,30.522127,0.14999999,-2.9842377,0.14999999,,,-2.908071,-5.1732764,1.0178311,142.33354
-3.7318208,4398,-142.33354,205.25851,2.1675696E-11,13608.6840240955,2199000,,270.39114,134210.48,,2.75,,746.61316,-29.551134,2.7898662,,289,30.516254,0.14999999,-2.9842792,0.14999999,,,-2.9082983,-3.1705513,1.0388837,142.33354
-46.508297,4399,-142.33354,103.94707,2.1665843E-11,13613.0677578449,2199500,2.25,270.31747,134257.97,,0.75,,746.61316,-29.554989,2.9287832,,289,30.52011,0.14999999,-2.9843173,0.14999999,,,-2.9085257,-3.1797392,0.8993912,142.33354
-1.3188322,4400,-142.33354,106.754036,2.1655996E-11,13617.4098699093,2200000,1.75,270.29575,134260.25,,0.25,,746.61316,-29.548573,2.026681,,289,30.513693,0.14999999,-2.984272,0.14999999,0.0042366735,1.2010638E-24,-2.908753,-2.6796,1.0874281,142.33354
-0.10711882,4401,-142.33354,148.72607,2.1646157E-11,13621.7477030754,2200500,,270.27304,134261.31,,1.5,,746.61316,-29.54188,1.4278117,,289,30.507,0.14999999,-2.984201,0.14999999,,3.0437724E-16,-2.9089801,-2.7516441,0.7848666,142.33354
-15.081089,4402,-142.33354,191.82074,2.1636321E-11,13626.1005365849,2201000,1.25,270.23492,134277.36,,3.75,,746.61316,-29.538595,5.1209536,,289,30.503716,0.14999999,-2.984289,0.14999999,,,-2.9092073,-3.149725,1.0320954,142.33354
-118.5388,4403,-142.33354,116.34949,2.1626494E-11,13630.3233194351,2201500,3.5,270.1488,134396.86,,1.75,,746.61316,-29.55881,4.860325,,289,30.52393,0.14999999,-2.984386,0.14999999,,,-2.9094346,-3.432869,0.9456862,142.33354
-16.402727,4404,-142.33354,101.69012,2.1616675E-11,13634.7042076588,2202000,1.75,270.1365,134414.23,,0.75,,746.61316,-29.555822,2.3991494,,289,30.520943,0.14999999,-2.9843595,0.14999999,6.1855333E-28,5.3790886E-28,-2.9096618,-2.8084583,0.9908689,142.33354
-1.6526154,4405,-142.33354,166.81241,2.1606862E-11,13639.0725450516,2202500,1,270.1317,134416.86,,3.25,,746.61316,-29.54949,4.4996834,,289,30.51461,0.14999999,-2.9842954,0.14999999,,,-2.9098887,-2.6844342,1.1799604,142.33354
-81.4665,4406,-142.33354,98.31088,2.1597054E-11,13643.3268887997,2203000,0.5,270.0655,134499.28,,0.5,,746.61316,-29.561272,0.68143094,,289,30.526392,0.14999999,-2.9842834,0.14999999,,0.30674928,-2.9101157,-3.1024568,1.0533692,142.33354
-0.050765395,4407,-142.33354,108.23148,2.1587255E-11,13647.5630984306,2203500,1,270.02145,134500.3,,1,,746.61316,-29.554575,2.3831747,,289,30.519695,0.14999999,-2.984229,0.14999999,6.879977E-08,3.5706515E-13,-2.910273,-2.7877681,1.156911,142.33354
-5.124477,4408,-142.33354,225.78374,2.1577462E-11,13651.8552265167,2204000,,270.0075,134506.39,,3.25,,746.61316,-29.549034,3.3606875,,289,30.514154,0.14999999,-2.9841313,0.14999999,,,-2.9104998,-2.7027972,0.9474823,142.33354
-64.73173,4409,-142.33354,291.64188,2.1567675E-11,13656.1887447834,2204500,0.25,270.00443,134572.1,,4,,746.61316,-29.557014,3.944005,,289,30.522135,0.14999999,-2.9842126,0.14999999,0.0019522283,,-2.9107268,-3.2765522,1.042436,142.33354
-82.89297,4410,-142.33354,139.93985,2.1557894E-11,13660.5217163563,2205000,3.75,269.93585,134655.94,,3,,746.61316,-29.569107,6.3934,,289,30.534227,0.14999999,-2.9842966,0.14999999,,,-2.9109535,-3.3815005,0.85903937,142.33354
-46.375576,4411,-142.33354,147.80312,2.1548121E-11,13664.8594765663,2205500,2.75,269.91177,134703.28,,3,,746.61316,-29.572918,5.9649086,,289,30.538038,0.14999999,-2.984318,0.14999999,7.2822027E-06,,-2.9111803,-2.9299896,0.97280014,142.33354
-63.27268,4412,-142.33354,126.93615,2.1538354E-11,13669.250626564,2206000,1.75,269.87048,134767.53,,2.5,,746.61316,-29.580559,4.1142855,,289,30.54568,0.14999999,-2.9843369,0.14999999,2.2596661E-13,,-2.911407,-3.0295217,0.9344003,142.33354
-37.591927,4413,-142.33354,147.86423,2.1528593E-11,13673.6892015934,2206500,,269.7908,134806.08,,0.25,,746.61316,-29.58237,0.07526758,,289,30.547491,0.14999999,-2.9843423,0.14999999,,80.44396,-2.9116335,-2.9362214,0.99843603,142.33354
-0.16890812,4414,-142.33354,145.06631,2.1518839E-11,13678.0279183388,2207000,4,269.7809,134807.22,,0.75,,746.61316,-29.575706,4.9781933,,289,30.540827,0.14999999,-2.984493,0.14999999,,,-2.8937955,-3.637126,0.92183936,142.33354
-3.3676946,4415,-142.33354,147.61505,2.1509091E-11,13682.4930784702,2207500,0.25,269.75745,134811.55,,,,746.61316,-29.56977,-0.103921354,,289,30.534891,0.14999999,-2.9846365,0.14999999,,49.293648,-2.894022,-3.532681,1.1373519,142.33354
-0.27644828,4416,-142.33354,142.15002,2.1499353E-11,13686.934848547,2208000,3.25,269.74487,134812.78,,,,746.61316,-29.563137,3.0795014,,289,30.528257,0.14999999,-2.98521,0.14999999,,,-2.8831453,-5.6470695,0.93140435,142.33354
-0.09700959,4417,-142.33354,105.50609,2.1489619E-11,13691.6724438667,2208500,1,269.70895,134813.84,,0.25,,746.61316,-29.556467,0.86376405,,289,30.521587,0.14999999,-2.9854295,0.14999999,,2.3686512E-06,-2.8833716,-3.8799224,0.9252257,142.33354
-0.062124282,4418,-142.33354,149.94366,2.147989E-11,13695.8582980633,2209000,0.75,269.66885,134814.88,,,,746.61316,-29.549791,0.69067204,,289,30.514912,0.14999999,-2.9855828,0.14999999,29.33374,0.00848995,-2.883598,-3.5798562,1.1375809,142.33354
-0.016941732,4419,-142.33354,116.21564,2.1470171E-11,13700.1890459061,2209500,3.25,269.60666,134815.86,,1.5,,746.61316,-29.543108,4.651696,,289,30.508228,0.14999999,-2.9855158,0.14999999,,,-2.8838224,-2.8149035,1.083122,142.33354
-7.859049,4420,-142.33354,112.716675,2.1460457E-11,13704.6010048389,2210000,0.25,269.59067,134824.69,,1.75,,746.61316,-29.538202,2.150997,,289,30.503323,0.14999999,-2.9854436,0.14999999,,1.991394E-23,-2.8840487,-2.7413876,1.1381079,142.33354
-18.166208,4421,-142.33354,111.04279,2.145075E-11,13709.0407927036,2210500,0.75,269.57837,134843.81,,1.5,,746.61316,-29.53563,2.2259088,,289,30.50075,0.14999999,-2.9853666,0.14999999,1.0380522,4.397493E-20,-2.884275,-2.7746773,0.98268825,142.33354
-11.267561,4422,-142.33354,147.89236,2.1441049E-11,13713.3636946678,2211000,2.75,269.54306,134856.05,,,,746.61316,-29.531498,3.0024543,,289,30.496618,0.14999999,-2.9853184,0.14999999,,,-2.8845012,-2.747921,1.02796,142.33354
-0.06352419,4423,-142.33354,181.5787,2.1431355E-11,13717.6490609646,2211500,,269.51453,134857.06,,2.5,,746.61316,-29.524836,2.508129,,289,30.489956,0.14999999,-2.9852679,0.14999999,,,-2.8847272,-2.7850003,0.89092326,142.33354
-40.823647,4424,-142.33354,100.142586,2.1421667E-11,13721.9539825916,2212000,3.25,269.4655,134898.86,,0.75,,746.61316,-29.52739,4.077387,,289,30.49251,0.14999999,-2.9853718,0.14999999,,,-2.8849533,-3.3254967,0.92729765,142.33354
-5.8980627,4425,-142.33354,124.287094,2.1411985E-11,13726.2531721592,2212500,2,269.46414,134905.72,,2.25,,746.61316,-29.522049,4.410391,,289,30.48717,0.14999999,-2.9853318,0.14999999,1.1196817E-23,,-2.8851793,-2.729363,0.97899264,142.33354
-43.631924,4426,-142.33354,144.86806,2.1402312E-11,13730.3065731525,2213000,1.25,269.45786,134950.33,,,,746.61316,-29.525238,1.0918684,,289,30.490358,0.14999999,-2.9853241,0.14999999,,2.2122588E-11,-2.8854053,-2.9263055,0.8971601,142.33354
-0.056741297,4427,-142.33354,118.63092,2.1392643E-11,13734.6606476307,2213500,1,269.41168,134951.34,,1.75,,746.61316,-29.518581,2.858378,,289,30.483702,0.14999999,-2.9854639,0.14999999,1.2097536E-33,7.099777E-31,-2.885631,-3.4935284,0.9593164,142.33354
-25.39435,4428,-142.33354,96.044785,2.138298E-11,13738.9308536053,2214000,1.25,269.38168,134977.7,,0.5,,746.61316,-29.517649,1.644558,,289,30.482769,0.14999999,-2.985447,0.14999999,5.8381204E-21,2.5617013E-12,-2.885857,-2.859701,0.91052425,142.33354
-0.6539087,4429,-142.33354,130.45644,2.1373327E-11,13743.4885053635,2214500,2,269.1314,134979.33,,2,,746.61316,-29.511131,3.9282393,,289,30.476252,0.14999999,-2.9853866,0.14999999,2.584876E-28,,-2.886083,-2.626318,1.0399157,142.33354
-24.275593,4430,-142.33354,105.06224,2.1363678E-11,13747.791572094,2215000,1.5,269.1042,135004.56,,0.25,,746.61316,-29.50995,1.6988094,,289,30.47507,0.14999999,-2.985356,0.14999999,4.8705997E-31,2.3887823E-17,-2.8863087,-2.8844893,1.1022505,142.33354
-0.456665,4431,-142.33354,113.2981,2.1354037E-11,13752.0302391052,2215500,3.75,269.08502,135006,,0.25,,746.61316,-29.503395,4.25992,,289,30.468515,0.14999999,-2.985249,0.14999999,,,-2.8865342,-2.6043596,1.0791844,142.33354
-0.7349878,4432,-142.33354,104.31848,2.1344402E-11,13756.369055748,2216000,3.5,269.0184,135007.69,,1.25,,746.61316,-29.496904,4.5196586,,289,30.462025,0.14999999,-2.985177,0.14999999,0.000009125,,-2.88676,-2.738005,0.8963354,142.33354
-10.484076,4433,-142.33354,153.15277,2.1334772E-11,13760.6249315739,2216500,,268.96384,135019.14,,1,,746.61316,-29.492617,0.7028473,,289,30.457737,0.14999999,-2.9851453,0.14999999,,1.1517344E-05,-2.8869855,-2.7371323,1.0026518,142.33354
-4.063535,4434,-142.33354,158.0204,2.1325152E-11,13764.9381506443,2217000,4,268.88013,135024.17,,1.25,,746.61316,-29.486881,5.3232827,,289,30.452002,0.14999999,-2.9854815,0.14999999,,,-2.887211,-4.4677835,0.9316664,142.33354
-11.032352,4435,-142.33354,106.645355,2.1315534E-11,13769.2221910954,2217500,1,268.8119,135036.17,,1.25,,746.61316,-29.48272,2.2123394,,289,30.44784,0.14999999,-2.9854865,0.14999999,,7.116555E-18,-2.8874366,-2.930166,1.0750407,142.33354
-7.4197187,4436,-142.33354,109.8742,2.1305926E-11,13773.6710002422,2218000,3.75,268.76657,135044.55,,1,,746.61316,-29.477745,4.616503,,289,30.442865,0.14999999,-2.9854155,0.14999999,,,-2.8876622,-2.7392752,0.9936986,142.33354
-5.2459183,4437,-142.33354,104.8269,2.1296324E-11,13778.0399684906,2218500,0.5,268.7574,135050.77,,0.25,,746.61316,-29.472284,0.99192244,,289,30.437405,0.14999999,-2.9853451,0.14999999,,3.5364602,-2.8878875,-2.6636484,1.0559834,142.33354
-0.1380792,4438,-142.33354,138.59398,2.1286726E-11,13782.2925753593,2219000,2.75,268.7336,135051.86,,2.5,,746.61316,-29.465673,5.4655504,,289,30.430794,0.14999999,-2.9852743,0.14999999,,,-2.8873162,-2.7168584,1.0453228,142.33354
-35.042446,4439,-142.33354,122.91838,2.1277138E-11,13786.5310828686,2219500,0.25,268.693,135087.88,,2.5,,746.61316,-29.46693,2.5327415,,289,30.43205,0.14999999,-2.9852586,0.14999999,,,-2.8875415,-2.9554732,0.8865522,142.33354
-38.9578,4440,-142.33354,99.760445,2.1267555E-11,13790.8072886467,2220000,0.75,268.69077,135127.8,,0.5,,746.61316,-29.469069,1.0556223,,289,30.434189,0.14999999,-2.9853344,0.14999999,,0.0009867593,-2.8877666,-3.2009933,1.1355435,142.33354
-0.58398557,4441,-142.33354,124.83365,2.1257976E-11,13795.3374791145,2220500,0.75,268.68167,135129.34,,2,,746.61316,-29.462563,3.0840685,,289,30.427683,0.14999999,-2.9852226,0.14999999,7.019179E-23,1.7054127E-35,-2.8879917,-2.613715,1.0855423,142.33354
-33.558018,4442,-142.33354,145.45836,2.1248408E-11,13799.5499582291,2221000,2,268.58063,135163.86,,3.25,,746.61316,-29.463484,5.426788,,289,30.428604,0.14999999,-2.9851751,0.14999999,2.7165112E-21,,-2.8882167,-2.8569474,0.878989,142.33354
-64.442116,4443,-142.33354,135.93944,2.1238844E-11,13803.984585762,2221500,0.5,268.56534,135229.28,,2.75,,746.61316,-29.47136,3.3667164,,289,30.43648,0.14999999,-2.9852302,0.14999999,6.194101E-29,,-2.8884418,-3.1011398,1.07125,142.33354
-51.673702,4444,-142.33354,152.94012,2.1229286E-11,13808.3492441177,2222000,0.25,268.58127,135281.92,,3.25,,746.61316,-29.476355,3.4151924,,289,30.441475,0.14999999,-2.985222,0.14999999,0.31287068,,-2.8886669,-3.0109081,0.90730566,142.33354
-69.5599,4445,-142.33354,185.44022,2.1219734E-11,13812.6633148193,2222500,,268.56305,135352.44,,2.25,,746.61316,-29.48537,2.652334,,289,30.45049,0.14999999,-2.985297,0.14999999,3.3779826E-09,,-2.888892,-3.2193496,0.97285396,142.33354
-40.491455,4446,-142.33354,127.9033,2.121019E-11,13816.9458699226,2223000,1.25,268.55054,135393.89,,2.5,,746.61316,-29.487846,4.068433,,289,30.452967,0.14999999,-2.9852743,0.14999999,1.0854833E-06,,-2.889117,-2.8463066,0.91483295,142.33354
-50.20429,4447,-142.33354,179.17056,2.1200652E-11,13821.2407510281,2223500,0.75,268.5196,135445.06,,3.75,,746.61316,-29.492506,4.8807654,,289,30.457626,0.14999999,-2.985303,0.14999999,2.5336872E-12,,-2.8893418,-3.0170577,1.0692296,142.33354
-93.917595,4448,-142.33354,241.545,2.1191122E-11,13825.6373000145,2224000,0.5,268.74008,135539.95,,4,,746.61316,-29.50699,4.612391,,289,30.47211,0.14999999,-2.9853868,0.14999999,0.7289536,,-2.8895667,-3.4215064,0.87429005,142.33354
-96.64027,4449,-142.33354,203.23413,2.1181596E-11,13830.2565336227,2224500,4,268.52133,135637.53,,,,746.61316,-29.522076,4.305323,,289,30.487196,0.14999999,-2.9855528,0.14999999,,,-2.8897915,-3.5871,0.94904745,142.33354
-0.016211359,4450,-142.33354,177.54701,2.1172076E-11,13834.6908504963,2225000,4,268.4391,135638.53,,2.5,,746.61316,-29.51545,5.9889736,,289,30.48057,0.14999999,-2.9864094,0.14999999,,,-2.890016,-6.734026,0.8845352,142.33354
-34.522823,4451,-142.33354,105.88832,2.1162565E-11,13838.9880974293,2225500,3.75,268.3955,135674.03,,0.5,,746.61316,-29.516577,4.0251756,,289,30.481697,0.14999999,-2.986418,0.14999999,3.9106184E-33,,-2.890241,-2.900024,1.0051427,142.33354
-0.51796526,4452,-142.33354,114.63258,2.1153058E-11,13843.2536427975,2226000,3.25,268.38477,135675.5,,1.75,,746.61316,-29.51006,4.8783436,,289,30.47518,0.14999999,-2.986333,0.14999999,1.6801277E-18,,-2.8904655,-2.605479,0.92136514,142.33354
-21.303915,4453,-142.33354,144.6502,2.1143559E-11,13847.6343016624,2226500,,268.37912,135697.77,,1.25,,746.61316,-29.508217,0.9077378,,289,30.473337,0.14999999,-2.9863088,0.14999999,,2.3572214E-10,-2.89069,-2.7918293,0.9336977,142.33354
-6.3435197,4454,-142.33354,110.54613,2.1134067E-11,13851.8492014408,2227000,0.25,268.27408,135705.08,,1,,746.61316,-29.503017,1.0941488,,289,30.468138,0.14999999,-2.986638,0.14999999,1.5567918,9.8387445E-06,-2.8909147,-4.3807936,1.0262301,142.33354
-2.923739,4455,-142.33354,101.30661,2.112458E-11,13856.1699130535,2227500,0.25,268.23834,135708.97,,0.5,,746.61316,-29.497051,0.6519984,,289,30.462172,0.14999999,-2.9865675,0.14999999,8.906179,5.688987,-2.891139,-2.693394,0.9285698,142.33354
-0.8609698,4456,-142.33354,111.455025,2.11151E-11,13860.501200676,2228000,1.25,268.08948,135710.8,,1.5,,746.61316,-29.490623,2.7687635,,289,30.455744,0.14999999,-2.986533,0.14999999,5.8818926E-20,1.1504762E-28,-2.8900874,-2.7560444,0.9470381,142.33354
-13.800067,4457,-142.33354,146.18442,2.1105624E-11,13864.9747638702,2228500,0.75,268.05835,135725.58,,3,,746.61316,-29.487106,3.6546812,,289,30.452227,0.14999999,-2.9864967,0.14999999,7.784093E-22,,-2.8903117,-2.7633646,0.92567456,142.33354
-53.900562,4458,-142.33354,144.97835,2.1096156E-11,13869.2846069336,2229000,2.5,267.9972,135780.44,,2.5,,746.61316,-29.492584,5.008458,,289,30.457705,0.14999999,-2.9865205,0.14999999,6.4541916E-32,,-2.890536,-3.0122368,1.1767987,142.33354
-41.796383,4459,-142.33354,117.01782,2.1086697E-11,13873.5399334431,2229500,0.25,267.99155,135823.19,,1.5,,746.61316,-29.49534,1.6300654,,289,30.46046,0.14999999,-2.9864857,0.14999999,,2.5432058E-16,-2.8907604,-2.997842,0.94026697,142.33354
-13.246318,4460,-142.33354,107.80706,2.107724E-11,13877.8784346581,2230000,1.5,267.96283,135837.4,,1.25,,746.61316,-29.491697,2.8742087,,289,30.456818,0.14999999,-2.9864752,0.14999999,8.666262E-18,7.181392E-29,-2.8909848,-2.8759522,0.9399022,142.33354
-10.40006,4461,-142.33354,105.49895,2.1067792E-11,13882.2412552834,2230500,3,267.9571,135848.77,,0.75,,746.61316,-29.487415,3.554872,,289,30.452536,0.14999999,-2.9864366,0.14999999,2.9333607E-23,,-2.891209,-2.746804,0.97487384,142.33354
-2.5400875,4462,-142.33354,106.49647,2.1058351E-11,13886.6489515305,2231000,2.75,267.865,135852.27,,0.25,,746.61316,-29.481377,3.1077812,,289,30.446497,0.14999999,-2.9863772,0.14999999,0.22815108,,-2.891433,-2.6914876,1.1318872,142.33354
-0.35478035,4463,-142.33354,107.640274,2.1048914E-11,13890.8498959541,2231500,2.25,267.81375,135853.6,,0.25,,746.61316,-29.474852,2.744629,,289,30.439972,0.14999999,-2.9862685,0.14999999,0.1550911,,-2.891657,-2.627663,0.9224288,142.33354
-0.3423596,4464,-142.33354,130.88463,2.1039486E-11,13895.2117450237,2232000,1.5,267.8014,135854.89,,2.25,,746.61316,-29.468323,4.1736474,,289,30.433443,0.14999999,-2.986208,0.14999999,,,-2.8918812,-2.631786,1.0195553,142.33354
-39.17748,4465,-142.33354,121.50129,2.1030061E-11,13899.5156857967,2232500,1.75,267.77914,135895.05,,1.75,,746.61316,-29.470499,3.4442832,,289,30.43562,0.14999999,-2.9861977,0.14999999,9.978659E-05,,-2.892105,-2.9533074,0.9937592,142.33354
-23.167717,4466,-142.33354,103.2988,2.1020645E-11,13903.8803937435,2233000,1,267.69357,135919.17,,0.75,,746.61316,-29.46909,1.8063262,,289,30.43421,0.14999999,-2.9861636,0.14999999,7.730804E-13,1.0694001E-09,-2.892329,-2.8206494,0.9762619,142.33354
-1.6281383,4467,-142.33354,101.50757,2.1011234E-11,13908.2853534222,2233500,3.25,267.66098,135921.78,,0.5,,746.61316,-29.46286,3.6635973,,289,30.42798,0.14999999,-2.986103,0.14999999,,,-2.8925529,-2.6861286,0.9364631,142.33354
-0.7133485,4468,-142.33354,166.73686,2.100183E-11,13912.652892828,2234000,3.5,267.62646,135923.45,,3.25,,746.61316,-29.456423,7.0813313,,289,30.421543,0.14999999,-2.986035,0.14999999,,,-2.8927767,-2.6141005,1.1110069,142.33354
-66.29992,4469,-142.33354,153.18272,2.0992432E-11,13917.0547447205,2234500,0.5,267.57913,135990.72,,3.25,,746.61316,-29.464666,3.9370391,,289,30.429787,0.14999999,-2.9860468,0.14999999,,,-2.8930006,-3.1395795,0.9398528,142.33354
-73.96631,4470,-142.33354,210.25998,2.098304E-11,13921.3977086544,2235000,4,267.57214,136065.66,,3,,746.61316,-29.474623,6.9844284,,289,30.439743,0.14999999,-2.986097,0.14999999,,,-2.8932242,-3.1412072,1.0092102,142.33354
-53.909466,4471,-142.33354,126.213036,2.0973657E-11,13925.6929912567,2235500,0.25,267.5476,136120.52,,2,,746.61316,-29.480087,2.2235627,,289,30.445208,0.14999999,-2.9861586,0.14999999,,9.852736E-32,-2.893448,-3.256568,1.11678,142.33354
-21.339159,4472,-142.33354,128.39937,2.0964277E-11,13929.8660950661,2236000,3.5,267.49872,136142.83,,2.25,,746.61316,-29.478268,6.0400095,,289,30.443388,0.14999999,-2.9861019,0.14999999,,,-2.8936718,-2.83872,1.1156416,142.33354
-33.588383,4473,-142.33354,313.81424,2.0954903E-11,13934.2189855576,2236500,3.25,267.28403,136177.39,,4,,746.61316,-29.479187,7.148301,,289,30.444307,0.14999999,-2.9860601,0.14999999,3.7298703E-27,,-2.8938951,-2.9108846,1.074459,142.33354
-119.04514,4474,-142.33354,149.22354,2.0945539E-11,13938.5243391991,2237000,3.25,267.2377,136297.39,,3,,746.61316,-29.499205,6.4291496,,289,30.464325,0.14999999,-2.9861472,0.14999999,8.473072E-06,,-2.8941188,-3.431811,0.897089,142.33354
-56.40165,4475,-142.33354,128.74722,2.0936176E-11,13942.8055679798,2237500,3.25,267.12494,136354.75,,2.25,,746.61316,-29.505217,5.341113,,289,30.470337,0.14999999,-2.9861991,0.14999999,7.417635E-06,,-2.8943422,-3.109555,0.9786206,142.33354
-26.432615,4476,-142.33354,117.111824,2.0926825E-11,13947.1910233498,2238000,2.5,267.10175,136382.14,,1.75,,746.61316,-29.504528,4.4098606,,289,30.469648,0.14999999,-2.9861815,0.14999999,7.666029E-05,,-2.8945656,-2.876687,1.0257947,142.33354
-26.728073,4477,-142.33354,106.18477,2.0917476E-11,13951.5591988564,2238500,2.75,266.94705,136409.84,,1,,746.61316,-29.503908,3.4661279,,289,30.469028,0.14999999,-2.9861412,0.14999999,2.963368E-06,,-2.894789,-2.8230784,1.063597,142.33354
-3.7121758,4478,-142.33354,146.66927,2.0908133E-11,13955.9721519947,2239000,,266.9252,136414.53,,0.5,,746.61316,-29.49815,0.8912685,,289,30.46327,0.14999999,-2.9860644,0.14999999,,6.7117558,-2.8950124,-2.6996338,0.98135996,142.33354
-1.0180236,4479,-142.33354,109.52812,2.08988E-11,13960.3787925243,2239500,2.5,266.9084,136416.48,,1.25,,746.61316,-29.491789,4.0401225,,289,30.45691,0.14999999,-2.9859872,0.14999999,,,-2.893738,-2.6142313,1.1253865,142.33354
-11.749304,4480,-142.33354,186.3049,2.0889472E-11,13964.645509243,2240000,2,266.82773,136429.2,,3.75,,746.61316,-29.487827,5.3802576,,289,30.452948,0.14999999,-2.985916,0.14999999,,,-2.8939612,-2.783032,0.90216714,142.33354
-77.30852,4481,-142.33354,107.94487,2.0880148E-11,13969.1319525242,2240500,3,266.8122,136507.48,,1.25,,746.61316,-29.4985,4.1825905,,289,30.463621,0.14999999,-2.9859834,0.14999999,,,-2.8941844,-3.183839,0.9941815,142.33354
-11.695343,4482,-142.33354,142.981,2.0870831E-11,13973.5387175083,2241000,2,266.80676,136520.16,,,,746.61316,-29.49453,1.8318717,,289,30.45965,0.14999999,-2.9859366,0.14999999,4.758536E-23,2.6525653E-33,-2.8944075,-2.7648532,0.7673096,142.33354
-0.041997954,4483,-142.33354,270.8782,2.0861523E-11,13977.8955082893,2241500,2.25,266.7461,136521.16,,4,,746.61316,-29.48796,5.869294,,289,30.453081,0.14999999,-2.9860773,0.14999999,,,-2.8946307,-3.3754547,1.0423024,142.33354
-85.71216,4484,-142.33354,193.84454,2.0852221E-11,13982.1325669289,2242000,1.5,266.7213,136607.84,,3.75,,746.61316,-29.500502,5.446923,,289,30.465622,0.14999999,-2.986157,0.14999999,0.6000183,,-2.8948536,-3.3666525,1.1497331,142.33354
-86.832054,4485,-142.33354,94.75524,2.0842925E-11,13986.546705246,2242500,2,266.70004,136695.62,,0.5,,746.61316,-29.51328,2.526754,,289,30.478401,0.14999999,-2.98623,0.14999999,,3.0722073E-34,-2.8950768,-3.4525158,1.0938148,142.33354
-1.1953772,4486,-142.33354,99.50475,2.0833632E-11,13990.8220534325,2243000,3.5,266.69662,136697.8,,0.5,,746.61316,-29.50697,3.8724127,,289,30.47209,0.14999999,-2.9861405,0.14999999,2.281127E-21,,-2.8952997,-2.6722772,1.0189922,142.33354
-0.70948565,4487,-142.33354,181.4873,2.0824347E-11,13995.3226821423,2243500,3.25,266.66943,136699.47,,3.5,,746.61316,-29.50055,6.8080645,,289,30.46567,0.14999999,-2.9860573,0.14999999,,,-2.8955226,-2.631845,1.2539217,142.33354
-73.223366,4488,-142.33354,145.35013,2.0815067E-11,13999.4636898041,2244000,4,266.61908,136773.66,,0.5,,746.61316,-29.510294,4.474305,,289,30.475414,0.14999999,-2.9860597,0.14999999,,,-2.8957453,-3.2325528,1.0266973,142.33354
-1.4277986,4489,-142.33354,106.290794,2.0805796E-11,14003.7513740063,2244500,1.25,266.61893,136776.05,,0.25,,746.61316,-29.504038,1.662391,,289,30.469158,0.14999999,-2.98601,0.14999999,,3.0504113E-11,-2.8959682,-2.7798588,1.081844,142.33354
-0.79293656,4490,-142.33354,104.66402,2.0796528E-11,14008.1688549519,2245000,0.75,266.53116,136777.83,,1,,746.61316,-29.497648,1.7140465,,289,30.462769,0.14999999,-2.9859185,0.14999999,0.004143519,1.7213603E-09,-2.896191,-2.6497984,0.8421442,142.33354
-2.6520214,4491,-142.33354,115.21302,2.0787268E-11,14012.2937517166,2245500,2.25,266.48645,136781.44,,1.5,,746.61316,-29.491667,3.9647198,,289,30.456787,0.14999999,-2.9858885,0.14999999,7.315273E-21,,-2.8964136,-2.690122,0.98713315,142.33354
-14.458858,4492,-142.33354,161.71245,2.0778015E-11,14016.5742759705,2246000,3,266.48566,136796.84,,3.25,,746.61316,-29.48832,5.9793434,,289,30.45344,0.14999999,-2.985851,0.14999999,2.7818948E-30,,-2.8966362,-2.7972016,1.0127345,142.33354
-56.890957,4493,-142.33354,201.04663,2.0768765E-11,14020.8842930794,2246500,2.5,266.43335,136854.7,,3.75,,746.61316,-29.49442,6.5181527,,289,30.45954,0.14999999,-2.985863,0.14999999,0.0005104162,,-2.896859,-3.0456781,1.117052,142.33354
