DenMISELogLast,NumTrainableParams,ReturnStepMax,GridSize,MountainCar_mu0_higher,MountainCar_std0_higher,MountainCar_std1_higher,IWFirstEpisode,ReturnMin,ActionIn1,DenMISELogFirst,IWLastEpisode,Regret,Delta,IWMax,TimestepsSoFar,ReturnAbsMax,Regret/t,IWMean,DenMISEMeanLog,Bound,IWMin,Iteration,MountainCar_mu1_higher,ReturnMean,ReturnLastEpisode,ReturnMax,TimeElapsed
-3.4763374,,762.7667,256,0.26666668,0.14999999,0.14999999,5.487308E-16,-147.8668,1.534802,-3.0472186,,121348.984,3.0819066E-11,110.714516,1959000,147.8668,30.972176,0.9364738,-2.9831476,296.21588,,3918,1.3333334,-30.007055,-0.050886013,,10801.6001286507
-2.6645045,,762.7667,256,3.4666667,0.14999999,0.14999999,,-147.8668,7.1838894,-3.047474,,121351.164,3.080334E-11,175.47878,1959500,147.8668,30.964828,0.99822605,-2.9830842,296.20547,,3919,3.7333333,-29.999708,-1.2146556,,10805.558170557
-3.0931978,,762.7667,256,0.53333336,0.14999999,0.14999999,6.6656135E-06,-147.8668,1.253494,-3.047729,,121442.26,3.078763E-11,96.6762,1960000,147.8668,30.980167,0.82394105,-2.983115,296.16867,,3920,0.8,-30.015047,-90.12797,,10809.3855912685
-2.5953007,,762.7667,256,3.4666667,0.14999999,0.14999999,,-147.8668,5.6925755,-3.0479841,,121443.86,3.0771927E-11,150.19827,1960500,147.8668,30.972675,0.8810556,-2.9830616,295.99896,,3921,2.4,-30.007555,-0.6428069,,10812.9923419952
-3.1305227,,762.7667,256,3.7333333,0.14999999,0.14999999,,-147.8668,4.7255917,-3.048239,5.864651E-24,121513.34,3.0756234E-11,186.32657,1961000,147.8668,30.982494,0.9419586,-2.9831324,296.0006,,3922,0.8,-30.017374,-68.51613,,10816.7594528198
-3.2618024,,762.7667,256,1.0666667,0.14999999,0.14999999,7.3835544E-17,-147.8668,2.304808,-3.048494,,121624.305,3.0740556E-11,108.22348,1961500,147.8668,31.002882,0.98348296,-2.98322,295.9792,,3923,1.0666667,-30.037762,-110.00008,,10820.5823249817
-2.7473073,,762.7667,256,0.53333336,0.14999999,0.14999999,,-147.8668,4.112812,-3.048749,,121632.52,3.0724888E-11,100.60292,1962000,147.8668,30.997076,1.0550576,-2.9831655,295.92316,,3924,3.4666667,-30.031956,-7.2521276,,10824.4744141102
-2.6271381,,762.7667,256,0.26666668,0.14999999,0.14999999,,-147.8668,4.568602,-3.0490036,0.30781686,121634.55,3.0709237E-11,159.1018,1962500,147.8668,30.989695,1.0293602,-2.9830632,295.86542,,3925,4,-30.024574,-1.0666414,,10828.4050962925
-4.030964,,762.7667,256,1.3333334,0.14999999,0.14999999,1.2300738E-13,-147.8668,2.1216462,-3.0492585,,121635.91,3.0693594E-11,105.777405,1963000,147.8668,30.982145,0.87933755,-2.9833255,295.82904,,3926,0.53333336,-30.017025,-0.38820785,,10832.3480331898
-2.767074,,762.7667,256,0.8,0.14999999,0.14999999,,-147.8668,3.2176225,-3.049513,,121648.46,3.0677964E-11,107.51895,1963500,147.8668,30.977455,0.95928764,-2.9833026,295.82983,,3927,2.6666667,-30.012335,-11.5938425,,10836.2375435829
-2.7067256,,762.7667,256,3.2,0.14999999,0.14999999,,-147.8668,6.413748,-3.0497677,,121650.805,3.0662344E-11,149.42448,1964000,147.8668,30.970163,0.9721561,-2.9832442,295.75748,,3928,3.4666667,-30.005043,-1.374251,,10840.04657197
-3.0698366,,762.7667,256,3.2,0.14999999,0.14999999,,-147.8668,5.9551263,-3.0500224,0.02508313,121713.41,3.064674E-11,155.6551,1964500,147.8668,30.978216,1.064137,-2.9832757,295.72244,,3929,2.6666667,-30.013096,-61.641655,,10843.8701050282
-3.1040928,,762.7667,256,4,0.14999999,0.14999999,,-147.8668,7.2673163,-3.0502768,5.2189084E-06,121780.2,3.0631147E-11,237.1181,1965000,147.8668,30.98733,0.8660461,-2.9832926,295.72433,,3930,3.2,-30.02221,-65.82748,,10847.6297912598
-3.397114,,762.7667,256,2.4,0.14999999,0.14999999,,-147.8668,6.1845336,-3.0505311,4.81423E-28,121877.97,3.0615566E-11,190.94174,1965500,147.8668,31.004316,1.1181755,-2.9834356,295.71936,,3931,4,-30.039196,-96.7984,,10851.5339269638
-3.0912461,,762.7667,256,0.26666668,0.14999999,0.14999999,,-147.8668,2.5962975,-3.0507855,,121914.24,3.0599998E-11,107.982445,1966000,147.8668,31.005657,0.9943063,-2.9834373,295.57645,,3932,2.4,-30.040537,-35.31009,,10855.3510947227
-2.680113,,762.7667,256,0.8,0.14999999,0.14999999,6.097007E-27,-147.8668,2.6674647,-3.05104,7.5721123E-06,121915.49,3.0584438E-11,103.49374,1966500,147.8668,30.99809,0.81915665,-2.983363,295.56622,,3933,1.6,-30.03297,-0.2798641,,10859.1838533878
-2.7094347,,762.7667,256,1.0666667,0.14999999,0.14999999,,-147.8668,4.138972,-3.051294,1.9157293E-12,121920.24,3.0568895E-11,111.800156,1967000,147.8668,30.991419,1.1053603,-2.9833398,295.47,,3934,2.9333334,-30.026299,-3.7926683,,10863.1524293423
-2.7361946,,762.7667,256,2.1333334,0.14999999,0.14999999,,-147.8668,5.36073,-3.0515482,5.0018798E-11,121927.89,3.055336E-11,118.196655,1967500,147.8668,30.985487,0.8933108,-2.9832523,295.4717,,3935,3.4666667,-30.020367,-6.6732225,,10866.8863179684
-2.8070977,,762.7667,256,2.6666667,0.14999999,0.14999999,,-147.8668,6.1932487,-3.0518024,0.003985893,121953.85,3.0537833E-11,126.40034,1968000,147.8668,30.984211,1.025004,-2.983236,295.4862,,3936,3.4666667,-30.01909,-25.006878,,10870.7476155758
-2.8968294,,762.7667,256,0.8,0.14999999,0.14999999,,-147.8668,3.3564632,-3.0520563,,121996.71,3.0522324E-11,107.68545,1968500,147.8668,30.987226,0.9314569,-2.9832098,295.4028,,3937,2.4,-30.022106,-41.886246,,10874.4337472916
-2.7008915,,762.7667,256,,0.14999999,0.14999999,6.2285405E-33,-147.8668,1.8896372,-3.0523102,9.1401225E-10,122001.08,3.0506823E-11,148.698,1969000,147.8668,30.980467,0.99740344,-2.9831579,295.35324,,3938,1.8666667,-30.015347,-3.4090974,,10878.3609280586
-3.5847533,,762.7667,256,2.4,0.14999999,0.14999999,,-147.8668,3.5701883,-3.0525641,,122002.11,3.0491335E-11,127.14126,1969500,147.8668,30.972864,0.84567964,-2.9833138,295.28262,,3939,1.3333334,-30.007744,-0.063397266,,10882.2354028225
-2.872423,,762.7667,256,0.26666668,0.14999999,0.14999999,1.3941949E-23,-147.8668,1.902044,-3.052818,,122036.805,3.0475858E-11,108.62354,1970000,147.8668,30.97381,1.1215714,-2.9833267,295.2414,,3940,1.6,-30.00869,-33.729874,,10886.1068673134
-2.6078618,,762.7667,256,2.6666667,0.14999999,0.14999999,,-147.8668,2.9584553,-3.0530717,,122038.32,3.0460395E-11,194.89984,1970500,147.8668,30.966333,0.93975824,-2.983202,295.1451,,3941,,-30.001213,-0.5410258,,10889.9522778988
-3.1914003,,762.7667,256,3.2,0.14999999,0.14999999,,-147.8668,4.097983,-3.0533257,0.21023485,122103.06,3.044494E-11,153.42892,1971000,147.8668,30.974903,1.164982,-2.983273,295.10992,,3942,0.53333336,-30.009783,-63.789555,,10893.7766747475
-3.1510298,,762.7667,256,3.7333333,0.14999999,0.14999999,,-147.8668,6.3257065,-3.053579,2.3949435E-30,122196.836,3.0429503E-11,193.47295,1971500,147.8668,30.990828,1.0889598,-2.9832773,295.09976,,3943,2.4,-30.025707,-92.80388,,10897.5618138313
-3.442719,,762.7667,256,3.7333333,0.14999999,0.14999999,,-147.8668,7.377578,-3.0538328,6.09174E-16,122294.04,3.0414074E-11,208.65955,1972000,147.8668,31.007618,1.0807096,-2.983375,295.03076,,3944,3.7333333,-30.042498,-96.24784,,10901.369533062
-3.232697,,762.7667,256,,0.14999999,0.14999999,,-147.8668,2.1833832,-3.0540862,,122403.92,3.0398656E-11,147.78775,1972500,147.8668,31.02761,0.97174007,-2.9834218,295.032,,3945,2.1333334,-30.06249,-108.91331,,10905.1125137806
-2.8429737,,762.7667,256,,0.14999999,0.14999999,10.6369705,-147.8668,0.47053307,-3.0543396,1.4017885E-31,122404.914,3.038325E-11,159.30428,1973000,147.8668,31.019999,1.0914896,-2.9833956,294.9466,,3946,0.26666668,-30.054878,-0.01831346,,10908.959508419
-2.824882,,762.7667,256,2.1333334,0.14999999,0.14999999,,-147.8668,4.621991,-3.051901,,122405.92,3.0367858E-11,128.5551,1973500,147.8668,31.012396,1.17892,-2.9833353,294.75415,,3947,2.9333334,-30.047276,-0.053186964,,10912.8688793182
-2.8266015,,762.7667,256,1.6,0.14999999,0.14999999,1.3434156E-23,-147.8668,2.0753498,-3.0521545,1.0166527E-34,122428.45,3.0352474E-11,115.77343,1974000,147.8668,31.010246,0.9791284,-2.983253,294.6549,,3948,0.8,-30.045126,-21.55513,,10916.8078575134
-2.7262657,,762.7667,256,1.8666667,0.14999999,0.14999999,,-147.8668,5.471593,-3.0524077,,122444.66,3.0337104E-11,127.530045,1974500,147.8668,31.006498,0.9102387,-2.9831948,294.6302,,3949,3.7333333,-30.041378,-15.246429,,10920.5840215683
-2.92494,,762.7667,256,0.26666668,0.14999999,0.14999999,138.13155,-147.8668,-0.11093345,-3.052661,,122463.1,3.032175E-11,156.23557,1975000,147.8668,31.003317,0.9882696,-2.983205,294.58682,,3950,,-30.038197,-17.480938,,10924.3658390045
-4.3214383,,762.7667,256,1.6,0.14999999,0.14999999,,-147.8668,4.689463,-3.0185416,,122464.1,3.03064E-11,103.64921,1975500,147.8668,30.995724,0.9422772,-2.9835498,294.55084,,3951,3.2,-30.030603,-0.03672048,,10928.2627432346
-2.7643497,,762.7667,256,2.6666667,0.14999999,0.14999999,,-147.8668,5.313655,-3.0187948,7.5863855E-16,122480.6,3.0291065E-11,138.28484,1976000,147.8668,30.992054,0.9810367,-2.98351,294.48672,,3952,2.4,-30.026934,-15.531318,,10931.9689474106
-2.9842296,,762.7667,256,2.4,0.14999999,0.14999999,,-147.8668,4.588002,-3.0190477,0.12320338,122546.22,3.0275744E-11,132.43149,1976500,147.8668,31.000814,1.0711913,-2.983517,294.44934,,3953,2.1333334,-30.035694,-64.65704,,10935.8092410564
-2.917521,,762.7667,256,1.8666667,0.14999999,0.14999999,,-147.8668,3.8070848,-3.0193007,9.627825E-05,122585.836,3.0260426E-11,118.23127,1977000,147.8668,31.002993,0.89830095,-2.9834843,294.41824,,3954,1.6,-30.037872,-38.649765,,10939.5061073303
-2.8776655,,762.7667,256,0.26666668,0.14999999,0.14999999,,-147.8668,2.999436,-3.0195534,9.597253E-33,122609.55,3.0245126E-11,109.51428,1977500,147.8668,31.00115,1.0435112,-2.9834852,294.38672,,3955,2.6666667,-30.03603,-22.747305,,10943.4345374107
-2.6476946,,762.7667,256,1.6,0.14999999,0.14999999,,-147.8668,3.8608694,-3.0198064,1.8307033E-11,122611.5,3.022984E-11,110.42027,1978000,147.8668,30.993807,1.0714244,-2.983391,294.35672,,3956,2.1333334,-30.028687,-0.98693204,,10947.3390541077
-2.792717,,762.7667,256,2.4,0.14999999,0.14999999,,-147.8668,3.1934252,-3.020059,2.0878372E-32,122628.49,3.021456E-11,124.314835,1978500,147.8668,30.990269,0.9358304,-2.983327,294.23376,,3957,0.53333336,-30.025148,-16.030787,,10951.2054562569
-2.9389355,,762.7667,256,1.8666667,0.14999999,0.14999999,,-147.8668,4.155199,-3.0203118,,122677.39,3.0199294E-11,114.83036,1979000,147.8668,30.994793,0.9054959,-2.9833336,294.22537,,3958,2.4,-30.029673,-47.92455,,10955.0981059074
-2.8019903,,762.7667,256,0.8,0.14999999,0.14999999,,-147.8668,4.672118,-3.0205643,4.9013496E-25,122697.3,3.018404E-11,108.410095,1979500,147.8668,30.991993,1.0318055,-2.9833128,294.2103,,3959,3.7333333,-30.026873,-18.948877,,10958.9587905407
-2.8212726,,762.7667,256,0.8,0.14999999,0.14999999,,-147.8668,3.6279619,-3.0208168,4.2936035E-06,122701.3,3.0168798E-11,106.91348,1980000,147.8668,30.985176,0.8819126,-2.9832659,294.16666,,3960,2.9333334,-30.020056,-3.0310323,,10962.8244974613
-2.687087,,762.7667,256,3.7333333,0.14999999,0.14999999,,-147.8668,3.9407563,-3.0210693,,122706.97,3.0153567E-11,179.34067,1980500,147.8668,30.978785,1.0916599,-2.9832225,294.17053,,3961,0.26666668,-30.013664,-4.694005,,10966.774007082
-3.4191957,,762.7667,256,2.4,0.14999999,0.14999999,,-147.8668,3.4035025,-3.0213218,1.0386261E-23,122816.9,3.0138347E-11,131.42935,1981000,147.8668,30.998713,1.0967848,-2.9833126,294.13196,,3962,1.0666667,-30.033592,-108.976555,,10970.7435417175
-2.88315,,762.7667,256,3.2,0.14999999,0.14999999,,-147.8668,6.9601164,-3.0215743,,122854.92,3.0123144E-11,198.31126,1981500,147.8668,31.000484,0.87815714,-2.9832656,294.04562,,3963,4,-30.035364,-37.050632,,10974.4352035522
-3.3375554,,762.7667,256,3.4666667,0.14999999,0.14999999,,-147.8668,4.7139654,-3.0218265,,122914.33,3.0107944E-11,159.66109,1982000,147.8668,31.007652,0.9878834,-2.9833891,294.0161,,3964,1.3333334,-30.042532,-58.44859,,10978.2157094479
-3.1064517,,762.7667,256,1.0666667,0.14999999,0.14999999,4.2845882E-23,-147.8668,2.068481,-3.0220788,,122992.72,3.009276E-11,106.59259,1982500,147.8668,31.019602,0.8594622,-2.9834254,294.01764,,3965,1.3333334,-30.054482,-77.414825,,10982.012827158
-2.6974154,,762.7667,256,2.6666667,0.14999999,0.14999999,,-147.8668,2.7181768,-3.022331,,122996.664,3.0077586E-11,146.73677,1983000,147.8668,31.012775,1.0016891,-2.98339,293.94974,,3966,0.26666668,-30.047655,-2.9854496,,10985.7198359966
-2.957349,,762.7667,256,,0.14999999,0.14999999,,-147.8668,3.70005,-3.022583,,123034.88,3.006242E-11,215.60487,1983500,147.8668,31.014591,1.0271442,-2.9833853,293.80673,,3967,4,-30.04947,-37.255653,,10989.6145200729
-2.9065545,,762.7667,256,1.8666667,0.14999999,0.14999999,,-147.8668,5.143082,-3.022835,1.8386604E-34,123035.84,3.004727E-11,117.31728,1984000,147.8668,31.007017,0.79543734,-2.9833634,293.72403,,3968,3.2,-30.041897,-0.0018386747,,10993.4505600929
-2.7929366,,762.7667,256,3.4666667,0.14999999,0.14999999,,-147.8668,3.3738408,-3.023087,,123055.766,3.0032133E-11,221.51425,1984500,147.8668,31.004225,0.8755936,-2.983368,293.59122,,3969,,-30.039104,-18.957817,,10997.3164241314
-3.5279007,,762.7667,256,1.8666667,0.14999999,0.14999999,,-147.8668,5.572951,-3.023339,,123132.39,3.0017006E-11,174.19632,1985000,147.8668,31.015717,1.0705341,-2.9835398,293.58063,,3970,4,-30.050596,-75.66124,,11001.1013791561
-2.9612796,,762.7667,256,,0.14999999,0.14999999,,-147.8668,3.0369067,-3.0235908,2.0111692E-28,123155.63,3.000189E-11,144.97102,1985500,147.8668,31.013758,0.8822576,-2.98352,293.53952,,3971,3.4666667,-30.048637,-22.277184,,11005.0023889542
-3.3064845,,762.7667,256,,0.14999999,0.14999999,0.08062031,-147.8668,0.60969275,-3.0238426,,123156.63,2.9986784E-11,142.52542,1986000,147.8668,31.006203,0.95311105,-2.9836328,293.53293,,3972,0.53333336,-30.041082,-0.032061424,,11008.856345892
-3.1161203,,762.7667,256,2.4,0.14999999,0.14999999,,-147.8668,6.2651615,-3.024074,,123157.61,2.9971692E-11,129.2695,1986500,147.8668,30.998644,1.0896511,-2.9836798,293.46692,,3973,3.4666667,-30.033524,-0.01299874,,11012.8079857826
-2.8966718,,762.7667,256,2.9333334,0.14999999,0.14999999,,-147.8668,6.1109715,-3.0243256,0.0033965043,123215.85,2.9956607E-11,148.28384,1987000,147.8668,31.005499,0.90921605,-2.9836378,293.47144,,3974,2.9333334,-30.040379,-57.269344,,11016.7784664631
-3.0532992,,762.7667,256,0.26666668,0.14999999,0.14999999,24.748728,-147.8668,0.44682592,-3.0245774,,123285.37,2.994154E-11,117.78521,1987500,147.8668,31.015186,0.965958,-2.9836805,293.3889,,3975,0.26666668,-30.050066,-68.55829,,11020.8044707775
-2.8184237,,762.7667,256,0.53333336,0.14999999,0.14999999,9.096986E-11,-147.8668,1.5500246,-3.0186222,1.1474532E-07,123286.68,2.9926478E-11,102.05877,1988000,147.8668,31.007715,1.0152076,-2.9836495,293.3696,,3976,1.0666667,-30.042595,-0.33567885,,11024.6665027142
-2.6326628,,762.7667,256,1.3333334,0.14999999,0.14999999,8.287197E-11,-147.8668,1.4938186,-3.0188735,2.7096474E-15,123288.56,2.991143E-11,161.76782,1988500,147.8668,31.000393,0.92729646,-2.9835582,293.36978,,3977,,-30.035273,-0.927552,,11028.5409946442
-3.1976907,,762.7667,256,2.6666667,0.14999999,0.14999999,,-147.8668,3.8778033,-3.019125,3.1605254E-29,123303.484,2.9896394E-11,130.94824,1989000,147.8668,30.996351,0.84962976,-2.9836323,293.34903,,3978,1.3333334,-30.03123,-13.948693,,11032.4243295193
-2.9743032,,762.7667,256,0.53333336,0.14999999,0.14999999,,-147.8668,2.9856465,-3.0193763,,123347.51,2.988137E-11,93.220215,1989500,147.8668,30.999626,0.92305934,-2.9836695,293.31546,,3979,2.9333334,-30.034506,-43.061703,,11036.3379051685
-2.8143744,,762.7667,256,0.8,0.14999999,0.14999999,0.05854806,-147.8668,0.6864024,-3.0196276,,123348.57,2.9866352E-11,152.93924,1990000,147.8668,30.992104,0.966393,-2.9836478,293.29355,,3980,,-30.026983,-0.09612106,,11040.2035894394
-3.0899622,,762.7667,256,2.1333334,0.14999999,0.14999999,,-147.8668,3.759707,-3.019864,,123351.67,2.9851354E-11,117.79577,1990500,147.8668,30.985098,1.0481057,-2.9836853,293.2785,,3981,1.8666667,-30.019978,-2.1374516,,11044.0063436031
-2.8367965,,762.7667,256,0.26666668,0.14999999,0.14999999,,-147.8668,3.433061,-3.0201154,,123380.18,2.9836363E-11,105.706055,1991000,147.8668,30.984474,0.9551816,-2.9836388,293.26324,,3982,3.2,-30.019354,-27.539587,,11047.8843362331
-2.8361087,,762.7667,256,,0.14999999,0.14999999,2.228622E-16,-147.8668,1.5296504,-3.0203664,1.7217997E-36,123381.2,2.982138E-11,148.70204,1991500,147.8668,30.976954,1.0639167,-2.9836152,293.09787,,3983,1.3333334,-30.011833,-0.062478222,,11051.8469274044
-2.8380053,,762.7667,256,,0.14999999,0.14999999,,-147.8668,2.8496568,-3.0206175,5.482418E-14,123382.21,2.9806414E-11,147.19403,1992000,147.8668,30.96943,1.1180592,-2.983566,293.03802,,3984,2.6666667,-30.00431,-0.042500008,,11055.7091319561
-2.8503792,,762.7667,256,2.6666667,0.14999999,0.14999999,,-147.8668,4.214214,-3.0208683,,123383.195,2.9791454E-11,127.5756,1992500,147.8668,30.961906,0.8811663,-2.983506,292.9058,,3985,1.6,-29.996786,-0.021327594,,11059.5017082691
-2.9425828,,762.7667,256,2.1333334,0.14999999,0.14999999,,-147.8668,3.711425,-3.0211194,0.17298685,123424.41,2.9776508E-11,122.29464,1993000,147.8668,30.964478,0.97533935,-2.9835267,292.84222,,3986,1.3333334,-29.999357,-40.242992,,11063.3398182392
-2.8569555,,762.7667,256,1.3333334,0.14999999,0.14999999,,-147.8668,3.6115484,-3.0213702,2.503272E-15,123457.56,2.976157E-11,111.94354,1993500,147.8668,30.965027,0.9800478,-2.983503,292.83917,,3987,2.4,-29.999907,-32.179577,,11067.1466383934
-2.720079,,762.7667,256,1.0666667,0.14999999,0.14999999,,-147.8668,3.563378,-3.021621,10.679445,123468,2.9746653E-11,105.44775,1994000,147.8668,30.95988,1.0075619,-2.9834435,292.8075,,3988,2.6666667,-29.99476,-9.480242,,11071.0968549252
-2.6754782,,762.7667,256,0.53333336,0.14999999,0.14999999,2.5087235,-147.8668,0.9308101,-3.0218716,,123473.43,2.9731738E-11,107.9424,1994500,147.8668,30.95348,1.0201586,-2.9833658,292.75058,,3989,0.26666668,-29.98836,-4.4638085,,11074.9663665295
-2.6257436,,762.7667,256,1.0666667,0.14999999,0.14999999,,-147.8668,4.6508827,-3.0214937,,123475.32,2.9716833E-11,102.29327,1995000,147.8668,30.946196,0.9614038,-2.9832723,292.713,,3990,3.4666667,-29.981075,-0.9317974,,11078.9914522171
-2.754379,,762.7667,256,3.4666667,0.14999999,0.14999999,,-147.8668,7.1978097,-3.0217443,,123484.55,2.9701946E-11,235.68199,1995500,147.8668,30.940754,1.127505,-2.983226,292.71518,,3991,4,-29.975634,-8.25537,,11082.8918168545
-3.2008736,,762.7667,256,3.2,0.14999999,0.14999999,,-147.8668,5.778917,-3.0219948,2.5711617E-17,123577.586,2.968707E-11,154.2475,1996000,147.8668,30.95631,1.039759,-2.9832537,292.70914,,3992,2.4,-29.99119,-92.07986,,11086.8694522381
-3.1092591,,762.7667,256,0.26666668,0.14999999,0.14999999,,-147.8668,4.564705,-3.0222452,,123666.38,2.96722E-11,110.694244,1996500,147.8668,30.970795,1.1565198,-2.9832778,292.63428,,3993,3.7333333,-30.005674,-87.82887,,11090.8229827881
-3.0335882,,762.7667,256,0.8,0.14999999,0.14999999,8.454455E-05,-147.8668,1.1178622,-3.0224955,,123668.27,2.9657343E-11,102.26454,1997000,147.8668,30.963514,1.0549804,-2.9832537,292.5984,,3994,0.53333336,-29.998394,-0.930988,,11094.6699192524
-2.6335483,,762.7667,256,3.4666667,0.14999999,0.14999999,,-147.8668,5.177026,-3.0227458,,123671.09,2.96425E-11,154.15935,1997500,147.8668,30.956469,0.8803265,-2.9831543,292.59326,,3995,1.8666667,-29.991348,-1.8473319,,11098.675334692
-3.0573695,,762.7667,256,3.7333333,0.14999999,0.14999999,,-147.8668,5.7898273,-3.0229962,0.25726658,123746.12,2.962766E-11,192.5838,1998000,147.8668,30.967497,1.0883454,-2.9832044,292.57184,,3996,2.1333334,-30.002377,-74.065346,,11102.4979290962
-3.1291382,,762.7667,256,2.9333334,0.14999999,0.14999999,,-147.8668,4.749851,-3.0232465,2.7884817E-06,123829.85,2.9612843E-11,136.76334,1998500,147.8668,30.980698,0.8803551,-2.9832218,292.5164,,3997,1.6,-30.015577,-82.76816,,11106.3900873661
-3.0250268,,762.7667,256,,0.14999999,0.14999999,2.6704263E-05,-147.8668,0.7225076,-3.0234966,,123899.38,2.959803E-11,147.41452,1999000,147.8668,30.990341,1.0596861,-2.9832644,292.41827,,3998,0.8,-30.02522,-68.56738,,11110.205467701
-3.055775,,762.7667,256,2.1333334,0.14999999,0.14999999,,-147.8668,4.005912,-3.0237467,,123900.36,2.9583228E-11,123.420006,1999500,147.8668,30.982836,0.98377436,-2.9832704,292.40207,,3999,2.1333334,-30.017715,-0.009352314,,11114.0235526562
-2.8306286,,762.7667,256,2.4,0.14999999,0.14999999,,-147.8668,4.229318,-3.0239966,0.009785982,123923.74,2.9568438E-11,127.350105,2000000,147.8668,30.980936,1.0788132,-2.9832382,292.5063,,4000,1.8666667,-30.015816,-22.412416,,11117.905567646
-2.8759048,,762.7667,256,1.3333334,0.14999999,0.14999999,,-147.8668,5.450716,-3.0242467,,123957.055,2.9553658E-11,162.1961,2000500,147.8668,30.981518,0.93483734,-2.983194,292.29807,,4001,4,-30.016397,-32.34132,,11121.822273016
-2.976026,,762.7667,256,1.0666667,0.14999999,0.14999999,,-147.8668,4.412863,-3.0244966,5.8230958E-06,123970.664,2.9538892E-11,108.4209,2001000,147.8668,30.977177,0.9823311,-2.983211,292.27557,,4002,3.2,-30.012056,-12.650401,,11125.7982363701
-2.7120624,,762.7667,256,,0.14999999,0.14999999,,-147.8668,3.0966797,-3.0247464,1.3998584E-10,123977.625,2.9524137E-11,146.39272,2001500,147.8668,30.971178,1.0361077,-2.9831493,292.2517,,4003,3.2,-30.006058,-6.0010858,,11129.7651164532
-3.919421,,762.7667,256,1.3333334,0.14999999,0.14999999,,-147.8668,2.7218723,-3.0249963,6.224428E-34,123978.695,2.950939E-11,108.549545,2002000,147.8668,30.963709,0.9688571,-2.983377,292.1986,,4004,2.1333334,-29.998589,-0.100466594,,11133.612881422
-2.730788,,762.7667,256,0.53333336,0.14999999,0.14999999,5.4562048E-17,-147.8668,1.7061851,-3.025246,0.03207177,123984.13,2.9494653E-11,100.22566,2002500,147.8668,30.957336,0.93988293,-2.9833236,292.07095,,4005,1.3333334,-29.992216,-4.4733787,,11137.4954349995
-2.709617,,762.7667,256,2.1333334,0.14999999,0.14999999,,-147.8668,5.2343254,-3.0254955,,123985.336,2.9479932E-11,123.656876,2003000,147.8668,30.94991,0.9465947,-2.983271,292.05475,,4006,3.2,-29.984789,-0.22950599,,11141.5989747047
-2.8152738,,762.7667,256,3.2,0.14999999,0.14999999,,-147.8668,4.9669075,-3.0257452,6.3293906E-29,124016.195,2.946522E-11,153.68228,2003500,147.8668,30.949886,1.0051805,-2.9832442,292.03333,,4007,1.8666667,-29.984766,-29.90148,,11145.5869626999
-3.021122,,762.7667,256,,0.14999999,0.14999999,3.7615305E-10,-147.8668,0.8544299,-3.0259948,,124075.69,2.9450515E-11,148.414,2004000,147.8668,30.957008,0.9938274,-2.9832547,291.94046,,4008,1.0666667,-29.991888,-58.524185,,11149.271075964
-3.5149968,,762.7667,256,1.6,0.14999999,0.14999999,,-147.8668,5.316107,-3.0262442,,124076.71,2.943583E-11,110.49733,2004500,147.8668,30.949543,0.9712098,-2.9833913,291.9428,,4009,3.4666667,-29.984423,-0.061181337,,11153.2256698608
-2.758846,,762.7667,256,2.6666667,0.14999999,0.14999999,,-147.8668,5.8493347,-3.0264935,2.6513064E-10,124097.9,2.942115E-11,137.8607,2005000,147.8668,30.947107,1.0238254,-2.9833438,291.80487,,4010,3.2,-29.981987,-20.217966,,11157.2718446255
-2.961274,,762.7667,256,1.6,0.14999999,0.14999999,,-147.8668,4.234137,-3.026743,5.92274E-11,124137.54,2.940648E-11,116.58057,2005500,147.8668,30.949276,0.9857421,-2.983335,291.7926,,4011,2.6666667,-29.984156,-38.685658,,11161.2025949955
-2.7873719,,762.7667,256,,0.14999999,0.14999999,,-147.8668,2.983612,-3.0269923,1.1690302E-21,124153.14,2.939182E-11,145.91457,2006000,147.8668,30.945448,1.0832256,-2.9832914,291.79492,,4012,2.9333334,-29.980328,-14.63022,,11165.0199346542
-2.971131,,762.7667,256,0.53333336,0.14999999,0.14999999,,-147.8668,3.0975933,-3.0272415,0.006308352,124154.1,2.9377174E-11,97.03746,2006500,147.8668,30.937979,1.0695726,-2.9832711,291.7733,,4013,2.6666667,-29.972858,-0.007283756,,11168.944642067
-2.6886709,,762.7667,256,2.1333334,0.14999999,0.14999999,,-147.8668,6.011633,-3.0274906,3.1850473E-36,124156.414,2.9362544E-11,133.23807,2007000,147.8668,30.930845,0.98016584,-2.9831817,291.77103,,4014,3.7333333,-29.965725,-1.3424904,,11172.9364309311
-3.1026068,,762.7667,256,3.4666667,0.14999999,0.14999999,,-147.8668,6.7001314,-3.0277398,3.7548569E-25,124184.09,2.9347916E-11,141.69633,2007500,147.8668,30.930037,0.97152686,-2.9832182,291.7359,,4015,3.2,-29.964916,-26.713802,,11176.770950079
-3.1375084,,762.7667,256,1.8666667,0.14999999,0.14999999,,-147.8668,4.766721,-3.0279887,5.839117E-23,124256.08,2.9333303E-11,119.14987,2008000,147.8668,30.940258,0.93096966,-2.9832656,291.69968,,4016,2.9333334,-29.975138,-71.01693,,11180.6692101955
-2.7770941,,762.7667,256,1.3333334,0.14999999,0.14999999,8.441825E-36,-147.8668,2.9007976,-3.0282376,1.0243797E-20,124278.95,2.9318697E-11,110.03395,2008500,147.8668,30.93825,1.1176283,-2.9832332,291.6159,,4017,1.6,-29.97313,-21.912155,,11184.464230299
