TimestepsSoFar,Regret,IWMean,MinEpLen,Delta,ReturnMean,DenMISEMeanLog,ReturnStepMax,BoundBonus,NumTrainableParams,MountainCar_mu1_higher,DenMISELogLast,TimeElapsed,IWMax,DenMISELogFirst,ReturnMin,AvgEpLen,IWLastEpisode,ActionIn1,IWMin,MountainCar_std1_higher,ReturnAbsMax,GridSize,NumTrajectories,Iteration,IWFirstEpisode,MountainCar_std0_higher,MountainCar_mu0_higher,Bound,BoundMISE,Regret/t,ReturnLastEpisode,ReturnMax
2140078,-271161.44,0.9573426,97,2.2014762e-11,67.13599,-3.976269,160.43874,181.6946,,6.25,-3.541662,11778.261818170547,37.21921,-4.5168676,-160.43874,490.3936755270394,3.9798198e-16,8.96086,,1.5,160.43874,289,4364,4364,8.451322e-06,0.14999999,,239.71854,58.023933,-62.135986,93.89868,99.30726
2140595,-271254.38,1.0084288,97,2.2004676e-11,67.14304,-3.9762592,160.43874,177.5124,,8.75,-3.8877962,11781.997360944748,37.642834,-4.517097,-160.43874,490.39977090492556,34.274654,9.348047,,1.5,160.43874,289,4365,4365,1.021921e-12,0.14999999,0.25,239.74805,62.235645,-62.143044,97.92071,99.30726
2141594,-271232.53,0.9358441,97,2.1994597e-11,67.1238,-3.9763236,160.43874,158.52803,,8.75,-4.262271,11786.149590015411,45.429527,-4.517326,-160.43874,490.5162620247366,9.396231e-19,6.09552,,1.5,160.43874,289,4366,4366,1.5133952e-05,0.14999999,-1.0,239.6448,81.11677,-62.123802,-16.81936,99.30726
2142331,-271302.12,1.0670522,97,2.1984524e-11,67.12552,-3.976593,160.43874,137.09036,,15.0,-5.0904393,11790.007711410522,21.605995,-4.5175548,-160.43874,490.57270437371193,1.3551979e-15,13.957107,,1.5,160.43874,289,4367,4367,2.358653e-20,0.14999999,-0.125,239.62773,102.53737,-62.12552,74.61261,99.30726
2142669,-271394.0,1.0012629,97,2.197446e-11,67.132324,-3.9764516,160.43874,143.18294,,12.5,-3.4257932,11793.712255239487,23.268148,-4.5177836,-160.43874,490.53777472527474,7.384185,13.267632,,1.5,160.43874,289,4368,4368,1.6436957e-17,0.14999999,0.125,239.62762,96.44469,-62.132324,96.870865,99.30726
2143000,-271483.62,0.97146577,97,2.19644e-11,67.13862,-3.9764261,160.43874,153.08403,,13.75,-3.8628328,11797.43222784996,27.849888,-4.518013,-160.43874,490.50125886930647,23.299147,11.5019,,1.5,160.43874,289,4369,4369,7.4703594e-25,0.14999999,0.375,239.64142,86.55738,-62.13862,94.628654,99.30726
2143490,-271573.7,1.0137725,97,2.1954352e-11,67.14501,-3.97644,160.43874,170.62921,,11.25,-4.0073767,11801.164176225662,35.52483,-4.518242,-160.43874,490.50114416475975,35.52483,10.745676,,1.5,160.43874,289,4370,4370,2.27489e-19,0.14999999,0.375,239.69138,69.06217,-62.14501,95.0268,99.30726
2144489,-271548.2,0.9994495,97,2.1944307e-11,67.124954,-3.976478,160.43874,177.5116,,5.0,-4.153426,11805.094579458237,57.011063,-4.5184703,-160.43874,490.6174788377946,2.440774e-22,5.1568384,,1.5,160.43874,289,4371,4371,0.21588281,0.14999999,-1.0,239.61023,62.098625,-62.124954,-20.498495,99.30726
2144817,-271633.8,1.0544413,97,2.1934269e-11,67.13033,-3.9764946,160.43874,284.863,,2.5,-4.0390015,11808.834534168243,90.6792,-4.51865,-160.43874,490.58028362305583,4.6658462e-35,2.2448936,,1.5,160.43874,289,4372,4372,3.389209e-22,0.14999999,0.875,239.57018,-45.29283,-62.130333,90.6581,99.30726
2145816,-271607.12,1.0190209,97,2.1924242e-11,67.11002,-3.9766448,160.43874,143.76083,,10.0,-4.6864057,11812.824016332626,23.502289,-4.5188785,-160.43874,490.69654699291107,5.012298e-19,9.954276,,1.5,160.43874,289,4373,4373,8.786145e-07,0.14999999,-0.5,239.5217,95.76086,-62.110023,-21.686943,99.30726
2146077,-271697.66,1.0165772,97,2.1914217e-11,67.116516,-3.9765308,160.43874,174.38934,,5.0,-3.4952645,11816.465279102325,35.88305,-4.5191073,-160.43874,490.6440329218107,0.029431716,4.2265687,,1.5,160.43874,289,4374,4374,1.2174236,0.14999999,-0.5,239.50464,65.11529,-62.116516,95.50963,99.30726
2147076,-271683.1,0.9906949,97,2.19042e-11,67.09899,-3.976518,160.43874,156.08304,,17.5,-3.9382477,11820.328112602234,29.730623,-4.5190573,-160.43874,490.76022857142857,1.07928445e-29,15.403292,,1.5,160.43874,289,4375,4375,,0.14999999,0.625,239.4267,83.343666,-62.09899,-9.564055,99.30726
2147327,-271771.88,1.1004046,97,2.189419e-11,67.10509,-3.976476,160.43874,244.23386,,20.0,-3.781461,11823.961607456207,165.18674,-4.519286,-160.43874,490.7054387568556,0.00078667863,21.137491,,1.5,160.43874,289,4376,4376,,0.14999999,1.0,239.37918,-4.8546796,-62.105087,93.80147,99.30726
2147522,-271851.94,0.9504182,97,2.1884187e-11,67.10919,-3.976583,160.43874,164.99236,,20.0,-4.536672,11827.642084598541,51.492126,-4.5195146,-160.43874,490.63787982636507,30.22189,20.089304,,1.5,160.43874,289,4377,4377,,0.14999999,0.75,239.47858,74.48621,-62.10919,85.06846,99.30726
2147712,-271934.94,0.95710355,97,2.1874192e-11,67.11397,-3.9766562,160.43874,149.1203,,18.75,-4.244457,11831.22342133522,25.211426,-4.519743,-160.43874,490.56920968478755,1.2848512e-11,16.645958,,1.5,160.43874,289,4378,4378,1.4159291e-30,0.14999999,-0.25,239.35745,90.23715,-62.113968,87.97271,99.30726
2148008,-272025.22,1.0647221,97,2.1864201e-11,67.1204,-3.9765465,160.43874,137.42525,,16.25,-3.4532878,11834.904895305634,21.714941,-4.5199714,-160.43874,490.5247773464261,14.976066,16.82177,,1.5,160.43874,289,4379,4379,2.5523494e-25,0.14999999,,239.4309,102.005646,-62.1204,95.27589,99.30726
2148241,-272114.62,1.048775,97,2.185422e-11,67.126625,-3.9764087,160.43874,141.09,,12.5,-3.435087,11838.517304420471,22.917374,-4.5202,-160.43874,490.4659817351598,3.7041957e-06,9.958761,,1.5,160.43874,289,4380,4380,2.1315338e-11,0.14999999,-0.625,239.31622,98.226234,-62.126625,94.40944,99.30726
2148589,-272203.1,0.99978834,97,2.1844243e-11,67.13264,-3.9762878,160.43874,144.26341,,10.0,-3.4917085,11842.15250992775,23.63264,-4.520428,-160.43874,490.43346267975346,7.651377,9.405439,,1.5,160.43874,289,4381,4381,2.3890405e-07,0.14999999,-0.375,239.3039,95.040474,-62.132637,93.464905,99.30726
2148927,-272293.88,0.9598232,97,2.1834274e-11,67.139175,-3.97618,160.43874,165.51779,,6.25,-3.506298,11845.947929859161,51.734642,-4.520656,-160.43874,490.39867640346876,0.0010144664,6.0132694,,1.5,160.43874,289,4382,4382,0.017871909,0.14999999,-1.0,239.2703,73.752495,-62.139175,95.80144,99.30726
2149665,-272374.6,0.9444817,97,2.1824313e-11,67.14342,-3.9761436,160.43874,158.4892,,7.5,-3.774673,11849.853174686432,28.269932,-4.52088,-160.43874,490.4551676933607,18.876076,8.770428,,1.5,160.43874,289,4383,4383,0.0070200306,0.14999999,-0.75,239.31885,80.82964,-62.143417,85.72046,99.30726
2150015,-272462.5,1.0389645,97,2.1814358e-11,67.14929,-3.976059,160.43874,142.76694,,10.0,-3.5461109,11853.574321985245,23.497257,-4.5211067,-160.43874,490.4231295620438,21.752068,8.303143,,1.5,160.43874,289,4384,4384,1.6196421e-06,0.14999999,-0.625,239.42012,96.65318,-62.149292,92.91507,99.30726
2150388,-272554.7,1.0284908,97,2.1804409e-11,67.15614,-3.9759514,160.43874,141.22537,,16.25,-3.538694,11857.225441932678,22.95591,-4.521335,-160.43874,490.3963511972634,6.2082517e-09,15.224413,,1.5,160.43874,289,4385,4385,3.6366047e-29,0.14999999,0.25,239.23022,98.00486,-62.156143,97.18881,99.30726
2150715,-272643.62,0.9968561,97,2.1794469e-11,67.16225,-3.9758928,160.43874,174.70522,,15.0,-3.747113,11861.003443717957,38.647934,-4.521563,-160.43874,490.359097127223,21.566727,14.890897,,1.5,160.43874,289,4386,4386,1.0576402e-33,0.14999999,0.625,239.50223,64.79702,-62.162247,93.94033,99.30726
2151124,-272731.38,1.0019271,97,2.1784533e-11,67.16808,-3.9758394,160.43874,165.4718,,13.75,-3.7424238,11864.887449264526,34.18306,-4.521791,-160.43874,490.34055162981537,27.067627,14.274483,,1.5,160.43874,289,4387,4387,1.5760885e-27,0.14999999,0.5,239.29703,73.82523,-62.168083,92.727356,99.30726
2151362,-272822.7,1.0267988,97,2.1774605e-11,67.17472,-3.975743,160.43874,142.466,,16.25,-3.549047,11868.48372721672,22.88247,-4.522019,-160.43874,490.2830446672744,1.0058203e-05,16.714455,,1.5,160.43874,289,4388,4388,3.036528e-21,0.14999999,-0.5,239.2178,96.7518,-62.17472,96.332954,99.30726
2151723,-272910.88,0.93895763,97,2.1764684e-11,67.18065,-3.9756227,160.43874,278.08173,,17.5,-3.4740508,11872.116144180298,149.8506,-4.522247,-160.43874,490.2535885167464,3.669316e-18,20.437216,,1.5,160.43874,289,4389,4389,,0.14999999,1.0,239.20067,-38.881058,-62.18065,93.16889,99.30726
2151926,-272990.44,1.0299014,97,2.175477e-11,67.18461,-3.9757488,160.43874,190.53705,,20.0,-4.4616613,11875.829822063446,70.68387,-4.5224743,-160.43874,490.1881548974943,51.147415,25.043562,,1.5,160.43874,289,4390,4390,,0.14999999,0.875,239.82852,49.29148,-62.18461,84.58662,99.30726
2152112,-273068.72,0.9920901,97,2.1744861e-11,67.18828,-3.9767404,160.43874,143.11996,,10.0,-8.353081,11879.421637773514,23.517433,-4.522702,-160.43874,490.11887952630383,4.4436865e-25,8.806048,,1.5,160.43874,289,4391,4391,2.1975461e-09,0.14999999,-0.125,239.19296,96.073,-62.18828,83.260376,99.30726
2152527,-273161.8,1.0069506,97,2.173496e-11,67.19531,-3.9766426,160.43874,145.22908,,8.75,-3.5368671,11883.46221446991,24.254541,-4.52293,-160.43874,490.10177595628414,9.351499,10.940694,,1.5,160.43874,289,4392,4392,2.3285542e-05,0.14999999,-0.375,239.19843,93.969345,-62.195312,98.07129,99.30726
2152895,-273253.25,1.0275465,97,2.1725064e-11,67.201965,-3.976531,160.43874,141.98352,,11.25,-3.4892137,11887.222824335098,23.060692,-4.5231576,-160.43874,490.07398133394037,22.859829,10.239295,,1.5,160.43874,289,4393,4393,4.531955e-09,0.14999999,-0.5,239.15796,97.174446,-62.201965,96.44594,99.30726
2153227,-273343.3,1.0712999,97,2.1715178e-11,67.20831,-3.9764113,160.43874,136.99545,,16.25,-3.4840145,11890.875222682953,22.003494,-4.523385,-160.43874,490.0380063723259,0.0072150766,15.303157,,1.5,160.43874,289,4394,4394,1.1191358e-22,0.14999999,-0.25,239.14076,102.14531,-62.208313,95.04485,99.30726
2153523,-273432.88,1.041335,97,2.1705299e-11,67.21453,-3.976271,160.43874,240.52089,,,-3.4265578,11894.494973897934,94.518326,-4.523613,-160.43874,489.99385665529013,9.4707744e-23,-1.2047639,,1.5,160.43874,289,4395,4395,0.9318843,0.14999999,-0.25,239.13925,-1.3816347,-62.21453,94.58549,99.30726
2154522,-273425.56,0.9998548,97,2.1695425e-11,67.198715,-3.976503,160.43874,150.86398,,20.0,-5.0290446,11898.40256857872,61.39607,-4.523628,-160.43874,490.1096451319381,,17.30733,,1.5,160.43874,289,4396,4396,2.7248168e-34,0.14999999,-1.0,239.12955,88.26556,-62.198715,-2.3151724,99.30726
2154698,-273508.12,1.0035777,97,2.1685558e-11,67.20335,-3.9771523,160.43874,149.98343,,17.5,-6.831338,11902.217277765274,41.414257,-4.5238557,-160.43874,490.0382078690016,31.093931,16.480232,,1.5,160.43874,289,4397,4397,8.607844e-26,0.14999999,-1.0,239.35028,89.366844,-62.203346,87.5499,99.30726
2154878,-273596.0,1.0141337,97,2.1675696e-11,67.20918,-3.9771638,160.43874,141.58044,,13.75,-4.0265393,11905.938641786575,22.510824,-4.524083,-160.43874,489.96771259663484,4.6116674e-07,12.680857,,1.5,160.43874,289,4398,4398,5.483793e-16,0.14999999,-0.25,239.07828,97.49783,-62.209183,92.88313,99.30726
2155073,-273687.75,1.0288755,97,2.1665843e-11,67.215904,-3.9770482,160.43874,143.9451,,13.75,-3.485888,11909.619094848633,23.762018,-4.5243106,-160.43874,489.90065924073656,13.1369705,15.531738,,1.5,160.43874,289,4399,4399,2.517571e-14,0.14999999,-0.75,239.07434,95.12925,-62.215904,96.769135,99.30726
2155405,-273774.88,1.0050077,97,2.1655996e-11,67.221565,-3.9769278,160.43874,241.2709,,11.25,-3.471188,11913.383229255676,63.297104,-4.5245376,-160.43874,489.86477272727274,4.1780194e-13,13.216558,,1.5,160.43874,289,4400,4400,5.050092e-25,0.14999999,0.625,239.04881,-2.222088,-62.221565,92.102005,99.30726
2156404,-273727.2,1.0155833,97,2.1646157e-11,67.19659,-3.9770489,160.43874,242.23558,,2.5,-4.511256,11917.446309566498,64.43617,-4.524765,-160.43874,489.98045898659393,1.0040658e-10,0.12385172,,1.5,160.43874,289,4401,4401,2.6774924e-07,0.14999999,0.25,239.04375,-3.1918292,-62.196587,-42.671658,99.30726
2157403,-273718.2,1.069699,97,2.1636321e-11,67.18041,-3.977231,160.43874,137.54372,,16.25,-4.792295,11921.419603824615,22.27973,-4.5249925,-160.43874,490.0960926851431,3.657039e-30,14.107949,,1.5,160.43874,289,4402,4402,8.2684104e-22,0.14999999,-0.375,239.03734,101.49362,-62.180412,-4.0154614,99.30726
2157803,-273809.12,1.007997,97,2.1626494e-11,67.18694,-3.9770987,160.43874,146.2188,,20.0,-3.4646502,11925.185880184174,40.229733,-4.5252194,-160.43874,490.07563025210084,5.581014e-10,19.418695,,1.5,160.43874,289,4403,4403,,0.14999999,0.5,239.03189,92.8131,-62.186943,95.95599,99.30726
2157963,-273897.84,1.0098947,97,2.1616675e-11,67.19297,-3.9770017,160.43874,143.98482,,17.5,-3.5534422,11928.81185221672,23.92087,-4.5254464,-160.43874,490.00068119891006,13.996974,19.665451,,1.5,160.43874,289,4404,4404,2.4509743e-35,0.14999999,0.375,238.98248,94.99767,-62.19297,93.72327,99.30726
2158132,-273989.5,0.991698,97,2.1606862e-11,67.19966,-3.9769049,160.43874,145.97136,,20.0,-3.5616,11932.462385892868,39.746727,-4.5256734,-160.43874,489.927809307605,18.203081,19.381035,,1.5,160.43874,289,4405,4405,,0.14999999,0.25,239.1443,93.17294,-62.19966,96.64325,99.30726
2158292,-274081.44,0.9695896,97,2.1597054e-11,67.206406,-3.9768147,160.43874,146.9328,,18.75,-3.570597,11936.0396733284,24.852077,-4.5259004,-160.43874,489.85292782569223,17.249794,19.15307,,1.5,160.43874,289,4406,4406,3.2602725e-33,0.14999999,,239.06686,92.13406,-62.206406,96.93527,99.30726
2158515,-274170.7,1.0105476,97,2.1587255e-11,67.21255,-3.976737,160.43874,143.22847,,13.75,-3.5998306,11939.797266960144,23.108974,-4.5261273,-160.43874,489.7923757658271,0.0003165247,10.580889,,1.5,160.43874,289,4407,4407,1.492989e-14,0.14999999,-0.5,238.89769,95.66922,-62.212547,94.26532,99.30726
2159225,-274255.5,1.0666255,97,2.1577462e-11,67.217674,-3.976621,160.43874,139.17947,,11.25,-3.476242,11943.564290523529,22.768183,-4.5263543,-160.43874,489.84233212341195,22.642382,10.320676,,1.5,160.43874,289,4408,4408,8.362326e-09,0.14999999,-0.625,238.93634,99.756874,-62.217674,89.78984,99.30726
2159623,-274343.62,0.91452307,97,2.1567675e-11,67.22355,-3.9764924,160.43874,224.46643,,2.5,-3.4741657,11947.374627113342,85.77821,-4.5265813,-160.43874,489.8215014742572,1.2761626e-07,0.42844468,,1.5,160.43874,289,4409,4409,3.9714832,0.14999999,-1.0,238.8909,14.424477,-62.22355,93.13945,99.30726
2160622,-274318.7,0.9505391,97,2.1557894e-11,67.20378,-3.9766545,160.43874,153.79007,,16.25,-4.6032796,11951.492010593414,40.285614,-4.5259075,-160.43874,489.93696145124716,3.521509e-20,14.964016,,1.5,160.43874,289,4410,4410,5.409024e-22,0.14999999,-1.0,238.8489,85.05883,-62.20378,-19.941938,99.30726
2160950,-274401.28,1.0351129,97,2.1548121e-11,67.208405,-3.9765775,160.43874,141.5287,,10.0,-3.5876079,11955.198300600052,23.161156,-4.5261345,-160.43874,489.9002493765586,0.00059891003,8.566045,,1.5,160.43874,289,4411,4411,8.850125e-07,0.14999999,-0.5,238.8212,97.292496,-62.208405,87.593414,99.30726
2161347,-274490.5,1.0158528,97,2.1538354e-11,67.21453,-3.976474,160.43874,145.78955,,10.0,-3.5517273,11958.904489517212,24.261517,-4.526361,-160.43874,489.8791931097008,19.102562,8.252805,,1.5,160.43874,289,4412,4412,1.495412e-06,0.14999999,-0.75,238.95259,93.16304,-62.21453,94.232895,99.30726
2161682,-274580.47,1.0540801,97,2.1528593e-11,67.22082,-3.976373,160.43874,137.51814,,15.0,-3.5426738,11962.625019788742,22.114391,-4.5265875,-160.43874,489.8440969861772,9.51087e-08,15.10061,,1.5,160.43874,289,4413,4413,1.3581216e-23,0.14999999,0.125,238.81165,101.293495,-62.220818,94.96547,99.30726
2161982,-274671.66,0.95863926,97,2.1518839e-11,67.22738,-3.9762332,160.43874,150.50587,,20.0,-3.4112425,11966.232256412506,42.33914,-4.526814,-160.43874,489.80108744902583,4.030209e-05,20.908533,,1.5,160.43874,289,4414,4414,2.8335032e-33,0.14999999,-0.625,238.80048,88.2946,-62.22738,96.17933,99.30726
2162130,-274762.2,1.047486,97,2.1509091e-11,67.23379,-3.9763365,160.43874,137.48802,,13.75,-4.390251,11969.894180297852,21.977789,-4.527041,-160.43874,489.72366930917326,1.1017415e-06,13.36177,,1.5,160.43874,289,4415,4415,1.2586552e-18,0.14999999,,238.74692,101.2589,-62.233788,95.55258,99.30726
2162369,-274853.6,0.96951705,97,2.1499353e-11,67.240395,-3.9762144,160.43874,148.27325,,20.0,-3.4868312,11973.633635520935,39.06447,-4.527267,-160.43874,489.666893115942,2.1834944e-06,19.875795,,1.5,160.43874,289,4416,4416,4.184275e-34,0.14999999,-0.375,238.7378,90.46455,-62.240395,96.38928,99.30726
2162623,-274940.7,1.0268269,97,2.1489619e-11,67.246025,-3.9761822,160.43874,223.46725,,2.5,-3.7991185,11977.411051750183,55.5165,-4.5274935,-160.43874,489.6135386008603,1.7158588e-29,3.6503208,,1.5,160.43874,289,4417,4417,0.824534,0.14999999,-0.25,238.72351,15.25625,-62.246025,92.07839,99.30726
2163622,-274935.25,0.9827654,97,2.147989e-11,67.230705,-3.9762468,160.43874,148.76949,,8.75,-4.2873683,11981.343329429626,26.686829,-4.5275335,-160.43874,489.7288365776369,0.16848516,7.6071863,,1.5,160.43874,289,4418,4418,7.2574475e-09,0.14999999,,238.69374,89.924255,-62.230705,-0.41116035,99.30726
2163957,-275028.88,1.053081,97,2.1470171e-11,67.23781,-3.9762654,160.43874,221.39482,,6.25,-4.0412135,11985.110871076584,54.571785,-4.5277596,-160.43874,489.693822131704,28.048021,2.995134,,1.5,160.43874,289,4419,4419,1.2156829e-09,0.14999999,0.25,238.80571,17.410892,-62.23781,98.595604,99.30726
2164956,-275023.0,0.97720677,97,2.1460457e-11,67.2224,-3.9763658,160.43874,151.63284,,13.75,-4.464927,11989.306319475174,27.67723,-4.527986,-160.43874,489.80904977375565,5.1954014e-11,16.28926,,1.5,160.43874,289,4420,4420,7.5452233e-25,0.14999999,0.375,238.6652,87.032364,-62.222397,-0.86073494,99.30726
2165299,-275108.3,0.96123767,97,2.145075e-11,67.22762,-3.9763381,160.43874,152.3661,,16.25,-3.827703,11993.087280988693,27.180939,-4.528212,-160.43874,489.7758425695544,22.588936,19.141216,,1.5,160.43874,289,4421,4421,3.2394806e-34,0.14999999,0.5,238.70969,86.34359,-62.227623,90.30487,99.30726
2165469,-275195.12,0.9607594,97,2.1441049e-11,67.23318,-3.9762735,160.43874,163.26773,,20.0,-3.6566522,11996.758271694183,52.198452,-4.528438,-160.43874,489.70352781546814,10.844411,19.012663,,1.5,160.43874,289,4422,4422,,0.14999999,0.75,238.80212,75.534386,-62.233177,91.79813,99.30726
2165797,-275283.0,1.016682,97,2.1431355e-11,67.238976,-3.9761925,160.43874,144.81976,,18.75,-3.5748706,12000.651922225952,25.126461,-4.5286646,-160.43874,489.6669681211847,24.792892,19.851433,,1.5,160.43874,289,4423,4423,,0.14999999,0.5,238.68341,93.863655,-62.238976,92.90106,99.30726
2165957,-275371.84,0.94731176,97,2.1421667e-11,67.244995,-3.976102,160.43874,241.714,,1.25,-3.5891466,12004.292144298553,66.36463,-4.5288906,-160.43874,489.59245027124774,,2.538256,,1.5,160.43874,289,4424,4424,57.125763,0.14999999,-0.75,238.60803,-3.1059659,-62.244995,93.83187,99.30726
2166956,-275353.38,0.9891908,97,2.1411985e-11,67.22675,-3.976168,160.43874,159.9312,,6.25,-4.210373,12008.40290236473,30.6487,-4.5162864,-160.43874,489.7075706214689,0.0062318435,5.367336,,1.5,160.43874,289,4425,4425,0.0036909056,0.14999999,-0.25,238.59735,78.66615,-62.226753,-13.43966,99.30726
2167457,-275446.84,1.0152165,97,2.1402312e-11,67.23381,-3.9761403,160.43874,142.17772,,18.75,-3.8445516,12012.394095420837,24.000732,-4.5165114,-160.43874,489.71012200632623,4.088364e-17,18.557358,,1.5,160.43874,289,4426,4426,5.4519726e-35,0.14999999,0.125,238.55963,96.381905,-62.23381,98.45765,99.30726
2167615,-275536.3,1.0432011,97,2.1392643e-11,67.23996,-3.9760296,160.43874,140.90927,,18.75,-3.4957533,12016.04323220253,23.803383,-4.5167375,-160.43874,489.6351931330472,21.508121,17.538568,,1.5,160.43874,289,4427,4427,,0.14999999,0.375,238.68054,97.77128,-62.23996,94.49345,99.30726
2167783,-275627.75,0.9363285,97,2.138298e-11,67.24656,-3.9759097,160.43874,157.46703,,8.75,-3.485491,12019.79663491249,45.425026,-4.5169635,-160.43874,489.5625564588979,6.037607e-23,5.3739324,,1.5,160.43874,289,4428,4428,1.51284685e-05,0.14999999,-1.0,238.56206,81.09503,-62.24656,96.40298,99.30726
2168175,-275708.75,0.98733425,97,2.1373327e-11,67.25079,-3.9761887,160.43874,148.63847,,15.0,-5.147657,12023.48765206337,25.926163,-4.517189,-160.43874,489.5405283359675,1.552727e-06,14.130358,,1.5,160.43874,289,4429,4429,7.33171e-18,0.14999999,-0.875,238.52338,89.884895,-62.250793,85.99783,99.30726
2168358,-275795.34,0.96464777,97,2.1363678e-11,67.25629,-3.9761071,160.43874,164.31859,,6.25,-3.6047642,12027.04530286789,51.53356,-4.517415,-160.43874,489.47133182844243,7.4997877e-07,4.3067923,,1.5,160.43874,289,4430,4430,0.017814077,0.14999999,-1.0,238.50488,74.186295,-62.256287,91.616646,99.30726
2168966,-275865.62,1.0208018,97,2.1354037e-11,67.258095,-3.9766383,160.43874,144.31465,,8.75,-6.290059,12030.83684682846,24.434143,-4.517637,-160.43874,489.49808169713384,3.0177906e-05,7.888937,,1.5,160.43874,289,4431,4431,8.531667e-05,0.14999999,-0.5,238.44894,94.13429,-62.258095,75.292496,99.30726
2169535,-275952.3,0.9619311,97,2.1344402e-11,67.26361,-3.976552,160.43874,151.84337,,8.75,-3.61419,12034.406512737274,26.204792,-4.5178623,-160.43874,489.5160198555957,26.17388,10.81137,,1.5,160.43874,289,4432,4432,0.00014416032,0.14999999,-0.75,238.45074,86.607376,-62.26361,91.65123,99.30726
2169793,-276042.12,1.0466713,97,2.1334772e-11,67.26982,-3.9764466,160.43874,138.74075,,15.0,-3.4707007,12038.096806287766,22.201283,-4.518088,-160.43874,489.4637942702459,0.60763544,18.078293,,1.5,160.43874,289,4433,4433,2.5713958e-18,0.14999999,-0.375,238.43051,99.68976,-62.26982,94.84617,99.30726
2169978,-276131.75,1.0012378,97,2.1325152e-11,67.27599,-3.976337,160.43874,144.84683,,18.75,-3.530553,12041.59939622879,24.748207,-4.5183134,-160.43874,489.39512855209745,22.885574,19.462194,,1.5,160.43874,289,4434,4434,1.0429386e-29,0.14999999,-0.375,238.7432,93.89637,-62.275993,94.60891,99.30726
2170130,-276223.12,0.9193444,97,2.1315534e-11,67.282555,-3.976271,160.43874,151.81613,,20.0,-3.6841557,12045.05871963501,41.261257,-4.518539,-160.43874,489.31905298759864,25.019857,20.447159,,1.5,160.43874,289,4435,4435,3.806742e-36,0.14999999,-0.125,238.55272,86.73659,-62.282555,96.350136,99.30726
2170285,-276314.2,0.9324655,97,2.1305926e-11,67.28904,-3.976271,160.43874,259.47122,,7.5,-3.8968651,12048.767894506454,75.82451,-4.5187645,-160.43874,489.24368800721373,3.1858282e-19,8.555083,,1.5,160.43874,289,4436,4436,4.614464e-19,0.14999999,0.625,238.3523,-21.118921,-62.28904,96.08545,99.30726
2171284,-276275.4,1.0205173,97,2.1296324e-11,67.266266,-3.9764621,160.43874,145.46054,,10.0,-4.75253,12052.585622787476,26.304188,-4.5189896,-160.43874,489.3585756141537,0.0075611193,10.957073,,1.5,160.43874,289,4437,4437,1.2493309e-12,0.14999999,0.125,238.34824,92.8877,-62.266266,-33.77812,99.30726
2171671,-276368.06,0.99730754,97,2.1286726e-11,67.27311,-3.9763575,160.43874,141.51436,,11.25,-3.528208,12056.148569583893,23.132305,-4.519215,-160.43874,489.3355114916629,19.352129,11.57091,,1.5,160.43874,289,4438,4438,3.8021132e-13,0.14999999,,238.34584,96.83148,-62.27311,97.6644,99.30726
2171908,-276460.88,1.0007064,97,2.1277138e-11,67.27999,-3.9762545,160.43874,141.98158,,12.5,-3.519203,12059.930750370026,23.241142,-4.5194407,-160.43874,489.2786663662987,18.696934,10.541928,,1.5,160.43874,289,4439,4439,1.6464193e-17,0.14999999,0.125,238.3463,96.364716,-62.27999,97.803894,99.30726
2172238,-276553.8,1.0095261,97,2.1267555e-11,67.286896,-3.9761987,160.43874,186.43954,,10.0,-3.725781,12063.6407828331,41.546265,-4.5196657,-160.43874,489.2427927927928,20.677458,8.770281,,1.5,160.43874,289,4440,4440,4.4355585e-17,0.14999999,0.375,238.38504,51.945503,-62.286896,97.91108,99.30726
2173237,-276534.12,0.99406826,97,2.1257976e-11,67.26843,-3.9762635,160.43874,143.64177,,17.5,-4.26994,12067.751832008362,23.187958,-4.519891,-160.43874,489.35757712226973,1.035595e-09,15.212007,,1.5,160.43874,289,4441,4441,1.2039198e-27,0.14999999,-0.125,238.29163,94.64986,-62.268433,-14.644523,99.30726
2173502,-276625.6,1.0342472,97,2.1248408e-11,67.27501,-3.976138,160.43874,140.46712,,11.25,-3.4148421,12071.39069533348,22.914051,-4.520116,-160.43874,489.30706888788836,0.0014860787,12.496441,,1.5,160.43874,289,4442,4442,4.5181974e-09,0.14999999,-0.5,238.26306,97.79595,-62.27501,96.44967,99.30726
2173756,-276709.8,0.9244172,97,2.1238844e-11,67.279945,-3.9760737,160.43874,155.6651,,13.75,-3.7214518,12074.98592877388,42.84661,-4.520341,-160.43874,489.25410758496514,28.318415,12.616685,,1.5,160.43874,289,4443,4443,2.6338854e-15,0.14999999,-1.0,238.76892,83.10381,-62.279945,89.22647,99.30726
2174144,-276792.0,1.0435996,97,2.1229286e-11,67.28443,-3.976028,160.43874,143.54836,,12.5,-3.6993608,12078.61614370346,24.514973,-4.520566,-160.43874,489.2313231323132,18.319458,8.7287445,,1.5,160.43874,289,4444,4444,8.9821015e-12,0.14999999,-0.875,238.41592,94.86756,-62.28443,87.176025,99.30726
2174803,-276870.88,1.0141863,97,2.1219734e-11,67.28816,-3.9759839,160.43874,148.27002,,18.75,-3.8197157,12082.36483335495,41.88128,-4.520791,-160.43874,489.2695163104612,4.6867214e-07,18.649208,,1.5,160.43874,289,4445,4445,6.8333424e-30,0.14999999,-1.0,238.21567,89.94565,-62.288162,83.873344,99.30726
