ReturnMean,Regret/t,TimestepsSoFar,ReturnAbsMax,AvgEpLen,IWMax,DenMISEMeanLog,TimeElapsed,MinEpLen,IWMin,NumTrainableParams,ReturnLastEpisode,Delta,DenMISELogFirst,Bound,GridSize,NumTrajectories,IWLastEpisode,LQGsigma_higher,Iteration,Regret,BoundBonus,ReturnMin,DenMISELogLast,ReturnStepMax,LQGmu1_actor,ReturnMax,IWMean,LQGmu1_higher,BoundMISE,IWFirstEpisode
15.241659,-10.241659,3560,18.200357,20.0,6.65906,-0.8461067,15.450260639190674,20,,,12.063834,2.558293e-07,-1.5147157,42.537647,14,178,6.1866093,0.14999999,178,-1823.0154,28.422943,,-0.98235565,19.99088,0.3177228,18.200357,1.0043626,0.23076923,14.114705,5.8345275e-05
15.223467,-10.223467,3580,18.200357,20.0,4.79407,-0.8467915,15.546178817749023,20,,,11.984884,2.5297882e-07,-1.5203176,42.428265,14,179,9.929972e-10,0.14999999,179,-1830.0005,24.183756,,-0.96178585,19.99088,-0.6354326,18.200357,1.0028551,-0.6923077,18.244509,2.0932107e-26
15.239977,-10.239977,3600,18.200357,20.0,4.7050138,-0.84529555,15.64265489578247,20,,,18.195475,2.5017576e-07,-1.5258887,42.355503,14,180,3.8299642,0.14999999,180,-1843.1958,24.081892,,-0.573638,19.99088,-0.37197796,18.200357,1.0044822,-0.53846157,18.273611,1.0963897e-21
15.256305,-10.256305,3620,18.200357,20.0,4.697381,-0.84357405,15.736942291259766,20,,,18.195461,2.4741902e-07,-1.5314288,42.196198,14,181,2.906816,0.14999999,181,-1856.3911,23.35114,,-0.5319859,19.99088,-0.37260437,18.200357,1.0391496,-0.23076923,18.84506,1.2743284e-13
15.272394,-10.272394,3640,18.200357,20.0,4.4822493,-0.84163004,15.831789255142212,20,,,18.184437,2.447076e-07,-1.5369384,42.08818,14,182,4.46645,0.14999999,182,-1869.5757,23.062609,,-0.5216184,19.99088,-0.1036661,18.200357,1.0461334,-0.3846154,19.025574,2.0167196e-17
15.2882,-10.2882,3660,18.200357,20.0,10.565422,-0.8403339,15.928936243057251,20,,,18.165283,2.4204047e-07,-1.542418,42.07394,14,183,9.950605e-09,0.14999999,183,-1882.7407,35.59614,,-0.64414245,19.99088,0.7423326,18.200357,1.1647758,0.84615386,6.4777985,8.698089
15.244589,-10.244589,3680,18.200357,20.0,5.2801914,-0.84185827,16.02552080154419,20,,,7.2634797,2.394168e-07,-1.5014321,41.982292,14,184,3.1324128e-06,0.14999999,184,-1885.0044,25.26882,,-1.2632204,19.99088,0.014764093,18.200357,0.9441191,-0.07692308,16.71347,2.7443103e-10
15.2595825,-10.2595825,3700,18.200357,20.0,6.6506295,-0.84161574,16.122906923294067,20,,,18.018274,2.3683549e-07,-1.5068521,41.96547,14,185,1.9665396,0.14999999,185,-1898.0227,27.76345,,-0.73494345,19.99088,0.22744098,18.200357,1.0130303,0.23076923,14.202019,5.7888305e-05
15.250475,-10.250475,3720,18.200357,20.0,7.8799667,-0.84178424,16.220077991485596,20,,,13.5657425,2.3429573e-07,-1.5122427,41.82497,14,186,1.8389246e-14,0.14999999,186,-1906.5884,24.071445,,-0.8750649,19.99088,-0.8853208,18.200357,0.9760699,-1.0,17.753525,3.2605144e-37
15.266208,-10.266208,3740,18.200357,20.0,4.7708163,-0.84067863,16.318415880203247,20,,,18.192162,2.3179656e-07,-1.5176046,41.762936,14,187,2.1181765,0.14999999,187,-1919.7808,23.640764,,-0.60024196,19.99088,-0.65241265,18.200357,0.9961278,-0.6923077,18.122171,2.087541e-26
15.281762,-10.281762,3760,18.200357,20.0,5.2211537,-0.8392648,16.415018558502197,20,,,18.190798,2.293372e-07,-1.5229379,41.57373,14,188,0.002976787,0.14999999,188,-1932.9712,24.789003,,-0.56464726,19.99088,-0.24475473,18.200357,0.9484425,-0.07692308,16.784727,2.8039668e-10
15.297171,-10.297171,3780,18.200357,20.0,4.657278,-0.8379597,16.512596130371094,20,,,18.19392,2.2691675e-07,-1.528243,41.598763,14,189,0.66779745,0.14999999,189,-1946.1653,23.414322,,-0.53501976,19.99088,-0.48507383,18.200357,0.9995847,-0.53846157,18.18444,1.0989733e-21
15.31244,-10.31244,3800,18.200357,20.0,4.4650693,-0.8363791,16.60947608947754,20,,,18.198147,2.2453446e-07,-1.53352,41.522312,14,190,3.616193,0.14999999,190,-1959.3635,22.590307,,-0.5315048,19.99088,-0.3363791,18.200357,1.0409826,-0.3846154,18.932005,2.0098381e-17
15.327531,-10.327531,3820,18.200357,20.0,4.544584,-0.83444405,16.70870542526245,20,,,18.194948,2.221895e-07,-1.5387694,41.425797,14,191,3.4282231,0.14999999,191,-1972.5583,22.492083,,-0.501715,19.99088,-0.11728797,18.200357,1.044019,-0.23076923,18.933716,1.2837157e-13
15.342307,-10.342307,3840,18.200357,20.0,4.7583036,-0.83303213,16.809372663497925,20,,,18.16465,2.1988104e-07,-1.5439913,41.41425,14,192,3.6198187e-05,0.14999999,192,-1985.7229,23.498747,,-0.60077274,19.99088,-1.0342155,18.200357,0.9848345,-0.84615386,17.915503,1.4371676e-31
15.35703,-10.35703,3860,18.200357,20.0,6.677546,-0.8333537,16.909212112426758,20,,,18.183807,2.1760839e-07,-1.5491861,41.342262,14,193,2.295406e-15,0.14999999,193,-1998.9067,27.160484,,-0.87365156,19.99088,0.23770572,18.200357,1.01343,0.23076923,14.18178,6.0391536e-05
15.343058,-10.343058,3880,18.200357,20.0,7.862456,-0.8336238,17.0104820728302,20,,,12.646566,2.1537078e-07,-1.5543538,41.33853,14,194,1.0622234e-14,0.14999999,194,-2006.5532,23.542776,,-0.8885616,19.99088,-1.1600488,18.200357,0.97839767,-1.0,17.795757,3.4007352e-37
15.357653,-10.357653,3900,18.200357,20.0,9.111402,-0.837482,17.115391731262207,20,,,18.18882,2.1316751e-07,-1.5594952,41.267654,14,195,1.808008e-27,0.14999999,195,-2019.7422,32.468807,,-1.5539795,19.99088,0.67295486,18.200357,0.9387888,0.53846157,8.798847,0.19048053
15.320479,-10.320479,3920,18.200357,20.0,7.6341157,-0.84005237,17.217249870300293,20,,,8.071778,2.1099787e-07,-1.5636339,41.143196,14,196,9.220642e-27,0.14999999,196,-2022.814,23.14901,,-1.2685294,19.99088,-0.9857086,18.200357,0.98930514,-1.0,17.994184,3.432458e-37
15.33504,-10.33504,3940,18.200357,20.0,4.479165,-0.83943367,17.317599058151245,20,,,18.189064,1.9580736e-07,-1.5687231,41.26301,15,197,9.969994e-05,0.14999999,197,-2036.0029,22.106266,,-0.6971886,19.99088,-0.11601338,18.200357,1.0544603,-0.2857143,19.15674,6.541847e-15
15.349406,-10.349406,3960,18.200357,20.0,5.578532,-0.83807164,18.738547801971436,20,,,18.179235,1.9383454e-07,-1.5737864,41.414093,15,198,3.6578689,0.14999999,198,-2049.1824,25.408316,,-0.6177904,19.99088,0.17458674,18.200357,0.9382689,,16.005775,9.367594e-09
15.344488,-10.344488,3980,18.200357,20.0,10.927336,-0.83843625,18.880911827087402,20,,,14.371023,1.9189133e-07,-1.5788242,41.048473,15,199,0.00019711975,0.14999999,199,-2058.5532,34.613163,,-0.84307384,19.99088,0.88126665,18.200357,1.1613014,0.85714287,6.435312,9.571334
15.2935915,-10.2935915,4000,18.200357,20.0,7.0071955,-0.84043854,19.021404027938843,20,,,5.1649594,1.8997721e-07,-1.5368603,41.01216,15,200,0.0039873132,0.14999999,200,-2058.7183,27.647451,,-1.3790168,19.99088,0.45891684,18.200357,1.009616,0.2857143,13.364711,0.00034170243
15.268261,-10.268261,4020,18.200357,20.0,4.7385187,-0.841841,19.15597105026245,20,,,10.202345,1.880916e-07,-1.5418462,40.94027,15,201,4.6387877e-10,0.14999999,201,-2063.9204,23.165895,,-1.1217939,19.99088,-0.4101046,18.200357,0.97702056,-0.5714286,17.774372,1.1874799e-22
15.282721,-10.282721,4040,18.200357,20.0,4.4581327,-0.84038097,19.289926528930664,20,,,18.189028,1.862339e-07,-1.546809,40.898193,15,202,3.167069,0.14999999,202,-2077.1096,21.786234,,-0.51846844,19.99088,-0.24534345,18.200357,1.052016,-0.2857143,19.11196,6.400064e-15
15.297049,-10.297049,4060,18.200357,20.0,7.610331,-0.8385405,19.43686294555664,20,,,18.191095,1.8440362e-07,-1.5517473,40.84253,15,203,1.4162712e-05,0.14999999,203,-2090.3008,22.859571,,-0.51262295,19.99088,-1.2145532,18.200357,0.98868656,-1.0,17.982958,3.3918992e-37
15.3112135,-10.3112135,4080,18.200357,20.0,9.164434,-0.84439856,19.560709953308105,20,,,18.18687,1.8260015e-07,-1.5566612,40.735493,15,204,3.270953e-30,0.14999999,204,-2103.4875,31.98935,,-2.012276,19.99088,0.32571477,18.200357,0.9834028,0.5714286,8.746144,0.35045606
15.312275,-10.312275,4100,18.200357,20.0,5.5664263,-0.8452031,19.712198972702026,20,,,15.528815,1.8082306e-07,-1.5598348,40.765377,15,205,0.6712409,0.14999999,205,-2114.0164,24.929146,,-0.9807497,19.99088,0.036133572,18.200357,0.9304073,,15.83623,9.237819e-09
15.325955,-10.325955,4120,18.200357,20.0,7.4437375,-0.845047,19.853962898254395,20,,,18.130352,1.7907176e-07,-1.5647011,40.681442,15,206,2.422626e-10,0.14999999,206,-2127.1467,22.509335,,-0.73799425,19.99088,-1.0922585,18.200357,0.99908805,-1.0,18.172108,3.4361262e-37
15.339797,-10.339797,4140,18.200357,20.0,6.9268794,-0.8461865,19.979828596115112,20,,,18.191147,1.7734577e-07,-1.5695436,40.671818,15,207,3.6657626e-18,0.14999999,207,-2140.338,27.022831,,-1.0700754,19.99088,0.27981296,18.200357,1.02676,0.2857143,13.648986,0.00035305493
15.327458,-10.327458,4160,18.200357,20.0,4.4750123,-0.8464178,20.119860410690308,20,,,12.773385,1.7564462e-07,-1.5743612,40.59756,15,208,0.0054189535,0.14999999,208,-2148.1113,21.495838,,-0.9111018,19.99088,-0.19442052,18.200357,1.0514209,-0.2857143,19.101723,6.5788354e-15
15.3411455,-10.3411455,4180,18.200357,20.0,5.476988,-0.8447506,20.22914409637451,20,,,18.188047,1.7396782e-07,-1.5791574,40.48786,15,209,1.9768771,0.14999999,209,-2161.2993,24.455812,,-0.54332227,19.99088,-0.10860805,18.200357,0.9407257,,16.03205,9.418043e-09
15.354657,-10.354657,4200,18.200357,20.0,4.759465,-0.8439066,20.33727240562439,20,,,18.17876,1.7231493e-07,-1.5839307,40.50786,15,210,4.734884,0.14999999,210,-2174.478,22.290115,,-0.60284233,19.99088,-0.17553112,18.200357,1.012663,-0.14285715,18.217743,1.2477479e-11
15.368065,-10.368065,4220,18.200357,20.0,7.358514,-0.84240663,20.44569444656372,20,,,18.183561,1.7068547e-07,-1.5886813,40.478497,15,211,1.2491323e-06,0.14999999,211,-2187.6616,22.189209,,-0.5342901,19.99088,-0.8337883,18.200357,1.0055251,-1.0,18.289288,3.5195176e-37
15.381392,-10.381392,4240,18.200357,20.0,4.3902,-0.8412669,20.55446720123291,20,,,18.193361,1.6907906e-07,-1.5934094,40.35637,15,212,0.006093178,0.14999999,212,-2200.855,21.083935,,-0.5964589,19.99088,-0.17860407,18.200357,1.0607795,-0.2857143,19.272436,6.7053673e-15
15.394506,-10.394506,4260,18.200357,20.0,19.950134,-0.8395255,20.667160987854004,20,,,18.174965,1.6749519e-07,-1.5981153,40.307796,15,213,1.764781e-13,0.14999999,213,-2214.0298,36.120083,,-0.5253022,19.99088,1.160344,18.200357,1.0065031,1.0,4.1877146,12.936909
15.335383,-10.335383,4280,18.200357,20.0,4.684773,-0.8471531,20.784654140472412,20,,,2.7420206,1.6593346e-07,-1.5438355,40.275177,15,214,1.2586762e-15,0.14999999,214,-2211.772,21.838955,,-2.453847,19.99088,-0.1267534,18.200357,1.0246292,-0.14285715,18.436224,1.1987076e-11
15.34866,-10.34866,4300,18.200357,20.0,5.000879,-0.84570426,20.899961471557617,20,,,18.189932,1.6439348e-07,-1.5484976,40.268154,15,215,0.0021586334,0.14999999,215,-2224.962,22.936295,,-0.55452305,19.99088,-0.46953106,18.200357,0.95269114,-0.71428573,17.33186,4.1873076e-27
15.361846,-10.361846,4320,18.200357,20.0,4.838099,-0.84462124,21.01127314567566,20,,,18.196833,1.6287484e-07,-1.5531379,40.147915,15,216,3.6930103,0.14999999,216,-2238.1587,22.703083,,-0.5589962,19.99088,-0.62994,18.200357,0.9589047,-0.5714286,17.444832,1.2009642e-22
15.374877,-10.374877,4340,18.200357,20.0,6.0829763,-0.8436908,21.12494468688965,20,,,18.189648,1.6137714e-07,-1.5577569,40.08813,15,217,8.321296e-06,0.14999999,217,-2251.3484,24.956398,,-0.5965796,19.99088,-0.09937647,18.200357,0.9980941,0.14285715,15.131732,2.8226245e-06
15.387635,-10.387635,4360,18.200357,20.0,4.647833,-0.8425621,21.23789954185486,20,,,18.156094,1.5990004e-07,-1.5623546,40.342598,15,218,4.5910463,0.14999999,218,-2264.5044,21.533516,,-0.5879392,19.99088,0.03454317,18.200357,1.0448568,-0.14285715,18.809084,1.221115e-11
15.394916,-10.394916,4380,18.200357,20.0,4.5716834,-0.8417477,21.34959101676941,20,,,16.98202,1.5844309e-07,-1.5669312,39.953102,15,219,2.6698587,0.14999999,219,-2276.4866,21.231115,,-0.70319694,19.99088,-0.21686965,18.200357,1.0408256,-0.14285715,18.721989,1.2267153e-11
15.407568,-10.407568,4400,18.200357,20.0,4.815652,-0.8399416,21.463196992874146,20,,,18.178478,1.5700597e-07,-1.5714871,39.875534,15,220,0.26293465,0.14999999,220,-2289.665,22.367868,,-0.47956988,19.99088,-0.42541957,18.200357,0.96236324,-0.5714286,17.507666,1.2232038e-22
15.42016,-10.42016,4420,18.200357,20.0,4.2873445,-0.83871144,21.5782573223114,20,,,18.190441,1.5558831e-07,-1.5760223,40.004025,15,221,2.9150295,0.14999999,221,-2302.8555,20.496096,,-0.52542216,19.99088,-0.3183175,18.200357,1.0738642,-0.2857143,19.507929,6.5897863e-15
15.432644,-10.432644,4440,18.200357,20.0,10.230524,-0.8367392,21.69392967224121,20,,,18.191532,1.5418976e-07,-1.5805368,39.868465,15,222,2.1780659e-10,0.14999999,222,-2316.0469,32.178856,,-0.4692858,19.99088,0.7110254,18.200357,1.082125,0.71428573,7.68961,2.9195666
15.3962345,-10.3962345,4460,18.200357,20.0,7.5141544,-0.83853424,21.806003093719482,20,,,7.313499,1.5281e-07,-1.5719658,39.827126,15,223,5.4519923e-28,0.14999999,223,-2318.3604,21.91903,,-1.3033867,19.99088,-0.9636806,18.200357,0.9845652,-1.0,17.908098,3.4611742e-37
15.408656,-10.408656,4480,18.200357,20.0,4.2628446,-0.83793384,21.92214822769165,20,,,18.178713,1.5144866e-07,-1.5764401,39.815598,15,224,0.00019226025,0.14999999,224,-2331.539,20.247292,,-0.6793449,19.99088,-0.3826562,18.200357,1.077177,-0.2857143,19.568308,6.592527e-15
15.421022,-10.421022,4500,18.200357,20.0,4.481479,-0.8360807,22.039940118789673,20,,,18.190931,1.5010546e-07,-1.5808945,39.79653,15,225,4.1539974,0.14999999,225,-2344.73,21.27908,,-0.49273875,19.99088,-0.34527057,18.200357,1.0180429,-0.42857143,18.517454,1.423129e-18
15.4333,-10.4333,4520,18.200357,20.0,7.5732546,-0.83436906,22.15725040435791,20,,,18.19585,1.4002828e-07,-1.585329,39.801506,16,226,0.00015183618,0.14999999,226,-2357.9258,27.483994,,-0.46251786,19.99088,0.32991534,18.200357,0.9775189,0.33333334,12.317512,0.0014605529
15.414641,-10.414641,4540,18.200357,20.0,4.228922,-0.8352307,23.971728324890137,20,,,11.197447,1.3879726e-07,-1.5897375,39.67868,16,227,0.00041024713,0.14999999,227,-2364.1235,20.219172,,-0.9985974,19.99088,-0.255196,18.200357,1.0703986,-0.33333334,19.45951,4.426011e-16
15.426804,-10.426804,4560,18.200357,20.0,7.4322004,-0.83323133,24.086138486862183,20,,,18.187899,1.375824e-07,-1.5941333,39.56463,16,228,1.8373852e-05,0.14999999,228,-2377.3113,21.66682,,-0.44464013,19.99088,-1.0704539,18.200357,0.9840112,-1.0,17.89781,3.538742e-37
15.43886,-10.43886,4580,18.200357,20.0,5.6400723,-0.8339648,24.20734715461731,20,,,18.18776,1.3638343e-07,-1.5985096,39.479683,16,229,2.3423527e-12,0.14999999,229,-2390.499,24.071041,,-0.9762494,19.99088,-0.0685037,18.200357,0.9490775,0.06666667,15.408643,1.554224e-07
15.450766,-10.450766,4600,18.200357,20.0,4.2898846,-0.8331736,24.324333906173706,20,,,18.17688,1.3520005e-07,-1.6028669,39.58284,16,230,3.285551,0.14999999,230,-2403.676,20.00188,,-0.59560376,19.99088,-0.28978902,18.200357,1.0815419,-0.2,19.580957,6.951704e-13
15.462623,-10.462623,4620,18.200357,20.0,4.175041,-0.8311346,24.443084239959717,20,,,18.189653,1.3403204e-07,-1.6072053,39.479523,16,231,3.9523845,0.14999999,231,-2416.8657,19.874958,,-0.43827328,19.99088,-0.21905488,18.200357,1.0783602,-0.33333334,19.604563,4.5040013e-16
15.474363,-10.474363,4640,18.200357,20.0,4.994559,-0.82913554,24.562647819519043,20,,,18.186708,1.3287908e-07,-1.6115249,39.378933,16,232,0.00037030992,0.14999999,232,-2430.0522,22.117725,,-0.44067252,19.99088,-1.0604782,18.200357,0.94890004,-0.8666667,17.261208,2.9007324e-32
15.486006,-10.486006,4660,18.200357,20.0,7.33136,-0.829847,24.68152093887329,20,,,18.187078,1.3174095e-07,-1.615826,39.472954,16,233,6.2678924,0.14999999,233,-2443.2393,21.247639,,-0.938539,19.99088,-0.96420693,18.200357,1.0020204,-1.0,18.225313,3.6163648e-37
15.497552,-10.497552,4680,18.200357,20.0,9.7267275,-0.8291557,24.80349636077881,20,,,18.187819,1.3061735e-07,-1.6201087,39.38346,16,234,1.2545295e-23,0.14999999,234,-2456.4272,31.083115,,-0.6612057,19.99088,0.7066368,18.200357,0.97358197,0.6,8.300348,0.6106117
15.463915,-10.463915,4700,18.200357,20.0,4.2546744,-0.83139867,24.929038047790527,20,,,7.5928874,1.2950807e-07,-1.621767,39.350067,16,235,1.160004e-07,0.14999999,235,-2459.02,19.674658,,-1.3185989,19.99088,-0.22216885,18.200357,1.0867075,-0.2,19.675407,7.08434e-13
15.475438,-10.475438,4720,18.200357,20.0,7.1992292,-0.82939047,25.048301458358765,20,,,18.183329,1.2841286e-07,-1.6260133,39.18727,16,236,5.9749887e-06,0.14999999,236,-2472.2034,20.971462,,-0.43880898,19.99088,-0.6907202,18.200357,1.0014977,-1.0,18.215807,3.6533864e-37
15.486877,-10.486877,4740,18.200357,20.0,4.9723096,-0.8286419,25.168750047683716,20,,,18.186434,1.273315e-07,-1.6302416,39.269318,16,237,4.221357,0.14999999,237,-2485.39,22.095566,,-0.6448673,19.99088,-0.7643114,18.200357,0.94400954,-0.6,17.17375,1.7923068e-23
15.49824,-10.49824,4760,18.200357,20.0,5.0026464,-0.8280537,25.289573192596436,20,,,18.191496,1.2626373e-07,-1.6344522,39.215694,16,238,4.8785734,0.14999999,238,-2498.5813,22.138687,,-0.6279966,19.99088,-0.7821593,18.200357,0.93870467,-0.73333335,17.077007,1.0849946e-27
15.509502,-10.509502,4780,18.200357,20.0,20.453117,-0.8274136,25.411418199539185,20,,,18.18956,1.2520935e-07,-1.638645,39.191296,16,239,1.0885997e-30,0.14999999,239,-2511.771,34.999485,,-0.6089881,19.99088,0.7600341,18.200357,1.0248224,1.0,4.1918097,13.472009
15.472996,-10.472996,4800,18.200357,20.0,4.2663646,-0.82963455,25.53454327583313,20,,,6.748265,1.2416812e-07,-1.5879836,39.138947,16,240,1.3212743e-08,0.14999999,240,-2513.519,19.467125,,-1.3611901,19.99088,-0.2282544,18.200357,1.0864962,-0.2,19.67182,6.8490076e-13
15.484205,-10.484205,4820,18.200357,20.0,7.707627,-0.82767814,25.657742023468018,20,,,18.174065,1.2313983e-07,-1.5921416,39.07044,16,241,0.003731597,0.14999999,241,-2526.6934,26.913614,,-0.4393632,19.99088,0.2594867,18.200357,0.9687193,0.33333334,12.156823,0.0014705369
15.471694,-10.471694,4840,18.200357,20.0,4.9818015,-0.82831585,25.778618097305298,20,,,12.456822,1.2212422e-07,-1.5962763,39.004223,16,242,2.0946147e-09,0.14999999,242,-2534.15,21.83147,,-0.9421834,19.99088,-0.91367954,18.200357,0.9439709,-0.73333335,17.172752,1.0443529e-27
15.482881,-10.482881,4860,18.200357,20.0,4.8283834,-0.82768434,25.90320920944214,20,,,18.190115,1.2112116e-07,-1.6004,38.9618,16,243,4.679099,0.14999999,243,-2547.34,21.273468,,-0.61403996,19.99088,-0.993684,18.200357,0.97238934,-0.8666667,17.688332,2.8686444e-32
15.493989,-10.493989,4880,18.200357,20.0,4.2614074,-0.8273151,26.028502464294434,20,,,18.193089,1.201304e-07,-1.6045069,38.95531,16,244,4.4822436e-06,0.14999999,244,-2560.5332,19.26178,,-0.70497257,19.99088,-0.113306604,18.200357,1.0877042,-0.2,19.693531,6.9631166e-13
15.504929,-10.504929,4900,18.200357,20.0,4.911297,-0.82579684,26.152812719345093,20,,,18.17423,1.1915174e-07,-1.6085968,38.929226,16,245,4.3390036,0.14999999,245,-2573.7075,21.491308,,-0.53780276,19.99088,-0.07728289,18.200357,0.98741007,-0.06666667,17.437918,4.918234e-10
15.515588,-10.515588,4920,18.200357,20.0,7.2576747,-0.8248305,26.274951219558716,20,,,18.127302,1.18185e-07,-1.6126701,38.904278,16,246,2.8566237e-08,0.14999999,246,-2586.8347,20.596378,,-0.5709328,19.99088,-0.7666891,18.200357,1.0065545,-1.0,18.3079,3.6049603e-37
15.526437,-10.526437,4940,18.200357,20.0,10.546238,-0.82393795,26.397077322006226,20,,,18.195023,1.1722998e-07,-1.6167269,38.905098,16,247,9.358798e-22,0.14999999,247,-2600.0298,31.03582,,-0.6027615,19.99088,0.7974278,18.200357,1.1380099,0.73333335,7.869277,3.738078
15.489355,-10.489355,4960,18.200357,20.0,5.772238,-0.82567227,26.52263855934143,20,,,6.3303175,1.1628648e-07,-1.6057467,38.79561,16,248,7.388044e-05,0.14999999,248,-2601.36,23.49317,,-1.3756858,19.99088,-0.035109706,18.200357,0.9424022,0.06666667,15.302441,1.5655135e-07
15.499806,-10.499806,4980,18.200357,20.0,4.2037077,-0.82512194,26.647540807724,20,,,18.091925,1.15354325e-07,-1.6097709,38.81189,16,249,2.718398,0.14999999,249,-2614.452,18.962545,,-0.62605715,19.99088,-0.18855575,18.200357,1.0962309,-0.2,19.849342,6.999869e-13
15.510474,-10.510474,5000,18.200357,20.0,4.8319917,-0.82324845,26.773732900619507,20,,,18.166555,1.1443334e-07,-1.613779,38.686344,16,250,2.9918451,0.14999999,250,-2627.6187,20.953793,,-0.44786322,19.99088,-0.08311581,18.200357,1.0030789,-0.06666667,17.732552,4.9437876e-10
15.521111,-10.521111,5020,18.200357,20.0,4.8204017,-0.82212454,26.900099992752075,20,,,18.180351,1.1352333e-07,-1.617771,38.64706,16,251,5.4196016e-06,0.14999999,251,-2640.7988,20.894342,,-0.5397094,19.99088,-0.8527764,18.200357,0.97592205,-0.8666667,17.752718,2.918892e-32
15.531694,-10.531694,5040,18.200357,20.0,4.133852,-0.82129854,27.025944232940674,20,,,18.188143,1.12624136e-07,-1.6217471,38.609543,16,252,0.00036849844,0.14999999,252,-2653.987,18.67709,,-0.58501285,19.99088,-0.14051457,18.200357,1.100759,-0.2,19.932453,7.084205e-13
15.542141,-10.542141,5060,18.200357,20.0,4.951756,-0.81952304,27.151198148727417,20,,,18.174545,1.11735595e-07,-1.6257075,38.542892,16,253,0.0017230884,0.14999999,253,-2667.1616,21.286688,,-0.46782935,19.99088,-0.6120702,18.200357,0.94855845,-0.73333335,17.256205,1.0755454e-27
15.552592,-10.552592,5080,18.200357,20.0,4.765723,-0.81896716,27.301921844482422,20,,,18.196692,1.1085753e-07,-1.6296523,38.467842,16,254,0.006672012,0.14999999,254,-2680.3584,20.572453,,-0.62231916,19.99088,0.011229977,18.200357,1.0118177,-0.06666667,17.895388,5.0228866e-10
15.562739,-10.562739,5100,18.200357,20.0,6.6647944,-0.8183103,27.42818260192871,20,,,18.140081,1.0998975e-07,-1.6335815,38.43172,16,255,2.3282971,0.14999999,255,-2693.4985,24.277943,,-0.65882516,19.99088,0.15679602,18.200357,0.9864997,0.2,14.153779,2.3317476e-05
15.566093,-10.566093,5120,18.200357,20.0,4.7445364,-0.8184521,27.556601762771606,20,,,16.421299,1.0913214e-07,-1.6374954,38.42412,16,256,0.0010848795,0.14999999,256,-2704.92,20.97355,,-0.8334393,19.99088,-0.5994158,18.200357,0.9593216,-0.46666667,17.450571,1.3590468e-19
15.576318,-10.576318,5140,18.200357,20.0,4.958363,-0.8178535,27.68436551094055,20,,,18.194067,1.022687e-07,-1.641394,38.506027,17,257,4.8730597,0.14999999,257,-2718.1138,21.304232,,-0.62008613,19.99088,-0.5160374,18.200357,0.94554555,-0.625,17.201797,3.1130179e-24
15.586472,-10.586472,5160,18.200357,20.0,11.918212,-0.8171605,29.790342569351196,20,,,18.195745,1.0147745e-07,-1.6452775,38.383965,17,258,1.0052843e-18,0.14999999,258,-2731.3096,32.24446,,-0.58022916,19.99088,0.905149,18.200357,1.1270514,0.875,6.1395044,11.13487
15.544337,-10.544337,5180,18.200357,20.0,5.2000313,-0.81929445,29.98561978340149,20,,,4.6736407,1.0069535e-07,-1.606893,38.33634,17,259,1.4468418e-07,0.14999999,259,-2730.9834,21.65987,,-1.4796557,19.99088,-0.029542727,18.200357,0.97291243,,16.676472,9.682925e-09
15.554494,-10.554494,5200,18.200357,20.0,4.7627063,-0.81854767,30.1352436542511,20,,,18.18519,9.992228e-08,-1.6107465,38.27437,17,260,0.035207383,0.14999999,260,-2744.1685,20.86758,,-0.59376585,19.99088,-0.4101954,18.200357,0.9568653,-0.5,17.40679,1.5297487e-20
15.564615,-10.564615,5220,18.200357,20.0,4.074655,-0.8175388,30.295902967453003,20,,,18.196016,9.915805e-08,-1.6145853,38.28042,17,261,2.4995887,0.14999999,261,-2757.3645,18.406796,,-0.50822407,19.99088,-0.3635797,18.200357,1.0949005,-0.25,19.873623,4.9091238e-14
15.57464,-10.57464,5240,18.200357,20.0,4.2996006,-0.81585586,30.448211669921875,20,,,18.191216,9.8402566e-08,-1.6184094,38.2708,17,262,4.230054,0.14999999,262,-2770.5557,19.46942,,-0.46693158,19.99088,-0.354871,18.200357,1.0338699,-0.375,18.801382,3.9003554e-17
15.584582,-10.584582,5260,18.200357,20.0,9.551217,-0.8143464,30.60229468345642,20,,,18.189278,9.765568e-08,-1.622219,38.274097,17,263,3.6871074e-07,0.14999999,263,-2783.745,29.475958,,-0.44866523,19.99088,0.4313325,18.200357,0.88408405,0.5,8.798141,0.09337431
15.567017,-10.567017,5280,18.200357,20.0,7.54194,-0.81618613,30.79803466796875,20,,,10.947145,9.691726e-08,-1.625659,38.183853,17,264,1.4572102e-19,0.14999999,264,-2789.6924,20.327631,,-1.1761775,19.99088,-1.135831,18.200357,0.9817202,-1.0,17.85622,3.6520766e-37
15.576918,-10.576918,5300,18.200357,20.0,4.278593,-0.81829125,30.957124948501587,20,,,18.191124,9.6187186e-08,-1.6294397,38.129387,17,265,2.6527548e-05,0.14999999,265,-2802.8833,19.260777,,-1.3481327,19.99088,-0.5546437,18.200357,1.0375665,-0.375,18.86861,3.943623e-17
15.586751,-10.586751,5320,18.200357,20.0,4.918682,-0.81729954,31.119812726974487,20,,,18.192446,9.546533e-08,-1.6332062,38.155457,17,266,4.289718,0.14999999,266,-2816.0757,20.88133,,-0.58803976,19.99088,-0.72833645,18.200357,0.9495185,-0.625,17.274124,3.087626e-24
