DenMISELogLast,MountainCar_mu1_higher,NumTrajectories,IWLastEpisode,AvgEpLen,Regret/t,NumTrainableParams,ActionIn1,MountainCar_std0_higher,ReturnMin,ReturnStepMax,ReturnLastEpisode,Regret,IWMean,Bound,DenMISELogFirst,MinEpLen,MountainCar_std1_higher,IWMin,ReturnMax,TimeElapsed,IWFirstEpisode,GridSize,ReturnAbsMax,Iteration,ReturnMean,TimestepsSoFar,IWMax,Delta,MountainCar_mu0_higher,DenMISEMeanLog
-8.995696,-10.0,3459,4696.737,999.0,6.896072,,-10.662446,0.14999999,-3.6308713,36.454155,-2.06787,23853.512,1.2761058e+26,inf,-33.03106,999,1.5,,,9919.861403942108,0.0008357627,256,3.6308713,3459,-1.8960719,3455541,1.20196586e+27,3.954096e-11,-1.0,-28.644316
-3.0981154,-10.0,3460,10.671609,999.0,6.896188,,-7.881662,0.14999999,-3.6308713,36.454155,-2.2981505,23860.81,1.2760965e+26,inf,-33.03135,999,1.5,,,9923.821722745895,0.000836005,256,3.6308713,3460,-1.896188,3456540,1.2023098e+27,3.9518108e-11,-1.0,-28.636993
-63.411354,-10.0,3461,2.5458809e+26,999.0,6.8962274,,-11.792371,0.14999999,-3.6308713,36.454155,-2.0325491,23867.844,1.2768198e+26,inf,-33.03164,999,1.5,,,9927.7187333107,0.00083624746,256,3.6308713,3461,-1.8962274,3457539,1.20265385e+27,3.949528e-11,-1.0,-28.647076
-16.820665,-10.0,3462,8663558.0,999.0,6.896112,,-12.345354,0.14999999,-3.6308713,36.454155,-1.4970833,23874.34,1.2768107e+26,inf,-33.03193,999,1.5,,,9931.544205904007,0.00083648995,256,3.6308713,3462,-1.8961121,3458538,1.2030026e+27,3.9472463e-11,-1.0,-28.643795
-33.45185,-10.0,3463,142279940000000.0,999.0,6.8961883,,-11.921623,0.14999999,-3.6308713,36.454155,-2.1600537,23881.5,1.2768018e+26,inf,-33.032215,999,1.5,,,9935.419353246689,0.0008367293,256,3.6308713,3463,-1.8961883,3459537,1.2033468e+27,3.944967e-11,-1.0,-28.64525
-17.95037,-10.0,3464,35742652.0,999.0,6.8961544,,-9.941722,0.14999999,-3.6308713,36.454155,-1.7792748,23888.28,1.2767894e+26,inf,-33.032505,999,1.5,,,9939.223381280899,0.0008369719,256,3.6308713,3464,-1.8961545,3460536,1.20369115e+27,3.9426896e-11,-1.0,-28.642195
-29.558077,-10.0,3465,2501669300000.0,999.0,6.8962674,,-11.316293,0.14999999,-3.6308713,36.454155,-2.28705,23895.566,1.2767807e+26,inf,-33.032795,999,1.5,,,9943.049849510193,0.0008372146,256,3.6308713,3465,-1.8962674,3461535,1.2040355e+27,3.940414e-11,-1.0,-28.64253
0.7673164,-10.0,3466,0.24077916,999.0,6.896367,,-12.278429,0.14999999,-3.6308713,36.454155,-2.2419121,23902.809,1.276772e+26,inf,-33.03308,999,1.5,,,9947.000057697296,0.00083745416,256,3.6308713,3466,-1.8963671,3462534,1.2043801e+27,3.9381408e-11,-1.0,-28.634151
-21.960167,-10.0,3467,344733200.0,999.0,6.896628,,-13.972897,0.14999999,-3.6308713,36.454155,-2.8014102,23910.61,1.2767599e+26,inf,-33.03337,999,1.5,,,9950.991077423096,0.00083769695,256,3.6308713,3467,-1.896628,3463533,1.20472926e+27,3.935869e-11,-1.0,-28.632288
-63.413376,-10.0,3468,3.232654e+26,999.0,6.8966966,,-11.324523,0.14999999,-3.6308713,36.454155,-2.1337047,23917.742,1.2776837e+26,inf,-33.03366,999,1.5,,,9954.918355941772,0.0008379399,256,3.6308713,3468,-1.8966964,3464532,1.205074e+27,3.9335996e-11,-1.0,-28.642382
0.7243942,-10.0,3469,0.24002588,999.0,6.8968034,,-11.748827,0.14999999,-3.6308713,36.454155,-2.267204,23925.012,1.277675e+26,inf,-33.033947,999,1.5,,,9958.896017074585,0.00083817967,256,3.6308713,3469,-1.8968034,3465531,1.2054189e+27,3.9313323e-11,-1.0,-28.634022
-10.891911,-10.0,3470,33333.625,999.0,6.8967896,,-11.469654,0.14999999,-3.6308713,36.454155,-1.8496028,23931.86,1.2776634e+26,inf,-33.034237,999,1.5,,,9962.79043841362,0.0008384227,256,3.6308713,3470,-1.8967897,3466530,1.20576375e+27,3.9290664e-11,-1.0,-28.62898
-2.6249084,-10.0,3471,9.274916,999.0,6.8967986,,-12.322459,0.14999999,-3.6308713,36.454155,-1.9286397,23938.79,1.2776552e+26,inf,-33.034523,999,1.5,,,9966.595728635788,0.0008386626,256,3.6308713,3471,-1.8967987,3467529,1.2061088e+27,3.926803e-11,-1.0,-28.621517
-40.688446,-10.0,3472,1.991199e+17,999.0,6.896739,,-12.8476305,0.14999999,-3.6308713,36.454155,-1.6892034,23945.479,1.2776436e+26,inf,-33.034813,999,1.5,,,9970.029818534851,0.0008389058,256,3.6308713,3472,-1.896739,3468528,1.2064539e+27,3.9245412e-11,-1.0,-28.62506
-51.59711,-10.0,3473,9.5288554e+20,999.0,6.8970485,,-12.606808,0.14999999,-3.6308713,36.454155,-2.970942,23953.45,1.2776353e+26,inf,-33.0351,999,1.5,,,9973.463426113129,0.00083914585,256,3.6308713,3473,-1.8970485,3469527,1.2067991e+27,3.9222816e-11,-1.0,-28.631811
-56.308914,-10.0,3474,1.12143976e+24,999.0,6.897024,,-11.362114,0.14999999,-3.6308713,36.454155,-1.8139076,23960.262,1.277627e+26,inf,-33.03539,999,1.5,,,9976.83901643753,0.00083938916,256,3.6308713,3474,-1.8970244,3470526,1.20714445e+27,3.9200237e-11,-1.0,-28.63981
0.39365274,-10.0,3475,0.31955177,999.0,6.8971376,,-13.989987,0.14999999,-3.6308713,36.454155,-2.2911253,23967.555,1.277619e+26,inf,-33.035675,999,1.5,,,9980.271636486053,0.0008396293,256,3.6308713,3475,-1.8971378,3471525,1.20748985e+27,3.9177682e-11,-1.0,-28.631517
-63.41568,-10.0,3476,2.9335457e+26,999.0,6.8972282,,-9.38929,0.14999999,-3.6308713,36.454155,-2.211384,23974.766,1.2784516e+26,inf,-33.035965,999,1.5,,,9983.791557073593,0.00083987275,256,3.6308713,3476,-1.8972281,3472524,1.2078354e+27,3.915514e-11,-1.0,-28.641636
-58.577908,-10.0,3477,1.0278831e+25,999.0,6.8972588,,-9.1759405,0.14999999,-3.6308713,36.454155,-2.0044913,23981.77,1.2784697e+26,inf,-33.03625,999,1.5,,,9987.175966978073,0.0008401131,256,3.6308713,3477,-1.897259,3473523,1.208181e+27,3.9132624e-11,-1.0,-28.65031
-63.416256,-10.0,3478,2.9454654e+26,999.0,6.897475,,-12.509231,0.14999999,-3.6308713,36.454155,-2.6466382,23989.418,1.2793091e+26,inf,-33.036537,999,1.5,,,9990.685975790024,0.0008403535,256,3.6308713,3478,-1.8974746,3474522,1.2085267e+27,3.911012e-11,-1.0,-28.660337
-44.705616,-10.0,3479,1.0623872e+19,999.0,6.8975234,,-11.843243,0.14999999,-3.6308713,36.454155,-2.0666738,23996.484,1.279298e+26,inf,-33.036827,999,1.5,,,9994.226997375488,0.00084059715,256,3.6308713,3479,-1.8975233,3475521,1.20887255e+27,3.9087643e-11,-1.0,-28.665085
-9.650731,-10.0,3480,6635.264,999.0,6.897635,,-12.927366,0.14999999,-3.6308713,36.454155,-2.286762,24003.77,1.2792869e+26,inf,-33.037113,999,1.5,,,9997.741991758347,0.0008408377,256,3.6308713,3480,-1.8976351,3476520,1.20921846e+27,3.906518e-11,-1.0,-28.659689
-63.41614,-10.0,3481,8.320123e+26,999.0,6.897742,,-9.07436,0.14999999,-3.6308713,36.454155,-2.2695296,24011.04,1.2816695e+26,inf,-33.0374,999,1.5,,,10001.172084331512,0.0008410783,256,3.6308713,3481,-1.8977419,3477519,1.20956445e+27,3.904274e-11,-1.0,-28.669712
-63.4174,-10.0,3482,1.06628106e+27,999.0,6.897693,,-11.549112,0.14999999,-3.6308713,36.454155,-1.7284963,24017.768,1.2847208e+26,inf,-33.03769,999,1.5,,,10004.840863704681,0.0008413222,256,3.6308713,3482,-1.8976933,3478518,1.2099059e+27,3.9020318e-11,-1.0,-28.679754
-5.7277994,-10.0,3483,195.09073,999.0,6.8976574,,-10.303605,0.14999999,-3.6308713,36.454155,-1.7731342,24024.541,1.28471e+26,inf,-33.037975,999,1.5,,,10008.372428894043,0.0008415629,256,3.6308713,3483,-1.8976575,3479517,1.21025214e+27,3.8997916e-11,-1.0,-28.67327
-9.319569,-10.0,3484,7010.2607,999.0,6.8976645,,-13.006477,0.14999999,-3.6308713,36.454155,-1.9218261,24031.463,1.2847028e+26,inf,-33.03826,999,1.5,,,10011.60686659813,0.00084180373,256,3.6308713,3484,-1.8976644,3480516,1.2105984e+27,3.897553e-11,-1.0,-28.667778
-63.418266,-10.0,3485,1.0154982e+27,999.0,6.8976765,,-10.903766,0.14999999,-3.6308713,36.454155,-1.9392697,24038.402,1.2876062e+26,inf,-33.03855,999,1.5,,,10014.778119564056,0.0008420478,256,3.6308713,3485,-1.8976765,3481515,1.21094485e+27,3.8953164e-11,-1.0,-28.67781
1.8321781,-10.0,3486,0.111364014,999.0,6.8976526,,-10.823268,0.14999999,-3.6308713,36.454155,-1.8153502,24045.219,1.28759565e+26,inf,-33.038837,999,1.5,,,10018.150202989578,0.0008422888,256,3.6308713,3486,-1.8976529,3482514,1.21129136e+27,3.893082e-11,-1.0,-28.669168
0.46293065,-10.0,3487,0.39108756,999.0,6.897711,,-11.218127,0.14999999,-3.6308713,36.454155,-2.1001773,24052.318,1.2875849e+26,inf,-33.039124,999,1.5,,,10021.552907943726,0.00084252976,256,3.6308713,3487,-1.8977109,3483513,1.21163336e+27,3.8908494e-11,-1.0,-28.660883
1.4235352,-10.0,3488,0.13617052,999.0,6.8977923,,-9.653647,0.14999999,-3.6308713,36.454155,-2.1822736,24059.5,1.2875744e+26,inf,-33.03941,999,1.5,,,10024.914315462112,0.00084277085,256,3.6308713,3488,-1.8977925,3484512,1.21198e+27,3.8886196e-11,-1.0,-28.65229
-49.89409,-10.0,3489,1.0284772e+21,999.0,6.897949,,-10.063384,0.14999999,-3.6308713,36.454155,-2.4448457,24066.945,1.2875675e+26,inf,-33.039696,999,1.5,,,10028.542298555374,0.000843012,256,3.6308713,3489,-1.8979492,3485511,1.2123268e+27,3.886391e-11,-1.0,-28.658442
-25.772741,-10.0,3490,45005746000.0,999.0,6.898098,,-9.911911,0.14999999,-3.6308713,36.454155,-2.4173605,24074.363,1.2875576e+26,inf,-33.03998,999,1.5,,,10032.47571349144,0.0008432532,256,3.6308713,3490,-1.8980981,3486510,1.2126691e+27,3.8841638e-11,-1.0,-28.657755
-29.61,-10.0,3491,3000984100000.0,999.0,6.8981867,,-12.284349,0.14999999,-3.6308713,36.454155,-2.2074287,24081.57,1.2875471e+26,inf,-33.040268,999,1.5,,,10036.13581776619,0.00084349455,256,3.6308713,3491,-1.8981866,3487509,1.2130161e+27,3.8819392e-11,-1.0,-28.658058
-25.322306,-10.0,3492,23498519000.0,999.0,6.8983593,,-13.273084,0.14999999,-3.6308713,36.454155,-2.501805,24089.07,1.2875369e+26,inf,-33.040558,999,1.5,,,10039.882677078247,0.00084373914,256,3.6308713,3492,-1.8983594,3488508,1.2133632e+27,3.879716e-11,-1.0,-28.657166
-63.42056,-10.0,3493,6.0646497e+26,999.0,6.898467,,-11.345436,0.14999999,-3.6308713,36.454155,-2.2731419,24096.344,1.2892633e+26,inf,-33.040844,999,1.5,,,10043.503747940063,0.0008439805,256,3.6308713,3493,-1.8984668,3489507,1.21370574e+27,3.8774945e-11,-1.0,-28.667227
-2.0996907,-10.0,3494,4.8977065,999.0,6.8983903,,-11.157657,0.14999999,-3.6308713,36.454155,-1.6306738,24102.975,1.2892533e+26,inf,-33.04113,999,1.5,,,10046.90050458908,0.000844222,256,3.6308713,3494,-1.8983902,3490506,1.21405306e+27,3.8752758e-11,-1.0,-28.65969
1.0019346,-10.0,3495,0.104519576,999.0,6.8985786,,-13.392043,0.14999999,-3.6308713,36.454155,-2.5564382,24110.531,1.2892435e+26,inf,-33.041416,999,1.5,,,10050.642124414444,0.0008444636,256,3.6308713,3495,-1.8985785,3491505,1.2143958e+27,3.8730585e-11,-1.0,-28.651234
-63.421417,-10.0,3496,3.866575e+26,999.0,6.8987417,,-11.5099945,0.14999999,-3.6308713,36.454155,-2.4690983,24118.0,1.2903399e+26,inf,-33.041702,999,1.5,,,10054.272484779358,0.00084470527,256,3.6308713,3496,-1.8987417,3492504,1.2147433e+27,3.870843e-11,-1.0,-28.661314
-5.1055274,-10.0,3497,102.57838,999.0,6.898695,,-11.357607,0.14999999,-3.6308713,36.454155,-1.7346607,24124.734,1.29033e+26,inf,-33.04199,999,1.5,,,10057.623975038528,0.00084494695,256,3.6308713,3497,-1.8986948,3493503,1.2150909e+27,3.8686294e-11,-1.0,-28.654646
-1.09616,-10.0,3498,2.0458672,999.0,6.898676,,-9.480052,0.14999999,-3.6308713,36.454155,-1.8335189,24131.57,1.2903203e+26,inf,-33.042274,999,1.5,,,10061.078741073608,0.00084518874,256,3.6308713,3498,-1.8986762,3494502,1.215434e+27,3.866418e-11,-1.0,-28.6468
-49.653732,-10.0,3499,1.5477069e+21,999.0,6.898673,,-11.754023,0.14999999,-3.6308713,36.454155,-1.8882306,24138.457,1.2903108e+26,inf,-33.042557,999,1.5,,,10064.6556122303,0.00084542733,256,3.6308713,3499,-1.898673,3495501,1.2157771e+27,3.8642083e-11,-1.0,-28.652874
-9.647237,-10.0,3500,9530.545,999.0,6.898699,,-9.831793,0.14999999,-3.6308713,36.454155,-1.9890442,24145.445,1.2903012e+26,inf,-33.042843,999,1.5,,,10068.33535528183,0.00084566924,256,3.6308713,3500,-1.8986989,3496500,1.216125e+27,3.8620003e-11,-1.0,-28.647549
-32.214245,-10.0,3501,44166230000000.0,999.0,6.8987556,,-12.444429,0.14999999,-3.6308713,36.454155,-2.0965083,24152.543,1.2902917e+26,inf,-33.04313,999,1.5,,,10072.23329114914,0.0008459112,256,3.6308713,3501,-1.8987554,3497499,1.2164683e+27,3.8597944e-11,-1.0,-28.648626
-61.568226,-10.0,3502,6.23964e+25,999.0,6.8985476,,-10.684545,0.14999999,-3.6308713,36.454155,-1.1713288,24158.715,1.2904572e+26,inf,-33.043415,999,1.5,,,10076.075401306152,0.0008461533,256,3.6308713,3502,-1.8985476,3498498,1.2168164e+27,3.8575906e-11,-1.0,-28.658092
0.3608179,-10.0,3503,0.10634929,999.0,6.8983226,,-7.332367,0.14999999,-3.6308713,36.454155,-1.1099802,24164.824,1.2904478e+26,inf,-33.0437,999,1.5,,,10080.054118871689,0.0008463954,256,3.6308713,3503,-1.8983227,3499497,1.2171599e+27,3.8553882e-11,-1.0,-28.649914
-63.423702,-10.0,3504,1.0692173e+26,999.0,6.8983684,,-10.41953,0.14999999,-3.6308713,36.454155,-2.0591826,24171.883,1.2907439e+26,inf,-33.043987,999,1.5,,,10084.070965766907,0.0008466376,256,3.6308713,3504,-1.8983685,3500496,1.2175082e+27,3.853188e-11,-1.0,-28.659903
-6.6208115,-10.0,3505,470.80646,999.0,6.898395,,-9.565435,0.14999999,-3.6308713,36.454155,-1.9917308,24178.875,1.2907347e+26,inf,-33.044273,999,1.5,,,10087.90236878395,0.00084687985,256,3.6308713,3505,-1.8983952,3501495,1.217852e+27,3.8509897e-11,-1.0,-28.65365
-37.87844,-10.0,3506,1.0780583e+16,999.0,6.898304,,-12.55555,0.14999999,-3.6308713,36.454155,-1.5782694,24185.453,1.2907257e+26,inf,-33.044556,999,1.5,,,10091.704143762589,0.00084711896,256,3.6308713,3506,-1.898304,3502494,1.2181958e+27,3.848793e-11,-1.0,-28.656347
-52.331932,-10.0,3507,2.1918459e+22,999.0,6.898284,,-12.062202,0.14999999,-3.6308713,36.454155,-1.8283652,24192.281,1.2907132e+26,inf,-33.04484,999,1.5,,,10095.465695619583,0.00084736134,256,3.6308713,3507,-1.898284,3503493,1.2185444e+27,3.8465987e-11,-1.0,-28.663202
-18.843428,-10.0,3508,70391020.0,999.0,6.898363,,-10.996061,0.14999999,-3.6308713,36.454155,-2.1766393,24199.459,1.2907042e+26,inf,-33.045128,999,1.5,,,10099.081031560898,0.00084760383,256,3.6308713,3508,-1.8983634,3504492,1.2188884e+27,3.8444057e-11,-1.0,-28.660467
-1.2411102,-10.0,3509,0.4757159,999.0,6.8981295,,-12.526905,0.14999999,-3.6308713,36.454155,-1.0781609,24205.537,1.2906954e+26,inf,-33.045414,999,1.5,,,10103.343068122864,0.0008478464,256,3.6308713,3509,-1.8981296,3505491,1.2192325e+27,3.842215e-11,-1.0,-28.65272
-39.19911,-10.0,3510,2.4730241e+16,999.0,6.898284,,-11.006964,0.14999999,-3.6308713,36.454155,-2.44064,24212.977,1.2906868e+26,inf,-33.045696,999,1.5,,,10107.174739837646,0.00084808574,256,3.6308713,3510,-1.8982841,3506490,1.21957675e+27,3.8400262e-11,-1.0,-28.655832
0.6491642,-10.0,3511,0.19610326,999.0,6.898143,,-11.084817,0.14999999,-3.6308713,36.454155,-1.4027076,24219.379,1.2906744e+26,inf,-33.045982,999,1.5,,,10111.143445014954,0.0008483284,256,3.6308713,3511,-1.8981429,3507489,1.21992576e+27,3.8378387e-11,-1.0,-28.647552
1.0167449,-10.0,3512,0.12284829,999.0,6.8983035,,-13.683649,0.14999999,-3.6308713,36.454155,-2.4616683,24226.842,1.2906658e+26,inf,-33.04627,999,1.5,,,10115.001682043076,0.00084857113,256,3.6308713,3512,-1.8983035,3508488,1.2202701e+27,3.8356537e-11,-1.0,-28.639135
-63.42627,-10.0,3513,4.7184897e+26,999.0,6.898387,,-12.756865,0.14999999,-3.6308713,36.454155,-2.191975,24234.033,1.29200055e+26,inf,-33.04655,999,1.5,,,10118.876964330673,0.0008488107,256,3.6308713,3513,-1.898387,3509487,1.2206146e+27,3.8334703e-11,-1.0,-28.64913
-58.853924,-10.0,3514,1.0921742e+25,999.0,6.8984795,,-8.71006,0.14999999,-3.6308713,36.454155,-2.223422,24241.258,1.29201955e+26,inf,-33.046837,999,1.5,,,10122.477957487106,0.0008490536,256,3.6308713,3514,-1.8984795,3510486,1.2209593e+27,3.8312888e-11,-1.0,-28.657833
-63.426838,-10.0,3515,6.4473444e+26,999.0,6.8983803,,-12.43087,0.14999999,-3.6308713,36.454155,-1.5501232,24247.807,1.2938456e+26,inf,-33.04712,999,1.5,,,10125.982859134674,0.0008492933,256,3.6308713,3515,-1.8983803,3511485,1.221304e+27,3.829109e-11,-1.0,-28.667755
-48.139217,-10.0,3516,3.1132895e+20,999.0,6.898321,,-11.210784,0.14999999,-3.6308713,36.454155,-1.6907105,24254.498,1.2938337e+26,inf,-33.047405,999,1.5,,,10129.689293146133,0.0008495363,256,3.6308713,3516,-1.8983214,3512484,1.2216488e+27,3.8269315e-11,-1.0,-28.673357
0.18152748,-10.0,3517,0.10957588,999.0,6.8985724,,-12.671644,0.14999999,-3.6308713,36.454155,-2.7810726,24262.28,1.2938254e+26,inf,-33.04769,999,1.5,,,10133.081658124924,0.0008497794,256,3.6308713,3517,-1.8985723,3513483,1.2219937e+27,3.8247554e-11,-1.0,-28.665264
-60.18307,-10.0,3518,5.2091004e+25,999.0,6.8985577,,-10.949823,0.14999999,-3.6308713,36.454155,-1.8472145,24269.125,1.2939619e+26,inf,-33.047974,999,1.5,,,10136.479326486588,0.00085001934,256,3.6308713,3518,-1.8985577,3514482,1.22233874e+27,3.822581e-11,-1.0,-28.67429
1.6987251,-10.0,3519,0.122995496,999.0,6.898592,,-12.415244,0.14999999,-3.6308713,36.454155,-2.0191774,24276.145,1.2939538e+26,inf,-33.04826,999,1.5,,,10139.899803638458,0.0008502626,256,3.6308713,3519,-1.8985921,3515481,1.2226885e+27,3.820409e-11,-1.0,-28.665686
-59.19382,-10.0,3520,6.2327375e+24,999.0,6.8984013,,-10.981821,0.14999999,-3.6308713,36.454155,-1.2263136,24282.371,1.29396e+26,inf,-33.048542,999,1.5,,,10143.778158903122,0.00085050263,256,3.6308713,3520,-1.8984011,3516480,1.2230337e+27,3.8182384e-11,-1.0,-28.674494
1.9477184,-10.0,3521,0.100031495,999.0,6.8983765,,-11.51558,0.14999999,-3.6308713,36.454155,-1.8108876,24289.184,1.2939519e+26,inf,-33.04883,999,1.5,,,10147.554692029953,0.000850746,256,3.6308713,3521,-1.8983762,3517479,1.223379e+27,3.81607e-11,-1.0,-28.665865
-2.2358215,-10.0,3522,5.2910438,999.0,6.898448,,-9.437096,0.14999999,-3.6308713,36.454155,-2.1504653,24296.332,1.2939407e+26,inf,-33.04911,999,1.5,,,10151.224338293076,0.00085098617,256,3.6308713,3522,-1.8984478,3518478,1.2237244e+27,3.8139034e-11,-1.0,-28.658388
-41.874577,-10.0,3523,3.744681e+17,999.0,6.898299,,-10.390911,0.14999999,-3.6308713,36.454155,-1.3763576,24302.709,1.29393275e+26,inf,-33.049393,999,1.5,,,10155.175032138824,0.00085122645,256,3.6308713,3523,-1.8982995,3519477,1.22406986e+27,3.8117384e-11,-1.0,-28.66221
-4.2262187,-10.0,3524,38.204514,999.0,6.898213,,-12.673899,0.14999999,-3.6308713,36.454155,-1.593512,24309.303,1.2939213e+26,inf,-33.04968,999,1.5,,,10159.0936794281,0.00085147,256,3.6308713,3524,-1.898213,3520476,1.22441075e+27,3.8095756e-11,-1.0,-28.65538
-48.215397,-10.0,3525,1.7922092e+20,999.0,6.8983865,,-9.713249,0.14999999,-3.6308713,36.454155,-2.5099509,24316.812,1.2939103e+26,inf,-33.04996,999,1.5,,,10162.594189405441,0.0008517104,256,3.6308713,3525,-1.8983865,3521475,1.22475645e+27,3.807414e-11,-1.0,-28.660995
-28.51333,-10.0,3526,907466240000.0,999.0,6.8982825,,-9.131948,0.14999999,-3.6308713,36.454155,-1.5313125,24323.344,1.2939028e+26,inf,-33.050247,999,1.5,,,10166.051974058151,0.0008519541,256,3.6308713,3526,-1.8982824,3522474,1.2251022e+27,3.8052547e-11,-1.0,-28.661018
-51.93707,-10.0,3527,9.908555e+20,999.0,6.897995,,-10.474971,0.14999999,-3.6308713,36.454155,-0.8842424,24329.229,1.2938919e+26,inf,-33.05053,999,1.5,,,10169.508300065994,0.0008521946,256,3.6308713,3527,-1.897995,3523473,1.2254481e+27,3.8030974e-11,-1.0,-28.667723
-8.761397,-10.0,3528,2431.898,999.0,6.8981376,,-10.318363,0.14999999,-3.6308713,36.454155,-2.4016743,24336.629,1.29388405e+26,inf,-33.05081,999,1.5,,,10173.483966588974,0.00085243525,256,3.6308713,3528,-1.8981377,3524472,1.2257941e+27,3.800942e-11,-1.0,-28.662142
-16.163162,-10.0,3529,2580622.5,999.0,6.8983145,,-10.449905,0.14999999,-3.6308713,36.454155,-2.522181,24344.152,1.2938733e+26,inf,-33.051098,999,1.5,,,10177.257516860962,0.00085267914,256,3.6308713,3529,-1.8983146,3525471,1.2261402e+27,3.798788e-11,-1.0,-28.658636
-5.236697,-10.0,3530,122.853806,999.0,6.898322,,-11.094634,0.14999999,-3.6308713,36.454155,-1.924579,24351.076,1.2938628e+26,inf,-33.05138,999,1.5,,,10181.152787685394,0.0008529199,256,3.6308713,3530,-1.898322,3526470,1.2264863e+27,3.796636e-11,-1.0,-28.652067
0.48190424,-10.0,3531,0.2992628,999.0,6.8982015,,-15.737952,0.14999999,-3.6308713,36.454155,-1.4734749,24357.55,1.2938521e+26,inf,-33.051662,999,1.5,,,10184.70241355896,0.0008531607,256,3.6308713,3531,-1.8982016,3527469,1.22682794e+27,3.794486e-11,-1.0,-28.643919
-63.431664,-10.0,3532,1.6989454e+25,999.0,6.898181,,-12.469113,0.14999999,-3.6308713,36.454155,-1.825513,24364.375,1.2938929e+26,inf,-33.051945,999,1.5,,,10188.55711555481,0.00085340155,256,3.6308713,3532,-1.8981811,3528468,1.2271743e+27,3.7923373e-11,-1.0,-28.653831
-39.538868,-10.0,3533,5.394272e+16,999.0,6.898275,,-9.8339815,0.14999999,-3.6308713,36.454155,-2.2292297,24371.605,1.2938826e+26,inf,-33.052227,999,1.5,,,10192.545484781265,0.0008536425,256,3.6308713,3533,-1.8982748,3529467,1.2275207e+27,3.790191e-11,-1.0,-28.656975
-31.194668,-10.0,3534,16799843000000.0,999.0,6.8983274,,-10.870859,0.14999999,-3.6308713,36.454155,-2.0834491,24378.688,1.29387215e+26,inf,-33.052513,999,1.5,,,10196.563425064087,0.00085388677,256,3.6308713,3534,-1.8983272,3530466,1.2278673e+27,3.7880463e-11,-1.0,-28.657797
1.4519093,-10.0,3535,0.16331257,999.0,6.898342,,-11.664349,0.14999999,-3.6308713,36.454155,-1.950504,24385.639,1.2938616e+26,inf,-33.052795,999,1.5,,,10200.565727233887,0.0008541278,256,3.6308713,3535,-1.8983419,3531465,1.2282093e+27,3.7859035e-11,-1.0,-28.649351
-6.5767045,-10.0,3536,444.84286,999.0,6.8983727,,-12.550985,0.14999999,-3.6308713,36.454155,-2.006987,24392.645,1.2938515e+26,inf,-33.053078,999,1.5,,,10204.459992408752,0.00085436896,256,3.6308713,3536,-1.8983727,3532464,1.228556e+27,3.7837625e-11,-1.0,-28.643137
-59.88016,-10.0,3537,2.9051464e+25,999.0,6.898267,,-13.397494,0.14999999,-3.6308713,36.454155,-1.5246056,24399.17,1.2939232e+26,inf,-33.05336,999,1.5,,,10208.32015132904,0.0008546102,256,3.6308713,3537,-1.898267,3533463,1.2289029e+27,3.7816233e-11,-1.0,-28.652033
-63.433357,-10.0,3538,3.1926167e+26,999.0,6.898122,,-11.955825,0.14999999,-3.6308713,36.454155,-1.3846369,24405.555,1.2948155e+26,inf,-33.053642,999,1.5,,,10212.214380979538,0.00085485145,256,3.6308713,3538,-1.8981218,3534462,1.2292452e+27,3.779486e-11,-1.0,-28.662
-12.418044,-10.0,3539,80401.984,999.0,6.898268,,-12.927578,0.14999999,-3.6308713,36.454155,-2.4159663,24412.97,1.2948088e+26,inf,-33.053925,999,1.5,,,10216.016686677933,0.00085509283,256,3.6308713,3539,-1.8982681,3535461,1.2295922e+27,3.7773503e-11,-1.0,-28.65744
-63.419613,-10.0,3540,6.750447e+26,999.0,6.898409,,-11.078829,0.14999999,-3.6308713,36.454155,-2.3959863,24420.367,1.2967056e+26,inf,-33.054207,999,1.5,,,10219.87830901146,0.0008553342,256,3.6308713,3540,-1.8984088,3536460,1.2299394e+27,3.7752163e-11,-1.0,-28.667324
-0.25054875,-10.0,3541,0.20385355,999.0,6.8986473,,-9.318038,0.14999999,-3.6308713,36.454155,-2.7422812,24428.11,1.2966956e+26,inf,-33.05449,999,1.5,,,10223.738968610764,0.0008555757,256,3.6308713,3541,-1.8986471,3537459,1.2302819e+27,3.7730843e-11,-1.0,-28.659412
-56.976486,-10.0,3542,2.041866e+24,999.0,6.898594,,-11.899218,0.14999999,-3.6308713,36.454155,-1.7100657,24434.82,1.29669165e+26,inf,-33.05477,999,1.5,,,10227.689490795135,0.0008558173,256,3.6308713,3542,-1.8985938,3538458,1.2306293e+27,3.770954e-11,-1.0,-28.667467
-23.298754,-10.0,3543,4242501400.0,999.0,6.898452,,-9.832861,0.14999999,-3.6308713,36.454155,-1.3941503,24441.215,1.296682e+26,inf,-33.055054,999,1.5,,,10231.726043224335,0.0008560589,256,3.6308713,3543,-1.8984516,3539457,1.23097204e+27,3.768826e-11,-1.0,-28.665983
-28.691736,-10.0,3544,1502109200000.0,999.0,6.898452,,-10.85776,0.14999999,-3.6308713,36.454155,-1.8990073,24448.113,1.2966721e+26,inf,-33.055336,999,1.5,,,10235.63603925705,0.0008563006,256,3.6308713,3544,-1.8984516,3540456,1.2313196e+27,3.766699e-11,-1.0,-28.666054
