IWMean,MinEpLen,IWFirstEpisode,NumTrainableParams,GridSize,IWLastEpisode,TimeElapsed,ReturnAbsMax,DenMISELogLast,ReturnMin,MountainCar_mu1_higher,DenMISELogFirst,IWMin,MountainCar_std0_higher,ReturnMax,Iteration,ActionIn1,AvgEpLen,ReturnMean,Delta,IWMax,TimestepsSoFar,MountainCar_mu0_higher,Regret,ReturnStepMax,ReturnLastEpisode,MountainCar_std1_higher,Bound,DenMISEMeanLog,Regret/t,NumTrajectories
1.1946447e+26,999,3.6285974e-09,,225,4.0543317e+26,8853.333280563354,3.622374,-63.35122,-3.622374,-10.0,-13.281916,,0.14999999,,3259,-9.49643,999.0,-1.8867487,5.06529e-11,1.1320277e+27,3255741,-1.0,22443.914,36.376766,-2.0224385,1.5,inf,-28.68879,6.886749,3259
1.1946336e+26,999,3.6297119e-09,,225,2.4721507e+19,8856.828927755356,3.622374,-45.515095,-3.622374,-10.0,-13.282223,,0.14999999,,3260,-13.650691,999.0,-1.8867036,5.0621826e-11,1.1323732e+27,3256740,-1.0,22450.654,36.376766,-1.7393577,1.5,inf,-28.694023,6.8867035,3260
1.19473105e+26,999,3.6308268e-09,,225,3.5427032e+25,8860.11675786972,3.622374,-63.35183,-3.622374,-10.0,-13.28253,,0.14999999,,3261,-9.416384,999.0,-1.8864204,5.0590785e-11,1.13271885e+27,3257739,-1.0,22456.617,36.376766,-0.9630146,1.5,inf,-28.704716,6.8864202,3261
1.195403e+26,999,3.6319419e-09,,225,2.217484e+26,8863.487849712372,3.622374,-63.352135,-3.622374,-10.0,-13.282836,,0.14999999,,3262,-10.026435,999.0,-1.8866897,5.0559775e-11,1.1330646e+27,3258738,-1.0,22464.383,36.376766,-2.7649372,1.5,inf,-28.715435,6.8866897,3262
1.1953919e+26,999,3.6330503e-09,,225,108372744.0,8866.966809988022,3.622374,-19.057474,-3.622374,-10.0,-13.283143,,0.14999999,,3263,-9.968081,999.0,-1.8866849,5.0528786e-11,1.13341046e+27,3259737,-1.0,22471.254,36.376766,-1.871114,1.5,inf,-28.712551,6.886685,3263
1.1953842e+26,999,3.6341663e-09,,225,5796330600000000.0,8870.33627986908,3.622374,-38.935238,-3.622374,-10.0,-13.283449,,0.14999999,,3264,-9.026359,999.0,-1.8869877,5.0497828e-11,1.1337564e+27,3260736,-1.0,22479.129,36.376766,-2.8754857,1.5,inf,-28.715715,6.8869877,3264
1.197547e+26,999,3.6352823e-09,,225,7.097167e+26,8873.694445610046,3.622374,-63.353058,-3.622374,-10.0,-13.283755,,0.14999999,,3265,-11.437365,999.0,-1.8870834,5.0466905e-11,1.1341024e+27,3261735,-1.0,22486.328,36.376766,-2.198808,1.5,inf,-28.726452,6.8870835,3265
1.19753625e+26,999,3.636392e-09,,225,0.13437426,8877.072045564651,3.622374,-0.6395488,-3.622374,-10.0,-13.284061,,0.14999999,,3266,-11.817885,999.0,-1.8874053,5.0436013e-11,1.1344443e+27,3262734,-1.0,22494.266,36.376766,-2.938846,1.5,inf,-28.717928,6.8874054,3266
1.19752555e+26,999,3.6375019e-09,,225,2216.0278,8880.476702213287,3.622374,-8.608313,-3.622374,-10.0,-13.284368,,0.14999999,,3267,-10.293631,999.0,-1.8875424,5.040514e-11,1.1347905e+27,3263733,-1.0,22501.602,36.376766,-2.3352447,1.5,inf,-28.711807,6.8875422,3267
1.1975182e+26,999,3.638619e-09,,225,22714.914,8883.745866775513,3.622374,-10.541447,-3.622374,-10.0,-13.284674,,0.14999999,,3268,-10.74541,999.0,-1.887579,5.03743e-11,1.13513685e+27,3264732,-1.0,22508.607,36.376766,-2.0070457,1.5,inf,-28.706316,6.887579,3268
1.1975075e+26,999,3.6397365e-09,,225,0.100758456,8887.110804796219,3.622374,0.2956457,-3.622374,-10.0,-13.28498,,0.14999999,,3269,-11.801779,999.0,-1.8873335,5.0343483e-11,1.13548335e+27,3265731,-1.0,22514.693,36.376766,-1.085302,1.5,inf,-28.697577,6.8873334,3269
1.19749705e+26,999,3.6408476e-09,,225,2595.014,8890.784665584564,3.622374,-8.64145,-3.622374,-10.0,-13.285286,,0.14999999,,3270,-11.331453,999.0,-1.8874483,5.0312695e-11,1.1358299e+27,3266730,-1.0,22521.957,36.376766,-2.262716,1.5,inf,-28.691475,6.8874483,3270
1.197487e+26,999,3.6419587e-09,,225,1.3449986,8894.001466035843,3.622374,-0.67219085,-3.622374,-10.0,-13.285591,,0.14999999,,3271,-10.043842,999.0,-1.8874449,5.028194e-11,1.1361723e+27,3267729,-1.0,22528.832,36.376766,-1.8758512,1.5,inf,-28.682983,6.887445,3271
1.1974765e+26,999,3.6430703e-09,,225,9485662000.0,8897.370546340942,3.622374,-23.87205,-3.622374,-10.0,-13.285897,,0.14999999,,3272,-9.601688,999.0,-1.887556,5.0251206e-11,1.136519e+27,3268728,-1.0,22536.082,36.376766,-2.2513812,1.5,inf,-28.681612,6.887556,3272
1.1974664e+26,999,3.6441823e-09,,225,2.398871e+19,8900.73961019516,3.622374,-45.530243,-3.622374,-10.0,-13.286202,,0.14999999,,3273,-10.953766,999.0,-1.8876117,5.02205e-11,1.136866e+27,3269727,-1.0,22543.152,36.376766,-2.0699975,1.5,inf,-28.686827,6.887612,3273
1.1974562e+26,999,3.6453016e-09,,225,0.18794255,8904.495517730713,3.622374,0.98240197,-3.622374,-10.0,-13.286509,,0.14999999,,3274,-9.4783745,999.0,-1.8877257,5.018983e-11,1.1372086e+27,3270726,-1.0,22550.414,36.376766,-2.2609842,1.5,inf,-28.677834,6.887726,3274
1.1974627e+26,999,3.6464143e-09,,225,4.414382e+24,8908.370900630951,3.622374,-57.992527,-3.622374,-10.0,-13.286814,,0.14999999,,3275,-9.47688,999.0,-1.8878375,5.0159186e-11,1.13755566e+27,3271725,-1.0,22557.668,36.376766,-2.253544,1.5,inf,-28.686884,6.8878374,3275
1.1974529e+26,999,3.6475272e-09,,225,2.281253e+20,8911.787233352661,3.622374,-47.73682,-3.622374,-10.0,-13.287119,,0.14999999,,3276,-10.779725,999.0,-1.8878126,5.012857e-11,1.13789855e+27,3272724,-1.0,22564.475,36.376766,-1.8061314,1.5,inf,-28.69277,6.8878126,3276
1.1974431e+26,999,3.6486405e-09,,225,0.12860775,8915.211117982864,3.622374,1.416464,-3.622374,-10.0,-13.287424,,0.14999999,,3277,-8.721334,999.0,-1.8877015,5.0097978e-11,1.1382459e+27,3273723,-1.0,22570.998,36.376766,-1.524143,1.5,inf,-28.683645,6.8877015,3277
1.1996466e+26,999,3.649754e-09,,225,7.255722e+26,8918.612337112427,3.622374,-63.357033,-3.622374,-10.0,-13.287729,,0.14999999,,3278,-11.2462225,999.0,-1.8876561,5.0067415e-11,1.1385933e+27,3274722,-1.0,22577.736,36.376766,-1.7385988,1.5,inf,-28.69432,6.887656,3278
1.1996338e+26,999,3.650868e-09,,225,0.13365185,8921.977144956589,3.622374,-1.2324604,-3.622374,-10.0,-13.288034,,0.14999999,,3279,-13.474827,999.0,-1.8880277,5.0036884e-11,1.1389365e+27,3275721,-1.0,22585.844,36.376766,-3.1062882,1.5,inf,-28.68602,6.8880277,3279
1.2008467e+26,999,3.6519754e-09,,225,4.009498e+26,8925.312970399857,3.622374,-63.35764,-3.622374,-10.0,-13.288339,,0.14999999,,3280,-9.8279505,999.0,-1.8881862,5.0006378e-11,1.1392841e+27,3276720,-1.0,22593.25,36.376766,-2.407417,1.5,inf,-28.696623,6.8881865,3280
1.200837e+26,999,3.65309e-09,,225,173128150000000.0,8928.668671607971,3.622374,-33.669052,-3.622374,-10.0,-13.288644,,0.14999999,,3281,-12.923213,999.0,-1.888279,4.99759e-11,1.1396275e+27,3277719,-1.0,22600.443,36.376766,-2.1924045,1.5,inf,-28.698267,6.888279,3281
1.2026848e+26,999,3.6542052e-09,,225,6.0952647e+26,8932.176694393158,3.622374,-63.35825,-3.622374,-10.0,-13.288949,,0.14999999,,3282,-13.102662,999.0,-1.888144,4.9945447e-11,1.13997536e+27,3278718,-1.0,22606.889,36.376766,-1.4453102,1.5,inf,-28.7089,6.888144,3282
1.2051325e+26,999,3.6553205e-09,,225,8.066601e+26,8935.799116134644,3.622374,-63.358555,-3.622374,-10.0,-13.289253,,0.14999999,,3283,-9.983454,999.0,-1.8882126,4.9915027e-11,1.1403189e+27,3279717,-1.0,22614.002,36.376766,-2.1135929,1.5,inf,-28.719492,6.8882127,3283
1.2051232e+26,999,3.6564363e-09,,225,582093640000.0,8939.6623108387,3.622374,-28.164293,-3.622374,-10.0,-13.289557,,0.14999999,,3284,-11.758106,999.0,-1.8883489,4.9884635e-11,1.1406626e+27,3280716,-1.0,22621.338,36.376766,-2.336016,1.5,inf,-28.719393,6.888349,3284
1.205114e+26,999,3.6575523e-09,,225,13175120.0,8943.5981194973,3.622374,-17.524797,-3.622374,-10.0,-13.289863,,0.14999999,,3285,-11.257179,999.0,-1.88819,4.985427e-11,1.1410108e+27,3281715,-1.0,22627.703,36.376766,-1.3664907,1.5,inf,-28.716114,6.8881903,3285
1.2051046e+26,999,3.6586616e-09,,225,0.23522887,8947.126950502396,3.622374,1.0122535,-3.622374,-10.0,-13.290167,,0.14999999,,3286,-10.738167,999.0,-1.8882405,4.982393e-11,1.14135466e+27,3282714,-1.0,22634.758,36.376766,-2.0541596,1.5,inf,-28.707102,6.8882403,3286
1.2050925e+26,999,3.6597714e-09,,225,0.24191163,8950.570592164993,3.622374,0.98004,-3.622374,-10.0,-13.290471,,0.14999999,,3287,-13.641993,999.0,-1.8881766,4.9793617e-11,1.1416987e+27,3283713,-1.0,22641.438,36.376766,-1.6778805,1.5,inf,-28.698141,6.8881764,3287
1.2063672e+26,999,3.6608883e-09,,225,4.2198927e+26,8953.862084388733,3.622374,-63.360077,-3.622374,-10.0,-13.290775,,0.14999999,,3288,-13.303962,999.0,-1.8881251,4.9763332e-11,1.14204715e+27,3284712,-1.0,22648.156,36.376766,-1.7187088,1.5,inf,-28.70878,6.888125,3288
1.2074985e+26,999,3.6620058e-09,,225,3.7507167e+26,8957.157636404037,3.622374,-63.360382,-3.622374,-10.0,-13.2910795,,0.14999999,,3289,-11.709358,999.0,-1.8883054,4.9733075e-11,1.1423914e+27,3285711,-1.0,22655.637,36.376766,-2.4813843,1.5,inf,-28.719385,6.8883057,3289
1.2074865e+26,999,3.6631165e-09,,225,4876.731,8960.500027894974,3.622374,-8.949244,-3.622374,-10.0,-13.291384,,0.14999999,,3290,-10.632131,999.0,-1.8883047,4.9702846e-11,1.1427357e+27,3286710,-1.0,22662.523,36.376766,-1.8858534,1.5,inf,-28.713442,6.8883047,3290
1.2074778e+26,999,3.6642276e-09,,225,0.32052636,8964.239991664886,3.622374,0.35782465,-3.622374,-10.0,-13.291687,,0.14999999,,3291,-10.408327,999.0,-1.8881762,4.9672648e-11,1.1430802e+27,3287709,-1.0,22668.988,36.376766,-1.465343,1.5,inf,-28.70471,6.888176,3291
1.207469e+26,999,3.665346e-09,,225,31.613152,8968.231838941574,3.622374,-4.000783,-3.622374,-10.0,-13.291991,,0.14999999,,3292,-9.899766,999.0,-1.8881058,4.9642474e-11,1.143429e+27,3288708,-1.0,22675.645,36.376766,-1.656199,1.5,inf,-28.697275,6.888106,3292
1.2074574e+26,999,3.6664507e-09,,225,16299846000.0,8971.795387268066,3.622374,-24.12781,-3.622374,-10.0,-13.2922945,,0.14999999,,3293,-10.334531,999.0,-1.8880847,4.9612328e-11,1.1437737e+27,3289707,-1.0,22682.463,36.376766,-1.818879,1.5,inf,-28.695955,6.8880844,3293
1.2074489e+26,999,3.6675698e-09,,225,1822.3317,8975.453177690506,3.622374,-7.9533043,-3.622374,-10.0,-13.292599,,0.14999999,,3294,-12.026253,999.0,-1.8880821,4.958221e-11,1.1441184e+27,3290706,-1.0,22689.344,36.376766,-1.8798904,1.5,inf,-28.689756,6.888082,3294
1.2074403e+26,999,3.6686822e-09,,225,53029100000000.0,8979.12225484848,3.622374,-33.31927,-3.622374,-10.0,-13.292902,,0.14999999,,3295,-9.365823,999.0,-1.88788,4.955212e-11,1.1444633e+27,3291705,-1.0,22695.564,36.376766,-1.2219751,1.5,inf,-28.691236,6.88788,3295
1.207429e+26,999,3.669795e-09,,225,8.1626365e+22,8982.747504711151,3.622374,-53.71935,-3.622374,-10.0,-13.293205,,0.14999999,,3296,-10.725098,999.0,-1.8878263,4.9522053e-11,1.1448082e+27,3292704,-1.0,22702.275,36.376766,-1.7110007,1.5,inf,-28.69886,6.8878264,3296
1.2074208e+26,999,3.670908e-09,,225,0.6923426,8986.457479953766,3.622374,-0.008494538,-3.622374,-10.0,-13.293509,,0.14999999,,3297,-10.892293,999.0,-1.8878537,4.949202e-11,1.1451533e+27,3293703,-1.0,22709.254,36.376766,-1.9782859,1.5,inf,-28.690289,6.8878536,3297
1.2074095e+26,999,3.6720216e-09,,225,0.10004025,8989.878970861435,3.622374,1.7082188,-3.622374,-10.0,-13.293812,,0.14999999,,3298,-12.322459,999.0,-1.887749,4.946201e-11,1.1454984e+27,3294702,-1.0,22715.797,36.376766,-1.5421903,1.5,inf,-28.681143,6.8877487,3298
1.2074014e+26,999,3.6731354e-09,,225,2.5524915e+17,8993.291771888733,3.622374,-40.95078,-3.622374,-10.0,-13.294115,,0.14999999,,3299,-8.914802,999.0,-1.8876806,4.943203e-11,1.1458437e+27,3295701,-1.0,22722.459,36.376766,-1.6624496,1.5,inf,-28.6849,6.8876805,3299
1.209669e+26,999,3.6742493e-09,,225,7.520563e+26,8996.711667776108,3.622374,-63.36372,-3.622374,-10.0,-13.294418,,0.14999999,,3300,-11.4772835,999.0,-1.8877444,4.9402076e-11,1.146189e+27,3296700,-1.0,22729.557,36.376766,-2.0980306,1.5,inf,-28.695477,6.8877444,3300
1.2096581e+26,999,3.6753638e-09,,225,1.2013249,9000.172654628754,3.622374,-0.99748397,-3.622374,-10.0,-13.294722,,0.14999999,,3301,-11.844354,999.0,-1.8878801,4.9372145e-11,1.1465345e+27,3297699,-1.0,22736.893,36.376766,-2.335401,1.5,inf,-28.687218,6.8878803,3301
1.2096504e+26,999,3.6764787e-09,,225,1013153.2,9003.695438146591,3.622374,-14.3409,-3.622374,-10.0,-13.295024,,0.14999999,,3302,-9.208039,999.0,-1.8878603,4.934225e-11,1.1468801e+27,3298698,-1.0,22743.715,36.376766,-1.8226943,1.5,inf,-28.682905,6.8878603,3302
1.2130321e+26,999,3.6775867e-09,,225,1.12064605e+27,9007.521424293518,3.622374,-63.33984,-3.622374,-10.0,-13.295327,,0.14999999,,3303,-11.008969,999.0,-1.8878294,4.9312374e-11,1.14722574e+27,3299697,-1.0,22750.5,36.376766,-1.7856387,1.5,inf,-28.69347,6.8878293,3303
1.2130242e+26,999,3.6787022e-09,,225,0.5242316,9010.932876586914,3.622374,-1.2827233,-3.622374,-10.0,-13.2956295,,0.14999999,,3304,-11.639028,999.0,-1.8875886,4.928253e-11,1.1475716e+27,3300696,-1.0,22756.594,36.376766,-1.0926038,1.5,inf,-28.685272,6.8875885,3304
1.2130133e+26,999,3.679818e-09,,225,12925.349,9014.344811916351,3.622374,-10.121715,-3.622374,-10.0,-13.295932,,0.14999999,,3305,-11.419687,999.0,-1.8874941,4.9252713e-11,1.1479174e+27,3301695,-1.0,22763.168,36.376766,-1.5753025,1.5,inf,-28.679724,6.887494,3305
1.2130029e+26,999,3.6809271e-09,,225,13.886651,9017.802860975266,3.622374,-3.0914195,-3.622374,-10.0,-13.296235,,0.14999999,,3306,-11.135565,999.0,-1.8874356,4.922292e-11,1.1482634e+27,3302694,-1.0,22769.861,36.376766,-1.6936255,1.5,inf,-28.672047,6.8874354,3306
1.212992e+26,999,3.6820436e-09,,225,2.0300426,9021.311793327332,3.622374,-2.3050826,-3.622374,-10.0,-13.296537,,0.14999999,,3307,-11.600291,999.0,-1.8872195,4.9193153e-11,1.14860954e+27,3303693,-1.0,22776.035,36.376766,-1.1732864,1.5,inf,-28.664171,6.8872194,3307
1.2129847e+26,999,3.6831604e-09,,225,79.08905,9025.249865531921,3.622374,-4.8387675,-3.622374,-10.0,-13.29684,,0.14999999,,3308,-14.426369,999.0,-1.8872651,4.9163416e-11,1.14895575e+27,3304692,-1.0,22783.072,36.376766,-2.037974,1.5,inf,-28.657043,6.887265,3308
1.213407e+26,999,3.6842707e-09,,225,1.4328189e+26,9029.115542173386,3.622374,-63.366444,-3.622374,-10.0,-13.297142,,0.14999999,,3309,-12.3794985,999.0,-1.8871994,4.9133708e-11,1.1492977e+27,3305691,-1.0,22789.742,36.376766,-1.6698133,1.5,inf,-28.667564,6.8871994,3309
1.2133965e+26,999,3.6853811e-09,,225,1.455571e+18,9033.095206022263,3.622374,-42.6438,-3.622374,-10.0,-13.297444,,0.14999999,,3310,-10.092021,999.0,-1.8871557,4.9104023e-11,1.149644e+27,3306690,-1.0,22796.484,36.376766,-1.7427537,1.5,inf,-28.67192,6.8871555,3310
1.2133862e+26,999,3.6864918e-09,,225,1461.0303,9037.054234981537,3.622374,-9.094232,-3.622374,-10.0,-13.297746,,0.14999999,,3311,-8.7975025,999.0,-1.8869413,4.907437e-11,1.14999054e+27,3307689,-1.0,22802.662,36.376766,-1.1770893,1.5,inf,-28.666073,6.8869414,3311
1.21580295e+26,999,3.68761e-09,,225,8.02734e+26,9040.484574079514,3.622374,-63.36735,-3.622374,-10.0,-13.298048,,0.14999999,,3312,-12.437078,999.0,-1.8869052,4.9044737e-11,1.1503372e+27,3308688,-1.0,22809.43,36.376766,-1.7676113,1.5,inf,-28.676588,6.886905,3312
1.2157928e+26,999,3.6887216e-09,,225,2.580417e+20,9044.08273601532,3.622374,-47.923656,-3.622374,-10.0,-13.298349,,0.14999999,,3313,-9.361996,999.0,-1.886839,4.9015132e-11,1.1506795e+27,3309687,-1.0,22816.098,36.376766,-1.6674386,1.5,inf,-28.682468,6.886839,3313
1.2157828e+26,999,3.6898404e-09,,225,4.468168e+22,9048.046350955963,3.622374,-53.143166,-3.622374,-10.0,-13.298652,,0.14999999,,3314,-11.597396,999.0,-1.8867743,4.898556e-11,1.15102636e+27,3310686,-1.0,22822.77,36.376766,-1.6722292,1.5,inf,-28.68998,6.886774,3314
1.2157728e+26,999,3.6909524e-09,,225,97.55978,9052.056324481964,3.622374,-5.0284066,-3.622374,-10.0,-13.298953,,0.14999999,,3315,-9.607019,999.0,-1.8868061,4.8956002e-11,1.1513732e+27,3311685,-1.0,22829.762,36.376766,-1.9923961,1.5,inf,-28.682877,6.886806,3315
1.2157629e+26,999,3.6920649e-09,,225,1.5023316e+18,9056.110609769821,3.622374,-42.65831,-3.622374,-10.0,-13.299255,,0.14999999,,3316,-9.877426,999.0,-1.8868244,4.8926484e-11,1.1517159e+27,3312684,-1.0,22836.709,36.376766,-1.9472435,1.5,inf,-28.68716,6.8868246,3316
1.21575305e+26,999,3.6931778e-09,,225,238013060.0,9060.168426513672,3.622374,-20.238949,-3.622374,-10.0,-13.299557,,0.14999999,,3317,-12.147336,999.0,-1.8866986,4.889699e-11,1.152063e+27,3313683,-1.0,22843.18,36.376766,-1.469491,1.5,inf,-28.684711,6.8866987,3317
1.2157431e+26,999,3.6942909e-09,,225,19427375000.0,9064.200917720795,3.622374,-24.379747,-3.622374,-10.0,-13.299858,,0.14999999,,3318,-12.881317,999.0,-1.8867526,4.8867518e-11,1.1524059e+27,3314682,-1.0,22850.246,36.376766,-2.0659056,1.5,inf,-28.68348,6.8867526,3318
1.2188436e+26,999,3.6954044e-09,,225,1.0322221e+27,9068.026568889618,3.622374,-63.36921,-3.622374,-10.0,-13.300159,,0.14999999,,3319,-8.476927,999.0,-1.886807,4.883808e-11,1.1527532e+27,3315681,-1.0,22857.312,36.376766,-2.067197,1.5,inf,-28.693996,6.886807,3319
1.2203418e+26,999,3.6965182e-09,,225,5.006374e+26,9071.469932794571,3.622374,-63.369762,-3.622374,-10.0,-13.300461,,0.14999999,,3320,-10.678509,999.0,-1.8868635,4.8808662e-11,1.1530962e+27,3316680,-1.0,22864.387,36.376766,-2.0741994,1.5,inf,-28.704546,6.8868637,3320
1.2203323e+26,999,3.6976324e-09,,225,0.20646763,9074.832010746002,3.622374,0.78852636,-3.622374,-10.0,-13.300761,,0.14999999,,3321,-8.630357,999.0,-1.8867289,4.877927e-11,1.1534438e+27,3317679,-1.0,22870.826,36.376766,-1.44012,1.5,inf,-28.695734,6.886729,3321
1.2221861e+26,999,3.6987469e-09,,225,6.18981e+26,9078.22773194313,3.622374,-63.370365,-3.622374,-10.0,-13.301063,,0.14999999,,3322,-10.039547,999.0,-1.8866435,4.8749907e-11,1.153787e+27,3318678,-1.0,22877.43,36.376766,-1.6032133,1.5,inf,-28.706238,6.8866434,3322
1.2221767e+26,999,3.6998618e-09,,225,495396.34,9081.493036985397,3.622374,-13.953299,-3.622374,-10.0,-13.301364,,0.14999999,,3323,-10.071608,999.0,-1.8865298,4.8720573e-11,1.15413486e+27,3319677,-1.0,22883.938,36.376766,-1.5087259,1.5,inf,-28.701893,6.88653,3323
1.2221672e+26,999,3.7009698e-09,,225,2364594.0,9084.794110298157,3.622374,-15.249175,-3.622374,-10.0,-13.301664,,0.14999999,,3324,-11.345346,999.0,-1.8864776,4.869126e-11,1.15447826e+27,3320676,-1.0,22890.652,36.376766,-1.7130173,1.5,inf,-28.697914,6.8864775,3324
1.2221548e+26,999,3.7020853e-09,,225,0.39088064,9088.172887086868,3.622374,0.3726542,-3.622374,-10.0,-13.301966,,0.14999999,,3325,-10.973977,999.0,-1.8865628,4.8661977e-11,1.15482624e+27,3321675,-1.0,22897.82,36.376766,-2.1699677,1.5,inf,-28.68921,6.886563,3325
1.2221457e+26,999,3.703194e-09,,225,0.121205926,9091.463433980942,3.622374,1.4450421,-3.622374,-10.0,-13.302266,,0.14999999,,3326,-9.492926,999.0,-1.8864498,4.863272e-11,1.15516994e+27,3322674,-1.0,22904.332,36.376766,-1.5108153,1.5,inf,-28.680216,6.88645,3326
1.2221366e+26,999,3.7043102e-09,,225,87468770000.0,9094.849523544312,3.622374,-29.183014,-3.622374,-10.0,-13.302567,,0.14999999,,3327,-12.90782,999.0,-1.8861352,4.860349e-11,1.1555181e+27,3323673,-1.0,22910.172,36.376766,-0.84005916,1.5,inf,-28.6805,6.886135,3327
1.2246962e+26,999,3.7054266e-09,,225,8.54845e+26,9098.303231477737,3.622374,-63.37217,-3.622374,-10.0,-13.302867,,0.14999999,,3328,-13.387491,999.0,-1.8860542,4.8574287e-11,1.155862e+27,3324672,-1.0,22916.79,36.376766,-1.6162539,1.5,inf,-28.690956,6.886054,3328
1.2253155e+26,999,3.7065364e-09,,225,2.0906885e+26,9101.99690580368,3.622374,-63.37247,-3.622374,-10.0,-13.303167,,0.14999999,,3329,-10.597911,999.0,-1.8862958,4.8545105e-11,1.1562059e+27,3325671,-1.0,22924.479,36.376766,-2.6903427,1.5,inf,-28.701445,6.886296,3329
1.2253033e+26,999,3.7076466e-09,,225,0.30684286,9105.416132688522,3.622374,0.1326113,-3.622374,-10.0,-13.303468,,0.14999999,,3330,-11.814543,999.0,-1.8861325,4.8515955e-11,1.15655e+27,3326670,-1.0,22930.82,36.376766,-1.3427732,1.5,inf,-28.692886,6.8861322,3330
1.2252946e+26,999,3.7087642e-09,,225,2241448.8,9108.837161779404,3.622374,-15.226794,-3.622374,-10.0,-13.303768,,0.14999999,,3331,-10.309067,999.0,-1.8860723,4.848683e-11,1.1568986e+27,3327669,-1.0,22937.508,36.376766,-1.685533,1.5,inf,-28.688911,6.886072,3331
1.2252859e+26,999,3.709882e-09,,225,2099.396,9112.161030769348,3.622374,-8.103643,-3.622374,-10.0,-13.304069,,0.14999999,,3332,-12.045166,999.0,-1.8860507,4.8457727e-11,1.1572429e+27,3328668,-1.0,22944.32,36.376766,-1.813774,1.5,inf,-28.682798,6.8860507,3332
1.2252741e+26,999,3.710993e-09,,225,9683087000.0,9115.76859331131,3.622374,-23.611736,-3.622374,-10.0,-13.304369,,0.14999999,,3333,-10.758545,999.0,-1.8860162,4.8428653e-11,1.1575873e+27,3329667,-1.0,22951.092,36.376766,-1.7714646,1.5,inf,-28.681383,6.8860164,3333
1.2252655e+26,999,3.7121044e-09,,225,0.39189047,9119.202995061874,3.622374,0.57544684,-3.622374,-10.0,-13.304668,,0.14999999,,3334,-8.409507,999.0,-1.8860191,4.8399607e-11,1.1579318e+27,3330666,-1.0,22957.988,36.376766,-1.895488,1.5,inf,-28.672674,6.886019,3334
1.22601175e+26,999,3.7132233e-09,,225,2.516931e+26,9122.638577699661,3.622374,-63.37427,-3.622374,-10.0,-13.304969,,0.14999999,,3335,-10.32136,999.0,-1.8861736,4.837059e-11,1.1582808e+27,3331665,-1.0,22965.389,36.376766,-2.4013379,1.5,inf,-28.683144,6.8861737,3335
1.2260002e+26,999,3.7143284e-09,,225,294.3259,9126.08997631073,3.622374,-6.2403092,-3.622374,-10.0,-13.305268,,0.14999999,,3336,-11.321921,999.0,-1.8860976,4.8341595e-11,1.15862546e+27,3332664,-1.0,22972.021,36.376766,-1.6325119,1.5,inf,-28.676512,6.8860974,3336
1.2259919e+26,999,3.715448e-09,,225,0.5004014,9129.57325053215,3.622374,0.2711387,-3.622374,-10.0,-13.305568,,0.14999999,,3337,-12.564058,999.0,-1.8861392,4.8312625e-11,1.1589703e+27,3333663,-1.0,22979.047,36.376766,-2.0246205,1.5,inf,-28.667904,6.886139,3337
1.226621e+26,999,3.7165535e-09,,225,2.1379747e+26,9132.97509765625,3.622374,-61.993828,-3.622374,-10.0,-13.305867,,0.14999999,,3338,-13.840338,999.0,-1.8860251,4.828368e-11,1.15931515e+27,3334662,-1.0,22985.55,36.376766,-1.5056376,1.5,inf,-28.677927,6.886025,3338
1.2268409e+26,999,3.7176737e-09,,225,7.617951e+25,9136.4163544178,3.622374,-63.37547,-3.622374,-10.0,-13.306167,,0.14999999,,3339,-9.52673,999.0,-1.8863132,4.8254765e-11,1.1596602e+27,3335661,-1.0,22993.4,36.376766,-2.8479745,1.5,inf,-28.688385,6.8863134,3339
1.2268294e+26,999,3.7187802e-09,,225,5.5615224e+19,9139.933313369751,3.622374,-46.29371,-3.622374,-10.0,-13.306466,,0.14999999,,3340,-9.139259,999.0,-1.8863124,4.8225875e-11,1.1600053e+27,3336660,-1.0,23000.283,36.376766,-1.8830338,1.5,inf,-28.69379,6.8863125,3340
1.2273885e+26,999,3.719901e-09,,225,1.894726e+26,9143.407733678818,3.622374,-62.107437,-3.622374,-10.0,-13.306766,,0.14999999,,3341,-11.494501,999.0,-1.8861724,4.8197012e-11,1.16035045e+27,3337659,-1.0,23006.703,36.376766,-1.4188195,1.5,inf,-28.703821,6.8861723,3341
1.2273772e+26,999,3.721008e-09,,225,0.3832156,9146.936791658401,3.622374,-0.76095563,-3.622374,-10.0,-13.307065,,0.14999999,,3342,-10.026089,999.0,-1.8864123,4.816817e-11,1.1606958e+27,3338658,-1.0,23014.39,36.376766,-2.6879349,1.5,inf,-28.695532,6.886412,3342
1.22736915e+26,999,3.7221295e-09,,225,401.17322,9150.944277048111,3.622374,-9.301365,-3.622374,-10.0,-13.307364,,0.14999999,,3343,-11.357035,999.0,-1.8861045,4.8139357e-11,1.1610412e+27,3339657,-1.0,23020.246,36.376766,-0.8571465,1.5,inf,-28.68983,6.8861046,3343
1.227358e+26,999,3.7232373e-09,,225,0.95087165,9154.90369772911,3.622374,-0.34917665,-3.622374,-10.0,-13.307663,,0.14999999,,3344,-10.880737,999.0,-1.8861326,4.811057e-11,1.1613867e+27,3340656,-1.0,23027.227,36.376766,-1.9806981,1.5,inf,-28.681421,6.8861327,3344
