Delta,ReturnMin,DenMISELogLast,ReturnLastEpisode,LQGmu1_actor,TimestepsSoFar,LQGmu1_higher,IWLastEpisode,ReturnAbsMax,IWMean,IWFirstEpisode,Bound,IWMin,Iteration,IWMax,Regret/t,ReturnStepMax,Regret,ReturnMax,LQGsigma_higher,TimeElapsed,DenMISEMeanLog,DenMISELogFirst,ReturnMean
5.0026105e-11,,-0.34015343,0.9154104,-0.45348832,69720,-0.37373737,3.666651,0.9242744,0.9802794,2.0752852,1.1856132,,3486,3.6759832,0.123404145,0.9687775,430.187,0.9242744,0.14999999,11183.258908748627,-0.5582157,-0.7537284,0.8417159
4.9997416e-11,,-0.17972961,0.92122173,-0.15531379,69740,-0.41414142,3.075622,0.9242744,0.9852544,1.3664756,1.1855505,,3487,3.4305034,0.123381376,0.9687775,430.23096,0.9242744,0.14999999,11189.78508925438,-0.55811274,-0.7534201,0.84173864
4.996876e-11,,-0.7707807,0.89113784,-0.1860613,69760,-0.27272728,4.2317185,0.9242744,0.97914445,4.2893934,1.1852611,,3488,4.548853,0.12336725,0.9687775,430.30493,0.9242744,0.14999999,11194.444304466248,-0.55817807,-0.75331503,0.84175277
4.9940118e-11,,-0.68430775,0.8947503,-0.13212207,69780,-0.23232323,5.0275354,0.9242744,0.98530143,5.0471106,1.1854074,,3489,5.053394,0.12335205,0.9687775,430.37524,0.9242744,0.14999999,11199.109365940094,-0.5582203,-0.7523727,0.84176797
4.9911505e-11,,-0.8374769,0.8746883,0.087480605,69800,-0.17171717,5.9347143,0.9242744,1.0001174,5.623959,1.1855712,,3490,6.063871,0.12334257,0.9687775,430.46558,0.9242744,0.14999999,11203.792947292328,-0.5583046,-0.7512137,0.84177744
4.9882917e-11,,-1.579775,0.48039055,-0.025263365,69820,0.030303031,12.00479,0.9242744,1.0403415,2.4875298,1.1850863,,3491,12.055638,0.12344611,0.9687775,430.9502,0.9242744,0.14999999,11208.459434986115,-0.5585973,-0.7498901,0.8416739
4.985435e-11,,-1.1895479,0.7266952,-0.0067845136,69840,-0.13131313,6.8060093,0.9242744,1.0120007,5.515222,1.1849663,,3492,6.92374,0.12347907,0.9687775,431.18896,0.9242744,0.14999999,11213.167603254318,-0.5587668,-0.74946415,0.84164095
4.9825807e-11,,-1.2529633,0.61573124,-0.01363026,69860,-0.05050505,8.923313,0.9242744,1.0334338,4.27595,1.1847214,,3493,9.174952,0.12354374,0.9687775,431.53833,0.9242744,0.14999999,11218.529893636703,-0.5589623,-0.74817234,0.8415763
4.9797295e-11,,-1.2265863,0.59312737,-0.6416646,69880,-0.7979798,1.04758765e-05,0.9242744,0.9895908,0.000689596,1.1844658,,3494,2.9020257,0.12361479,0.9687775,431.91016,0.9242744,0.14999999,11222.806849002838,-0.55914396,-0.74723524,0.8415052
4.97688e-11,,-0.074748956,0.92223567,-0.5646922,69900,-0.6363636,2.8642483,0.9242744,1.0006742,0.037360616,1.1845441,,3495,2.866731,0.12359172,0.9687775,431.95312,0.9242744,0.14999999,11229.614759683609,-0.55900854,-0.74752116,0.8415283
4.974033e-11,,-0.09108576,0.92225176,-0.73956144,69920,-0.61616164,2.7466946,0.9242744,1.001477,0.056727815,1.1845781,,3496,2.871404,0.123568654,0.9687775,431.9961,0.9242744,0.14999999,11234.748152017593,-0.5588745,-0.7477966,0.84155136
4.9711887e-11,,-0.082009375,0.9212685,-0.89236814,69940,-0.6363636,2.2785263,0.9242744,1.0008764,0.03738099,1.1844447,,3497,2.8636923,0.123545825,0.9687775,432.0398,0.9242744,0.14999999,11240.465318918228,-0.5587377,-0.74806637,0.8415742
4.968347e-11,,-0.09467359,0.9176468,-0.71511513,69960,-0.7979798,2.398572,0.9242744,0.9899021,0.0006903593,1.1844538,,3498,2.8991137,0.12352413,0.9687775,432.0874,0.9242744,0.14999999,11248.339490890503,-0.55860484,-0.74834156,0.8415959
4.9655075e-11,,-0.07817847,0.92132086,-0.8872032,69980,-0.7979798,2.468893,0.9242744,0.99002516,0.0006905565,1.184404,,3499,2.897541,0.12350136,0.9687775,432.1311,0.9242744,0.14999999,11255.283960103989,-0.5584705,-0.7486272,0.84161866
4.9626702e-11,,-0.09240635,0.91797876,-0.83071285,70000,-0.7979798,2.444109,0.9242744,0.99014145,0.0006907538,1.1843458,,3500,2.8959713,0.123479545,0.9687775,432.17847,0.9242744,0.14999999,11262.812542915344,-0.5583402,-0.74891275,0.8416405
4.9598357e-11,,-0.08550108,0.9196948,-0.7829846,70020,-0.7979798,2.8288565,0.9242744,0.9903677,0.0006909511,1.1843904,,3501,2.8944035,0.12345719,0.9687775,432.22363,0.9242744,0.14999999,11267.95257973671,-0.5582079,-0.74919826,0.8416628
4.957004e-11,,-0.08336973,0.9201507,-0.6916061,70040,-0.7979798,2.876443,0.9242744,0.9906075,0.00069114816,1.1844476,,3502,2.8928385,0.12343478,0.9687775,432.26855,0.9242744,0.14999999,11276.23937010765,-0.5580753,-0.74948364,0.84168524
4.9541742e-11,,-0.07399881,0.92294294,-0.7219486,70060,-0.7979798,2.2271614,0.9242744,0.99066144,0.00069134554,1.1843368,,3503,2.8912764,0.123411596,0.9687775,432.3108,0.9242744,0.14999999,11281.494414329529,-0.5579397,-0.749769,0.8417084
4.9513466e-11,,-0.07684981,0.921864,-0.49932262,70080,-0.7777778,2.6798663,0.9242744,0.99171317,0.001213674,1.1843479,,3504,2.8870182,0.12338871,0.9687775,432.354,0.9242744,0.14999999,11284.992237567902,-0.55780506,-0.7500542,0.8417313
4.9485218e-11,,-0.13413875,0.92085755,-0.61127585,70100,-0.6363636,2.0036721,0.9242744,1.0012102,0.03746605,1.1842942,,3505,2.8586404,0.12336612,0.9687775,432.3982,0.9242744,0.14999999,11290.077618598938,-0.5576867,-0.7503392,0.8417539
4.945699e-11,,-0.07483261,0.9215133,-0.55940306,70120,-0.61616164,2.864757,0.9242744,1.0019448,0.05688785,1.1843599,,3506,2.8647785,0.12334335,0.9687775,432.44165,0.9242744,0.14999999,11294.698160409927,-0.55754864,-0.75061375,0.84177667
4.9428794e-11,,-0.09192816,0.9203956,-0.4884779,70140,-0.61616164,2.7142615,0.9242744,1.0021205,0.056903154,1.1843786,,3507,2.8632562,0.12332094,0.9687775,432.48633,0.9242744,0.14999999,11299.223243713379,-0.55741525,-0.75088274,0.8417991
4.9400616e-11,,-0.14316186,0.9202959,-0.58007616,70160,-0.53535354,2.9227176,0.9242744,0.99960154,0.2520748,1.1843536,,3508,2.9717448,0.123298585,0.9687775,432.5315,0.9242744,0.14999999,11305.522676944733,-0.5572966,-0.7511516,0.84182143
4.937246e-11,,-0.08196505,0.920435,-0.44285867,70180,-0.57575756,2.8855977,0.9242744,1.0021311,0.12423364,1.1844089,,3509,2.8974514,0.123276174,0.9687775,432.57617,0.9242744,0.14999999,11310.877261400223,-0.5571614,-0.75136477,0.84184384
4.9344334e-11,,-0.19244272,0.9211095,-0.5443852,70200,-0.5151515,2.8704972,0.9242744,0.99805826,0.34962755,1.1843853,,3510,3.019804,0.123253584,0.9687775,432.62012,0.9242744,0.14999999,11316.4083173275,-0.55705696,-0.75161433,0.84186643
4.931623e-11,,-0.09804127,0.92075855,-0.7550475,70220,-0.53535354,2.928265,0.9242744,1.0001351,0.2522382,1.1844145,,3511,2.9668932,0.12323117,0.9687775,432.66455,0.9242744,0.14999999,11323.043715238571,-0.5569268,-0.7517996,0.84188884
4.928815e-11,,-0.07890214,0.9202437,-0.40772933,70240,-0.61616164,1.8746704,0.9242744,1.0024143,0.056967482,1.1840746,,3512,2.8567529,0.12320888,0.9687775,432.70947,0.9242744,0.14999999,11329.469332933426,-0.5567907,-0.7520125,0.84191114
4.9260093e-11,,-0.23846355,0.92011917,-0.30042547,70260,-0.07070707,0.27051046,0.9242744,1.0294607,4.7003,1.1840935,,3513,8.573847,0.12318659,0.9687775,432.7544,0.9242744,0.14999999,11335.937130689621,-0.5566993,-0.75228095,0.8419334
4.923206e-11,,-0.4217287,0.91192394,-0.2745525,70280,-0.43434343,2.7220259,0.9242744,0.9878851,1.076869,1.1845063,,3514,3.326581,0.12316668,0.9687775,432.80762,0.9242744,0.14999999,11342.210841655731,-0.55665284,-0.7512285,0.84195334
4.920405e-11,,-0.47403058,0.9079938,-0.35620797,70300,-0.35353535,3.7194781,0.9242744,0.97857755,2.4822025,1.1844754,,3515,3.813873,0.123147905,0.9687775,432.865,0.9242744,0.14999999,11348.499848604202,-0.55663276,-0.75120664,0.8419721
4.917607e-11,,-0.31814945,0.9147255,-0.38353416,70320,-0.37373737,3.6309798,0.9242744,0.9805958,2.0691862,1.1845425,,3516,3.6697795,0.12312716,0.9687775,432.91528,0.9242744,0.14999999,11354.816844463348,-0.5565712,-0.7507852,0.84199286
4.9148106e-11,,-0.2729354,0.9187355,-0.14222977,70340,-0.3939394,3.4858463,0.9242744,0.9831037,1.6940855,1.184603,,3517,3.5393732,0.12310541,0.9687775,432.96167,0.9242744,0.14999999,11360.769413948059,-0.5564961,-0.7504812,0.8420146
4.9120166e-11,,-0.8057818,0.8770588,-0.29016352,70360,-0.23232323,4.9708424,0.9242744,0.9861742,5.0365796,1.184509,,3518,5.043545,0.12309539,0.9687775,433.04956,0.9242744,0.14999999,11366.88465166092,-0.55657184,-0.75028396,0.8420246
4.909225e-11,,-0.43879938,0.9122139,-0.2796516,70380,-0.3131313,4.076579,0.9242744,0.9781771,3.3729916,1.1845014,,3519,4.12976,0.123075485,0.9687775,433.10254,0.9242744,0.14999999,11372.294717788696,-0.5565424,-0.7491375,0.84204453
4.9064364e-11,,-0.45951095,0.9073073,-0.47554493,70400,-0.3131313,4.107373,0.9242744,0.97853965,3.370719,1.1845942,,3520,4.126091,0.12305695,0.9687775,433.1604,0.9242744,0.14999999,11377.956668376923,-0.5565211,-0.7484636,0.84206307
4.90365e-11,,-0.15183057,0.9172114,-0.36963785,70420,-0.41414142,2.8468852,0.9242744,0.98589635,1.3588045,1.1843288,,3521,3.4161086,0.12303555,0.9687775,433.208,0.9242744,0.14999999,11384.093656778336,-0.5564123,-0.7477905,0.84208447
4.9008658e-11,,-0.2919765,0.9178473,-0.3380459,70440,-0.3939394,3.5149817,0.9242744,0.9837065,1.6893613,1.184419,,3522,3.5278044,0.12301403,0.9687775,433.25537,0.9242744,0.14999999,11388.847404956818,-0.5563413,-0.74768865,0.842106
4.8980837e-11,,-0.34483632,0.9174788,-0.34204334,70460,-0.37373737,3.6499348,0.9242744,0.98188275,2.0623853,1.1845024,,3523,3.6515598,0.122992635,0.9687775,433.30322,0.9242744,0.14999999,11393.33863735199,-0.55628604,-0.74749297,0.8421274
4.8953046e-11,,-0.337025,0.91132903,-0.32052374,70480,-0.37373737,3.6432786,0.9242744,0.9821945,2.0617638,1.1845827,,3524,3.6488147,0.122973025,0.9687775,433.35693,0.9242744,0.14999999,11398.863456487656,-0.5562288,-0.74719155,0.842147
4.8925274e-11,,-0.375258,0.9084639,-0.5236976,70500,-0.35353535,3.7781045,0.9242744,0.9808965,2.4715118,1.1846619,,3525,3.7858646,0.12295425,0.9687775,433.41382,0.9242744,0.14999999,11403.15033531189,-0.55618274,-0.7468904,0.84216577
4.8897525e-11,,-0.10877117,0.9192196,-0.46010387,70520,-0.41414142,2.27102,0.9242744,0.9868525,1.3570156,1.1843436,,3526,3.4041467,0.122932374,0.9687775,433.45947,0.9242744,0.14999999,11409.89298081398,-0.5560612,-0.74647313,0.84218764
4.8869804e-11,,-0.16534221,0.92175007,-0.5311542,70540,-0.43434343,3.091873,0.9242744,0.9896342,1.0716518,1.1843412,,3527,3.3004165,0.122909844,0.9687775,433.50293,0.9242744,0.14999999,11416.040894508362,-0.5559543,-0.7463719,0.8422102
4.8842104e-11,,-0.10306414,0.921491,-0.48545736,70560,-0.45454547,2.587845,0.9242744,0.99232036,0.83115077,1.1842207,,3528,3.2082005,0.12288731,0.9687775,433.5464,0.9242744,0.14999999,11421.504152297974,-0.55582905,-0.7463516,0.8422327
4.8814425e-11,,-0.13843064,0.9218918,-0.6802433,70580,-0.47474748,3.0467124,0.9242744,0.9950733,0.6330794,1.1842536,,3529,3.1271706,0.12286472,0.9687775,433.5896,0.9242744,0.14999999,11427.728315114975,-0.5557129,-0.74639946,0.8422553
4.8786773e-11,,-0.072199695,0.92152375,0.94544214,70600,1.0,1.6193344e-27,0.9242744,0.9775508,5.382527e-13,1.1840587,,3530,84.33873,0.12284231,0.9687775,433.63354,0.9242744,0.14999999,11432.390675544739,-0.5555773,-0.7465034,0.8422777
4.8759146e-11,,-2.9179037,0.060015306,-0.45607108,70620,-0.4949495,4.66519e-19,0.9242744,0.9971121,0.47370347,1.1838312,,3531,3.0579224,0.12306386,0.9687775,434.53857,0.9242744,0.14999999,11438.18687582016,-0.55625486,-0.74678665,0.84205616
4.8731536e-11,,-0.16771139,0.9180425,-0.71756047,70640,-0.4949495,3.0413554,0.9242744,0.9973414,0.47377408,1.1838872,,3532,3.0561419,0.123042345,0.9687775,434.5857,0.9242744,0.14999999,11442.81006526947,-0.55614567,-0.74693567,0.8420777
4.870395e-11,,-0.07766702,0.92198396,-0.40674418,70660,-0.5959596,2.0693893,0.9242744,1.0026624,0.08450304,1.1834936,,3533,2.8664753,0.123019695,0.9687775,434.62866,0.9242744,0.14999999,11447.44027686119,-0.5560109,-0.7470846,0.8421003
4.86764e-11,,-0.22963093,0.9212744,-0.4963526,70680,-0.47474748,3.019366,0.9242744,0.9949157,0.6336775,1.1835606,,3534,3.121749,0.122997284,0.9687775,434.67236,0.9242744,0.14999999,11452.041138648987,-0.5559179,-0.7473437,0.84212273
4.864886e-11,,-0.12625597,0.9206514,-0.6073215,70700,-0.4949495,3.0173945,0.9242744,0.9974523,0.47401658,1.1835923,,3535,3.05153,0.12297505,0.9687775,434.7168,0.9242744,0.14999999,11456.77247595787,-0.55579776,-0.7474474,0.84214497
4.862135e-11,,-0.07103957,0.92200583,-0.79042315,70720,-0.53535354,2.544982,0.9242744,1.0010704,0.25118017,1.1834662,,3536,2.9452405,0.12295252,0.9687775,434.76,0.9242744,0.14999999,11462.448194742203,-0.5556617,-0.74759614,0.8421675
4.8593855e-11,,-0.08718129,0.91977495,-0.8959102,70740,-0.7979798,2.8982115,0.9242744,0.99002963,0.00068999105,1.1832843,,3537,2.9038312,0.12293059,0.9687775,434.80542,0.9242744,0.14999999,11467.077441692352,-0.55552876,-0.74780786,0.84218943
4.8566394e-11,,-0.10068585,0.9170957,-0.7631367,70760,-0.7979798,2.3767831,0.9242744,0.99012417,0.0006901858,1.1832075,,3538,2.9022694,0.12290937,0.9687775,434.85352,0.9242744,0.14999999,11472.480502128601,-0.5554031,-0.7480903,0.84221065
4.853895e-11,,-0.08327498,0.92118543,-0.74738365,70780,-0.7979798,2.8136368,0.9242744,0.9903423,0.0006903807,1.1832479,,3539,2.90071,0.122887075,0.9687775,434.89746,0.9242744,0.14999999,11477.534940004349,-0.5552727,-0.74837273,0.84223294
4.8511528e-11,,-0.080666184,0.92042154,-0.6218458,70800,-0.7777778,2.824464,0.9242744,0.9914965,0.0012119765,1.1832681,,3540,2.8941674,0.12286502,0.9687775,434.94214,0.9242744,0.14999999,11483.096637964249,-0.5551412,-0.7486551,0.842255
4.8484137e-11,,-0.06846487,0.9228126,-0.50129634,70820,-0.6363636,2.834775,0.9242744,1.0020865,0.037413552,1.1833929,,3541,2.8459547,0.12284225,0.9687775,434.98438,0.9242744,0.14999999,11486.992990732193,-0.5550063,-0.7489372,0.84227777
4.8456763e-11,,-0.12130604,0.92109734,-0.61113876,70840,-0.5959596,2.4604673,0.9242744,1.0031383,0.08468274,1.1832967,,3542,2.8597145,0.12281996,0.9687775,435.02832,0.9242744,0.14999999,11491.556742668152,-0.55488336,-0.749209,0.84230006
4.8429413e-11,,-0.0686335,0.9198627,-0.6353372,70860,-0.5959596,2.8340163,0.9242744,1.0033447,0.08470463,1.1833467,,3543,2.8582141,0.122798085,0.9687775,435.0735,0.9242744,0.14999999,11495.62471461296,-0.5547452,-0.7494674,0.84232193
4.8402084e-11,,-0.06622767,0.9216438,-0.6815835,70880,-0.61616164,2.8185935,0.9242744,1.0032475,0.056837365,1.1833979,,3544,2.8457518,0.122775674,0.9687775,435.11694,0.9242744,0.14999999,11501.860094070435,-0.5546065,-0.7497257,0.84234434
4.837478e-11,,-0.068655394,0.92213523,-0.8983476,70900,-0.6363636,2.7220793,0.9242744,1.0026877,0.037453037,1.1834087,,3545,2.8402174,0.1227532,0.9687775,435.1599,0.9242744,0.14999999,11506.844750642776,-0.5544685,-0.7499918,0.8423668
4.83475e-11,,-0.10122371,0.91754436,-0.6706492,70920,-0.7979798,2.3526564,0.9242744,0.9905649,0.0006916872,1.1829565,,3546,2.8960903,0.12273198,0.9687775,435.20776,0.9242744,0.14999999,11512.13043808937,-0.55434,-0.7502633,0.84238803
4.8320244e-11,,-0.06659365,0.92171335,-0.6980164,70940,-0.6363636,2.7694616,0.9242744,1.0026345,0.03747376,1.1831785,,3547,2.8382773,0.12270963,0.9687775,435.25122,0.9242744,0.14999999,11516.729699134827,-0.5542051,-0.750545,0.8424104
4.829301e-11,,-0.06974716,0.9211118,-0.7400934,70960,-0.65656567,2.7449071,0.9242744,1.0017481,0.024249602,1.1831981,,3548,2.8381677,0.12268746,0.9687775,435.29517,0.9242744,0.14999999,11521.323561906815,-0.55406797,-0.75081635,0.84243256
4.8265798e-11,,-0.07638892,0.92179775,-0.90704507,70980,-0.7777778,2.7815614,0.9242744,0.9921709,0.0012149333,1.183192,,3549,2.8871472,0.12266511,0.9687775,435.33838,0.9242744,0.14999999,11525.935164928436,-0.55393285,-0.7510913,0.8424549
4.823861e-11,,-0.104717076,0.9171916,-0.7922722,71000,-0.7979798,2.2672324,0.9242744,0.9911223,0.0006924551,1.1830409,,3550,2.8918545,0.12264407,0.9687775,435.38647,0.9242744,0.14999999,11531.272219896317,-0.5538085,-0.7513727,0.84247595
4.8211442e-11,,-0.082503855,0.920561,-0.7518423,71020,-0.7979798,2.8862596,0.9242744,0.9913609,0.00069265,1.1831019,,3551,2.8903146,0.12262201,0.9687775,435.43066,0.9242744,0.14999999,11536.289769172668,-0.5536784,-0.75165415,0.842498
4.81843e-11,,-0.0767939,0.92044336,-0.7117703,71040,-0.7777778,2.8292952,0.9242744,0.9926376,0.0012159592,1.1831551,,3552,2.882583,0.12260008,0.9687775,435.47534,0.9242744,0.14999999,11541.836004257202,-0.5535466,-0.75193554,0.84251994
4.8157187e-11,,-0.06983201,0.9217921,-0.6816595,71060,-0.67676765,2.7753785,0.9242744,1.000879,0.015427478,1.1831704,,3553,2.838507,0.12257773,0.9687775,435.5188,0.9242744,0.14999999,11547.874545574188,-0.55341256,-0.7522167,0.8425423
4.8130087e-11,,-0.06499556,0.9211504,-0.3534947,71080,-0.67676765,2.836711,0.9242744,1.0011001,0.015431752,1.1832321,,3554,2.8370392,0.12255567,0.9687775,435.563,0.9242744,0.14999999,11553.611151456833,-0.553275,-0.75249374,0.84256434
4.810301e-11,,-0.3152835,0.9146877,-0.78973377,71100,-0.65656567,0.47345856,0.9242744,1.0018935,0.02429704,1.1826612,,3555,2.830795,0.12253535,0.9687775,435.61328,0.9242744,0.14999999,11559.526799917221,-0.5532077,-0.7527707,0.84258467
4.8075963e-11,,-0.08025298,0.92000824,-0.8185906,71120,-0.7777778,2.872716,0.9242744,0.9927615,0.0012173092,1.1828375,,3556,2.878159,0.12251359,0.9687775,435.65845,0.9242744,0.14999999,11564.91128396988,-0.5530743,-0.75304514,0.8426064
4.8048933e-11,,-0.08279358,0.92012364,-1.0504198,71140,-0.7979798,2.8620405,0.9242744,0.9918872,0.0006938089,1.1828918,,3557,2.883387,0.12249184,0.9687775,435.70337,0.9242744,0.14999999,11570.668754816055,-0.5529442,-0.753326,0.8426282
4.8021927e-11,,-0.3707654,0.9114459,-1.1191567,71160,-1.0,3.641714,0.9242744,1.0099895,9.23133e-07,1.18256,,3558,4.2878613,0.122472465,0.9687775,435.75708,0.9242744,0.14999999,11574.621193170547,-0.5528951,-0.7536069,0.84264755
4.799495e-11,,-0.70486045,0.908119,-0.9375363,71180,-1.0,3.9256175,0.9242744,1.0102352,9.233927e-07,1.1826415,,3559,4.283905,0.12245417,0.9687775,435.8142,0.9242744,0.14999999,11578.92550611496,-0.5529351,-0.7538879,0.84266585
4.7967984e-11,,-0.12425888,0.9159471,-1.0990185,71200,-1.0,2.761394,0.9242744,1.0101545,9.2365167e-07,1.1824324,,3560,4.2799563,0.12243354,0.9687775,435.86328,0.9242744,0.14999999,11585.833960533142,-0.5528121,-0.75416887,0.8426865
4.794105e-11,,-0.58790785,0.9089781,-0.8407341,71220,-1.0,3.85052,0.9242744,1.01038,9.2391156e-07,1.1824969,,3561,4.276019,0.12241489,0.9687775,435.91943,0.9242744,0.14999999,11592.584457874298,-0.55281913,-0.7544497,0.84270513
4.7914138e-11,,-0.08399761,0.9192783,-0.7282656,71240,-0.7979798,2.7775197,0.9242744,0.9916559,0.0006947842,1.1824265,,3562,2.8812504,0.12239337,0.9687775,435.96533,0.9242744,0.14999999,11599.003830432892,-0.5526846,-0.7547305,0.84272665
4.7887243e-11,,-0.07028517,0.9208681,-0.8050266,71260,-0.7777778,2.7019935,0.9242744,0.9928605,0.0012197047,1.1824082,,3563,2.8736858,0.122371435,0.9687775,436.00952,0.9242744,0.14999999,11603.709654331207,-0.5525517,-0.755011,0.8427486
4.7860375e-11,,-0.07956722,0.91934824,-0.7151182,71280,-0.7979798,2.8767037,0.9242744,0.9920437,0.0006951739,1.1824718,,3564,2.8782363,0.12234998,0.9687775,436.05542,0.9242744,0.14999999,11610.825426578522,-0.55242085,-0.7552913,0.84277004
4.783353e-11,,-0.06739605,0.9220663,-0.5890943,71300,-0.7777778,2.6073337,0.9242744,0.9932501,0.0012203888,1.1824613,,3565,2.8706846,0.122327745,0.9687775,436.0984,0.9242744,0.14999999,11615.569564580917,-0.55228716,-0.7555716,0.8427923
4.7806707e-11,,-0.0698547,0.92181027,-0.60276866,71320,-0.65656567,2.577634,0.9242744,1.0021293,0.024372015,1.1823691,,3566,2.8273902,0.12230557,0.9687775,436.1416,0.9242744,0.14999999,11620.324745178223,-0.55215394,-0.75585175,0.84281445
4.7779905e-11,,-0.06572564,0.92243725,-0.5685258,71340,-0.65656567,2.663373,0.9242744,1.0022995,0.024378687,1.1823883,,3567,2.8259425,0.12228328,0.9687775,436.18433,0.9242744,0.14999999,11625.962036132812,-0.55201685,-0.75612533,0.84283674
4.7753124e-11,,-0.07668821,0.9229795,-0.46670693,71360,-0.6363636,2.5924506,0.9242744,1.0032958,0.03769376,1.1823806,,3568,2.8255556,0.12226075,0.9687775,436.22656,0.9242744,0.14999999,11633.415701150894,-0.55188316,-0.7563988,0.84285927
4.7726368e-11,,-0.15547375,0.91849643,-0.5050152,71380,-0.61616164,1.8913368,0.9242744,1.0037133,0.057233345,1.1821706,,3569,2.83106,0.12223959,0.9687775,436.2732,0.9242744,0.14999999,11640.161408424377,-0.5517711,-0.75666845,0.8428804
4.7699632e-11,,-0.117254905,0.9205278,-0.29900283,71400,-0.4949495,2.9837618,0.9242744,0.997273,0.4785341,1.1823099,,3570,3.0524187,0.12221789,0.9687775,436.31787,0.9242744,0.14999999,11645.897130012512,-0.55164844,-0.75693256,0.8429021
4.767292e-11,,-0.4213662,0.9089115,-0.5783191,71420,-0.3939394,3.31766,0.9242744,0.9837377,1.705299,1.1822146,,3571,3.5256727,0.12219936,0.9687775,436.37402,0.9242744,0.14999999,11650.518360614777,-0.5516126,-0.7570786,0.84292066
4.7646234e-11,,-0.07122493,0.92266864,-0.6437253,71440,-0.57575756,2.8555388,0.9242744,1.0035453,0.12492087,1.1820599,,3572,2.864498,0.122177064,0.9687775,436.4165,0.9242744,0.14999999,11656.189785003662,-0.55148286,-0.7568812,0.84294295
4.7619565e-11,,-0.058601327,0.9212496,-0.5966779,71460,-0.61616164,2.7729158,0.9242744,1.0039996,0.057259537,1.1820904,,3573,2.827382,0.12215513,0.9687775,436.4602,0.9242744,0.14999999,11661.3433842659,-0.551344,-0.7571261,0.8429649
4.7592923e-11,,-0.064374104,0.92135847,-0.40823513,71480,-0.61616164,2.8126292,0.9242744,1.004205,0.05727465,1.1821444,,3574,2.8259373,0.122133195,0.9687775,436.5039,0.9242744,0.14999999,11665.457091331482,-0.5512066,-0.7573899,0.8429868
4.75663e-11,,-0.22914068,0.9192909,-0.5531447,71500,-0.47474748,3.0313663,0.9242744,0.99501306,0.6402444,1.1820848,,3575,3.1193414,0.12211186,0.9687775,436.5498,0.9242744,0.14999999,11669.878584384918,-0.5511154,-0.75765365,0.84300816
4.75397e-11,,-0.080828995,0.92344385,-0.67963666,71520,-0.53535354,2.863305,0.9242744,1.0018084,0.25374472,1.182065,,3576,2.9312937,0.122089386,0.9687775,436.5918,0.9242744,0.14999999,11674.24891591072,-0.55098534,-0.75775427,0.84303063
4.7513122e-11,,-0.059198193,0.92032045,0.23682687,71540,0.2929293,2.0980093e-09,0.9242744,1.0078336,0.057779144,1.1820614,,3577,21.950705,0.12206775,0.9687775,436.63647,0.9242744,0.14999999,11679.41641998291,-0.55084735,-0.75796294,0.84305227
4.7486567e-11,,-1.9803034,0.45681423,-0.33185562,71560,-0.61616164,1.8318798e-06,0.9242744,1.0044119,0.057322573,1.1820493,,3578,2.8234427,0.12217569,0.9687775,437.14478,0.9242744,0.14999999,11684.721141576767,-0.5512452,-0.7582263,0.8429443
4.746004e-11,,-0.356696,0.9134155,-0.61788,71580,-0.41414142,3.2687638,0.9242744,0.98648936,1.3734207,1.1817799,,3579,3.4030519,0.122155964,0.9687775,437.1963,0.9242744,0.14999999,11690.251037597656,-0.5511898,-0.7584897,0.84296405
4.7433526e-11,,-0.058719542,0.92096424,-0.8183881,71600,-0.61616164,2.820278,0.9242744,1.0044075,0.057331692,1.18189,,3580,2.821863,0.12213421,0.9687775,437.24048,0.9242744,0.14999999,11694.93092417717,-0.5510561,-0.7583854,0.8429858
4.7407037e-11,,-0.080531865,0.9195911,-0.58240503,71620,-0.6363636,1.3804731,0.9242744,1.0036197,0.037778664,1.1815615,,3581,2.814653,0.12211281,0.9687775,437.2859,0.9242744,0.14999999,11701.041328907013,-0.55092335,-0.7586487,0.8430072
4.738057e-11,,-0.06610107,0.920819,-0.77601665,71640,-0.6363636,2.6633425,0.9242744,1.0037879,0.037788816,1.1815807,,3582,2.8132274,0.122091115,0.9687775,437.33032,0.9242744,0.14999999,11706.449004888535,-0.55078715,-0.75891733,0.8430289
4.7354128e-11,,-0.07437608,0.9205207,-0.6199905,71660,-0.65656567,2.0864809,0.9242744,1.002789,0.024453409,1.1814089,,3583,2.812152,0.12206954,0.9687775,437.375,0.9242744,0.14999999,11712.857476711273,-0.5506531,-0.7591859,0.8430505
4.7327704e-11,,-0.056454096,0.92229354,-0.71627843,71680,-0.6363636,2.7973661,0.9242744,1.0039408,0.037809256,1.1814547,,3584,2.8104057,0.122047424,0.9687775,437.41797,0.9242744,0.14999999,11717.522921800613,-0.5505144,-0.7594582,0.8430726
4.730131e-11,,-0.062734626,0.9216976,-0.70245516,71700,-0.65656567,2.6160884,0.9242744,1.0031384,0.024466634,1.1814624,,3585,2.8093338,0.12202543,0.9687775,437.46118,0.9242744,0.14999999,11722.364941835403,-0.5503774,-0.7597266,0.8430946
4.727493e-11,,-0.059758436,0.9215858,-0.5008331,71720,-0.67676765,2.7822967,0.9242744,1.002041,0.015548002,1.1815008,,3586,2.8131018,0.122003555,0.9687775,437.50488,0.9242744,0.14999999,11726.728018283844,-0.55023974,-0.7599987,0.84311646
