LQGsigma_higher,IWFirstEpisode,ReturnMean,Iteration,IWMax,DenMISEMeanLog,IWMin,IWLastEpisode,ReturnLastEpisode,LQGmu1_higher,Regret/t,TimeElapsed,DenMISELogFirst,ReturnStepMax,IWMean,ReturnMin,Delta,Bound,Regret,DenMISELogLast,ReturnAbsMax,LQGmu1_actor,TimestepsSoFar,ReturnMax
0.14999999,0.00365156,0.84250194,1801,3.3695056,-0.6668492,,3.3519392,0.9418236,-0.57575756,0.12261808,3894.1004598140717,-0.90808964,0.9869086,0.9999363,,1.8742352e-10,1.3372884,220.8352,-0.2414271,0.94328344,-0.5311493,36020,0.94328344
0.14999999,0.009999942,0.84255666,1802,3.4069605,-0.6666167,,3.4057882,0.9411016,-0.53535354,0.12256336,3899.48539185524,-0.9086427,0.9869086,0.99779236,,1.8721558e-10,1.3372836,220.85913,-0.24768771,0.94328344,-0.82066745,36040,0.94328344
0.14999999,0.0007046242,0.8426111,1803,3.3341537,-0.66637915,,1.5823076,0.9407497,-0.6363636,0.12250894,3904.9954664707184,-0.9091919,0.9869086,0.9999703,,1.8700795e-10,1.3361819,220.88367,-0.23554492,0.94328344,-0.5705232,36060,0.94328344
0.14999999,0.0021515028,0.842666,1804,3.3432407,-0.66613936,,3.3111348,0.94164616,-0.5959596,0.12245405,3910.4102029800415,-0.909746,0.9869086,1.000712,,1.8680069e-10,1.336106,220.9071,-0.23348758,0.94328344,-0.4052523,36080,0.94328344
0.14999999,0.13289006,0.84272003,1805,3.610473,-0.6659403,,3.6092675,0.94013166,-0.41414142,0.122399986,3915.9289853572845,-0.910299,0.9869086,0.98219395,,1.8659375e-10,1.3365194,220.932,-0.30707926,0.94328344,-0.470648,36100,0.94328344
0.14999999,0.060388274,0.84277403,1806,3.524884,-0.6657312,,3.4642754,0.94034845,-0.45454547,0.122345984,3920.358822822571,-0.91077924,0.9869086,0.98812103,,1.8638718e-10,1.3363955,220.95679,-0.27008405,0.94328344,-0.33236098,36120,0.94328344
0.14999999,0.27237368,0.8428275,1807,3.6855316,-0.6655615,,3.6217637,0.9392724,-0.37373737,0.12229252,3923.6706256866455,-0.91129935,0.9869086,0.97961843,,1.8618093e-10,1.3362956,220.98267,-0.34682423,0.94328344,-0.4845819,36140,0.94328344
0.14999999,0.06044402,0.8428826,1808,3.5157146,-0.66534925,,3.384201,0.94247884,-0.45454547,0.122237444,3927.0652935504913,-0.91170186,0.9869086,0.9888264,,1.8597504e-10,1.3361065,221.00537,-0.26098508,0.94328344,-0.5573546,36160,0.94328344
0.14999999,0.16091692,0.8429374,1809,17.21562,-0.66511667,,2.6140494e-09,0.94219273,0.41414142,0.12218261,3936.410325527191,-0.9122214,0.9869086,1.0407208,,1.857695e-10,1.3360775,221.02832,-0.23289137,0.94328344,0.3731567,36180,0.94328344
0.14999999,0.010040445,0.8427169,1810,3.384993,-0.66572195,,1.7377508e-07,0.44366428,-0.53535354,0.122403145,3941.379376888275,-0.9126851,0.9869086,0.9989189,,1.8556427e-10,1.3359414,221.54968,-1.7983346,0.94328344,-0.49091348,36200,0.94328344
0.14999999,0.025571704,0.842771,1811,3.437579,-0.66549647,,3.4345045,0.94078547,-0.4949495,0.122349024,3946.254740715027,-0.91323185,0.9869086,0.9951675,,1.8535941e-10,1.3359375,221.5741,-0.25605318,0.94328344,-0.45415032,36220,0.94328344
0.14999999,0.039724745,0.84282565,1812,3.467242,-0.66528267,,3.4612088,0.94173795,-0.47474748,0.12229437,3951.1118981838226,-0.9137698,0.9869086,0.9929914,,1.8515486e-10,1.335892,221.59741,-0.2728641,0.94328344,-0.6482371,36240,0.94328344
0.14999999,0.0021613217,0.84288055,1813,3.3252158,-0.6650423,,3.1246061,0.9424123,-0.5959596,0.12223947,3956.7412679195404,-0.9142996,0.9869086,1.0022024,,1.8495068e-10,1.3355167,221.62012,-0.22185868,0.94328344,-0.64206046,36260,0.94328344
0.14999999,0.0012491782,0.8429352,1814,3.3155317,-0.6647962,,3.2664547,0.9420691,-0.61616164,0.12218481,3961.937110900879,-0.9148498,0.9869086,1.0023663,,1.847468e-10,1.3354551,221.64319,-0.22042924,0.94328344,-0.67880046,36280,0.94328344
0.14999999,0.00070901244,0.84299,1815,3.310833,-0.66455114,,3.190563,0.94244564,-0.6363636,0.12213004,3964.7249076366425,-0.91540027,0.9869086,1.0020547,,1.8454328e-10,1.3353529,221.66602,-0.22203556,0.94328344,-0.8688352,36300,0.94328344
0.14999999,1.180415e-09,0.84304374,1816,4.987787,-0.6643193,,2.3185236,0.9404612,-1.0,0.12207627,3969.135847568512,-0.91595066,0.9869086,1.0076548,,1.8434011e-10,1.3351583,221.69055,-0.24506474,0.94328344,-1.2119375,36320,0.94328344
0.14999999,1.1810659e-09,0.8430932,1817,4.976863,-0.664825,,4.808391,0.9330451,-1.0,0.1220268,3972.7235736846924,-0.91650116,0.9869086,1.008344,,1.8413725e-10,1.3353165,221.72266,-1.5903484,0.94328344,-1.1843703,36340,0.94328344
0.14999999,1.1817148e-09,0.84314317,1818,4.9659986,-0.66518945,,4.7478795,0.9337994,-1.0,0.12197685,3975.5249371528625,-0.9170514,0.9869086,1.009,,1.8393473e-10,1.3354475,221.7539,-1.3349034,0.94328344,-1.032859,36360,0.94328344
0.14999999,1.1823641e-09,0.84319526,1819,4.955196,-0.66507274,,4.11804,0.937996,-1.0,0.12192476,3978.6728880405426,-0.9176013,0.9869086,1.0093098,,1.8373254e-10,1.3352667,221.78113,-0.4611895,0.94328344,-0.7976356,36380,0.94328344
0.14999999,2.7797357e-06,0.8432493,1820,27.833393,-0.6648319,,2.1357265e-25,0.94153506,0.8181818,0.1218707,3981.4800684452057,-0.9181509,0.9869086,1.0294917,,1.835307e-10,1.3350266,221.80469,-0.23524491,0.94328344,0.67699224,36400,0.94328344
0.14999999,8.091687e-06,0.8429437,1821,3.3620956,-0.66564065,,8.6831294e-20,0.28674304,-0.7777778,0.12217629,3984.292226076126,-0.91870016,0.9869086,0.98911166,,1.833292e-10,1.3342289,222.48303,-2.1616395,0.94328344,-0.93706465,36420,0.94328344
0.14999999,1.1843142e-09,0.84299695,1822,4.9498515,-0.665433,,3.2096488,0.9398474,-1.0,0.12212306,3987.1028451919556,-0.9192492,0.9869086,1.0090669,,1.83128e-10,1.3345393,222.5083,-0.2759992,0.94328344,-0.9133147,36440,0.94328344
0.14999999,3.9745146e-06,0.8430501,1823,3.3620415,-0.6652044,,2.559476,0.94006807,-0.7979798,0.122069895,3989.9010643959045,-0.9197979,0.9869086,0.9877663,,1.8292715e-10,1.3340297,222.53345,-0.25722426,0.94328344,-0.71685326,36460,0.94328344
0.14999999,3.9766946e-06,0.8431046,1824,3.357693,-0.6649703,,2.8790615,0.94234806,-0.7979798,0.12201542,3992.705051422119,-0.92034626,0.9869086,0.98804235,,1.8272663e-10,1.333758,222.55615,-0.22553873,0.94328344,-0.78353995,36480,0.94328344
0.14999999,8.109463e-06,0.84315866,1825,3.3489137,-0.66473913,,3.347642,0.94176865,-0.7777778,0.121961355,3995.5373106002808,-0.9208944,0.9869086,0.99029124,,1.8252644e-10,1.333731,222.57947,-0.23081255,0.94328344,-0.9458412,36500,0.94328344
0.14999999,1.1869148e-09,0.84321153,1826,4.947117,-0.6645349,,3.302455,0.9396341,-1.0,0.121908486,3998.4138054847717,-0.92144215,0.9869086,1.0089111,,1.8232657e-10,1.3337501,222.60498,-0.28166643,0.94328344,-0.701874,36520,0.94328344
0.14999999,0.00039758152,0.8432656,1827,3.3108268,-0.6642882,,3.1730893,0.941962,-0.65656567,0.121854424,4001.6575169563293,-0.9219896,0.9869086,1.0009854,,1.8212702e-10,1.3340404,222.62805,-0.22214296,0.94328344,-0.5587113,36540,0.94328344
0.14999999,0.0012588172,0.84331876,1828,3.3096132,-0.6640497,,3.10716,0.940553,-0.61616164,0.12180126,4005.515186071396,-0.9225366,0.9869086,1.0025826,,1.8192782e-10,1.3338274,222.65271,-0.2288731,0.94328344,-0.6022437,36560,0.94328344
0.14999999,0.0012595053,0.8433725,1829,3.3054395,-0.66380507,,3.295799,0.9415563,-0.61616164,0.121747494,4011.4607977867126,-0.9230828,0.9869086,1.003076,,1.8172894e-10,1.3338152,222.67615,-0.21877177,0.94328344,-0.43483514,36580,0.94328344
0.14999999,0.040118333,0.8434257,1830,3.4698324,-0.6635969,,3.4154415,0.94073933,-0.47474748,0.12169433,4016.1691403388977,-0.92362875,0.9869086,0.99215096,,1.8153039e-10,1.3334912,222.70068,-0.2855252,0.94328344,-0.53463686,36600,0.94328344
0.14999999,0.010156256,0.8434801,1831,3.3634717,-0.6633665,,3.3588076,0.9430471,-0.53535354,0.12163991,4019.8200516700745,-0.9241531,0.9869086,1.0004073,,1.8133214e-10,1.3334651,222.72266,-0.23341589,0.94328344,-0.3686837,36620,0.94328344
0.14999999,0.27604645,0.84353334,1832,3.688479,-0.6631821,,3.6807365,0.9408868,-0.37373737,0.12158668,4024.7019593715668,-0.9246936,0.9869086,0.9792996,,1.8113425e-10,1.3334932,222.74683,-0.32549894,0.94328344,-0.24703625,36640,0.94328344
0.14999999,1.915772,0.8435846,1833,4.133787,-0.6630573,,4.0031576,0.9375959,-0.23232323,0.12153542,4028.2585554122925,-0.9250886,0.9869086,0.9966287,,1.8093665e-10,1.333629,222.77441,-0.4137124,0.94328344,0.0022778362,36660,0.94328344
0.14999999,6.093695,0.8435671,1834,9.358048,-0.6631971,,5.986694,0.81159025,0.07070707,0.121552944,4031.024736404419,-0.9245894,0.9869086,1.0094892,,1.807394e-10,1.333894,222.9281,-0.91541487,0.94328344,-0.11774324,36680,0.94328344
0.14999999,3.875225,0.843608,1835,4.717776,-0.6631552,,4.697772,0.918682,-0.15151516,0.121511996,4033.7987694740295,-0.92181736,0.9869086,1.0225505,,1.8054246e-10,1.3340318,222.97449,-0.5942522,0.94328344,-0.3955127,36700,0.94328344
0.14999999,0.27482325,0.84366065,1836,3.680933,-0.66294914,,3.576196,0.940185,-0.37373737,0.121459365,4036.5807247161865,-0.92025256,0.9869086,0.9799109,,1.8034585e-10,1.3331974,222.99939,-0.30665517,0.94328344,-0.46684054,36720,0.94328344
0.14999999,0.0399989,0.84371334,1837,3.456839,-0.6627427,,3.4554079,0.9402738,-0.47474748,0.121406674,4039.358678340912,-0.92064744,0.9869086,0.99357826,,1.8014955e-10,1.3332186,223.02405,-0.26314837,0.94328344,-0.33989382,36740,0.94328344
0.14999999,0.27507544,0.84376436,1838,3.6720786,-0.6625708,,3.6424046,0.93754214,-0.37373737,0.12135565,4042.5531339645386,-0.9211699,0.9869086,0.9808674,,1.7995358e-10,1.3331412,223.05176,-0.33991554,0.94328344,-0.15920529,36760,0.94328344
0.14999999,2.8200386,0.8438085,1839,4.356449,-0.66250205,,4.3550057,0.9249482,-0.1919192,0.121311545,4045.3244042396545,-0.92156416,0.9869086,1.0103452,,1.797579e-10,1.3333251,223.09192,-0.51692665,0.94328344,-0.15707982,36780,0.94328344
0.14999999,3.3321958,0.84385115,1840,4.5086617,-0.6624186,,4.4458065,0.9223816,-0.17171717,0.12126887,4048.111876010895,-0.9205755,0.9869086,1.0172333,,1.7956257e-10,1.3332586,223.13464,-0.5185409,0.94328344,-0.1472788,36800,0.94328344
0.14999999,3.32798,0.8438894,1841,4.5000854,-0.6623394,,4.4727583,0.91433996,-0.17171717,0.1212306,4050.8933136463165,-0.9193095,0.9869086,1.0178092,,1.7936755e-10,1.3331511,223.18555,-0.53309566,0.94328344,-0.21810348,36820,0.94328344
0.14999999,0.0028493283,0.8439392,1842,21.540478,-0.6622059,,1.6493375e-06,0.93554777,0.5959596,0.12118083,4055.1479091644287,-0.9180464,0.9869086,1.0075643,,1.7917286e-10,1.3330289,223.21509,-0.4333204,0.94328344,0.5088235,36840,0.94328344
0.14999999,2.3344266,0.84368974,1843,4.204058,-0.6629083,,0.00018210057,0.38422018,-0.21212122,0.12143028,4060.640399456024,-0.9185876,0.9869086,1.0055275,,1.7897847e-10,1.3329805,223.79602,-1.9611219,0.94328344,-0.0019894987,36860,0.94328344
0.14999999,3.8599362,0.8436879,1844,4.6802773,-0.6630316,,3.9601796,0.8403611,-0.15151516,0.121432126,4064.4455621242523,-0.9178642,0.9869086,1.0241637,,1.7878439e-10,1.3322266,223.92078,-0.89495057,0.94328344,-0.2401058,36880,0.94328344
0.14999999,0.44810575,0.8437361,1845,16.177143,-0.6628811,,0.001589543,0.93254304,0.35353535,0.121383905,4069.553455352783,-0.9163153,0.9869086,1.0342606,,1.7859064e-10,1.33184,223.95337,-0.40884018,0.94328344,0.3142499,36900,0.94328344
0.14999999,1.8996059,0.84352887,1846,4.0858545,-0.66344345,,0.0196795,0.46121016,-0.23232323,0.12159115,4073.3446753025055,-0.91661435,0.9869086,0.9992675,,1.7839723e-10,1.3317902,224.45728,-1.7323576,0.94328344,-0.11792239,36920,0.94328344
0.14999999,3.3174071,0.8435677,1847,4.4737835,-0.6634005,,4.466268,0.91513443,-0.17171717,0.12155229,4076.423768520355,-0.9161274,0.9869086,1.0189345,,1.782041e-10,1.331794,224.50708,-0.58268017,0.94328344,-0.06306621,36940,0.94328344
0.14999999,4.3896623,0.8435974,1848,4.8911905,-0.6634162,,4.881906,0.8984616,-0.13131313,0.121522605,4079.1771054267883,-0.9148742,0.9869086,1.0305287,,1.780113e-10,1.33164,224.57373,-0.7108575,0.94328344,-0.26633465,36960,0.94328344
0.14999999,2.3215182,0.8436466,1849,4.170646,-0.6632486,,3.655589,0.93471164,-0.21212122,0.12147343,4082.4744555950165,-0.9130426,0.9869086,1.0063102,,1.778188e-10,1.3309346,224.60437,-0.383389,0.94328344,-0.1719843,36980,0.94328344
0.14999999,1.1761472e-09,0.84369445,1850,4.998596,-0.6631478,,1.0412007e-06,0.93211424,-1.0,0.12142557,4085.878561973572,-0.91232854,0.9869086,1.006174,,1.7762661e-10,1.3309271,224.63733,-0.48246056,0.94328344,-1.2933608,37000,0.94328344
0.14999999,1.1767822e-09,0.84374154,1851,4.987822,-0.6641514,,4.913734,0.9308708,-1.0,0.12137848,4090.063033103943,-0.9128689,0.9869086,1.0069051,,1.7743473e-10,1.3311301,224.67151,-2.5263102,0.94328344,-1.139729,37020,0.94328344
0.14999999,1.1774176e-09,0.8437911,1852,4.977105,-0.66432494,,4.6465335,0.9355534,-1.0,0.12132889,4095.5844168663025,-0.91340905,0.9869086,1.0074921,,1.7724318e-10,1.3312122,224.70105,-0.99181116,0.94328344,-1.0019243,37040,0.94328344
0.14999999,2.7986445,0.8438421,1853,4.298546,-0.6641679,,1.8102822e-06,0.93817353,-0.1919192,0.12127793,4100.929152011871,-0.91394883,0.9869086,1.0134438,,1.770519e-10,1.3309329,224.72803,-0.37997347,0.94328344,-0.080322154,37060,0.94328344
0.14999999,1.1769125e-09,0.84387,1854,4.9691253,-0.66416043,,3.5467544e-08,0.89555204,-1.0,0.12125003,4104.410732746124,-0.9129792,0.9869086,1.0076696,,1.7686098e-10,1.3309278,224.7976,-0.66289085,0.94328344,-1.1646979,37080,0.94328344
0.14999999,1.1775478e-09,0.84391814,1855,4.9585166,-0.6644302,,4.6982474,0.93319464,-1.0,0.12120187,4108.794023036957,-0.91351837,0.9869086,1.008286,,1.7667036e-10,1.3310349,224.82947,-1.1717948,0.94328344,-1.0056694,37100,0.94328344
0.14999999,3.8452697,0.8439689,1856,4.647078,-0.6642761,,3.5590625e-07,0.9382497,-0.15151516,0.12115109,4113.903027296066,-0.9140573,0.9869086,1.0262585,,1.7648004e-10,1.3307817,224.85632,-0.38609654,0.94328344,-0.24511169,37120,0.94328344
0.14999999,1.1763805e-09,0.84401464,1857,4.9506283,-0.6641196,,1.2546594e-05,0.9287931,-1.0,0.12110537,4117.73210144043,-0.9125263,0.9869086,1.0084779,,1.7629001e-10,1.3307673,224.8927,-0.3992337,0.94328344,-0.6597303,37140,0.94328344
0.14999999,0.6977619,0.84406745,1858,3.7970314,-0.66387945,,0.23094803,0.9422754,-0.3131313,0.12105256,4123.432788610458,-0.91306466,0.9869086,0.9823216,,1.761003e-10,1.3305335,224.91565,-0.22583133,0.94328344,-0.3476315,37160,0.94328344
0.14999999,0.38001868,0.844119,1859,3.7014253,-0.6637098,,3.6976845,0.9398373,-0.35353535,0.121001005,4126.642298460007,-0.91322726,0.9869086,0.98014647,,1.7591091e-10,1.3305111,224.9408,-0.3302999,0.94328344,-0.34733385,37180,0.94328344
0.14999999,0.3801454,0.8441704,1860,3.6960576,-0.6635409,,3.6926494,0.93963736,-0.35353535,0.120949626,4133.157178401947,-0.9135606,0.9869086,0.98077315,,1.757218e-10,1.330522,224.96631,-0.32901725,0.94328344,-0.16289298,37200,0.94328344
0.14999999,2.7984905,0.8442143,1861,4.282535,-0.6634602,,4.277536,0.92591923,-0.1919192,0.1209057,4142.5741419792175,-0.91389376,0.9869086,1.0151309,,1.7553299e-10,1.3306813,225.0055,-0.49391836,0.94328344,-0.07331146,37220,0.94328344
0.14999999,3.8409312,0.84424466,1862,4.6299243,-0.6634607,,4.576608,0.90067965,-0.15151516,0.12087536,4148.36307144165,-0.91292834,0.9869086,1.0276572,,1.753445e-10,1.3305068,225.06995,-0.6786837,0.94328344,-0.4827879,37240,0.94328344
0.14999999,0.003663685,0.8442961,1863,3.350091,-0.6632289,,2.8429165,0.9401212,-0.57575756,0.12082392,4153.172657012939,-0.9114046,0.9869086,1.0004936,,1.7515632e-10,1.3302246,225.09497,-0.2587236,0.94328344,-0.8285887,37260,0.94328344
0.14999999,1.1756897e-09,0.8443479,1864,4.956077,-0.66300327,,1.7654015,0.9409705,-1.0,0.12077212,4158.81377530098,-0.91193926,0.9869086,1.0074508,,1.7496844e-10,1.3294063,225.11926,-0.24312623,0.94328344,-0.9671317,37280,0.94328344
0.14999999,8.041476e-06,0.8443988,1865,3.3814712,-0.6628126,,1.6411362,0.9390943,-0.7777778,0.12072122,4163.160880804062,-0.9124756,0.9869086,0.98695046,,1.7478086e-10,1.3292184,225.14514,-0.31398273,0.94328344,-0.7801569,37300,0.94328344
0.14999999,8.045788e-06,0.8444507,1866,3.377161,-0.66259253,,3.3771288,0.9413169,-0.7777778,0.120669305,4168.332188844681,-0.9130116,0.9869086,0.98748684,,1.7459358e-10,1.3292077,225.16895,-0.23897012,0.94328344,-0.5396862,37320,0.94328344
0.14999999,0.01004911,0.84450287,1867,3.3814788,-0.6623721,,3.3719645,0.9419207,-0.53535354,0.12061715,4173.991209983826,-0.9135474,0.9869086,0.9982541,,1.7440659e-10,1.329546,225.19214,-0.23773117,0.94328344,-0.38809323,37340,0.94328344
0.14999999,0.19261552,0.8445551,1868,3.610187,-0.6621821,,3.6070416,0.9419403,-0.3939394,0.12056494,4178.515749454498,-0.91407746,0.9869086,0.9823864,,1.7421989e-10,1.3296708,225.21533,-0.3054659,0.94328344,-0.538725,37360,0.94328344
0.14999999,0.016194547,0.8446077,1869,3.3987236,-0.6619637,,3.3266897,0.942875,-0.5151515,0.12051231,4182.335911035538,-0.9145096,0.9869086,0.9970998,,1.7403352e-10,1.3294784,225.23755,-0.2361454,0.94328344,-0.7152178,37380,0.94328344
0.14999999,0.0007087538,0.84465986,1870,3.324872,-0.66173524,,2.918818,0.94221294,-0.6363636,0.12046015,4187.08654499054,-0.9150358,0.9869086,1.000095,,1.7384745e-10,1.329262,225.2605,-0.23117486,0.94328344,-0.50681674,37400,0.94328344
0.14999999,0.006141931,0.84471196,1871,3.3482451,-0.6615126,,3.2225509,0.9420576,-0.5555556,0.12040806,4190.89653134346,-0.91557,0.9869086,1.0003896,,1.7366164e-10,1.3289052,225.28345,-0.24478014,0.94328344,-0.51617134,37420,0.94328344
0.14999999,0.016220335,0.8447642,1872,3.3879712,-0.66128737,,3.3812413,0.9425713,-0.5151515,0.120355844,4195.4038071632385,-0.9161011,0.9869086,0.99776506,,1.7347616e-10,1.3289354,225.30615,-0.24008459,0.94328344,-0.52566826,37440,0.94328344
0.14999999,0.016228862,0.84481645,1873,3.3836575,-0.6610615,,3.3576941,0.94261485,-0.5151515,0.12030357,4198.479197740555,-0.91662645,0.9869086,0.9982492,,1.7329096e-10,1.328916,225.32861,-0.23553081,0.94328344,-0.703102,37460,0.94328344
0.14999999,0.000710255,0.84486806,1874,3.3125691,-0.6608312,,3.0239334,0.9415108,-0.6363636,0.12025195,4202.747379779816,-0.9171516,0.9869086,1.0009754,,1.7310609e-10,1.3288054,225.35217,-0.22735497,0.94328344,-0.41679606,37480,0.94328344
0.14999999,0.09104678,0.84491915,1875,3.5141625,-0.66063035,,3.5122228,0.94068754,-0.43434343,0.12020087,4207.880609989166,-0.9176847,0.9869086,0.9875145,,1.729215e-10,1.3283155,225.37659,-0.28491002,0.94328344,-0.74958855,37500,0.94328344
0.14999999,8.087391e-06,0.84497076,1876,3.3733096,-0.66040987,,3.301794,0.9417536,-0.7777778,0.120149255,4213.480882883072,-0.9181693,0.9869086,0.98777515,,1.7273717e-10,1.3284525,225.40002,-0.233943,0.94328344,-0.73161256,37520,0.94328344
0.14999999,0.0003962767,0.8450227,1877,3.3112996,-0.66018707,,2.953622,0.942411,-0.65656567,0.12009734,4217.926119089127,-0.9187022,0.9869086,1.0001729,,1.7255318e-10,1.3285115,225.42273,-0.23000714,0.94328344,-0.6207806,37540,0.94328344
0.14999999,0.00039648783,0.8450742,1878,3.307229,-0.65995073,,3.207899,0.9416913,-0.65656567,0.12004584,4221.634403467178,-0.91923463,0.9869086,1.0006169,,1.7236945e-10,1.3284657,225.44604,-0.21589196,0.94328344,-0.6198228,37560,0.94328344
0.14999999,0.0007121151,0.8451257,1879,3.2979167,-0.6597135,,3.276651,0.9418263,-0.6363636,0.11999434,4224.528782367706,-0.9197667,0.9869086,1.0022938,,1.7218604e-10,1.3284321,225.46948,-0.21472026,0.94328344,-0.51026577,37580,0.94328344
0.14999999,0.0021743267,0.84517694,1880,3.2965646,-0.6594872,,2.8611088,0.941611,-0.5959596,0.11994308,4227.375155925751,-0.9202984,0.9869086,1.0035444,,1.7200291e-10,1.3280463,225.49304,-0.23621516,0.94328344,-0.57024574,37600,0.94328344
0.14999999,0.0036983772,0.8452288,1881,3.3021464,-0.6592503,,3.3020256,0.9427088,-0.57575756,0.11989123,4230.664534330368,-0.92082906,0.9869086,1.0037953,,1.7182007e-10,1.3280407,225.51538,-0.21702978,0.94328344,-0.36870986,37620,0.94328344
0.14999999,0.13436793,0.8452775,1882,3.5492938,-0.659064,,3.470661,0.9368522,-0.41414142,0.11984253,4234.198072433472,-0.9213586,0.9869086,0.9852971,,1.7163752e-10,1.3278292,225.54358,-0.31203082,0.94328344,-0.41158673,37640,0.94328344
0.14999999,0.13442971,0.8453287,1883,3.5444953,-0.6588733,,3.535172,0.9416256,-0.41414142,0.11979133,4238.606584072113,-0.9218184,0.9869086,0.98586434,,1.714553e-10,1.3278354,225.56714,-0.28472546,0.94328344,-0.27422523,37660,0.94328344
0.14999999,0.70422024,0.8453773,1884,3.7751746,-0.6587293,,3.7341752,0.93712837,-0.3131313,0.11974269,4241.573303222656,-0.9222779,0.9869086,0.9835941,,1.7127331e-10,1.3277891,225.59521,-0.37298286,0.94328344,-0.46133906,37680,0.94328344
0.14999999,0.8128009,0.8454283,1885,15.598816,-0.6585237,,5.5808287e-06,0.9413158,0.3131313,0.11969173,4246.707002162933,-0.92243487,0.9869086,1.0210313,,1.7109164e-10,1.3275983,225.6189,-0.25463217,0.94328344,0.09027618,37700,0.94328344
0.14999999,6.081184,0.8452682,1886,9.440358,-0.6588082,,8.87102,0.54338926,0.07070707,0.11985183,4251.593982458115,-0.9225341,0.9869086,1.0048347,,1.7091026e-10,1.3277156,226.04053,-1.2131183,0.94328344,-0.030344866,37720,0.94328344
0.14999999,4.4115367,0.845272,1887,4.90025,-0.65888494,,4.753955,0.8526502,-0.13131313,0.11984801,4254.401333332062,-0.919845,0.9869086,1.0307599,,1.7072915e-10,1.3277363,226.1532,-0.80734193,0.94328344,0.019208133,37740,0.94328344
0.14999999,0.039894737,0.8451925,1888,3.4222894,-0.6590311,,0.030839106,0.6949965,-0.47474748,0.119927526,4257.488007068634,-0.9180397,0.9869086,0.99463683,,1.7054835e-10,1.3272291,226.42322,-0.9648954,0.94328344,-0.44428325,37760,0.94328344
0.14999999,1.8699344e-09,0.8452433,1889,52.40771,-0.658825,,2.5579898e-20,0.94126976,1.0,0.11987674,4264.121469259262,-0.91854805,0.9869086,0.88340706,,1.7036782e-10,1.3272203,226.44714,-0.2638728,0.94328344,0.8500452,37780,0.94328344
0.14999999,0.03993615,0.84488213,1890,3.419716,-0.659801,,3.3121736e-16,0.1626254,-0.47474748,0.12023789,4267.962815999985,-0.9190773,0.9869086,0.99513364,,1.7018759e-10,1.3272216,227.24951,-2.3797414,0.94328344,-0.45045424,37800,0.94328344
0.14999999,0.0609224,0.84493285,1891,3.4524307,-0.65959203,,3.447291,0.94077975,-0.45454547,0.12018716,4271.106500148773,-0.9195851,0.9869086,0.9927487,,1.7000765e-10,1.3272235,227.27393,-0.25977916,0.94328344,-0.5164098,37820,0.94328344
0.14999999,0.025747467,0.8449836,1892,3.3776517,-0.6593682,,3.3077776,0.940854,-0.4949495,0.12013644,4274.61896276474,-0.9200816,0.9869086,0.9987151,,1.6982797e-10,1.3271525,227.2981,-0.22832938,0.94328344,-0.49530956,37840,0.94328344
0.14999999,0.025760723,0.84503454,1893,3.373415,-0.65914524,,3.3654456,0.9414749,-0.4949495,0.12008548,4277.43390917778,-0.92059636,0.9869086,0.9991994,,1.6964859e-10,1.3271402,227.32178,-0.23538171,0.94328344,-0.29342192,37860,0.94328344
0.14999999,6.6775203,0.8450834,1894,7.7426176,-0.6589858,,0.4901373,0.93762225,0.01010101,0.1200366,4281.831012010574,-0.92111087,0.9869086,1.0262471,,1.694695e-10,1.3269205,227.34924,-0.35599732,0.94328344,-0.08130904,37880,0.94328344
0.14999999,4.4039307,0.84512365,1895,4.894744,-0.65897524,,4.8887944,0.92133576,-0.13131313,0.11999637,4287.5891745090485,-0.9181193,0.9869086,1.0315477,,1.6929068e-10,1.3273914,227.39319,-0.6643289,0.94328344,0.124882504,37900,0.94328344
0.14999999,1.1808586e-09,0.84495795,1896,5.02769,-0.659308,,6.114312e-12,0.5310315,-1.0,0.12016207,4292.960656881332,-0.9163256,0.9869086,1.0044439,,1.6911214e-10,1.3262466,227.82727,-1.3205569,0.94328344,-1.1663586,37920,0.94328344
0.14999999,1.1814805e-09,0.84500545,1897,5.0170403,-0.65958947,,4.757809,0.9348837,-1.0,0.120114565,4295.938960790634,-0.9168529,0.9869086,1.0050639,,1.689339e-10,1.326368,227.8573,-1.1966099,0.94328344,-0.6179026,37940,0.94328344
0.14999999,0.016241092,0.84505635,1898,3.347123,-0.65935117,,2.6007495,0.94179785,-0.5151515,0.12006366,4302.796587944031,-0.9173799,0.9869086,1.0016946,,1.6875593e-10,1.3269756,227.88086,-0.21223572,0.94328344,-0.67584336,37960,0.94328344
0.14999999,0.0021691136,0.84510726,1899,3.2851958,-0.6591186,,2.872939,0.9415812,-0.5959596,0.12001276,4305.878340482712,-0.91789806,0.9869086,1.0046475,,1.6857826e-10,1.3265401,227.9043,-0.21896343,0.94328344,-0.49555042,37980,0.94328344
0.14999999,0.01009823,0.8451581,1900,3.3160868,-0.65889263,,3.244253,0.9418552,-0.53535354,0.11996192,4308.920117616653,-0.9184234,0.9869086,1.0036719,,1.6840085e-10,1.3264343,227.92761,-0.23391014,0.94328344,-0.35403448,38000,0.94328344
0.14999999,0.38219747,0.8452074,1901,3.6632888,-0.6587099,,3.6439557,0.93884,-0.35353535,0.119912624,4313.898234605789,-0.91894424,0.9869086,0.9828285,,1.6822371e-10,1.3265638,227.95386,-0.31489384,0.94328344,-0.54243994,38020,0.94328344
