TimestepsSoFar,ReturnMax,Regret/t,IWMean,Iteration,ReturnMin,ReturnAbsMax,IWMin,DenMISELogFirst,ReturnMean,IWFirstEpisode,ReturnStepMax,Delta,LQGmu1_higher,TimeElapsed,LQGmu1_actor,IWMax,Regret,ReturnLastEpisode,LQGsigma_higher,DenMISEMeanLog,Bound,DenMISELogLast,IWLastEpisode
2040,0.9447293,0.22590363,0.89753157,102,,0.9447293,,-0.9537887,0.7392164,1.0215592e-07,0.9882638,5.8432047e-08,-0.7979798,88.31003046035767,-0.6992406,5.2745013,23.042175,0.72198564,0.14999999,-0.80233973,2.700362,-0.811048,2.9089072e-06
2060,0.9447293,0.22392517,1.0835261,103,,0.9447293,,-0.9635449,0.74119484,3.725788e-05,0.9882638,5.7302962e-08,-0.6363636,90.70071721076965,-0.66807485,4.4463863,23.064293,0.94300634,0.14999999,-0.8010904,2.6888595,-0.5607865,4.267858
2080,0.9447293,0.22198105,0.8899739,104,,0.9447293,,-0.97320646,0.74313897,0.23060508,0.9882638,5.6206275e-08,0.4949495,93.09256505966187,0.4649432,8.768159,23.08603,0.9433814,0.14999999,-0.79751277,2.6863306,-0.50087017,3.8740875e-13
2100,0.9447293,0.2251783,0.75777,105,,0.9447293,,-0.980561,0.7399417,6.7252684,0.9882638,5.5140777e-08,0.15151516,95.55203485488892,0.32900578,7.4228306,23.643723,0.40742233,0.14999999,-0.80182046,2.6620867,-1.1184043,0.9171703
2120,0.9447293,0.22780412,1.1103745,106,,0.9447293,,-0.9279572,0.7373159,6.9187554e-05,0.9882638,5.4105296e-08,-0.61616164,98.38707447052002,-0.56942254,4.3087883,24.147232,0.46160907,0.14999999,-0.8069204,2.6517785,-1.0880327,1.8867594e-08
2140,0.9447293,0.22588319,1.1374787,107,,0.9447293,,-0.9373463,0.73923683,0.5603029,0.9882638,5.3098706e-08,-0.23232323,100.95727157592773,0.07207975,4.397091,24.169502,0.9428605,0.14999999,-0.8023085,2.6448307,-0.41221395,0.32147083
2160,0.9447293,0.22752655,0.79495233,108,,0.9447293,,-0.94142586,0.7375935,1.2524667e-11,0.9882638,5.2119947e-08,-1.0,103.41579294204712,-0.98868716,9.377052,24.572868,0.5617522,0.14999999,-0.8020803,2.6335247,-0.9031053,5.3041807e-11
2180,0.9447293,0.22566628,1.1701651,109,,0.9447293,,-0.9506425,0.73945373,0.0024549807,0.9882638,5.116801e-08,-0.4949495,105.24156761169434,-0.50295144,3.9426727,24.597626,0.9403579,0.14999999,-0.8047448,2.6147096,-0.8700823,0.02818399
2200,0.9447293,0.2238192,0.87939614,110,,0.9447293,,-0.9597525,0.7413008,1.7163062,0.9882638,5.024191e-08,0.35353535,107.07829022407532,0.37990257,8.113773,24.62011,0.94263816,0.14999999,-0.7993315,2.6121435,-0.36879927,3.2012034e-07
2220,0.9447293,0.22652382,0.9148664,111,,0.9447293,,-0.95332,0.7385962,5.1994476,0.9882638,4.9340724e-08,-0.01010101,108.90445017814636,-0.09583415,6.0938754,25.144142,0.44108355,0.14999999,-0.8030764,2.6087227,-1.0762511,0.26563567
2240,0.9447293,0.22499287,1.0493538,112,,0.9447293,,-0.91651076,0.74012715,1.1299276e-07,0.9882638,4.846357e-08,1.0,110.35455989837646,1.3471229,16.573809,25.199203,0.9100666,0.14999999,-0.80248463,2.6040528,-0.6397134,1.2978585e-11
2260,0.9447293,0.23127991,0.9005161,113,,0.9447293,,-0.9253997,0.7338401,9.92966e-08,0.9882638,4.760961e-08,-0.7979798,111.21549344062805,-0.6890353,5.1836677,26.134628,0.029689575,0.14999999,-0.8347738,2.6034935,-4.4554873,
2280,0.9447293,0.22944212,1.1508515,114,,0.9447293,,-0.93421036,0.7356779,0.00024414272,0.9882638,4.6778016e-08,-0.57575756,112.47317337989807,-0.43588644,4.1135798,26.156403,0.9433449,0.14999999,-0.8329729,2.5948076,-0.52101165,3.3670635
2300,0.9447293,0.22763449,1.1773459,115,,0.9447293,,-0.9429419,0.7374855,0.06685527,0.9882638,4.596802e-08,-0.35353535,114.47442293167114,-0.4825871,4.006564,26.177963,0.9435576,0.14999999,-0.82779753,2.594243,-0.37771958,3.3374152
2320,0.9447293,0.22586691,0.94900626,116,,0.9447293,,-0.95101875,0.7392531,0.012293173,0.9882638,4.517889e-08,0.6363636,116.38532423973083,0.9353763,9.060875,26.200562,0.94252086,0.14999999,-0.822333,2.5781164,-0.3608437,3.1477685e-12
2340,0.9447293,0.2313829,1.1963269,117,,0.9447293,,-0.95949656,0.7337371,0.004197744,0.9882638,4.4409898e-08,-0.47474748,118.4415283203125,-0.36319524,3.8429608,27.0718,0.093885325,0.14999999,-0.82747513,2.5670362,-1.3536294,6.6403175e-19
2360,0.9447293,0.2296322,1.0308857,118,,0.9447293,,-0.9679714,0.7354878,2.0726283,0.9882638,4.366038e-08,-0.13131313,120.24691581726074,-0.25798512,5.1026983,27.096603,0.9403139,0.14999999,-0.822008,2.5666666,-0.36848322,1.163917
2380,0.9447293,0.22795123,0.7891691,119,,0.9447293,,-0.9589981,0.7371688,1.27467e-11,0.9882638,4.292967e-08,-1.0,122.2665536403656,-0.90641874,9.474216,27.126198,0.9355289,0.14999999,-0.81864095,2.5585096,-0.44102794,2.0074924e-05
2400,0.9447293,0.22624838,1.1909202,120,,0.9447293,,-0.96736634,0.73887163,0.06850826,0.9882638,4.2217163e-08,-0.35353535,124.20390915870667,-0.3131323,3.9018114,27.149803,0.9415075,0.14999999,-0.8198898,2.5551429,-0.74176127,0.006263927
2420,0.9447293,0.22457457,0.8965829,121,,0.9447293,,-0.9750944,0.74054545,1.0435571e-07,0.9882638,4.1522238e-08,-0.7979798,126.05495309829712,-0.43748432,5.1166115,27.173523,0.94140697,0.14999999,-0.81476814,2.535633,-0.3811194,0.020970581
2440,0.9447293,0.22292703,1.2232158,122,,0.9447293,,-0.9833249,0.742193,0.045794822,0.9882638,4.0844334e-08,-0.37373737,127.97599530220032,-0.49671015,3.8021066,27.197098,0.94154865,0.14999999,-0.81182826,2.5501585,-0.34441885,3.4290953
2460,0.9447293,0.2213003,0.7775425,123,,0.9447293,,-0.9911129,0.7438197,5.492667,0.9882638,4.01829e-08,0.21212122,130.04499578475952,0.20275345,8.058912,27.21994,0.9422784,0.14999999,-0.80628085,2.5314476,-0.34265518,5.3035998e-05
2480,0.9447293,0.22322524,1.2088121,124,,0.9447293,,-0.9555226,0.7418948,0.0024669901,0.9882638,3.95374e-08,-0.4949495,132.11318612098694,-0.56677794,3.7850053,27.679932,0.5051187,0.14999999,-0.81007314,2.526673,-1.0427433,0.0001512435
2500,0.9447293,0.22160941,1.1296314,125,,0.9447293,,-0.9635349,0.7435106,0.00013547765,0.9882638,3.8907334e-08,-0.5959596,133.86738228797913,-0.6888008,4.046311,27.701172,0.9438833,0.14999999,-0.8050254,2.5059328,-0.37829462,3.8097072
2520,0.9447293,0.22002268,1.0370171,126,,0.9447293,,-0.97150195,0.74509734,8.0683814e-05,0.9882638,3.8292207e-08,0.8181818,135.21112489700317,0.82732755,10.093855,27.722862,0.94343394,0.14999999,-0.80157703,2.5024204,-0.49095717,5.256263e-22
2540,0.9447293,0.22445995,0.90511715,127,,0.9447293,,-0.97940654,0.7406601,0.45256728,0.9882638,3.769156e-08,0.45454547,137.5156786441803,0.5027933,8.673665,28.506416,0.18156314,0.14999999,-0.80515206,2.500414,-1.2662948,0.43012986
2560,0.9447293,0.2271964,1.0431216,128,,0.9447293,,-0.9836925,0.7379236,1.3337134,0.9882638,3.7104925e-08,-0.17171717,139.50203585624695,-0.09755654,4.8383894,29.081139,0.39039406,0.14999999,-0.8086465,2.4944558,-1.1389283,0.00033774725
2580,0.9447293,0.2257595,0.8452263,129,,0.9447293,,-0.9811089,0.7393605,6.676949,0.9882638,3.653188e-08,0.05050505,141.3342251777649,0.25185296,6.757305,29.122978,0.92327845,0.14999999,-0.807263,2.4880695,-0.66366,3.17301
2600,0.9447293,0.22766042,1.034403,130,,0.9447293,,-0.93836665,0.7374596,9.292218e-06,0.9882638,3.5972022e-08,-0.67676765,143.15695691108704,-0.6024924,4.4913898,29.595848,0.49225745,0.14999999,-0.81054693,2.482097,-1.0692087,3.687851e-08
2620,0.9447293,0.22609174,0.76283896,131,,0.9447293,,-0.9460295,0.7390283,1.2582467e-11,0.9882638,3.5424925e-08,-1.0,144.9782567024231,-0.83758396,9.627992,29.61802,0.9429512,0.14999999,-0.807223,2.472052,-0.40109047,0.11858649
2640,0.9447293,0.22455251,1.2001635,132,,0.9447293,,-0.9536341,0.7405675,0.002462336,0.9882638,3.4890213e-08,-0.4949495,146.6537275314331,-0.44677043,3.7496471,29.64093,0.9422069,0.14999999,-0.8080663,2.4724512,-0.66755503,0.3817013
2660,0.9447293,0.22302449,1.1636795,133,,0.9447293,,-0.9611626,0.74209553,0.10163165,0.9882638,3.4367517e-08,-0.33333334,148.3693516254425,-0.10383317,3.8899045,29.662254,0.9437926,0.14999999,-0.80294293,2.4583836,-0.31793597,2.746047
2680,0.9447293,0.22167343,0.9995123,134,,0.9447293,,-0.9678894,0.7434466,2.5340369,0.9882638,3.3856487e-08,-0.11111111,150.2117965221405,-0.33642825,5.212555,29.704239,0.9231379,0.14999999,-0.8006779,2.4566774,-0.6546224,5.1121845
2700,0.9447293,0.22019476,0.8916209,135,,0.9447293,,-0.9565903,0.74492526,1.02442556e-07,0.9882638,3.335677e-08,-0.7979798,152.1120843887329,-0.9487816,5.1306114,29.726288,0.94307,0.14999999,-0.79739016,2.4509459,-0.3466377,0.033068396
2720,0.9447293,0.21875352,0.87453455,136,,0.9447293,,-0.9639704,0.7463665,3.1215072,0.9882638,3.286803e-08,0.2929293,153.93002486228943,0.41675746,8.25431,29.750473,0.9409297,0.14999999,-0.79836226,2.4466317,-0.81380373,7.9051645e-15
2740,0.9447293,0.22108632,1.1483772,137,,0.9447293,,-0.94860363,0.7440337,1.1667785e-07,0.9882638,3.238996e-08,1.0,155.7913098335266,1.0632406,19.002092,30.288818,0.42676988,0.14999999,-0.8018311,2.447342,-1.1341217,0.0043089027
2760,0.9447293,0.22622246,1.1937859,138,,0.9447293,,-0.95587635,0.73889756,0.018261954,0.9882638,3.1922237e-08,-0.41414142,157.53206825256348,-0.32516944,3.7146027,31.218704,0.035248443,0.14999999,-0.8078518,2.4325545,-1.7359813,1.2999857e-20
2780,0.9447293,0.2247721,0.9331305,139,,0.9447293,,-0.9629643,0.7403479,0.0731402,0.9882638,3.1464577e-08,0.5555556,159.33843684196472,0.33090854,9.080332,31.243324,0.9405011,0.14999999,-0.8032979,2.428751,-0.36031058,1.245241e-07
2800,0.9447293,0.22676289,0.77415866,140,,0.9447293,,-0.96960676,0.7383571,1.28826455e-11,0.9882638,3.101669e-08,-1.0,161.22897028923035,-1.1712787,9.557021,31.74681,0.46162668,0.14999999,-0.805997,2.425726,-1.098355,6.4100264e-17
2820,0.9447293,0.22535926,1.1134143,141,,0.9447293,,-0.9767242,0.73976076,0.4274963,0.9882638,3.05783e-08,-0.25252524,163.0705258846283,-0.50354314,4.237968,31.775658,0.9362757,0.14999999,-0.8149728,2.4242237,-1.8329364,1.1867927e-07
2840,0.9447293,0.2239269,1.1392808,142,,0.9447293,,-0.9807641,0.7411931,0.00025577715,0.9882638,3.014913e-08,-0.57575756,164.99756455421448,-0.65158623,3.9979014,31.797623,0.94315296,0.14999999,-0.81089926,2.4230638,-0.34173572,3.3335242
2860,0.9447293,0.22251916,0.80266666,143,,0.9447293,,-0.98777986,0.74260086,1.3118905e-11,0.9882638,2.972894e-08,-1.0,166.82880353927612,-0.9666221,9.137917,31.820236,0.94250333,0.14999999,-0.8075201,2.4046445,-0.45876905,0.28346878
2880,0.9447293,0.22114193,1.0305568,144,,0.9447293,,-0.99474853,0.7439781,9.831176e-06,0.9882638,2.9317473e-08,-0.67676765,168.60536170005798,-0.6186651,4.428608,31.844437,0.94092304,0.14999999,-0.80907637,2.403964,-0.8211743,0.93457985
2900,0.9447293,0.2197637,1.19095,145,,0.9447293,,-1.0016689,0.7453563,0.0025835005,0.9882638,2.8914489e-08,-0.4949495,170.43870973587036,-0.54307526,3.6794038,31.86573,0.9438246,0.14999999,-0.8061431,2.396553,-0.4069941,2.8435469
2920,0.9447293,0.2184093,0.8160506,146,,0.9447293,,-1.008524,0.7467107,6.915981,0.9882638,2.8519755e-08,0.15151516,172.2673921585083,-0.11941391,7.5459743,31.887749,0.94309896,0.14999999,-0.8016116,2.3952608,-0.32767335,8.146069e-05
2940,0.9447293,0.21719146,1.0177422,147,,0.9447293,,-0.96906793,0.74792856,1.6664535,0.9882638,2.8133048e-08,-0.15151516,173.63138628005981,-0.4724857,4.9634123,31.927155,0.92573154,0.14999999,-0.8018785,2.3908753,-0.64681166,4.9634123
2960,0.9447293,0.21588099,1.2065849,148,,0.9447293,,-0.96457493,0.749239,0.0014424408,0.9882638,2.775416e-08,-0.5151515,175.33573365211487,-0.40922144,3.685833,31.950394,0.94186896,0.14999999,-0.79850674,2.3970406,-0.31196314,3.4892678
2980,0.9447293,0.21458167,1.1976359,149,,0.9447293,,-0.97129923,0.75053835,0.029231975,0.9882638,2.738287e-08,-0.3939394,177.50661849975586,-0.6316312,3.6413984,31.972672,0.9428436,0.14999999,-0.7938592,2.3815804,-0.3046021,3.587996
3000,0.9447293,0.21329468,0.87885183,150,,0.9447293,,-0.9777921,0.75182533,4.6187424e-08,0.9882638,2.701898e-08,-0.8181818,179.50113987922668,-0.6850755,5.2010484,31.99421,0.9435821,0.14999999,-0.7900202,2.383597,-0.40814197,1.8458961
3020,0.9447293,0.21202701,1.1406176,151,,0.9447293,,-0.98443663,0.753093,7.320769e-05,0.9882638,2.6662299e-08,-0.61616164,181.27648448944092,-0.62566614,3.9681442,32.016083,0.9432487,0.14999999,-0.78874207,2.3851573,-0.46933192,3.8266027
3040,0.9447293,0.21077329,0.96520555,152,,0.9447293,,-0.99103683,0.7543467,0.00052090705,0.9882638,2.6312636e-08,0.75757575,183.2482967376709,0.5570719,10.395123,32.037537,0.9436626,0.14999999,-0.78515446,2.3762405,-0.37637556,1.325804e-18
3060,0.9447293,0.21333474,0.9889403,153,,0.9447293,,-0.9975908,0.7517853,0.83597267,0.9882638,2.59698e-08,0.41414142,185.11451196670532,0.71717465,8.736753,32.640213,0.36244223,0.14999999,-0.7884454,2.382248,-1.2337967,5.800809
3080,0.9447293,0.21650845,1.1649954,154,,0.9447293,,-0.99865645,0.74861157,0.00014032029,0.9882638,2.5633629e-08,-0.5959596,187.15663409233093,-0.52499706,3.851063,33.3423,0.26303124,0.14999999,-0.7918655,2.36708,-1.2861277,2.1977059e-16
3100,0.9447293,0.21526146,1.2139221,155,,0.9447293,,-1.005128,0.74985856,0.0015021386,0.9882638,2.5303939e-08,-0.5151515,189.06093311309814,-0.50363016,3.5497491,33.365524,0.9418954,0.14999999,-0.78761816,2.3497152,-0.29084954,3.5497491
3120,0.9447293,0.21402174,0.7844038,156,,0.9447293,,-1.0115492,0.7510983,1.3434469e-11,0.9882638,2.4980569e-08,-1.0,190.5794656276703,-0.9784158,9.332243,33.387383,0.9432593,0.14999999,-0.78296447,2.3394105,-0.26817638,0.0145695675
3140,0.9447293,0.21281517,0.8420458,157,,0.9447293,,-1.0179391,0.75230485,5.546524,0.9882638,2.4663356e-08,-0.01010101,193.31943821907043,0.0022895997,6.45462,33.411987,0.94052976,0.14999999,-0.78488666,2.3366294,-0.8572737,5.5980642e-09
3160,0.9447293,0.21267563,1.2099447,158,,0.9447293,,-0.98956984,0.7524444,0.0071998276,0.9882638,2.435215e-08,-0.45454547,195.66729593276978,-0.7501055,3.5273027,33.602753,0.7743569,0.14999999,-0.78632855,2.3329694,-0.8469596,0.06004871
3180,0.9447293,0.21147549,0.9133942,159,,0.9447293,,-0.99583346,0.7536445,1.0654271e-07,0.9882638,2.4046798e-08,-0.7979798,197.72930908203125,-0.8411794,4.9871492,33.62461,0.9432547,0.14999999,-0.78353894,2.3463633,-0.5456736,4.361966
3200,0.9447293,0.2102989,1.1292038,160,,0.9447293,,-1.0021031,0.7548211,1.2309002e-07,0.9882638,2.374715e-08,1.0,199.62473058700562,1.2211015,19.473772,33.647827,0.9419034,0.14999999,-0.7832197,2.3275056,-0.6399192,9.692618e-33
3220,0.9447293,0.21478653,1.0188314,161,,0.9447293,,-1.0083336,0.7503335,2.3704501e-06,0.9882638,2.3453074e-08,-0.7171717,201.7054750919342,-0.78003716,4.4157963,34.580627,0.032318894,0.14999999,-0.79600096,2.3275814,-2.9301612,2.751314e-35
3240,0.9447293,0.21360075,0.90067977,162,,0.9447293,,-1.0145255,0.75151926,2.0769956e-08,0.9882638,2.3164423e-08,-0.83838385,203.6853244304657,-0.9922725,5.070823,34.603325,0.94241846,0.14999999,-0.794407,2.3164427,-0.55051714,4.2761226
3260,0.9447293,0.21244091,0.82969844,163,,0.9447293,,-1.0206795,0.7526791,1.3557694e-11,0.9882638,2.2881071e-08,-1.0,205.53667664527893,-1.0169305,9.126992,34.62787,0.9405767,0.14999999,-0.79557997,2.3247843,-0.8797866,6.402196
3280,0.9447293,0.21129912,0.92957956,164,,0.9447293,,-1.0267956,0.7538209,0.021218544,0.9882638,2.2602883e-08,0.61616164,207.36413741111755,0.26985243,9.307039,34.653053,0.9399331,0.14999999,-0.7974567,2.3146803,-0.9216955,1.2190329e-25
3300,0.9447293,0.21290547,0.8721585,165,,0.9447293,,-1.0327454,0.75221455,4.537363,0.9882638,2.2329736e-08,0.25252524,209.80032300949097,0.1585829,8.425921,35.129395,0.48877704,0.14999999,-0.8001665,2.3251796,-1.1598032,8.425921
3320,0.9447293,0.21433651,0.8670348,166,,0.9447293,,-1.0116597,0.7507835,6.0444317,0.9882638,2.2061514e-08,0.01010101,212.3621165752411,-0.22401746,6.65907,35.579865,0.514665,0.14999999,-0.8025702,2.3142872,-1.0594503,4.700652
3340,0.9447293,0.21320057,1.0660688,167,,0.9447293,,-0.9819008,0.75191945,0.42971504,0.9882638,2.1798098e-08,-0.25252524,214.95896553993225,-0.3403719,4.4633374,35.6045,0.94048554,0.14999999,-0.8018171,2.3256602,-0.535738,4.4631715
3360,0.9447293,0.21207571,1.1145265,168,,0.9447293,,-0.98530114,0.7530443,0.15262125,0.9882638,2.1539364e-08,-0.3131313,217.76469445228577,-0.30000392,4.042597,35.628723,0.9409004,0.14999999,-0.7989367,2.3053956,-0.37718254,3.8147457
3380,0.9447293,0.21096653,0.84159446,169,,0.9447293,,-0.99032784,0.7541535,1.3152378e-11,0.9882638,2.1285215e-08,-1.0,220.63941311836243,-0.95657563,8.961185,35.65335,0.9404895,0.14999999,-0.79594946,2.302014,-0.40213907,7.4221956e-05
3400,0.9447293,0.20986891,1.1020185,170,,0.9447293,,-0.99622756,0.7552511,3.8495673e-05,0.9882638,2.1035541e-08,-0.6363636,223.70012140274048,-0.9202319,4.0012355,35.67772,0.94074136,0.14999999,-0.7967675,2.29184,-0.76542544,0.5856899
3420,0.9447293,0.20878166,0.92490876,171,,0.9447293,,-1.0020925,0.75633836,8.732057e-09,0.9882638,2.079023e-08,-0.85858583,226.69170928001404,-0.6183263,5.0489526,35.70166,0.9411767,0.14999999,-0.795674,2.2958786,-0.70544237,4.948944
3440,0.9447293,0.20768863,1.1429002,172,,0.9447293,,-1.0079234,0.7574314,0.07134388,0.9882638,2.0549185e-08,-0.35353535,229.7865858078003,-0.39154541,3.8614485,35.722443,0.944346,0.14999999,-0.7936222,2.2874756,-0.36087218,0.8032888
3460,0.9447293,0.20662767,1.1892854,173,,0.9447293,,-1.0133058,0.75849235,0.0044298093,0.9882638,2.031231e-08,-0.47474748,231.83533573150635,-0.44948408,3.559805,35.746582,0.94097817,0.14999999,-0.7900844,2.276028,-0.31810987,3.1344576
3480,0.9447293,0.20557284,0.93904483,174,,0.9447293,,-1.0190439,0.7595472,1.1194338,0.9882638,2.0079504e-08,0.3939394,234.50310492515564,0.28684315,8.830117,35.76967,0.94202805,0.14999999,-0.78610027,2.2694826,-0.2798334,4.797228e-07
3500,0.9447293,0.20717484,1.0067322,175,,0.9447293,,-1.0183617,0.7579452,1.0694472,0.9882638,1.985068e-08,-0.1919192,237.03496408462524,0.1469026,4.803771,36.255585,0.4791929,0.14999999,-0.7884902,2.267248,-1.128718,0.050452046
3520,0.9447293,0.20850402,0.867528,176,,0.9447293,,-1.0179671,0.756616,6.981598,0.9882638,1.9625745e-08,0.15151516,239.20590376853943,0.006655246,7.7654233,36.696716,0.5240036,0.14999999,-0.79004806,2.2751715,-1.0628339,7.694783
3540,0.9447293,0.20860529,0.8509554,177,,0.9447293,,-0.98473126,0.7565147,1.3078981e-11,0.9882638,1.9404615e-08,-1.0,241.78193640708923,-1.0375996,8.853012,36.92314,0.73868066,0.14999999,-0.79127294,2.2664602,-0.8645482,1.0481201e-09
3560,0.9447293,0.2075783,1.1697469,178,,0.9447293,,-0.9903651,0.7575417,0.0008422092,0.9882638,1.9187196e-08,-0.53535354,244.30390429496765,-0.26535425,3.64685,36.948944,0.9393235,0.14999999,-0.79320157,2.256125,-0.9750093,0.025929097
3580,0.9447293,0.20656598,0.9638936,179,,0.9447293,,-0.9959626,0.75855404,8.268167e-05,0.9882638,1.8973413e-08,0.8181818,246.95952653884888,1.0431545,11.142179,36.97531,0.9387575,0.14999999,-0.790341,2.255172,-0.4446906,1.9373034e-11
3600,0.9447293,0.21058238,0.9229309,180,,0.9447293,,-1.0015332,0.75453764,3.7106118,0.9882638,1.8763183e-08,-0.07070707,249.91287755966187,-0.0032880008,5.7095385,37.90483,0.035592165,0.14999999,-0.79614276,2.253611,-1.7796029,1.6742795e-11
3620,0.9447293,0.21031529,0.8615763,181,,0.9447293,,-0.98666847,0.75480473,1.3104325e-11,0.9882638,1.8556428e-08,-1.0,252.75081872940063,-0.6769974,8.621821,38.067062,0.8028883,0.14999999,-0.7968556,2.2467005,-0.8409106,1.5936508e-09
3640,0.9447293,0.20927876,1.0494858,182,,0.9447293,,-0.99217814,0.75584126,9.805941e-06,0.9882638,1.8353068e-08,-0.67676765,254.90663480758667,-0.7091651,4.2000093,38.08873,0.9434553,0.14999999,-0.79572654,2.24897,-0.44259402,4.140325
3660,0.9447293,0.2082575,1.1202792,183,,0.9447293,,-0.99765754,0.7568625,0.105409205,0.9882638,1.8153036e-08,-0.33333334,256.4110722541809,-0.5206866,3.9330447,38.111115,0.9427333,0.14999999,-0.7936636,2.2448692,-0.46210003,0.1829401
3680,0.9447293,0.20723689,1.1048741,184,,0.9447293,,-1.0025313,0.75788313,3.873911e-05,0.9882638,1.795626e-08,-0.6363636,256.9480719566345,-0.583209,3.9578424,38.131577,0.94466084,0.14999999,-0.79035056,2.2421088,-0.29841542,2.6624255
3700,0.9447293,0.20623142,1.1825464,185,,0.9447293,,-1.0079511,0.7588886,0.0015063856,0.9882638,1.7762662e-08,-0.5151515,257.48523688316345,-0.7526789,3.55008,38.152817,0.9438892,0.14999999,-0.78728145,2.2329097,-0.32154864,3.309512
3720,0.9447293,0.20523912,0.9515895,186,,0.9447293,,-1.0133338,0.7598809,1.08423606e-07,0.9882638,1.757218e-08,-0.7979798,258.0934045314789,-1.0093093,4.6944613,38.174484,0.94345,0.14999999,-0.78479695,2.2374148,-0.50183713,4.1971884
3740,0.9447293,0.20427626,0.86795396,187,,0.9447293,,-1.0186958,0.76084375,7.3431487,0.9882638,1.7384744e-08,0.09090909,259.141592502594,0.011054352,7.3431487,38.19966,0.93994904,0.14999999,-0.78556764,2.2329688,-0.87538916,1.3263575e-11
3760,0.9447293,0.20406038,0.94692653,188,,0.9447293,,-0.9855124,0.76105964,3.0968199,0.9882638,1.720029e-08,-0.09090909,260.02847170829773,-0.058177974,5.578455,38.363358,0.80142874,0.14999999,-0.7867553,2.2234924,-0.86841756,5.0307274
3780,0.9447293,0.20329392,0.86013633,189,,0.9447293,,-0.97447914,0.7618261,1.29455795e-11,0.9882638,1.7018756e-08,-1.0,260.58599066734314,-1.2235816,8.575458,38.422546,0.9059326,0.14999999,-0.7868436,2.2141387,-0.7433658,1.5379907e-08
3800,0.9447293,0.20238501,1.1896157,190,,0.9447293,,-0.97975624,0.762735,1.203699e-07,0.9882638,1.6840083e-08,1.0,262.7841868400574,0.88111985,20.550972,38.453156,0.9344891,0.14999999,-0.79523486,2.212961,-2.2315874,
3820,0.9447293,0.20564932,0.88031596,191,,0.9447293,,-0.98500556,0.7594707,0.16259834,0.9882638,1.6664211e-08,0.5151515,263.87693524360657,0.77599573,9.714436,39.279022,0.13925612,0.14999999,-0.79779655,2.208563,-1.4342251,0.5689979
3840,0.9447293,0.20846194,0.9750757,192,,0.9447293,,-0.9893766,0.7566581,2.1174717,0.9882638,1.6491079e-08,-0.13131313,264.8081407546997,-0.08837351,5.220369,40.02469,0.21945086,0.14999999,-0.80156136,2.2062805,-1.3884304,1.2106595e-07
