ReturnMax,IWMax,ReturnAbsMax,Regret/t,DenMISEMeanLog,Delta,IWFirstEpisode,ReturnStepMax,ReturnMin,Iteration,IWMean,ReturnMean,LQGmu1_higher,Bound,IWMin,Regret,LQGmu1_actor,ReturnLastEpisode,LQGsigma_higher,TimestepsSoFar,DenMISELogFirst,DenMISELogLast,TimeElapsed,IWLastEpisode
0.9565675,3.665515,0.9565675,0.07477832,-0.6787486,6.818234e-11,1.5159357,0.9995632,,2986,0.9966781,0.8903417,-0.33333334,1.2909131,,223.28809,-0.015474498,0.14669359,0.14999999,59720,-0.3838341,-3.147333,8648.695405006409,1.8408228e-18
0.9565675,3.784085,0.9565675,0.074756384,-0.67871064,6.81367e-11,9.571687e-05,0.9995632,,2987,0.9902307,0.89036363,-0.8181818,1.2907507,,223.29736,-0.54456127,0.9560094,0.14999999,59740,-0.3836614,-0.5611863,8652.626704454422,2.8185732e-06
0.9565675,19.766396,0.9565675,0.07473439,-0.678601,6.809109e-11,0.00012451694,0.9995632,,2988,1.06422,0.8903856,0.5555556,1.2905147,,223.3064,0.81713104,0.95616126,0.14999999,59760,-0.3839961,-0.34078088,8656.566940307617,7.809801e-12
0.9565675,3.785491,0.9565675,0.07493061,-0.67914814,6.8045534e-11,3.7363021,0.9995632,,2989,1.0109129,0.8901894,-0.17171717,1.2904599,,223.96753,-0.26789933,0.3038655,0.14999999,59780,-0.38433066,-2.3760304,8660.527726650238,1.0465924e-08
0.9565675,3.669762,0.9565675,0.07490909,-0.6790237,6.8000036e-11,1.247691,0.9995632,,2990,0.9956649,0.8902109,-0.35353535,1.2907108,,223.97803,-0.28566444,0.9546346,0.14999999,59800,-0.38341594,-0.31805325,8664.520485162735,3.1057878
0.9565675,3.6549103,0.9565675,0.07488704,-0.6789042,6.7954566e-11,1.8070823,0.9995632,,2991,0.9987756,0.890233,-0.3131313,1.2907001,,223.9873,-0.22534724,0.9560349,0.14999999,59820,-0.38333312,-0.3169462,8668.520859718323,3.5907555
0.9565675,3.6922054,0.9565675,0.07486528,-0.6787856,6.790916e-11,3.321013,0.9995632,,2992,1.0093527,0.89025474,-0.21212122,1.2908483,,223.99707,0.042370886,0.95524824,0.14999999,59840,-0.3830634,-0.32269448,8672.498162269592,3.6582642
0.9565675,4.0520544,0.9565675,0.07484347,-0.6787904,6.7863784e-11,3.8761885,0.9995632,,2993,1.011628,0.89027655,-0.11111111,1.290302,,224.00659,0.23781618,0.9556824,0.14999999,59860,-0.38228822,-0.7017492,8676.935966014862,3.1786222
0.9565675,10.615925,0.9565675,0.07489711,-0.6789952,6.781845e-11,0.22094616,0.9995632,,2994,0.9842975,0.8902229,0.23232323,1.2913651,,224.24194,-0.17028391,0.72959715,0.14999999,59880,-0.38132805,-1.3036366,8682.691308736801,9.787906
0.9565675,3.7231872,0.9565675,0.074875236,-0.67888945,6.7773176e-11,3.5471473,0.9995632,,2995,1.010578,0.8902448,-0.1919192,1.2901945,,224.25122,-0.15393436,0.9558797,0.14999999,59900,-0.3815882,-0.34540057,8687.521163702011,3.717979
0.9565675,3.7709646,0.9565675,0.074854076,-0.6787783,6.772794e-11,3.7229044,0.9995632,,2996,1.0119021,0.89026594,-0.17171717,1.290221,,224.2627,0.01779671,0.9535238,0.14999999,59920,-0.38073838,-0.35617656,8692.519969701767,3.7709646
0.9565675,5.0459037,0.9565675,0.07483584,-0.67876035,6.7682755e-11,2.869918,0.9995632,,2997,1.0058826,0.8902842,-0.01010101,1.2902427,,224.28296,0.053813417,0.9448315,0.14999999,59940,-0.37983024,-0.63668233,8698.369096279144,4.9410043
0.9565675,5.335948,0.9565675,0.07481617,-0.67877555,6.763761e-11,2.5590127,0.9995632,,2998,1.0046929,0.89030385,0.01010101,1.2903532,,224.29907,0.09654685,0.9491468,0.14999999,59960,-0.37920672,-0.7298192,8702.326318502426,5.288523
0.9565675,5.658223,0.9565675,0.074803054,-0.67883193,6.759251e-11,2.2410057,0.9995632,,2999,1.0035251,0.89031696,0.030303031,1.2904608,,224.33447,0.12815335,0.9296631,0.14999999,59980,-0.378687,-0.85236144,8706.303437948227,5.6577506
0.9565675,6.4103384,0.9565675,0.074827194,-0.6789209,6.7547454e-11,1.6286323,0.9995632,,3000,1.0005713,0.8902928,0.07070707,1.2904198,,224.48169,0.0953172,0.81791055,0.14999999,60000,-0.37827343,-0.94868,8713.10064959526,6.382286
0.9565675,6.002309,0.9565675,0.07481313,-0.6789764,6.750245e-11,1.9270409,0.9995632,,3001,1.0029374,0.8903069,0.05050505,1.2904854,,224.51416,0.039357435,0.9328109,0.14999999,60020,-0.37806398,-0.84538835,8717.28900718689,5.923602
0.9565675,5.6304893,0.9565675,0.074793994,-0.67897755,6.7457484e-11,2.2389183,0.9995632,,3002,1.004972,0.890326,0.030303031,1.2904506,,224.5315,0.14431036,0.9476498,0.14999999,60040,-0.37775522,-0.685029,8721.247605800629,5.266619
0.9565675,5.983205,0.9565675,0.07481581,-0.67908144,6.7412555e-11,1.9256516,0.9995632,,3003,1.0039219,0.8903042,0.05050505,1.2903357,,224.67188,0.14902869,0.8247414,0.14999999,60060,-0.37734273,-0.99515164,8725.302237272263,5.916766
0.9565675,7.258077,0.9565675,0.074845135,-0.6791901,6.736769e-11,1.0998529,0.9995632,,3004,0.9989865,0.8902749,0.11111111,1.2902784,,224.83472,0.2751677,0.8022834,0.14999999,60080,-0.37703463,-1.0086745,8729.489324331284,7.0632567
0.9565675,9.939312,0.9565675,0.0749141,-0.6794326,6.7322856e-11,0.30101398,0.9995632,,3005,0.9884404,0.8902059,0.21212122,1.2900857,,225.1167,0.3374133,0.6830219,0.14999999,60100,-0.3770014,-1.4064589,8733.362642526627,9.937445
0.9565675,3.8032727,0.9565675,0.07500607,-0.67973447,6.7278065e-11,9.510359e-05,0.9995632,,3006,0.9893805,0.89011395,-0.8181818,1.2897202,,225.46826,-0.8204155,0.61388713,0.14999999,60120,-0.37723398,-1.5743984,8736.59560751915,1.6620353e-12
0.9565675,3.7997305,0.9565675,0.074983954,-0.6796304,6.723333e-11,9.513525e-05,0.9995632,,3007,0.989737,0.89013606,-0.8181818,1.2897564,,225.4768,-0.6619875,0.95631796,0.14999999,60140,-0.37756655,-0.35619769,8740.15669965744,3.7972167
0.9565675,3.8090959,0.9565675,0.0749619,-0.67953014,6.718863e-11,0.00017541306,0.9995632,,3008,0.98710924,0.8901581,-0.7979798,1.2893285,,225.48535,-0.9400562,0.95650834,0.14999999,60160,-0.37789902,-0.36694798,8745.180269241333,2.545059
0.9565675,6.140093,0.9565675,0.074940026,-0.67944,6.714398e-11,1.7137847e-07,0.9995632,,3009,0.99635583,0.89018,-1.0,1.2894099,,225.49463,-0.7544555,0.9560322,0.14999999,60180,-0.37823135,-0.39557505,8749.468623876572,3.647005
0.9565675,3.8357675,0.9565675,0.07491827,-0.67933697,6.7099375e-11,0.007635014,0.9995632,,3010,0.9862171,0.89020175,-0.65656567,1.2894988,,225.5039,-0.5946591,0.95586276,0.14999999,60200,-0.37856364,-0.36523575,8753.735993146896,3.097126
0.9565675,3.8214636,0.9565675,0.074896276,-0.6792338,6.7054806e-11,0.012176116,0.9995632,,3011,0.9885052,0.89022374,-0.6363636,1.289464,,225.5127,-0.8101103,0.95631456,0.14999999,60220,-0.3788933,-0.35465243,8760.906633138657,3.6480162
0.9565675,3.7891538,0.9565675,0.07487446,-0.6791302,6.70103e-11,9.5292795e-05,0.9995632,,3012,0.99051094,0.89024556,-0.8181818,1.2896705,,225.52173,-0.6282586,0.9560145,0.14999999,60240,-0.3792213,-0.35491806,8766.096160888672,3.7872937
0.9565675,3.8271103,0.9565675,0.074852526,-0.6790274,6.696583e-11,0.007642576,0.9995632,,3013,0.9869715,0.8902675,-0.65656567,1.2895076,,225.53052,-0.45748356,0.9562785,0.14999999,60260,-0.3795532,-0.35966656,8770.930741786957,3.743577
0.9565675,11.744968,0.9565675,0.07483071,-0.6789172,6.692139e-11,0.11160076,0.9995632,,3014,0.98643595,0.8902893,0.27272728,1.289376,,225.5398,0.46649662,0.95592195,0.14999999,60280,-0.3798825,-0.3339891,8775.887455701828,2.6539012e-05
0.9565675,3.774764,0.9565675,0.07495105,-0.679308,6.6877004e-11,0.04430653,0.9995632,,3015,0.9945608,0.89016896,-0.57575756,1.2890717,,225.97754,-0.6077968,0.5272077,0.14999999,60300,-0.3801772,-1.842216,8779.890049219131,5.5090016e-10
0.9565675,3.785121,0.9565675,0.074929416,-0.67920214,6.683267e-11,0.02935502,0.9995632,,3016,0.99320656,0.8901906,-0.5959596,1.2891142,,225.98706,-0.3316581,0.95561564,0.14999999,60320,-0.38049415,-0.35467046,8784.791895627975,3.7800534
0.9565675,29.810644,0.9565675,0.07490778,-0.67908627,6.678837e-11,9.292354e-09,0.9995632,,3017,1.0544336,0.89021224,0.8181818,1.2890868,,225.99683,0.7490963,0.95544094,0.14999999,60340,-0.38081592,-0.32230157,8789.102647304535,6.3813473e-13
0.9565675,3.7005324,0.9565675,0.07508618,-0.6795965,6.674412e-11,0.62327534,0.9995632,,3018,0.99394035,0.89003384,-0.41414142,1.2888575,,226.6101,-0.61894816,0.35183093,0.14999999,60360,-0.38114733,-2.270181,8793.311727285385,2.2479145e-12
0.9565675,3.795991,0.9565675,0.07506424,-0.67949134,6.669991e-11,0.019108195,0.9995632,,3019,0.9912093,0.8900558,-0.61616164,1.2887809,,226.6189,-0.71305454,0.95629346,0.14999999,60380,-0.3812721,-0.35590222,8798.025742292404,3.7958608
0.9565675,3.7975173,0.9565675,0.07504231,-0.67939025,6.665574e-11,0.00017606284,0.9995632,,3020,0.98770386,0.8900777,-0.7979798,1.2887679,,226.62769,-0.84380317,0.9562384,0.14999999,60400,-0.38159695,-0.36479956,8801.999008893967,3.2631984
0.9565675,3.7940037,0.9565675,0.07502049,-0.67928547,6.661162e-11,0.00017612112,0.9995632,,3021,0.98801297,0.8900995,-0.7979798,1.288756,,226.63696,-0.99249977,0.9559159,0.14999999,60420,-0.38192797,-0.35046366,8806.480495929718,3.6037798
0.9565675,3.7797542,0.9565675,0.07499868,-0.67922556,6.656754e-11,9.558268e-05,0.9995632,,3022,0.9901409,0.89012134,-0.8181818,1.2882562,,226.646,-0.54269195,0.95613974,0.14999999,60440,-0.38225886,-0.48565325,8810.525338172913,2.2002559
0.9565675,3.7513351,0.9565675,0.07497686,-0.67911726,6.652351e-11,0.06585071,0.9995632,,3023,0.9961292,0.89014316,-0.5555556,1.2884076,,226.65503,-0.36012638,0.95621794,0.14999999,60460,-0.3825897,-0.34178016,8814.53634595871,3.7295382
0.9565675,3.6927738,0.9565675,0.074955225,-0.67900157,6.6479516e-11,0.8006916,0.9995632,,3024,0.99373317,0.8901648,-0.3939394,1.2885404,,226.66455,-0.31990927,0.9556008,0.14999999,60480,-0.38289866,-0.32537177,8818.506990671158,3.5899782
0.9565675,3.6774502,0.9565675,0.07493359,-0.6788854,6.643558e-11,1.2471279,0.9995632,,3025,0.99483,0.8901864,-0.35353535,1.2885333,,226.67407,-0.19847633,0.9556929,0.14999999,60500,-0.38296455,-0.32129997,8822.204464673996,3.576392
0.9565675,3.6596048,0.9565675,0.07491183,-0.6787732,6.639168e-11,2.433206,0.9995632,,3026,1.0017582,0.8902082,-0.27272728,1.2882426,,226.6831,-0.10349055,0.955969,0.14999999,60520,-0.3828829,-0.33354658,8825.161146402359,3.284493
0.9565675,4.7598896,0.9565675,0.074890554,-0.67868334,6.6347816e-11,3.1669292,0.9995632,,3027,1.0082879,0.89022946,-0.030303031,1.2886147,,226.6936,-0.005568102,0.9542924,0.14999999,60540,-0.3824095,-0.40882105,8829.394466400146,3.5536351
0.9565675,4.753987,0.9565675,0.074872196,-0.6786474,6.6304e-11,3.164664,0.9995632,,3028,1.0086945,0.8902478,-0.030303031,1.2886612,,226.71289,-0.06612718,0.9459479,0.14999999,60560,-0.38169414,-0.57693976,8833.493219614029,4.671711
0.9565675,4.3335557,0.9565675,0.07485038,-0.67857236,6.6260226e-11,3.628124,0.9995632,,3029,1.0109365,0.89026964,-0.07070707,1.2886466,,226.72192,-0.085848644,0.9561952,0.14999999,60580,-0.38097975,-0.46003923,8838.949835300446,4.2112293
0.9565675,4.032876,0.9565675,0.07483053,-0.6784867,6.62165e-11,3.8677652,0.9995632,,3030,1.0123951,0.8902895,-0.11111111,1.288662,,226.73657,-0.14769508,0.950589,0.14999999,60600,-0.38011277,-0.42934164,8844.55397605896,4.0282865
0.9565675,3.9203308,0.9565675,0.074808836,-0.6783778,6.617282e-11,3.8842778,0.9995632,,3031,1.0127296,0.8903112,-0.13131313,1.2886218,,226.7456,-0.23803702,0.9560737,0.14999999,60620,-0.37916705,-0.36066318,8849.838964700699,3.7919521
0.9565675,3.7664387,0.9565675,0.07478708,-0.6782555,6.612917e-11,3.7135267,0.9995632,,3032,1.0117452,0.89033294,-0.17171717,1.2884421,,226.7544,-0.025904492,0.9562212,0.14999999,60640,-0.37821624,-0.31986287,8855.050654888153,3.3211257
0.9565675,4.0218554,0.9565675,0.07476562,-0.6782027,6.608557e-11,3.856986,0.9995632,,3033,1.0128282,0.8903544,-0.11111111,1.2882836,,226.76416,-0.09341203,0.95525587,0.14999999,60660,-0.37732196,-0.52934456,8859.976060628891,3.8427525
0.9565675,4.0178533,0.9565675,0.07474542,-0.6781118,6.604201e-11,3.8533578,0.9995632,,3034,1.0131534,0.8903746,-0.11111111,1.2883117,,226.77759,-0.10983243,0.951806,0.14999999,60680,-0.37638074,-0.41525093,8862.534992933273,4.000707
0.9565675,3.9055543,0.9565675,0.07472366,-0.678014,6.59985e-11,3.8698318,0.9995632,,3035,1.0135376,0.89039636,-0.13131313,1.2883356,,226.78613,-0.10321697,0.95622456,0.14999999,60700,-0.37544104,-0.39386675,8866.197455644608,3.903191
0.9565675,4.0100837,0.9565675,0.07470262,-0.67791826,6.5955026e-11,3.8461027,0.9995632,,3036,1.0137886,0.8904174,-0.11111111,1.2883692,,226.79736,-0.3235945,0.9543539,0.14999999,60720,-0.37449622,-0.400796,8870.8795773983,3.9653437
0.9565675,3.7499084,0.9565675,0.074680865,-0.67779565,6.59116e-11,3.6962743,0.9995632,,3037,1.0122851,0.89043915,-0.17171717,1.2877858,,226.80591,-0.11508405,0.9562937,0.14999999,60740,-0.37355953,-0.3189833,8875.538970470428,2.191466
0.9565675,3.8101254,0.9565675,0.07466024,-0.67769533,6.586822e-11,3.8095446,0.9995632,,3038,1.013411,0.8904598,-0.15151516,1.2877858,,226.81787,-0.30748636,0.953247,0.14999999,60760,-0.3726724,-0.38513875,8880.847556114197,3.7955384
0.9565675,3.6500027,0.9565675,0.074638665,-0.67757225,6.582488e-11,3.0145998,0.9995632,,3039,1.0073088,0.89048135,-0.23232323,1.2875243,,226.8269,-0.0064142644,0.9560475,0.14999999,60780,-0.37174833,-0.3164819,8885.135481834412,3.2191548
0.9565675,17.1011,0.9565675,0.07461715,-0.6775332,6.5781575e-11,0.00209868,0.9995632,,3040,1.0250758,0.89050287,0.45454547,1.2875158,,226.83618,0.351093,0.9557756,0.14999999,60800,-0.37108585,-0.5658676,8891.854494094849,0.04167661
0.9565675,6.1923532,0.9565675,0.07470143,-0.67783266,6.5738325e-11,1.7021418e-07,0.9995632,,3041,0.9945289,0.8904186,-1.0,1.2872896,,227.16699,-0.8556886,0.63437593,0.14999999,60820,-0.37141407,-1.6117865,8896.562364339828,3.2165186e-17
0.9565675,4.0002756,0.9565675,0.07467985,-0.6777283,6.569511e-11,3.8355274,0.9995632,,3042,1.0135633,0.89044017,-0.11111111,1.2872496,,227.17603,-0.17258999,0.95602405,0.14999999,60840,-0.37174284,-0.35437316,8900.708877563477,1.6914328e-05
0.9565675,3.739539,0.9565675,0.074658275,-0.67761165,6.5651935e-11,3.6861305,0.9995632,,3043,1.012669,0.89046174,-0.17171717,1.2872053,,227.18506,-0.28595883,0.9561585,0.14999999,60860,-0.37081146,-0.3357215,8906.26778459549,3.7206042
0.9565675,3.7990851,0.9565675,0.07463676,-0.6774879,6.560881e-11,9.4411465e-05,0.9995632,,3044,0.98929685,0.89048326,-0.8181818,1.2871666,,227.19434,-0.73252183,0.9560811,0.14999999,60880,-0.3699294,-0.31368628,8913.142250061035,0.006718915
0.9565675,3.6431844,0.9565675,0.07461512,-0.6773896,6.556574e-11,2.0889904,0.9995632,,3045,1.0000585,0.8905049,-0.2929293,1.2871429,,227.20312,-0.3654884,0.95632434,0.14999999,60900,-0.37025782,-0.36684334,8917.59141588211,0.05237984
0.9565675,3.6690068,0.9565675,0.07459378,-0.67727345,6.55227e-11,1.2309412,0.9995632,,3046,0.99475396,0.89052624,-0.35353535,1.2872117,,227.21265,-0.43207866,0.95559937,0.14999999,60920,-0.36990038,-0.3232221,8923.156826734543,3.6628022
0.9565675,3.6863153,0.9565675,0.07457209,-0.6771616,6.54797e-11,0.7902914,0.9995632,,3047,0.9937592,0.89054793,-0.3939394,1.2872039,,227.22119,-0.5098314,0.9562435,0.14999999,60940,-0.3698246,-0.33092007,8928.89833164215,3.5850666
0.9565675,3.8080344,0.9565675,0.07455063,-0.6770529,6.543673e-11,0.018892,0.9995632,,3048,0.9904452,0.8905694,-0.61616164,1.287293,,227.23022,-0.65142405,0.95627195,0.14999999,60960,-0.3698934,-0.33967334,8934.484409332275,2.9055064
0.9565675,3.8176618,0.9565675,0.07452905,-0.6769534,6.5393815e-11,0.012070909,0.9995632,,3049,0.9887289,0.89059097,-0.6363636,1.2873566,,227.23901,-0.9437063,0.95618093,0.14999999,60980,-0.37021524,-0.36347258,8940.580803394318,3.8061328
0.9565675,3.7974067,0.9565675,0.074507594,-0.676868,6.535094e-11,9.446902e-05,0.9995632,,3050,0.9899036,0.8906124,-0.8181818,1.2873533,,227.24805,-0.8726305,0.9560012,0.14999999,61000,-0.3705392,-0.405377,8945.77576637268,2.810652
0.9565675,3.7939281,0.9565675,0.07448614,-0.67676646,6.530811e-11,9.4500014e-05,0.9995632,,3051,0.99017596,0.8906339,-0.8181818,1.2873164,,227.25708,-0.6814728,0.956126,0.14999999,61020,-0.37086698,-0.35664228,8952.254637241364,3.5570889
0.9565675,3.790458,0.9565675,0.07446468,-0.6766676,6.526532e-11,9.4531024e-05,0.9995632,,3052,0.9901113,0.89065534,-0.8181818,1.2869582,,227.26636,-0.70990336,0.9560921,0.14999999,61040,-0.37119466,-0.36489224,8956.95638513565,2.5288243
0.9565675,3.8208168,0.9565675,0.07444322,-0.67656887,6.522257e-11,0.007581445,0.9995632,,3053,0.98703974,0.8906768,-0.65656567,1.2870575,,227.27515,-0.8802001,0.95636433,0.14999999,61060,-0.37152222,-0.36511114,8960.754705429077,3.5969002
0.9565675,3.7855582,0.9565675,0.07442176,-0.67646843,6.517986e-11,9.45927e-05,0.9995632,,3054,0.99069214,0.89069825,-0.8181818,1.2871292,,227.28418,-0.95149887,0.95605105,0.14999999,61080,-0.37184724,-0.35689405,8964.526448249817,3.4889572
0.9565675,6.2075753,0.9565675,0.074400425,-0.6763858,6.51372e-11,1.7034361e-07,0.9995632,,3055,0.99476707,0.8907196,-1.0,1.286957,,227.29321,-0.8844859,0.9560135,0.14999999,61100,-0.3721746,-0.4135798,8969.62877869606,3.8170834
0.9565675,3.7811503,0.9565675,0.07437903,-0.6762829,6.5094576e-11,9.46547e-05,0.9995632,,3056,0.99111825,0.890741,-0.8181818,1.2871778,,227.30225,-0.6766263,0.956239,0.14999999,61120,-0.37250188,-0.356913,8974.24299621582,3.446642
0.9565675,3.7777135,0.9565675,0.07435751,-0.6761832,6.5052e-11,9.468567e-05,0.9995632,,3057,0.99102855,0.8907625,-0.8181818,1.2867987,,227.31079,-0.789876,0.9562209,0.14999999,61140,-0.37282902,-0.3624043,8978.485069036484,2.4480648
0.9565675,3.7742853,0.9565675,0.07433623,-0.6760808,6.5009456e-11,9.471655e-05,0.9995632,,3058,0.9913564,0.8907838,-0.8181818,1.286819,,227.32007,-0.95591265,0.9559659,0.14999999,61160,-0.37315604,-0.3536987,8983.38629746437,3.7213085
0.9565675,3.7708652,0.9565675,0.07431495,-0.6759992,6.496697e-11,9.474755e-05,0.9995632,,3059,0.99133354,0.89080507,-0.8181818,1.286505,,227.32959,-0.7281487,0.9558862,0.14999999,61180,-0.37348297,-0.417486,8989.56899523735,2.6488266
0.9565675,3.810888,0.9565675,0.074293554,-0.6758991,6.492451e-11,0.0075988066,0.9995632,,3060,0.9871207,0.89082646,-0.65656567,1.2863774,,227.33838,-0.6969093,0.9561967,0.14999999,61200,-0.37380978,-0.36014602,8994.040112018585,3.4023213
0.9565675,3.7660396,0.9565675,0.074272156,-0.6758003,6.488209e-11,9.480928e-05,0.9995632,,3061,0.99175155,0.89084786,-0.8181818,1.2865257,,227.34717,-0.79089665,0.95640165,0.14999999,61220,-0.37413406,-0.36058038,8998.338645458221,2.75093
0.9565675,3.7626402,0.9565675,0.07425088,-0.67569673,6.4839724e-11,9.484021e-05,0.9995632,,3062,0.9920775,0.89086914,-0.8181818,1.2865473,,227.3562,-0.9043772,0.95622545,0.14999999,61240,-0.37446067,-0.3503765,9002.40448474884,3.7136455
0.9565675,3.75925,0.9565675,0.07422954,-0.6755969,6.47974e-11,9.487123e-05,0.9995632,,3063,0.9922484,0.8908905,-0.8181818,1.2864211,,227.36499,-0.6120499,0.9561275,0.14999999,61260,-0.37478715,-0.36192366,9007.945067882538,3.238149
0.9565675,3.7963088,0.9565675,0.07420814,-0.67549425,6.4755104e-11,0.0121301785,0.9995632,,3064,0.98956615,0.8909119,-0.6363636,1.2865632,,227.37378,-0.65774953,0.9563995,0.14999999,61280,-0.37511355,-0.35283104,9013.552145004272,3.7354774
0.9565675,3.792848,0.9565675,0.07418674,-0.6753938,6.471286e-11,0.012134089,0.9995632,,3065,0.9899322,0.8909333,-0.6363636,1.2866174,,227.38232,-0.67641956,0.95623195,0.14999999,61300,-0.37543592,-0.356755,9019.16232419014,3.7613313
0.9565675,3.7962358,0.9565675,0.07416552,-0.6752932,6.467065e-11,0.0076136263,0.9995632,,3066,0.9886539,0.8909545,-0.65656567,1.2866818,,227.39136,-0.6806783,0.9563128,0.14999999,61320,-0.37575817,-0.35691646,9024.253821849823,3.767224
0.9565675,3.7927778,0.9565675,0.074144185,-0.6751929,6.462848e-11,0.0076160915,0.9995632,,3067,0.9890219,0.89097583,-0.65656567,1.2867355,,227.40039,-0.8420174,0.95616615,0.14999999,61340,-0.3760818,-0.35616246,9028.235332250595,3.748754
0.9565675,3.7510607,0.9565675,0.074123085,-0.67508847,6.4586364e-11,9.5024894e-05,0.9995632,,3068,0.9929238,0.89099693,-0.8181818,1.286479,,227.40967,-0.90861654,0.9559388,0.14999999,61360,-0.3764053,-0.34307098,9032.797648906708,3.7010896
0.9565675,3.7477014,0.9565675,0.074101806,-0.67498916,6.454428e-11,9.50558e-05,0.9995632,,3069,0.99307996,0.8910182,-0.8181818,1.2863412,,227.41846,-0.8615829,0.95632505,0.14999999,61380,-0.37673116,-0.36349294,9038.640415430069,3.1897142
0.9565675,13.703395,0.9565675,0.074080706,-0.6748835,6.450224e-11,0.034943867,0.9995632,,3070,0.99040633,0.8910393,0.33333334,1.2863446,,227.42773,0.45957476,0.9558699,0.14999999,61400,-0.37705693,-0.3432238,9043.315765619278,6.2223664e-14
0.9565675,3.7455695,0.9565675,0.07418817,-0.6752662,6.4460236e-11,9.511665e-05,0.9995632,,3071,0.99336874,0.89093184,-0.8181818,1.286335,,227.83179,-0.76028115,0.56101847,0.14999999,61420,-0.37737122,-1.8389912,9046.766689777374,2.9287435e-15
0.9565675,3.742225,0.9565675,0.07416695,-0.67516214,6.4418276e-11,9.514768e-05,0.9995632,,3072,0.9936258,0.89095306,-0.8181818,1.2862947,,227.84082,-0.849703,0.9559179,0.14999999,61440,-0.37769675,-0.34883288,9051.60873413086,3.4991307
0.9565675,3.7388887,0.9565675,0.074145794,-0.67505544,6.437636e-11,9.517863e-05,0.9995632,,3073,0.9939339,0.8909742,-0.8181818,1.2863045,,227.84985,-0.9734961,0.9561333,0.14999999,61460,-0.3780222,-0.34033623,9056.564825057983,3.6562498
0.9565675,23.308142,0.9565675,0.074124575,-0.6749825,6.4334475e-11,4.6079767e-06,0.9995632,,3074,1.0834738,0.89099544,0.65656567,1.2859787,,227.85913,0.956149,0.9561259,0.14999999,61480,-0.37834752,-0.44466522,9060.716915607452,9.424952e-26
0.9565675,3.7367752,0.9565675,0.074349225,-0.67560023,6.429264e-11,9.524055e-05,0.9995632,,3075,0.9938424,0.8907708,-0.8181818,1.2859373,,228.62402,-0.54994625,0.20010974,0.14999999,61500,-0.37867278,-2.6552224,9064.685404062271,1.5640125e-29
0.9565675,3.7788067,0.9565675,0.074328005,-0.6754941,6.425085e-11,0.012177387,0.9995632,,3076,0.98982036,0.890792,-0.6363636,1.2852659,,228.63306,-0.49748963,0.9560554,0.14999999,61520,-0.3789979,-0.3429738,9070.067672491074,3.1746602
0.9565675,3.7701106,0.9565675,0.074306786,-0.67538804,6.4209096e-11,3.717624,0.9995632,,3077,1.011012,0.89081323,-0.17171717,1.2852943,,228.64209,-0.2668813,0.9561328,0.14999999,61540,-0.37931898,-0.3384789,9075.12946844101,0.35284254
0.9565675,3.689537,0.9565675,0.07428545,-0.675269,6.416737e-11,1.2414936,0.9995632,,3078,0.9935118,0.89083457,-0.35353535,1.2854812,,228.65063,-0.33232117,0.95638794,0.14999999,61560,-0.37843645,-0.31942007,9079.769411563873,3.097937
0.9565675,3.6772437,0.9565675,0.07426429,-0.6751569,6.4125705e-11,1.507657,0.9995632,,3079,0.99527967,0.8908557,-0.33333334,1.2855448,,228.65967,-0.50545955,0.9560747,0.14999999,61580,-0.37835804,-0.323706,9085.097474098206,3.6761453
0.9565675,3.733956,0.9565675,0.07424313,-0.6750493,6.408407e-11,0.13649273,0.9995632,,3080,0.99605393,0.8908769,-0.5151515,1.2854526,,228.6687,-0.66996366,0.9563014,0.14999999,61600,-0.3781932,-0.33848315,9090.940833568573,3.7231765
0.9565675,3.7755768,0.9565675,0.07422179,-0.6749457,6.404247e-11,0.012171002,0.9995632,,3081,0.99051297,0.8908982,-0.6363636,1.2854884,,228.67725,-0.7694808,0.9563703,0.14999999,61620,-0.37847352,-0.3523431,9096.589894533157,3.689299
0.9565675,3.7356577,0.9565675,0.07420063,-0.67484206,6.400093e-11,9.5252086e-05,0.9995632,,3082,0.9937729,0.8909194,-0.8181818,1.2854781,,228.68652,-0.5314295,0.95589393,0.14999999,61640,-0.3787941,-0.3453413,9102.030955076218,3.563761
0.9565675,3.757061,0.9565675,0.07417953,-0.6747353,6.395941e-11,0.029314665,0.9995632,,3083,0.9940423,0.8909405,-0.5959596,1.2855177,,228.69556,-0.45053554,0.9563132,0.14999999,61660,-0.37911847,-0.33917892,9107.804760217667,3.4035676
0.9565675,3.7093346,0.9565675,0.07415843,-0.6746267,6.391795e-11,0.47646725,0.9995632,,3084,0.9938825,0.8909616,-0.43434343,1.2855165,,228.70459,-0.34127593,0.95576906,0.14999999,61680,-0.37943327,-0.33357406,9112.318721294403,3.6911173
0.9565675,3.688417,0.9565675,0.07413733,-0.67451507,6.3876515e-11,1.0050355,0.9995632,,3085,0.99362653,0.8909827,-0.37373737,1.2854891,,228.71362,-0.45397204,0.95623887,0.14999999,61700,-0.379603,-0.32348758,9117.327301502228,3.5903602
0.9565675,3.703193,0.9565675,0.07411641,-0.6744061,6.383512e-11,0.47654736,0.9995632,,3086,0.99442244,0.8910036,-0.43434343,1.285511,,228.72314,-0.590665,0.95556134,0.14999999,61720,-0.37960136,-0.33217594,9122.871594667435,3.6758912
