DenMISELogFirst,LQGmu1_higher,IWFirstEpisode,ReturnMax,Bound,LQGsigma_higher,Regret,DenMISEMeanLog,Iteration,TimestepsSoFar,IWMean,IWLastEpisode,DenMISELogLast,LQGmu1_actor,ReturnAbsMax,IWMin,ReturnMean,TimeElapsed,ReturnLastEpisode,Regret/t,ReturnMin,ReturnStepMax,Delta,IWMax
-0.91202754,-0.5151515,0.17092568,0.92244685,1.1501945,0.14999999,513.9375,-0.505127,4486,89720,0.99039066,2.8280368,-0.08948808,-0.4975359,0.92244685,,0.85055524,17050.146987438202,0.9201893,0.11456478,,0.96699154,3.0208763e-11,2.9204378
-0.9122123,-0.5151515,0.17095727,0.92244685,1.1502593,0.14999999,513.98535,-0.50503784,4487,89740,0.99058205,2.9046905,-0.09504115,-0.4034423,0.92244685,,0.85057014,17055.673075914383,0.91769797,0.114549875,,0.96699154,3.01953e-11,2.9191885
-0.9123971,-0.4949495,0.2438981,0.92244685,1.1502243,0.14999999,514.0337,-0.50495535,4488,89760,0.9926499,2.5038466,-0.12572597,-0.6095823,0.92244685,,0.85058486,17062.76741194725,0.9162482,0.11453515,,0.96699154,3.0181847e-11,2.9251504
-0.9125655,-0.5151515,0.17101765,0.92244685,1.1501529,0.14999999,514.07837,-0.504862,4489,89780,0.9907047,2.359807,-0.07855786,-0.22324467,0.92244685,,0.8506005,17067.85057902336,0.9206731,0.11451954,,0.96699154,3.0168406e-11,2.916707
-0.9127502,-0.3131313,2.6365516,0.92244685,1.1501983,0.14999999,514.1448,-0.50485456,4490,89800,1.014344,3.5270743,-0.46183407,-0.04753974,0.92244685,,0.8506111,17075.487224817276,0.89835274,0.11450893,,0.96699154,3.0154965e-11,3.561503
-0.9123858,-0.09090909,6.5724506,0.92244685,1.1503605,0.14999999,514.35547,-0.50500536,4491,89820,0.99745953,8.43638,-1.1961696,-0.08480123,0.92244685,,0.85058975,17082.472041368484,0.7547564,0.114530265,,0.96699154,3.014154e-11,9.05147
-0.91114604,-0.11111111,6.6145372,0.92244685,1.1503813,0.14999999,514.50195,-0.5051215,4492,89840,0.9993289,7.2877884,-1.023401,0.0019389316,0.92244685,,0.85058266,17088.25564980507,0.8190699,0.11453736,,0.96699154,3.012812e-11,8.2808275
-0.9098972,-0.11111111,6.6062818,0.92244685,1.1500734,0.14999999,514.9375,-0.50532365,4493,89860,1.000025,8.222831,-1.4127399,-0.23721987,0.92244685,,0.8505112,17093.97544193268,0.5293176,0.114608824,,0.96699154,3.011471e-11,8.26743
-0.9086505,-0.27272728,3.6501288,0.92244685,1.1498994,0.14999999,515.00415,-0.5053039,4494,89880,1.0147055,3.9213567,-0.41627344,-0.25368643,0.92244685,,0.85052186,17100.755385398865,0.8986242,0.114598155,,0.96699154,3.010131e-11,4.0604053
-0.9080611,-0.27272728,3.6479778,0.92244685,1.1499431,0.14999999,515.06616,-0.5052703,4495,89900,1.0148894,3.812457,-0.36814913,-0.48342973,0.92244685,,0.85053355,17106.660818338394,0.9028319,0.11458647,,0.96699154,3.008792e-11,4.0576425
-0.9074723,-0.67676765,0.005167883,0.92244685,1.1497416,0.14999999,515.1113,-0.50517595,4496,89920,0.99325377,1.2760211,-0.09622213,-0.7542056,0.92244685,,0.850549,17114.20131087303,0.9201343,0.114571035,,0.96699154,3.0074533e-11,2.8323116
-0.90769356,-0.8181818,9.375835e-05,0.92244685,1.1498518,0.14999999,515.156,-0.50507486,4497,89940,1.002592,2.5356176,-0.043210454,-0.768551,0.92244685,,0.8505645,17121.20603442192,0.92018163,0.11455554,,0.96699154,3.006116e-11,2.7798824
-0.9079159,-0.8181818,9.3779185e-05,0.92244685,1.1498692,0.14999999,515.2012,-0.5049711,4498,89960,1.0027131,2.6237602,-0.0411652,-0.52347517,0.92244685,,0.85058,17127.80344939232,0.9201171,0.11454004,,0.96699154,3.0047798e-11,2.7787826
-0.90813816,-0.53535354,0.11721947,0.92244685,1.1498965,0.14999999,515.2471,-0.5048786,4499,89980,0.9891827,2.9058042,-0.091664135,-0.47918847,0.92244685,,0.8505953,17135.86760187149,0.919415,0.11452472,,0.96699154,3.003444e-11,2.9117098
-0.9083344,-0.5151515,0.17029557,0.92244685,1.1499531,0.14999999,515.2932,-0.50479037,4500,90000,0.99078774,2.8469417,-0.0968047,-0.32334685,0.92244685,,0.85061044,17141.08163046837,0.91875005,0.11450958,,0.96699154,3.0021093e-11,2.9165888
-0.90851873,-0.33333334,2.1669855,0.92244685,1.1500522,0.14999999,515.3484,-0.50472814,4501,90020,1.0135875,3.2896628,-0.2148198,-0.28378153,0.92244685,,0.8506236,17148.714676856995,0.91017354,0.11449641,,0.96699154,3.0007753e-11,3.3746784
-0.9082595,-0.3131313,2.6247382,0.92244685,1.1501107,0.14999999,515.4082,-0.50467783,4502,90040,1.0149047,3.4941902,-0.29206255,-0.22147769,0.92244685,,0.8506357,17157.71414232254,0.9050174,0.11448431,,0.96699154,2.9994424e-11,3.5524793
-0.9078988,-0.3131313,2.6237917,0.92244685,1.1501541,0.14999999,515.47925,-0.5046654,4503,90060,1.0150839,3.509921,-0.46408722,-0.30401123,0.92244685,,0.8506454,17163.959562063217,0.89409655,0.114474595,,0.96699154,2.9981104e-11,3.550467
-0.90753835,-0.3131313,2.6228461,0.92244685,1.150188,0.14999999,515.5342,-0.5046053,4504,90080,1.015239,3.4025965,-0.2482057,-0.41414624,0.92244685,,0.8506586,17169.916808128357,0.90984416,0.11446142,,0.96699154,2.9967792e-11,3.5484574
-0.90717816,-0.33333334,2.1640825,0.92244685,1.1500413,0.14999999,515.58374,-0.5045158,4505,90100,1.0140363,2.5855937,-0.11690092,-0.49625653,0.92244685,,0.850673,17175.752283096313,0.9158457,0.114447,,0.96699154,2.995449e-11,3.3672886
-0.90691984,-0.47474748,0.33977562,0.92244685,1.1498501,0.14999999,515.6277,-0.50442165,4506,90120,0.995417,2.889915,-0.0933264,-0.42733598,0.92244685,,0.85068864,17182.05911231041,0.92083824,0.11443138,,0.96699154,2.9941195e-11,2.9297712
-0.90706635,-0.43434343,0.6314652,0.92244685,1.1499051,0.14999999,515.6758,-0.5043349,4507,90140,1.0014602,2.9646668,-0.10967437,-0.6547239,0.92244685,,0.85070336,17188.278189897537,0.917419,0.11441666,,0.96699154,2.992791e-11,2.9653194
-0.9071481,-0.5151515,0.17009369,0.92244685,1.149692,0.14999999,515.7197,-0.50423795,4508,90160,0.990928,1.8462589,-0.067878895,-0.52783614,0.92244685,,0.85071903,17194.092027902603,0.92146873,0.11440098,,0.96699154,2.9914633e-11,2.9122353
-0.9073322,-0.5151515,0.170125,0.92244685,1.1497579,0.14999999,515.76465,-0.50414795,4509,90180,0.9911176,2.89712,-0.089111194,-0.6243097,0.92244685,,0.8507344,17200.32934832573,0.9199141,0.114385605,,0.96699154,2.990137e-11,2.9110007
-0.9075162,-0.65656567,0.008522995,0.92244685,1.149866,0.14999999,515.8091,-0.50405467,4510,90200,0.99212056,2.801052,-0.07493462,-0.38884956,0.92244685,,0.85074997,17206.967527151108,0.9206108,0.11437005,,0.96699154,2.988811e-11,2.8461432
-0.907736,-0.4949495,0.2427639,0.92244685,1.1497599,0.14999999,515.85913,-0.50397414,4511,90220,0.9933037,2.363742,-0.13222437,-0.728092,0.92244685,,0.85076416,17212.750023126602,0.91490763,0.11435586,,0.96699154,2.987486e-11,2.915545
-0.90790385,-0.67676765,0.0051701134,0.92244685,1.1496743,0.14999999,515.9043,-0.50387454,4512,90240,0.99367374,2.632742,-0.04838201,-0.7607251,0.92244685,,0.85077953,17218.571143388748,0.92008543,0.114340484,,0.96699154,2.986162e-11,2.8295426
-0.9081243,-0.6969697,0.0030793368,0.92244685,1.1496614,0.14999999,515.9497,-0.5037739,4513,90260,0.9954976,2.5359821,-0.04272725,-0.81912786,0.92244685,,0.85079473,17225.528705358505,0.91968787,0.114325285,,0.96699154,2.9848384e-11,2.8132412
-0.9083452,-0.8181818,9.381944e-05,0.92244685,1.1496849,0.14999999,515.9968,-0.50367314,4514,90280,1.0027208,2.7813187,-0.044763584,-0.90464973,0.92244685,,0.8508097,17231.874717235565,0.9181205,0.114310324,,0.96699154,2.9835162e-11,2.782502
-0.90856665,-0.8181818,9.38402e-05,0.92244685,1.1496707,0.14999999,516.04663,-0.5035826,4515,90300,1.0028096,2.4835973,-0.097675465,-0.8864662,0.92244685,,0.850824,17240.289993286133,0.9154858,0.11429602,,0.96699154,2.9821947e-11,2.7814038
-0.90878814,-0.8181818,9.386097e-05,0.92244685,1.1496794,0.14999999,516.0957,-0.5034882,4516,90320,1.0029233,2.595202,-0.079099625,-0.9112742,0.92244685,,0.8508384,17246.702397823334,0.91576195,0.114281595,,0.96699154,2.980874e-11,2.7803068
-0.9090095,-0.83838385,4.9237937e-05,0.92244685,1.1496844,0.14999999,516.145,-0.50339913,4517,90340,1.0032328,2.6246376,-0.104828045,-1.2532082,0.92244685,,0.85085285,17256.351073503494,0.91592294,0.11426717,,0.96699154,2.9795545e-11,2.799398
-0.9092309,-1.0,1.4674191e-07,0.92244685,1.1499631,0.14999999,516.20264,-0.5037422,4518,90360,0.99023944,5.0026665,-2.0565538,-0.8540396,0.92244685,,0.8508653,17263.176230192184,0.907218,0.11425471,,0.96699154,2.9782354e-11,5.2255354
-0.9094522,-1.0,1.4677438e-07,0.92244685,1.1495553,0.14999999,516.25146,-0.50364524,4519,90380,0.98991716,1.7513865,-0.055658236,-1.0960376,0.92244685,,0.85087985,17269.56769490242,0.916766,0.11424017,,0.96699154,2.9769177e-11,5.220654
-0.90967345,-1.0,1.4680685e-07,0.92244685,1.149667,0.14999999,516.3086,-0.5036904,4520,90400,0.99017084,4.350514,-0.69707304,-0.89161533,0.92244685,,0.8508924,17279.39912867546,0.9076178,0.11422759,,0.96699154,2.9756007e-11,5.2157845
-0.90989465,-0.83838385,4.9281534e-05,0.92244685,1.1494353,0.14999999,516.3574,-0.50359946,4521,90420,1.0031565,2.711471,-0.08227856,-0.9224851,0.92244685,,0.8509069,17286.706691265106,0.9163746,0.11421311,,0.96699154,2.9742844e-11,2.7970042
-0.9101158,-1.0,1.4687183e-07,0.92244685,1.1494873,0.14999999,516.4075,-0.5035134,4522,90440,0.99013436,2.6181207,-0.11779886,-1.1306618,0.92244685,,0.85092115,17290.36500287056,0.91538954,0.11419886,,0.96699154,2.9729694e-11,5.211931
-0.9103369,-1.0,1.4690418e-07,0.92244685,1.1496397,0.14999999,516.46484,-0.5036068,4523,90460,0.99043256,4.547604,-0.91580844,-0.9204267,0.92244685,,0.8509337,17296.034450531006,0.9075798,0.11418635,,0.96699154,2.9716545e-11,5.207082
-0.910558,-1.0,1.469367e-07,0.92244685,1.1494035,0.14999999,516.51465,-0.5035231,4524,90480,0.99029785,2.5901759,-0.11425333,-0.7342338,0.92244685,,0.8509479,17302.691782712936,0.9152585,0.1141721,,0.96699154,2.970341e-11,5.202243
-0.910779,-0.8181818,9.404805e-05,0.92244685,1.1494439,0.14999999,516.56055,-0.503424,4525,90500,1.0031024,2.3799968,-0.045523576,-0.7470287,0.92244685,,0.85096294,17309.01512980461,0.91892624,0.11415708,,0.96699154,2.9690285e-11,2.7755926
-0.91099995,-0.8181818,9.406886e-05,0.92244685,1.1494323,0.14999999,516.60645,-0.5033215,4526,90520,1.0031909,2.4803576,-0.042727157,-0.79309803,0.92244685,,0.8509781,17316.34164404869,0.9194643,0.11414194,,0.96699154,2.9677164e-11,2.7745042
-0.91122085,-0.8181818,9.408959e-05,0.92244685,1.1494704,0.14999999,516.6526,-0.5032182,4527,90540,1.0033336,2.7259274,-0.03860938,-0.8528478,0.92244685,,0.85099304,17321.64148736,0.9188483,0.11412698,,0.96699154,2.9664056e-11,2.773417
-0.9114417,-0.8181818,9.411041e-05,0.92244685,1.1495084,0.14999999,516.7009,-0.503118,4528,90560,1.0034773,2.7296338,-0.052691128,-0.685289,0.92244685,,0.85100764,17327.770544290543,0.9169981,0.11411238,,0.96699154,2.9650955e-11,2.7723312
-0.9116625,-0.8181818,9.4131145e-05,0.92244685,1.1493808,0.14999999,516.7446,-0.5030186,4529,90580,1.0034384,1.9021744,-0.057271596,-0.6346666,0.92244685,,0.85102314,17333.77507042885,0.9212166,0.11409688,,0.96699154,2.963786e-11,2.771247
-0.9118833,-0.6969697,0.0030909337,0.92244685,1.1493876,0.14999999,516.78906,-0.5029228,4530,90600,0.9958415,2.6210375,-0.07164805,-0.824239,0.92244685,,0.8510385,17340.134701013565,0.92084575,0.1140815,,0.96699154,2.962478e-11,2.8089013
-0.9121033,-0.7979798,0.0001763312,0.92244685,1.1493144,0.14999999,516.83594,-0.5028218,4531,90620,1.0030099,2.7296734,-0.041323807,-0.8544881,0.92244685,,0.8510534,17345.98219370842,0.9183967,0.1140666,,0.96699154,2.9611702e-11,2.7611456
-0.91232395,-0.8181818,9.419347e-05,0.92244685,1.1493495,0.14999999,516.8828,-0.50272185,4532,90640,1.0036565,2.721413,-0.05226187,-1.0624733,0.92244685,,0.8510682,17351.028200626373,0.91785985,0.11405182,,0.96699154,2.9598636e-11,2.76853
-0.91254455,-0.8181818,9.421422e-05,0.92244685,1.1490738,0.14999999,516.93945,-0.5027246,4533,90660,1.00346,1.1861027,-0.51867676,-0.8307358,0.92244685,,0.8510809,17358.438102722168,0.90861714,0.11403912,,0.96699154,2.9585577e-11,2.76745
-0.91276515,-0.8181818,9.423507e-05,0.92244685,1.1491203,0.14999999,516.9863,-0.5026222,4534,90680,1.0036116,2.7637856,-0.041922208,-0.90646625,0.92244685,,0.8510957,17366.10480427742,0.91818464,0.11402434,,0.96699154,2.957253e-11,2.7663717
-0.9129856,-0.8181818,9.4255825e-05,0.92244685,1.1491033,0.14999999,517.03564,-0.5025312,4535,90700,1.0036952,2.456143,-0.093613796,-0.77391905,0.92244685,,0.85111,17372.39123225212,0.9156992,0.114010036,,0.96699154,2.955949e-11,2.7652946
-0.9132061,-0.8181818,9.42766e-05,0.92244685,1.1491252,0.14999999,517.0823,-0.5024275,4536,90720,1.0038195,2.6390464,-0.035773803,-0.7331473,0.92244685,,0.85112476,17378.841298103333,0.9182727,0.113995254,,0.96699154,2.9546456e-11,2.7642188
-0.9134265,-0.8181818,9.429737e-05,0.92244685,1.1490915,0.14999999,517.1284,-0.5023253,4537,90740,1.0038826,2.36203,-0.042025782,-0.8917662,0.92244685,,0.8511398,17384.565713882446,0.9193796,0.11398023,,0.96699154,2.9533435e-11,2.7631445
-0.9136469,-0.8181818,9.4318144e-05,0.92244685,1.1490934,0.14999999,517.17773,-0.5022307,4538,90760,1.0039865,2.5471206,-0.07710787,-0.8665515,0.92244685,,0.851154,17391.350479841232,0.9160057,0.11396599,,0.96699154,2.952042e-11,2.7620711
-0.9138672,-0.8181818,9.4338924e-05,0.92244685,1.1491214,0.14999999,517.22534,-0.5021317,4539,90780,1.0041181,2.6720135,-0.056642585,-0.78706026,0.92244685,,0.85116863,17397.69446539879,0.9171536,0.113951385,,0.96699154,2.9507414e-11,2.7609997
-0.9140875,-0.8181818,9.435971e-05,0.92244685,1.1491553,0.14999999,517.271,-0.5020276,4540,90800,1.0042542,2.692275,-0.033728506,-0.54297066,0.92244685,,0.8511837,17406.161336183548,0.9196211,0.113936305,,0.96699154,2.9494414e-11,2.759929
-0.91430765,-0.8181818,9.43805e-05,0.92244685,1.1487529,0.14999999,517.3169,-0.5019359,4541,90820,1.0039164,0.54040337,-0.089516595,-0.70241386,0.92244685,,0.8511986,17412.891797065735,0.9191158,0.113921404,,0.96699154,2.9481428e-11,2.7588596
-0.91452783,-0.6969697,0.0030991186,0.92244685,1.148794,0.14999999,517.3623,-0.5018354,4542,90840,0.9959283,2.7915215,-0.04906395,-0.6758341,0.92244685,,0.85121375,17418.806028842926,0.91984683,0.113906264,,0.96699154,2.946845e-11,2.8011873
-0.9147473,-0.6969697,0.0030997982,0.92244685,1.1488557,0.14999999,517.40576,-0.50173825,4543,90860,0.99610204,2.7880814,-0.057099044,-0.5525138,0.92244685,,0.8512292,17424.748685121536,0.9215771,0.11389083,,0.96699154,2.9455476e-11,2.8000772
-0.9149667,-0.33333334,2.1810033,0.92244685,1.1487927,0.14999999,517.45044,-0.5016482,4544,90880,1.0129049,0.9985651,-0.08793964,-0.53236765,0.92244685,,0.8512445,17430.91539478302,0.92055243,0.11387551,,0.96699154,2.944251e-11,3.38805
-0.9147069,-0.65656567,0.008584502,0.92244685,1.149041,0.14999999,517.4946,-0.50155514,4545,90900,0.9925977,2.066933,-0.09066545,-0.50836176,0.92244685,,0.8512599,17436.871992349625,0.92104423,0.11386013,,0.96699154,2.9429556e-11,2.8358936
-0.91492504,-0.5151515,0.17142165,0.92244685,1.1491919,0.14999999,517.54004,-0.50146693,4546,90920,0.99097013,2.917313,-0.09350594,-0.6052338,0.92244685,,0.85127485,17442.555142641068,0.9196575,0.11384517,,0.96699154,2.941661e-11,2.91827
-0.91510725,-0.53535354,0.11803922,0.92244685,1.1491807,0.14999999,517.5864,-0.5013754,4547,90940,0.98968995,2.577353,-0.07709806,-0.7266148,0.92244685,,0.85128975,17448.265427827835,0.9188896,0.11383027,,0.96699154,2.9403674e-11,2.9095492
-0.9153012,-0.65656567,0.008589609,0.92244685,1.1491904,0.14999999,517.63184,-0.5012766,4548,90960,0.9929753,2.485236,-0.041227814,-0.57309717,0.92244685,,0.8513047,17453.92746949196,0.9193241,0.11381531,,0.96699154,2.9390743e-11,2.833502
-0.9155192,-0.65656567,0.008591481,0.92244685,1.1491873,0.14999999,517.6753,-0.5011863,4549,90980,0.99308246,2.4757318,-0.08317663,-0.71457624,0.92244685,,0.85132027,17459.56387090683,0.92196816,0.11379975,,0.96699154,2.9377823e-11,2.8323607
-0.9157371,-0.65656567,0.0085933525,0.92244685,1.1492037,0.14999999,517.7197,-0.5010875,4550,91000,0.99321216,2.5782814,-0.043724447,-0.6410776,0.92244685,,0.8513354,17465.354088306427,0.9201214,0.11378461,,0.96699154,2.9364913e-11,2.8312201
-0.91595495,-0.65656567,0.008595225,0.92244685,1.1492708,0.14999999,517.76416,-0.5009931,4551,91020,0.9933962,2.8254097,-0.06580261,-0.76312876,0.92244685,,0.8513507,17472.08219075203,0.9210526,0.11376929,,0.96699154,2.9352007e-11,2.8300815
-0.91617274,-0.67676765,0.0052130413,0.92244685,1.1492261,0.14999999,517.81104,-0.5008919,4552,91040,0.99525964,2.3294172,-0.03317535,-0.6136727,0.92244685,,0.85136545,17478.404076337814,0.9184569,0.11375457,,0.96699154,2.9339114e-11,2.811195
-0.91639125,-0.67676765,0.0052141827,0.92244685,1.149253,0.14999999,517.8545,-0.500799,4553,91060,0.9953971,2.618163,-0.07275757,-0.55409443,0.92244685,,0.8513808,17485.092950105667,0.9212707,0.11373919,,0.96699154,2.932623e-11,2.8100772
-0.91660976,-0.6363636,0.013929173,0.92244685,1.1492239,0.14999999,517.8999,-0.5007087,4554,91080,0.9920715,2.4912314,-0.08500059,-0.7422404,0.92244685,,0.8513959,17490.585854053497,0.9200964,0.11372411,,0.96699154,2.931335e-11,2.8438945
-0.91682625,-0.67676765,0.0052164504,0.92244685,1.1491878,0.14999999,517.94507,-0.5006084,4555,91100,0.9955363,2.505466,-0.035552967,-0.91929966,0.92244685,,0.85141087,17495.775205373764,0.91968787,0.11370915,,0.96699154,2.930048e-11,2.807886
-0.91704464,-0.67676765,0.00521759,0.92244685,1.148847,0.14999999,517.9949,-0.50052345,4556,91120,0.99527526,0.80244446,-0.10887664,-0.7709403,0.92244685,,0.85142493,17501.418545007706,0.91553545,0.113695085,,0.96699154,2.9287617e-11,2.8067722
-0.9172629,-0.6969697,0.0031076067,0.92244685,1.1488312,0.14999999,518.0405,-0.50042135,4557,91140,0.9972413,2.429594,-0.03113502,-0.6094451,0.92244685,,0.85143983,17507.297702789307,0.9192547,0.113680184,,0.96699154,2.9274767e-11,2.7881427
-0.91748166,-0.67676765,0.005219872,0.92244685,1.148823,0.14999999,518.08594,-0.5003281,4558,91160,0.9954647,2.584572,-0.072096884,-0.5578575,0.92244685,,0.85145485,17514.549407482147,0.91987324,0.11366516,,0.96699154,2.9261923e-11,2.804575
-0.9176999,-0.5555556,0.08001224,0.92244685,1.1487913,0.14999999,518.13086,-0.5002375,4559,91180,0.98933643,2.8897862,-0.0831188,-0.33850947,0.92244685,,0.8514699,17524.211357355118,0.91975915,0.11365014,,0.96699154,2.9249086e-11,2.8922915
-0.9179017,0.1919192,0.8843649,0.92244685,1.1487387,0.14999999,518.1848,-0.5001732,4560,91200,1.0490633,0.0062302332,-0.1958015,0.0963307,0.92244685,,0.851483,17530.17583847046,0.9115345,0.11363703,,0.96699154,2.923626e-11,20.705597
-0.917927,-0.5151515,0.17193702,0.92244685,1.1485626,0.14999999,518.6714,-0.5004421,4561,91220,0.99107367,0.003863087,-1.7746521,-0.7199309,0.92244685,,0.85140127,17536.03798532486,0.47886094,0.11371875,,0.96699154,2.922344e-11,2.910386
-0.9181086,-0.6969697,0.003110235,0.92244685,1.1486356,0.14999999,518.7158,-0.50034297,4562,91240,0.9973013,2.733708,-0.039193317,-0.6660814,0.92244685,,0.8514164,17542.073343276978,0.92044806,0.11370361,,0.96699154,2.921063e-11,2.785795
-0.91832703,-0.6969697,0.0031109145,0.92244685,1.1486908,0.14999999,518.76074,-0.5002459,4563,91260,0.9974668,2.7492747,-0.054357637,-0.8045061,0.92244685,,0.85143155,17548.10245490074,0.92045265,0.11368847,,0.96699154,2.9197828e-11,2.784705
-0.9185455,-0.7171717,0.0018195624,0.92244685,1.148624,0.14999999,518.8076,-0.50014377,4564,91280,0.9993096,2.316727,-0.03146937,-0.56795233,0.92244685,,0.8514461,17555.031809806824,0.9179521,0.113673925,,0.96699154,2.9185033e-11,2.7677822
-0.9187642,-0.67676765,0.0052265693,0.92244685,1.1485319,0.14999999,518.8533,-0.5000518,4565,91300,0.99565417,2.214713,-0.080069736,-0.6114505,0.92244685,,0.85146105,17561.9065823555,0.9195611,0.113658965,,0.96699154,2.9172248e-11,2.799821
-0.9189821,-0.65656567,0.008621282,0.92244685,1.1485584,0.14999999,518.8972,-0.49995866,4566,91320,0.9940073,2.7250593,-0.06953934,-0.7029901,0.92244685,,0.85147625,17567.772770404816,0.92085904,0.113643765,,0.96699154,2.9159473e-11,2.8163548
-0.91919917,-0.67676765,0.0052288426,0.92244685,1.1486104,0.14999999,518.9424,-0.49985966,4567,91340,0.9959518,2.7309976,-0.04176589,-0.7477746,0.92244685,,0.8514913,17576.99861884117,0.9200558,0.113628745,,0.96699154,2.9146702e-11,2.7976203
-0.91941696,-0.6969697,0.0031143073,0.92244685,1.1486208,0.14999999,518.9888,-0.4997581,4568,91360,0.9979049,2.5916238,-0.031461734,-0.8215735,0.92244685,,0.85150605,17584.3560898304,0.9189521,0.11361396,,0.96699154,2.9133945e-11,2.7793517
-0.9196352,-0.7171717,0.0018215468,0.92244685,1.1485364,0.14999999,519.03564,-0.4996566,4569,91380,0.9996985,2.1597297,-0.034017842,-0.70963544,0.92244685,,0.8515206,17591.29663157463,0.9180689,0.11359942,,0.96699154,2.9121195e-11,2.7626352
-0.9198536,-0.7171717,0.0018219447,0.92244685,1.148596,0.14999999,519.0808,-0.4995558,4570,91400,0.99986535,2.7614036,-0.038819775,-0.6839636,0.92244685,,0.8515356,17597.00404524803,0.9202565,0.1135844,,0.96699154,2.910845e-11,2.76157
-0.920072,-0.7171717,0.0018223426,0.92244685,1.1486461,0.14999999,519.1255,-0.49945658,4571,91420,1.0000224,2.7167983,-0.045778885,-0.7541188,0.92244685,,0.85155064,17603.591222047806,0.9200175,0.11356938,,0.96699154,2.9095714e-11,2.7605064
-0.92029035,-0.7171717,0.0018227407,0.92244685,1.148684,0.14999999,519.1714,-0.49935377,4572,91440,1.0001664,2.6564817,-0.029156405,-0.334898,0.92244685,,0.8515655,17610.793908834457,0.9196133,0.11355454,,0.96699154,2.9082988e-11,2.7594438
-0.9205087,-0.7171717,0.0018231388,0.92244685,1.1482133,0.14999999,519.22363,-0.49928898,4573,91460,0.999757,0.12669595,-0.20325841,-0.88445616,0.92244685,,0.85157883,17619.014890432358,0.91257155,0.113541186,,0.96699154,2.907027e-11,2.7583826
-0.9207269,-0.8181818,9.4988296e-05,0.92244685,1.1482345,0.14999999,519.27295,-0.49919498,4574,91480,1.0045973,2.585081,-0.069181815,-0.9495399,0.92244685,,0.8515929,17626.533899068832,0.9160013,0.11352712,,0.96699154,2.905756e-11,2.7481587
-0.92094547,-0.8181818,9.500904e-05,0.92244685,1.1481541,0.14999999,519.3237,-0.4991197,4575,91500,1.0046102,2.126239,-0.15961647,-0.49090007,0.92244685,,0.85160667,17632.724071264267,0.91435164,0.11351335,,0.96699154,2.904486e-11,2.747109
-0.92116404,-0.47474748,0.3446501,0.92244685,1.1480473,0.14999999,519.36816,-0.49903005,4576,91520,0.99484724,2.903551,-0.093550935,-0.48987257,0.92244685,,0.85162175,17639.292076587677,0.9207102,0.11349827,,0.96699154,2.9032167e-11,2.933988
-0.9213072,-0.4949495,0.24608095,0.92244685,1.1481076,0.14999999,519.41284,-0.49894267,4577,91540,0.9928099,2.9181995,-0.09335817,-0.30854404,0.92244685,,0.8516368,17646.348758220673,0.92063296,0.11348319,,0.96699154,2.9019481e-11,2.918201
-0.9214719,-0.33333334,2.1952374,0.92244685,1.1482284,0.14999999,519.4641,-0.49888968,4578,91560,1.012517,3.3649023,-0.24887328,-0.1407614,0.92244685,,0.85165036,17651.585300207138,0.9135063,0.11346966,,0.96699154,2.9006806e-11,3.4040658
-0.92121094,-0.2929293,3.163558,0.92244685,1.1481682,0.14999999,519.56055,-0.49894917,4579,91580,1.0141349,3.4803724,-0.783515,-0.43051854,0.92244685,,0.8516541,17659.427306890488,0.86891437,0.113465905,,0.96699154,2.8994137e-11,3.818598
-0.92073864,-0.33333334,2.1936283,0.92244685,1.1479516,0.14999999,519.6079,-0.49886155,4580,91600,1.0124493,2.4113574,-0.111896396,-0.4261484,0.92244685,,0.8516685,17665.217420578003,0.9174055,0.11345154,,0.96699154,2.8981479e-11,3.4003427
-0.9204781,-0.47474748,0.34441376,0.92244685,1.1480235,0.14999999,519.65186,-0.49877465,4581,91620,0.995158,2.827653,-0.11375165,-0.5286885,0.92244685,,0.8516837,17671.83664226532,0.9212202,0.11343634,,0.96699154,2.8968827e-11,2.9300113
-0.9206212,-0.4949495,0.2459122,0.92244685,1.1480526,0.14999999,519.6968,-0.49868575,4582,91640,0.99306047,2.823214,-0.08499054,-0.43387946,0.92244685,,0.8516986,17679.51608657837,0.92007834,0.11342144,,0.96699154,2.8956181e-11,2.9147398
-0.9207858,-0.47474748,0.34451976,0.92244685,1.1480976,0.14999999,519.7446,-0.49860227,4583,91660,0.9954622,2.8585064,-0.10923325,-0.4915306,0.92244685,,0.85171294,17686.700167179108,0.917284,0.113407075,,0.96699154,2.8943547e-11,2.9275725
-0.9209288,-0.47474748,0.344569,0.92244685,1.1481538,0.14999999,519.7898,-0.49851438,4584,91680,0.9956343,2.8948014,-0.09099447,-0.77030337,0.92244685,,0.85172784,17692.89108157158,0.9202583,0.113392174,,0.96699154,2.893092e-11,2.9263418
-0.9210717,0.6363636,2.8567207e-05,0.92244685,1.147861,0.14999999,519.83594,-0.49841252,4585,91700,0.93698204,2.1895688e-19,-0.027788408,0.5637255,0.92244685,,0.8517425,17698.575713157654,0.9186317,0.11337751,,0.96699154,2.89183e-11,39.955166
-0.9212898,-0.8181818,9.504176e-05,0.92244685,1.1477511,0.14999999,520.4695,-0.4988772,4586,91720,1.0042518,1.282306e-17,-2.5635917,-0.7724454,0.92244685,,0.8516291,17704.26357793808,0.33176073,0.11349094,,0.96699154,2.8905692e-11,2.7513204
