Delta,LQGsigma_higher,LQGmu1_actor,LQGmu1_higher,ReturnLastEpisode,IWFirstEpisode,IWMean,DenMISELogLast,ReturnMin,DenMISELogFirst,TimestepsSoFar,Iteration,ReturnMax,IWMax,IWMin,Bound,ReturnStepMax,ReturnAbsMax,TimeElapsed,DenMISEMeanLog,Regret,ReturnMean,Regret/t,IWLastEpisode
4.2255744e-11,0.14999999,-0.2847412,-0.5151515,0.94955486,1.2647088,1.010949,-0.10910607,,-0.2107996,75860,3793,0.9506511,2.9540193,,1.2271968,0.9939298,0.9506511,12668.865429878235,-0.55947095,305.63306,0.8845418,0.08057821,2.6828265
4.2233474e-11,0.14999999,-0.3255056,-0.47474748,0.94719416,1.7693107,1.012015,-0.24193032,,-0.21072984,75880,3794,0.9506511,2.9622808,,1.2268326,0.9939298,0.9506511,12673.66913151741,-0.5593843,305.65088,0.8845584,0.08056164,1.5186723
4.221122e-11,0.14999999,-0.2868512,-0.3131313,0.9474593,3.2808745,1.0098416,-0.19006969,,-0.21052715,75900,3795,0.9506511,3.3287463,,1.2268916,0.9939298,0.9506511,12680.724526643753,-0.55928385,305.66846,0.88457495,0.08054507,3.2054372
4.218898e-11,0.14999999,-0.28719544,-0.2929293,0.94792575,3.2644792,1.0083642,-0.23813233,,-0.20992647,75920,3796,0.9506511,3.4380918,,1.226949,0.9939298,0.9506511,12686.463918209076,-0.55919665,305.68604,0.8845916,0.08052844,3.3719554
4.2166767e-11,0.14999999,-0.37636957,-0.3131313,0.9470799,3.2769496,1.0102793,-0.2370148,,-0.20933026,75940,3797,0.9506511,3.3246052,,1.2270002,0.9939298,0.9506511,12693.101735115051,-0.5591098,305.70386,0.8846081,0.08051193,3.3209407
4.2144566e-11,0.14999999,-0.49640444,-0.37373737,0.949705,2.9763818,1.0135396,-0.14384255,,-0.20873092,75960,3798,0.9506511,3.096962,,1.2269955,0.9939298,0.9506511,12699.97770524025,-0.55899775,305.71924,0.88462526,0.08049476,3.070591
4.2122382e-11,0.14999999,-0.23139924,-0.43434343,0.9483402,2.2963805,1.0135627,-0.10417204,,-0.20821083,75980,3799,0.9506511,2.9877176,,1.2268697,0.9939298,0.9506511,12705.186897993088,-0.5588746,305.73608,0.884642,0.08047801,2.709497
4.2100212e-11,0.14999999,-0.5773325,-0.3131313,0.9439668,3.2721674,1.0104492,-0.3307811,,-0.20786972,76000,3800,0.9506511,3.3201332,,1.2267952,0.9939298,0.9506511,12711.975790977478,-0.5588109,305.75708,0.8846576,0.080462396,3.191577
4.2078063e-11,0.14999999,-0.7033332,-0.4949495,0.9496168,1.5042475,1.0114872,-0.107840255,,-0.20727213,76020,3801,0.9506511,2.950321,,1.226503,0.9939298,0.9506511,12718.128846883774,-0.5586897,305.7727,0.88467467,0.08044535,2.547724
4.2055928e-11,0.14999999,-0.86785823,-0.65656567,0.94943005,0.21968688,1.0073396,-0.13615958,,-0.2071395,76040,3802,0.9506511,3.0096095,,1.2265599,0.9939298,0.9506511,12722.998790740967,-0.5585754,305.7881,0.8846918,0.08042824,2.9029763
4.2033817e-11,0.14999999,-0.82197744,-0.7979798,0.9485745,0.015750581,0.9998789,-0.21898568,,-0.20734471,76060,3803,0.9506511,3.1739862,,1.2265371,0.9939298,0.9506511,12728.023403167725,-0.5584843,305.8047,0.8847086,0.080411434,2.9702795
4.2011717e-11,0.14999999,-0.7393819,-0.7979798,0.94922686,0.01575466,1.0001024,-0.18622126,,-0.20760348,76080,3804,0.9506511,3.1721733,,1.2265903,0.9939298,0.9506511,12731.723275661469,-0.55838645,305.8208,0.8847255,0.08039451,3.1632667
4.1989637e-11,0.14999999,-0.9212271,-0.7979798,0.94946176,0.01575874,1.000245,-0.14719751,,-0.20786218,76100,3805,0.9506511,3.1703634,,1.2265666,0.9939298,0.9506511,12735.622651338577,-0.5582785,305.83643,0.8847425,0.08037752,2.855007
4.1967575e-11,0.14999999,-0.9489882,-1.0,0.9478174,7.8145225e-05,0.9832771,-0.2756477,,-0.20812082,76120,3806,0.9506511,5.8122087,,1.2264833,0.9939298,0.9506511,12740.9413459301,-0.5582043,305.85376,0.88475907,0.08036095,3.0524254
4.1945534e-11,0.14999999,-0.47524285,-0.7979798,0.94770664,0.015766956,1.0004379,-0.31907564,,-0.20838352,76140,3807,0.9506511,3.1682003,,1.2265658,0.9939298,0.9506511,12747.670113563538,-0.5581459,305.8711,0.88477564,0.08034438,2.204524
4.1923506e-11,0.14999999,-0.72610295,-0.41414142,0.94872344,2.5502431,1.0132885,-0.10585376,,-0.208642,76160,3808,0.9506511,3.013502,,1.2260051,0.9939298,0.9506511,12754.293762922287,-0.55802685,305.88745,0.88479245,0.08032757,2.721195
4.1901493e-11,0.14999999,-0.9520173,-0.7979798,0.9491773,0.015764618,1.0005156,-0.14177656,,-0.2082351,76180,3809,0.9506511,3.167148,,1.2264843,0.9939298,0.9506511,12760.710970878601,-0.55791414,305.90332,0.8848093,0.0803107,2.7323222
4.1879503e-11,0.14999999,-0.9177028,-1.0,0.9475486,7.817437e-05,0.98340535,-0.32425252,,-0.20849346,76200,3810,0.9506511,5.809313,,1.2263606,0.9939298,0.9506511,12765.5226957798,-0.557853,305.92114,0.8848257,0.08029431,3.4947815
4.185753e-11,0.14999999,-0.65591896,-0.8181818,0.9482493,0.010066654,0.99892896,-0.26924303,,-0.20875588,76220,3811,0.9506511,3.2023659,,1.2265044,0.9939298,0.9506511,12772.163490056992,-0.5577817,305.938,0.8848424,0.08027762,2.793586
4.1835566e-11,0.14999999,-0.813654,-0.7979798,0.9486606,0.015776921,1.0006034,-0.12128679,,-0.2090156,76240,3812,0.9506511,3.1631916,,1.2262298,0.9939298,0.9506511,12781.244711637497,-0.55766755,305.9546,0.88485914,0.08026087,1.9174485
4.181363e-11,0.14999999,-0.785112,-0.7979798,0.94830817,0.015780998,1.0008268,-0.17803071,,-0.20927376,76260,3813,0.9506511,3.1613984,,1.2262836,0.9939298,0.9506511,12785.082692861557,-0.55756766,305.97144,0.8848758,0.08024424,3.1605704
4.1791702e-11,0.14999999,-0.633556,-0.7979798,0.9491689,0.01578507,1.0010395,-0.1631385,,-0.20953184,76280,3814,0.9506511,3.1596076,,1.2263281,0.9939298,0.9506511,12792.148732185364,-0.5574643,305.9873,0.88489264,0.080227375,3.1193993
4.1769796e-11,0.14999999,-0.6914659,-0.65656567,0.9496192,0.2202699,1.0078282,-0.1159757,,-0.20978986,76300,3815,0.9506511,3.002533,,1.2263601,0.9939298,0.9506511,12798.244568109512,-0.5573482,306.0027,0.88490963,0.08021039,2.9517307
4.174791e-11,0.14999999,-0.86915755,-0.65656567,0.94932765,0.22031492,1.0080323,-0.12878475,,-0.20999421,76320,3816,0.9506511,3.0009582,,1.2264084,0.9939298,0.9506511,12803.987862110138,-0.5572338,306.01855,0.88492644,0.08019358,2.944382
4.172604e-11,0.14999999,-0.52642375,-0.7979798,0.9484951,0.015795596,1.0013198,-0.21490702,,-0.2101985,76340,3817,0.9506511,3.156373,,1.2263117,0.9939298,0.9506511,12809.831456184387,-0.55714214,306.03516,0.8849431,0.08017689,2.9461656
4.1704185e-11,0.14999999,-0.522814,-0.6363636,0.94921464,0.29870903,1.0081362,-0.10345039,,-0.21045631,76360,3818,0.9506511,2.985924,,1.226033,0.9939298,0.9506511,12813.283214092255,-0.55702305,306.05103,0.88495994,0.08016008,2.2547448
4.1682345e-11,0.14999999,-0.47649485,-0.53535354,0.9488364,1.040358,1.010132,-0.10311245,,-0.21063997,76380,3819,0.9506511,2.9489903,,1.2260048,0.9939298,0.9506511,12819.267159461975,-0.55690217,306.06738,0.88497674,0.08014327,2.9382074
4.166053e-11,0.14999999,-0.44598147,-0.4949495,0.94928694,1.5093062,1.0115819,-0.10576404,,-0.2106294,76400,3820,0.9506511,2.9504693,,1.2260444,0.9939298,0.9506511,12825.10519528389,-0.55678135,306.08325,0.88499355,0.080126464,2.934031
4.1638727e-11,0.14999999,-0.5587153,-0.47474748,0.9495559,1.7688972,1.0124226,-0.11159019,,-0.21049611,76420,3821,0.9506511,2.9564185,,1.2260779,0.9939298,0.9506511,12831.18725848198,-0.5566618,306.09863,0.8850105,0.08010954,2.9194145
4.1616943e-11,0.14999999,-0.46636006,-0.5151515,0.9498813,1.2640707,1.0112503,-0.103114046,,-0.21029496,76440,3822,0.9506511,2.9443781,,1.226083,0.9939298,0.9506511,12838.30715417862,-0.55653995,306.114,0.8850274,0.08009261,2.8267343
4.1595172e-11,0.14999999,-0.68802536,-0.4949495,0.94777626,1.5086973,1.0121009,-0.10594096,,-0.21022588,76460,3823,0.9506511,2.9460015,,1.226121,0.9939298,0.9506511,12844.183691978455,-0.5564192,306.13135,0.8850438,0.08007622,2.9036222
4.157342e-11,0.14999999,0.25613746,0.17171717,0.9495841,0.019753324,0.98121566,-0.1259716,,-0.21009287,76480,3824,0.9506511,15.69287,,1.2259862,0.9939298,0.9506511,12849.66586613655,-0.5563035,306.14673,0.8850607,0.08005929,2.2178381e-07
4.1551686e-11,0.14999999,-0.5822747,-0.61616164,0.5083014,0.3974914,1.0088594,-1.9136345,,-0.21034917,76500,3825,0.9506511,2.969685,,1.225915,0.9939298,0.9506511,12854.364935159683,-0.55666363,306.60352,0.8849622,0.08015782,8.1734754e-07
4.1529967e-11,0.14999999,-0.73946714,-0.57575756,0.9493685,0.6668309,1.0098774,-0.10437774,,-0.21050666,76520,3826,0.9506511,2.9504156,,1.2259797,0.9939298,0.9506511,12859.396952152252,-0.55654305,306.6194,0.884979,0.08014101,2.94944
4.150827e-11,0.14999999,-0.8713846,-0.65656567,0.9492593,0.22044703,1.0083723,-0.1424168,,-0.21059373,76540,3827,0.9506511,2.9924097,,1.2258959,0.9939298,0.9506511,12864.221472024918,-0.5564324,306.6355,0.8849958,0.0801242,2.6323385
4.1486585e-11,0.14999999,0.71301293,0.67676765,0.94855845,1.4397188e-09,1.0159069,-0.21784632,,-0.21079738,76560,3828,0.9506511,34.950306,,1.2258737,0.9939298,0.9506511,12869.685327768326,-0.55634165,306.65186,0.88501245,0.08010757,2.4444158e-23
4.146492e-11,0.14999999,-0.7560613,-0.7979798,0.28901115,0.01580919,1.001104,-2.5949473,,-0.21105859,76580,3829,0.9506511,3.157246,,1.2257941,0.9939298,0.9506511,12874.558708667755,-0.55687076,307.32788,0.8848568,0.0802632,3.2932417e-21
4.1443265e-11,0.14999999,-0.9550887,-0.7979798,0.9492577,0.015813254,1.0012764,-0.14829479,,-0.21131559,76600,3830,0.9506511,3.1554685,,1.225802,0.9939298,0.9506511,12879.63794183731,-0.556764,307.34375,0.8848736,0.08024639,2.966635
4.1421633e-11,0.14999999,-0.55769914,-0.8181818,0.9480613,0.010095048,0.99936235,-0.3299419,,-0.21157253,76620,3831,0.9506511,3.1927297,,1.22561,0.9939298,0.9506511,12886.052095413208,-0.55670446,307.36084,0.8848901,0.08022994,2.439032
4.1400015e-11,0.14999999,-0.8287792,-0.5959596,0.9490966,0.5202591,1.0092223,-0.10150969,,-0.21183088,76640,3832,0.9506511,2.9558663,,1.2254444,0.9939298,0.9506511,12894.288716316223,-0.5565858,307.37695,0.8849068,0.08021319,2.8495493
4.1378418e-11,0.14999999,-1.0796015,-0.8181818,0.9488789,0.010098919,0.99942267,-0.18427497,,-0.21195605,76660,3833,0.9506511,3.1909704,,1.2254936,0.9939298,0.9506511,12900.424625873566,-0.55648637,307.39307,0.8849235,0.0801965,3.1898081
4.1356835e-11,0.14999999,-1.1642607,-1.0,0.9465881,7.846582e-05,0.98326963,-0.74796635,,-0.21221428,76680,3834,0.9506511,5.8362536,,1.2257891,0.9939298,0.9506511,12906.51959657669,-0.55653644,307.41187,0.8849396,0.08018041,4.8809447
4.133527e-11,0.14999999,-1.0580473,-1.0,0.9453412,7.848625e-05,0.9837088,-1.3004622,,-0.21247505,76700,3835,0.9506511,5.8289003,,1.2260131,0.9939298,0.9506511,12912.847691297531,-0.5567349,307.43164,0.88495535,0.08016467,5.3604765
4.131372e-11,0.14999999,-1.013665,-1.0,0.9469096,7.850676e-05,0.9839748,-0.6436971,,-0.21273574,76720,3836,0.9506511,5.821573,,1.2260756,0.9939298,0.9506511,12917.685889005661,-0.55676186,307.4497,0.8849715,0.08014852,4.697362
4.129219e-11,0.14999999,-1.3002198,-1.0,0.947577,7.85272e-05,0.98412687,-0.47503796,,-0.21299638,76740,3837,0.9506511,5.814268,,1.2260315,0.9939298,0.9506511,12922.577847480774,-0.5567447,307.4673,0.88498783,0.08013219,4.259151
4.1270674e-11,0.14999999,-1.070262,-1.0,0.9424479,7.854765e-05,0.98465216,-2.7631133,,-0.21325696,76760,3838,0.9506511,5.806984,,1.2263336,0.9939298,0.9506511,12926.330590963364,-0.5573239,307.49,0.8850028,0.080117226,5.6880245
4.1249174e-11,0.14999999,-1.1904719,-1.0,0.9466467,7.8568104e-05,0.9849415,-0.6969004,,-0.21351744,76780,3839,0.9506511,5.79972,,1.226419,0.9939298,0.9506511,12931.711819887161,-0.5573642,307.5083,0.8850189,0.08010113,4.7844763
4.12277e-11,0.14999999,-0.9323355,-1.0,0.9447135,7.8588564e-05,0.9853988,-1.5195417,,-0.21377787,76800,3840,0.9506511,5.7924814,,1.2266612,0.9939298,0.9506511,12939.481561899185,-0.557619,307.52856,0.88503444,0.080085576,5.4276767
4.120623e-11,0.14999999,-0.78960276,-1.0,0.9481389,7.8609024e-05,0.9852748,-0.28549418,,-0.21403824,76820,3841,0.9506511,5.785263,,1.2263571,0.9939298,0.9506511,12944.737253427505,-0.5575521,307.54565,0.88505083,0.080069184,3.1961007
4.1184785e-11,0.14999999,-1.120949,-1.0,0.94921345,7.862949e-05,0.9846244,-0.1613307,,-0.21429853,76840,3842,0.9506511,5.7780647,,1.225555,0.9939298,0.9506511,12949.675402641296,-0.55745286,307.56177,0.8850675,0.080052495,1.1685936
4.1163357e-11,0.14999999,-1.0853052,-1.0,0.9463554,7.8649966e-05,0.985,-0.97701496,,-0.21455877,76860,3843,0.9506511,5.7708893,,1.2257233,0.9939298,0.9506511,12955.966324090958,-0.557566,307.58032,0.8850835,0.08003652,5.1044607
4.1141937e-11,0.14999999,-0.7807282,-1.0,0.9466132,7.867045e-05,0.9853158,-0.76734763,,-0.21481892,76880,3844,0.9506511,5.7637367,,1.2258353,0.9939298,0.9506511,12962.533417463303,-0.5576246,307.59888,0.88509953,0.08002049,4.8735294
4.112054e-11,0.14999999,-1.1023171,-1.0,0.9491498,7.869093e-05,0.9846421,-0.1572134,,-0.21507901,76900,3845,0.9506511,5.756606,,1.2250122,0.9939298,0.9506511,12967.87877202034,-0.5575244,307.615,0.8851161,0.08000392,1.0692397
4.1099162e-11,0.14999999,-1.0279443,-1.0,0.9463624,7.8711346e-05,0.9849868,-0.85942477,,-0.21533903,76920,3846,0.9506511,5.7494926,,1.2251523,0.9939298,0.9506511,12972.752028226852,-0.55760705,307.63354,0.8851321,0.07998794,4.9776926
4.1077794e-11,0.14999999,-1.0186687,-1.0,0.94731885,7.873184e-05,0.985174,-0.51428455,,-0.21559899,76940,3847,0.9506511,5.742405,,1.2251446,0.9939298,0.9506511,12977.638508796692,-0.5575997,307.65137,0.8851482,0.07997179,4.37153
4.1056453e-11,0.14999999,-0.9581832,-1.0,0.9471856,7.8752266e-05,0.9853362,-0.48185593,,-0.21585888,76960,3848,0.9506511,5.7353363,,1.2251136,0.9939298,0.9506511,12982.525212526321,-0.5575839,307.66943,0.8851643,0.0799557,4.272899
4.103512e-11,0.14999999,-1.0085863,-1.0,0.94780296,7.877278e-05,0.98530924,-0.325493,,-0.2161187,76980,3849,0.9506511,5.7282877,,1.2249042,0.9939298,0.9506511,12987.528931617737,-0.5575276,307.68652,0.88518065,0.079939365,3.5424402
4.1013807e-11,0.14999999,-0.85795563,-1.0,0.9474616,7.879321e-05,0.98544294,-0.44843552,,-0.21637845,77000,3850,0.9506511,5.721261,,1.2248474,0.9939298,0.9506511,12992.551320552826,-0.55750316,307.70435,0.8851968,0.07992321,4.157769
4.0992505e-11,0.14999999,0.04658466,0.13131313,0.9485957,0.045373507,0.9819209,-0.19988072,,-0.21663813,77020,3851,0.9506511,14.04108,,1.224832,0.9939298,0.9506511,12997.609507322311,-0.5574142,307.72095,0.88521326,0.07990676,1.165893e-09
4.097123e-11,0.14999999,-0.0869199,-0.09090909,0.7168135,1.1599059,0.98805666,-1.2241393,,-0.216886,77040,3852,0.9506511,6.2961383,,1.2246263,0.9939298,0.9506511,13003.826567649841,-0.55759233,307.96924,0.88516957,0.07995045,5.943035
4.0949962e-11,0.14999999,-0.090005636,-0.13131313,0.9305534,1.6516116,0.990984,-0.7297987,,-0.2168445,77060,3853,0.9506511,5.414215,,1.2247205,0.9939298,0.9506511,13009.144613265991,-0.5576402,308.00366,0.88518137,0.07993865,5.28137
4.0928715e-11,0.14999999,-0.09401673,-0.13131313,0.9370702,1.6513323,0.9913906,-0.71844274,,-0.21667543,77080,3854,0.9506511,5.4080205,,1.2248452,0.9939298,0.9506511,13014.204201698303,-0.55768436,308.03174,0.8851948,0.07992524,5.2525105
4.0907482e-11,0.14999999,-0.36607194,-0.15151516,0.92339253,1.9173278,0.9932697,-0.704142,,-0.2165065,77100,3855,0.9506511,5.0324354,,1.2249432,0.9939298,0.9506511,13019.222684144974,-0.5577246,308.0735,0.8852047,0.079915345,4.9970875
4.088627e-11,0.14999999,-0.43981475,-0.47474748,0.9482347,1.7791377,1.011519,-0.15756339,,-0.21626863,77120,3856,0.9506511,2.9693038,,1.2246437,0.9939298,0.9506511,13024.282127141953,-0.55762273,308.09033,0.88522106,0.07989895,2.3947818
4.086507e-11,0.14999999,-0.2159208,-0.45454547,0.9488164,2.0475166,1.0122334,-0.117672525,,-0.21606664,77140,3857,0.9506511,2.9815454,,1.224701,0.9939298,0.9506511,13029.494390010834,-0.55750567,308.1067,0.8852376,0.07988244,2.977345
4.0843887e-11,0.14999999,-0.4397815,-0.1919192,0.94516253,2.446951,0.99687856,-0.371406,,-0.21579516,77160,3858,0.9506511,4.413737,,1.2248131,0.9939298,0.9506511,13034.345488786697,-0.5574543,308.1267,0.8852531,0.079866946,3.806788
4.0822724e-11,0.14999999,-0.6866515,-0.43434343,0.94881856,2.312996,1.0127977,-0.11723206,,-0.21542028,77180,3859,0.9506511,3.0004332,,1.2247496,0.9939298,0.9506511,13038.649668693542,-0.5573411,308.14282,0.8852696,0.079850435,2.9884543
4.080157e-11,0.14999999,-0.7532949,-0.6363636,0.9489276,0.30009338,1.0076084,-0.1277364,,-0.21508017,77200,3860,0.9506511,2.9891791,,1.2243501,0.9939298,0.9506511,13046.619752168655,-0.5572265,308.15918,0.88528603,0.079833984,2.8568532
4.078044e-11,0.14999999,-1.0679374,-0.7979798,0.9493998,0.015875774,1.0007572,-0.14808522,,-0.21526147,77220,3861,0.9506511,3.150598,,1.2244145,0.9939298,0.9506511,13051.593075037003,-0.55711865,308.17456,0.8853027,0.079817295,2.9502642
4.0759326e-11,0.14999999,-1.2290957,-1.0,0.94694924,7.872531e-05,0.9859251,-0.6767669,,-0.21551633,77240,3862,0.9506511,5.730514,,1.2251245,0.9939298,0.9506511,13056.518375635147,-0.5571495,308.19287,0.88531864,0.07980138,4.7227063
4.0738222e-11,0.14999999,-1.1275868,-1.0,0.9445656,7.874573e-05,0.98639905,-1.8888139,,-0.2157752,77260,3863,0.9506511,5.723507,,1.2253865,0.9939298,0.9506511,13061.51149225235,-0.5574979,308.21338,0.88533396,0.07978606,5.4775906
4.071714e-11,0.14999999,-0.83485615,-1.0,0.9463934,7.876608e-05,0.9867747,-1.0127339,,-0.21603401,77280,3864,0.9506511,5.716519,,1.2255584,0.9939298,0.9506511,13066.656472206116,-0.5576193,308.23218,0.88534975,0.07977027,5.0996556
4.069607e-11,0.14999999,-0.8119203,-1.0,0.9489413,7.878645e-05,0.986283,-0.18539874,,-0.21629275,77300,3865,0.9506511,5.7095504,,1.2249107,0.9939298,0.9506511,13071.599944353104,-0.5575265,308.24854,0.8853662,0.079753816,1.7463447
4.0675026e-11,0.14999999,-1.0205518,-1.0,0.94913465,7.880689e-05,0.98571366,-0.17259172,,-0.21655144,77320,3866,0.9506511,5.7026043,,1.2241901,0.9939298,0.9506511,13076.47597193718,-0.5574305,308.2644,0.8853827,0.079737306,1.4400598
4.0653987e-11,0.14999999,-0.73354185,-1.0,0.94716346,7.882726e-05,0.9858792,-0.4837037,,-0.21681005,77340,3867,0.9506511,5.695677,,1.2241651,0.9939298,0.9506511,13081.583294391632,-0.55741525,308.28247,0.8853987,0.07972133,4.2737813
4.0632973e-11,0.14999999,-0.794073,-0.67676765,0.9491969,0.16078122,1.0071936,-0.14126922,,-0.2170686,77360,3868,0.9506511,3.0173104,,1.2244884,0.9939298,0.9506511,13086.550563573837,-0.5573113,308.29834,0.8854152,0.07970482,2.8514328
4.061197e-11,0.14999999,-0.8320078,-0.7777778,0.9488582,0.024477102,1.00276,-0.16364443,,-0.21728553,77380,3869,0.9506511,3.1169446,,1.2244354,0.9939298,0.9506511,13091.470294713974,-0.5572079,308.31445,0.8854316,0.07968843,3.1140532
4.0590985e-11,0.14999999,-0.6474379,-0.7979798,0.94854987,0.015911946,1.00137,-0.18241206,,-0.21753763,77400,3870,0.9506511,3.1442406,,1.2244762,0.9939298,0.9506511,13096.57184123993,-0.55711037,308.33105,0.8854479,0.0796721,3.1107447
4.0570016e-11,0.14999999,-0.81448054,-0.67676765,0.9487635,0.16089755,1.007469,-0.11814875,,-0.21779189,77420,3871,0.9506511,3.0136337,,1.2244418,0.9939298,0.9506511,13101.808553695679,-0.5569967,308.3474,0.88546425,0.07965577,2.9364867
4.054906e-11,0.14999999,-0.9325187,-0.7979798,0.94887537,0.015919445,1.0015669,-0.17200893,,-0.21800862,77440,3872,0.9506511,3.1415787,,1.2244312,0.9939298,0.9506511,13107.592665195465,-0.55689543,308.36377,0.88548064,0.079639375,3.1397393
4.0528126e-11,0.14999999,-0.7699842,-0.7979798,0.94753265,0.01592349,1.0015805,-0.2779111,,-0.21826273,77460,3873,0.9506511,3.1398425,,1.2242903,0.9939298,0.9506511,13113.300046682358,-0.55682284,308.38135,0.8854967,0.07962334,2.3486814
4.0507205e-11,0.14999999,-0.7000914,-0.7979798,0.9490938,0.015927538,1.0017729,-0.15111405,,-0.2185168,77480,3874,0.9506511,3.138109,,1.2243203,0.9939298,0.9506511,13119.200272083282,-0.55671775,308.39746,0.88551307,0.07960695,3.0400648
4.04863e-11,0.14999999,-0.5425258,-0.6969697,0.9490556,0.11460817,1.0072526,-0.12849042,,-0.21877077,77500,3875,0.9506511,3.024109,,1.2242513,0.9939298,0.9506511,13125.424425125122,-0.5566068,308.41333,0.88552946,0.07959056,3.0236216
4.0465412e-11,0.14999999,0.69032454,0.4949495,0.9495886,1.9887675e-06,1.0054907,-0.1058396,,-0.21899924,77520,3876,0.9506511,27.835165,,1.224216,0.9939298,0.9506511,13130.791249513626,-0.5564888,308.4287,0.885546,0.07957399,1.2102963e-10
4.0444537e-11,0.14999999,0.7804734,0.8181818,0.30290106,1.9103618e-12,1.0292536,-2.5743258,,-0.21925719,77540,3877,0.9506511,42.091026,,1.2242237,0.9939298,0.9506511,13137.10320019722,-0.55700845,309.09106,0.8853957,0.07972431,24.269732
4.0423685e-11,0.14999999,-0.93114614,-0.67676765,0.24263215,0.16117506,1.0075723,-2.6828322,,-0.2195151,77560,3878,0.9506511,3.0091915,,1.2240429,0.9939298,0.9506511,13142.708314180374,-0.55755,309.81348,0.88523,0.07989001,1.2461897e-19
4.0402844e-11,0.14999999,-0.3059227,-0.7979798,0.9483629,0.015946895,1.0015984,-0.27570066,,-0.21973136,77580,3879,0.9506511,3.135968,,1.2238345,0.9939298,0.9506511,13147.969767093658,-0.55747575,309.83032,0.8852462,0.0798738,2.3627098
4.038202e-11,0.14999999,-0.3673314,-0.25252524,0.94690007,3.0954227,1.0026671,-0.2225526,,-0.21998502,77600,3880,0.9506511,3.7730348,,1.2242612,0.9939298,0.9506511,13153.366468667984,-0.55738884,309.84888,0.8852621,0.079857945,3.1185625
4.036121e-11,0.14999999,-0.49970075,-0.35353535,0.9486271,3.162712,1.011188,-0.15939295,,-0.21944524,77620,3881,0.9506511,3.188747,,1.2242419,0.9939298,0.9506511,13158.698996543884,-0.55728567,309.86523,0.88527846,0.079841554,3.1060286
4.0340425e-11,0.14999999,-0.33219942,-0.43434343,0.94900006,2.3210316,1.0124283,-0.10779769,,-0.21888828,77640,3882,0.9506511,3.0088272,,1.2241232,0.9939298,0.9506511,13163.755810260773,-0.5571669,309.88135,0.88529485,0.07982516,2.6940756
4.0319647e-11,0.14999999,-0.40956604,-0.3939394,0.9477247,2.8077393,1.0126041,-0.1904607,,-0.21854813,77660,3883,0.9506511,3.0741715,,1.224138,0.9939298,0.9506511,13168.829215765,-0.5570694,309.89868,0.88531095,0.07980907,2.9562893
4.029889e-11,0.14999999,-0.5726224,-0.3939394,0.94864446,2.8064327,1.0127891,-0.13120739,,-0.21808282,77680,3884,0.9506511,3.0725307,,1.2241745,0.9939298,0.9506511,13175.383649110794,-0.5569565,309.91504,0.8853273,0.07979274,3.0160933
4.0278142e-11,0.14999999,-0.3881727,-0.45454547,0.94973874,2.0506954,1.0122694,-0.107019305,,-0.21761794,77700,3885,0.9506511,2.9836025,,1.2239459,0.9939298,0.9506511,13181.054362535477,-0.55683756,309.93042,0.88534385,0.07977617,2.1714058
4.0257415e-11,0.14999999,-0.44620842,-0.43434343,0.9484844,2.3174584,1.0128219,-0.14220947,,-0.2173476,77720,3886,0.9506511,3.0027504,,1.2239699,0.9939298,0.9506511,13186.299147129059,-0.5567277,309.94702,0.88536006,0.079759955,2.9241943
4.0236706e-11,0.14999999,-0.36252546,-0.43434343,0.94969946,2.316673,1.0130147,-0.11540646,,-0.21700872,77740,3887,0.9506511,3.001204,,1.2240169,0.9939298,0.9506511,13194.561802387238,-0.55661106,309.9624,0.88537663,0.079743385,2.9756413
4.0216008e-11,0.14999999,-0.23133345,-0.41414142,0.94816375,2.5707994,1.0133309,-0.1598177,,-0.21667013,77760,3888,0.9506511,3.028308,,1.2240365,0.9939298,0.9506511,13199.931344509125,-0.55650556,309.9795,0.8853928,0.07972723,2.941132
4.0195333e-11,0.14999999,-0.41843054,-0.35353535,0.94582725,3.1526737,1.0118259,-0.34159642,,-0.2162663,77780,3889,0.9506511,3.1775916,,1.2239058,0.9939298,0.9506511,13204.835034132004,-0.5564469,309.99878,0.88540834,0.079711676,2.6856604
4.0174666e-11,0.14999999,-0.33491853,-0.3939394,0.94719094,2.7997901,1.0132987,-0.12406604,,-0.21571307,77800,3890,0.9506511,3.0633986,,1.223881,0.9939298,0.9506511,13209.809777021408,-0.55633277,310.01685,0.8854242,0.07969582,2.9710586
4.0154016e-11,0.14999999,-0.166109,-0.37373737,0.94764465,2.99585,1.0130107,-0.18393858,,-0.21525063,77820,3891,0.9506511,3.1113367,,1.2239332,0.9939298,0.9506511,13214.756039857864,-0.5562337,310.03418,0.8854402,0.07967985,3.0914288
4.013339e-11,0.14999999,-0.22007464,-0.27272728,0.94262654,3.2070901,1.0053775,-0.49288225,,-0.21473795,77840,3892,0.9506511,3.6005006,,1.2238299,0.9939298,0.9506511,13219.7143907547,-0.5562141,310.05664,0.8854549,0.079665124,3.3819537
4.011277e-11,0.14999999,-0.53116244,-0.25252524,0.9454053,3.077479,1.003403,-0.36316136,,-0.21417117,77860,3893,0.9506511,3.761061,,1.2238998,0.9939298,0.9506511,13224.71304321289,-0.55616325,310.07642,0.8854703,0.07964975,3.735725
