LQGsigma_higher,TimeElapsed,LQGmu1_actor,ReturnLastEpisode,IWMean,DenMISEMeanLog,Bound,ReturnStepMax,ReturnMax,LQGmu1_higher,ReturnMin,DenMISELogFirst,ReturnMean,ReturnAbsMax,Delta,IWMax,IWFirstEpisode,Regret/t,TimestepsSoFar,Regret,IWMin,Iteration,DenMISELogLast,IWLastEpisode
0.14999999,15699.669788837433,-1.1818951,0.9408716,0.98446596,-0.5555601,1.1955833,0.98907465,0.9456084,-1.0,,-0.5262691,0.8760249,0.9456084,3.310929e-11,5.494595,4.86154e-07,0.089095116,85700,381.77246,,4285,-0.37416315,3.86593
0.14999999,15705.82643198967,-0.87733066,0.9369272,0.98485255,-0.55575746,1.1957972,0.98907465,0.9456084,-1.0,,-0.52650243,0.8760391,0.9456084,3.309384e-11,5.488839,4.8626765e-07,0.08908093,85720,381.80078,,4286,-1.3861392,5.0991793
0.14999999,15713.608167648315,-0.4293751,0.9426828,1.0082479,-0.55566484,1.1955516,0.98907465,0.9456084,-0.23232323,,-0.5267357,0.87605464,0.9456084,3.3078405e-11,3.933925,3.8794878,0.08906537,85740,381.8235,,4287,-0.1427459,0.00029625598
0.14999999,15719.096366643906,-0.8199332,0.9432856,1.0039124,-0.55557877,1.1955124,0.98907465,0.9456084,-0.8181818,,-0.5260644,0.8760703,0.9456084,3.3062976e-11,2.9529839,0.00022353322,0.0890497,85760,381.84497,,4288,-0.19469373,0.11231216
0.14999999,15726.307597637177,-1.033879,0.9428143,1.0040781,-0.55547225,1.1955541,0.98907465,0.9456084,-0.8181818,,-0.5262975,0.8760859,0.9456084,3.3047565e-11,2.9516397,0.00022358545,0.08903414,85780,381.86768,,4289,-0.10217799,2.9455373
0.14999999,15732.042553186417,-0.94264716,0.94051886,0.98507386,-0.55545336,1.1958009,0.98907465,0.9456084,-1.0,,-0.5265306,0.8761009,0.9456084,3.303216e-11,5.4868217,4.8628107e-07,0.08901912,85800,381.89185,,4290,-0.4786479,4.184231
0.14999999,15737.533953905106,-0.86507934,0.94194025,0.9849977,-0.5553812,1.1955853,0.98907465,0.9456084,-1.0,,-0.5267637,0.8761162,0.9456084,3.3016763e-11,5.4810925,4.8639475e-07,0.0890038,85820,381.91528,,4291,-0.23027736,3.1123004
0.14999999,15743.029037714005,-0.7815591,0.9430948,1.0043427,-0.55528575,1.1956391,0.98907465,0.9456084,-0.8181818,,-0.52699673,0.87613183,0.9456084,3.300138e-11,2.949524,0.0002237418,0.088988185,85840,381.937,,4292,-0.13056336,2.8859951
0.14999999,15749.166669130325,-0.89801747,0.94354415,1.0044795,-0.55517614,1.1956544,0.98907465,0.9456084,-0.8181818,,-0.5272296,0.87614757,0.9456084,3.2986003e-11,2.9481854,0.00022379388,0.08897245,85860,381.95874,,4293,-0.088571616,2.820596
0.14999999,15755.11668920517,-0.83559644,0.942387,1.004592,-0.5550835,1.1956464,0.98907465,0.9456084,-0.8181818,,-0.5274625,0.876163,0.9456084,3.2970644e-11,2.9468484,0.00022384596,0.08895701,85880,381.9817,,4294,-0.16289924,2.716766
0.14999999,15760.634049415588,-0.80814064,0.9432943,1.0047578,-0.55497867,1.1956888,0.98907465,0.9456084,-0.8181818,,-0.5276953,0.8761786,0.9456084,3.295529e-11,2.9455132,0.00022389826,0.088941395,85900,382.00317,,4295,-0.10834455,2.9440513
0.14999999,15766.45785856247,-0.86432785,0.94349325,1.0049174,-0.5548705,1.1957258,0.98907465,0.9456084,-0.8181818,,-0.52792805,0.8761943,0.9456084,3.2939953e-11,2.9441798,0.00022395037,0.08892572,85920,382.02515,,4296,-0.09478784,2.9175048
0.14999999,15771.936060667038,-0.78985727,0.9432043,1.0050685,-0.55477,1.1957549,0.98907465,0.9456084,-0.8181818,,-0.52816075,0.87620986,0.9456084,3.292462e-11,2.9428487,0.00022400249,0.08891016,85940,382.04688,,4297,-0.12774046,2.8823347
0.14999999,15777.41724896431,-0.9571963,0.9431278,1.0052134,-0.5546603,1.1957778,0.98907465,0.9456084,-0.8181818,,-0.5283934,0.8762254,0.9456084,3.29093e-11,2.9415188,0.00022405462,0.088894606,85960,382.0691,,4298,-0.08825457,2.853675
0.14999999,15782.906848430634,-0.9675143,0.94164324,1.005214,-0.5545897,1.1956646,0.98907465,0.9456084,-0.8181818,,-0.52862597,0.8762406,0.9456084,3.2893993e-11,2.9401908,0.00022410654,0.08887941,85980,382.0923,,4299,-0.2558528,2.2357779
0.14999999,15788.386162519455,-0.9237404,0.9417775,1.0051928,-0.5545241,1.1955305,0.98907465,0.9456084,-0.8181818,,-0.5288585,0.8762559,0.9456084,3.2878696e-11,2.938865,0.00022415869,0.08886409,86000,382.11572,,4300,-0.2779384,2.1394744
0.14999999,15793.851540088654,-1.112736,0.9419491,0.9855291,-0.5544394,1.1956632,0.98907465,0.9456084,-1.0,,-0.52909094,0.8762712,0.9456084,3.2863406e-11,5.486348,4.8752787e-07,0.08884883,86020,382.13867,,4301,-0.19517925,2.8409166
0.14999999,15799.332159996033,-0.97840005,0.93885136,0.9858405,-0.5545152,1.1958107,0.98907465,0.9456084,-1.0,,-0.52932346,0.87628573,0.9456084,3.2848134e-11,5.4806323,4.8764133e-07,0.088834286,86040,382.16504,,4302,-0.866773,4.770844
0.14999999,15806.542521715164,-1.0679399,0.94154173,0.98587126,-0.55446005,1.1956968,0.98907465,0.9456084,-1.0,,-0.52955586,0.8763009,0.9456084,3.283287e-11,5.4749303,4.877548e-07,0.088819146,86060,382.18896,,4303,-0.30232215,3.5613356
0.14999999,15812.324218988419,-0.8000231,0.93990827,0.98611164,-0.5544785,1.1957784,0.98907465,0.9456084,-1.0,,-0.52978826,0.87631565,0.9456084,3.2817613e-11,5.469245,4.8786785e-07,0.088804364,86080,382.21387,,4304,-0.61932975,4.4590564
0.14999999,15817.866750717163,-0.89600796,0.9433266,1.005319,-0.5543738,1.1954393,0.98907465,0.9456084,-0.8181818,,-0.53002053,0.8763312,0.9456084,3.2802365e-11,2.9360318,0.00022441945,0.08878881,86100,382.23584,,4305,-0.089599304,2.8876793
0.14999999,15825.531802892685,-0.73921674,0.9423713,1.0054326,-0.5542803,1.1954333,0.98907465,0.9456084,-0.8181818,,-0.53025275,0.8763466,0.9456084,3.278713e-11,2.9347124,0.00022447146,0.08877343,86120,382.2583,,4306,-0.15597798,2.71709
0.14999999,15833.001898288727,-0.71184,0.94355524,1.0054992,-0.5541694,1.195384,0.98907465,0.9456084,-0.8181818,,-0.5304849,0.87636214,0.9456084,3.277191e-11,2.9333944,0.0002245237,0.08875787,86140,382.28027,,4307,-0.08273655,2.5151987
0.14999999,15838.072177410126,-0.80586964,0.94386095,1.0055059,-0.5540597,1.1952782,0.98907465,0.9456084,-0.8181818,,-0.530717,0.8763778,0.9456084,3.2756697e-11,2.9320786,0.00022457574,0.0887422,86160,382.30127,,4308,-0.08699728,2.2566397
0.14999999,15843.575793027878,-1.0099685,0.9432553,1.0056624,-0.55395085,1.1953137,0.98907465,0.9456084,-0.8181818,,-0.53094906,0.8763933,0.9456084,3.2741497e-11,2.9307647,0.00022462779,0.0887267,86180,382.32324,,4309,-0.08972586,2.8995013
0.14999999,15850.516160964966,0.18379061,0.9410962,1.0503594,-0.5539112,1.1951013,0.98907465,0.9456084,0.25252524,,-0.53118104,0.8764084,0.9456084,3.2726304e-11,19.97842,0.12269716,0.08871162,86200,382.3474,,4310,-0.38912272,1.6262777e-15
0.14999999,15857.856200695038,-0.6483572,0.51911575,1.0055476,-0.5541742,1.1950951,0.98907465,0.9456084,-0.8181818,,-0.5313846,0.87632555,0.9456084,3.2711122e-11,2.930132,0.0002247257,0.08879447,86220,382.79297,,4311,-1.7370597,3.0911143e-09
0.14999999,15863.966074705124,-0.26241317,0.9440259,1.0056661,-0.5540701,1.1949478,0.98907465,0.9456084,-0.25252524,,-0.53161645,0.87634116,0.9456084,3.2695954e-11,3.7851632,3.589241,0.08877885,86240,382.81445,,4312,-0.11033187,0.091324985
0.14999999,15872.161825180054,-0.10746728,0.9432168,1.0037982,-0.55401176,1.1949878,0.98907465,0.9456084,-0.27272728,,-0.5310163,0.8763567,0.9456084,3.2680792e-11,3.6478987,3.2431936,0.0887633,86260,382.83594,,4313,-0.30709082,3.6071148
0.14999999,15878.998361110687,-0.3344379,0.9192429,1.0100787,-0.55403465,1.1949928,0.98907465,0.9456084,-0.21212122,,-0.5304965,0.8763667,0.9456084,3.2665644e-11,4.153694,4.1535707,0.08875334,86280,382.88208,,4314,-0.6572317,4.0229897
0.14999999,15884.572057723999,-0.38790435,0.9422288,1.0038925,-0.5539591,1.1948147,0.98907465,0.9456084,-0.27272728,,-0.5297659,0.8763819,0.9456084,3.2650504e-11,3.6433733,3.2391405,0.08873814,86300,382.9048,,4315,-0.23730268,3.098312
0.14999999,15892.161978721619,-0.80855745,0.9427999,1.0053525,-0.55387884,1.1948092,0.98907465,0.9456084,-0.8181818,,-0.5292472,0.8763973,0.9456084,3.2635377e-11,2.9315324,0.00022424593,0.088722706,86320,382.92725,,4316,-0.21144584,0.053687945
0.14999999,15897.995640277863,-0.9111031,0.9436084,1.0055102,-0.5537702,1.1948462,0.98907465,0.9456084,-0.8181818,,-0.52947885,0.8764128,0.9456084,3.2620257e-11,2.930221,0.00022429791,0.08870721,86340,382.94922,,4317,-0.09050312,2.90556
0.14999999,15904.039116859436,-0.76738983,0.9422141,1.0055993,-0.55368084,1.1948184,0.98907465,0.9456084,-0.8181818,,-0.5297104,0.87642807,0.9456084,3.260515e-11,2.9289117,0.00022434989,0.08869195,86360,382.97168,,4318,-0.17348719,2.6111577
0.14999999,15910.54839348793,-0.80094165,0.94395626,1.0057144,-0.55357015,1.194816,0.98907465,0.9456084,-0.8181818,,-0.5299419,0.87644374,0.9456084,3.2590056e-11,2.9276047,0.00022440168,0.088676274,86380,382.99292,,4319,-0.080900036,2.7230484
0.14999999,15914.754472732544,-0.7318136,0.9430249,1.0058664,-0.55346084,1.194848,0.98907465,0.9456084,-0.8181818,,-0.53017336,0.8764592,0.9456084,3.257497e-11,2.9262989,0.00022445369,0.088660836,86400,383.01465,,4320,-0.086662956,2.8812938
0.14999999,15922.862189769745,-0.8385985,0.94383454,1.0059177,-0.5533504,1.1947851,0.98907465,0.9456084,-0.8181818,,-0.5304048,0.8764748,0.9456084,3.2559896e-11,2.924995,0.00022450571,0.08864522,86420,383.03613,,4321,-0.081687376,2.4451413
0.14999999,15932.434337854385,-0.92610353,0.9431921,1.0060781,-0.5532448,1.1948259,0.98907465,0.9456084,-0.8181818,,-0.53063613,0.87649024,0.9456084,3.2544828e-11,2.9236925,0.00022455753,0.08862978,86440,383.05786,,4322,-0.10261486,2.9198527
0.14999999,15938.044000148773,-0.7368795,0.94232374,1.00614,-0.55316013,1.1947728,0.98907465,0.9456084,-0.8181818,,-0.5308674,0.8765054,0.9456084,3.2529774e-11,2.922392,0.00022460957,0.08861464,86460,383.08105,,4323,-0.1937622,2.4920838
0.14999999,15944.165578603745,-1.0873306,0.9435868,1.006201,-0.5530493,1.1947203,0.98907465,0.9456084,-0.8181818,,-0.53109866,0.87652093,0.9456084,3.2514724e-11,2.9210935,0.00022466142,0.088599086,86480,383.10278,,4324,-0.07996077,2.4874349
0.14999999,15949.5397336483,-1.2442775,0.9392851,0.98551524,-0.55308604,1.1946242,0.98907465,0.9456084,-1.0,,-0.5313299,0.8765354,0.9456084,3.249969e-11,5.488112,4.886208e-07,0.0885846,86500,383.12842,,4325,-0.7176985,4.601578
0.14999999,15955.065536499023,-0.9451045,0.9354238,0.98593974,-0.5534254,1.194875,0.98907465,0.9456084,-1.0,,-0.531561,0.87654907,0.9456084,3.248467e-11,5.4824257,4.887336e-07,0.08857095,86520,383.1582,,4326,-2.006961,5.2546287
0.14999999,15961.96734213829,-0.8513017,0.9419712,0.9858695,-0.553353,1.1946682,0.98907465,0.9456084,-1.0,,-0.53179216,0.87656415,0.9456084,3.2469655e-11,5.4767504,4.8884635e-07,0.08855587,86540,383.18115,,4327,-0.22501484,3.1150002
0.14999999,15968.696310281754,-0.34757307,0.943016,0.9994264,-0.55325365,1.1945379,0.98907465,0.9456084,-0.3131313,,-0.53202325,0.8765795,0.9456084,3.2454654e-11,3.4633641,2.5132718,0.088540494,86560,383.20337,,4328,-0.10906077,0.004753262
0.14999999,15976.116116762161,-0.17719692,0.94184387,0.9974164,-0.5531793,1.1945657,0.98907465,0.9456084,-0.33333334,,-0.5316737,0.8765946,0.9456084,3.243966e-11,3.3991983,2.1512253,0.088525414,86580,383.22632,,4329,-0.23126899,3.3365738
0.14999999,15983.639497995377,-0.40443242,0.9339772,1.0039839,-0.5531593,1.1945438,0.98907465,0.9456084,-0.27272728,,-0.5314079,0.87660784,0.9456084,3.242468e-11,3.647592,3.2444634,0.08851218,86600,383.2578,,4330,-0.46328276,3.450997
0.14999999,15990.227834224701,-0.18216152,0.9419506,0.9975061,-0.55307865,1.1944005,0.98907465,0.9456084,-0.33333334,,-0.5308898,0.8766229,0.9456084,3.2409707e-11,3.3955274,2.1495397,0.0884971,86620,383.28076,,4331,-0.20763367,2.925543
0.14999999,15996.604689359665,-0.10098438,0.9320515,1.0061486,-0.5530557,1.1943953,0.98907465,0.9456084,-0.25252524,,-0.5306245,0.87663573,0.9456084,3.2394747e-11,3.77884,3.5856824,0.08848429,86640,383.31396,,4332,-0.45074636,3.7393224
0.14999999,16001.891011953354,-0.27954167,0.9053471,1.0123149,-0.5530831,1.1944033,0.98907465,0.9456084,-0.1919192,,-0.5300279,0.87664235,0.9456084,3.2379797e-11,4.3995295,4.3486505,0.08847767,86660,383.37402,,4333,-0.6784742,4.3618526
0.14999999,16009.771708250046,-0.22606902,0.93451977,1.0063596,-0.55301833,1.194315,0.98907465,0.9456084,-0.25252524,,-0.52925557,0.8766557,0.9456084,3.2364854e-11,3.7738764,3.5807774,0.08846432,86680,383.4043,,4334,-0.28393304,3.4760437
0.14999999,16015.650732040405,-0.340567,0.9373875,1.0065737,-0.5529724,1.1943753,0.98907465,0.9456084,-0.25252524,,-0.5286604,0.8766697,0.9456084,3.2349925e-11,3.7714632,3.5786467,0.08845031,86700,383.43213,,4335,-0.3596745,3.7520485
0.14999999,16020.804342269897,-0.17996049,0.94030815,1.0023956,-0.55289686,1.1942983,0.98907465,0.9456084,-0.2929293,,-0.5280659,0.87668437,0.9456084,3.2335006e-11,3.5293274,2.8710778,0.08843565,86720,383.4568,,4336,-0.23218575,3.189733
0.14999999,16026.568715810776,-0.13812903,0.92979527,1.0068156,-0.55287325,1.1943257,0.98907465,0.9456084,-0.25252524,,-0.52763456,0.87669665,0.9456084,3.2320095e-11,3.767006,3.5749776,0.08842337,86740,383.4922,,4337,-0.4527486,3.7207146
0.14999999,16033.629974603653,0.0134447515,0.9311167,1.0110294,-0.5528736,1.194374,0.98907465,0.9456084,-0.21212122,,-0.52704114,0.8767092,0.9456084,3.2305197e-11,4.1392803,4.139243,0.088410795,86760,383.52588,,4338,-0.5612911,4.1280675
0.14999999,16041.406223535538,-0.19489306,0.7072209,1.0439961,-0.5529981,1.1943367,0.98907465,0.9456084,0.01010101,,-0.5263179,0.8766701,0.9456084,3.229031e-11,9.43887,2.5400457,0.088449895,86780,383.78418,,4339,-1.1030127,8.012043
0.14999999,16045.506732225418,-0.49386302,0.931743,1.011284,-0.5529568,1.1943692,0.98907465,0.9456084,-0.21212122,,-0.5259631,0.8766828,0.9456084,3.227543e-11,4.134841,4.1347837,0.0884372,86800,383.81763,,4340,-0.41774866,4.0121784
0.14999999,16051.365541219711,-1.1242113,0.9446498,1.0059266,-0.5528692,1.1943102,0.98907465,0.9456084,-0.8181818,,-0.52524126,0.8766985,0.9456084,3.226056e-11,2.9274373,0.00022334931,0.08842152,86820,383.8379,,4341,-0.18378912,0.30868858
0.14999999,16058.026243925095,-0.8841116,0.93871087,0.98620534,-0.55295694,1.1948433,0.98907465,0.9456084,-1.0,,-0.52547157,0.8767128,0.9456084,3.2245703e-11,5.4887347,4.857666e-07,0.08840722,86840,383.86426,,4342,-0.9399509,4.8320837
0.14999999,16064.097864866257,-1.1775527,0.9422319,0.98593944,-0.5528651,1.1944523,0.98907465,0.9456084,-1.0,,-0.5257018,0.8767279,0.9456084,3.2230857e-11,5.483066,4.858783e-07,0.08839214,86860,383.88696,,4343,-0.13974506,2.2693179
0.14999999,16071.12689089775,-1.0276003,0.93763804,0.98631734,-0.5530507,1.1946635,0.98907465,0.9456084,-1.0,,-0.5259321,0.87674195,0.9456084,3.2216018e-11,5.4774137,4.859904e-07,0.08837807,86880,383.91455,,4344,-1.3441724,5.0621896
0.14999999,16078.570428848267,-0.7898803,0.94066226,0.98647183,-0.5530294,1.1946678,0.98907465,0.9456084,-1.0,,-0.5261622,0.87675655,0.9456084,3.220119e-11,5.471775,4.861021e-07,0.08836347,86900,383.93896,,4345,-0.44761178,4.0913086
0.14999999,16082.42053771019,-0.83529097,0.94397104,0.9859349,-0.5529249,1.1940229,0.98907465,0.9456084,-1.0,,-0.52639234,0.87677205,0.9456084,3.218637e-11,5.4661503,4.862139e-07,0.08834797,86920,383.9602,,4346,-0.084048755,1.0844928
0.14999999,16088.713046073914,-0.7131571,0.9435009,1.0061115,-0.552824,1.1942567,0.98907465,0.9456084,-0.8181818,,-0.5266224,0.8767874,0.9456084,3.2171567e-11,2.9243145,0.00022365816,0.08833259,86940,383.98193,,4347,-0.1007673,2.922513
0.14999999,16095.153055906296,-0.9738543,0.943553,1.006122,-0.55271566,1.194157,0.98907465,0.9456084,-0.8181818,,-0.52685237,0.87680274,0.9456084,3.2156767e-11,2.9230213,0.00022370958,0.088317275,86960,384.00342,,4348,-0.08756669,2.2719371
0.14999999,16102.663305282593,-0.683186,0.94087344,1.006085,-0.55265284,1.1940113,0.98907465,0.9456084,-0.8181818,,-0.5270823,0.8768175,0.9456084,3.2141984e-11,2.921729,0.000223761,0.08830249,86980,384.02783,,4349,-0.28521082,2.0644433
0.14999999,16110.139090061188,0.62457395,0.9438405,0.9861667,-0.55254704,1.1939633,0.98907465,0.9456084,0.67676765,,-0.52731216,0.8768329,0.9456084,3.212721e-11,39.75215,1.1242764e-06,0.088287115,87000,384.04883,,4350,-0.09739518,4.1482318e-18
0.14999999,16115.776923894882,-0.92202526,0.32313597,1.0060232,-0.5530256,1.193846,0.98907465,0.9456084,-0.8181818,,-0.527542,0.87670565,0.9456084,3.211244e-11,2.9211102,0.00022386388,0.08841437,87020,384.69092,,4351,-2.618732,2.9727713e-19
0.14999999,16122.817816257477,-0.912281,0.9419872,1.006091,-0.5529396,1.1937997,0.98907465,0.9456084,-0.8181818,,-0.5277718,0.87672067,0.9456084,3.2097686e-11,2.9198215,0.00022391534,0.08839935,87040,384.71387,,4352,-0.1848831,2.5179174
0.14999999,16127.52640247345,-0.86727905,0.94237316,1.0061753,-0.55285025,1.1937696,0.98907465,0.9456084,-0.8181818,,-0.5280015,0.87673575,0.9456084,3.208294e-11,2.9185343,0.00022396681,0.08838427,87060,384.73682,,4353,-0.17047222,2.5905848
0.14999999,16133.050069570541,-0.807708,0.9426046,1.0063181,-0.55274975,1.1937948,0.98907465,0.9456084,-0.8181818,,-0.52823114,0.8767509,0.9456084,3.2068202e-11,2.917249,0.00022401808,0.08836913,87080,384.75903,,4354,-0.12058847,2.843974
0.14999999,16136.985298156738,-0.73994905,0.94319487,1.0064713,-0.552641,1.1938305,0.98907465,0.9456084,-0.8181818,,-0.52846074,0.8767661,0.9456084,3.2053478e-11,2.9159653,0.00022406958,0.08835393,87100,384.78125,,4355,-0.08589747,2.8911119
0.14999999,16142.98783493042,-0.7713359,0.94414943,1.0065385,-0.5525311,1.1937854,0.98907465,0.9456084,-0.8181818,,-0.5286903,0.8767816,0.9456084,3.2038764e-11,2.9146833,0.00022412108,0.088338435,87120,384.8025,,4356,-0.07991845,2.5145447
0.14999999,16148.47682929039,-0.99057305,0.94395715,1.0066572,-0.55242074,1.193789,0.98907465,0.9456084,-0.8181818,,-0.52891976,0.876797,0.9456084,3.2024057e-11,2.9134028,0.00022417259,0.088323,87140,384.82324,,4357,-0.078170136,2.738976
0.14999999,16153.769929647446,-0.23789531,0.94080704,1.0086138,-0.55236745,1.1936626,0.98907465,0.9456084,-0.23232323,,-0.5291492,0.87681174,0.9456084,3.2009364e-11,3.9418888,3.8888621,0.088308275,87160,384.84766,,4358,-0.32671767,1.0421838e-05
0.14999999,16160.317348241806,-0.3211758,0.933165,1.0067275,-0.5523168,1.1936944,0.98907465,0.9456084,-0.25252524,,-0.52848667,0.8768246,0.9456084,3.1994678e-11,3.7714295,3.5780253,0.0882954,87180,384.8794,,4359,-0.34009165,3.7192307
0.14999999,16166.873034715652,-0.4361617,0.9403593,1.0024312,-0.5522451,1.1936431,0.98907465,0.9456084,-0.2929293,,-0.52789557,0.87683916,0.9456084,3.1980005e-11,3.5311832,2.8705888,0.08828086,87200,384.90454,,4360,-0.24612895,3.3420355
0.14999999,16172.439621210098,-0.6567832,0.94246703,1.0065694,-0.55216426,1.1936038,0.98907465,0.9456084,-0.8181818,,-0.5274667,0.8768542,0.9456084,3.1965337e-11,2.914124,0.00022384702,0.088265836,87220,384.927,,4361,-0.2014243,0.12700973
0.14999999,16177.851665019989,-0.5027722,0.9433669,0.99541783,-0.5520612,1.1935198,0.98907465,0.9456084,-0.35353535,,-0.52769595,0.87686944,0.9456084,3.1950685e-11,3.3470092,1.801686,0.08825058,87240,384.94897,,4362,-0.10899323,0.38428727
0.14999999,16184.573699235916,-0.8934456,0.9438389,1.0064776,-0.5519778,1.1934106,0.98907465,0.9456084,-0.8181818,,-0.5275122,0.8768848,0.9456084,3.1936037e-11,2.9135008,0.00022385726,0.0882352,87260,384.97046,,4363,-0.18405485,0.35046238
0.14999999,16192.14350771904,-0.7138312,0.9424856,1.0065895,-0.55188304,1.1934079,0.98907465,0.9456084,-0.8181818,,-0.5277413,0.87689984,0.9456084,3.1921403e-11,2.9122238,0.00022390852,0.08822018,87280,384.99268,,4364,-0.14502925,2.7110333
0.14999999,16197.756376028061,-0.39331165,0.944302,0.99085206,-0.5517746,1.1933198,0.98907465,0.9456084,-0.3939394,,-0.52797043,0.87691534,0.9456084,3.190678e-11,3.29081,1.2067217,0.08820468,87300,385.01367,,4365,-0.08495655,0.29793528
0.14999999,16204.8546500206,-0.2988331,0.9425021,0.99106556,-0.5516989,1.1933861,0.98907465,0.9456084,-0.3939394,,-0.52792305,0.8769303,0.9456084,3.1892166e-11,3.2890844,1.2066646,0.08818972,87320,385.03613,,4366,-0.2116091,3.286364
0.14999999,16212.389087438583,-0.466976,0.9394303,0.993372,-0.55163485,1.1933712,0.98907465,0.9456084,-0.37373737,,-0.5278757,0.8769446,0.9456084,3.1877563e-11,3.3111799,1.4879913,0.088175416,87340,385.062,,4367,-0.26288566,3.053798
0.14999999,16218.598653316498,-0.66104364,0.9440209,0.9912896,-0.5515544,1.1933302,0.98907465,0.9456084,-0.3939394,,-0.527764,0.87696,0.9456084,3.1862967e-11,3.2856483,1.2064726,0.08816004,87360,385.08276,,4368,-0.19326611,2.8659692
0.14999999,16224.546782970428,-0.58863664,0.9440255,1.0083485,-0.5514545,1.193521,0.98907465,0.9456084,-0.7979798,,-0.52771676,0.87697536,0.9456084,3.184838e-11,2.8901505,0.00040413186,0.08814466,87380,385.104,,4369,-0.1070564,1.9513818
0.14999999,16231.686045885086,-1.0159929,0.944217,1.0081109,-0.55135995,1.1931909,0.98907465,0.9456084,-0.7979798,,-0.5279455,0.87699074,0.9456084,3.1833806e-11,2.8889008,0.00040422438,0.08812928,87400,385.12524,,4370,-0.14593321,1.1621082
0.14999999,16240.005611658096,-1.0969002,0.9405186,0.98559064,-0.55132496,1.1931456,0.98907465,0.9456084,-1.0,,-0.5281742,0.8770052,0.9456084,3.1819245e-11,5.4899044,4.8708125e-07,0.0881148,87420,385.14966,,4371,-0.40559706,3.9673355
0.14999999,16245.829396486282,-1.1747454,0.9394727,0.9858755,-0.5513778,1.1932726,0.98907465,0.9456084,-1.0,,-0.528403,0.8770196,0.9456084,3.1804687e-11,5.484274,4.871928e-07,0.08810043,87440,385.1753,,4372,-0.7684015,4.654917
0.14999999,16252.048694849014,-1.1010101,0.9376379,0.98624986,-0.5515566,1.193482,0.98907465,0.9456084,-1.0,,-0.5286317,0.8770334,0.9456084,3.179015e-11,5.4786544,4.873038e-07,0.088086605,87460,385.20264,,4373,-1.3190631,5.046361
0.14999999,16258.643380641937,-0.9432533,0.9393229,0.9865389,-0.55161434,1.1936134,0.98907465,0.9456084,-1.0,,-0.52886033,0.87704766,0.9456084,3.1775617e-11,5.473051,4.874154e-07,0.08807236,87480,385.22852,,4374,-0.7905331,4.6738377
0.14999999,16264.431523323059,-0.79324174,0.94184893,0.9864624,-0.5515412,1.1934037,0.98907465,0.9456084,-1.0,,-0.529089,0.8770625,0.9456084,3.176109e-11,5.467461,4.8752696e-07,0.08805752,87500,385.25146,,4375,-0.21702741,3.0760586
0.14999999,16271.661278486252,-0.4152814,0.9431788,0.9873529,-0.5514365,1.1930393,0.98907465,0.9456084,-0.43434343,,-0.5293175,0.8770776,0.9456084,3.1746574e-11,3.2554674,0.7524729,0.08804244,87520,385.27368,,4376,-0.08020661,0.16463695
0.14999999,16277.118473529816,-0.5755004,0.9440367,0.98757017,-0.55136055,1.1931088,0.98907465,0.9456084,-0.43434343,,-0.52937406,0.87709284,0.9456084,3.1732072e-11,3.2537906,0.75251544,0.08802718,87540,385.29468,,4377,-0.20539404,3.2397652
0.14999999,16282.670201063156,-0.7383975,0.944006,0.986126,-0.5512725,1.1929458,0.98907465,0.9456084,-0.45454547,,-0.52943057,0.87710816,0.9456084,3.1717576e-11,3.2378285,0.57792675,0.08801186,87560,385.31592,,4378,-0.15341286,2.2400115
0.14999999,16288.15822982788,-0.5234883,0.94375026,1.008283,-0.55116814,1.193176,0.98907465,0.9456084,-0.7979798,,-0.52952695,0.8771234,0.9456084,3.1703095e-11,2.8885415,0.00040486403,0.0879966,87580,385.3374,,4379,-0.08011389,2.6628723
0.14999999,16294.811323165894,-0.2778695,0.9433263,0.9852809,-0.5510807,1.1929634,0.98907465,0.9456084,-0.47474748,,-0.52975523,0.8771385,0.9456084,3.168862e-11,3.221812,0.43598264,0.08798152,87600,385.3589,,4380,-0.17616807,3.0088468
0.14999999,16300.449336767197,-0.3734852,0.9390412,0.98613507,-0.55102324,1.1926825,0.98907465,0.9456084,-0.45454547,,-0.529884,0.8771526,0.9456084,3.167415e-11,3.2351332,0.57818884,0.087967396,87620,385.38525,,4381,-0.28452262,1.7665892
0.14999999,16306.104923963547,-0.5346277,0.94268095,0.9894316,-0.55094993,1.192721,0.98907465,0.9456084,-0.41414142,,-0.52998024,0.87716764,0.9456084,3.16597e-11,3.26348,0.96287084,0.087952375,87640,385.40723,,4382,-0.21611837,3.1821852
0.14999999,16311.8848528862,-0.5614352,0.9437596,0.9853705,-0.5508656,1.1926568,0.98907465,0.9456084,-0.47474748,,-0.5299887,0.8771828,0.9456084,3.1645256e-11,3.217082,0.43608445,0.087937236,87660,385.42896,,4383,-0.17072608,2.913126
0.14999999,16318.196891784668,-0.44013113,0.9439867,0.9849319,-0.5507794,1.1926277,0.98907465,0.9456084,-0.4949495,,-0.53011733,0.87719804,0.9456084,3.163082e-11,3.1989326,0.3230014,0.08792198,87680,385.4497,,4384,-0.15875787,2.8255672
0.14999999,16323.145901918411,-0.4793468,0.9438269,0.9856794,-0.55070204,1.1926768,0.98907465,0.9456084,-0.47474748,,-0.53027177,0.87721324,0.9456084,3.1616394e-11,3.2138646,0.4362079,0.08790678,87700,385.4712,,4385,-0.19654673,3.1521962
