TimestepsSoFar,ReturnAbsMax,IWLastEpisode,ReturnMean,DenMISELogLast,LQGmu1_higher,DenMISEMeanLog,ReturnStepMax,Bound,Iteration,IWMin,IWMax,DenMISELogFirst,Regret/t,IWMean,IWFirstEpisode,LQGmu1_actor,ReturnMin,ReturnLastEpisode,Regret,ReturnMax,TimeElapsed,Delta,LQGsigma_higher
1960,0.9533075,0.47554857,0.7714408,-0.8124002,-0.21212122,-0.82048166,0.9964463,2.7783055,98,,4.6188765,-0.675803,0.19367921,1.1323643,2.8544486,-0.30615133,,0.6733383,18.980568,0.9533075,91.07373571395874,6.329935e-08,0.14999999
1980,0.9533075,2.0349191e-09,0.773255,-0.47856012,0.67676765,-0.8158364,0.9964463,2.7724946,99,,10.011751,-0.6572445,0.19186503,0.614137,4.4998065e-05,0.78903395,,0.9510529,18.994637,0.9533075,93.55596494674683,6.2027055e-08,0.14999999
2000,0.9533075,8.340088e-13,0.76808196,-1.2545624,-0.37373737,-0.8241936,0.9964463,2.7594008,100,,4.345578,-0.6672944,0.19703805,1.1382343,0.4841514,-0.3334505,,0.25594935,19.703804,0.9533075,95.69360661506653,6.079271e-08,0.14999999
2020,0.9533075,0.00021642185,0.76990503,-0.45661023,-1.0,-0.8193076,0.9964463,2.7458084,101,,7.747422,-0.6724149,0.19521499,0.9611211,8.988645e-09,-1.211901,,0.952211,19.716713,0.9533075,98.38275170326233,5.9594853e-08,0.14999999
2040,0.9533075,0.02134746,0.77167535,-2.02827,-0.65656567,-0.83174807,0.9964463,2.7261415,102,,4.7159386,-0.6822672,0.19344467,1.0378106,0.0013688598,-0.675578,,0.95047337,19.731361,0.9533075,101.23595428466797,5.8432047e-08,0.14999999
2060,0.9533075,1.930268e-05,0.7734305,-0.5430299,0.07070707,-0.82869864,0.9964463,2.724471,103,,5.9994807,-0.6920099,0.19168949,1.0806853,3.9029958,-0.111480966,,0.9524589,19.744019,0.9533075,103.83317732810974,5.7302962e-08,0.14999999
2080,0.9533075,4.2386675,0.7751026,-0.609852,-0.1919192,-0.82600033,0.9964463,2.7341747,104,,4.6070743,-0.66447896,0.1900174,1.1372764,3.2434788,-0.24185258,,0.94732624,19.76181,0.9533075,106.29060196876526,5.6206275e-08,0.14999999
2100,0.9533075,3.567929,0.7767615,-0.47977567,-0.33333334,-0.82152057,0.9964463,2.7105575,105,,4.2304177,-0.64333755,0.18835855,1.1697081,0.81950843,-0.528663,,0.9492809,19.777649,0.9533075,108.72358703613281,5.5140777e-08,0.14999999
2120,0.9533075,2.0658333e-09,0.77842355,-0.50628483,0.45454547,-0.81706667,0.9964463,2.7074456,106,,9.254992,-0.64504176,0.18669647,0.52086383,0.018890206,0.49114874,,0.9529522,19.789825,0.9533075,111.29430365562439,5.4105296e-08,0.14999999
2140,0.9533075,9.1171e-11,0.77522993,-1.1988528,-0.57575756,-0.8251974,0.9964463,2.707543,107,,4.550843,-0.6542533,0.18989009,1.0885719,0.010274946,-0.45165843,,0.4367017,20.318245,0.9533075,113.29412722587585,5.3098706e-08,0.14999999
2160,0.9533075,3.6666754e-16,0.7768729,-0.46217152,0.83838385,-0.8211266,0.9964463,2.7045007,108,,10.159836,-0.6634597,0.18824714,1.1289912,1.3985448e-07,0.7020262,,0.9526703,20.330696,0.9533075,115.3255443572998,5.2119947e-08,0.14999999
2180,0.9533075,1.0261713e-27,0.77258116,-1.2532672,-1.0,-0.82426363,0.9964463,2.703981,109,,7.9627166,-0.6726763,0.19253886,0.97540176,8.990995e-09,-1.101965,,0.3090809,20.986732,0.9533075,117.39216876029968,5.116801e-08,0.14999999
2200,0.9533075,0.00043861195,0.77420366,-1.1947805,-0.43434343,-0.8280441,0.9964463,2.6784258,110,,4.2821283,-0.6818088,0.19091636,1.1232442,0.18781818,-0.19477999,,0.95104754,21.000801,0.9533075,119.6638457775116,5.024191e-08,0.14999999
2220,0.9533075,3.5288727,0.77577883,-0.5225562,-0.09090909,-0.82427233,0.9964463,2.683368,111,,5.0941377,-0.68915266,0.18934119,1.0591922,5.076884,-0.1021813,,0.9490438,21.016869,0.9533075,122.02652215957642,4.9340724e-08,0.14999999
2240,0.9533075,7.983608e-08,0.7772989,-0.5913833,-1.0,-0.82175833,0.9964463,2.6617668,112,,7.624857,-0.6533988,0.18782109,0.9882676,8.81933e-09,-0.72197074,,0.94602954,21.035965,0.9533075,124.4596335887909,4.846357e-08,0.14999999
2260,0.9533075,4.8331,0.77884334,-0.6025789,-0.7373737,-0.8200998,0.9964463,2.6663663,113,,4.8693695,-0.6622877,0.18627667,0.997785,0.00013003348,-0.953441,,0.95182467,21.049263,0.9533075,127.02048897743225,4.760961e-08,0.14999999
2280,0.9533075,1.3411071e-05,0.7803625,-0.68940043,-0.1919192,-0.81906664,0.9964463,2.653379,114,,4.5132093,-0.6710972,0.18475753,1.1466442,3.265016,-0.020705685,,0.9520281,21.062355,0.9533075,128.86986088752747,4.6778016e-08,0.14999999
2300,0.9533075,4.6542084e-10,0.7815208,-0.6857443,1.0,-0.8167374,0.9964463,2.643749,115,,18.237642,-0.65159285,0.18359923,1.1140373,1.3370262e-10,1.0463518,,0.9135653,21.113907,0.9533075,130.61335158348083,4.596802e-08,0.14999999
2320,0.9533075,5.7166233e-10,0.7754464,-1.6019238,0.01010101,-0.8229076,0.9964463,2.6385274,116,,5.6077843,-0.66025096,0.1896736,1.0685598,4.786048,0.19771263,,0.076893136,22.002136,0.9533075,133.14312505722046,4.517889e-08,0.14999999
2340,0.9533075,6.1148424,0.77411366,-0.9575864,0.27272728,-0.82358855,0.9964463,2.6440237,117,,7.6596656,-0.6284041,0.19100636,0.87288946,0.5134453,0.23965205,,0.61951137,22.347748,0.9533075,135.34537315368652,4.4409898e-08,0.14999999
2360,0.9533075,1.1108189e-10,0.77218103,-0.96801376,-0.8181818,-0.82600874,0.9964463,2.61313,118,,5.047768,-0.63253593,0.19293898,0.9354146,9.150922e-06,-0.5766252,,0.5460672,22.7668,0.9533075,137.19767808914185,4.366038e-08,0.14999999
2380,0.9533455,4.390318,0.77370346,-0.5390724,-0.53535354,-0.8242154,0.9964899,2.6224122,119,,4.5126266,-0.64097476,0.19141656,1.0779399,0.02526626,-0.41511917,,0.9533455,22.778572,0.9533455,138.95601654052734,4.292967e-08,0.14999999
2400,0.9533455,5.8095606e-10,0.7751928,-0.47281846,0.5959596,-0.8207215,0.9964899,2.6131568,120,,8.059777,-0.6491307,0.18992722,0.5638702,0.00051965646,0.5538361,,0.9524178,22.791267,0.9533455,140.83492636680603,4.2217163e-08,0.14999999
2420,0.9533455,2.3596519e-07,0.7721232,-1.2526749,-0.33333334,-0.8279561,0.9964899,2.608302,121,,4.274177,-0.65742517,0.1929968,1.1488273,0.83113503,-0.5166023,,0.40377814,23.352615,0.9533455,143.22004914283752,4.1522238e-08,0.14999999
2440,0.9533455,4.323455,0.7736054,-0.49368694,-0.53535354,-0.8240844,0.9964899,2.5923457,122,,4.3972282,-0.65881026,0.19151461,1.0943037,0.025720935,-0.5722947,,0.952955,23.364784,0.9533455,144.84651494026184,4.0844334e-08,0.14999999
2460,0.9533455,1.9725128e-05,0.7750588,-0.48939577,0.17171717,-0.8206771,0.9964899,2.5858197,123,,6.807796,-0.66676277,0.19006121,1.0337064,1.787569,0.012331113,,0.9523742,23.377533,0.9533455,146.760826587677,4.01829e-08,0.14999999
2480,0.9533455,4.6801357,0.775928,-0.7183754,-0.07070707,-0.81971776,0.9964899,2.5757475,124,,5.084699,-0.6604315,0.189192,1.0590049,5.084699,-0.1722548,,0.8828351,23.459808,0.9533455,148.66103601455688,3.95374e-08,0.14999999
2500,0.9533455,1.0872457e-06,0.7773004,-0.5157809,-1.0,-0.81689346,0.9964899,2.5760407,125,,7.914513,-0.62827647,0.1878196,0.95583266,8.600534e-09,-1.1534528,,0.94747823,23.477448,0.9533455,150.58239483833313,3.8907334e-08,0.14999999
2520,0.9533455,0.02010608,0.7786753,-1.5302356,-0.61616164,-0.8230459,0.9964899,2.56178,126,,4.5510073,-0.63624465,0.1864447,1.0701865,0.0037663449,-0.5443332,,0.95054036,23.492035,0.9533455,152.34897089004517,3.8292207e-08,0.14999999
2540,0.9533455,2.5953789,0.7800448,-0.4781799,-0.3939394,-0.81985885,0.9964899,2.5606332,127,,4.16533,-0.6441199,0.18507522,1.1264393,0.34963238,-0.3950053,,0.9525962,23.504555,0.9533455,153.65872240066528,3.769156e-08,0.14999999
2560,0.9533455,9.4376895e-07,0.78138727,-0.4333094,0.43434343,-0.81591964,0.9964899,2.545496,128,,9.193291,-0.64921385,0.18373275,0.64118016,0.029493334,0.48112875,,0.95188403,23.517792,0.9533455,155.37398552894592,3.7104925e-08,0.14999999
2580,0.9533455,0.00010895199,0.7787838,-1.2086315,-0.23232323,-0.821829,0.9964899,2.5436192,129,,4.3602657,-0.65676564,0.18633622,1.1317117,2.3931513,-0.30315962,,0.44554278,24.037369,0.9533455,156.7775707244873,3.653188e-08,0.14999999
2600,0.9533455,8.452189e-05,0.78009963,-0.43413323,-1.0,-0.8179128,0.9964899,2.542851,130,,7.740495,-0.64610606,0.18502039,0.96637166,8.755255e-09,-0.83376443,,0.94983923,24.05265,0.9533455,157.9511022567749,3.5972022e-08,0.14999999
2620,0.9533455,0.28744885,0.78141445,-0.6394009,-0.47474748,-0.8169389,0.9964899,2.5371528,131,,4.1983542,-0.65376896,0.18370557,1.122281,0.08786331,-0.35375303,,0.95235056,24.06543,0.9533455,159.16501545906067,3.5424925e-08,0.14999999
2640,0.9533455,1.7821821e-12,0.7827024,-0.42112473,0.7777778,-0.8130793,0.9964899,2.5377936,132,,10.424751,-0.66070306,0.18241763,0.95790285,1.3960178e-06,0.47662714,,0.95141304,24.079132,0.9533455,160.38348364830017,3.4890213e-08,0.14999999
2660,0.9533455,8.670085e-06,0.78021663,-1.2265964,-0.3131313,-0.81668305,0.9964899,2.5240648,133,,4.1235785,-0.66825026,0.18490338,1.1623967,1.0765768,-0.32744503,,0.45209512,24.592148,0.9533455,161.6119499206543,3.4367517e-08,0.14999999
2680,0.9533455,0.06570909,0.78149337,-0.4106884,-0.75757575,-0.8125141,0.9964899,2.511073,134,,4.890951,-0.66767895,0.18362665,0.93779707,6.971012e-05,-0.7054727,,0.9513031,24.605972,0.9533455,162.6723964214325,3.3856487e-08,0.14999999
2700,0.9533455,3.5462303e-06,0.78276026,-0.56606317,0.09090909,-0.8112078,0.9964899,2.5024166,135,,6.267705,-0.67511344,0.18235976,1.0329423,3.4212203,0.029858604,,0.95252454,24.61856,0.9533455,164.43290066719055,3.335677e-08,0.14999999
2720,0.9533455,3.5818043,0.7834209,-0.7392955,-0.11111111,-0.8105403,0.9964899,2.500731,136,,4.823343,-0.65746695,0.1816991,1.0611773,4.686163,-0.12601736,,0.8726002,24.711075,0.9533455,166.3410153388977,3.286803e-08,0.14999999
2740,0.9533455,0.02201363,0.7846058,-0.5444236,-0.61616164,-0.8082134,0.9964899,2.4937396,137,,4.4996724,-0.63091624,0.18051422,1.0652094,0.0037463289,-0.58513343,,0.9457528,24.730438,0.9533455,168.33121418952942,3.238996e-08,0.14999999
2760,0.9533455,2.415052e-24,0.7858258,-0.47811782,1.0,-0.8054148,0.9964899,2.491995,138,,18.85099,-0.63816166,0.17929423,1.0743304,1.3191905e-10,0.72591627,,0.9529663,24.742607,0.9533455,170.46894884109497,3.1922237e-08,0.14999999
2780,0.9533455,5.248015,0.78234076,-1.3246188,0.5555556,-0.80889463,0.9964899,2.4937577,139,,9.846507,-0.6453819,0.18277925,0.6974109,0.0015843337,0.65466076,,0.30141017,25.406319,0.9533455,173.0179455280304,3.1464577e-08,0.14999999
2800,0.9533455,1.4812613e-09,0.7792386,-1.2794362,-0.35353535,-0.81449753,0.9964899,2.4914074,140,,4.110005,-0.652539,0.18588144,1.1537105,0.6338697,-0.080145836,,0.34803027,26.023407,0.9533455,175.19099855422974,3.101669e-08,0.14999999
2820,0.9533455,4.9102473,0.7803741,-0.6157172,-0.09090909,-0.81205934,0.9964899,2.491838,141,,4.921722,-0.6551391,0.18474591,1.0818986,4.907105,-0.20036179,,0.93935376,26.049171,0.9533455,177.30514788627625,3.05783e-08,0.14999999
2840,0.9533455,2.871392e-06,0.7815509,-0.47046828,-1.0,-0.80913997,0.9964899,2.4733946,142,,7.967033,-0.62799597,0.18356913,0.93346536,8.598122e-09,-1.0245006,,0.94747597,26.066818,0.9533455,179.30585956573486,3.014913e-08,0.14999999
2860,0.9533455,2.7604456e-06,0.7827401,-0.88748413,-0.21212122,-0.81026125,0.9964899,2.4693823,143,,4.2770147,-0.6350135,0.1823799,1.1435908,2.74036,-0.25152647,,0.9516052,26.080322,0.9533455,181.64324116706848,2.972894e-08,0.14999999
2880,0.9533455,0.002032532,0.78391117,-0.42470327,0.33333334,-0.8066498,0.9964899,2.4611967,144,,8.440322,-0.62300014,0.18120885,0.79169667,0.1988616,0.35963705,,0.95137566,26.09407,0.9533455,184.1774160861969,2.9317473e-08,0.14999999
2900,0.9533455,2.6684822e-12,0.7819457,-1.1214772,-0.7777778,-0.81033146,0.9964899,2.4551642,145,,5.084646,-0.6285406,0.18317431,0.91964394,3.5101053e-05,-0.7769321,,0.4989156,26.560272,0.9533455,186.16752219200134,2.8914489e-08,0.14999999
2920,0.9533455,1.0777014,0.7831138,-0.61951774,-0.5151515,-0.809624,0.9964899,2.448772,146,,4.290015,-0.6354132,0.18200624,1.0858531,0.038598757,-0.5185019,,0.9524869,26.572906,0.9533455,187.91367530822754,2.8519755e-08,0.14999999
2940,0.9533455,0.8705537,0.78426945,-0.45527244,-0.25252524,-0.8066818,0.9964899,2.4413836,147,,4.1376224,-0.64197487,0.18085057,1.1528003,1.9787217,-0.37210938,,0.9529977,26.585045,0.9533455,189.84950518608093,2.8133048e-08,0.14999999
2960,0.9533455,0.0006234947,0.7854032,-0.402684,-1.0,-0.80297965,0.9964899,2.4368365,148,,7.845356,-0.6353836,0.17971683,0.9375509,8.661873e-09,-0.94360775,,0.952067,26.598099,0.9533455,191.51107382774353,2.775416e-08,0.14999999
2980,0.9533455,0.026660282,0.7865219,-0.71239233,-0.45454547,-0.8028887,0.9964899,2.433853,149,,4.1108837,-0.6421177,0.1785981,1.1149247,0.12634625,-0.51048964,,0.95208853,26.611122,0.9533455,192.77103877067566,2.738287e-08,0.14999999
3000,0.9533455,2.56878,0.78762746,-0.4394319,-0.65656567,-0.7997473,0.9964899,2.430922,150,,4.6009083,-0.64795905,0.17749256,1.0366307,0.0013226934,-0.60693175,,0.9523536,26.623886,0.9533455,194.69420909881592,2.701898e-08,0.14999999
3020,0.9533455,5.169951e-17,0.78872144,-0.4818493,0.7171717,-0.7974524,0.9964899,2.4302752,151,,10.429018,-0.6545948,0.17639858,0.88132745,1.1796499e-05,0.6482317,,0.95281535,26.636185,0.9533455,195.97436666488647,2.6662299e-08,0.14999999
3040,0.9533455,0.009746133,0.7858802,-1.2933459,0.09090909,-0.8016085,0.9964899,2.4250607,152,,6.3976626,-0.6611954,0.17923981,1.0079873,3.3739333,0.1088309,,0.35684854,27.244453,0.9533455,197.21786189079285,2.6312636e-08,0.14999999
3060,0.9533455,0.0018821051,0.7848158,-0.847583,-0.4949495,-0.80193573,0.9964899,2.4129443,153,,4.116751,-0.6457986,0.18030423,1.1146042,0.058837444,-0.7493851,,0.62302905,27.586548,0.9533455,198.70181441307068,2.59698e-08,0.14999999
3080,0.9533455,4.3678308,0.7859067,-0.60126257,-0.8181818,-0.799936,0.9964899,2.4271154,154,,5.103604,-0.6519288,0.17921335,0.92476416,9.330117e-06,-0.9234593,,0.95280993,27.598854,0.9533455,200.0280101299286,2.5633629e-08,0.14999999
3100,0.9533455,4.683156,0.78697866,-0.6959793,-1.0,-0.79979444,0.9964899,2.4094667,155,,7.7678175,-0.65840125,0.17814136,0.95195127,8.863563e-09,-0.9397924,,0.95206535,27.611908,0.9533455,201.90623378753662,2.5303939e-08,0.14999999
3120,0.9533455,3.390895,0.7880366,-0.6898195,-0.7979798,-0.7994854,0.9964899,2.398732,156,,4.8783937,-0.6648322,0.17708343,0.94910204,1.8716491e-05,-0.7439644,,0.95202047,27.625008,0.9533455,203.91071319580078,2.4980569e-08,0.14999999
3140,0.9533455,5.2639924e-13,0.7890829,-0.55375355,0.41414142,-0.7982868,0.9964899,2.397697,157,,9.154334,-0.67122185,0.17603713,0.76935583,0.04603403,0.3831861,,0.95230657,27.637833,0.9533455,205.75028657913208,2.4663356e-08,0.14999999
3160,0.9533455,0.12989195,0.7872215,-1.1605002,-0.05050505,-0.8021142,0.9964899,2.3939066,158,,5.3090596,-0.67727786,0.17789853,1.031489,5.234141,-0.009562165,,0.49497774,28.107971,0.9533455,208.36872482299805,2.435215e-08,0.14999999
3180,0.9533455,0.00048771276,0.78809744,-0.6985605,-0.65656567,-0.80131626,0.9964899,2.389017,159,,4.475589,-0.65099645,0.17702258,1.0503656,0.0013267172,-0.7779065,,0.92650133,28.146591,0.9533455,210.845397233963,2.4046798e-08,0.14999999
3200,0.9533455,3.928811e-09,0.7891273,-0.5682671,0.1919192,-0.7995919,0.9964899,2.3831353,160,,7.1876526,-0.65725774,0.17599273,0.9604212,1.4416773,0.361099,,0.9528751,28.158836,0.9533455,213.39636135101318,2.374715e-08,0.14999999
3220,0.9533455,3.1288755e-13,0.78731704,-1.1334037,-0.8181818,-0.8019824,0.9964899,2.3766217,161,,4.8498764,-0.6545182,0.17780298,0.96037215,9.354306e-06,-0.87422955,,0.49766856,28.626282,0.9533455,216.43683290481567,2.3453074e-08,0.14999999
3240,0.9533455,6.1344293e-34,0.7883349,-0.60866845,1.0,-0.8010752,0.9964899,2.3765144,162,,19.462233,-0.6607101,0.17678511,0.98356366,1.3492718e-10,1.2309124,,0.95222145,28.639183,0.9533455,219.38753604888916,2.3164423e-08,0.14999999
3260,0.9533455,3.2129576e-20,0.7839018,-3.039245,-0.25252524,-0.8150987,0.9964899,2.3750725,163,,4.320721,-0.6668639,0.1812182,1.1114435,2.0285883,-0.38184184,,0.06573404,29.538567,0.9533455,221.89329195022583,2.2881071e-08,0.14999999
3280,0.9533455,0.0008416564,0.78492606,-0.43322548,-1.0,-0.812139,0.9964899,2.368672,164,,7.77112,-0.6606116,0.18019396,0.953173,8.883179e-09,-0.97010607,,0.9518887,29.551804,0.9533455,224.52492928504944,2.2602883e-08,0.14999999
3300,0.9533455,1.1618091e-23,0.7859364,-0.713716,0.5959596,-0.81190187,0.9964899,2.3620932,165,,9.67465,-0.6666907,0.1791836,0.77602863,0.00052886223,0.6023114,,0.95163596,29.565292,0.9533455,226.71306324005127,2.2329736e-08,0.14999999
3320,0.9533455,2.5268814e-09,0.78345996,-1.2814435,-0.3939394,-0.81614774,0.9964899,2.3613179,166,,4.153843,-0.6727298,0.18166006,1.1039857,0.35977972,-0.25015908,,0.37484753,30.155579,0.9533455,228.92479038238525,2.2061514e-08,0.14999999
3340,0.9533455,0.0032571848,0.78446054,-0.46492392,-0.8181818,-0.81346196,0.9964899,2.3514643,167,,4.8062983,-0.67657083,0.18065947,0.9706582,9.562886e-06,-0.5354452,,0.95055485,30.170135,0.9533455,230.6785283088684,2.1798098e-08,0.14999999
3360,0.9533455,1.1426286,0.78546196,-0.46212724,-0.2929293,-0.81158465,0.9964899,2.3525133,168,,4.174678,-0.68254095,0.17965806,1.1273443,1.3741875,-0.32275948,,0.9526865,30.182556,0.9533455,232.43753504753113,2.1539364e-08,0.14999999
3380,0.9533455,0.977379,0.78644305,-0.4213386,-0.57575756,-0.80856675,0.9964899,2.34607,169,,4.2942996,-0.68032926,0.17867696,1.0713235,0.010546397,-0.4576323,,0.9512671,30.196411,0.9533455,234.65735173225403,2.1285215e-08,0.14999999
3400,0.9533455,3.4685817,0.7874222,-0.42197233,-0.37373737,-0.8059132,0.9964899,2.343831,170,,4.0228324,-0.6861666,0.17769784,1.1317271,0.49337515,-0.1570453,,0.9528995,30.208633,0.9533455,237.60729837417603,2.1035541e-08,0.14999999
3420,0.9533455,3.8707283,0.78836256,-0.5409122,-0.07070707,-0.80363244,0.9964899,2.3573203,171,,5.238859,-0.6891337,0.17675745,1.0358723,5.232755,-0.048965402,,0.9482157,30.225525,0.9533455,239.5446388721466,2.079023e-08,0.14999999
3440,0.9533455,4.73337,0.78926545,-0.66228026,-0.11111111,-0.80264515,0.9964899,2.337616,172,,4.8406005,-0.6648226,0.17585456,1.0624008,4.7207594,-0.22955641,,0.9436809,30.246979,0.9533455,241.4787347316742,2.0549185e-08,0.14999999
3460,0.9533455,0.0036217063,0.7901948,-0.44200653,0.33333334,-0.80024093,0.9964899,2.3344994,173,,8.591035,-0.6435433,0.17492521,0.8563754,0.20298909,0.45723104,,0.95004064,30.262054,0.9533455,243.42755365371704,2.031231e-08,0.14999999
3480,0.9533455,0.6850116,0.78827727,-1.2237151,0.7979798,-0.8035639,0.9964899,2.3276434,174,,10.885116,-0.64813435,0.17684275,0.95949423,6.5138846e-07,0.64780015,,0.45654136,30.77063,0.9533455,245.37646865844727,2.0079504e-08,0.14999999
3500,0.9533455,1.4853666e-07,0.785813,-1.312404,-0.25252524,-0.80681163,0.9964899,2.3242557,175,,4.1427903,-0.65386504,0.17930704,1.1333584,2.0023894,-0.20541167,,0.3570155,31.378723,0.9533455,247.27490067481995,1.985068e-08,0.14999999
3520,0.9533455,3.3790607e-06,0.7867312,-0.45436546,-1.0,-0.8040926,0.9964899,2.320969,176,,7.9312587,-0.6481858,0.17838883,0.9367718,8.773476e-09,-1.1140723,,0.94740975,31.396439,0.9533455,249.16132402420044,1.9625745e-08,0.14999999
3540,0.9533455,2.3013299e-25,0.78765947,-1.2766898,0.5151515,-0.80718565,0.9964899,2.3098688,177,,9.356646,-0.6538515,0.17746055,0.8504582,0.004547503,0.47093442,,0.95104694,31.410522,0.9533455,250.70656490325928,1.9404615e-08,0.14999999
3560,0.9533455,0.00027820008,0.78574723,-1.2027628,-0.21212122,-0.8103178,0.9964899,2.3088365,178,,4.2482085,-0.65945965,0.17937279,1.122248,2.8081765,-0.004040867,,0.44727042,31.92836,0.9533455,252.58766269683838,1.9187196e-08,0.14999999
3580,0.9533455,5.102542,0.7865522,-0.7176742,0.05050505,-0.80915713,0.9964899,2.320246,179,,6.094634,-0.64940876,0.17856783,1.0096807,4.1200085,0.14465503,,0.92984736,31.963638,0.9533455,253.99515223503113,1.8973413e-08,0.14999999
3600,0.9533455,1.5017041e-12,0.7857722,-0.9137364,-1.0,-0.80973595,0.9964899,2.3050923,180,,7.7617397,-0.6322239,0.17934781,0.94846743,8.63454e-09,-1.051318,,0.6461525,32.282608,0.9533455,254.91603779792786,1.8763183e-08,0.14999999
3620,0.9533455,0.10223825,0.78668797,-0.94939435,-0.61616164,-0.8108559,0.9964899,2.2985408,181,,4.516197,-0.6377641,0.17843205,1.0290492,0.003772071,-0.6155177,,0.9515244,32.296204,0.9533455,255.84754991531372,1.8556428e-08,0.14999999
3640,0.9533455,4.6148198e-06,0.7876018,-0.5075529,0.17171717,-0.8090651,0.9964899,2.2904296,182,,7.0912457,-0.6432529,0.17751819,0.9645367,1.7460337,0.18877915,,0.95301324,32.308304,0.9533455,256.77393198013306,1.8353068e-08,0.14999999
3660,0.9533455,0.00038821623,0.78655124,-0.9515977,-0.47474748,-0.8100926,0.9964899,2.2874026,183,,4.169803,-0.63918453,0.17856878,1.0723265,0.08659116,-0.59765977,,0.59534025,32.678085,0.9533455,257.709774017334,1.8153036e-08,0.14999999
3680,0.9533455,3.7875519,0.78744924,-0.49260634,-0.67676765,-0.80800503,0.9964899,2.2855668,184,,4.5818543,-0.64416105,0.17767078,1.0133609,0.0007554747,-0.8774357,,0.95178837,32.69142,0.9533455,258.6523747444153,1.795626e-08,0.14999999
3700,0.9533455,3.58758,0.7883404,-0.63311887,-1.0,-0.8070212,0.9964899,2.297923,185,,7.6457715,-0.649577,0.17677963,0.96751064,8.785684e-09,-1.080543,,0.95231545,32.70424,0.9533455,259.6124818325043,1.7762662e-08,0.14999999
3720,0.9533455,6.6881757,0.7892159,-1.0663192,-1.0,-0.80865085,0.9964899,2.2804894,186,,7.382013,-0.65496784,0.1759041,0.9757108,8.833185e-09,-0.68453944,,0.9511861,32.71817,0.9533455,260.60692858695984,1.757218e-08,0.14999999
3740,0.9533455,0.0003346159,0.7900902,-0.53096557,-0.030303031,-0.8073553,0.9964899,2.2760916,187,,5.371622,-0.6603298,0.17502981,1.0269916,5.115302,0.13622333,,0.95270735,32.730576,0.9533455,261.64169692993164,1.7384744e-08,0.14999999
3760,0.9533455,2.7117487e-06,0.78919137,-0.8917769,-0.67676765,-0.807699,0.9964899,2.2715127,188,,4.540951,-0.63867605,0.17592865,1.0211871,0.0007513422,-0.5482717,,0.6210995,33.074585,0.9533455,262.65145087242126,1.720029e-08,0.14999999
3780,0.9533455,1.3304079e-07,0.790057,-0.4609293,0.33333334,-0.8057847,0.9964899,2.2687411,189,,8.450671,-0.6439771,0.17506301,0.9025478,0.2030772,0.42333436,,0.9527971,33.086914,0.9533455,263.5901110172272,1.7018756e-08,0.14999999
3800,0.9533455,6.35377e-08,0.78833216,-1.1889695,-0.4949495,-0.80836904,0.9964899,2.2670789,190,,4.173391,-0.64818025,0.17678785,1.0744449,0.058977738,-0.40734568,,0.46233884,33.58969,0.9533455,264.7017307281494,1.6840083e-08,0.14999999
3820,0.9533455,3.1174108e-19,0.78918743,-0.42352664,1.0,-0.805994,0.9964899,2.2663825,191,,20.432749,-0.65311927,0.17593259,0.98342574,1.3390704e-10,1.1277168,,0.9517014,33.60312,0.9533455,265.534138917923,1.6664211e-08,0.14999999
3840,0.9533455,1.6108011e-20,0.7854748,-2.2048104,-0.35353535,-0.8135209,0.9964899,2.2579675,192,,4.088258,-0.65834117,0.17964524,1.1002978,0.6375582,-0.3511814,,0.07635396,34.491882,0.9533455,266.2709982395172,1.6491079e-08,0.14999999
