IWMin,Delta,Iteration,ReturnAbsMax,LQGmu1_actor,Bound,ReturnMin,DenMISELogLast,Regret,Regret/t,LQGmu1_higher,ReturnStepMax,TimeElapsed,DenMISELogFirst,LQGsigma_higher,IWLastEpisode,IWMean,IWMax,ReturnLastEpisode,ReturnMax,IWFirstEpisode,TimestepsSoFar,DenMISEMeanLog,ReturnMean
,7.182504e-08,92,0.9509597,0.5735044,2.8053107,,-1.1581975,20.899666,0.22717029,0.6363636,0.9941904,75.05956363677979,-0.91992503,0.14999999,2.7721396e-29,1.034412,8.524403,0.9475625,0.9509597,0.20515561,1840,-0.897486,0.7379497
,7.028872e-08,93,0.9509597,-0.41381106,2.7889705,,-1.0489707,21.48935,0.23106825,-0.27272728,0.9941904,75.9018075466156,-0.9285085,0.14999999,9.316002e-07,0.9246174,5.2325134,0.3754414,0.9509597,0.01931077,1860,-0.8990107,0.73405176
,6.880116e-08,94,0.9509597,-0.34174168,2.7960587,,-0.6160704,21.504349,0.22876966,-0.5151515,0.9941904,76.72704529762268,-0.9389962,0.14999999,3.9197671,1.0243422,4.8571825,0.9501235,0.9509597,2.0968193e-05,1880,-0.8969267,0.73635036
,6.736033e-08,95,0.9509597,-0.017497495,2.7769094,,-0.6091983,21.519257,0.22651851,0.13131313,0.9941904,77.55001664161682,-0.94957805,0.14999999,0.033859733,1.0024182,6.393678,0.9502136,0.9509597,5.273774,1900,-0.89378005,0.7386015
,6.5964315e-08,96,0.9509597,-0.84296423,2.7618785,,-0.7229127,21.5747,0.22473645,-1.0,0.9941904,78.37628221511841,-0.9060221,0.14999999,2.6458569e-09,1.0348691,7.158103,0.90967226,0.9509597,9.25873e-15,1920,-0.89215237,0.74038357
,6.461123e-08,97,0.9509597,-0.89670765,2.7768743,,-0.60725224,21.590248,0.2225799,-0.75757575,0.9941904,79.20279383659363,-0.9163848,0.14999999,4.1512403,0.9977217,4.8924456,0.9495701,0.9509597,1.6165133e-09,1940,-0.88909644,0.7425401
,6.329935e-08,98,0.9509597,0.03234785,2.7613568,,-0.5881559,21.605835,0.22046769,-0.07070707,0.9941904,80.03006267547607,-0.92664135,0.14999999,1.2462456e-06,1.0079764,5.430197,0.9495393,0.9509597,0.7806422,1960,-0.88618594,0.74465233
,6.2027055e-08,99,0.9509597,0.7771337,2.745543,,-0.73499495,21.668076,0.21886945,0.8181818,0.9941904,80.86056470870972,-0.92885953,0.14999999,6.084131e-06,0.93145645,9.489279,0.902878,0.9509597,0.0040524723,1980,-0.884731,0.74625057
,6.079271e-08,100,0.9509597,0.6442894,2.742129,,-1.1669931,22.386795,0.22386795,0.45454547,0.9941904,81.68835830688477,-0.93886894,0.14999999,0.84591174,1.1383004,7.699848,0.24639809,0.9509597,2.4573793,2000,-0.88850343,0.74125206
,5.9594853e-08,101,0.9509597,-0.50309247,2.7430143,,-1.0925057,23.011803,0.22783965,-0.37373737,0.9941904,82.51889371871948,-0.92454255,0.14999999,7.8924395e-10,0.9733278,5.0852942,0.3401103,0.9509597,0.0015308645,2020,-0.88941807,0.73728037
,5.8432047e-08,102,0.9509597,-0.860816,2.7212873,,-0.5904657,23.026459,0.22574955,-0.7979798,0.9941904,83.35019063949585,-0.9343797,0.14999999,0.69505477,0.97993755,4.903102,0.9504679,0.9509597,2.6439284e-10,2040,-0.88687044,0.73937047
,5.7302962e-08,103,0.9509597,0.11460865,2.7044535,,-0.58416957,23.041763,0.22370642,0.030303031,0.9941904,84.18416118621826,-0.94413584,0.14999999,1.03451626e-07,1.0291619,5.7873893,0.94981503,0.9509597,2.5607867,2060,-0.8842445,0.7414136
,5.6206275e-08,104,0.9509597,-0.86093795,2.703162,,-0.80224454,23.414062,0.2251352,-1.0,0.9941904,86.18083024024963,-0.9292398,0.14999999,6.071546e-12,1.0398796,7.183832,0.59282225,0.9509597,9.476234e-15,2080,-0.8833342,0.7399848
,5.5140777e-08,105,0.9509597,-0.7642065,2.7005584,,-0.57374656,23.42949,0.22313797,-0.61616164,0.9941904,88.24167394638062,-0.9388093,0.14999999,1.246667,1.0133779,4.8295636,0.94969034,0.9509597,5.6193426e-07,2100,-0.88020384,0.74198204
,5.4105296e-08,106,0.9509597,-0.42317092,2.6921778,,-0.5615345,23.444527,0.22117478,-0.8181818,0.9941904,89.86744213104248,-0.94828796,0.14999999,4.370928,1.0231086,4.674006,0.95008236,0.9509597,1.0456775e-10,2120,-0.87717366,0.74394524
,5.3098706e-08,107,0.9509597,-0.13594228,2.6988988,,-0.623899,23.460838,0.21926016,-0.41414142,0.9941904,91.92732787132263,-0.9576777,0.14999999,4.954363,1.0047607,4.9873633,0.948816,0.9509597,0.00050644024,2140,-0.8747035,0.74585986
,5.2119947e-08,108,0.9509597,-0.13713412,2.6894164,,-0.69718033,23.485146,0.21745503,-0.17171717,0.9941904,94.35090899467468,-0.9669754,0.14999999,5.190972,0.9629978,5.273676,0.9408123,0.9509597,0.16021632,2160,-0.87313116,0.747665
,5.116801e-08,109,0.9509597,0.27601916,2.669366,,-0.6591384,23.507957,0.21566933,0.23232323,0.9941904,97.11024355888367,-0.9747097,0.14999999,0.24758883,0.9818895,7.0385284,0.94230306,0.9509597,7.0385284,2180,-0.87160736,0.7494507
,5.024191e-08,110,0.9509597,0.12496103,2.6428823,,-0.9497695,23.950462,0.21773148,-0.07070707,0.9941904,99.79345417022705,-0.92126775,0.14999999,0.4754067,1.031524,5.2387433,0.52261376,0.9509597,0.7764586,2200,-0.8726216,0.74738854
,4.9340724e-08,111,0.9509597,0.5024793,2.6412873,,-0.8035979,24.327934,0.21917063,0.5959596,0.9941904,102.20972299575806,-0.9232837,0.14999999,0.042938277,1.1153635,8.350611,0.5876467,0.9509597,0.404109,2220,-0.8718374,0.7459494
,4.846357e-08,112,0.9509597,1.0835366,2.6327384,,-1.0499679,24.87999,0.22214276,1.0,0.9941904,104.86109113693237,-0.9286183,0.14999999,0.031040968,0.83487415,17.424725,0.41306984,0.9509597,1.8251114e-05,2240,-0.87262356,0.74297726
,4.760961e-08,113,0.9509597,-0.9588584,2.6120872,,-1.7745054,25.788742,0.22821897,-1.0,0.9941904,107.24827432632446,-0.9375071,0.14999999,,1.0024828,7.2691665,0.056369033,0.9509597,9.5548925e-15,2260,-0.88236034,0.73690104
,4.6778016e-08,114,0.9509597,-0.89000744,2.6098137,,-0.6376072,25.804825,0.22635812,-0.7979798,0.9941904,109.86516380310059,-0.94631773,0.14999999,2.8310134,0.9985527,4.727548,0.94902384,0.9509597,2.675681e-10,2280,-0.88035023,0.7387619
,4.596802e-08,115,0.9509597,0.32121056,2.6091757,,-0.5562155,25.820526,0.22452635,0.33333334,0.9941904,112.23791694641113,-0.9550514,0.14999999,1.6713639e-14,1.0607514,7.3562527,0.94941986,0.9509597,5.707569,2300,-0.8776404,0.7405937
,4.517889e-08,116,0.9509597,-0.23743977,2.607374,,-0.95995075,26.288757,0.22662723,-0.2929293,0.9941904,114.07512187957764,-0.9152708,0.14999999,0.0015910284,0.9267398,5.1491146,0.49689233,0.9509597,0.011911799,2320,-0.8779797,0.7384928
,4.4409898e-08,117,0.9509597,0.21792191,2.5996614,,-0.6414842,26.307396,0.22484952,0.09090909,0.9941904,115.81780433654785,-0.92375183,0.14999999,0.46016097,1.0559841,5.9957,0.9464822,0.9509597,4.0736547,2340,-0.8766635,0.7402705
,4.366038e-08,118,0.9509597,-0.47588325,2.584774,,-0.8786958,26.73301,0.22655094,-0.5151515,0.9941904,117.6806173324585,-0.8980374,0.14999999,4.1689018e-05,0.9562188,4.96206,0.5395023,0.9509597,2.0126701e-05,2360,-0.8763292,0.7385691
,4.292967e-08,119,0.9509597,0.6390254,2.5725389,,-0.5964514,26.748367,0.22477621,0.7777778,0.9941904,119.57118153572083,-0.9064761,0.14999999,3.2788739e-15,0.95556927,9.443676,0.9497667,0.9509597,0.0107832905,2380,-0.87442625,0.7403438
,4.2217163e-08,120,0.9509597,-0.9431951,2.5712433,,-1.1286708,27.374893,0.22812414,-1.0,0.9941904,121.42461633682251,-0.91475374,0.14999999,9.739427e-26,1.0107586,7.232893,0.33859333,0.9509597,9.339929e-15,2400,-0.8770916,0.7369959
,4.1522238e-08,121,0.9509597,-0.5121139,2.5657477,,-0.6119679,27.39106,0.22637236,-0.23232323,0.9941904,123.20295000076294,-0.92305255,0.14999999,6.509885e-05,0.93340975,5.16062,0.9489597,0.9509597,0.046552494,2420,-0.874951,0.73874766
,4.0844334e-08,122,0.9509597,-0.4976431,2.577909,,-0.6097879,27.405914,0.22463864,-0.61616164,0.9941904,124.96692991256714,-0.93089837,0.14999999,3.8473835,0.98826206,4.8704066,0.95026284,0.9509597,5.575065e-07,2440,-0.8733968,0.7404814
,4.01829e-08,123,0.9509597,-0.37578756,2.5741124,,-0.58926374,27.420494,0.22293085,-0.45454547,0.9941904,126.75525999069214,-0.9390617,0.14999999,4.600521,1.0085367,4.825739,0.95053834,0.9509597,0.00014795625,2460,-0.8712544,0.74218917
,3.95374e-08,124,0.9509597,0.7737919,2.5566382,,-0.5857189,27.435844,0.22125679,0.47474748,0.9941904,128.53967142105103,-0.9471577,0.14999999,4.9839434e-07,1.1585963,7.917214,0.94977224,0.9509597,2.0261674,2480,-0.8689689,0.7438632
,3.8907334e-08,125,0.9509597,-0.8577264,2.543777,,-1.2259368,28.152107,0.22521687,-0.8181818,0.9941904,130.32566785812378,-0.93898183,0.14999999,3.1474432e-24,0.98595667,4.7612586,0.24885194,0.9509597,1.03599164e-10,2500,-0.87073463,0.73990315
,3.8292207e-08,126,0.9509597,-0.27821413,2.5363488,,-0.5607246,28.167671,0.22355294,-0.41414142,0.9941904,132.12087678909302,-0.94695,0.14999999,0.058794394,1.0013622,4.801793,0.94956267,0.9509597,0.00050103624,2520,-0.8684646,0.7415671
,3.769156e-08,127,0.9509597,0.27100503,2.5311017,,-0.6149755,28.18435,0.221924,0.1919192,0.9941904,133.9233546257019,-0.9548512,0.14999999,0.03620646,1.0402472,6.700944,0.9484412,0.9509597,6.5570993,2540,-0.86653787,0.743196
,3.7104925e-08,128,0.9509597,-1.0979435,2.5184479,,-0.9341141,28.631142,0.2236808,-1.0,0.9941904,135.7315013408661,-0.9123524,0.14999999,1.7368854e-15,1.0040562,7.2484145,0.5183235,0.9509597,9.317545e-15,2560,-0.8668649,0.7414392
,3.653188e-08,129,0.9509597,0.030243084,2.5145082,,-1.0803154,28.648628,0.22208238,-0.21212122,0.9941904,137.5405285358429,-0.92013454,0.14999999,2.0943271e-07,0.939145,5.1581516,0.94762725,0.9509597,0.07032598,2580,-0.8686081,0.74303764
,3.5972022e-08,130,0.9509597,-0.0637646,2.5181122,,-0.763975,28.749947,0.22115344,0.01010101,0.9941904,139.3499791622162,-0.92731154,0.14999999,5.6583986,1.0364075,5.6583986,0.8638089,0.9509597,2.0661273,2600,-0.868337,0.7439666
,3.5424925e-08,131,0.9509597,-0.7488599,2.4918115,,-0.67431784,28.803223,0.21987188,-0.8181818,0.9941904,141.16506457328796,-0.91920614,0.14999999,1.6782491e-05,0.9811483,4.712638,0.91185164,0.9509597,1.0157057e-10,2620,-0.86667323,0.74524814
,3.4890213e-08,132,0.9509597,1.2446518,2.4832263,,-0.5570868,28.818039,0.21831846,1.0,0.9941904,142.9773235321045,-0.92681074,0.14999999,1.409619e-29,0.873057,17.69161,0.9502961,0.9509597,1.821816e-05,2640,-0.86454165,0.74680156
,3.4367517e-08,133,0.9509597,-0.5913387,2.4805949,,-3.1116662,29.734138,0.22356498,-0.61616164,0.9941904,144.7892770767212,-0.9343578,0.14999999,2.2825679e-32,0.9601631,4.7695684,0.049020547,0.9509597,5.594382e-07,2660,-0.88262916,0.74155504
,3.3856487e-08,134,0.9509597,0.02006048,2.4803882,,-0.5584439,29.749496,0.22201121,-0.05050505,0.9941904,147.0262520313263,-0.94184846,0.14999999,0.006989135,1.0114416,5.38511,0.949759,0.9509597,1.0386672,2680,-0.8805625,0.7431088
,3.335677e-08,135,0.9509597,0.66720384,2.4758859,,-0.7151778,29.892563,0.22142643,0.67676765,0.9941904,148.86773085594177,-0.94156206,0.14999999,0.00037435984,1.0515298,8.699659,0.8220509,0.9509597,0.09931476,2700,-0.87933403,0.7436936
,3.286803e-08,136,0.9509597,-1.1325369,2.4726858,,-1.1659505,30.538528,0.22454804,-1.0,0.9941904,151.21498441696167,-0.9482068,0.14999999,1.27524635e-26,1.000552,7.262168,0.3191582,0.9509597,9.657682e-15,2720,-0.8812093,0.740572
,3.238996e-08,137,0.9509597,0.17794994,2.4720056,,-1.2920341,30.556145,0.2230376,0.2929293,0.9941904,153.86865735054016,-0.95553285,0.14999999,2.3745432e-19,1.056525,7.2892303,0.9474999,0.9509597,6.505643,2740,-0.88431084,0.7420824
,3.1922237e-08,138,0.9509597,-0.7794764,2.468461,,-0.86269367,30.967667,0.22440332,-0.41414142,0.9941904,156.0773069858551,-0.9164122,0.14999999,0.002606839,0.9777275,4.902353,0.55361384,0.9509597,0.00048596706,2760,-0.8838542,0.7407167
,3.1464577e-08,139,0.9509597,-0.7123277,2.4645615,,-0.570636,30.982712,0.22289717,-0.7979798,0.9941904,158.1773612499237,-0.92362887,0.14999999,4.6702337,1.0017838,4.697739,0.95006573,0.9509597,2.615659e-10,2780,-0.8818264,0.74222285
,3.101669e-08,140,0.9509597,0.07965134,2.458874,,-0.5560243,30.997513,0.22141075,0.09090909,0.9941904,159.93840980529785,-0.9307974,0.14999999,2.7515698e-06,1.0797788,5.9640923,0.95032465,0.9509597,4.102457,2800,-0.8795512,0.74370927
,3.05783e-08,141,0.9509597,-0.82463634,2.4546714,,-0.7557837,31.320312,0.22212988,-0.65656567,0.9941904,161.70035409927368,-0.9090327,0.14999999,3.327094e-05,0.9883542,4.7115846,0.6423153,0.9509597,1.1295214e-07,2820,-0.8781978,0.74299014
,3.014913e-08,142,0.9509597,-0.8007288,2.4551964,,-0.53868735,31.335571,0.22067302,-1.0,0.9941904,163.80630016326904,-0.9160999,0.14999999,2.3013177,1.022122,7.180887,0.94985604,0.9509597,9.352515e-15,2840,-0.8759423,0.744447
,2.972894e-08,143,0.9509597,-0.8386933,2.4430652,,-0.53018284,31.350632,0.21923518,-0.7979798,0.9941904,165.75987267494202,-0.92311746,0.14999999,4.5185738,1.0335736,4.520387,0.9500579,0.9509597,2.6143174e-10,2860,-0.87346846,0.74588484
,2.9317473e-08,144,0.9509597,0.085154876,2.425365,,-0.5073252,31.36583,0.21781826,-0.07070707,0.9941904,167.92400813102722,-0.93008614,0.14999999,8.973593e-06,1.0034721,5.366271,0.94992125,0.9509597,0.783336,2880,-0.870755,0.74730176
,2.8914489e-08,145,0.9509597,0.68156743,2.4195106,,-0.7649329,31.63472,0.21817052,0.4949495,0.9941904,169.80113673210144,-0.9315815,0.14999999,0.13687323,1.0901577,8.275652,0.6962325,0.9509597,1.6019043,2900,-0.8700694,0.7469495
,2.8519755e-08,146,0.9509597,-0.66539323,2.4177737,,-1.2142056,32.28859,0.22115475,-0.7979798,0.9941904,172.25814652442932,-0.92746735,0.14999999,6.6918294e-21,1.0383637,4.473798,0.31124103,0.9509597,2.625716e-10,2920,-0.87193525,0.74396527
,2.8133048e-08,147,0.9509597,-0.44204497,2.4142792,,-0.53436524,32.303368,0.21975076,-0.61616164,0.9941904,174.79811239242554,-0.93429327,0.14999999,4.3003035,0.9890641,4.619938,0.9503611,0.9509597,5.5940245e-07,2940,-0.869438,0.74536926
,2.775416e-08,148,0.9509597,0.9987546,2.414671,,-0.6041978,32.319885,0.21837759,0.8181818,0.9941904,177.27251863479614,-0.94107294,0.14999999,2.2897825e-15,0.9716535,10.188605,0.9486047,0.9509597,0.0041022697,2960,-0.8677664,0.7467424
,2.738287e-08,149,0.9509597,-0.10163629,2.4139419,,-1.5511755,33.219223,0.22294778,0.13131313,0.9941904,179.3203318119049,-0.9477793,0.14999999,6.8636035e-07,1.0946945,6.1998854,0.065773115,0.9509597,5.2642965,2980,-0.87267596,0.74217224
,2.701898e-08,150,0.9509597,-0.23605804,2.4181437,,-0.6895111,33.248093,0.22165394,-0.27272728,0.9941904,181.39862704277039,-0.91974723,0.14999999,2.7654426,0.91039336,5.2532806,0.9362479,0.9509597,0.019142324,3000,-0.8709088,0.7434661
,2.6662299e-08,151,0.9509597,-0.45471537,2.3982882,,-0.66163826,33.26944,0.22032744,-0.43434343,0.9941904,183.48517274856567,-0.92626417,0.14999999,2.1513734,0.9630315,4.8956933,0.94377583,0.9509597,0.00027018954,3020,-0.87016207,0.7447926
,2.6312636e-08,152,0.9509597,-0.11253807,2.3935442,,-0.578179,33.284195,0.21897495,-0.13131313,0.9941904,185.6606249809265,-0.93286306,0.14999999,0.46401435,0.9692435,5.223223,0.9503613,0.9509597,0.31306118,3040,-0.8685373,0.74614507
,2.59698e-08,153,0.9509597,-1.0752219,2.3824253,,-0.6523687,33.309875,0.21771163,-1.0,0.9941904,187.99349737167358,-0.93736297,0.14999999,1.279764e-07,0.98471725,7.3322268,0.9394437,0.9509597,9.5535084e-15,3060,-0.8673782,0.7474084
,2.5633629e-08,154,0.9509597,-0.18036942,2.3724225,,-0.97161186,33.327354,0.21641141,-0.030303031,0.9941904,190.23799681663513,-0.94387764,0.14999999,2.0384415e-10,1.0522062,5.2979364,0.9476348,0.9509597,1.3393677,3080,-0.86823523,0.7487086
,2.5303939e-08,155,0.9509597,-0.1002578,2.3821487,,-0.63532054,33.3517,0.21517229,-0.27272728,0.9941904,192.0413737297058,-0.94169056,0.14999999,4.153482,0.9401334,4.998296,0.9407749,0.9509597,0.019567009,3100,-0.8664611,0.7499477
,2.4980569e-08,156,0.9509597,-0.5671885,2.3631516,,-0.62825257,33.38051,0.21397763,-0.61616164,0.9941904,193.78647994995117,-0.94799525,0.14999999,0.013458267,0.9720259,4.661684,0.9363143,0.9509597,5.6711986e-07,3120,-0.86536086,0.7511424
,2.4663356e-08,157,0.9509597,-0.75463986,2.3588877,,-0.5498995,33.395004,0.21270698,-1.0,0.9941904,195.5074496269226,-0.95438504,0.14999999,0.07173944,0.9899301,7.179641,0.9506375,0.9509597,9.717512e-15,3140,-0.8635701,0.75241303
,2.435215e-08,158,0.9509597,-0.25404415,2.3588235,,-0.5191552,33.40972,0.21145391,-0.13131313,0.9941904,198.04291892051697,-0.96073425,0.14999999,0.00079529086,1.0025816,5.0083,0.95039654,0.9509597,0.3219093,3160,-0.861531,0.7536661
,2.4046798e-08,159,0.9509597,-0.7517066,2.3635154,,-0.6039329,33.42781,0.2102378,-0.45454547,0.9941904,200.08673334121704,-0.9650081,0.14999999,1.9912522,0.97795635,4.77288,0.94702303,0.9509597,0.0001518453,3180,-0.85994583,0.7548822
,2.374715e-08,160,0.9509597,-0.7261591,2.3777962,,-0.5281064,33.44301,0.20901877,-0.75757575,0.9941904,202.39388036727905,-0.97127676,0.14999999,4.506507,1.0451853,4.5084214,0.9499286,0.9509597,1.7077267e-09,3200,-0.85805625,0.75610125
,2.3453074e-08,161,0.9509597,-0.4667279,2.3565822,,-0.5090806,33.457703,0.20781183,-0.7171717,0.9941904,205.10601806640625,-0.9775073,0.14999999,4.4170284,1.0446701,4.43081,0.950413,0.9509597,9.948536e-09,3220,-0.85565794,0.7573082
,2.3164423e-08,162,0.9509597,1.0318784,2.3515928,,-0.560228,33.47267,0.20662141,1.0,0.9941904,207.3419210910797,-0.98369926,0.14999999,8.054477e-21,0.9692279,19.08286,0.9501488,0.9509597,1.9284595e-05,3240,-0.85360473,0.7584986
,2.2881071e-08,163,0.9509597,0.19540064,2.3486824,,-1.6635747,34.376038,0.21089596,0.33333334,0.9941904,209.53248023986816,-0.989853,0.14999999,0.00027412843,0.99001306,7.9307747,0.06175637,0.9509597,5.9096985,3260,-0.8589689,0.75422406
,2.2602883e-08,164,0.9509597,0.61585146,2.3414662,,-0.9114963,34.783707,0.2120958,0.6363636,0.9941904,211.33372402191162,-0.9603552,0.14999999,0.08791393,1.0519793,9.358252,0.5574552,0.9509597,0.21362007,3280,-0.85942674,0.7530242
,2.2329736e-08,165,0.9509597,-0.2639117,2.33749,,-1.1941371,35.399963,0.21454525,-0.27272728,0.9941904,214.09480953216553,-0.96513253,0.14999999,2.1051022e-07,0.94512993,4.9652877,0.3488628,0.9509597,0.020031117,3300,-0.861251,0.75057477
,2.2061514e-08,166,0.9509597,-0.6817831,2.3317893,,-0.60329646,35.417633,0.21335918,-0.5151515,0.9941904,216.84865260124207,-0.9710535,0.14999999,1.1957568,0.9842575,4.668005,0.94744974,0.9509597,2.1651256e-05,3320,-0.86006576,0.75176084
,2.1798098e-08,167,0.9509597,-0.49183425,2.330457,,-0.51085263,35.432465,0.21217042,-0.7979798,0.9941904,219.81967210769653,-0.97705936,0.14999999,3.283786,1.0370195,4.451443,0.9502963,0.9509597,2.759211e-10,3340,-0.858109,0.7529496
,2.1539364e-08,168,0.9509597,0.044970736,2.3277583,,-0.54822147,35.44748,0.21099687,0.11111111,0.9941904,222.51366257667542,-0.9830295,0.14999999,0.0014267811,1.0615377,6.2325034,0.9500985,0.9509597,4.899226,3360,-0.8560895,0.75412315
,2.1285215e-08,169,0.9509597,-0.24799716,2.3201034,,-0.7367476,35.55372,0.21037704,-0.11111111,0.9941904,224.69221186637878,-0.9602193,0.14999999,3.2334874,1.0164069,5.068555,0.85888267,0.9509597,0.44520757,3380,-0.8550834,0.754743
,2.1035541e-08,170,0.9509597,-0.2700994,2.3264554,,-0.60259926,35.57083,0.2092402,-0.37373737,0.9941904,226.89170360565186,-0.9634881,0.14999999,3.419294,0.9813793,4.779254,0.9480104,0.9509597,0.0015916614,3400,-0.8535479,0.7558798
,2.079023e-08,171,0.9509597,-0.18472737,2.313765,,-0.58461267,35.58911,0.20812345,-0.25252524,0.9941904,228.34388875961304,-0.9693439,0.14999999,4.739496,0.9805302,4.788783,0.9468442,0.9509597,0.03160307,3420,-0.8521228,0.7569966
,2.0549185e-08,172,0.9509597,-0.735971,2.306301,,-0.5805887,35.608215,0.20702451,-0.61616164,0.9941904,229.25634241104126,-0.97499,0.14999999,0.07595796,1.0015258,4.50476,0.94601345,0.9509597,5.826376e-07,3440,-0.8506949,0.7580955
,2.031231e-08,173,0.9509597,-0.28497207,2.2949967,,-0.49959502,35.622726,0.20591176,-0.17171717,0.9941904,231.66100096702576,-0.9807871,0.14999999,0.003707536,1.0061395,4.783466,0.95060426,0.9509597,0.1624445,3460,-0.8486905,0.75920826
,2.0079504e-08,174,0.9509597,-0.7154977,2.2933133,,-0.54996413,35.639557,0.20482504,-0.7979798,0.9941904,234.76764726638794,-0.9856123,0.14999999,0.013296812,1.0259949,4.4618273,0.94829124,0.9509597,2.7829156e-10,3480,-0.8469781,0.760295
,1.985068e-08,175,0.9509597,-0.7291127,2.2854729,,-0.48867297,35.65448,0.20373994,-0.6363636,0.9941904,237.09682321548462,-0.99134296,0.14999999,3.7723365,1.0169477,4.3961353,0.95017964,0.9509597,2.7196307e-07,3500,-0.8448237,0.7613801
,1.9625745e-08,176,0.9509597,0.6940994,2.2849982,,-0.47355765,35.669266,0.20266622,0.5151515,0.9941904,239.60300159454346,-0.997041,0.14999999,4.8852464e-15,1.039933,8.923994,0.95035404,0.9509597,1.3486942,3520,-0.8426511,0.7624538
,1.9404615e-08,177,0.9509597,0.69984466,2.2871344,,-1.2833456,36.3313,0.20526153,0.7979798,0.9941904,242.17185640335083,-0.9950729,0.14999999,7.551334,0.99300784,10.4743,0.30308357,0.9509597,0.0072076116,3540,-0.8450053,0.7598585
,1.9187196e-08,178,0.9509597,-0.8013381,2.28177,,-1.2506614,36.997025,0.20784843,-1.0,0.9941904,244.70898938179016,-1.000666,0.14999999,1.20701e-27,0.94098836,7.7430367,0.29939595,0.9509597,1.01778446e-14,3560,-0.8474193,0.7572716
,1.8973413e-08,179,0.9509597,-0.6215251,2.2848053,,-0.4967291,37.0123,0.20677263,-0.7373737,0.9941904,247.39867973327637,-1.0062683,0.14999999,3.990792,1.0631552,4.323222,0.9498432,0.9509597,4.2940926e-09,3580,-0.8458489,0.7583474
,1.8763183e-08,180,0.9509597,-0.40829942,2.280958,,-0.48996925,37.026886,0.20570493,-0.35353535,0.9941904,250.585711479187,-1.0118393,0.14999999,0.88001513,0.979123,4.7143116,0.9505313,0.9509597,0.00287364,3600,-0.84356064,0.7594151
,1.8556428e-08,181,0.9509597,0.09825842,2.2746007,,-0.5461514,37.04265,0.20465553,0.1919192,0.9941904,252.91893458366394,-1.0173635,0.14999999,0.0015315136,0.9994977,7.0619583,0.9493656,0.9509597,6.9800816,3620,-0.8420663,0.7604645
,1.8353068e-08,182,0.9509597,-0.4655584,2.272263,,-0.81449276,37.371964,0.2053405,-0.5151515,0.9941904,254.5528690814972,-0.98503417,0.14999999,0.0014033106,0.9980885,4.520011,0.63580906,0.9509597,2.1956086e-05,3640,-0.841975,0.7597795
,1.8153036e-08,183,0.9509597,0.086642735,2.271134,,-0.5236679,37.387222,0.20430177,0.01010101,0.9941904,255.68772745132446,-0.9905135,0.14999999,0.029423226,1.054639,5.5531507,0.9498565,0.9509597,2.2009254,3660,-0.8402775,0.76081824
,1.795626e-08,184,0.9509597,-0.9182277,2.2590203,,-0.783769,37.73555,0.20508456,-0.67676765,0.9941904,257.20456433296204,-0.98400795,0.14999999,1.3824623e-05,1.0488822,4.2975016,0.61679125,0.9509597,5.3914903e-08,3680,-0.8397219,0.76003546
,1.7762662e-08,185,0.9509597,-0.25916,2.2528236,,-0.5918093,37.751556,0.2040624,-0.3131313,0.9941904,258.2622435092926,-0.98942804,0.14999999,0.0014067255,0.9781567,4.690271,0.9491236,0.9509597,0.007874679,3700,-0.8381506,0.7610576
,1.757218e-08,186,0.9509597,-0.72176325,2.2488103,,-0.56027174,37.769592,0.2030623,-1.0,0.9941904,259.56134963035583,-0.9947763,0.14999999,2.3510176e-05,0.9321749,7.748658,0.9470781,0.9509597,1.01180745e-14,3720,-0.83680546,0.7620577
,1.7384744e-08,187,0.9509597,-1.0507287,2.2501442,,-0.46879682,37.785034,0.20205897,-0.7979798,0.9941904,260.57168316841125,-1.0001383,0.14999999,3.7355325,1.0445598,4.331536,0.9496775,0.9509597,2.823631e-10,3740,-0.83525306,0.76306105
,1.720029e-08,188,0.9509597,-0.30721322,2.2442193,,-0.9119897,37.80185,0.20107365,-0.17171717,0.9941904,261.56894731521606,-1.0054716,0.14999999,2.3117776e-07,0.99850804,4.840723,0.9482985,0.9509597,0.16650428,3760,-0.83545995,0.7640464
,1.7018756e-08,189,0.9509597,-0.15074685,2.2440863,,-0.5480956,37.818466,0.20009768,-0.41414142,0.9941904,262.9011604785919,-1.0098914,0.14999999,3.5686815,0.9949762,4.5455523,0.94849265,0.9509597,0.00053358584,3780,-0.8339807,0.76502234
,1.6840083e-08,190,0.9509597,0.84713066,2.2436244,,-0.58831626,37.84372,0.1991775,1.0,0.9941904,263.84679985046387,-1.0151656,0.14999999,7.948853e-13,0.9578718,19.926119,0.9398755,0.9509597,1.9901061e-05,3800,-0.83274496,0.7659425
,1.6664211e-08,191,0.9509597,0.11438962,2.2384338,,-1.3917407,38.613586,0.20216537,0.01010101,0.9941904,264.7426207065582,-1.0204148,0.14999999,1.8517474e-06,1.0594506,5.546142,0.19525422,0.9509597,2.2677298,3820,-0.83604825,0.76295465
,1.6491079e-08,192,0.9509597,0.5169266,2.237823,,-0.82976,38.974594,0.20299268,0.65656567,0.9941904,265.6345269680023,-1.0138338,0.14999999,0.0088761225,1.104334,9.758755,0.6041064,0.9509597,0.15652102,3840,-0.8357504,0.76212734
