IWFirstEpisode,LQGmu1_higher,ReturnLastEpisode,Regret,ReturnMax,IWMax,DenMISELogFirst,TimeElapsed,Bound,ReturnMean,LQGsigma_higher,delta,ReturnStepMax,DenMISEMeanLog,DenMISELogLast,ReturnMin,IWMean,LQGmu1_actor,Regret/t,IWMin,TimestepsSoFar,IWLastEpisode,Iteration,ReturnAbsMax
1.0296785e-05,-1.0,17.200132,4349.41,17.43097,4.4036922,-0.3982222,5537.574901342392,22.936989,15.767977,0.14999999,1.6289964e-10,19.219791,-0.58434594,-0.9182981,,1.0085744,-0.84223175,1.5920238,,54640,4.1403813,2732,17.43097
1.0300557e-05,-1.0,17.314402,4349.453,17.43097,4.3982153,-0.39858818,5541.7664885520935,22.924374,15.768543,0.14999999,1.6278046e-10,19.219791,-0.58418965,-0.1652732,,1.0080698,-1.003016,1.5914574,,54660,1.804575,2733,17.43097
0.004052262,-0.79591835,17.204575,4349.6094,17.43097,3.1784112,-0.398954,5546.455099582672,22.922394,15.769069,0.14999999,1.626614e-10,19.219791,-0.5840718,-0.26974845,,0.9794521,-0.9822766,1.5909319,,54680,1.3428996,2734,17.43097
1.0308084e-05,-1.0,17.211935,4349.758,17.43097,4.394305,-0.39931822,5550.571976184845,22.933287,15.769595,0.14999999,1.6254247e-10,19.219791,-0.58394974,-0.22946182,,1.008854,-0.8401141,1.5904055,,54700,3.3223183,2735,17.43097
0.033319023,0.2244898,17.333275,4349.7812,17.43097,19.284258,-0.39968377,5555.861025810242,22.922192,15.770168,0.14999999,1.6242367e-10,19.219791,-0.58379334,-0.1644719,,0.93284476,0.03161511,1.5898323,,54720,3.6140542e-11,2736,17.43097
0.0040566525,-0.79591835,9.095552,4358.047,17.43097,3.1768155,-0.40003702,5560.21727347374,22.922134,15.767729,0.14999999,1.6230502e-10,19.219791,-0.58412445,-1.420666,,0.9797591,-0.62358075,1.5922718,,54740,2.7082958e-06,2737,17.43097
0.12742369,-0.63265306,17.39912,4358.0117,17.43097,3.1564536,-0.40040085,5563.4149379730225,22.917833,15.768324,0.14999999,1.6218647e-10,19.219791,-0.5839791,-0.16602978,,0.97897124,-0.77620316,1.5916767,,54760,3.134226,2738,17.43097
0.004059423,-0.79591835,17.371696,4357.996,17.43097,3.173331,-0.40071946,5565.540931940079,22.921778,15.76891,0.14999999,1.6206807e-10,19.219791,-0.5838397,-0.18064061,,0.9801019,-0.73538494,1.5910902,,54780,3.1587758,2739,17.43097
0.0040608984,-0.79591835,17.387,4357.9727,17.43097,3.170816,-0.40108302,5567.730757713318,22.921528,15.7695,0.14999999,1.619498e-10,19.219791,-0.58370185,-0.18591635,,0.98036754,-1.0869985,1.5905008,,54800,2.9525495,2740,17.43097
1.0330039e-05,-1.0,17.193483,4358.1367,17.43097,4.396712,-0.40144643,5572.095610618591,22.924423,15.7700205,0.14999999,1.6183165e-10,19.219791,-0.58370113,-0.56209606,,1.0086536,-1.2150387,1.5899801,,54820,3.9435582,2741,17.43097
1.0333813e-05,-1.0,17.201338,4358.293,17.43097,4.3912725,-0.40181118,5576.70384478569,22.92723,15.770543,0.14999999,1.6171361e-10,19.219791,-0.5840314,-1.4979514,,1.0090481,-1.0886731,1.5894575,,54840,4.2569,2742,17.43097
1.0337579e-05,-1.0,17.1996,4358.453,17.43097,4.3858504,-0.4021758,5581.141235589981,22.928068,15.771064,0.14999999,1.6159575e-10,19.219791,-0.5840226,-0.5681701,,1.0093275,-0.77565485,1.5889368,,54860,3.941731,2743,17.43097
3.6256935e-08,0.67346936,17.354214,4358.457,17.43097,30.636822,-0.40254033,5583.279605150223,22.918175,15.771641,0.14999999,1.6147797e-10,19.219791,-0.5838719,-0.17914367,,0.9938939,1.020419,1.5883598,,54880,1.7215444e-20,2744,17.43097
1.0345113e-05,-1.0,,4375.8203,17.43097,4.3820415,-0.4029047,5586.278991937637,22.910877,15.765896,0.14999999,1.6136034e-10,19.219791,-0.5847602,-3.0126848,,1.00855,-1.2358383,1.5941048,,54900,2.1725581e-38,2745,17.43097
1.0348883e-05,-1.0,17.184624,4375.996,17.43097,4.37665,-0.4032689,5590.834444284439,22.913795,15.766412,0.14999999,1.6124284e-10,19.219791,-0.5851667,-1.7092931,,1.0089508,-0.8897664,1.5935888,,54920,4.2694335,2746,17.43097
1.9686176,-0.06122449,17.29374,4376.0625,17.43097,9.13859,-0.403633,5594.310869693756,22.908129,15.766968,0.14999999,1.6112546e-10,19.219791,-0.5850071,-0.15520468,,1.0020319,-0.18860827,1.5930328,,54940,7.362006e-07,2747,17.43097
0.12779115,-0.63265306,16.666853,4376.754,17.43097,3.1590412,-0.4032806,5597.850932836533,22.907772,15.767295,0.14999999,1.6100822e-10,19.219791,-0.58499825,-0.5617805,,0.9788011,-0.60176367,1.5927057,,54960,0.05832514,2748,17.43097
0.1278317,-0.63265306,17.405298,4376.711,17.43097,3.1565619,-0.40359792,5601.3702511787415,22.908792,15.76789,0.14999999,1.6089112e-10,19.219791,-0.58485025,-0.15694219,,0.979138,-0.7698233,1.5921106,,54980,3.046277,2749,17.43097
0.010772534,-0.75510204,17.34592,4376.7227,17.43097,3.1948147,-0.4039151,5605.566030025482,22.90581,15.768464,0.14999999,1.607741e-10,19.219791,-0.58471066,-0.18037604,,0.9784472,-0.79504436,1.5915365,,55000,3.1700318,2750,17.43097
0.0040738815,-0.79591835,17.351393,4376.7344,17.43097,3.1652007,-0.40427476,5608.9631226062775,22.907175,15.76904,0.14999999,1.6065725e-10,19.219791,-0.5845693,-0.17347811,,0.9804297,-0.8888482,1.5909605,,55020,3.1633847,2751,17.43097
1.03630455e-05,-1.0,17.27983,4376.8164,17.43097,4.3791614,-0.40463674,5612.596663236618,22.910923,15.769588,0.14999999,1.6054051e-10,19.219791,-0.5844202,-0.15475537,,1.0090327,-0.9248276,1.5904121,,55040,2.3593528,2752,17.43097
0.004076837,-0.79591835,17.274878,4376.8984,17.43097,3.162497,-0.40500003,5615.86536693573,22.908056,15.770136,0.14999999,1.6042391e-10,19.219791,-0.58426446,-0.16408859,,0.98080415,-0.6896587,1.5898647,,55060,2.1662343,2753,17.43097
0.004078311,-0.79591835,17.408281,4376.8477,17.43097,3.160016,-0.40536174,5619.9074149131775,22.904928,15.770731,0.14999999,1.6030742e-10,19.219791,-0.5841255,-0.18247396,,0.9808992,-0.67832005,1.5892696,,55080,2.4836812,2754,17.43097
0.1281037,-0.63265306,17.372509,4376.836,17.43097,3.1505694,-0.40572327,5623.3095326423645,22.908472,15.771312,0.14999999,1.6019107e-10,19.219791,-0.5839861,-0.18028328,,0.97977895,-0.6382524,1.5886889,,55100,3.0408006,2755,17.43097
0.12814423,-0.63265306,17.40396,4376.793,17.43097,3.148113,-0.4060397,5626.95224070549,22.910168,15.771904,0.14999999,1.6007484e-10,19.219791,-0.583843,-0.16924845,,0.98015225,-0.60699177,1.5880966,,55120,3.1478925,2756,17.43097
0.12818475,-0.63265306,17.39749,4376.758,17.43097,3.1456618,-0.40635598,5630.555320739746,22.911345,15.772494,0.14999999,1.5995874e-10,19.219791,-0.5836952,-0.15658438,,0.9804955,-0.6512612,1.5875063,,55140,3.0652602,2757,17.43097
0.12822531,-0.63265306,17.391186,4376.7266,17.43097,3.1432168,-0.40667215,5634.4971215724945,22.912956,15.773081,0.14999999,1.5984276e-10,19.219791,-0.58355296,-0.17173874,,0.9808632,-0.740389,1.5869198,,55160,3.1337347,2758,17.43097
0.060550105,-0.67346936,17.351727,4376.7344,17.43097,3.174001,-0.40698817,5637.138163566589,22.911114,15.773653,0.14999999,1.5972691e-10,19.219791,-0.5834138,-0.18000244,,0.9791931,-0.7840563,1.5863476,,55180,2.8825276,2759,17.43097
0.010809371,-0.75510204,17.368418,4376.7227,17.43097,3.1771948,-0.4073286,5641.335534334183,22.913204,15.774232,0.14999999,1.5961119e-10,19.219791,-0.5832724,-0.172111,,0.98071784,-0.5816637,1.5857687,,55200,3.1008072,2760,17.43097
0.12835549,-0.63265306,17.389666,4376.6953,17.43097,3.136897,-0.40768695,5643.580038070679,22.909,15.774816,0.14999999,1.594956e-10,19.219791,-0.58312005,-0.14331362,,0.9813045,-0.37492198,1.585185,,55220,2.8971262,2761,17.43097
0.12839602,-0.63265306,17.300293,4376.754,17.43097,3.134472,-0.4080026,5647.628716945648,22.895334,15.775368,0.14999999,1.5938012e-10,19.219791,-0.58296955,-0.14853102,,0.9807932,-0.5547041,1.5846329,,55240,0.705107,2762,17.43097
1.2334105,-0.46938777,17.361294,4376.754,17.43097,2.960941,-0.40831807,5651.530180692673,22.898993,15.775943,0.14999999,1.5926477e-10,19.219791,-0.58281285,-0.13034853,,1.0087073,-0.40262118,1.5840578,,55260,2.5773897,2763,17.43097
1.2333064,-0.46938777,17.269722,4376.8438,17.43097,2.958842,-0.40823364,5655.896879434586,22.898262,15.776484,0.14999999,1.5914954e-10,19.219791,-0.5826442,-0.12557271,,1.0088906,-0.41120034,1.5835171,,55280,2.7310672,2764,17.43097
1.8040468,-0.42857143,17.33198,4376.871,17.43097,2.9805949,-0.40814927,5660.363319158554,22.899515,15.777045,0.14999999,1.5903445e-10,19.219791,-0.5824738,-0.11985534,,1.0159988,-0.6320973,1.5829554,,55300,2.9782357,2765,17.43097
0.12837753,-0.63265306,17.373198,4376.8555,17.43097,3.1304312,-0.4078586,5664.0291340351105,22.89395,15.777623,0.14999999,1.5891949e-10,19.219791,-0.5823158,-0.1614583,,0.98118615,-0.6229989,1.5823774,,55320,3.1256208,2766,17.43097
0.25261873,-0.59183675,17.401146,4376.8164,17.43097,3.0794096,-0.40817368,5668.327067375183,22.895855,15.778209,0.14999999,1.5880465e-10,19.219791,-0.5821692,-0.1573276,,0.9860636,-0.7009937,1.5817919,,55340,3.0463054,2767,17.43097
0.12845266,-0.63265306,17.373356,4376.801,17.43097,3.1257958,-0.40844372,5671.815201282501,22.896072,15.778786,0.14999999,1.5868992e-10,19.219791,-0.5820276,-0.17641264,,0.98183006,-0.76641124,1.5812149,,55360,2.8599567,2768,17.43097
0.01082484,-0.75510204,17.369009,4376.793,17.43097,3.169665,-0.40875852,5675.4443237781525,22.899708,15.77936,0.14999999,1.585753e-10,19.219791,-0.5818869,-0.17379709,,0.98085624,-0.88810164,1.5806408,,55380,3.1554668,2769,17.43097
0.0040936503,-0.79591835,17.30248,4376.8516,17.43097,3.146047,-0.40911567,5678.868424654007,22.896202,15.77991,0.14999999,1.5846083e-10,19.219791,-0.5817396,-0.15426908,,0.9819938,-0.96061504,1.5800905,,55400,2.5692434,2770,17.43097
1.0413313e-05,-1.0,17.234528,4376.9766,17.43097,4.402185,-0.40947515,5682.436662912369,22.892338,15.780436,0.14999999,1.5834649e-10,19.219791,-0.5816071,-0.19646232,,1.0082337,-0.73527503,1.579565,,55420,3.1273098,2771,17.43097
0.004096599,-0.79591835,17.39046,4376.9453,17.43097,3.143392,-0.40983596,5686.499539852142,22.897076,15.781016,0.14999999,1.5823226e-10,19.219791,-0.5814576,-0.17549732,,0.98235583,-0.98825514,1.5789843,,55440,2.9210818,2772,17.43097
0.004098072,-0.79591835,17.214355,4377.0938,17.43097,3.140964,-0.41019517,5689.852652311325,22.887691,15.781531,0.14999999,1.5811816e-10,19.219791,-0.5813402,-0.23752627,,0.9820921,-0.7719311,1.5784693,,55460,1.4823536,2773,17.43097
0.0040995437,-0.79591835,17.371256,4377.078,17.43097,3.1385417,-0.41055426,5694.0206387043,22.888626,15.782106,0.14999999,1.5800418e-10,19.219791,-0.5811982,-0.16985224,,0.98241675,-0.68410563,1.5778942,,55480,3.1119432,2774,17.43097
0.010848185,-0.75510204,17.377531,4377.0625,17.43097,3.158116,-0.4109132,5697.2695434093475,22.886047,15.7826805,0.14999999,1.5789031e-10,19.219791,-0.5810569,-0.17094335,,0.98137546,-0.6155813,1.5773201,,55500,2.8210638,2775,17.43097
0.12881617,-0.63265306,17.392399,4377.035,17.43097,3.1176589,-0.41126958,5700.943920373917,22.88919,15.783259,0.14999999,1.5777658e-10,19.219791,-0.5809091,-0.15180005,,0.982285,-0.6471317,1.5767412,,55520,3.0756154,2776,17.43097
0.1288566,-0.63265306,17.397688,4376.996,17.43097,3.115283,-0.41158333,5703.641233205795,22.890802,15.783841,0.14999999,1.5766298e-10,19.219791,-0.5807644,-0.16144264,,0.98264486,-0.53322315,1.5761595,,55540,3.1110668,2777,17.43097
0.25356105,-0.59183675,17.395617,4376.961,17.43097,3.0681431,-0.41189697,5707.698945760727,22.888708,15.784421,0.14999999,1.575495e-10,19.219791,-0.5806043,-0.11821866,,0.9869247,-0.6442005,1.5755796,,55560,2.773346,2778,17.43097
0.12893164,-0.63265306,17.38148,4376.9375,17.43097,3.1107147,-0.4121656,5709.82209277153,22.890213,15.784996,0.14999999,1.5743612e-10,19.219791,-0.58045727,-0.15913846,,0.9831247,-0.46370232,1.5750046,,55580,3.1091728,2779,17.43097
0.7862216,-0.5102041,17.339157,4376.957,17.43097,2.9719677,-0.41247898,5714.229177951813,22.88656,15.785555,0.14999999,1.5732289e-10,19.219791,-0.5802926,-0.10524172,,1.0013527,-0.67814815,1.5744457,,55600,2.8161469,2780,17.43097
0.12898198,-0.63265306,17.373951,4376.9414,17.43097,3.107072,-0.41255587,5718.7205464839935,22.887413,15.786127,0.14999999,1.5720975e-10,19.219791,-0.58014333,-0.16632219,,0.9833656,-0.71457404,1.5738735,,55620,2.9996872,2781,17.43097
0.12902236,-0.63265306,17.376661,4376.9297,17.43097,3.1047206,-0.412869,5723.195398569107,22.886574,15.786698,0.14999999,1.5709675e-10,19.219791,-0.58000195,-0.16994287,,0.9835831,-0.8614159,1.5733023,,55640,2.7155375,2782,17.43097
0.010872831,-0.75510204,17.318533,4376.9688,17.43097,3.147646,-0.41318202,5727.801290512085,22.883415,15.787249,0.14999999,1.5698388e-10,19.219791,-0.57985383,-0.151487,,0.9822696,-0.74191016,1.572752,,55660,2.4072828,2783,17.43097
0.010876695,-0.75510204,17.363348,4376.9688,17.43097,3.1452196,-0.41353738,5732.539946079254,22.884659,15.787814,0.14999999,1.5687113e-10,19.219791,-0.5797127,-0.16857281,,0.9826107,-0.7690896,1.5721865,,55680,3.1358087,2784,17.43097
0.010880559,-0.75510204,17.353569,4376.9688,17.43097,3.1427987,-0.4138926,5736.887211084366,22.885824,15.788378,0.14999999,1.567585e-10,19.219791,-0.5795702,-0.16523951,,0.9829469,-0.8153542,1.5716228,,55700,3.1238716,2785,17.43097
0.0041147117,-0.79591835,17.3451,4376.9844,17.43097,3.1226861,-0.4142477,5741.075776100159,22.886784,15.788937,0.14999999,1.5664597e-10,19.219791,-0.5794245,-0.1564965,,0.9840122,-0.9124494,1.571064,,55720,3.0841725,2786,17.43097
0.0041161836,-0.79591835,17.27842,4377.0664,17.43097,3.1203094,-0.41460508,5745.565521240234,22.882677,15.789471,0.14999999,1.5653359e-10,19.219791,-0.5792787,-0.15723932,,0.98404634,-0.9223007,1.5705299,,55740,2.3017144,2787,17.43097
1.0470612e-05,-1.0,17.268837,4377.16,17.43097,4.4218197,-0.41496235,5749.850101232529,22.87959,15.790001,0.14999999,1.5642132e-10,19.219791,-0.5791348,-0.16168317,,1.0078799,-0.9441258,1.5699997,,55760,2.7338338,2788,17.43097
0.004119131,-0.79591835,17.254435,4377.2656,17.43097,3.1177306,-0.41532096,5754.171389102936,22.880201,15.790526,0.14999999,1.5630916e-10,19.219791,-0.57898796,-0.17720185,,0.98421246,-0.96142066,1.5694742,,55780,1.9488947,2789,17.43097
1.0478105e-05,-1.0,17.22169,4377.4062,17.43097,4.417929,-0.415678,5757.03261256218,22.884127,15.791038,0.14999999,1.5619714e-10,19.219791,-0.57885635,-0.19582209,,1.0083994,-1.1302707,1.568963,,55800,3.1296737,2790,17.43097
1.0481863e-05,-1.0,17.195175,4377.5703,17.43097,4.4125247,-0.41603634,5760.8537011146545,22.885948,15.791541,0.14999999,1.5608523e-10,19.219791,-0.5789362,-0.80962944,,1.0087323,-1.019679,1.5684595,,55820,4.098781,2791,17.43097
1.0485612e-05,-1.0,17.196667,4377.7305,17.43097,4.4071374,-0.41639456,5764.3960313797,22.88464,15.792046,0.14999999,1.5597344e-10,19.219791,-0.5788362,-0.3081852,,1.0088828,-1.0713254,1.567955,,55840,3.5885954,2792,17.43097
1.04893725e-05,-1.0,17.198238,4377.8945,17.43097,4.401769,-0.41675267,5766.533986091614,22.885109,15.792548,0.14999999,1.5586177e-10,19.219791,-0.57880104,-0.48882258,,1.0091356,-0.8379586,1.5674524,,55860,3.8727024,2793,17.43097
2.6558921,-0.10204082,17.338196,4377.914,17.43097,7.9032974,-0.41711062,5770.965206384659,22.87524,15.793101,0.14999999,1.5575022e-10,19.219791,-0.578644,-0.14911817,,1.0042319,-0.12220965,1.5668993,,55880,1.831666e-05,2794,17.43097
1.0486912e-05,-1.0,16.021606,4379.258,17.43097,4.3979883,-0.41651836,5774.603217840195,22.872524,15.793182,0.14999999,1.5563878e-10,19.219791,-0.57872957,-0.82113373,,1.0086193,-1.1565702,1.5668182,,55900,2.2140765e-07,2795,17.43097
1.0490663e-05,-1.0,17.198917,4379.414,17.43097,4.3926506,-0.41687608,5778.776487350464,22.874746,15.793687,0.14999999,1.555275e-10,19.219791,-0.57887363,-0.98967874,,1.0089734,-0.8345661,1.5663137,,55920,4.1499634,2796,17.43097
2.6562188,-0.10204082,17.339258,4379.4375,17.43097,7.8894653,-0.41723365,5782.173308610916,22.869541,15.794238,0.14999999,1.5541629e-10,19.219791,-0.57871705,-0.14957432,,1.0045359,0.04380601,1.5657625,,55940,2.0470183e-05,2797,17.43097
0.0041245753,-0.79591835,9.087182,4387.711,17.43097,3.1163568,-0.4166419,5785.7671020030975,22.86913,15.791841,0.14999999,1.5530521e-10,19.219791,-0.5790375,-1.478895,,0.98405564,-1.0912185,1.56816,,55960,1.8273658e-06,2798,17.43097
1.0491944e-05,-1.0,17.200768,4387.867,17.43097,4.390412,-0.41699776,5790.173833847046,22.876644,15.792345,0.14999999,1.5519426e-10,19.219791,-0.5790435,-0.57997376,,1.0093309,-1.1514175,1.5676556,,55980,3.948155,2799,17.43097
1.0495686e-05,-1.0,17.195417,4388.0312,17.43097,4.385102,-0.41735497,5793.614214658737,22.878765,15.792846,0.14999999,1.5508343e-10,19.219791,-0.57917273,-0.9498073,,1.0096779,-0.8602478,1.5671549,,56000,4.130895,2800,17.43097
1.0499441e-05,-1.0,17.30783,4388.086,17.43097,4.3798084,-0.41771203,5798.049046278,22.86784,15.793387,0.14999999,1.5497272e-10,19.219791,-0.5790143,-0.14495051,,1.0092615,-0.9114825,1.5666132,,56020,1.9919555,2801,17.43097
1.0503187e-05,-1.0,17.274199,4388.168,17.43097,4.374532,-0.418069,5802.153870105743,22.860668,15.793917,0.14999999,1.5486212e-10,19.219791,-0.5788583,-0.15040223,,1.0090634,-0.95062494,1.5660839,,56040,2.5972803,2802,17.43097
0.004131941,-0.79591835,17.238972,4388.293,17.43097,3.1131887,-0.4184258,5804.975958347321,22.861855,15.794431,0.14999999,1.5475164e-10,19.219791,-0.57871175,-0.1764978,,0.98405474,-0.9149903,1.5655699,,56060,1.8641582,2803,17.43097
1.0510671e-05,-1.0,17.269117,4388.379,17.43097,4.370777,-0.41878104,5808.899589061737,22.862677,15.794958,0.14999999,1.5464129e-10,19.219791,-0.5785649,-0.15080388,,1.0094287,-1.0045245,1.5650425,,56080,2.633709,2804,17.43097
1.0514421e-05,-1.0,17.200655,4388.539,17.43097,4.36553,-0.4191376,5812.851948976517,22.860767,15.795459,0.14999999,1.5453104e-10,19.219791,-0.57844895,-0.2626981,,1.0095397,-0.95720905,1.5645418,,56100,3.457081,2805,17.43097
0.0002006724,0.42857143,17.242851,4388.6562,17.43097,23.832792,-0.41949403,5817.687045574188,22.859045,15.795975,0.14999999,1.5442092e-10,19.219791,-0.57830435,-0.18189788,,0.98776424,0.36745366,1.5640259,,56120,9.336348e-19,2806,17.43097
0.004137831,-0.79591835,7.875323,4398.1445,17.43097,3.1115563,-0.4198503,5821.7952218055725,22.857384,15.793153,0.14999999,1.5431091e-10,19.219791,-0.57886344,-2.1326518,,0.9841366,-0.74412,1.5668478,,56140,1.9455193e-12,2807,17.43097
0.004139299,-0.79591835,17.358807,4398.1445,17.43097,3.1092181,-0.420205,5825.537434577942,22.857513,15.79371,0.14999999,1.5420103e-10,19.219791,-0.5787219,-0.16503218,,0.9844065,-0.76317865,1.5662909,,56160,2.9552698,2808,17.43097
0.0041407654,-0.79591835,17.362759,4398.1406,17.43097,3.1068854,-0.42055959,5829.32946896553,22.858263,15.794269,0.14999999,1.5409125e-10,19.219791,-0.57857895,-0.1616037,,0.9847108,-0.85598695,1.565732,,56180,3.0525138,2809,17.43097
0.004142235,-0.79591835,17.313566,4398.1875,17.43097,3.1045578,-0.42091405,5833.154392004013,22.857574,15.794809,0.14999999,1.539816e-10,19.219791,-0.578429,-0.14178601,,0.9849354,-0.69860387,1.5651913,,56200,2.828607,2810,17.43097
0.004143703,-0.79591835,17.382128,4398.164,17.43097,3.1022348,-0.42126837,5837.043750286102,22.8552,15.795374,0.14999999,1.5387205e-10,19.219791,-0.5782873,-0.1647445,,0.9850576,-0.582587,1.5646267,,56220,2.5408003,2811,17.43097
2.6679025,-0.10204082,17.39239,4398.133,17.43097,7.9091086,-0.4216226,5839.789954662323,22.853554,15.795941,0.14999999,1.5376264e-10,19.219791,-0.57813627,-0.1384239,,1.0051734,-0.052284803,1.5640593,,56240,0.018041985,2812,17.43097
3.2957299,-0.14285715,13.555868,4401.9414,17.43097,6.690134,-0.42102984,5844.51997256279,22.85147,15.795145,0.14999999,1.5365333e-10,19.219791,-0.5783219,-1.1047211,,1.0084072,-0.21454275,1.5648556,,56260,6.6899467,2813,17.43097
0.0041393363,-0.79591835,16.801458,4402.496,17.43097,3.102122,-0.42021435,5849.014178991318,22.844007,15.795504,0.14999999,1.5354414e-10,19.219791,-0.578289,-0.49361125,,0.98466146,-0.9143959,1.564497,,56280,0.0023833096,2814,17.43097
3.7812352,-0.18367347,17.280033,4402.574,17.43097,5.6587276,-0.42056817,5851.826815128326,22.841179,15.796031,0.14999999,1.5343507e-10,19.219791,-0.57814145,-0.14777023,,1.0104853,-0.0035526752,1.5639696,,56300,2.1666934e-05,2815,17.43097
0.15767416,0.14285715,10.368169,4409.5664,17.43097,17.005651,-0.41958103,5856.3614048957825,22.853046,15.794104,0.14999999,1.5332613e-10,19.219791,-0.5783937,-1.2981853,,0.9490995,-0.23341255,1.565897,,56320,6.049737,2816,17.43097
3.7786343,-0.18367347,16.893892,4410.0312,17.43097,5.6474447,-0.41988006,5860.5226974487305,22.844028,15.794494,0.14999999,1.5321727e-10,19.219791,-0.57836205,-0.4365704,,1.0114468,0.037329316,1.5655069,,56340,3.8953152,2817,17.43097
1.0511864e-05,-1.0,9.091966,4418.301,17.43097,4.3786225,-0.41889453,5864.825135946274,22.840921,15.792115,0.14999999,1.5310855e-10,19.219791,-0.57866794,-1.451641,,1.0087538,-1.2626562,1.5678854,,56360,4.6804877e-10,2818,17.43097
1.0515594e-05,-1.0,17.198935,4418.461,17.43097,4.3733807,-0.41924933,5868.023442983627,22.844143,15.792614,0.14999999,1.5299995e-10,19.219791,-0.5791734,-2.0115662,,1.0091612,-1.066837,1.5673866,,56380,4.291664,2819,17.43097
1.0519325e-05,-1.0,17.192242,4418.633,17.43097,4.368156,-0.419604,5871.626086950302,22.844492,15.79311,0.14999999,1.5289146e-10,19.219791,-0.5791286,-0.46183604,,1.0094024,-1.1910444,1.5668907,,56400,3.821897,2820,17.43097
1.0523048e-05,-1.0,17.188608,4418.8047,17.43097,4.3629475,-0.41995853,5874.690982103348,22.8471,15.793604,0.14999999,1.5278308e-10,19.219791,-0.5793688,-1.2655712,,1.0097741,-1.07644,1.5663967,,56420,4.1899395,2821,17.43097
1.0526782e-05,-1.0,17.189583,4418.9766,17.43097,4.3577538,-0.42031294,5879.1193470954895,22.847689,15.794098,0.14999999,1.5267482e-10,19.219791,-0.5793379,-0.5017346,,1.0100281,-0.9723286,1.5659027,,56440,3.857696,2822,17.43097
1.0530517e-05,-1.0,17.229746,4419.1016,17.43097,4.3525767,-0.42066723,5881.648665904999,22.84427,15.794608,0.14999999,1.5256671e-10,19.219791,-0.5791996,-0.19861087,,1.010046,-1.3607186,1.5653925,,56460,3.189221,2823,17.43097
1.0534243e-05,-1.0,17.195204,4419.2656,17.43097,4.347416,-0.4210214,5885.905633449554,22.847765,15.795104,0.14999999,1.5245867e-10,19.219791,-0.5801873,-3.378226,,1.0104676,-1.1713938,1.5648966,,56480,4.327101,2824,17.43097
1.0537971e-05,-1.0,17.203077,4419.422,17.43097,4.3422694,-0.42137545,5890.379571199417,22.850105,15.795603,0.14999999,1.5235076e-10,19.219791,-0.5803656,-1.0940462,,1.0108212,-0.9243656,1.5643978,,56500,4.13477,2825,17.43097
1.05417e-05,-1.0,17.260357,4419.5273,17.43097,4.3371415,-0.42172936,5894.993400335312,22.843895,15.796121,0.14999999,1.5224295e-10,19.219791,-0.5802094,-0.14904061,,1.0106736,-0.690333,1.56388,,56520,2.7185493,2826,17.43097
3.7869682,-0.18367347,17.36577,4419.5195,17.43097,5.6561527,-0.42208317,5897.63788318634,22.82783,15.796676,0.14999999,1.5213528e-10,19.219791,-0.5800594,-0.166997,,1.01145,-0.08990078,1.5633249,,56540,0.010468831,2827,17.43097
3.2959552,-0.14285715,15.262898,4421.617,17.43097,6.6628966,-0.42109814,5902.210272312164,22.830332,15.796487,0.14999999,1.5202771e-10,19.219791,-0.5801859,-0.9480695,,1.0105691,-0.14299701,1.5635138,,56560,6.449041,2828,17.43097
3.7801719,-0.18367347,16.42895,4422.547,17.43097,5.636072,-0.4202869,5906.78706908226,22.830637,15.796711,0.14999999,1.5192025e-10,19.219791,-0.5802386,-0.73900676,,1.01256,-0.05853471,1.5632896,,56580,5.3678093,2829,17.43097
3.2900503,-0.14285715,14.143345,4425.7617,17.43097,6.639202,-0.419305,5911.201923370361,22.829924,15.796127,0.14999999,1.518129e-10,19.219791,-0.58040786,-1.0716217,,1.0118849,-0.07737368,1.5638733,,56600,6.6312747,2830,17.43097
3.287391,-0.14285715,15.547244,4427.574,17.43097,6.6260033,-0.4184964,5915.342103004456,22.831846,15.796039,0.14999999,1.5170566e-10,19.219791,-0.58054966,-0.9931045,,1.0126238,-0.27266002,1.563962,,56620,6.5273113,2831,17.43097
1.04992005e-05,-1.0,17.001263,4427.9375,17.43097,4.3396883,-0.41768903,5919.450214385986,22.823807,15.796464,0.14999999,1.5159855e-10,19.219791,-0.5804578,-0.33235493,,1.0096964,-1.0163933,1.5635366,,56640,2.9077602e-05,2832,17.43097
1.0502906e-05,-1.0,17.202284,4428.0938,17.43097,4.33458,-0.41804206,5923.6678240299225,22.822435,15.796961,0.14999999,1.5149154e-10,19.219791,-0.5803503,-0.2853445,,1.0098329,-1.2386912,1.5630398,,56660,3.5168085,2833,17.43097
1.0506612e-05,-1.0,17.19879,4428.254,17.43097,4.329484,-0.41839498,5928.014124155045,22.82538,15.797455,0.14999999,1.5138464e-10,19.219791,-0.58075225,-1.7290697,,1.0102199,-1.0184704,1.5625458,,56680,4.225651,2834,17.43097
1.0510321e-05,-1.0,17.194927,4428.422,17.43097,4.3244066,-0.41874778,5932.5446701049805,22.824074,15.797947,0.14999999,1.5127787e-10,19.219791,-0.5806459,-0.2890368,,1.0103596,-0.70220673,1.5620537,,56700,3.5241423,2835,17.43097
0.2553942,-0.59183675,17.380138,4428.3984,17.43097,3.09095,-0.41910046,5937.10106420517,22.823368,15.798506,0.14999999,1.5117121e-10,19.219791,-0.58049756,-0.16986537,,0.9847474,-0.39380518,1.5614948,,56720,2.4045098,2836,17.43097
