DenMISEMeanLog,IWFirstEpisode,Iteration,DenMISELogFirst,delta,ReturnAbsMax,ReturnMean,ReturnMax,LQGmu1_higher,TimestepsSoFar,ReturnLastEpisode,TimeElapsed,Regret,IWMin,ReturnMin,LQGsigma_higher,DenMISELogLast,LQGmu1_actor,IWMax,ReturnStepMax,Regret/t,IWMean,IWLastEpisode,Bound
-0.4997864,0.004027435,3733,-1.8560461,8.725002e-11,17.438278,16.065315,17.438278,-0.5102041,74660,17.260855,9924.073405981064,4833.0625,,,0.14999999,-0.25550827,-0.28132534,2.7443464,19.227053,1.2946854,1.0150766,1.6834452,22.139967
-0.4997518,0.0811211,3734,-1.8563129,8.720329e-11,17.438278,16.06559,17.438278,-0.3877551,74680,17.091305,9928.80057311058,4833.332,,,0.14999999,-0.38592336,-0.19433013,3.198596,19.227053,1.2944107,1.0117594,3.0416107,22.138126
-0.49979624,6.705062,3735,-1.8565589,8.715661e-11,17.438278,16.065783,17.438278,-0.10204082,74700,16.785341,9933.26930975914,4833.9062,,,0.14999999,-0.6770709,0.0768427,9.296404,19.227053,1.2942181,0.98535854,4.3317804,22.142067
-0.5001402,16.402721,3736,-1.855033,8.7109944e-11,17.438278,16.063904,17.438278,0.14285715,74720,9.050892,9938.095841884613,4842.215,,,0.14999999,-1.7694004,0.03286314,20.40033,19.227053,1.2960968,0.93130124,14.164509,22.139282
-0.5004549,9.315537,3737,-1.8509198,8.706334e-11,17.438278,16.062038,17.438278,-0.06122449,74740,9.09482,9942.29405093193,4850.4844,,,0.14999999,-1.6062659,0.12500867,10.902177,19.227053,1.2979622,0.9851237,10.888698,22.136501
-0.5008379,2.7146555e-07,3738,-1.8486977,8.701676e-11,17.438278,16.060139,17.438278,-0.79591835,74760,8.962373,9946.412620544434,4858.883,,,0.14999999,-1.9161842,-0.7616582,2.9244766,19.227053,1.2998619,0.990193,1.1801562e-07,22.129143
-0.50073117,2.7153806e-07,3739,-1.8489652,8.6970216e-11,17.438278,16.06049,17.438278,-0.79591835,74780,17.367802,9952.029646158218,4858.871,,,0.14999999,-0.092125125,-0.7041607,2.9229722,19.227053,1.299511,0.99040586,2.8411903,22.130058
-0.5006209,2.7161084e-07,3740,-1.8492326,8.6923725e-11,17.438278,16.060839,17.438278,-0.79591835,74800,17.365032,9957.632667303085,4858.867,,,0.14999999,-0.07838521,-0.784487,2.9214702,19.227053,1.2991619,0.9904966,2.38564,22.128853
-0.50051445,2.7168338e-07,3741,-1.8495,8.6877255e-11,17.438278,16.061184,17.438278,-0.79591835,74820,17.355768,9964.045043945312,4858.871,,,0.14999999,-0.093020365,-0.9990667,2.9199705,19.227053,1.2988167,0.9907278,2.9104216,22.13009
-0.5004426,2.717562e-07,3742,-1.8497672,8.683082e-11,17.438278,16.06149,17.438278,-0.79591835,74840,17.197899,9969.079051971436,4859.0312,,,0.14999999,-0.22193898,-0.7169217,2.918473,19.227053,1.2985115,0.99053574,1.3271391,22.123928
-0.50033313,0.00010209842,3743,-1.8500345,8.6784434e-11,17.438278,16.061844,17.438278,-0.63265306,74860,17.393251,9974.317041397095,4858.996,,,0.14999999,-0.08115127,-0.4637599,2.7998834,19.227053,1.2981567,1.0002205,2.4633648,22.126404
-0.5002139,0.08063492,3744,-1.8503015,8.673808e-11,17.438278,16.062202,17.438278,-0.3877551,74880,17.400723,9979.190062046051,4858.961,,,0.14999999,-0.05408433,-0.249594,3.2024617,19.227053,1.2977982,1.0112784,2.4691994,22.127295
-0.50020653,0.41226178,3745,-1.8505471,8.6691765e-11,17.438278,16.062431,17.438278,-0.30612245,74900,16.920996,9984.514678478241,4859.3984,,,0.14999999,-0.483722,-0.21912855,4.048941,19.227053,1.2975693,1.001691,4.0184374,22.129898
-0.500229,0.83421576,3746,-1.850704,8.664548e-11,17.438278,16.062613,17.438278,-0.26530612,74920,16.744051,9989.97621011734,4860.0156,,,0.14999999,-0.586006,-0.093872055,4.696991,19.227053,1.2973881,0.99720764,4.557625,22.132206
-0.50038487,9.313939,3747,-1.8507482,8.659925e-11,17.438278,16.062443,17.438278,-0.06122449,74940,15.42675,9995.731127023697,4861.949,,,0.14999999,-1.0808964,-0.08289877,10.889768,19.227053,1.2975578,0.9871715,7.655253,22.141254
-0.5005554,4.420855,3748,-1.8485324,8.655304e-11,17.438278,16.062193,17.438278,-0.14285715,74960,15.128499,10001.200901269913,4864.1797,,,0.14999999,-1.1255889,-0.41125476,7.781909,19.227053,1.2978077,0.99024796,7.5676413,22.142347
-0.50045335,0.411057,3749,-1.8476204,8.650687e-11,17.438278,16.06253,17.438278,-0.30612245,74980,17.328217,10006.520991563797,4864.211,,,0.14999999,-0.10810645,-0.17854641,4.0371866,19.227053,1.2974701,1.0020236,2.3179195,22.127018
-0.50051457,1.5627432,3750,-1.8477775,8.646075e-11,17.438278,16.062645,17.438278,-0.2244898,75000,16.48624,10011.488953351974,4865.086,,,0.14999999,-0.732279,-0.17810118,5.5056915,19.227053,1.2973557,0.99408984,5.278035,22.130949
-0.5005782,1.5625086,3751,-1.8476274,8.641465e-11,17.438278,16.062801,17.438278,-0.2244898,75020,16.651272,10016.141456365585,4865.793,,,0.14999999,-0.7328475,-0.13343275,5.4990864,19.227053,1.2971992,0.9945232,5.2762146,22.133265
-0.5006888,1.5622745,3752,-1.8474776,8.6368586e-11,17.438278,16.062845,17.438278,-0.2244898,75040,16.224955,10021.403920412064,4866.9297,,,0.14999999,-0.9094178,0.019589841,5.4925003,19.227053,1.2971554,0.995014,5.4922953,22.13593
-0.5009692,4.415532,3753,-1.8473277,8.6322574e-11,17.438278,16.061003,17.438278,-0.14285715,75060,9.151575,10027.52478837967,4875.1367,,,0.14999999,-1.5475309,-0.08743208,7.7422576,19.227053,1.2989979,0.9917104,6.953809,22.125875
-0.5011308,4.4115186,3754,-1.8464183,8.627659e-11,17.438278,16.060848,17.438278,-0.14285715,75080,15.479132,10033.486189603806,4877.0156,,,0.14999999,-1.0990254,-0.40028036,7.728378,19.227053,1.2991524,0.9923829,7.455423,22.128279
-0.5010323,2.7060173e-07,3755,-1.8455101,8.6230634e-11,17.438278,16.061186,17.438278,-0.79591835,75100,17.32442,10039.112661600113,4877.051,,,0.14999999,-0.12291509,-1.0781302,2.9249847,19.227053,1.2988148,0.99014205,0.09279748,22.114162
-0.5010335,3.0940014e-11,3756,-1.8457764,8.6184726e-11,17.438278,16.061487,17.438278,-1.0,75120,17.194872,10044.046125650406,4877.2188,,,0.14999999,-0.4952682,-1.0060282,4.364231,19.227053,1.2985134,1.0086311,3.8106422,22.123884
-0.5009619,3.094828e-11,3757,-1.8460426,8.613886e-11,17.438278,16.06179,17.438278,-1.0,75140,17.201214,10049.684736967087,4877.375,,,0.14999999,-0.24070473,-1.0297105,4.360327,19.227053,1.2982101,1.0087167,3.3806863,22.122929
-0.50090784,3.0956543e-11,3758,-1.8463088,8.609302e-11,17.438278,16.062092,17.438278,-1.0,75160,17.197943,10055.621458292007,4877.539,,,0.14999999,-0.30586728,-0.9262218,4.3564324,19.227053,1.2979088,1.008845,3.541084,22.122713
-0.5008038,3.096475e-11,3759,-1.8465749,8.604722e-11,17.438278,16.062412,17.438278,-1.0,75180,17.262817,10061.543304920197,4877.6367,,,0.14999999,-0.11855614,-0.8577532,4.3525453,19.227053,1.2975883,1.0087374,2.653228,22.118494
-0.50069344,0.8309993,3760,-1.8468409,8.6001456e-11,17.438278,16.062748,17.438278,-0.26530612,75200,17.323162,10067.838675260544,4877.672,,,0.14999999,-0.0947489,-0.1381672,4.659036,19.227053,1.2972527,0.99789006,0.0011982085,22.113144
-0.50079674,1.5613503,3761,-1.8468858,8.595573e-11,17.438278,16.06278,17.438278,-0.2244898,75220,16.188025,10073.636793851852,4878.8438,,,0.14999999,-0.8863472,-0.22228962,5.471821,19.227053,1.2972202,0.9951932,5.468136,22.115763
-0.5008155,0.83091265,3762,-1.8467366,8.5910036e-11,17.438278,16.062996,17.438278,-0.26530612,75240,16.879738,10079.627163410187,4879.332,,,0.14999999,-0.5666974,-0.22379792,4.649268,19.227053,1.2970047,0.9985476,4.4985647,22.115982
-0.50083196,0.83095,3763,-1.8467815,8.586438e-11,17.438278,16.06323,17.438278,-0.26530612,75260,16.939505,10084.222015857697,4879.75,,,0.14999999,-0.5605821,-0.39054677,4.644764,19.227053,1.2967701,0.9988917,4.483824,22.117893
-0.50073594,0.41073078,3764,-1.8468264,8.581876e-11,17.438278,16.063553,17.438278,-0.30612245,75280,17.275322,10089.321778535843,4879.832,,,0.14999999,-0.1378538,-0.42117786,4.0067577,19.227053,1.2964478,1.0026708,2.6055589,22.110897
-0.5006276,3.0977394e-11,3765,-1.846983,8.577318e-11,17.438278,16.063887,17.438278,-1.0,75300,17.321869,10093.638393163681,4879.871,,,0.14999999,-0.09549182,-1.136875,4.354451,19.227053,1.296114,1.0084149,0.0017095049,22.110863
-0.5007127,3.0985606e-11,3766,-1.8472486,8.572765e-11,17.438278,16.064188,17.438278,-1.0,75320,17.20083,10097.984822511673,4880.0273,,,0.14999999,-0.82930565,-0.98929334,4.3505764,19.227053,1.2958126,1.008671,4.019505,22.11286
-0.50063103,3.0993822e-11,3767,-1.847514,8.5682135e-11,17.438278,16.064493,17.438278,-1.0,75340,17.20982,10102.258798360825,4880.176,,,0.14999999,-0.2017287,-1.0599316,4.346709,19.227053,1.2955074,1.008722,3.245803,22.111341
-0.5006053,3.10021e-11,3768,-1.8477794,8.563666e-11,17.438278,16.064795,17.438278,-1.0,75360,17.200188,10106.63103556633,4880.336,,,0.14999999,-0.41196242,-1.1283253,4.3428516,19.227053,1.2952061,1.0088961,3.7073824,22.111927
-0.5006745,3.101032e-11,3769,-1.8480448,8.559122e-11,17.438278,16.065096,17.438278,-1.0,75380,17.20171,10110.961875915527,4880.5,,,0.14999999,-0.770037,-1.0134577,4.3390036,19.227053,1.2949047,1.0091435,3.98396,22.11379
-0.50060725,3.1018542e-11,3770,-1.8483101,8.554582e-11,17.438278,16.065397,17.438278,-1.0,75400,17.202648,10115.349515676498,4880.6562,,,0.14999999,-0.25582355,-1.0518627,4.335165,19.227053,1.2946033,1.0092418,3.4211626,22.11309
-0.5005723,3.1026768e-11,3771,-1.8485754,8.550045e-11,17.438278,16.065697,17.438278,-1.0,75420,17.195953,10119.717095136642,4880.8203,,,0.14999999,-0.37814555,-0.9265767,4.331334,19.227053,1.2943039,1.0094031,3.6566777,22.113464
-0.5004683,0.19423503,3772,-1.8488405,8.545513e-11,17.438278,16.066013,17.438278,0.5510204,75440,17.260593,10124.101736068726,4880.918,,,0.14999999,-0.116633244,0.8305557,32.557102,19.227053,1.2939873,0.99656093,2.538266e-21,22.111021
-0.5010856,3.1041624e-11,3773,-1.849054,8.540983e-11,17.438278,16.062504,17.438278,-1.0,75460,2.8240564,10128.316595315933,4895.453,,,0.14999999,-2.823451,-1.1226053,4.3286586,19.227053,1.2974968,1.009298,2.0473855e-31,22.10937
-0.501144,3.1049857e-11,3774,-1.849319,8.5364577e-11,17.438278,16.062801,17.438278,-1.0,75480,17.187971,10132.718769311905,4895.625,,,0.14999999,-0.73066086,-1.2525017,4.3248434,19.227053,1.2971992,1.0095387,3.9542716,22.111107
-0.5015061,3.105809e-11,3775,-1.849584,8.5319356e-11,17.438278,16.063103,17.438278,-1.0,75500,17.197414,10137.008245229721,4895.793,,,0.14999999,-1.877247,-1.2500823,4.3210382,19.227053,1.2968979,1.0098487,4.2148046,22.11406
-0.5018603,3.1066323e-11,3776,-1.8498489,8.527418e-11,17.438278,16.063404,17.438278,-1.0,75520,17.198147,10141.382781982422,4895.9453,,,0.14999999,-1.8487086,-1.119562,4.3172407,19.227053,1.2965965,1.0101568,4.208419,22.116978
-0.5019127,3.1074504e-11,3777,-1.8501136,8.522902e-11,17.438278,16.063704,17.438278,-1.0,75540,17.197712,10145.756885051727,4896.1094,,,0.14999999,-0.7094154,-0.8952059,4.3134522,19.227053,1.2962971,1.0103921,3.9350688,22.118654
-0.5018035,3.108274e-11,3778,-1.8503784,8.518391e-11,17.438278,16.06403,17.438278,-1.0,75560,17.29399,10150.148677825928,4896.1797,,,0.14999999,-0.09920529,-0.7952435,4.309674,19.227053,1.2959709,1.0101954,2.3010068,22.112959
-0.5016932,0.080662474,3779,-1.850643,8.513884e-11,17.438278,16.06437,17.438278,-0.3877551,75580,17.349804,10154.500980377197,4896.1914,,,0.14999999,-0.09547226,-0.17174761,3.197929,19.227053,1.2956314,1.0110979,0.073074535,22.107235
-0.50175667,0.8343678,3780,-1.8508862,8.509379e-11,17.438278,16.064505,17.438278,-0.26530612,75600,16.57703,10158.852471590042,4896.9766,,,0.14999999,-0.75264025,-0.15810186,4.6526856,19.227053,1.295496,0.9988963,4.6473923,22.10897
-0.5018374,1.5676777,3781,-1.8509301,8.5048794e-11,17.438278,16.06455,17.438278,-0.2244898,75620,16.232485,10163.241466760635,4898.1016,,,0.14999999,-0.80510217,-0.06278762,5.466367,19.227053,1.2954502,0.9962908,5.394297,22.110977
-0.5020234,6.6664257,3782,-1.85078,8.500382e-11,17.438278,16.064281,17.438278,-0.10204082,75640,15.046749,10167.628456354141,4900.414,,,0.14999999,-1.2019478,-0.014307551,9.171021,19.227053,1.2957191,0.99261385,8.549639,22.113052
-0.5022646,4.4241753,3783,-1.8492832,8.495888e-11,17.438278,16.062737,17.438278,-0.14285715,75660,10.222225,10172.643570184708,4907.551,,,0.14999999,-1.405952,0.050689653,7.7019486,19.227053,1.2972641,0.99435514,7.515075,22.10545
-0.50257355,16.252758,3784,-1.8483788,8.4913986e-11,17.438278,16.060892,17.438278,0.06122449,75680,9.085745,10177.617725133896,4915.824,,,0.14999999,-1.6648223,0.30207667,16.542253,19.227053,1.2991085,0.9681194,14.020738,22.112396
-0.503049,3.089614e-11,3785,-1.844357,8.486912e-11,17.438278,16.058836,17.438278,-1.0,75700,8.27385,10182.197660446167,4924.91,,,0.14999999,-2.2693632,-0.8015024,4.312739,19.227053,1.3011646,1.0096853,1.1170412e-15,22.10218
-0.5029392,6.709858,3786,-1.8446212,8.482429e-11,17.438278,16.059177,17.438278,0.30612245,75720,17.356668,10185.647580385208,4924.914,,,0.14999999,-0.0967958,0.3304365,26.191483,19.227053,1.3008232,0.9126309,4.2335645e-12,22.100658
-0.5034356,3.08578e-11,3787,-1.8431146,8.47795e-11,17.438278,16.05708,17.438278,-1.0,75740,8.110532,10191.697669029236,4934.164,,,0.14999999,-2.2937036,-1.2267046,4.310107,19.227053,1.3029213,1.0092041,2.1783085e-16,22.091648
-0.5037205,3.0865924e-11,3788,-1.8433787,8.473475e-11,17.438278,16.057377,17.438278,-1.0,75760,17.18803,10197.57268333435,4934.336,,,0.14999999,-1.5914896,-0.9067682,4.3063436,19.227053,1.3026237,1.0095024,4.168517,22.094404
-0.5036126,3.087411e-11,3789,-1.8436426,8.469002e-11,17.438278,16.057701,17.438278,-1.0,75780,17.288113,10202.950644016266,4934.4062,,,0.14999999,-0.10380861,-1.0436141,4.3025894,19.227053,1.3022995,1.0093426,2.432284,22.089355
-0.5035677,3.0882234e-11,3790,-1.8439064,8.464534e-11,17.438278,16.058002,17.438278,-1.0,75800,17.19457,10206.602843999863,4934.5703,,,0.14999999,-0.342486,-0.89313257,4.298843,19.227053,1.3019981,1.0094889,3.590877,22.08952
-0.5034583,0.000106231695,3791,-1.8441702,8.460069e-11,17.438278,16.058327,17.438278,0.8367347,75820,17.289848,10212.543414592743,4934.6484,,,0.14999999,-0.098414786,1.1043327,46.315166,19.227053,1.3016739,1.0668051,3.868518e-29,22.089067
-0.50426215,2.7031052e-07,3792,-1.844434,8.455607e-11,17.438278,16.054092,17.438278,-0.79591835,75840,,10218.392716407776,4952.008,,,0.14999999,-3.6134806,-0.8885431,2.9315538,19.227053,1.3059082,0.98921204,1.39589605e-33,22.087513
-0.50415766,3.090669e-11,3793,-1.8446977,8.451149e-11,17.438278,16.05442,17.438278,-1.0,75860,17.293318,10222.297485589981,4952.0703,,,0.14999999,-0.09718111,-1.1465172,4.2973323,19.227053,1.3055801,1.0095013,2.2239926,22.087198
-0.50425553,3.0914826e-11,3794,-1.8449613,8.446695e-11,17.438278,16.054722,17.438278,-1.0,75880,17.201141,10227.848108530045,4952.2266,,,0.14999999,-0.8849574,-1.0497768,4.2936006,19.227053,1.3052788,1.0097564,3.999175,22.089241
-0.50421584,3.0922966e-11,3795,-1.8452249,8.442244e-11,17.438278,16.055023,17.438278,-1.0,75900,17.202457,10232.65442109108,4952.3867,,,0.14999999,-0.36296305,-0.6506579,4.289876,19.227053,1.3049774,1.0099111,3.6185882,22.089565
-0.5040982,0.00010163532,3796,-1.8454883,8.437796e-11,17.438278,16.055374,17.438278,-0.63265306,75920,17.386337,10237.064969062805,4952.3594,,,0.14999999,-0.06732432,-0.73047495,2.8296075,19.227053,1.3046265,0.99804455,2.8244169,22.086863
-0.5039905,0.00010166207,3797,-1.8457516,8.433353e-11,17.438278,16.055721,17.438278,-0.63265306,75940,17.371254,10241.907596349716,4952.3516,,,0.14999999,-0.092301235,-0.36973304,2.8282447,19.227053,1.3042793,0.9981391,2.3580513,22.086035
-0.5039052,0.4103976,3798,-1.846015,8.428913e-11,17.438278,16.056036,17.438278,-0.30612245,75960,17.258686,10246.698910951614,4952.453,,,0.14999999,-0.17822471,-0.14006834,4.017834,19.227053,1.3039646,1.0022295,2.9051595,22.088554
-0.50400245,2.7221575,3799,-1.8461702,8.4244764e-11,17.438278,16.056076,17.438278,-0.18367347,75980,16.203697,10251.095368862152,4953.6055,,,0.14999999,-0.87588865,-0.22401378,6.4701853,19.227053,1.3039246,0.9951321,6.121558,22.093512
-0.50401855,0.83006597,3800,-1.8457171,8.4200424e-11,17.438278,16.056314,17.438278,-0.26530612,76000,16.954723,10255.472836494446,4954.008,,,0.14999999,-0.55982566,-0.47972792,4.639344,19.227053,1.3036861,0.9992998,4.482213,22.09343
-0.5038999,0.1883222,3801,-1.8457618,8.4156127e-11,17.438278,16.056667,17.438278,-0.3469388,76020,17.40059,10259.871695518494,4953.9688,,,0.14999999,-0.052037917,-0.15363926,3.537125,19.227053,1.3033333,1.0063326,1.8934034,22.081831
-0.50398105,1.5599294,3802,-1.8459753,8.4111856e-11,17.438278,16.05679,17.438278,-0.2244898,76040,16.52482,10264.201438426971,4954.8047,,,0.14999999,-0.8188414,-0.19382365,5.4420595,19.227053,1.3032112,0.99682295,5.3949957,22.086403
-0.5040241,1.5596997,3803,-1.845828,8.4067635e-11,17.438278,16.056961,17.438278,-0.2244898,76060,16.711166,10268.657838344574,4955.461,,,0.14999999,-0.6640555,-0.14281866,5.435711,19.227053,1.3030396,0.99719524,5.0598607,22.087997
-0.5041185,1.5594703,3804,-1.845681,8.4023434e-11,17.438278,16.057005,17.438278,-0.2244898,76080,16.218489,10273.186034440994,4956.6016,,,0.14999999,-0.85979867,-0.021144852,5.42938,19.227053,1.3029957,0.99766153,5.4181476,22.090479
-0.5043474,6.631545,3805,-1.845534,8.3979275e-11,17.438278,16.05624,17.438278,-0.10204082,76100,13.148929,10277.696280002594,4960.8125,,,0.14999999,-1.3720943,-0.3783453,9.105714,19.227053,1.3037605,0.99560523,9.0688925,22.089485
-0.5042585,0.82868785,3806,-1.8440554,8.393515e-11,17.438278,16.056578,17.438278,-0.26530612,76120,17.339756,10282.23301410675,4960.828,,,0.14999999,-0.16122198,-0.30559888,4.6127143,19.227053,1.3034229,0.9995242,2.352435,22.07659
-0.5042083,0.18800958,3807,-1.8441004,8.389107e-11,17.438278,16.056875,17.438278,-0.3469388,76140,17.193043,10286.709020853043,4960.996,,,0.14999999,-0.3126274,-0.37298653,3.5243075,19.227053,1.3031254,1.0066079,3.5002394,22.076603
-0.5041187,0.08015353,3808,-1.8443136,8.384701e-11,17.438278,16.057209,17.438278,-0.3877551,76160,17.323526,10291.23719406128,4961.0312,,,0.14999999,-0.16935891,-0.23570347,3.189881,19.227053,1.3027916,1.0103368,3.1352017,22.07686
-0.5041186,0.40979892,3809,-1.8445551,8.3802985e-11,17.438278,16.057434,17.438278,-0.30612245,76180,16.91604,10295.85381436348,4961.4766,,,0.14999999,-0.5140117,-0.24402535,3.9839542,19.227053,1.3025665,1.0033414,3.982847,22.079037
-0.50411314,0.40986246,3810,-1.8447101,8.375901e-11,17.438278,16.057663,17.438278,-0.30612245,76200,16.92904,10300.460947990417,4961.9062,,,0.14999999,-0.48638028,-0.38228995,3.980837,19.227053,1.3023376,1.0036414,3.9704192,22.080788
-0.5040201,0.18815339,3811,-1.844865,8.371506e-11,17.438278,16.057987,17.438278,-0.3469388,76220,17.292564,10305.079371929169,4961.9727,,,0.14999999,-0.15244053,-0.26673827,3.5149398,19.227053,1.3020134,1.0073031,3.0127425,22.077868
-0.5039949,0.4100132,3812,-1.8450779,8.367113e-11,17.438278,16.058254,17.438278,-0.30612245,76240,17.072317,10309.623215436935,4962.258,,,0.14999999,-0.41534886,-0.24680847,3.9752774,19.227053,1.3017464,1.0039434,3.8925369,22.079836
-0.5039864,0.4100767,3813,-1.8452327,8.362726e-11,17.438278,16.058504,17.438278,-0.30612245,76260,17.015785,10314.207506418228,4962.6016,,,0.14999999,-0.47536838,-0.4221509,3.972178,19.227053,1.3014965,1.0042399,3.9565358,22.081638
-0.50387865,0.1882517,3814,-1.8453873,8.3583404e-11,17.438278,16.05884,17.438278,-0.3469388,76280,17.337622,10318.67377948761,4962.625,,,0.14999999,-0.097084634,-0.09401995,3.5074997,19.227053,1.3011608,1.0077393,2.584567,22.07747
-0.50402135,3.0934585e-11,3815,-1.8456001,8.353959e-11,17.438278,16.058765,17.438278,-1.0,76300,15.774903,10324.074037790298,4964.211,,,0.14999999,-1.0559633,-0.9518186,4.307615,19.227053,1.3012352,1.009031,9.159818e-08,22.073082
-0.5039236,0.8301865,3816,-1.8458623,8.349582e-11,17.438278,16.059072,17.438278,-0.26530612,76320,17.235601,10329.60516500473,4964.3438,,,0.14999999,-0.1396979,-0.20935017,4.5878196,19.227053,1.3009281,1.0010331,8.649343e-05,22.072613
-0.50394833,0.83022344,3817,-1.8459067,8.345208e-11,17.438278,16.059305,17.438278,-0.26530612,76340,16.94894,10335.122642278671,4964.754,,,0.14999999,-0.59862703,-0.53397787,4.5835104,19.227053,1.3006954,1.0013847,4.5142055,22.074842
-0.50382614,2.70721e-07,3818,-1.8459512,8.340837e-11,17.438278,16.059652,17.438278,-0.79591835,76360,17.382612,10340.389472961426,4964.7305,,,0.14999999,-0.038218472,-0.6547052,2.9430246,19.227053,1.3003483,0.9887203,0.6014996,22.074135
-0.50371593,0.00010170901,3819,-1.8462131,8.336469e-11,17.438278,16.06,17.438278,-0.63265306,76380,17.388348,10345.057889699936,4964.703,,,0.14999999,-0.07202724,-0.71443653,2.8380246,19.227053,1.3000011,0.9974095,2.827526,22.070717
-0.5036089,2.7086276e-07,3820,-1.8464749,8.332106e-11,17.438278,16.060349,17.438278,-0.79591835,76400,17.38597,10350.711145162582,4964.672,,,0.14999999,-0.09228701,-0.82201546,2.941039,19.227053,1.2996521,0.98893154,2.5166502,22.074295
-0.5035058,2.709338e-07,3821,-1.8467367,8.3277454e-11,17.438278,16.060678,17.438278,-0.79591835,76420,17.32637,10356.78278517723,4964.707,,,0.14999999,-0.09855133,-0.807421,2.939546,19.227053,1.2993221,0.9891506,2.8909876,22.075348
-0.50340295,2.710046e-07,3822,-1.8469983,8.3233885e-11,17.438278,16.061014,17.438278,-0.79591835,76440,17.33774,10362.102218389511,4964.7266,,,0.14999999,-0.09898901,-0.868853,2.938055,19.227053,1.2989864,0.98937917,2.9277382,22.076576
-0.50329924,2.7107544e-07,3823,-1.8472599,8.3190344e-11,17.438278,16.061342,17.438278,-0.79591835,76460,17.311037,10368.21163392067,4964.7734,,,0.14999999,-0.09671033,-0.80473995,2.9365664,19.227053,1.2986584,0.9895227,2.6030443,22.076319
-0.5031962,2.7114655e-07,3824,-1.8475214,8.314684e-11,17.438278,16.061674,17.438278,-0.79591835,76480,17.342262,10377.191864490509,4964.797,,,0.14999999,-0.09812981,-1.1265751,2.9350798,19.227053,1.2983265,0.9897515,2.9287682,22.077566
-0.5032643,3.100216e-11,3825,-1.847783,8.310337e-11,17.438278,16.061974,17.438278,-1.0,76500,17.202946,10383.224746704102,4964.953,,,0.14999999,-0.75373304,-1.1037437,4.313796,19.227053,1.298027,1.009425,3.9585843,22.075848
-0.5032914,3.101026e-11,3826,-1.8480443,8.3059934e-11,17.438278,16.06227,17.438278,-1.0,76520,17.193272,10388.985835075378,4965.117,,,0.14999999,-0.6162148,-0.9401638,4.310062,19.227053,1.2977314,1.0096439,3.87763,22.077274
-0.5031904,3.1018365e-11,3827,-1.8483057,8.301654e-11,17.438278,16.062582,17.438278,-1.0,76540,17.254528,10394.752351522446,4965.2188,,,0.14999999,-0.12614861,-1.0971764,4.3063374,19.227053,1.2974186,1.0095774,2.786444,22.073849
-0.50320774,3.1026473e-11,3828,-1.8485669,8.297317e-11,17.438278,16.06288,17.438278,-1.0,76560,17.203203,10399.500141382217,4965.383,,,0.14999999,-0.5789363,-1.1236006,4.3026204,19.227053,1.297121,1.009789,3.8469,22.07517
-0.5032651,3.103458e-11,3829,-1.8488281,8.292984e-11,17.438278,16.063175,17.438278,-1.0,76580,17.198812,10405.550281524658,4965.547,,,0.14999999,-0.7317387,-1.0176933,4.2989125,19.227053,1.2968254,1.0100243,3.9370384,22.076897
-0.5031993,3.104269e-11,3830,-1.8490893,8.288653e-11,17.438278,16.063473,17.438278,-1.0,76600,17.200483,10411.452630758286,4965.703,,,0.14999999,-0.26088735,-0.845014,4.295214,19.227053,1.2965279,1.0101266,3.4284635,22.07635
-0.5030899,3.1050804e-11,3831,-1.8493503,8.284327e-11,17.438278,16.063795,17.438278,-1.0,76620,17.302317,10416.964134693146,4965.7617,,,0.14999999,-0.0942811,-1.0849813,4.291523,19.227053,1.2962055,1.0097818,1.713726,22.068151
-0.50309026,3.105892e-11,3832,-1.8496113,8.280003e-11,17.438278,16.064093,17.438278,-1.0,76640,17.200768,10422.155383110046,4965.922,,,0.14999999,-0.513682,-0.8866856,4.287839,19.227053,1.295908,1.0099789,3.786259,22.069237
-0.5029815,3.1067034e-11,3833,-1.8498722,8.2756836e-11,17.438278,16.064415,17.438278,-1.0,76660,17.30178,10428.047429084778,4965.9766,,,0.14999999,-0.09594289,-0.85962564,4.2841644,19.227053,1.2955856,1.0097625,2.2007267,22.06327
-0.5028721,2.7185547e-07,3834,-1.8501331,8.271367e-11,17.438278,16.064743,17.438278,-0.79591835,76680,17.317461,10433.398221969604,4966.0195,,,0.14999999,-0.09329092,-0.73856544,2.9325552,19.227053,1.2952576,0.9894975,2.667871,22.066986
-0.50276864,2.7192652e-07,3835,-1.8503939,8.267054e-11,17.438278,16.065083,17.438278,-0.79591835,76700,17.369205,10437.940195560455,4966.008,,,0.14999999,-0.09558385,-0.61552435,2.931078,19.227053,1.2949181,0.989672,2.7200997,22.067322
-0.5026552,2.5932371e-05,3836,-1.8506546,8.262744e-11,17.438278,16.065428,17.438278,-0.67346936,76720,17.386538,10443.82787156105,4965.9805,,,0.14999999,-0.0573074,-0.42063588,2.881129,19.227053,1.2945728,0.9926919,2.6139827,22.061722
-0.5025528,0.1892952,3837,-1.8509152,8.258438e-11,17.438278,16.06576,17.438278,-0.3469388,76740,17.341734,10450.9150826931,4966.0,,,0.14999999,-0.10248322,0.12579665,3.517992,19.227053,1.294241,1.0074625,2.611618,22.066488
-0.5029213,16.338772,3838,-1.8511266,8.254135e-11,17.438278,16.06391,17.438278,0.14285715,76760,8.960574,10456.305772304535,4974.3984,,,0.14999999,-1.9236622,0.20243081,20.491833,19.227053,1.2960911,0.9377864,18.090298,22.083466
