IWMax,DenMISELogLast,IWMean,DenMISEMeanLog,DenMISELogFirst,delta,ReturnLastEpisode,Regret/t,Bound,ReturnStepMax,ReturnMax,LQGmu1_higher,ReturnMin,IWFirstEpisode,IWLastEpisode,LQGmu1_actor,TimestepsSoFar,Regret,TimeElapsed,ReturnMean,IWMin,Iteration,LQGsigma_higher,ReturnAbsMax
23.265625,-0.33980742,1.0201963,-0.6102512,-0.83251333,2.8791072e-10,17.200895,1.8663435,23.808865,19.22162,17.433018,0.59183675,,0.0001179592,2.0168047e-24,0.400685,41100,3835.336,3134.6668515205383,15.493657,,2055,0.14999999,17.433018
17.884693,-1.9476515,1.0201302,-0.6108937,-0.83299977,2.8763072e-10,7.642915,1.870161,23.816528,19.22162,17.433018,0.3469388,,0.06266341,17.4902,0.12461202,41120,3845.0508,3137.1180527210236,15.48984,,2056,0.14999999,17.433018
4.914527,-1.5616585,0.9961246,-0.6113475,-0.83345556,2.8735114e-10,8.963275,1.8733349,23.797821,19.22162,17.433018,-1.0,,1.2369523e-07,7.887315e-12,-1.067807,41140,3853.4473,3140.638779401779,15.486666,,2057,0.14999999,17.433018
4.905197,-0.5717686,0.9965194,-0.6113305,-0.8339416,2.8707192e-10,17.19368,1.8725052,23.7976,19.22162,17.433018,-1.0,,1.2375529e-07,4.2536483,-1.1579462,41160,3853.6172,3143.5571205615997,15.487495,,2058,0.14999999,17.433018
4.895911,-1.1028261,0.99708503,-0.61157113,-0.83442736,2.8679314e-10,17.198547,1.8716736,23.800343,19.22162,17.433018,-1.0,,1.2381538e-07,4.6026373,-0.90980357,41180,3853.7773,3146.0854148864746,15.488327,,2059,0.14999999,17.433018
5.380872,-0.23587999,1.0057402,-0.61139035,-0.8349129,2.865148e-10,17.27305,1.8708076,23.79647,19.22162,17.433018,-0.18367347,,5.3805885,2.745558e-05,-0.26435843,41200,3853.8633,3149.411520719528,15.489193,,2060,0.14999999,17.433018
3.150478,-0.3608661,1.0199621,-0.61126655,-0.8327897,2.8623684e-10,17.025064,1.8700628,23.803175,19.22162,17.433018,-0.3877551,,1.0624729,2.7201188,-0.37813887,41220,3854.1992,3151.8444492816925,15.489938,,2061,0.14999999,17.433018
3.1471956,-0.16360375,1.02031,-0.6110398,-0.8327594,2.8595923e-10,17.24985,1.8692093,23.803045,19.22162,17.433018,-0.3877551,,1.0624408,3.1259253,-0.41711748,41240,3854.3086,3154.3496491909027,15.490791,,2062,0.14999999,17.433018
3.1439233,-0.12777081,1.02058,-0.61079586,-0.83272916,2.856821e-10,17.309822,1.8683271,23.801664,19.22162,17.433018,-0.3877551,,1.0624086,2.9647522,-0.6019063,41260,3854.3574,3157.9170734882355,15.491673,,2063,0.14999999,17.433018
2.9532719,-0.13707261,1.0168471,-0.6105565,-0.8326989,2.854053e-10,17.392258,1.8674059,23.792238,19.22162,17.433018,-0.46938777,,0.33093792,2.0647435,-0.62719256,41280,3854.3281,3161.568790435791,15.492595,,2064,0.14999999,17.433018
3.186579,-0.15091416,0.98456097,-0.61032593,-0.83302295,2.8512898e-10,17.392445,1.8664865,23.801483,19.22162,17.433018,-0.67346936,,0.0049070194,2.949117,-0.6152434,41300,3854.295,3165.1042861938477,15.493514,,2065,0.14999999,17.433018
3.1115322,-0.14312975,0.99196416,-0.6101073,-0.83350474,2.8485303e-10,17.391027,1.8655682,23.802288,19.22162,17.433018,-0.63265306,,0.013217629,3.0482745,-0.34480217,41320,3854.2637,3168.5064568519592,15.494432,,2066,0.14999999,17.433018
2.949523,-0.20428589,1.0172207,-0.60991514,-0.8339822,2.8457747e-10,17.181763,1.8647518,23.790323,19.22162,17.433018,-0.46938777,,0.33136293,2.3106837,-0.40442264,41340,3854.4414,3171.70246052742,15.495249,,2067,0.14999999,17.433018
3.0070028,-0.13485895,1.0203209,-0.60967714,-0.8343056,2.8430233e-10,17.290743,1.863884,23.790781,19.22162,17.433018,-0.42857143,,0.61629474,3.00441,-0.5318438,41360,3854.5117,3173.7985825538635,15.496117,,2068,0.14999999,17.433018
2.9440837,-0.10392656,1.0177053,-0.60942304,-0.8344911,2.8402755e-10,17.371996,1.8629761,23.787619,19.22162,17.433018,-0.46938777,,0.33153155,2.705873,-0.56411743,41380,3854.496,3177.0779588222504,15.497025,,2069,0.14999999,17.433018
3.0329595,-0.114528306,0.99953085,-0.60917556,-0.8348141,2.8375322e-10,17.405596,1.8620548,23.789928,19.22162,17.433018,-0.59183675,,0.033089705,2.9318542,-0.6737636,41400,3854.455,3180.0695416927338,15.497946,,2070,0.14999999,17.433018
3.103653,-0.17464785,0.9922754,-0.6089662,-0.8352811,2.8347924e-10,17.373404,1.8611488,23.789581,19.22162,17.433018,-0.63265306,,0.013241127,3.0503979,-0.6947501,41420,3854.4414,3182.8568851947784,15.498852,,2071,0.14999999,17.433018
3.1005049,-0.18514751,0.99264175,-0.6087655,-0.83575743,2.8320568e-10,17.38969,1.8602362,23.789171,19.22162,17.433018,-0.63265306,,0.013247436,2.937736,-0.70530355,41440,3854.4102,3185.6982386112213,15.499764,,2072,0.14999999,17.433018
3.309979,-0.18958814,0.9723981,-0.60856706,-0.8362335,2.829325e-10,17.363169,1.8593369,23.793396,19.22162,17.433018,-0.79591835,,0.0001617674,2.6786208,-0.65575457,41460,3854.4062,3189.16965842247,15.500664,,2073,0.14999999,17.433018
3.096036,-0.16165717,0.9936672,-0.6083649,-0.8367157,2.8265973e-10,17.398075,1.8584223,23.798275,19.22162,17.433018,-0.63265306,,0.013260139,3.089407,-0.5464919,41480,3854.3672,3192.2266557216644,15.501578,,2074,0.14999999,17.433018
3.0929117,-0.10467807,0.9938235,-0.6081254,-0.83719134,2.8238736e-10,17.366259,1.8575239,23.794228,19.22162,17.433018,-0.63265306,,0.013266444,2.5039952,-0.5576863,41500,3854.3613,3195.428477048874,15.502477,,2075,0.14999999,17.433018
3.017932,-0.10787352,1.0015321,-0.60788745,-0.8376668,2.8211541e-10,17.36567,1.8566265,23.793726,19.22162,17.433018,-0.59183675,,0.033184234,2.8867702,-0.3055321,41520,3854.3555,3198.5615787506104,15.503374,,2076,0.14999999,17.433018
2.9264264,-0.27153105,1.0138569,-0.60772496,-0.8381324,2.8184383e-10,17.091335,1.8558617,23.778513,19.22162,17.433018,-0.5102041,,0.16619027,1.3754897,-0.55439764,41540,3854.627,3201.566282272339,15.504139,,2077,0.14999999,17.433018
2.923716,-0.104876585,1.0141642,-0.6074765,-0.8385337,2.8157263e-10,17.377773,1.8549604,23.77809,19.22162,17.433018,-0.5102041,,0.16625696,2.8282454,-0.35373604,41560,3854.6094,3203.884601831436,15.50504,,2078,0.14999999,17.433018
2.9972262,-0.18982756,1.0208399,-0.607269,-0.83893484,2.8130182e-10,17.187914,1.8541517,23.773455,19.22162,17.433018,-0.42857143,,0.61915433,2.839299,-0.63514316,41580,3854.7812,3207.1032185554504,15.505849,,2079,0.14999999,17.433018
3.0837214,-0.14530368,0.9937364,-0.607037,-0.83911794,2.8103142e-10,17.373917,1.8532534,23.772045,19.22162,17.433018,-0.63265306,,0.013292032,3.0751307,-0.70072436,41600,3854.7656,3210.4736828804016,15.506747,,2080,0.14999999,17.433018
3.080637,-0.1828618,0.9940759,-0.60683614,-0.8395922,2.807614e-10,17.380402,1.8523521,23.771296,19.22162,17.433018,-0.63265306,,0.01329834,2.8808117,-0.6350009,41620,3854.7441,3213.6416108608246,15.507648,,2081,0.14999999,17.433018
3.0775614,-0.14322619,0.9945059,-0.60661656,-0.84006625,2.8049174e-10,17.381706,1.8514528,23.772137,19.22162,17.433018,-0.63265306,,0.013304645,3.0687957,-0.67415196,41640,3854.7227,3216.8993303775787,15.508548,,2082,0.14999999,17.433018
3.0744948,-0.16594917,0.9949128,-0.6064078,-0.84054005,2.8022248e-10,17.388338,1.8505497,23.772612,19.22162,17.433018,-0.63265306,,0.0133109465,3.0218234,-0.8842346,41660,3854.6973,3219.9246697425842,15.509451,,2083,0.14999999,17.433018
3.3013344,-0.23170404,0.9723419,-0.60623056,-0.8410136,2.7995364e-10,17.30724,1.8496876,23.769232,19.22162,17.433018,-0.79591835,,0.00016254262,2.819494,-1.0618432,41680,3854.75,3222.6429755687714,15.510313,,2084,0.14999999,17.433018
4.9457464,-0.55431956,0.99665636,-0.606219,-0.84149325,2.7968514e-10,17.199661,1.8488779,23.787155,19.22162,17.433018,-1.0,,1.2469344e-07,4.252515,-0.94466114,41700,3854.9102,3225.7077810764313,15.511123,,2085,0.14999999,17.433018
4.9364095,-0.26841766,0.9965536,-0.606059,-0.84197277,2.7941707e-10,17.251293,1.8480434,23.778534,19.22162,17.433018,-1.0,,1.2475316e-07,3.2496457,-0.61772424,41720,3855.0176,3228.8192598819733,15.511957,,2086,0.14999999,17.433018
3.0725293,-0.13161227,0.9946695,-0.60583353,-0.84245205,2.7914934e-10,17.376545,1.8471498,23.760096,19.22162,17.433018,-0.63265306,,0.013336422,3.0187447,-0.7212704,41740,3855.0,3231.6461551189423,15.512851,,2087,0.14999999,17.433018
3.26276,-0.18937962,0.9756674,-0.6056369,-0.8429247,2.7888206e-10,17.369415,1.8462601,23.760523,19.22162,17.433018,-0.75510204,,0.0005475123,3.1334229,-0.8456842,41760,3854.9902,3234.530292034149,15.513741,,2088,0.14999999,17.433018
3.291962,-0.22055006,0.9729928,-0.6054643,-0.8434032,2.7861508e-10,17.3131,1.8453989,23.760616,19.22162,17.433018,-0.79591835,,0.00016293139,3.1383436,-0.7267386,41780,3855.039,3237.313540697098,15.514602,,2089,0.14999999,17.433018
13.9688835,-0.18996052,0.9980017,-0.60527855,-0.8438817,2.7834854e-10,17.381733,1.8445044,23.759527,19.22162,17.433018,0.14285715,,1.5428624,1.6190916e-07,0.18496495,41800,3855.0156,3240.3276584148407,15.515496,,2090,0.14999999,17.433018
3.257391,-1.6916901,0.97639793,-0.6058,-0.84362215,2.7808236e-10,8.793164,1.8477192,23.758562,19.22162,17.433018,-0.75510204,,0.0005478944,4.272486e-08,-0.8471257,41820,3863.582,3243.1097152233124,15.512281,,2091,0.14999999,17.433018
3.2865572,-0.21939434,0.973755,-0.60562664,-0.8441,2.7781658e-10,17.321255,1.8468552,23.758831,19.22162,17.433018,-0.79591835,,0.00016304501,3.1245956,-0.92472035,41840,3863.621,3246.9790546894073,15.513145,,2092,0.14999999,17.433018
4.9409943,-0.24825743,0.9959071,-0.6054687,-0.84457785,2.7755118e-10,17.268965,1.8460169,23.758362,19.22162,17.433018,-1.0,,1.2507861e-07,3.0056834,-1.0966524,41860,3863.713,3249.5691034793854,15.513984,,2093,0.14999999,17.433018
4.931713,-0.714603,0.9963685,-0.6055231,-0.8450555,2.772861e-10,17.194714,1.8452139,23.759403,19.22162,17.433018,-1.0,,1.251384e-07,4.4158115,-0.99909836,41880,3863.877,3253.1940808296204,15.514787,,2094,0.14999999,17.433018
4.9224753,-0.3525046,0.99652886,-0.6054044,-0.84553295,2.770215e-10,17.20452,1.8444071,23.755314,19.22162,17.433018,-1.0,,1.251982e-07,3.7835698,-0.99397916,41900,3864.0352,3256.314026594162,15.515594,,2095,0.14999999,17.433018
4.9132805,-0.34002194,0.9966675,-0.60527956,-0.84601015,2.7675723e-10,17.195528,1.843606,23.75085,19.22162,17.433018,-1.0,,1.2525791e-07,3.7336931,-0.88491994,41920,3864.1992,3259.6963653564453,15.516395,,2096,0.14999999,17.433018
3.280789,-0.22438785,0.9739639,-0.60509986,-0.84648716,2.7649333e-10,17.302588,1.8427544,23.750027,19.22162,17.433018,-0.79591835,,0.00016343468,2.791393,-0.6892877,41940,3864.2559,3263.138030052185,15.517246,,2097,0.14999999,17.433018
3.277226,-0.17059001,0.9740664,-0.6049052,-0.8469638,2.762298e-10,17.374857,1.8418684,23.74406,19.22162,17.433018,-0.79591835,,0.00016351262,2.450036,-0.59753525,41960,3864.2402,3266.499754190445,15.518132,,2098,0.14999999,17.433018
3.000444,-0.12067592,1.0019554,-0.60468715,-0.8474403,2.7596667e-10,17.377752,1.8409834,23.74759,19.22162,17.433018,-0.59183675,,0.03351015,2.9985704,-0.56039643,41980,3864.2227,3270.3074645996094,15.519017,,2099,0.14999999,17.433018
2.9975884,-0.1042837,1.0023017,-0.604448,-0.8479006,2.757039e-10,17.377474,1.8400984,23.747437,19.22162,17.433018,-0.59183675,,0.03352558,2.8878107,-0.5270245,42000,3864.205,3272.991891860962,15.519902,,2100,0.14999999,17.433018
2.9437692,-0.09517447,1.0089153,-0.6042046,-0.8483607,2.7544153e-10,17.401182,1.8392019,23.746246,19.22162,17.433018,-0.5510204,,0.077873595,2.8879888,-0.492296,42020,3864.162,3276.2688722610474,15.520799,,2101,0.14999999,17.433018
2.9181743,-0.09338394,1.0144336,-0.6039575,-0.8487995,2.7517952e-10,17.349085,1.8383322,23.74496,19.22162,17.433018,-0.5102041,,0.16797253,2.8992114,-0.78976965,42040,3864.1758,3278.803371667862,15.521668,,2102,0.14999999,17.433018
3.0574126,-0.20618582,0.9953917,-0.6037615,-0.84919524,2.7491787e-10,17.348581,1.8374643,23.732384,19.22162,17.433018,-0.63265306,,0.013426653,1.8885283,-0.56110084,42060,3864.1875,3281.40061545372,15.522536,,2103,0.14999999,17.433018
2.936306,-0.101078495,1.0090406,-0.60352504,-0.8496643,2.7465658e-10,17.39517,1.8365746,23.73285,19.22162,17.433018,-0.5510204,,0.07797516,2.935864,-0.7925838,42080,3864.1523,3283.965841293335,15.523426,,2104,0.14999999,17.433018
3.2730184,-0.20640823,0.97441626,-0.60333216,-0.85010237,2.7439567e-10,17.352884,1.8357058,23.737064,19.22162,17.433018,-0.79591835,,0.00016402663,3.2685375,-0.74888927,42100,3864.1602,3286.4718708992004,15.524295,,2105,0.14999999,17.433018
3.2694895,-0.19295006,0.9748148,-0.60314965,-0.85057724,2.7413516e-10,17.392035,1.8348188,23.73634,19.22162,17.433018,-0.79591835,,0.00016410455,3.0709343,-0.7935233,42120,3864.127,3288.965922355652,15.525182,,2106,0.14999999,17.433018
3.265972,-0.20445368,0.9753045,-0.6029725,-0.85105187,2.73875e-10,17.349209,1.833952,23.737156,19.22162,17.433018,-0.79591835,,0.00016418251,3.262545,-0.81781006,42140,3864.1348,3291.490049123764,15.526049,,2107,0.14999999,17.433018
3.2624648,-0.20778209,0.9757823,-0.60279685,-0.8515263,2.7361524e-10,17.345402,1.8330889,23.737785,19.22162,17.433018,-0.79591835,,0.00016426035,3.2391589,-0.53196406,42160,3864.1523,3294.0407102108,15.526912,,2108,0.14999999,17.433018
3.0473166,-0.0933618,0.99628496,-0.60256684,-0.8520005,2.733558e-10,17.431395,1.8321867,23.72935,19.22162,17.433018,-0.63265306,,0.013464377,2.3308856,-0.7665383,42180,3864.082,3296.5867536067963,15.527814,,2109,0.14999999,17.433018
3.2578127,-0.19510764,0.9757507,-0.6023757,-0.85246813,2.7309677e-10,17.360435,1.8313179,23.727417,19.22162,17.433018,-0.79591835,,0.00016441519,3.171191,-0.7473567,42200,3864.08,3299.1430168151855,15.528683,,2110,0.14999999,17.433018
3.110957,-0.18783318,0.99013907,-0.6021909,-0.8529419,2.728381e-10,17.38361,1.8304386,23.728752,19.22162,17.433018,-0.67346936,,0.0050057415,2.842534,-0.59559524,42220,3864.0547,3302.2784242630005,15.529562,,2111,0.14999999,17.433018
3.0402727,-0.11226458,0.99701405,-0.60196376,-0.8534131,2.725798e-10,17.384293,1.8295603,23.72789,19.22162,17.433018,-0.63265306,,0.013483408,2.8861651,-0.6222885,42240,3864.0312,3306.0910651683807,15.53044,,2112,0.14999999,17.433018
3.0373397,-0.12419158,0.9974144,-0.60173917,-0.8538801,2.7232183e-10,17.378206,1.8286877,23.728506,19.22162,17.433018,-0.63265306,,0.013489704,3.0041234,-0.3151826,42260,3864.0156,3309.4063487052917,15.531313,,2113,0.14999999,17.433018
4.770673,-0.26420817,1.005022,-0.601581,-0.8543469,2.7206426e-10,17.181784,1.8279066,23.72359,19.22162,17.433018,-0.2244898,,4.6011357,2.8852391,-0.120980404,42280,3864.1953,3312.6319603919983,15.532094,,2114,0.14999999,17.433018
10.696394,-0.80437404,0.9951189,-0.6016747,-0.85264564,2.7180705e-10,16.26797,1.8275576,23.72839,19.22162,17.433018,0.020408163,,4.347171,3.812622,0.056941777,42300,3865.2852,3315.901257753372,15.532443,,2115,0.14999999,17.433018
5.4685736,-1.4011146,1.0027083,-0.6020555,-0.8510651,2.715502e-10,9.077939,1.8306074,23.718395,19.22162,17.433018,-0.18367347,,5.468203,2.98239,0.070589095,42320,3873.5664,3318.1114020347595,15.529393,,2116,0.14999999,17.433018
14.96715,-1.4393375,1.0081153,-0.60245,-0.84895664,2.7129374e-10,9.059286,1.833664,23.727402,19.22162,17.433018,0.18367347,,0.9495697,8.443014,-0.1401102,42340,3881.8672,3321.891091823578,15.526337,,2117,0.14999999,17.433018
6.295948,-0.736145,1.0024211,-0.6025103,-0.8489805,2.710376e-10,16.343334,1.8332787,23.72445,19.22162,17.433018,-0.14285715,,6.0420947,5.552003,0.03591396,42360,3882.8828,3324.4499793052673,15.526722,,2118,0.14999999,17.433018
9.424664,-1.3324636,1.001839,-0.60285395,-0.8466038,2.7078187e-10,9.11125,1.8363047,23.707867,19.22162,17.433018,-0.020408163,,5.2476,9.39476,-0.3507224,42380,3891.129,3327.2229585647583,15.523696,,2119,0.14999999,17.433018
2.916759,-0.20381328,1.013801,-0.6026655,-0.8446022,2.7052646e-10,17.272797,1.8354797,23.710735,19.22162,17.433018,-0.5102041,,0.16726898,1.8529626,-0.45519248,42400,3891.2188,3331.0919411182404,15.524521,,2120,0.14999999,17.433018
2.9377456,-0.10347883,1.0174538,-0.6024238,-0.84499496,2.7027144e-10,17.31506,1.8346367,23.711674,19.22162,17.433018,-0.46938777,,0.3350323,2.9363942,-0.70650136,42420,3891.2656,3334.4930896759033,15.525364,,2121,0.14999999,17.433018
3.261188,-0.1705692,0.97562623,-0.6022121,-0.84530836,2.7001676e-10,17.37647,1.833765,23.710379,19.22162,17.433018,-0.79591835,,0.00016324215,2.6407824,-0.64956456,42440,3891.25,3337.508517742157,15.526236,,2122,0.14999999,17.433018
3.039424,-0.13937098,0.9975088,-0.6020057,-0.8457794,2.6976243e-10,17.404749,1.8328791,23.717823,19.22162,17.433018,-0.63265306,,0.013380872,3.0379927,-0.44047806,42460,3891.2031,3340.009715795517,15.527122,,2123,0.14999999,17.433018
2.9353967,-0.110420436,1.0178354,-0.6017756,-0.84624404,2.695085e-10,17.314144,1.832037,23.711227,19.22162,17.433018,-0.46938777,,0.33545107,2.9154649,-0.4819083,42480,3891.246,3342.8073778152466,15.527964,,2124,0.14999999,17.433018
2.9084096,-0.09270931,1.0149368,-0.6015276,-0.84655684,2.692549e-10,17.358902,1.8311749,23.711687,19.22162,17.433018,-0.5102041,,0.16759625,2.8665195,-0.19048545,42500,3891.246,3345.29599237442,15.528826,,2125,0.14999999,17.433018
4.1724157,-0.5735979,1.0097296,-0.6015077,-0.84694844,2.6900165e-10,16.78795,1.8305845,23.710762,19.22162,17.433018,-0.26530612,,3.5570555,4.1677504,-0.325841,42520,3891.8203,3347.811181306839,15.529416,,2126,0.14999999,17.433018
3.389112,-0.24218252,1.0168339,-0.60133445,-0.845747,2.6874877e-10,17.258059,1.829772,23.706785,19.22162,17.433018,-0.3469388,,1.7257438,3.3550699,-0.37260628,42540,3891.9258,3350.3468351364136,15.530229,,2127,0.14999999,17.433018
3.1534722,-0.1702173,1.0193383,-0.6011242,-0.845406,2.6849623e-10,17.321817,1.828929,23.706198,19.22162,17.433018,-0.3877551,,1.0759623,3.137101,-0.31236854,42560,3891.961,3352.8816084861755,15.531072,,2128,0.14999999,17.433018
3.382129,-0.26483798,1.017555,-0.60095733,-0.8453703,2.6824407e-10,17.221895,1.8281345,23.707075,19.22162,17.433018,-0.3469388,,1.7250938,3.3752239,-0.63528675,42580,3892.0977,3355.0512413978577,15.531866,,2129,0.14999999,17.433018
3.0376008,-0.13081929,0.9968741,-0.60072845,-0.84502995,2.679923e-10,17.405022,1.8272562,23.695286,19.22162,17.433018,-0.63265306,,0.0133708455,3.030861,-0.5145362,42600,3892.0547,3356.918226957321,15.532744,,2130,0.14999999,17.433018
2.9236841,-0.087142944,1.0184106,-0.6004889,-0.845493,2.6774083e-10,17.343813,1.8264065,23.69875,19.22162,17.433018,-0.46938777,,0.33519924,2.7732697,-0.18761477,42620,3892.0703,3359.4157478809357,15.533594,,2131,0.14999999,17.433018
4.159091,-0.5793402,1.0104914,-0.60047066,-0.8458049,2.6748972e-10,16.625992,1.8258924,23.697905,19.22162,17.433018,-0.26530612,,3.55299,4.1511674,-0.15270507,42640,3892.8008,3361.1073246002197,15.534108,,2132,0.14999999,17.433018
4.726589,-0.6893795,1.0079021,-0.6005076,-0.8446087,2.6723895e-10,16.396912,1.825489,23.700783,19.22162,17.433018,-0.2244898,,4.556547,4.725857,-0.36390877,42660,3893.7695,3364.251410961151,15.534512,,2133,0.14999999,17.433018
63.25456,-0.17785318,0.9611161,-0.6003061,-0.8429435,2.6698857e-10,17.276945,1.8246727,23.689434,19.22162,17.433018,1.0,,9.161197e-12,3.5386278e-18,1.0691677,42680,3893.8516,3365.92307806015,15.535328,,2134,0.14999999,17.433018
3.702646,-3.037363,1.0143567,-0.6014696,-0.843412,2.6673852e-10,,1.8319492,23.688107,19.22162,17.433018,-0.30612245,,2.5635202,3.0890507e-17,-0.4354214,42700,3911.211,3368.5741555690765,15.528051,,2135,0.14999999,17.433018
2.9212945,-0.10800811,1.0183666,-0.60123205,-0.8426803,2.6648883e-10,17.341146,1.8311005,23.689957,19.22162,17.433018,-0.46938777,,0.3342577,2.8879633,-0.4089427,42720,3911.2305,3372.1579020023346,15.5289,,2136,0.14999999,17.433018
2.9933991,-0.12678993,1.0204085,-0.6010017,-0.8429918,2.6623947e-10,17.279907,1.8302803,23.690866,19.22162,17.433018,-0.42857143,,0.6216713,2.9933991,-0.39012545,42740,3911.3086,3375.606279850006,15.52972,,2137,0.14999999,17.433018
2.9906106,-0.14414413,1.0207262,-0.6007786,-0.8431688,2.659905e-10,17.29239,1.8294563,23.690842,19.22162,17.433018,-0.42857143,,0.62178135,2.9727252,-0.3066856,42760,3911.375,3379.2961325645447,15.530544,,2138,0.14999999,17.433018
3.3624716,-0.27001238,1.0187058,-0.6006143,-0.84334564,2.6574185e-10,16.988844,1.8287745,23.690603,19.22162,17.433018,-0.3469388,,1.7216046,3.360826,-0.3774673,42780,3911.75,3382.286787033081,15.531226,,2139,0.14999999,17.433018
3.1290343,-0.15666561,1.0210837,-0.6003982,-0.8430085,2.6549357e-10,17.232344,1.82798,23.690756,19.22162,17.433018,-0.3877551,,1.0733858,3.10339,-0.38141862,42800,3911.879,3386.0189940929413,15.532021,,2140,0.14999999,17.433018
3.1259255,-0.15102483,1.0214105,-0.6001788,-0.84297425,2.652456e-10,17.326742,1.8271418,23.690767,19.22162,17.433018,-0.3877551,,1.073349,3.0904422,-0.48710474,42820,3911.9102,3389.122620820999,15.532859,,2141,0.14999999,17.433018
2.979854,-0.08440138,1.0216427,-0.59992814,-0.84294,2.64998e-10,17.377193,1.8262796,23.68689,19.22162,17.433018,-0.42857143,,0.62163913,2.6816874,-0.5569283,42840,3911.8906,3392.313904762268,15.533721,,2142,0.14999999,17.433018
2.9052002,-0.092311464,1.0196815,-0.59968126,-0.8431166,2.6475072e-10,17.369051,1.8254242,23.681496,19.22162,17.433018,-0.46938777,,0.33440354,2.460086,-0.45383438,42860,3911.8828,3396.1232130527496,15.534576,,2143,0.14999999,17.433018
2.9026208,-0.09177016,1.02,-0.59943527,-0.84342706,2.645038e-10,17.357185,1.8245745,23.68171,19.22162,17.433018,-0.46938777,,0.3345074,2.899609,-0.589434,42880,3911.8867,3398.7531428337097,15.535426,,2144,0.14999999,17.433018
2.8843632,-0.104860984,1.016165,-0.59919554,-0.84373736,2.6425728e-10,17.379644,1.8237152,23.678051,19.22162,17.433018,-0.5102041,,0.16712438,2.5690725,-0.53247094,42900,3911.871,3402.096069574356,15.536285,,2145,0.14999999,17.433018
2.9084916,-0.083184384,1.0109626,-0.59894764,-0.84412557,2.6401104e-10,17.39363,1.8228493,23.678616,19.22162,17.433018,-0.5510204,,0.07754448,2.8683004,-0.59938276,42920,3911.836,3407.0103693008423,15.537151,,2146,0.14999999,17.433018
2.9059086,-0.10842329,1.0112746,-0.5987143,-0.84455526,2.6376515e-10,17.411715,1.8219748,23.67853,19.22162,17.433018,-0.5510204,,0.077577814,2.8140616,-0.4310501,42940,3911.7812,3410.2994923591614,15.538026,,2147,0.14999999,17.433018
2.8770561,-0.101193085,1.016868,-0.59847754,-0.8449848,2.6351962e-10,17.310963,1.8211489,23.674957,19.22162,17.433018,-0.5102041,,0.16733298,2.5603511,-0.4186884,42960,3911.8281,3413.404395341873,15.538852,,2148,0.14999999,17.433018
2.8914819,-0.10939289,1.0209038,-0.5982421,-0.8453724,2.632744e-10,17.35866,1.820302,23.674513,19.22162,17.433018,-0.46938777,,0.3351588,2.8023372,-0.3794294,42980,3911.8281,3416.4409930706024,15.539699,,2149,0.14999999,17.433018
2.9634397,-0.14765947,1.0227971,-0.5980231,-0.8456816,2.6302957e-10,17.286678,1.8194923,23.673264,19.22162,17.433018,-0.42857143,,0.62334573,2.921729,-0.35588616,43000,3911.9062,3419.006103038788,15.540508,,2150,0.14999999,17.433018
2.9607375,-0.17830685,1.0230494,-0.59781754,-0.8458567,2.6278507e-10,17.207558,1.8187151,23.672161,19.22162,17.433018,-0.42857143,,0.6234549,2.8266296,-0.44387138,43020,3912.0547,3421.54990029335,15.5412855,,2151,0.14999999,17.433018
2.9580421,-0.09020269,1.0233335,-0.5975711,-0.8460317,2.625409e-10,17.380568,1.8178596,23.67186,19.22162,17.433018,-0.42857143,,0.62356406,2.8955708,-0.49336883,43040,3912.0352,3424.654103755951,15.542141,,2152,0.14999999,17.433018
2.8816128,-0.074842356,1.0217581,-0.59731746,-0.8462066,2.6229705e-10,17.38572,1.8170042,23.669489,19.22162,17.433018,-0.46938777,,0.3354385,2.8299074,-0.32748628,43060,3912.0117,3427.8013043403625,15.542996,,2153,0.14999999,17.433018
2.9529612,-0.22248998,1.0236925,-0.5971335,-0.8465152,2.6205357e-10,17.174662,1.8162489,23.667757,19.22162,17.433018,-0.42857143,,0.6238656,2.6474586,-0.5752573,43080,3912.1992,3431.194186449051,15.543752,,2154,0.14999999,17.433018
2.8766744,-0.09221448,1.0217513,-0.5968884,-0.8466897,2.6181043e-10,17.39616,1.8153877,23.659275,19.22162,17.433018,-0.46938777,,0.33560058,2.2735019,-0.5926163,43100,3912.1602,3433.5637114048004,15.544613,,2155,0.14999999,17.433018
2.8597686,-0.10061914,1.0177464,-0.5966482,-0.8469979,2.6156763e-10,17.401077,1.8145266,23.65454,19.22162,17.433018,-0.5102041,,0.16767019,2.529122,-0.3257919,43120,3912.1172,3436.8300013542175,15.545474,,2156,0.14999999,17.433018
21.007618,-0.22401805,1.0078664,-0.5964674,-0.8473839,2.6132516e-10,17.158766,1.8137779,23.653414,19.22162,17.433018,0.46938777,,0.003849733,2.628357e-06,0.5315324,43140,3912.3164,3440.157473564148,15.546223,,2157,0.14999999,17.433018
5.0459003,-2.1124694,0.99129695,-0.5971675,-0.8478456,2.6108302e-10,6.5323453,1.817955,23.651314,19.22162,17.433018,-1.0,,1.2548807e-07,5.0696135e-22,-1.0519508,43160,3923.1484,3443.6408512592316,15.542046,,2158,0.14999999,17.433018
5.036463,-0.5302514,0.9916515,-0.597141,-0.84830886,2.608412e-10,17.20159,1.8171873,23.650642,19.22162,17.433018,-1.0,,1.2554614e-07,4.256544,-1.1339188,43180,3923.3086,3447.1689670085907,15.542813,,2159,0.14999999,17.433018
