IWMin,IWFirstEpisode,ReturnMin,ReturnMean,ReturnMax,Iteration,delta,ReturnLastEpisode,DenMISEMeanLog,ReturnStepMax,IWMax,DenMISELogFirst,ReturnAbsMax,Regret,IWMean,IWLastEpisode,DenMISELogLast,Bound,LQGmu1_actor,LQGmu1_higher,TimestepsSoFar,Regret/t,LQGsigma_higher,TimeElapsed
,0.3757188,,15.931847,17.448881,3514,9.846412e-11,17.38508,-0.5356574,19.237656,2.7878323,-0.74634886,17.448881,5018.535,1.0098083,1.7453839,-0.06611302,22.252949,-0.35041314,-0.5102041,70280,1.428154,0.14999999,8649.800299406052
,1.7972362,,15.932221,17.448881,3515,9.84081e-11,17.251984,-0.5355619,19.237656,3.1809752,-0.7465265,17.448881,5018.6445,1.008587,3.1794705,-0.2095204,22.255093,-0.3904277,-0.3877551,70300,1.4277792,0.14999999,8653.830147266388
,1.7968287,,15.932614,17.448881,3516,9.835214e-11,17.311136,-0.5354482,19.237656,3.1790032,-0.74629974,17.448881,5018.6914,1.0087876,3.0710752,-0.144005,22.255772,-0.3975519,-0.3877551,70320,1.4273863,0.14999999,8657.907176733017
,1.1481794,,15.932994,17.448881,3517,9.829621e-11,17.272705,-0.5353315,19.237656,2.9757137,-0.7460732,17.448881,5018.7812,1.0103226,2.9756231,-0.13365449,22.25637,-0.1768618,-0.42857143,70340,1.4270067,0.14999999,8661.983971357346
,3.5214152,,15.933192,17.448881,3518,9.824033e-11,16.630573,-0.53537226,19.237656,3.8934183,-0.7460311,17.448881,5019.5117,1.0050693,3.65523,-0.6892736,22.254694,-0.3639627,-0.30612245,70360,1.4268084,0.14999999,8666.014966249466
,2.6080792,,15.933559,17.448881,3519,9.81845e-11,17.223328,-0.535271,19.237656,3.4710467,-0.74531484,17.448881,5019.6484,1.0073338,3.1740944,-0.18328115,22.253954,-0.3134591,-0.3469388,70380,1.4264412,0.14999999,8670.63964343071
,2.6068883,,15.93392,17.448881,3520,9.812873e-11,17.203909,-0.53519684,19.237656,3.4686115,-0.7448581,17.448881,5019.8047,1.0075864,3.438825,-0.28185704,22.255209,-0.50935245,-0.3469388,70400,1.4260807,0.14999999,8676.113407373428
,1.1462619,,15.9343405,17.448881,3521,9.8073e-11,17.413485,-0.53505546,19.237656,2.9696429,-0.7444018,17.448881,5019.75,1.0104773,2.4047832,-0.044291046,22.251125,-0.38406786,-0.42857143,70420,1.4256601,0.14999999,8680.860050916672
,1.1462145,,15.934715,17.448881,3522,9.8017316e-11,17.255138,-0.53494304,19.237656,2.9679832,-0.7443603,17.448881,5019.8555,1.0106837,2.9565256,-0.14984588,22.252037,-0.37267792,-0.42857143,70440,1.4252853,0.14999999,8685.97726726532
,1.7932729,,15.935076,17.448881,3523,9.7961673e-11,17.20954,-0.53483564,19.237656,3.16597,-0.7443188,17.448881,5020.008,1.0096992,3.126222,-0.16669531,22.253319,-0.35606107,-0.3877551,70460,1.4249249,0.14999999,8691.064020872116
,1.7928693,,15.935467,17.448881,3524,9.790609e-11,17.310904,-0.5347361,19.237656,3.1640253,-0.7440937,17.448881,5020.0547,1.0099251,3.1577764,-0.19400913,22.25447,-0.3345415,-0.3877551,70480,1.4245338,0.14999999,8696.475562810898
,1.7924662,,15.935849,17.448881,3525,9.785055e-11,17.277454,-0.5346481,19.237656,3.1620843,-0.7438688,17.448881,5020.1367,1.0101507,3.1561718,-0.23410477,22.25559,-0.55791736,-0.3877551,70500,1.4241514,0.14999999,8700.482855319977
,9.139814e-07,,15.936271,17.448881,3526,9.779505e-11,17.423506,-0.53450453,19.237656,4.6572423,-0.7436441,17.448881,5020.074,0.9997099,0.03590458,-0.037974454,22.24994,-1.0459625,-1.0,70520,1.4237299,0.14999999,8706.037463903427
,9.1424124e-07,,15.936627,17.448881,3527,9.773961e-11,17.195114,-0.534471,19.237656,4.652419,-0.74392766,17.448881,5020.2383,0.9998931,3.8470137,-0.41606128,22.25019,-1.0968108,-1.0,70540,1.4233732,0.14999999,8711.652516126633
,9.145002e-07,,15.936984,17.448881,3528,9.768421e-11,17.198172,-0.53450215,19.237656,4.647608,-0.74421114,17.448881,5020.4023,1.0001515,4.111601,-0.64390516,22.251743,-1.0309119,-1.0,70560,1.4230165,0.14999999,8717.477080106735
,9.1475926e-07,,15.937339,17.448881,3529,9.762885e-11,17.185526,-0.53445363,19.237656,4.642808,-0.74449456,17.448881,5020.574,1.0003057,3.7424476,-0.3627927,22.2515,-1.2054958,-1.0,70580,1.4226618,0.14999999,8723.025092124939
,9.150184e-07,,15.9376955,17.448881,3530,9.7573546e-11,17.19852,-0.5347124,19.237656,4.6380215,-0.74477786,17.448881,5020.7344,1.0006545,4.427814,-1.4481366,22.254614,-1.0545578,-1.0,70600,1.4223051,0.14999999,8728.028118610382
,9.152776e-07,,15.938053,17.448881,3531,9.751829e-11,17.197992,-0.534687,19.237656,4.6332474,-0.7450611,17.448881,5020.8984,1.0008496,3.886423,-0.44545338,22.255096,-0.96112156,-1.0,70620,1.4219475,0.14999999,8733.157734394073
,9.155369e-07,,15.93842,17.448881,3532,9.746307e-11,17.23675,-0.5345926,19.237656,4.6284866,-0.7453443,17.448881,5021.0234,1.000836,3.1473255,-0.20196122,22.252028,-1.222611,-1.0,70640,1.4215803,0.14999999,8737.360491275787
,9.1579625e-07,,15.938776,17.448881,3533,9.74079e-11,17.190931,-0.5348982,19.237656,4.6237392,-0.7456274,17.448881,5021.1875,1.0011905,4.445164,-1.6148717,22.255247,-0.8107846,-1.0,70660,1.4212246,0.14999999,8741.74289560318
,1.1479925,,15.939169,17.448881,3534,9.73528e-11,17.329117,-0.5347806,19.237656,2.967957,-0.7459104,17.448881,5021.2188,1.0110232,0.11667782,-0.11985545,22.248568,-0.45017657,-0.42857143,70680,1.4208317,0.14999999,8746.341016054153
,1.1479445,,15.9395685,17.448881,3535,9.729772e-11,17.35462,-0.5346475,19.237656,2.9663055,-0.7458685,17.448881,5021.2266,1.0111943,2.838012,-0.07529523,22.248976,-0.54094344,-0.42857143,70700,1.4204321,0.14999999,8752.22086238861
,0.6813144,,15.939979,17.448881,3536,9.72427e-11,17.38909,-0.5345044,19.237656,2.8428912,-0.74582666,17.448881,5021.1953,1.0114638,2.4688413,-0.039349977,22.246805,-0.7244574,-0.46938777,70720,1.420022,0.14999999,8756.48656463623
,9.160609e-07,,15.940389,17.448881,3537,9.718771e-11,17.392473,-0.5343774,19.237656,4.6229234,-0.7459168,17.448881,5021.164,1.0007758,0.5423281,-0.097128905,22.245514,-1.0979304,-1.0,70740,1.4196119,0.14999999,8761.00806760788
,9.163204e-07,,15.940743,17.448881,3538,9.713279e-11,17.19094,-0.53440845,19.237656,4.618193,-0.7461995,17.448881,5021.332,1.0010315,4.0947027,-0.644632,22.247044,-0.9651569,-1.0,70760,1.4192572,0.14999999,8765.41049003601
,9.165791e-07,,15.941107,17.448881,3539,9.70779e-11,17.227804,-0.5343155,19.237656,4.6134763,-0.7464821,17.448881,5021.465,1.0010294,3.1821647,-0.20635888,22.244186,-0.9494039,-1.0,70780,1.4188938,0.14999999,8769.650512218475
,9.168379e-07,,15.941475,17.448881,3540,9.7023056e-11,17.243797,-0.53421664,19.237656,4.608773,-0.7467646,17.448881,5021.582,1.0009824,3.0208528,-0.18424585,22.24057,-0.844068,-1.0,70800,1.4185257,0.14999999,8774.861429929733
,0.6821464,,15.941864,17.448881,3541,9.6968274e-11,17.31923,-0.53410095,19.237656,2.8446126,-0.74704707,17.448881,5021.621,1.0109988,0.13320337,-0.12561329,22.236504,-0.3343205,-0.46938777,70820,1.4181366,0.14999999,8780.431646823883
,1.1494012,,15.942223,17.448881,3542,9.6913526e-11,17.213003,-0.5340137,19.237656,2.9651442,-0.7471368,17.448881,5021.7695,1.010803,2.7632565,-0.23563388,22.235004,-0.4437506,-0.42857143,70840,1.417778,0.14999999,8785.434144735336
,0.68217885,,15.942636,17.448881,3543,9.6858827e-11,17.404667,-0.5338823,19.237656,2.8416665,-0.74709463,17.448881,5021.7227,1.0112236,2.838172,-0.079584636,22.235613,-0.50876534,-0.46938777,70860,1.4173651,0.14999999,8790.746435880661
,0.68224,,15.943046,17.448881,3544,9.680417e-11,17.395462,-0.5337408,19.237656,2.8401904,-0.7471843,17.448881,5021.6914,1.0113759,2.6838622,-0.043533035,22.235823,-0.5348097,-0.46938777,70880,1.416955,0.14999999,8795.005259513855
,0.37606654,,15.943448,17.448881,3545,9.674956e-11,17.370296,-0.5335982,19.237656,2.7780368,-0.7472739,17.448881,5021.6797,1.0105222,2.7278206,-0.03877559,22.235718,-0.77218807,-0.5102041,70900,1.4165525,0.14999999,8799.989884614944
,9.1746676e-07,,15.943848,17.448881,3546,9.6695e-11,17.358765,-0.53347665,19.237656,4.6105824,-0.74744993,17.448881,5021.6797,1.0007244,0.9400797,-0.11332303,22.23368,-0.8726694,-1.0,70920,1.416153,0.14999999,8804.865540266037
,0.00073130475,,15.944231,17.448881,3547,9.664049e-11,17.306507,-0.5333637,19.237656,2.9954166,-0.74773186,17.448881,5021.7344,0.9853459,2.6653683,-0.13306582,22.236563,-0.8575711,-0.79591835,70940,1.4157696,0.14999999,8808.807522773743
,0.0007315109,,15.944619,17.448881,3548,9.658602e-11,17.317333,-0.5332539,19.237656,2.993733,-0.74801356,17.448881,5021.7734,0.98554057,2.780067,-0.12876165,22.236776,-0.8794461,-0.79591835,70960,1.4153814,0.14999999,8813.109514713287
,0.0007317171,,15.944997,17.448881,3549,9.6531595e-11,17.288212,-0.5331455,19.237656,2.9920523,-0.7482952,17.448881,5021.8477,0.98568577,2.6049483,-0.13427326,22.236118,-0.9251856,-0.79591835,70980,1.4150038,0.14999999,8816.389563560486
,9.1850154e-07,,15.945368,17.448881,3550,9.647722e-11,17.26211,-0.5330442,19.237656,4.6096897,-0.7485767,17.448881,5021.949,1.0011313,2.7538292,-0.15919292,22.236814,-0.99429244,-1.0,71000,1.4146328,0.14999999,8821.163843393326
,9.1876e-07,,15.945723,17.448881,3551,9.6422884e-11,17.204754,-0.53296655,19.237656,4.605008,-0.74885833,17.448881,5022.1016,1.0012051,3.4414759,-0.25844285,22.235256,-0.95386255,-1.0,71020,1.414278,0.14999999,8825.276571035385
,0.00073233526,,15.946087,17.448881,3552,9.63686e-11,17.236662,-0.53286934,19.237656,2.9899886,-0.7491399,17.448881,5022.2227,0.9858057,1.8441147,-0.18818171,22.234089,-0.72991085,-0.79591835,71040,1.4139137,0.14999999,8829.375141859055
,0.0007325413,,15.946485,17.448881,3553,9.631437e-11,17.362488,-0.5327511,19.237656,2.9883149,-0.7494212,17.448881,5022.2227,0.9859678,2.664327,-0.09859199,22.233793,-0.8008102,-0.79591835,71060,1.413516,0.14999999,8833.512102365494
,0.00073274743,,15.946881,17.448881,3554,9.626017e-11,17.35361,-0.5326381,19.237656,2.9866438,-0.7497024,17.448881,5022.2266,0.98622066,2.9865851,-0.11648092,22.235079,-0.4726454,-0.79591835,71080,1.4131193,0.14999999,8837.580471992493
,0.6841524,,15.947277,17.448881,3555,9.620602e-11,17.357483,-0.532509,19.237656,2.843595,-0.74998355,17.448881,5022.2305,1.0110251,2.822403,-0.059642944,22.225367,-0.6025559,-0.46938777,71100,1.4127235,0.14999999,8841.651683807373
,0.0007330186,,15.947685,17.448881,3556,9.615193e-11,17.393835,-0.53236955,19.237656,2.985594,-0.75007236,17.448881,5022.1953,0.98587966,1.2154958,-0.047838446,22.226093,-0.83673114,-0.79591835,71120,1.4123154,0.14999999,8845.79494524002
,0.00073322456,,15.9480715,17.448881,3557,9.6097866e-11,17.322863,-0.5322581,19.237656,2.9839287,-0.75035334,17.448881,5022.2344,0.9861066,2.893975,-0.12146478,22.226913,-1.0483584,-0.79591835,71140,1.4119291,0.14999999,8849.933613538742
,9.2039295e-07,,15.948422,17.448881,3558,9.604385e-11,17.20121,-0.5322294,19.237656,4.6079426,-0.7506342,17.448881,5022.3945,1.0011777,3.8285193,-0.41626424,22.230099,-1.1191567,-1.0,71160,1.4115782,0.14999999,8854.489416599274
,9.206519e-07,,15.948772,17.448881,3559,9.59899e-11,17.194447,-0.5322942,19.237656,4.603276,-0.7509152,17.448881,5022.5625,1.0014554,4.163932,-0.7637965,22.232056,-0.9375363,-1.0,71180,1.4112282,0.14999999,8858.612850666046
,9.2091005e-07,,15.94914,17.448881,3560,9.593597e-11,17.256792,-0.5321913,19.237656,4.598623,-0.75119615,17.448881,5022.664,1.001373,2.8826513,-0.16723374,22.227882,-1.0990185,-1.0,71200,1.410861,0.14999999,8862.682573318481
,9.211692e-07,,15.9494915,17.448881,3561,9.58821e-11,17.1985,-0.53222275,19.237656,4.593981,-0.751477,17.448881,5022.8203,1.0016274,4.077366,-0.6451509,22.22945,-0.8407341,-1.0,71220,1.4105091,0.14999999,8866.789412021637
,9.214275e-07,,15.949877,17.448881,3562,9.5828276e-11,17.322618,-0.5321068,19.237656,4.5893497,-0.7517578,17.448881,5022.8594,1.0012169,1.7080221,-0.120835036,22.219645,-0.9302858,-1.0,71240,1.4101238,0.14999999,8870.051141500473
,0.0007344611,,15.950246,17.448881,3563,9.5774486e-11,17.26812,-0.53200173,19.237656,2.9813294,-0.75203854,17.448881,5022.957,0.9860518,2.0870237,-0.15877134,22.220636,-0.82316715,-0.79591835,71260,1.4097548,0.14999999,8874.988149881363
,0.0007346671,,15.950638,17.448881,3564,9.572075e-11,17.34474,-0.5318895,19.237656,2.979673,-0.7523189,17.448881,5022.9688,0.9862926,2.9421692,-0.11746558,22.221731,-0.7130568,-0.79591835,71280,1.4093628,0.14999999,8879.44588804245
,0.0007348731,,15.951036,17.448881,3565,9.566706e-11,17.37016,-0.5317696,19.237656,2.9780192,-0.75259924,17.448881,5022.957,0.98640954,2.4996796,-0.09055965,22.220694,-0.60723484,-0.79591835,71300,1.4089642,0.14999999,8884.572602272034
,0.37818053,,15.951444,17.448881,3566,9.561341e-11,17.402105,-0.53163844,19.237656,2.786527,-0.7528795,17.448881,5022.914,1.0099523,2.2684863,-0.050152767,22.221523,-0.45640707,-0.5102041,71320,1.4085569,0.14999999,8889.428831338882
,0.37824646,,15.951834,17.448881,3567,9.555981e-11,17.3448,-0.53150666,19.237656,2.785132,-0.75305384,17.448881,5022.9297,1.0101167,2.6795835,-0.07179369,22.221947,-0.4221642,-0.5102041,71340,1.4081669,0.14999999,8895.062790632248
,0.68637586,,15.952209,17.448881,3568,9.550625e-11,17.294497,-0.5313836,19.237656,2.846625,-0.7532281,17.448881,5022.996,1.0112593,2.803811,-0.10235522,22.222866,-0.29973108,-0.46938777,71360,1.4077911,0.14999999,8900.927778959274
,1.1565257,,15.952563,17.448881,3569,9.5452736e-11,17.215422,-0.53132015,19.237656,2.969561,-0.75331604,17.448881,5023.1445,1.0109805,2.5225618,-0.31597888,22.221367,-0.31742498,-0.42857143,71380,1.4074373,0.14999999,8905.171261787415
,1.8094008,,15.9529085,17.448881,3570,9.5399265e-11,17.182219,-0.53124505,19.237656,3.1716764,-0.7532722,17.448881,5023.3203,1.0098578,3.1342375,-0.27412286,22.222965,-0.19180842,-0.3877551,71400,1.4070921,0.14999999,8908.571395158768
,3.5462027,,15.95315,17.448881,3571,9.534584e-11,16.81762,-0.5312733,19.237656,3.9047558,-0.75304556,17.448881,5023.8633,1.0052761,3.7781432,-0.6414445,22.221767,-0.49050212,-0.30612245,71420,1.4068508,0.14999999,8914.207558631897
,0.20621288,,15.953543,17.448881,3572,9.529247e-11,17.356277,-0.53113705,19.237656,20.570541,-0.752333,17.448881,5023.867,1.0124503,3.2574193e-05,-0.0501284,22.21807,0.1565221,0.2244898,71440,1.4064579,0.14999999,8919.884644508362
,1.8081039,,15.951564,17.448881,3573,9.523913e-11,8.881597,-0.53150994,19.237656,3.1686826,-0.75255513,17.448881,5032.3438,1.0097328,0.023976898,-1.8742139,22.21608,-0.36827132,-0.3877551,71460,1.4084368,0.14999999,8924.60837984085
,1.8076952,,15.951938,17.448881,3574,9.5185845e-11,17.288795,-0.53140724,19.237656,3.1667612,-0.75232905,17.448881,5032.414,1.0099486,3.1369524,-0.1735063,22.217106,-0.1798286,-0.3877551,71480,1.4080629,0.14999999,8930.37980389595
,2.7064528,,15.952122,17.448881,3575,9.51326e-11,16.610657,-0.531447,19.237656,13.080389,-0.75210315,17.448881,5033.168,1.0077008,2.1612709,-0.68350977,22.219742,-0.05798907,0.020408163,71500,1.4078789,0.14999999,8934.579680919647
,3.5411727,,15.951676,17.448881,3576,9.50794e-11,14.359677,-0.5316219,19.237656,3.8991146,-0.7516261,17.448881,5036.168,1.0055436,2.167238,-1.1634985,22.217024,-0.45040554,-0.30612245,71520,1.4083242,0.14999999,8940.207171916962
,1.8051425,,15.95208,17.448881,3577,9.5026244e-11,17.391945,-0.5314924,19.237656,3.163635,-0.75091594,17.448881,5036.133,1.0099566,2.6237187,-0.07363519,22.212145,-0.44385752,-0.3877551,71540,1.4079208,0.14999999,8946.154393196106
,1.1534936,,15.952472,17.448881,3578,9.4973134e-11,17.357866,-0.5313631,19.237656,2.9603653,-0.75069094,17.448881,5036.1367,1.0113137,2.8618486,-0.078478806,22.212496,-0.14426541,-0.42857143,71560,1.4075289,0.14999999,8949.329780340195
,5.5911093,,15.952606,17.448881,3579,9.492008e-11,16.430788,-0.53143966,19.237656,7.259535,-0.750648,17.448881,5037.0625,0.9965904,6.017418,-0.81652087,22.212727,-0.34659573,-0.14285715,71580,1.4073944,0.14999999,8955.112920999527
,1.8023475,,15.952981,17.448881,3580,9.486705e-11,17.291527,-0.531351,19.237656,3.1598227,-0.7493664,17.448881,5037.129,1.0103022,3.1596053,-0.20991212,22.212795,-0.58998156,-0.3877551,71600,1.4070196,0.14999999,8960.82317829132
,8.038795e-09,,15.953376,17.448881,3581,9.481407e-11,17.37117,-0.5312122,19.237656,42.00405,-0.7491424,17.448881,5037.125,1.0134047,8.084067e-19,-0.045235895,22.211128,0.84987694,0.79591835,71620,1.4066248,0.14999999,8966.534562826157
,0.6837681,,15.949629,17.448881,3582,9.476114e-11,2.5284457,-0.53184325,19.237656,2.837511,-0.7494216,17.448881,5051.953,1.0113693,6.9772915e-16,-2.7999933,22.207478,-0.6090408,-0.46938777,71640,1.4103718,0.14999999,8970.53641629219
,0.19291577,,15.95003,17.448881,3583,9.4708255e-11,17.386786,-0.5317058,19.237656,2.765384,-0.7495099,17.448881,5051.926,1.0075794,2.5967317,-0.050880272,22.20668,-0.51444525,-0.5510204,71660,1.4099703,0.14999999,8976.115416288376
,0.19295923,,15.950422,17.448881,3584,9.465541e-11,17.355284,-0.531567,19.237656,2.7640228,-0.74973506,17.448881,5051.9297,1.0077572,2.69012,-0.041131914,22.207333,-0.6309352,-0.5510204,71680,1.4095783,0.14999999,8981.570620775223
,0.09173569,,15.950824,17.448881,3585,9.460262e-11,17.388546,-0.5314327,19.237656,2.7839084,-0.74996024,17.448881,5051.8984,1.0040206,2.7243838,-0.058031715,22.20689,-0.6377262,-0.59183675,71700,1.4091768,0.14999999,8986.97411608696
,0.09175894,,15.951224,17.448881,3586,9.454986e-11,17.388445,-0.5313001,19.237656,2.782524,-0.75021356,17.448881,5051.871,1.0042063,2.6957517,-0.06029198,22.207626,-0.4159022,-0.59183675,71720,1.4087763,0.14999999,8992.462485551834
,0.37726918,,15.951607,17.448881,3587,9.449715e-11,17.326675,-0.53118,19.237656,2.772756,-0.75046676,17.448881,5051.9062,1.0105358,2.421899,-0.103989355,22.2043,-0.1987341,-0.5102041,71740,1.4083939,0.14999999,8998.187361717224
,4.43249,,15.951862,17.448881,3588,9.444448e-11,16.867615,-0.5312002,19.237656,4.4731884,-0.75064033,17.448881,5052.4023,1.0024785,4.454758,-0.61427647,22.201256,-0.40083414,-0.26530612,71760,1.4081383,0.14999999,9003.77044081688
,0.6839478,,15.952232,17.448881,3589,9.439186e-11,17.27767,-0.53108543,19.237656,2.8311138,-0.7496844,17.448881,5052.4805,1.011608,2.70587,-0.121677525,22.200554,-0.50096846,-0.46938777,71780,1.4077682,0.14999999,9011.919159412384
,0.684008,,15.952624,17.448881,3590,9.4339286e-11,17.360178,-0.5309462,19.237656,2.8296704,-0.7497724,17.448881,5052.4805,1.0117677,2.7143269,-0.042525586,22.200941,-0.30108163,-0.46938777,71800,1.4073763,0.14999999,9017.84552359581
,2.6199615,,15.952916,17.448881,3591,9.428675e-11,17.000063,-0.53088045,19.237656,3.457374,-0.74986047,17.448881,5052.84,1.0082607,3.4490032,-0.3066344,22.200157,-0.854908,-0.3469388,71820,1.4070845,0.14999999,9023.012669801712
,9.192666e-07,,15.953295,17.448881,3592,9.423425e-11,17.314728,-0.5307662,19.237656,4.6219473,-0.74940956,17.448881,5052.8867,1.0005215,1.8933395,-0.12797613,22.205338,-0.8467067,-1.0,71840,1.4067059,0.14999999,9028.387085914612
,0.0007327366,,15.953674,17.448881,3593,9.418181e-11,17.31442,-0.5306535,19.237656,2.9920847,-0.7496879,17.448881,5052.9297,0.9860114,2.8488982,-0.12607214,22.210049,-0.5149199,-0.79591835,71860,1.4063263,0.14999999,9032.664001464844
,0.0007329407,,15.954068,17.448881,3594,9.4129406e-11,17.370594,-0.5305204,19.237656,2.990427,-0.749966,17.448881,5052.922,0.985563,0.47818625,-0.038733307,22.199207,-0.6253323,-0.79591835,71880,1.4059324,0.14999999,9036.948657751083
,0.37718517,,15.954467,17.448881,3595,9.4077045e-11,17.387749,-0.5303922,19.237656,2.7701201,-0.750244,17.448881,5052.8945,1.0109423,2.092193,-0.05457577,22.203701,-0.2726925,-0.5102041,71900,1.4055338,0.14999999,9041.698939323425
,2.6214206,,15.954779,17.448881,3596,9.4024726e-11,17.074375,-0.53034735,19.237656,3.4576256,-0.75041723,17.448881,5053.1797,1.0084802,3.4426498,-0.38056025,22.200207,-0.39606717,-0.3469388,71920,1.4052219,0.14999999,9045.958273649216
,1.1526585,,15.955142,17.448881,3597,9.3972455e-11,17.26229,-0.53023285,19.237656,2.9484649,-0.74996656,17.448881,5053.2773,1.012033,2.9480581,-0.12644365,22.200891,-0.33893493,-0.42857143,71940,1.4048586,0.14999999,9050.235520362854
,1.803353,,15.955483,17.448881,3598,9.392025e-11,17.181032,-0.53014374,19.237656,3.1490588,-0.7499241,17.448881,5053.453,1.0109968,3.1477022,-0.22145593,22.202145,-0.31534025,-0.3877551,71960,1.4045172,0.14999999,9056.02160525322
,2.6195436,,15.955813,17.448881,3599,9.386806e-11,17.145344,-0.53006876,19.237656,3.4519906,-0.7497009,17.448881,5053.668,1.0091621,3.4121337,-0.2713445,22.203962,-0.2964261,-0.3469388,71980,1.4041872,0.14999999,9060.299488782883
,2.6183655,,15.95614,17.448881,3600,9.381591e-11,17.131828,-0.53000677,19.237656,3.4496415,-0.7492511,17.448881,5053.9023,1.0094125,3.4463153,-0.315825,22.205276,-0.21318355,-0.3469388,72000,1.403861,0.14999999,9064.62071299553
,3.5311854,,15.9564295,17.448881,3601,9.3763816e-11,16.99525,-0.530013,19.237656,3.8791547,-0.7488018,17.448881,5054.2617,1.0070205,3.848929,-0.561561,22.206951,-0.26544967,-0.30612245,72020,1.4035711,0.14999999,9069.58410191536
,3.528706,,15.956725,17.448881,3602,9.371176e-11,17.027033,-0.5299743,19.237656,3.8760567,-0.7480994,17.448881,5054.5977,1.0073034,3.813846,-0.39721838,22.20839,-0.3492526,-0.30612245,72040,1.4032755,0.14999999,9075.282248020172
,3.526231,,15.957088,17.448881,3603,9.3659754e-11,17.26336,-0.5298803,19.237656,3.8729649,-0.7473978,17.448881,5054.6914,1.0073913,3.1119418,-0.19840343,22.206718,-0.18377486,-0.30612245,72060,1.4029121,0.14999999,9079.645313978195
,3.523761,,15.957274,17.448881,3604,9.360779e-11,16.6238,-0.5299153,19.237656,3.8698802,-0.74669707,17.448881,5055.426,1.0076431,3.7008128,-0.6630139,22.207224,-0.44190574,-0.30612245,72080,1.4027262,0.14999999,9084.13397526741
,2.6098595,,15.957654,17.448881,3605,9.355586e-11,17.328135,-0.5297866,19.237656,3.437039,-0.74599725,17.448881,5055.457,1.0099667,2.3419516,-0.073219255,22.200745,-0.29164863,-0.3469388,72100,1.4023466,0.14999999,9088.396465539932
,2.6086948,,15.957972,17.448881,3606,9.3503975e-11,17.104548,-0.52972674,19.237656,3.4347174,-0.7455509,17.448881,5055.7188,1.0102149,3.4343207,-0.32357103,22.202023,-0.320525,-0.3469388,72120,1.402029,0.14999999,9092.332184314728
,2.607532,,15.958315,17.448881,3607,9.3452135e-11,17.195124,-0.52964747,19.237656,3.4324007,-0.745105,17.448881,5055.883,1.0104465,3.3771458,-0.25435355,22.203117,-0.45990276,-0.3469388,72140,1.4016857,0.14999999,9098.418147325516
,1.793884,,15.958707,17.448881,3608,9.340034e-11,17.371424,-0.5295144,19.237656,3.12973,-0.74465954,17.448881,5055.867,1.0121157,2.5126839,-0.058843028,22.198406,-0.49308538,-0.3877551,72160,1.4012938,0.14999999,9103.051235437393
,1.7934896,,15.9591,17.448881,3609,9.334859e-11,17.37521,-0.5293758,19.237656,3.1278841,-0.7444396,17.448881,5055.8516,1.0120653,2.1679394,-0.042139485,22.19497,-0.34736416,-0.3877551,72180,1.4009008,0.14999999,9109.253684520721
,1.7930955,,15.959454,17.448881,3610,9.329688e-11,17.24098,-0.5292807,19.237656,3.1260414,-0.74421984,17.448881,5055.9727,1.01228,3.1256857,-0.1977262,22.196045,-0.24585018,-0.3877551,72200,1.400547,0.14999999,9115.396102190018
,2.6046526,,15.959761,17.448881,3611,9.324521e-11,17.064936,-0.5292553,19.237656,3.4244661,-0.7440002,17.448881,5056.2656,1.0106403,3.3219948,-0.44947088,22.195505,-0.41844678,-0.3469388,72220,1.40024,0.14999999,9121.533787488937
,1.7919056,,15.960153,17.448881,3612,9.319359e-11,17.37352,-0.5291314,19.237656,3.122251,-0.7435561,17.448881,5056.25,1.0124962,2.8565555,-0.0923679,22.194736,-0.38641724,-0.3877551,72240,1.399848,0.14999999,9125.805068969727
,1.791513,,15.960527,17.448881,3613,9.314201e-11,17.317707,-0.5290179,19.237656,3.120418,-0.7433369,17.448881,5056.297,1.0126858,3.0334225,-0.13154979,22.19545,-0.3355112,-0.3877551,72260,1.3994732,0.14999999,9130.084605455399
,1.7911206,,15.9608555,17.448881,3614,9.3090466e-11,17.146866,-0.5289286,19.237656,3.1185884,-0.7431179,17.448881,5056.5117,1.0128978,3.1142824,-0.21847107,22.196415,-0.47893277,-0.3877551,72280,1.3991451,0.14999999,9134.29522562027
,1.1445408,,15.961251,17.448881,3615,9.303898e-11,17.390978,-0.52879137,19.237656,2.921987,-0.7428991,17.448881,5056.4805,1.0136486,2.6316357,-0.045785554,22.194275,-0.3775646,-0.42857143,72300,1.3987494,0.14999999,9138.506250858307
,1.7906572,,15.961605,17.448881,3616,9.298752e-11,17.239485,-0.528681,19.237656,3.1152313,-0.7428591,17.448881,5056.5977,1.0131173,3.061125,-0.1429087,22.195236,-0.27843696,-0.3877551,72320,1.3983955,0.14999999,9142.811290740967
,1.7902659,,15.961911,17.448881,3617,9.29361e-11,17.06907,-0.5286285,19.237656,3.1134107,-0.74264055,17.448881,5056.8867,1.0132701,2.9001193,-0.35213614,22.195133,-0.34963068,-0.3877551,72340,1.3980894,0.14999999,9147.14046216011
,1.7898749,,15.962263,17.448881,3618,9.288475e-11,17.23713,-0.52853096,19.237656,3.111593,-0.74242216,17.448881,5057.0117,1.0134815,3.1103802,-0.18886288,22.196177,-0.5448561,-0.3877551,72360,1.3977375,0.14999999,9151.4390873909
,1.1437454,,15.962656,17.448881,3619,9.283342e-11,17.381678,-0.5283905,19.237656,2.9156928,-0.7422039,17.448881,5056.992,1.0139544,2.0362675,-0.033428483,22.19025,-0.25684768,-0.42857143,72380,1.3973446,0.14999999,9157.469306707382
