ReturnMin,DenMISEMeanLog,delta,Regret/t,ReturnAbsMax,TimeElapsed,TimestepsSoFar,IWFirstEpisode,ReturnMax,LQGmu1_higher,LQGsigma_higher,DenMISELogFirst,Iteration,Bound,LQGmu1_actor,DenMISELogLast,IWMean,Regret,ReturnStepMax,IWMax,IWLastEpisode,ReturnLastEpisode,ReturnMean,IWMin
,-0.49189675,5.471449e-11,1.2161198,17.43319,15097.997586488724,94280,4.253593e-10,17.43319,-1.0,0.14999999,-1.6830399,4714,21.559116,-1.4484413,-0.052731276,1.0023636,5732.789,19.222101,4.2961726,1.2363932,17.351778,16.14388,
,-0.49284127,5.4691283e-11,1.2158985,17.43319,15103.461409807205,94300,4.2544937e-10,17.43319,-1.0,0.14999999,-1.683252,4715,21.56192,-1.1808717,-4.947515,1.0026295,5732.9688,19.222101,4.293173,4.292274,17.191463,16.144102,
,-0.49298245,5.4668093e-11,1.2156754,17.43319,15108.961720228195,94320,4.2553946e-10,17.43319,-1.0,0.14999999,-1.683464,4716,21.564064,-1.0428874,-1.1614033,1.002856,5733.125,19.222101,4.290177,4.106594,17.197632,16.144325,
,-0.4929519,5.4644914e-11,1.2154541,17.43319,15114.413655757904,94340,4.2562956e-10,17.43319,-1.0,0.14999999,-1.6836761,4717,21.564451,-0.8715657,-0.35143647,1.0029811,5733.297,19.222101,4.287187,3.628226,17.194532,16.144547,
,-0.4928637,5.462175e-11,1.2152061,17.43319,15119.874510765076,94360,4.2571968e-10,17.43319,-1.0,0.14999999,-1.6838881,4718,21.558952,-0.898157,-0.07941615,1.0027599,5733.3438,19.222101,4.284201,1.9957777,17.31111,16.144794,
,-0.49277854,5.4598607e-11,1.2149639,17.43319,15125.285609483719,94380,4.2580983e-10,17.43319,-1.0,0.14999999,-1.6841,4719,21.554638,-0.7396851,-0.09370245,1.0026085,5733.414,19.222101,4.281222,2.3196008,17.284328,16.145037,
,-0.49267817,5.4575476e-11,1.2147026,17.43319,15133.585882663727,94400,2.1949502e-06,17.43319,-0.79591835,0.14999999,-1.6843119,4720,21.550318,-0.64273936,-0.02148134,0.9918656,5733.3984,19.222101,2.7940907,2.5329692,17.377731,16.145298,
,-0.49257204,5.4552356e-11,1.2144432,17.43319,15141.226879358292,94420,0.47686595,17.43319,-0.3469388,0.14999999,-1.6845237,4721,21.548143,-0.27783313,0.015793974,0.9955177,5733.383,19.222101,3.7449691,0.37455666,17.378052,16.145557,
,-0.49256378,5.4529253e-11,1.2142277,17.43319,15148.761883974075,94440,0.47691882,17.43319,-0.3469388,0.14999999,-1.6846346,4722,21.549843,-0.07257992,-0.44773713,0.99574715,5733.586,19.222101,3.7427933,3.7426515,17.157034,16.145773,
,-0.49271992,5.4506167e-11,1.2145329,17.43319,15155.31385588646,94460,8.902934,17.43319,-0.10204082,0.14999999,-1.6847453,4723,21.555882,-0.059088893,-1.225778,0.991751,5736.2344,19.222101,9.695185,8.887732,14.712987,16.145468,
,-0.4928886,5.448309e-11,1.2147484,17.43319,15162.500168561935,94480,8.888064,17.43319,-0.10204082,0.14999999,-1.6830738,4724,21.557888,-0.035184823,-1.280282,0.9923998,5738.4688,19.222101,9.67737,9.184032,15.127196,16.145252,
,-0.4930773,5.446003e-11,1.2154408,17.43319,15167.67525601387,94500,8.87325,17.43319,-0.10204082,0.14999999,-1.6814057,4725,21.556515,0.050864615,-1.3768419,0.99312395,5742.953,19.222101,9.659632,9.541935,12.870683,16.14456,
,-0.49333474,5.4436986e-11,1.2169323,17.43319,15173.723623275757,94520,11.501753,17.43319,0.14285715,0.14999999,-1.6797411,4726,21.557783,0.36805588,-1.7023259,1.0253422,5751.2188,19.222101,20.42145,12.090851,9.088539,16.143068,
,-0.49372634,5.4413956e-11,1.2186832,17.43319,15180.507754325867,94540,2.1800965e-06,17.43319,-0.79591835,0.14999999,-1.677522,4727,21.545553,-0.8124367,-2.3688908,0.9916832,5760.7188,19.222101,2.796548,2.388392e-12,7.87129,16.141317,
,-0.4936353,5.4390943e-11,1.2184296,17.43319,15187.89229297638,94560,2.180558e-06,17.43319,-0.79591835,0.14999999,-1.6777335,4728,21.546684,-0.7197449,-0.054743264,0.9918551,5760.742,19.222101,2.7954855,2.7922878,17.339378,16.141571,
,-0.4935354,5.436794e-11,1.2181664,17.43319,15191.573741436005,94580,2.18102e-06,17.43319,-0.79591835,0.14999999,-1.677945,4729,21.546276,-0.8337814,-0.012449253,0.991937,5760.711,19.222101,2.7944248,2.3671548,17.388067,16.141834,
,-0.49344608,5.4344956e-11,1.2179146,17.43319,15197.841438770294,94600,2.1814797e-06,17.43319,-0.79591835,0.14999999,-1.6781564,4730,21.54722,-0.9075896,-0.06267249,0.9920985,5760.742,19.222101,2.793365,2.7428455,17.323448,16.142086,
,-0.49336445,5.432198e-11,1.2176723,17.43319,15205.974128484726,94620,2.1819415e-06,17.43319,-0.79591835,0.14999999,-1.6783679,4731,21.546263,-0.89200157,-0.099685244,0.99215066,5760.8125,19.222101,2.7923064,2.2271998,17.288015,16.142328,
,-0.4932807,5.4299024e-11,1.2174301,17.43319,15212.61007475853,94640,2.1824035e-06,17.43319,-0.79591835,0.14999999,-1.6785792,4732,21.545826,-0.9209966,-0.089227416,0.9922331,5760.883,19.222101,2.7912493,2.3684926,17.294878,16.14257,
,-0.49320132,5.427608e-11,1.2171898,17.43319,15217.834915399551,94660,4.2355555e-10,17.43319,-1.0,0.14999999,-1.6787905,4733,21.546736,-0.8034247,-0.10975663,1.0023289,5760.961,19.222101,4.2898555,2.5837383,17.272598,16.14281,
,-0.49310708,5.4253158e-11,1.2169361,17.43319,15225.31238937378,94680,2.1833257e-06,17.43319,-0.79591835,0.14999999,-1.6790017,4734,21.549377,-0.7546752,-0.049059644,0.99255884,5760.9766,19.222101,2.790073,2.7898533,17.351782,16.143064,
,-0.49301025,5.4230242e-11,1.2166767,17.43319,15233.276984930038,94700,2.183786e-06,17.43319,-0.79591835,0.14999999,-1.6792129,4735,21.549957,-0.8601264,-0.027133256,0.9926968,5760.961,19.222101,2.7890184,2.631397,17.370848,16.143324,
,-0.4929228,5.4207343e-11,1.2164307,17.43319,15240.594581604004,94720,2.1842484e-06,17.43319,-0.79591835,0.14999999,-1.679424,4736,21.550404,-0.97779465,-0.071820796,0.9928295,5761.0156,19.222101,2.7879653,2.6074882,17.308138,16.14357,
,-0.4928587,5.418446e-11,1.2162018,17.43319,15247.163138389587,94740,2.1847086e-06,17.43319,-0.79591835,0.14999999,-1.6796353,4737,21.546888,-0.5796439,-0.18177204,0.9927346,5761.1484,19.222101,2.7869136,1.5293837,17.221876,16.143799,
,-0.49275318,5.4161585e-11,1.2159386,17.43319,15253.363891601562,94760,2.1851693e-06,17.43319,-0.79591835,0.14999999,-1.6798463,4738,21.541222,-0.76057404,0.015299844,0.99251235,5761.117,19.222101,2.7858627,0.92630213,17.394426,16.144062,
,-0.4926567,5.413873e-11,1.215683,17.43319,15259.580684661865,94780,2.185632e-06,17.43319,-0.79591835,0.14999999,-1.6800574,4739,21.541908,-0.996745,-0.028440487,0.9926567,5761.117,19.222101,2.7848134,2.6614246,17.361345,16.144318,
,-0.49260053,5.411589e-11,1.2154579,17.43319,15265.03593301773,94800,4.241813e-10,17.43319,-1.0,0.14999999,-1.6802683,4740,21.542917,-0.9656832,-0.21958376,1.0022902,5761.2734,19.222101,4.2921596,3.3119256,17.206131,16.144543,
,-0.4925301,5.4093063e-11,1.215229,17.43319,15271.50996017456,94820,4.2427112e-10,17.43319,-1.0,0.14999999,-1.6804793,4741,21.541248,-1.0648478,-0.16066866,1.0022932,5761.4062,19.222101,4.2891808,3.0425024,17.229565,16.144772,
,-0.49251732,5.4070252e-11,1.2150059,17.43319,15278.541857481003,94840,4.2436096e-10,17.43319,-1.0,0.14999999,-1.6806902,4742,21.542088,-0.8798527,-0.43358958,1.0024428,5761.5625,19.222101,4.2862077,3.7371423,17.20045,16.144995,
,-0.49242958,5.4047454e-11,1.2147636,17.43319,15283.947707891464,94860,0.0021659106,17.43319,0.67346936,0.14999999,-1.680901,4743,21.540894,0.63194746,-0.07938262,0.9966476,5761.625,19.222101,43.236095,1.4903761e-23,17.302652,16.145237,
,-0.49289697,5.402467e-11,1.2170143,17.43319,15289.362702846527,94880,2.1879364e-06,17.43319,-0.79591835,0.14999999,-1.6811115,4744,21.540092,-0.96435714,-2.7025282,0.99270236,5773.5156,19.222101,2.7839994,8.35734e-19,5.468641,16.142986,
,-0.49282798,5.4001907e-11,1.2167835,17.43319,15294.690664052963,94900,4.2462894e-10,17.43319,-1.0,0.14999999,-1.6813222,4745,21.542835,-0.9868125,-0.1578369,1.0025959,5773.6406,19.222101,4.2850227,3.0276504,17.232922,16.143217,
,-0.49276507,5.397915e-11,1.2165565,17.43319,15300.0349214077,94920,4.2471887e-10,17.43319,-1.0,0.14999999,-1.6815329,4746,21.541836,-1.0561125,-0.19681534,1.0026381,5773.7812,19.222101,4.2820587,3.2256422,17.211323,16.143444,
,-0.49274424,5.395641e-11,1.2163372,17.43319,15305.35393190384,94940,4.24808e-10,17.43319,-1.0,0.14999999,-1.6817436,4747,21.542511,-0.9449884,-0.39682975,1.0027778,5773.953,19.222101,4.279099,3.687844,17.195002,16.143663,
,-0.49266744,5.3933684e-11,1.2161026,17.43319,15310.71188545227,94960,4.2489712e-10,17.43319,-1.0,0.14999999,-1.6819543,4748,21.54013,-1.1483648,-0.1303951,1.002738,5774.0547,19.222101,4.2761455,2.832971,17.252096,16.143898,
,-0.4927532,5.3910976e-11,1.2158833,17.43319,15317.589585065842,94980,4.249871e-10,17.43319,-1.0,0.14999999,-1.6821648,4749,21.54201,-0.8960779,-0.90234387,1.0029482,5774.2266,19.222101,4.273198,4.0203433,17.19036,16.144117,
,-0.49266726,5.3888276e-11,1.2156429,17.43319,15323.517327547073,95000,4.2507625e-10,17.43319,-1.0,0.14999999,-1.6823753,4750,21.537659,-0.9060171,-0.08723548,1.0027927,5774.297,19.222101,4.270255,2.282842,17.294806,16.144358,
,-0.49258256,5.3865593e-11,1.2154026,17.43319,15329.034468889236,95020,2.1911646e-06,17.43319,-0.79591835,0.14999999,-1.6825858,4751,21.538998,-0.7551278,-0.09346558,0.992837,5774.375,19.222101,2.7822587,2.2306097,17.273745,16.144598,
,-0.49248588,5.3842923e-11,1.215147,17.43319,15334.39028596878,95040,2.1916264e-06,17.43319,-0.79591835,0.14999999,-1.6827964,4752,21.539583,-0.7552912,-0.025674699,0.992975,5774.383,19.222101,2.781216,2.6297302,17.36003,16.144854,
,-0.4923891,5.382027e-11,1.2148952,17.43319,15340.56129360199,95060,2.1920864e-06,17.43319,-0.79591835,0.14999999,-1.6830068,4753,21.540167,-0.7948481,-0.025403038,0.9931131,5774.3984,19.222101,2.780174,2.6297934,17.341684,16.145105,
,-0.4922957,5.379763e-11,1.2146397,17.43319,15345.914150238037,95080,2.1925484e-06,17.43319,-0.79591835,0.14999999,-1.6832172,4754,21.541275,-0.78334105,-0.041727465,0.99328077,5774.3984,19.222101,2.7791333,2.7728717,17.357231,16.14536,
,-0.49220148,5.3775002e-11,1.2143841,17.43319,15352.127426147461,95100,2.1930105e-06,17.43319,-0.79591835,0.14999999,-1.6834275,4755,21.542309,-0.9738592,-0.036643017,0.9934438,5774.3984,19.222101,2.7780938,2.7491977,17.367083,16.145617,
,-0.49213505,5.375239e-11,1.2141571,17.43319,15359.782855510712,95120,2.1934707e-06,17.43319,-0.79591835,0.14999999,-1.6836377,4756,21.538948,-0.7589691,-0.16999811,0.99335647,5774.5312,19.222101,2.7770553,1.5598015,17.222212,16.145844,
,-0.49203846,5.37298e-11,1.2139034,17.43319,15367.543670415878,95140,2.1939331e-06,17.43319,-0.79591835,0.14999999,-1.683848,4757,21.539604,-0.79763895,-0.025614236,0.99349785,5774.539,19.222101,2.7760184,2.6470795,17.34851,16.146097,
,-0.49194512,5.3707212e-11,1.2136517,17.43319,15374.31949043274,95160,2.1943933e-06,17.43319,-0.79591835,0.14999999,-1.6840582,4758,21.540718,-0.87179166,-0.041361243,0.9936657,5774.5547,19.222101,2.774983,2.7717445,17.349115,16.146349,
,-0.49185804,5.3684647e-11,1.2134094,17.43319,15381.300971269608,95180,2.1948538e-06,17.43319,-0.79591835,0.14999999,-1.6842684,4759,21.540865,-0.88861984,-0.071416624,0.99377877,5774.617,19.222101,2.773948,2.5134845,17.295944,16.146591,
,-0.49177307,5.366209e-11,1.2131691,17.43319,15386.87641119957,95200,2.1953165e-06,17.43319,-0.79591835,0.14999999,-1.6844784,4760,21.540512,-0.8458316,-0.07997405,0.99386436,5774.6797,19.222101,2.7729146,2.3802068,17.291653,16.146832,
,-0.49168321,5.363955e-11,1.212925,17.43319,15392.482010126114,95220,2.1957771e-06,17.43319,-0.79591835,0.14999999,-1.6846884,4761,21.541239,-1.0614827,-0.05931358,0.99401087,5774.7344,19.222101,2.7718825,2.6701434,17.30642,16.147076,
,-0.49166888,5.3617024e-11,1.2127037,17.43319,15398.072696447372,95240,4.2615025e-10,17.43319,-1.0,0.14999999,-1.6848985,4762,21.542187,-0.8342677,-0.41631025,1.0033005,5774.8906,19.222101,4.2769265,3.707987,17.200768,16.147297,
,-0.4915763,5.3594514e-11,1.2124557,17.43319,15403.687634468079,95260,2.1966987e-06,17.43319,-0.79591835,0.14999999,-1.6851084,4763,21.54,-0.5058209,-0.054197714,0.9940576,5774.922,19.222101,2.7707412,2.7174602,17.327116,16.147545,
,-0.49147987,5.357202e-11,1.212204,17.43319,15409.297547340393,95280,3.1308167,17.43319,0.30612245,0.14999999,-1.6853184,4764,21.538513,0.49030495,-0.02578226,1.0146934,5774.9375,19.222101,26.901268,1.1846289e-06,17.348972,16.147797,
,-0.49190366,5.354953e-11,1.2141418,17.43319,15415.246258735657,95300,6.578687,17.43319,-0.14285715,0.14999999,-1.6848713,4765,21.534845,0.0232099,-2.5232139,0.9888187,5785.3906,19.222101,8.232792,0.004483435,6.915904,16.145859,
,-0.4921401,5.352706e-11,1.2155914,17.43319,15421.27026295662,95320,2.193611e-06,17.43319,-0.79591835,0.14999999,-1.6837015,4766,21.532576,-0.7544351,-1.6075411,0.9937276,5793.5156,19.222101,2.7708743,4.44048e-06,9.230161,16.14441,
,-0.49204278,5.3504607e-11,1.2153358,17.43319,15426.823727369308,95340,2.1940712e-06,17.43319,-0.79591835,0.14999999,-1.6839113,4767,21.533142,-0.6769885,-0.021766007,0.9938626,5793.508,19.222101,2.7698455,2.6161563,17.369377,16.144665,
,-0.49193916,5.3482167e-11,1.2150803,17.43319,15432.411690473557,95360,2.1945316e-06,17.43319,-0.79591835,0.14999999,-1.684121,4768,21.531204,-0.8427624,0.0078005143,0.9938533,5793.508,19.222101,2.7688174,1.9271898,17.359459,16.14492,
,-0.49184915,5.345974e-11,1.2148304,17.43319,15438.050112724304,95380,2.194992e-06,17.43319,-0.79591835,0.14999999,-1.6843307,4769,21.531986,-1.0678189,-0.05658733,0.99400187,5793.5312,19.222101,2.7677913,2.6805048,17.331717,16.14517,
,-0.49184018,5.3437327e-11,1.214613,17.43319,15443.660592317581,95400,4.259975e-10,17.43319,-1.0,0.14999999,-1.6845404,4770,21.532341,-1.0135838,-0.44287825,1.0028914,5793.703,19.222101,4.2801437,3.7391217,17.194313,16.145388,
,-0.49179,5.341493e-11,1.2143917,17.43319,15449.244641542435,95420,4.2608686e-10,17.43319,-1.0,0.14999999,-1.6847501,4771,21.532085,-1.116957,-0.25499856,1.0029758,5793.8594,19.222101,4.277204,3.418082,17.196976,16.145609,
,-0.49183193,5.3392544e-11,1.2141724,17.43319,15454.861990690231,95440,4.2617626e-10,17.43319,-1.0,0.14999999,-1.6849597,4772,21.533678,-1.1558523,-0.6941254,1.0031681,5794.0312,19.222101,4.274268,3.928787,17.19617,16.145828,
,-0.4919285,5.3370173e-11,1.2139511,17.43319,15460.472308158875,95460,4.262657e-10,17.43319,-1.0,0.14999999,-1.6851691,4773,21.535639,-0.7632427,-0.9559619,1.0033816,5794.1875,19.222101,4.2713385,4.03242,17.194565,16.14605,
,-0.49182978,5.3347816e-11,1.2136974,17.43319,15466.07637500763,95480,4.2635515e-10,17.43319,-1.0,0.14999999,-1.6853787,4774,21.525936,-0.8441047,-0.024594158,1.0029149,5794.1875,19.222101,4.2684126,0.78437424,17.3661,16.146303,
,-0.49173808,5.3325473e-11,1.2134495,17.43319,15474.173433065414,95500,2.1977528e-06,17.43319,-0.79591835,0.14999999,-1.6855881,4775,21.527145,-0.74446815,-0.056113683,0.9938956,5794.2188,19.222101,2.766223,2.6716514,17.329145,16.146551,
,-0.49163982,5.3303147e-11,1.2131958,17.43319,15480.035828590393,95520,2.198214e-06,17.43319,-0.79591835,0.14999999,-1.6857975,4776,21.527472,-0.77476555,-0.016665714,0.99401695,5794.2188,19.222101,2.7652006,2.5498185,17.352692,16.146805,
,-0.49154425,5.328083e-11,1.2129459,17.43319,15486.458152294159,95540,2.198673e-06,17.43319,-0.79591835,0.14999999,-1.6860068,4777,21.528387,-0.72824204,-0.028575854,0.9941716,5794.242,19.222101,2.7641792,2.7096357,17.339636,16.147055,
,-0.49144465,5.325853e-11,1.2126846,17.43319,15493.532547473907,95560,2.1991343e-06,17.43319,-0.79591835,0.14999999,-1.6862161,4778,21.52829,-0.7318048,-0.009565251,0.9942668,5794.211,19.222101,2.763159,2.425329,17.392075,16.147316,
,-0.4913453,5.323625e-11,1.2124252,17.43319,15500.980068206787,95580,2.1995938e-06,17.43319,-0.79591835,0.14999999,-1.6864254,4779,21.528297,-0.9388391,-0.010660362,0.99436826,5794.1797,19.222101,2.7621398,2.4534526,17.394718,16.147575,
,-0.4912681,5.3213975e-11,1.2121925,17.43319,15505.933470487595,95600,2.2000552e-06,17.43319,-0.79591835,0.14999999,-1.6866347,4780,21.52624,-0.7881192,-0.11648973,0.9943529,5794.2812,19.222101,2.7611222,1.8979087,17.260555,16.147808,
,-0.49117324,5.3191715e-11,1.211937,17.43319,15514.24480676651,95620,2.2005147e-06,17.43319,-0.79591835,0.14999999,-1.6868439,4781,21.527294,-0.80861443,-0.032398887,0.99451464,5794.2734,19.222101,2.7601051,2.743484,17.363285,16.148064,
,-0.4910802,5.316947e-11,1.2116871,17.43319,15520.06511092186,95640,2.2009744e-06,17.43319,-0.79591835,0.14999999,-1.687053,4782,21.528393,-0.6617484,-0.03992883,0.99467963,5794.289,19.222101,2.7590897,2.758062,17.34819,16.148314,
,-0.49097583,5.314724e-11,1.2114315,17.43319,15525.643921613693,95660,8.925368,17.43319,-0.10204082,0.14999999,-1.687262,4783,21.52619,0.082591064,0.012508907,0.9929793,5794.2734,19.222101,9.725749,0.0024888334,17.375063,16.14857,
,-0.4912536,5.3125025e-11,1.2129154,17.43319,15531.232035160065,95680,2.1977946e-06,17.43319,-0.79591835,0.14999999,-1.6856068,4784,21.52589,-0.9650961,-1.8125285,0.9946336,5802.586,19.222101,2.758652,5.801785e-07,9.042547,16.147085,
,-0.4911837,5.310282e-11,1.2126904,17.43319,15536.86692404747,95700,2.1982537e-06,17.43319,-0.79591835,0.14999999,-1.6858158,4785,21.522888,-0.47569963,-0.15112899,0.99456453,5802.7188,19.222101,2.7576385,1.6376883,17.23006,16.14731,
,-0.49109432,5.3080634e-11,1.2124348,17.43319,15543.26684331894,95720,14.266514,17.43319,0.06122449,0.14999999,-1.6860248,4786,21.518795,0.027894083,-0.05797781,1.0183902,5802.711,19.222101,16.851748,0.0046530557,17.36169,16.147566,
,-0.49132752,5.3058457e-11,1.2138977,17.43319,15548.845908641815,95740,2.1926362e-06,17.43319,-0.79591835,0.14999999,-1.6832572,4787,21.515087,-1.1304833,-1.624408,0.9942129,5810.9297,19.222101,2.7572021,3.8061212e-06,9.144543,16.146103,
,-0.4913886,5.3036298e-11,1.2136784,17.43319,15554.358106136322,95760,4.2554027e-10,17.43319,-1.0,0.14999999,-1.6834661,4788,21.51628,-1.2696122,-0.77862805,1.0025958,5811.086,19.222101,4.276835,3.9687715,17.19738,16.146322,
,-0.4917183,5.3014152e-11,1.2134609,17.43319,15560.03900384903,95780,4.2562956e-10,17.43319,-1.0,0.14999999,-1.6836749,4789,21.51886,-1.0075879,-2.071928,1.002845,5811.258,19.222101,4.2739115,4.1986356,17.193726,16.14654,
,-0.49166435,5.2992014e-11,1.2132416,17.43319,15566.074388742447,95800,4.2571807e-10,17.43319,-1.0,0.14999999,-1.6838838,4790,21.518448,-1.2346561,-0.23632425,1.0029197,5811.4297,19.222101,4.2709923,3.3643215,17.193531,16.146759,
,-0.49190998,5.2969896e-11,1.2130222,17.43319,15573.533846855164,95820,4.258074e-10,17.43319,-1.0,0.14999999,-1.6840925,4791,21.520891,-1.0786293,-1.6706121,1.0031605,5811.5938,19.222101,4.268079,4.158525,17.193129,16.146978,
,-0.4919083,5.2947792e-11,1.2128029,17.43319,15579.749222517014,95840,4.2589593e-10,17.43319,-1.0,0.14999999,-1.6843011,4792,21.521954,-1.2565567,-0.48703244,1.0033207,5811.758,19.222101,4.265169,3.7728233,17.201136,16.147198,
,-0.4922044,5.2925702e-11,1.2125854,17.43319,15586.973518371582,95860,4.2598447e-10,17.43319,-1.0,0.14999999,-1.6845099,4793,21.524462,-0.868502,-1.9138359,1.003565,5811.922,19.222101,4.262266,4.1758595,17.192713,16.147415,
,-0.49211395,5.2903622e-11,1.2123413,17.43319,15593.714900255203,95880,4.2607387e-10,17.43319,-1.0,0.14999999,-1.6847185,4794,21.518951,-0.982811,-0.062264703,1.0033402,5811.9688,19.222101,4.259367,1.9274263,17.310093,16.14766,
,-0.492048,5.288156e-11,1.2121181,17.43319,15599.268151283264,95900,4.2616247e-10,17.43319,-1.0,0.14999999,-1.684927,4795,21.517843,-0.6168841,-0.17897294,1.0033734,5812.1094,19.222101,4.2564735,3.1600523,17.216383,16.147882,
,-0.49194172,5.2859505e-11,1.211853,17.43319,15606.406189203262,95920,8.906409,17.43319,-0.10204082,0.14999999,-1.6851356,4796,21.514612,0.24260226,0.01493985,0.99393356,5812.047,19.222101,9.71167,0.0072477655,17.420588,16.148148,
,-0.4922973,5.2837474e-11,1.2134342,17.43319,15613.097162246704,95940,0.11532662,17.43319,0.5102041,0.14999999,-1.6834887,4797,21.519377,0.3451113,-2.1911438,1.011225,5820.8438,19.222101,34.833996,4.845137,8.568791,16.146566,
,-0.4926809,5.281545e-11,1.2151299,17.43319,15620.031206607819,95960,4.8423953,17.43319,0.26530612,0.14999999,-1.6836731,4798,21.529425,0.09525767,-2.3432238,1.025262,5830.1875,19.222101,25.343704,24.043745,8.020272,16.14487,
,-0.49295872,5.2793443e-11,1.2166119,17.43319,15627.357434749603,95980,14.221615,17.43319,0.06122449,0.14999999,-1.6828728,4799,21.507603,0.10008859,-1.847677,1.0219423,5838.5156,19.222101,16.77385,16.44661,9.0220375,16.143389,
,-0.4932389,5.2771447e-11,1.2180977,17.43319,15634.610785961151,96000,4.2411982e-10,17.43319,-1.0,0.14999999,-1.680122,4800,21.505917,-1.3408065,-1.8587492,1.0027684,5846.867,19.222101,4.2571335,3.568497e-11,9.013445,16.141903,
,-0.4937695,5.2749465e-11,1.2178802,17.43319,15640.654554128647,96020,4.24208e-10,17.43319,-1.0,0.14999999,-1.6803304,4801,21.508614,-0.87364614,-3.0435667,1.0030236,5847.039,19.222101,4.2542477,4.223472,17.19124,16.14212,
,-0.49367958,5.2727496e-11,1.2176418,17.43319,15647.973385334015,96040,0.22504926,17.43319,-0.3877551,0.14999999,-1.6805387,4802,21.503963,-0.45526126,-0.064730994,0.996695,5847.117,19.222101,3.3950226,0.01494266,17.286165,16.142359,
,-0.4935952,5.270554e-11,1.217392,17.43319,15654.48104596138,96060,0.09903824,17.43319,-0.42857143,0.14999999,-1.6807,4803,21.504131,-0.08384779,-0.08494038,1.0001031,5847.133,19.222101,3.1040382,2.8499231,17.34216,16.142609,
,-0.49373838,5.26836e-11,1.2175446,17.43319,15662.15005850792,96080,11.146791,17.43319,-0.06122449,0.14999999,-1.6808876,4804,21.51474,0.08234686,-1.1815238,1.0020701,5849.086,19.222101,11.304328,8.570548,15.40986,16.142456,
,-0.49401075,5.2661677e-11,1.2190208,17.43319,15670.492765903473,96100,14.163502,17.43319,0.06122449,0.14999999,-1.678778,4805,21.50441,0.20628753,-1.8040158,1.025742,5857.3984,19.222101,16.706543,15.995103,9.042914,16.14098,
,-0.4943426,5.2639764e-11,1.2205658,17.43319,15674.96378660202,96120,4.22393e-10,17.43319,-1.0,0.14999999,-1.6760428,4806,21.503223,-1.1525985,-2.1138718,1.0027972,5866.039,19.222101,4.254907,1.9926161e-13,8.717209,16.139435,
,-0.49443224,5.261787e-11,1.2203465,17.43319,15682.340490579605,96140,4.2248083e-10,17.43319,-1.0,0.14999999,-1.6762509,4807,21.505152,-0.94154835,-0.9270626,1.0030068,5866.203,19.222101,4.252027,4.0059094,17.199055,16.139654,
,-0.4943531,5.259598e-11,1.2201138,17.43319,15690.44621181488,96160,4.2256867e-10,17.43319,-1.0,0.14999999,-1.676459,4808,21.502686,-1.1675972,-0.11613329,1.0029593,5866.3047,19.222101,4.249155,2.7687347,17.253532,16.139887,
,-0.49446595,5.2574105e-11,1.2198963,17.43319,15697.9305331707,96180,4.2265655e-10,17.43319,-1.0,0.14999999,-1.6766669,4809,21.504711,-1.1318604,-1.0407591,1.0031748,5866.4766,19.222101,4.246285,4.033944,17.18822,16.140104,
,-0.49452475,5.255225e-11,1.2196751,17.43319,15703.886670827866,96200,4.2274442e-10,17.43319,-1.0,0.14999999,-1.6768748,4810,21.506437,-0.8807854,-0.7806874,1.0033721,5866.633,19.222101,4.2434206,3.9451523,17.201643,16.140326,
,-0.49443546,5.2530404e-11,1.2194347,17.43319,15711.687764167786,96220,4.2283232e-10,17.43319,-1.0,0.14999999,-1.6770827,4811,21.501522,-1.1095114,-0.067993365,1.0031807,5866.6953,19.222101,4.2405624,2.0758069,17.298943,16.140566,
,-0.49446565,5.2508574e-11,1.2192173,17.43319,15719.652513742447,96240,4.2292025e-10,17.43319,-1.0,0.14999999,-1.6772906,4812,21.502983,-0.756726,-0.6419885,1.0033631,5866.867,19.222101,4.2377086,3.8715875,17.187452,16.140783,
,-0.49436662,5.248676e-11,1.218956,17.43319,15724.997657299042,96260,0.040337738,17.43319,-0.46938777,0.14999999,-1.6774983,4813,21.49329,-0.31207246,-0.021220569,1.0023429,5866.836,19.222101,2.9033318,0.43372798,17.384933,16.141045,
,-0.49433917,5.2464953e-11,1.2187557,17.43319,15731.583098173141,96280,0.2244108,17.43319,-0.3877551,0.14999999,-1.6776977,4814,21.493874,-0.22292233,-0.3645931,0.9964015,5867.086,19.222101,3.396733,3.3719416,17.116957,16.141245,
,-0.49437007,5.2443164e-11,1.2185898,17.43319,15738.604614973068,96300,6.532715,17.43319,-0.14285715,0.14999999,-1.6778587,4815,21.501781,-0.061936885,-0.63892084,0.99025565,5867.5156,19.222101,8.211131,4.3694983,16.930517,16.14141,
,-0.49453294,5.2421394e-11,1.2188702,17.43319,15745.005383253098,96320,6.525219,17.43319,-0.14285715,0.14999999,-1.6767106,4816,21.503942,-0.28610927,-1.268841,0.990867,5870.078,19.222101,8.198855,8.178505,14.804742,16.14113,
,-0.49452266,5.2399633e-11,1.2186832,17.43319,15748.73815536499,96340,0.92626804,17.43319,-0.30612245,0.14999999,-1.6755642,4817,21.498524,-0.54617816,-0.43568075,0.9901065,5870.3984,19.222101,4.3170757,4.0753703,17.035683,16.141317,
,-0.49442348,5.237788e-11,1.2184296,17.43319,15752.46841430664,96360,4.2219728e-10,17.43319,-1.0,0.14999999,-1.6755795,4818,21.49309,-1.1479864,-0.0067220964,1.002873,5870.3906,19.222101,4.239259,0.027547097,17.374214,16.141571,
