Bound,IWMax,LQGmu1_higher,DenMISELogFirst,ReturnLastEpisode,IWLastEpisode,ReturnStepMax,IWMean,Regret/t,DenMISELogLast,TimeElapsed,ReturnMin,Regret,ReturnMean,ReturnMax,delta,LQGsigma_higher,LQGmu1_actor,IWFirstEpisode,ReturnAbsMax,Iteration,DenMISEMeanLog,IWMin,TimestepsSoFar
21.92649,2.89919,-0.79591835,-0.6688468,17.339676,2.8756092,19.236118,0.99226665,1.2928543,-0.105710424,11426.853086233139,,5223.133,16.067146,17.44718,7.449356e-11,0.14999999,-0.798843,0.0012329352,17.44718,4040,-0.5020667,,80800
21.927668,2.897828,-0.79591835,-0.66909397,17.340174,2.8871062,19.236118,0.9924725,1.2925396,-0.082263246,11432.760973215103,,5223.1523,16.067461,17.44718,7.445671e-11,0.14999999,-0.61024994,0.0012332404,17.44718,4041,-0.50196487,,80820
21.921711,2.896468,-0.79591835,-0.6693411,17.427217,1.214235,19.236118,0.99226433,1.292202,0.018005852,11438.943328857422,,5223.082,16.067799,17.44718,7.441987e-11,0.14999999,-0.7038932,0.001233545,17.44718,4042,-0.5018381,,80840
21.920155,2.89511,-0.79591835,-0.66958815,17.34994,2.2446651,19.236118,0.9923118,1.2918835,-0.018566694,11445.118154287338,,5223.09,16.068117,17.44718,7.438306e-11,0.14999999,-0.7978254,0.0012338498,17.44718,4043,-0.5017204,,80860
21.921333,2.893754,-0.79591835,-0.66983515,17.348793,2.8813326,19.236118,0.99251664,1.2915688,-0.08015227,11450.597667217255,,5223.1016,16.068432,17.44718,7.434627e-11,0.14999999,-0.7919036,0.0012341546,17.44718,4044,-0.50161815,,80880
21.922459,2.8923998,-0.79591835,-0.6700821,17.35485,2.8673258,19.236118,0.992718,1.2912502,-0.07555645,11456.34143614769,,5223.1094,16.06875,17.44718,7.4309524e-11,0.14999999,-0.7547125,0.0012344595,17.44718,4045,-0.50151473,,80900
21.922848,2.8910475,-0.79591835,-0.670329,17.380299,2.6914513,19.236118,0.9928755,1.290926,-0.04963066,11462.13569355011,,5223.086,16.069075,17.44718,7.42728e-11,0.14999999,-0.85634047,0.0012347645,17.44718,4046,-0.5014049,,80920
21.923532,2.889697,-0.79591835,-0.6705758,17.313717,2.7690947,19.236118,0.99305254,1.2906189,-0.1214687,11467.951445817947,,5223.133,16.069382,17.44718,7.423609e-11,0.14999999,-0.77904516,0.0012350688,17.44718,4047,-0.5013127,,80940
21.924477,2.888349,-0.79591835,-0.67082256,17.366417,2.8211572,19.236118,0.99324226,1.2902985,-0.06529247,11474.015948057175,,5223.125,16.069702,17.44718,7.419942e-11,0.14999999,-0.7727255,0.0012353739,17.44718,4048,-0.5012069,,80960
21.9253,2.8870025,-0.79591835,-0.67106926,17.368515,2.791975,19.236118,0.99342465,1.289978,-0.060521204,11480.202409505844,,5223.117,16.070023,17.44718,7.416277e-11,0.14999999,-1.1352232,0.0012356786,17.44718,4049,-0.5010996,,80980
21.916403,2.885658,-0.79591835,-0.6713159,17.20107,0.52965313,19.236118,0.99304855,1.2896976,-0.9446806,11483.942838668823,,5223.2734,16.070303,17.44718,7.412616e-11,0.14999999,-0.61239815,0.0012359832,17.44718,4050,-0.50121087,,81000
21.91695,2.6247914,-0.63265306,-0.6715625,17.400972,2.588006,19.236118,1.0108496,1.2893696,0.01817677,11488.194271087646,,5223.2305,16.070631,17.44718,7.408956e-11,0.14999999,-0.64225185,0.058352362,17.44718,4051,-0.5010843,,81020
21.918005,2.6237392,-0.63265306,-0.6717949,17.402945,2.623277,19.236118,1.011017,1.2890396,0.011709685,11494.946599006653,,5223.1875,16.070961,17.44718,7.4053e-11,0.14999999,-0.29801372,0.05836593,17.44718,4052,-0.500955,,81040
21.91307,3.8487697,-0.30612245,-0.6720273,17.146519,3.5712574,19.236118,1.0100647,1.2887745,-0.29619744,11500.785330295563,,5223.4062,16.071226,17.44718,7.401646e-11,0.14999999,-0.34315646,3.720672,17.44718,4053,-0.5009019,,81060
21.912312,3.395746,-0.3469388,-0.6713564,17.230867,3.2284293,19.236118,1.0105733,1.2884903,-0.19413224,11507.508442640305,,5223.539,16.07151,17.44718,7.3979954e-11,0.14999999,-0.19976561,2.8663743,17.44718,4054,-0.5008238,,81080
21.914146,3.8439589,-0.30612245,-0.67089623,16.892443,3.792133,19.236118,1.0104347,1.2882862,-0.60612005,11511.339077234268,,5224.004,16.071714,17.44718,7.394347e-11,0.14999999,-0.35253015,3.716466,17.44718,4055,-0.5008473,,81100
21.912466,3.8412654,-0.30612245,-0.6702267,17.209599,3.020432,19.236118,1.0104858,1.2880058,-0.17507778,11516.490211248398,,5224.1562,16.071995,17.44718,7.3907006e-11,0.14999999,-0.23164168,3.7139788,17.44718,4056,-0.5007644,,81120
21.914095,3.838577,-0.30612245,-0.669558,17.024214,3.838142,19.236118,1.0107388,1.2877712,-0.4900822,11521.748433589935,,5224.492,16.07223,17.44718,7.3870576e-11,0.14999999,-0.29131678,3.7114959,17.44718,4057,-0.50075924,,81140
21.914783,3.8358936,-0.30612245,-0.66889,17.045984,3.6094813,19.236118,1.0109352,1.2875328,-0.31025386,11526.535190343857,,5224.8047,16.072468,17.44718,7.3834175e-11,0.14999999,-0.32942334,3.7090178,17.44718,4058,-0.5007097,,81160
21.91417,3.3849144,-0.3469388,-0.66822284,17.088423,3.2901177,19.236118,1.011345,1.287283,-0.21955939,11531.541004657745,,5225.078,16.072718,17.44718,7.37978e-11,0.14999999,-0.4542402,2.8574064,17.44718,4059,-0.50063777,,81180
21.912827,36.54526,0.63265306,-0.66776544,17.359287,1.0953481e-11,19.236118,1.0322003,1.2869644,-0.036392294,11537.591935634613,,5225.078,16.073036,17.44718,7.3761455e-11,0.14999999,0.59107924,1.9610663e-06,17.44718,4060,-0.50052077,,81200
21.910328,3.3837607,-0.3469388,-0.6680117,5.923718,1.09137964e-07,19.236118,1.0112507,1.289463,-2.5440068,11543.076813697815,,5236.5117,16.070538,17.44718,7.372513e-11,0.14999999,-0.19012114,2.856803,17.44718,4061,-0.50101686,,81220
21.909765,3.8299851,-0.30612245,-0.6675547,16.637632,3.7395792,19.236118,1.0111026,1.2893238,-0.63982064,11548.83403134346,,5237.2344,16.070677,17.44718,7.368884e-11,0.14999999,-0.23015302,3.7040684,17.44718,4062,-0.5010483,,81240
21.911331,3.8273194,-0.30612245,-0.66688937,16.972092,3.8272266,19.236118,1.0113531,1.2891026,-0.4922114,11554.804170846939,,5237.617,16.070898,17.44718,7.365256e-11,0.14999999,-0.27761826,3.7016044,17.44718,4063,-0.5010435,,81260
21.912384,3.8246584,-0.30612245,-0.66622484,17.061455,3.6855593,19.236118,1.0115691,1.2888584,-0.34429613,11558.280979156494,,5237.914,16.071142,17.44718,7.361633e-11,0.14999999,-0.03688833,3.6991458,17.44718,4064,-0.50100195,,81280
21.914814,18.361773,0.10204082,-0.6655611,13.406994,6.4927664,19.236118,0.9717748,1.2895126,-1.3214252,11564.501032352448,,5241.875,16.070488,17.44718,7.358011e-11,0.14999999,0.2218959,0.8495195,17.44718,4065,-0.5012011,,81300
21.901869,3.8225853,-0.30612245,-0.6655981,8.65636,0.04497623,19.236118,1.011167,1.291336,-2.115829,11569.940297365189,,5250.578,16.068665,17.44718,7.354392e-11,0.14999999,-0.34300345,3.696828,17.44718,4066,-0.5016054,,81320
21.900667,3.8199341,-0.30612245,-0.66493523,17.194408,3.117536,19.236118,1.0112438,1.2910595,-0.1890884,11576.821123123169,,5250.742,16.068941,17.44718,7.350776e-11,0.14999999,-0.22586331,3.6943784,17.44718,4067,-0.5015259,,81340
21.902164,3.8172882,-0.30612245,-0.6642731,16.917158,3.8167412,19.236118,1.0114926,1.2908516,-0.5043606,11582.195687770844,,5251.1875,16.069149,17.44718,7.3471625e-11,0.14999999,-0.26479778,3.6919332,17.44718,4068,-0.50152385,,81360
21.90343,3.814647,-0.30612245,-0.6636117,17.009638,3.7390058,19.236118,1.0117224,1.2906208,-0.37858778,11587.696851491928,,5251.539,16.06938,17.44718,7.343551e-11,0.14999999,-0.20465,3.6894922,17.44718,4069,-0.50149083,,81380
21.90472,3.8120108,-0.30612245,-0.6629512,16.858927,3.7768545,19.236118,1.0119618,1.2904263,-0.5795247,11593.217864274979,,5252.039,16.069574,17.44718,7.339943e-11,0.14999999,-0.3639722,3.6870556,17.44718,4070,-0.50150734,,81400
21.902567,3.809379,-0.30612245,-0.6622913,17.321611,2.8652968,19.236118,1.0119768,1.2901192,-0.14885911,11599.472535133362,,5252.074,16.069881,17.44718,7.336338e-11,0.14999999,-0.5882653,3.6846235,17.44718,4071,-0.5014179,,81420
21.899672,2.8970864,-0.79591835,-0.66163224,17.37578,1.0017899,19.236118,0.9922431,1.2897968,0.018175378,11604.852710008621,,5252.0547,16.070204,17.44718,7.3327344e-11,0.14999999,-0.6892369,0.0012240722,17.44718,4072,-0.5012873,,81440
21.900377,2.6764107,-0.67346936,-0.6618775,17.385216,2.6753395,19.236118,1.0071203,1.2894745,-0.011419511,11612.884762525558,,5252.0312,16.070526,17.44718,7.3291345e-11,0.14999999,-0.7169838,0.024637867,17.44718,4073,-0.5011691,,81460
21.901253,2.6753097,-0.67346936,-0.66211694,17.363823,2.618887,19.236118,1.0072827,1.2891579,-0.026645754,11619.867143154144,,5252.0234,16.070843,17.44718,7.325537e-11,0.14999999,-0.43199536,0.024643766,17.44718,4074,-0.5010507,,81480
21.896255,3.365179,-0.3469388,-0.6623563,17.338636,2.3963485,19.236118,1.0117605,1.288847,-0.05653394,11626.034811973572,,5252.047,16.071154,17.44718,7.321942e-11,0.14999999,-0.5711608,2.8406925,17.44718,4075,-0.5009399,,81500
21.900574,2.6302218,-0.63265306,-0.6619048,17.425032,2.4010541,19.236118,1.0103272,1.2885151,0.018244762,11632.911171913147,,5251.9844,16.071486,17.44718,7.3183494e-11,0.14999999,-0.5954925,0.05779153,17.44718,4076,-0.5008096,,81520
21.901228,2.6291707,-0.63265306,-0.66213596,17.421549,2.531314,19.236118,1.0104706,1.2881832,0.018756136,11637.434698343277,,5251.922,16.071817,17.44718,7.31476e-11,0.14999999,-0.63575596,0.057804897,17.44718,4077,-0.5006798,,81540
21.902271,2.6281204,-0.63265306,-0.66236705,17.39885,2.627382,19.236118,1.0106378,1.287859,0.011979603,11642.180447340012,,5251.8906,16.072142,17.44718,7.311173e-11,0.14999999,-0.79279816,0.057818253,17.44718,4078,-0.5005515,,81560
21.900196,2.671732,-0.67346936,-0.662598,17.352716,2.0922525,19.236118,1.0076389,1.2875443,-0.07649012,11649.102034568787,,5251.8984,16.072456,17.44718,7.3075886e-11,0.14999999,-0.8518895,0.024655625,17.44718,4079,-0.500445,,81580
21.900175,2.8936143,-0.79591835,-0.6628371,17.312447,2.7978692,19.236118,0.9927253,1.287241,-0.120293744,11655.28226017952,,5251.9453,16.07276,17.44718,7.304007e-11,0.14999999,-1.0392334,0.0012255481,17.44718,4080,-0.50035,,81600
21.895159,5.0114837,-1.0,-0.6630819,17.19848,4.0572457,19.236118,0.987053,1.2869644,-0.45652878,11661.653994321823,,5252.1016,16.073036,17.44718,7.3004276e-11,0.14999999,-0.8709317,1.8727998e-06,17.44718,4081,-0.50034106,,81620
21.898682,2.8920388,-0.79591835,-0.66332686,17.305548,2.6874952,19.236118,0.9927949,1.286663,-0.1354726,11667.535579919815,,5252.1562,16.073338,17.44718,7.296852e-11,0.14999999,-0.655141,0.0012261483,17.44718,4082,-0.5002549,,81640
21.894855,2.8906994,-0.79591835,-0.66357154,17.360794,1.7012353,19.236118,0.99270797,1.2863464,0.0064209523,11672.621005535126,,5252.1562,16.073654,17.44718,7.293277e-11,0.14999999,-0.573012,0.0012264483,17.44718,4083,-0.50013256,,81660
21.896723,2.6256032,-0.63265306,-0.6638161,17.398453,2.4103827,19.236118,1.0106167,1.2860222,0.019350221,11677.729632616043,,5252.117,16.073978,17.44718,7.2897056e-11,0.14999999,-0.35364446,0.057902087,17.44718,4084,-0.5000073,,81680
21.891788,25.237244,0.30612245,-0.66404676,17.280918,0.00019807665,19.236118,0.99919426,1.2857265,-0.16812813,11683.283965349197,,5252.1953,16.074274,17.44718,7.286138e-11,0.14999999,0.35800043,0.025311884,17.44718,4085,-0.49992335,,81700
21.891108,3.0713449,-0.3877551,-0.66428536,7.937762,0.00011250605,19.236118,1.0108318,1.2877178,-2.2882354,11688.745301008224,,5261.617,16.072283,17.44718,7.282572e-11,0.14999999,-0.17768253,2.03755,17.44718,4086,-0.5003617,,81720
21.891632,3.8148506,-0.30612245,-0.6640315,16.708029,3.6601179,19.236118,1.0117122,1.2875652,-0.6859098,11693.778660535812,,5262.2734,16.072435,17.44718,7.279008e-11,0.14999999,-0.37469378,3.691041,17.44718,4087,-0.5004044,,81740
21.890041,3.3667576,-0.3469388,-0.6633735,17.31272,2.9820645,19.236118,1.0117731,1.287262,-0.13155298,11698.156771421432,,5262.3203,16.072739,17.44718,7.275448e-11,0.14999999,-0.46326882,2.843583,17.44718,4088,-0.5003115,,81760
21.888731,2.7415962,-0.46938777,-0.6629227,17.384592,2.7312264,19.236118,1.0104266,1.2869396,-0.027401233,11704.331123828888,,5262.289,16.073061,17.44718,7.271889e-11,0.14999999,-0.492388,0.83510154,17.44718,4089,-0.500193,,81780
21.88947,2.6602538,-0.5102041,-0.66296303,17.352196,2.6588323,19.236118,1.0112556,1.2866287,-0.006759155,11710.154556751251,,5262.3125,16.073372,17.44718,7.268334e-11,0.14999999,-0.5784046,0.47877708,17.44718,4090,-0.50006974,,81800
21.89096,2.6255503,-0.63265306,-0.6630904,17.381174,2.441316,19.236118,1.0104772,1.2863083,0.020246621,11715.849254846573,,5262.289,16.073692,17.44718,7.264781e-11,0.14999999,-0.78462666,0.05786009,17.44718,4091,-0.49993992,,81820
21.888092,2.6245077,-0.63265306,-0.66332066,17.35408,1.7072237,19.236118,1.0104195,1.2859955,-0.06993103,11721.489412784576,,5262.297,16.074005,17.44718,7.2612305e-11,0.14999999,-0.7658124,0.057873406,17.44718,4092,-0.49983227,,81840
21.888868,2.8922296,-0.79591835,-0.6635509,17.343737,2.7580137,19.236118,0.99260265,1.2856846,-0.056470856,11727.884375810623,,5262.3125,16.074316,17.44718,7.2576826e-11,0.14999999,-0.62264395,0.0012264232,17.44718,4093,-0.4997215,,81860
21.890362,2.6231313,-0.63265306,-0.6637949,17.399843,2.6086736,19.236118,1.0106871,1.2853603,0.017113259,11733.91306567192,,5262.2656,16.07464,17.44718,7.254138e-11,0.14999999,-0.6936921,0.05790087,17.44718,4094,-0.49959704,,81880
21.890905,2.6663814,-0.67346936,-0.66402495,17.383942,2.6621854,19.236118,1.0078875,1.2850399,-0.01005389,11737.577691793442,,5262.242,16.07496,17.44718,7.250595e-11,0.14999999,-0.9530648,0.024690825,17.44718,4095,-0.49947482,,81900
21.885584,2.8899708,-0.79591835,-0.6642631,17.242752,1.9446948,19.236118,0.99265456,1.2847557,-0.23570152,11742.951157569885,,5262.3594,16.075245,17.44718,7.247056e-11,0.14999999,-0.64168346,0.0012272971,17.44718,4096,-0.4994086,,81920
21.88676,2.620761,-0.63265306,-0.6645069,17.370695,2.6204784,19.236118,1.0107155,1.2844391,0.013012392,11748.583916187286,,5262.3438,16.075562,17.44718,7.243518e-11,0.14999999,-0.61183876,0.057942107,17.44718,4097,-0.49928528,,81940
21.887638,2.619725,-0.63265306,-0.6647368,17.393238,2.5813172,19.236118,1.0108715,1.2841167,0.020254223,11754.799344778061,,5262.3125,16.075884,17.44718,7.2399836e-11,0.14999999,-0.92306995,0.057955425,17.44718,4098,-0.49915597,,81960
21.883303,5.027328,-1.0,-0.6649667,17.270437,2.8226113,19.236118,0.9865654,1.2838249,-0.1909974,11758.873089551926,,5262.3984,16.076176,17.44718,7.236452e-11,0.14999999,-0.9058378,1.8763324e-06,17.44718,4099,-0.4990782,,81980
21.885675,2.8878207,-0.79591835,-0.6652106,17.27293,2.4095786,19.236118,0.9928918,1.2835331,-0.16976562,11762.516763925552,,5262.4844,16.076468,17.44718,7.232922e-11,0.14999999,-0.3544466,0.0012284606,17.44718,4100,-0.49900123,,82000
21.878149,3.0703797,-0.3877551,-0.6654542,17.284235,3.0649905,19.236118,1.0105927,1.2832394,-0.1665176,11768.608444690704,,5262.5625,16.076761,17.44718,7.229395e-11,0.14999999,-0.3639484,2.039933,17.44718,4101,-0.49892202,,82020
21.879204,3.0688307,-0.3877551,-0.6652007,17.256102,3.0489793,19.236118,1.010778,1.2829514,-0.14922006,11772.624750375748,,5262.664,16.07705,17.44718,7.2258706e-11,0.14999999,-0.31167853,2.0394158,17.44718,4102,-0.49883413,,82040
21.88084,3.367919,-0.3469388,-0.6649474,17.08285,3.3360684,19.236118,1.0117217,1.2827053,-0.2542401,11777.438158512115,,5262.9453,16.077295,17.44718,7.2223484e-11,0.14999999,-0.61544454,2.8480623,17.44718,4103,-0.49877197,,82060
21.878769,2.6197486,-0.63265306,-0.6644972,17.382566,2.5905797,19.236118,1.0105076,1.2823887,0.01971909,11783.492238283157,,5262.9297,16.077612,17.44718,7.21883e-11,0.14999999,-0.5017253,0.05794154,17.44718,4104,-0.49864277,,82080
21.878521,2.7376676,-0.46938777,-0.66472673,17.397282,2.5982785,19.236118,1.0104858,1.2820663,9.416052e-05,11789.536353111267,,5262.883,16.077934,17.44718,7.215313e-11,0.14999999,-0.5923499,0.8366095,17.44718,4105,-0.4985188,,82100
21.88035,2.6184733,-0.63265306,-0.6647665,17.33893,2.5078185,19.236118,1.0107353,1.2817612,0.022671714,11793.167600631714,,5262.914,16.07824,17.44718,7.2117985e-11,0.14999999,-0.76087546,0.05795715,17.44718,4106,-0.49838942,,82120
21.878513,2.6174417,-0.63265306,-0.6649959,17.363588,1.9424797,19.236118,1.0107359,1.2814484,-0.051139098,11798.9100522995,,5262.9062,16.078552,17.44718,7.2082874e-11,0.14999999,-0.6551132,0.057970446,17.44718,4107,-0.4982778,,82140
21.879501,2.6164117,-0.63265306,-0.66522527,17.393864,2.6038015,19.236118,1.0108974,1.281126,0.00999879,11804.0134100914,,5262.867,16.078875,17.44718,7.2047784e-11,0.14999999,-0.46094805,0.057983745,17.44718,4108,-0.49815172,,82160
21.87586,95.92908,1.0,-0.6654545,17.363298,6.882766e-21,19.236118,1.0104856,1.2808151,-0.026978279,11809.375571489334,,5262.867,16.079185,17.44718,7.201272e-11,0.14999999,1.1672709,1.6032817e-13,17.44718,4109,-0.4980342,,82180
21.875507,2.6160192,-0.63265306,-0.6656979,,8.842665e-30,19.236118,1.0107703,1.2847271,-4.1177807,11814.906871557236,,5280.2266,16.075274,17.44718,7.197768e-11,0.14999999,-0.87572,0.05801115,17.44718,4110,-0.4989142,,82200
21.877296,2.88832,-0.79591835,-0.66592705,17.302147,2.6566434,19.236118,0.99272406,1.2844276,-0.14039999,11821.661239147186,,5280.2812,16.075573,17.44718,7.1942674e-11,0.14999999,-0.9033941,0.0012293407,17.44718,4111,-0.49882448,,82220
21.879196,5.037051,-1.0,-0.66616994,17.282999,2.556928,19.236118,0.98649037,1.2841339,-0.16801834,11827.751906633377,,5280.3594,16.075867,17.44718,7.190768e-11,0.14999999,-0.7847315,1.878592e-06,17.44718,4112,-0.4987458,,82240
21.882015,2.8867598,-0.79591835,-0.6664131,17.346714,2.8373358,19.236118,0.9931478,1.2838249,-0.06746513,11834.190777540207,,5280.367,16.076176,17.44718,7.1872716e-11,0.14999999,-0.6803879,0.0012299388,17.44718,4113,-0.49864438,,82260
21.879429,2.8854365,-0.79591835,-0.6666559,17.386835,1.977581,19.236118,0.9931295,1.2835064,-0.00029923773,11838.039273500443,,5280.3438,16.076494,17.44718,7.1837786e-11,0.14999999,-0.6739476,0.0012302373,17.44718,4114,-0.49852484,,82280
21.87815,2.6145473,-0.63265306,-0.66689867,17.3783,2.553077,19.236118,1.0111171,1.2831898,0.0029880595,11843.807212114334,,5280.328,16.07681,17.44718,7.180287e-11,0.14999999,-0.23772407,0.05808086,17.44718,4115,-0.49840474,,82300
21.873602,3.3730958,-0.3469388,-0.66712755,16.870964,3.2499764,19.236118,1.0115061,1.2829971,-0.46552974,11850.584933519363,,5280.8203,16.077003,17.44718,7.176798e-11,0.14999999,-0.16144268,2.8542783,17.44718,4116,-0.4983941,,82320
21.873835,3.8215046,-0.30612245,-0.66667724,16.370842,3.558867,19.236118,1.0115722,1.2829266,-0.75642157,11855.477970838547,,5281.8125,16.077074,17.44718,7.1733126e-11,0.14999999,-0.35139287,3.7008195,17.44718,4117,-0.49845386,,82340
21.872272,3.8188884,-0.30612245,-0.6660216,17.234106,3.0154743,19.236118,1.0116225,1.2826462,-0.17111817,11860.622107028961,,5281.9375,16.077354,17.44718,7.1698286e-11,0.14999999,-0.49710783,3.6983938,17.44718,4118,-0.49837163,,82360
21.87004,2.6148958,-0.63265306,-0.6653667,17.36647,1.7713579,19.236118,1.0107533,1.2823334,-0.0018429015,11865.905209302902,,5281.9297,16.077667,17.44718,7.166348e-11,0.14999999,-0.5316073,0.05799194,17.44718,4119,-0.49824828,,82380
21.87184,2.7364447,-0.46938777,-0.66559535,17.40578,2.4055936,19.236118,1.0105282,1.282011,0.01435667,11871.48062825203,,5281.883,16.07799,17.44718,7.16287e-11,0.14999999,-0.22358827,0.8373365,17.44718,4120,-0.49812123,,82400
21.871899,3.8169117,-0.30612245,-0.6656349,16.940275,3.8157475,19.236118,1.0117972,1.2817993,-0.5123305,11878.046183109283,,5282.297,16.078201,17.44718,7.159394e-11,0.14999999,-0.42725503,3.696964,17.44718,4121,-0.4981222,,82420
21.869904,2.7347877,-0.46938777,-0.66498077,17.347717,2.7124424,19.236118,1.0105629,1.2814922,-0.05911611,11884.649320363998,,5282.3125,16.078508,17.44718,7.155921e-11,0.14999999,-0.28431264,0.83682203,17.44718,4122,-0.49801287,,82440
21.873743,3.364128,-0.3469388,-0.66502035,17.140411,3.3638222,19.236118,1.0121762,1.2812347,-0.32205275,11889.951449632645,,5282.5312,16.078766,17.44718,7.15245e-11,0.14999999,-0.49321735,2.84827,17.44718,4123,-0.49796775,,82460
21.868961,2.862628,-0.42857143,-0.6645723,17.336266,2.4309077,19.236118,1.0106131,1.2809296,-0.0029521277,11894.704633235931,,5282.5547,16.079071,17.44718,7.148981e-11,0.14999999,-0.4656793,1.3549478,17.44718,4124,-0.49784487,,82480
21.870014,2.7317002,-0.46938777,-0.6644862,17.360308,2.7171197,19.236118,1.01084,1.2806187,-0.02169647,11899.36331987381,,5282.547,16.079382,17.44718,7.1455154e-11,0.14999999,-0.5609874,0.83640826,17.44718,4125,-0.49772698,,82500
21.869583,2.6493647,-0.5102041,-0.66452587,17.376793,2.4547527,19.236118,1.011632,1.280304,0.022845527,11904.63096690178,,5282.5312,16.079697,17.44718,7.142052e-11,0.14999999,-0.5200139,0.47952592,17.44718,4126,-0.4975981,,82520
21.870464,2.6483064,-0.5102041,-0.664652,17.351542,2.6231015,19.236118,1.0117902,1.279995,0.011685603,11910.847630500793,,5282.539,16.080006,17.44718,7.138592e-11,0.14999999,-0.35574406,0.4795864,17.44718,4127,-0.49747187,,82540
21.868874,2.728525,-0.46938777,-0.6647781,17.290518,2.3423104,19.236118,1.0110928,1.2797031,-0.15995401,11915.74971818924,,5282.617,16.080297,17.44718,7.135133e-11,0.14999999,-0.5726371,0.83665246,17.44718,4128,-0.4973872,,82560
21.868114,2.6462169,-0.5102041,-0.66481763,17.419142,2.3784463,19.236118,1.0118599,1.2793808,0.025114443,11919.63319015503,,5282.5625,16.08062,17.44718,7.131678e-11,0.14999999,-0.32122958,0.47966585,17.44718,4129,-0.49725798,,82580
21.866205,3.0563884,-0.3877551,-0.66494364,17.208094,3.0317042,19.236118,1.0115775,1.2791061,-0.22929102,11925.519664049149,,5282.711,16.080894,17.44718,7.1282244e-11,0.14999999,-0.32278,2.0388916,17.44718,4130,-0.49719033,,82600
21.867785,3.3578963,-0.3469388,-0.66469216,17.233755,3.2889185,19.236118,1.0124259,1.2788277,-0.22534719,11930.685792684555,,5282.836,16.081173,17.44718,7.124774e-11,0.14999999,-0.16300333,2.8473353,17.44718,4131,-0.49712178,,82620
21.86663,3.8083663,-0.30612245,-0.6642452,16.588423,3.5639005,19.236118,1.0123049,1.2787056,-0.74785376,11937.012775182724,,5283.6094,16.081295,17.44718,7.121326e-11,0.14999999,-0.33678195,3.6918302,17.44718,4132,-0.4971797,,82640
21.866407,3.3538623,-0.3469388,-0.6635941,17.282133,3.223145,19.236118,1.0126123,1.2784138,-0.19446856,11942.581351995468,,5283.6875,16.081587,17.44718,7.11788e-11,0.14999999,-0.4981274,2.8442106,17.44718,4133,-0.4971034,,82660
21.86359,30.3631,0.46938777,-0.6631481,17.394255,2.4516238e-09,19.236118,1.00592,1.2780972,0.002792349,11948.541877985,,5283.6562,16.081903,17.44718,7.114437e-11,0.14999999,0.5352899,0.00040175702,17.44718,4134,-0.49697936,,82680
21.862526,2.7239647,-0.46938777,-0.66338986,6.495849,5.808001e-09,19.236118,1.011162,1.2804165,-2.488398,11954.607686281204,,5294.5234,16.079584,17.44718,7.1109965e-11,0.14999999,-0.6188343,0.8354918,17.44718,4135,-0.4974601,,82700
21.861483,2.593069,-0.59183675,-0.6634297,17.391033,2.5605848,19.236118,1.0122428,1.2800999,0.021748742,11959.048665523529,,5294.492,16.0799,17.44718,7.107558e-11,0.14999999,-0.60096335,0.12607221,17.44718,4136,-0.49733204,,82720
21.862463,2.5920708,-0.59183675,-0.6636409,17.399376,2.5891201,19.236118,1.0124009,1.2797794,0.025012322,11963.684100866318,,5294.4453,16.080221,17.44718,7.104122e-11,0.14999999,-0.5753195,0.12609884,17.44718,4137,-0.4972028,,82740
21.86337,2.591074,-0.59183675,-0.66385216,17.373919,2.5751147,19.236118,1.0125558,1.2794666,0.026224764,11968.216193914413,,5294.4297,16.080534,17.44718,7.100689e-11,0.14999999,-0.41549253,0.12612548,17.44718,4138,-0.49707332,,82760
21.862228,2.640979,-0.5102041,-0.6640633,17.292734,2.3315773,19.236118,1.0120898,1.2791748,-0.06770306,11974.478213787079,,5294.5,16.080826,17.44718,7.097258e-11,0.14999999,-0.41836047,0.47930413,17.44718,4139,-0.49696663,,82780
21.8634,2.7203581,-0.46938777,-0.66418904,17.31551,2.6758683,19.236118,1.0115923,1.2788754,-0.06395436,11980.577619314194,,5294.547,16.081125,17.44718,7.0938304e-11,0.14999999,-0.18172798,0.83615977,17.44718,4140,-0.49685907,,82800
21.86314,3.8067212,-0.30612245,-0.6642286,16.533987,3.6845124,19.236118,1.0125097,1.2787666,-0.6698231,11986.616364002228,,5295.375,16.081234,17.44718,7.0904047e-11,0.14999999,-0.2702956,3.6917686,17.44718,4141,-0.49689806,,82820
21.864374,3.8041432,-0.30612245,-0.663579,17.10128,3.6963267,19.236118,1.0127269,1.2785206,-0.35768166,11992.241437196732,,5295.633,16.08148,17.44718,7.086981e-11,0.14999999,-0.59332436,3.689371,17.44718,4142,-0.49686155,,82840
21.855703,2.6386933,-0.5102041,-0.6629301,17.377352,2.2210703,19.236118,1.0119507,1.2782059,0.026659315,11998.885710477829,,5295.6094,16.081795,17.44718,7.08356e-11,0.14999999,-0.6052065,0.47876132,17.44718,4143,-0.49673206,,82860
21.856781,2.5887585,-0.59183675,-0.66305584,17.402985,2.581949,19.236118,1.0124832,1.2778873,0.025664661,12004.70782661438,,5295.5703,16.082113,17.44718,7.080142e-11,0.14999999,-0.892939,0.12602508,17.44718,4144,-0.49660325,,82880
21.854576,5.07122,-1.0,-0.6632667,17.29167,2.4241424,19.236118,0.98516923,1.2775974,-0.16200891,12011.080592870712,,5295.6406,16.082403,17.44718,7.076727e-11,0.14999999,-0.8437816,1.8731463e-06,17.44718,4145,-0.49651948,,82900
