LQGmu1_actor,LQGmu1_higher,IWMax,ReturnAbsMax,ReturnLastEpisode,ReturnMin,Iteration,IWLastEpisode,IWMean,ReturnMax,Regret/t,DenMISEMeanLog,LQGsigma_higher,Bound,DenMISELogFirst,delta,DenMISELogLast,ReturnMean,TimeElapsed,Regret,IWFirstEpisode,TimestepsSoFar,IWMin,ReturnStepMax
-0.8896551,-0.5510204,2.7438004,17.44495,17.32919,,2865,2.5982556,1.0138484,17.44495,1.594861,-0.5637841,0.14999999,22.781784,-0.29007882,1.4812633e-10,-0.04052528,15.76514,5891.064414262772,4569.2773,0.98571134,57300,,19.233671
-0.76893306,-0.79591835,3.0755255,17.44495,17.287256,,2866,2.6296985,0.98254234,17.44495,1.5943289,-0.5636468,0.14999999,22.776005,-0.2900838,1.4802298e-10,-0.18394512,15.765672,5895.694220066071,4569.3477,0.01902285,57320,,19.233671
-0.53620327,-0.79591835,3.0733004,17.44495,17.366053,,2867,2.981129,0.9828373,17.44495,1.593771,-0.56350183,0.14999999,22.776722,-0.29042602,1.4791973e-10,-0.13030297,15.76623,5900.039186477661,4569.34,0.01902936,57340,,19.233671
-0.49516925,-0.5102041,2.7602038,17.44495,17.351698,,2868,2.7026408,1.0158566,17.44495,1.5932178,-0.56332225,0.14999999,22.777576,-0.29076812,1.478166e-10,-0.031069184,15.766783,5904.59038901329,4569.3477,1.4697626,57360,,19.233671
-0.7353138,-0.5102041,2.7585115,17.44495,17.375723,,2869,2.7562819,1.0160863,17.44495,1.5926571,-0.5631345,0.14999999,22.778343,-0.29060438,1.4771358e-10,-0.04072436,15.7673435,5908.884982824326,4569.332,1.4695219,57380,,19.233671
-0.4332198,-0.67346936,2.8797626,17.44495,17.374186,,2870,2.73264,0.99842286,17.44495,1.5920982,-0.562972,0.14999999,22.775555,-0.29044083,1.4761066e-10,-0.11208084,15.767902,5913.278785467148,4569.324,0.19114965,57400,,19.233671
-0.58571434,-0.5102041,2.7564025,17.44495,17.296585,,2871,2.538602,1.0160472,17.44495,1.5915661,-0.56280595,0.14999999,22.77343,-0.29072258,1.4750784e-10,-0.08513388,15.768435,5917.271032810211,4569.3867,1.4696956,57420,,19.233671
-0.4119395,-0.5510204,2.7370312,17.44495,17.41697,,2872,2.6790812,1.0141338,17.44495,1.590992,-0.56261647,0.14999999,22.772455,-0.29055905,1.4740514e-10,-0.03404064,15.769009,5920.766126871109,4569.328,0.98618484,57440,,19.233671
-0.42416865,-0.46938777,2.8235507,17.44495,17.265354,,2873,2.7553773,1.0163246,17.44495,1.5904703,-0.56245375,0.14999999,22.77221,-0.29056385,1.4730255e-10,-0.10871285,15.76953,5924.438330411911,4569.422,2.033293,57460,,19.233671
-0.4443617,-0.46938777,2.8217602,17.44495,17.365488,,2874,2.7903702,1.0165474,17.44495,1.5899153,-0.56228477,0.14999999,22.772808,-0.2902044,1.4720006e-10,-0.09343212,15.770085,5928.717131853104,4569.414,2.0325623,57480,,19.233671
-0.3363313,-0.46938777,2.8199737,17.44495,17.349459,,2875,2.8185802,1.0167803,17.44495,1.589366,-0.56210864,0.14999999,22.773571,-0.28984532,1.4709767e-10,-0.07196971,15.770635,5933.027041912079,4569.426,2.0318325,57500,,19.233671
-0.38805956,-0.3877551,3.1682143,17.44495,17.197048,,2876,3.1660895,1.0117095,17.44495,1.5888691,-0.5619884,0.14999999,22.774105,-0.2894866,1.4699539e-10,-0.23308039,15.7711315,5935.689221858978,4569.59,3.1141932,57520,,19.233671
-0.32294738,-0.42857143,2.9515085,17.44495,17.275875,,2877,2.9480336,1.0153463,17.44495,1.5883474,-0.5618376,0.14999999,22.774792,-0.28875202,1.4689323e-10,-0.1394283,15.771653,5939.660772323608,4569.676,2.6079428,57540,,19.233671
-0.19044137,-0.3877551,3.1638372,17.44495,17.217472,,2878,3.1433067,1.0122631,17.44495,1.5878448,-0.5617275,0.14999999,22.776363,-0.28819346,1.4679116e-10,-0.26042813,15.772156,5943.031908273697,4569.8164,3.1101685,57560,,19.233671
-0.2022268,-0.3469388,3.47139,17.44495,16.725136,,2879,2.9243708,1.0079877,17.44495,1.587513,-0.5617503,0.14999999,22.773232,-0.28746077,1.466892e-10,-0.63915235,15.772488,5947.543871641159,4570.449,3.443797,57580,,19.233671
-0.17095114,-0.30612245,3.8919547,17.44495,16.647562,,2880,3.807008,1.0036367,17.44495,1.5872097,-0.56176037,0.14999999,22.773502,-0.2866126,1.4658737e-10,-0.59853566,15.772791,5951.471261501312,4571.164,3.540662,57600,,19.233671
-0.26476038,-0.26530612,4.4429293,17.44495,16.537634,,2881,4.4194713,0.9996644,17.44495,1.5869455,-0.5618091,0.14999999,22.774656,-0.2857311,1.464856e-10,-0.7056801,15.773055,5954.36767578125,4571.9883,3.3803396,57620,,19.233671
-0.103159755,-0.26530612,4.437628,17.44495,17.09771,,2882,3.980769,0.99997866,17.44495,1.5864849,-0.56175447,0.14999999,22.774586,-0.28490552,1.4638397e-10,-0.4033001,15.773516,5958.565218448639,4572.25,3.37755,57640,,19.233671
-0.037136003,-0.14285715,6.9924173,17.44495,15.613399,,2883,6.671879,0.99411404,17.44495,1.5865412,-0.56189096,0.14999999,22.774334,-0.2840812,1.4628244e-10,-0.9547397,15.773459,5962.710825204849,4574.0,1.8883412,57660,,19.233671
-0.19148335,-0.10204082,8.121616,17.44495,13.743185,,2884,8.064112,0.99679214,17.44495,1.587244,-0.56211543,0.14999999,22.773575,-0.2837732,1.4618101e-10,-1.2028562,15.772757,5966.958221912384,4577.6133,1.3414645,57680,,19.233671
-0.3418023,-0.2244898,5.1147857,17.44495,16.805298,,2885,4.8702593,0.99745655,17.44495,1.5868855,-0.5621401,0.14999999,22.774136,-0.28365487,1.4607969e-10,-0.6291751,15.773115,5971.2771780490875,4578.164,2.9933727,57700,,19.233671
-0.24829212,-0.30612245,3.869031,17.44495,17.197733,,2886,3.2096763,1.0045671,17.44495,1.5863924,-0.56202114,0.14999999,22.768488,-0.2829644,1.4597848e-10,-0.21627866,15.773608,5975.478400230408,4578.328,3.5277681,57720,,19.233671
-0.13909605,-0.30612245,3.86519,17.44495,17.009623,,2887,3.8579636,1.004947,17.44495,1.5859652,-0.56197965,0.14999999,22.770138,-0.2820892,1.4587737e-10,-0.4462768,15.774035,5978.398425102234,4578.6797,3.5246823,57740,,19.233671
-0.30453503,-0.2244898,5.0995636,17.44495,16.409277,,2888,5.0991063,0.9983199,17.44495,1.5857458,-0.5620649,0.14999999,22.771517,-0.2812154,1.4577638e-10,-0.8129303,15.774255,5982.582051753998,4579.6367,2.9860792,57760,,19.233671
-0.55253506,-0.30612245,3.8570025,17.44495,17.182465,,2889,3.5722828,1.0053589,17.44495,1.5852566,-0.56197315,0.14999999,22.76872,-0.28052816,1.4567546e-10,-0.29507926,15.774744,5987.2178337574005,4579.8086,3.5191844,57780,,19.233671
0.22909415,0.30612245,20.431416,17.44495,17.400743,,2890,2.0959456e-07,1.0154848,17.44495,1.5846949,-0.56178665,0.14999999,22.762285,-0.27965686,1.4557466e-10,-0.028010538,15.775306,5991.092041254044,4579.7695,0.0007473161,57800,,19.233671
-0.053114742,-0.30612245,3.8545187,17.44495,8.626803,,2891,0.030958736,1.0046203,17.44495,1.5871687,-0.5622493,0.14999999,22.75173,-0.28000256,1.4547398e-10,-1.9124254,15.772832,5993.917853355408,4588.504,3.5173352,57820,,19.233671
0.20380683,0.020408163,12.079617,17.44495,14.178883,,2892,7.3535466,1.0089859,17.44495,1.587719,-0.5624467,0.14999999,22.75319,-0.2791325,1.4537338e-10,-1.1371261,15.772282,5998.326924085617,4591.6836,0.3072712,57840,,19.233671
0.19068108,0.2244898,18.292372,17.44495,8.726471,,2893,17.081638,1.0174137,17.44495,1.5901546,-0.5628957,0.14999999,22.748487,-0.27937198,1.4527289e-10,-1.869329,15.769846,6001.806780099869,4600.3164,0.0060407496,57860,,19.233671
-0.97615325,-1.0,4.8629394,17.44495,8.773615,,2894,3.4818288e-13,0.9910271,17.44495,1.5925722,-0.5633319,0.14999999,22.745043,-0.27971548,1.4517253e-10,-1.8406942,15.767428,6004.506851196289,4608.9023,9.156662e-05,57880,,19.233671
-0.99467456,-1.0,4.8564606,17.44495,17.224266,,2895,3.4969058,0.99107987,17.44495,1.5920687,-0.5632394,0.14999999,22.741745,-0.28006095,1.4507225e-10,-0.28633416,15.767932,6008.731594085693,4609.039,9.159824e-05,57900,,19.233671
-0.9077904,-1.0,4.8500013,17.44495,17.20257,,2896,3.6711762,0.9911936,17.44495,1.5915728,-0.56315964,0.14999999,22.739481,-0.28040627,1.4497209e-10,-0.3229608,15.768428,6013.2019300460815,4609.1953,9.162986e-05,57920,,19.233671
-0.5929171,-0.79591835,3.092166,17.44495,17.2775,,2897,2.463666,0.9813793,17.44495,1.591052,-0.563038,0.14999999,22.744232,-0.28075147,1.4487202e-10,-0.2015882,15.768949,6016.060857772827,4609.2773,0.018846147,57940,,19.233671
0.70764816,0.67346936,31.947638,17.44495,17.3989,,2898,9.208356e-16,0.9996515,17.44495,1.5904894,-0.5628637,0.14999999,22.739252,-0.2810901,1.4477204e-10,-0.039124705,15.769511,6019.785924196243,4609.2383,1.5764607e-09,57960,,19.233671
-0.28980428,-0.3469388,3.4468417,17.44495,4.545353,,2899,5.9861727e-10,1.0078728,17.44495,1.5943623,-0.5635333,0.14999999,22.735521,-0.2814351,1.4467219e-10,-2.4999444,15.765638,6023.113106966019,4622.0547,3.423108,57980,,19.233671
-0.13215004,-0.30612245,3.8556528,17.44495,17.094227,,2900,3.68116,1.004305,17.44495,1.5939045,-0.5634506,0.14999999,22.737307,-0.2805999,1.4457242e-10,-0.33096373,15.766096,6027.948238372803,4622.3203,3.5194368,58000,,19.233671
-0.26918387,-0.14285715,6.9292946,17.44495,16.273415,,2901,6.1208014,0.99563754,17.44495,1.593729,-0.5635431,0.14999999,22.740376,-0.2797318,1.4447278e-10,-0.8360592,15.766272,6032.437609434128,4623.41,1.8801459,58020,,19.233671
-0.7034445,-0.30612245,3.8485568,17.44495,17.022745,,2902,3.7856624,1.0048594,17.44495,1.593296,-0.56348264,0.14999999,22.740643,-0.27942857,1.4437322e-10,-0.3833607,15.766705,6036.563506364822,4623.746,3.515317,58040,,19.233671
-1.0037651,-0.79591835,3.095209,17.44495,17.394176,,2903,2.4303753,0.9816857,17.44495,1.5927343,-0.5633214,0.14999999,22.74565,-0.2785625,1.4427379e-10,-0.09989564,15.767266,6038.818043708801,4623.707,0.01880494,58060,,19.233671
-0.9688469,-1.0,4.855152,17.44495,17.198431,,2904,3.7533808,0.99137217,17.44495,1.5922422,-0.5632525,0.14999999,22.737621,-0.2789004,1.4417444e-10,-0.34479052,15.767758,6042.975351333618,4623.871,9.149198e-05,58080,,19.233671
-0.6914661,-0.79591835,3.0926213,17.44495,17.216393,,2905,1.7965883,0.9815374,17.44495,1.5917425,-0.5631555,0.14999999,22.737967,-0.2792447,1.440752e-10,-0.27224794,15.768258,6047.395820379257,4624.0117,0.018817771,58100,,19.233671
-0.8605498,-0.79591835,3.090396,17.44495,17.368498,,2906,2.2876916,0.98158705,17.44495,1.5911922,-0.56299955,0.14999999,22.734474,-0.27958238,1.4397605e-10,-0.09181227,15.768808,6051.782226085663,4624.004,0.01882413,58120,,19.233671
-0.44898325,-0.79591835,3.0881753,17.44495,17.31439,,2907,2.8838253,0.981842,17.44495,1.590661,-0.5628721,0.14999999,22.734509,-0.27991995,1.4387702e-10,-0.17376344,15.76934,6054.979191064835,4624.0547,0.018830482,58140,,19.233671
-0.30517843,-0.3469388,3.4419584,17.44495,17.318752,,2908,2.257021,1.0082504,17.44495,1.590128,-0.562708,0.14999999,22.730057,-0.2802574,1.4377809e-10,-0.06726596,15.769873,6058.6636373996735,4624.0938,3.4190793,58160,,19.233671
-0.26458913,-0.3469388,3.4390714,17.44495,17.131264,,2909,3.4272833,1.0085623,17.44495,1.5896597,-0.5626125,0.14999999,22.731283,-0.2794262,1.4367924e-10,-0.29234037,15.770341,6062.055129766464,4624.3203,3.4162383,58180,,19.233671
-0.43022016,-0.30612245,3.8453581,17.44495,17.032333,,2910,3.7994964,1.005157,17.44495,1.5892267,-0.562552,0.14999999,22.732817,-0.2785962,1.4358051e-10,-0.39502078,15.770774,6066.1978759765625,4624.6484,3.5123918,58200,,19.233671
-0.6186633,-0.3877551,3.1384811,17.44495,17.310698,,2911,2.7762887,1.0121968,17.44495,1.5886965,-0.5623856,0.14999999,22.728947,-0.2777335,1.4348188e-10,-0.08300644,15.771304,6069.955770015717,4624.6953,3.077806,58220,,19.233671
-0.79824436,-0.63265306,2.8277404,17.44495,17.408957,,2912,2.787416,1.0026181,17.44495,1.5881357,-0.562206,0.14999999,22.726637,-0.27702022,1.4338335e-10,-0.05128267,15.771865,6073.94411110878,4624.6484,0.35092348,58240,,19.233671
-0.83182967,-0.79591835,3.0894284,17.44495,17.355988,,2913,3.085874,0.9819334,17.44495,1.5875902,-0.56206316,0.14999999,22.730843,-0.27724308,1.4328493e-10,-0.14877376,15.77241,6078.022815465927,4624.6523,0.018780146,58260,,19.233671
-0.66086024,-0.79591835,3.0872145,17.44495,17.3352,,2914,3.038374,0.98224026,17.44495,1.5870552,-0.5619321,0.14999999,22.731815,-0.27757984,1.431866e-10,-0.16179927,15.772945,6082.449317216873,4624.6797,0.018786468,58280,,19.233671
-0.5413933,-0.79591835,3.0850058,17.44495,17.404476,,2915,1.9064918,0.98215866,17.44495,1.5864964,-0.5617703,0.14999999,22.726112,-0.27791652,1.4308837e-10,-0.072432026,15.773504,6086.841136455536,4624.6367,0.018792793,58300,,19.233671
-0.4155592,-0.59183675,2.77126,17.44495,17.382717,,2916,2.592401,1.0086495,17.44495,1.5859442,-0.56159455,0.14999999,22.729525,-0.27825305,1.4299026e-10,-0.030948447,15.774056,6091.804234266281,4624.6133,0.60709834,58320,,19.233671
-0.40217376,-0.46938777,2.81529,17.44495,17.299355,,2917,2.7527068,1.0160383,17.44495,1.5854197,-0.56143284,0.14999999,22.729805,-0.27838776,1.4289223e-10,-0.098792404,15.774581,6094.148487091064,4624.668,2.0086856,58340,,19.233671
-0.58172446,-0.42857143,2.937314,17.44495,17.301266,,2918,2.9366703,1.0151595,17.44495,1.584898,-0.5612744,0.14999999,22.730558,-0.27804214,1.427943e-10,-0.1145802,15.775103,6098.20211815834,4624.7305,2.580161,58360,,19.233671
-0.51673836,-0.5102041,2.7512324,17.44495,17.395975,,2919,2.4597485,1.0156406,17.44495,1.584342,-0.56108916,0.14999999,22.727728,-0.27750096,1.4269648e-10,-0.035547987,15.775659,6103.295221328735,4624.6914,1.4503917,58380,,19.233671
-0.58489895,-0.5102041,2.7495832,17.44495,17.317644,,2920,2.7409601,1.0158646,17.44495,1.5838137,-0.56090236,0.14999999,22.728424,-0.27734673,1.4259877e-10,-0.031075647,15.776187,6105.934902429581,4624.7383,1.450168,58400,,19.233671
-0.57913333,-0.5510204,2.737708,17.44495,17.381454,,2921,2.6862597,1.0135378,17.44495,1.5832644,-0.56071705,0.14999999,22.728584,-0.27719262,1.4250114e-10,-0.035473987,15.776736,6108.785322666168,4624.715,0.97309077,58420,,19.233671
-0.5477466,-0.59183675,2.7642837,17.44495,17.363722,,2922,2.7397044,1.0094364,17.44495,1.5827208,-0.560532,0.14999999,22.729282,-0.27720183,1.4240363e-10,-0.033254758,15.77728,6111.768175840378,4624.711,0.6064605,58440,,19.233671
-0.6228616,-0.5510204,2.7345402,17.44495,17.392832,,2923,2.7330363,1.0140061,17.44495,1.5821695,-0.5603464,0.14999999,22.730614,-0.27733648,1.4230621e-10,-0.02746985,15.777831,6115.597157239914,4624.6797,0.9732308,58460,,19.233671
-0.48800117,-0.59183675,2.7610865,17.44495,17.427073,,2924,2.7338521,1.009881,17.44495,1.581604,-0.5601669,0.14999999,22.730742,-0.27734563,1.4220888e-10,-0.048920084,15.778397,6119.261516094208,4624.6094,0.6065477,58480,,19.233671
-0.49715757,-0.5510204,2.7313838,17.44495,17.372023,,2925,2.528017,1.0143316,17.44495,1.5810595,-0.55998474,0.14999999,22.730217,-0.27748016,1.4211166e-10,-0.037507594,15.778941,6123.314413785934,4624.5977,0.9733706,58500,,19.233671
-0.38366497,-0.5102041,2.7409406,17.44495,17.377684,,2926,2.7391658,1.0169368,17.44495,1.580513,-0.55979997,0.14999999,22.73065,-0.27748924,1.4201454e-10,-0.033254404,15.779488,6127.326332330704,4624.582,1.4503747,58520,,19.233671
-0.5411091,-0.5102041,2.7393112,17.44495,17.248167,,2927,2.138562,1.0169547,17.44495,1.5800114,-0.5596499,0.14999999,22.727766,-0.2773354,1.4191752e-10,-0.13777766,15.779989,6130.029047727585,4624.6953,1.4501516,58540,,19.233671
-0.43548587,-0.5102041,2.7376847,17.44495,17.389257,,2928,2.668064,1.017154,17.44495,1.579462,-0.5594615,0.14999999,22.72814,-0.27718168,1.418206e-10,-0.024396563,15.780539,6134.552310228348,4624.664,1.4499288,58560,,19.233671
-0.53267986,-0.5102041,2.7360616,17.44495,17.343327,,2929,2.5256674,1.0173044,17.44495,1.578928,-0.5592894,0.14999999,22.727633,-0.27702808,1.4172377e-10,-0.07238634,15.781073,6139.282697677612,4624.6797,1.4497061,58580,,19.233671
-0.5305436,-0.5102041,2.7344415,17.44495,17.412527,,2930,2.692357,1.017512,17.44495,1.578372,-0.5591008,0.14999999,22.728184,-0.2768746,1.4162706e-10,-0.023461394,15.781629,6143.21342253685,4624.629,1.4494835,58600,,19.233671
-0.3751083,-0.5102041,2.7328246,17.44495,17.39371,,2931,2.6966562,1.0177209,17.44495,1.5778217,-0.5589119,0.14999999,22.728748,-0.27672127,1.4153043e-10,-0.023024352,15.782179,6148.209601402283,4624.5938,1.4492613,58620,,19.233671
-0.6592947,-0.46938777,2.7942252,17.44495,17.275713,,2932,2.5345519,1.018163,17.44495,1.5773115,-0.5587663,0.14999999,22.726711,-0.27656806,1.414339e-10,-0.14936025,15.782689,6152.647616386414,4624.6797,2.0050337,58640,,19.233671
-0.41982996,-0.5102041,2.7296598,17.44495,17.381481,,2933,1.7340308,1.0175983,17.44495,1.5767679,-0.55859214,0.14999999,22.720642,-0.27622545,1.4133747e-10,-0.066223264,15.783233,6155.786416292191,4624.66,1.4485428,58660,,19.233671
-0.6327278,-0.46938777,2.7909918,17.44495,17.290047,,2934,2.745511,1.0181016,17.44495,1.5762539,-0.55842537,0.14999999,22.719553,-0.27607256,1.4124117e-10,-0.08636297,15.783747,6159.961034297943,4624.7305,2.0040405,58680,,19.233671
-0.0983589,-0.5510204,2.7168055,17.44495,17.396738,,2935,2.4106076,1.0151726,17.44495,1.5757046,-0.5582461,0.14999999,22.716768,-0.27573055,1.4114494e-10,-0.050055206,15.784296,6162.747034311295,4624.6914,0.9716691,58700,,19.233671
0.0019992813,0.10204082,14.8897295,17.44495,15.743476,,2936,2.870863,1.0153202,17.44495,1.575717,-0.55838084,0.14999999,22.71103,-0.27574018,1.4104881e-10,-0.96887684,15.784284,6166.635866165161,4626.3047,0.07941525,58720,,19.233671
-0.44473657,-0.5102041,2.7259545,17.44495,9.198716,,2937,0.029951958,1.017048,17.44495,1.5779591,-0.55864346,0.14999999,22.702238,-0.27605367,1.4095279e-10,-1.3437085,15.782042,6171.102819919586,4634.465,1.448294,58740,,19.233671
-0.45021635,-0.46938777,2.787531,17.44495,17.31708,,2938,2.7857983,1.0175911,17.44495,1.5774374,-0.5584679,0.14999999,22.702126,-0.2759011,1.4085685e-10,-0.059857063,15.782563,6174.82902598381,4634.5117,2.0036967,58760,,19.233671
-0.5450869,-0.46938777,2.7858367,17.44495,17.337078,,2939,2.7858253,1.0178144,17.44495,1.5769081,-0.5582906,0.14999999,22.70288,-0.27555966,1.40761e-10,-0.054530315,15.7830925,6179.395411968231,4634.535,2.003013,58780,,19.233671
-0.7973307,-0.5102041,2.7212844,17.44495,17.360205,,2940,2.6382544,1.0175908,17.44495,1.5763721,-0.55810106,0.14999999,22.702908,-0.27521855,1.4066526e-10,-0.018976355,15.783628,6183.825099468231,4634.535,1.4470851,58800,,19.233671
-1.0245275,-1.0,4.9084496,17.44495,17.34493,,2941,1.2404361,0.98936117,17.44495,1.5758419,-0.55795646,0.14999999,22.697811,-0.27506655,1.4056963e-10,-0.15005615,15.784159,6187.85769867897,4634.551,9.11419e-05,58820,,19.233671
-0.7116134,-1.0,4.901938,17.44495,17.198004,,2942,3.9511747,0.9895617,17.44495,1.5753622,-0.55790955,0.14999999,22.697079,-0.27540648,1.4047408e-10,-0.40920043,15.784638,6192.444455385208,4634.715,9.117293e-05,58840,,19.233671
-0.6664647,-0.63265306,2.8053722,17.44495,17.383865,,2943,2.5602453,1.0041922,17.44495,1.5748177,-0.5577579,0.14999999,22.703415,-0.2757463,1.4037864e-10,-0.10047125,15.785183,6196.920886516571,4634.6875,0.35047674,58860,,19.233671
-0.64732176,-0.63265306,2.8036528,17.44495,17.367088,,2944,2.7801027,1.0044475,17.44495,1.5742807,-0.5575907,0.14999999,22.70444,-0.27596694,1.4028328e-10,-0.0697115,15.78572,6201.782100439072,4634.6836,0.35055405,58880,,19.233671
-0.61031765,-0.63265306,2.8019366,17.44495,17.402264,,2945,2.8018966,1.0047096,17.44495,1.5737314,-0.5574193,0.14999999,22.705624,-0.27618748,1.4018804e-10,-0.056896746,15.786269,6205.31542134285,4634.6406,0.35063136,58900,,19.233671
-0.652217,-0.63265306,2.800224,17.44495,17.409828,,2946,2.7263842,1.004946,17.44495,1.5731802,-0.5572407,0.14999999,22.706377,-0.27640793,1.4009288e-10,-0.03588086,15.78682,6208.281441450119,4634.59,0.3507087,58920,,19.233671
-0.6273249,-0.63265306,2.7985144,17.44495,17.385147,,2947,2.7965794,1.0052062,17.44495,1.5726376,-0.55706984,0.14999999,22.70753,-0.2766283,1.3999782e-10,-0.058720987,15.787363,6211.753101348877,4634.5625,0.35078597,58940,,19.233671
-0.5135951,-0.63265306,2.7968082,17.44495,17.428097,,2948,2.7758174,1.0054593,17.44495,1.5720816,-0.55689406,0.14999999,22.708605,-0.27684852,1.3990285e-10,-0.04339467,15.787919,6215.713652133942,4634.496,0.35086325,58960,,19.233671
-0.4861284,-0.59183675,2.7354379,17.44495,17.386446,,2949,2.366844,1.0115752,17.44495,1.5715399,-0.55670995,0.14999999,22.705467,-0.27706867,1.3980798e-10,-0.019414956,15.788461,6219.323525667191,4634.4688,0.60637975,58980,,19.233671
-0.5889872,-0.5510204,2.7035615,17.44495,17.347696,,2950,2.4930515,1.0160966,17.44495,1.5710106,-0.5565272,0.14999999,22.70325,-0.27720213,1.3971321e-10,-0.0289032,15.78899,6223.666658163071,4634.4805,0.9731,59000,,19.233671
-0.5575369,-0.59183675,2.7323577,17.44495,17.396746,,2951,2.724242,1.0118558,17.44495,1.570467,-0.5563413,0.14999999,22.704239,-0.27721125,1.3961855e-10,-0.024189165,15.789534,6228.269614458084,4634.449,0.6064662,59020,,19.233671
-0.18814078,-0.5510204,2.7005253,17.44495,17.397253,,2952,2.6996226,1.0165347,17.44495,1.5699215,-0.5561543,0.14999999,22.705044,-0.27734455,1.3952396e-10,-0.015874214,15.790079,6232.753176212311,4634.41,0.97323865,59040,,19.233671
-0.041324556,-0.06122449,9.424425,17.44495,16.699251,,2953,3.52817,1.0001603,17.44495,1.5696125,-0.5561773,0.14999999,22.703522,-0.2773536,1.3942948e-10,-0.6405478,15.790388,6236.510545015335,4635.0664,0.87956315,59060,,19.233671
-0.08309427,-0.10204082,8.132975,17.44495,13.564889,,2954,8.041972,0.99737775,17.44495,1.5703669,-0.5563917,0.14999999,22.701288,-0.27739438,1.393351e-10,-1.1884143,15.789634,6240.883838176727,4638.8633,1.3329349,59080,,19.233671
-0.13402133,-0.14285715,6.9682727,17.44495,15.200518,,2955,6.8646817,0.99604267,17.44495,1.5705652,-0.55655223,0.14999999,22.700531,-0.27728173,1.3924081e-10,-1.0275772,15.789435,6245.397250652313,4641.0195,1.8755451,59100,,19.233671
-0.41806996,-0.14285715,6.9542317,17.44495,16.150553,,2956,6.1037626,0.9965867,17.44495,1.5704441,-0.55664706,0.14999999,22.699945,-0.2769856,1.3914662e-10,-0.83245885,15.7895565,6249.568322896957,4642.2305,1.8749897,59120,,19.233671
-0.5578568,-0.5510204,2.7024715,17.44495,17.393742,,2957,1.9571923,1.0162427,17.44495,1.5699015,-0.5564892,0.14999999,22.697222,-0.2766897,1.3905253e-10,-0.086125396,15.790099,6252.352730989456,4642.199,0.97260153,59140,,19.233671
-0.6741844,-0.5510204,2.7009168,17.44495,17.387037,,2958,2.699889,1.0164639,17.44495,1.5693617,-0.5563011,0.14999999,22.698046,-0.27669898,1.3895851e-10,-0.016067715,15.790639,6255.737369775772,4642.172,0.97261053,59160,,19.233671
-0.6657825,-0.59183675,2.7299957,17.44495,17.397343,,2959,2.4553797,1.0120572,17.44495,1.5688181,-0.55613166,0.14999999,22.696201,-0.27670825,1.3886461e-10,-0.070791826,15.7911825,6259.955062866211,4642.133,0.60616124,59180,,19.233671
-0.7637619,-0.63265306,2.7893908,17.44495,17.404837,,2960,2.768582,1.006023,17.44495,1.5682726,-0.5559615,0.14999999,22.696276,-0.2768413,1.387708e-10,-0.064544074,15.791728,6264.243371486664,4642.086,0.3508607,59200,,19.233671
-0.46951687,-0.63265306,2.7877061,17.44495,17.358486,,2961,2.0686553,1.0060368,17.44495,1.5677443,-0.55581594,0.14999999,22.69318,-0.27706054,1.3867707e-10,-0.13070667,15.792256,6267.578804731369,4642.09,0.3509376,59220,,19.233671
-0.5193843,-0.59183675,2.7253172,17.44495,17.356445,,2962,1.9785786,1.0120738,17.44495,1.5672169,-0.5556385,0.14999999,22.687555,-0.2772797,1.3858346e-10,-0.03668945,15.792784,6270.507550477982,4642.0938,0.6065077,59240,,19.233671
-0.6478557,-0.5510204,2.6939876,17.44495,17.329054,,2963,2.6394958,1.016622,17.44495,1.5666981,-0.55545187,0.14999999,22.687714,-0.2774125,1.3848994e-10,-0.014647296,15.793303,6274.728309631348,4642.129,0.97330475,59260,,19.233671
-0.6196682,-0.59183675,2.722281,17.44495,17.398922,,2964,2.6091433,1.0124061,17.44495,1.5661564,-0.55527604,0.14999999,22.687313,-0.27742153,1.3839649e-10,-0.05057653,15.793844,6278.193160295486,4642.09,0.6065937,59280,,19.233671
-0.85930765,-0.63265306,2.7817874,17.44495,17.408937,,2965,2.7398958,1.0064383,17.44495,1.5656099,-0.5550961,0.14999999,22.688293,-0.2775542,1.3830316e-10,-0.033485282,15.794391,6280.655266284943,4642.035,0.35111094,59300,,19.233671
-0.5146626,-0.63265306,2.7801173,17.44495,17.331827,,2966,1.0172813,1.0060983,17.44495,1.565093,-0.5549676,0.14999999,22.67908,-0.27777302,1.3820993e-10,-0.18055908,15.794908,6284.156798839569,4642.0664,0.35118777,59320,,19.233671
-0.51244575,-0.5510204,2.6885707,17.44495,17.393847,,2967,2.61908,1.0166043,17.44495,1.5645542,-0.5547833,0.14999999,22.67728,-0.2779917,1.3811677e-10,-0.0140168965,15.795446,6286.8131630420685,4642.0312,0.97386867,59340,,19.233671
-0.40489054,-0.5510204,2.687042,17.44495,17.366398,,2968,2.6095314,1.0167962,17.44495,1.5640249,-0.5545956,0.14999999,22.677631,-0.27800053,1.3802372e-10,-0.014055993,15.795976,6289.496738195419,4642.0234,0.97387725,59360,,19.233671
0.95218575,0.8367347,39.22392,17.44495,17.32752,,2969,3.8947693e-15,1.0828332,17.44495,1.563508,-0.5544373,0.14999999,22.676188,-0.27800933,1.3793076e-10,-0.10120454,15.796493,6295.663838624954,4642.0586,6.877178e-13,59380,,19.233671
