DenMISEMeanLog,ReturnAbsMax,IWLastEpisode,ReturnLastEpisode,Iteration,delta,TimestepsSoFar,Regret,LQGmu1_actor,DenMISELogFirst,IWFirstEpisode,Bound,IWMean,LQGsigma_higher,DenMISELogLast,IWMin,ReturnMax,ReturnMin,ReturnStepMax,TimeElapsed,Regret/t,LQGmu1_higher,IWMax,ReturnMean
-0.78546077,17.444357,3.236978,17.381666,388,8.0764035e-09,7760,1314.0684,-0.5130981,-1.1844031,3.7334685e-10,32.94899,0.9733971,0.14999999,-0.3873733,,17.444357,,19.232504,205.63149166107178,3.386774,-0.79591835,3.9502606,13.973227
-0.7844129,17.444357,3.6522844,17.364616,389,8.034934e-09,7780,1314.0635,-0.49755734,-1.1869771,7.828184e-06,32.87612,1.0216702,0.14999999,-0.34912905,,17.444357,,19.232504,206.34961867332458,3.3780556,-0.5510204,3.7690706,13.981945
-0.7832362,17.444357,3.491313e-05,17.392813,390,7.993781e-09,7800,1314.0312,0.34140402,-1.1895444,8.688648,32.859398,1.0689553,0.14999999,-0.34477386,,17.444357,,19.232504,207.05249977111816,3.3693104,0.2244898,8.688648,13.99069
-0.7843033,17.444357,0.09533562,8.043445,391,7.952944e-09,7820,1323.3477,0.8146026,-1.1700712,0.009035091,32.84888,0.982987,0.14999999,-1.2622066,,17.444357,,19.232504,207.7435007095337,3.3845205,0.79591835,14.084828,13.97548
-0.7865638,17.444357,1.668809e-14,3.063011,392,7.912419e-09,7840,1337.6445,-0.29498518,-1.1726024,0.00041069416,32.829502,1.0171599,0.14999999,-1.6417797,,17.444357,,19.232504,208.45650601387024,3.4123592,-0.42857143,3.8892934,13.947641
-0.7857558,17.444357,4.302796,17.163673,393,7.872204e-09,7860,1337.8408,-0.23685193,-1.1751492,0.011254266,32.77436,0.98978066,0.14999999,-0.4838399,,17.444357,,19.232504,209.1798791885376,3.4041748,-0.30612245,4.322407,13.955826
-0.78517765,17.444357,3.7698517,16.991255,394,7.832295e-09,7880,1338.2095,-0.16911706,-1.1776618,0.32946256,32.709053,0.9960306,0.14999999,-0.545188,,17.444357,,19.232504,209.90610814094543,3.39647,-0.14285715,5.369071,13.963531
-0.7847987,17.444357,1.0835647e-06,16.39739,395,7.792689e-09,7900,1339.1724,-0.982305,-1.1793609,1.2169163e-14,32.70793,1.0058478,0.14999999,-0.628042,,17.444357,,19.232504,210.63267493247986,3.3903103,-1.0,6.055802,13.96969
-0.7840619,17.444357,0.00016869053,17.213907,396,7.753382e-09,7920,1339.3184,-0.16575746,-1.1818893,0.011330371,32.70781,0.9948496,0.14999999,-0.49488062,,17.444357,,19.232504,211.36255502700806,3.3821173,-0.30612245,4.2772765,13.977883
-0.7836923,17.444357,5.4941884e-05,16.438927,397,7.7143705e-09,7940,1340.2397,0.7570565,-1.1843827,1.0202764,32.695705,0.9046225,0.14999999,-0.6297071,,17.444357,,19.232504,212.0728781223297,3.3759184,0.5510204,11.725828,13.984082
-0.7860242,17.444357,2.030817e-07,3.8864622,398,7.675654e-09,7960,1353.7134,-0.007727742,-1.1843318,0.33166742,32.66941,1.0052735,0.14999999,-1.6087084,,17.444357,,19.232504,212.80246686935425,3.40129,-0.14285715,5.3199706,13.958711
-0.7862366,17.444357,6.4290775e-06,9.40993,399,7.637228e-09,7980,1361.6631,-1.0767218,-1.1860082,3.7394693e-10,32.657894,0.9636552,0.14999999,-0.8725718,,17.444357,,19.232504,213.51529049873352,3.4126902,-0.79591835,3.9923527,13.94731
-0.78638244,17.444357,5.2253256,17.197544,400,7.5990885e-09,8000,1361.8252,-0.9533913,-1.1885114,1.228104e-14,32.74532,1.0144027,0.14999999,-0.8061408,,17.444357,,19.232504,214.22122478485107,3.404564,-1.0,6.0383525,13.955437
-0.7855078,17.444357,3.95884,17.243698,401,7.561235e-09,8020,1361.9419,-0.95503604,-1.1910082,1.23117645e-14,32.635666,1.0137806,0.14999999,-0.44604447,,17.444357,,19.232504,214.9452621936798,3.3963633,-1.0,5.9634266,13.963637
-0.78462577,17.444357,2.7127274e-09,17.244167,402,7.5236635e-09,8040,1362.0576,0.2180971,-1.1934988,2.989348,32.567608,1.036564,0.14999999,-0.44076204,,17.444357,,19.232504,215.671368598938,3.3882027,0.020408163,6.8845634,13.971798
-0.78549397,17.444357,8.124634,8.671578,403,7.4863715e-09,8060,1370.7461,0.32350922,-1.1885747,8.611523,32.548428,1.0705508,0.14999999,-1.1662457,,17.444357,,19.232504,216.38557243347168,3.4013557,0.26530612,9.0241165,13.958645
-0.7864771,17.444357,1.1493909e-16,8.151776,404,7.4493567e-09,8080,1379.9551,-1.1804613,-1.1699096,1.2054719e-14,32.533676,1.0132576,0.14999999,-1.2458428,,17.444357,,19.232504,217.1227469444275,3.4157295,-1.0,5.920002,13.944271
-0.7881204,17.444357,5.5612435,17.188055,405,7.4126145e-09,8100,1380.1265,-0.8245789,-1.1723818,1.2084554e-14,32.498432,1.0167749,0.14999999,-1.4613354,,17.444357,,19.232504,217.85922932624817,3.4077196,-1.0,5.848948,13.952281
-0.7871151,17.444357,1.7375386,17.332483,406,7.3761446e-09,8120,1380.1538,-0.5507868,-1.1748478,3.7746418e-07,32.515827,0.9858093,0.14999999,-0.39285526,,17.444357,,19.232504,218.59646606445312,3.399394,-0.63265306,3.9087937,13.960607
-0.7861074,17.444357,3.6776247,17.385784,407,7.339942e-09,8140,1380.1274,-0.64414334,-1.1773078,3.1403946e-05,32.49252,1.0154257,0.14999999,-0.36068466,,17.444357,,19.232504,219.33466124534607,3.390977,-0.5102041,3.8111515,13.969024
-0.7850725,17.444357,3.8040557,17.400957,408,7.304006e-09,8160,1380.0869,-0.6021167,-1.1797618,7.499233e-08,32.455246,0.97723275,0.14999999,-0.3769978,,17.444357,,19.232504,220.07561540603638,3.3825655,-0.67346936,3.9079607,13.977435
-0.7840902,17.444357,3.5920877,17.389969,409,7.2683344e-09,8180,1380.0571,-0.55839103,-1.1822097,7.790952e-06,32.41973,1.0149072,0.14999999,-0.3585707,,17.444357,,19.232504,220.81526613235474,3.3742228,-0.5510204,3.7743485,13.985778
-0.7829858,17.444357,3.6591861,17.402105,410,7.2329223e-09,8200,1380.0151,-0.49368128,-1.1846517,1.7904788e-06,32.36933,1.0085651,0.14999999,-0.34391737,,17.444357,,19.232504,221.54380917549133,3.3658905,-0.59183675,3.775514,13.99411
-0.7818975,17.444357,2.3203323,17.290035,411,7.197768e-09,8220,1380.0854,-0.47158846,-1.1870878,0.0040715607,32.375034,0.9912919,0.14999999,-0.34204805,,17.444357,,19.232504,222.27923727035522,3.357872,-0.3469388,4.138854,14.002129
-0.7808632,17.444357,3.6320806,17.310392,412,7.1628703e-09,8240,1380.1348,-0.58905303,-1.1895081,3.1789434e-05,32.375736,1.0256346,0.14999999,-0.34476122,,17.444357,,19.232504,222.99816393852234,3.349841,-0.5102041,3.7215786,14.0101595
-0.77973145,17.444357,3.6071122,17.39305,413,7.1282247e-09,8260,1380.1016,-0.6548521,-1.1919322,7.867071e-06,32.317223,1.0243758,0.14999999,-0.33687013,,17.444357,,19.232504,223.80666542053223,3.34165,-0.5510204,3.698143,14.018351
-0.7786529,17.444357,2.438248,17.365448,414,7.093831e-09,8280,1380.0962,-0.91429275,-1.1943506,3.770797e-10,32.356026,0.96279895,0.14999999,-0.3553136,,17.444357,,19.232504,224.51671838760376,3.3335667,-0.79591835,3.9407465,14.026434
-0.77784836,17.444357,1.7171237e-35,17.277414,415,7.0596844e-09,8300,1380.1787,0.8841619,-1.1967632,2.3863991e-05,32.32074,1.0269109,0.14999999,-0.40570673,,17.444357,,19.232504,225.26627945899963,3.3257313,1.0,26.441456,14.034269
-0.7801111,17.444357,8.190225e-34,1.9871612,416,7.0257844e-09,8320,1395.5513,-0.9869792,-1.1991698,1.2412635e-14,32.2973,1.0103099,0.14999999,-1.7272366,,17.444357,,19.232504,226.01537418365479,3.3546906,-1.0,5.9208174,14.00531
-0.7793996,17.444357,2.5016645e-18,17.210817,417,6.9921287e-09,8340,1395.7007,0.5632415,-1.2015707,5.463002,32.27566,1.0107622,0.14999999,-0.48990044,,17.444357,,19.232504,226.76958060264587,3.347004,0.3877551,10.227912,14.012997
-0.7810907,17.444357,1.7514413e-17,6.2162843,418,6.958713e-09,8360,1406.8447,-0.72206396,-1.1909503,3.757995e-10,32.252098,0.9636673,0.14999999,-1.4897658,,17.444357,,19.232504,227.5225944519043,3.3656569,-0.79591835,3.9266157,13.994344
-0.7802124,17.444357,6.1973705e-19,17.384445,419,6.9255366e-09,8380,1406.8198,0.72907495,-1.1933398,0.13615312,32.25549,0.9359987,0.14999999,-0.37490597,,17.444357,,19.232504,228.2820954322815,3.357565,0.67346936,13.131011,14.002436
-0.7823454,17.444357,1.6807375e-17,4.2650723,420,6.892597e-09,8400,1419.915,-0.7992852,-1.1953987,3.853016e-07,32.23027,1.0020956,0.14999999,-1.6038454,,17.444357,,19.232504,229.03955912590027,3.3807507,-0.63265306,3.777276,13.97925
-0.7813955,17.444357,3.8974583,17.346487,421,6.859892e-09,8420,1419.9282,-0.7245177,-1.1977768,3.7837364e-10,32.23831,0.9705281,0.14999999,-0.38239503,,17.444357,,19.232504,229.79380440711975,3.3727512,-0.79591835,3.897949,13.987249
-0.7804873,17.444357,6.301431e-05,17.359732,422,6.827419e-09,8440,1419.9292,-0.14267844,-1.2001493,1.9452546,32.17542,1.0137751,0.14999999,-0.3667901,,17.444357,,19.232504,230.55043768882751,3.3647604,-0.020408163,6.6408105,13.99524
-0.7802531,17.444357,5.11271,16.50774,423,6.7951773e-09,8460,1420.7812,0.0042916685,-1.1979171,0.1616174,32.195538,0.9833768,0.14999999,-0.69089466,,17.444357,,19.232504,231.30806684494019,3.358821,-0.18367347,5.120302,14.00118
-0.7806023,17.444357,4.360906e-06,9.335819,424,6.763162e-09,8480,1428.8052,-0.8173409,-1.1998965,3.791763e-10,32.173176,0.97242314,0.14999999,-0.908678,,17.444357,,19.232504,232.066481590271,3.3698235,-0.79591835,3.8897023,13.990177
-0.7797151,17.444357,3.8272514,17.332579,425,6.7313732e-09,8500,1428.833,-0.88362074,-1.2022521,3.8007053e-10,32.12363,0.9753368,0.14999999,-0.37416375,,17.444357,,19.232504,232.82471561431885,3.3619595,-0.79591835,3.8634336,13.998041
-0.7788353,17.444357,2.8735437,17.306086,426,6.6998074e-09,8520,1428.8867,-1.1825163,-1.2046022,1.2480245e-14,32.149498,1.009397,0.14999999,-0.37834543,,17.444357,,19.232504,233.58666896820068,3.3541937,-1.0,5.9725056,14.005807
-0.7804788,17.444357,5.608345,17.18529,427,6.668463e-09,8540,1429.061,-1.0272369,-1.206947,1.25095585e-14,32.121265,1.0129526,0.14999999,-1.4863456,,17.444357,,19.232504,234.34908390045166,3.3467474,-1.0,5.903756,14.013253
-0.77998984,17.444357,2.90784e-13,17.197588,428,6.6373382e-09,8560,1429.2236,0.25075787,-1.2092861,7.2103834,32.0683,1.0514771,0.14999999,-0.58052325,,17.444357,,19.232504,235.10837197303772,3.3393078,0.14285715,8.166465,14.020693
-0.7808727,17.444357,7.0789034e-15,8.532157,429,6.606431e-09,8580,1438.0518,-0.6838479,-1.1949135,1.2359904e-14,32.059147,1.0143281,0.14999999,-1.2045032,,17.444357,,19.232504,235.8717679977417,3.3521013,-1.0,5.850518,14.007899
-0.7798655,17.444357,3.591243,17.408236,430,6.5757395e-09,8600,1438.0034,-0.4099794,-1.1972418,3.8601254e-07,32.125492,1.0051829,0.14999999,-0.3585594,,17.444357,,19.232504,236.63742637634277,3.3441935,-0.63265306,3.7658455,14.015807
-0.77896637,17.444357,3.9068055,17.326172,431,6.5452608e-09,8620,1438.0371,-0.17328015,-1.1995647,0.0013686176,32.079544,0.99340165,0.14999999,-0.3955145,,17.444357,,19.232504,237.40306401252747,3.3365135,-0.3877551,4.0546093,14.023487
-0.7786909,17.444357,5.0884304,16.580671,432,6.5149934e-09,8640,1438.8164,-0.39863384,-1.201879,0.16225898,32.1068,0.9885555,0.14999999,-0.65118843,,17.444357,,19.232504,238.17046785354614,3.330593,-0.18367347,5.1390686,14.0294075
-0.77784145,17.444357,3.8758276,17.30086,433,6.4849353e-09,8660,1438.8755,-0.57851255,-1.2038156,0.00042371522,32.01252,1.0063436,0.14999999,-0.3964946,,17.444357,,19.232504,238.9255886077881,3.323038,-0.42857143,3.8912714,14.0369625
-0.77680665,17.444357,3.6957834,17.422417,434,6.455086e-09,8680,1438.8135,-0.69671214,-1.2061214,1.8293362e-06,32.017097,1.0159295,0.14999999,-0.33295634,,17.444357,,19.232504,239.69615149497986,3.315239,-0.59183675,3.7178888,14.044762
-0.7758041,17.444357,7.671861e-23,17.380692,435,6.425441e-09,8700,1438.7925,0.9848528,-1.2084229,0.0033032778,32.014374,1.0625666,0.14999999,-0.35457408,,17.444357,,19.232504,240.46586060523987,3.3075695,0.8367347,14.912453,14.052431
-0.7782669,17.444357,5.1185724e-26,0.27373123,436,6.396001e-09,8720,1455.8789,-0.8354615,-1.2107116,7.7349675e-08,31.971111,0.9938603,0.14999999,-1.8993076,,17.444357,,19.232504,241.240051984787,3.3391714,-0.67346936,3.7784784,14.020829
-0.77734697,17.444357,3.7125216,17.325222,437,6.3667622e-09,8740,1455.9136,-0.9472809,-1.2130026,3.8417897e-10,31.9546,0.9782111,0.14999999,-0.36827788,,17.444357,,19.232504,242.00542640686035,3.3316097,-0.79591835,3.835513,14.028391
-0.7765822,17.444357,3.8006186,17.246243,438,6.3377237e-09,8760,1456.0273,-1.1555473,-1.2152883,1.2614359e-14,31.93056,1.0118444,0.14999999,-0.41874468,,17.444357,,19.232504,242.77996921539307,3.3242636,-1.0,5.8915186,14.035737
-0.7776534,17.444357,5.450483,17.19038,439,6.308883e-09,8780,1456.1968,-1.1890302,-1.2175688,1.26431195e-14,31.900366,1.014998,0.14999999,-1.2551885,,17.444357,,19.232504,243.55409908294678,3.3170776,-1.0,5.8265963,14.042923
-0.7793173,17.444357,5.5036273,17.190979,440,6.2802386e-09,8800,1456.3662,-1.1067427,-1.219844,1.2671946e-14,31.873878,1.0182799,0.14999999,-1.5212795,,17.444357,,19.232504,244.33061909675598,3.3099232,-1.0,5.7633753,14.050077
-0.77958184,17.444357,4.489519e-18,17.190966,441,6.2517893e-09,8820,1456.5347,0.24070068,-1.2221142,8.905248,31.867035,1.0641713,0.14999999,-0.91076785,,17.444357,,19.232504,245.0984010696411,3.3028002,0.26530612,9.327857,14.0572
-0.78041416,17.444357,1.2354153e-14,8.577159,442,6.223533e-09,8840,1465.3174,-1.0685594,-1.2043871,1.247758e-14,31.836157,1.0207251,0.14999999,-1.2045532,,17.444357,,19.232504,245.8754255771637,3.315198,-1.0,5.7147174,14.044803
-0.7802186,17.444357,1.5019887e-07,17.198826,443,6.195467e-09,8860,1465.479,-0.15400499,-1.2066469,0.16303447,31.819815,0.977961,0.14999999,-0.71102536,,17.444357,,19.232504,246.6526985168457,3.3080788,-0.18367347,5.1946716,14.051922
-0.780048,17.444357,0.0002898589,16.481026,444,6.1675904e-09,8880,1466.3579,0.6391674,-1.2085338,1.7691048,31.806267,0.92052996,0.14999999,-0.67956203,,17.444357,,19.232504,247.43617606163025,3.3026075,0.5102041,11.697399,14.057393
-0.781995,17.444357,1.4837829e-25,5.3850837,445,6.139902e-09,8900,1478.333,-0.9778801,-1.206807,1.2507793e-14,31.791561,1.0225877,0.14999999,-1.5600163,,17.444357,,19.232504,248.21795773506165,3.3220968,-1.0,5.680067,14.037904
-0.7811786,17.444357,5.178603e-05,17.215288,446,6.1124e-09,8920,1478.4775,-0.20325851,-1.2090516,0.030243006,31.76958,0.9710175,0.14999999,-0.4370224,,17.444357,,19.232504,249.0031180381775,3.3149729,-0.26530612,4.6337256,14.045028
-0.78086156,17.444357,3.1204958,16.70421,447,6.0850818e-09,8940,1479.1338,-0.05532738,-1.2112235,1.180704,31.77183,1.0070981,0.14999999,-0.6081141,,17.444357,,19.232504,249.7857482433319,3.3090239,-0.06122449,6.247673,14.050977
-0.78094625,17.444357,1.4765711e-08,13.631689,448,6.057946e-09,8960,1482.8618,-0.82264745,-1.2108202,1.25580885e-14,31.716938,1.0226202,0.14999999,-0.82211745,,17.444357,,19.232504,250.567373752594,3.3099594,-1.0,5.646289,14.050041
-0.7799664,17.444357,1.7096521,17.342003,449,6.030992e-09,8980,1482.8794,-0.72354,-1.2130499,3.9216314e-07,31.692495,0.9955329,0.14999999,-0.36028332,,17.444357,,19.232504,251.34795689582825,3.3026266,-0.63265306,3.7818952,14.057374
-0.77905166,17.444357,3.3995996,17.385963,450,6.0042185e-09,9000,1482.854,-0.7664412,-1.2152746,3.850527e-10,31.700428,0.97445625,0.14999999,-0.3618899,,17.444357,,19.232504,252.44987726211548,3.2952309,-0.79591835,3.81775,14.06477
-0.77817684,17.444357,0.0020060285,17.3618,451,5.977622e-09,9020,1482.852,-0.05078736,-1.2174942,0.16481258,31.678627,0.9864854,0.14999999,-0.3572928,,17.444357,,19.232504,253.22779941558838,3.28792,-0.18367347,5.1304364,14.072081
-0.7783261,17.444357,4.6117086,13.624646,452,5.9512013e-09,9040,1486.5874,-0.1339923,-1.2193438,4.4068937,31.69403,1.0328107,0.14999999,-0.8292315,,17.444357,,19.232504,253.98550963401794,3.28891,0.06122449,7.4817533,14.071091
-0.7780771,17.444357,5.313334,16.437065,453,5.9249556e-09,9060,1487.5098,0.04798907,-1.2118511,0.34092143,31.674765,1.0042014,0.14999999,-0.6937844,,17.444357,,19.232504,254.7764778137207,3.2836866,-0.14285715,5.3829675,14.076314
-0.77850384,17.444357,9.4199123e-07,9.084356,454,5.8988836e-09,9080,1495.7861,-0.74182034,-1.2133039,3.8429476e-10,31.658344,0.97690386,0.14999999,-0.9727674,,17.444357,,19.232504,255.55258011817932,3.2946825,-0.79591835,3.819273,14.065318
-0.7776351,17.444357,3.430775,17.38708,455,5.8729825e-09,9100,1495.7583,-0.6971246,-1.2155042,7.772117e-08,31.642262,0.9909133,0.14999999,-0.35842374,,17.444357,,19.232504,256.2994318008423,3.2873812,-0.67346936,3.7851925,14.072619
-0.77672106,17.444357,3.7494214,17.393705,456,5.847252e-09,9120,1495.7246,-0.67780435,-1.2176995,1.4300203e-08,31.60128,0.9858134,0.14999999,-0.3499646,,17.444357,,19.232504,257.052344083786,3.280098,-0.71428573,3.7801228,14.079903
-0.77580464,17.444357,3.5782294,17.385311,457,5.8216902e-09,9140,1495.6997,-0.64564717,-1.2198901,3.9485502e-07,31.573027,1.0035071,0.14999999,-0.34198973,,17.444357,,19.232504,257.8251461982727,3.2728653,-0.63265306,3.726642,14.087135
-0.77483404,17.444357,2.2462976,17.390368,458,5.796296e-09,9160,1495.6694,-0.7312958,-1.2220759,3.876806e-10,31.537119,0.98258126,0.14999999,-0.33291134,,17.444357,,19.232504,258.594601392746,3.2656536,-0.79591835,3.7540538,14.094347
-0.7739218,17.444357,3.0010238,17.371721,459,5.771067e-09,9180,1495.6577,-0.83705986,-1.224257,3.965827e-07,31.551203,1.0080397,0.14999999,-0.33700302,,17.444357,,19.232504,259.3947846889496,3.2585135,-0.63265306,3.6965744,14.101487
-0.7729615,17.444357,3.5927937,17.334612,460,5.7460023e-09,9200,1495.6831,-0.71032584,-1.2264333,3.8937317e-10,31.523388,0.9880473,0.14999999,-0.3383625,,17.444357,,19.232504,260.19563722610474,3.2514858,-0.79591835,3.7230692,14.108515
-0.7720215,17.444357,0.00031629807,17.383326,461,5.7211005e-09,9220,1495.6597,-0.11741857,-1.2286048,1.2014055,31.500698,1.020927,0.14999999,-0.32594192,,17.444357,,19.232504,260.9946873188019,3.244381,-0.06122449,6.165997,14.11562
-0.7718603,17.444357,4.9945806e-06,15.894544,462,5.6963616e-09,9240,1497.125,0.83882415,-1.228169,0.14097875,31.478043,0.946697,0.14999999,-0.7147469,,17.444357,,19.232504,261.7953736782074,3.24053,0.67346936,13.56938,14.119471
-0.7740546,17.444357,1.2660498e-21,2.6983829,463,5.6717817e-09,9260,1511.7866,-0.70077604,-1.230026,7.8858115e-08,31.466553,1.0027639,0.14999999,-1.7263662,,17.444357,,19.232504,262.59774565696716,3.2651978,-0.67346936,3.6895127,14.094803
-0.7730821,17.444357,3.0067625,17.374315,464,5.6473612e-09,9280,1511.7725,-1.2244292,-1.2321835,3.9161877e-10,31.455942,0.99105585,0.14999999,-0.32383934,,17.444357,,19.232504,263.4038369655609,3.258131,-0.79591835,3.7039957,14.10187
-0.7754523,17.444357,5.6041193,17.197706,465,5.6230975e-09,9300,1511.935,-0.9960242,-1.2343364,1.2856925e-14,31.500395,1.016758,0.14999999,-1.8646204,,17.444357,,19.232504,264.20838141441345,3.2514734,-1.0,5.7813997,14.108527
-0.7747754,17.444357,1.5128993e-38,17.202599,466,5.59899e-09,9320,1512.0923,0.9942563,-1.2364845,2.4830984e-05,31.460426,1.0390015,0.14999999,-0.47345543,,17.444357,,19.232504,265.0135295391083,3.244833,1.0,27.782734,14.115168
-0.77724135,17.444357,8.625646e-14,0.10428811,467,5.5750364e-09,9340,1529.3477,-0.11200787,-1.2386281,0.07514457,31.451149,0.978131,0.14999999,-1.9479679,,17.444357,,19.232504,265.81880354881287,3.2748346,-0.2244898,4.869955,14.085166
-0.77718514,17.444357,1.3497655e-07,15.8902645,468,5.5512372e-09,9360,1530.8174,-1.2155157,-1.2406063,1.29377845e-14,31.437176,1.0172712,0.14999999,-0.7265454,,17.444357,,19.232504,266.6258351802826,3.270977,-1.0,5.7472425,14.089024
-0.7792479,17.444357,1.6712293e-11,17.191824,469,5.5275895e-09,9380,1530.9858,-0.12134345,-1.2427408,0.67924625,31.434185,1.0196487,0.14999999,-1.7586435,,17.444357,,19.232504,267.43438625335693,3.2643623,-0.10204082,5.751297,14.095638
-0.77905697,17.444357,1.9070484e-07,16.145987,470,5.504093e-09,9400,1532.1997,-1.0156016,-1.2434235,1.2974283e-14,31.419098,1.0204377,0.14999999,-0.7056665,,17.444357,,19.232504,268.23689699172974,3.2599993,-1.0,5.701783,14.100001
-0.77846104,17.444357,6.415194e-15,17.197908,471,5.480746e-09,9420,1532.3618,0.255377,-1.2455488,9.189134,31.38992,1.0497587,0.14999999,-0.5156385,,17.444357,,19.232504,269.03367471694946,3.2534227,0.2244898,9.1969795,14.106578
-0.77935433,17.444357,5.690858e-15,8.510871,472,5.4575473e-09,9440,1541.2109,-0.97452617,-1.2283478,1.2780154e-14,31.36279,1.0213091,0.14999999,-1.2434913,,17.444357,,19.232504,269.84489011764526,3.2652779,-1.0,5.657414,14.094723
-0.7785528,17.444357,3.718183e-06,17.22962,473,5.434495e-09,9460,1541.3413,-0.2562131,-1.2304642,0.16696411,31.350555,0.99558765,0.14999999,-0.41838676,,17.444357,,19.232504,270.658406496048,3.2586498,-0.18367347,5.082472,14.101351
-0.7780818,17.444357,4.353136,16.937143,474,5.4115885e-09,9480,1541.7646,-0.2959334,-1.2322232,0.01191527,31.329851,0.96445525,0.14999999,-0.54806924,,17.444357,,19.232504,271.4620747566223,3.2526674,-0.30612245,4.439297,14.107333
-0.7775888,17.444357,7.25457e-05,17.154894,475,5.388827e-09,9500,1541.9692,-0.8914756,-1.2343055,1.2856533e-14,31.293184,1.0212377,0.14999999,-0.5062999,,17.444357,,19.232504,272.24331307411194,3.246252,-1.0,5.6259394,14.113749
-0.77662736,17.444357,0.0018400567,17.297653,476,5.366209e-09,9520,1542.0322,-0.494529,-1.2364086,0.011965249,31.286781,0.96747154,0.14999999,-0.33804512,,17.444357,,19.232504,273.03090715408325,3.239563,-0.30612245,4.416663,14.120438
-0.7758528,17.444357,3.1278517,17.411283,477,5.3437326e-09,9540,1541.9814,-0.50220096,-1.2384821,1.8895037e-06,31.316448,1.0062286,0.14999999,-0.37258267,,17.444357,,19.232504,273.8367397785187,3.232665,-0.59183675,3.7519114,14.127336
