ReturnMin,Iteration,TimestepsSoFar,IWLastEpisode,LQGmu1_actor,Regret/t,DenMISELogFirst,ReturnStepMax,ReturnLastEpisode,ReturnMean,delta,IWMean,Regret,Bound,DenMISEMeanLog,LQGsigma_higher,LQGmu1_higher,DenMISELogLast,ReturnAbsMax,IWFirstEpisode,IWMin,IWMax,ReturnMax,TimeElapsed
,3104,62080,3.4977384,-1.0383141,1.5369568,-1.5919968,19.23485,17.233582,15.823044,1.261938e-10,0.9793341,4770.715,22.558887,-0.5441821,0.14999999,-1.0,-0.30551586,17.44557,7.2136644e-11,,5.43534,17.44557,6873.088515996933
,3105,62100,4.2776303,-0.94108295,1.5365124,-1.5923189,19.23485,17.199799,15.823488,1.2611254e-10,0.9795892,4770.871,22.55903,-0.5441772,0.14999999,-1.0,-0.5078393,17.44557,7.21599e-11,,5.4275885,17.44557,6877.920769691467
,3106,62120,2.7353156,-0.6858889,1.5360546,-1.5926409,19.23485,17.247831,15.823946,1.2603135e-10,0.98088753,4770.9844,22.558964,-0.5440956,0.14999999,-0.8367347,-0.2700333,17.44557,1.011132e-07,,3.212916,17.44557,6882.911483287811
,3107,62140,4.6158784e-05,0.04181739,1.5355482,-1.5929629,19.23485,17.399527,15.824452,1.2595024e-10,1.0033731,4770.949,22.553717,-0.5439666,0.14999999,0.020408163,-0.12407455,17.44557,12.086435,,12.181108,17.44557,6886.712451219559
,3108,62160,4.0091936e-07,-0.95671314,1.537715,-1.5894021,19.23485,9.088732,15.822286,1.2586919e-10,0.9807307,4779.2188,22.552364,-0.5442556,0.14999999,-0.8367347,-1.4446201,17.44557,1.0078626e-07,,3.2116623,17.44557,6890.729810476303
,3109,62180,3.4213135,-1.1354846,1.5372591,-1.5897238,19.23485,17.238352,15.8227415,1.2578824e-10,0.9794494,4779.34,22.550045,-0.5441812,0.14999999,-1.0,-0.2934821,17.44557,7.1972824e-11,,5.424833,17.44557,6893.179625511169
,3110,62200,4.8762784,-0.71194327,1.5368166,-1.5900455,19.23485,17.19935,15.823184,1.2570736e-10,0.97989917,4779.5,22.553556,-0.5443391,0.14999999,-1.0,-1.0141135,17.44557,7.199603e-11,,5.417127,17.44557,6897.015838861465
,3111,62220,0.015530227,-0.19163692,1.5363226,-1.5903668,19.23485,17.359037,15.823678,1.2562655e-10,1.0309389,4779.5,22.54638,-0.5442149,0.14999999,-0.2244898,-0.13709375,17.44557,1.6611232,,4.4745064,17.44557,6901.523219347
,3112,62240,4.235225,-0.31306928,1.5360327,-1.5901545,19.23485,16.7288,15.823968,1.2554584e-10,1.0312635,4780.133,22.547424,-0.54418737,0.14999999,-0.2244898,-0.4892397,17.44557,1.6607705,,4.469516,17.44557,6906.172805309296
,3113,62260,0.17700744,-1.0604407,1.5356026,-1.5899422,19.23485,17.15898,15.824398,1.2546518e-10,0.98756033,4780.332,22.54447,-0.54405916,0.14999999,-0.67346936,-0.17666012,17.44557,4.3201886e-05,,3.0040708,17.44557,6911.155046463013
,3114,62280,4.440895,-0.9982581,1.535162,-1.5902634,19.23485,17.19672,15.824839,1.2538462e-10,0.9801349,4780.496,22.5536,-0.54407936,0.14999999,-1.0,-0.59385383,17.44557,7.201168e-11,,5.414661,17.44557,6915.893729686737
,3115,62300,3.8880284,-0.9090265,1.5347223,-1.5905845,19.23485,17.197176,15.825278,1.2530413e-10,0.9802664,4780.66,22.551653,-0.544033,0.14999999,-1.0,-0.37978807,17.44557,7.203476e-11,,5.406998,17.44557,6920.738801240921
,3116,62320,2.9803195,-0.9473645,1.5342598,-1.5909054,19.23485,17.267735,15.825741,1.252237e-10,0.9809525,4780.754,22.546373,-0.54393876,0.14999999,-0.8367347,-0.22998469,17.44557,1.00938045e-07,,3.2070153,17.44557,6925.066304206848
,3117,62340,3.2947714,-0.7876156,1.533802,-1.5912263,19.23485,17.251062,15.826199,1.2514338e-10,0.9804719,4780.8594,22.54986,-0.5438588,0.14999999,-1.0,-0.27572185,17.44557,7.208108e-11,,5.4009657,17.44557,6929.832045793533
,3118,62360,2.9777317,-0.8275219,1.5333109,-1.5915471,19.23485,17.356478,15.82669,1.2506311e-10,0.98139733,4780.8633,22.54895,-0.5437443,0.14999999,-0.8367347,-0.16659561,17.44557,1.01002755e-07,,3.203817,17.44557,6933.434679985046
,3119,62380,3.1777775,-0.85554194,1.5328245,-1.5918678,19.23485,17.343685,15.827176,1.2498294e-10,0.9816796,4780.883,22.549896,-0.54363364,0.14999999,-0.8367347,-0.17988674,17.44557,1.0103513e-07,,3.2015548,17.44557,6935.870373725891
,3120,62400,3.194254,-1.0421714,1.5323467,-1.5921884,19.23485,17.316973,15.827654,1.2490282e-10,0.9819671,4780.922,22.550919,-0.54352653,0.14999999,-0.8367347,-0.19103235,17.44557,1.010675e-07,,3.1992974,17.44557,6939.501748323441
,3121,62420,3.9633695e-22,0.66077954,1.531908,-1.5925088,19.23485,17.196203,15.828093,1.248228e-10,1.0049244,4781.086,22.544455,-0.54352343,0.14999999,0.46938777,-0.5156245,17.44557,0.4503379,,25.922535,17.44557,6942.982062339783
,3122,62440,7.035888e-21,-0.7077578,1.5353365,-1.5926849,19.23485,5.129292,15.824664,1.2474285e-10,0.9817899,4793.3203,22.543901,-0.5441344,0.14999999,-0.8367347,-2.4529786,17.44557,1.0111783e-07,,3.1980686,17.44557,6947.441516876221
,3123,62460,0.039246682,-0.27127326,1.5348425,-1.5930051,19.23485,17.364416,15.825158,1.2466299e-10,1.0297068,4793.3125,22.53958,-0.544009,0.14999999,-0.26530612,-0.1342302,17.44557,0.9237151,,3.8538432,17.44557,6952.1470246315
,3124,62480,3.4606173,-0.14437386,1.5344362,-1.5930295,19.23485,17.09605,15.825564,1.2458319e-10,1.0298972,4793.578,22.539211,-0.5439101,0.14999999,-0.26530612,-0.2640568,17.44557,0.9237377,,3.8503263,17.44557,6955.112365722656
,3125,62500,4.465165,-0.43049967,1.5342646,-1.5930539,19.23485,16.361273,15.825736,1.2450346e-10,1.0315262,4794.574,22.539963,-0.543938,0.14999999,-0.2244898,-0.6607595,17.44557,1.6655928,,4.4712152,17.44557,6959.408234357834
,3126,62520,0.071879536,-0.971023,1.5337734,-1.592841,19.23485,17.358072,15.826227,1.2442382e-10,0.9817065,4794.578,22.53878,-0.543772,0.14999999,-0.8367347,-0.05631985,17.44557,1.0113345e-07,,3.1988854,17.44557,6963.958241701126
,3127,62540,3.5764735,-1.13635,1.5333271,-1.5931609,19.23485,17.224009,15.8266735,1.2434424e-10,0.98042256,4794.715,22.539148,-0.5437047,0.14999999,-1.0,-0.31485498,17.44557,7.2220625e-11,,5.408272,17.44557,6968.923448801041
,3128,62560,4.8606853,-1.3433425,1.5328884,-1.5934806,19.23485,17.199306,15.827112,1.2426475e-10,0.9808685,4794.875,22.542656,-0.5438623,0.14999999,-1.0,-1.0161388,17.44557,7.2243767e-11,,5.4006596,17.44557,6973.183431625366
,3129,62580,5.3125405,-0.82111937,1.5324545,-1.5938003,19.23485,17.181353,15.827546,1.2418534e-10,0.98145825,4795.051,22.548628,-0.54475296,0.14999999,-1.0,-3.3115358,17.44557,7.226678e-11,,5.3930755,17.44557,6977.107763290405
,3130,62600,1.5567689,-0.9383479,1.5319767,-1.5941198,19.23485,17.326872,15.828024,1.24106e-10,0.98084813,4795.086,22.534054,-0.5446411,0.14999999,-1.0,-0.17550403,17.44557,7.2289945e-11,,5.3855176,17.44557,6981.7787318229675
,3131,62620,0.00014622706,-0.19754681,1.5315189,-1.5944393,19.23485,17.259481,15.828482,1.2402675e-10,1.0296859,4795.1836,22.52857,-0.5445556,0.14999999,-0.26530612,-0.25780746,17.44557,0.9250409,,3.848955,17.44557,6986.306934595108
,3132,62640,3.8412127,0.060742587,1.5312643,-1.5944632,19.23485,16.627436,15.828736,1.2394756e-10,1.0299978,4795.922,22.529732,-0.54452235,0.14999999,-0.26530612,-0.46963605,17.44557,0.9250631,,3.845457,17.44557,6990.712250709534
,3133,62660,1.6867265e-10,-0.9997107,1.5334215,-1.5944871,19.23485,9.07106,15.826579,1.2386844e-10,0.98074996,4804.211,22.528454,-0.54482514,0.14999999,-1.0,-1.5226476,17.44557,7.2316424e-11,,5.3814206,17.44557,6995.224971532822
,3134,62680,3.8766708,-0.72048295,1.5329838,-1.5948062,19.23485,17.198324,15.827017,1.2378941e-10,0.98088396,4804.371,22.526634,-0.5447777,0.14999999,-1.0,-0.37679714,17.44557,7.23396e-11,,5.373907,17.44557,7000.008234024048
,3135,62700,2.917729,-0.59365803,1.5324888,-1.5951253,19.23485,17.37798,15.827512,1.2371044e-10,0.98725724,4804.3516,22.529978,-0.5446554,0.14999999,-0.67346936,-0.14174132,17.44557,4.3426393e-05,,3.0088418,17.44557,7004.170930147171
,3136,62720,2.5027323,-0.63228863,1.5319939,-1.5954442,19.23485,17.378685,15.828007,1.2363155e-10,0.9873899,4804.332,22.528662,-0.5445115,0.14999999,-0.67346936,-0.080753796,17.44557,4.344023e-05,,3.0069156,17.44557,7008.58216547966
,3137,62740,2.9369583,-0.38225278,1.531497,-1.595763,19.23485,17.387392,15.828504,1.2355274e-10,0.9921928,4804.3047,22.530361,-0.5443737,0.14999999,-0.63265306,-0.09919599,17.44557,0.00016428776,,2.9458337,17.44557,7012.125504732132
,3138,62760,0.07922083,0.07960343,1.5310249,-1.5960816,19.23485,17.310766,15.828976,1.2347402e-10,1.0051755,4804.3594,22.527216,-0.5442312,0.14999999,0.020408163,-0.08932179,17.44557,12.124189,,12.2242565,17.44557,7016.748595237732
,3139,62780,0.0018952916,-0.5721488,1.533186,-1.5925441,19.23485,9.04696,15.826815,1.2339536e-10,1.0021629,4812.672,22.521225,-0.54456323,0.14999999,-0.5510204,-1.5909137,17.44557,0.0018745126,,2.8347425,17.44557,7021.280843734741
,3140,62800,2.8239534,-0.60427207,1.5326929,-1.592862,19.23485,17.374166,15.827308,1.2331677e-10,1.0024084,4812.6562,22.522345,-0.54441154,0.14999999,-0.5510204,-0.0698765,17.44557,0.001875109,,2.8330874,17.44557,7025.245141029358
,3141,62820,2.8826485,-0.4251488,1.5321913,-1.5931798,19.23485,17.402506,15.827809,1.2323827e-10,0.9974521,4812.6133,22.523602,-0.5442642,0.14999999,-0.59183675,-0.08396438,17.44557,0.00057530875,,2.882797,17.44557,7028.935451030731
,3142,62840,2.4049659,-0.27726716,1.5317087,-1.593498,19.23485,17.342628,15.828292,1.2315983e-10,1.007678,4812.629,22.520899,-0.54411095,0.14999999,-0.5102041,-0.060118802,17.44557,0.005680775,,2.7960186,17.44557,7032.701860904694
,3143,62860,3.3559906,-0.28308418,1.5312986,-1.5938144,19.23485,17.116274,15.828702,1.2308148e-10,1.0278624,4812.871,22.527836,-0.54401535,0.14999999,-0.30612245,-0.25106832,17.44557,0.47612768,,3.4045997,17.44557,7036.345817804337
,3144,62880,3.3334033,-0.080080435,1.5309086,-1.593981,19.23485,17.05428,15.829092,1.2300319e-10,1.0280994,4813.1797,22.528517,-0.543909,0.14999999,-0.30612245,-0.237607,17.44557,0.47620702,,3.4019978,17.44557,7040.7339220047
,3145,62900,6.2002106,0.10061511,1.531187,-1.5941476,19.23485,14.955224,15.828814,1.2292498e-10,1.0162473,4815.586,22.527931,-0.5440216,0.14999999,-0.020408163,-0.9255302,17.44557,10.465084,,10.5334015,17.44557,7045.570754528046
,3146,62920,0.7158825,-0.59988666,1.5333548,-1.5911435,19.23485,9.012483,15.826646,1.2284684e-10,1.030152,4823.9336,22.516413,-0.54437244,0.14999999,-0.26530612,-1.6630986,17.44557,0.9219972,,3.843716,17.44557,7049.384381055832
,3147,62940,2.8180668,-0.5810464,1.5328522,-1.5911683,19.23485,17.404451,15.827148,1.2276878e-10,0.99189544,4823.8867,22.512054,-0.5442159,0.14999999,-0.63265306,-0.08172832,17.44557,0.00016353463,,2.9428623,17.44557,7053.0880925655365
,3148,62960,2.802462,-0.45401627,1.5323486,-1.591486,19.23485,17.414547,15.827652,1.226908e-10,1.0025419,4823.832,22.513222,-0.54406875,0.14999999,-0.5510204,-0.07235161,17.44557,0.0018725303,,2.8289602,17.44557,7056.68976354599
,3149,62980,2.6042104,-0.47500172,1.5318756,-1.591803,19.23485,17.31734,15.828125,1.2261289e-10,1.0076357,4823.875,22.511929,-0.5439107,0.14999999,-0.5102041,-0.049105175,17.44557,0.0056711556,,2.7930017,17.44557,7060.419090509415
,3150,63000,2.7086759,-0.39240772,1.5313997,-1.5921186,19.23485,17.324982,15.828601,1.2253505e-10,1.0078425,4823.9062,22.512482,-0.54375017,0.14999999,-0.5102041,-0.04581632,17.44557,0.0056729466,,2.7914126,17.44557,7065.724244594574
,3151,63020,2.794278,-0.4758599,1.5309372,-1.5924343,19.23485,17.286465,15.829063,1.224573e-10,1.017015,4823.9844,22.511547,-0.5436002,0.14999999,-0.42857143,-0.07845475,17.44557,0.04165685,,2.8213682,17.44557,7069.161566019058
,3152,63040,2.7786276,-0.74927545,1.5304604,-1.5927384,19.23485,17.33327,15.82954,1.223796e-10,1.0128834,4824.0117,22.51265,-0.54343647,0.14999999,-0.46938777,-0.044706576,17.44557,0.015959758,,2.7828333,17.44557,7073.448698759079
,3153,63060,0.8695673,-0.34688175,1.5299749,-1.5930505,19.23485,17.355284,15.830026,1.2230197e-10,1.007737,4824.0117,22.502634,-0.5433084,0.14999999,-0.5102041,-0.15217301,17.44557,0.0056782346,,2.7871518,17.44557,7078.411552190781
,3154,63080,3.0145319,-0.5506352,1.5295258,-1.5933658,19.23485,17.248241,15.830475,1.2222444e-10,1.024279,4824.125,22.502754,-0.54317343,0.14999999,-0.3469388,-0.1252632,17.44557,0.22761764,,3.0988455,17.44557,7082.866747140884
,3155,63100,2.7151551,-0.4906487,1.5290279,-1.5936106,19.23485,17.403921,15.830973,1.2214697e-10,1.0079703,4824.082,22.50286,-0.5430116,0.14999999,-0.5102041,-0.056993753,17.44557,0.005681417,,2.7851455,17.44557,7087.13352394104
,3156,63120,2.7525792,-0.19720826,1.5285435,-1.5939257,19.23485,17.35862,15.831457,1.2206962e-10,1.0081913,4824.082,22.503723,-0.5428508,0.14999999,-0.5102041,-0.0428549,17.44557,0.005683208,,2.7835712,17.44557,7091.83905673027
,3157,63140,0.3258105,0.07901534,1.5282717,-1.5942408,19.23485,16.694035,15.831729,1.2199228e-10,0.9757578,4824.754,22.500511,-0.5428253,0.14999999,0.14285715,-0.47025692,17.44557,11.998421,,17.266348,17.44557,7095.363035917282
,3158,63160,10.438831,-0.0861227,1.5304193,-1.590764,19.23485,9.047809,15.829581,1.2191505e-10,1.0177534,4833.0664,22.502302,-0.543164,0.14999999,-0.020408163,-1.5870186,17.44557,10.429733,,10.500834,17.44557,7099.146960735321
,3159,63180,3.1974165,-0.27023327,1.5305586,-1.5877835,19.23485,15.390047,15.829442,1.2183786e-10,1.0298966,4835.035,22.50192,-0.543271,0.14999999,-0.26530612,-0.8976439,17.44557,0.9189044,,3.8430598,17.44557,7102.797007322311
,3160,63200,3.460278,-0.18595071,1.5301695,-1.5878092,19.23485,17.057116,15.829831,1.2176077e-10,1.0300877,4835.336,22.501606,-0.5431731,0.14999999,-0.26530612,-0.26370695,17.44557,0.9189281,,3.8396053,17.44557,7106.281631946564
,3161,63220,3.83551,-0.11859289,1.5299482,-1.5878348,19.23485,16.532116,15.830052,1.2168375e-10,1.0303979,4836.164,22.50269,-0.54315186,0.14999999,-0.26530612,-0.50606054,17.44557,0.91895163,,3.8361592,17.44557,7110.585095882416
,3162,63240,5.649906,0.17712092,1.5299311,-1.5878605,19.23485,15.882179,15.83007,1.2160678e-10,1.0292116,4837.6406,22.506485,-0.54321074,0.14999999,-0.10204082,-0.7595457,17.44557,6.2287703,,7.5136633,17.44557,7114.145430088043
,3163,63260,2.0986657e-09,-0.7854107,1.5321474,-1.5862087,19.23485,8.819023,15.827853,1.215299e-10,0.9797826,4846.1836,22.492401,-0.54362506,0.14999999,-0.8367347,-1.8821545,17.44557,1.0046497e-07,,3.2119434,17.44557,7118.980279445648
,3164,63280,2.96524,-0.7712027,1.5316706,-1.5865248,19.23485,17.334429,15.82833,1.2145308e-10,0.97999334,4846.207,22.492165,-0.54351264,0.14999999,-0.8367347,-0.16731326,17.44557,1.00496784e-07,,3.2096996,17.44557,7122.79413318634
,3165,63300,3.0841484,-0.7938393,1.531187,-1.5868409,19.23485,17.363174,15.828814,1.2137635e-10,0.9799584,4846.207,22.493309,-0.5433983,0.14999999,-0.79591835,-0.16166884,17.44557,5.110832e-07,,3.1577723,17.44557,7126.393266201019
,3166,63320,3.1488004,-0.6672388,1.5307064,-1.5871568,19.23485,17.348259,15.829294,1.2129969e-10,0.98025674,4846.215,22.494625,-0.54328656,0.14999999,-0.79591835,-0.1689361,17.44557,5.1124454e-07,,3.1556213,17.44557,7130.104837656021
,3167,63340,2.9803896,-0.85805106,1.5302153,-1.5874726,19.23485,17.380917,15.829785,1.212231e-10,0.9873406,4846.1914,22.497656,-0.54315746,0.14999999,-0.67346936,-0.11473515,17.44557,4.309535e-05,,3.0010517,17.44557,7134.361488819122
,3168,63360,2.9619522,-0.940651,1.5297508,-1.5877882,19.23485,17.30218,15.83025,1.2114659e-10,0.9805805,4846.25,22.494415,-0.54305106,0.14999999,-0.79591835,-0.19345544,17.44557,5.115679e-07,,3.1523147,17.44557,7140.66553235054
,3169,63380,2.7296207,-0.68014264,1.5293045,-1.5881038,19.23485,17.249321,15.830696,1.2107014e-10,0.980896,4846.367,22.49197,-0.5429698,0.14999999,-0.8367347,-0.26595,17.44557,1.00655626e-07,,3.200644,17.44557,7146.2367696762085
,3170,63400,2.9959137,-0.8861398,1.5288172,-1.5884193,19.23485,17.376463,15.831183,1.2099377e-10,0.9872615,4846.3516,22.489862,-0.5428426,0.14999999,-0.67346936,-0.12005743,17.44557,4.313614e-05,,2.997191,17.44557,7149.960438966751
,3171,63420,3.105073,-0.9575198,1.5283527,-1.5887347,19.23485,17.30179,15.831648,1.2091747e-10,0.98119783,4846.4062,22.492205,-0.5427413,0.14999999,-0.8367347,-0.20909718,17.44557,1.0071919e-07,,3.1977768,17.44557,7155.508463144302
,3172,63440,3.4194665,-1.2224493,1.5279102,-1.58905,19.23485,17.235195,15.83209,1.2084124e-10,0.97925204,4846.5312,22.490158,-0.54266816,0.14999999,-1.0,-0.2914046,17.44557,7.192438e-11,,5.429126,17.44557,7161.2955956459045
,3173,63460,5.1582184,-0.8422014,1.5274782,-1.5893652,19.23485,17.200294,15.832522,1.2076509e-10,0.97978455,4846.6875,22.495228,-0.5430592,0.14999999,-1.0,-1.7620474,17.44557,7.194702e-11,,5.4215593,17.44557,7167.359554767609
,3174,63480,3.1923568,-0.57332015,1.5270119,-1.5896803,19.23485,17.312546,15.832989,1.20689e-10,0.98123604,4846.7344,22.486742,-0.5429522,0.14999999,-0.8367347,-0.18324205,17.44557,1.00814326e-07,,3.1937435,17.44557,7171.42148065567
,3175,63500,0.1904028,-0.12881154,1.5265236,-1.5899954,19.23485,17.387865,15.833477,1.2061298e-10,1.0313916,4846.711,22.485561,-0.5428084,0.14999999,-0.2244898,-0.06726333,17.44557,1.6605062,,4.4650946,17.44557,7177.720935344696
,3176,63520,5.3751426,-0.3643578,1.5263948,-1.5897874,19.23485,16.238897,15.833606,1.2053704e-10,1.0292149,4847.832,22.488714,-0.5428543,0.14999999,-0.10204082,-0.71952957,17.44557,6.240784,,7.5214477,17.44557,7181.518170595169
,3177,63540,2.740871,-0.14316049,1.5259418,-1.5881392,19.23485,17.277925,15.834059,1.2046118e-10,1.0270759,4847.918,22.483204,-0.54270756,0.14999999,-0.30612245,-0.10545766,17.44557,0.4734332,,3.3951955,17.44557,7187.528736591339
,3178,63560,4.4480157,-0.35427076,1.5257816,-1.5883049,19.23485,16.34004,15.834219,1.2038537e-10,1.0318918,4848.9336,22.484798,-0.5427366,0.14999999,-0.2244898,-0.6612646,17.44557,1.6577015,,4.451866,17.44557,7193.312482833862
,3179,63580,2.8375397,-0.4535251,1.5253458,-1.588098,19.23485,17.216764,15.834655,1.2030965e-10,1.0272213,4849.074,22.479792,-0.54259235,0.14999999,-0.30612245,-0.11627283,17.44557,0.47341374,,3.3898513,17.44557,7200.146183252335
,3180,63600,2.5994914,-0.5317197,1.5248604,-1.5882636,19.23485,17.37994,15.83514,1.2023399e-10,1.0072732,4849.0547,22.482334,-0.5424285,0.14999999,-0.5102041,-0.048523393,17.44557,0.0056511182,,2.7923164,17.44557,7205.041233539581
,3181,63620,2.7804427,-0.6591492,1.5243626,-1.5885762,19.23485,17.418577,15.835638,1.2015841e-10,1.0024619,4848.996,22.48369,-0.5422723,0.14999999,-0.5510204,-0.052706838,17.44557,0.0018670898,,2.8256323,17.44557,7209.819390773773
,3182,63640,2.9223475,-0.47720653,1.5238714,-1.58889,19.23485,17.399063,15.836129,1.200829e-10,0.99219626,4848.961,22.486282,-0.5421357,0.14999999,-0.63265306,-0.109806806,17.44557,0.00016316246,,2.9368224,17.44557,7213.012420892715
,3183,63660,2.7143474,-0.50265867,1.5233908,-1.5892042,19.23485,17.368542,15.83661,1.2000745e-10,1.007744,4848.953,22.483385,-0.5419818,0.14999999,-0.5102041,-0.04456645,17.44557,0.005656437,,2.7883172,17.44557,7217.402878284454
,3184,63680,2.7791104,-0.58449054,1.5229101,-1.5895165,19.23485,17.367714,15.8370905,1.1993209e-10,1.0079714,4848.9453,22.48439,-0.54182345,0.14999999,-0.5102041,-0.04521452,17.44557,0.0056582037,,2.7867522,17.44557,7222.0251133441925
,3185,63700,2.7844272,-0.7126287,1.5224218,-1.5898287,19.23485,17.389034,15.837579,1.1985679e-10,1.0031527,4848.914,22.484734,-0.5416731,0.14999999,-0.5510204,-0.070755094,17.44557,0.0018694301,,2.8197,17.44557,7227.470338582993
,3186,63720,2.9411283,-0.93333876,1.5219345,-1.5901421,19.23485,17.391966,15.838066,1.1978156e-10,0.9878713,4848.883,22.485435,-0.5415444,0.14999999,-0.67346936,-0.13468857,17.44557,4.321054e-05,,2.9943545,17.44557,7232.732309341431
,3187,63740,3.1136045,-1.1211277,1.5214901,-1.5904559,19.23485,17.251709,15.8385105,1.197064e-10,0.97923166,4848.9883,22.481377,-0.5414587,0.14999999,-1.0,-0.25634903,17.44557,7.202556e-11,,5.4360633,17.44557,7238.783934831619
,3188,63760,4.810752,-0.8596715,1.5210657,-1.5907696,19.23485,17.1922,15.838935,1.1963132e-10,0.97965103,4849.16,22.484509,-0.54158384,0.14999999,-1.0,-0.91871464,17.44557,7.204809e-11,,5.4285073,17.44557,7244.074542999268
,3189,63780,3.187102,-0.94927526,1.5206013,-1.5910833,19.23485,17.316866,15.839399,1.195563e-10,0.9812112,4849.199,22.47903,-0.54148084,0.14999999,-0.8367347,-0.19262163,17.44557,1.0095595e-07,,3.1972628,17.44557,7248.697433233261
,3190,63800,3.3142626,-1.0924782,1.5201597,-1.5913968,19.23485,17.249737,15.839841,1.1948136e-10,0.97963935,4849.3086,22.479162,-0.541404,0.14999999,-1.0,-0.27723143,17.44557,7.209332e-11,,5.422552,17.44557,7254.19949889183
,3191,63820,4.6429057,-1.0101136,1.5197353,-1.5917102,19.23485,17.193758,15.840265,1.1940648e-10,0.9800075,4849.4766,22.481441,-0.5414751,0.14999999,-1.0,-0.747208,17.44557,7.211601e-11,,5.4150486,17.44557,7257.977620840073
,3192,63840,3.9938831,-1.0037779,1.51931,-1.5920235,19.23485,17.202011,15.840691,1.1933168e-10,0.98017275,4849.6367,22.48024,-0.54143983,0.14999999,-1.0,-0.40885553,17.44557,7.213857e-11,,5.407568,17.44557,7261.699678182602
,3193,63860,3.9272866,-1.3176048,1.5188837,-1.5923368,19.23485,17.19838,15.841117,1.1925694e-10,0.98031783,4849.793,22.478703,-0.5413988,0.14999999,-1.0,-0.39008445,17.44557,7.216114e-11,,5.4001136,17.44557,7266.0282616615295
,3194,63880,5.286389,-0.9131868,1.5184603,-1.5926499,19.23485,17.194897,15.84154,1.1918229e-10,0.9808893,4849.965,22.484505,-0.5421524,0.14999999,-1.0,-2.9285717,17.44557,7.218372e-11,,5.3926845,17.44557,7271.186172485352
,3195,63900,2.826725,-1.0523809,1.518014,-1.592963,19.23485,17.268621,15.841987,1.1910768e-10,0.98069036,4850.0547,22.47713,-0.5420604,0.14999999,-1.0,-0.2284158,17.44557,7.2206296e-11,,5.3852816,17.44557,7275.487283706665
