LQGsigma_higher,ReturnMax,IWLastEpisode,IWMax,DenMISELogLast,ReturnStepMax,TimestepsSoFar,IWMin,DenMISELogFirst,TimeElapsed,Regret,Iteration,IWMean,delta,ReturnAbsMax,Bound,IWFirstEpisode,LQGmu1_higher,LQGmu1_actor,ReturnMin,Regret/t,ReturnLastEpisode,DenMISEMeanLog,ReturnMean
0.14999999,17.438702,1.2134997e-05,12.934849,0.04833492,19.22778,55500,,-1.3579319,5717.473555803299,4416.699,2775,1.0239686,1.5789031e-10,17.438702,22.87365,9.85613,0.06122449,0.15263873,,1.5916042,17.403307,-0.5281162,15.768396
0.14999999,17.438702,3.110497e-08,2.649697,-1.7305999,19.22778,55520,,-1.3547467,5721.0656361579895,4425.168,2776,1.022515,1.5777658e-10,17.438702,22.870903,4.6868445e-06,-0.79591835,-0.81172913,,1.59408,8.892528,-0.5285413,15.765921
0.14999999,17.438702,2.645771,2.648124,-0.0003361929,19.22778,55540,,-1.355107,5725.302068471909,4425.1914,2777,1.0227287,1.5766298e-10,17.438702,22.871437,4.6885343e-06,-0.79591835,-0.9734331,,1.5935144,17.338299,-0.52834314,15.766486
0.14999999,17.438702,3.534146,6.138049,-0.2999747,19.22778,55560,,-1.355467,5729.060535430908,4425.332,2778,0.96776485,1.575495e-10,17.438702,22.868523,1.1909922e-09,-1.0,-1.1240853,,1.5929918,17.218798,-0.52825284,15.767009
0.14999999,17.438702,5.229975,6.1267214,-1.0183842,19.22778,55580,,-1.3558269,5733.5224759578705,4425.4883,2779,0.96840537,1.5743612e-10,17.438702,22.874004,1.1914216e-09,-1.0,-0.7796553,,1.5924749,17.203047,-0.52844083,15.767526
0.14999999,17.438702,2.576412,2.6460018,0.025906252,19.22778,55600,,-1.3561866,5737.990473031998,4425.4883,2780,1.0227298,1.5732289e-10,17.438702,22.867414,4.693599e-06,-0.79591835,-0.6164791,,1.5919027,17.36148,-0.5282531,15.768098
0.14999999,17.438702,2.419764,2.539791,0.022336151,19.22778,55620,,-1.3565463,5742.284293651581,4425.4688,2781,1.024256,1.5720975e-10,17.438702,22.868656,0.0002773021,-0.67346936,-0.58887404,,1.5913229,17.376793,-0.52804685,15.768678
0.14999999,17.438702,2.539463,2.584837,0.0036376482,19.22778,55640,,-1.3569057,5746.468989610672,4425.4297,2782,1.0204693,1.5709675e-10,17.438702,22.869408,0.00093159184,-0.63265306,-0.5948681,,1.5907364,17.40134,-0.5278471,15.769264
0.14999999,17.438702,2.5541444,2.5833654,0.008737444,19.22778,55660,,-1.3572648,5750.811904668808,4425.4062,2783,1.0206939,1.5698388e-10,17.438702,22.870123,0.00093192596,-0.63265306,-0.8873572,,1.5901566,17.38248,-0.5276471,15.769844
0.14999999,17.438702,1.0625544,2.5356941,-0.09911645,19.22778,55680,,-1.3576237,5754.17579460144,4425.4688,2784,1.0242292,1.5687113e-10,17.438702,22.859459,0.0002776011,-0.67346936,-0.8232842,,1.5896082,17.296305,-0.5274857,15.770392
0.14999999,17.438702,2.6418583,2.642706,-0.009943112,19.22778,55700,,-1.3579826,5758.597981929779,4425.492,2785,1.0227995,1.567585e-10,17.438702,22.860458,4.702035e-06,-0.79591835,-0.69656014,,1.5890455,17.336306,-0.5272913,15.770955
0.14999999,17.438702,2.493609,2.533617,0.05260193,19.22778,55720,,-1.3583417,5762.681184768677,4425.4766,2786,1.0244259,1.5664597e-10,17.438702,22.858297,0.00027780025,-0.67346936,-0.72971624,,1.5884695,17.377739,-0.5270751,15.771531
0.14999999,17.438702,2.2941024,2.6405137,0.050446004,19.22778,55740,,-1.3587005,5767.1881375312805,4425.453,2787,1.0230204,1.5653359e-10,17.438702,22.859634,4.7054127e-06,-0.79591835,-0.78052837,,1.5878916,17.383465,-0.52685916,15.772109
0.14999999,17.438702,2.5712016,2.6389608,0.028544776,19.22778,55760,,-1.3590592,5771.539388179779,4425.453,2788,1.0232084,1.5642132e-10,17.438702,22.85978,4.7071003e-06,-0.79591835,-0.78140426,,1.5873213,17.361134,-0.5266516,15.772679
0.14999999,17.438702,2.3385997,2.5208752,0.028520258,19.22778,55780,,-1.3594178,5774.66671204567,4425.461,2789,1.0274289,1.5630916e-10,17.438702,22.860367,7.689988e-05,-0.71428573,-0.66961974,,1.5867548,17.351746,-0.5264445,15.773246
0.14999999,17.438702,2.42039,2.5195017,0.04991833,19.22778,55800,,-1.3597763,5778.570594787598,4425.418,2790,1.0276017,1.5619714e-10,17.438702,22.86044,7.692746e-05,-0.71428573,-0.5190035,,1.5861712,17.400955,-0.5262281,15.773829
0.14999999,17.438702,1.6654345,2.5283194,-0.06212022,19.22778,55820,,-1.3601346,5782.219243526459,4425.418,2791,1.0249772,1.5608523e-10,17.438702,22.856215,0.00027829877,-0.67346936,-0.43027824,,1.5856028,17.35622,-0.52605194,15.774398
0.14999999,17.438702,3.0658522,3.564552,-0.1823267,19.22778,55840,,-1.3604927,5786.552179813385,4425.4414,2792,0.987596,1.5597344e-10,17.438702,22.86425,0.28326792,-0.3877551,-0.4016752,,1.5850439,17.337484,-0.52592,15.774957
0.14999999,17.438702,3.2878056,3.298276,-0.22811465,19.22778,55860,,-1.3607494,5789.919492959976,4425.504,2793,0.9935281,1.5586177e-10,17.438702,22.86504,0.13156226,-0.42857143,-0.44779888,,1.5844984,17.300385,-0.52581805,15.775502
0.14999999,17.438702,3.0712733,3.0814898,-0.1542681,19.22778,55880,,-1.3610603,5793.310245275497,4425.582,2794,0.9996987,1.5575022e-10,17.438702,22.86524,0.056745563,-0.46938777,-0.45642677,,1.5839596,17.277525,-0.5256872,15.776041
0.14999999,17.438702,3.0509238,3.0791965,-0.14099592,19.22778,55900,,-1.3613977,5797.293476343155,4425.6133,2795,0.99999756,1.5563878e-10,17.438702,22.86633,0.056764722,-0.46938777,-0.65114224,,1.5834036,17.335238,-0.52554977,15.776597
0.14999999,17.438702,1.6357782,2.9029932,0.044650104,19.22778,55920,,-1.3617352,5800.206938505173,4425.5586,2796,1.0055041,1.555275e-10,17.438702,22.857637,0.022737082,-0.5102041,-0.39500055,,1.5828171,17.41435,-0.5253461,15.777184
0.14999999,17.438702,2.980176,3.0749466,-0.23676668,19.22778,55940,,-1.3620846,5804.282623291016,4425.59,2797,0.9999502,1.5541629e-10,17.438702,22.857649,0.056803726,-0.46938777,-0.24011113,,1.582263,17.325466,-0.525241,15.777738
0.14999999,17.438702,4.2755165,4.281174,-0.5715567,19.22778,55960,,-1.3624219,5808.137291908264,4426.043,2798,0.9808339,1.5530521e-10,17.438702,22.860065,1.0541947,-0.30612245,-0.43993753,,1.5818596,16.90527,-0.5252576,15.778141
0.14999999,17.438702,3.1206386,3.2847002,-0.16272712,19.22778,55980,,-1.3624024,5811.67710185051,4426.0703,2799,0.9943161,1.5519426e-10,17.438702,22.856075,0.13177994,-0.42857143,-0.42445984,,1.5813046,17.33566,-0.525135,15.778696
0.14999999,17.438702,3.2015562,3.2820222,-0.18583123,19.22778,56000,,-1.3627126,5815.205487728119,4426.125,2800,0.9946249,1.5508343e-10,17.438702,22.856993,0.13182083,-0.42857143,-0.46791643,,1.58076,17.303185,-0.52501595,15.779241
0.14999999,17.438702,3.0019617,3.0666566,-0.12113251,19.22778,56020,,-1.3630226,5819.505721092224,4426.1875,2801,1.0006912,1.5497272e-10,17.438702,22.857578,0.05685703,-0.46938777,-0.67257017,,1.5802164,17.300694,-0.5248737,15.779784
0.14999999,17.438702,1.8199952,2.7555645,0.05102867,19.22778,56040,,-1.3633592,5823.808977127075,4426.176,2802,1.0113097,1.5486212e-10,17.438702,22.849632,0.008468229,-0.5510204,-0.46757868,,1.579648,17.371485,-0.524668,15.780353
0.14999999,17.438702,2.880961,2.8911018,-0.120318644,19.22778,56060,,-1.363713,5827.300613164902,4426.1445,2803,1.006272,1.5475164e-10,17.438702,22.8506,0.022782091,-0.5102041,-0.49318674,,1.5790739,17.386972,-0.5245198,15.780927
0.14999999,17.438702,2.880539,2.8891535,-0.08623135,19.22778,56080,,-1.3640616,5831.77361035347,4426.0977,2804,1.006549,1.5464129e-10,17.438702,22.851727,0.022790035,-0.5102041,-0.3670457,,1.5784941,17.40656,-0.5243612,15.781507
0.14999999,17.438702,3.2432106,3.2726684,-0.28250265,19.22778,56100,,-1.36441,5835.577394962311,4426.2305,2805,0.9952902,1.5453104e-10,17.438702,22.851282,0.13204476,-0.42857143,-0.3982442,,1.5779791,17.226156,-0.52427286,15.7820215
0.14999999,17.438702,3.2640827,3.27002,-0.2252359,19.22778,56120,,-1.3647194,5838.086831331253,4426.3125,2806,0.9956218,1.5442092e-10,17.438702,22.852604,0.13208562,-0.42857143,-0.56703115,,1.577446,17.277184,-0.5241681,15.782555
0.14999999,17.438702,5.357352e-24,72.28156,-0.006840527,19.22778,56140,,-1.3650286,5842.114439487457,4426.3203,2807,1.0005449,1.5431091e-10,17.438702,22.849218,4.457075e-09,1.0,0.85485226,,1.5768862,17.356283,-0.5239854,15.783114
0.14999999,17.438702,3.97613e-17,2.8846004,-2.6666021,19.22778,56160,,-1.3653848,5844.904736280441,4441.2305,2808,1.0069212,1.5420103e-10,17.438702,22.848957,0.022820212,-0.5102041,-0.6257861,,1.5816345,2.451224,-0.52475107,15.778366
0.14999999,17.438702,2.5054016,2.6430454,0.03411996,19.22778,56180,,-1.3657328,5847.207674980164,4441.203,2809,1.0168821,1.5409125e-10,17.438702,22.846739,0.002931019,-0.59183675,-0.4946639,,1.5810614,17.38473,-0.52454966,15.778939
0.14999999,17.438702,2.8708327,2.8814003,-0.081787296,19.22778,56200,,-1.3660877,5850.695484876633,4441.1875,2810,1.0072078,1.539816e-10,17.438702,22.84753,0.022836257,-0.5102041,-0.5227572,,1.5804939,17.373867,-0.5243861,15.779507
0.14999999,17.438702,2.7429519,2.7439308,-0.04860444,19.22778,56220,,-1.3664354,5855.302644252777,4441.1914,2811,1.012586,1.5387205e-10,17.438702,22.848776,0.008494322,-0.5510204,-0.523239,,1.5799332,17.357706,-0.5242145,15.780067
0.14999999,17.438702,2.7414641,2.7422302,-0.04746182,19.22778,56240,,-1.366788,5859.641238689423,4441.172,2812,1.0128437,1.5376264e-10,17.438702,22.849815,0.008497316,-0.5510204,-0.37495208,,1.5793648,17.381023,-0.5240405,15.780636
0.14999999,17.438702,2.8431113,3.047935,-0.26489764,19.22778,56260,,-1.3671405,5863.889511108398,4441.2383,2813,1.0022953,1.5365333e-10,17.438702,22.848328,0.05709165,-0.46938777,-0.4493042,,1.578826,17.293726,-0.52394384,15.781175
0.14999999,17.438702,3.0329933,3.0457187,-0.14033188,19.22778,56280,,-1.3674756,5867.909090280533,4441.2344,2814,1.0025891,1.5354414e-10,17.438702,22.849495,0.057110775,-0.46938777,-0.70091856,,1.5782633,17.364492,-0.5238067,15.781737
0.14999999,17.438702,7.0673266e-08,16.882751,0.054420725,19.22778,56300,,-1.3678107,5870.805789232254,4441.199,2815,1.0224872,1.5343507e-10,17.438702,22.845425,5.538902,0.18367347,0.12387854,,1.5776901,17.395609,-0.52360046,15.7823105
0.14999999,17.438702,0.00056953396,2.7384245,-1.6730952,19.22778,56320,,-1.3662002,5874.116739034653,4449.59,2816,1.0127629,1.5332613e-10,17.438702,22.839987,0.008492322,-0.5510204,-0.62899894,,1.5801096,8.964934,-0.5240015,15.779891
0.14999999,17.438702,2.559978,2.5632958,0.037886098,19.22778,56340,,-1.3665522,5878.622753143311,4449.543,2817,1.0216893,1.5321727e-10,17.438702,22.840597,0.0009406219,-0.63265306,-0.7204129,,1.5795326,17.407553,-0.5237975,15.780468
0.14999999,17.438702,2.1268518,2.5618746,0.052387703,19.22778,56360,,-1.3669068,5883.29469203949,4449.5156,2818,1.0217636,1.5310855e-10,17.438702,22.838799,0.0009409552,-0.63265306,-0.5810938,,1.5789623,17.387018,-0.5235854,15.781038
0.14999999,17.438702,2.4844534,2.560456,0.009054127,19.22778,56380,,-1.3672613,5887.041841506958,4449.4805,2819,1.0219649,1.5299995e-10,17.438702,22.839226,0.00094128906,-0.63265306,-0.6006654,,1.5783901,17.395407,-0.5233888,15.7816105
0.14999999,17.438702,2.5394056,2.55904,0.023513451,19.22778,56400,,-1.3676156,5891.608422040939,4449.4453,2820,1.0221854,1.5289146e-10,17.438702,22.84,0.0009416226,-0.63265306,-0.7246224,,1.577817,17.401236,-0.5231871,15.782184
0.14999999,17.438702,2.0908566,2.5576262,0.05264395,19.22778,56420,,-1.3679698,5895.542473554611,4449.426,2821,1.0222472,1.5278308e-10,17.438702,22.837997,0.00094195583,-0.63265306,-0.8104883,,1.5772514,17.376308,-0.5229752,15.782749
0.14999999,17.438702,1.7521393,2.5183115,0.00013981598,19.22778,56440,,-1.3683239,5899.623570203781,4449.4453,2822,1.0255762,1.5267482e-10,17.438702,22.834398,0.00028058744,-0.67346936,-0.85052365,,1.5766993,17.338476,-0.52278185,15.783301
0.14999999,17.438702,2.6099133,2.6508136,-0.047396395,19.22778,56460,,-1.3686781,5904.017913103104,4449.492,2823,1.022582,1.5256671e-10,17.438702,22.833633,4.7525955e-06,-0.79591835,-0.8013969,,1.5761576,17.313023,-0.52260464,15.783843
0.14999999,17.438702,2.6321065,2.6492648,0.009729956,19.22778,56480,,-1.3690323,5908.594918727875,4449.496,2824,1.0227877,1.5245867e-10,17.438702,22.83412,4.754277e-06,-0.79591835,-0.77885616,,1.5756006,17.3537,-0.52240825,15.7844
0.14999999,17.438702,2.5677214,2.647719,0.028693259,19.22778,56500,,-1.3693863,5913.948160409927,4449.4883,2825,1.022971,1.5235076e-10,17.438702,22.834229,4.7559643e-06,-0.79591835,-0.84852916,,1.5750408,17.367418,-0.5222051,15.78496
0.14999999,17.438702,2.6106653,2.646176,-0.04293245,19.22778,56520,,-1.3697402,5918.222229003906,4449.5273,2826,1.0231693,1.5224295e-10,17.438702,22.83457,4.757647e-06,-0.79591835,-0.82007474,,1.5744963,17.326385,-0.5220273,15.785504
0.14999999,17.438702,2.6446211,2.6446362,-0.0073136915,19.22778,56540,,-1.3700941,5921.925875663757,4449.5586,2827,1.0233796,1.5213528e-10,17.438702,22.835133,4.7593307e-06,-0.79591835,-0.71501946,,1.5739508,17.331408,-0.5218372,15.78605
0.14999999,17.438702,2.1709712,2.643099,0.05757071,19.22778,56560,,-1.3704476,5925.792919635773,4449.5273,2828,1.0234221,1.5202771e-10,17.438702,22.832832,4.76101e-06,-0.79591835,-0.91177696,,1.5733833,17.385792,-0.52162415,15.786617
0.14999999,17.438702,2.2931147,2.6415648,-0.15002327,19.22778,56580,,-1.3708012,5927.926894664764,4449.6094,2829,1.0235083,1.5192025e-10,17.438702,22.831213,4.762695e-06,-0.79591835,-0.8767945,,1.572856,17.2798,-0.5214846,15.787145
0.14999999,17.438702,2.500671,2.6400335,-0.08373217,19.22778,56600,,-1.3711547,5931.945297718048,4449.668,2830,1.0236679,1.518129e-10,17.438702,22.830885,4.7643807e-06,-0.79591835,-0.98937345,,1.5723209,17.302477,-0.52132165,15.78768
0.14999999,17.438702,5.4865823e-10,11.753689,-0.35736328,19.22778,56620,,-1.3715079,5935.494938135147,4449.8164,2831,1.0222057,1.5170566e-10,17.438702,22.827354,10.47483,0.020408163,-0.15007332,,1.5718184,17.211906,-0.5212555,15.788182
0.14999999,17.438702,0.00017264069,2.7905273,-0.8353836,19.22778,56640,,-1.3681679,5939.398181438446,4450.5234,2832,1.0157609,1.5159855e-10,17.438702,22.827126,1.0518788e-06,-0.8367347,-1.2950804,,1.5715122,16.654657,-0.52135885,15.788488
0.14999999,17.438702,6.066614,6.2299995,-2.759563,19.22778,56660,,-1.368521,5943.500044345856,4450.6875,2833,0.9677444,1.5149154e-10,17.438702,22.849497,1.2066412e-09,-1.0,-1.0855439,,1.5710154,17.19245,-0.5221434,15.788985
0.14999999,17.438702,4.961163,6.218522,-0.7860756,19.22778,56680,,-1.3688738,5947.985644817352,4450.8438,2834,0.96826583,1.5138464e-10,17.438702,22.85299,1.2070671e-09,-1.0,-0.9571102,,1.5705166,17.201628,-0.52224827,15.789484
0.14999999,17.438702,3.3014336,6.207099,-0.25705385,19.22778,56700,,-1.3692267,5952.3973178863525,4450.965,2835,0.96820194,1.5127787e-10,17.438702,22.846472,1.2074931e-09,-1.0,-0.76144457,,1.5700054,17.241074,-0.5221659,15.789995
0.14999999,17.438702,0.7195315,6.195723,0.042698883,19.22778,56720,,-1.3695793,5956.810518741608,4450.965,2836,0.9672299,1.5117121e-10,17.438702,22.824337,1.2079192e-09,-1.0,-1.1628057,,1.5694523,17.36198,-0.52197814,15.790548
0.14999999,17.438702,5.529034,6.1843944,-1.320847,19.22778,56740,,-1.3699318,5960.723394393921,4451.125,2837,0.96795654,1.5106465e-10,17.438702,22.831394,1.2083455e-09,-1.0,-0.9658578,,1.5689554,17.197975,-0.5222715,15.791045
0.14999999,17.438702,3.4265356,6.173119,-0.27927256,19.22778,56760,,-1.3702843,5965.02220249176,4451.2617,2838,0.96794194,1.5095822e-10,17.438702,22.82575,1.208772e-09,-1.0,-1.0346098,,1.56845,17.227678,-0.52219725,15.791551
0.14999999,17.438702,4.373041,6.161891,-0.52389574,19.22778,56780,,-1.3706366,5968.613384485245,4451.418,2839,0.9682623,1.5085189e-10,17.438702,22.825851,1.2091963e-09,-1.0,-1.2067184,,1.5679522,17.197994,-0.5222094,15.792048
0.14999999,17.438702,5.7208757,6.150712,-1.715552,19.22778,56800,,-1.3709887,5970.856004476547,4451.578,2840,0.96905833,1.5074567e-10,17.438702,22.83415,1.2096231e-09,-1.0,-1.0200696,,1.5674572,17.20143,-0.52264076,15.792543
0.14999999,17.438702,4.180343,6.1395802,-0.46116278,19.22778,56820,,-1.3713409,5973.899383306503,4451.7383,2841,0.969311,1.5063957e-10,17.438702,22.833117,1.21005e-09,-1.0,-0.82278466,,1.5669613,17.201206,-0.52263016,15.793039
0.14999999,17.438702,1.332404,6.1284976,-0.0066985628,19.22778,56840,,-1.3716928,5977.834968328476,4451.7734,2842,0.96856266,1.5053357e-10,17.438702,22.814938,1.2104746e-09,-1.0,-0.7810962,,1.5664234,17.324158,-0.5224596,15.793577
0.14999999,17.438702,2.568025,2.6350994,0.030162247,19.22778,56860,,-1.3720446,5982.150311946869,4451.793,2843,1.0232126,1.504277e-10,17.438702,22.812986,4.7686217e-06,-0.79591835,-0.7803609,,1.5658789,17.340672,-0.52227646,15.794122
0.14999999,17.438702,2.5640423,2.6335855,0.03121786,19.22778,56880,,-1.3723962,5985.712748527527,4451.801,2844,1.0233958,1.5032194e-10,17.438702,22.813139,4.7703e-06,-0.79591835,-1.0412132,,1.5653315,17.35023,-0.52207375,15.794669
0.14999999,17.438702,6.518312e-21,23.794422,-0.54808056,19.22778,56900,,-1.3727478,5989.794928312302,4451.961,2845,0.97575027,1.5021627e-10,17.438702,22.812454,0.23345022,0.42857143,0.6649019,,1.5648365,17.204144,-0.52207476,15.795164
0.14999999,17.438702,1.5735004e-05,7.0885572,-2.4616368,19.22778,56920,,-1.3730172,5993.807676076889,4464.242,2846,0.9917992,1.5011073e-10,17.438702,22.808346,6.0452604,-0.14285715,-0.051381692,,1.5686016,5.0795355,-0.52276576,15.791399
0.14999999,17.438702,1.7489189e-08,6.1258125,-1.1573988,19.22778,56940,,-1.3712466,5996.970486402512,4467.836,2847,0.9684877,1.500053e-10,17.438702,22.806992,1.2099346e-09,-1.0,-1.077111,,1.569314,13.76406,-0.52299166,15.790687
0.14999999,17.438702,4.815827,6.1148076,-0.72586197,19.22778,56960,,-1.3715978,5999.9290091991425,4467.992,2848,0.9689681,1.4989997e-10,17.438702,22.809921,1.2103593e-09,-1.0,-1.087168,,1.5688181,17.201723,-0.5230742,15.7911825
0.14999999,17.438702,4.90525,6.1038513,-0.7809747,19.22778,56980,,-1.3719488,6004.375478982925,4468.1484,2849,0.9694799,1.4979476e-10,17.438702,22.813412,1.2107841e-09,-1.0,-0.91081166,,1.5683222,17.201109,-0.5231758,15.791678
0.14999999,17.438702,1.4878668e-06,8.097309,-0.13943854,19.22778,57000,,-1.3722998,6008.856723546982,4468.2344,2850,1.0011895,1.4968966e-10,17.438702,22.80737,7.747919,-0.10204082,-0.3821902,,1.5678024,17.273115,-0.5230519,15.792198
0.14999999,17.438702,1.3886738e-13,36.827675,-0.25967297,19.22778,57020,,-1.3699358,6012.601391792297,4468.285,2851,1.0114036,1.4958468e-10,17.438702,22.804335,1.3500346e-05,0.79591835,1.0364568,,1.5672693,17.314545,-0.52295953,15.792731
0.14999999,17.438702,,6.097213,-3.0767813,19.22778,57040,,-1.3702863,6016.793896436691,4485.6445,2852,0.96917033,1.4947979e-10,17.438702,22.803032,1.2087743e-09,-1.0,-1.1306366,,1.5728064,,-0.5238526,15.787194
0.14999999,17.438702,5.247873,6.08634,-1.0588839,19.22778,57060,,-1.3706369,6020.270679473877,4485.8086,2853,0.9698035,1.4937503e-10,17.438702,22.808628,1.2091963e-09,-1.0,-0.9765261,,1.5723124,17.196638,-0.52405095,15.787688
0.14999999,17.438702,3.5570507,6.075513,-0.30299523,19.22778,57080,,-1.3709874,6024.690379858017,4485.949,2854,0.96984404,1.4927036e-10,17.438702,22.804066,1.2096207e-09,-1.0,-0.89381504,,1.5718117,17.215233,-0.5239843,15.788189
0.14999999,17.438702,2.3903008,2.634182,-0.10621026,19.22778,57100,,-1.3713378,6029.165674686432,4486.0117,2855,1.0231164,1.4916582e-10,17.438702,22.802982,4.765253e-06,-0.79591835,-0.87117016,,1.5712833,17.298653,-0.52384865,15.788717
0.14999999,17.438702,2.7726834,2.7726865,-0.06798519,19.22778,57120,,-1.3716879,6033.754081726074,4486.0664,2856,1.0160364,1.4906136e-10,17.438702,22.804182,1.055588e-06,-0.8367347,-0.7695371,,1.5707521,17.302916,-0.5236811,15.789248
0.14999999,17.438702,2.5217614,2.6311622,0.037757788,19.22778,57140,,-1.372038,6036.934482097626,4486.074,2857,1.0234476,1.4895704e-10,17.438702,22.802902,4.76859e-06,-0.79591835,-0.723986,,1.5702038,17.356855,-0.523479,15.789797
0.14999999,17.438702,2.2443383,2.6296613,0.054787222,19.22778,57160,,-1.372388,6041.587718486786,4486.078,2858,1.0235187,1.4885282e-10,17.438702,22.801134,4.7702592e-06,-0.79591835,-0.7229639,,1.5696564,17.355377,-0.5232685,15.790344
0.14999999,17.438702,2.2356222,2.628163,0.055387624,19.22778,57180,,-1.3727378,6046.560075998306,4486.0625,2859,1.023587,1.487487e-10,17.438702,22.799345,4.771929e-06,-0.79591835,-0.76988834,,1.5691013,17.376371,-0.52305794,15.790899
0.14999999,17.438702,2.519267,2.626668,0.03915652,19.22778,57200,,-1.3730875,6050.05131649971,4486.051,2860,1.0237548,1.4864471e-10,17.438702,22.799284,4.7735994e-06,-0.79591835,-0.79168785,,1.5685492,17.36888,-0.52285314,15.791451
0.14999999,17.438702,2.517035,2.544079,0.025354907,19.22778,57220,,-1.373437,6053.003780841827,4486.0586,2861,1.0276039,1.4854082e-10,17.438702,22.799763,2.0025514e-05,-0.75510204,-0.55649495,,1.5680037,17.352148,-0.5226532,15.791997
0.14999999,17.438702,1.9989947,2.5208464,-0.018529965,19.22778,57240,,-1.3737866,6056.183429956436,4486.0664,2862,1.0249392,1.4843703e-10,17.438702,22.795597,0.00028212438,-0.67346936,-0.88656735,,1.5674591,17.352169,-0.52246755,15.7925415
0.14999999,17.438702,2.4244478,2.6232605,-0.09002766,19.22778,57260,,-1.3741359,6060.50874710083,4486.1367,2863,1.023796,1.4833335e-10,17.438702,22.792698,4.778605e-06,-0.79591835,-1.0635775,,1.5669346,17.295202,-0.5223078,15.793066
0.14999999,17.438702,5.6255038e-05,3.9147594,-0.64889413,19.22778,57280,,-1.374485,6064.904242515564,4486.293,2864,0.9818625,1.4822979e-10,17.438702,22.789406,0.57450694,-0.3469388,-0.27139896,,1.5664425,17.199083,-0.5223439,15.793558
0.14999999,17.438702,4.2787175,4.3264704,-0.50226563,19.22778,57300,,-1.3746336,6068.198107004166,4486.6133,2865,0.978718,1.4812633e-10,17.438702,22.791662,1.0671471,-0.30612245,-0.2710407,,1.5660076,17.04344,-0.52234316,15.793993
0.14999999,17.438702,4.2752385,4.3214545,-0.50200796,19.22778,57320,,-1.3746102,6070.9984221458435,4486.8945,2866,0.9791855,1.4802298e-10,17.438702,22.793566,1.0671222,-0.30612245,-0.2502518,,1.5655594,17.076305,-0.5223436,15.794441
0.14999999,17.438702,4.315931,4.3164544,-0.5534989,19.22778,57340,,-1.3745867,6075.428718805313,4487.2617,2867,0.97966725,1.4791973e-10,17.438702,22.7956,1.0670972,-0.30612245,-0.30424842,,1.5651417,16.993183,-0.52236193,15.794859
0.14999999,17.438702,4.051191,4.3114686,-0.42090744,19.22778,57360,,-1.3745633,6079.438234806061,4487.379,2868,0.98005605,1.478166e-10,17.438702,22.796429,1.0670722,-0.30612245,0.002750218,,1.5646372,17.239786,-0.5223337,15.795363
0.14999999,17.438702,2.0000985e-09,6.0933065,-1.3363705,19.22778,57380,,-1.37454,6083.880182981491,4495.3086,2869,0.96936166,1.4771358e-10,17.438702,22.784853,1.2139266e-09,-1.0,-0.853841,,1.5668564,9.429427,-0.52262455,15.793144
0.14999999,17.438702,2.5705006,2.62605,-0.040475536,19.22778,57400,,-1.3748884,6088.390736579895,4495.3516,2870,1.023573,1.4761066e-10,17.438702,22.785793,4.7822023e-06,-0.79591835,-0.98487216,,1.5663242,17.320942,-0.52246743,15.793676
0.14999999,17.438702,2.2648258,2.7648768,-0.32697657,19.22778,57420,,-1.3752367,6092.510779380798,4495.508,2871,1.0162864,1.4750784e-10,17.438702,22.783188,1.0593405e-06,-0.8367347,-0.81651455,,1.5658331,17.208344,-0.52239114,15.7941675
0.14999999,17.438702,2.6237602,2.7631788,0.004487292,19.22778,57440,,-1.3755851,6096.926011323929,4495.5312,2872,1.0164589,1.4740514e-10,17.438702,22.782965,1.0597104e-06,-0.8367347,-1.0848855,,1.5652962,17.334496,-0.522202,15.794704
0.14999999,17.438702,4.864129,6.0880094,-0.7638295,19.22778,57460,,-1.3759332,6099.551553487778,4495.6953,2873,0.97038347,1.4730255e-10,17.438702,22.793427,1.215618e-09,-1.0,-0.8723797,,1.5648088,17.19638,-0.5222805,15.795192
0.14999999,17.438702,2.7605267,2.7605538,-0.06547485,19.22778,57480,,-1.3762811,6102.3764815330505,4495.742,2874,1.0165478,1.4720006e-10,17.438702,22.780308,1.0604473e-06,-0.8367347,-0.84375244,,1.5642805,17.309694,-0.5221321,15.79572
0.14999999,17.438702,2.7231174,2.7588644,-0.02469016,19.22778,57500,,-1.3766291,6105.736014127731,4495.7773,2875,1.0167551,1.4709767e-10,17.438702,22.780687,1.0608165e-06,-0.8367347,-0.9539741,,1.5637493,17.322422,-0.5219533,15.796251
0.14999999,17.438702,3.2048488,6.0807476,-0.23355857,19.22778,57520,,-1.3769768,6109.671889305115,4495.8984,2876,0.97027034,1.4699539e-10,17.438702,22.783346,1.2168869e-09,-1.0,-0.8745817,,1.5632467,17.242535,-0.52184737,15.796754
0.14999999,17.438702,2.7558088,2.7562563,-0.0673605,19.22778,57540,,-1.3773245,6114.687377691269,4495.965,2877,1.0171986,1.4689323e-10,17.438702,22.784178,1.0615543e-06,-0.8367347,-0.72592515,,1.562726,17.294413,-0.5216997,15.797275
0.14999999,17.438702,1.912269,2.7545753,0.057029627,19.22778,57560,,-1.377672,6119.715594768524,4495.965,2878,1.017124,1.4679116e-10,17.438702,22.779715,1.0619239e-06,-0.8367347,-0.9919727,,1.5621834,17.361412,-0.52149284,15.797817
0.14999999,17.438702,4.1371297e-07,7.107027,-0.34588787,19.22778,57580,,-1.3780195,6124.3104383945465,4496.1133,2879,0.9929025,1.466892e-10,17.438702,22.777145,6.075576,-0.14285715,-0.2914378,,1.5616932,17.207884,-0.52142596,15.798307
