Iteration,ReturnMean,IWMean,TimestepsSoFar,ReturnLastEpisode,LQGsigma_higher,DenMISELogLast,delta,IWFirstEpisode,ReturnAbsMax,LQGmu1_actor,DenMISELogFirst,DenMISEMeanLog,ReturnMax,TimeElapsed,IWMin,Bound,IWLastEpisode,LQGmu1_higher,ReturnStepMax,Regret,Regret/t,IWMax,ReturnMin
100,12.357891,0.89898497,2000,6.1374855,0.14999999,-1.0901896,1.2158542e-07,4.2752967e-05,17.40675,-0.6237828,-0.8558176,-0.91780835,17.40675,34.025044441223145,,48.286762,8.2998556e-14,-0.63265306,19.19513,500.21094,5.0021095,4.9877462,
101,12.40762,1.2052044,2020,17.38059,0.14999999,-0.5995768,1.1918971e-07,6.0562754,17.40675,-0.02185607,-0.86576754,-0.9157566,17.40675,34.45700144767761,,47.833427,1.0303151e-05,0.14285715,19.19513,500.19043,4.95238,6.4237757,
102,12.405094,1.005667,2040,12.149892,0.14999999,-0.7735287,1.1686409e-07,2.1400755e-08,17.40675,-0.9024441,-0.81738573,-0.9125923,17.40675,35.12877893447876,,47.816673,2.2502893e-06,-0.8367347,19.19513,505.4005,4.9549065,4.4717712,
103,12.45245,1.101664,2060,17.282831,0.14999999,-0.48579124,1.14605925e-07,1.3451519e-11,17.40675,-0.97438157,-0.8271419,-0.9085071,17.40675,35.529114961624146,,47.69455,3.4990115,-1.0,19.19513,505.47778,4.907551,6.3528886,
104,12.498246,1.0707498,2080,17.215225,0.14999999,-0.5214413,1.1241255e-07,3.4725978,17.40675,-0.16873318,-0.8368038,-0.9039862,17.40675,35.92158913612366,,47.612213,4.0155356e-08,-0.06122449,19.19513,505.62244,4.8617544,5.8066473,
105,12.5376,0.8508157,2100,16.63051,0.14999999,-0.71448785,1.10281555e-07,0.072345056,17.40675,-0.43482926,-0.81352824,-0.90165186,17.40675,36.36074090003967,,47.55935,2.6830463,-0.3469388,19.19513,506.35205,4.822401,5.4314313,
106,12.583201,0.89428824,2120,17.37134,0.14999999,-0.6724553,1.0821059e-07,0.00050682726,17.40675,-0.7750195,-0.8223182,-0.9009844,17.40675,36.752782583236694,,47.523426,3.8598502,-0.5510204,19.19513,506.3407,4.776799,5.1014156,
107,12.627781,1.0408468,2140,17.353226,0.14999999,-0.5216092,1.0619741e-07,2.1709344e-08,17.40675,-0.7257193,-0.8317032,-0.8985275,17.40675,37.14783978462219,,47.31711,4.1171103,-0.8367347,19.19513,506.3474,4.7322197,4.362982,
108,12.671904,0.9509509,2160,17.392862,0.14999999,-0.5232873,1.04239895e-07,1.0766576e-05,17.40675,-0.57744455,-0.84100556,-0.8947812,17.40675,37.543537855148315,,46.80767,4.2240777,-0.67346936,19.19513,506.31458,4.688097,4.5594306,
109,12.715177,1.0417007,2180,17.388662,0.14999999,-0.5768632,1.0233602e-07,0.02814593,17.40675,0.65389603,-0.8502221,-0.8923957,17.40675,37.91693115234375,,46.774323,3.022274e-13,0.59183675,19.19513,506.2859,4.644824,8.569375,
110,12.646963,0.9896109,2200,5.211685,0.14999999,-1.1421157,1.0048382e-07,9.1674735e-08,17.40675,1.1313543,-0.8590964,-0.89452165,17.40675,38.314436197280884,,46.63585,0.58178294,1.0,19.19513,518.4342,4.7130375,16.039593,
111,12.533026,0.94362026,2220,,0.14999999,-2.0541625,9.868145e-08,1.0739994,17.40675,-0.18426259,-0.86814624,-0.9054513,17.40675,38.716614961624146,,46.50927,4.2412337e-16,-0.18367347,19.19513,535.7942,4.826975,5.5693827,
112,12.5701885,1.0821966,2240,16.695242,0.14999999,-0.6980447,9.692714e-08,1.40052804e-11,17.40675,-0.9618786,-0.86748576,-0.90420955,17.40675,39.11597967147827,,46.508278,2.0227424e-06,-1.0,19.19513,536.459,4.789812,6.490661,
113,12.611473,0.8650452,2260,17.23538,0.14999999,-0.5111185,9.521922e-08,0.0048769955,17.40675,-0.7096766,-0.8763747,-0.9001516,17.40675,39.51899194717407,,46.3437,0.02022899,-0.46938777,19.19513,536.5836,4.7485275,5.0846176,
114,12.653338,1.042584,2280,17.384115,0.14999999,-0.5299965,9.355603e-08,1.2048659e-07,17.40675,-0.87456554,-0.8851422,-0.8981652,17.40675,39.92432761192322,,46.505745,3.830124,-0.79591835,19.19513,536.55945,4.706662,4.3444242,
115,12.693813,1.0968533,2300,17.307987,0.14999999,-0.44410074,9.193604e-08,4.7374887,17.40675,-0.021348372,-0.89387584,-0.8939346,17.40675,40.32853984832764,,45.960247,3.7711445e-07,-0.020408163,19.19513,536.61145,4.6661873,5.9827175,
116,12.674674,1.089485,2320,10.47373,0.14999999,-0.76368034,9.035778e-08,1.3930949e-11,17.40675,-0.8516044,-0.8621643,-0.89211047,17.40675,40.73628640174866,,45.894703,3.2595597e-09,-1.0,19.19513,543.4978,4.6853266,6.348746,
117,12.714391,1.0591698,2340,17.321398,0.14999999,-0.43947625,8.8819796e-08,1.18764746e-07,17.40675,-1.0183818,-0.87074804,-0.88761026,17.40675,41.14056158065796,,45.987904,3.852599,-0.79591835,19.19513,543.5364,4.64561,4.2376065,
118,12.752317,0.9071619,2360,17.189747,0.14999999,-0.5998159,8.732076e-08,2.4684505,17.40675,0.22310829,-0.87925875,-0.8847539,17.40675,41.54496145248413,,45.794884,5.6816555e-17,0.30612245,19.19513,543.70654,4.607683,7.6166844,
119,12.717855,1.0113006,2380,8.651448,0.14999999,-0.9656851,8.585934e-08,0.00012976168,17.40675,0.793948,-0.8669943,-0.8863271,17.40675,41.95173525810242,,45.66221,0.0047600507,0.79591835,19.19513,552.4153,4.642145,9.729323,
120,12.63992,0.877376,2400,3.3655038,0.14999999,-1.2223649,8.4434326e-08,0.33459026,17.40675,-0.20042086,-0.8753615,-0.889224,17.40675,42.36146831512451,,45.35249,1.3399443e-10,-0.26530612,19.19513,566.4098,4.7200804,5.478383,
121,12.672499,1.0938194,2420,16.581928,0.14999999,-0.6978387,8.3044476e-08,1.4194094e-11,17.40675,-0.9375036,-0.88087595,-0.88873667,17.40675,42.771119594573975,,45.300903,3.6120202e-06,-1.0,19.19513,567.18774,4.687502,6.2736273,
122,12.710063,0.9224298,2440,17.255419,0.14999999,-0.44787142,8.168867e-08,4.4200122e-05,17.40675,-0.62142813,-0.8891064,-0.884475,17.40675,43.1805694103241,,45.189507,0.5277441,-0.63265306,19.19513,567.2925,4.6499376,4.782243,
123,12.748308,1.1655264,2460,17.414145,0.14999999,-0.5598643,8.03658e-08,6.5223694,17.414145,0.12237873,-0.89726937,-0.8825324,17.414145,43.59238815307617,,45.219345,4.135856e-05,0.10204082,19.202797,567.23816,4.6116924,6.5886316,
124,12.717824,1.0679682,2480,8.968297,0.14999999,-0.87226653,7.90748e-08,2.21921e-08,17.414145,-0.7550887,-0.85369736,-0.8812709,17.414145,43.9966504573822,,44.997856,8.427687e-09,-0.8367347,19.202797,575.63,4.6421766,4.1180177,
125,12.754828,0.9921734,2500,17.343323,0.14999999,-0.4545346,7.781467e-08,1.7170968,17.414145,-0.15510377,-0.8617295,-0.8773896,17.414145,44.39265489578247,,44.82766,0.0010110313,-0.14285715,19.202797,575.6465,4.605172,5.5138464,
126,12.783667,0.8859106,2520,16.38847,0.14999999,-0.6993931,7.658441e-08,0.2966206,17.414145,0.45747292,-0.8560544,-0.876129,17.414145,44.7881555557251,,44.79521,0.0009220922,0.46938777,19.202797,576.61816,4.576334,8.631699,
127,12.739695,0.94368225,2540,7.199218,0.14999999,-1.1140409,7.538312e-08,4.3001255e-05,17.414145,-0.5719962,-0.8616082,-0.8790218,17.414145,45.18648600578308,,44.7334,2.751993e-11,-0.63265306,19.202797,586.7788,4.620306,4.728453,
128,12.775967,0.8205533,2560,17.382599,0.14999999,-0.5900899,7.420985e-08,0.013086377,17.414145,-0.5250662,-0.86945105,-0.8772683,17.414145,45.58509373664856,,44.44474,3.0378358,-0.42857143,19.202797,586.75635,4.584034,5.263878,
129,12.811264,0.96840996,2580,17.329214,0.14999999,-0.60407907,7.306376e-08,4.367393e-05,17.414145,-0.5712011,-0.877131,-0.87659085,17.414145,45.99184584617615,,44.357735,3.7623353,-0.63265306,19.202797,586.7871,4.5487366,4.5587115,
130,12.84645,1.056073,2600,17.38548,0.14999999,-0.54952425,7.1944044e-08,2.2894413e-08,17.414145,-1.1321341,-0.88485265,-0.8743804,17.414145,46.389307498931885,,44.09316,0.9616149,-0.8367347,19.202797,586.7616,4.5135508,4.068117,
131,12.879663,1.0848895,2620,17.197517,0.14999999,-1.1752682,7.084985e-08,1.4360259e-11,17.414145,-1.1000477,-0.89251554,-0.87631595,17.414145,46.80903196334839,,44.34049,5.8442755,-1.0,19.202797,586.9242,4.480337,6.4305935,
132,12.912332,1.0675019,2640,17.191717,0.14999999,-0.94100666,6.978043e-08,3.6995802,17.414145,0.13028504,-0.90012014,-0.8762669,17.414145,47.2303192615509,,44.107315,2.6217425e-10,-0.06122449,19.202797,587.0923,4.447669,5.836031,
133,12.88254,1.0655543,2660,8.950109,0.14999999,-0.9127963,6.8735034e-08,4.517424,17.414145,0.24046555,-0.8800258,-0.8761268,17.414145,47.6529974937439,,44.231003,5.439928,0.2244898,19.202797,595.5023,4.477461,7.346091,
134,12.850418,1.0916082,2680,8.578189,0.14999999,-0.978611,6.7712975e-08,1.3819269e-11,17.414145,-1.1105348,-0.85411495,-0.8765257,17.414145,48.07944345474243,,43.954353,9.984339e-15,-1.0,19.202797,604.28394,4.5095825,6.27007,
135,12.882655,1.0500433,2700,17.202364,0.14999999,-0.9832066,6.671354e-08,0.004105667,17.414145,0.5370116,-0.8615499,-0.8767367,17.414145,48.50564503669739,,43.94557,1.3674011e-30,0.67346936,19.202797,604.44165,4.4773455,9.456609,
136,12.835569,0.99749106,2720,6.4790397,0.14999999,-1.1629261,6.573606e-08,9.257791e-08,17.414145,0.8346002,-0.86889964,-0.87864,17.414145,48.93052816390991,,43.83072,0.07262766,1.0,19.202797,615.3225,4.524431,17.031668,
137,12.762045,0.8820569,2740,2.7627387,0.14999999,-1.2933974,6.477992e-08,0.001675939,17.414145,-0.298619,-0.87622565,-0.8819715,17.414145,49.357693910598755,,43.73423,3.409837e-17,-0.5102041,19.202797,629.9199,4.5979557,5.0831347,
138,12.793869,0.8901926,2760,17.153805,0.14999999,-0.7231369,6.3844475e-08,0.33731982,17.414145,-0.24453568,-0.8834862,-0.8817319,17.414145,49.78559637069702,,43.992092,5.3476505,-0.26530612,19.202797,630.1262,4.5661316,5.511201,
139,12.823336,1.0963888,2780,16.889631,0.14999999,-0.69951487,6.292915e-08,1.4299363e-11,17.414145,-1.0172586,-0.8882651,-0.88127524,17.414145,50.215224504470825,,43.5867,1.6616545e-05,-1.0,19.202797,630.59644,4.536665,6.2132983,
140,12.854593,0.9034848,2800,17.19948,0.14999999,-0.57933825,6.203338e-08,0.34137407,17.414145,-0.29653814,-0.8954336,-0.87852395,17.414145,50.64539456367493,,43.436817,1.6574413e-05,-0.26530612,19.202797,630.7571,4.5054073,5.376361,
141,12.884181,0.91578704,2820,17.026466,0.14999999,-0.6701671,6.11566e-08,0.5849357,17.414145,0.2266793,-0.9001156,-0.8777938,17.414145,51.07685160636902,,43.329132,4.3806038e-05,0.42857143,19.202797,631.09045,4.4758196,8.546355,
142,12.85427,1.1877923,2840,8.636825,0.14999999,-1.0020313,6.029826e-08,6.2862854,17.414145,0.13125198,-0.9030429,-0.87935597,17.414145,51.508620500564575,,43.505802,6.1970663,0.14285715,19.202797,639.8137,4.5057306,6.7691,
143,12.826952,1.0969585,2860,8.947806,0.14999999,-0.89015925,5.945788e-08,1.3994893e-11,17.414145,-1.0711944,-0.8667428,-0.8782468,17.414145,51.941983699798584,,43.161613,2.8889569e-12,-1.0,19.202797,648.2258,4.5330486,6.118596,
144,12.857322,0.84804034,2880,17.200178,0.14999999,-0.7678771,5.8634946e-08,0.032975107,17.414145,-0.2686411,-0.8737114,-0.8768952,17.414145,52.37706804275513,,43.04602,0.00017800389,-0.3877551,19.202797,648.38574,4.502679,5.250532,
145,12.886892,0.98051524,2900,17.145105,0.14999999,-0.6734155,5.7828977e-08,1.0872442,17.414145,-0.07188293,-0.8804029,-0.8765814,17.414145,52.81336569786072,,42.980488,4.442261,-0.18367347,19.202797,648.6008,4.4731083,5.3814387,
146,12.902346,1.1532085,2920,15.143139,0.14999999,-0.74334,5.703951e-08,5.589701,17.414145,-0.027857004,-0.8798055,-0.8758687,17.414145,53.2501482963562,,42.837387,4.628535,0.020408163,19.202797,650.8176,4.457655,6.064986,
147,12.901773,1.1002063,2940,12.81817,0.14999999,-0.7480723,5.6266096e-08,1.3749596e-11,17.414145,-1.5167993,-0.8490606,-0.8740492,17.414145,53.688366174697876,,42.806328,4.2551855e-09,-1.0,19.202797,655.3595,4.458227,6.0316663,
148,12.930732,0.9996542,2960,17.187605,0.14999999,-6.7312665,5.550832e-08,3.492385e-05,17.414145,0.746775,-0.85584027,-0.9130315,17.414145,54.127115964889526,,42.582542,,0.8367347,19.202797,655.53174,4.429269,10.453057,
149,12.870976,1.1088505,2980,4.027235,0.14999999,-1.2637904,5.476574e-08,1.39366635e-11,17.414145,-0.9499468,-0.86257404,-0.91552895,17.414145,54.566585302352905,,42.546394,3.3601805e-29,-1.0,19.202797,668.8646,4.489024,5.9359965,
150,12.900128,0.9068733,3000,17.243824,0.14999999,-0.43622822,5.403796e-08,4.333166e-05,17.414145,-0.54209596,-0.86926305,-0.91168946,17.414145,55.0068039894104,,42.394585,0.43919128,-0.63265306,19.202797,668.9807,4.4598722,4.823274,
151,12.929848,1.0501524,3020,17.387552,0.14999999,-0.61630714,5.3324598e-08,2.6023927,17.414145,-0.45234156,-0.8759073,-0.9103953,17.414145,55.42443323135376,,42.386265,0.06661589,-0.10204082,19.202797,668.9531,4.430153,5.4944534,
152,12.959184,0.88527256,3040,17.388998,0.14999999,-0.65885204,5.262527e-08,0.0048238626,17.414145,-0.5048322,-0.8654204,-0.90847456,17.414145,55.866573095321655,,42.778313,5.1068172,-0.46938777,19.202797,668.9243,4.400817,5.1068172,
153,12.987942,0.8968479,3060,17.35917,0.14999999,-0.61469865,5.19396e-08,0.0048554437,17.414145,-0.49943098,-0.8719461,-0.90734774,17.414145,56.310102224349976,,42.34298,4.782494,-0.46938777,19.202797,668.9249,4.372059,4.9733233,
154,13.016269,1.014895,3080,17.350292,0.14999999,-0.59210885,5.1267257e-08,3.4610596,17.414145,-0.030882359,-0.87842906,-0.9060138,17.414145,56.75809121131897,,42.133377,1.0910592e-05,0.26530612,19.202797,668.9348,4.343732,7.726725,
155,13.014954,0.94033545,3100,12.812638,0.14999999,-0.75916636,5.0607877e-08,0.0001564025,17.414145,-0.5611788,-0.86267596,-0.9050557,17.414145,57.26235508918762,,42.106377,0.005219695,-0.59183675,19.202797,673.4822,4.345047,4.710558,
156,13.043062,1.0144553,3120,17.399813,0.14999999,-0.5569314,4.9961137e-08,0.028682478,17.414145,0.42913345,-0.8691059,-0.90325284,17.414145,58.06437015533447,,42.081547,6.858511e-13,0.59183675,19.202797,673.4424,4.3169384,9.2037735,
157,13.0072975,0.90372014,3140,7.427981,0.14999999,-1.1422887,4.932671e-08,0.16651176,17.414145,-0.24429931,-0.8753118,-0.90480304,17.414145,58.50940942764282,,42.009144,5.053255e-05,-0.30612245,19.202797,683.37427,4.352703,5.1357207,
158,13.031915,1.0959301,3160,16.896912,0.14999999,-0.64824396,4.87043e-08,1.4190196e-11,17.414145,-1.0488223,-0.880601,-0.9038313,17.414145,59.206385374069214,,41.99845,1.5661257e-05,-1.0,19.202797,683.83765,4.328086,6.0533853,
159,13.058127,1.1431646,3180,17.199364,0.14999999,-0.6760666,4.8093597e-08,5.629555,17.414145,-0.06711986,-0.8869102,-0.901869,17.414145,59.65770435333252,,41.703854,4.840624e-11,0.020408163,19.202797,683.9978,4.301873,6.0861616,
160,13.075101,1.0002095,3200,15.774138,0.14999999,-0.7265002,4.74943e-08,1.0635681,17.414145,-0.034268573,-0.85838616,-0.8999566,17.414145,60.153982162475586,,41.719666,4.066564,-0.18367347,19.202797,685.584,4.2848997,5.2098875,
161,13.072903,1.097704,3220,12.721289,0.14999999,-0.7330425,4.690615e-08,1.3872959e-11,17.414145,-1.021913,-0.8579914,-0.89897186,17.414145,60.606048345565796,,41.66804,5.52463e-09,-1.0,19.202797,690.2229,4.287098,5.9407167,
162,13.098371,0.93432647,3240,17.198492,0.14999999,-0.580172,4.6328847e-08,4.3112123e-05,17.414145,-0.25890887,-0.86418337,-0.896471,17.414145,61.05980706214905,,41.551994,0.16384538,-0.63265306,19.202797,690.38403,4.26163,4.698868,
163,13.122262,0.92775375,3260,16.99264,0.14999999,-0.6402768,4.5762143e-08,0.16568545,17.414145,-0.23226061,-0.87033695,-0.8953416,17.414145,61.520944595336914,,41.534466,4.8014708,-0.30612245,19.202797,690.75146,4.2377386,5.0146255,
164,13.144472,1.0913163,3280,16.764908,0.14999999,-0.6236145,4.5205766e-08,2.6011696,17.414145,0.07911781,-0.87543726,-0.8941656,17.414145,61.976815938949585,,41.538406,3.4040618,-0.10204082,19.202797,691.3467,4.2155285,5.316281,
165,13.119644,0.91867733,3300,9.047662,0.14999999,-0.84267384,4.4659473e-08,9.228948e-08,17.414145,1.0869694,-0.86578,-0.89335644,17.414145,62.43409514427185,,41.320282,4.04126e-08,1.0,19.202797,699.65894,4.2403564,17.933544,
166,13.040609,1.0939708,3320,,0.14999999,-1.9270016,4.4123027e-08,1.4066158e-11,17.414145,-0.95508415,-0.8718223,-0.90025514,17.414145,62.892332553863525,,41.27495,,-1.0,19.202797,717.0188,4.3193913,5.907241,
167,13.065737,1.1643456,3340,17.23678,0.14999999,-0.46571612,4.3596195e-08,6.1297603,17.414145,0.15398054,-0.8778283,-0.8971563,17.414145,63.35036063194275,,41.215088,9.841211e-12,0.14285715,19.202797,717.1421,4.294264,6.8153424,
168,13.040874,0.8828402,3360,8.888782,0.14999999,-0.90869397,4.3078728e-08,0.5550939,17.414145,0.5211657,-0.8477509,-0.89633435,17.414145,63.8083291053772,,41.043365,1.2353024,0.42857143,19.202797,725.6133,4.319127,8.863209,
169,13.00295,0.8833835,3380,6.6317043,0.14999999,-1.2054753,4.257043e-08,0.012839261,17.414145,-0.2588751,-0.850387,-0.8989244,17.414145,64.3291244506836,,40.965275,1.750454e-08,-0.42857143,19.202797,736.34155,4.357051,4.9494457,
170,13.02722,1.0302005,3400,17.129076,0.14999999,-0.61977315,4.2071083e-08,1.0612569,17.414145,-0.14635631,-0.8562107,-0.89799964,17.414145,65.13615322113037,,40.97236,4.3591695,-0.18367347,19.202797,736.57275,4.332781,5.0534086,
171,13.046648,0.9363728,3420,16.349182,0.14999999,-0.63376933,4.158046e-08,1.17008696e-07,17.414145,-0.8358589,-0.85585254,-0.8963257,17.414145,65.85395455360413,,40.900352,0.00042463085,-0.79591835,19.202797,737.58325,4.3133526,4.4876413,
172,13.071568,1.0914923,3440,17.332912,0.14999999,-0.47631195,4.109837e-08,1.3924255e-11,17.414145,-0.99710923,-0.8616835,-0.8942853,17.414145,66.42420721054077,,40.875256,2.3531983,-1.0,19.202797,737.6106,4.288433,5.909686,
173,13.095449,1.0181473,3460,17.203133,0.14999999,-0.5222767,4.062462e-08,0.0014036172,17.414145,0.6034442,-0.8674806,-0.89166677,17.414145,67.16180992126465,,40.74757,2.427266e-28,0.71428573,19.202797,737.76733,4.264551,10.16554,
174,13.05346,1.1493425,3480,5.78924,0.14999999,-1.2385782,4.015901e-08,4.640711,17.414145,-0.33194792,-0.8732362,-0.8936606,17.414145,67.98432064056396,,40.690453,0.0016093133,-0.020408163,19.202797,749.33813,4.3065405,5.6700087,
175,13.076989,0.95026296,3500,17.171188,0.14999999,-0.6186197,3.970136e-08,0.16278002,17.414145,-0.27180067,-0.8526456,-0.89129454,17.414145,68.76418590545654,,40.863434,4.8645782,-0.30612245,19.202797,749.52686,4.2830114,4.929441,
176,13.099673,1.090785,3520,17.069351,0.14999999,-0.59421253,3.925149e-08,1.3864944e-11,17.414145,-1.159421,-0.8574138,-0.8899258,17.414145,69.52390599250793,,40.558884,3.674597e-05,-1.0,19.202797,749.8176,4.2603273,5.8462505,
177,13.12283,0.9893041,3540,17.198465,0.14999999,-1.2658759,3.880923e-08,0.33050597,17.414145,-0.27615252,-0.8630796,-0.89159447,17.414145,70.21171474456787,,40.549377,1.816275e-07,-0.26530612,19.202797,749.97925,4.23717,4.8463874,
178,13.145219,0.89237374,3560,17.107912,0.14999999,-0.57851714,3.837439e-08,0.004830754,17.414145,-0.48167554,-0.8668479,-0.889936,17.414145,70.89206504821777,,40.333324,2.0687072,-0.46938777,19.202797,750.2312,4.2147818,4.837718,
179,13.168854,1.0946213,3580,17.37593,0.14999999,-0.5855161,3.7946826e-08,1.4074611e-11,17.414145,-0.9599298,-0.872423,-0.8888669,17.414145,71.53631949424744,,40.32656,0.012197408,-1.0,19.202797,750.21533,4.191147,5.7547455,
180,13.191487,0.90734,3600,17.242819,0.14999999,-0.4609113,3.7526366e-08,5.844669e-07,17.414145,-0.6974384,-0.87799406,-0.8860194,17.414145,71.83523559570312,,40.197685,1.6599244,-0.75510204,19.202797,750.3323,4.1685133,4.582065,
181,13.214522,0.9945371,3620,17.360924,0.14999999,-0.5569174,3.7112855e-08,0.33733597,17.414145,-0.1948064,-0.8835342,-0.884739,17.414145,72.13811707496643,,40.161983,0.07319396,-0.26530612,19.202797,750.33154,4.1454782,4.7729635,
182,13.233643,0.9717716,3640,16.694347,0.14999999,-0.58608913,3.6706137e-08,0.15058868,17.414145,0.70317155,-0.8871819,-0.8831663,17.414145,72.43436098098755,,40.140865,7.628325e-05,0.5102041,19.202797,750.9971,4.126358,9.321656,
183,13.18648,0.89929914,3660,4.602855,0.14999999,-1.3073714,3.6306073e-08,0.00054331345,17.414145,-0.45301592,-0.89183426,-0.8857217,17.414145,72.73472094535828,,39.9711,6.480745e-15,-0.5510204,19.202797,763.7544,4.173521,4.8207054,
184,13.209068,1.0501571,3680,17.342867,0.14999999,-0.57408005,3.591252e-08,1.1057504,17.414145,-0.33205798,-0.89728093,-0.88460755,17.414145,73.0335795879364,,39.948532,0.94189847,-0.18367347,19.202797,763.7717,4.1509323,4.8745127,
185,13.230997,0.9400504,3700,17.265936,0.14999999,-0.5564098,3.5525325e-08,0.03374226,17.414145,-0.47151858,-0.89670944,-0.88260293,17.414145,73.46376061439514,,40.03031,4.330375,-0.3877551,19.202797,763.8657,4.1290035,4.656209,
186,13.253056,1.0211535,3720,17.333933,0.14999999,-0.5599921,3.514436e-08,4.6174107,17.414145,0.28883207,-0.90191793,-0.8812179,17.414145,74.0622947216034,,39.880592,9.835898e-05,0.2244898,19.202797,763.89185,4.106945,7.745496,
187,13.22681,1.084361,3740,8.345107,0.14999999,-1.0870407,3.476949e-08,1.422084e-11,17.414145,-0.87244743,-0.8827582,-0.88226867,17.414145,74.69215536117554,,39.877693,7.3412616e-16,-1.0,19.202797,772.9065,4.13319,5.8245077,
188,13.248514,0.93837786,3760,17.307156,0.14999999,-0.46349338,3.440058e-08,1.2084251e-07,17.414145,-0.67340124,-0.88809156,-0.8796434,17.414145,75.21305012702942,,39.894638,3.7118335,-0.79591835,19.202797,772.9595,4.1114864,4.483419,
189,13.270523,0.93174905,3780,17.408358,0.14999999,-0.56631505,3.4037512e-08,0.0017049656,17.414145,-0.43929845,-0.8933966,-0.87833786,17.414145,75.52797603607178,,39.930595,2.5925584,-0.5102041,19.202797,772.91113,4.0894775,4.738055,
190,13.291736,0.9744255,3800,17.300667,0.14999999,-0.55219835,3.3680166e-08,3.6451907e-05,17.414145,0.8120014,-0.89866465,-0.87701094,17.414145,75.8376350402832,,39.760475,8.91885e-16,0.8367347,19.202797,772.97046,4.068265,11.295295,
191,13.238383,0.9568108,3820,3.101534,0.14999999,-1.3765489,3.3328423e-08,0.033986226,17.414145,-0.41156006,-0.9039138,-0.87984926,17.414145,76.14532041549683,,39.73368,1.3516342e-13,-0.3877551,19.202797,787.22876,4.1216173,4.6107693,
192,13.259524,0.91292334,3840,17.29712,0.14999999,-0.5368585,3.2982157e-08,4.5086294e-05,17.414145,-0.56508154,-0.90895784,-0.87831426,17.414145,76.4551591873169,,39.549164,1.5353689,-0.63265306,19.202797,787.2915,4.1004763,4.6814814,
193,13.28085,0.96114796,3860,17.375593,0.14999999,-0.5444797,3.2641257e-08,0.01368463,17.414145,-0.3929658,-0.9141524,-0.87706107,17.414145,76.76536655426025,,39.541866,3.029961,-0.42857143,19.202797,787.2761,4.07915,4.535933,
194,13.301451,0.9994862,3880,17.277504,0.14999999,-0.5165855,3.2305614e-08,0.17399101,17.414145,-0.047240406,-0.9192495,-0.87542963,17.414145,77.15307426452637,,39.360226,3.7703667,-0.30612245,19.202797,787.35864,4.05855,4.5259514,
195,13.297278,1.1384203,3900,12.487717,0.14999999,-0.74195087,3.1975123e-08,6.488687,17.414145,0.027251575,-0.9234944,-0.87477744,17.414145,77.45929265022278,,39.52279,4.3003483,0.06122449,19.202797,792.23096,4.062722,6.5068216,
196,13.276038,0.92774224,3920,9.134276,0.14999999,-0.81163377,3.1649677e-08,1.2178681e-07,17.414145,-0.6361749,-0.8958758,-0.8738066,17.414145,77.8558611869812,,39.23128,1.7286671e-06,-0.79591835,19.202797,800.45654,4.0839624,4.470184,
