ReturnStepMax,IWFirstEpisode,DenMISELogLast,LQGmu1_actor,DenMISELogFirst,Regret/t,Iteration,IWLastEpisode,Regret,ReturnMax,ReturnAbsMax,IWMin,TimestepsSoFar,LQGmu1_higher,delta,IWMean,Bound,DenMISEMeanLog,ReturnMean,LQGsigma_higher,ReturnMin,TimeElapsed,ReturnLastEpisode,IWMax
19.228214,0.00040862607,-0.11193243,-0.7619608,-1.2909158,1.8928728,1905,2.9077425,3605.9219,17.438879,17.438879,,38100,-0.63265306,3.3503603e-10,1.0080271,24.119167,-0.59498835,15.467128,0.14999999,,2785.0090816020966,17.429037,2.945562
19.228214,7.5106495e-06,-0.08328107,-0.77749383,-1.2914405,1.8918734,1906,2.8875754,3605.9102,17.438879,17.438879,,38120,-0.75510204,3.3468453e-10,1.0150589,24.115114,-0.5947158,15.468127,0.14999999,,2786.9642663002014,17.369547,2.8892016
19.228214,7.51459e-06,-0.084272854,-0.7968476,-1.291965,1.8908758,1907,2.8614035,3605.8984,17.438879,17.438879,,38140,-0.75510204,3.3433362e-10,1.0154295,24.114923,-0.5944403,15.469125,0.14999999,,2789.5618724823,17.370537,2.886342
19.228214,1.7107792e-06,-0.08745912,-0.61280394,-1.2924892,1.8898916,1908,2.902642,3605.914,17.438879,17.438879,,38160,-0.79591835,3.3398329e-10,1.0154545,24.115662,-0.59416676,15.470109,0.14999999,,2791.958797454834,17.347712,2.9045544
19.228214,0.0004094839,-0.10537373,-0.50255007,-1.2930132,1.888875,1909,2.9294066,3605.8633,17.438879,17.438879,,38180,-0.63265306,3.3363348e-10,1.0085657,24.112528,-0.5939027,15.471126,0.14999999,,2794.375510454178,17.412668,2.9385657
19.228214,0.0040637986,-0.1591015,-0.7523921,-1.2935367,1.8878622,1910,2.959661,3605.8164,17.438879,17.438879,,38200,-0.5510204,3.3328423e-10,1.0029111,24.108387,-0.5936707,15.472138,0.14999999,,2796.6513302326202,17.40489,3.0424058
19.228214,7.5303296e-06,-0.079032294,-0.671623,-1.294058,1.8868685,1911,2.8778706,3605.8047,17.438879,17.438879,,38220,-0.75510204,3.3293554e-10,1.015899,24.106186,-0.59340006,15.473132,0.14999999,,2798.9940433502197,17.373432,2.8790326
19.228214,0.000116533025,-0.08540835,-0.76935065,-1.294581,1.8858652,1912,2.8965318,3605.7734,17.438879,17.438879,,38240,-0.67346936,3.3258735e-10,1.0124698,24.108356,-0.59312624,15.474135,0.14999999,,2801.3384177684784,17.389496,2.8971958
19.228214,7.538212e-06,-0.078992665,-0.71043974,-1.2951039,1.8848734,1913,2.8652701,3605.7617,17.438879,17.438879,,38260,-0.75510204,3.3223974e-10,1.0165361,24.105886,-0.59285116,15.475127,0.14999999,,2803.7105445861816,17.3704,2.8740077
19.228214,3.0780564e-05,-0.07720255,-0.6370872,-1.2956265,1.8838692,1914,2.8721337,3605.7266,17.438879,17.438879,,38280,-0.71428573,3.3189268e-10,1.0157185,24.106688,-0.5925733,15.476131,0.14999999,,2806.0985944271088,17.400326,2.8723037
19.228214,0.00011671576,-0.0923251,-0.67582136,-1.2961488,1.8828545,1915,2.8323078,3605.668,17.438879,17.438879,,38300,-0.67346936,3.3154612e-10,1.0134059,24.106869,-0.5923039,15.477146,0.14999999,,2809.308009147644,17.415133,2.8894668
19.228214,0.00011677678,-0.080798656,-0.6450287,-1.2966708,1.8818607,1916,2.8830743,3605.6465,17.438879,17.438879,,38320,-0.67346936,3.3120012e-10,1.0138066,24.107174,-0.59203005,15.47814,0.14999999,,2811.6711616516113,17.381393,2.88662
19.228214,0.000116837706,-0.087890804,-0.68918544,-1.2971926,1.8808565,1917,2.852219,3605.6016,17.438879,17.438879,,38340,-0.67346936,3.3085468e-10,1.0141906,24.107246,-0.5917601,15.479144,0.14999999,,2814.0457208156586,17.405287,2.883782
19.228214,0.00011689867,-0.076259695,-0.8292239,-1.297714,1.8798599,1918,2.854659,3605.5703,17.438879,17.438879,,38360,-0.67346936,3.3050976e-10,1.0145756,24.107338,-0.591484,15.480141,0.14999999,,2816.4651329517365,17.390137,2.8809524
19.228214,8.969077,-0.09433661,0.27482745,-1.2982352,1.8788948,1919,1.4199613e-06,3605.5977,17.438879,17.438879,,38380,-0.020408163,3.301654e-10,1.0322689,24.105247,-0.5912175,15.481106,0.14999999,,2818.8809027671814,17.331665,8.969805
19.228214,2.0242984,-1.7797867,0.6082352,-1.2940933,1.8825741,1920,15.42831,3614.545,17.438879,17.438879,,38400,0.30612245,3.298216e-10,0.99493116,24.118992,-0.59182054,15.477427,0.14999999,,2821.260005235672,8.416978,16.928593
19.228214,3.071702e-05,-2.164463,-0.58942115,-1.2935601,1.8876457,1921,3.0525164e-16,3626.168,17.438879,17.438879,,38420,-0.71428573,3.2947828e-10,1.0170225,24.09907,-0.59264314,15.472355,0.14999999,,2823.675486803055,5.7363863,2.861897
19.228214,0.00040992134,-0.107857294,-0.8355534,-1.2940805,1.8866577,1922,2.8419929,3626.1562,17.438879,17.438879,,38440,-0.63265306,3.291355e-10,1.0110314,24.095121,-0.5923823,15.473343,0.14999999,,2825.990344762802,17.371162,2.9150686
19.228214,1.7143952e-06,-0.09818485,-0.69522595,-1.2946005,1.8856907,1923,2.8333411,3626.1836,17.438879,17.438879,,38460,-0.79591835,3.287933e-10,1.0169054,24.092155,-0.5921197,15.47431,0.14999999,,2828.3497672080994,17.331247,2.886478
19.228214,3.0764983e-05,-0.07290581,-0.8072567,-1.2951204,1.8846979,1924,2.8377585,3626.1582,17.438879,17.438879,,38480,-0.71428573,3.2845163e-10,1.0175229,24.091806,-0.5918412,15.475303,0.14999999,,2830.6782126426697,17.384834,2.8547778
19.228214,7.542253e-06,-0.082836546,-0.6948818,-1.29564,1.8837328,1925,2.7198348,3626.1836,17.438879,17.438879,,38500,-0.75510204,3.2811046e-10,1.0186466,24.090214,-0.59156793,15.476268,0.14999999,,2833.0014700889587,17.333971,2.85355
19.228214,3.079698e-05,-0.07115422,-0.9113388,-1.2961593,1.8827353,1926,2.8319592,3626.1465,17.438879,17.438879,,38520,-0.71428573,3.2776984e-10,1.0180404,24.088467,-0.59128815,15.477265,0.14999999,,2835.3654527664185,17.396849,2.8494565
19.228214,1.7179616e-06,-0.16814728,-0.6841047,-1.2966783,1.8818007,1927,2.3403182,3626.2305,17.438879,17.438879,,38540,-0.79591835,3.2742972e-10,1.0176783,24.083483,-0.5910593,15.4782,0.14999999,,2837.7560017108917,17.27907,2.8768258
19.228214,7.5540083e-06,-0.07151012,-0.6348927,-1.2971972,1.8808022,1928,2.5540433,3626.1875,17.438879,17.438879,,38560,-0.75510204,3.2709016e-10,1.0189873,24.07803,-0.5907808,15.479198,0.14999999,,2840.130310535431,17.401817,2.8456488
19.228214,0.00041141408,-0.08512179,-0.7156617,-1.2977157,1.8798237,1929,2.8955984,3626.1797,17.438879,17.438879,,38580,-0.63265306,3.267511e-10,1.0116813,24.079124,-0.59050906,15.480177,0.14999999,,2842.495521068573,17.366518,2.9033737
19.228214,3.0860927e-05,-0.06539655,-0.56481266,-1.2982337,1.878829,1930,2.8392386,3626.1387,17.438879,17.438879,,38600,-0.71428573,3.2641256e-10,1.0187229,24.078766,-0.5902309,15.481172,0.14999999,,2844.918339252472,17.401531,2.8398929
19.228214,0.0004118406,-0.11666513,-0.6609834,-1.2987517,1.8778505,1931,2.6981673,3626.129,17.438879,17.438879,,38620,-0.63265306,3.260746e-10,1.0122315,24.077137,-0.5899764,15.48215,0.14999999,,2847.326656103134,17.369808,2.8983898
19.228214,0.00041205372,-0.07370082,-0.8041348,-1.2992693,1.8768568,1932,2.8124235,3626.086,17.438879,17.438879,,38640,-0.63265306,3.2573713e-10,1.0125943,24.076847,-0.5897029,15.483144,0.14999999,,2849.722734451294,17.40057,2.8955448
19.228214,7.5735925e-06,-0.07664798,-0.9311157,-1.2997866,1.8758945,1933,2.722097,3626.1055,17.438879,17.438879,,38660,-0.75510204,3.254002e-10,1.0198424,24.071331,-0.589431,15.484106,0.14999999,,2852.0442287921906,17.344177,2.8359706
19.228214,1.7242004e-06,-0.19818188,-0.953415,-1.3003037,1.874979,1934,2.1601515,3626.211,17.438879,17.438879,,38680,-0.79591835,3.2506378e-10,1.0181786,24.063637,-0.5892186,15.485022,0.14999999,,2854.3984944820404,17.254105,2.8646903
19.228214,3.4655617e-10,-0.24018626,-1.1060039,-1.3008206,1.8740692,1935,3.2224495,3626.3242,17.438879,17.438879,,38700,-1.0,3.2472788e-10,0.98758566,24.07433,-0.58902895,15.485931,0.14999999,,2856.7130172252655,17.247458,5.6977143
19.228214,3.4673536e-10,-0.8373119,-0.72998166,-1.3013372,1.8731823,1936,4.786436,3626.4805,17.438879,17.438879,,38720,-1.0,3.2439249e-10,0.98828554,24.077906,-0.58916396,15.486818,0.14999999,,2859.0612325668335,17.20195,5.6839237
19.228214,0.004045296,-0.061210502,0.6463372,-1.3018537,1.8722038,1937,3.401767e-18,3626.457,17.438879,17.438879,,38740,0.63265306,3.2405764e-10,1.0083313,24.063456,-0.5888978,15.487797,0.14999999,,2861.367119073868,17.382792,24.210068
19.228214,1.727764e-06,-2.1990256,-1.0306975,-1.3023677,1.8774595,1938,2.0174947e-19,3638.5156,17.438879,17.438879,,38760,-0.79591835,3.237233e-10,1.0181795,24.055727,-0.58972657,15.482541,0.14999999,,2863.783733844757,5.301168,2.8627143
19.228214,3.472715e-10,-0.46321553,-0.85651064,-1.3028836,1.8765774,1939,4.139008,3638.6855,17.438879,17.438879,,38780,-1.0,3.2338948e-10,0.9881485,24.066093,-0.58965206,15.483423,0.14999999,,2866.1565759181976,17.194412,5.6759477
19.228214,1.729546e-06,-0.10433081,-0.5846223,-1.3033992,1.8756332,1940,2.7207975,3638.7305,17.438879,17.438879,,38800,-0.79591835,3.2305617e-10,1.0183134,24.05078,-0.5894083,15.484367,0.14999999,,2868.8878943920135,17.313835,2.859621
19.228214,0.0013529527,-0.10559004,-0.43910992,-1.3039145,1.8746357,1941,2.9523897,3638.668,17.438879,17.438879,,38820,-0.59183675,3.227234e-10,1.0072294,24.048311,-0.58914983,15.485365,0.14999999,,2871.2673234939575,17.422743,2.954152
19.228214,0.004108305,-0.21318264,-0.4830118,-1.3044289,1.8736744,1942,2.4919214,3638.6758,17.438879,17.438879,,38840,-0.5510204,3.223911e-10,1.0030472,24.041302,-0.58895254,15.486326,0.14999999,,2873.719800233841,17.349836,3.0260253
19.228214,0.0041104113,-0.17250744,-0.43000543,-1.3049415,1.8726978,1943,2.8516777,3638.6504,17.438879,17.438879,,38860,-0.5510204,3.2205932e-10,1.0034,24.040363,-0.58873683,15.487303,0.14999999,,2876.2122213840485,17.385586,3.022873
19.228214,0.030335318,-0.22098045,-0.47748184,-1.305454,1.8717613,1944,3.2049484,3638.7031,17.438879,17.438879,,38880,-0.46938777,3.2172806e-10,0.9978163,24.040083,-0.58854604,15.488239,0.14999999,,2879.0518295764923,17.307432,3.2249484
19.228214,0.011596386,-0.17508604,-0.54933524,-1.3059527,1.870779,1945,3.094026,3638.668,17.438879,17.438879,,38900,-0.5102041,3.2139733e-10,1.0008532,24.040535,-0.58833474,15.489222,0.14999999,,2882.578588485718,17.398472,3.1079736
19.228214,0.0116022825,-0.121512294,-0.5014788,-1.3064607,1.8698072,1946,2.9027715,3638.6465,17.438879,17.438879,,38920,-0.5102041,3.2106712e-10,1.0011994,24.039286,-0.5880946,15.490193,0.14999999,,2884.9242870807648,17.379452,3.1046107
19.228214,0.01160817,-0.15358782,-0.4429829,-1.3069685,1.8688498,1947,3.0958962,3638.6504,17.438879,17.438879,,38940,-0.5102041,3.2073738e-10,1.0016443,24.039742,-0.5878711,15.491151,0.14999999,,2888.1055159568787,17.356071,3.1012583
19.228214,0.011614067,-0.2036409,-0.6832867,-1.307476,1.8679037,1948,2.9488263,3638.6758,17.438879,17.438879,,38960,-0.5102041,3.2040814e-10,1.0020134,24.038876,-0.5876732,15.492097,0.14999999,,2891.470532178879,17.33364,3.0979168
19.228214,7.7964463,-0.06373978,-0.014069229,-1.3079833,1.8669357,1949,7.3378374e-07,3638.6562,17.438879,17.438879,,38980,0.14285715,3.2007946e-10,1.0615016,24.031183,-0.58740336,15.493065,0.14999999,,2896.0833671092987,17.379251,13.071685
19.228214,6.2384,-1.1571441,-0.2127645,-1.3045039,1.8693762,1950,7.123134,3645.2832,17.438879,17.438879,,39000,-0.10204082,3.1975125e-10,1.0013169,24.040127,-0.58766514,15.490624,0.14999999,,2898.7572050094604,10.733556,7.2155266
19.228214,0.004097611,-0.5963708,-0.5218551,-1.3018225,1.8687105,1951,0.3798232,3645.8516,17.438879,17.438879,,39020,-0.5510204,3.1942357e-10,1.0048426,24.027443,-0.58766943,15.49129,0.14999999,,2900.7883195877075,16.790697,3.0077777
19.228214,0.011554487,-0.13654482,-0.60933733,-1.3023329,1.8677454,1952,3.0395508,3645.8398,17.438879,17.438879,,39040,-0.5102041,3.1909636e-10,1.0021853,24.028141,-0.58743596,15.492255,0.14999999,,2904.0849092006683,17.375156,3.0945964
19.228214,0.0013514986,-0.08649716,-0.6007908,-1.3028392,1.8667727,1953,2.880237,3645.8086,17.438879,17.438879,,39060,-0.59183675,3.1876968e-10,1.0091319,24.02778,-0.5871785,15.493228,0.14999999,,2906.590793609619,17.391363,2.93123
19.228214,0.0013521897,-0.08928784,-0.5422938,-1.3033503,1.8658037,1954,2.9028344,3645.7812,17.438879,17.438879,,39080,-0.59183675,3.1844347e-10,1.0095316,24.028078,-0.58691907,15.494197,0.14999999,,2910.204836130142,17.383995,2.9283357
19.228214,0.0013528804,-0.12007887,-0.4490447,-1.3038613,1.8648548,1955,2.8397493,3645.791,17.438879,17.438879,,39100,-0.59183675,3.1811778e-10,1.009899,24.027784,-0.58667564,15.495146,0.14999999,,2912.738291978836,17.35097,2.9254503
19.228214,1.2809625e-08,-0.19414376,0.9898371,-1.304372,1.8638859,1956,1.7565439e-20,3645.7598,17.438879,17.438879,,39120,1.0,3.1779257e-10,0.8596827,24.026674,-0.58647,15.496115,0.14999999,,2914.6083035469055,17.389874,59.833153
19.228214,0.0115839895,-2.6842897,-0.35548806,-1.3048831,1.8717098,1957,7.493235e-21,3662.9336,17.438879,17.438879,,39140,-0.5102041,3.1746789e-10,1.0034145,24.026728,-0.58761734,15.488291,0.14999999,,2917.6043701171875,0.1841188,3.0857656
19.228214,0.3487452,-0.31035095,-0.52333516,-1.3053881,1.8707981,1958,3.621572,3663.0234,17.438879,17.438879,,39160,-0.3469388,3.171437e-10,0.99160486,24.028648,-0.58747417,15.4892025,0.14999999,,2920.741614341736,17.273113,3.8011703
19.228214,0.011593699,-0.13102199,-0.67358816,-1.3057206,1.869832,1959,3.0203474,3663.002,17.438879,17.438879,,39180,-0.5102041,3.1682001e-10,1.0039881,24.027569,-0.5872457,15.490169,0.14999999,,2923.6884286403656,17.382057,3.0810046
19.228214,0.001356082,-0.06397395,-0.7681972,-1.306225,1.8688593,1960,2.4440043,3662.9648,17.438879,17.438879,,39200,-0.59183675,3.164968e-10,1.0103832,24.01975,-0.58697695,15.491141,0.14999999,,2926.7793312072754,17.397314,2.919406
19.228214,3.4861136e-10,-0.06562322,-1.1432354,-1.3067343,1.8679152,1961,0.86049116,3662.9805,17.438879,17.438879,,39220,-1.0,3.161741e-10,0.9856754,24.017197,-0.58670586,15.492085,0.14999999,,2929.7548847198486,17.342243,5.723474
19.228214,3.4878894e-10,-1.0949303,-1.1133677,-1.3072442,1.8670502,1962,5.0389204,3663.1523,17.438879,17.438879,,39240,-1.0,3.1585184e-10,0.9864885,24.022781,-0.58697253,15.49295,0.14999999,,2931.928626537323,17.19029,5.7097273
19.228214,3.489673e-10,-0.8866054,-1.0867655,-1.3077537,1.8661833,1963,4.8509846,3663.3164,17.438879,17.438879,,39260,-1.0,3.1553016e-10,0.9872053,24.026762,-0.58713233,15.493817,0.14999999,,2933.930608510971,17.195635,5.6960626
19.228214,3.4914505e-10,-0.72679263,-1.170517,-1.308263,1.8653173,1964,4.653778,3663.4844,17.438879,17.438879,,39280,-1.0,3.152089e-10,0.9878217,24.029049,-0.5872104,15.494683,0.14999999,,2936.7811782360077,17.194864,5.682474
19.228214,3.493229e-10,-1.3052354,-1.1446977,-1.3087721,1.8644466,1965,5.14118,3663.6387,17.438879,17.438879,,39300,-1.0,3.148882e-10,0.9886867,24.035654,-0.58758223,15.495554,0.14999999,,2938.3470253944397,17.203545,5.6689663
19.228214,3.4950018e-10,-1.0976487,-1.1152571,-1.3092809,1.8635826,1966,5.005585,3663.8047,17.438879,17.438879,,39320,-1.0,3.1456796e-10,0.989482,24.041061,-0.5878477,15.496418,0.14999999,,2940.0992822647095,17.192633,5.655534
19.228214,3.496782e-10,-0.89090395,-1.1010542,-1.3097893,1.8627186,1967,4.825338,3663.9668,17.438879,17.438879,,39340,-1.0,3.142482e-10,0.99018496,24.044931,-0.5880074,15.497282,0.14999999,,2943.2036044597626,17.197887,5.642182
19.228214,3.4985564e-10,-0.8010404,-0.99447244,-1.3102976,1.8618555,1968,4.72227,3664.1309,17.438879,17.438879,,39360,-1.0,3.139289e-10,0.99083567,24.047924,-0.588121,15.498145,0.14999999,,2946.3728597164154,17.19548,5.6289043
19.228214,3.500339e-10,-0.33766013,-1.2732481,-1.3108056,1.8609886,1969,3.7253568,3664.2852,17.438879,17.438879,,39380,-1.0,3.1361014e-10,0.99098045,24.042263,-0.58799887,15.499012,0.14999999,,2949.437199831009,17.206427,5.6157007
19.228214,3.5021153e-10,-2.3681765,-0.9659921,-1.3113134,1.8601341,1970,5.4040365,3664.4668,17.438879,17.438879,,39400,-1.0,3.1329184e-10,0.9919798,24.051271,-0.58890736,15.4998665,0.14999999,,2953.5227851867676,17.180202,5.6025763
19.228214,3.5038925e-10,-0.2615793,-1.1071794,-1.3118209,1.8592596,1971,3.3671274,3664.6016,17.438879,17.438879,,39420,-1.0,3.12974e-10,0.9919441,24.042595,-0.58874565,15.500741,0.14999999,,2956.646020889282,17.224243,5.5895224
19.228214,3.5056705e-10,-0.83051264,-0.6888838,-1.3123281,1.8583984,1972,4.7276015,3664.7617,17.438879,17.438879,,39440,-1.0,3.1265668e-10,0.9926019,24.045834,-0.58887273,15.501602,0.14999999,,2959.31653881073,17.199774,5.5765443
19.228214,3.5074496e-10,-0.06512387,-1.1242722,-1.312835,1.8574295,1973,0.33033183,3664.709,17.438879,17.438879,,39460,-1.0,3.123398e-10,0.991031,24.010807,-0.5886113,15.502571,0.14999999,,2961.5152595043182,17.412151,5.5636387
19.228214,3.509223e-10,-0.9366672,-0.8157604,-1.3133417,1.8565693,1974,4.814624,3664.8672,17.438879,17.438879,,39480,-1.0,3.1202343e-10,0.9917389,24.014973,-0.5887925,15.503431,0.14999999,,2963.8928077220917,17.202766,5.550805
19.228214,0.0041471836,-0.080949955,-0.55543935,-1.3138481,1.8556337,1975,0.60752416,3664.875,17.438879,17.438879,,39500,-0.5510204,3.1170758e-10,1.0061159,23.99961,-0.5885397,15.504367,0.14999999,,2968.379880428314,17.351141,3.0063396
19.228214,0.0013671487,-0.11449978,-0.74555683,-1.3143523,1.8546991,1976,2.8957436,3664.8828,17.438879,17.438879,,39520,-0.59183675,3.1139213e-10,1.0098559,24.000048,-0.58829707,15.505301,0.14999999,,2971.655932188034,17.350658,2.933342
19.228214,4.6896057,-0.06326279,-0.17777747,-1.3148576,1.853755,1977,0.00088430307,3664.875,17.438879,17.438879,,39540,-0.14285715,3.110772e-10,0.98984855,23.990803,-0.5880266,15.506246,0.14999999,,2974.894058942795,17.36877,6.468307
19.228214,3.508005e-10,-0.6951755,-1.2288239,-1.312994,1.8532,1978,1.592866e-06,3665.6309,17.438879,17.438879,,39560,-1.0,3.1076275e-10,0.9907681,23.990881,-0.58808625,15.506801,0.14999999,,2977.5193433761597,16.604855,5.5464582
19.228214,3.5097786e-10,-1.8407549,-0.8819256,-1.3134995,1.8523474,1979,5.2350283,3665.795,17.438879,17.438879,,39580,-1.0,3.1044875e-10,0.9916901,23.99877,-0.58872414,15.507653,0.14999999,,2980.5530984401703,17.195435,5.5337434
19.228214,0.00041817038,-0.12616467,-0.8312306,-1.3140045,1.8514462,1980,0.75845516,3665.8633,17.438879,17.438879,,39600,-0.63265306,3.1013528e-10,1.0127476,23.987806,-0.5884951,15.508554,0.14999999,,2982.711536169052,17.290455,2.8830502
19.228214,3.5133216e-10,-0.08866598,-1.0391746,-1.3145093,1.8505316,1981,1.5432478,3665.9023,17.438879,17.438879,,39620,-1.0,3.0982222e-10,0.99161863,23.98991,-0.58823645,15.509469,0.14999999,,2985.5685515403748,17.32035,5.5238886
19.228214,3.5150977e-10,-0.47939628,-0.9512871,-1.315014,1.8496828,1982,4.1515203,3666.0703,17.438879,17.438879,,39640,-1.0,3.0950967e-10,0.99199563,23.98848,-0.58818614,15.510318,0.14999999,,2988.9126319885254,17.194075,5.51131
19.228214,3.2421513,-0.22311103,-0.22805363,-1.3155184,1.8488064,1983,6.839992e-06,3666.1855,17.438879,17.438879,,39660,-0.18367347,3.0919758e-10,0.9850589,23.985302,-0.58800626,15.511194,0.14999999,,2991.825832605362,17.247536,5.7407446
19.228214,1.2379216,-0.5674959,-0.20771502,-1.3143889,1.8481255,1984,4.548686,3666.6816,17.438879,17.438879,,39680,-0.26530612,3.0888594e-10,0.9843961,23.98193,-0.5880039,15.511875,0.14999999,,2994.1677951812744,16.86182,4.581516
19.228214,2.0775156,-0.6157387,0.06337394,-1.3142691,1.8474436,1985,4.8923216,3667.1758,17.438879,17.438879,,39700,-0.2244898,3.085748e-10,0.98455524,23.983944,-0.5880259,15.512557,0.14999999,,2997.7898066043854,16.866697,5.0939894
19.228214,3.5105752e-10,-1.3725027,-0.9667309,-1.3137267,1.850688,1986,1.2820268e-10,3675.4668,17.438879,17.438879,,39720,-1.0,3.0826414e-10,0.9918664,23.978928,-0.58842915,15.509313,0.14999999,,3000.737318754196,9.068087,5.50712
19.228214,0.348886,-0.2557937,0.47690168,-1.31423,1.8498192,1987,5.580861e-19,3675.5898,17.438879,17.438879,,39740,0.42857143,3.0795394e-10,0.9482811,23.978222,-0.58826613,15.510181,0.14999999,,3003.5421097278595,17.234499,20.068928
19.228214,3.513496e-10,-2.0498636,-1.0729665,-1.3145576,1.8540831,1988,1.8363463e-20,3685.916,17.438879,17.438879,,39760,-1.0,3.076442e-10,0.9918425,23.970879,-0.5890287,15.505918,0.14999999,,3006.4942462444305,7.0339346,5.4974203
19.228214,3.5152586e-10,-0.62799823,-0.99238205,-1.3150605,1.8532362,1989,4.427638,3686.088,17.438879,17.438879,,39780,-1.0,3.073349e-10,0.9923621,23.971975,-0.5890528,15.506764,0.14999999,,3009.438834667206,17.192278,5.4850197
19.228214,3.5170292e-10,-0.31793895,-0.9469658,-1.3155631,1.8523817,1990,3.6503782,3686.2402,17.438879,17.438879,,39800,-1.0,3.0702613e-10,0.99249196,23.966425,-0.58892065,15.507619,0.14999999,,3012.7043426036835,17.207615,5.472686
19.228214,3.5187941e-10,-0.21264802,-1.1257516,-1.3160655,1.8515081,1991,3.0904808,3686.3535,17.438879,17.438879,,39820,-1.0,3.0671782e-10,0.9923431,23.956165,-0.58873576,15.508492,0.14999999,,3016.253428697586,17.24557,5.4604187
19.228214,3.5205663e-10,-0.93157434,-1.0029572,-1.3165677,1.8506594,1992,4.750953,3686.5137,17.438879,17.438879,,39840,-1.0,3.0640993e-10,0.9930313,23.960258,-0.58891207,15.509341,0.14999999,,3019.521837949753,17.198536,5.4482183
19.228214,3.5223327e-10,-0.34446692,-0.97486025,-1.3170695,1.8498144,1993,3.7526193,3686.6797,17.438879,17.438879,,39860,-1.0,3.061025e-10,0.9932186,23.955755,-0.5887932,15.510186,0.14999999,,3022.618097305298,17.194447,5.4360867
19.228214,2.0843873,-0.2678068,-0.111876324,-1.3175712,1.8489542,1994,1.2796165e-05,3686.8125,17.438879,17.438879,,39880,-0.2244898,3.0579556e-10,0.98359776,23.950691,-0.5886358,15.511046,0.14999999,,3025.5346767902374,17.227362,5.103981
19.228214,9.139223,-0.87935376,0.12024871,-1.3170278,1.8486881,1995,5.320752,3688.1348,17.438879,17.438879,,39900,-0.020408163,3.0548908e-10,1.0287257,23.965092,-0.5887901,15.5113125,0.14999999,,3028.8549015522003,16.03989,9.139688
19.228214,3.507878e-10,-1.5074638,-0.90604687,-1.3129582,1.851964,1996,9.288035e-12,3696.5215,17.438879,17.438879,,39920,-1.0,3.0518307e-10,0.99324405,23.948858,-0.5892367,15.508037,0.14999999,,3032.1781511306763,8.973002,5.42946
19.228214,3.133439e-05,-0.148449,-0.4769426,-1.3134592,1.8510714,1997,1.362699,3696.5898,17.438879,17.438879,,39940,-0.71428573,3.048775e-10,1.0151509,23.946365,-0.58901966,15.508929,0.14999999,,3035.243495941162,17.289455,2.8483555
19.228214,0.07435817,-0.17813937,-0.5560279,-1.3139597,1.8501492,1998,3.0171902,3696.5977,17.438879,17.438879,,39960,-0.42857143,3.0457237e-10,0.9943594,23.94471,-0.5888065,15.509851,0.14999999,,3038.3255228996277,17.351002,3.3825023
19.228214,0.0013672452,-0.12021039,-0.6922968,-1.314423,1.8492098,1999,2.9150786,3696.5703,17.438879,17.438879,,39980,-0.59183675,3.0426772e-10,1.007735,23.948162,-0.58857507,15.510791,0.14999999,,3041.312346935272,17.38854,2.9511228
19.228214,0.00011892769,-0.069505565,-0.63056296,-1.3149223,1.8482809,2000,2.828679,3696.5605,17.438879,17.438879,,40000,-0.67346936,3.0396355e-10,1.0139611,23.946167,-0.5883119,15.51172,0.14999999,,3043.472621679306,17.368826,2.8616557
19.228214,0.0004187636,-0.083634175,-0.46278265,-1.3154222,1.8473368,2001,2.8913357,3696.5195,17.438879,17.438879,,40020,-0.63265306,3.0365982e-10,1.0116438,23.947311,-0.5880528,15.512664,0.14999999,,3046.184220790863,17.399069,2.893578
19.228214,0.011712566,-0.18876669,-0.73374295,-1.3159215,1.8463974,2002,3.0555973,3696.4883,17.438879,17.438879,,40040,-0.5102041,3.0335653e-10,1.0013987,23.942547,-0.58784765,15.513603,0.14999999,,3049.8012280464172,17.394339,3.1075218
19.228214,7.862463,-0.06545296,0.32092577,-1.3164151,1.84548,2003,1.089325e-07,3696.498,17.438879,17.438879,,40060,0.14285715,3.0305372e-10,1.0602511,23.94164,-0.5875864,15.514521,0.14999999,,3052.1492309570312,17.349928,13.250502
19.228214,0.00011869892,-1.866454,-0.90275544,-1.3129966,1.8491468,2004,4.9238214e-09,3705.6914,17.438879,17.438879,,40080,-0.67346936,3.0275132e-10,1.0143772,23.939999,-0.5881955,15.510854,0.14999999,,3055.3039565086365,8.166934,2.8569808
19.228214,3.5097653e-10,-0.14639173,-0.91552806,-1.3134954,1.8482609,2005,2.495349,3705.7617,17.438879,17.438879,,40100,-1.0,3.024494e-10,0.9929879,23.93779,-0.5879682,15.51174,0.14999999,,3058.699238061905,17.289104,5.439131
19.228214,1.7479686e-06,-0.16158105,-0.7786049,-1.313994,1.8473797,2006,2.2746828,3705.8418,17.438879,17.438879,,40120,-0.79591835,3.0214792e-10,1.0146927,23.938562,-0.58775944,15.512621,0.14999999,,3061.9779181480408,17.278662,2.8696637
19.228214,1.7488389e-06,-0.069636434,-0.8867414,-1.3144925,1.8464622,2007,2.8324914,3705.8477,17.438879,17.438879,,40140,-0.79591835,3.0184694e-10,1.0150311,23.93831,-0.587494,15.513538,0.14999999,,3065.057465314865,17.353287,2.8669927
19.228214,1.7497115e-06,-0.1270313,-0.5022708,-1.3149905,1.8455782,2008,2.5140765,3705.9219,17.438879,17.438879,,40160,-0.79591835,3.0154634e-10,1.015211,23.935236,-0.5872573,15.514422,0.14999999,,3067.973114013672,17.289732,2.8643296
