Regret,ReturnAbsMax,IWFirstEpisode,ReturnMax,delta,DenMISELogLast,Bound,IWMean,LQGsigma_higher,TimestepsSoFar,ReturnMin,ReturnMean,IWLastEpisode,TimeElapsed,ReturnStepMax,LQGmu1_higher,IWMin,DenMISELogFirst,IWMax,Iteration,ReturnLastEpisode,DenMISEMeanLog,LQGmu1_actor,Regret/t
4501.9883,17.434223,5.9006686e-07,17.434223,1.8451417e-10,-0.47538987,23.076807,0.9886432,0.14999999,51340,,15.606207,4.1030874,4964.460329055786,19.222784,-1.0,,-0.71997905,5.125403,2567,17.199636,-0.5970951,-0.9347217,1.7537937
4502.0977,17.434223,5.902965e-07,17.434223,1.843705e-10,-0.20577838,23.069178,0.98849744,0.14999999,51360,,15.606847,2.9720893,4967.512126922607,19.222784,-1.0,,-0.7203685,5.117181,2568,17.252375,-0.59694725,-1.1144097,1.7531538
4502.2617,17.434223,5.905262e-07,17.434223,1.84227e-10,-0.82392305,23.071972,0.9889613,0.14999999,51380,,15.607465,4.5322795,4971.35410618782,19.222784,-1.0,,-0.72075784,5.1089935,2569,17.192797,-0.5970402,-1.1338694,1.7525358
4502.426,17.434223,5.907566e-07,17.434223,1.8408365e-10,-0.94882673,23.075333,0.98945636,0.14999999,51400,,15.608085,4.612469,4975.043328523636,19.222784,-1.0,,-0.72114706,5.1008387,2570,17.200357,-0.59718156,-1.095098,1.7519159
4502.578,17.434223,5.9098596e-07,17.434223,1.8394047e-10,-0.70924336,23.077442,0.98987734,0.14999999,51420,,15.608706,4.421395,4977.3714373111725,19.222784,-1.0,,-0.7215361,5.0927143,2571,17.206888,-0.5972295,-1.0681626,1.7512941
4502.7383,17.434223,5.9121595e-07,17.434223,1.8379748e-10,-0.5730168,23.078442,0.9902334,0.14999999,51440,,15.609324,4.254388,4981.438074350357,19.222784,-1.0,,-0.72192496,5.0846243,2572,17.200184,-0.5972241,-1.0949305,1.7506762
4502.9023,17.434223,5.9144605e-07,17.434223,1.8365463e-10,-0.705674,23.080486,0.9906502,0.14999999,51460,,15.6099415,4.4087577,4984.260915279388,19.222784,-1.0,,-0.7223137,5.0765643,2573,17.193855,-0.59727037,-0.85001373,1.7500591
4502.957,17.434223,5.9167564e-07,17.434223,1.8351198e-10,-0.12860554,23.065432,0.99006724,0.14999999,51480,,15.6105995,1.8346953,4988.451098680496,19.222784,-1.0,,-0.72270226,5.0685387,2574,17.30422,-0.597092,-1.055275,1.7494011
4503.133,17.434223,5.919059e-07,17.434223,1.8336949e-10,-0.51307726,23.065815,0.990387,0.14999999,51500,,15.611211,4.151056,4992.539664030075,19.222784,-1.0,,-0.72309065,5.060543,2575,17.18459,-0.5970635,-1.363529,1.7487898
4503.301,17.434223,5.9213573e-07,17.434223,1.8322714e-10,-3.5686152,23.07193,0.99103826,0.14999999,51520,,15.611826,5.0030923,4995.0628888607025,19.222784,-1.0,,-0.723479,5.0525765,2576,17.195715,-0.59822094,-1.1168913,1.7481747
4503.465,17.434223,5.923656e-07,17.434223,1.8308496e-10,-0.8283275,23.074657,0.9914914,0.14999999,51540,,15.61244,4.4945884,4999.007454872131,19.222784,-1.0,,-0.72386706,5.0446444,2577,17.195873,-0.5983139,-1.0564135,1.7475605
4503.621,17.434223,5.92595e-07,17.434223,1.8294295e-10,-0.51416075,23.075066,0.9918084,0.14999999,51560,,15.613057,4.1438293,5002.8266479969025,19.222784,-1.0,,-0.724255,5.0367413,2578,17.200348,-0.5982848,-0.93225586,1.7469435
4503.7227,17.434223,5.92825e-07,17.434223,1.8280111e-10,-0.19418383,23.067383,0.9916506,0.14999999,51580,,15.613695,2.916492,5007.254056692123,19.222784,-1.0,,-0.7246429,5.0288696,2579,17.262,-0.5981313,-1.0311277,1.7463055
4503.879,17.434223,5.930552e-07,17.434223,1.8265943e-10,-0.4156521,23.066532,0.991893,0.14999999,51600,,15.614311,3.9444196,5010.696194410324,19.222784,-1.0,,-0.72503054,5.02103,2580,17.20181,-0.598064,-0.8643027,1.7456894
4503.926,17.434223,5.932849e-07,17.434223,1.8251793e-10,-0.13363604,23.05297,0.9913906,0.14999999,51620,,15.614968,2.0190413,5014.167641878128,19.222784,-1.0,,-0.7254181,5.013219,2581,17.31261,-0.59788746,-1.0024068,1.7450323
4504.09,17.434223,3.2058387,17.434223,1.8237657e-10,-0.3261256,23.051153,0.99704754,0.14999999,51640,,15.615582,7.718584e-05,5017.989476680756,19.222784,-0.30612245,,-0.72580546,3.9197102,2582,17.200005,-0.5977858,-0.36795145,1.7444181
4504.1953,17.434223,5.930083e-07,17.434223,1.8223538e-10,-0.24665485,23.050514,0.9915323,0.14999999,51660,,15.616217,0.00047479974,5021.776659965515,19.222784,-1.0,,-0.7249518,5.0073776,2583,17.252785,-0.59765106,-1.3244519,1.743784
4504.367,17.434223,5.932379e-07,17.434223,1.8209435e-10,-2.954981,23.056257,0.99215776,0.14999999,51680,,15.616825,4.922664,5024.399309873581,19.222784,-1.0,,-0.7253389,4.9996257,2584,17.185583,-0.59856665,-1.0873388,1.7431755
4504.5312,17.434223,5.9346763e-07,17.434223,1.819535e-10,-0.6514288,23.05792,0.9925441,0.14999999,51700,,15.617435,4.3063803,5027.500618934631,19.222784,-1.0,,-0.7257258,4.9919004,2585,17.19456,-0.59859043,-1.046078,1.7425652
4504.6914,17.434223,5.936969e-07,17.434223,1.818128e-10,-0.46465427,23.057825,0.99282664,0.14999999,51720,,15.618047,4.0376143,5032.2036871910095,19.222784,-1.0,,-0.7261126,4.9842086,2586,17.200722,-0.5985417,-0.97162443,1.7419538
4504.828,17.434223,5.939268e-07,17.434223,1.8167226e-10,-0.25180337,23.053282,0.99284846,0.14999999,51740,,15.618668,3.360508,5036.3465123176575,19.222784,-1.0,,-0.7264992,4.9765425,2587,17.224821,-0.59841055,-1.0258985,1.741333
4504.9844,17.434223,5.941563e-07,17.434223,1.815319e-10,-0.39065272,23.052158,0.9930698,0.14999999,51760,,15.61928,3.8726113,5040.0732407569885,19.222784,-1.0,,-0.7268857,4.9689074,2588,17.200047,-0.5983333,-0.90403867,1.7407207
4505.0625,17.434223,2.332389,17.434223,1.813917e-10,-0.15832792,23.049988,0.99640286,0.14999999,51780,,15.619923,0.0031498927,5044.099770307541,19.222784,-0.3469388,,-0.727272,3.6152742,2589,17.287329,-0.5981662,-0.14136767,1.740078
4505.9727,17.434223,5.222688,17.434223,1.8125165e-10,-0.7547378,23.052773,1.0217639,0.14999999,51800,,15.620243,5.4660177,5048.148989439011,19.222784,-0.10204082,,-0.7267577,7.312171,2590,16.447454,-0.59822804,-0.27755973,1.7397575
4506.2344,17.434223,3.2036715,17.434223,1.8111178e-10,-0.39739975,23.055195,0.99793774,0.14999999,51820,,15.620813,3.8862772,5052.114453792572,19.222784,-0.30612245,,-0.72512925,3.9184623,2591,17.097391,-0.59814256,-0.43811256,1.7391872
4506.2773,17.434223,1.5687996,17.434223,1.8097206e-10,-0.17447235,23.048882,0.99655396,0.14999999,51840,,15.621468,2.9930744,5055.270686626434,19.222784,-0.3877551,,-0.72427946,3.3837805,2592,17.316893,-0.59797996,-0.32848972,1.738533
4506.449,17.434223,2.32491,17.434223,1.8083249e-10,-0.3030787,23.050625,0.9973497,0.14999999,51860,,15.622071,3.5740395,5059.334283351898,19.222784,-0.3469388,,-0.7240601,3.60406,2593,17.188229,-0.5978676,-0.4655917,1.7379293
4506.449,17.434223,1.5676548,17.434223,1.806931e-10,-0.15288378,23.046358,0.9969702,0.14999999,51880,,15.622741,2.708598,5063.545309305191,19.222784,-0.3877551,,-0.7235495,3.377492,2594,17.359331,-0.59769726,-0.48466057,1.7372599
4506.461,17.434223,0.98189425,17.434223,1.8055386e-10,-0.14053373,23.044928,0.9968323,0.14999999,51900,,15.623407,2.8542361,5067.669774055481,19.222784,-0.42857143,,-0.72333074,3.2161016,2595,17.35522,-0.59752226,-0.4119617,1.7365932
4506.5156,17.434223,0.98190105,17.434223,1.8041478e-10,-0.19458385,23.045868,0.9971651,0.14999999,51920,,15.624055,3.2111673,5071.914399147034,19.222784,-0.42857143,,-0.7233377,3.2133586,2596,17.303059,-0.59736836,-0.31175524,1.7359457
4506.672,17.434223,1.5673338,17.434223,1.8027586e-10,-0.32776585,23.043495,0.9976379,0.14999999,51940,,15.624663,3.2465477,5075.447800397873,19.222784,-0.3877551,,-0.7233447,3.3690114,2597,17.20317,-0.5972657,-0.40746477,1.7353373
4506.703,17.434223,0.98169357,17.434223,1.8013711e-10,-0.19728822,23.044746,0.9976375,0.14999999,51960,,15.625319,3.2077503,5079.57679104805,19.222784,-0.42857143,,-0.72312635,3.2078762,2598,17.325905,-0.59711283,-0.4819436,1.7346821
4506.703,17.434223,0.9817005,17.434223,1.7999852e-10,-0.13934837,23.043505,0.9978389,0.14999999,51980,,15.625986,2.8697584,5082.641243457794,19.222784,-0.42857143,,-0.7231334,3.2051535,2599,17.359146,-0.5969379,-0.27894348,1.7340145
4506.875,17.434223,5.9193525e-07,17.434223,1.798601e-10,-0.3880195,23.041122,0.9926458,0.14999999,52000,,15.626587,3.763284e-05,5086.317714691162,19.222784,-1.0,,-0.7231404,4.982381,2600,17.188126,-0.59685826,-0.9651343,1.7334137
4507.004,17.434223,1.5676165,17.434223,1.7972182e-10,-0.24112691,23.039455,0.99822456,0.14999999,52020,,15.627205,0.0020522012,5090.275413513184,19.222784,-0.3877551,,-0.723525,3.3618932,2601,17.23569,-0.59672457,-0.5337175,1.7327957
4506.9844,17.434223,9.269765e-13,17.434223,1.795837e-10,-0.11526022,23.036942,0.9869985,0.14999999,52040,,15.627878,5.9286715e-23,5096.049700975418,19.222784,1.0,,-0.72330683,70.22656,2602,17.380062,-0.59654033,1.1274929,1.7321224
4524.3438,17.434223,5.922611e-07,17.434223,1.7944574e-10,-3.5023494,23.036331,0.99263835,0.14999999,52060,,15.621874,,5099.822512626648,19.222784,-1.0,,-0.7236911,4.978591,2603,,-0.59766495,-1.1241927,1.7381268
4524.5117,17.434223,5.9248873e-07,17.434223,1.7930794e-10,-0.86250263,23.039135,0.99308735,0.14999999,52080,,15.622477,4.472431,5103.850668668747,19.222784,-1.0,,-0.7240752,4.970995,2604,17.19075,-0.5977696,-1.0788531,1.737524
4524.668,17.434223,5.9271593e-07,17.434223,1.791703e-10,-0.60501075,23.040451,0.99344784,0.14999999,52100,,15.623084,4.241931,5108.050737142563,19.222784,-1.0,,-0.7244592,4.96343,2605,17.202248,-0.59777516,-1.0521656,1.7369165
4524.832,17.434223,5.9294376e-07,17.434223,1.7903283e-10,-0.48537087,23.040636,0.9937419,0.14999999,52120,,15.623687,4.067709,5112.066783905029,19.222784,-1.0,,-0.72484297,4.9558907,2606,17.1965,-0.59773475,-1.045426,1.7363138
4525.0,17.434223,5.9317114e-07,17.434223,1.7889551e-10,-0.4578372,23.040493,0.99401647,0.14999999,52140,,15.6242895,4.015503,5115.279803037643,19.222784,-1.0,,-0.7252266,4.948384,2607,17.197062,-0.59768367,-0.9610347,1.7357111
4525.125,17.434223,5.933986e-07,17.434223,1.7875837e-10,-0.23032807,23.03529,0.99399376,0.14999999,52160,,15.6249075,3.2373972,5118.606467008591,19.222784,-1.0,,-0.72561014,4.9409027,2608,17.231182,-0.59754527,-0.98901474,1.7350931
4525.2734,17.434223,0.022551209,17.434223,1.7862137e-10,-0.2852327,23.033113,1.063835,0.14999999,52180,,15.625515,2.1080609e-17,5122.422333955765,19.222784,0.3469388,,-0.72599345,19.298912,2609,17.212408,-0.597428,0.13266346,1.7344856
4533.6875,17.434223,0.9848811,17.434223,1.7848452e-10,-1.6128312,23.032848,0.9977032,0.14999999,52200,,15.622955,0.012171647,5125.1800882816315,19.222784,-0.42857143,,-0.72636807,3.2107728,2610,8.944415,-0.5977936,-0.77211,1.7370453
4533.6836,17.434223,5.9385206e-07,17.434223,1.7834782e-10,-0.107458785,23.038057,0.99442023,0.14999999,52220,,15.623622,0.9338444,5128.955586910248,19.222784,-1.0,,-0.72637385,4.937233,2611,17.364294,-0.5976068,-0.8446482,1.7363787
4533.715,17.434223,5.940798e-07,17.434223,1.7821128e-10,-0.12548554,23.023252,0.9938349,0.14999999,52240,,15.624274,1.7635903,5131.816594362259,19.222784,-1.0,,-0.72675675,4.929802,2612,17.327156,-0.5974284,-1.0855016,1.7357264
4533.879,17.434223,5.9430704e-07,17.434223,1.780749e-10,-0.6313854,23.024792,0.9942047,0.14999999,52260,,15.624876,4.250816,5135.8184106349945,19.222784,-1.0,,-0.72713953,4.9223976,2613,17.195614,-0.5974439,-0.96794724,1.7351246
4534.0195,17.434223,0.81452817,17.434223,1.7793868e-10,-0.23984046,23.022358,1.0546741,0.14999999,52280,,15.625487,4.175934e-12,5139.94238615036,19.222784,0.14285715,,-0.7275222,14.325384,2614,17.222733,-0.59730935,0.16724187,1.7345133
4542.5273,17.434223,5.945769e-07,17.434223,1.778026e-10,-1.683999,23.020252,0.9942125,0.14999999,52300,,15.622897,1.0165924e-12,5142.780369758606,19.222784,-1.0,,-0.7275931,4.916904,2615,8.8499975,-0.5977047,-1.0816246,1.7371035
4542.6914,17.434223,5.948043e-07,17.434223,1.7766671e-10,-0.60985905,23.02164,0.9945718,0.14999999,52320,,15.623498,4.2206244,5146.852376461029,19.222784,-1.0,,-0.7279754,4.909552,2616,17.197655,-0.5977118,-1.0495498,1.7365026
4542.8438,17.434223,5.950312e-07,17.434223,1.7753096e-10,-0.46682742,23.021713,0.99485356,0.14999999,52340,,15.624103,4.0166545,5150.736416578293,19.222784,-1.0,,-0.7283576,4.9022303,2617,17.20522,-0.59766406,-0.8581265,1.735898
4542.8984,17.434223,0.5743365,17.434223,1.7739535e-10,-0.12952611,23.013683,0.9962796,0.14999999,52360,,15.624744,0.105350085,5152.867118835449,19.222784,-0.46938777,,-0.7287397,3.107608,2618,17.30639,-0.59748733,-0.24885234,1.7352562
4543.254,17.434223,3.2157817,17.434223,1.7725993e-10,-0.45867932,23.010754,0.9978759,0.14999999,52380,,15.625272,3.9117112,5155.400881290436,19.222784,-0.30612245,,-0.7289022,3.9141424,2619,17.003752,-0.59743583,-0.31144714,1.7347288
4543.504,17.434223,2.3342204,17.434223,1.7712463e-10,-0.32925552,23.011875,0.99777067,0.14999999,52400,,15.625839,3.594643,5159.563233137131,19.222784,-0.3469388,,-0.72805685,3.596403,2620,17.113926,-0.5973344,-0.5847172,1.7341614
4543.4844,17.434223,5.9454965e-07,17.434223,1.7698949e-10,-0.10679325,23.008137,0.9943195,0.14999999,52420,,15.626509,0.06409007,5163.3428699970245,19.222784,-1.0,,-0.72754794,4.9005427,2621,17.378973,-0.59714824,-1.0064079,1.7334919
4543.6406,17.434223,5.947765e-07,17.434223,1.7685452e-10,-0.32393572,23.006002,0.9944717,0.14999999,52440,,15.62711,3.6737196,5166.659114122391,19.222784,-1.0,,-0.7279294,4.893262,2622,17.200106,-0.59704626,-1.1781397,1.7328911
4543.8047,17.434223,5.950034e-07,17.434223,1.7671968e-10,-1.249836,23.009867,0.9949727,0.14999999,52460,,15.6277075,4.5851507,5170.34640789032,19.222784,-1.0,,-0.7283107,4.8860106,2623,17.194454,-0.59729743,-0.8944433,1.7322931
4543.875,17.434223,0.5743091,17.434223,1.7658502e-10,-0.14898852,23.001663,0.9960541,0.14999999,52480,,15.628341,0.055700395,5174.302453517914,19.222784,-0.46938777,,-0.7286919,3.1058693,2624,17.289476,-0.59712875,-0.6955671,1.7316599
4543.8633,17.434223,5.953269e-07,17.434223,1.7645051e-10,-0.101825334,23.001543,0.9947524,0.14999999,52500,,15.6290045,0.3754853,5177.918525457382,19.222784,-1.0,,-0.72885406,4.8806458,2625,17.371521,-0.5969417,-0.957518,1.7309961
4543.9844,17.434223,0.0005245264,17.434223,1.7631614e-10,-0.21789777,22.998892,0.9925421,0.14999999,52520,,15.629619,1.8510597,5181.162236690521,19.222784,-0.79591835,,-0.72923493,2.9788597,2626,17.244236,-0.59679943,-0.79796654,1.730382
4543.996,17.434223,0.00052472606,17.434223,1.7618193e-10,-0.112608224,22.999836,0.9928601,0.14999999,52540,,15.630273,2.9763463,5184.184902906418,19.222784,-0.79591835,,-0.72961545,2.9766173,2627,17.3489,-0.59661806,-0.57719886,1.7297277
4543.9336,17.434223,0.15586492,17.434223,1.7604787e-10,-0.10912707,23.002472,0.99552166,0.14999999,52560,,15.630955,2.9214482,5187.586164712906,19.222784,-0.5510204,,-0.72999585,2.9876955,2628,17.418228,-0.59643537,-0.5387119,1.7290459
4543.9297,17.434223,0.15591499,17.434223,1.7591399e-10,-0.11830043,23.003635,0.99584466,0.14999999,52580,,15.631614,2.983554,5191.413157701492,19.222784,-0.5510204,,-0.730317,2.9854383,2629,17.364973,-0.5962553,-0.45684606,1.7283869
4543.926,17.434223,0.31087598,17.434223,1.7578024e-10,-0.1574019,23.003147,0.99627143,0.14999999,52600,,15.632272,2.9221363,5195.493345975876,19.222784,-0.5102041,,-0.73063797,3.0300303,2630,17.361853,-0.59609,-0.59985995,1.7277288
4543.8633,17.434223,0.1560059,17.434223,1.7564662e-10,-0.10329942,23.00244,0.99626476,0.14999999,52620,,15.632952,2.796795,5199.386912107468,19.222784,-0.5510204,,-0.73089993,2.9810245,2631,17.420881,-0.5959043,-0.48409152,1.7270489
4543.8906,17.434223,0.31105718,17.434223,1.7551319e-10,-0.13930859,23.00236,0.99672127,0.14999999,52640,,15.633599,3.0111964,5203.329564809799,19.222784,-0.5102041,,-0.73122066,3.0255527,2632,17.340324,-0.5957323,-0.4429245,1.7264013
4543.91,17.434223,0.3111386,17.434223,1.7537989e-10,-0.16553155,23.002214,0.9969712,0.14999999,52660,,15.634247,2.8380668,5206.752225637436,19.222784,-0.5102041,,-0.7314824,3.023227,2633,17.337662,-0.5955703,-0.51037055,1.7257538
4543.9062,17.434223,0.31122,17.434223,1.7524675e-10,-0.12503333,23.003273,0.9972879,0.14999999,52680,,15.634904,3.0138378,5209.65411567688,19.222784,-0.5102041,,-0.73174393,3.0209064,2634,17.363596,-0.59539276,-0.63620436,1.7250967
4543.8867,17.434223,0.15617846,17.434223,1.7511374e-10,-0.09819102,22.999712,0.9970685,0.14999999,52700,,15.635566,2.497078,5213.946394920349,19.222784,-0.5510204,,-0.73200536,2.9723406,2635,17.37819,-0.59520525,-0.6303783,1.7244349
4543.8438,17.434223,0.07278513,17.434223,1.7498093e-10,-0.09783768,22.999546,0.99725294,0.14999999,52720,,15.636235,2.837743,5217.974846124649,19.222784,-0.59183675,,-0.7323255,2.9438741,2636,17.404509,-0.59501785,-0.7499775,1.7237654
4543.828,17.434223,0.031500857,17.434223,1.7484823e-10,-0.10479786,22.993977,0.99723065,0.14999999,52740,,15.636895,2.1751328,5221.20210647583,19.222784,-0.63265306,,-0.7326772,2.9307249,2637,17.370007,-0.59483296,-0.6113967,1.7231054
4543.7812,17.434223,0.031512424,17.434223,1.7471569e-10,-0.097633645,22.994987,0.997535,0.14999999,52760,,15.637566,2.9030862,5223.149935007095,19.222784,-0.63265306,,-0.7330444,2.9285817,2638,17.406395,-0.59464556,-0.5148639,1.722435
4543.746,17.434223,0.072864205,17.434223,1.7458332e-10,-0.12014047,22.9938,0.99763,0.14999999,52780,,15.638233,2.6291468,5225.1766102313995,19.222784,-0.59183675,,-0.73341143,2.93766,2639,17.399303,-0.5944668,-0.59320027,1.7217674
4543.7227,17.434223,0.07288981,17.434223,1.7445106e-10,-0.09825655,22.994947,0.9979436,0.14999999,52800,,15.638894,2.9340882,5229.201853990555,19.222784,-0.59183675,,-0.7337627,2.9355056,2640,17.382307,-0.5942799,-0.43483314,1.7211065
4543.746,17.434223,0.3119584,17.434223,1.7431898e-10,-0.16894552,22.992657,0.9979819,0.14999999,52820,,15.639537,2.7756572,5232.469631433487,19.222784,-0.5102041,,-0.7341138,3.0089796,2641,17.335974,-0.59411967,-0.64786583,1.7204638
4543.7344,17.434223,0.072934404,17.434223,1.7418707e-10,-0.09365017,22.990498,0.9981183,0.14999999,52840,,15.640192,2.7239156,5236.416867494583,19.222784,-0.59183675,,-0.7343743,2.9316232,2642,17.372246,-0.5939312,-0.9211656,1.7198086
4543.824,17.434223,5.988323e-07,17.434223,1.7405528e-10,-0.1747819,22.987566,0.9942052,0.14999999,52860,,15.640808,2.758964,5239.397465229034,19.222784,-1.0,,-0.7347251,4.904905,2643,17.26732,-0.59377325,-1.1269591,1.7191925
4543.9883,17.434223,5.9905904e-07,17.434223,1.7392364e-10,-0.86810416,22.990347,0.9946409,0.14999999,52880,,15.6413965,4.428648,5243.967447519302,19.222784,-1.0,,-0.73510337,4.8976717,2644,17.199495,-0.5938794,-1.0893642,1.7186041
4544.1484,17.434223,5.9928533e-07,17.434223,1.7379215e-10,-0.64656377,22.991997,0.99500936,0.14999999,52900,,15.641987,4.2515326,5247.933762311935,19.222784,-1.0,,-0.7354815,4.8904653,2645,17.19984,-0.5939014,-0.9803777,1.7180138
4544.289,17.434223,5.995123e-07,17.434223,1.736608e-10,-0.2615762,22.988321,0.9950663,0.14999999,52920,,15.642583,3.4253418,5251.753368854523,19.222784,-1.0,,-0.7358595,4.8832855,2646,17.223888,-0.5937781,-1.1290133,1.7174177
4544.4453,17.434223,5.997387e-07,17.434223,1.7352961e-10,-0.8777245,22.991114,0.99549997,0.14999999,52940,,15.643172,4.419514,5255.658607721329,19.222784,-1.0,,-0.7362374,4.876133,2647,17.202684,-0.5938873,-0.6897203,1.7168283
4544.426,17.434223,1.3483407,17.434223,1.7339859e-10,-0.09646026,22.988552,1.0502129,0.14999999,52960,,15.643827,2.6100229e-06,5259.766648054123,19.222784,0.10204082,,-0.7366151,13.299984,2648,17.378294,-0.59370124,0.07472792,1.7161732
4552.7305,17.434223,0.07308841,17.434223,1.7326769e-10,-1.4694041,22.980322,0.99774605,0.14999999,52980,,15.64134,0.00059560104,5263.041040658951,19.222784,-0.59183675,,-0.73648363,2.9357555,2649,9.05381,-0.5940135,-0.44552004,1.7186604
4552.789,17.434223,0.31280798,17.434223,1.7313695e-10,-0.16104516,22.978304,0.9977487,0.14999999,53000,,15.641967,2.84695,5266.336411476135,19.222784,-0.5102041,,-0.73683345,3.0100572,2650,17.299347,-0.5938511,-0.5316761,1.7180338
4552.7656,17.434223,0.3128891,17.434223,1.7300635e-10,-0.11180641,22.979004,0.9980384,0.14999999,53020,,15.642625,2.943921,5270.255679130554,19.222784,-0.5102041,,-0.7370927,3.0077767,2651,17.385366,-0.5936701,-0.44759724,1.7173758
4552.7266,17.434223,0.3129702,17.434223,1.728759e-10,-0.1580026,22.979145,0.99829453,0.14999999,53040,,15.643287,2.8550274,5274.124109506607,19.222784,-0.5102041,,-0.73735183,3.005501,2652,17.399223,-0.59350663,-0.49104446,1.7167139
4552.6836,17.434223,0.31305122,17.434223,1.7274561e-10,-0.12846963,22.980247,0.998605,0.14999999,53060,,15.6439495,2.9996438,5278.044912338257,19.222784,-0.5102041,,-0.7376108,3.003231,2653,17.400846,-0.59333223,-0.1708436,1.7160511
4553.461,17.434223,3.82155,17.434223,1.7261545e-10,-0.6750465,22.979712,1.0335567,0.14999999,53080,,15.644303,3.1592062,5282.042484283447,19.222784,-0.020408163,,-0.7378697,9.655931,2654,16.584969,-0.5933635,0.07384576,1.7156973
4561.7656,17.434223,0.57898897,17.434223,1.7248546e-10,-1.4656105,22.964226,0.9978344,0.14999999,53100,,15.641821,0.01634153,5286.156224012375,19.222784,-0.46938777,,-0.7368075,3.0802107,2655,9.055004,-0.5936797,-0.7377207,1.7181797
4561.7305,17.434223,6.0017584e-07,17.434223,1.7235557e-10,-0.10260014,22.966064,0.9942684,0.14999999,53120,,15.642481,0.6389721,5290.223321437836,19.222784,-1.0,,-0.7369661,4.883714,2656,17.39604,-0.59349585,-1.032284,1.7175198
4561.8906,17.434223,6.00402e-07,17.434223,1.7222587e-10,-0.40151122,22.965364,0.99449813,0.14999999,53140,,15.643068,3.8827024,5293.281676769257,19.222784,-1.0,,-0.7373425,4.8765864,2657,17.199493,-0.5934259,-0.8426305,1.7169323
4561.9414,17.434223,1.2674354e-08,17.434223,1.7209631e-10,-0.12546383,22.96299,0.95797455,0.14999999,53160,,15.643695,3.6976428e-26,5297.202649593353,19.222784,0.79591835,,-0.73771876,35.328014,2658,17.31022,-0.5932522,0.81270516,1.7163057
4576.211,17.434223,0.0005291944,17.434223,1.7196689e-10,-2.5775743,22.962454,0.9915997,0.14999999,53180,,15.638974,3.7211216e-24,5301.884530544281,19.222784,-0.79591835,,-0.7380949,2.9813247,2659,3.0911238,-0.5940156,-0.58468485,1.7210264
4576.1797,17.434223,0.07323379,17.434223,1.7183761e-10,-0.09748227,22.966616,0.9980576,0.14999999,53200,,15.639632,2.9286077,5305.901441812515,19.222784,-0.59183675,,-0.73847073,2.9295924,2660,17.387178,-0.59383243,-0.33058494,1.7203684
4576.3984,17.434223,1.591776,17.434223,1.7170847e-10,-0.29933256,22.961716,0.9970868,0.14999999,53220,,15.640197,3.3363667,5310.052419900894,19.222784,-0.3877551,,-0.73881906,3.3710508,2661,17.14222,-0.59372246,-0.352423,1.7198038
4576.5625,17.434223,1.5914222,17.434223,1.7157949e-10,-0.2638521,22.962692,0.99742734,0.14999999,53240,,15.64078,3.3679097,5312.280203580856,19.222784,-0.3877551,,-0.7385968,3.368051,2662,17.198376,-0.5935998,-0.6386328,1.7192202
4576.5,17.434223,0.031680845,17.434223,1.7145066e-10,-0.093209885,22.959873,0.997625,0.14999999,53260,,15.641449,2.91712,5314.3578333854675,19.222784,-0.63265306,,-0.7383747,2.9193947,2663,17.42074,-0.5934128,-0.67017215,1.7185516
4576.465,17.434223,0.031692367,17.434223,1.7132197e-10,-0.09390827,22.960472,0.9979006,0.14999999,53280,,15.642109,2.8315039,5318.210568666458,19.222784,-0.63265306,,-0.7387383,2.9172928,2664,17.394966,-0.59322625,-0.63529307,1.7178917
4576.41,17.434223,0.031703882,17.434223,1.711934e-10,-0.091751635,22.961647,0.9982076,0.14999999,53300,,15.642774,2.914733,5321.687837600708,19.222784,-0.63265306,,-0.7391017,2.915196,2665,17.414745,-0.5930391,-0.7462604,1.717227
4576.3906,17.434223,0.01274208,17.434223,1.7106502e-10,-0.10290614,22.959759,0.997703,0.14999999,53320,,15.643425,2.6204402,5326.082857131958,19.222784,-0.67346936,,-0.73946494,2.9185185,2666,17.379799,-0.59285593,-0.60163414,1.7165756
4576.3477,17.434223,0.03172715,17.434223,1.7093675e-10,-0.09192105,22.959555,0.99855,0.14999999,53340,,15.644085,2.8539984,5329.97963476181,19.222784,-0.63265306,,-0.7398352,2.911131,2667,17.404303,-0.592669,-0.7363457,1.7159157
4576.332,17.434223,0.0127514275,17.434223,1.7080863e-10,-0.1000559,22.959103,0.9981296,0.14999999,53360,,15.644733,2.692266,5334.042364835739,19.222784,-0.67346936,,-0.7401982,2.9144568,2668,17.37534,-0.5924851,-0.69663227,1.7152672
4576.301,17.434223,0.0016488831,17.434223,1.7068066e-10,-0.09323297,22.960566,0.9950062,0.14999999,53380,,15.645388,2.7059228,5336.928733825684,19.222784,-0.75510204,,-0.74056816,2.9492652,2669,17.387362,-0.5922988,-0.8144062,1.714613
4576.3203,17.434223,0.0005307033,17.434223,1.7055282e-10,-0.1158057,22.960768,0.99258107,0.14999999,53400,,15.646024,2.963561,5339.890728235245,19.222784,-0.79591835,,-0.7409421,2.973986,2670,17.347723,-0.5921222,-0.8996922,1.7139769
4576.3984,17.434223,0.000530902,17.434223,1.7042515e-10,-0.15482512,22.958258,0.9926974,0.14999999,53420,,15.646636,2.4441447,5342.949768304825,19.222784,-0.79591835,,-0.7413164,2.9717898,2671,17.277653,-0.5919614,-0.8950143,1.7133646
