IWFirstEpisode,ReturnMin,LQGsigma_higher,ReturnMax,LQGmu1_actor,TimeElapsed,IWLastEpisode,DenMISEMeanLog,DenMISELogFirst,ReturnLastEpisode,LQGmu1_higher,delta,TimestepsSoFar,IWMax,Regret,Bound,IWMean,ReturnMean,DenMISELogLast,ReturnStepMax,IWMin,Iteration,Regret/t,ReturnAbsMax
3.8791983,,0.14999999,17.447165,-0.37790877,2792.6947576999664,3.9457242,-0.6061516,-0.6251918,16.628733,-0.26530612,3.4037517e-10,37800,3.9765623,3495.6094,24.159937,1.0236416,15.510472,-0.4459954,19.236338,,1890,1.8495283,17.447165
1.5625073,,0.14999999,17.447165,-0.54711425,2795.393007516861,2.9841068,-0.60588086,-0.6236704,17.26933,-0.3877551,3.400153e-10,37820,3.0049114,3495.6992,24.15679,1.0351954,15.511403,-0.11727343,19.236338,,1891,1.8485975,17.447165
0.58893925,,0.14999999,17.447165,-0.45357767,2798.1779091358185,2.5370102,-0.60558826,-0.6233731,17.379004,-0.46938777,3.3965594e-10,37840,2.8343806,3495.6797,24.149216,1.0328207,15.51239,-0.08705834,19.236338,,1892,1.8476105,17.447165
0.58906716,,0.14999999,17.447165,-0.21053255,2800.8448164463043,2.8224187,-0.60528547,-0.6235903,17.34125,-0.46938777,3.3929717e-10,37860,2.8316364,3495.6973,24.148678,1.0331383,15.513356,-0.06496736,19.236338,,1893,1.8466444,17.447165
3.8738313,,0.14999999,17.447165,-0.36124873,2803.9054279327393,3.9538486,-0.6051931,-0.62380725,16.89787,-0.26530612,3.38939e-10,37880,3.9689949,3496.1602,24.14344,1.0236212,15.514087,-0.46317783,19.236338,,1894,1.8459139,17.447165
1.5603547,,0.14999999,17.447165,-0.51582676,2806.29074382782,2.9943342,-0.60493225,-0.62229186,17.287222,-0.3877551,3.3858136e-10,37900,2.9951332,3496.2305,24.14352,1.0355281,15.515023,-0.13415352,19.236338,,1895,1.8449774,17.447165
0.58812904,,0.14999999,17.447165,-0.49953878,2807.788329601288,2.7163906,-0.60463107,-0.6219964,17.388512,-0.46938777,3.3822428e-10,37920,2.826524,3496.207,24.139133,1.0332375,15.51601,-0.069046475,19.236338,,1896,1.8439903,17.447165
0.32323715,,0.14999999,17.447165,-0.33495483,2810.2717711925507,2.8250446,-0.60432816,-0.62221354,17.377745,-0.5102041,3.378678e-10,37940,2.8460112,3496.1875,24.138977,1.0274783,15.516993,-0.0628704,19.236338,,1897,1.843008,17.447165
1.5607891,,0.14999999,17.447165,-0.4847458,2812.256388425827,2.965425,-0.6040854,-0.62257016,17.199343,-0.3877551,3.3751185e-10,37960,2.9886389,3496.3477,24.136261,1.0359274,15.517879,-0.17079157,19.236338,,1898,1.8421221,17.447165
0.58829284,,0.14999999,17.447165,-0.3966384,2815.151162624359,2.8054736,-0.60377955,-0.6222749,17.34635,-0.46938777,3.3715652e-10,37980,2.81911,3496.3613,24.134247,1.033877,15.518841,-0.0586324,19.236338,,1899,1.8411598,17.447165
0.9944368,,0.14999999,17.447165,-0.41703242,2818.623551130295,2.8477259,-0.6034919,-0.6224916,17.299051,-0.42857143,3.368017e-10,38000,2.8599453,3496.4219,24.13388,1.0368953,15.519778,-0.0909997,19.236338,,1900,1.8402224,17.447165
0.99443966,,0.14999999,17.447165,-0.5207775,2821.65044093132,2.8563519,-0.60319424,-0.6224945,17.33242,-0.42857143,3.3644743e-10,38020,2.8571498,3496.4492,24.133371,1.0372084,15.520731,-0.074322626,19.236338,,1901,1.8392696,17.447165
0.5884238,,0.14999999,17.447165,-0.4395255,2823.235669374466,2.6803184,-0.6028927,-0.62249744,17.359749,-0.46938777,3.3609374e-10,38040,2.8113227,3496.4512,24.12976,1.0345933,15.521699,-0.06644102,19.236338,,1902,1.8383017,17.447165
0.58855104,,0.14999999,17.447165,-0.62650955,2825.1748144626617,2.7710319,-0.60258985,-0.62271374,17.3461,-0.46938777,3.357406e-10,38060,2.8086495,3496.4648,24.128944,1.0348861,15.522657,-0.06085506,19.236338,,1903,1.8373432,17.447165
0.07821146,,0.14999999,17.447165,-0.4910924,2828.107964992523,3.0083978,-0.602334,-0.6229299,17.389498,-0.59183675,3.3538805e-10,38080,3.0179858,3496.4336,24.123678,1.0070456,15.523639,-0.14994185,19.236338,,1904,1.8363619,17.447165
0.58896327,,0.14999999,17.447165,-0.68760157,2831.144212245941,2.7790055,-0.60204285,-0.62341386,17.366417,-0.46938777,3.3503603e-10,38100,2.8045218,3496.4277,24.12484,1.0351547,15.524605,-0.054380473,19.236338,,1905,1.8353958,17.447165
0.03443966,,0.14999999,17.447165,-0.64374316,2833.5695221424103,3.0692713,-0.601819,-0.62362957,17.4069,-0.63265306,3.3468453e-10,38120,3.1424155,3496.379,24.123749,0.99451786,15.525594,-0.2103551,19.236338,,1906,1.8344069,17.447165
0.034457102,,0.14999999,17.447165,-0.56994915,2836.378348827362,3.1286457,-0.601593,-0.624136,17.388937,-0.63265306,3.3433362e-10,38140,3.138889,3496.3496,24.124502,0.9950086,15.52657,-0.16515177,19.236338,,1907,1.8334303,17.447165
0.07834549,,0.14999999,17.447165,-0.79482013,2838.241733789444,2.8888476,-0.6013295,-0.6246422,17.42534,-0.59183675,3.3398329e-10,38160,3.006969,3496.289,24.122618,1.0083406,15.527565,-0.09332215,19.236338,,1908,1.8324356,17.447165
0.0006167084,,0.14999999,17.447165,-0.8245622,2841.151068687439,3.5118153,-0.6011559,-0.6251251,17.35647,-0.79591835,3.3363348e-10,38180,3.5162687,3496.293,24.112623,0.95761544,15.5285225,-0.2779784,19.236338,,1909,1.8314781,17.447165
0.00061703136,,0.14999999,17.447165,-0.8389661,2844.214276075363,3.467506,-0.601012,-0.62564844,17.336325,-0.79591835,3.3328423e-10,38200,3.5116425,3496.3145,24.112934,0.9582266,15.5294695,-0.2834868,19.236338,,1910,1.8305311,17.447165
7.629154e-07,,0.14999999,17.447165,-0.9975325,2847.169954061508,1.986123,-0.6008682,-0.6261716,17.32229,-1.0,3.3293554e-10,38220,4.9900107,3496.3516,24.114658,0.9939537,15.530408,-0.2842682,19.236338,,1911,1.8295927,17.447165
0.00061767723,,0.14999999,17.447165,-0.73216796,2850.290150165558,1.5978694,-0.6007633,-0.62669474,17.20318,-0.79591835,3.3258735e-10,38240,3.5061848,3496.5078,24.110794,0.9587825,15.531282,-0.39378455,19.236338,,1912,1.8287182,17.447165
0.04007432,,0.14999999,17.447165,0.33285666,2852.837506055832,1.3360524e-10,-0.6005978,-0.6272173,17.381304,0.30612245,3.3223974e-10,38260,17.876657,3496.4844,24.110098,0.93236697,15.53225,-0.24228933,19.236338,,1913,1.8277502,17.447165
0.034580782,,0.14999999,17.447165,-0.68275714,2856.0587651729584,1.8134754e-08,-0.6013198,-0.6277189,8.095916,-0.63265306,3.3189268e-10,38280,3.130031,3505.754,24.108812,0.99533516,15.528364,-1.9121394,19.236338,,1914,1.8316364,17.447165
0.00061862223,,0.14999999,17.447165,-0.78741455,2858.954808473587,2.4442928,-0.6011128,-0.6282232,17.39108,-0.79591835,3.3154612e-10,38300,3.501855,3505.7207,24.112137,0.95960283,15.529338,-0.20014018,19.236338,,1915,1.8306627,17.447165
0.00061894505,,0.14999999,17.447165,-0.73111707,2861.6185932159424,3.4788928,-0.60096145,-0.6287449,17.356514,-0.79591835,3.3120012e-10,38320,3.4972885,3505.7246,24.112698,0.96021783,15.530291,-0.2701396,19.236338,,1916,1.82971,17.447165
0.014152547,,0.14999999,17.447165,-0.54076177,2864.9668474197388,3.137163,-0.6007934,-0.6292664,17.3808,-0.67346936,3.3085468e-10,38340,3.2470613,3505.7031,24.119066,0.9845586,15.531256,-0.23898762,19.236338,,1917,1.8287449,17.447165
0.03465215,,0.14999999,17.447165,-0.8050582,2867.9751150608063,2.36967,-0.6005261,-0.62978053,17.38793,-0.63265306,3.3050976e-10,38360,3.1197147,3505.6738,24.112444,0.9966496,15.532225,-0.07221382,19.236338,,1918,1.827776,17.447165
0.0006198982,,0.14999999,17.447165,-0.74416184,2870.6112735271454,3.4879289,-0.60035723,-0.63028365,17.35898,-0.79591835,3.301654e-10,38380,3.4886107,3505.6758,24.106884,0.9609233,15.533175,-0.27298307,19.236338,,1919,1.8268251,17.447165
0.014174327,,0.14999999,17.447165,-0.81746304,2873.75226020813,3.0398757,-0.60019267,-0.6308043,17.375723,-0.67346936,3.298216e-10,38400,3.2371733,3505.664,24.108345,0.9851107,15.534135,-0.24468914,19.236338,,1920,1.8258657,17.447165
0.00062053936,,0.14999999,17.447165,-0.7304507,2876.9310915470123,3.4620726,-0.6000308,-0.6313176,17.32488,-0.79591835,3.2947828e-10,38420,3.4815457,3505.6973,24.113966,0.96219933,15.535068,-0.27400094,19.236338,,1921,1.824933,17.447165
0.00062086224,,0.14999999,17.447165,-0.787143,2880.2469136714935,3.0531774,-0.5998596,-0.6318377,17.36517,-0.79591835,3.291355e-10,38440,3.4770563,3505.6914,24.110825,0.9625901,15.53602,-0.23324603,19.236338,,1922,1.8239803,17.447165
0.00062118506,,0.14999999,17.447165,-0.82232463,2883.403327703476,3.4527164,-0.59970397,-0.6323576,17.36954,-0.79591835,3.287933e-10,38460,3.4725828,3505.6816,24.111343,0.96318847,15.536973,-0.26269108,19.236338,,1923,1.8230276,17.447165
0.000621508,,0.14999999,17.447165,-0.74360734,2886.446176290512,3.434577,-0.5995527,-0.6328771,17.33834,-0.79591835,3.2845163e-10,38480,3.468126,3505.7012,24.111671,0.96377707,15.53791,-0.2712076,19.236338,,1924,1.8220901,17.447165
0.014211123,,0.14999999,17.447165,-0.710389,2889.722359895706,3.027059,-0.5993841,-0.63339645,17.36576,-0.67346936,3.2811046e-10,38500,3.2227519,3505.6953,24.112423,0.98678637,15.538859,-0.2387286,19.236338,,1925,1.8211412,17.447165
0.014218396,,0.14999999,17.447165,-0.9623759,2891.6389734745026,3.19566,-0.59919107,-0.6339084,17.387606,-0.67346936,3.2776984e-10,38520,3.2190366,3505.668,24.113092,0.9872964,15.539819,-0.21390246,19.236338,,1926,1.8201818,17.447165
0.0006224674,,0.14999999,17.447165,-0.5310877,2893.8248343467712,2.0092688,-0.5990609,-0.6344201,17.229307,-0.79591835,3.2742972e-10,38540,3.4586864,3505.8008,24.10863,0.9647414,15.540696,-0.3353252,19.236338,,1927,1.8193045,17.447165
7.706602e-09,,0.14999999,17.447165,0.8467963,2895.6484785079956,2.875876e-17,-0.598803,-0.6349386,17.370773,0.79591835,3.2709016e-10,38560,28.990574,3505.789,24.105988,0.9995848,15.541646,-0.06634776,19.236338,,1928,1.8183546,17.447165
0.034849413,,0.14999999,17.447165,-0.8255914,2897.3374853134155,2.2511061e-20,-0.59975046,-0.6354571,2.5760348,-0.63265306,3.267511e-10,38580,3.0978596,3520.5723,24.086132,0.99753785,15.5349245,-2.420884,19.236338,,1929,1.8250761,17.447165
0.0006234251,,0.14999999,17.447165,-0.79725516,2900.5110268592834,3.4112952,-0.5995802,-0.6359573,17.341043,-0.79591835,3.2641256e-10,38600,3.454606,3520.5898,24.096554,0.9647624,15.535861,-0.268477,19.236338,,1930,1.8241396,17.447165
0.00062374806,,0.14999999,17.447165,-1.0438479,2903.5965011119843,3.4476533,-0.5994224,-0.63647497,17.354843,-0.79591835,3.260746e-10,38620,3.45022,3520.5957,24.097185,0.9653569,15.536802,-0.25955203,19.236338,,1931,1.8231983,17.447165
7.71216e-07,,0.14999999,17.447165,-0.80813926,2906.1490199565887,4.28983,-0.5994001,-0.6369924,17.194574,-1.0,3.2573713e-10,38640,5.031074,3520.7617,24.104626,0.99449295,15.53766,-0.52079093,19.236338,,1932,1.822341,17.447165
0.0006243938,,0.14999999,17.447165,-0.8082237,2908.7751338481903,3.4424934,-0.5992282,-0.6375099,17.339342,-0.79591835,3.254002e-10,38660,3.445044,3520.7852,24.092081,0.9657003,15.538591,-0.2613335,19.236338,,1933,1.8214092,17.447165
0.00062471663,,0.14999999,17.447165,-0.7359234,2912.2859892845154,3.4380732,-0.59907085,-0.6380267,17.34379,-0.79591835,3.2506378e-10,38680,3.4406939,3520.8008,24.092674,0.9662889,15.539525,-0.2600946,19.236338,,1934,1.8204756,17.447165
0.00062503933,,0.14999999,17.447165,-0.5530593,2914.887450695038,3.0778594,-0.5988956,-0.63854337,17.377123,-0.79591835,3.2472788e-10,38700,3.4363596,3520.7812,24.090128,0.96669084,15.540476,-0.22603936,19.236338,,1935,1.8195248,17.447165
0.034975182,,0.14999999,17.447165,-0.77550626,2917.9754207134247,2.4999828,-0.5986444,-0.63905966,17.422365,-0.63265306,3.2439249e-10,38720,3.0878432,3520.7188,24.077898,0.99811,15.541448,-0.078883864,19.236338,,1936,1.818553,17.447165
0.00062567386,,0.14999999,17.447165,-0.8815997,2921.0623762607574,3.3686352,-0.59846324,-0.639558,17.351631,-0.79591835,3.2405764e-10,38740,3.4306114,3520.7266,24.079454,0.9667847,15.542382,-0.2455852,19.236338,,1937,1.8176184,17.447165
0.00062599673,,0.14999999,17.447165,-1.0536424,2923.815722465515,2.969709,-0.59831285,-0.64007384,17.292982,-0.79591835,3.237233e-10,38760,3.4263144,3520.793,24.075903,0.96713156,15.543285,-0.27342233,19.236338,,1938,1.8167152,17.447165
7.739952e-07,,0.14999999,17.447165,-1.0178465,2926.183225631714,4.343375,-0.5983073,-0.64058936,17.190702,-1.0,3.2338948e-10,38780,5.035903,3520.9648,24.087582,0.9942887,15.544135,-0.5544149,19.236338,,1939,1.8158655,17.447165
7.743939e-07,,0.14999999,17.447165,-1.1020383,2928.566514968872,4.0935693,-0.5982281,-0.64110494,17.198896,-1.0,3.2305617e-10,38800,5.025449,3521.125,24.084059,0.9945552,15.544989,-0.43831348,19.236338,,1940,1.815012,17.447165
7.747936e-07,,0.14999999,17.447165,-0.98612964,2930.9271461963654,4.5662246,-0.5983207,-0.6416203,17.20174,-1.0,3.227234e-10,38820,5.015048,3521.2852,24.084793,0.99506736,15.54584,-0.7718789,19.236338,,1941,1.8141603,17.447165
7.751927e-07,,0.14999999,17.447165,-1.2213483,2933.425638437271,3.8121054,-0.5982031,-0.6421354,17.213978,-1.0,3.223911e-10,38840,5.0047016,3521.4297,24.078918,0.9951922,15.5467005,-0.3642754,19.236338,,1942,1.8133001,17.447165
7.75592e-07,,0.14999999,17.447165,-0.91826206,2936.0078740119934,4.848824,-0.5987675,-0.6426501,17.195292,-1.0,3.2205932e-10,38860,4.9944077,3521.5938,24.082256,0.9958535,15.547548,-1.689334,19.236338,,1943,1.8124523,17.447165
7.7599077e-07,,0.14999999,17.447165,-1.0498093,2938.5846910476685,3.044695,-0.59860784,-0.6431647,17.269997,-1.0,3.2172806e-10,38880,4.9841657,3521.6836,24.069786,0.99558675,15.548434,-0.28368795,19.236338,,1944,1.8115664,17.447165
7.763898e-07,,0.14999999,17.447165,-0.98664755,2941.008604288101,4.2764597,-0.5985753,-0.64367896,17.203045,-1.0,3.2139733e-10,38900,4.973978,3521.8438,24.068201,0.99595743,15.549285,-0.5300767,19.236338,,1945,1.8107157,17.447165
0.6622385,,0.14999999,17.447165,0.17024574,2943.393585205078,1.8551567e-12,-0.5984549,-0.644193,17.21393,0.14285715,3.2106712e-10,38920,14.3119545,3521.9883,24.068382,0.96889853,15.550141,-0.35945484,19.236338,,1946,1.8098593,17.447165
7.769238e-07,,0.14999999,17.447165,-0.97269315,2946.1563658714294,8.718293e-13,-0.59903055,-0.64436644,8.840768,-1.0,3.2073738e-10,38940,4.9663916,3530.5078,24.062603,0.9960822,15.546695,-1.6864216,19.236338,,1947,1.8133059,17.447165
7.773233e-07,,0.14999999,17.447165,-0.7730274,2948.99404668808,3.658198,-0.59889764,-0.64487994,17.223503,-1.0,3.2040814e-10,38960,4.9562993,3530.6445,24.055706,0.99613863,15.547555,-0.3353596,19.236338,,1948,1.8124456,17.447165
4.087733,,0.14999999,17.447165,0.1759432,2951.3784549236298,4.3672346e-05,-0.598717,-0.64539313,17.359056,-0.06122449,3.2007946e-10,38980,8.28562,3530.6445,24.04666,0.99770904,15.548485,-0.2422123,19.236338,,1949,1.8115158,17.447165
0.016865024,,0.14999999,17.447165,0.5314567,2953.781824827194,7.5814586,-0.59928197,-0.6438109,8.822809,0.3469388,3.1975125e-10,39000,18.693867,3539.1816,24.05282,0.9409026,15.545035,-1.6972907,19.236338,,1950,1.8149652,17.447165
1.7922805e-05,,0.14999999,17.447165,0.25744033,2956.1735928058624,19.887299,-0.60007936,-0.644315,6.533078,0.59183675,3.1942357e-10,39020,23.041828,3550.0078,24.05934,1.0158255,15.540416,-2.0929165,19.236338,,1951,1.8195848,17.447165
0.66265875,,0.14999999,17.447165,0.18580802,2958.5603723526,12.363476,-0.60070246,-0.6448274,8.501238,0.14285715,3.1909636e-10,39040,14.16017,3558.8691,24.052881,0.9790399,15.53681,-1.8283277,19.236338,,1952,1.8231907,17.447165
0.00062908814,,0.14999999,17.447165,-0.71060944,2960.9954149723053,7.319239e-09,-0.60128057,-0.64500016,8.7903185,-0.79591835,3.1876968e-10,39060,3.4239347,3567.4375,24.044804,0.9665385,15.533356,-1.7065402,19.236338,,1953,1.8266449,17.447165
0.035201576,,0.14999999,17.447165,-0.6948289,2963.433643102646,2.8617845,-0.6010967,-0.64551175,17.38103,-0.63265306,3.1844347e-10,39080,3.099093,3567.416,24.047466,0.99704075,15.534302,-0.2083127,19.236338,,1954,1.8256989,17.447165
0.014391439,,0.14999999,17.447165,-0.9281337,2965.845623731613,3.201509,-0.60089093,-0.64600533,17.378485,-0.67346936,3.1811778e-10,39100,3.202507,3567.3965,24.04819,0.98732555,15.535245,-0.19557928,19.236338,,1955,1.8247557,17.447165
0.00063003827,,0.14999999,17.447165,-0.7956216,2968.2954869270325,2.4052558,-0.6007375,-0.64650935,17.26033,-0.79591835,3.1779257e-10,39120,3.4158638,3567.496,24.044918,0.96751684,15.536127,-0.2879395,19.236338,,1956,1.8238735,17.447165
0.0006303604,,0.14999999,17.447165,-1.2065543,2970.747563123703,3.408492,-0.60057414,-0.64702016,17.362715,-0.79591835,3.1746789e-10,39140,3.411652,3567.4922,24.045578,0.96808916,15.537061,-0.24809046,19.236338,,1957,1.8229399,17.447165
7.7938614e-07,,0.14999999,17.447165,-1.4200044,2973.2045619487762,4.8016415,-0.60106987,-0.6475307,17.197771,-1.0,3.171437e-10,39160,4.968933,3567.6582,24.060452,0.9970053,15.537909,-1.5388803,19.236338,,1958,1.822092,17.447165
7.797846e-07,,0.14999999,17.447165,-0.87694985,2975.6670780181885,4.9457417,-0.60308254,-0.6480413,17.182394,-1.0,3.1682001e-10,39180,4.9588857,3567.836,24.064829,0.99771863,15.538748,-4.5404277,19.236338,,1959,1.8212528,17.447165
7.801826e-07,,0.14999999,17.447165,-1.1279469,2978.0759530067444,2.4687228,-0.60291,-0.64855164,17.307703,-1.0,3.164968e-10,39200,4.948891,3567.8867,24.047678,0.99716794,15.53965,-0.26199377,19.236338,,1960,1.8203506,17.447165
7.8057997e-07,,0.14999999,17.447165,-1.0648566,2980.4605367183685,4.5934253,-0.60306865,-0.6490617,17.198456,-1.0,3.161741e-10,39220,4.938945,3568.0488,24.049137,0.99770576,15.540496,-0.91023105,19.236338,,1961,1.8195047,17.447165
7.809783e-07,,0.14999999,17.447165,-0.80641896,2982.854603290558,4.3247375,-0.60305804,-0.64957154,17.19951,-1.0,3.1585184e-10,39240,4.9290495,3568.209,24.048285,0.9981074,15.541341,-0.5796452,19.236338,,1962,1.8186598,17.447165
5.333982e-13,,0.14999999,17.447165,0.93520427,2985.31885433197,1.0967731e-31,-0.6028789,-0.6500811,17.355356,1.0,3.1553016e-10,39260,57.167973,3568.213,24.02339,0.94791,15.542265,-0.24848697,19.236338,,1963,1.8177357,17.447165
7.817742e-07,,0.14999999,17.447165,-0.8929299,2987.7884261608124,2.4785416e-35,-0.603907,-0.65059036,1.1416596,-1.0,3.152089e-10,39280,4.92171,3584.4336,24.022854,0.9970626,15.534933,-2.5615823,19.236338,,1964,1.8250675,17.447165
0.00063293683,,0.14999999,17.447165,-0.9474674,2990.2518303394318,2.8083515,-0.6037357,-0.6510994,17.294151,-0.79591835,3.148882e-10,39300,3.40483,3584.5,24.02132,0.96766126,15.535829,-0.2635549,19.236338,,1965,1.824172,17.447165
7.825701e-07,,0.14999999,17.447165,-1.1123818,2992.6821179389954,3.3632135,-0.60359573,-0.6516079,17.24469,-1.0,3.1456796e-10,39320,4.9143515,3584.6133,24.022312,0.99753314,15.536698,-0.2960416,19.236338,,1966,1.8233023,17.447165
7.8296875e-07,,0.14999999,17.447165,-0.82158214,2995.151387691498,4.51152,-0.60370195,-0.65211636,17.194555,-1.0,3.142482e-10,39340,4.9045916,3584.7773,24.023302,0.99803793,15.537541,-0.8091121,19.236338,,1967,1.8224592,17.447165
0.000633903,,0.14999999,17.447165,-0.69860023,2997.59547662735,3.3638692,-0.6035232,-0.6526246,17.329817,-0.79591835,3.139289e-10,39360,3.399259,3584.8066,24.015442,0.9680059,15.538452,-0.24954653,19.236338,,1968,1.8215485,17.447165
0.014494377,,0.14999999,17.447165,-0.6429642,3000.053330183029,3.1931987,-0.603333,-0.6531323,17.395247,-0.67346936,3.1361014e-10,39380,3.1986926,3584.7715,24.015488,0.98676854,15.539394,-0.19687633,19.236338,,1969,1.8206062,17.447165
0.035488613,,0.14999999,17.447165,-0.62427676,3002.509677171707,3.0903873,-0.603111,-0.6536327,17.37428,-0.63265306,3.1329184e-10,39400,3.0947013,3584.7617,24.016338,0.9968751,15.540325,-0.15247768,19.236338,,1970,1.8196754,17.447165
0.035505988,,0.14999999,17.447165,-0.6947987,3004.9659926891327,3.0434918,-0.6028761,-0.6541222,17.387142,-0.63265306,3.12974e-10,39420,3.0914154,3584.7344,24.016762,0.9973173,15.541263,-0.13638315,19.236338,,1971,1.818738,17.447165
0.035523362,,0.14999999,17.447165,-0.69869816,3007.353771686554,2.9547226,-0.6026687,-0.65461135,17.383749,-0.63265306,3.1265668e-10,39440,3.0881402,3584.709,24.016413,0.9977142,15.542197,-0.19104731,19.236338,,1972,1.8178034,17.447165
0.014522929,,0.14999999,17.447165,-0.60342526,3009.7408459186554,3.1801581,-0.60246223,-0.65510035,17.373158,-0.67346936,3.123398e-10,39460,3.1855004,3584.6953,24.018108,0.9886215,15.543125,-0.19289374,19.236338,,1973,1.8168755,17.447165
0.035558484,,0.14999999,17.447165,-0.6602917,3012.2172961235046,2.9347377,-0.60222244,-0.6555997,17.378668,-0.63265306,3.1202343e-10,39480,3.08164,3584.6758,24.016096,0.9984965,15.544055,-0.11742028,19.236338,,1974,1.8159456,17.447165
0.03557586,,0.14999999,17.447165,-0.8142241,3014.6945683956146,3.0721924,-0.6020001,-0.6560881,17.402788,-0.63265306,3.1170758e-10,39500,3.0783954,3584.6328,24.01687,0.99895215,15.544996,-0.16118534,19.236338,,1975,1.8150043,17.447165
0.0006364129,,0.14999999,17.447165,-1.0389792,3017.169498682022,3.3707342,-0.60181975,-0.65657634,17.339472,-0.79591835,3.1139213e-10,39520,3.3835416,3584.6523,24.01578,0.96983963,15.545904,-0.24439584,19.236338,,1976,1.8140965,17.447165
0.6708293,,0.14999999,17.447165,0.21671331,3019.653605699539,1.4256131e-13,-0.6017743,-0.65708196,17.196857,0.14285715,3.110772e-10,39540,14.238371,3584.8184,24.005096,0.98149,15.54674,-0.48142236,19.236338,,1977,1.813261,17.447165
7.869971e-07,,0.14999999,17.447165,-1.0735022,3022.1427762508392,8.032782e-14,-0.60237366,-0.6572484,8.677056,-1.0,3.1076275e-10,39560,4.919643,3593.5,24.002588,0.99733955,15.543267,-1.7667451,19.236338,,1978,1.8167334,17.447165
7.873949e-07,,0.14999999,17.447165,-0.87557405,3024.629503250122,4.350836,-0.60238034,-0.6577538,17.198092,-1.0,3.1044875e-10,39580,4.9099197,3593.662,24.002209,0.99776095,15.544103,-0.61224353,19.236338,,1979,1.815898,17.447165
0.0006374847,,0.14999999,17.447165,-0.98390025,3027.1006786823273,2.9766195,-0.60220563,-0.658259,17.293467,-0.79591835,3.1013528e-10,39600,3.3797767,3593.7266,24.000408,0.96961755,15.544987,-0.25360754,19.236338,,1980,1.8150139,17.447165
7.8819056e-07,,0.14999999,17.447165,-1.1286128,3029.55259847641,3.7222798,-0.60208976,-0.6587636,17.218786,-1.0,3.0982222e-10,39620,4.9026647,3593.8672,24.00275,0.99828976,15.545832,-0.34191483,19.236338,,1981,1.8141689,17.447165
7.885883e-07,,0.14999999,17.447165,-0.9574576,3032.6396582126617,4.553465,-0.602244,-0.65926826,17.203373,-1.0,3.0950967e-10,39640,4.8930287,3594.0234,24.004255,0.9988165,15.546668,-0.9052901,19.236338,,1982,1.8133326,17.447165
7.8898626e-07,,0.14999999,17.447165,-0.8336525,3035.0990793704987,3.4502797,-0.6020926,-0.6597727,17.246014,-1.0,3.0919758e-10,39660,4.883442,3594.1406,23.996304,0.9987878,15.547525,-0.30049276,19.236338,,1983,1.8124752,17.447165
0.00063877244,,0.14999999,17.447165,-0.7976872,3037.529114961624,3.2891417,-0.6019132,-0.66027683,17.337736,-0.79591835,3.0888594e-10,39680,3.3736596,3594.164,23.99217,0.9698848,15.548427,-0.24408661,19.236338,,1984,1.811574,17.447165
0.00063909416,,0.14999999,17.447165,-0.8976265,3039.9593472480774,3.3687341,-0.6017444,-0.66078043,17.341347,-0.79591835,3.085748e-10,39700,3.36963,3594.1836,23.992828,0.97043806,15.549329,-0.23642504,19.236338,,1985,1.8106718,17.447165
0.00063941575,,0.14999999,17.447165,-0.59897625,3042.4061419963837,2.726543,-0.60158473,-0.66128373,17.290878,-0.79591835,3.0826414e-10,39720,3.3656144,3594.252,23.987837,0.970667,15.550206,-0.25473204,19.236338,,1986,1.8097944,17.447165
4.7876444,,0.14999999,17.447165,-0.22258244,3044.8212645053864,0.012337998,-0.6013545,-0.6617868,17.428108,-0.10204082,3.0795394e-10,39740,7.2723613,3594.1836,23.979435,0.9971835,15.551151,-0.114409745,19.236338,,1987,1.8088493,17.447165
4.016135,,0.14999999,17.447165,-0.27224663,3047.2243390083313,4.0591216,-0.60128695,-0.6598834,16.833359,-0.26530612,3.076442e-10,39760,4.1135983,3594.707,23.981462,1.0148484,15.551797,-0.46334773,19.236338,,1988,1.8082037,17.447165
3.1907082,,0.14999999,17.447165,-0.34329277,3049.7161481380463,3.6084266,-0.6011434,-0.6583681,17.132719,-0.30612245,3.073349e-10,39780,3.6503012,3594.9375,23.98096,1.0206361,15.552592,-0.33059198,19.236338,,1989,1.8074083,17.447165
2.3549924,,0.14999999,17.447165,-0.21791598,3052.1519508361816,3.2053032,-0.6009252,-0.65726787,17.173637,-0.3469388,3.0702613e-10,39800,3.3075776,3595.125,23.97776,1.0256251,15.553406,-0.18692067,19.236338,,1990,1.8065948,17.447165
3.185032,,0.14999999,17.447165,-0.15270148,3054.62952375412,3.5906425,-0.6008483,-0.65658754,16.850637,-0.30612245,3.0671782e-10,39820,3.6415083,3595.6328,23.97863,1.0213807,15.554058,-0.47304705,19.236338,,1991,1.8059425,17.447165
4.6666737,,0.14999999,17.447165,-0.20942494,3057.4016377925873,4.6780133,-0.6008772,-0.65549123,16.446583,-0.2244898,3.0640993e-10,39840,4.6805763,3596.5469,23.980064,1.0113683,15.554505,-0.67921567,19.236338,,1992,1.8054953,17.447165
3.9911916,,0.14999999,17.447165,-0.19775069,3060.1482453346252,4.0715055,-0.60081875,-0.65365314,16.748346,-0.26530612,3.061025e-10,39860,4.086232,3597.1562,23.979843,1.0171678,15.555105,-0.49522477,19.236338,,1993,1.8048954,17.447165
