ReturnStepMax,IWMean,LQGmu1_higher,DenMISELogLast,DenMISEMeanLog,ReturnMin,ReturnMean,ReturnLastEpisode,delta,Regret/t,Regret,DenMISELogFirst,IWLastEpisode,TimeElapsed,IWMin,ReturnAbsMax,ReturnMax,IWFirstEpisode,LQGsigma_higher,TimestepsSoFar,Bound,Iteration,IWMax,LQGmu1_actor
19.234198,1.0045925,-0.71428573,-0.0008700407,-0.5072295,,16.022245,17.394997,7.0427046e-11,1.3377552,5558.375,-1.4423944,2.597062,11864.677939414978,,17.445877,17.445877,0.00011122575,0.14999999,83100,21.82806,4155,2.67733,-0.81674
19.234198,1.0049968,-0.75510204,-0.0007221132,-0.50710654,,16.022562,17.33933,7.039316e-11,1.3374386,5558.3984,-1.442635,2.446054,11869.342921733856,,17.445877,17.445877,2.9032077e-05,0.14999999,83120,21.828003,4156,2.6592143,-0.88316643
19.234198,1.0045612,-0.79591835,-0.022509955,-0.5069889,,16.02287,17.299206,7.0359295e-11,1.3371315,5558.453,-1.4428756,2.2968318,11874.097829341888,,17.445877,17.445877,7.0371293e-06,0.14999999,83140,21.82718,4157,2.6557248,-0.89088064
19.234198,1.0046291,-0.79591835,-0.027084483,-0.5068724,,16.023174,17.287224,7.0325454e-11,1.3368263,5558.5234,-1.4431162,2.2364047,11878.916447639465,,17.445877,17.445877,7.0388205e-06,0.14999999,83160,21.826384,4158,2.6546676,-0.78235096
19.234198,1.004794,-0.79591835,0.002606711,-0.5067489,,16.023499,17.365896,7.029165e-11,1.3365021,5558.5156,-1.4433566,2.6418626,11883.661390066147,,17.445877,17.445877,7.040512e-06,0.14999999,83180,21.827328,4159,2.653612,-1.0134248
19.234198,1.0050716,-1.0,-0.2294678,-0.5066811,,16.023779,17.1996,7.0257855e-11,1.3362217,5558.6797,-1.4435971,3.3322384,11888.437409877777,,17.445877,17.445877,1.9382884e-09,0.14999999,83200,21.823463,4160,4.4191647,-1.1438234
19.234198,1.0053319,-1.0,-0.87755895,-0.506769,,16.024063,17.199778,7.0224083e-11,1.3359375,5558.836,-1.4438374,4.0392942,11893.236913919449,,17.445877,17.445877,1.9387543e-09,0.14999999,83220,21.825882,4161,4.4155364,-0.94167304
19.234198,1.0052613,-1.0,-0.07671465,-0.5066645,,16.024357,17.253351,7.019035e-11,1.3356438,5558.9453,-1.4440777,2.6625795,11898.83982205391,,17.445877,17.445877,1.9392203e-09,0.14999999,83240,21.822655,4162,4.411916,-0.86893374
19.234198,1.0047486,-0.79591835,-0.013420593,-0.5065448,,16.024662,17.3025,7.015663e-11,1.3353386,5559.008,-1.4443179,2.3943932,11903.60472369194,,17.445877,17.445877,7.047284e-06,0.14999999,83260,21.823757,4163,2.6524408,-1.1312934
19.234198,1.0056298,-1.0,-0.78857654,-0.5066114,,16.024944,17.190563,7.0122935e-11,1.3350563,5559.172,-1.4445581,3.9896052,11910.623251914978,,17.445877,17.445877,1.940149e-09,0.14999999,83280,21.826675,4164,4.4093075,-1.1627351
19.234198,1.0059025,-1.0,-1.019016,-0.50673306,,16.025225,17.196722,7.008926e-11,1.3347759,5559.3438,-1.4447982,4.0906043,11915.375588655472,,17.445877,17.445877,1.9406152e-09,0.14999999,83300,21.829315,4165,4.405701,-1.0496653
19.234198,1.0060526,-1.0,-0.35198116,-0.5066946,,16.025505,17.194841,7.005562e-11,1.3344955,5559.508,-1.4450383,3.5799482,11920.126381158829,,17.445877,17.445877,1.9410817e-09,0.14999999,83320,21.829853,4166,4.402103,-0.7894058
19.234198,1.0311717,0.18367347,0.0033003255,-0.5065709,,16.025827,17.361975,7.0022e-11,1.3341732,5559.5,-1.4452783,1.9276336e-09,11925.254146575928,,17.445877,17.445877,5.5890594,0.14999999,83340,21.820812,4167,20.365923,0.07694718
19.234198,1.0055814,-1.0,-1.6917739,-0.50684804,,16.024153,9.050746,6.998841e-11,1.3358479,5567.8125,-1.4441779,9.2508584e-11,11929.978829860687,,17.445877,17.445877,1.9394126e-09,0.14999999,83360,21.819794,4168,4.399567,-0.9039815
19.234198,1.00456,-0.79591835,-0.034218844,-0.5067334,,16.024454,17.28542,6.9954834e-11,1.3355465,5567.8906,-1.4444178,2.123142,11934.778568267822,,17.445877,17.445877,7.0479896e-06,0.14999999,83380,21.817554,4169,2.651876,-1.0272096
19.234198,1.0059117,-1.0,-0.26897606,-0.5066753,,16.024738,17.203585,6.9921284e-11,1.3352623,5568.047,-1.4446577,3.4236424,11939.414187192917,,17.445877,17.445877,1.940345e-09,0.14999999,83400,21.823181,4170,4.396984,-1.0478832
19.234198,1.0060588,-1.0,-0.34333563,-0.5066347,,16.02502,17.20303,6.988776e-11,1.33498,5568.203,-1.4448974,3.5628686,11945.365667819977,,17.445877,17.445877,1.9408077e-09,0.14999999,83420,21.82368,4171,4.3934054,-1.0429295
19.234198,1.0061978,-1.0,-0.32362673,-0.5065896,,16.025303,17.202045,6.985427e-11,1.3346977,5568.3594,-1.4451371,3.528433,11950.087613105774,,17.445877,17.445877,1.9412743e-09,0.14999999,83440,21.824047,4172,4.3898354,-1.1964929
19.234198,1.0064886,-1.0,-1.3055227,-0.50677955,,16.025585,17.201136,6.982079e-11,1.3344154,5568.5156,-1.4453768,4.1608357,11956.592468976974,,17.445877,17.445877,1.9417408e-09,0.14999999,83460,21.82702,4173,4.386272,-1.0098493
19.234198,1.0065694,-1.0,-0.21314073,-0.5067077,,16.025866,17.193392,6.9787336e-11,1.334135,5568.6797,-1.4456164,3.2843423,11962.032619714737,,17.445877,17.445877,1.9422037e-09,0.14999999,83480,21.826378,4174,4.3827167,-1.006394
19.234198,1.0066434,-1.0,-0.20290902,-0.5066335,,16.026148,17.201721,6.975391e-11,1.3338528,5568.836,-1.445856,3.2549665,11968.82543182373,,17.445877,17.445877,1.9426707e-09,0.14999999,83500,21.825634,4175,4.3791685,-1.2537003
19.234198,1.0069573,-1.0,-1.9002566,-0.5069655,,16.02643,17.204617,6.9720514e-11,1.3335705,5568.9844,-1.4460955,4.2551527,11975.142985582352,,17.445877,17.445877,1.9431339e-09,0.14999999,83520,21.829016,4176,4.3756275,-0.98911226
19.234198,1.0069962,-1.0,-0.15797226,-0.50688034,,16.026712,17.214092,6.968713e-11,1.3332882,5569.1406,-1.4463348,3.1065707,11980.566303730011,,17.445877,17.445877,1.9436008e-09,0.14999999,83540,21.827675,4177,4.372094,-0.94693875
19.234198,1.0069388,-1.0,-0.07878099,-0.50677645,,16.027006,17.252073,6.965377e-11,1.3329945,5569.258,-1.4465742,2.703091,11985.52784204483,,17.445877,17.445877,1.944068e-09,0.14999999,83560,21.824709,4178,4.3685684,-1.0774869
19.234198,1.0071245,-1.0,-0.4681843,-0.5067656,,16.027287,17.195381,6.962044e-11,1.3327141,5569.414,-1.4468136,3.717081,11990.332783699036,,17.445877,17.445877,1.9445316e-09,0.14999999,83580,21.82589,4179,4.3650503,-1.1614292
19.234198,1.0073899,-1.0,-0.9994975,-0.5068817,,16.027565,17.19655,6.9587135e-11,1.3324356,5569.586,-1.4470528,4.049452,11995.508498191833,,17.445877,17.445877,1.9449953e-09,0.14999999,83600,21.828442,4180,4.3615384,-0.8007586
19.234198,1.0069493,-1.0,0.0033789494,-0.50675803,,16.027884,17.349003,6.9553856e-11,1.3321171,5569.586,-1.4472921,1.0970709,12001.294948339462,,17.445877,17.445877,1.9454627e-09,0.14999999,83620,21.818893,4181,4.358035,-0.889698
19.234198,1.0067425,-1.0,-0.020436533,-0.50664014,,16.028183,17.28714,6.952059e-11,1.3318176,5569.664,-1.4475312,2.071454,12006.102856636047,,17.445877,17.445877,1.9459268e-09,0.14999999,83640,21.813377,4182,4.3545384,-1.2212973
19.234198,1.0070405,-1.0,-1.5403285,-0.5068855,,16.028463,17.195004,6.948735e-11,1.3315372,5569.8203,-1.4477702,4.179671,12011.86104798317,,17.445877,17.445877,1.9463944e-09,0.14999999,83660,21.816498,4183,4.3510494,-0.93755364
19.234198,1.0069606,-1.0,-0.0636915,-0.5067782,,16.028755,17.250463,6.9454144e-11,1.3312454,5569.9297,-1.4480094,2.5992332,12018.399611473083,,17.445877,17.445877,1.9468585e-09,0.14999999,83680,21.813156,4184,4.347567,-1.105517
19.234198,1.0071768,-1.0,-0.61364865,-0.5068021,,16.029032,17.197575,6.9420955e-11,1.3309689,5570.1016,-1.4482483,3.835928,12023.473442316055,,17.445877,17.445877,1.9473227e-09,0.14999999,83700,21.814878,4185,4.344092,-0.9039649
19.234198,1.0070094,-1.0,-0.029201705,-0.50668633,,16.029331,17.27653,6.9387794e-11,1.3306694,5570.1797,-1.4484872,2.230963,12028.237867116928,,17.445877,17.445877,1.947787e-09,0.14999999,83720,21.810051,4186,4.340625,-1.023776
19.234198,1.0071142,-1.0,-0.24802198,-0.50662285,,16.029612,17.199297,6.9354654e-11,1.330389,5570.336,-1.448726,3.365718,12032.948422908783,,17.445877,17.445877,1.9482551e-09,0.14999999,83740,21.809864,4187,4.3371644,-1.1510808
19.234198,1.0073694,-1.0,-0.91414154,-0.5067185,,16.029888,17.196245,6.932153e-11,1.3301125,5570.508,-1.4489648,3.9951906,12038.391544818878,,17.445877,17.445877,1.9487199e-09,0.14999999,83760,21.812258,4188,4.333711,-0.9337726
19.234198,1.0305908,-0.020408163,-0.05716082,-0.50660944,,16.030184,17.26499,6.9288436e-11,1.3298168,5570.6016,-1.4492036,2.5029564e-08,12042.29285311699,,17.445877,17.445877,11.156881,0.14999999,83780,21.809402,4189,11.8942795,-0.0837888
19.234198,1.0072806,-1.0,-1.1053859,-0.5067453,,16.029911,14.881935,6.925537e-11,1.3300896,5573.078,-1.4467825,6.3595536e-08,12047.582842588425,,17.445877,17.445877,1.9444724e-09,0.14999999,83800,21.808832,4190,4.331298,-0.97743773
19.234198,1.0072379,-0.14285715,-0.12642251,-0.5066529,,16.030193,17.213333,6.922233e-11,1.3298073,5573.2266,-1.4470211,5.722294e-07,12053.824974060059,,17.445877,17.445877,6.9153748,0.14999999,83820,21.807568,4191,7.557791,-0.11297597
19.234198,1.0077081,-0.14285715,-0.9941715,-0.5067675,,16.030224,16.159883,6.918931e-11,1.3297768,5574.4297,-1.445611,7.046359,12058.89007139206,,17.445877,17.445877,6.90563,0.14999999,83840,21.809494,4192,7.545987,-0.18635336
19.234198,0.9949388,-0.2244898,-0.73646986,-0.5068207,,16.030378,16.684628,6.9156306e-11,1.3296223,5575.1094,-1.4442035,5.3780804,12065.177402496338,,17.445877,17.445877,3.4670205,0.14999999,83860,21.809725,4193,5.5532274,-0.28889424
19.234198,1.0072938,-1.0,-0.45120114,-0.5068087,,16.03065,17.163853,6.912333e-11,1.3293514,5575.3047,-1.4436156,5.5022894e-05,12069.656166553497,,17.445877,17.445877,1.9383217e-09,0.14999999,83880,21.807222,4194,4.3309565,-1.1127875
19.234198,1.0075152,-1.0,-0.6537172,-0.50684196,,16.030926,17.192633,6.909038e-11,1.3290749,5575.4688,-1.4438539,3.8543777,12076.191285133362,,17.445877,17.445877,1.9387838e-09,0.14999999,83900,21.809048,4195,4.3275204,-0.7542804
19.234198,0.9908518,-0.26530612,-0.0008778852,-0.5067198,,16.031246,17.375504,6.905745e-11,1.3287544,5575.453,-1.4440923,0.013112599,12080.829049348831,,17.445877,17.445877,2.1996603,0.14999999,83920,21.806906,4196,4.8386774,-0.5957413
19.234198,1.0505251,1.0,-0.060233973,-0.5066156,,16.031574,17.403973,6.902455e-11,1.3284264,5575.4062,-1.4438064,7.5126256e-25,12086.773406982422,,17.445877,17.445877,3.2625702e-09,0.14999999,83940,21.804708,4197,98.67731,0.92836255
19.234198,1.0070009,-1.0,-3.0489576,-0.5072109,,16.028057,1.257744,6.899167e-11,1.3319435,5591.5,-1.4440447,7.260481e-35,12093.600726366043,,17.445877,17.445877,1.9391537e-09,0.14999999,83960,21.798351,4198,4.3261523,-0.8772731
19.234198,1.0041093,-0.79591835,-0.01256571,-0.50709164,,16.028358,17.30369,6.895881e-11,1.3316422,5591.5625,-1.4442829,2.3248775,12099.243073701859,,17.445877,17.445877,7.047035e-06,0.14999999,83980,21.801933,4199,2.6538577,-0.8873407
19.234198,1.00418,-0.79591835,-0.017409358,-0.506974,,16.028662,17.299969,6.8925976e-11,1.3313389,5591.617,-1.444521,2.247585,12104.068775177002,,17.445877,17.445877,7.0487154e-06,0.14999999,84000,21.801224,4200,2.6528132,-0.84314305
19.234198,1.0043191,-0.79591835,-0.0008541094,-0.50685257,,16.028975,17.335903,6.889316e-11,1.3310261,5591.6406,-1.444759,2.533182,12108.815001010895,,17.445877,17.445877,7.050396e-06,0.14999999,84020,21.801714,4201,2.65177,-0.74936503
19.234198,1.0044587,-0.79591835,-0.0010806683,-0.50673133,,16.02929,17.352583,6.886038e-11,1.3307114,5591.6484,-1.4449971,2.5373034,12115.545012950897,,17.445877,17.445877,7.0520705e-06,0.14999999,84040,21.802237,4202,2.650728,-0.29710865
19.234198,0.988342,-0.30612245,-0.43381092,-0.50671285,,16.029566,17.192446,6.882761e-11,1.3304348,5591.8203,-1.445235,4.096721,12121.208453416824,,17.445877,17.445877,1.2976049,0.14999999,84060,21.806004,4203,4.293984,-0.13454588
19.234198,0.99552464,-0.2244898,-0.913292,-0.5068124,,16.029636,16.326334,6.879488e-11,1.3303642,5592.8516,-1.4451642,5.538357,12127.14139866829,,17.445877,17.445877,3.4703526,0.14999999,84080,21.808558,4204,5.5495667,-0.30708644
19.234198,0.991396,-0.26530612,-0.4108195,-0.50679064,,16.029894,17.111382,6.8762156e-11,1.3301067,5593.1016,-1.444577,3.8582356,12133.660333156586,,17.445877,17.445877,2.2007267,0.14999999,84100,21.805922,4205,4.832645,-0.2675268
19.234198,0.9889172,-0.30612245,-0.5011489,-0.5067915,,16.030128,17.023342,6.872947e-11,1.3298721,5593.4453,-1.4442915,4.247062,12138.46073293686,,17.445877,17.445877,1.2963812,0.14999999,84120,21.807014,4206,4.2832584,-0.019571185
19.234198,0.99153197,-0.26530612,-1.34797,-0.506994,,16.028889,10.80466,6.86968e-11,1.3311119,5599.992,-1.444221,2.6757987,12143.59069275856,,17.445877,17.445877,2.1999435,0.14999999,84140,21.797297,4207,4.824704,-0.11233921
19.234198,1.0094621,-0.14285715,-0.99154395,-0.5071113,,16.028814,15.718273,6.8664144e-11,1.3311863,5601.633,-1.4439359,7.021866,12148.451602220535,,17.445877,17.445877,6.894072,0.14999999,84160,21.801025,4208,7.5179353,-0.14430699
19.234198,1.0026261,-0.18367347,-0.8737182,-0.50719625,,16.028852,16.188383,6.8631524e-11,1.3311481,5602.8047,-1.4425366,6.156211,12153.302408695221,,17.445877,17.445877,5.065573,0.14999999,84180,21.802694,4209,6.4177923,-0.45260993
19.234198,1.0039215,-0.79591835,-0.18274647,-0.50711864,,16.02916,17.3301,6.859892e-11,1.3308411,5602.836,-1.4415714,0.23265502,12158.093153715134,,17.445877,17.445877,7.0279543e-06,0.14999999,84200,21.791325,4210,2.6540756,-0.92935395
19.234198,1.0067779,-1.0,-0.052655783,-0.50700974,,16.029451,17.263334,6.8566354e-11,1.3305492,5602.9375,-1.4418088,2.5091124,12164.895008802414,,17.445877,17.445877,1.9348239e-09,0.14999999,84220,21.791592,4211,4.334825,-0.89630365
19.234198,1.0041064,-0.79591835,-0.023167515,-0.50689346,,16.02975,17.290792,6.853379e-11,1.3302498,5603.008,-1.4420463,2.1758318,12169.761331796646,,17.445877,17.445877,7.031293e-06,0.14999999,84240,21.792324,4212,2.6530046,-0.7926339
19.234198,1.0042725,-0.79591835,0.0027942073,-0.5067715,,16.030064,17.340244,6.850126e-11,1.329937,5603.0234,-1.4422836,2.6515584,12174.6501288414,,17.445877,17.445877,7.032963e-06,0.14999999,84260,21.793304,4213,2.6519642,-0.8266244
19.234198,1.0044264,-0.79591835,0.002025729,-0.50664973,,16.03037,17.321829,6.846875e-11,1.3296299,5603.0547,-1.442521,2.5991988,12180.204946041107,,17.445877,17.445877,7.034633e-06,0.14999999,84280,21.794062,4214,2.650925,-0.93546677
19.234198,1.0043976,-0.79591835,-0.058845475,-0.5065425,,16.030663,17.262396,6.843627e-11,1.3293381,5603.164,-1.4427583,1.8299279,12186.534883499146,,17.445877,17.445877,7.036304e-06,0.14999999,84300,21.79163,4215,2.649887,-1.0156796
19.234198,1.0072856,-1.0,-0.22196011,-0.5064741,,16.03094,17.20144,6.840381e-11,1.3290615,5603.328,-1.4429954,3.3024952,12193.748906135559,,17.445877,17.445877,1.9371205e-09,0.14999999,84320,21.797352,4216,4.3353047,-1.3395616
19.234198,1.0076127,-1.0,-3.0431423,-0.5070739,,16.031216,17.192429,6.837137e-11,1.328785,5603.492,-1.4432327,4.3018923,12199.590170621872,,17.445877,17.445877,1.9375825e-09,0.14999999,84340,21.801006,4217,4.3318787,-0.9269944
19.234198,1.0075078,-1.0,-0.048138384,-0.50696325,,16.031506,17.258492,6.833895e-11,1.328495,5603.5938,-1.4434698,2.4790597,12205.60649061203,,17.445877,17.445877,1.9380408e-09,0.14999999,84360,21.797266,4218,4.3284593,-0.88887215
19.234198,1.0073024,-1.0,-0.01659767,-0.50684536,,16.031805,17.28532,6.830656e-11,1.3281956,5603.6562,-1.4437068,2.0551484,12210.396342754364,,17.445877,17.445877,1.9384991e-09,0.14999999,84380,21.79182,4219,4.3250465,-1.0940154
19.234198,1.0075035,-1.0,-0.5443811,-0.5068526,,16.032084,17.204185,6.827419e-11,1.3279171,5603.8125,-1.4439437,3.7664871,12215.240437984467,,17.445877,17.445877,1.9389577e-09,0.14999999,84400,21.793327,4220,4.321642,-1.2737489
19.234198,1.007814,-1.0,-2.1286168,-0.50723517,,16.032356,17.19691,6.824184e-11,1.3276443,5603.9844,-1.4441807,4.2270284,12220.46021771431,,17.445877,17.445877,1.93942e-09,0.14999999,84420,21.796707,4221,4.3182445,-1.1664016
19.234198,1.008076,-1.0,-1.0292053,-0.50735694,,16.03263,17.186184,6.820953e-11,1.3273697,5604.1562,-1.4444176,4.023147,12225.231196641922,,17.445877,17.445877,1.9398787e-09,0.14999999,84440,21.799248,4222,4.314852,-1.0889933
19.234198,1.0082694,-1.0,-0.5157064,-0.50735706,,16.032907,17.201723,6.817723e-11,1.3270931,5604.3125,-1.4446545,3.735539,12230.012963294983,,17.445877,17.445877,1.9403377e-09,0.14999999,84460,21.80063,4223,4.311468,-1.1362039
19.234198,1.0085083,-1.0,-0.8014086,-0.5074248,,16.033184,17.198343,6.814495e-11,1.3268166,5604.4688,-1.4448912,3.9248745,12234.872989416122,,17.445877,17.445877,1.9407966e-09,0.14999999,84480,21.802788,4224,4.3080916,-0.7930794
19.234198,1.0080603,-1.0,0.004032623,-0.50730175,,16.033499,17.357796,6.811269e-11,1.3265018,5604.4688,-1.445128,1.022938,12239.678571939468,,17.445877,17.445877,1.9412556e-09,0.14999999,84500,21.79317,4225,4.304721,-0.8834073
19.234198,0.9914131,-0.26530612,-0.0119212,-0.5071824,,16.033798,17.30096,6.808046e-11,1.3262024,5604.5312,-1.4453646,0.0005531524,12244.541352510452,,17.445877,17.445877,2.2024608,0.14999999,84520,21.787622,4226,4.8289237,-0.17342122
19.234198,0.9963057,-0.2244898,-0.77527666,-0.5072483,,16.033955,16.699238,6.8048255e-11,1.326046,5605.1953,-1.4450802,5.4493837,12249.402291297913,,17.445877,17.445877,3.470061,0.14999999,84540,21.79038,4227,5.5330853,-0.31246936
19.234198,1.0078398,-1.0,-0.39938918,-0.5072236,,16.034191,17.036163,6.8016065e-11,1.3258095,5605.5234,-1.4444962,0.0001087085,12254.196315288544,,17.445877,17.445877,1.9400306e-09,0.14999999,84560,21.787579,4228,4.303393,-0.97199166
19.234198,0.99181086,-0.26530612,-0.11107949,-0.5071282,,16.034472,17.224905,6.798391e-11,1.3255291,5605.664,-1.4447325,4.501034e-05,12259.059703588486,,17.445877,17.445877,2.201069,0.14999999,84580,21.78758,4229,4.8208055,-0.17826587
19.234198,0.99214834,-0.26530612,-0.75753796,-0.5071893,,16.034544,16.3446,6.795176e-11,1.3254566,5606.6797,-1.4444487,4.7939935,12265.369136571884,,17.445877,17.445877,2.2004445,0.14999999,84600,21.789053,4230,4.816455,-0.31018487
19.234198,0.989102,-0.30612245,-0.40299758,-0.50716656,,16.034832,17.242138,6.791965e-11,1.3251686,5606.789,-1.444165,3.9781318,12271.963950872421,,17.445877,17.445877,1.2962172,0.14999999,84620,21.788082,4231,4.272903,-0.41739237
19.234198,1.0078379,-1.0,-0.22739708,-0.5071032,,16.035126,17.276787,6.788755e-11,1.3248749,5606.875,-1.444095,0.0017689882,12279.125314950943,,17.445877,17.445877,1.9392536e-09,0.14999999,84640,21.785759,4232,4.303084,-0.9964225
19.234198,1.0078905,-1.0,-0.16444634,-0.50702035,,16.035398,17.2,6.7855485e-11,1.3246021,5607.039,-1.4443313,3.1341043,12285.46202301979,,17.445877,17.445877,1.9397124e-09,0.14999999,84660,21.784725,4233,4.2997284,-0.94789994
19.234198,0.9870069,-0.3469388,-0.07119709,-0.5069156,,16.035685,17.239355,6.7823434e-11,1.324316,5607.1562,-1.4445676,0.00093377643,12292.60542845726,,17.445877,17.445877,0.7095563,0.14999999,84680,21.78339,4234,3.870855,-0.17201747
19.234198,0.9924452,-0.26530612,-0.77669275,-0.5069825,,16.035822,16.618053,6.7791404e-11,1.3241787,5607.8984,-1.4446361,4.7658663,12298.972166538239,,17.445877,17.445877,2.2008567,0.14999999,84700,21.784443,4235,4.8083844,-0.022231668
19.234198,1.0078332,-1.0,-1.3367419,-0.50718015,,16.034992,12.520643,6.77594e-11,1.3250084,5612.7344,-1.4443526,6.0078054e-09,12303.822559833527,,17.445877,17.445877,1.939753e-09,0.14999999,84720,21.781918,4236,4.2984104,-0.95344865
19.234198,1.0077938,-1.0,-0.07938237,-0.50707746,,16.035276,17.2435,6.772743e-11,1.3247242,5612.8516,-1.4445887,2.7439752,12308.840125799179,,17.445877,17.445877,1.9402082e-09,0.14999999,84740,21.779339,4237,4.295067,-1.187101
19.234198,1.0080651,-1.0,-1.1999207,-0.5072391,,16.035553,17.19741,6.769547e-11,1.3244476,5613.008,-1.4448247,4.0559034,12313.832063674927,,17.445877,17.445877,1.9406672e-09,0.14999999,84760,21.782074,4238,4.2917295,-0.9805294
19.234198,1.0080853,-1.0,-0.12691851,-0.5071477,,16.035831,17.21778,6.766353e-11,1.3241692,5613.1484,-1.4450606,2.9941952,12317.875998973846,,17.445877,17.445877,1.9411261e-09,0.14999999,84780,21.780512,4239,4.288399,-1.2800343
19.234198,1.0083913,-1.0,-2.2002277,-0.5075451,,16.0361,17.170507,6.7631616e-11,1.3239002,5613.3438,-1.4452965,4.202838,12322.440462827682,,17.445877,17.445877,1.9415853e-09,0.14999999,84800,21.783821,4240,4.2850757,-1.0493811
19.234198,1.0085322,-1.0,-0.3295036,-0.5075012,,16.036371,17.194035,6.7599724e-11,1.3236294,5613.5156,-1.4455323,3.502567,12328.167547225952,,17.445877,17.445877,1.9420408e-09,0.14999999,84820,21.784317,4241,4.2817597,-1.0934304
19.234198,1.0087274,-1.0,-0.5331332,-0.5075052,,16.036642,17.193562,6.756786e-11,1.3233585,5613.6875,-1.4457681,3.7334456,12335.350420475006,,17.445877,17.445877,1.9425002e-09,0.14999999,84840,21.785753,4242,4.2784495,-0.742985
19.234198,1.0178205,-0.10204082,-0.0051957564,-0.50738484,,16.036951,17.341402,6.753601e-11,1.3230495,5613.703,-1.4460038,0.0002899728,12341.278099298477,,17.445877,17.445877,8.718803,0.14999999,84860,21.777912,4243,8.812501,-0.18212554
19.234198,0.99265486,-0.26530612,-0.7431392,-0.50743616,,16.037092,16.635963,6.750419e-11,1.3229084,5614.422,-1.4441867,4.794958,12347.796998977661,,17.445877,17.445877,2.199868,0.14999999,84880,21.781857,4244,4.8080926,-0.32137617
19.234198,0.9893908,-0.30612245,-0.37995753,-0.50740814,,16.037374,17.235292,6.747238e-11,1.3226261,5614.547,-1.443904,3.8688931,12353.254678726196,,17.445877,17.445877,1.295879,0.14999999,84900,21.779722,4245,4.266805,-0.48793405
19.234198,1.0081867,-1.0,-0.15179309,-0.50732684,,16.037682,17.336596,6.744061e-11,1.322319,5614.5625,-1.4438344,0.009123065,12357.986396551132,,17.445877,17.445877,1.938747e-09,0.14999999,84920,21.774689,4246,4.2781687,-0.94275165
19.234198,1.0081228,-1.0,-0.062261116,-0.50722027,,16.037968,17.254751,6.7408856e-11,1.3220329,5614.672,-1.4440699,2.6316526,12364.274073600769,,17.445877,17.445877,1.939202e-09,0.14999999,84940,21.77171,4247,4.2748694,-1.2197155
19.234198,1.0084063,-1.0,-1.5066595,-0.5074535,,16.03824,17.197458,6.7377125e-11,1.3217602,5614.836,-1.4443053,4.1044245,12370.92664694786,,17.445877,17.445877,1.9396604e-09,0.14999999,84960,21.774673,4248,4.2715764,-1.176333
19.234198,1.0086672,-1.0,-1.1015476,-0.5075915,,16.038513,17.197903,6.734541e-11,1.3214874,5615.0,-1.4445406,4.009901,12377.623519182205,,17.445877,17.445877,1.9401156e-09,0.14999999,84980,21.777252,4249,4.2682896,-0.9540062
19.234198,1.0086296,-1.0,-0.07682498,-0.5074882,,16.038797,17.244093,6.7313724e-11,1.3212032,5615.1094,-1.4447759,2.7401068,12384.101594924927,,17.445877,17.445877,1.9405746e-09,0.14999999,85000,21.774725,4250,4.26501,-0.98530656
19.234198,1.0086592,-1.0,-0.13350922,-0.50739825,,16.039076,17.216833,6.728206e-11,1.3209248,5615.25,-1.4450113,3.0249455,12390.717672348022,,17.445877,17.445877,1.9410298e-09,0.14999999,85020,21.773344,4251,4.261737,-1.1821017
19.234198,1.0089222,-1.0,-1.1488494,-0.507547,,16.039347,17.197964,6.7250414e-11,1.3206539,5615.414,-1.4452465,4.015327,12396.349075078964,,17.445877,17.445877,1.9414852e-09,0.14999999,85040,21.77596,4252,4.25847,-0.8835126
19.234198,0.98688036,-0.3469388,-0.0103638,-0.5074282,,16.039642,17.297287,6.721879e-11,1.3203583,5615.4844,-1.4454817,0.0044739274,12401.688912153244,,17.445877,17.445877,0.7102052,0.14999999,85060,21.771196,4253,3.872094,-0.4426602
19.234198,1.0087053,-1.0,-0.19962886,-0.5073589,,16.03995,17.345242,6.718719e-11,1.3200512,5615.5,-1.4455497,0.003263265,12408.664813280106,,17.445877,17.445877,1.942074e-09,0.14999999,85080,21.770422,4254,4.256211,-1.0667989
19.234198,1.0088673,-1.0,-0.39754036,-0.50733113,,16.040222,17.20041,6.7155614e-11,1.3197784,5615.6562,-1.4457848,3.5843034,12413.546880483627,,17.445877,17.445877,1.9425335e-09,0.14999999,85100,21.77131,4255,4.2529554,-1.0315559
19.234198,1.0089791,-1.0,-0.2590251,-0.50727075,,16.040495,17.199684,6.7124056e-11,1.3195057,5615.8203,-1.4460198,3.3705578,12418.434390544891,,17.445877,17.445877,1.9429893e-09,0.14999999,85120,21.771347,4256,4.249707,-1.0029593
19.234198,1.0090423,-1.0,-0.17327887,-0.5071902,,16.040768,17.198711,6.709253e-11,1.319233,5615.9766,-1.4462547,3.1621928,12423.396742343903,,17.445877,17.445877,1.9434452e-09,0.14999999,85140,21.77054,4257,4.246466,-1.0155596
19.234198,1.0091279,-1.0,-0.20752834,-0.50711775,,16.041039,17.200579,6.7061016e-11,1.3189621,5616.1406,-1.4464896,3.2554476,12428.316590070724,,17.445877,17.445877,1.9439013e-09,0.14999999,85160,21.770126,4258,4.2432303,-0.8597852
19.234198,0.9857259,-0.3877551,-0.0013636951,-0.5069969,,16.041338,17.314672,6.7029535e-11,1.3186626,5616.1875,-1.4467244,0.018838694,12433.259456157684,,17.445877,17.445877,0.36132765,0.14999999,85180,21.769157,4259,3.581596,-0.49325117
