IWFirstEpisode,Iteration,DenMISEMeanLog,IWMean,ReturnMax,IWMin,delta,LQGsigma_higher,ReturnStepMax,LQGmu1_actor,IWMax,ReturnLastEpisode,IWLastEpisode,Regret,DenMISELogLast,DenMISELogFirst,ReturnAbsMax,TimestepsSoFar,ReturnMin,LQGmu1_higher,Bound,Regret/t,ReturnMean,TimeElapsed
0.0044546663,4683,-0.5064613,0.98571366,17.443386,,5.5441273e-11,0.14999999,19.231615,-0.9764681,2.917153,17.291573,2.3677266,5880.5547,-0.08168292,-0.45546484,17.443386,93660,,-0.79591835,21.540758,1.255724,16.104277,14723.72755765915
1.1489852e-05,4684,-0.5063879,1.0062741,17.443386,,5.5417598e-11,0.14999999,19.231615,-0.9435088,4.1425414,17.215979,3.0476537,5880.6953,-0.14849612,-0.45567742,17.443386,93680,,-1.0,21.543995,1.2554855,16.104515,14728.389612197876
1.1492307e-05,4685,-0.50630146,1.0062336,17.443386,,5.5393943e-11,0.14999999,19.231615,-0.8478187,4.1397653,17.248629,2.7582068,5880.8047,-0.107316025,-0.4558909,17.443386,93700,,-1.0,21.541672,1.2552414,16.10476,14735.152054548264
0.0044575157,4686,-0.5062097,0.98597413,17.443386,,5.5370302e-11,0.14999999,19.231615,-0.9831039,2.915821,17.323202,2.7179146,5880.8438,-0.08154211,-0.4561043,17.443386,93720,,-0.79591835,21.542686,1.254982,16.105019,14742.179574012756
1.1497207e-05,4687,-0.50613844,1.006338,17.443386,,5.534668e-11,0.14999999,19.231615,-0.99634594,4.137861,17.218386,3.0970628,5880.9844,-0.15861669,-0.45631674,17.443386,93740,,-1.0,21.541622,1.2547436,16.105257,14747.788408994675
1.1499653e-05,4688,-0.5060684,1.0063915,17.443386,,5.532307e-11,0.14999999,19.231615,-1.0776143,4.135093,17.201874,3.1944528,5881.1406,-0.18353109,-0.45653006,17.443386,93760,,-1.0,21.5409,1.2545109,16.10549,14754.535628795624
1.1502109e-05,4689,-0.5060548,1.0065411,17.443386,,5.5299473e-11,0.14999999,19.231615,-1.1096853,4.13233,17.19944,3.6449924,5881.3047,-0.4490391,-0.45674336,17.443386,93780,,-1.0,21.54182,1.2542782,16.105722,14759.8642141819
1.1504567e-05,4690,-0.5060764,1.0067155,17.443386,,5.5275895e-11,0.14999999,19.231615,-0.8966464,4.129572,17.199759,3.759932,5881.4688,-0.61357194,-0.4569566,17.443386,93800,,-1.0,21.543173,1.2540436,16.105957,14767.729126930237
1.1507013e-05,4691,-0.50598425,1.0065732,17.443386,,5.5252334e-11,0.14999999,19.231615,-0.80062664,4.126818,17.287203,2.273862,5881.539,-0.08067537,-0.45716977,17.443386,93820,,-1.0,21.53912,1.2537918,16.106209,14773.738639831543
0.00446322,4692,-0.50589436,0.98602444,17.443386,,5.5228783e-11,0.14999999,19.231615,-0.5993275,2.914292,17.34247,2.9084842,5881.5547,-0.08994318,-0.45738295,17.443386,93840,,-0.79591835,21.54016,1.2535286,16.106472,14780.6563642025
0.30835283,4693,-0.50580716,1.0025104,17.443386,,5.5205243e-11,0.14999999,19.231615,0.45360973,18.930573,17.418253,5.16841e-05,5881.5,-0.08296085,-0.45759508,17.443386,93860,,0.10204082,21.537058,1.2532501,16.10675,14786.159393072128
0.00019914209,4694,-0.50621927,1.0414603,17.443386,,5.5181727e-11,0.14999999,19.231615,0.25972307,30.129168,7.231263,30.12756,5891.625,-2.4411902,-0.45774245,17.443386,93880,,0.42857143,21.546274,1.2551403,16.10486,14792.856411933899
0.0044657746,4695,-0.5065722,0.98585016,17.443386,,5.5158222e-11,0.14999999,19.231615,-0.7399175,2.9143453,8.490489,4.2321155e-10,5900.492,-2.2026472,-0.45795542,17.443386,93900,,-0.79591835,21.535263,1.2567616,16.10324,14800.133182048798
0.0044667223,4696,-0.50648856,0.98599875,17.443386,,5.5134737e-11,0.14999999,19.231615,-1.1470243,2.9131575,17.370539,2.7394426,5900.4844,-0.09926394,-0.45816743,17.443386,93920,,-0.79591835,21.535887,1.2564907,16.10351,14807.02974319458
1.1520948e-05,4697,-0.50656533,1.0062969,17.443386,,5.511126e-11,0.14999999,19.231615,-0.63554275,4.1284184,17.199087,3.86204,5900.6406,-0.85337275,-0.45837942,17.443386,93940,,-1.0,21.532124,1.256258,16.103743,14812.221450805664
0.13874874,4698,-0.5064757,0.9867235,17.443386,,5.50878e-11,0.14999999,19.231615,-0.63373953,2.9132977,17.363037,2.9131465,5900.6406,-0.0912378,-0.4585923,17.443386,93960,,-0.63265306,21.535845,1.255991,16.10401,14820.295968055725
0.13877416,4699,-0.50639,0.98691255,17.443386,,5.506436e-11,0.14999999,19.231615,-0.9098947,2.9121118,17.372313,2.9113815,5900.625,-0.09047243,-0.45877558,17.443386,93980,,-0.63265306,21.53721,1.2557201,16.10428,14826.56927394867
0.004470257,4700,-0.50630283,0.98587227,17.443386,,5.5040927e-11,0.14999999,19.231615,-0.5704614,2.9110806,17.281351,2.1668205,5900.703,-0.083759755,-0.45895883,17.443386,94000,,-0.79591835,21.530285,1.2554703,16.10453,14833.635268211365
0.2723346,4701,-0.5062146,0.98940414,17.443386,,5.5017515e-11,0.14999999,19.231615,-0.44560826,2.8856518,17.368116,2.8424962,5900.703,-0.07665459,-0.45917064,17.443386,94020,,-0.59183675,21.533485,1.2552032,16.104797,14840.354054689407
0.83935463,4702,-0.50612694,0.99681133,17.443386,,5.4994117e-11,0.14999999,19.231615,-0.1666416,2.8515544,17.360935,2.6369004,5900.703,-0.08414757,-0.4593254,17.443386,94040,,-0.5102041,21.533424,1.2549343,16.105066,14845.46273970604
3.2781777,4703,-0.5061793,1.0114615,17.443386,,5.497073e-11,0.14999999,19.231615,-0.25117767,3.3801563,16.641733,2.729144,5901.414,-0.7481862,-0.45935956,17.443386,94060,,-0.3469388,21.52765,1.254818,16.105183,14850.255384683609
3.276591,4704,-0.5061596,1.0116194,17.443386,,5.494736e-11,0.14999999,19.231615,-0.46621323,3.378447,16.999498,3.3168683,5901.7812,-0.42462164,-0.4588754,17.443386,94080,,-0.3469388,21.52843,1.2546291,16.105371,14858.13736820221
1.3173245,4705,-0.5060656,1.0010335,17.443386,,5.4924017e-11,0.14999999,19.231615,-0.5655444,2.8677835,17.305212,2.8667965,5901.836,-0.07523772,-0.45839164,17.443386,94100,,-0.46938777,21.526478,1.2543755,16.105625,14865.00669836998
0.8385147,4706,-0.50597346,0.9966644,17.443386,,5.490067e-11,0.14999999,19.231615,-0.7270131,2.848671,17.401796,2.6773522,5901.789,-0.07470362,-0.4583242,17.443386,94120,,-0.5102041,21.526442,1.2540989,16.105902,14870.779505491257
0.13871631,4707,-0.5058878,0.9867171,17.443386,,5.487735e-11,0.14999999,19.231615,-0.77230877,2.9084735,17.36803,2.409349,5901.7812,-0.099037826,-0.4583585,17.443386,94140,,-0.63265306,21.527056,1.25383,16.10617,14875.849903345108
0.0044683926,4708,-0.5058033,0.98593444,17.443386,,5.485404e-11,0.14999999,19.231615,-0.9827406,2.9116116,17.35341,2.886889,5901.789,-0.09438486,-0.45854145,17.443386,94160,,-0.79591835,21.528633,1.2535667,16.106434,14883.022720575333
1.1525244e-05,4709,-0.5057321,1.0062063,17.443386,,5.4830744e-11,0.14999999,19.231615,-0.98711133,4.1352983,17.21716,3.091285,5901.9297,-0.15702513,-0.4587529,17.443386,94180,,-1.0,21.528818,1.2533302,16.10667,14890.388232946396
1.1527696e-05,4710,-0.5056585,1.0062453,17.443386,,5.4807468e-11,0.14999999,19.231615,-1.045957,4.1325483,17.211761,3.1234174,5902.078,-0.16443767,-0.45896524,17.443386,94200,,-1.0,21.527855,1.2530956,16.106905,14899.182397603989
1.1530148e-05,4711,-0.50561786,1.0063629,17.443386,,5.47842e-11,0.14999999,19.231615,-0.82369477,4.1298027,17.197617,3.4952874,5902.242,-0.32016844,-0.45917752,17.443386,94220,,-1.0,21.528244,1.2528648,16.107136,14904.533843040466
0.0044721845,4712,-0.505527,0.9860158,17.443386,,5.4760946e-11,0.14999999,19.231615,-0.97233784,2.910228,17.337677,2.842691,5902.2656,-0.08371473,-0.45938978,17.443386,94240,,-0.79591835,21.527224,1.2526035,16.107397,14909.90637588501
1.1535031e-05,4713,-0.5054522,1.0063905,17.443386,,5.473771e-11,0.14999999,19.231615,-0.9964758,4.12792,17.221045,3.0039678,5902.3984,-0.13875684,-0.459601,17.443386,94260,,-1.0,21.526896,1.252367,16.107634,14915.181204795837
1.1537473e-05,4714,-0.50538224,1.0064436,17.443386,,5.471449e-11,0.14999999,19.231615,-0.9400693,4.125183,17.208195,3.1877875,5902.5547,-0.1814216,-0.45981318,17.443386,94280,,-1.0,21.526184,1.2521343,16.107866,14920.423076152802
0.0044750283,4715,-0.50529516,0.9859905,17.443386,,5.4691283e-11,0.14999999,19.231615,-0.76828384,2.9089203,17.253754,1.8535372,5902.672,-0.100681156,-0.46002528,17.443386,94300,,-0.79591835,21.524208,1.2518921,16.108109,14925.688426494598
0.0044759735,4716,-0.50521064,0.98616725,17.443386,,5.4668093e-11,0.14999999,19.231615,-0.7623482,2.907743,17.358175,2.8723888,5902.672,-0.093932986,-0.4602364,17.443386,94320,,-0.79591835,21.525335,1.251627,16.108374,14930.987815380096
0.004476917,4717,-0.5051267,0.98633975,17.443386,,5.4644914e-11,0.14999999,19.231615,-0.687576,2.9065676,17.354763,2.850769,5902.672,-0.09445083,-0.46044746,17.443386,94340,,-0.79591835,21.526382,1.2513618,16.108639,14936.287940740585
0.0044778627,4718,-0.5050429,0.9863863,17.443386,,5.462175e-11,0.14999999,19.231615,-0.8480707,2.9053936,17.379719,2.2570004,5902.6484,-0.0967011,-0.4606585,17.443386,94360,,-0.79591835,21.52526,1.251091,16.10891,14941.600083589554
0.0044788066,4719,-0.5049553,0.9865275,17.443386,,5.4598607e-11,0.14999999,19.231615,-0.92603207,2.9042206,17.324625,2.704637,5902.6875,-0.077227734,-0.4608695,17.443386,94380,,-0.79591835,21.525759,1.2508335,16.109167,14946.935886621475
0.004479753,4720,-0.50487006,0.98651886,17.443386,,5.4575476e-11,0.14999999,19.231615,-0.79522145,2.9030497,17.26291,1.996723,5902.789,-0.08953878,-0.4610804,17.443386,94400,,-0.79591835,21.523636,1.2505913,16.10941,14952.260651826859
0.004480697,4721,-0.50478446,0.98670214,17.443386,,5.4552356e-11,0.14999999,19.231615,-0.5722283,2.9018798,17.326576,2.9008658,5902.8203,-0.086838506,-0.4612913,17.443386,94420,,-0.79591835,21.52486,1.2503319,16.109669,14957.64845752716
0.0044816416,4722,-0.5046966,0.9864708,17.443386,,5.4529253e-11,0.14999999,19.231615,-0.5229227,2.9007115,17.42087,0.94429064,5902.758,-0.076435864,-0.46150216,17.443386,94440,,-0.79591835,21.518932,1.2500553,16.109945,14963.030491352081
0.27302787,4723,-0.5046073,0.9891446,17.443386,,5.4506167e-11,0.14999999,19.231615,-0.4711736,2.8829865,17.343588,2.567775,5902.7734,-0.070394844,-0.46171296,17.443386,94460,,-0.59183675,21.519102,1.249794,16.110207,14968.421185016632
1.3219104,4724,-0.5045188,1.0009576,17.443386,,5.448309e-11,0.14999999,19.231615,-0.47373796,2.8723545,17.327707,2.8674695,5902.8047,-0.07531936,-0.46186686,17.443386,94480,,-0.46938777,21.520971,1.2495365,16.110464,14973.83737897873
1.3218204,4725,-0.5044276,1.0011127,17.443386,,5.446003e-11,0.14999999,19.231615,-0.6205154,2.8712163,17.377647,2.8634057,5902.7812,-0.07425078,-0.46179873,17.443386,94500,,-0.46938777,21.52199,1.2492657,16.110735,14979.186275959015
0.2730327,4726,-0.50433874,0.9894659,17.443386,,5.4436986e-11,0.14999999,19.231615,-0.7094465,2.8806,17.413212,2.8436964,5902.7344,-0.0852002,-0.46173063,17.443386,94520,,-0.59183675,21.521,1.2489929,16.111008,14984.5398645401
0.13920628,4727,-0.50425464,0.98700935,17.443386,,5.4413956e-11,0.14999999,19.231615,-0.5007918,2.902968,17.395151,2.5673416,5902.703,-0.09573911,-0.46188444,17.443386,94540,,-0.63265306,21.520247,1.2487202,16.11128,14989.88129734993
0.8416586,4728,-0.5041655,0.9968238,17.443386,,5.4390943e-11,0.14999999,19.231615,-0.41636404,2.8486638,17.358046,2.844332,5902.703,-0.069115475,-0.46206653,17.443386,94560,,-0.5102041,21.520046,1.248457,16.111544,14996.019433021545
1.3222187,4729,-0.50408125,1.0012543,17.443386,,5.436794e-11,0.14999999,19.231615,-0.57782984,2.8681424,17.256979,2.7687325,5902.8047,-0.10268632,-0.4621,17.443386,94580,,-0.46938777,21.519821,1.2482128,16.111788,15002.687642335892
0.49752116,4730,-0.5039902,0.9930787,17.443386,,5.4344956e-11,0.14999999,19.231615,-0.27090663,2.8550532,17.354084,2.8219852,5902.8047,-0.0752313,-0.4620319,17.443386,94600,,-0.5510204,21.519928,1.2479496,16.112051,15008.746938943863
0.014233075,4731,-0.50396264,1.0334203,17.443386,,5.432198e-11,0.14999999,19.231615,0.31455967,24.911188,17.018543,0.006444824,5903.1484,-0.36676598,-0.46213812,17.443386,94620,,0.26530612,21.519062,1.2477589,16.112242,15017.193746328354
1.929331,4732,-0.5043305,1.0055176,17.443386,,5.4299024e-11,0.14999999,19.231615,-0.5403938,2.9396815,8.203768,0.000121199555,5912.3047,-2.2758312,-0.46234643,17.443386,94640,,-0.42857143,21.515963,1.2494297,16.11057,15022.429531097412
0.8417289,4733,-0.5042373,0.99698323,17.443386,,5.427608e-11,0.14999999,19.231615,-0.6005913,2.8451774,17.389677,2.7922702,5912.2734,-0.06892724,-0.4621501,17.443386,94660,,-0.5102041,21.516558,1.2491608,16.11084,15029.665691375732
0.27315634,4734,-0.5041481,0.9898356,17.443386,,5.4253158e-11,0.14999999,19.231615,-0.89359653,2.8752146,17.39338,2.8742247,5912.242,-0.07930454,-0.46218354,17.443386,94680,,-0.59183675,21.51802,1.2488899,16.11111,15036.926940917969
1.1566635e-05,4735,-0.5040604,1.0058138,17.443386,,5.4230242e-11,0.14999999,19.231615,-1.1446948,4.1398106,17.29728,2.236064,5912.3047,-0.078129046,-0.46233705,17.443386,94700,,-1.0,21.51243,1.2486382,16.111362,15043.770017147064
1.1569074e-05,4736,-0.5041297,1.0060091,17.443386,,5.4207343e-11,0.14999999,19.231615,-0.8874504,4.1370697,17.193342,3.8624504,5912.4688,-0.83837783,-0.46254823,17.443386,94720,,-1.0,21.514154,1.2484093,16.111591,15049.767841815948
0.13932812,4737,-0.5040384,0.986869,17.443386,,5.418446e-11,0.14999999,19.231615,-0.4834482,2.8997936,17.295761,0.6784502,5912.5312,-0.07657869,-0.46275935,17.443386,94740,,-0.63265306,21.510153,1.2481594,16.111841,15053.574461460114
1.3233311,4738,-0.5039495,1.0011668,17.443386,,5.4161585e-11,0.14999999,19.231615,-0.6634165,2.8649578,17.360374,2.8391776,5912.5312,-0.06972623,-0.46294102,17.443386,94760,,-0.46938777,21.510996,1.2478962,16.112104,15062.558064699173
0.13934392,4739,-0.5038621,0.98709303,17.443386,,5.413873e-11,0.14999999,19.231615,-0.40490606,2.898294,17.396091,2.8523161,5912.492,-0.090980776,-0.4628728,17.443386,94780,,-0.63265306,21.511635,1.2476254,16.112375,15067.955461263657
1.3234812,4740,-0.50378203,1.0012368,17.443386,,5.411589e-11,0.14999999,19.231615,-0.4799913,2.863534,17.302769,2.7115018,5912.5625,-0.111718774,-0.4630544,17.443386,94800,,-0.46938777,21.510025,1.2473755,16.112625,15075.467178583145
1.323391,4741,-0.50369036,1.0013877,17.443386,,5.4093063e-11,0.14999999,19.231615,-0.38489646,2.8624086,17.368942,2.8439295,5912.547,-0.06950385,-0.46298617,17.443386,94820,,-0.46938777,21.510992,1.2471085,16.112892,15080.834028720856
1.9304339,4742,-0.50361174,1.0057151,17.443386,,5.4070252e-11,0.14999999,19.231615,-0.46803972,2.9354634,17.312666,2.9110427,5912.5938,-0.13271888,-0.46291795,17.443386,94840,,-0.42857143,21.511072,1.2468567,16.113144,15086.212145328522
1.3230412,4743,-0.50351965,1.0016395,17.443386,,5.4047454e-11,0.14999999,19.231615,-0.337667,2.8602002,17.352295,2.8577344,5912.6094,-0.07188812,-0.46272182,17.443386,94860,,-0.46938777,21.512142,1.2465973,16.113403,15091.55992937088
1.929924,4744,-0.50345635,1.0059525,17.443386,,5.402467e-11,0.14999999,19.231615,-0.31520557,2.9332001,17.208336,2.7175477,5912.758,-0.20518437,-0.46265373,17.443386,94880,,-0.42857143,21.511957,1.2463646,16.113636,15096.927131414413
2.6139357,4745,-0.5034021,1.0095907,17.443386,,5.4001907e-11,0.14999999,19.231615,-0.29868463,3.09281,17.255543,3.0422425,5912.8594,-0.25137863,-0.46245775,17.443386,94900,,-0.3877551,21.5131,1.2461243,16.113876,15102.33927488327
3.2872324,4746,-0.50335515,1.0117528,17.443386,,5.397915e-11,0.14999999,19.231615,-0.58628535,3.3840382,17.179398,3.3760505,5913.039,-0.29026872,-0.46211776,17.443386,94920,,-0.3469388,21.514599,1.2458992,16.114101,15107.69257736206
2.6117887,4747,-0.5032622,1.0094614,17.443386,,5.395641e-11,0.14999999,19.231615,-0.13977173,3.090016,17.382309,1.1932021,5913.0156,-0.07433157,-0.46163604,17.443386,94940,,-0.3877551,21.50766,1.2456322,16.114368,15113.280807495117
1.1554607e-05,4748,-0.5033383,1.0056071,17.443386,,5.3933684e-11,0.14999999,19.231615,-0.83544356,4.1439304,16.443344,4.597155e-07,5913.9297,-0.8734446,-0.46129665,17.443386,94960,,-1.0,21.506037,1.2455635,16.114437,15118.576685667038
3.2852256,4749,-0.50324816,1.0113869,17.443386,,5.3910976e-11,0.14999999,19.231615,-0.45268214,3.3816862,17.331547,0.014345603,5913.953,-0.08054958,-0.46150723,17.443386,94980,,-0.3469388,21.504524,1.245306,16.114695,15123.950498819351
1.7861587e-10,4750,-0.50315577,0.9886014,17.443386,,5.3888276e-11,0.14999999,19.231615,0.8139674,50.286133,17.359844,2.5813556e-15,5913.953,-0.075878896,-0.46102625,17.443386,95000,,0.79591835,21.50461,1.2450428,16.114958,15130.403547286987
1.3210778,4751,-0.50367016,1.0015204,17.443386,,5.3865593e-11,0.14999999,19.231615,-0.34778708,2.8559754,3.0724294,6.355129e-15,5928.25,-2.9323227,-0.46123675,17.443386,95020,,-0.46938777,21.502758,1.2477913,16.11221,15136.697745084763
3.2841156,4752,-0.5036028,1.0115823,17.443386,,5.3842923e-11,0.14999999,19.231615,-0.2639035,3.3801794,17.267643,3.1991553,5928.3516,-0.18472141,-0.46116918,17.443386,95040,,-0.3469388,21.50534,1.2475471,16.112453,15142.984687805176
3.282538,4753,-0.5035757,1.0117477,17.443386,,5.382027e-11,0.14999999,19.231615,-0.31288457,3.3784873,16.988256,3.3557203,5928.7188,-0.3857041,-0.46068874,17.443386,95060,,-0.3469388,21.506266,1.2473621,16.112638,15148.449018239975
3.2809625,4754,-0.5035208,1.0119097,17.443386,,5.379763e-11,0.14999999,19.231615,-0.3713548,3.3767982,17.14317,3.3415387,5928.9297,-0.25402078,-0.4602087,17.443386,95080,,-0.3469388,21.507252,1.2471447,16.112856,15155.265601158142
3.2793899,4755,-0.50344324,1.012008,17.443386,,5.3775002e-11,0.14999999,19.231615,-0.15214668,3.375111,17.241905,3.0384192,5929.0547,-0.14640354,-0.45972914,17.443386,95100,,-0.3469388,21.507206,1.2469082,16.113092,15163.256115198135
3.829231,4756,-0.5035063,1.0119249,17.443386,,5.375239e-11,0.14999999,19.231615,-0.21450424,3.8471248,16.48708,3.5510185,5929.922,-0.8159095,-0.45924997,17.443386,95120,,-0.30612245,21.50573,1.24683,16.11317,15169.477591514587
3.8269548,4757,-0.50351447,1.0121349,17.443386,,5.37298e-11,0.14999999,19.231615,-0.3283732,3.844824,16.770905,3.8404815,5930.508,-0.55394727,-0.45865542,17.443386,95140,,-0.30612245,21.507076,1.2466908,16.11331,15174.975292921066
3.8246827,4758,-0.5034521,1.0122254,17.443386,,5.3707212e-11,0.14999999,19.231615,-0.3345436,3.8425262,17.29107,3.2732148,5930.586,-0.21859327,-0.45806143,17.443386,95160,,-0.30612245,21.50679,1.2464447,16.113556,15180.318899869919
3.271983,4759,-0.503387,1.0123763,17.443386,,5.3684647e-11,0.14999999,19.231615,-0.6066407,3.367838,17.219727,3.2564373,5930.7188,-0.20586655,-0.45746806,17.443386,95180,,-0.3469388,21.506496,1.246212,16.113789,15186.21201634407
0.004461469,4760,-0.5032955,0.9856821,17.443386,,5.366209e-11,0.14999999,19.231615,-0.71740705,2.911841,17.364985,1.2996043,5930.711,-0.08001248,-0.45699087,17.443386,95200,,-0.79591835,21.500706,1.2459488,16.114052,15191.755227088928
0.004462403,4761,-0.50321335,0.9857905,17.443386,,5.363955e-11,0.14999999,19.231615,-1.0320572,2.9106722,17.36727,2.5570028,5930.703,-0.097632706,-0.4572,17.443386,95220,,-0.79591835,21.500673,1.2456856,16.114315,15199.45283794403
1.1509768e-05,4762,-0.5031691,1.0055362,17.443386,,5.3617024e-11,0.14999999,19.231615,-1.2635038,4.1524954,17.197803,3.4331434,5930.867,-0.27813175,-0.45740908,17.443386,95240,,-1.0,21.503166,1.2454586,16.114542,15206.811149597168
1.1512184e-05,4763,-0.5034752,1.00577,17.443386,,5.3594514e-11,0.14999999,19.231615,-1.0806743,4.149748,17.197096,4.0594916,5931.0234,-1.9658599,-0.45761904,17.443386,95260,,-1.0,21.505566,1.2452297,16.11477,15213.272227048874
1.15145995e-05,4764,-0.503466,1.0059212,17.443386,,5.357202e-11,0.14999999,19.231615,-1.0344675,4.147006,17.191774,3.666866,5931.1953,-0.4657858,-0.45782897,17.443386,95280,,-1.0,21.506542,1.2450047,16.114996,15220.182071208954
1.1517026e-05,4765,-0.50341886,1.0060253,17.443386,,5.354953e-11,0.14999999,19.231615,-1.0324858,4.144268,17.194914,3.441646,5931.367,-0.28416857,-0.45803887,17.443386,95300,,-1.0,21.506714,1.2447777,16.115223,15226.386403560638
1.1519443e-05,4766,-0.50337017,1.0061268,17.443386,,5.352706e-11,0.14999999,19.231615,-0.8502924,4.141536,17.200779,3.4286067,5931.5312,-0.2774243,-0.4582487,17.443386,95320,,-1.0,21.506847,1.2445507,16.11545,15234.226349592209
1.152186e-05,4767,-0.5032798,1.0058762,17.443386,,5.3504607e-11,0.14999999,19.231615,-0.9898944,4.1388097,17.31467,1.7495239,5931.578,-0.0792149,-0.45845848,17.443386,95340,,-1.0,21.500967,1.2442989,16.115702,15239.738982200623
1.1524277e-05,4768,-0.50320876,1.005919,17.443386,,5.3482167e-11,0.14999999,19.231615,-0.9115868,4.136085,17.203053,3.1450553,5931.7344,-0.16991942,-0.45866826,17.443386,95360,,-1.0,21.500095,1.244072,16.115929,15245.306387662888
3.2765994,4769,-0.5031198,1.0118877,17.443386,,5.345974e-11,0.14999999,19.231615,-0.34621105,3.3725119,17.274364,0.002423907,5931.8125,-0.084497616,-0.45887795,17.443386,95380,,-0.3469388,21.496696,1.2438278,16.116173,15251.119349956512
3.275036,4770,-0.5030508,1.0120198,17.443386,,5.3437327e-11,0.14999999,19.231615,-0.025274009,3.3708353,17.194246,3.200922,5931.9766,-0.18526915,-0.4584008,17.443386,95400,,-0.3469388,21.497227,1.2436008,16.1164,15257.481916427612
0.5536431,4771,-0.5032394,0.9918111,17.443386,,5.341493e-11,0.14999999,19.231615,-0.07376927,17.283165,11.671061,9.273361,5937.672,-1.4152309,-0.45792407,17.443386,95420,,0.06122449,21.503359,1.2445335,16.115467,15264.264305591583
1.1516773e-05,4772,-0.5033844,1.0058054,17.443386,,5.3392544e-11,0.14999999,19.231615,-1.235074,4.1359687,14.924155,4.5718338e-08,5940.1094,-1.1855731,-0.45801762,17.443386,95440,,-1.0,21.49668,1.2447834,16.115217,15270.274309396744
1.1519191e-05,4773,-0.50362134,1.006031,17.443386,,5.3370173e-11,0.14999999,19.231615,-0.93182296,4.133252,17.193316,4.0151343,5940.2656,-1.6398851,-0.45822713,17.443386,95460,,-1.0,21.498943,1.2445564,16.115444,15277.194557666779
1.1521607e-05,4774,-0.50353456,1.0059677,17.443386,,5.3347816e-11,0.14999999,19.231615,-1.0401344,4.130541,17.270926,2.639071,5940.3594,-0.09553684,-0.4584366,17.443386,95480,,-1.0,21.496298,1.2443161,16.115685,15282.670657873154
1.1524014e-05,4775,-0.50349075,1.006078,17.443386,,5.3325473e-11,0.14999999,19.231615,-0.94511634,4.1278358,17.202179,3.4627292,5940.5156,-0.29967064,-0.45864606,17.443386,95500,,-1.0,21.496592,1.2440872,16.115913,15288.090344667435
1.1526432e-05,4776,-0.50340617,1.0060421,17.443386,,5.3303147e-11,0.14999999,19.231615,-1.1200864,4.125134,17.250887,2.76456,5940.625,-0.105638094,-0.45885548,17.443386,95520,,-1.0,21.494398,1.2438507,16.11615,15293.35979127884
1.1528839e-05,4777,-0.5034404,1.0062202,17.443386,,5.328083e-11,0.14999999,19.231615,-1.0762883,4.122436,17.200323,3.7852516,5940.789,-0.6733921,-0.4590648,17.443386,95540,,-1.0,21.495861,1.2436218,16.116379,15299.918047189713
1.1531259e-05,4778,-0.50342596,1.0063657,17.443386,,5.325853e-11,0.14999999,19.231615,-1.1804726,4.119744,17.202183,3.6288872,5940.9453,-0.44007584,-0.45927414,17.443386,95560,,-1.0,21.496765,1.2433949,16.116606,15305.808526277542
1.1533667e-05,4779,-0.50355214,1.0065722,17.443386,,5.323625e-11,0.14999999,19.231615,-0.8438786,4.1170573,17.195457,3.921452,5941.117,-1.1120665,-0.4594834,17.443386,95580,,-1.0,21.498722,1.2431717,16.116829,15311.073943138123
3.8309264,4780,-0.5034619,1.0119925,17.443386,,5.3213975e-11,0.14999999,19.231615,-0.35102683,3.8488505,17.308165,0.0046597854,5941.164,-0.07929443,-0.45969263,17.443386,95600,,-0.30612245,21.49355,1.2429218,16.117079,15316.497854709625
1.1529257e-05,4781,-0.50339144,1.006307,17.443386,,5.3191715e-11,0.14999999,19.231615,-1.0154144,4.1152344,17.189606,0.00027380654,5941.328,-0.17797877,-0.4591007,17.443386,95620,,-1.0,21.492641,1.2426949,16.117306,15321.909437656403
1.1531665e-05,4782,-0.50333166,1.0063858,17.443386,,5.316947e-11,0.14999999,19.231615,-0.9508044,4.1125565,17.2001,3.3085122,5941.492,-0.22359718,-0.45930982,17.443386,95640,,-1.0,21.492405,1.2424698,16.11753,15327.336185216904
3.830261,4783,-0.503248,1.0120287,17.443386,,5.314724e-11,0.14999999,19.231615,-0.5296298,3.8481677,17.239271,0.00028915956,5941.617,-0.109171785,-0.4595189,17.443386,95660,,-0.30612245,21.492361,1.2422371,16.117764,15334.29109120369
1.1527256e-05,4784,-0.5031545,1.0063635,17.443386,,5.3125025e-11,0.14999999,19.231615,-1.0482798,4.110741,17.370514,0.020853708,5941.6016,-0.06822016,-0.45892748,17.443386,95680,,-1.0,21.490486,1.2419739,16.118027,15339.802357196808
1.1529675e-05,4785,-0.5031157,1.0064815,17.443386,,5.310282e-11,0.14999999,19.231615,-0.89769447,4.1080704,17.19784,3.492327,5941.758,-0.32418537,-0.4591365,17.443386,95700,,-1.0,21.490923,1.2417469,16.118254,15345.263754606247
1.1532084e-05,4786,-0.5030256,1.0063456,17.443386,,5.3080634e-11,0.14999999,19.231615,-1.1102886,4.105403,17.294552,2.2785468,5941.8203,-0.07794358,-0.45934543,17.443386,95720,,-1.0,21.48705,1.2415009,16.1185,15350.659892320633
1.1534492e-05,4787,-0.503047,1.0065155,17.443386,,5.3058457e-11,0.14999999,19.231615,-0.97775924,4.1027417,17.198921,3.73949,5941.992,-0.61106956,-0.45955437,17.443386,95740,,-1.0,21.488386,1.2412777,16.118723,15356.10997414589
