DenMISELogLast,ReturnMax,Regret,Regret/t,IWFirstEpisode,ReturnMean,LQGsigma_higher,TimeElapsed,Iteration,ReturnMin,Bound,LQGmu1_actor,IWMin,ReturnLastEpisode,IWMax,ReturnAbsMax,TimestepsSoFar,delta,LQGmu1_higher,IWLastEpisode,IWMean,DenMISEMeanLog,DenMISELogFirst,ReturnStepMax
-0.2065171,17.441938,4665.883,1.4779482,0.7410797,15.882052,0.14999999,7103.053202629089,3157,,22.560226,-0.3225141,,17.29957,3.1996717,17.441938,63140,1.2199228e-10,-0.3877551,3.1948175,1.0101801,-0.5441419,-1.104068,19.230799
-0.24972548,17.441938,4666.133,1.4775591,0.7411405,15.8824415,0.14999999,7107.604664802551,3158,,22.560389,-0.04353842,,17.11328,3.1974447,17.441938,63160,1.2191505e-10,-0.3877551,3.1059525,1.0103937,-0.5440455,-1.10415,19.230799
-1.1776334,17.441938,4669.0234,1.4780064,5.7770233,15.881994,0.14999999,7111.71062040329,3159,,22.550669,-0.006036818,,14.469521,14.733981,17.441938,63180,1.2183786e-10,0.06122449,6.7660675,0.9634884,-0.54424286,-1.1042321,19.230799
-1.3359486,17.441938,4675.2695,1.479516,1.2916142,15.880485,0.14999999,7115.293972969055,3160,,22.548248,-0.28031522,,11.110772,3.3797812,17.441938,63200,1.2176077e-10,-0.3469388,0.76459634,1.0150182,-0.5445053,-1.1027215,19.230799
-0.32665697,17.441938,4675.426,1.4790974,2.0930946,15.880903,0.14999999,7118.864194154739,3161,,22.549318,-0.42403936,,17.203033,3.6956415,17.441938,63220,1.2168375e-10,-0.30612245,3.632925,1.0184087,-0.5444317,-1.1026292,19.230799
-0.1532056,17.441938,4675.4688,1.4786434,1.2910488,15.881357,0.14999999,7122.49028635025,3162,,22.546253,-0.1717892,,17.315538,3.3745766,17.441938,63240,1.2160678e-10,-0.3469388,2.7163448,1.015275,-0.54430217,-1.1022836,19.230799
-0.64368695,17.441938,4676.328,1.478447,2.0921788,15.881554,0.14999999,7126.052156925201,3163,,22.542799,-0.59123003,,16.505133,3.689932,17.441938,63260,1.215299e-10,-0.30612245,3.3900988,1.0184734,-0.544329,-1.1021916,19.230799
-0.13684686,17.441938,4676.285,1.4779663,0.19441293,15.882034,0.14999999,7129.675061225891,3164,,22.53363,-0.47752962,,17.402308,3.0615141,17.441938,63280,1.2145308e-10,-0.46938777,2.1926863,0.9967558,-0.54419434,-1.1018465,19.230799
-0.13890147,17.441938,4676.289,1.4775,0.08923053,15.882501,0.14999999,7134.098851442337,3165,,22.53492,-0.39122033,,17.355734,3.0508394,17.441938,63300,1.2137635e-10,-0.5102041,2.9842787,0.99146444,-0.54406744,-1.102101,19.230799
-0.16942288,17.441938,4676.41,1.4770718,0.39366484,15.882929,0.14999999,7138.385382413864,3166,,22.535173,-0.4123134,,17.24021,3.0940447,17.441938,63320,1.2129969e-10,-0.42857143,3.0544577,1.0037336,-0.5439518,-1.1023887,19.230799
-0.15589575,17.441938,4676.418,1.4766083,0.3937402,15.883392,0.14999999,7142.66378736496,3167,,22.536165,-0.45300996,,17.348087,3.092,17.441938,63340,1.212231e-10,-0.42857143,3.0900998,1.0039834,-0.54382807,-1.1025802,19.230799
-0.14083031,17.441938,4676.4023,1.4761372,0.39381558,15.883863,0.14999999,7146.880055427551,3168,,22.536818,-0.19172776,,17.376461,3.0899594,17.441938,63360,1.2114659e-10,-0.42857143,3.0214586,1.0042114,-0.5436998,-1.1027715,19.230799
-0.57221675,17.441938,4677.258,1.4759407,1.291926,15.88406,0.14999999,7151.035542011261,3169,,22.532566,-0.15075569,,16.505976,3.3631554,17.441938,63380,1.2107014e-10,-0.3469388,2.7595136,1.0155134,-0.54370743,-1.1029629,19.230799
-0.72227764,17.441938,4678.117,1.4757462,7.7336125,15.884254,0.14999999,7155.703563451767,3170,,22.541779,0.05131679,,16.499098,11.362729,17.441938,63400,1.2099377e-10,-0.020408163,3.7542665,0.97951007,-0.5437589,-1.1028708,19.230799
-1.5611463,17.441938,4686.383,1.4778881,7.9957857,15.8821125,0.14999999,7160.497918605804,3171,,22.528065,0.056372635,,9.092558,9.711472,17.441938,63420,1.2091747e-10,-0.06122449,9.56271,0.9895799,-0.54408664,-1.1007495,19.230799
-1.5768837,17.441938,4694.668,1.4800339,1.2154999e-05,15.879967,0.14999999,7164.253225326538,3172,,22.520784,-0.7260044,,9.07572,2.8907251,17.441938,63440,1.2084124e-10,-0.8367347,2.580047e-07,1.0014068,-0.54441565,-1.0985465,19.230799
-0.1103771,17.441938,4694.6406,1.479559,4.7914487e-05,15.880442,0.14999999,7170.2257714271545,3173,,22.518715,-0.72891456,,17.385931,2.9101758,17.441938,63460,1.2076509e-10,-0.79591835,2.6642892,0.9977739,-0.54427856,-1.0988617,19.230799
-0.10893303,17.441938,4694.629,1.4790897,1.3154995,15.880911,0.14999999,7173.175811767578,3174,,22.518684,0.15844771,,17.372095,20.315876,17.441938,63480,1.20689e-10,0.2244898,5.0069344e-09,0.9619982,-0.5441421,-1.0991768,19.230799
-1.8764461,17.441938,4703.1133,1.4812965,4.792482e-05,15.878704,0.14999999,7177.1178250312805,3175,,22.518652,-0.7910804,,8.876075,2.9093418,17.441938,63500,1.2061298e-10,-0.79591835,2.8150513e-08,0.99795413,-0.54457426,-1.0990773,19.230799
-0.0896403,17.441938,4703.1406,1.4808369,4.7939902e-05,15.879164,0.14999999,7181.5445029735565,3176,,22.519703,-0.67729646,,17.336157,2.9075937,17.441938,63520,1.2053704e-10,-0.79591835,2.9075232,0.99820477,-0.5444318,-1.0993923,19.230799
-0.12328972,17.441938,4703.125,1.4803667,7.987456,15.879634,0.14999999,7186.1378853321075,3177,,22.518353,0.054990888,,17.375109,9.686225,17.441938,63540,1.2046118e-10,-0.06122449,0.0006537038,0.99134994,-0.5442998,-1.0997071,19.230799
-1.5686543,17.441938,4711.4023,1.4825058,0.005503182,15.877495,0.14999999,7191.245939016342,3178,,22.517136,-0.3623698,,9.082389,3.037189,17.441938,63560,1.2038537e-10,-0.63265306,0.000348791,0.9855653,-0.54462504,-1.0975108,19.230799
-0.1942125,17.441938,4711.496,1.482069,1.2853037,15.877932,0.14999999,7194.916583061218,3179,,22.521006,-0.41943693,,17.26618,3.3672338,17.441938,63580,1.2030965e-10,-0.3469388,3.2126706,1.0150765,-0.54451954,-1.0978237,19.230799
-0.15223105,17.441938,4711.496,1.4816027,0.19361505,15.878398,0.14999999,7200.487445116043,3180,,22.51985,-0.41100782,,17.361107,3.055575,17.441938,63600,1.2023399e-10,-0.46938777,2.929894,0.99714017,-0.5443915,-1.097734,19.230799
-0.15572354,17.441938,4711.535,1.4811497,0.7365872,15.878851,0.14999999,7203.6702709198,3181,,22.521917,-0.40401632,,17.314741,3.1804857,17.441938,63620,1.2015841e-10,-0.3877551,3.0706513,1.01035,-0.5442702,-1.0979875,19.230799
-0.15894265,17.441938,4711.543,1.4806852,0.3919685,15.879315,0.14999999,7207.680613517761,3182,,22.522411,-0.682245,,17.358925,3.0874333,17.441938,63640,1.200829e-10,-0.42857143,3.0762925,1.0042254,-0.54414606,-1.0980703,19.230799
-0.12223044,17.441938,4711.5117,1.4802103,4.788571e-05,15.87979,0.14999999,7212.109152317047,3183,,22.513258,-0.7582328,,17.392067,2.909278,17.441938,63660,1.2000745e-10,-0.79591835,2.2552586,0.9980573,-0.5440122,-1.0982614,19.230799
-0.099078305,17.441938,4711.5195,1.4797487,4.7900783e-05,15.880252,0.14999999,7216.231093406677,3184,,22.51398,-0.9532137,,17.351572,2.9075344,17.441938,63680,1.1993209e-10,-0.79591835,2.845389,0.9982873,-0.54387295,-1.0985755,19.230799
-0.15051228,17.441938,4711.633,1.4793196,4.7915815e-05,15.880681,0.14999999,7221.424640893936,3185,,22.508875,-0.8530452,,17.247755,2.905794,17.441938,63700,1.1985679e-10,-0.79591835,1.7840309,0.9981841,-0.5437501,-1.0988895,19.230799
-0.08139576,17.441938,4711.676,1.4788694,4.793085e-05,15.881131,0.14999999,7226.994231462479,3186,,22.508701,-0.852916,,17.312975,2.904057,17.441938,63720,1.1978156e-10,-0.79591835,2.6833215,0.99836344,-0.5436056,-1.0992033,19.230799
-0.080856964,17.441938,4711.7266,1.4784212,1.21667945e-05,15.881579,0.14999999,7231.474060535431,3187,,22.509521,-0.5765003,,17.306427,2.8827107,17.441938,63740,1.197064e-10,-0.8367347,2.8668673,1.0021341,-0.543461,-1.0995171,19.230799
-0.13565946,17.441938,4711.715,1.477953,0.19402146,15.882048,0.14999999,7234.915545225143,3188,,22.512646,-0.53301156,,17.378006,3.0537376,17.441938,63760,1.1963132e-10,-0.46938777,2.3605232,0.9972358,-0.5433326,-1.0998309,19.230799
-0.13508773,17.441938,4711.742,1.477498,0.08905073,15.882503,0.14999999,7240.658954620361,3189,,22.514042,-0.54679304,,17.331482,3.0438392,17.441938,63780,1.195563e-10,-0.5102041,3.0093064,0.9917695,-0.54320544,-1.1000837,19.230799
-0.13466768,17.441938,4711.699,1.4770212,0.08907615,15.882979,0.14999999,7244.1333549022675,3190,,22.514923,-0.33851755,,17.400547,3.0418901,17.441938,63800,1.1948136e-10,-0.5102041,2.9538198,0.99202156,-0.54308003,-1.1003692,19.230799
-0.2207769,17.441938,4711.832,1.4766006,0.19418138,15.8834,0.14999999,7249.6443564891815,3191,,22.509525,-0.2474428,,17.226866,3.0480988,17.441938,63820,1.1940648e-10,-0.46938777,2.2667747,0.99762136,-0.54298156,-1.1006547,19.230799
-0.40254846,17.441938,4712.1836,1.4762478,2.0894935,15.883753,0.14999999,7252.84704041481,3192,,22.512259,-0.11458817,,17.006666,3.6849656,17.441938,63840,1.1933168e-10,-0.30612245,3.6847847,1.0183716,-0.5429384,-1.1009072,19.230799
-0.86814463,17.441938,4714.035,1.476366,7.994318,15.883635,0.14999999,7256.859500169754,3193,,22.513958,-0.021170449,,15.513004,9.69881,17.441938,63860,1.1925694e-10,-0.06122449,5.947936,0.99307764,-0.5430345,-1.1005661,19.230799
-1.267137,17.441938,4719.7773,1.4777002,7.674937,15.8823,0.14999999,7262.161082983017,3194,,22.506073,-0.12705725,,11.617551,8.201478,17.441938,63880,1.1918229e-10,-0.10204082,8.166044,1.0011959,-0.5432638,-1.0983787,19.230799
-0.81369805,17.441938,4721.1562,1.4776697,3.1302292,15.882331,0.14999999,7266.607724905014,3195,,22.508072,-0.42620033,,15.982128,4.172232,17.441938,63900,1.1910768e-10,-0.26530612,3.9241576,1.0192608,-0.5433481,-1.0962917,19.230799
-0.14646116,17.441938,4721.125,1.4771976,2.0784862,15.882803,0.14999999,7271.111316919327,3196,,22.499653,-0.52270025,,17.386595,3.6756883,17.441938,63920,1.1903316e-10,-0.30612245,2.2349684,1.0182306,-0.5432182,-1.0956254,19.230799
-0.13375916,17.441938,4721.129,1.476737,0.037763823,15.883264,0.14999999,7276.012578248978,3197,,22.504251,-0.65799415,,17.35752,3.0425234,17.441938,63940,1.189587e-10,-0.5510204,2.9865465,0.98774064,-0.54308426,-1.095288,19.230799
-0.12649225,17.441938,4721.1094,1.4762697,0.005492617,15.883731,0.14999999,7280.226331472397,3198,,22.503254,-0.4909836,,17.381504,3.0311651,17.441938,63960,1.1888432e-10,-0.63265306,2.9754734,0.9858257,-0.5429579,-1.095589,19.230799
-0.1330043,17.441938,4721.1016,1.4758062,0.08867894,15.884194,0.14999999,7284.308151483536,3199,,22.504602,-0.42525905,,17.365843,3.03676,17.441938,63980,1.1881e-10,-0.5102041,3.0131207,0.9921706,-0.5428343,-1.0958999,19.230799
-0.14551775,17.441938,4721.172,1.4753666,0.08870419,15.884634,0.14999999,7288.14630818367,3200,,22.503616,-0.4597636,,17.290672,3.0348287,17.441938,64000,1.1873576e-10,-0.5102041,2.6204638,0.9923181,-0.5427127,-1.0961847,19.230799
-0.13508998,17.441938,4721.2305,1.4749231,0.19337039,15.885077,0.14999999,7293.052384376526,3201,,22.505146,-0.60416555,,17.300709,3.040434,17.441938,64020,1.186616e-10,-0.46938777,3.0380416,0.99827486,-0.5425879,-1.0964695,19.230799
-0.13140965,17.441938,4721.172,1.4744444,0.08875181,15.885556,0.14999999,7298.5190398693085,3202,,22.5028,-0.6044451,,17.41874,3.0310817,17.441938,64040,1.1858749e-10,-0.5102041,2.4927747,0.99265826,-0.54245996,-1.0967214,19.230799
-0.13093026,17.441938,4721.168,1.4739828,0.014968761,15.886018,0.14999999,7303.258635997772,3203,,22.502981,-0.58989036,,17.364576,3.0330229,17.441938,64060,1.1851345e-10,-0.59183675,3.0209734,0.9865775,-0.54233384,-1.097006,19.230799
-0.13077904,17.441938,4721.1094,1.473505,0.014973366,15.886496,0.14999999,7307.100147247314,3204,,22.504517,-0.33158436,,17.420002,3.0310996,17.441938,64080,1.1843947e-10,-0.59183675,3.0309508,0.9868714,-0.54220957,-1.0973134,19.230799
-0.22744165,17.441938,4721.293,1.4731026,0.08883168,15.886898,0.14999999,7310.832896709442,3205,,22.49793,-0.5723764,,17.176172,3.0261133,17.441938,64100,1.1836558e-10,-0.5102041,1.643163,0.9928764,-0.54211557,-1.0976208,19.230799
-0.12967542,17.441938,4721.2656,1.4726353,0.088856936,15.887365,0.14999999,7315.047383069992,3206,,22.49793,-0.36794358,,17.3866,3.0242019,17.441938,64120,1.1829175e-10,-0.5102041,2.7786334,0.9930742,-0.54198915,-1.097905,19.230799
-0.18242414,17.441938,4721.3164,1.4721909,0.3920151,15.88781,0.14999999,7319.003155469894,3207,,22.495575,-0.47167206,,17.311344,3.0694375,17.441938,64140,1.1821799e-10,-0.42857143,2.9415088,1.0048643,-0.54187924,-1.0981892,19.230799
-0.12952587,17.441938,4721.324,1.471734,0.19373994,15.888267,0.14999999,7322.706552743912,3208,,22.496723,-0.33480257,,17.349937,3.0291033,17.441938,64160,1.181443e-10,-0.46938777,3.0270586,0.99889624,-0.5417492,-1.0983788,19.230799
-0.2214828,17.441938,4721.496,1.4713297,0.73706067,15.888671,0.14999999,7326.447249174118,3209,,22.49648,-0.24828275,,17.187347,3.1614828,17.441938,64180,1.1807069e-10,-0.3877551,3.1185052,1.0111648,-0.54165,-1.0986301,19.230799
-0.3970978,17.441938,4721.789,1.4709625,1.2864459,15.889038,0.14999999,7330.297133922577,3210,,22.49631,-0.6091267,,17.065819,3.3485465,17.441938,64200,1.1799711e-10,-0.3469388,3.1867132,1.0160083,-0.5416014,-1.098712,19.230799
-0.1281886,17.441938,4721.7266,1.4704847,0.0057556145,15.889516,0.14999999,7334.081331014633,3211,,22.490162,0.55627316,,17.4202,27.537071,17.441938,64220,1.1792364e-10,0.5102041,2.447672e-12,1.0067466,-0.5414678,-1.0986228,19.230799
-2.3662825,17.441938,4732.801,1.4734755,0.00551101,15.886525,0.14999999,7337.906890630722,3212,,22.488094,-0.6102519,,6.2873106,3.0200186,17.441938,64240,1.1785023e-10,-0.63265306,6.462014e-13,0.9862228,-0.5420346,-1.0989324,19.230799
-0.12783718,17.441938,4732.7695,1.4730062,0.005512716,15.886994,0.14999999,7341.879490613937,3213,,22.48946,-0.42434198,,17.396723,3.0181212,17.441938,64260,1.1777687e-10,-0.63265306,2.9887857,0.9865065,-0.5419102,-1.099242,19.230799
-0.14070158,17.441938,4732.789,1.4725542,0.39254948,15.887446,0.14999999,7345.7274954319,3214,,22.49294,-0.32240197,,17.339119,3.0628293,17.441938,64280,1.177036e-10,-0.42857143,3.0602162,1.0054365,-0.5417895,-1.0995514,19.230799
-0.23900014,17.441938,4732.9336,1.4721413,1.2877696,15.887859,0.14999999,7349.549883842468,3215,,22.494726,-0.36484843,,17.211723,3.3470037,17.441938,64300,1.1763039e-10,-0.3469388,3.332766,1.0162425,-0.5416936,-1.0997404,19.230799
-0.18241856,17.441938,4733.0586,1.4717226,0.7378135,15.888278,0.14999999,7353.309285640717,3216,,22.4948,-0.35128415,,17.236141,3.1548808,17.441938,64320,1.1755724e-10,-0.3877551,3.1548462,1.0117874,-0.5415769,-1.0996509,19.230799
-0.19706164,17.441938,4733.121,1.4712849,1.2877593,15.888716,0.14999999,7357.094655990601,3217,,22.495949,-0.12795326,,17.294466,3.342494,17.441938,64340,1.1748418e-10,-0.3469388,3.2375715,1.0166764,-0.5414663,-1.0997324,19.230799
-0.81109333,17.441938,4734.2188,1.4711685,2.0868535,15.888832,0.14999999,7360.898485898972,3218,,22.489403,-0.19072284,,16.261688,3.6661878,17.441938,64360,1.1741116e-10,-0.30612245,2.9560285,1.019241,-0.5415451,-1.099643,19.230799
-0.5715586,17.441938,4734.8594,1.4709091,2.0861492,15.8890915,0.14999999,7364.677930831909,3219,,22.489296,-0.6572063,,16.72423,3.663154,17.441938,64380,1.1733822e-10,-0.30612245,3.5036495,1.0194635,-0.5415485,-1.0993054,19.230799
-0.12383097,17.441938,4734.8477,1.4704494,2.4047706e-08,15.889551,0.14999999,7368.487549304962,3220,,22.476898,-1.0503141,,17.371813,4.766038,17.441938,64400,1.1726535e-10,-1.0,0.22107212,1.0018657,-0.5414127,-1.0989681,19.230799
-0.4182361,17.441938,4735.008,1.4700422,2.4055183e-08,15.889958,0.14999999,7372.279529809952,3221,,22.477303,-0.79492265,,17.200014,4.760471,17.441938,64420,1.1719256e-10,-1.0,3.8196619,1.0020787,-0.541374,-1.0992787,19.230799
-0.09215142,17.441938,4735.0234,1.4695911,0.0018817758,15.890409,0.14999999,7376.04626750946,3222,,22.480373,-0.4936253,,17.340792,3.004892,17.441938,64440,1.1711983e-10,-0.67346936,2.1012557,0.9875944,-0.541234,-1.0995891,19.230799
-0.12481524,17.441938,4735.0312,1.4691381,0.08903426,15.890862,0.14999999,7379.86377453804,3223,,22.47893,-0.67066264,,17.355524,3.0130534,17.441938,64460,1.1704715e-10,-0.5102041,2.994834,0.993331,-0.5411088,-1.0998988,19.230799
-0.12137419,17.441938,4734.992,1.4686708,0.0055178967,15.89133,0.14999999,7383.686894655228,3224,,22.480446,-0.523945,,17.39958,3.0171812,17.441938,64480,1.1697456e-10,-0.63265306,2.9079561,0.9865163,-0.5409807,-1.1001813,19.230799
-0.12414665,17.441938,4734.953,1.4682016,0.037960775,15.891799,0.14999999,7387.470721721649,3225,,22.478376,-0.42130905,,17.40015,3.0150685,17.441938,64500,1.1690203e-10,-0.5510204,2.962512,0.9893989,-0.54085565,-1.1004899,19.230799
-0.13878421,17.441938,4734.9414,1.4677429,0.738653,15.892258,0.14999999,7391.177782058716,3226,,22.480118,-0.26553696,,17.368435,3.1483045,17.441938,64520,1.1682956e-10,-0.3877551,2.9800687,1.0117294,-0.54073435,-1.1007881,19.230799
-0.35022455,17.441938,4735.2383,1.4673805,2.0894136,15.89262,0.14999999,7394.894961357117,3227,,22.481342,-0.38059372,,17.065647,3.6634655,17.441938,64540,1.1675716e-10,-0.30612245,3.6393385,1.0193766,-0.54067177,-1.100869,19.230799
-0.16410235,17.441938,4735.2695,1.4669361,1.2887888,15.8930645,0.14999999,7398.69828081131,3228,,22.480503,-0.35879368,,17.324059,3.3336935,17.441938,64560,1.1668484e-10,-0.3469388,3.0560207,1.016779,-0.5405492,-1.1005316,19.230799
-0.18492723,17.441938,4735.3477,1.466506,0.7383975,15.893495,0.14999999,7402.562391757965,3229,,22.481192,-0.38658372,,17.286573,3.1421993,17.441938,64580,1.1661258e-10,-0.3877551,3.1407747,1.0122752,-0.540434,-1.1004422,19.230799
-0.15788068,17.441938,4735.41,1.4660721,0.7384574,15.893929,0.14999999,7406.399078369141,3230,,22.481888,-0.7324978,,17.293217,3.140117,17.441938,64600,1.1654037e-10,-0.3877551,3.1143847,1.0124956,-0.5403118,-1.1005232,19.230799
-0.108293004,17.441938,4735.3945,1.4656134,4.7998044e-05,15.894387,0.14999999,7410.20823931694,3231,,22.472452,-0.8874274,,17.376165,2.9204464,17.441938,64620,1.1646825e-10,-0.79591835,2.7103913,0.9969836,-0.54017425,-1.1006042,19.230799
-0.098401956,17.441938,4735.457,1.4651785,4.8012924e-05,15.894822,0.14999999,7414.016054153442,3232,,22.470913,-0.70112324,,17.301117,2.9187121,17.441938,64640,1.163962e-10,-0.79591835,2.4363394,0.99708295,-0.5400385,-1.1009135,19.230799
-0.11479313,17.441938,4735.4375,1.4647188,0.0018848534,15.895282,0.14999999,7417.7917313575745,3233,,22.470291,-0.5424577,,17.37581,3.0002139,17.441938,64660,1.1632419e-10,-0.67346936,2.932867,0.98776245,-0.5399081,-1.1012229,19.230799
-0.12344099,17.441938,4735.4297,1.4642639,0.19435173,15.895737,0.14999999,7421.567532777786,3234,,22.473354,-0.33173767,,17.369488,3.0100691,17.441938,64680,1.1625228e-10,-0.46938777,2.67239,0.9996901,-0.5397831,-1.1015316,19.230799
-0.21906152,17.441938,4735.547,1.4638481,0.7393865,15.8961525,0.14999999,7425.751497745514,3235,,22.473257,-0.44451702,,17.241817,3.1390443,17.441938,64700,1.16180406e-10,-0.3877551,3.08796,1.0123073,-0.539684,-1.1017807,19.230799
-0.12719539,17.441938,4735.5938,1.4634104,0.39345723,15.89659,0.14999999,7430.908319950104,3236,,22.472742,-0.41265732,,17.31373,3.042491,17.441938,64720,1.1610862e-10,-0.42857143,3.0033445,1.0064312,-0.5395528,-1.1018612,19.230799
-0.1390402,17.441938,4735.6953,1.4629898,0.39353096,15.897011,0.14999999,7436.0720109939575,3237,,22.473614,-0.6897998,,17.25724,3.0405722,17.441938,64740,1.16036895e-10,-0.42857143,3.0391982,1.0066667,-0.53942716,-1.1020486,19.230799
-0.11696899,17.441938,4735.6836,1.462533,0.0018867633,15.897468,0.14999999,7440.341039896011,3238,,22.468573,-0.90310454,,17.375084,2.9989333,17.441938,64760,1.1596523e-10,-0.67346936,2.9719672,0.9879151,-0.5392947,-1.1022359,19.230799
-0.107951514,17.441938,4735.7617,1.4621058,1.2203678e-05,15.897895,0.14999999,7443.923739433289,3239,,22.46826,-0.717843,,17.278957,2.9051871,17.441938,64780,1.15893635e-10,-0.8367347,2.6865158,1.0005269,-0.5391654,-1.1025441,19.230799
-0.11003686,17.441938,4735.754,1.4616528,4.8106103e-05,15.898348,0.14999999,7449.197324037552,3240,,22.467537,-0.41686141,,17.36635,2.9163003,17.441938,64800,1.158221e-10,-0.79591835,2.5928483,0.99741906,-0.5390328,-1.1028528,19.230799
-0.13692473,17.441938,4735.7695,1.4612064,0.39396912,15.898794,0.14999999,7453.87041425705,3241,,22.470652,-0.40925235,,17.345594,3.0406206,17.441938,64820,1.15750645e-10,-0.42857143,3.0406127,1.0066777,-0.53890955,-1.1031613,19.230799
-0.14030959,17.441938,4735.8164,1.4607706,0.3940428,15.89923,0.14999999,7459.120379447937,3242,,22.47156,-0.4394087,,17.311163,3.038708,17.441938,64840,1.15679244e-10,-0.42857143,3.0349567,1.0069115,-0.5387847,-1.1033484,19.230799
-0.12673762,17.441938,4735.824,1.4603224,0.3941164,15.899678,0.14999999,7464.176775217056,3243,,22.472382,-0.54180515,,17.352604,3.036799,17.441938,64860,1.15607905e-10,-0.42857143,3.0111113,1.0071378,-0.5386557,-1.1035352,19.230799
-0.12064246,17.441938,4735.7812,1.459858,0.19477789,15.900143,0.14999999,7469.771565914154,3244,,22.47096,-0.40023234,,17.407883,2.9991615,17.441938,64880,1.1553665e-10,-0.46938777,2.67055,1.0007634,-0.53852457,-1.103722,19.230799
-0.14400066,17.441938,4735.8555,1.4594316,0.19482625,15.900569,0.14999999,7475.619412899017,3245,,22.470755,-0.50553226,,17.28278,2.9973147,17.441938,64900,1.1546545e-10,-0.46938777,2.7618613,1.0009401,-0.53840274,-1.1039702,19.230799
-0.11744532,17.441938,4735.84,1.4589767,0.19487458,15.901024,0.14999999,7480.159323215485,3246,,22.471409,-0.56674916,,17.375298,2.9954715,17.441938,64920,1.15394326e-10,-0.46938777,2.90547,1.0011612,-0.53827286,-1.1042182,19.230799
-0.12111873,17.441938,4735.828,1.4585247,0.089441836,15.901476,0.14999999,7484.957664966583,3247,,22.471191,-0.60093415,,17.371237,2.9898345,17.441938,64940,1.15323244e-10,-0.5102041,2.7961628,0.99537605,-0.53814405,-1.1044662,19.230799
-0.12247167,17.441938,4735.789,1.4580631,0.015085083,15.9019375,0.14999999,7490.091239929199,3248,,22.471706,-0.7123574,,17.400196,3.0051944,17.441938,64960,1.1525226e-10,-0.59183675,3.000605,0.98823047,-0.53801763,-1.1047466,19.230799
-0.11106795,17.441938,4735.758,1.4576054,0.0055448264,15.902395,0.14999999,7495.260031223297,3249,,22.469923,-0.5274225,,17.392147,3.0038052,17.441938,64980,1.1518131e-10,-0.63265306,2.5807407,0.98755324,-0.5378899,-1.1050498,19.230799
-0.11644289,17.441938,4735.758,1.4571552,0.03814594,15.902845,0.14999999,7500.008073091507,3250,,22.469389,-0.3474542,,17.36145,2.993566,17.441938,65000,1.1511044e-10,-0.5510204,2.9513116,0.99118334,-0.5377641,-1.1053559,19.230799
-0.19351655,17.441938,4735.961,1.45677,0.19515413,15.903231,0.14999999,7504.32324552536,3251,,22.464249,-0.4534719,,17.156908,2.9889083,17.441938,65020,1.15039644e-10,-0.46938777,2.319386,1.0013921,-0.53766084,-1.1056517,19.230799
-0.11865455,17.441938,4735.9453,1.4563179,0.19520245,15.903683,0.14999999,7508.174260854721,3252,,22.465324,-0.38358372,,17.376316,2.9870815,17.441938,65040,1.149689e-10,-0.46938777,2.9778657,1.001636,-0.53753173,-1.1058993,19.230799
-0.15382645,17.441938,4736.0664,1.4559069,0.395147,15.904094,0.14999999,7512.039014577866,3253,,22.465816,-0.4964091,,17.237207,3.0232797,17.441938,65060,1.1489823e-10,-0.42857143,2.9654613,1.008077,-0.53741336,-1.1061467,19.230799
-0.113109976,17.441938,4736.0586,1.4554577,0.19528706,15.904543,0.14999999,7515.822825670242,3254,,22.465544,-0.4399303,,17.369026,2.983521,17.441938,65080,1.1482761e-10,-0.46938777,2.9301858,1.0020036,-0.5372805,-1.1063327,19.230799
-0.120479755,17.441938,4736.1133,1.4550276,0.3953182,15.904973,0.14999999,7519.633309841156,3255,,22.466413,-0.4875653,,17.30202,3.0196843,17.441938,65100,1.1475708e-10,-0.42857143,2.991557,1.0084534,-0.53715175,-1.1065799,19.230799
-0.11214881,17.441938,4736.0977,1.4545755,0.19537163,15.905425,0.14999999,7523.5260417461395,3256,,22.467598,-0.34972215,,17.375032,2.9799728,17.441938,65120,1.14686594e-10,-0.46938777,2.95349,1.0024732,-0.5370189,-1.1067656,19.230799
-0.18785353,17.441938,4736.2656,1.4541798,0.39548934,15.905821,0.14999999,7527.300531864166,3257,,22.466248,-0.45586205,,17.194103,3.016102,17.441938,65140,1.14616185e-10,-0.42857143,2.7951193,1.0087894,-0.5369109,-1.1070126,19.230799
-0.11453589,17.441938,4736.3164,1.4537497,0.39556274,15.906251,0.14999999,7531.1551151275635,3258,,22.466702,-0.5172652,,17.309803,3.0142365,17.441938,65160,1.1454584e-10,-0.42857143,2.9334135,1.0089928,-0.5367786,-1.1071982,19.230799
-0.11117874,17.441938,4736.293,1.4532967,0.19549243,15.906704,0.14999999,7535.996121644974,3259,,22.466959,-0.47458613,,17.3812,2.9747162,17.441938,65180,1.14475554e-10,-0.46938777,2.8247542,1.0029583,-0.53664523,-1.1073837,19.230799
-0.11063661,17.441938,4736.258,1.4528399,0.19554068,15.907161,0.14999999,7539.83255648613,3260,,22.468046,-0.50782424,,17.39281,2.9729154,17.441938,65200,1.14405325e-10,-0.46938777,2.9689775,1.0031993,-0.5365137,-1.1076305,19.230799
-0.109510325,17.441938,4736.258,1.4523945,0.08974745,15.907606,0.14999999,7543.658674240112,3261,,22.468727,-0.34353155,,17.360407,2.9678593,17.441938,65220,1.1433517e-10,-0.5102041,2.9670432,0.9974515,-0.53638184,-1.1078773,19.230799
