ReturnMax,Bound,Iteration,DenMISEMeanLog,TimeElapsed,LQGmu1_higher,IWLastEpisode,ReturnStepMax,LQGsigma_higher,IWMean,Regret,IWMax,DenMISELogFirst,ReturnMin,IWFirstEpisode,TimestepsSoFar,LQGmu1_actor,delta,IWMin,Regret/t,ReturnAbsMax,ReturnMean,ReturnLastEpisode,DenMISELogLast
17.442394,23.26685,2454,-0.56756914,4614.8244025707245,-1.0,4.506031,19.230927,0.14999999,0.9828841,4109.8477,5.6103396,-0.80221134,,1.3184881e-07,49080,-1.0599121,2.0189815e-10,,1.6747541,17.442394,15.685246,17.193794,-0.63774097
17.442394,23.26786,2455,-0.5675836,4617.723414182663,-1.0,4.4101825,19.230927,0.14999999,0.98329026,4110.004,5.5998254,-0.80261874,,1.3190251e-07,49100,-0.9301833,2.0173371e-10,,1.6741362,17.442394,15.685864,17.201338,-0.58550024
17.442394,23.258423,2456,-0.5674398,4620.588322401047,-1.0,2.9062564,19.230927,0.14999999,0.9830846,4110.1055,5.5893574,-0.803026,,1.3195624e-07,49120,-0.8653935,2.0156947e-10,,1.6734962,17.442394,15.686504,17.255274,-0.19700375
17.442394,23.260565,2457,-0.56726444,4623.515599012375,-0.67346936,1.3217236,19.230927,0.14999999,1.0016108,4110.1562,2.944462,-0.8034331,,0.0050598546,49140,-0.39204377,2.0140542e-10,,1.6728344,17.442394,15.687166,17.313587,-0.119308144
17.442394,23.272987,2458,-0.56710947,4626.35563826561,-0.3469388,3.0673773,19.230927,0.14999999,1.0185995,4110.289,3.3502858,-0.80383795,,1.6975628,49160,-0.45434058,2.0124157e-10,,1.6722078,17.442394,15.687793,17.228033,-0.18785173
17.442394,23.271133,2459,-0.56693935,4629.305585384369,-0.46938777,3.1278296,19.230927,0.14999999,0.99194115,4110.3203,3.135504,-0.8035543,,0.33404863,49180,-0.5074115,2.0107793e-10,,1.6715412,17.442394,15.688459,17.326965,-0.16718948
17.442394,23.271505,2460,-0.56677574,4632.244399309158,-0.46938777,3.010108,19.230927,0.14999999,0.9922776,4110.3203,3.1327844,-0.8038251,,0.3341391,49200,-0.46005875,2.009145e-10,,1.6708622,17.442394,15.689138,17.360285,-0.15592335
17.442394,23.272678,2461,-0.56661546,4635.974275112152,-0.46938777,3.128433,19.230927,0.14999999,0.9926621,4110.3594,3.1300716,-0.8040957,,0.33422956,49220,-0.50415796,2.0075125e-10,,1.6701994,17.442394,15.689801,17.32182,-0.16428483
17.442394,23.27319,2462,-0.5664513,4638.315088510513,-0.46938777,3.0230613,19.230927,0.14999999,0.993003,4110.336,3.1273663,-0.8043661,,0.33431995,49240,-0.16552731,2.005882e-10,,1.6695118,17.442394,15.690489,17.378721,-0.15495437
17.442394,23.25827,2463,-0.5664688,4641.8342435359955,-0.3469388,2.3368392,19.230927,0.14999999,1.0186607,4111.324,3.3413339,-0.8046364,,1.6989188,49260,-0.615918,2.0042536e-10,,1.6692352,17.442394,15.690765,16.373661,-0.601954
17.442394,23.260967,2464,-0.5662804,4644.520359277725,-0.59183675,2.9634185,19.230927,0.14999999,0.99131596,4111.2734,3.032702,-0.8043528,,0.03379519,49280,-0.47031105,2.0026272e-10,,1.6685352,17.442394,15.691465,17.413881,-0.12104886
17.442394,23.26193,2465,-0.566119,4648.251878261566,-0.5102041,3.011278,19.230927,0.14999999,0.9887909,4111.25,3.0974388,-0.8047449,,0.1677708,49300,-0.35869506,2.0010027e-10,,1.6678495,17.442394,15.692151,17.38212,-0.1595487
17.442394,23.257578,2466,-0.5659768,4651.504125833511,-0.42857143,2.9262214,19.230927,0.14999999,1.0005654,4111.41,3.150671,-0.80508244,,0.6193384,49320,-0.58697754,1.9993801e-10,,1.6672382,17.442394,15.692762,17.199366,-0.20403516
17.442394,23.256014,2467,-0.56580013,4653.7104115486145,-0.5510204,2.942541,19.230927,0.14999999,0.98867077,4111.3984,3.0643244,-0.8052367,,0.078192085,49340,-0.4107952,1.9977595e-10,,1.6665583,17.442394,15.693442,17.370401,-0.12982352
17.442394,23.255379,2468,-0.56564546,4657.750451564789,-0.46938777,2.9297752,19.230927,0.14999999,0.99342346,4111.418,3.1143813,-0.8056103,,0.33473614,49360,-0.43142867,1.996141e-10,,1.6658907,17.442394,15.69411,17.341549,-0.17303509
17.442394,23.257072,2469,-0.56548625,4659.926345348358,-0.42857143,3.1372278,19.230927,0.14999999,1.00127,4111.5273,3.1439207,-0.8058798,,0.6198324,49380,-0.32272297,1.9945243e-10,,1.6652613,17.442394,15.694739,17.247126,-0.16533948
17.442394,23.258963,2470,-0.56535316,4663.587092876434,-0.3469388,3.33103,19.230927,0.14999999,1.0197012,4111.7227,3.3322244,-0.80603373,,1.7012944,49400,-0.22455108,1.9929097e-10,,1.6646643,17.442394,15.695336,17.171114,-0.23813128
17.442394,23.256443,2471,-0.5652883,4666.912215471268,-0.30612245,3.50692,19.230927,0.14999999,1.026708,4112.3516,3.5673134,-0.80574995,,2.5213947,49420,-0.3974683,1.9912968e-10,,1.6642456,17.442394,15.695755,16.733099,-0.42442098
17.442394,23.254047,2472,-0.56512,4670.694848060608,-0.3469388,2.995487,19.230927,0.14999999,1.0199871,4112.41,3.3258789,-0.80513465,,1.6997654,49440,-0.11002432,1.9896862e-10,,1.6635962,17.442394,15.696404,17.298714,-0.17566386
17.442394,23.249874,2473,-0.5652081,4673.26198387146,0.26530612,0.25936967,19.230927,0.14999999,1.0133947,4113.625,18.124346,-0.8048518,,0.2621764,49460,0.21106851,1.9880773e-10,,1.663415,17.442394,15.696586,16.142578,-0.802828
17.442394,23.249046,2474,-0.56570643,4677.127170562744,-0.10204082,1.8377843,19.230927,0.14999999,1.0159904,4122.285,7.3045645,-0.80515003,,5.942293,49480,-0.4677618,1.9864704e-10,,1.6662436,17.442394,15.693757,8.699041,-1.8089896
17.442394,23.250122,2475,-0.56553453,4679.382515907288,-0.46938777,3.1068976,19.230927,0.14999999,0.99411696,4122.2734,3.1072602,-0.8031551,,0.33391535,49500,-0.6838297,1.9848656e-10,,1.6655655,17.442394,15.694435,17.372032,-0.15550193
17.442394,23.240402,2476,-0.56534785,4683.315686941147,-0.59183675,2.428748,19.230927,0.14999999,0.99144185,4122.25,3.0241356,-0.8034242,,0.03376382,49520,-0.53729385,1.9832627e-10,,1.6648817,17.442394,15.695119,17.387415,-0.097254544
17.442394,23.242592,2477,-0.56518024,4687.569164991379,-0.5102041,3.0138574,19.230927,0.14999999,0.9897883,4122.2305,3.081256,-0.80381435,,0.16761476,49540,-0.5651987,1.9816616e-10,,1.6642027,17.442394,15.695798,17.37598,-0.14134723
17.442394,23.244106,2478,-0.5650104,4690.98691701889,-0.59183675,2.992457,19.230927,0.14999999,0.9921741,4122.2227,3.0196302,-0.80415034,,0.033788346,49560,-0.70742095,1.9800625e-10,,1.6635275,17.442394,15.696473,17.366457,-0.13368182
17.442394,23.241957,2479,-0.5648222,4694.692959070206,-0.63265306,2.5712614,19.230927,0.14999999,0.99687296,4122.203,2.9776506,-0.80454016,,0.013578627,49580,-0.6029952,1.9784654e-10,,1.6628494,17.442394,15.697151,17.381449,-0.090442635
17.442394,23.242844,2480,-0.5646444,4697.971942901611,-0.63265306,2.9428468,19.230927,0.14999999,0.997209,4122.1914,2.9752781,-0.80493796,,0.013584029,49600,-0.7900929,1.9768702e-10,,1.6621742,17.442394,15.697826,17.369268,-0.120742366
17.442394,23.236818,2481,-0.564454,4701.314536333084,-0.67346936,2.1487622,19.230927,0.14999999,1.002149,4122.1797,2.9341455,-0.80533564,,0.0050694905,49620,-0.822925,1.9752769e-10,,1.6615,17.442394,15.698501,17.372545,-0.08895601
17.442394,23.238615,2482,-0.56426585,4703.843618392944,-1.0,1.4636104,19.230927,0.14999999,0.982116,4122.203,5.6356964,-0.8057366,,1.3231437e-07,49640,-1.0913728,1.9736855e-10,,1.6608381,17.442394,15.6991625,17.341248,-0.09951522
17.442394,23.241405,2483,-0.5643489,4707.138347864151,-1.0,4.685947,19.230927,0.14999999,0.98262304,4122.3594,5.6251936,-0.8061394,,1.3236763e-07,49660,-0.93593234,1.9720961e-10,,1.6602325,17.442394,15.699768,17.1987,-0.7519198
17.442394,23.232637,2484,-0.5642145,4709.306554555893,-1.0,3.0042028,19.230927,0.14999999,0.98245364,4122.465,5.6147394,-0.80654204,,1.3242104e-07,49680,-0.8003316,1.9705086e-10,,1.6596069,17.442394,15.700394,17.25576,-0.21304561
17.442394,23.24026,2485,-0.5640313,4713.187020540237,-0.79591835,2.911415,19.230927,0.14999999,1.0087694,4122.4766,2.9116712,-0.80694455,,0.00016904919,49700,-0.64395857,1.968923e-10,,1.6589441,17.442394,15.7010565,17.350655,-0.09089053
17.442394,23.240824,2486,-0.56384385,4715.85524725914,-0.67346936,2.9011905,19.230927,0.14999999,1.0027744,4122.4414,2.9333076,-0.8073468,,0.0050796974,49720,-0.4151401,1.9673392e-10,,1.6582632,17.442394,15.701737,17.393528,-0.106292695
17.442394,23.229172,2487,-0.56368357,4718.271279811859,-0.46938777,2.9475307,19.230927,0.14999999,0.99404806,4122.4766,3.1017938,-0.80774695,,0.3354521,49740,-0.4644762,1.9657574e-10,,1.6576109,17.442394,15.70239,17.323395,-0.16818212
17.442394,23.230383,2488,-0.56352127,4721.958730697632,-0.46938777,3.0991745,19.230927,0.14999999,0.9944203,4122.4766,3.0991755,-0.8080141,,0.33554178,49760,-0.36765486,1.9641776e-10,,1.6569443,17.442394,15.703056,17.36265,-0.15349045
17.442394,23.232824,2489,-0.5633748,4725.812932252884,-0.3877551,3.1961966,19.230927,0.14999999,1.0109212,4122.5977,3.1971729,-0.80828106,,1.0681067,49780,-0.44453135,1.9625995e-10,,1.6563263,17.442394,15.703674,17.241564,-0.19275826
17.442394,23.231918,2490,-0.5632069,4729.418521404266,-0.42857143,3.0927782,19.230927,0.14999999,1.0022753,4122.59,3.1284328,-0.8082537,,0.6213056,49800,-0.35567212,1.9610236e-10,,1.6556578,17.442394,15.704343,17.364426,-0.15654874
17.442394,23.233034,2491,-0.5630608,4732.158518791199,-0.3877551,3.177483,19.230927,0.14999999,1.0114748,4122.6445,3.1918058,-0.80840576,,1.0682398,49820,-0.4197038,1.9594491e-10,,1.655016,17.442394,15.704985,17.305302,-0.20078161
17.442394,23.232677,2492,-0.5628956,4734.4958119392395,-0.3877551,3.0584302,19.230927,0.14999999,1.0117373,4122.7305,3.1890008,-0.8083784,,1.0682106,49840,-0.35295823,1.957877e-10,,1.6543865,17.442394,15.705614,17.270346,-0.16240299
17.442394,23.233023,2493,-0.5627459,4736.9907813072205,-0.3877551,3.1667833,19.230927,0.14999999,1.0120435,4122.871,3.186203,-0.80835104,,1.0681814,49860,-0.4689254,1.9563066e-10,,1.653779,17.442394,15.706222,17.224102,-0.20144203
17.442394,23.231705,2494,-0.5625749,4740.694784164429,-0.42857143,2.9749677,19.230927,0.14999999,1.0033646,4122.8633,3.1180453,-0.8083237,,0.6213491,49880,-0.48256534,1.954738e-10,,1.6531134,17.442394,15.706887,17.36389,-0.14823936
17.442394,23.232302,2495,-0.56240624,4744.558950185776,-0.46938777,3.0628579,19.230927,0.14999999,0.99627936,4122.867,3.0831118,-0.80847543,,0.3356966,49900,-0.41269383,1.9531715e-10,,1.6524515,17.442394,15.707549,17.360851,-0.14502583
17.442394,23.232857,2496,-0.5622476,4748.189777851105,-0.42857143,3.1090927,19.230927,0.14999999,1.0039848,4122.8906,3.112959,-0.8087416,,0.62160885,49920,-0.48587438,1.951607e-10,,1.6517992,17.442394,15.708201,17.33898,-0.16175166
17.442394,23.233593,2497,-0.56207806,4751.753370046616,-0.46938777,3.0496826,19.230927,0.14999999,0.9969256,4122.8906,3.078082,-0.8088932,,0.33583686,49940,-0.38158143,1.950044e-10,,1.6511374,17.442394,15.708863,17.355515,-0.14289628
17.442394,23.23318,2498,-0.56192476,4755.82559466362,-0.42857143,3.0194483,19.230927,0.14999999,1.0045568,4122.9375,3.1078973,-0.8091591,,0.6218684,49960,-0.37844482,1.948483e-10,,1.6504955,17.442394,15.709505,17.314646,-0.17596073
17.442394,23.233301,2499,-0.56176907,4759.408398389816,-0.42857143,3.00275,19.230927,0.14999999,1.0048506,4122.9844,3.105278,-0.80931044,,0.62196255,49980,-0.42991674,1.946924e-10,,1.6498537,17.442394,15.710147,17.311735,-0.17718436
17.442394,23.23413,2500,-0.5616034,4762.537391662598,-0.42857143,3.0974605,19.230927,0.14999999,1.0051825,4123.0,3.1026654,-0.80946165,,0.6220566,50000,-0.51873475,1.9453666e-10,,1.6492004,17.442394,15.7108,17.34216,-0.15244137
17.442394,23.23154,2501,-0.5614309,4766.500088453293,-0.46938777,2.8831382,19.230927,0.14999999,0.9979233,4122.996,3.068202,-0.8096128,,0.33607858,50020,-0.60819393,1.9438114e-10,,1.6485386,17.442394,15.711462,17.365187,-0.13481171
17.442394,23.226448,2502,-0.56125325,4770.383807659149,-0.5102041,2.4099052,19.230927,0.14999999,0.99323624,4122.965,3.0459645,-0.8098782,,0.1686342,50040,-0.39469862,1.9422579e-10,,1.6478672,17.442394,15.712133,17.389961,-0.11478401
17.442394,23.225134,2503,-0.5610977,4775.031725645065,-0.42857143,3.056787,19.230927,0.14999999,1.0054213,4123.039,3.095683,-0.8102104,,0.62252253,50060,-0.73234487,1.9407062e-10,,1.6472387,17.442394,15.712762,17.287258,-0.16467994
17.442394,23.215275,2504,-0.56090665,4778.996209383011,-0.63265306,2.3286598,19.230927,0.14999999,0.99737626,4123.004,2.9638956,-0.81036115,,0.013657902,50080,-0.6129079,1.9391563e-10,,1.6465673,17.442394,15.713433,17.394026,-0.08796604
17.442394,23.216375,2505,-0.56072867,4782.22249007225,-0.63265306,2.9492104,19.230927,0.14999999,0.99771607,4122.953,2.9615736,-0.81075495,,0.013663276,50100,-0.6552788,1.9376084e-10,,1.6458902,17.442394,15.71411,17.412352,-0.11201985
17.442394,23.217146,2506,-0.5605457,4785.868390083313,-0.63265306,2.906086,19.230927,0.14999999,0.9980385,4122.9297,2.9592571,-0.81114864,,0.013668658,50120,-0.5083524,1.9360624e-10,,1.6452236,17.442394,15.714777,17.383816,-0.10000173
17.442394,23.217398,2507,-0.560376,4788.451567411423,-0.5102041,3.0371168,19.230927,0.14999999,0.99368334,4122.9453,3.0373278,-0.81154215,,0.16891506,50140,-0.5836378,1.9345182e-10,,1.6445723,17.442394,15.715428,17.349924,-0.13280328
17.442394,23.21867,2508,-0.560202,4793.3452231884,-0.59183675,2.986216,19.230927,0.14999999,0.99474573,4122.8984,2.9867272,-0.81187356,,0.03405031,50160,-0.7354387,1.9329757e-10,,1.643898,17.442394,15.716103,17.4021,-0.11731936
17.442394,23.215572,2509,-0.5600151,4797.126617908478,-0.67346936,2.6612535,19.230927,0.14999999,1.0029676,4122.8984,2.9234457,-0.81225866,,0.0051047094,50180,-0.47392234,1.9314353e-10,,1.6432438,17.442394,15.716757,17.35943,-0.0859535
17.442394,23.213642,2510,-0.5598455,4800.599986314774,-0.5102041,2.9625645,19.230927,0.14999999,0.9940663,4122.9062,3.0321827,-0.8126551,,0.16910316,50200,-0.6381916,1.9298965e-10,,1.6425924,17.442394,15.717408,17.355577,-0.13712636
17.442394,23.213997,2511,-0.5596652,4804.592115163803,-0.63265306,2.9413905,19.230927,0.14999999,0.9989259,4122.8906,2.9498043,-0.8129861,,0.013693795,50220,-0.6734514,1.9283598e-10,,1.6419315,17.442394,15.718069,17.37218,-0.10138267
17.442394,23.21443,2512,-0.55947983,4807.88272690773,-0.67346936,2.916829,19.230927,0.14999999,1.0034895,4122.875,2.918293,-0.81337875,,0.0051104305,50240,-0.63397825,1.9268247e-10,,1.6412725,17.442394,15.718728,17.372694,-0.09231569
17.442394,23.215849,2513,-0.55929613,4811.896229982376,-0.63265306,2.942022,19.230927,0.14999999,0.99955934,4122.8203,2.945396,-0.81377476,,0.013704599,50260,-0.67951155,1.9252915e-10,,1.6405973,17.442394,15.719403,17.415386,-0.10095473
17.442394,23.216524,2514,-0.55910957,4815.058443546295,-0.67346936,2.9066477,19.230927,0.14999999,1.0041143,4122.793,2.9139423,-0.81416714,,0.0051144604,50280,-0.94850945,1.9237602e-10,,1.6399326,17.442394,15.720068,17.390316,-0.0896302
17.442394,23.201702,2515,-0.558983,4818.526977062225,-0.67346936,0.63238335,19.230927,0.14999999,1.0035257,4122.9023,2.911726,-0.8145628,,0.0051164846,50300,-0.9092738,1.9222307e-10,,1.6393251,17.442394,15.720675,17.251833,-0.24460489
17.442394,23.209412,2516,-0.5588309,4822.511335134506,-1.0,2.6508667,19.230927,0.14999999,0.9813184,4122.9844,5.6741343,-0.8149583,,1.3354021e-07,50320,-0.7773932,1.9207029e-10,,1.6387062,17.442394,15.721294,17.277166,-0.17962171
17.442394,23.21164,2517,-0.5586509,4825.917357206345,-0.8367347,2.6818655,19.230927,0.14999999,1.0055321,4122.9805,2.9837646,-0.81535566,,4.7293535e-05,50340,-1.0020308,1.919177e-10,,1.6380539,17.442394,15.721947,17.362356,-0.08658473
17.442394,23.205988,2518,-0.55857664,4829.923872709274,-0.8367347,2.1127472,19.230927,0.14999999,1.0054762,4123.1445,2.9814157,-0.81575286,,4.7312344e-05,50360,-0.78503096,1.917653e-10,,1.6374683,17.442394,15.722532,17.198309,-0.37698135
17.442394,23.204784,2519,-0.55838734,4833.090978860855,-0.8367347,2.7338893,19.230927,0.14999999,1.0056678,4123.1367,2.9790726,-0.8161499,,4.733112e-05,50380,-0.7894328,1.916131e-10,,1.636816,17.442394,15.723185,17.363785,-0.08694993
17.442394,23.20435,2520,-0.5581982,4836.864040613174,-0.79591835,2.8997736,19.230927,0.14999999,1.0086817,4123.1484,2.911574,-0.8165468,,0.00017068014,50400,-0.72004086,1.9146104e-10,,1.6361694,17.442394,15.723831,17.350605,-0.08738589
17.442394,23.202435,2521,-0.5580055,4840.6035895347595,-0.79591835,2.5377302,19.230927,0.14999999,1.0088222,4123.1133,2.9093676,-0.81694347,,0.00017074787,50420,-0.75349975,1.9130919e-10,,1.6355066,17.442394,15.724494,17.395489,-0.08103071
17.442394,23.203487,2522,-0.55781263,4844.368211746216,-0.71428573,2.784379,19.230927,0.14999999,1.0080725,4123.129,2.8843179,-0.81734,,0.0017773944,50440,-0.68506706,1.911575e-10,,1.6348648,17.442394,15.725136,17.34296,-0.080015376
17.442394,23.20406,2523,-0.557622,4846.960084915161,-0.71428573,2.8405745,19.230927,0.14999999,1.008356,4123.1016,2.882165,-0.81773573,,0.001778098,50460,-0.8064336,1.91006e-10,,1.6342058,17.442394,15.725795,17.389688,-0.084796704
17.442394,23.20333,2524,-0.5574337,4850.438958644867,-0.79591835,2.903613,19.230927,0.14999999,1.0094979,4123.1094,2.90387,-0.8181313,,0.0001709509,50480,-0.6379142,1.9085468e-10,,1.6335621,17.442394,15.7264385,17.35266,-0.09023156
17.442394,23.203491,2525,-0.5572473,4852.673661708832,-0.67346936,2.845675,19.230927,0.14999999,1.0049871,4123.074,2.9008408,-0.81852734,,0.005136809,50500,-0.57687736,1.9070354e-10,,1.6329012,17.442394,15.727099,17.392437,-0.095711485
17.442394,23.201166,2526,-0.55706936,4856.255861282349,-0.67346936,2.420601,19.230927,0.14999999,1.0051109,4123.043,2.8986597,-0.81892127,,0.0051388326,50520,-0.69952416,1.9055259e-10,,1.6322412,17.442394,15.727759,17.392044,-0.11316797
17.442394,23.201702,2527,-0.55687857,4860.245806217194,-0.67346936,2.8364444,19.230927,0.14999999,1.0054,4123.0273,2.8964832,-0.8193151,,0.005140857,50540,-0.6988942,1.9040179e-10,,1.6315889,17.442394,15.728412,17.375328,-0.07945545
17.442394,23.202257,2528,-0.55668736,4863.329071760178,-0.67346936,2.8367136,19.230927,0.14999999,1.0056887,4123.004,2.8943121,-0.81970865,,0.0051428825,50560,-0.7899069,1.9025118e-10,,1.6309347,17.442394,15.729066,17.382778,-0.07882968
17.442394,23.199574,2529,-0.55649763,4866.271989822388,-0.71428573,2.5429618,19.230927,0.14999999,1.0094581,4123.0195,2.8702366,-0.8201021,,0.0017823109,50580,-0.657888,1.9010077e-10,,1.6302967,17.442394,15.729704,17.343695,-0.08222724
17.442394,23.19987,2530,-0.55630803,4870.051619768143,0.71428573,1.9538209e-18,19.230927,0.14999999,0.88248134,4122.996,32.494675,-0.82049674,,1.7051857e-06,50600,0.8213633,1.899505e-10,,1.6296434,17.442394,15.730357,17.383598,-0.08643492
17.442394,23.199524,2531,-0.5571612,4873.765951871872,-0.67346936,9.684472e-21,19.230927,0.14999999,1.0060198,4137.3945,2.8912823,-0.8208919,,0.00514897,50620,-0.63891065,1.8980044e-10,,1.6346884,17.442394,15.725312,2.9623115,-2.5941627
17.442394,23.20013,2532,-0.556975,4877.833863258362,-0.67346936,2.838255,19.230927,0.14999999,1.006309,4137.3594,2.889124,-0.8212849,,0.0051509934,50640,-0.82386285,1.8965056e-10,,1.6340275,17.442394,15.725973,17.39998,-0.09154798
17.442394,23.198475,2533,-0.5567903,4881.69836306572,0.14285715,2.798465e-09,19.230927,0.14999999,1.0109044,4137.3906,15.238927,-0.82167774,,1.4691081,50660,0.23526773,1.8950083e-10,,1.6333952,17.442394,15.726605,17.325806,-0.095350966
17.442394,23.195976,2534,-0.5573035,4885.700970172882,-0.71428573,3.4134708e-08,19.230927,0.14999999,1.0099462,4146.1484,2.866365,-0.8214926,,0.0017847909,50680,-0.8710159,1.8935128e-10,,1.6362066,17.442394,15.723794,8.600702,-1.8655785
17.442394,23.19617,2535,-0.55713105,4889.364807367325,-0.79591835,2.6730883,19.230927,0.14999999,1.0104468,4146.207,2.8939834,-0.8218865,,0.00017159394,50700,-0.8680271,1.8920193e-10,,1.6355848,17.442394,15.724416,17.301666,-0.13037844
17.442394,23.195314,2536,-0.55695724,4893.219087123871,-0.79591835,2.6899076,19.230927,0.14999999,1.0106484,4146.2617,2.8918233,-0.8222808,,0.00017166171,50720,-0.83387566,1.8905275e-10,,1.6349611,17.442394,15.7250395,17.303518,-0.1268736
17.442394,23.19556,2537,-0.5567728,4897.2139139175415,-0.79591835,2.8457263,19.230927,0.14999999,1.0109115,4146.293,2.8896687,-0.822675,,0.00017172933,50740,-0.61957186,1.8890374e-10,,1.6343298,17.442394,15.725671,17.326782,-0.09965362
17.442394,23.18644,2538,-0.55658716,4901.147787809372,-0.79591835,1.467048,19.230927,0.14999999,1.0106312,4146.258,2.887519,-0.82306904,,0.00017179699,50760,-0.6914373,1.8875491e-10,,1.6336718,17.442394,15.726329,17.396688,-0.09613931
17.442394,23.184788,2539,-0.5563936,4903.65306520462,-0.71428573,2.8344784,19.230927,0.14999999,1.0102754,4146.25,2.8577464,-0.8234629,,0.0017883109,50780,-0.5579935,1.8860626e-10,,1.6330242,17.442394,15.726976,17.373508,-0.07527761
17.442394,23.18111,2540,-0.5562163,4906.53674197197,-0.67346936,2.220909,19.230927,0.14999999,1.0064465,4146.2344,2.879599,-0.82385594,,0.0051642545,50800,-0.79118264,1.8845778e-10,,1.6323757,17.442394,15.727625,17.373724,-0.11606144
17.442394,23.18113,2541,-0.5560253,4910.2224316596985,0.3469388,9.0629105e-13,19.230927,0.14999999,1.0002173,4146.2305,20.428303,-0.82424754,,0.05917419,50820,0.44844258,1.8830947e-10,,1.631732,17.442394,15.728269,17.364416,-0.077300124
17.442394,23.17717,2542,-0.5566503,4914.232672691345,-0.71428573,2.0308952e-12,19.230927,0.14999999,1.0103016,4156.3164,2.8547966,-0.82461774,,0.0017903774,50840,-0.635137,1.8816135e-10,,1.6350574,17.442394,15.724943,7.2737007,-2.1423247
17.442394,23.17793,2543,-0.5564625,4918.616573572159,-0.67346936,2.814411,19.230927,0.14999999,1.0067439,4156.3125,2.8766313,-0.82501036,,0.0051702196,50860,-0.5475021,1.8801338e-10,,1.6344137,17.442394,15.725587,17.36137,-0.089224055
17.442394,23.177795,2544,-0.5562878,4923.026677131653,-0.5510204,2.9935222,19.230927,0.14999999,0.99384123,4156.2656,2.994287,-0.8254015,,0.07978481,50880,-0.54646474,1.8786561e-10,,1.6337528,17.442394,15.726248,17.4079,-0.11854424
17.442394,23.17913,2545,-0.55611825,4927.168967962265,-0.5510204,2.9915886,19.230927,0.14999999,0.9942024,4156.242,2.9919424,-0.8257631,,0.079813674,50900,-0.53804886,1.87718e-10,,1.6331005,17.442394,15.7269,17.38761,-0.118084356
17.442394,23.180412,2546,-0.5559493,4931.552250385284,-0.5510204,2.9871624,19.230927,0.14999999,0.9945615,4156.2383,2.9896033,-0.8261246,,0.07984252,50920,-0.5611841,1.8757057e-10,,1.6324577,17.442394,15.727543,17.361513,-0.11988147
17.442394,23.181625,2547,-0.55577695,4935.627228021622,-0.5510204,2.9675279,19.230927,0.14999999,0.99491245,4156.1836,2.9872699,-0.82648593,,0.07987137,50940,-0.58513284,1.874233e-10,,1.6317959,17.442394,15.728205,17.41177,-0.11184331
17.442394,23.182863,2548,-0.5556014,4939.752208709717,-0.59183675,2.9455037,19.230927,0.14999999,0.9983418,4156.133,2.9455419,-0.82684714,,0.034564003,50960,-1.010673,1.8727622e-10,,1.631135,17.442394,15.728866,17.411827,-0.10309708
17.442394,23.16455,2549,-0.55554456,4942.648051261902,-0.59183675,0.081152245,19.230927,0.14999999,0.9975605,4156.297,2.9432955,-0.8272259,,0.034577098,50980,-0.73849636,1.8712931e-10,,1.6305599,17.442394,15.729441,17.194513,-0.40869796
17.442394,23.164185,2550,-0.5553539,4945.167947292328,-0.67346936,2.588857,19.230927,0.14999999,1.007069,4156.2812,2.8659763,-0.8276046,,0.005183651,51000,-0.5596972,1.8698257e-10,,1.6299152,17.442394,15.730085,17.376667,-0.06700194
17.442394,23.161373,2551,-0.55517656,4947.487868785858,-0.63265306,2.6365733,19.230927,0.14999999,1.0024896,4156.254,2.8986797,-0.82799464,,0.013900874,51020,-0.6646389,1.86836e-10,,1.6292639,17.442394,15.730737,17.394068,-0.10957752
17.442394,23.16235,2552,-0.5549875,4950.613116979599,-0.67346936,2.8612516,19.230927,0.14999999,1.0074391,4156.2188,2.8618736,-0.8283811,,0.0051876763,51040,-1.0921284,1.8668961e-10,,1.6286116,17.442394,15.731389,17.391441,-0.074810505
17.442394,23.17042,2553,-0.5550699,4954.1946477890015,-1.0,4.769702,19.230927,0.14999999,0.97994834,4156.383,5.742977,-0.8287709,,1.3539749e-07,51060,-1.0238624,1.8654338e-10,,1.6280384,17.442394,15.731962,17.19374,-0.77271664
17.442394,23.169182,2554,-0.5550388,4957.953633308411,-1.0,4.1393204,19.230927,0.14999999,0.98021626,4156.551,5.7323313,-0.8291625,,1.3545056e-07,51080,-1.029115,1.8639734e-10,,1.6274672,17.442394,15.732533,17.193647,-0.45500377
17.442394,23.168324,2555,-0.55501467,4960.100162982941,-1.0,4.190218,19.230927,0.14999999,0.98050505,4156.715,5.721733,-0.82955396,,1.3550354e-07,51100,-0.8126929,1.8625146e-10,,1.626895,17.442394,15.733106,17.19438,-0.47340855
17.442394,23.154413,2556,-0.55483854,4962.814039707184,-0.8367347,2.8576365,19.230927,0.14999999,1.0065062,4156.7305,2.954812,-0.82994527,,4.798862e-05,51120,-0.80972093,1.8610574e-10,,1.6262646,17.442394,15.733736,17.343632,-0.08465808
17.442394,23.154156,2557,-0.5546513,4967.082222223282,-0.8367347,2.841861,19.230927,0.14999999,1.0067445,4156.758,2.9525552,-0.8303364,,4.8007387e-05,51140,-0.6347182,1.859602e-10,,1.625638,17.442394,15.734363,17.336525,-0.0824942
17.442394,23.155865,2558,-0.55446476,4970.683474779129,-0.63265306,2.8913612,19.230927,0.14999999,1.002724,4156.707,2.8973403,-0.8307274,,0.013938913,51160,-0.5811774,1.8581485e-10,,1.6249828,17.442394,15.735018,17.407032,-0.08364065
