LQGmu1_higher,LQGmu1_actor,Regret/t,ReturnMean,LQGsigma_higher,Iteration,ReturnLastEpisode,Regret
0.2244898,-0.18934993,1.8935704627853969,0.8868365560329473,0.14999999,31,16.62029160600105,58.7006843463473
0.26530612,0.15042362,2.0988138943354864,0.8750680106459009,0.14999999,32,8.898639727611737,67.16204461873556
0.30612245,0.37953696,2.325118221674667,0.8620918450874616,0.14999999,33,7.793143303471555,76.72890131526401
0.3469388,0.48230076,2.5618270050562546,0.8485190937467744,0.14999999,34,6.986783143351364,87.10211817191265
0.3877551,0.43608862,2.773969338646866,0.8363549691142852,0.14999999,35,7.373191319272358,97.0889268526403
0.42857143,0.4573164,2.9791223695265043,0.8245916072519205,0.14999999,36,7.200521549686142,107.24840530295415
0.46938777,0.347399,3.1514204572928546,0.814712129742382,0.14999999,37,8.005848383118533,116.60255691983562
0.5102041,0.40370736,3.3247835995943196,0.8047715825920687,0.14999999,38,7.620780135251478,126.34177678458414
0.5510204,0.4601999,3.5006498201118155,0.7946875103146893,0.14999999,39,7.1764338002233385,136.5253429843608
0.59183675,0.49545935,3.6753924949475008,0.7846678615282395,0.14999999,40,6.869643186460788,147.01569979790003
0.63265306,0.64628565,3.8798518302501956,0.7729442757884062,0.14999999,41,5.301774757642007,159.07392504025802
0.67346936,0.6778342,4.083630684314435,0.761259708468209,0.14999999,42,4.921436299051771,171.51248874120625
0.71428573,0.61457086,4.26061950837941,0.7511112667213642,0.14999999,43,5.6658498808916224,183.20663886031463
0.75510204,0.74432063,4.466047358324873,0.7393321468850417,0.14999999,44,4.060555094020187,196.50608376629444
0.79591835,0.9199529,4.721484900171428,0.7246854988433815,0.14999999,45,1.3992632585801634,212.46682050771426
0.8367347,0.86404186,4.946074199836116,0.7118076720277458,0.14999999,46,2.3074073152529198,227.51941319246134
0.877551,0.8237492,5.147932728731463,0.700233215095673,0.14999999,47,2.9265749420825786,241.95283825037876
0.9183673,0.9389525,5.379898685822783,0.6869324148037396,0.14999999,48,1.0777013308851768,258.2351369194936
0.9591837,0.9997027,5.624280080661894,0.6729197201455337,0.14999999,49,0.0054129670607765586,275.5897239524328
1.0,0.90836406,5.827151002293116,0.6612872131712665,0.14999999,50,1.5921738377769834,291.3575501146558
-0.71428573,-0.6984622,5.7121579537085605,0.6678808512781789,0.14999999,51,17.39749447551922,291.32005563913657
-0.5102041,-0.39697093,5.602560947608536,0.6741650832793271,0.14999999,52,17.346886363492718,291.33316927564385
-0.59183675,-0.74447834,5.496451086485893,0.6802493643070018,0.14999999,53,17.381261691891538,291.3119075837523
-0.42857143,-0.48450115,5.394955896939416,0.6860690426066851,0.14999999,54,17.344289149023865,291.32761843472844
-0.75510204,-0.7911781,5.2969116152874065,0.6916908477472818,0.14999999,55,17.357479593921088,291.33013884080736
-0.63265306,-0.7860259,5.202394813843216,0.6971103891144946,0.14999999,56,17.356029265587242,291.3341095752201
-0.26530612,-0.31477553,5.11439104505517,0.7021564767743597,0.14999999,57,17.17382000707543,291.5202895681447
-0.67346936,-0.37407038,5.028557630786787,0.7070781175007579,0.14999999,58,17.22394698251099,291.6563425856337
-0.79591835,-0.7665449,4.943186026017833,0.711973278324666,0.14999999,59,17.368367050581575,291.6479755350521
-0.18367347,-0.3399065,4.863113628137154,0.7165645855425946,0.14999999,60,17.221157846822905,291.78681768822923
-0.2244898,-0.13837706,4.799034462366965,0.720238849634922,0.14999999,61,16.405715483844382,292.74110220438484
-1.0,-1.0808958,4.724335453490974,0.7245220496851509,0.14999999,62,17.19230408794446,292.9087981164404
