LQGsigma_higher,ReturnLastEpisode,LQGmu1_actor,Iteration,LQGmu1_higher,Regret,Regret/t,ReturnMean
0.14999999,17.34270546528802,-0.5014012,2535,-0.42857143,5333.586350092519,2.1039788363284098,0.8747718557151142
0.14999999,17.337634739093808,-0.4806971,2536,-0.30612245,5333.608715353425,2.103158010786051,0.8748189213998825
0.14999999,17.395885285291214,-0.6093927,2537,-0.5510204,5333.572830068134,2.102314871922796,0.8748672665181882
0.14999999,17.415351446461727,-0.6827838,2538,-0.46938777,5333.517478621672,2.1014647275893115,0.874916013326301
0.14999999,17.30781667424167,-0.86242557,2539,-0.79591835,5333.56966194743,2.100657606123446,0.8749622932268666
0.14999999,17.06858127923269,-0.2826899,2540,-0.3877551,5333.861080668197,2.099945307349684,0.8750031360464631
0.14999999,17.40014383429622,-0.54425186,2541,-0.5102041,5333.820936833901,2.099103084153444,0.8750514286609263
0.14999999,17.37968479912861,-0.6876836,2542,-0.67346936,5333.801252034773,2.098269572004238,0.8750992217887478
0.14999999,17.28679776492173,-0.9009179,2543,-0.877551,5333.874454269851,2.0974732419464615,0.8751448829159139
0.14999999,17.38984360465313,-0.57011306,2544,-0.71428573,5333.844610665198,2.096637032494182,0.8751928307056089
0.14999999,17.28250794310032,-0.91150963,2545,-0.9591837,5333.922102722097,2.095843655293555,0.8752383225175714
0.14999999,17.281929240904553,-0.9014172,2546,-0.9183673,5334.000173481193,2.095051128625763,0.8752837655604494
0.14999999,17.20494156721095,-0.9941517,2547,-0.8367347,5334.155231913982,2.0942894510851913,0.8753274397313537
0.14999999,17.379878444650778,-0.69282997,2548,-0.59183675,5334.135353469331,2.093459714862375,0.8753750163496345
0.14999999,17.34165012528798,-0.67751044,2549,-0.75510204,5334.153703344043,2.0926456270474865,0.8754216956968184
0.14999999,17.200032075877647,-1.0484686,2550,-1.0,5334.313671268165,2.09188771422281,0.8754651540009856
0.14999999,17.294080074367514,-0.31864437,2551,-0.26530612,5334.379591193798,2.091093528496197,0.8755106921733831
0.14999999,6.771756793204529,0.50619286,2552,0.3877551,5344.967834400593,2.094423132602113,0.8753197745067594
0.14999999,17.33933169842363,-0.82133573,2553,-0.63265306,5344.98850270217,2.0936108510388447,0.8753663502844699
0.14999999,17.197297633431518,-0.29616326,2554,-0.3469388,5345.151205068739,2.092854817959569,0.8754097008050705
0.14999999,16.915840814938154,-0.23760834,2555,-0.2244898,5345.595364253801,2.092209535911468,0.8754467009225074
0.14999999,7.936201373636031,0.35823968,2556,0.46938777,5355.019162880165,2.095077919749673,0.8752822293721516
0.14999999,17.34949279871261,-0.4783346,2557,-0.42857143,5355.029670081452,2.094262678952465,0.8753289748307072
0.14999999,9.191714708558628,0.014160678,2558,-0.06122449,5363.197955372893,2.0966371991293564,0.8751928211508394
0.14999999,17.34755239633982,-0.5231065,2559,-0.5510204,5363.210402976553,2.095822744422256,0.8752395215354208
0.14999999,17.12057015753961,-0.25727424,2560,-0.30612245,5363.449832819014,2.095097590944927,0.8752811014366438
0.14999999,8.41402892453497,0.27541602,2561,0.26530612,5372.395803894479,2.0977726684476687,0.8751277139651564
0.14999999,17.117084375917855,-0.27644056,2562,-0.18367347,5372.638719518562,2.097048680530274,0.8751692270338144
0.14999999,17.33604912274329,-0.4325276,2563,-0.46938777,5372.662670395818,2.096239824578938,0.8752156063888221
0.14999999,16.308824261443053,-0.14125006,2564,-0.14285715,5373.713846134375,2.0958322332817376,0.8752389774494416
0.14999999,9.055507546248062,0.07347008,2565,-0.020408163,5382.018338588126,2.0982527635821158,0.8751001855744197
0.14999999,9.022846376893378,0.09479007,2566,0.3469388,5390.3554922112335,2.1006841357019614,0.8749607720354378
0.14999999,17.3679621527689,-0.75461155,2567,-0.79591835,5390.347530058464,2.0998626918809755,0.8750078731719623
0.14999999,17.341253949401988,-0.4956412,2568,-0.5102041,5390.366276109062,2.0990522882044633,0.8750543412726798
0.14999999,17.367379258694413,-0.6226762,2569,-0.3877551,5390.358896850367,2.0982323459908008,0.8751013563078667
0.14999999,4.166606007759447,0.7364545,2570,0.75510204,5403.552290842608,2.1025495295107426,0.8748538113812646
0.14999999,17.347766836169836,-0.41383624,2571,-0.67346936,5403.564524006439,2.1017364931958142,0.8749004304360197
0.14999999,17.394643084145596,-0.5803265,2572,-0.71428573,5403.529880922293,2.100905863500114,0.8749480582855438
0.14999999,17.109061580813457,-0.2933739,2573,-0.10204082,5403.780819341479,2.1001868711004583,0.8749892849139644
0.14999999,17.227267850037222,-0.97033614,2574,-0.877551,5403.913551491442,2.0994225141769394,0.8750331127192122
0.14999999,17.346155190658912,-0.7879163,2575,-0.9183673,5403.927396300784,2.098612581087683,0.8750795538367153
0.14999999,17.373172158021966,-0.56489456,2576,-0.59183675,5403.914224142762,2.097792788875296,0.875126560270912
0.14999999,17.185694980823943,-1.2184436,2577,-0.9591837,5404.088529161938,2.097046383066332,0.8751693587691322
0.14999999,17.351468899045543,-0.8106177,2578,-0.8367347,5404.097060262892,2.0962362530112073,0.8752158111805499
0.14999999,17.364887304498467,-0.7308147,2579,-0.75510204,5404.092172958393,2.095421548258392,0.8752625259026151
0.14999999,8.802109222952959,0.18228985,2580,0.14285715,5412.65006373544,2.0979263812928064,0.875118900155229
0.14999999,17.3900139075968,-0.7188567,2581,-0.63265306,5412.620049827843,2.0971019177945927,0.8751661744383835
0.14999999,17.32016711284628,-0.83843875,2582,-1.0,5412.6598827149965,2.096305144351277,0.8752118609890323
0.14999999,11.163767064233488,-0.01592791,2583,-0.26530612,5418.856115650763,2.0978924179832608,0.8751208475927028
0.14999999,17.325770900417826,-0.43460745,2584,-0.3469388,5418.890344750345,2.0970937866680903,0.8751666406727011
0.14999999,16.64649404780238,-0.18177564,2585,-0.42857143,5419.603850702543,2.0965585495947945,0.875197330871858
0.14999999,17.32308006984892,-0.45082808,2586,-0.5510204,5419.6407706326945,2.095762092278691,0.8752429992959466
0.14999999,17.0173819261853,-0.26354256,2587,-0.2244898,5419.983388706509,2.095084417745075,0.8752818567806723
0.14999999,17.15435829571322,-0.31376892,2588,-0.46938777,5420.189030410796,2.0943543394168453,0.8753237190701351
0.14999999,17.28032472202566,-0.9159509,2589,-0.79591835,5420.26870568877,2.093576170602074,0.8753683388416242
0.14999999,17.319934250401875,-0.38558203,2590,-0.5102041,5420.308771438368,2.0927833094356636,0.875413801064469
0.14999999,15.751158413695242,-0.10921931,2591,-0.30612245,5421.917613024673,2.0925965314645594,0.8754245108105183
0.14999999,10.326455842207697,-0.017556816,2592,-0.18367347,5428.951157182466,2.0945027612586675,0.875315208643425
0.14999999,17.34609019518252,-0.51623625,2593,-0.67346936,5428.9650669872835,2.0937003729222075,0.875361217148956
0.14999999,17.30448736915737,-0.36220545,2594,-0.3877551,5429.020579618126,2.092914641333125,0.8754062705657611
0.14999999,9.053785820223911,0.074745946,2595,0.020408163,5437.326793797903,2.0953089764153767,0.8752689807101275
0.14999999,17.373082403802297,-0.68494034,2596,-0.71428573,5437.3137113941,2.0944968071625962,0.8753155500480162
0.14999999,1.9307172776684016,0.8876608,2597,0.8367347,5452.742994116432,2.099631495616647,0.8750211298384949
0.14999999,17.224468522328948,-0.97106177,2598,-0.877551,5452.878525594103,2.098875490990802,0.8750644787275915
0.14999999,17.360882128090513,-0.7518325,2599,-0.59183675,5452.877643466012,2.098067581171994,0.8751108038318811
0.14999999,17.306688859602644,-0.8697607,2600,-0.9183673,5452.93095460641,2.0972811363870805,0.8751558981429426
0.14999999,17.20240815364045,-1.0587667,2601,-0.8367347,5453.088546452769,2.09653538887073,0.8751986588950269
0.14999999,15.968272767296037,-0.090656444,2602,-0.10204082,5454.480273685474,2.0962645171735104,0.8752141905290418
0.14999999,17.275180718911965,-0.9209964,2603,-0.9591837,5454.565092966562,2.095491776014814,0.8752584990817194
0.14999999,17.403662813207102,-0.6299524,2604,-0.75510204,5454.521430153354,2.094670288077325,0.8753056027478597
0.14999999,17.30788047903732,-0.3801495,2605,-0.63265306,5454.573549674317,2.093886199491101,0.8753505619557855
0.14999999,17.199065385185744,-1.1103431,2606,-1.0,5454.734484289132,2.0931444682613707,0.8753930924162058
0.14999999,16.151050720931494,-0.116475806,2607,-0.14285715,5455.9434335682,2.092805306316916,0.8754125397754061
0.14999999,1.573564284967253,0.90948844,2608,1.0,5471.729869283233,2.098055931473632,0.8751114718191724
0.14999999,17.344363429062142,-0.50299555,2609,-0.3469388,5471.745505854171,2.097257763838318,0.875157238312023
0.14999999,17.08899187069937,-0.27614048,2610,-0.5510204,5472.016513983472,2.0965580513346636,0.8751973594418195
0.14999999,17.239379165487907,-0.32490778,2611,-0.42857143,5472.137134817984,2.095801277218684,0.875240752453057
0.14999999,17.38259283163524,-0.6184208,2612,-0.79591835,5472.114541986349,2.0949902534404092,0.8752872561100681
0.14999999,17.41965466619491,-0.6146487,2613,-0.46938777,5472.054887320154,2.0941656667891904,0.8753345374547483
0.14999999,17.38264118781752,-0.6722613,2614,-0.5102041,5472.032246132337,2.093355870746877,0.8753809707140553
0.14999999,17.21667376429031,-0.30712634,2615,-0.2244898,5472.175572368046,2.0926101615174173,0.8754237292707903
0.14999999,17.359123663175467,-0.64147663,2616,-0.67346936,5472.17644870487,2.0918105690767854,0.8754695774611935
0.14999999,17.30860465892137,-0.87226087,2617,-0.71428573,5472.227844045949,2.091030891878467,0.8755142837225649
0.14999999,16.899150612262332,-0.22765587,2618,-0.3877551,5472.688693433686,2.0904082098677184,0.8755499879663005
0.14999999,17.406604116956526,-0.61009336,2619,-0.59183675,5472.64208931673,2.0895922448708397,0.8755967749500664
0.14999999,17.343684148991482,-0.8081056,2620,-0.877551,5472.658405167738,2.0888009180029536,0.8756421491970783
0.14999999,17.19789246055865,-1.0291744,2621,-0.9183673,5472.82051270718,2.088065819422808,0.8756842993450223
0.14999999,17.38585710099745,-0.71116,2622,-0.75510204,5472.7946556061825,2.0872595940527012,0.8757305278639506
0.14999999,17.378067359567012,-0.7559094,2623,-0.8367347,5472.776588246616,2.0864569532011497,0.8757765508485578
0.14999999,17.263903372468754,-0.9284037,2624,-0.9591837,5472.872684874147,2.0856984317355742,0.8758200440518592
0.14999999,17.373834220338246,-0.555404,2625,-0.63265306,5472.858850653809,2.0848986097728797,0.8758659054029311
0.14999999,17.234506530998143,-0.95561445,2626,-1.0,5472.98434412281,2.0841524539690823,0.8759086895659929
0.14999999,17.328202071638326,-0.46457118,2627,-0.3469388,5473.016142051172,2.0833711998672144,0.8759534862461459
0.14999999,17.314548637462863,-0.45412216,2628,-0.30612245,5473.0615934137095,2.0825957356977587,0.8759979509347616
0.14999999,17.351427275610853,-0.41438168,2629,-0.5510204,5473.070166138099,2.0818068338296305,0.8760431861336221
0.14999999,17.20528245106519,-0.99820226,2630,-0.79591835,5473.224883687034,2.0810741002612296,0.8760852006730947
0.14999999,17.362317241568746,-0.5954025,2631,-0.46938777,5473.222566445465,2.080282237341492,0.8761306056570246
0.14999999,17.306749647363308,-0.44208276,2632,-0.42857143,5473.275816798102,2.079512088449127,0.8761747655705776
0.14999999,17.369386135630933,-0.4784273,2633,-0.5102041,5473.266430662471,2.0787187355345504,0.8762202559899913
0.14999999,17.368653876515324,-0.6399585,2634,-0.67346936,5473.257776785956,2.0779262630166877,0.8762656959279421
0.14999999,17.401718551622018,-0.48711765,2635,-0.71428573,5473.216058234334,2.077121843732195,0.8763118208869153
0.14999999,15.762334109736482,-0.10683977,2636,-0.2244898,5474.813724124598,2.076939956041198,0.8763222502269954
0.14999999,17.314250964694075,-0.43812487,2637,-0.59183675,5474.859473159903,2.076169690238871,0.8763664168441013
0.14999999,8.937937702985325,0.13531819,2638,-0.10204082,5483.2815354569175,2.07857525983962,0.8762284828073611
0.14999999,16.877682970631923,-0.23187818,2639,-0.14285715,5483.763852486286,2.0779703874521736,0.8762631658571
0.14999999,17.387291919567957,-0.70954293,2640,-0.877551,5483.736560566718,2.0771729396086056,0.876308891077488
0.14999999,17.406423712269305,-0.6531245,2641,-0.75510204,5483.690136854449,2.0763688515162624,0.8763549970460858
0.14999999,17.25065099612717,-0.94062585,2642,-0.8367347,5483.7994858583215,2.0756243322703716,0.8763976873698179
0.14999999,17.276658297763575,-0.9063101,2643,-0.9183673,5483.882827560558,2.0748705363452737,0.8764409096132295
0.14999999,17.3196077792807,-0.82692766,2644,-0.9591837,5483.923219781278,2.0741010664830855,0.876485030591566
0.14999999,16.650991656241583,-0.17995499,2645,-0.3877551,5484.632228125037,2.073584963374305,0.8765146236597301
0.14999999,17.392784396185668,-0.6313952,2646,-0.63265306,5484.599443728851,2.0727889054152877,0.876560269184903
0.14999999,17.20132836235145,-1.1028045,2647,-1.0,5484.7581153665,2.072065778377975,0.8766017328911709
0.14999999,10.92732789216616,-0.005615145,2648,-0.3469388,5491.190787474334,2.073712533034114,0.8765073088856584
0.14999999,16.991280691570882,-0.26157638,2649,-0.30612245,5491.559506782763,2.073068896482734,0.8765442146512192
0.14999999,17.38981174627268,-0.63009363,2650,-0.5510204,5491.52969503649,2.0722753566175434,0.8765897157902783
0.14999999,17.37695483561747,-0.4636363,2651,-0.46938777,5491.512740200873,2.0714872652587224,0.8766349045149814
0.14999999,9.040112559791734,0.08419468,2652,0.06122449,5499.832627641081,2.073843373921976,0.8764998065411709
0.14999999,17.255668452047985,-0.9319811,2653,-0.79591835,5499.936959189033,2.073101002332843,0.876542373719447
0.14999999,17.315883864832607,-0.45412382,2654,-0.42857143,5499.9810753242,2.072336501629314,0.8765862097689613
0.14999999,17.185704675706997,-0.2846275,2655,-0.5102041,5500.155370648493,2.071621608530506,0.8766272013457278
0.14999999,17.300619324851386,-0.42296362,2656,-0.26530612,5500.214751323641,2.070863987697154,0.8766706429072731
0.14999999,17.224113225786983,-0.3542546,2657,-0.67346936,5500.350638097854,2.070135731312704,0.8767124007274825
0.14999999,17.40499696450696,-0.66160434,2658,-0.71428573,5500.305641133347,2.0693399703285733,0.8767580292242789
0.14999999,17.395969202205777,-0.5989613,2659,-0.59183675,5500.269671931142,2.06854820305797,0.8768034287237402
0.14999999,17.369051523871917,-0.77051365,2660,-0.877551,5500.26062040727,2.0677671505290487,0.8768482138458112
0.14999999,8.783625298460992,0.1877758,2661,0.18367347,5508.836995108809,2.0702130759522017,0.8767079658284286
0.14999999,17.29378549641632,-0.88546765,2662,-0.75510204,5508.903209612393,2.069460259057999,0.8767511319347475
0.14999999,17.18976223209357,-1.0844038,2663,-0.8367347,5509.0734473802995,2.068747069988847,0.8767920258033916
0.14999999,17.363111786750157,-0.67416096,2664,-0.9183673,5509.070335593549,2.0679693451927736,0.876836620115093
0.14999999,17.373942403761983,-0.75454885,2665,-0.63265306,5509.056393189788,2.0671881400336916,0.8768814139888936
0.14999999,17.366193814467543,-0.72825587,2666,-0.9591837,5509.0501993753205,2.0664104273725883,0.8769260076047826
0.14999999,8.114961201219266,0.32969952,2667,0.2244898,5518.2952381741015,2.0691020765557187,0.8767716699222636
0.14999999,6.22267196997793,0.5626183,2668,0.30612245,5529.432566204124,2.0725009618456234,0.8765767797106865
0.14999999,17.212503693061127,-0.9884003,2669,-1.0,5529.580062511062,2.0717797161899822,0.876618135539565
0.14999999,12.21650348650042,-0.013610303,2670,-0.14285715,5534.723559024562,2.0729301719193116,0.8765521690413236
0.14999999,17.373569828860003,-0.5132692,2671,-0.3877551,5534.709989195701,2.0721490038171853,0.8765969607902987
0.14999999,17.39878496038185,-0.6355957,2672,-0.5510204,5534.671204235319,2.071358983621003,0.8766422601134742
0.14999999,17.264777283903623,-0.40624774,2673,-0.46938777,5534.766426951415,2.0706196883469565,0.8766846508975366
0.14999999,17.289234855607326,-0.37724578,2674,-0.30612245,5534.837192095808,2.0698717995870637,0.876727534427347
0.14999999,17.38849304139347,-0.51778615,2675,-0.2244898,5534.808699054414,2.0690873641324914,0.8767725135245127
0.14999999,17.350278960119887,-0.8009244,2676,-0.79591835,5534.818420094294,2.0683177952519785,0.8768166401805054
0.14999999,17.387249664428374,-0.45667553,2677,-0.42857143,5534.791170429866,2.0675349908217653,0.8768615257556325
0.14999999,3.789903014301796,0.7640288,2678,0.5510204,5548.361267415564,2.071830196943825,0.8766152410009274
0.14999999,17.358953206418427,-0.47314838,2679,-0.5102041,5548.362314209146,2.071057228148244,0.8766595626061785
0.14999999,17.387651602848216,-0.6657855,2680,-0.67346936,5548.334662606298,2.0702741278381707,0.8767044651468937
0.14999999,17.391674661208484,-0.6746017,2681,-0.71428573,5548.302987945089,2.0694901111320734,0.8767494202332524
0.14999999,17.286215060429804,-0.3858827,2682,-0.26530612,5548.376772884659,2.0687460003298503,0.8767920871370497
0.14999999,17.407884935587127,-0.5212474,2683,-0.59183675,5548.328887949072,2.067957095769315,0.8768373224902916
0.14999999,2.756100678131061,0.8350369,2684,0.67346936,5562.932787270941,2.072627715078592,0.8765695117500808
0.14999999,0.47369270239316735,0.9736388,2685,0.9183673,5579.819094568547,2.07814491417823,0.876253158590698
0.14999999,17.19448562206797,-1.0909597,2686,-0.877551,5579.984608946479,2.0774328402630227,0.8762939885170286
0.14999999,17.34322999218768,-0.8175428,2687,-0.75510204,5580.001378954292,2.07666593932054,0.8763379621949232
0.14999999,17.21875434718906,-0.9796318,2688,-0.9183673,5580.142624607102,2.075945916892523,0.8763792478846032
0.14999999,17.356836145726774,-0.7471424,2689,-0.63265306,5580.145788461376,2.0751750793831816,0.8764234472830745
0.14999999,17.35965405172688,-0.7348304,2690,-0.8367347,5580.146134409649,2.074403767438531,0.8764676738854054
0.14999999,17.335410592510893,-0.8294545,2691,-0.9591837,5580.1707238171375,2.0736420378361715,0.876511351041504
0.14999999,17.202202098883287,-1.018924,2692,-1.0,5580.328521718254,2.0729303572504656,0.8765521584145376
0.14999999,17.364897543432473,-0.5443313,2693,-0.3877551,5580.323624174821,2.0721587910043895,0.8765963995983722
0.14999999,17.406404660452623,-0.61202705,2694,-0.5510204,5580.277219514368,2.0713723903171375,0.8766414913808981
0.14999999,17.13117531198186,-0.3098776,2695,-0.18367347,5580.506044202386,2.070688699147453,0.8766806938562242
0.14999999,17.284542170359547,-0.4215982,2696,-0.46938777,5580.581502032026,2.069948628350158,0.8767231291083626
0.14999999,17.401687117479643,-0.67077255,2697,-0.79591835,5580.539814914547,2.06916567108437,0.8767680234469972
0.14999999,17.378147779093606,-0.49086517,2698,-0.42857143,5580.521667135453,2.0683920189530958,0.8768123842343408
0.14999999,17.388528511804754,-0.73362315,2699,-0.5102041,5580.4931386236485,2.067615093969488,0.8768569326852358
0.14999999,15.45328077742665,-0.0930385,2700,-0.30612245,5582.3998578462215,2.067555502906008,0.8768603496040133
0.14999999,16.549858537476638,-0.16238138,2701,-0.2244898,5583.209999308745,2.067089966423082,0.8768870432096857
0.14999999,17.35509426799127,-0.8006802,2702,-0.67346936,5583.214905040753,2.0663267598226325,0.8769308050560416
0.14999999,17.380207900547347,-0.6670023,2703,-0.71428573,5583.194697140206,2.065554826910916,0.8769750672642823
0.14999999,17.32295124462099,-0.81811184,2704,-0.59183675,5583.231745895585,2.0648046397542843,0.8770180825828965
0.14999999,17.392249386950976,-0.4781451,2705,-0.26530612,5583.199496508634,2.064029388727776,0.8770625350500126
0.14999999,17.28098301276273,-0.89813244,2706,-0.75510204,5583.278513495871,2.0632958290819925,0.8771045969563076
0.14999999,17.202420529601667,-1.2086314,2707,-0.877551,5583.43609296627,2.0625918333824416,0.8771449636821993
0.14999999,17.36398627998853,-0.5771904,2708,-0.63265306,5583.432106686281,2.061828695231271,0.8771887216037114
0.14999999,17.267577012436185,-0.9284471,2709,-0.8367347,5583.524529673845,2.061101708997359,0.877230406594188
0.14999999,17.27135171023252,-0.91573966,2710,-0.9183673,5583.6131779636125,2.0603738664072373,0.8772721406876582
0.14999999,17.199513685070112,-1.3988504,2711,-0.9591837,5583.773664278542,2.059673059490425,0.877312324570503
0.14999999,16.476592905985044,-0.17521814,2712,-0.06122449,5584.657071372557,2.059239333101975,0.8773371942028684
0.14999999,9.14768634480825,0.021836355,2713,0.10204082,5592.869385027749,2.0615073295347397,0.877207148535852
0.14999999,6.8388924916594656,0.49885613,2714,0.42857143,5603.390492536089,2.0646243524451324,0.8770284201579626
0.14999999,17.19601718368666,-0.99864596,2715,-1.0,5603.554475352403,2.0639243003139605,0.8770685607618142
0.14999999,16.931337934721526,-0.23918179,2716,-0.3877551,5603.983137417681,2.063322215544065,0.8771030839710973
0.14999999,17.32253582128006,-0.81885314,2717,-0.5510204,5604.020601596401,2.0625765924167836,0.8771458375907809
0.14999999,17.33821051757069,-0.49428165,2718,-0.3469388,5604.04239107883,2.061825750948797,0.877188890427248
0.14999999,17.32168465790259,-0.4225565,2719,-0.46938777,5604.0807064209275,2.061081539691404,0.8772315630910893
0.14999999,17.3792894283294,-0.5991403,2720,-0.79591835,5604.061416992598,2.0603166974237492,0.8772754187257025
0.14999999,17.3662875954343,-0.73561245,2721,-0.42857143,5604.055129397164,2.059557195662317,0.8773189681386286
0.14999999,17.395288876283317,-0.58113706,2722,-0.5102041,5604.01984052088,2.0587875975462455,0.8773630964709722
0.14999999,16.123460331324964,-0.13049479,2723,-0.18367347,5605.256380189555,2.0584856335620842,0.8773804109196052
0.14999999,17.200526501782424,-1.0314564,2724,-0.71428573,5605.415853687772,2.057788492543235,0.8774203846018787
0.14999999,17.335184421911766,-0.78894746,2725,-0.67346936,5605.44066926586,2.057042447437013,0.8774631624176024
0.14999999,16.54871503366526,-0.17177527,2726,-0.020408163,5606.251954232195,2.0565854564314727,0.8774893660303054
0.14999999,6.582038799060994,0.52637315,2727,0.59183675,5617.029915433134,2.0597836140202177,0.8773059854346205
0.14999999,17.387200566239013,-0.55418825,2728,-0.59183675,5617.002714866895,2.05901859049373,0.8773498514625154
0.14999999,17.355848849660184,-0.68098295,2729,-0.75510204,5617.006866017235,2.0582656159828634,0.8773930266064871
0.14999999,17.356035739718855,-0.46670455,2730,-0.63265306,5617.010830277516,2.057513124643779,0.8774361740456548
0.14999999,17.242015441612526,-0.39345485,2731,-0.26530612,5617.1288148359035,2.056802934762323,0.8774768959425273
0.14999999,17.25526166142555,-0.94028914,2732,-0.877551,5617.233553174478,2.0560884162424884,0.8775178660411417
0.14999999,17.303604464615944,-0.8649932,2733,-0.8367347,5617.289948709862,2.055356732056298,0.8775598204096159
0.14999999,17.19745494109188,-1.1140399,2734,-0.9183673,5617.45249376877,2.0546644088400767,0.8775995178417387
0.14999999,17.377470822252974,-0.728165,2735,-0.9591837,5617.435022946517,2.0539067725581415,0.8776429602890974
0.14999999,17.20411659368957,-0.3318398,2736,-0.2244898,5617.590906352828,2.053213050567554,0.8776827379261724
0.14999999,17.411886408489664,-0.6288792,2737,-0.5510204,5617.539019944338,2.0524439239840477,0.8777268392210981
0.14999999,17.20078475350334,-1.2167553,2738,-1.0,5617.698235190835,2.051752459894388,0.8777664873913769
0.14999999,17.29431766389913,-0.41319212,2739,-0.30612245,5617.763917526935,2.05102735214565,0.8778080646705475
0.14999999,16.325103820145145,-0.1500574,2740,-0.3469388,5618.79881370679,2.050656501352843,0.8778293290508691
0.14999999,6.356154569757713,0.54943466,2741,0.71428573,5629.802659137032,2.0539228964381726,0.877642035754692
0.14999999,17.369181968672542,-0.4187148,2742,-0.3877551,5629.7934771683595,2.053170487661692,0.8776851784597655
0.14999999,17.303424115985525,-0.87191683,2743,-0.79591835,5629.850053052374,2.0524426004565712,0.8777269151114352
0.14999999,17.344079794031067,-0.44649646,2744,-0.46938777,5629.865973258343,2.0517004275722823,0.8777694708960848
0.14999999,17.222443796566733,-0.32870978,2745,-0.42857143,5630.003529461776,2.0510031072720496,0.877809454858254
0.14999999,13.192931763973089,-0.0155469775,2746,-0.06122449,5634.170597697804,2.0517737063721064,0.8777652691300398
0.14999999,17.389041200930652,-0.62376523,2747,-0.5102041,5634.141556496873,2.051016220057107,0.877808702978377
0.14999999,17.413291168784887,-0.5948642,2748,-0.67346936,5634.088265328088,2.0502504604541802,0.8778526112124897
0.14999999,17.37733344062687,-0.5436986,2749,-0.71428573,5634.070931887461,2.0494983382639,0.8778957374848683
0.14999999,17.34921785469783,-0.51790124,2750,-0.59183675,5634.081714032763,2.0487569869210045,0.8779382461627865
0.14999999,17.39911315010868,-0.66262215,2751,-0.75510204,5634.042600882654,2.047998037398275,0.8779817639106495
0.14999999,17.377294001589238,-0.6154398,2752,-0.63265306,5634.025306881065,2.047247567907364,0.8780247954181558
0.14999999,17.33975877755188,-0.7940979,2753,-0.877551,5634.045548103513,2.046511277916278,0.8780670138809475
0.14999999,17.136527129610997,-0.31405732,2754,-0.14285715,5634.269020973902,2.045849317710204,0.8781049703147821
0.14999999,17.336490170102067,-0.83311707,2755,-0.8367347,5634.2925308038,2.045115256190127,0.8781470609982726
0.14999999,17.193937841450357,-1.013967,2756,-0.9591837,5634.45859296235,2.0444334517279934,0.8781861552908262
0.14999999,17.216579911307043,-0.98239195,2757,-0.9183673,5634.602013051043,2.0437439292894606,0.878225692127898
0.14999999,17.248675893360904,-0.3173166,2758,-0.26530612,5634.713337157682,2.0430432694552874,0.8782658675771052
0.14999999,8.94237226057101,0.13350636,2759,-0.020408163,5643.130964897111,2.0453537386361402,0.878133386546093
0.14999999,17.36890586793043,-0.4947613,2760,-0.2244898,5643.1220590291805,2.044609441677239,0.8781760641240115
0.14999999,17.384710333891938,-0.5492618,2761,-0.5510204,5643.097348695289,2.0438599596868126,0.8782190390087838
0.14999999,17.286254378200553,-0.901759,2762,-1.0,5643.171094317088,2.0431466670228415,0.8782599388174976
0.14999999,17.35776732814866,-0.46970132,2763,-0.18367347,5643.17332698894,2.0424080083202822,0.8783022931009014
0.14999999,16.845530956494944,-0.1756712,2764,-0.30612245,5643.6877960324455,2.041855208405371,0.8783339903437288
0.14999999,17.376068318383815,-0.64628196,2765,-0.79591835,5643.6717277140615,2.0411109322654832,0.8783766667278966
0.14999999,17.098258319164284,-0.27165335,2766,-0.3877551,5643.933469394898,2.0404676317407437,0.8784135532258748
0.14999999,17.221586495207173,-0.3041302,2767,-0.46938777,5644.0718828996905,2.039780225117344,0.8784529687432716
0.14999999,16.555733210581256,-0.1889698,2768,0.020408163,5644.876149689109,2.0393338691073373,0.878478562551185
0.14999999,17.354092815857292,-0.42382115,2769,-0.5102041,5644.882056873252,2.038599514941586,0.8785206700148175
0.14999999,17.30648903811894,-0.8709751,2770,-0.67346936,5644.935567835133,2.0378828764747774,0.8785617616700244
0.14999999,17.238072509326315,-0.35070518,2771,-0.42857143,5645.0574953258065,2.037191445444174,0.8786014079447149
0.14999999,17.33174700083754,-0.8323725,2772,-0.71428573,5645.085748324969,2.036466720174953,0.8786429632927206
0.14999999,17.381453776960235,-0.6525248,2773,-0.59183675,5645.0642945480095,2.0357245923361016,0.8786855164944896
0.14999999,16.978821612449114,-0.20933084,2774,-0.3469388,5645.44547293556,2.035128144533367,0.8787197164831785
0.14999999,17.3819576439985,-0.5831838,2775,-0.75510204,5645.423515291562,2.0343868523573194,0.8787622217685024
0.14999999,16.96676788900677,-0.2161322,2776,-0.63265306,5645.816747402555,2.033795658286223,0.8787961205111111
0.14999999,17.3751329339485,-0.72237843,2777,-0.877551,5645.801614468606,2.033057837403171,0.8788384267544053
0.14999999,17.27696388412833,-0.9132384,2778,-0.8367347,5645.884650584478,2.0323558857395527,0.8788786762764017
0.14999999,17.361292434015862,-0.77349466,2779,-0.9183673,5645.883358150461,2.03162409433266,0.878920636792852
0.14999999,17.198924050894924,-1.0987557,2780,-0.9591837,5646.044434099566,2.030951235287614,0.8789592181601139
0.14999999,17.30510501844319,-0.46275133,2781,-0.26530612,5646.099329081123,2.030240679281238,0.8789999610503878
0.14999999,16.93541020549325,-0.25357264,2782,-0.14285715,5646.5239188756295,2.0296635222414197,0.8790330549173498
