ReturnMin,NumTrainableParams,IWMean,ReturnStepMax,MinEpLen,Regret,ReturnLastEpisode,MountainCar_mu1_higher,MountainCar_std0_higher,ActionIn1,TimeElapsed,ReturnMax,DenMISELogFirst,DenMISELogLast,TimestepsSoFar,ReturnMean,ReturnAbsMax,Regret/t,IWLastEpisode,AvgEpLen,Delta,Bound,DenMISEMeanLog,Iteration,GridSize,NumTrajectories,IWFirstEpisode,MountainCar_mu0_higher,MountainCar_std1_higher,IWMin,IWMax
-147.8668,,0.99667567,762.7667,500,144061.42,-0.36573684,,0.14999999,3.0635202,18381.684292316437,,-2.9733093,-6.5123444,2357000,-29.595215,147.8668,30.560335,,500.0,1.8867066e-11,270.33197,-2.9828684,4714,289,4714,,3.0,0.14999999,,217.62167
-147.8668,,1.016629,762.7667,500,144140.2,-77.81056,3.25,0.14999999,5.720552,18388.678719758987,,-2.9735215,-3.7686667,2357500,-29.605442,147.8668,30.570562,,500.0,1.8859064e-11,270.28513,-2.9830384,4715,289,4715,,2.5,0.14999999,,121.20259
-147.8668,,1.0907617,762.7667,500,144187.77,-46.619934,,0.14999999,0.32895583,18395.592482566833,,-2.9737334,-2.9556205,2358000,-29.609047,147.8668,30.574167,,500.0,1.8851067e-11,270.24008,-2.98303,4716,289,4716,20.52434,0.5,0.14999999,,143.6647
-147.8668,,1.0223696,762.7667,500,144189.42,-0.6850515,1.0,0.14999999,3.0312867,18402.46090745926,,-2.9696028,-3.3239102,2358500,-29.602915,147.8668,30.568035,3.2818043e-21,500.0,1.8843075e-11,270.21893,-2.9830847,4717,289,4717,1.4924121e-24,1.5,0.14999999,,102.336784
-147.8668,,0.9844644,762.7667,500,144216.61,-26.218565,3.25,0.14999999,4.4301248,18409.34137392044,,-2.969815,-2.8420646,2359000,-29.602198,147.8668,30.567318,,500.0,1.8835086e-11,270.15015,-2.983052,4718,289,4718,,1.25,0.14999999,,108.91232
-147.8668,,0.94960874,762.7667,500,144225.16,-7.586612,2.0,0.14999999,3.292416,18416.031395673752,,-2.9700267,-2.7194316,2359500,-29.59753,147.8668,30.56265,2.0660979e-16,500.0,1.8827107e-11,270.14645,-2.983001,4719,289,4719,,1.25,0.14999999,,111.01521
-147.8668,,1.1047041,762.7667,500,144233.14,-7.0207477,2.25,0.14999999,5.0985093,18422.626286506653,,-2.9702387,-2.738135,2360000,-29.59275,147.8668,30.55787,2.6653077e-31,500.0,1.881913e-11,270.14313,-2.98296,4720,289,4720,,3.0,0.14999999,,156.77692
-147.8668,,0.923543,762.7667,500,144279.83,-45.724285,4.0,0.14999999,4.5129285,18429.37206172943,,-2.9704506,-3.03732,2360500,-29.596167,147.8668,30.561287,,500.0,1.8811157e-11,270.138,-2.9829514,4721,289,4721,,0.5,0.14999999,,142.99199
-147.8668,,0.8760293,762.7667,500,144281.5,-0.69760346,,0.14999999,3.5103571,18435.795733690262,,-2.9706624,-2.9989529,2361000,-29.590048,147.8668,30.555168,,500.0,1.880319e-11,270.13876,-2.9829729,4722,289,4722,,3.75,0.14999999,,266.4759
-147.8668,,1.0134382,762.7667,500,144388.14,-105.686066,3.75,0.14999999,6.633953,18442.53388428688,,-2.970874,-4.2346196,2361500,-29.606155,147.8668,30.571276,,500.0,1.879523e-11,270.1225,-2.9832668,4723,289,4723,,2.75,0.14999999,,148.62817
-147.8668,,0.9893029,762.7667,500,144434.73,-45.62167,1.5,0.14999999,5.4866347,18449.07576584816,,-2.9710858,-3.1202166,2362000,-29.609547,147.8668,30.574667,,500.0,1.8787274e-11,270.1127,-2.9832947,4724,289,4724,,3.75,0.14999999,,186.23305
-147.8668,,1.0507731,762.7667,500,144523.0,-87.31079,0.25,0.14999999,2.2540734,18455.68492937088,,-2.9712975,-3.3291252,2362500,-29.62176,147.8668,30.58688,,500.0,1.8779322e-11,270.00146,-2.9833717,4725,289,4725,,2.25,0.14999999,,130.64258
-147.8668,,1.0341331,762.7667,500,144560.58,-36.606415,0.25,0.14999999,2.8421376,18462.577983617783,,-2.9715092,-3.0302746,2363000,-29.623238,147.8668,30.588358,0.036433708,500.0,1.8771375e-11,270.03223,-2.983373,4726,289,4726,,2.75,0.14999999,,150.15738
-147.8668,,0.9881234,762.7667,500,144605.19,-43.639423,2.75,0.14999999,4.745002,18469.261085510254,,-2.9717207,-3.0957053,2363500,-29.626204,147.8668,30.591324,,500.0,1.8763434e-11,270.00278,-2.9833908,4727,289,4727,,1.75,0.14999999,,116.62171
-147.8668,,0.9747403,762.7667,500,144627.78,-21.635757,2.0,0.14999999,2.0456018,18476.11837553978,,-2.9719322,-2.817318,2364000,-29.624512,147.8668,30.589632,1.2373104e-38,500.0,1.8755497e-11,269.8874,-2.9833596,4728,289,4728,5.7508925e-38,,0.14999999,,150.48445
-147.8668,,1.1672789,762.7667,500,144628.77,-0.02903035,4.0,0.14999999,6.092638,18482.926326990128,,-2.9721437,-2.806157,2364500,-29.618254,147.8668,30.583374,,500.0,1.8747566e-11,269.80682,-2.9833293,4729,289,4729,,2.0,0.14999999,,188.9615
-147.8668,,1.0283765,762.7667,500,144665.42,-35.66814,2.0,0.14999999,3.4150872,18489.81489801407,,-2.9723551,-3.0076802,2365000,-29.619535,147.8668,30.584656,1.12279466e-32,500.0,1.873964e-11,269.80063,-2.9833019,4730,289,4730,,1.75,0.14999999,,111.618835
-147.8668,,0.9749475,762.7667,500,144680.06,-13.683078,2.75,0.14999999,5.503783,18496.25060892105,,-2.9725666,-2.7799017,2365500,-29.616165,147.8668,30.581285,3.4088174e-20,500.0,1.8731718e-11,269.79578,-2.9832542,4731,289,4731,,2.75,0.14999999,,145.49083
-147.8668,,1.0226375,762.7667,500,144735.78,-54.74878,2.0,0.14999999,2.4083805,18503.059725046158,,-2.9727778,-3.0152676,2366000,-29.621477,147.8668,30.586597,,500.0,1.8723802e-11,269.7717,-2.9832668,4732,289,4732,2.2182832e-38,0.5,0.14999999,,101.233505
-147.8668,,1.0758704,762.7667,500,144737.17,-0.44076023,,0.14999999,0.15511245,18509.832239627838,,-2.972989,-2.6319172,2366500,-29.61531,147.8668,30.580431,,500.0,1.871589e-11,269.74402,-2.9831898,4733,289,4733,53.214676,,0.14999999,,221.8008
-147.8668,,0.99484074,762.7667,500,144738.22,-0.083169214,2.5,0.14999999,4.055357,18516.546138763428,,-2.96202,-2.9978037,2367000,-29.609072,147.8668,30.574192,,500.0,1.8707985e-11,269.69583,-2.98318,4734,289,4734,,1.75,0.14999999,,114.67501
-147.8668,,0.9901601,762.7667,500,144754.75,-15.555875,2.75,0.14999999,4.884365,18523.417115688324,,-2.9622312,-2.8166237,2367500,-29.606104,147.8668,30.571224,0.002370734,500.0,1.8700083e-11,269.619,-2.9831471,4735,289,4735,,2.25,0.14999999,,127.40489
-147.8668,,0.9466823,762.7667,500,144789.03,-33.307663,1.5,0.14999999,3.9827871,18530.13231730461,,-2.9624422,-2.8695223,2368000,-29.606888,147.8668,30.572008,4.4357174e-14,500.0,1.8692187e-11,269.54,-2.9831269,4736,289,4736,,2.5,0.14999999,,134.68001
-147.8668,,0.9731656,762.7667,500,144827.81,-37.802673,1.0,0.14999999,1.1141796,18536.346958875656,,-2.9626534,-2.9361181,2368500,-29.60862,147.8668,30.57374,,500.0,1.8684295e-11,269.51355,-2.9831295,4737,289,4737,7.755528e-09,,0.14999999,,147.73744
-147.8668,,1.0704702,762.7667,500,144828.8,-0.034045245,2.75,0.14999999,3.7676053,18543.304844856262,,-2.9628644,-2.7929945,2369000,-29.602377,147.8668,30.567497,1.087522e-35,500.0,1.867641e-11,269.48953,-2.983096,4738,289,4738,,1.0,0.14999999,,104.15774
-147.8668,,1.0179347,762.7667,500,144836.34,-6.5793853,3.0,0.14999999,2.9230952,18549.82066988945,,-2.9630754,-2.7115612,2369500,-29.597519,147.8668,30.56264,3.5910375e-10,500.0,1.8668529e-11,269.49002,-2.9830253,4739,289,4739,,,0.14999999,,145.10118
-147.8668,,0.89722824,762.7667,500,144837.33,-0.02773944,1.5,0.14999999,3.462297,18556.266808509827,,-2.9632864,-2.7951965,2370000,-29.591278,147.8668,30.556398,,500.0,1.8660651e-11,269.47638,-2.9829848,4740,289,4740,,1.75,0.14999999,,117.56368
-147.8668,,0.85787225,762.7667,500,144865.5,-27.198624,2.5,0.14999999,5.7494926,18563.354609251022,,-2.9634974,-2.8128474,2370500,-29.590775,147.8668,30.555895,3.604928e-32,500.0,1.865278e-11,269.4663,-2.9829707,4741,289,4741,,3.5,0.14999999,,157.82129
-147.8668,,0.9848265,762.7667,500,144940.62,-74.17262,0.75,0.14999999,2.4242482,18570.2144677639,,-2.9637084,-3.1540194,2371000,-29.600176,147.8668,30.565296,,500.0,1.8644915e-11,269.4247,-2.983038,4742,289,4742,1.1874031e-14,1.25,0.14999999,,109.67058
-147.8668,,1.0047987,762.7667,500,144951.64,-10.038459,0.25,0.14999999,1.5333459,18576.696040391922,,-2.9639192,-2.748465,2371500,-29.596052,147.8668,30.561172,2.9371386e-05,500.0,1.8637052e-11,269.3871,-2.9829926,4743,289,4743,9.787086e-10,1.25,0.14999999,,109.236404
-147.8668,,0.90859497,762.7667,500,144966.0,-13.394074,3.0,0.14999999,3.2942061,18583.62626338005,,-2.96413,-2.8750741,2372000,-29.592636,147.8668,30.557756,,500.0,1.8629197e-11,269.31796,-2.9829712,4744,289,4744,,0.5,0.14999999,,100.55199
-147.8668,,0.96714616,762.7667,500,144967.5,-0.51790416,1.0,0.14999999,1.4926741,18590.639173269272,,-2.9643407,-2.6147141,2372500,-29.586512,147.8668,30.551632,3.4095083e-34,500.0,1.8621346e-11,269.2969,-2.9829128,4745,289,4745,2.9940455e-09,0.5,0.14999999,,100.282646
-147.8668,,1.0312257,762.7667,500,144970.45,-2.001583,2.5,0.14999999,3.2293234,18597.28291964531,,-2.9645514,-2.702793,2373000,-29.5807,147.8668,30.54582,1.8701883e-27,500.0,1.86135e-11,269.27316,-2.9828618,4746,289,4746,,0.75,0.14999999,,104.063614
-147.8668,,0.9359682,762.7667,500,144974.55,-3.1336892,,0.14999999,2.3282447,18604.051311016083,,-2.9647622,-2.6980038,2373500,-29.575127,147.8668,30.540247,,500.0,1.8605659e-11,269.2646,-2.9827971,4747,289,4747,,2.5,0.14999999,,196.422
-147.8668,,1.026452,762.7667,500,145023.33,-47.81667,0.25,0.14999999,1.876551,18610.86545610428,,-2.9649727,-3.8505828,2374000,-29.578968,147.8668,30.544088,4.148469e-05,500.0,1.8597823e-11,269.22595,-2.9829948,4748,289,4748,3.260527e-22,1.75,0.14999999,,120.91442
-147.8668,,0.899718,762.7667,500,145040.48,-16.194597,1.25,0.14999999,2.1232944,18617.360842704773,,-2.9651835,-2.845943,2374500,-29.576147,147.8668,30.541267,1.13786196e-10,500.0,1.858999e-11,269.1649,-2.982961,4749,289,4749,2.156637e-24,1.25,0.14999999,,108.25032
-147.8668,,0.9869963,762.7667,500,145045.1,-3.6393206,2.25,0.14999999,4.6449842,18624.25458407402,,-2.965394,-2.7010362,2375000,-29.57069,147.8668,30.53581,2.7235609e-33,500.0,1.8582164e-11,269.08466,-2.9829247,4750,289,4750,,2.5,0.14999999,,137.42123
-147.8668,,1.0116222,762.7667,500,145095.39,-49.336998,2.75,0.14999999,5.786477,18631.114090681076,,-2.9656045,-2.9658031,2375500,-29.57485,147.8668,30.53997,1.6993812e-07,500.0,1.8574342e-11,269.07755,-2.9829254,4751,289,4751,,3.25,0.14999999,,161.12955
-147.8668,,1.0069373,762.7667,500,145146.5,-50.141396,1.75,0.14999999,3.8714056,18638.03674888611,,-2.9658148,-3.0366602,2376000,-29.579178,147.8668,30.544298,2.4065743e-15,500.0,1.8566525e-11,269.0539,-2.9829361,4752,289,4752,,2.25,0.14999999,,132.28595
-147.8668,,1.0457375,762.7667,500,145176.45,-28.983665,2.0,0.14999999,2.5285692,18644.91721510887,,-2.9660254,-2.8977838,2376500,-29.579052,147.8668,30.544172,1.2283146e-37,500.0,1.8558714e-11,269.04016,-2.9829173,4753,289,4753,1.4233596e-37,0.25,0.14999999,,101.74308
-147.8668,,1.1472238,762.7667,500,145178.06,-0.6354207,3.5,0.14999999,6.0705395,18652.0013525486,,-2.9662356,-2.6313198,2377000,-29.572966,147.8668,30.538086,,500.0,1.8550907e-11,269.0226,-2.9828355,4754,289,4754,,2.5,0.14999999,,136.32854
-147.8668,,1.049992,762.7667,500,145217.8,-38.77688,3.0,0.14999999,4.2195516,18658.815805912018,,-2.966446,-2.9543843,2377500,-29.574902,147.8668,30.540022,6.957006e-18,500.0,1.8543105e-11,268.9461,-2.9828007,4755,289,4755,,1.25,0.14999999,,107.957115
-147.8668,,0.9339989,762.7667,500,145231.02,-12.245173,0.5,0.14999999,1.237947,18665.752917289734,,-2.9666562,-2.7579741,2378000,-29.571259,147.8668,30.536379,,500.0,1.8535309e-11,268.86423,-2.9827433,4756,289,4756,0.063970216,0.5,0.14999999,,99.45163
-147.8668,,0.9964383,762.7667,500,145233.14,-1.1666032,0.75,0.14999999,2.4867425,18671.864881515503,,-2.9668531,-2.677015,2378500,-29.565285,147.8668,30.530405,3.485924e-12,500.0,1.8527515e-11,268.82266,-2.9826944,4757,289,4757,3.964055e-27,1.75,0.14999999,,116.92473
-147.8668,,0.9621535,762.7667,500,145249.03,-14.919092,3.75,0.14999999,4.996025,18678.828285694122,,-2.9670632,-2.781848,2379000,-29.562208,147.8668,30.527328,,500.0,1.851973e-11,268.8078,-2.9826546,4758,289,4758,,1.25,0.14999999,,113.60852
-147.8668,,0.9581445,762.7667,500,145259.42,-9.44164,3.25,0.14999999,6.890481,18685.734256267548,,-2.9672735,-2.7039735,2379500,-29.55798,147.8668,30.5231,,500.0,1.8511945e-11,268.77017,-2.9826052,4759,289,4759,,3.5,0.14999999,,166.47296
-147.8668,,1.0518292,762.7667,500,145341.06,-80.67793,,0.14999999,0.8174195,18692.8239569664,,-2.9674835,-3.1768956,2380000,-29.568718,147.8668,30.533838,,500.0,1.8504169e-11,268.7676,-2.9826553,4760,289,4760,0.196314,0.75,0.14999999,,148.41061
-147.8668,,0.89022595,762.7667,500,145344.38,-2.346875,3.25,0.14999999,4.9748607,18699.76508831978,,-2.9676523,-2.8550603,2380500,-29.563,147.8668,30.52812,,500.0,1.8496395e-11,268.75998,-2.98262,4761,289,4761,,1.75,0.14999999,,113.228004
-147.8668,,0.9805518,762.7667,500,145370.66,-25.314175,1.25,0.14999999,4.9905252,18706.675964593887,,-2.9678624,-2.7992423,2381000,-29.562107,147.8668,30.527227,,500.0,1.8488629e-11,268.75946,-2.9826064,4762,289,4762,,4.0,0.14999999,,284.87704
-147.8668,,0.80638456,762.7667,500,145478.33,-106.71238,1.5,0.14999999,2.2354794,18713.546576976776,,-2.9680724,-3.4493396,2381500,-29.578306,147.8668,30.543427,,500.0,1.8480868e-11,268.74936,-2.9827101,4763,289,4763,2.0280154e-23,0.75,0.14999999,,102.831276
-147.8668,,0.97257346,762.7667,500,145481.92,-2.6219962,1.75,0.14999999,5.027545,18720.586143255234,,-2.9682822,-2.6909819,2382000,-29.572647,147.8668,30.537767,,500.0,1.8473108e-11,268.74335,-2.9826915,4764,289,4764,,3.25,0.14999999,,155.06793
-147.8668,,0.9188621,762.7667,500,145567.67,-84.77604,2.0,0.14999999,6.0074883,18727.468673467636,,-2.9684923,-3.1074228,2382500,-29.584234,147.8668,30.549355,0.00058022805,500.0,1.8465356e-11,268.6631,-2.9827251,4765,289,4765,,4.0,0.14999999,,262.27615
-147.8668,,0.78612536,762.7667,500,145667.53,-98.89173,0.5,0.14999999,4.388338,18733.952857017517,,-2.968702,-3.6165915,2383000,-29.598776,147.8668,30.563896,1.3762062e-18,500.0,1.8457609e-11,268.6639,-2.9828775,4766,289,4766,,4.0,0.14999999,,243.66243
-147.8668,,1.0461816,762.7667,500,145787.05,-118.551575,3.75,0.14999999,4.3326445,18740.40167570114,,-2.968912,-3.334673,2383500,-29.617435,147.8668,30.582556,,500.0,1.8449865e-11,268.66547,-2.9829974,4767,289,4767,,0.75,0.14999999,,107.03489
-147.8668,,0.96562654,762.7667,500,145789.36,-1.3567665,3.25,0.14999999,3.664086,18747.37741136551,,-2.9691217,-2.6986468,2384000,-29.611507,147.8668,30.576628,0.030049572,500.0,1.8442128e-11,268.6095,-2.9829302,4768,289,4768,,0.25,0.14999999,,106.498245
-147.8668,,0.9583342,762.7667,500,145790.78,-0.46185026,2.25,0.14999999,3.5212188,18754.295076608658,,-2.9693313,-2.6112835,2384500,-29.605394,147.8668,30.570515,5.8789625e-17,500.0,1.8434393e-11,268.5749,-2.9828608,4769,289,4769,,1.25,0.14999999,,109.73163
-147.8668,,1.035874,762.7667,500,145804.23,-12.473213,1.0,0.14999999,4.5650167,18761.43482375145,,-2.9695408,-2.7631679,2385000,-29.601805,147.8668,30.566925,,500.0,1.8426665e-11,268.55984,-2.9828238,4770,289,4770,,3.25,0.14999999,,153.03903
-147.8668,,1.0566808,762.7667,500,145872.23,-67.0336,3.75,0.14999999,5.617304,18768.42608833313,,-2.9697506,-3.13982,2385500,-29.60965,147.8668,30.57477,,500.0,1.841894e-11,268.54187,-2.9828517,4771,289,4771,,1.75,0.14999999,,123.341705
-147.8668,,0.9881822,762.7667,500,145898.08,-24.901281,0.5,0.14999999,0.68994075,18775.275371074677,,-2.9699602,-2.885368,2386000,-29.608662,147.8668,30.573782,,500.0,1.841122e-11,268.43668,-2.9828205,4772,289,4772,0.16653217,,0.14999999,,142.48804
-147.8668,,0.89554834,762.7667,500,145899.06,-0.011798261,3.5,0.14999999,3.7057357,18782.205165863037,,-2.9701347,-2.8222446,2386500,-29.60246,147.8668,30.567581,,500.0,1.8403508e-11,268.41953,-2.9827917,4773,289,4773,,,0.14999999,,136.19495
-147.8668,,1.1354879,762.7667,500,145900.34,-0.31290677,1.0,0.14999999,3.620596,18788.75772213936,,-2.9703443,-2.6380596,2387000,-29.596325,147.8668,30.561445,,500.0,1.8395799e-11,268.34653,-2.9827416,4774,289,4774,,2.25,0.14999999,,130.13635
-147.8668,,0.9283167,762.7667,500,145936.95,-35.62919,1.5,0.14999999,2.0414631,18795.72953391075,,-2.9705536,-2.9391787,2387500,-29.597591,147.8668,30.562712,4.273733e-38,500.0,1.8388095e-11,268.34787,-2.982706,4775,289,4775,2.1122826e-21,0.5,0.14999999,,100.30268
-147.8668,,1.2376626,762.7667,500,145938.86,-0.9624731,2.5,0.14999999,2.9698365,18802.647442817688,,-2.9707632,-2.6609151,2388000,-29.591595,147.8668,30.556715,3.5103444e-08,500.0,1.8380396e-11,268.33237,-2.982655,4776,289,4776,,0.5,0.14999999,,102.50821
-147.8668,,1.0759275,762.7667,500,145941.02,-1.1873122,3.5,0.14999999,4.064204,18809.554107666016,,-2.9709725,-2.6850703,2388500,-29.585648,147.8668,30.550768,1.1014199e-10,500.0,1.8372701e-11,268.32962,-2.9825442,4777,289,4777,,0.5,0.14999999,,94.94176
-147.8668,,0.94927394,762.7667,500,145943.06,-1.0819073,1.5,0.14999999,2.2406552,18816.48604106903,,-2.9711819,-2.636318,2389000,-29.579681,147.8668,30.544802,,500.0,1.8365011e-11,268.28525,-2.9824567,4778,289,4778,1.2174289e-26,1.0,0.14999999,,105.71901
-147.8668,,1.0803136,762.7667,500,145947.9,-3.8894727,2.5,0.14999999,5.5004816,18823.40245437622,,-2.971391,-2.6873899,2389500,-29.574303,147.8668,30.539423,,500.0,1.8357326e-11,268.28668,-2.982407,4779,289,4779,,3.0,0.14999999,,155.40785
-147.8668,,0.9746779,762.7667,500,146005.72,-56.827145,2.75,0.14999999,4.034361,18830.373610973358,,-2.9716003,-3.0561106,2390000,-29.580008,147.8668,30.545128,1.208562e-28,500.0,1.8349646e-11,268.25168,-2.9824088,4780,289,4780,,1.25,0.14999999,,111.39286
-147.8668,,0.9287948,762.7667,500,146015.39,-8.727152,3.25,0.14999999,4.304291,18837.02992630005,,-2.9718094,-2.7458124,2390500,-29.575644,147.8668,30.540764,0.10534692,500.0,1.834197e-11,268.21823,-2.9823647,4781,289,4781,,1.0,0.14999999,,102.67209
-147.8668,,0.9123008,762.7667,500,146021.64,-5.26831,1.25,0.14999999,1.5271752,18843.847892045975,,-2.9720187,-2.7049782,2391000,-29.570564,147.8668,30.535685,,500.0,1.83343e-11,268.19708,-2.9823222,4782,289,4782,6.5449457e-14,0.25,0.14999999,,106.04744
-147.8668,,0.9935044,762.7667,500,146022.95,-0.34126514,0.5,0.14999999,3.5096588,18850.838325977325,,-2.9722278,-2.632268,2391500,-29.564453,147.8668,30.529573,,500.0,1.8326635e-11,268.12436,-2.982269,4783,289,4783,,2.75,0.14999999,,140.82814
-147.8668,,0.94157374,762.7667,500,146090.73,-66.81166,0.75,0.14999999,3.1387105,18857.71922159195,,-2.9724367,-3.0533395,2392000,-29.572239,147.8668,30.53736,0.83620805,500.0,1.8318975e-11,268.05212,-2.9822862,4784,289,4784,,2.5,0.14999999,,134.80556
-147.8668,,1.0131371,762.7667,500,146136.4,-44.71942,2.5,0.14999999,3.5756514,18864.719136238098,,-2.9726458,-2.9147696,2392500,-29.575405,147.8668,30.540525,,500.0,1.8311318e-11,267.97803,-2.9822862,4785,289,4785,,1.0,0.14999999,,105.93918
-147.8668,,1.2013339,762.7667,500,146141.94,-4.576121,4.0,0.14999999,6.4846916,18871.601319551468,,-2.9728549,-2.6776206,2393000,-29.570179,147.8668,30.5353,2.8025223e-33,500.0,1.8303666e-11,267.9676,-2.9822206,4786,289,4786,,2.25,0.14999999,,198.90933
-147.8668,,1.0300823,762.7667,500,146177.95,-35.043118,4.0,0.14999999,4.061574,18878.475562095642,,-2.9730637,-3.668053,2393500,-29.571323,147.8668,30.536444,,500.0,1.829602e-11,267.94214,-2.982326,4787,289,4787,,0.25,0.14999999,,152.69841
-147.8668,,1.029317,762.7667,500,146179.0,-0.08617954,2.0,0.14999999,3.0575566,18885.342910289764,,-2.9732726,-2.881363,2394000,-29.565163,147.8668,30.530283,,500.0,1.828838e-11,267.9409,-2.9822989,4788,289,4788,,1.0,0.14999999,,107.65033
-147.8668,,1.0906103,762.7667,500,146184.27,-4.310365,3.75,0.14999999,3.9531531,18892.210420370102,,-2.9734814,-2.7116246,2394500,-29.55989,147.8668,30.525011,2.588725e-35,500.0,1.8280742e-11,267.85477,-2.9822378,4789,289,4789,,,0.14999999,,153.61926
-147.8668,,1.0140647,762.7667,500,146185.39,-0.14398135,1.75,0.14999999,3.3139415,18899.09643983841,,-2.9736903,-2.7778544,2395000,-29.553751,147.8668,30.518871,,500.0,1.8273109e-11,267.82645,-2.9821784,4790,289,4790,,1.5,0.14999999,,109.45231
-147.8668,,0.93409276,762.7667,500,146199.58,-13.20818,3.25,0.14999999,5.4629345,18905.788734197617,,-2.973899,-2.7740138,2395500,-29.550343,147.8668,30.515463,2.016143e-24,500.0,1.8265483e-11,267.81522,-2.9821332,4791,289,4791,,2.25,0.14999999,,115.04443
-147.8668,,0.8409606,762.7667,500,146232.42,-31.884886,1.5,0.14999999,4.3811836,18912.67317390442,,-2.9741075,-2.8913682,2396000,-29.550827,147.8668,30.515947,1.5507592e-28,500.0,1.825786e-11,267.81003,-2.982129,4792,289,4792,,2.75,0.14999999,,128.16203
-147.8668,,1.0778571,762.7667,500,146283.6,-50.205437,0.5,0.14999999,1.375077,18919.6279900074,,-2.9743164,-3.0162444,2396500,-29.555136,147.8668,30.520256,,500.0,1.8250242e-11,267.8041,-2.9821703,4793,289,4793,3.71299e-07,1.0,0.14999999,,104.473
-147.8668,,0.9903566,762.7667,500,146288.66,-4.1109157,,0.14999999,1.8369873,18926.70127272606,,-2.974525,-2.6451523,2397000,-29.549828,147.8668,30.514948,1.6361745e-06,500.0,1.824263e-11,267.7538,-2.9820855,4794,289,4794,1.4650734e-21,1.75,0.14999999,,167.0767
-147.8668,,1.1096622,762.7667,500,146312.7,-23.085188,3.25,0.14999999,6.1521873,18933.687092781067,,-2.9747334,-3.0904644,2397500,-29.54848,147.8668,30.5136,,500.0,1.8235021e-11,267.67392,-2.9821115,4795,289,4795,,3.25,0.14999999,,169.05115
-147.8668,,0.95484936,762.7667,500,146382.17,-68.493416,0.25,0.14999999,0.62200636,18940.86218738556,,-2.974942,-3.0588849,2398000,-29.5566,147.8668,30.52172,,500.0,1.8227416e-11,267.54343,-2.9821067,4796,289,4796,29.826454,0.25,0.14999999,,111.82351
-147.8668,,0.8587496,762.7667,500,146383.89,-0.7460072,4.0,0.14999999,7.430508,18947.838735103607,,-2.9689507,-2.760704,2398500,-29.550594,147.8668,30.515715,,500.0,1.8219818e-11,267.53894,-2.9820714,4797,289,4797,,3.0,0.14999999,,212.5597
-147.8668,,1.0578401,762.7667,500,146448.14,-63.294704,2.25,0.14999999,3.7685933,18954.925758600235,,-2.9691591,-6.2710214,2399000,-29.557629,147.8668,30.522749,,500.0,1.8212225e-11,267.5249,-2.9827883,4798,289,4798,,1.5,0.14999999,,113.76622
-147.8668,,1.0058905,762.7667,500,146466.12,-17.015305,2.5,0.14999999,6.529499,18961.99789762497,,-2.9693675,-2.7901998,2399500,-29.555016,147.8668,30.520136,,500.0,1.8204634e-11,267.52356,-2.9827375,4799,289,4799,,3.75,0.14999999,,189.84143
-147.8668,,1.006048,762.7667,500,146577.78,-110.69545,3.5,0.14999999,4.24513,18968.92893409729,,-2.969576,-3.432981,2400000,-29.571917,147.8668,30.537037,,500.0,1.819705e-11,267.52017,-2.982832,4800,289,4800,,0.75,0.14999999,,99.000626
-147.8668,,1.085192,762.7667,500,146580.4,-1.6589348,2.0,0.14999999,3.6682725,18976.061003684998,,-2.9697843,-2.6255658,2400500,-29.566103,147.8668,30.531223,,500.0,1.818947e-11,267.51273,-2.9827576,4801,289,4801,,2.0,0.14999999,,124.24899
-147.8668,,0.8353513,762.7667,500,146608.22,-26.86571,4.0,0.14999999,5.01395,18983.203276395798,,-2.9699924,-2.84413,2401000,-29.565538,147.8668,30.530659,,500.0,1.8181895e-11,267.51025,-2.9827123,4802,289,4802,,1.0,0.14999999,,151.1238
-147.8668,,1.0958211,762.7667,500,146612.19,-2.9862106,2.0,0.14999999,4.612769,18990.343142986298,,-2.9702008,-3.850157,2401500,-29.560009,147.8668,30.52513,,500.0,1.8174325e-11,267.5075,-2.982928,4803,289,4803,,2.5,0.14999999,,136.11484
-147.8668,,1.0792307,762.7667,500,146653.84,-40.67755,2.0,0.14999999,3.110661,18997.43390226364,,-2.970409,-2.995544,2402000,-29.562325,147.8668,30.527445,1.4163876e-31,500.0,1.816676e-11,267.4595,-2.9829133,4804,289,4804,,0.75,0.14999999,,105.68141
-147.8668,,1.0995215,762.7667,500,146660.45,-5.6441083,0.75,0.14999999,0.49951342,19004.5240752697,,-2.970617,-2.7182984,2402500,-29.557346,147.8668,30.522467,8.846327e-26,500.0,1.81592e-11,267.34302,-2.982843,4805,289,4805,0.00014474872,,0.14999999,,149.50345
-147.8668,,1.096668,762.7667,500,146661.4,-0.0055086035,4.0,0.14999999,5.697978,19011.57865047455,,-2.9708252,-2.7916915,2403000,-29.551195,147.8668,30.516315,,500.0,1.8151642e-11,267.3272,-2.9827843,4806,289,4806,,1.75,0.14999999,,171.62483
-147.8668,,1.0113133,762.7667,500,146680.88,-18.510347,2.25,0.14999999,3.0270095,19018.784977436066,,-2.971033,-3.027609,2403500,-29.548897,147.8668,30.514017,,500.0,1.8144092e-11,267.31876,-2.9827754,4807,289,4807,,0.5,0.14999999,,95.163666
-147.8668,,0.9550566,762.7667,500,146683.52,-1.6744075,1.0,0.14999999,1.5761727,19025.808804750443,,-2.9712412,-2.6897302,2404000,-29.543098,147.8668,30.508219,4.347859e-17,500.0,1.8136544e-11,267.29108,-2.9827132,4808,289,4808,2.9016931e-11,0.75,0.14999999,,102.17544
