ReturnMin,ReturnMean,Delta,DenMISEMeanLog,LQGmu1_higher,Regret/t,IWMin,IWLastEpisode,ReturnStepMax,DenMISELogFirst,IWMean,ReturnAbsMax,LQGsigma_higher,IWFirstEpisode,Bound,TimeElapsed,LQGmu1_actor,ReturnMax,IWMax,GridSize,Regret,Iteration,ReturnLastEpisode,TimestepsSoFar,DenMISELogLast
,0.87279564,3.625298e-10,-0.7191391,-0.7777778,0.092324376,,6.213019,0.999581,-0.6643911,1.0128977,0.9565914,0.069483444,8.055195e-11,1.3960356,10740.265921115875,-0.7925784,0.9565914,8.260046,10,378.06836,4095,0.9559426,81900,-0.19483887
,0.8728159,3.6235276e-10,-0.7188983,-0.7777778,0.09230411,,9.463644,0.999581,-0.6646353,1.0169145,0.9565914,0.0285655,,1.3962632,10745.316958665848,-0.8098502,0.9565914,9.485985,10,378.07764,4096,0.9559831,81920,0.25493106
,0.87283623,3.6217593e-10,-0.71875924,-0.5555556,0.092283785,,8.892096e-07,0.999581,-0.6648794,1.011667,0.9565914,0.044551425,8.666009e-08,1.39595,10750.423655033112,-0.5224285,0.9565914,9.099451,10,378.08667,4097,0.9561224,81940,-0.16489902
,0.8728566,3.6199918e-10,-0.71864516,0.7777778,0.0922634,,,0.999581,-0.66512346,1.0679858,0.9565914,0.044551425,,1.3959523,10755.678711175919,0.7193463,0.9565914,52.418583,10,378.09546,4098,0.9562622,81960,-0.26233727
,0.87273693,3.6182257e-10,-0.71905077,-0.33333334,0.09238309,,1.8621833,0.999581,-0.6653674,0.99488103,0.9565914,0.6411804,1.2061371,1.395736,10760.702637672424,-0.5473771,0.9565914,3.4652293,10,378.67822,4099,0.38238484,81980,-2.4439712
,0.87275726,3.6164607e-10,-0.7188135,-0.5555556,0.09236276,,10.346265,0.999581,-0.6653172,1.0017128,0.9565914,0.0285655,1.7283426e-19,1.3973713,10765.808413028717,-0.54182,0.9565914,10.410914,10,378.6875,4100,0.9559786,82000,0.2590061
,0.8727775,3.6146974e-10,-0.7185938,-0.5555556,0.092342496,,10.380006,0.999581,-0.665561,1.0020001,0.9565914,0.0285655,1.7287646e-19,1.3969527,10770.8888297081,-0.5216512,0.9565914,10.387078,10,378.69678,4101,0.9558365,82020,0.18112941
,0.87279785,3.6129352e-10,-0.71848595,-0.5555556,0.09232217,,8.843152,0.999581,-0.66580486,1.0136584,0.9565914,0.044551425,8.674046e-08,1.3971717,10776.016150951385,-0.5360872,0.9565914,9.053755,10,378.70557,4102,0.95631295,82040,-0.27704385
,0.8728182,3.6111744e-10,-0.7182905,-0.5555556,0.092301846,,7.5837073,0.999581,-0.6660486,1.0137088,0.9565914,0.044551425,8.676147e-08,1.3965812,10781.047723770142,-0.53267086,0.9565914,9.036018,10,378.7146,4103,0.956124,82060,0.07069174
,0.8728383,3.609415e-10,-0.71811384,-0.5555556,0.0922817,,10.193329,0.999581,-0.6662923,1.0032854,0.9565914,0.0285655,1.7300312e-19,1.3963866,10786.01959991455,-0.54472536,0.9565914,10.331829,10,378.72412,4104,0.9556859,82080,-0.006022379
,0.87285864,3.6076564e-10,-0.7178812,-0.5555556,0.092261374,,10.276985,0.999581,-0.6665359,1.0035588,0.9565914,0.0285655,1.730447e-19,1.3959671,10791.069975614548,-0.5316033,0.9565914,10.308395,10,378.7329,4105,0.95612234,82100,0.23483796
,0.87287897,3.6058995e-10,-0.7177124,-0.5555556,0.09224105,,7.9621243,0.999581,-0.6667795,1.0137701,0.9565914,0.044551425,8.682487e-08,1.3960123,10796.071975708008,-0.5614939,0.9565914,8.988708,10,378.7417,4106,0.9561397,82120,-0.027047522
,0.87289935,3.6041437e-10,-0.7174628,-0.5555556,0.092220664,,15.399084,0.999581,-0.667023,1.0023984,0.9565914,0.01831564,,1.3963372,10801.07017827034,-0.56856924,0.9565914,15.838724,10,378.75024,4107,0.95650434,82140,0.29419425
,0.87291956,3.602389e-10,-0.717237,-0.5555556,0.09220046,,13.73829,0.999581,-0.6672665,1.002671,0.9565914,0.01831564,,1.3959138,10806.036920070648,-0.56835574,0.9565914,15.781715,10,378.75952,4108,0.9562358,82160,0.20845415
,0.8729399,3.600636e-10,-0.7170099,-0.5555556,0.09218013,,10.187073,0.999581,-0.66750985,1.0045604,0.9565914,0.0285655,1.7321377e-19,1.3957142,10811.190797567368,-0.5917739,0.9565914,10.210722,10,378.7683,4109,0.95630944,82180,0.21510144
,0.87296015,3.5988842e-10,-0.716911,-0.7777778,0.09215987,,1.1876809e-08,0.999581,-0.6677532,1.0168245,0.9565914,0.0285655,,1.3955867,10816.290609836578,-0.7822207,0.9565914,9.495491,10,378.7771,4110,0.9564464,82200,-0.31443265
,0.87298036,3.5971334e-10,-0.7166369,0.11111111,0.09213966,,0.18055108,0.999581,-0.66799647,1.0113273,0.9565914,1.0,0.72075737,1.3954644,10821.377429246902,0.78252184,0.9565914,23.558098,10,378.78613,4111,0.9560087,82220,0.39378217
,0.87284946,3.595384e-10,-0.71680856,0.7777778,0.09227055,,24.025711,0.999581,-0.6680644,1.003523,0.9565914,0.069483444,,1.3961807,10826.395257472992,0.8572929,0.9565914,50.379917,10,379.4165,4112,0.33473876,82240,-1.4337271
,0.87270665,3.5936362e-10,-0.7173078,-0.5555556,0.092413366,,,0.999581,-0.66830754,1.0136911,0.9565914,0.044551425,8.695779e-08,1.3953018,10831.509714841843,-0.4637383,0.9565914,8.954424,10,380.0962,4113,0.285509,82260,-2.7693055
,0.8727269,3.5918893e-10,-0.7173744,-0.7777778,0.0923931,,3.9690976e-10,0.999581,-0.66855067,1.0184472,0.9565914,0.044551425,1.385318e-26,1.3951076,10836.68791270256,-0.73213154,0.9565914,8.643783,10,380.10522,4114,0.9557602,82280,-1.0041624
,0.8727471,3.5901437e-10,-0.7173096,-0.33333334,0.092372894,,,0.999581,-0.6687937,1.0131261,0.9565914,0.0285655,4.791908,1.3950378,10841.802085638046,-0.3366702,0.9565914,9.801115,10,380.1145,4115,0.9562226,82300,-0.4680328
,0.8727672,3.588399e-10,-0.71704346,-0.7777778,0.09235281,,3.2051823e-21,0.999581,-0.66787285,1.0188103,0.9565914,0.044551425,1.3843777e-26,1.3948506,10846.840405225754,-0.73570824,0.9565914,8.629854,10,380.12427,4116,0.95516443,82320,0.36591354
,0.8727875,3.5866562e-10,-0.7169602,-0.7777778,0.09233254,,7.0785565,0.999581,-0.6681158,1.0123402,0.9565914,0.069483444,8.085257e-11,1.3948467,10852.020128965378,-0.7770587,0.9565914,8.245865,10,380.13306,4117,0.9562091,82340,-0.39263356
,0.87280774,3.5849146e-10,-0.7166837,0.11111111,0.09231228,,,0.999581,-0.6683587,0.98071593,0.9565914,0.044551425,3.1713676e-16,1.3947214,10857.142626285553,0.12637883,0.9565914,14.997612,10,380.1421,4118,0.9561757,82360,0.41029736
,0.87282246,3.5831738e-10,-0.716579,-0.33333334,0.092297554,,,0.999581,-0.66860145,1.013288,0.9565914,0.0285655,4.790987,1.3945727,10862.138273000717,-0.32672814,0.9565914,9.787332,10,380.17358,4119,0.93370783,82380,-0.26484072
,0.87284267,3.581435e-10,-0.7163186,-0.11111111,0.09227735,,0.36067808,0.999581,-0.66768175,1.0002123,0.9565914,0.10836801,2.1288023,1.394434,10867.30614066124,0.058390997,0.9565914,8.104905,10,380.18262,4120,0.955813,82400,0.3436515
,0.8728616,3.5796968e-10,-0.71639717,0.11111111,0.092258394,,12.175165,0.999581,-0.6674079,0.99554586,0.9565914,0.069483444,1.4669679e-06,1.3964775,10872.393701314926,0.16974717,0.9565914,14.990055,10,380.19678,4121,0.95104486,82420,-1.0395157
,0.8728378,3.5779604e-10,-0.71653724,0.11111111,0.092282236,,14.583436,0.999581,-0.6676505,0.996771,0.9565914,0.069483444,1.4673233e-06,1.3959451,10877.349902391434,0.05115656,0.9565914,14.939348,10,380.3872,4122,0.77453613,82440,-1.2882292
,0.8728433,3.576225e-10,-0.71663654,0.11111111,0.09227669,,9.696974,0.999581,-0.66789305,1.0059755,0.9565914,0.10836801,0.010631811,1.396323,10882.380486249924,-0.03567327,0.9565914,14.277314,10,380.45703,4123,0.89562714,82460,-1.1215727
,0.8728635,3.5744904e-10,-0.7167009,-0.11111111,0.092256546,,5.7362623,0.999581,-0.668133,0.9985799,0.9565914,0.1690133,2.7935245,1.3951731,10887.393644094467,-0.111099906,0.9565914,6.6731453,10,380.46606,4124,0.9561217,82480,-0.9875795
,0.8728836,3.5727576e-10,-0.7164298,-0.11111111,0.0922364,,1.0106858,0.999581,-0.6676983,0.99747753,0.9565914,0.26359713,2.4028928,1.3945831,10892.448825597763,-0.13369945,0.9565914,4.899349,10,380.4751,4125,0.95591205,82500,0.4037657
,0.87290335,3.571026e-10,-0.7162387,-0.7777778,0.09221667,,,0.999581,-0.66735834,1.0176228,0.9565914,0.0285655,,1.3944376,10897.527236938477,-0.7398716,0.9565914,9.467672,10,380.48608,4126,0.95403504,82520,0.07377284
,0.8729235,3.5692962e-10,-0.71613324,-0.7777778,0.092196524,,8.396967,0.999581,-0.6676007,1.0194733,0.9565914,0.044551425,1.3840028e-26,1.3944267,10902.544280529022,-0.75750625,0.9565914,8.605116,10,380.49512,4127,0.95604336,82540,-0.29766288
,0.87294364,3.5675665e-10,-0.71592015,-0.5555556,0.09217638,,0.07270381,0.999581,-0.667843,1.0234311,0.9565914,0.069483444,0.0043212646,1.3940859,10907.581512451172,-0.5165448,0.9565914,8.27694,10,380.50415,4128,0.95621794,82560,0.14534235
,0.87296367,3.5658387e-10,-0.7158333,-0.7777778,0.09215635,,4.4818825e-07,0.999581,-0.66808414,1.0194166,0.9565914,0.044551425,1.3846683e-26,1.3937744,10912.603075504303,-0.76142037,0.9565914,8.59136,10,380.51343,4129,0.9557601,82580,-0.38084108
,0.8729838,3.564112e-10,-0.71559906,-0.33333334,0.092136204,,,0.999581,-0.6683263,1.0124507,0.9565914,0.01831564,0.6191915,1.3937163,10917.633052825928,-0.34945416,0.9565914,14.998552,10,380.52246,4130,0.95595515,82600,0.23275352
,0.8730039,3.562387e-10,-0.7153744,-0.5555556,0.09211612,,0.057669304,0.999581,-0.66841847,1.0236511,0.9565914,0.069483444,0.0043237526,1.3937206,10922.61589717865,-0.47053754,0.9565914,8.26638,10,380.53174,4131,0.9561485,82620,0.20160326
,0.8730241,3.560663e-10,-0.7154299,-0.33333334,0.09209591,,3.47776,0.999581,-0.66865945,1.0019175,0.9565914,0.26359713,2.8939962,1.3938854,10927.663272380829,-0.30291268,0.9565914,4.175168,10,380.54028,4132,0.9565132,82640,-0.9674574
,0.87304425,3.5589398e-10,-0.71529317,-0.33333334,0.092075765,,9.224612,0.999581,-0.6682013,1.0146172,0.9565914,0.0285655,4.78907,1.3950205,10932.792056322098,-0.36549515,0.9565914,9.761189,10,380.54907,4133,0.9561923,82660,-0.15231104
,0.87306434,3.5572184e-10,-0.7151631,-0.33333334,0.09205568,,8.966016,0.999581,-0.6672852,1.0146236,0.9565914,0.0285655,4.7846847,1.3944014,10937.717403888702,-0.32295516,0.9565914,9.740547,10,380.5581,4134,0.9560766,82680,-0.19064596
,0.8730844,3.5554978e-10,-0.71491325,-0.33333334,0.09203559,,9.645387,0.999581,-0.66637033,1.0147986,0.9565914,0.0285655,4.7803097,1.3939462,10942.759064435959,-0.3380802,0.9565914,9.72,10,380.56714,4135,0.9560426,82700,0.3041396
,0.8731045,3.553779e-10,-0.71464837,-0.33333334,0.092015505,,14.598993,0.999581,-0.6654567,1.0149634,0.9565914,0.01831564,0.6174173,1.3939278,10947.77364039421,-0.3353329,0.9565914,14.858749,10,380.57617,4136,0.95623577,82720,0.36652446
,0.87312454,3.5520611e-10,-0.71437967,-0.33333334,0.09199548,,14.762498,0.999581,-0.6655492,1.0156703,0.9565914,0.01831564,0.6174744,1.3939843,10952.742312192917,-0.3312793,0.9565914,14.80914,10,380.5852,4137,0.95592743,82740,0.3830122
,0.8731445,3.5503445e-10,-0.71411043,-0.33333334,0.09197551,,14.714003,0.999581,-0.66564167,1.0163693,0.9565914,0.01831564,0.6175315,1.394036,10957.735623121262,-0.32331318,0.9565914,14.759883,10,380.59473,4138,0.9559383,82760,0.3859734
,0.8731646,3.5486294e-10,-0.71385694,-0.33333334,0.09195542,,13.612262,0.999581,-0.66573405,1.0168061,0.9565914,0.01831564,0.6175885,1.3938402,10962.697035551071,-0.3515437,0.9565914,14.710976,10,380.60352,4139,0.956085,82780,0.3204407
,0.8731846,3.5469153e-10,-0.7136389,-0.7777778,0.091935396,,,0.999581,-0.66582644,1.0183982,0.9565914,0.0285655,,1.3936173,10967.71938920021,-0.79189104,0.9565914,9.446154,10,380.61255,4140,0.9563582,82800,0.17342363
,0.87320465,3.5452022e-10,-0.71339613,-0.33333334,0.09191537,,,0.999581,-0.66606796,1.0149536,0.9565914,0.0285655,4.7788644,1.3934994,10972.774446964264,-0.37713313,0.9565914,9.606933,10,380.62158,4141,0.9560776,82820,0.273799
,0.87322474,3.5434905e-10,-0.7133328,-0.33333334,0.09189528,,1.5373046,0.999581,-0.66515607,0.99760044,0.9565914,0.41111228,1.8714492,1.3935907,10977.799722194672,-0.37554705,0.9565914,2.8059344,10,380.63013,4142,0.9561459,82840,-0.46575567
,0.87324446,3.5417802e-10,-0.71326506,-0.33333334,0.09187555,,8.788804,0.999581,-0.6649457,1.002452,0.9565914,0.044551425,8.51992,1.3949957,10982.783337831497,-0.24088131,0.9565914,8.885886,10,380.64038,4143,0.9550143,82860,-0.43021038
,0.8732645,3.540071e-10,-0.7133494,-0.33333334,0.091855526,,6.8671103,0.999581,-0.6631327,0.99368036,0.9565914,0.069483444,8.306465,1.3935231,10987.906072378159,-0.31140763,0.9565914,8.598592,10,380.64917,4144,0.9564837,82880,-1.0642129
,0.87328446,3.5383632e-10,-0.7131581,-0.33333334,0.09183556,,7.2726984,0.999581,-0.6613715,1.0018125,0.9565914,0.044551425,8.489521,1.3931613,10992.938658237457,-0.28619462,0.9565914,8.854893,10,380.6582,4145,0.9558517,82900,0.08694235
,0.87330437,3.5366562e-10,-0.7131165,-0.33333334,0.09181565,,5.7585306,0.999581,-0.65956676,0.9919793,0.9565914,0.10836801,6.30949,1.3933603,10997.900393009186,-0.2905556,0.9565914,7.549696,10,380.66772,4146,0.9558905,82920,-0.5420056
,0.8733244,3.534951e-10,-0.7130541,-0.33333334,0.09179562,,8.821751,0.999581,-0.6582872,1.0033131,0.9565914,0.044551425,8.463378,1.3935535,11002.939311742783,-0.26854032,0.9565914,8.828698,10,380.6765,4147,0.95641106,82940,-0.44602835
,0.87334424,3.5332468e-10,-0.71308213,-0.33333334,0.091775775,,5.040274,0.999581,-0.6564896,0.9984014,0.9565914,0.1690133,4.3304358,1.3937831,11007.932346582413,-0.35120755,0.9565914,5.87506,10,380.68604,4148,0.9554703,82960,-0.83210385
,0.87336415,3.531544e-10,-0.7128652,-0.33333334,0.09175587,,6.8427086,0.999581,-0.6556872,1.0042682,0.9565914,0.044551425,8.441401,1.3935573,11012.92834353447,-0.29004684,0.9565914,8.806452,10,380.69507,4149,0.95598274,82980,0.18850656
,0.87338394,3.5298423e-10,-0.71280205,-0.33333334,0.09173608,,7.4399266,0.999581,-0.6538957,0.99581724,0.9565914,0.069483444,8.230092,1.393907,11017.999784708023,-0.44672054,0.9565914,8.523161,10,380.7046,4150,0.95567447,83000,-0.4531821
,0.8734039,3.5281417e-10,-0.71288484,-0.33333334,0.09171611,,5.399117,0.999581,-0.65215546,0.99869853,0.9565914,0.1690133,4.311708,1.3933797,11023.058498859406,-0.55807775,0.9565914,5.8579774,10,380.71362,4151,0.9558661,83020,-1.0524343
,0.8734238,3.5264427e-10,-0.71263695,-1.0,0.0916962,,0.2632983,0.999581,-0.6513581,0.9858914,0.9565914,1.0,0.5905321,1.3932014,11028.104837179184,-1.6151971,0.9565914,24.35911,10,380.72266,4152,0.9559591,83040,0.3178814
,0.8734432,3.5247447e-10,-0.71329534,-1.0,0.09167683,,12.14934,0.999581,-0.6514567,0.986441,0.9565914,0.6411804,0.6354624,1.3941708,11033.171032190323,-1.0932912,0.9565914,12.608526,10,380.7339,4153,0.95439535,83060,-3.4320657
,0.8734631,3.523048e-10,-0.71347964,-1.0,0.09165692,,10.092234,0.999581,-0.6515445,0.97399366,0.9565914,0.069483444,5.3737293e-23,1.394204,11038.207466602325,-1.0058702,0.9565914,11.423869,10,380.74292,4154,0.955959,83080,-1.4653773
,0.873483,3.5213524e-10,-0.7133043,-1.0,0.091637015,,3.5249293,0.999581,-0.6517852,0.9840286,0.9565914,0.10836801,1.8422328e-09,1.3930421,11043.30288386345,-1.0840496,0.9565914,11.145194,10,380.75195,4155,0.9562005,83100,0.041956287
,0.87350273,3.519658e-10,-0.7134643,-1.0,0.091617286,,10.634205,0.999581,-0.6520258,0.9849998,0.9565914,0.10836801,1.8426756e-09,1.3932151,11048.286541700363,-1.0535299,0.9565914,11.118054,10,380.76147,4156,0.95536184,83120,-1.361565
,0.87352246,3.5179648e-10,-0.7135219,-1.0,0.09159756,,10.896858,0.999581,-0.65226644,0.97552025,0.9565914,0.069483444,5.3776257e-23,1.3935553,11053.324126958847,-0.98962057,0.9565914,11.348139,10,380.771,4157,0.9556926,83140,-0.93750226
,0.8735424,3.5162726e-10,-0.71335614,-1.0,0.09157759,,18.512074,0.999581,-0.65250695,0.9429511,0.9565914,0.01831564,,1.3935189,11058.371670007706,-0.9681552,0.9565914,20.312714,10,380.77954,4158,0.9563038,83160,0.002065276
,0.87356216,3.5145822e-10,-0.71330255,-1.0,0.09155786,,3.5725179,0.999581,-0.65274745,0.9802548,0.9565914,0.1690133,0.0005205758,1.392871,11063.400772094727,-0.9907923,0.9565914,11.089796,10,380.78906,4159,0.95574254,83180,-0.43218157
,0.87358207,3.5128925e-10,-0.7131308,-1.0,0.09153795,,18.795143,0.999581,-0.6529877,0.94501,0.9565914,0.01831564,,1.3943734,11068.53053021431,-1.0041714,0.9565914,20.213034,10,380.79785,4160,0.95614576,83200,0.021096637
,0.87360185,3.5112044e-10,-0.71295726,-1.0,0.09151816,,19.871237,0.999581,-0.6532281,0.9461593,0.9565914,0.01831564,,1.3945084,11073.594368457794,-0.9740382,0.9565914,20.120132,10,380.80713,4161,0.9561488,83220,0.06585332
,0.87362164,3.509517e-10,-0.71286917,-1.0,0.091498375,,7.166054,0.999581,-0.6534684,0.97590005,0.9565914,0.069483444,5.384091e-23,1.3926958,11078.612474679947,-1.032254,0.9565914,11.3115,10,380.8164,4162,0.9557944,83240,-0.29143047
,0.8736414,3.5078312e-10,-0.7128184,-1.0,0.091478646,,11.891787,0.999581,-0.65370864,0.95074636,0.9565914,0.0285655,,1.3928574,11083.635215759277,-1.0844144,0.9565914,13.03732,10,380.82568,4163,0.95588017,83260,-0.4766908
,0.8736611,3.5061465e-10,-0.71298563,-1.0,0.09145892,,10.67094,0.999581,-0.6539488,0.9770312,0.9565914,0.069483444,5.38668e-23,1.3929896,11088.791231870651,-0.98779625,0.9565914,11.278877,10,380.83496,4164,0.9557187,83280,-1.3577679
,0.8736808,3.504463e-10,-0.71282154,-1.0,0.09143925,,0.6257698,0.999581,-0.65418893,0.98537666,0.9565914,0.6411804,0.63720095,1.3923326,11093.765077352524,-0.71381843,0.9565914,12.606675,10,380.84448,4165,0.9558262,83300,-0.0059024757
,0.8737007,3.5027808e-10,-0.71283555,-0.7777778,0.09141934,,2.4253666,0.999581,-0.654276,1.01799,0.9565914,0.0285655,,1.3924875,11098.836671113968,-0.76498026,0.9565914,9.474661,10,380.85303,4166,0.95634115,83320,-0.75602096
,0.8737204,3.5011e-10,-0.7125894,-0.7777778,0.09139961,,6.3908253,0.999581,-0.65451604,1.0186951,0.9565914,0.044551425,1.3660066e-26,1.3922498,11103.883506536484,-0.82018507,0.9565914,8.603304,10,380.86206,4167,0.9560963,83340,0.29605222
,0.87374026,3.4994205e-10,-0.7125126,-0.7777778,0.09137976,,8.585318,0.999581,-0.65475595,1.0190868,0.9565914,0.044551425,1.366335e-26,1.3920294,11108.958205461502,-0.86948895,0.9565914,8.587639,10,380.87085,4168,0.9563035,83360,-0.41091153
,0.87376004,3.4977415e-10,-0.7125878,-1.0,0.09135997,,5.064827,0.999581,-0.65499586,0.98595417,0.9565914,0.10836801,1.848156e-09,1.392651,11114.0330016613,-1.2820811,0.9565914,11.021233,10,380.87988,4169,0.9564268,83380,-1.0442438
,0.8737796,3.4960643e-10,-0.7130396,-1.0,0.09134042,,10.140887,0.999581,-0.6552357,0.9874738,0.9565914,0.41111228,0.40327764,1.393079,11119.062109231949,-0.05968952,0.9565914,11.5541935,10,380.88965,4170,0.9552104,83400,-2.58202
,0.8737984,3.494388e-10,-0.7130258,-0.11111111,0.09132165,,6.25564,0.999581,-0.65537876,1.0015707,0.9565914,0.10836801,2.102772,1.3931272,11124.140700817108,-0.08114599,0.9565914,8.125346,10,380.9026,4171,0.9521812,83420,-0.64277893
,0.87381744,3.4927133e-10,-0.71288806,-0.11111111,0.09130257,,2.6712298,0.999581,-0.6551145,0.99838674,0.9565914,0.1690133,2.7573926,1.3923453,11129.200321674347,-0.41988134,0.9565914,6.703862,10,380.9143,4172,0.953536,83440,-0.13941634
,0.87383723,3.4910394e-10,-0.71295744,-0.33333334,0.091282785,,3.8983068,0.999581,-0.6546934,1.0023212,0.9565914,0.26359713,2.8538592,1.3923876,11134.229301691055,-0.38328686,0.9565914,4.1559234,10,380.9231,4173,0.9560766,83460,-1.0000491
,0.87385696,3.4893669e-10,-0.71292526,-0.33333334,0.091263056,,7.9299617,0.999581,-0.65424937,0.996371,0.9565914,0.069483444,8.233004,1.39278,11139.272580862045,-0.3632249,0.9565914,8.519692,10,380.9319,4174,0.9562564,83480,-0.58134794
,0.87387663,3.4876954e-10,-0.71278256,-0.33333334,0.091243386,,5.8593783,0.999581,-0.65251845,0.9963805,0.9565914,0.069483444,8.218765,1.3920939,11144.452285528183,-0.4405347,0.9565914,8.5043745,10,380.94116,4175,0.9559136,83500,-0.11284996
,0.8738964,3.4860254e-10,-0.7128654,-0.33333334,0.0912236,,6.479327,0.999581,-0.6507913,0.99377674,0.9565914,0.10836801,6.2543635,1.3923882,11149.598046779633,-0.09531127,0.9565914,7.4832873,10,380.94995,4176,0.9564999,83520,-1.0546253
,0.87391436,3.484356e-10,-0.71264476,1.0,0.09120566,,1.442173e-09,0.999581,-0.64953417,1.1263151,0.9565914,0.1690133,1.5815059e-12,1.392117,11154.699284791946,0.97538215,0.9565914,75.69598,10,380.96606,4177,0.9491124,83540,0.21672681
,0.8737505,3.4826886e-10,-0.7129332,-0.5555556,0.09136951,,,0.999581,-0.64977354,1.0232548,0.9565914,0.069483444,0.004243884,1.3919536,11159.85898566246,-0.5791484,0.9565914,8.290228,10,381.74194,4178,0.18898855,83560,-2.039704
,0.87377024,3.4810219e-10,-0.7127613,-0.5555556,0.09134978,,9.670435,0.999581,-0.65001184,1.0012934,0.9565914,0.01831564,,1.392194,11164.986288070679,-0.5806913,0.9565914,15.856638,10,381.75073,4179,0.95624167,83580,-0.017644588
,0.8737899,3.4793565e-10,-0.7126034,-1.0,0.09133011,,0.38523036,0.999581,-0.6502511,0.9851942,0.9565914,1.0,0.58987874,1.3918025,11170.09622001648,-1.53026,0.9565914,24.377457,10,381.75977,4180,0.9559642,83600,-0.052934714
,0.8738094,3.4776926e-10,-0.7132146,-1.0,0.09131062,,10.918935,0.999581,-0.6503492,0.98843145,0.9565914,0.41111228,0.40131184,1.3928816,11175.230234622955,-0.96899444,0.9565914,11.532333,10,381.76978,4181,0.95528823,83620,-3.2523632
,0.873829,3.4760295e-10,-0.7131439,-1.0,0.09129101,,0.9318656,0.999581,-0.65049237,0.9862592,0.9565914,0.6411804,0.63484985,1.3917501,11180.404045343399,-1.0569813,0.9565914,12.540651,10,381.7788,4182,0.9562076,83640,-0.40509656
,0.8738487,3.4743677e-10,-0.71321255,-1.0,0.09127134,,10.59769,0.999581,-0.6505797,0.9649736,0.9565914,0.044551425,,1.3923786,11185.517415046692,-1.0327208,0.9565914,11.608713,10,381.78784,4183,0.95610446,83660,-0.98638535
,0.87386835,3.472707e-10,-0.71316606,-1.0,0.09125167,,8.330977,0.999581,-0.6508187,0.9782757,0.9565914,0.069483444,5.3698355e-23,1.3921503,11190.645829439163,-1.0427684,0.9565914,11.222429,10,381.79712,4184,0.95586056,83680,-0.4831332
,0.87388796,3.4710476e-10,-0.7131719,-1.0,0.09123206,,11.555199,0.999581,-0.65105766,0.966482,0.9565914,0.044551425,,1.3922968,11195.781841754913,-0.9960512,0.9565914,11.555237,10,381.80615,4185,0.9559444,83700,-0.71574116
,0.8739076,3.4693898e-10,-0.7129906,-1.0,0.09121239,,12.7536545,0.999581,-0.6512966,0.95374286,0.9565914,0.0285655,,1.3917376,11200.91528749466,-0.94583815,0.9565914,12.948357,10,381.8152,4186,0.95601946,83720,0.081244364
,0.87392724,3.4677325e-10,-0.7130278,-1.0,0.09119278,,9.636781,0.999581,-0.65153545,0.978971,0.9565914,0.069483444,5.373688e-23,1.3920485,11205.990332603455,-1.0944917,0.9565914,11.169437,10,381.82422,4187,0.9561007,83740,-0.8216633
,0.8739468,3.4660763e-10,-0.7132104,-1.0,0.09117323,,10.793612,0.999581,-0.6517743,0.9872585,0.9565914,0.10836801,1.8422117e-09,1.3923969,11211.131533145905,-1.1154219,0.9565914,10.947543,10,381.8335,4188,0.9559055,83760,-1.4558209
,0.8739664,3.464422e-10,-0.7134372,-1.0,0.09115362,,9.733414,0.999581,-0.652013,0.9827329,0.9565914,0.1690133,0.0005201934,1.3929979,11216.225778341293,-1.2665459,0.9565914,11.00403,10,381.84253,4189,0.9559256,83780,-1.6499126
,0.8739859,3.4627687e-10,-0.71387184,-1.0,0.09113413,,11.249067,0.999581,-0.6522516,0.982775,0.9565914,0.26359713,0.06973662,1.3933744,11221.374605417252,-1.0418209,0.9565914,11.251583,10,381.8518,4190,0.9559763,83800,-2.5171394
,0.8740055,3.4611164e-10,-0.7138695,-1.0,0.09111452,,1.9169099,0.999581,-0.65247357,0.9892988,0.9565914,0.41111228,0.4021653,1.3924127,11226.48901462555,-0.62117255,0.9565914,11.471579,10,381.86108,4191,0.95585865,83820,-0.6859382
,0.87402505,3.4594655e-10,-0.7138923,-0.5555556,0.09109497,,8.169602,0.999581,-0.6526162,1.0242081,0.9565914,0.069483444,0.004255964,1.39202,11231.6474006176,-0.53556645,0.9565914,8.292802,10,381.87012,4192,0.95613307,83840,-0.7985942
,0.8740448,3.4578151e-10,-0.71370065,-0.5555556,0.09107524,,10.232132,0.999581,-0.6528537,1.0041534,0.9565914,0.0285655,1.7069366e-19,1.3922801,11236.809171199799,-0.54602545,0.9565914,10.27091,10,381.87866,4193,0.95649934,83860,0.066248946
,0.8740642,3.4561665e-10,-0.7134681,-0.5555556,0.09105581,,14.68697,0.999581,-0.65309215,1.0025684,0.9565914,0.01831564,,1.3919196,11241.976464986801,-0.5375854,0.9565914,15.792883,10,381.88818,4194,0.9557698,83880,0.25873047
,0.87408376,3.454519e-10,-0.7132702,-0.5555556,0.09103626,,10.212614,0.999581,-0.65333056,1.0044729,0.9565914,0.0285655,1.7077507e-19,1.391932,11247.344027996063,-0.5360296,0.9565914,10.21961,10,381.89722,4195,0.95591,83900,0.11511776
,0.8741033,3.4528724e-10,-0.71307945,-0.5555556,0.09101671,,10.171084,0.999581,-0.6535689,1.0047295,0.9565914,0.0285655,1.7081546e-19,1.3915243,11252.581226825714,-0.5604519,0.9565914,10.197204,10,381.906,4196,0.9563173,83920,0.08344652
