TimestepsSoFar,ReturnStepMax,Regret/t,Delta,DenMISELogLast,LQGmu1_actor,ReturnAbsMax,Iteration,DenMISELogFirst,LQGmu1_higher,IWMin,Regret,IWMax,GridSize,ReturnLastEpisode,TimeElapsed,Bound,ReturnMin,LQGsigma_higher,ReturnMax,ReturnMean,IWMean,IWFirstEpisode,DenMISEMeanLog,IWLastEpisode
25180,0.9988625,0.14555788,3.835306e-09,-1.1652904,-0.23429021,0.9558392,1259,-1.0126199,0.11111111,,183.25732,14.4750395,10,0.11763586,1203.4356491565704,1.7344497,,1.0,0.9558392,0.81956214,0.9977682,0.6474683,-0.8271862,0.856554
25200,0.9988625,0.14545053,3.829221e-09,-1.1813875,-0.35944185,0.9558392,1260,-1.0128996,-0.33333334,,183.2677,8.29709,10,0.9547879,1204.8170311450958,1.7368699,,0.10836801,0.9558392,0.8196695,0.98927623,5.124911e-06,-0.82747006,7.901223
25220,0.9988625,0.14534312,3.82315e-09,-0.084055364,-0.34972206,0.9558392,1261,-1.013693,-0.33333334,,183.27771,15.827399,10,0.95507914,1206.2792949676514,1.7336128,,0.01831564,0.9558392,0.8197769,1.034908,,-0.8268903,8.577359
25240,0.9988625,0.14523584,3.8170938e-09,0.15097879,-0.80150074,0.9558392,1262,-1.0144857,-0.7777778,,183.2876,9.313107,10,0.9552723,1208.1523222923279,1.7335014,,0.0285655,0.9558392,0.8198842,1.0245064,0.00027392406,-0.8260914,
25260,0.9988625,0.14512849,3.8110515e-09,0.079270214,-0.15047227,0.9558392,1263,-1.0152776,-0.11111111,,183.29724,18.261198,10,0.955411,1210.041936635971,1.7330303,,0.01831564,0.9558392,0.8199915,0.9795258,,-0.8253576,
25280,0.9988625,0.14502192,3.805024e-09,-0.5415297,-0.25661144,0.9558392,1264,-1.016069,-0.33333334,,183.30774,6.6755157,10,0.9546879,1211.8770322799683,1.7331741,,0.1690133,0.9558392,0.8200981,0.97483844,0.016819352,-0.8251533,2.259355
25300,0.9988625,0.14491743,3.7990104e-09,-1.0184727,-0.36206308,0.9558392,1265,-1.0168465,-0.33333334,,183.32056,9.028102,10,0.9522891,1213.5184853076935,1.7331909,,0.069483444,0.9558392,0.8202026,1.0101001,7.683461e-15,-0.82532686,8.6417
25320,0.9988625,0.14481062,3.793011e-09,-0.1422075,-0.11027187,0.9558392,1266,-1.0176368,-1.0,,183.3302,21.916039,10,0.9553539,1215.2967467308044,1.7312746,,1.0,0.9558392,0.8203094,0.9775909,1.0999255,-0.8247809,0.37523124
25340,0.9988625,0.14470637,3.787026e-09,0.18769251,-0.090948775,0.9558392,1267,-1.0175579,-0.11111111,,183.3429,11.782096,10,0.95246935,1216.6757321357727,1.7363523,,0.0285655,0.9558392,0.82041365,0.98896974,,-0.8240007,11.570896
25360,0.9988625,0.1446017,3.781055e-09,-0.069407776,-0.16314524,0.9558392,1268,-1.0183469,-0.11111111,,183.35498,10.695841,10,0.95306057,1218.051824092865,1.7334899,,0.044551425,0.9558392,0.8205183,0.984164,,-0.8234172,8.663976
25380,0.9988625,0.14449912,3.775098e-09,-0.7798577,0.0025797486,0.9558392,1269,-1.0191352,-0.11111111,,183.36938,10.395256,10,0.95076615,1219.4684975147247,1.7339213,,0.069483444,0.9558392,0.8206209,0.9663436,1.0017726e-28,-0.82339776,9.461039
25400,0.9988625,0.14440191,3.769155e-09,-1.3896633,-0.2591718,0.9558392,1270,-1.0199229,-0.11111111,,183.39038,7.6418276,10,0.94414485,1221.0356345176697,1.7341114,,0.1690133,0.9558392,0.8207181,0.9679793,7.596288e-05,-0.82387197,7.555361
25420,0.9988625,0.14429587,3.763227e-09,-0.98445594,-0.43092313,0.9558392,1271,-1.02071,-0.33333334,,183.40015,8.204849,10,0.9553722,1222.4180843830109,1.732926,,0.10836801,0.9558392,0.82082415,0.995205,5.165096e-06,-0.8240244,7.7957063
25440,0.9988625,0.14418995,3.7573122e-09,-1.188123,-0.17117317,0.9558392,1272,-1.0214964,-0.33333334,,183.40967,6.5985985,10,0.955527,1223.9775524139404,1.7328216,,0.1690133,0.9558392,0.82093006,0.9810154,0.016910886,-0.8243156,6.5552206
25460,0.9988625,0.14408469,3.7514116e-09,-0.888901,-0.6700331,0.9558392,1273,-1.022269,-0.11111111,,183.4198,5.508822,10,0.9549956,1225.504263162613,1.7332416,,0.26359713,0.9558392,0.8210353,0.97937864,0.03935126,-0.82438195,3.587074
25480,0.9988625,0.14397901,3.745525e-09,-1.2951252,-0.75895923,0.9558392,1274,-1.0230232,-0.7777778,,183.4292,9.903117,10,0.9556796,1227.1533071994781,1.7308424,,0.069483444,0.9558392,0.821141,0.9841668,2.1539593,-0.82476795,6.3002634
25500,0.9988625,0.14387387,3.7396513e-09,0.21016252,-0.71715784,0.9558392,1275,-1.0221187,-0.7777778,,183.43921,9.295162,10,0.9552804,1228.7163500785828,1.730483,,0.0285655,0.9558392,0.82124615,1.0275731,0.000276023,-0.8239703,9.11075
25520,0.9988625,0.14376885,3.733792e-09,-0.90682256,-0.69779676,0.9558392,1276,-1.0229024,-0.7777778,,183.4491,8.870168,10,0.9551494,1230.6400134563446,1.730225,,0.10836801,0.9558392,0.8213512,0.9993893,4.4931126,-0.8240159,7.79629
25540,0.9988625,0.14366406,3.727947e-09,-1.139867,-0.6838215,0.9558392,1277,-1.0201708,-0.7777778,,183.45898,8.815836,10,0.9552416,1232.134771347046,1.7288036,,0.10836801,0.9558392,0.82145596,1.0023408,4.4808564,-0.8242651,8.76522
25560,0.9988625,0.14355952,3.7221148e-09,-1.2310824,-0.65364116,0.9558392,1278,-1.0174508,-0.5555556,,183.469,9.58236,10,0.95499444,1233.9335346221924,1.7305703,,0.10836801,0.9558392,0.8215605,0.9561782,0.03926808,-0.82458276,6.258215
25580,0.9988625,0.14345479,3.7162966e-09,-1.2799526,-0.7722511,0.9558392,1279,-1.0182022,-0.7777778,,183.47876,8.732615,10,0.95544034,1235.5011587142944,1.7308576,,0.10836801,0.9558392,0.8216652,1.0088913,4.472044,-0.82497466,6.869835
25600,0.9988625,0.1433503,3.7104924e-09,0.47566554,-0.4178499,0.9558392,1280,-1.0154934,-0.33333334,,183.4884,4.7547574,10,0.95546514,1237.457460641861,1.7278578,,0.26359713,0.9558392,0.8217697,0.9773534,0.3604524,-0.8239527,0.23514251
25620,0.9988625,0.14324671,3.7047017e-09,-1.0905942,-1.3883371,0.9558392,1281,-1.0159928,-1.0,,183.49902,9.446814,10,0.95449835,1239.3506269454956,1.7275578,,0.26359713,0.9558392,0.8218733,1.0586519,3.977496,-0.824179,0.3930918
25640,0.9988625,0.14314413,3.6989243e-09,-2.749371,-0.71799755,0.9558392,1282,-1.013673,-1.0,,183.51074,9.9001255,10,0.95334935,1241.2917206287384,1.7314978,,0.41111228,0.9558392,0.8219759,1.046692,2.6200058,-0.82563615,9.710286
25660,0.9988625,0.14304012,3.6931602e-09,-0.87414366,-0.55263436,0.9558392,1283,-1.012411,-1.0,,183.52051,11.5140085,10,0.95543057,1243.2055792808533,1.7274001,,0.6411804,0.9558392,0.8220799,1.0133843,1.6981018,-0.8256387,1.3538195
25680,0.9988625,0.14293605,3.6874102e-09,-0.21672657,-0.58464026,0.9558392,1284,-1.0118675,-0.5555556,,183.5299,26.909409,10,0.9556801,1245.0029985904694,1.7291732,,0.01831564,0.9558392,0.82218397,0.8141086,,-0.82515484,26.710827
25700,0.9988724,0.14283198,3.6816732e-09,-0.58317417,-0.5708505,0.9558451,1285,-1.012646,-0.5555556,,183.53906,9.465565,10,0.9558451,1246.4527792930603,1.7284527,,0.10836801,0.9558451,0.82228804,0.96354157,0.039079856,-0.8251157,6.362631
25720,0.9988724,0.14272833,3.6759495e-09,-0.3193577,-0.5639361,0.9558451,1286,-1.0133935,-0.5555556,,183.54858,26.306747,10,0.95565903,1247.9239010810852,1.728379,,0.01831564,0.9558451,0.8223917,0.8233187,,-0.8247524,21.152225
25740,0.9988724,0.14262486,3.6702397e-09,-0.21214683,-0.5128269,0.9558451,1287,-1.0141708,-0.5555556,,183.55823,16.550436,10,0.9555204,1249.790147304535,1.72995,,0.0285655,0.9558451,0.82249516,0.8753222,7.009748e-34,-0.8244181,16.539112
25760,0.9988724,0.14252156,3.6645427e-09,-0.8162866,0.95707,0.9558451,1288,-1.0149475,1.0,,183.56775,45.49653,10,0.95556086,1251.4623308181763,1.7256155,,0.10836801,0.9558451,0.82259846,0.99693424,,-0.82451206,
25780,0.9988724,0.14303112,3.658859e-09,-1.955824,-0.5272635,0.9558451,1289,-1.0157236,-0.5555556,,184.36707,9.414957,10,0.1657886,1252.8624200820923,1.72512,,0.10836801,0.9558451,0.8220889,0.96496457,0.039200317,-0.8253992,
25800,0.9988724,0.14292783,3.6531884e-09,-0.538912,-0.5317785,0.9558451,1290,-1.0164686,-0.5555556,,184.37695,16.323505,10,0.9553499,1254.2593874931335,1.726856,,0.0285655,0.9558451,0.8221922,0.88124865,7.0259173e-34,-0.82520574,14.6590185
25820,0.9988724,0.14282507,3.6475316e-09,-0.43523178,-0.9301542,0.9558451,1291,-1.0172435,-0.5555556,,184.3872,7.101427,10,0.9547717,1255.6440343856812,1.724206,,0.1690133,0.9558451,0.82229495,0.98014426,0.6643734,-0.82499903,3.6116886
25840,0.9988724,0.14272243,3.641887e-09,-0.92057604,0.35672843,0.9558451,1292,-1.0175034,-1.0,,184.39734,21.97578,10,0.9550475,1257.1077661514282,1.7237267,,1.0,0.9558451,0.8223976,0.97488415,1.0997789,-0.8250893,0.9991986
25860,0.9988724,0.1429457,3.636256e-09,-0.8336455,-1.0274266,0.9558451,1293,-1.0174263,-1.0,,184.82874,10.794416,10,0.5336565,1258.5036296844482,1.721739,,0.044551425,0.9558451,0.8221743,1.0142946,4.3427386,-0.8251164,
25880,0.9988724,0.14284295,3.6306382e-09,-0.32347614,-0.7288,0.9558451,1294,-1.0148463,-0.11111111,,184.83887,3.8830986,10,0.95507574,1259.908085346222,1.720957,,0.41111228,0.9558451,0.82227707,0.9862349,0.39224243,-0.82472026,0.111860536
25900,0.9988724,0.14273995,3.625033e-09,-0.6668372,-0.7248542,0.9558451,1295,-1.0153157,-0.7777778,,184.84827,9.548464,10,0.9557343,1261.365289926529,1.7254169,,0.044551425,0.9558451,0.82238007,0.9921303,0.18905082,-0.824609,9.532626
25920,0.9988724,0.14263731,3.6194412e-09,-0.7439982,-0.72909254,0.9558451,1296,-1.0159416,-0.7777778,,184.85791,9.553849,10,0.9553819,1262.773418188095,1.7275552,,0.069483444,0.9558451,0.8224827,1.0014049,2.1387596,-0.8245546,9.039953
25940,0.9988724,0.14253467,3.613862e-09,-0.64780176,-0.82932854,0.9558451,1297,-1.015064,-0.7777778,,184.86743,9.491252,10,0.95560974,1264.1977679729462,1.7253256,,0.069483444,0.9558451,0.82258534,1.0034227,2.1368833,-0.8244187,8.585355
25960,0.9988724,0.14243239,3.6082954e-09,-0.66706103,-0.66400355,0.9558451,1298,-1.0141885,-0.7777778,,184.87732,8.477761,10,0.9553152,1265.6171476840973,1.7260947,,0.10836801,0.9558451,0.8226876,1.0143094,4.4541306,-0.8242964,6.4057703
25980,0.9988724,0.14233059,3.6027423e-09,-1.2513134,-1.0043582,0.9558451,1299,-1.011533,-0.7777778,,184.88745,8.429236,10,0.95495534,1267.0383508205414,1.7239348,,0.10836801,0.9558451,0.82278943,1.0161743,4.4423184,-0.8246153,7.414705
26000,0.9988724,0.14222866,3.5972019e-09,0.027865946,-1.0029991,0.9558451,1300,-1.0088886,-1.0,,184.89722,13.425135,10,0.9552393,1268.4741542339325,1.7275424,,0.0285655,0.9558451,0.82289135,0.9856321,0.5545628,-0.8239484,13.42492
26020,0.9988724,0.14212716,3.591674e-09,0.043640655,-1.0064425,0.9558451,1301,-1.009231,-1.0,,184.90735,13.298132,10,0.95499825,1269.898092508316,1.7247891,,0.0285655,0.9558451,0.82299286,0.9873679,0.5547527,-0.8232955,13.296024
26040,0.9988724,0.14202595,3.586159e-09,0.033062212,-1.0166628,0.9558451,1302,-1.009573,-1.0,,184.91785,20.529316,10,0.95476943,1271.3238117694855,1.7230389,,0.01831564,0.9558451,0.82309407,0.9395986,0.0020074619,-0.8226504,19.808968
26060,0.9988724,0.14192474,3.5806567e-09,-0.08640999,-1.003607,0.9558451,1303,-1.0103393,-1.0,,184.92798,12.984935,10,0.9549188,1272.7743697166443,1.7230103,,0.0285655,0.9558451,0.8231953,0.9900175,0.5553679,-0.82213557,12.844244
26080,0.9988724,0.14182365,3.5751673e-09,0.0743577,-0.97435653,0.9558451,1304,-1.0106803,-1.0,,184.93799,10.523186,10,0.95506686,1274.1991970539093,1.721497,,0.044551425,0.9558451,0.82329637,1.0183152,4.3135414,-0.8214587,8.285752
26100,0.9988724,0.14172256,3.56969e-09,-0.22897862,-1.0125395,0.9558451,1305,-1.0081444,-1.0,,184.94788,19.931635,10,0.9551815,1275.6617279052734,1.7195992,,0.01831564,0.9558451,0.82339746,0.9484602,0.0020045962,-0.8209929,10.277117
26120,0.9988724,0.14162189,3.5642256e-09,0.0067330953,-1.0075626,0.9558451,1306,-1.0089089,-1.0,,184.95825,12.619765,10,0.95484495,1277.1069734096527,1.7197542,,0.0285655,0.9558451,0.82349813,0.99459124,0.5545741,-0.8204025,12.597959
26140,0.9988724,0.14152133,3.5587733e-09,0.075165905,0.330234,0.9558451,1307,-1.0092497,0.33333334,,184.96838,35.299675,10,0.9549328,1278.5355432033539,1.7185187,,0.01831564,0.9558451,0.8235987,1.0779452,,-0.81972426,
26160,0.9988724,0.14171833,3.553334e-09,-0.46350002,-0.60420805,0.9558451,1308,-1.0100145,-0.5555556,,185.36755,7.0309253,10,0.5659611,1279.995761871338,1.7184224,,0.1690133,0.9558451,0.8234017,0.9805742,0.659588,-0.8194009,4.071834e-06
26180,0.9988724,0.14161736,3.547907e-09,-0.900924,-0.63544154,0.9558451,1309,-1.0102745,-0.5555556,,185.3772,12.865425,10,0.95556456,1281.447450876236,1.7183497,,0.044551425,0.9558451,0.82350266,0.9192334,1.284818e-13,-0.819479,12.143667
26200,0.9988724,0.14151639,3.5424923e-09,-1.1866682,-1.0144434,0.9558451,1310,-1.0110382,-1.0,,185.38647,9.920311,10,0.9557342,1282.8806409835815,1.7187105,,0.41111228,0.9558451,0.82360363,1.0413649,2.613112,-0.81982344,2.1456568
26220,0.9988724,0.1414169,3.5370904e-09,-0.015875556,-0.9907203,0.9558451,1311,-1.0098085,-1.0,,185.39758,19.519688,10,0.9540148,1284.3289546966553,1.7290902,,0.01831564,0.9558451,0.8237031,0.96780527,0.0020079347,-0.8191798,16.216118
26240,0.9988724,0.14131707,3.5317005e-09,0.07362666,-0.98292696,0.9558451,1312,-1.0105695,-1.0,,185.40796,19.247988,10,0.95477235,1285.760945558548,1.7269541,,0.01831564,0.9558451,0.82380295,0.9705215,0.0020094635,-0.8185277,17.797974
26260,0.9988724,0.14121729,3.5263228e-09,-0.028816344,-1.0107332,0.9558451,1313,-1.0113299,-1.0,,185.41833,12.220463,10,0.9548682,1287.252764225006,1.7258875,,0.0285655,0.9558451,0.8239027,1.005629,0.55591834,-0.81795245,12.023016
26280,0.9988724,0.14111775,3.5209575e-09,0.07141081,-1.0147454,0.9558451,1314,-1.0116678,-1.0,,185.42871,18.824097,10,0.95469844,1288.7066609859467,1.7231094,,0.01831564,0.9558451,0.82400227,0.97522604,0.0020116714,-0.8172741,17.080605
26300,0.9988724,0.14101821,3.5156047e-09,0.021447117,-1.041117,0.9558451,1315,-1.0124271,-1.0,,185.43896,11.973684,10,0.95483226,1290.1581687927246,1.7235166,,0.0285655,0.9558451,0.8241018,1.0073783,0.5565286,-0.81665874,11.96447
26320,0.9988724,0.14091891,3.5102636e-09,-0.5574477,-0.94631314,0.9558451,1316,-1.0127641,-1.0,,185.44922,10.214787,10,0.954832,1291.620821237564,1.7233677,,0.044551425,0.9558451,0.8242011,1.0245928,4.3225393,-0.8164591,10.213793
26340,0.9988724,0.14081949,3.504935e-09,-0.71535075,-1.0827496,0.9558451,1317,-1.0102445,-1.0,,185.45935,10.143811,10,0.9550898,1293.109620809555,1.7199507,,0.044551425,0.9558451,0.8243005,1.0249372,4.3116617,-0.8163657,8.859108
26360,0.9988724,0.14072031,3.4996186e-09,-1.1979327,-1.0777256,0.9558451,1318,-1.007735,-1.0,,185.46936,9.763308,10,0.9549174,1294.553561925888,1.7201674,,0.069483444,0.9558451,0.8243997,1.0375342,7.688134,-0.8166385,9.3605995
26380,0.9988724,0.14062142,3.494314e-09,-1.1313939,-0.92682,0.9558451,1319,-1.0026772,-1.0,,185.47961,9.69887,10,0.9548742,1296.0604159832,1.7184224,,0.069483444,0.9558451,0.8244986,1.0393897,7.649347,-0.8168503,9.520674
26400,0.9988724,0.1405223,3.4890213e-09,-0.9213642,0.07264194,0.9558451,1320,-0.9976525,0.11111111,,185.48938,14.971568,10,0.9553407,1297.5264744758606,1.7182543,,1.0,0.9558451,0.8245977,0.99515307,0.6378496,-0.8169014,0.5849525
26420,0.9988724,0.14051318,3.4837413e-09,-0.77013165,0.5724871,0.9558451,1321,-0.99792665,0.5555556,,185.61792,47.323273,10,0.836619,1298.9851121902466,1.7174909,,0.01831564,0.9558451,0.82460684,1.0036004,,-0.81687015,
26440,0.9988724,0.14080948,3.4784726e-09,-0.94595134,-0.08020568,0.9558451,1322,-0.9986834,-0.11111111,,186.15015,10.571558,10,0.43295246,1300.7340791225433,1.7164578,,0.069483444,0.9558451,0.82431054,0.9614954,9.814901e-29,-0.8169754,1.4182338e-20
26460,0.9988724,0.14071602,3.4732162e-09,-0.3584594,-1.3492965,0.9558451,1323,-0.99943954,-1.0,,186.16724,9.430637,10,0.94796616,1302.5664496421814,1.7161026,,0.1690133,0.9558451,0.824404,1.0593591,5.6819906,-0.8166598,1.251517e-06
26480,0.9988724,0.14061803,3.4679715e-09,-2.632736,-1.2122741,0.9558451,1324,-0.9959095,-1.0,,186.17822,9.432962,10,0.9541084,1304.4202218055725,1.7186105,,0.26359713,0.9558451,0.824502,1.0611184,3.8984118,-0.8179878,8.750985
26500,0.9988724,0.1405204,3.462739e-09,-2.1007288,-1.195763,0.9558451,1325,-0.99372447,-1.0,,186.18958,9.880825,10,0.9538828,1306.2349600791931,1.7198623,,0.41111228,0.9558451,0.8245996,1.0468578,2.5682585,-0.81891096,6.940509
26520,0.9988724,0.14042217,3.457518e-09,-2.0152612,-0.618761,0.9558451,1326,-0.99254245,-1.0,,186.19983,9.322403,10,0.9548407,1308.0913445949554,1.719107,,0.26359713,0.9558451,0.82469785,1.0676295,3.8853073,-0.8197786,8.618271
26540,0.9988724,0.14032376,3.4523089e-09,-1.070986,-0.38346824,0.9558451,1327,-0.9903705,-0.5555556,,186.2096,11.2160845,10,0.9553192,1309.675298690796,1.7200156,,0.069483444,0.9558451,0.82479626,0.95017606,2.0780191e-05,-0.81991804,11.078266
26560,0.9988724,0.14022559,3.4471115e-09,-0.661721,-0.3078224,0.9558451,1328,-0.9911238,-0.33333334,,186.2196,9.439224,10,0.9552283,1311.1395754814148,1.7171834,,0.044551425,0.9558451,0.8248944,1.02903,1.3480269e-36,-0.8198386,9.213903
26580,0.9988724,0.14012861,3.4419263e-09,-0.08766027,-0.8331319,0.9558451,1329,-0.9918765,-1.0,,186.23096,11.579771,10,0.95362216,1312.7110238075256,1.7166334,,0.6411804,0.9558451,0.8249914,1.0105833,1.6635876,-0.8192676,0.37926
26600,0.9988724,0.14003098,3.4367522e-09,-0.7372569,0.8968819,0.9558451,1330,-0.9913777,0.7777778,,186.24121,34.35501,10,0.9549165,1314.544117450714,1.7156429,,0.044551425,0.9558451,0.82508904,1.0998132,,-0.8191989,
26620,0.9988724,0.14048892,3.43159e-09,-2.5007048,-0.5160943,0.9558451,1331,-0.99212927,-0.33333334,,186.99072,9.037272,10,0.215574,1316.4295427799225,1.7153083,,0.069483444,0.9558451,0.8246311,1.009049,7.495888e-15,-0.8203956,
26640,0.9988724,0.14039099,3.4264394e-09,-0.748097,-0.47709966,0.9558451,1332,-0.9928803,-0.5555556,,187.00085,9.229575,10,0.95507383,1318.3079776763916,1.7152761,,0.10836801,0.9558451,0.824729,0.9723189,0.038315002,-0.82033604,7.27964
26660,0.9988724,0.14029336,3.4213004e-09,-1.1685908,-0.29556012,0.9558451,1333,-0.99360204,-0.33333334,,187.01111,4.7030873,10,0.9549255,1320.1732058525085,1.7145088,,0.26359713,0.9558451,0.82482666,0.9785616,0.3526474,-0.82061946,4.196514
26680,0.9988724,0.14019573,3.4161725e-09,-0.38949808,0.48965812,0.9558451,1334,-0.9940874,0.5555556,,187.02112,24.800198,10,0.9550516,1322.0243437290192,1.7139759,,0.10836801,0.9558451,0.8249243,0.93937105,,-0.8203127,2.1906825e-13
26700,0.9988724,0.14045376,3.4110568e-09,-1.9069954,-0.18314976,0.9558451,1335,-0.99483675,-1.0,,187.50574,22.303528,10,0.48037067,1323.9004638195038,1.7128289,,1.0,0.9558451,0.82466626,0.9702929,1.0751309,-0.8211754,0.8856055
26720,0.9988724,0.14035815,3.4059526e-09,-1.0503597,-0.17906278,0.9558451,1336,-0.99478054,-0.11111111,,187.51855,9.638763,10,0.9524939,1325.6773314476013,1.7162888,,0.10836801,0.9558451,0.82476187,0.9592644,9.844684e-12,-0.8213702,8.437541
26740,0.9988724,0.14026153,3.4008594e-09,-1.0041102,-0.12792122,0.9558451,1337,-0.99552876,-0.11111111,,187.52966,10.825925,10,0.9538893,1327.1406257152557,1.7140758,,0.044551425,0.9558451,0.8248585,0.9839568,,-0.8215387,7.637746
26760,0.9988724,0.1401645,3.3957777e-09,-0.010366702,-0.4554081,0.9558451,1338,-0.9962764,-0.33333334,,187.54004,6.4915247,10,0.9546504,1328.5910484790802,1.7127614,,0.1690133,0.9558451,0.8249555,0.98333377,0.016489727,-0.82094646,1.1395748
26780,0.9988724,0.14006722,3.3907075e-09,-1.2263316,-0.5746827,0.9558451,1339,-0.9970112,-0.5555556,,187.54993,6.9550304,10,0.9552727,1330.0258421897888,1.7128787,,0.1690133,0.9558451,0.8250528,0.9883482,0.6510666,-0.82126224,6.750509
26800,0.9988724,0.13996983,3.3856484e-09,-0.3483696,-0.63136566,0.9558451,1340,-0.9972716,-0.33333334,,187.55957,4.661718,10,0.955561,1332.007952928543,1.712148,,0.26359713,0.9558451,0.8251502,0.9820507,0.3539438,-0.82091886,1.4100192
26820,0.9988724,0.13987273,3.3806011e-09,-1.1526476,-0.62435746,0.9558451,1341,-0.9977535,-0.5555556,,187.56934,11.040585,10,0.95534736,1333.9890892505646,1.715969,,0.069483444,0.9558451,0.8252473,0.96200985,2.0934167e-05,-0.8211801,10.025965
26840,0.9988724,0.1397757,3.375565e-09,-1.0961164,-0.55267036,0.9558451,1342,-0.9984989,-0.5555556,,187.57898,9.066416,10,0.95550746,1335.9606683254242,1.7135954,,0.10836801,0.9558451,0.8253443,0.9838231,0.038530882,-0.8214151,9.0056925
26860,0.9988724,0.13967896,3.3705396e-09,-0.1507984,0.32479852,0.9558451,1343,-0.99921507,0.33333334,,187.58875,23.430468,10,0.9552962,1337.9438467025757,1.7116666,,0.0285655,0.9558451,0.82544106,1.0419824,,-0.8209293,
26880,0.9988724,0.13987201,3.3655259e-09,-0.51789963,0.10634482,0.9558451,1344,-0.9999594,-0.33333334,,187.98804,3.1230278,10,0.5658398,1339.939043521881,1.7098978,,0.41111228,0.9558451,0.825248,0.9923875,0.9632599,-0.82067823,0.4522496
26900,0.9988724,0.13979548,3.360523e-09,-0.068879865,0.08736819,0.9558451,1345,-0.9999867,0.11111111,,188.0249,22.971107,10,0.9282503,1341.926259279251,1.7188303,,0.01831564,0.9558451,0.82532454,1.0517482,,-0.8201251,22.557808
26920,0.9988724,0.13979357,3.3555319e-09,-0.39821705,0.1590132,0.9558451,1346,-1.0007299,0.11111111,,188.16211,15.011177,10,0.8278825,1343.8934571743011,1.7186185,,0.0285655,0.9558451,0.82532644,1.0313822,,-0.81977826,14.722961
26940,0.9988724,0.13989192,3.3505512e-09,-1.0378256,0.1119363,0.9558451,1347,-1.0014726,0.11111111,,188.43445,14.235645,10,0.69282186,1345.8633198738098,1.7120585,,0.069483444,0.9558451,0.8252281,0.99009407,,-0.8199205,12.780437
26960,0.9988724,0.1399104,3.3455823e-09,-0.02412674,0.053498443,0.9558451,1348,-1.0022148,0.11111111,,188.59924,14.784251,10,0.8003655,1347.8342516422272,1.7090738,,0.0285655,0.9558451,0.8252096,1.0327214,,-0.8193396,14.300961
26980,0.9988724,0.13986355,3.3406238e-09,-1.1216443,-1.0711472,0.9558451,1349,-1.0029563,-1.0,,188.6759,9.818008,10,0.8883152,1349.8050491809845,1.7090842,,0.41111228,0.9558451,0.82525647,1.0435733,2.592078,-0.81954306,0.11172077
27000,0.9988724,0.13976753,3.3356764e-09,-1.0445219,0.2213546,0.9558451,1350,-1.0017776,0.11111111,,188.68616,13.139084,10,0.9548742,1351.7800707817078,1.7075866,,0.10836801,0.9558451,0.8253525,0.97891086,2.89327e-19,-0.8196783,1.4949127e-25
