Bound,IWLastEpisode,GridSize,ReturnStepMax,TimestepsSoFar,ReturnMean,ReturnMin,IWMax,IWMin,DenMISEMeanLog,LQGsigma_higher,Iteration,ReturnAbsMax,Regret,IWMean,DenMISELogLast,TimeElapsed,DenMISELogFirst,ReturnLastEpisode,ReturnMax,Regret/t,Delta,IWFirstEpisode,LQGmu1_actor,LQGmu1_higher
1.4255656,,10,0.9663835,50480,0.7935445,,34.63646,,-0.6371093,0.0285655,2524,0.92176586,433.05664,1.0457345,-0.6379922,4330.896649122238,-3.944014,0.9194716,0.92176586,0.17157555,9.542734e-10,,0.34230474,0.33333334
1.4255426,,10,0.9663835,50500,0.793399,,7.806939,,-0.6372087,0.044551425,2525,0.92176586,433.59558,1.008678,-0.927122,4334.182067155838,-3.94441,0.42618304,0.92176586,0.17172104,9.535177e-10,,-0.7551109,-0.7777778
1.4253846,,10,0.9663835,50520,0.7934483,,10.5632515,,-0.63682777,0.044551425,2526,0.92176586,433.64258,1.0416163,0.31728086,4337.478857755661,-3.944806,0.91810364,0.92176586,0.17167169,9.527629e-10,,-0.09636898,-0.11111111
1.425115,6.0717616e-06,10,0.9663835,50540,0.7934655,,9.151451,,-0.63653666,0.044551425,2527,0.92176586,433.77112,0.97457653,0.05871005,4340.7161819934845,-3.9452019,0.8368553,0.92176586,0.17165452,9.520089e-10,,-0.32699186,-0.33333334
1.4250374,2.5812403e-09,10,0.9663835,50560,0.7935104,,7.7570333,,-0.6361064,0.069483444,2528,0.92176586,433.82922,1.0092978,0.4777661,4344.086519479752,-3.9455974,0.9070016,0.92176586,0.17160964,9.51256e-10,,-0.7819036,-0.7777778
1.4251157,10.510044,10,0.9663835,50580,0.79355955,,10.619429,,-0.6355733,0.01831564,2529,0.92176586,433.87646,1.0740123,0.7033584,4347.337235927582,-3.945993,0.9178011,0.92176586,0.17156047,9.505038e-10,,-0.78946304,-0.7777778
1.424818,,10,0.9663835,50600,0.7936087,,89.40144,,-0.63505447,0.01831564,2530,0.92176586,433.92358,0.8931233,0.60492706,4350.562644481659,-3.9463882,0.9179418,0.92176586,0.17151129,9.497526e-10,,0.7741726,0.7777778
1.4247955,,10,0.9663835,50620,0.793373,,17.894922,,-0.63539845,0.01831564,2531,0.92176586,434.69165,1.0246884,-1.3868052,4353.893095493317,-3.9467835,0.19707695,0.92176586,0.17174703,9.490021e-10,,-0.08267193,-0.11111111
1.4248571,6.7638645,10,0.9663835,50640,0.7933794,,11.608908,,-0.6352366,0.069483444,2532,0.92176586,434.84717,0.9970346,-0.24762698,4357.202159643173,-3.9471786,0.8095712,0.92176586,0.17174059,9.482527e-10,,-0.01299946,-0.11111111
1.4245834,3.4401324e-26,10,0.9663835,50660,0.7933346,,8.920097,,-0.63562256,0.0285655,2533,0.92176586,435.13245,1.0080191,-1.6087219,4360.469984769821,-3.9475734,0.67978305,0.92176586,0.17178541,9.475042e-10,,-0.33281505,-0.33333334
1.4251978,13.05105,10,0.9663835,50680,0.7933811,,13.051695,,-0.6351671,0.01831564,2534,0.92176586,435.18628,1.0349098,0.5117925,4363.716265916824,-3.947968,0.91119117,0.92176586,0.17173892,9.467565e-10,,-0.31873876,-0.33333334
1.4245552,4.6229425e-06,10,0.9663835,50700,0.79342765,,8.182415,,-0.634766,0.044551425,2535,0.92176586,435.24023,1.0120113,0.34893614,4366.9239110946655,-3.9483626,0.91128886,0.92176586,0.17169237,9.460097e-10,,-0.606502,-0.5555556
1.4244304,3.728749e-18,10,0.9663835,50720,0.79347795,,10.604294,,-0.6347133,0.01831564,2536,0.92176586,435.2843,1.0740563,-0.5122731,4370.1396226882935,-3.948757,0.9211009,0.92176586,0.17164207,9.452638e-10,,-0.74575335,-0.7777778
1.4242759,,10,0.9663835,50740,0.7935275,,13.000188,,-0.63442844,0.01831564,2537,0.92176586,435.33032,1.0350055,0.015845736,4373.465686798096,-3.9491513,0.91904736,0.92176586,0.17159253,9.445187e-10,,-0.3022505,-0.33333334
1.4242489,0.00027239518,10,0.9663835,50760,0.793573,,6.9093537,,-0.6342111,0.10836801,2538,0.92176586,435.38635,1.0035934,-0.11607426,4376.731481313705,-3.9495454,0.9090771,0.92176586,0.171547,9.437745e-10,5.468172e-22,-0.87997186,-0.7777778
1.4239457,5.447407,10,0.9663835,50780,0.7936207,,5.4512033,,-0.63436157,0.1690133,2539,0.92176586,435.43677,0.99962336,-1.0191019,4380.05036854744,-3.9499393,0.91470283,0.92176586,0.17149931,9.430313e-10,2.5670426e-08,-0.74994564,-0.7777778
1.4240692,7.4440556,10,0.9663835,50800,0.79367,,7.4634614,,-0.63405126,0.0285655,2540,0.92176586,435.48303,1.025646,0.15454443,4383.179561853409,-3.950333,0.9188429,0.92176586,0.17145002,9.422888e-10,,-0.7806324,-0.7777778
1.423674,9.2329575e-09,10,0.9663835,50820,0.79371864,,12.431257,,-0.6335094,0.10836801,2541,0.92176586,435.53076,0.9714941,0.71857554,4386.366623878479,-3.9507267,0.9172593,0.92176586,0.17140138,9.415474e-10,,-0.16599903,-0.11111111
1.4232032,1.1054842e-06,10,0.9663835,50840,0.79374784,,8.860743,,-0.6335886,0.0285655,2542,0.92176586,435.62817,1.0077949,-0.80574954,4389.628931283951,-3.9511201,0.8680566,0.92176586,0.17137218,9.408068e-10,,-0.35432842,-0.33333334
1.4230438,,10,0.9663835,50860,0.79379565,,7.450385,,-0.6332576,0.0285655,2543,0.92176586,435.67798,1.025633,0.20166036,4392.891985654831,-3.9515135,0.9151424,0.92176586,0.17132437,9.40067e-10,,-0.8093276,-0.7777778
1.4232419,6.7365475,10,0.9663835,50880,0.7938437,,7.752502,,-0.63298583,0.044551425,2544,0.92176586,435.72705,1.0093904,0.033875298,4396.141056537628,-3.9519067,0.91614324,0.92176586,0.17127633,9.393281e-10,,-0.73338944,-0.7777778
1.423276,6.576099,10,0.9663835,50900,0.79389244,,7.717792,,-0.6328673,0.069483444,2545,0.92176586,435.77417,1.0101515,-0.33976758,4399.3936059474945,-3.9522996,0.91803247,0.92176586,0.17122757,9.3859e-10,,-0.860163,-0.7777778
1.4239862,6.861559,10,0.9663835,50920,0.7939406,,6.865942,,-0.6329731,0.10836801,2546,0.92176586,435.82275,1.0055561,-0.9116297,4402.698907375336,-3.9526925,0.9163487,0.92176586,0.17117941,9.378529e-10,5.485408e-22,-0.38660592,-0.7777778
1.4258716,8.505579,10,0.9663835,50940,0.79398763,,9.129099,,-0.63298315,0.044551425,2547,0.92176586,435.87415,0.9768547,-0.66346425,4405.999809741974,-3.9530852,0.91373575,0.92176586,0.17113239,9.371166e-10,,-0.27292788,-0.33333334
1.4263799,9.27617,10,0.9663835,50960,0.7940307,,9.496661,,-0.6330807,0.069483444,2548,0.92176586,435.93542,0.9515316,-0.85760564,4409.207181692123,-3.9534779,0.90381396,0.92176586,0.17108929,9.363812e-10,,-0.34713447,-0.33333334
1.4241464,3.8606224,10,0.9663835,50980,0.794077,,9.465111,,-0.63270396,0.069483444,2549,0.92176586,435.98853,0.95085084,0.3771739,4412.536563158035,-3.95387,0.91194904,0.92176586,0.17104304,9.356466e-10,,-0.32676378,-0.33333334
1.4231112,8.346258,10,0.9663835,51000,0.794122,,8.799255,,-0.6322837,0.0285655,2550,0.92176586,436.04517,1.011397,0.48835766,4415.760434389114,-3.9542623,0.90879536,0.92176586,0.17099804,9.349128e-10,,-0.3277136,-0.33333334
1.4234232,12.595514,10,0.9663835,51020,0.7941678,,12.858133,,-0.6318359,0.01831564,2551,0.92176586,436.09912,1.0383416,0.5006492,4419.017118215561,-3.9546545,0.91116935,0.92176586,0.1709522,9.341801e-10,,-0.3272084,-0.33333334
1.4230152,12.488615,10,0.9663835,51040,0.79421335,,12.79866,,-0.6313779,0.01831564,2552,0.92176586,436.1538,1.0389923,0.5003287,4422.254065513611,-3.9550464,0.91024154,0.92176586,0.17090666,9.33448e-10,,-0.3412871,-0.33333334
1.4227784,2.145904e-08,10,0.9663835,51060,0.7942584,,10.112157,,-0.6309255,0.10836801,2553,0.92176586,436.20972,0.9862354,0.4864382,4425.463146448135,-3.9554381,0.9092305,0.92176586,0.1708616,9.32717e-10,1.2602414e-13,-1.1572324,-1.0
1.4227247,,10,0.9663835,51080,0.7943025,,11.605944,,-0.6314206,0.069483444,2554,0.92176586,436.26782,0.99917006,-1.8804258,4428.689375638962,-3.9558299,0.90703595,0.92176586,0.1708175,9.319867e-10,,-0.18514633,-0.11111111
1.4226913,0.35889596,10,0.9663835,51100,0.7943333,,3.8960536,,-0.6315999,0.26359713,2555,0.92176586,436.3601,0.99248254,-1.0881895,4431.9879360198975,-3.9562213,0.87274957,0.92176586,0.17078674,9.3125724e-10,0.008298153,-0.6655539,-0.7777778
1.4228683,2.5099404,10,0.9663835,51120,0.79438204,,2.785496,,-0.63174176,0.41111228,2556,0.92176586,436.40613,0.9832053,-0.98610353,4435.175009965897,-3.9566092,0.9190905,0.92176586,0.17073798,9.305287e-10,0.22994593,-0.8854145,-0.5555556
1.4227325,6.2803493,10,0.9663835,51140,0.7944291,,6.8514585,,-0.6319032,0.10836801,2557,0.92176586,436.45654,1.0064679,-1.0274161,4438.416749238968,-3.9569106,0.91463244,0.92176586,0.1706909,9.298011e-10,5.508579e-22,-0.91560566,-0.7777778
1.4244475,7.2920046,10,0.9663835,51160,0.794476,,10.072025,,-0.6320396,0.10836801,2558,0.92176586,436.50757,0.99033123,-0.9867402,4441.658177614212,-3.9573016,0.9143152,0.92176586,0.17064404,9.2907415e-10,1.262592e-13,-1.0455788,-1.0
1.4235603,4.4204044,10,0.9663835,51180,0.7945205,,10.067528,,-0.6320562,0.1690133,2559,0.92176586,436.5642,0.9903235,-0.6637545,4444.941422700882,-3.9576924,0.9084171,0.92176586,0.17059952,9.283482e-10,7.074897e-05,-1.0036715,-1.0
1.4226251,10.505813,10,0.9663835,51200,0.79456574,,10.880423,,-0.6317053,0.0285655,2560,0.92176586,436.61902,0.9605883,0.27642822,4448.253034114838,-3.9580832,0.91029584,0.92176586,0.17055428,9.276231e-10,,-0.9906842,-1.0
1.42263,,10,0.9663835,51220,0.7946112,,57.119797,,-0.63138485,0.0285655,2561,0.92176586,436.67297,0.9126412,0.2300419,4451.500062942505,-3.9584737,0.91116947,0.92176586,0.1705088,9.2689884e-10,,0.79081446,0.7777778
1.4223225,0.3563161,10,0.9663835,51240,0.79437315,,24.948448,,-0.6317577,1.0,2562,0.92176586,437.45337,0.953795,-1.4905096,4454.806586027145,-3.958864,0.18470186,0.92176586,0.17074686,9.261754e-10,13.864843,-0.7486215,-1.0
1.4221811,2.070832,10,0.9663835,51260,0.7944217,,5.3984103,,-0.6314843,0.1690133,2563,0.92176586,437.49976,1.0009891,0.1160092,4458.063983917236,-3.9538572,0.9187842,0.92176586,0.17069834,9.2545277e-10,2.5771191e-08,-1.0092535,-0.7777778
1.4254279,15.32807,10,0.9663835,51280,0.79446685,,16.28355,,-0.63115054,0.01831564,2564,0.92176586,437.5547,0.9799942,0.22375014,4461.296989440918,-3.9542472,0.9099988,0.92176586,0.17065316,9.2473107e-10,,-0.9800798,-1.0
1.424773,10.61433,10,0.9663835,51300,0.79451233,,10.802063,,-0.63090104,0.0285655,2565,0.92176586,437.60876,0.9647868,0.031263024,4464.594520807266,-3.954637,0.91118807,0.92176586,0.17060769,9.2401015e-10,,-0.98627406,-1.0
1.423841,13.905625,10,0.9663835,51320,0.7945578,,16.12815,,-0.6306039,0.01831564,2566,0.92176586,437.66272,0.9809909,0.16795991,4467.799257516861,-3.9550269,0.9111266,0.92176586,0.17056221,9.2329006e-10,,-1.0243877,-1.0
1.4239464,10.685555,10,0.9663835,51340,0.7946026,,10.718384,,-0.6304045,0.0285655,2567,0.92176586,437.71826,0.9655101,-0.09671804,4471.043641328812,-3.9554164,0.90965044,0.92176586,0.17051744,9.225709e-10,,-1.0225016,-1.0
1.4240589,8.216087,10,0.9663835,51360,0.79464734,,10.209077,,-0.6301889,0.044551425,2568,0.92176586,437.77393,0.9736239,-0.041469254,4474.2954914569855,-3.955806,0.9094645,0.92176586,0.17047268,9.2185254e-10,,-1.0034215,-1.0
1.4228529,15.825649,10,0.9663835,51380,0.79469246,,15.941365,,-0.629837,0.01831564,2569,0.92176586,437.82837,0.9834421,0.3019805,4477.541832923889,-3.9561954,0.91063344,0.92176586,0.17042756,9.2113495e-10,,-1.018145,-1.0
1.4229442,10.5699625,10,0.9663835,51400,0.7947372,,10.607004,,-0.62956923,0.0285655,2570,0.92176586,437.8838,0.96733844,0.07685771,4480.788331747055,-3.9565845,0.90960366,0.92176586,0.1703828,9.204183e-10,,-1.0014216,-1.0
1.4223659,15.778559,10,0.9663835,51420,0.7947824,,15.792939,,-0.6292135,0.01831564,2571,0.92176586,437.938,0.98556846,0.31939754,4484.042254209518,-3.9569736,0.9108285,0.92176586,0.17033762,9.197024e-10,,-1.0098706,-1.0
1.4221147,,10,0.9663835,51440,0.7948272,,12.829792,,-0.62887806,0.01831564,2572,0.92176586,437.99292,1.0390296,0.24994585,4487.387577056885,-3.9573624,0.9102002,0.92176586,0.1702928,9.189874e-10,,-0.35877153,-0.33333334
1.4219991,,10,0.9663835,51460,0.7948736,,10.143854,,-0.6285875,0.044551425,2573,0.92176586,438.0442,0.9728829,0.0822931,4490.640597581863,-3.9577513,0.91409343,0.92176586,0.17024642,9.182731e-10,,-1.0506085,-1.0
1.4216906,9.335552,10,0.9663835,51480,0.7949177,,10.115021,,-0.6286461,0.069483444,2574,0.92176586,438.10083,0.9868897,-0.75135124,4493.906805276871,-3.9581397,0.90839237,0.92176586,0.17020231,9.175599e-10,3.5122787e-35,-1.0212291,-1.0
1.421673,,10,0.9663835,51500,0.79496217,,48.810402,,-0.62840337,0.01831564,2575,0.92176586,438.1565,1.051102,0.010669764,4497.258832931519,-3.9585283,0.9096133,0.92176586,0.17015785,9.1684743e-10,,0.090317294,0.11111111
1.4214981,1.909044,10,0.9663835,51520,0.79483914,,12.47645,,-0.6285584,0.10836801,2576,0.92176586,438.64355,0.97202355,-1.0707841,4500.600085735321,-3.9589164,0.47798228,0.92176586,0.17028087,9.1613567e-10,,-0.21824008,-0.11111111
1.4227957,7.633029,10,0.9663835,51540,0.7948791,,8.7926855,,-0.62882745,0.10836801,2577,0.92176586,438.71094,0.9497436,-1.2931861,4503.868522167206,-3.9593046,0.8976066,0.92176586,0.17024094,9.1542474e-10,,-0.22670183,-0.33333334
1.4232299,7.0026193,10,0.9663835,51560,0.7949196,,7.0413775,,-0.62910247,0.1690133,2578,0.92176586,438.7766,0.96367455,-1.2864662,4507.132808208466,-3.9596925,0.8995556,0.92176586,0.17020041,9.1471475e-10,1.9384839e-17,-0.17208599,-0.33333334
1.423836,5.5069547,10,0.9663835,51580,0.7949537,,11.222933,,-0.6292264,0.1690133,2579,0.92176586,438.8589,0.9707722,-0.91224986,4510.4816472530365,-3.9600804,0.88297856,0.92176586,0.17016631,9.140056e-10,3.9659382e-23,0.12021621,-0.11111111
1.4220891,31.245779,10,0.9663835,51600,0.7948297,,32.167213,,-0.6293259,0.0285655,2580,0.92176586,439.34912,1.005229,-0.8560663,4513.823571920395,-3.960468,0.47499132,0.92176586,0.17029029,9.132971e-10,,0.15571462,0.11111111
1.421319,,10,0.9663835,51620,0.794704,,10.508511,,-0.6297498,0.0285655,2581,0.92176586,439.84375,0.96923906,-1.7230566,4517.2042324543,-3.9608555,0.47033712,0.92176586,0.170416,9.125896e-10,,-0.9844137,-1.0
1.4209232,4.8263746e-06,10,0.9663835,51640,0.7947492,,16.558039,,-0.62945616,0.26359713,2582,0.92176586,439.89746,0.9615488,0.16033603,4520.520861148834,-3.961243,0.9112824,0.92176586,0.17037082,9.118829e-10,1.6845656e-14,0.3310459,0.33333334
1.4250488,52.726437,10,0.9663835,51660,0.7946079,,52.91931,,-0.62957317,0.01831564,2583,0.92176586,440.43286,1.090985,-0.8918544,4523.825103759766,-3.96163,0.42978528,0.92176586,0.17051214,9.1117686e-10,,0.3335611,0.33333334
1.4208639,,10,0.9663835,51680,0.7944664,,10.083464,,-0.62963355,0.044551425,2584,0.92176586,440.969,0.9743405,-0.8683391,4527.1673040390015,-3.9620173,0.428991,0.92176586,0.17065364,9.1047175e-10,,-0.96745205,-1.0
1.4207776,0.10929307,10,0.9663835,51700,0.794512,,5.0339556,,-0.6295031,0.26359713,2585,0.92176586,441.02173,0.97300076,-0.26542485,4530.497561216354,-3.9624043,0.912271,0.92176586,0.17060804,9.097675e-10,1.4783311e-06,-0.67608464,-0.33333334
1.4208603,3.74433,10,0.9663835,51720,0.7945601,,3.8866303,,-0.62964934,0.26359713,2586,0.92176586,441.06787,0.9930273,-0.9802648,4533.842470169067,-3.962791,0.9190664,0.92176586,0.17055994,9.09064e-10,0.008352846,-0.45213324,-0.7777778
1.4209536,2.7559795,10,0.9663835,51740,0.79460764,,2.7923968,,-0.6298245,0.41111228,2587,0.92176586,441.11548,0.9834543,-1.0754656,4537.145974159241,-3.9631743,0.91747254,0.92176586,0.17051238,9.0836133e-10,0.23146051,-0.9194994,-0.5555556
1.4209869,7.665027,10,0.9663835,51760,0.79465365,,10.076723,,-0.6299585,0.069483444,2588,0.92176586,441.167,0.9879757,-0.96006817,4540.512034893036,-3.9634714,0.91360736,0.92176586,0.17046636,9.0765956e-10,3.5310593e-35,-0.83760303,-1.0
1.4208851,6.1071134,10,0.9663835,51780,0.7947006,,6.8518925,,-0.62997454,0.10836801,2589,0.92176586,441.21582,1.0081733,-0.65855354,4543.798372507095,-3.9638577,0.9163749,0.92176586,0.1704194,9.069585e-10,5.546978e-22,-0.8450808,-0.7777778
1.421088,4.661363,10,0.9663835,51800,0.7947475,,5.399364,,-0.6300218,0.1690133,2590,0.92176586,441.2649,1.0026394,-0.7597548,4547.0950701236725,-3.964244,0.91598076,0.92176586,0.17037255,9.0625824e-10,2.6040233e-08,-0.66516066,-0.7777778
1.4208673,0.2672911,10,0.9663835,51820,0.79479563,,87.68222,,-0.6301583,1.0,2591,0.92176586,441.31055,0.99958825,-0.9859014,4550.402271986008,-3.96463,0.9195476,0.92176586,0.17032439,9.055589e-10,0.30813676,0.64464164,1.0
1.4205816,1.2954279e-14,10,0.9663835,51840,0.7945988,,5.391906,,-0.6309121,0.1690133,2592,0.92176586,441.99097,1.0033971,-2.5785084,4553.7172310352325,-3.964897,0.28440124,0.92176586,0.1705212,9.048603e-10,2.6057275e-08,-0.8702387,-0.7777778
1.4208835,3.746017,10,0.9663835,51860,0.79464537,,3.8566077,,-0.6310408,0.26359713,2593,0.92176586,442.04077,0.9953488,-0.9678167,4557.037709951401,-3.9652824,0.91548747,0.92176586,0.17047465,9.0416247e-10,0.008373683,-0.7380075,-0.7777778
1.4217224,6.0716295,10,0.9663835,51880,0.7946926,,7.671532,,-0.63088423,0.069483444,2594,0.92176586,442.08862,1.0166017,-0.21970306,4560.377252101898,-3.9656649,0.91715145,0.92176586,0.17042744,9.034655e-10,,-0.8510907,-0.7777778
1.4215974,6.6563673,10,0.9663835,51900,0.79473937,,6.794076,,-0.63095146,0.10836801,2595,0.92176586,442.1377,1.0128025,-0.82112855,4563.68941450119,-3.9660504,0.91626215,0.92176586,0.17038065,9.027693e-10,5.5591586e-22,-0.87325025,-0.7777778
1.4213525,6.632756,10,0.9663835,51920,0.79478586,,6.7789454,,-0.6310799,0.10836801,2596,0.92176586,442.1875,1.013733,-0.97681904,4566.98784327507,-3.9664357,0.91542524,0.92176586,0.17033416,9.0207386e-10,5.5613e-22,-0.70803916,-0.7777778
1.4214077,7.462497,10,0.9663835,51940,0.7948338,,7.6206026,,-0.6311268,0.069483444,2597,0.92176586,442.2334,1.0192908,-0.7658411,4570.365007400513,-3.9668207,0.9190926,0.92176586,0.17028624,9.0137936e-10,,-0.90692663,-0.7777778
1.4218299,4.8008103,10,0.9663835,51960,0.7948797,,5.3354025,,-0.63126236,0.1690133,2598,0.92176586,442.28442,1.0069915,-1.001896,4573.696553230286,-3.9672058,0.9141704,0.92176586,0.17024034,9.006856e-10,2.6117482e-08,-0.68771833,-0.7777778
1.4216516,3.5867271,10,0.9663835,51980,0.79492724,,3.8195322,,-0.6313713,0.26359713,2599,0.92176586,442.33105,0.9974748,-0.92120963,4577.015904664993,-3.9675906,0.9183561,0.92176586,0.17019278,8.9999264e-10,0.008393031,-0.62577724,-0.7777778
1.4211125,3.0108042,10,0.9663835,52000,0.7949754,,6.73123,,-0.6314307,0.10836801,2600,0.92176586,442.37598,1.0162376,-0.78261304,4580.325257539749,-3.967972,0.9201582,0.92176586,0.17014462,8.9930047e-10,5.569857e-22,-0.63926005,-0.7777778
1.4213141,2.3193874,10,0.9663835,52020,0.7950233,,2.7961109,,-0.6315248,0.41111228,2601,0.92176586,442.4214,0.9858146,-0.89208025,4583.669214963913,-3.9683566,0.91962624,0.92176586,0.1700967,8.98609e-10,0.23266311,-1.2697499,-0.5555556
1.4217253,10.206903,10,0.9663835,52040,0.7950663,,10.207493,,-0.6322223,0.26359713,2602,0.92176586,442.47974,0.9975707,-2.4322834,4587.02561879158,-3.9686515,0.90678185,0.92176586,0.17005372,8.979185e-10,0.2174404,-1.4536753,-1.0
1.423848,10.488153,10,0.9663835,52060,0.7951091,,10.492993,,-0.63312924,0.41111228,2603,0.92176586,442.53857,0.9935259,-2.9891868,4590.3042142391205,-3.9689522,0.90664536,0.92176586,0.17001092,8.9722874e-10,4.525329,-1.0261202,-1.0
1.4222653,0.70172274,10,0.9663835,52080,0.7951529,,12.244999,,-0.6329351,0.6411804,2604,0.92176586,442.59448,0.97181505,-0.12110686,4593.679851770401,-3.9675994,0.90900916,0.92176586,0.16996711,8.9653973e-10,12.114783,-0.7098398,-1.0
1.4200985,0.80002874,10,0.9663835,52100,0.79520005,,25.118933,,-0.6329864,1.0,2605,0.92176586,442.6416,0.9534534,-0.7379274,4597.078197956085,-3.9633417,0.9178277,0.92176586,0.16991997,8.9585156e-10,13.927066,-0.8822672,-1.0
1.4208333,6.267277,10,0.9663835,52120,0.795246,,6.7041845,,-0.6331443,0.10836801,2606,0.92176586,442.69165,1.0186586,-0.9969075,4600.409274339676,-3.9583933,0.91518563,0.92176586,0.16987401,8.9516417e-10,5.5167595e-22,-0.6413093,-0.7777778
1.4208181,4.199982,10,0.9663835,52140,0.7952936,,5.2870016,,-0.6332406,0.1690133,2607,0.92176586,442.7373,1.01055,-0.90222245,4603.755686283112,-3.958777,0.91932863,0.92176586,0.16982639,8.9447755e-10,2.5898274e-08,-0.5727469,-0.7777778
1.4204943,4.3727875,10,0.9663835,52160,0.7953416,,8.009823,,-0.6329012,0.069483444,2608,0.92176586,442.78198,1.0078499,0.2417203,4607.094720840454,-3.9591606,0.9204536,0.92176586,0.1697784,8.937918e-10,,-0.60045964,-0.5555556
1.4198916,6.993256,10,0.9663835,52180,0.7953892,,7.9883585,,-0.63281167,0.069483444,2609,0.92176586,442.82764,1.0083944,-0.40604112,4610.434492588043,-3.959544,0.9196388,0.92176586,0.16973084,8.931068e-10,,-0.5131815,-0.5555556
1.4198776,,10,0.9663835,52200,0.79543614,,34.7111,,-0.63270867,0.0285655,2610,0.92176586,442.87476,1.0540652,-0.37189904,4613.77362537384,-3.959927,0.9177778,0.92176586,0.16968387,8.924225e-10,,0.3584433,0.33333334
1.4195704,4.718571e-15,10,0.9663835,52220,0.79529274,,7.1603403,,-0.6329373,0.10836801,2611,0.92176586,443.4192,1.0045931,-1.2774153,4617.135658740997,-3.9603102,0.42080948,0.92176586,0.16982728,8.917391e-10,3.599349e-32,-0.5697428,-0.5555556
1.4189856,,10,0.9663835,52240,0.79534024,,32.826706,,-0.6325777,0.044551425,2612,0.92176586,443.46484,0.98943603,0.3024567,4620.5106985569,-3.9606931,0.91967016,0.92176586,0.16977978,8.910564e-10,,0.29563576,0.33333334
1.4186556,,10,0.9663835,52260,0.7952044,,8.258855,,-0.6329539,0.044551425,2613,0.92176586,443.9895,1.012432,-1.6004076,4623.867122173309,-3.961076,0.4403294,0.92176586,0.16991562,8.903745e-10,,-0.5520372,-0.5555556
1.4185544,9.032981,10,0.9663835,52280,0.7952525,,9.148098,,-0.6325437,0.0285655,2614,0.92176586,444.0337,1.0163406,0.42814916,4627.25697684288,-3.9614584,0.9209729,0.92176586,0.16986752,8.896933e-10,,-0.5506336,-0.5555556
1.418231,0.3498631,10,0.9663835,52300,0.7953002,,10.434178,,-0.63213444,0.41111228,2615,0.92176586,444.07886,0.9906272,0.4227844,4630.595845937729,-3.961841,0.92005384,0.92176586,0.16981983,8.890131e-10,4.4932632,-0.87805486,-1.0
1.418935,5.289406,10,0.9663835,52320,0.79534614,,5.289406,,-0.6322721,0.1690133,2616,0.92176586,444.12842,1.0102024,-0.9828742,4633.9314732551575,-3.9605067,0.9153535,0.92176586,0.16977388,8.883335e-10,2.5943116e-08,-0.6590505,-0.7777778
1.4185953,3.651953,10,0.9663835,52340,0.79539335,,4.117477,,-0.6323929,0.26359713,2617,0.92176586,444.17456,0.99025613,-0.9579446,4637.351681470871,-3.9608889,0.9190873,0.92176586,0.16972667,8.876548e-10,0.0001582665,-0.29137442,-0.5555556
1.417421,0.43042004,10,0.9663835,52360,0.7954361,,3.78604,,-0.6323251,0.26359713,2618,0.92176586,444.23267,0.9990985,-0.44509044,4640.7053327560425,-3.9612708,0.9071755,0.92176586,0.16968393,8.8697677e-10,0.0083401585,-0.24325949,-0.7777778
1.4176021,2.457794,10,0.9663835,52380,0.79547524,,2.780859,,-0.63254917,0.41111228,2619,0.92176586,444.2998,0.98651934,-1.2178379,4644.085124731064,-3.9616494,0.89788455,0.92176586,0.16964477,8.862996e-10,0.23110782,-0.8158703,-0.5555556
1.4168113,,10,0.9663835,52400,0.7955216,,8.870189,,-0.6323763,0.0285655,2620,0.92176586,444.3479,1.0073425,-0.16627002,4647.414734840393,-3.961943,0.91689867,0.92176586,0.1695984,8.856231e-10,,-0.35659513,-0.33333334
1.416554,0.009752181,10,0.9663835,52420,0.79556555,,11.677969,,-0.63208055,0.069483444,2621,0.92176586,444.40234,0.99917406,0.13699727,4650.875123023987,-3.9623246,0.91074485,0.92176586,0.16955447,8.8494745e-10,,-0.061913524,-0.11111111
1.4163435,2.6911804e-09,10,0.9663835,52440,0.79556435,,6.677213,,-0.63213855,0.10836801,2622,0.92176586,444.57495,1.0184132,-0.7821444,4654.321865558624,-3.962706,0.79228854,0.92176586,0.16955566,8.842726e-10,5.5406127e-22,-0.7449132,-0.7777778
1.4163268,2.6375109e-18,10,0.9663835,52460,0.795611,,9.137505,,-0.6318923,0.044551425,2623,0.92176586,444.62207,0.97386134,-0.0043130433,4657.669064044952,-3.9630873,0.91812176,0.92176586,0.169509,8.835984e-10,,-0.32078707,-0.33333334
1.4160929,11.585551,10,0.9663835,52480,0.79565316,,12.908369,,-0.6315107,0.01831564,2624,0.92176586,444.6809,1.0356456,0.39668792,4661.063663005829,-3.9634686,0.90608984,0.92176586,0.16946685,8.829251e-10,,-0.3062439,-0.33333334
1.4158139,,10,0.9663835,52500,0.79569525,,14.05694,,-0.63125193,0.01831564,2625,0.92176586,444.74,1.0103498,0.013630364,4664.489505529404,-3.9638495,0.9061136,0.92176586,0.16942477,8.822525e-10,,-0.5364405,-0.5555556
1.415749,,10,0.9663835,52520,0.79574215,,38.240097,,-0.6309303,0.069483444,2626,0.92176586,444.78638,1.0148687,0.20492218,4667.838931322098,-3.9642305,0.91893935,0.92176586,0.16937786,8.815807e-10,,0.60200447,0.5555556
1.4157436,0.20277901,10,0.9663835,52540,0.7955572,,12.206904,,-0.63144785,0.6411804,2627,0.92176586,445.44165,0.9677957,-2.0001664,4671.231952190399,-3.964611,0.3096574,0.92176586,0.16956282,8.809096e-10,12.078634,-2.2301936,-1.0
