LQGsigma_higher,DenMISELogLast,LQGmu1_actor,DenMISEMeanLog,MISE,IWLastEpisode,IWMin,ReturnLastEpisode,DenMISELogFirst,IWMax,ReturnAbsMax,ReturnMax,LQGmu1_higher,Iteration,IWMean,ReturnStepMax,Bound,TimestepsSoFar,ReturnMin,IWFirstEpisode,TimeElapsed,ReturnMean
0.11,0.15456785,-0.44196892,-0.35244122,17.447657,3.099887,,17.313448,-1.5547465,3.1034732,17.444613,17.444613,-0.43434343,773,1.0098034,19.23309,36.128693,15460,,0.009408695,52853.10406255722,16.503372
0.11,0.063594215,-0.31262058,-0.3518922,17.417322,2.2229931,,17.165424,-1.5560272,3.1042836,17.444613,17.444613,-0.41414142,774,1.0096087,19.23309,36.09836,15480,,0.018873855,52981.43603849411,16.504229
0.11,0.08390799,-0.3259897,-0.35131857,17.3925,2.7556038,,17.270357,-1.5572939,3.1289558,17.444613,17.444613,-0.3939394,775,1.0100545,19.23309,36.073536,15500,,0.03660479,53111.823189258575,16.505217
0.11,-0.2577439,-0.18715473,-0.3511861,17.325542,1.1135164,,16.647598,-1.5585363,3.1731873,17.444613,17.444613,-0.37373737,776,1.0085336,19.23309,36.006577,15520,,0.068636686,53241.60451769829,16.505402
0.11,0.0026716038,-0.27442482,-0.35072088,17.230972,3.3999343,,17.034475,-1.5597355,3.4345508,17.444613,17.444613,-0.3131313,777,1.0139424,19.23309,35.91201,15540,,0.36865765,53370.563745975494,16.50608
0.11,-0.30800867,-0.17524435,-0.35064942,17.092325,4.3133593,,16.691168,-1.5605475,4.3140726,17.444613,17.444613,-0.23232323,778,1.0369996,19.23309,35.77336,15560,,2.1608615,53499.69590616226,16.506319
0.11,0.16631348,-0.42966518,-0.3499401,17.540348,4.4644157e-06,,17.395468,-1.5590583,3.8520112,17.444613,17.444613,-1.0,779,1.0179684,19.23309,36.221382,15580,,3.7884674e-17,53628.87923526764,16.50746
0.11,-0.059064943,-0.9240738,-0.34954607,17.534046,3.0318928,,17.25463,-1.5603412,3.8379772,17.444613,17.444613,-1.0,780,1.0175949,19.23309,36.21508,15600,,3.7933262e-17,53759.51920962334,16.508419
0.11,-0.07108866,-1.0423474,-0.3491689,17.540667,3.6158307,,17.19658,-1.5616224,3.8240817,17.444613,17.444613,-1.0,781,1.017986,19.23309,36.221703,15620,,3.7981914e-17,53894.3580622673,16.5093
0.11,0.030658368,-0.9576863,-0.34866208,17.32012,2.6709292e-06,,17.240816,-1.562902,3.1663108,17.444613,17.444613,-0.37373737,782,1.0082179,19.23309,36.001156,15640,,0.06893699,54040.139456272125,16.510235
0.11,0.1551758,-0.45728913,-0.34800926,17.386053,2.8755093,,17.369978,-1.5640918,3.080708,17.444613,17.444613,-0.41414142,783,1.0077933,19.23309,36.06709,15660,,0.01902668,54179.343596458435,16.511333
0.11,0.16722329,-0.42162377,-0.34734324,17.402504,3.0611773,,17.359674,-1.5653437,3.0725539,17.444613,17.444613,-0.41414142,784,1.0087276,19.23309,36.08354,15680,,0.01905052,54320.56107735634,16.512415
0.11,0.13621897,-0.36075965,-0.34671715,17.388634,3.024137,,17.242762,-1.5665942,3.0929346,17.444613,17.444613,-0.3939394,785,1.0098212,19.23309,36.06967,15700,,0.03694681,54461.093264102936,16.513346
0.11,-0.049705572,-0.562773,-0.34632793,17.539783,0.0014138483,,17.363396,-1.5678203,3.8298118,17.444613,17.444613,-1.0,786,1.0179302,19.23309,36.220818,15720,,3.8218093e-17,54602.63529372215,16.514427
0.11,0.01224571,-0.9489888,-0.34585133,17.39607,2.633419e-05,,17.249598,-1.5690917,3.0604696,17.444613,17.444613,-0.41414142,787,1.0083529,19.23309,36.077106,15740,,0.019122053,54742.90982031822,16.51536
0.11,-0.13484083,-0.22013797,-0.345574,17.537832,5.0531433e-11,,16.87611,-1.5703373,3.8209386,17.444613,17.444613,-1.0,788,1.0178103,19.23309,36.21887,15760,,3.8314434e-17,54884.79946088791,16.515818
0.11,0.051449828,-0.98153514,-0.34505007,17.539888,3.3966775,,17.218222,-1.5716054,3.8073263,17.444613,17.444613,-1.0,789,1.0179305,19.23309,36.220924,15780,,3.836299e-17,55025.58277177811,16.516708
0.11,-0.059016004,-0.9221847,-0.34466714,17.533596,2.9955766,,17.268381,-1.5728722,3.793845,17.444613,17.444613,-1.0,790,1.0175548,19.23309,36.21463,15800,,3.8411607e-17,55167.80215668678,16.51766
0.11,-0.10616155,-1.0523455,-0.34434527,17.540485,3.60122,,17.198137,-1.5741371,3.7804914,17.444613,17.444613,-1.0,791,1.0179611,19.23309,36.22152,15820,,3.8460285e-17,55308.55506825447,16.518522
0.11,-0.06552491,-1.044209,-0.3439724,17.546883,3.5719068,,17.197079,-1.5754006,3.7672668,17.444613,17.444613,-1.0,792,1.018339,19.23309,36.22792,15840,,3.8508877e-17,55448.841676712036,16.519379
0.11,0.0009425012,-1.0268047,-0.34351614,17.552242,3.5173373,,17.195822,-1.5766624,3.7541652,17.444613,17.444613,-1.0,793,1.0186571,19.23309,36.233276,15860,,3.8557532e-17,55586.897824287415,16.520231
0.11,-0.26505452,-0.872576,-0.34339562,5.6319146,,,17.304005,-1.5779226,94.84339,17.444613,17.444613,0.6969697,794,1.2304847,19.23309,24.31295,15880,,2.1113742e-08,55733.60131883621,16.52122
0.11,-3.0825727,0.66801566,-0.34661412,17.090183,4.9074385e-14,,5.041748,-1.5791813,4.022378,17.444613,17.444613,-0.25252524,795,1.026462,19.23309,35.769863,15900,,1.4886045,55875.304033994675,16.506779
0.11,0.110117555,-0.34037966,-0.34600875,17.36522,2.8854468,,17.189838,-1.5785676,3.1063013,17.444613,17.444613,-0.3939394,796,1.0084851,19.23309,36.0449,15920,,0.03739185,56004.922425985336,16.507637
0.11,0.1672725,-0.4237818,-0.34535515,17.4052,3.056357,,17.323372,-1.5797762,3.0714066,17.444613,17.444613,-0.41414142,797,1.0088974,19.23309,36.084877,15940,,0.019327458,56136.48795628548,16.508661
0.11,0.14352228,-0.4732778,-0.3447324,17.413755,2.719112,,17.339056,-1.5810058,3.0634549,17.444613,17.444613,-0.41414142,798,1.0093814,19.23309,36.093437,15960,,0.019351237,56270.24062156677,16.5097
0.11,0.15641513,-0.3807863,-0.34409449,17.427485,2.9622455,,17.298553,-1.5822339,3.0555637,17.444613,17.444613,-0.41414142,799,1.0101726,19.23309,36.107162,15980,,0.019375015,56403.69464492798,16.510687
0.11,0.10525188,-0.33042783,-0.34352112,17.407856,2.7632341,,17.224138,-1.5834605,3.0749588,17.444613,17.444613,-0.3939394,800,1.0109309,19.23309,36.087536,16000,,0.03757525,56539.76492881775,16.51158
0.11,0.16781169,-0.39056423,-0.34287018,17.423775,3.0650196,,17.274609,-1.5846628,3.0670137,17.444613,17.444613,-0.3939394,801,1.011849,19.23309,36.103455,16020,,0.037620462,56666.45360541344,16.512533
0.11,-0.21895245,-0.19848207,-0.3427019,17.3268,1.6716942,,16.725784,-1.5858635,3.1848578,17.444613,17.444613,-0.35353535,802,1.0114608,19.23309,36.006477,16040,,0.1277188,56796.65874791145,16.512798
0.11,0.14111304,-0.35318214,-0.34208617,17.343662,3.1494198,,17.251173,-1.5869503,3.1762156,17.444613,17.444613,-0.35353535,803,1.0124258,19.23309,36.023342,16060,,0.12785767,56928.84698653221,16.513718
0.11,-0.26372147,-0.18737042,-0.34197432,17.089504,4.3429575,,16.609358,-1.5880357,4.360394,17.444613,17.444613,-0.23232323,804,1.0366825,19.23309,35.769184,16080,,2.2210836,57063.08120369911,16.513838
0.11,-0.23498069,-0.1931485,-0.34179762,17.110374,4.3055353,,16.692253,-1.58652,4.3422675,17.444613,17.444613,-0.23232323,805,1.0378817,19.23309,35.790054,16100,,2.2177196,57191.755120038986,16.51406
0.11,-0.292504,-0.17910048,-0.3416913,17.130907,4.322303,,16.557798,-1.5850103,4.3243356,17.444613,17.444613,-0.23232323,806,1.0391041,19.23309,35.810585,16120,,2.214374,57330.35657906532,16.514112
0.11,-0.19497854,-0.20104146,-0.34146282,17.150434,4.2328644,,16.710396,-1.5835067,4.3065953,17.444613,17.444613,-0.23232323,807,1.0402178,19.23309,35.830116,16140,,2.2110472,57468.707552194595,16.514357
0.11,-0.013620447,-0.25754082,-0.3410091,17.158354,3.5811322,,17.121784,-1.582009,4.2890434,17.444613,17.444613,-0.23232323,808,1.040528,19.23309,35.838036,16160,,2.207738,57603.23856592178,16.515108
0.11,-0.32386556,-0.16995707,-0.34093958,17.178442,4.2694163,,16.633392,-1.5805172,4.2716765,17.444613,17.444613,-0.23232323,809,1.0417008,19.23309,35.858124,16180,,2.204447,57738.74445056915,16.515253
0.11,0.1344606,-0.33936426,-0.34030294,17.211166,2.3216162,,17.203512,-1.5790313,3.9084466,17.444613,17.444613,-0.25252524,810,1.0333482,19.23309,35.890846,16200,,1.4883814,57876.270938158035,16.516104
0.11,-1.6651275,0.0006420016,-0.341897,17.113031,2.035591,,9.559394,-1.5784292,4.2398696,17.444613,17.444613,-0.23232323,811,1.0387099,19.23309,35.79271,16220,,2.1998491,58011.69542431831,16.507526
0.11,-0.7615814,-0.09843323,-0.34236783,17.040686,4.553192,,15.372962,-1.5769527,4.7135067,17.444613,17.444613,-0.21212122,812,1.0474781,19.23309,35.720367,16240,,3.140824,58148.96553111076,16.506128
0.11,0.04725807,-0.27851003,-0.3418322,17.533909,1.5747688e-09,,17.169018,-1.5743229,3.830713,17.444613,17.444613,-1.0,813,1.0175782,19.23309,36.21359,16260,,3.8467326e-17,58281.58075928688,16.506945
0.11,-0.0753385,-0.92072594,-0.341485,15.737923,2.5323768,,17.273447,-1.5755522,6.680191,17.444613,17.444613,-0.8181818,814,0.9086395,19.23309,34.417603,16280,,2.921792e-11,58408.137971401215,16.507885
0.11,-0.04250192,-1.0346265,-0.3412322,17.570341,3.6012938,,17.19895,-1.57678,3.8220537,17.444613,17.444613,-1.0,815,1.019695,19.23309,36.250023,16300,,3.8561946e-17,58538.71390914917,16.508734
0.11,-0.73871464,-1.1308997,-0.34169692,17.57913,3.7396977,,17.191725,-1.5780061,3.8088815,17.444613,17.444613,-1.0,816,1.0202134,19.23309,36.258812,16320,,3.860934e-17,58669.40833902359,16.509571
0.11,0.038800262,-0.96384406,-0.3412082,17.579077,3.3052678,,17.235506,-1.5792309,3.7958317,17.444613,17.444613,-1.0,817,1.0202072,19.23309,36.25876,16340,,3.8656648e-17,58804.35657095909,16.510458
0.11,-0.28736663,-1.0820982,-0.34111938,17.586517,3.6589847,,17.198214,-1.5804541,3.7829015,17.444613,17.444613,-1.0,818,1.0206454,19.23309,36.266197,16360,,3.8704012e-17,58944.9358317852,16.511301
0.11,-1.2419481,-1.171367,-0.3421958,17.595558,3.7314086,,17.186148,-1.5816759,3.7700918,17.444613,17.444613,-1.0,819,1.0211796,19.23309,36.275238,16380,,3.8751287e-17,59081.307184934616,16.512125
0.11,-0.083112046,-0.9148626,-0.34185567,17.58807,2.9210072,,17.282206,-1.5828961,3.757398,17.444613,17.444613,-1.0,820,1.0207323,19.23309,36.26775,16400,,3.8798622e-17,59216.46265530586,16.513063
0.11,0.062121443,-0.9774864,-0.34134012,17.589382,3.337661,,17.223783,-1.5841149,3.7448208,17.444613,17.444613,-1.0,821,1.0208081,19.23309,36.269062,16420,,3.8845864e-17,59352.589141607285,16.51393
0.11,-0.25033113,-1.0786657,-0.34120575,17.596409,3.6072755,,17.195873,-1.5853322,3.732358,17.444613,17.444613,-1.0,822,1.0212227,19.23309,36.27609,16440,,3.8893162e-17,59487.46643137932,16.51476
0.11,-0.62658113,-0.7930609,-0.34152842,17.11469,1.5449672e-05,,17.345362,-1.586548,4.256254,17.444613,17.444613,-0.23232323,823,1.0389215,19.23309,35.794373,16460,,2.2177818,59617.639776706696,16.515768
0.11,-0.013135316,-0.2550119,-0.34108427,17.177155,3.673762,,17.012346,-1.5850712,3.8969376,17.444613,17.444613,-0.25252524,824,1.0320083,19.23309,35.856834,16480,,1.4973981,59751.19490027428,16.516369
0.11,0.028381614,-0.27232945,-0.34059912,17.188,3.4685893,,17.008024,-1.5844685,3.8833013,17.444613,17.444613,-0.25252524,825,1.0325776,19.23309,35.86768,16500,,1.496496,59883.664649009705,16.516966
0.11,0.0104760025,-0.26247042,-0.34013614,17.238985,3.5733845,,17.047306,-1.5838675,3.6296623,17.444613,17.444613,-0.27272728,826,1.0269833,19.23309,35.918663,16520,,0.9777451,60016.149230241776,16.517609
0.11,0.13213189,-0.33924127,-0.33953378,17.268211,2.9083223,,17.189955,-1.5838945,3.4458227,17.444613,17.444613,-0.2929293,827,1.0217463,19.23309,35.94789,16540,,0.61801714,60153.02529358864,16.518421
0.11,0.13452886,-0.4697438,-0.33893606,17.552565,2.852142e-05,,17.336046,-1.584356,3.7426074,17.444613,17.444613,-1.0,828,1.0186669,19.23309,36.232246,16560,,3.88552e-17,60289.56600546837,16.51941
0.11,-0.033719946,-0.92763263,-0.33854705,17.547792,3.021187,,17.267271,-1.585563,3.7302666,17.444613,17.444613,-1.0,829,1.0183802,19.23309,36.22747,16580,,3.8902215e-17,60422.667293787,16.520311
0.11,-0.052370474,-0.921567,-0.33818176,17.29128,2.3582425e-06,,17.271338,-1.5867685,3.222531,17.444613,17.444613,-0.33333334,830,1.0130583,19.23309,35.970963,16600,,0.22378425,60565.69142150879,16.521215
0.11,0.16408923,-0.43146372,-0.33756262,17.368967,2.903922,,17.309492,-1.587703,3.0684857,17.444613,17.444613,-0.3939394,831,1.0087482,19.23309,36.048645,16620,,0.037735004,60704.75993537903,16.522163
0.11,0.12817612,-0.3308932,-0.33699337,17.360714,2.9573927,,17.146315,-1.5888603,3.0884898,17.444613,17.444613,-0.37373737,832,1.0106225,19.23309,36.040394,16640,,0.0707499,60849.20329785347,16.522915
0.11,0.13388978,-0.4712938,-0.33641624,17.380836,2.477342,,17.371956,-1.5899764,3.0534475,17.444613,17.444613,-0.3939394,833,1.0094345,19.23309,36.060516,16660,,0.037820887,60994.840515613556,16.523935
0.11,0.07006372,-0.28737473,-0.3359185,17.336992,2.821858,,17.092419,-1.5911309,3.1229494,17.444613,17.444613,-0.35353535,834,1.0121301,19.23309,36.01667,16680,,0.12839329,61143.435463905334,16.524616
0.11,0.1554733,-0.4549419,-0.33531648,17.38545,2.662033,,17.318287,-1.5921752,3.0391169,17.444613,17.444613,-0.3939394,835,1.0097094,19.23309,36.065132,16700,,0.037904143,61297.8646903038,16.525566
0.11,0.16181733,-0.35720024,-0.33471102,17.378176,3.0502343,,17.252678,-1.5933267,3.0586174,17.444613,17.444613,-0.37373737,836,1.011617,19.23309,36.057854,16720,,0.071066596,61446.75995802879,16.526436
0.11,0.18183014,-0.39378446,-0.334081,17.413548,3.0237722,,17.280811,-1.5944371,3.0245128,17.444613,17.444613,-0.3939394,837,1.0113306,19.23309,36.093227,16740,,0.037989974,61570.29492735863,16.527336
0.11,0.1846865,-0.39641404,-0.33344933,17.428452,3.0143878,,17.311356,-1.5955858,3.0172234,17.444613,17.444613,-0.3939394,838,1.0121828,19.23309,36.10813,16760,,0.038033642,61683.19473314285,16.528273
0.11,0.16520198,-0.35271707,-0.33284143,17.421253,3.0188498,,17.26469,-1.5967331,3.0369048,17.444613,17.444613,-0.37373737,839,1.0140849,19.23309,36.100933,16780,,0.0713091,61797.60648036003,16.52915
0.11,0.085207835,-0.29033726,-0.33232793,17.399454,2.8238106,,17.157171,-1.5978394,3.0806074,17.444613,17.444613,-0.35353535,840,1.0156988,19.23309,36.079132,16800,,0.12925753,61912.63293361664,16.529898
0.11,-0.09205719,-0.22093959,-0.3320245,17.363428,2.3593714,,16.864958,-1.5988752,3.1486716,17.444613,17.444613,-0.33333334,841,1.0172114,19.23309,36.043106,16820,,0.22651,62020.67573475838,16.530296
0.11,0.088996165,-0.28988054,-0.33150497,17.347158,3.2446303,,17.130116,-1.5997943,3.244731,17.444613,17.444613,-0.3131313,842,1.0206953,19.23309,36.02684,16840,,0.38372537,62106.22943472862,16.53101
0.11,-0.338291,-0.1639516,-0.33148953,17.27089,3.1195712,,16.566837,-1.6005256,3.5668356,17.444613,17.444613,-0.27272728,843,1.0286942,19.23309,35.95057,16860,,0.9941689,62192.90787434578,16.531052
0.11,-0.122474134,-0.21071826,-0.3312091,17.28664,3.4970558,,16.933895,-1.6005325,3.556021,17.444613,17.444613,-0.27272728,844,1.0296069,19.23309,35.96632,16880,,0.9941758,62278.67867684364,16.531528
0.11,0.17048436,-0.34402543,-0.33058155,17.322235,2.7455106,,17.183117,-1.6005396,3.3564763,17.444613,17.444613,-0.2929293,845,1.0247862,19.23309,36.001915,16900,,0.6283902,62364.68769288063,16.532299
0.11,0.1962412,-0.3872613,-0.32993057,17.34961,2.37505,,17.187855,-1.6009789,3.210268,17.444613,17.444613,-0.3131313,846,1.0208431,19.23309,36.02929,16920,,0.3841802,62451.1900703907,16.533075
0.11,0.1429196,-0.31546375,-0.32934874,17.393824,3.1025417,,17.197098,-1.6017063,3.1028466,17.444613,17.444613,-0.33333334,847,1.0189768,19.23309,36.0735,16940,,0.22715218,62537.88238573074,16.533857
0.11,-0.18133837,-0.19423346,-0.3291527,17.336191,2.9071107,,16.776941,-1.602618,3.331601,17.444613,17.444613,-0.2929293,848,1.0255874,19.23309,36.01587,16960,,0.62969756,62625.65204191208,16.534145
0.11,0.12784186,-0.481799,-0.32858542,17.54175,4.840639e-05,,17.348373,-1.6030543,3.8031485,17.444613,17.444613,-1.0,849,1.0180192,19.23309,36.221428,16980,,3.9588613e-17,62711.20110487938,16.535103
0.11,-0.060815703,-0.92489254,-0.3282508,17.536678,3.0527644,,17.262012,-1.6042315,3.790647,17.444613,17.444613,-1.0,850,1.0177163,19.23309,36.21636,17000,,3.9635305e-17,62796.257883787155,16.53596
0.11,-0.38235542,-1.0944922,-0.3282951,17.544163,3.6756656,,17.189882,-1.6054072,3.7782576,17.444613,17.444613,-1.0,851,1.0181594,19.23309,36.223843,17020,,3.9681902e-17,62882.57588624954,16.536728
0.11,-0.012196588,-1.0289482,-0.3279044,17.549177,3.5463004,,17.194035,-1.6065817,3.7659771,17.444613,17.444613,-1.0,852,1.0184572,19.23309,36.22886,17040,,3.9728552e-17,62967.10607910156,16.5375
0.11,-0.04571896,-1.0393943,-0.3275535,17.554613,3.5605922,,17.192533,-1.6077547,3.7538047,17.444613,17.444613,-1.0,853,1.0187802,19.23309,36.23429,17060,,3.9775105e-17,63052.07264137268,16.538267
0.11,-0.14885177,-0.9006564,-0.32732385,17.545176,2.7993073,,17.288359,-1.6089263,3.7417393,17.444613,17.444613,-1.0,854,1.0182196,19.23309,36.224854,17080,,3.9821715e-17,63138.792630672455,16.539146
0.11,-0.7422187,-1.1329939,-0.32778934,17.553192,3.6680913,,17.20042,-1.6100966,3.7297792,17.444613,17.444613,-1.0,855,1.0186905,19.23309,36.232872,17100,,3.986838e-17,63225.11475777626,16.539919
0.11,-0.06819529,-1.0469401,-0.32746577,17.558811,3.5448058,,17.193499,-1.6112654,3.7179222,17.444613,17.444613,-1.0,856,1.0190235,19.23309,36.23849,17120,,3.9915098e-17,63310.45399284363,16.540682
0.11,0.023478476,-0.94773495,-0.32703567,17.36393,5.95495e-07,,17.247643,-1.6124331,3.1168213,17.444613,17.444613,-0.33333334,857,1.017247,19.23309,36.04361,17140,,0.22960192,63397.652856349945,16.541508
0.11,0.16836277,-0.3396576,-0.3264391,17.378242,3.0597124,,17.23528,-1.6133314,3.1091506,17.444613,17.444613,-0.33333334,858,1.0180598,19.23309,36.057922,17160,,0.22980827,63483.823615312576,16.542316
0.11,0.1857732,-0.3595769,-0.32582265,17.414953,3.0073369,,17.256857,-1.6142285,3.0343187,17.444613,17.444613,-0.35353535,859,1.0166249,19.23309,36.094635,17180,,0.1313934,63568.524242162704,16.543148
0.11,0.19790927,-0.39093655,-0.32519525,17.44253,2.9393945,,17.292355,-1.6152389,2.9879177,17.444613,17.444613,-0.37373737,860,1.0153488,19.23309,36.122208,17200,,0.072641015,63666.61607551575,16.54402
0.11,0.002938598,-0.24599367,-0.3247972,17.403482,2.6384254,,17.015224,-1.6163166,3.0881758,17.444613,17.444613,-0.33333334,861,1.019511,19.23309,36.08316,17220,,0.2304953,63767.472304821014,16.544567
0.11,0.16253164,-0.32525617,-0.3242101,17.418259,3.074397,,17.259918,-1.6172097,3.0807128,17.444613,17.444613,-0.33333334,862,1.0203456,19.23309,36.09794,17240,,0.23070127,63867.88211250305,16.545397
0.11,0.088536486,-0.49773073,-0.3237092,17.557064,9.8568096e-05,,17.360207,-1.6181015,3.732116,17.444613,17.444613,-1.0,863,1.0189168,19.23309,36.236744,17260,,4.0188888e-17,63967.81214618683,16.54634
0.11,-0.99960583,-1.1545056,-0.3244711,17.565098,3.6747928,,17.19436,-1.6192596,3.7203517,17.444613,17.444613,-1.0,864,1.0193902,19.23309,36.244778,17280,,4.023537e-17,64069.693902015686,16.54709
0.11,-0.05850607,-1.0451573,-0.32414272,17.570477,3.5345244,,17.20173,-1.6204164,3.7086883,17.444613,17.444613,-1.0,865,1.0197074,19.23309,36.250156,17300,,4.0281903e-17,64171.154119968414,16.547848
0.11,-1.3500162,-1.1800218,-0.32530612,17.578579,3.6663105,,17.195913,-1.6215718,3.697124,17.444613,17.444613,-1.0,866,1.0201843,19.23309,36.25826,17320,,4.032849e-17,64281.9083032608,16.548595
0.11,-0.113211006,-0.90694743,-0.32503965,17.435593,3.209142e-05,,17.282597,-1.6227258,2.9821815,17.444613,17.444613,-0.37373737,867,1.0149359,19.23309,36.115273,17340,,0.07318693,64400.93841671944,16.549442
0.11,0.029351005,-0.5194972,-0.32461497,17.570658,0.00025312413,,17.380081,-1.6237942,3.68991,17.444613,17.444613,-1.0,868,1.0197128,19.23309,36.250336,17360,,4.0418275e-17,64519.617911338806,16.550398
0.11,-0.04195496,-0.924551,-0.32426855,17.565851,2.989368,,17.26816,-1.6249456,3.6785235,17.444613,17.444613,-1.0,869,1.0194247,19.23309,36.24553,17380,,4.0464868e-17,64636.69203066826,16.551226
0.11,-0.3799645,-1.0976497,-0.32431173,17.572628,3.5761025,,17.200989,-1.6260955,3.6672335,17.444613,17.444613,-1.0,870,1.0198234,19.23309,36.252308,17400,,4.0511356e-17,64760.15727162361,16.551971
0.11,-0.5974597,-0.6767399,-0.32460403,17.433973,0.24195544,,17.378157,-1.6272444,2.975623,17.444613,17.444613,-0.3939394,871,1.0125107,19.23309,36.113655,17420,,0.039256997,64891.77834939957,16.552921
0.11,0.12432741,-0.30008942,-0.32407567,17.42817,2.5596635,,17.167181,-1.6283468,2.9791403,17.444613,17.444613,-0.37373737,872,1.0145001,19.23309,36.10785,17440,,0.073599465,65022.60493898392,16.553625
0.11,0.19448613,-0.361496,-0.32346597,17.441734,2.9673166,,17.234268,-1.6294085,2.9724011,17.444613,17.444613,-0.37373737,873,1.0152856,19.23309,36.121414,17460,,0.07367763,65153.98196077347,16.554405
0.11,0.1757119,-0.44429672,-0.32287815,17.454487,2.7396686,,17.36346,-1.630469,2.9559274,17.444613,17.444613,-0.3939394,874,1.0136926,19.23309,36.134167,17480,,0.03938378,65288.47827339172,16.55533
0.11,-0.0006918319,-0.24489117,-0.3224951,17.400164,2.6268995,,16.975435,-1.6315675,3.0697837,17.444613,17.444613,-0.33333334,875,1.0192709,19.23309,36.07984,17500,,0.23403752,65420.63769841194,16.55581
0.11,-0.053783614,-0.22809744,-0.32216728,17.339905,3.2169552,,16.773474,-1.6324422,3.3180873,17.444613,17.444613,-0.2929293,876,1.025689,19.23309,36.019585,17520,,0.6487607,65554.14273619652,16.556059
0.11,0.111989774,-0.28819603,-0.3216439,17.353489,3.239506,,16.9877,-1.6328428,3.3093402,17.444613,17.444613,-0.2929293,877,1.026484,19.23309,36.03317,17540,,0.6490206,65688.24430632591,16.556551
0.11,0.20098966,-0.4197542,-0.32101947,17.410234,2.1787,,17.291357,-1.6332426,3.0484593,17.444613,17.444613,-0.33333334,878,1.0198964,19.23309,36.089912,17560,,0.2344299,65825.42551112175,16.557388
0.11,-0.07998317,-0.21914542,-0.32072356,17.349197,3.1372867,,16.82328,-1.634114,3.293962,17.444613,17.444613,-0.2929293,879,1.0262406,19.23309,36.028877,17580,,0.6498462,65963.4472181797,16.557692
0.11,-0.49069583,-0.13895465,-0.32088783,17.301569,2.8279858,,16.169544,-1.6345121,3.4933717,17.444613,17.444613,-0.27272728,880,1.0303718,19.23309,35.981247,17600,,1.0285379,66099.97898316383,16.55725
0.11,-0.16434966,-0.19758087,-0.32067677,17.260422,3.773258,,16.761318,-1.6344796,3.773311,17.444613,17.444613,-0.25252524,881,1.0363739,19.23309,35.9401,17620,,1.5732405,66236.19689464569,16.557482
0.11,0.17267248,-0.31816694,-0.32007742,17.316494,2.802027,,17.213312,-1.6338298,3.4730027,17.444613,17.444613,-0.27272728,882,1.0311906,19.23309,35.996174,17640,,1.0278364,66370.34497690201,16.558226
0.11,-0.04518078,-0.22552568,-0.31973183,17.331257,3.4606326,,16.826933,-1.6337984,3.463303,17.444613,17.444613,-0.27272728,883,1.0320697,19.23309,36.010937,17660,,1.0278041,66498.46217226982,16.558529
0.11,0.10086184,-0.27473652,-0.31922084,17.34374,3.2782438,,17.148388,-1.633767,3.453679,17.444613,17.444613,-0.27272728,884,1.0327426,19.23309,36.023422,17680,,1.0277718,66631.63883852959,16.559196
0.11,-0.07685923,-0.21565585,-0.3189111,17.300581,3.7025585,,16.795998,-1.6337357,3.7313983,17.444613,17.444613,-0.25252524,885,1.0385674,19.23309,35.980263,17700,,1.5720705,66765.76389145851,16.559464
0.11,0.21829306,-0.37706167,-0.31826246,17.341743,1.8593416,,17.287226,-1.6330901,3.4339464,17.444613,17.444613,-0.27272728,886,1.0325639,19.23309,36.021423,17720,,1.0270765,66901.38671684265,16.560284
0.11,0.17258151,-0.31053036,-0.31767341,17.392067,3.0130515,,17.16109,-1.6330597,3.224347,17.444613,17.444613,-0.2929293,887,1.0287156,19.23309,36.071747,17740,,0.64916146,67036.1385383606,16.560963
0.11,0.21704677,-0.39820594,-0.3170399,17.41485,2.1645477,,17.283134,-1.6334548,3.0782225,17.444613,17.444613,-0.3131313,888,1.0245693,19.23309,36.09453,17760,,0.3968616,67170.09527015686,16.561777
0.11,0.12842171,-0.28184873,-0.316512,17.428009,3.0632505,,17.069084,-1.6341336,3.0710435,17.444613,17.444613,-0.3131313,889,1.0253376,19.23309,36.10769,17780,,0.3971311,67306.30741548538,16.562346
0.11,0.19346318,-0.3218572,-0.31591144,17.440166,2.9794147,,17.251797,-1.6348112,3.0639136,17.444613,17.444613,-0.3131313,890,1.0260116,19.23309,36.119846,17800,,0.39740026,67444.96601581573,16.563122
0.11,-0.7996049,-0.09542848,-0.316426,17.386913,1.6097832,,15.499404,-1.6354878,3.1947165,17.444613,17.444613,-0.2929293,891,1.0284729,19.23309,36.066593,17820,,0.65073955,67579.29059171677,16.561928
0.11,0.18958776,-0.43751758,-0.31582773,7.6518164,4.6817163e-06,,17.326727,-1.6358794,61.81974,17.444613,17.444613,0.13131313,892,0.805131,19.23309,26.331497,17840,,8.344521,67716.72596693039,16.562784
0.11,-2.196029,0.04982858,-0.3181678,17.421516,0.07560068,,9.083258,-1.6276885,2.9636183,17.444613,17.444613,-0.33333334,893,1.0206145,19.23309,36.101196,17860,,0.23313145,67855.97175550461,16.554409
0.11,-0.32471243,-0.6080209,-0.31815284,17.510635,0.0087734405,,17.393042,-1.6285467,3.7525797,17.444613,17.444613,-1.0,894,1.016223,19.23309,36.190315,17880,,4.061085e-17,67993.03234529495,16.555347
0.11,0.041427966,-0.9646552,-0.31773436,17.511,3.304504,,17.230589,-1.6296647,3.7410746,17.444613,17.444613,-1.0,895,1.0162421,19.23309,36.19068,17900,,4.0656265e-17,68130.00920915604,16.5561
