Iteration,LQGmu1_higher,LQGmu1_actor,LQGsigma_higher,ReturnLastEpisode,ReturnMean,Regret,TimeElapsed,Regret/t
2507,-0.33333334,-0.18952093,0.14999999,0.9026487703475183,0.9204864455974295,111.89632088725291,7206.045861959457,0.04463355440257396
2508,-0.47474748,-0.4268205,0.14999999,0.9249556089883609,0.9204882275605041,111.93648527826456,7214.678879737854,0.04463177243949942
2509,-0.45454547,-0.5555715,0.14999999,0.9252668188598491,0.9204901321405357,111.9763384594047,7223.206763267517,0.0446298678594678
2510,-0.5959596,-0.5351286,0.14999999,0.9264892460852916,0.9204925222257725,112.0149692133194,7232.410690784454,0.04462747777423084
2511,-0.8181818,-1.2423158,0.14999999,0.9095460912912924,0.9204881628347193,112.07054312202811,7241.442555904388,0.044631837165283995
2512,-0.2929293,-0.39066887,0.14999999,0.9233145801567145,0.9204892880008507,112.1123485418714,7249.404684305191,0.044630711999152625
2513,-0.6363636,-0.79562294,0.14999999,0.9248095467694855,0.9204910071647062,112.15265899510192,7258.334614753723,0.04462899283529722
2514,-0.7979798,-0.9082122,0.14999999,0.9216155516812932,0.920491454477561,112.19616344342062,7266.189250469208,0.04462854552244257
2515,-0.43434343,-0.7135583,0.14999999,0.9251746108914229,0.9204933165675865,112.2361088325292,7274.832002401352,0.04462668343241718
2516,-0.6363636,-0.65874463,0.14999999,0.925920241184629,0.9204954735328555,112.27530859134457,7283.3747725486755,0.04462452646714808
2517,-0.45454547,-0.6409346,0.14999999,0.9256838267642438,0.9204975348571429,112.31474476458033,7293.185923337936,0.044622465142860675
2518,-0.33333334,-0.5344633,0.14999999,0.9256958547951897,0.9204995993209786,112.35416890978513,7303.294412612915,0.04462040067902507
2519,-0.5959596,-0.77388173,0.14999999,0.9238315307188603,0.9205009220408665,112.39545737906627,7313.285102367401,0.04461907795913707
2520,-0.959596,-0.82000816,0.14999999,0.9243079473225307,0.9205024327651847,112.43626943174374,7322.8632645606995,0.044617567234818946
2521,-0.6969697,-0.7436668,0.14999999,0.9244793272547904,0.9205040102719239,112.47691010448895,7332.273789167404,0.04461598972807971
2522,-0.97979796,-1.0860198,0.14999999,0.9145226790263887,0.9205016386100502,112.52750742546256,7341.73844575882,0.04461836138995343
2523,-0.35353535,-0.45992857,0.14999999,0.9250651322024125,0.9205034473669239,112.56756229326015,7347.953768968582,0.044616552633079724
2524,-0.3131313,-0.43653455,0.14999999,0.9228184788628907,0.9205043645743312,112.60986381439726,7357.162071228027,0.04461563542567245
2525,-0.8181818,-1.0227363,0.14999999,0.9177196987227528,0.9205032617363703,112.65726411567451,7367.502427577972,0.044616738263633465
2526,-0.6363636,-0.71338165,0.14999999,0.9264432969696513,0.9205056132942616,112.69594081870486,7375.491357088089,0.04461438670574222
2527,-0.57575756,-0.29671535,0.14999999,0.9185847720465057,0.9205048531671355,112.74247604665835,7385.578575134277,0.044615146832868366
2528,-0.2929293,-0.12772009,0.14999999,0.8675691842342991,0.920483913424678,112.84002686242405,7394.692245960236,0.04463608657532597
2529,-0.43434343,-0.4412972,0.14999999,0.9263877853160731,0.920486247893595,112.87875907710799,7404.63757443428,0.04463375210640885
2530,-0.5151515,-0.55105567,0.14999999,0.9253908043452275,0.9204881864534572,112.91848827276276,7414.511671066284,0.044631813546546543
2531,-0.5959596,-0.540272,0.14999999,0.9267117011002609,0.9204906453687662,112.9568965716625,7424.099762201309,0.044629354631237655
2532,-0.7979798,-0.6251463,0.14999999,0.9265054393306359,0.9204930208798096,112.99551113233186,7433.295532941818,0.044626979120194255
2533,-0.5555556,-0.3204031,0.14999999,0.9186101600864727,0.9204922775474789,113.04202097224538,7442.672790765762,0.044627722452524825
2534,-0.7373737,-0.6823227,0.14999999,0.9261689390283889,0.9204945177453797,113.080972033217,7452.171366930008,0.04462548225462391
2535,-0.5151515,-0.4284478,0.14999999,0.9253699989756334,0.9204964410121372,113.12072203424137,7461.54970407486,0.044623558987866414
2536,-0.45454547,-0.48084375,0.14999999,0.9228891326015438,0.9204973845025116,113.16295290163983,7471.087113618851,0.044622615497492045
2537,-0.45454547,-0.39981654,0.14999999,0.9223151811173711,0.920498101016747,113.20575772052246,7480.885727405548,0.04462189898325678
2538,-0.5151515,-0.36904266,0.14999999,0.922251096315981,0.9204987917162344,113.24862662420648,7489.5843341350555,0.044621208283769295
2539,-0.7373737,-0.8348237,0.14999999,0.9235658111842702,0.9204999996797901,113.2901808130222,7498.274879455566,0.04462000032021355
2540,-0.6969697,-0.7205135,0.14999999,0.9247736852992526,0.9205016822331837,113.33052712772295,7507.2042760849,0.044618317766820056
2541,-0.5151515,-0.3484131,0.14999999,0.9212326043431227,0.9205019698845454,113.37441452337983,7516.727639436722,0.04461803011545841
2542,-0.83838385,-0.68659693,0.14999999,0.9260225691343466,0.9205041416387741,113.41351195424548,7526.07238984108,0.044615858361229534
2543,-0.35353535,-0.2311838,0.14999999,0.9096994343290338,0.9204998928352705,113.46893251991645,7535.590511083603,0.04462010716473317
2544,-0.8181818,-0.848961,0.14999999,0.9229835609967187,0.9205008691199251,113.51106895891974,7543.87709736824,0.04461913088007851
2545,-0.5959596,-0.57387155,0.14999999,0.9258419966270656,0.9205029677947807,113.55034696229266,7553.914106845856,0.04461703220522305
2546,-0.7979798,-0.7274507,0.14999999,0.9243833177156748,0.9205044918913717,113.59108364457698,7563.676555156708,0.04461550810863196
2547,-0.8989899,-0.9182221,0.14999999,0.9210455841612664,0.9205047043343516,113.63515806041572,7572.84911942482,0.04461529566565203
2548,-0.45454547,-0.4148535,0.14999999,0.9249274521506816,0.9205064401066501,113.67535060826503,7581.6821546554565,0.044613559893353624
2549,-0.7373737,-0.8699391,0.14999999,0.9225265405667595,0.9205072326136959,113.71794406769827,7591.746639490128,0.04461276738630768
2550,-0.3131313,-0.4710255,0.14999999,0.923710033199071,0.9205084886139254,113.7593540344992,7600.3624765872955,0.04461151138607811
2551,-0.45454547,-0.21209727,0.14999999,0.9062520360027482,0.9205029000397932,113.81822199849645,7609.726886749268,0.044617099960210294
2552,-0.83838385,-0.7615247,0.14999999,0.9246434585430559,0.9205045225156957,113.8586985399534,7619.329988241196,0.044615477484307754
2553,-0.53535354,-0.410828,0.14999999,0.9230217889010899,0.9205055085189803,113.9007967510523,7629.794641494751,0.04461449148102323
2554,-0.7777778,-0.88897884,0.14999999,0.922346273432717,0.9205062292570044,113.94357047761957,7639.90673160553,0.04461377074299905
2555,-0.37373737,-0.29629594,0.14999999,0.9121357986002913,0.9205029531589001,113.99655467901928,7649.5518572330475,0.04461704684110344
2556,-0.41414142,-0.28342712,0.14999999,0.9157714634095353,0.9205011020283251,114.04590321560974,7659.257742166519,0.044618897971678305
2557,-0.2929293,0.060104966,0.14999999,0.48892595124573557,0.9203323201938384,114.522097264364,7669.135857820511,0.04478767980616504
2558,-0.6363636,-0.7507009,0.14999999,0.9257654606901097,0.9203344441737039,114.56145180367389,7677.77303981781,0.04478555582629941
2559,-0.5151515,-0.5168429,0.14999999,0.9238606452873612,0.9203358221342798,114.60271115838653,7687.344573020935,0.044784177865723536
2560,-0.35353535,-0.33161497,0.14999999,0.9163576011205712,0.9203342681416963,114.65147355726596,7697.190008163452,0.04478573185830702
2561,-0.7373737,-1.0226262,0.14999999,0.9175208579160431,0.9203331695824515,114.69907269934991,7707.0589900016785,0.0447868304175517
2562,-0.7979798,-0.5280894,0.14999999,0.9252340354562816,0.9203350824887255,114.73895866389363,7718.044378757477,0.044784917511277764
2563,-0.3939394,-0.3367996,0.14999999,0.9205606752343707,0.9203351705077445,114.78351798865926,7728.7697904109955,0.04478482949225878
2564,-0.37373737,-0.42909646,0.14999999,0.9241505771771295,0.9203366585758682,114.82448741148212,7739.79630947113,0.044783341424134995
2565,-0.61616164,-0.41860762,0.14999999,0.922612382433764,0.9203375457976452,114.86699502904835,7750.811477422714,0.04478245420235803
2566,-0.7373737,-0.6489825,0.14999999,0.9253914116346107,0.9203395153478545,114.90672361741375,7760.572095870972,0.04478048465214877
2567,-0.8181818,-0.87031186,0.14999999,0.9225869605655467,0.9203403908621584,114.9492566568482,7770.393743991852,0.04477960913784504
2568,-0.75757575,-0.78810555,0.14999999,0.9247167836024319,0.9203420950649388,114.98965987324577,7778.434581279755,0.044777904935064554
2569,-0.1919192,-0.14126852,0.14999999,0.8846960882752797,0.9203282196243823,115.07008378497049,7787.5226237773895,0.04479178037562106
2570,-0.5555556,-0.6583724,0.14999999,0.9268247779381568,0.9203307474680842,115.10837900703234,7797.820504903793,0.0447892525319192
2571,-0.45454547,-0.20610863,0.14999999,0.9046979999308853,0.9203246670528615,115.16880100710145,7808.4052584171295,0.044795332947141754
2572,-0.85858583,-0.8834954,0.14999999,0.9221649440947385,0.9203253825571546,115.21175606300672,7819.157780647278,0.04479461744284865
2573,-0.8787879,-0.8210732,0.14999999,0.9235098462940843,0.9203266202033796,115.25336621671264,7830.342525482178,0.04479337979662364
2574,-0.53535354,-0.24975556,0.14999999,0.916457935066717,0.920325117217701,115.30202828164592,7840.252741098404,0.044794882782302224
2575,-0.41414142,-0.38606438,0.14999999,0.9227644946172227,0.92032606454873,115.34438378702869,7851.328022956848,0.044793935451273276
2576,-0.4949495,-0.45879158,0.14999999,0.9245873334874408,0.9203277187680385,115.38491645354125,7860.61113858223,0.04479228123196477
2577,-1.0,-1.1272442,0.14999999,0.9128823765025781,0.9203248296169849,115.43715407703867,7870.215034484863,0.0447951703830185
2578,-0.6363636,-0.46660283,0.14999999,0.9246280638385966,0.9203264988311903,115.47764601320007,7879.080026626587,0.04479350116881306
2579,-0.5555556,-0.57100177,0.14999999,0.92584196667339,0.9203286374383413,115.51692404652668,7888.385347604752,0.04479136256166215
2580,-0.6363636,-0.5453139,0.14999999,0.9264156761360679,0.9203309967556659,115.55562837039061,7897.872133731842,0.04478900324433745
2581,-0.8989899,-0.82311094,0.14999999,0.9239770026844796,0.9203324093887262,115.59677136770613,7908.004294633865,0.04478759061127707
2582,-0.7373737,-0.576565,0.14999999,0.9262774722660063,0.9203347118917771,115.63561389544012,7918.26353597641,0.044785288108226226
2583,-0.9191919,-0.9974203,0.14999999,0.918640767232371,0.9203340560866438,115.68209312820774,7929.235102415085,0.044785943913359556
2584,-0.7373737,-0.73459333,0.14999999,0.9254396909061805,0.920336031951512,115.72177343730156,7938.604491472244,0.044783968048491316
2585,-0.6969697,-0.68027157,0.14999999,0.9265523475422612,0.9203384367157639,115.76034108975931,7949.114721775055,0.04478156328423958
2586,-0.41414142,-0.57439446,0.14999999,0.9261631125626991,0.9203406891039491,115.7992979771966,7959.337636709213,0.04477931089605437
2587,-0.67676765,-0.42303026,0.14999999,0.9251293986472696,0.9203425401706453,115.83928857854933,7968.928611755371,0.044777459829358074
2588,-0.57575756,-0.44459653,0.14999999,0.9220623808917465,0.9203432047149736,115.88234619765758,7978.247223138809,0.04477679528502998
2589,-0.5959596,-0.47319278,0.14999999,0.9241922700013218,0.920344691414582,115.92327392765625,7987.603286743164,0.044775308585421496
2590,-0.41414142,-0.4469748,0.14999999,0.9232455792521771,0.920345811448496,115.96514834840407,7996.716385602951,0.04477418855150736
2591,-0.3939394,-0.5135651,0.14999999,0.9234602572058551,0.9203470134731033,116.00680809119821,8007.452337503433,0.04477298652690012
2592,-0.85858583,-0.81287557,0.14999999,0.9242814157272508,0.9203485313752076,116.04764667547096,8017.481992006302,0.0447714686247959
2593,-0.7373737,-0.71644914,0.14999999,0.9259753469869869,0.9203507013773717,116.08679132848397,8027.118666887283,0.04476929862263169
2594,-0.83838385,-0.92087287,0.14999999,0.921362770563479,0.9203510915351151,116.13054855792049,8037.517220258713,0.044768908464888395
2595,-0.41414142,-0.47557077,0.14999999,0.9270366622551414,0.9203536678629455,116.16863189566536,8048.017295360565,0.04476633213705794
2596,-0.75757575,-0.6375383,0.14999999,0.9268153931014805,0.9203561569712808,116.20693650256388,8057.84295630455,0.044763843028722605
2597,-0.8989899,-0.9372187,0.14999999,0.9208471416262851,0.9203563460296771,116.2512093609376,8067.751331806183,0.044763653970326375
2598,-0.5555556,-0.48797002,0.14999999,0.9236772976419437,0.9203576243020452,116.29265206329565,8078.017714262009,0.044762375697958295
2599,-0.93939394,-1.1665128,0.14999999,0.9102307228379307,0.920353727841305,116.34754134045772,8088.890825271606,0.044766272158698626
2600,-0.4949495,-0.4078552,0.14999999,0.920224008005437,0.9203536779490603,116.39243733245229,8098.533399343491,0.04476632205094319
2601,-0.5555556,-0.54873925,0.14999999,0.9270867868435236,0.9203562666106884,116.43047054560877,8108.867312669754,0.04476373338931518
2602,-0.57575756,-0.7587447,0.14999999,0.9245618485426927,0.9203578828989022,116.47102869706607,8118.282246828079,0.04476211710110149
2603,-0.53535354,-0.51994157,0.14999999,0.9230839818841485,0.920358930190099,116.51306471518193,8128.156340837479,0.0447610698099047
2604,-0.47474748,-0.32508183,0.14999999,0.9204451999531414,0.9203589633198083,116.55773951522879,8138.101888895035,0.04476103668019539
2605,-0.5959596,-0.6686821,0.14999999,0.9260127126686325,0.9203611336650477,116.59684680256015,8148.695892572403,0.04475886633495591
2606,-0.6969697,-0.75865346,0.14999999,0.9247934320060638,0.9203628344702438,116.63717337055408,8159.3044855594635,0.044757165529759814
2607,-0.97979796,-1.2148207,0.14999999,0.9090395274039981,0.9203584910459759,116.69325384315009,8171.103812217712,0.044761508954027654
2608,-0.6969697,-0.79334277,0.14999999,0.9245185868712678,0.9203600861747432,116.73385525627882,8182.038129806519,0.04475991382526028
2609,-0.7777778,-0.8560654,0.14999999,0.9235616725785806,0.9203613133063661,116.77541358370023,8192.206630468369,0.044758686693637494
2610,-0.7979798,-0.86345726,0.14999999,0.9230082946282159,0.9203623274754549,116.81752528907201,8201.682027816772,0.04475767252454866
2611,-0.6969697,-0.92059183,0.14999999,0.9212652673777811,0.9203626732969418,116.86138002169423,8212.675631046295,0.04475732670306175
2612,-0.7979798,-0.8695206,0.14999999,0.9228969944812471,0.920363643557732,116.90360302721298,8222.308933496475,0.04475635644227143
2613,-0.65656567,-0.55025804,0.14999999,0.9244735957617238,0.9203652164441477,116.94424943145125,8232.306516647339,0.04475478355585582
2614,-0.43434343,-0.41125828,0.14999999,0.9250659620880319,0.9203670147401094,116.98430346936323,8242.501121759415,0.044752985259894115
2615,-0.75757575,-1.0237716,0.14999999,0.9177034044205321,0.9203659961510771,117.03172006494269,8252.982611894608,0.04475400384892646
2616,-0.6363636,-0.44176245,0.14999999,0.9236232410279808,0.9203672412752655,117.0732168239147,8263.47827744484,0.04475275872473804
2617,-0.6363636,-0.48483974,0.14999999,0.9250970309547907,0.920369048607967,117.11323979295992,8274.242189407349,0.04475095139203665
2618,-0.61616164,-0.6901982,0.14999999,0.9255625808649363,0.920371032386522,117.15279721209498,8284.669352769852,0.044748967613481655
2619,-0.57575756,-0.5807512,0.14999999,0.9269298344182287,0.9203735367019217,117.19098737767675,8295.244686365128,0.044746463298082
2620,-0.43434343,-0.33014855,0.14999999,0.9187058271971736,0.9203729001715765,117.23740155047958,8305.838750123978,0.04474709982842732
2621,-0.4949495,-0.5458264,0.14999999,0.9256432699956377,0.9203749109956223,117.27687828048394,8317.159974336624,0.04474508900438151
2622,-0.5151515,-0.6305144,0.14999999,0.9269274740146237,0.9203774100661863,117.31507080646932,8327.860476493835,0.04474258993381744
2623,-0.7777778,-0.98472214,0.14999999,0.9191944101985525,0.9203769590559432,117.36099639627076,8339.191086530685,0.04474304094406053
2624,-0.8181818,-0.82322913,0.14999999,0.9244510138639387,0.9203785116682938,117.40166538240682,8349.790872097015,0.04474148833170991
2625,-0.53535354,-0.5067943,0.14999999,0.9258836957881573,0.9203806088812919,117.44090168661866,8358.912294626236,0.04473939111871187
2626,-0.5555556,-0.95046544,0.14999999,0.9203916936889396,0.9203806131024677,117.48562999292972,8368.524364948273,0.044739386897536065
2627,-0.43434343,-0.50896835,0.14999999,0.9254659530649813,0.920382548899941,117.52528403986473,8379.756212472916,0.044737451100062706
2628,-0.37373737,-0.61662006,0.14999999,0.9250542235202753,0.9203843265539061,117.56534981634445,8391.377713680267,0.044735673446097586
2629,-0.9191919,-0.7377312,0.14999999,0.9251776041759964,0.9203861497861702,117.60529221216845,8402.823032140732,0.04473385021383357
2630,-0.7171717,-0.9341569,0.14999999,0.9211540287420915,0.9203864417553549,117.64925818342635,8413.707823514938,0.0447335582446488
2631,-0.3939394,-0.23766465,0.14999999,0.9099267835079924,0.920382466210601,117.70445139991837,8425.603894233704,0.04473753378940265
2632,-0.25252524,-0.07114993,0.14999999,0.8348921134820858,0.9203499850735462,117.83467928643628,8436.154827833176,0.04477001492645755
2633,-0.45454547,-0.38489974,0.14999999,0.9207592618148033,0.9203501405147697,117.87904002462147,8446.884075641632,0.04476985948523413
2634,-0.6363636,-0.7868734,0.14999999,0.9248663814958409,0.9203518551089159,117.91929364312563,8456.44031739235,0.044768144891087935
2635,-0.4949495,-0.7370151,0.14999999,0.9256598017197436,0.9203538695099067,117.95875384140588,8466.286021232605,0.04476613049009711
2636,-0.4949495,-0.6376513,0.14999999,0.9255530450113011,0.9203558418830105,117.99832079639458,8475.26512169838,0.04476415811699339
2637,-0.6969697,-1.0554464,0.14999999,0.9160496667053702,0.9203542089003872,118.04739112968922,8486.191524744034,0.04476579109961669
2638,-0.53535354,-0.5259323,0.14999999,0.9243937208215477,0.9203557401785984,118.08811740886767,8496.666001796722,0.044764259821405486
2639,-0.67676765,-0.6795842,0.14999999,0.9255816867634753,0.9203577204539243,118.1276557221042,8507.914873123169,0.04476227954607965
2640,-0.57575756,-0.7212539,0.14999999,0.926164845446294,0.9203599201224819,118.1666108766579,8518.4309258461,0.04476007987752193
2641,-0.5555556,-0.50040174,0.14999999,0.9254050914440181,0.9203618304486166,118.20632578521388,8528.935949087143,0.044758169551387304
2642,-0.5151515,-0.3604368,0.14999999,0.9213463419698824,0.9203622030873454,118.250099443244,8540.906756162643,0.04475779691265859
2643,-0.5555556,-0.77408123,0.14999999,0.9252999097306673,0.9203640713077932,118.28991953351333,8552.397686243057,0.04475592869221087
2644,-0.7979798,-0.8916903,0.14999999,0.9223426483118362,0.9203648196349505,118.33269688520149,8562.680168390274,0.044755180365053514
2645,-0.35353535,-0.4045744,0.14999999,0.9249241678559251,0.9203665433960926,118.37289271734556,8574.433460474014,0.04475345660391137
2646,-0.9191919,-1.2019942,0.14999999,0.9091156388778118,0.9203622913535686,118.42889707846776,8584.703916788101,0.04475770864643528
2647,-0.6969697,-0.7486525,0.14999999,0.9248348521251816,0.9203639810251861,118.46918222634257,8596.064497470856,0.04475601897481774
2648,-0.35353535,-0.060147345,0.14999999,0.8280741478794674,0.9203291283691643,118.6062280784631,8605.70592045784,0.04479087163083954
2649,-0.57575756,-0.7299443,0.14999999,0.9255413137321905,0.9203310959740578,118.64580676473092,8615.80202794075,0.044788904025945986
2650,-0.6969697,-0.95064294,0.14999999,0.9207280391521179,0.9203312457639362,118.6901987255788,8624.993178367615,0.04478875423606747
2651,-0.5555556,-0.536433,0.14999999,0.9258484624161527,0.9203333269471321,118.72947026316264,8634.773993492126,0.04478667305287161
2652,-0.8787879,-0.7729136,0.14999999,0.9248874593399489,0.920335044191624,118.7697028038227,8644.474531650543,0.0447849558083796
2653,-0.8181818,-0.69142205,0.14999999,0.9262771778874761,0.9203372839706275,118.80854562593522,8656.486274719238,0.044782716029376265
2654,-0.37373737,-0.11185798,0.14999999,0.8704472063550773,0.9203184859006894,118.90321841958014,8667.518338918686,0.044801514099314294
2655,-0.75757575,-0.90112257,0.14999999,0.9219235692202112,0.9203190904518456,118.94641485035993,8678.20192694664,0.044800909548158165
2656,-0.67676765,-0.5741698,0.14999999,0.9261124608917631,0.920321271690716,118.98542238946817,8688.591169834137,0.044798728309287716
2657,-0.53535354,-0.31098896,0.14999999,0.9178569662743263,0.920320344214082,119.03268542319384,8699.573108911514,0.044799655785921655
2658,-0.67676765,-0.7293125,0.14999999,0.9256912753492776,0.9203223648804234,119.07211414784456,8710.10346698761,0.04479763511958035
2659,-0.53535354,-0.34177735,0.14999999,0.9200689452899914,0.9203222695740713,119.11716520255457,8720.525058031082,0.04479773042593252
2660,-0.5959596,-0.8312633,0.14999999,0.9232871518918183,0.9203233841914839,119.15899805066276,8731.333572626114,0.04479661580851983
2661,-0.6363636,-0.7964561,0.14999999,0.9239803638079644,0.9203247584792015,119.2001376868548,8742.580800533295,0.044795241520802255
2662,-0.5959596,-0.74530923,0.14999999,0.9247197625460521,0.9203264094950041,119.24053792430875,8752.36701631546,0.04479359050499953
2663,-0.8989899,-0.6531348,0.14999999,0.9253508052576566,0.9203282962376863,119.2803071190511,8763.55192399025,0.04479170376231735
2664,-0.6969697,-0.72077173,0.14999999,0.9256506545902303,0.9203302941199507,119.31977646446087,8774.357802391052,0.04478970588005288
2665,-0.53535354,-0.3614201,0.14999999,0.9214487139440609,0.9203307137896783,119.36344775051681,8785.387944459915,0.044789286210325255
2666,-0.85858583,-0.9165814,0.14999999,0.9213624832241332,0.9203311007999688,119.40720526729268,8795.40149641037,0.04478889920003477
2667,-0.4949495,-0.4907763,0.14999999,0.925030664679186,0.9203328629161589,119.4472946026135,8806.922090530396,0.04478713708384458
2668,-0.7373737,-0.76416004,0.14999999,0.9248032635684138,0.9203345384786222,119.48761133904509,8816.909017086029,0.044785461521381215
2669,-0.93939394,-0.90086496,0.14999999,0.9222903741805688,0.9203352712758129,119.53044096486452,8827.119358062744,0.04478472872419053
2670,-0.57575756,-0.44316047,0.14999999,0.923958496890229,0.9203366282891516,119.5716024679743,8837.596933364868,0.044783371710851796
2671,-0.4949495,-0.3537706,0.14999999,0.9213003866852849,0.9203369891122126,119.61542208128901,8849.362571954727,0.04478301088779072
2672,-1.0,-1.0421844,0.14999999,0.9168062376953019,0.9203356677232093,119.66373584359371,8859.586284399033,0.044784332276794056
2673,-0.8181818,-0.9491624,0.14999999,0.9205564339085862,0.9203357503143749,119.70829940968513,8871.776998758316,0.04478424968562855
2674,-0.7373737,-0.7022279,0.14999999,0.9261318973531889,0.9203379179086302,119.74728751233194,8883.283987283707,0.0447820820913732
2675,-0.65656567,-0.55143213,0.14999999,0.9254377479012239,0.920339824387132,119.78696976443071,8894.442452669144,0.044780175612871294
2676,-0.65656567,-0.73323864,0.14999999,0.9260019926430112,0.9203419402945519,119.8260877717877,8905.524145841599,0.04477805970545131
2677,-0.47474748,-0.54295224,0.14999999,0.9260125242360606,0.9203440585552698,119.86519524755164,8917.394095897675,0.04477594144473352
2678,-0.5555556,-0.77606297,0.14999999,0.9247226320557352,0.9203456935715134,119.9055926154959,8928.634205818176,0.04477430642848988
2679,-0.7373737,-0.73843974,0.14999999,0.9251481698986997,0.9203474862091869,119.9455644455972,8939.799741506577,0.044772513790816426
2680,-0.85858583,-0.8017627,0.14999999,0.9247695738750525,0.9203491362418981,119.98591487172214,8950.29603600502,0.04477086375810528
2681,-0.7373737,-0.78729427,0.14999999,0.9254293998053018,0.9203510311555733,120.02560547191685,8960.63408946991,0.044768968844430004
2682,-0.7979798,-1.0142686,0.14999999,0.9180876921619514,0.9203501872558739,120.0726377797549,8971.314507722855,0.04476981274412934
2683,-1.0,-0.84189624,0.14999999,0.9229410369325047,0.9203511529098719,120.1148167428224,8984.422895908356,0.04476884709013135
2684,-0.7171717,-0.60880613,0.14999999,0.9256826803261866,0.9203531393209808,120.15425406249621,8994.690960407257,0.044766860679022434
2685,-0.75757575,-0.6781568,0.14999999,0.9261070331417306,0.9203552822981953,120.19326702935447,9005.300703287125,0.044764717701807996
2686,-0.5151515,-0.4415709,0.14999999,0.9256592939251885,0.9203572569860683,120.23272773542928,9014.693797826767,0.04476274301393495
2687,-0.3131313,-0.3907349,0.14999999,0.9212969016485881,0.920357606686352,120.27655083378069,9026.202944755554,0.044762393313651165
2688,-0.5555556,-0.60041696,0.14999999,0.9259591453586742,0.9203596905921081,120.31571168842201,9036.414406061172,0.04476030940789509
2689,-0.5959596,-0.5894618,0.14999999,0.9264368905613888,0.9203619506144098,120.35439479786062,9046.059257268906,0.04475804938559339
2690,-0.7373737,-0.97941756,0.14999999,0.9195254324283898,0.9203616396411066,120.39998936543223,9056.421429157257,0.04475836035889674
2691,-0.57575756,-0.3822972,0.14999999,0.9246462116709269,0.9203632318269221,120.4404631537613,9068.459728240967,0.04475676817308112
2692,-0.61616164,-0.3735876,0.14999999,0.9233969676505063,0.9203643587718789,120.4821861861108,9080.329597711563,0.044755641228124365
2693,-0.67676765,-0.9679975,0.14999999,0.9199233124693725,0.9203641949967946,120.52738287364143,9091.57968878746,0.044755805003208846
2694,-0.5555556,-0.35039794,0.14999999,0.9185828419315779,0.9203635337670005,120.57392003170985,9102.627839803696,0.04475646623300291
2695,-0.85858583,-0.92505085,0.14999999,0.9216166559837958,0.9203639987474148,120.61742337572605,9114.290405750275,0.044756001252588516
2696,-0.85858583,-0.91889155,0.14999999,0.9214073644101379,0.9203643857524827,120.6611360113159,9124.64512181282,0.04475561424752074
2697,-0.41414142,-0.40831515,0.14999999,0.9239673272817834,0.9203657216596126,120.70228868403412,9136.146518945694,0.04475427834039085
2698,-0.93939394,-0.8558912,0.14999999,0.9235383601105029,0.9203668975819442,120.74387032392362,9146.496819496155,0.04475310241805916
2699,-0.57575756,-0.48649144,0.14999999,0.9260823112731337,0.9203690151861277,120.78290801265048,9158.40234375,0.04475098481387569
2700,-0.23232323,-0.52437127,0.14999999,0.9264206997249519,0.9203712565507717,120.82160731292552,9170.11883354187,0.04474874344923167
2701,-0.5555556,-0.47539046,0.14999999,0.9235011571884075,0.9203724153440473,120.86322615573711,9182.222549915314,0.044747584655955984
2702,-0.57575756,-0.8256611,0.14999999,0.9239331549555287,0.9203737331603358,120.90441300078157,9193.72977733612,0.044746266839667495
2703,-0.5151515,-0.266852,0.14999999,0.9137955660802698,0.9203712995062182,120.9557374347013,9205.37798666954,0.04474870049378517
2704,-0.53535354,-0.43384027,0.14999999,0.9241541907740772,0.9203726985044681,120.99670324392723,9215.590902090073,0.04474730149553522
2705,-0.85858583,-1.049774,0.14999999,0.9161461372876971,0.9203711360049426,121.04567710663953,9227.350454807281,0.044748863995060825
2706,-0.7373737,-0.90329117,0.14999999,0.9216581758629478,0.920371611629428,121.08913893077658,9237.416716575623,0.04474838837057524
2707,-0.5959596,-0.6493231,0.14999999,0.9272538366773108,0.9203741540103102,121.12700509409927,9248.830631256104,0.04474584598969312
2708,-0.7979798,-1.0607841,0.14999999,0.916386092338659,0.9203726813139764,121.17573900176062,9259.64237165451,0.04474731868602681
2709,-0.43434343,-0.43837172,0.14999999,0.924742670247017,0.9203742944512717,121.2161163315136,9271.642211437225,0.04474570554873149
2710,-0.47474748,-0.6442214,0.14999999,0.9267030713475833,0.9203766297932999,121.25453326016601,9283.470059633255,0.044743370206703326
2711,-0.57575756,-0.40917468,0.14999999,0.9235876640055257,0.9203778142397079,121.29606559616049,9294.530672311783,0.044742185760295275
2712,-0.41414142,-0.26079154,0.14999999,0.9134246398421952,0.9203752503848416,121.3477609563183,9304.69509100914,0.044744749615161616
2713,-0.9191919,-0.7639277,0.14999999,0.9252597042115475,0.9203770507732775,121.38762125210675,9315.271711349487,0.04474294922672568
2714,-0.45454547,-0.49904603,0.14999999,0.9257659878616342,0.9203790363801634,121.42697526424512,9325.98381638527,0.044740963619839764
2715,-0.65656567,-0.5315287,0.14999999,0.9253482735995131,0.9203808666701152,121.4667469906456,9337.415786266327,0.04473913332988788
2716,-0.4949495,-0.37009716,0.14999999,0.9208367675915563,0.9203810345275973,121.51103022305405,9348.711091279984,0.04473896547240576
2717,-0.959596,-1.1391146,0.14999999,0.9128282913642651,0.9203782547178206,121.56332193168979,9361.080521345139,0.04474174528218248
