Iteration,TimeElapsed,LQGsigma_higher,LQGmu1_higher,LQGmu1_actor,ReturnMean,Regret/t,Regret,ReturnLastEpisode
2843,4560.474875211716,0.14999999,-0.7979798,-0.95191824,0.9277507857408714,0.03736921425913103,106.2406761387095,0.9288660887996617
2844,4565.23054432869,0.14999999,-0.7777778,-0.71960497,0.9277522019699176,0.03736779803008489,106.27401759756141,0.9317785411480896
2845,4570.497832775116,0.14999999,-0.35353535,-0.42983013,0.9277533981622899,0.03736660183771258,106.30798222829229,0.9311553692691185
2846,4575.817229509354,0.14999999,-0.5555556,-0.3830909,0.927753642478979,0.037366357521023526,106.34465350483296,0.9284487234593323
2847,4580.705343961716,0.14999999,-0.7171717,-0.5329417,0.9277559262671797,0.03736407373282283,106.37551791734658,0.9342555874863813
2848,4586.202242136002,0.14999999,-0.5959596,-0.48726147,0.9277576850778982,0.037362314922104345,106.40787289815317,0.9327650191934065
2849,4592.064968109131,0.14999999,-0.8989899,-0.7376114,0.9277592383225421,0.03736076167746041,106.44081001908472,0.9321828790684444
2850,4598.687599182129,0.14999999,-0.67676765,-0.5748358,0.927760941783346,0.03735905821665657,106.47331591747121,0.9326141016135048
2851,4604.265472173691,0.14999999,-0.5555556,-0.7993441,0.9277624781901302,0.03735752180987233,106.50629467994601,0.9321412375252027
2852,4609.7303602695465,0.14999999,-0.67676765,-0.6819074,0.9277646774352137,0.03735532256478886,106.53737995477782,0.934034725168191
2853,4615.639356136322,0.14999999,-0.6969697,-0.6678743,0.9277665987833275,0.037353401216675124,106.56925367117412,0.9332462836037017
2854,4621.597140789032,0.14999999,-0.3939394,-0.23858029,0.927763927640895,0.03735607235910753,106.61423051289289,0.9201431582812304
2855,4627.396977186203,0.14999999,-0.9191919,-0.7158041,0.9277657078915119,0.037354292108490686,106.6465039697409,0.9328465431519894
2856,4633.702148914337,0.14999999,-0.8181818,-0.8591434,0.9277669037869909,0.03735309621301176,106.68044278436159,0.9311811853793193
2857,4639.726907253265,0.14999999,-0.8787879,-0.73092407,0.9277686047999565,0.03735139520004627,106.71293608653218,0.9326266978294013
2858,4645.380685806274,0.14999999,-0.5555556,-0.34264272,0.927768808045906,0.037351191954096814,106.7497066048087,0.928349481723493
2859,4650.972652435303,0.14999999,-0.9191919,-0.81110746,0.9277703194863777,0.03734968051362513,106.78273658845424,0.9320900163544457
2860,4661.400265932083,0.14999999,-0.7171717,-0.7558729,0.9277719060555863,0.037348093944416405,106.81554868103092,0.9323079074233298
2861,4667.460386753082,0.14999999,-0.41414142,-0.44376644,0.9277734933961221,0.03734650660388062,106.84835539370245,0.932313287328473
2862,4673.179756402969,0.14999999,-0.83838385,-0.8491491,0.9277745866189848,0.03734541338101791,106.88257309647327,0.9309022972291866
2863,4679.079841852188,0.14999999,-0.4949495,-0.7516155,0.9277762640848558,0.037343735915147044,106.91511592506599,0.9325771714072773
2864,4684.796910047531,0.14999999,-0.67676765,-0.8172028,0.9277777668463495,0.03734223315365328,106.948155752063,0.9320801730029863
2865,4691.143669366837,0.14999999,-0.5151515,-0.8594539,0.9277789501435733,0.03734104985642941,106.98210783867026,0.9311679133927486
2866,4697.9534471035,0.14999999,-0.65656567,-0.76845896,0.9277805011568367,0.037339498843165994,107.01500368451373,0.9322241541565351
2867,4703.2408328056335,0.14999999,-0.6969697,-0.67098886,0.9277823912840913,0.037337608715911436,107.04692418851808,0.9331994959956511
2868,4707.600141525269,0.14999999,-0.3131313,-0.15654212,0.9277761329309946,0.037343867069008205,107.10221075391553,0.9098334346025451
2869,4713.283854722977,0.14999999,-0.6969697,-0.9980948,0.9277760921550399,0.03734390784496296,107.13967160719875,0.9276591467167842
2870,4719.064012527466,0.14999999,-0.85858583,-0.8288839,0.9277774266866454,0.0373425733133574,107.17318540933574,0.9316061978630006
2871,4724.556738138199,0.14999999,-0.41414142,-0.6045545,0.9277797890268359,0.03734021097316701,107.20374570396248,0.9345597053732643
2872,4728.892436027527,0.14999999,-0.7373737,-0.48213172,0.927781017404656,0.03733898259534694,107.2375580138364,0.9313076901260706
2873,4737.115031242371,0.14999999,-0.5959596,-0.47132897,0.9277826350490436,0.037337364950959344,107.2702495041062,0.9324285097302033
2874,4742.804064035416,0.14999999,-0.5151515,-0.7911221,0.9277840993316976,0.037335900668305395,107.30337852070971,0.9319909833964878
2875,4749.245401859283,0.14999999,-0.45454547,-0.5386767,0.927785668484847,0.03733433151515588,107.33620310607316,0.932295414636555
2876,4756.138469696045,0.14999999,-0.959596,-0.9701874,0.9277859589509556,0.03733404104904733,107.37270205706011,0.9286210490130418
2877,4762.0930190086365,0.14999999,-0.7171717,-0.85547066,0.9277872680530782,0.037332731946924734,107.40626981130247,0.9315522457576455
2878,4768.94358420372,0.14999999,-0.85858583,-0.75911975,0.9277889615164784,0.03733103848352464,107.43872875558392,0.9326610557185425
2879,4774.658717870712,0.14999999,-0.8989899,-0.98165506,0.927789017373736,0.037330982626267106,107.475898981023,0.9279497745609274
2880,4781.688976764679,0.14999999,-0.8181818,-0.99633783,0.927789014933073,0.03733098506693,107.51323699275841,0.9277819882645789
2881,4786.132520914078,0.14999999,-0.53535354,-0.55698687,0.9277908635329514,0.037329136467051695,107.54524216157594,0.9331148311824657
2882,4790.627089262009,0.14999999,-0.959596,-0.9083461,0.9277915396680123,0.0373284603319907,107.58062267679719,0.9297394847787507
2883,4797.5189473629,0.14999999,-0.5151515,-0.4969459,0.9277933639928745,0.037326636007128544,107.6126916085516,0.9330510682455876
2884,4802.95701789856,0.14999999,-0.67676765,-0.7138269,0.9277949842701578,0.03732501572984521,107.64534536487358,0.9324662436780239
2885,4807.782285928726,0.14999999,-0.45454547,-0.5452306,0.9277962528675169,0.037323747132486214,107.67901047722273,0.9314548876508518
2886,4812.11014008522,0.14999999,-0.33333334,-0.15216938,0.9277849905485743,0.03733500945142866,107.74883727682311,0.8952932003996168
2887,4817.677836894989,0.14999999,-0.6363636,-0.79276156,0.927786528612547,0.037333471387456074,107.78173189558568,0.9322253812374375
2888,4824.17441034317,0.14999999,-0.8181818,-0.8424577,0.9277877648330668,0.037332235166936185,107.8154951621117,0.9313567334739801
2889,4829.47084236145,0.14999999,-0.75757575,-1.0079333,0.927787735602207,0.037332264397796015,107.8529118452327,0.9277033168790025
2890,4835.436007022858,0.14999999,-0.5151515,-0.5272575,0.9277891003031472,0.037330899696855796,107.88630012391324,0.9317317213194515
2891,4841.505389690399,0.14999999,-0.7373737,-0.69129556,0.9277909372439096,0.0373290627560935,107.91832042786632,0.933099696046922
2892,4847.447011470795,0.14999999,-0.7979798,-1.0398954,0.9277904184686768,0.037329581531326164,107.95714978859526,0.9262906392710564
2893,4854.269684791565,0.14999999,-0.7373737,-0.7767918,0.927792037027179,0.03732796297282403,107.98979688037991,0.9324729082153469
2894,4861.240704298019,0.14999999,-1.0,-1.1813711,0.9277895942812172,0.03733040571878595,108.03419415016654,0.9207227302133696
2895,4867.4352304935455,0.14999999,-0.7777778,-0.6414329,0.9277916278980195,0.037328372101983524,108.0656372352423,0.9336769149242419
2896,4873.20135307312,0.14999999,-0.45454547,-0.4460753,0.9277926560598307,0.037327343940172245,108.09998805073882,0.9307691845034913
2897,4879.350143194199,0.14999999,-0.7171717,-0.5744623,0.9277947316024926,0.03732526839751033,108.13130254758744,0.9338055031513818
2898,4885.448271512985,0.14999999,-0.93939394,-0.89170104,0.9277954136290567,0.03732458637094636,108.16665130300254,0.9297712445849062
2899,4891.2346024513245,0.14999999,-0.5959596,-0.5837693,0.9277974823442338,0.037322517655769286,108.19797868407517,0.9337926189273771
2900,4896.909140110016,0.14999999,-0.83838385,-0.92438275,0.9277980773964137,0.0373219226035892,108.23357555040867,0.9295231336664938
2901,4901.644122123718,0.14999999,-0.7373737,-0.7797043,0.9277996072178818,0.03732039278212109,108.26645946093328,0.9322360894753952
2902,4906.485510349274,0.14999999,-0.7979798,-0.7002092,0.9278015379877597,0.037318462012243245,108.2981767595299,0.9334027014033845
2903,4912.754405260086,0.14999999,-0.97979796,-1.1829097,0.9277990736453936,0.03732092635460928,108.34264920743072,0.920647552099175
2904,4919.734912872314,0.14999999,-0.959596,-1.1377085,0.9277971986465198,0.03732280135348304,108.38541513051474,0.9223540769159801
2905,4926.493791103363,0.14999999,-0.8787879,-0.7843542,0.9277987881807698,0.03732121181923314,108.41812033487227,0.9324147956424714
2906,4933.2283408641815,0.14999999,-0.65656567,-0.57540005,0.9278010886218246,0.037318911378178235,108.44875646498595,0.9344838698863193
2907,4939.1580674648285,0.14999999,-0.5555556,-0.5645827,0.9278034203013281,0.03731657969867467,108.47929718404727,0.9345792809386734
2908,4945.011533021927,0.14999999,-0.6969697,-0.94906366,0.9278038102164877,0.037316189783515016,108.51547989046168,0.9289372935855913
2909,4950.8177654743195,0.14999999,-0.53535354,-0.52615243,0.9278057386436245,0.03731426135637821,108.54718628570421,0.9334136047574682
2910,4957.833819627762,0.14999999,-0.5959596,-0.33929682,0.9278056329023874,0.03731436709761537,108.58480825406072,0.9274980316434966
2911,4963.832372903824,0.14999999,-0.2929293,-0.1926263,0.9278006043611967,0.03731939563880607,108.63676070456447,0.9131675494962511
2912,4969.59819149971,0.14999999,-0.5555556,-0.36055237,0.9278013090446918,0.0373186909553111,108.67202806186593,0.929852642698537
2913,4975.447186231613,0.14999999,-0.6363636,-0.7883829,0.9278030135635261,0.03731698643647684,108.70438148945702,0.9327665724089056
2914,4982.232216835022,0.14999999,-0.67676765,-0.7223501,0.9278045243219842,0.0373154756780187,108.73729612574648,0.9322053637105358
2915,4989.738451004028,0.14999999,-0.8989899,-0.83370346,0.9278057165970509,0.03731428340295211,108.7711361196054,0.9312800061410795
2916,4995.788515806198,0.14999999,-0.65656567,-0.85825884,0.9278066055712157,0.0373133944287872,108.80585815434347,0.9303979652619305
2917,5001.70640039444,0.14999999,-0.83838385,-1.0830035,0.9278055580157559,0.03731444198424695,108.84622726804835,0.9247508862951119
2918,5007.958682060242,0.14999999,-0.8787879,-0.9278673,0.9278062473438876,0.037313752656115244,108.88153025054429,0.9298170175040665
2919,5013.851019620895,0.14999999,-0.43434343,-0.2550999,0.9278054576788891,0.03731454232111374,108.92114903533101,0.9255012152132773
2920,5019.660700559616,0.14999999,-0.5151515,-0.54194194,0.9278072077124653,0.03731279228753758,108.95335347960973,0.9329155557212833
2921,5025.872052669525,0.14999999,-0.53535354,-0.6511715,0.9278092607782734,0.037310739221729464,108.98466926667176,0.9338042129379771
2922,5030.302176475525,0.14999999,-0.67676765,-0.7594095,0.9278109100542401,0.037309089945762694,109.01716082151859,0.9326284451531783
2923,5037.247709035873,0.14999999,-0.8787879,-0.9522996,0.9278112615354295,0.037308738464573346,109.0534425319479,0.9288382895706886
2924,5044.5780482292175,0.14999999,-0.6363636,-0.61466444,0.9278130229195354,0.03730697708046736,109.08560098328657,0.9329615486613227
2925,5051.457041978836,0.14999999,-0.7171717,-0.565317,0.9278152235690176,0.037304776430985134,109.11647106063153,0.934249922655046
2926,5058.276456832886,0.14999999,-0.5555556,-0.5212697,0.9278172597141741,0.037302740285828674,109.1478180763347,0.9337729842968294
2927,5065.328551292419,0.14999999,-0.9191919,-0.90172935,0.9278181181970967,0.03730188180290619,109.1826080371064,0.9303300392283017
2928,5071.808844566345,0.14999999,-0.4949495,-0.50888467,0.9278198173242607,0.037300182675742116,109.21493487457292,0.9327931625334911
2929,5077.482840299606,0.14999999,-0.53535354,-0.5125723,0.9278213018026225,0.037298698197380374,109.24788702012711,0.9321678544458107
2930,5083.473636865616,0.14999999,-0.53535354,-0.3203383,0.9278203882795854,0.03729961172041745,109.28786234082312,0.9251446793039805
2931,5089.529954433441,0.14999999,-0.7171717,-0.8093205,0.9278218071341104,0.037298192865892414,109.32100328993067,0.9319790508924486
2932,5096.519407987595,0.14999999,-0.43434343,-0.35443196,0.9278220819368584,0.03729791806314431,109.35749576113912,0.9286275287915556
2933,5103.364459991455,0.14999999,-0.6363636,-0.6964674,0.9278235185668408,0.037296481433162006,109.39058004346415,0.932035717674962
2934,5109.4060270786285,0.14999999,-0.93939394,-0.9931602,0.9278235355761846,0.03729646442381823,109.4278266194827,0.9278734239814548
2935,5115.967233419418,0.14999999,-0.6969697,-0.6626195,0.9278249748802296,0.037295025119773215,109.46089872653438,0.9320478929483201
2936,5123.137234449387,0.14999999,-0.8181818,-0.9403621,0.9278254495908381,0.03729455040916473,109.49680000130765,0.9292187252267359
2937,5130.534340143204,0.14999999,-0.8181818,-0.9549632,0.9278258598490638,0.037294140150938904,109.53288962330755,0.9290303780000944
2938,5137.982607603073,0.14999999,-0.7979798,-0.7403108,0.9278275474807494,0.03729245251925338,109.56522550156643,0.9327841217411209
2939,5143.312004566193,0.14999999,-0.7171717,-0.5774053,0.927829428414497,0.03729057158550567,109.59698988980116,0.9333556117652645
2940,5149.948773384094,0.14999999,-0.45454547,-0.65340924,0.9278313616793947,0.03728863832060797,109.62859666258744,0.9335132272137174
2941,5154.334708452225,0.14999999,-0.3939394,-0.403247,0.9278331723206664,0.0372868276793362,109.66056020492776,0.9331564576596741
2942,5159.6742515563965,0.14999999,-0.75757575,-0.78184986,0.927834725003678,0.03728527499632454,109.69327903918679,0.9324011657409772
2943,5166.938234806061,0.14999999,-0.4949495,-0.596942,0.9278366928000585,0.03728330719994404,109.72477308943532,0.9336259497514694
2944,5172.960300683975,0.14999999,-0.5959596,-0.6507814,0.9278386852251089,0.03728131477489361,109.75619069728678,0.9337023921485297
2945,5178.960701942444,0.14999999,-0.5555556,-0.43654388,0.9278401285825711,0.03727987141743137,109.7892213243354,0.9320893729513816
2946,5184.877824783325,0.14999999,-0.8181818,-0.63921106,0.9278416789033838,0.03727832109661871,109.82193395063872,0.9324073736966805
2947,5190.795711278915,0.14999999,-0.8989899,-0.7411904,0.9278435203926164,0.037276479607386025,109.85378540296661,0.9332685476721189
2948,5197.205148220062,0.14999999,-0.41414142,-0.32931215,0.9278439473556183,0.037276052644384224,109.88980319564469,0.9291022073219249
2949,5203.549448490143,0.14999999,-0.7171717,-0.8668745,0.9278449022148416,0.037275097785160985,109.92426336843975,0.9306598272049367
2950,5209.491080284119,0.14999999,-0.97979796,-0.8019603,0.9278463676689395,0.03727363233106312,109.95721537663621,0.9321679918035435
2951,5215.350691318512,0.14999999,-0.6969697,-0.5063035,0.9278480700389963,0.037271929961006346,109.98946531492973,0.932870061706486
2952,5221.371430158615,0.14999999,-0.7373737,-0.6649318,0.9278496033011722,0.0372703966988304,110.02221105494735,0.932374259982387
2953,5227.735612869263,0.14999999,-0.4949495,-0.41334435,0.9278513440336412,0.037268655966361405,110.05434106866524,0.932989986282117
2954,5233.617202997208,0.14999999,-0.4949495,-0.4641594,0.9278518620060411,0.037268137993961496,110.09007963416225,0.9293814345029837
2955,5239.728984832764,0.14999999,-0.959596,-0.85195076,0.9278530107417715,0.037266989258231166,110.12395325807309,0.9312463760891585
2956,5245.435841798782,0.14999999,-0.6363636,-0.6302444,0.9278548481294356,0.03726515187056695,110.1557889293959,0.9332843286771968
2957,5252.412291526794,0.14999999,-0.43434343,-0.3392902,0.9278548580945297,0.03726514190547281,110.1930246144831,0.9278843149128049
2958,5258.2181651592255,0.14999999,-0.5959596,-0.5560144,0.9278566500096782,0.037263349990324234,110.22498927137907,0.9331553431040142
2959,5264.408128023148,0.14999999,-0.41414142,-0.5295012,0.927858474576113,0.03726152542388945,110.25685372928888,0.9332555420901995
2960,5270.3498730659485,0.14999999,-0.8989899,-1.0041665,0.9278584113006023,0.037261588699400085,110.29430255022426,0.9276711790646255
2961,5276.6145696640015,0.14999999,-0.7777778,-0.8372047,0.927859217167224,0.0372607828327785,110.32917796785713,0.9302445823671189
2962,5282.517120838165,0.14999999,-0.5555556,-0.7473506,0.927860938168409,0.037259061831593575,110.36134114518016,0.9329568226769708
2963,5288.442663431168,0.14999999,-0.7979798,-1.016,0.9278607672294782,0.03725923277052435,110.39910669906364,0.9273544461165322
2964,5294.295232057571,0.14999999,-0.33333334,-0.38342348,0.9278611852474656,0.037258814752536853,110.43512692651923,0.9290997725444101
2965,5300.59171128273,0.14999999,-0.8181818,-0.68722224,0.92786279127279,0.03725720872721252,110.46762387618512,0.9326230503341137
2966,5307.9064910411835,0.14999999,-0.65656567,-0.58545923,0.9278647300708556,0.037255269929146906,110.49913060984973,0.9336132663353925
2967,5314.716907978058,0.14999999,-0.6969697,-0.5654576,0.9278663709348033,0.037253629065199245,110.53151743644615,0.9327331734035781
2968,5320.791844367981,0.14999999,-0.57575756,-0.40036684,0.9278673243964097,0.037252675603592744,110.56594119146327,0.9306962449828812
2969,5328.245041370392,0.14999999,-0.7373737,-0.83104813,0.9278686809792293,0.03725131902077328,110.59916617267587,0.9318950187874028
2970,5334.60881114006,0.14999999,-0.9191919,-0.9034425,0.9278695186859605,0.03725048131404209,110.63392950270502,0.930356669970852
2971,5341.15584397316,0.14999999,-0.45454547,-0.48426795,0.9278711774285451,0.037248822571457424,110.6662518598,0.9327976429050124
2972,5347.049504518509,0.14999999,-0.47474748,-0.2558356,0.9278694485547044,0.0372505514452981,110.70863889542593,0.9227329643740572
2973,5355.880511760712,0.14999999,-0.7979798,-0.7570707,0.9278710308696165,0.037248969130386056,110.74118522463775,0.9325736707881848
2974,5362.452305316925,0.14999999,-0.85858583,-0.7965346,0.9278723598203382,0.03724764017966428,110.77448189432158,0.9318233303161608
2975,5368.656822443008,0.14999999,-0.83838385,-0.953698,0.9278727500514897,0.03724724994851274,110.81056859682539,0.9290332974961951
2976,5374.56497335434,0.14999999,-0.6363636,-0.90079284,0.9278733470979235,0.03724665290207902,110.84603903658717,0.9296495602382135
2977,5381.689173460007,0.14999999,-0.8787879,-1.0378968,0.9278728034857402,0.037247196514262296,110.88490402295885,0.9262550136283229
2978,5389.2420773506165,0.14999999,-0.41414142,-0.5108962,0.9278747657949324,0.03724523420507016,110.91630746269892,0.9337165602599262
2979,5394.706736326218,0.14999999,-0.8989899,-0.93380207,0.9278753071195049,0.037244692880497594,110.95194009100234,0.9294873716965809
2980,5400.600653886795,0.14999999,-0.7777778,-0.87187254,0.9278764280144767,0.03724357198552604,110.98584451686759,0.9312155741347535
2981,5405.49653673172,0.14999999,-0.6969697,-0.69650656,0.9278779795104254,0.03724202048957726,111.01846307942982,0.9325014374377657
2982,5415.518043518066,0.14999999,-0.6363636,-0.82815963,0.9278794717213279,0.03724052827867479,111.0512553270082,0.9323277524216146
2983,5423.278884887695,0.14999999,-0.6363636,-0.93947494,0.9278800052610194,0.037239994738983144,111.08690430638673,0.9294710206214806
2984,5430.778728246689,0.14999999,-0.61616164,-0.59934974,0.927881443297711,0.03723855670229156,111.11985319963802,0.93217110674871
2985,5436.898177623749,0.14999999,-0.7777778,-0.5677626,0.927883043026101,0.03723695697390163,111.15231656709635,0.9326566325416603
2986,5444.295634269714,0.14999999,-0.37373737,-0.22595085,0.9278791687600288,0.03724083123997371,111.2011220825615,0.9163144845348555
2987,5452.1702353954315,0.14999999,-0.41414142,-0.46778166,0.9278806942968135,0.03723930570318915,111.23380613542601,0.9324359471354825
2988,5458.873857498169,0.14999999,-0.7373737,-0.9197805,0.9278814024585984,0.03723859754140425,111.2689294537159,0.9299966817101024
2989,5466.552324056625,0.14999999,-0.75757575,-0.73750204,0.927882581057697,0.037237418942305624,111.30264521855152,0.9314042351643774
2990,5472.552371025085,0.14999999,-0.5151515,-0.33313587,0.9278822465284565,0.03723775347154603,111.34088287992263,0.9268823386288807
2991,5479.504908084869,0.14999999,-0.7373737,-0.6943554,0.9278841291323001,0.03723587086770243,111.37248976529797,0.9335131146246637
2992,5485.652306318283,0.14999999,-0.5959596,-0.6909455,0.9278858156143099,0.03723418438569261,111.4046796819923,0.9329300833056625
2993,5491.734416723251,0.14999999,-0.83838385,-0.6340144,0.9278874727826406,0.037232527217361894,111.43695396156414,0.9328457204281698
2994,5497.672818899155,0.14999999,-0.43434343,-0.39258033,0.9278879978461837,0.0372320021538189,111.47261444853379,0.9294595130303474
2995,5503.706119060516,0.14999999,-0.5555556,-0.48945794,0.9278899223213205,0.03723007767868219,111.50408264765315,0.9336518008806435
2996,5510.769766569138,0.14999999,-0.9191919,-0.93721485,0.9278904660014416,0.03722953399856103,111.53968385968884,0.9295187879643161
2997,5518.642988681793,0.14999999,-0.53535354,-0.292441,0.92789020185148,0.03722979814852274,111.57770505112263,0.9270988085662026
2998,5526.414997339249,0.14999999,-0.5959596,-0.7313817,0.9278917134278352,0.03722828657216758,111.61040314335841,0.9324219077642258
2999,5534.435351133347,0.14999999,-0.6363636,-0.6529327,0.927893483537633,0.03722651646236982,111.64232287064708,0.9332002727113365
3000,5542.044983148575,0.14999999,-0.97979796,-0.7273054,0.9278951659815102,0.03722483401849258,111.67450205547775,0.9329408151693344
3001,5549.746284246445,0.14999999,-0.45454547,-0.5902499,0.9278970403246571,0.037222959675345564,111.70610198571204,0.933520069765712
3002,5556.15976190567,0.14999999,-0.5555556,-0.532768,0.9278986143276611,0.03722138567234172,111.73859978836984,0.9326221973422049
3003,5561.870709180832,0.14999999,-0.7777778,-0.7588651,0.9279000393305368,0.03721996066946605,111.77154189040655,0.9321778979632812
3004,5568.491348981857,0.14999999,-0.5555556,-0.40001148,0.9279006013895762,0.037219398610426606,111.80707342572153,0.9295884646850202
3005,5574.290010929108,0.14999999,-0.5151515,-0.36722767,0.927901387057358,0.03721861294264476,111.8419318926475,0.9302615330740321
3006,5581.778401136398,0.14999999,-0.9191919,-0.9753569,0.9279015323741925,0.03721846762581032,111.87871368318581,0.9283382094616796
3007,5589.521628379822,0.14999999,-0.35353535,-0.57103306,0.9279033619232226,0.037216638076780065,111.91043069687765,0.933402986308158
3008,5595.123320102692,0.14999999,-0.5555556,-0.74490416,0.9279049331500385,0.03721506684996422,111.94292108469239,0.9326296121852711
3009,5606.767100572586,0.14999999,-0.3131313,-0.36107677,0.927905525787663,0.03721447421233964,111.97835290492998,0.9296881797624054
3010,5613.823978424072,0.14999999,-0.85858583,-0.99684316,0.927905471442009,0.03721452855799371,112.01573095956107,0.9277419453689065
3011,5620.448752403259,0.14999999,-1.0,-0.8315246,0.9279066965521942,0.03721330344780853,112.04925668135148,0.9315942782095857
3012,5626.967753648758,0.14999999,-0.7979798,-0.56409806,0.9279080947281048,0.037211905271897876,112.0822586789564,0.932118002395079
3013,5632.514617443085,0.14999999,-0.7171717,-0.67315483,0.9279097520740132,0.03721024792598949,112.11447700100632,0.9329016779500828
3014,5639.348659992218,0.14999999,-0.6969697,-0.7672076,0.92791138795215,0.03720861204785264,112.14675671222786,0.9328402887784693
3015,5647.854164123535,0.14999999,-0.93939394,-0.86845374,0.9279122302841322,0.03720776971587053,112.18142569334965,0.9304510188782039
3016,5654.583851099014,0.14999999,-0.83838385,-0.9887251,0.9279122163105888,0.03720778368941382,112.21867560727208,0.9278700860775744
3017,5662.058209180832,0.14999999,-0.67676765,-0.72449726,0.927913872174859,0.0372061278251438,112.25088764845884,0.9329079588132363
3018,5669.30721616745,0.14999999,-0.65656567,-0.47112545,0.9279146655430242,0.03720533445697869,112.28569939116169,0.9303082572971573
3019,5677.178797960281,0.14999999,-0.61616164,-0.6650067,0.9279162074703705,0.03720379252963226,112.3182496469598,0.9325697442018838
3020,5682.558934688568,0.14999999,-0.3131313,-0.3118548,0.9279150516823017,0.03720494831770105,112.35894391945716,0.9244257275026332
3021,5688.872742891312,0.14999999,-0.5151515,-0.4933586,0.927916408196571,0.03720359180343184,112.3920508381676,0.9320130812895586
3022,5694.777306556702,0.14999999,-0.27272728,-0.09968257,0.9279005405833435,0.03721945941665924,112.47720635714421,0.8799644810234009
3023,5700.416955471039,0.14999999,-0.8989899,-1.2432816,0.9278971306965194,0.037222869303483355,112.52473390443019,0.9175924527140229
3024,5706.807084560394,0.14999999,-0.8181818,-0.86168563,0.9278982491829684,0.03722175081703429,112.55857447071169,0.9312794337185001
3025,5714.580822467804,0.14999999,-0.45454547,-0.47365913,0.927899847966581,0.037220152033421695,112.59095990110063,0.9327345696110578
3026,5719.620782375336,0.14999999,-0.97979796,-1.0164254,0.9278996177264464,0.03722038227355632,112.62887675978142,0.9272031413192061
3027,5725.8365433216095,0.14999999,-0.7979798,-0.81205684,0.9279010076624071,0.037218992337595555,112.66188980590175,0.9321069538796753
3028,5732.873000860214,0.14999999,-0.7777778,-0.75649524,0.9279025856320193,0.037217414367983315,112.69433070625348,0.9326790996482724
3029,5739.743973970413,0.14999999,-0.47474748,-0.4164747,0.927904054424308,0.037215945575694666,112.72709914877915,0.9323515574743364
3030,5746.296645402908,0.14999999,-0.3939394,-0.45673698,0.9279055643285224,0.03721443567148022,112.75974008458508,0.9324790641940769
3031,5752.8945915699005,0.14999999,-0.83838385,-0.5547054,0.9279071813863173,0.03721281861368534,112.79205321808027,0.9328068665047998
3032,5758.759641647339,0.14999999,-0.75757575,-0.85917073,0.9279083034341353,0.03721169656586731,112.82586398770967,0.9313092303706004
3033,5765.88117647171,0.14999999,-0.7979798,-0.9771126,0.9279084382152419,0.03721156178476075,112.86266689317934,0.9283170945303253
3034,5772.216729402542,0.14999999,-0.67676765,-0.4355802,0.9279091541236284,0.037210845876374216,112.89770638891936,0.9300805042599747
3035,5778.896385908127,0.14999999,-0.97979796,-1.1665591,0.9279070250687709,0.03721297493123182,112.94137891628856,0.9214474726308093
3036,5785.006144762039,0.14999999,-0.8989899,-1.0789216,0.927906054368604,0.03721394563139871,112.98153893692648,0.9249599793620793
3037,5791.233475446701,0.14999999,-0.4949495,-0.42695695,0.927906530007484,0.0372134699925187,113.01730836727928,0.9293505696472035
3038,5797.562530994415,0.14999999,-0.7373737,-0.96385354,0.9279067529375004,0.03721324706250236,113.05384457588217,0.9285837913971126
3039,5804.043163776398,0.14999999,-0.4949495,-0.32791612,0.9279064002024787,0.03721359979752398,113.09212978467536,0.9268347912068086
3040,5810.176211118698,0.14999999,-0.37373737,-0.17072988,0.9279018834599706,0.037218116540032105,113.1430742816976,0.9141755029777672
3041,5816.415424108505,0.14999999,-0.53535354,-0.2516787,0.9279010802597208,0.03721891974028183,113.18273493019704,0.9254593515005496
3042,5823.314390659332,0.14999999,-0.2929293,-0.47304535,0.9279021593555163,0.03721784064448644,113.21667124052775,0.9311836896693005
3043,5829.234801054001,0.14999999,-0.5555556,-0.71116877,0.9279037736933398,0.03721622630666301,113.24897665117555,0.9328145893521986
3044,5836.125654935837,0.14999999,-0.41414142,-0.43635735,0.9279051276965969,0.03721487230340585,113.28207129156742,0.9320253596081327
3045,5843.493984222412,0.14999999,-0.5959596,-0.69629973,0.9279068867763488,0.03721311322365399,113.31392976602639,0.9332615255410269
3046,5850.696772575378,0.14999999,-0.85858583,-0.83452785,0.9279080411170452,0.037211958882957696,113.34762675748914,0.9314230085372546
3047,5857.046816825867,0.14999999,-1.0,-1.0106999,0.9279076545333932,0.037212345466609634,113.38601663675956,0.9267301207295713
3048,5865.348395586014,0.14999999,-0.6363636,-0.45321298,0.9279088794491481,0.03721112055085471,113.41949543900516,0.9316411977543964
3049,5871.88777589798,0.14999999,-0.8787879,-0.8453283,0.9279100572545823,0.03720994274542057,113.4531154307873,0.9315000082178527
3050,5878.263439655304,0.14999999,-0.5555556,-0.4859724,0.9279112780071656,0.03720872199283731,113.4866020781538,0.9316333526335072
3051,5884.47659444809,0.14999999,-0.65656567,-0.5438198,0.9279130747011742,0.03720692529882855,113.5183290867259,0.9333929914278926
3052,5890.127855062485,0.14999999,-0.6363636,-0.4689453,0.9279144870551698,0.03720551294483306,113.5512255076305,0.9322235790954004
3053,5895.905702829361,0.14999999,-0.53535354,-0.2823918,0.9279131711147882,0.03720682888521473,113.59244858656058,0.9238969210699217
