ReturnMax,IWLastEpisode,IWMax,Delta,ReturnAbsMax,DenMISELogFirst,Regret,Bound,Regret/t,IWMin,LQGsigma_higher,LQGmu1_higher,ReturnMean,Iteration,DenMISELogLast,DenMISEMeanLog,ReturnMin,TimeElapsed,LQGmu1_actor,ReturnStepMax,IWFirstEpisode,IWMean,ReturnLastEpisode,TimestepsSoFar
0.93791735,2.925922e-20,3.2869215,1.2640791e-10,0.93791735,-0.47231376,275.80933,1.2835891,0.125768,,0.14999999,-0.4949495,0.839352,2193,-2.6859782,-0.6321816,,5503.083129644394,-0.4580353,0.98176545,1.0154517,0.9916923,0.041669566,43860
0.93791735,3.3171394,3.3183334,1.262927e-10,0.93791735,-0.47230673,275.84094,1.2836258,0.12572509,,0.14999999,-0.47474748,0.8393949,2194,-0.22712791,-0.63200074,,5507.369471311569,-0.2689412,0.98176545,1.2641912,0.9912117,0.9335553,43880
0.93791735,3.885814,3.8909345,1.2617767e-10,0.93791735,-0.47218636,275.87708,1.2838292,0.12568432,,0.14999999,-0.3131313,0.8394357,2195,-0.42254576,-0.63190943,,5510.426640510559,-0.55287844,0.98176545,3.7968302,0.98494494,0.9289108,43900
0.93791735,3.100295,3.2492752,1.2606277e-10,0.93791735,-0.47091356,275.90527,1.2832711,0.12563992,,0.14999999,-0.5151515,0.8394801,2196,-0.18494512,-0.631713,,5514.288656949997,-0.34167707,0.98176545,0.7998656,0.993088,0.93692535,43920
0.93791735,3.6581118,3.7695923,1.2594803e-10,0.93791735,-0.47100466,275.94116,1.2834351,0.12559909,,0.14999999,-0.33333334,0.83952093,2197,-0.32031268,-0.6315747,,5517.382487535477,-0.33390927,0.98176545,3.5218577,0.9858261,0.92926264,43940
0.93791735,3.660922,3.6655986,1.2583345e-10,0.93791735,-0.469858,275.97388,1.2834564,0.12555683,,0.14999999,-0.35353535,0.8395632,2198,-0.32809326,-0.6314431,,5520.598568439484,-0.21767724,0.98176545,3.20819,0.987085,0.9323188,43960
0.93791735,3.924357,4.0114985,1.2571905e-10,0.93791735,-0.4688543,276.01526,1.28338,0.12551856,,0.14999999,-0.2929293,0.83960146,2199,-0.5148627,-0.6313962,,5523.701505184174,-0.31946135,0.98176545,4.0015903,0.9851347,0.92363405,43980
0.93791735,3.7462006,3.871115,1.2560478e-10,0.93791735,-0.46749088,276.05127,1.2833382,0.12547779,,0.14999999,-0.3131313,0.8396422,2200,-0.34345105,-0.63127226,,5527.515676498413,-0.33266884,0.98176545,3.7790442,0.9863024,0.92936355,44000
0.93791735,3.684573,3.750689,1.2549066e-10,0.93791735,-0.46622905,276.08447,1.2833344,0.12543589,,0.14999999,-0.33333334,0.8396841,2201,-0.32598302,-0.63114005,,5529.60271525383,-0.20287654,0.98176545,3.5050788,0.9874664,0.93194205,44020
0.93791735,3.8235488,3.996169,1.2537671e-10,0.93791735,-0.46509206,276.12866,1.2832011,0.125399,,0.14999999,-0.2929293,0.839721,2202,-0.5432086,-0.63110584,,5533.891632556915,-0.3275769,0.98176545,3.9865634,0.98634344,0.92081004,44040
0.93791735,3.681158,3.8561535,1.2526291e-10,0.93791735,-0.4637373,276.1626,1.2831295,0.12535751,,0.14999999,-0.3131313,0.8397625,2203,-0.32968324,-0.63097554,,5538.0016095638275,-0.40210485,0.98176545,3.7648854,0.9874441,0.9312963,44060
0.93791735,3.3756,3.5564795,1.2514928e-10,0.93791735,-0.46248358,276.19495,1.2829516,0.12531531,,0.14999999,-0.37373737,0.8398047,2204,-0.25627416,-0.63081133,,5542.012233734131,-0.28719646,0.98176545,2.85211,0.98952156,0.9327018,44080
0.93791735,3.717931,3.7323723,1.2503579e-10,0.93791735,-0.461644,276.2307,1.2829771,0.12527472,,0.14999999,-0.33333334,0.8398453,2205,-0.38228828,-0.6307035,,5545.268475055695,-0.1524356,0.98176545,3.4890442,0.98879033,0.92929024,44100
0.93791735,0.027234148,17.616142,1.2492245e-10,0.93791735,-0.46051633,276.2787,1.2829437,0.12523967,,0.14999999,0.33333334,0.83988035,2206,-0.6623462,-0.6307231,,5548.971757173538,0.45898795,0.98176545,0.0027756207,1.0135227,0.9170537,44120
0.93791735,0.00025766992,4.319203,1.2480927e-10,0.93791735,-0.46096826,276.8495,1.2826762,0.12544161,,0.14999999,-0.25252524,0.8396784,2207,-2.0080118,-0.63134223,,5553.102920770645,-0.5139119,0.98176545,4.204286,0.9857801,0.39429373,44140
0.93791735,0.016973116,4.831803,1.2469624e-10,0.93791735,-0.4595181,276.87976,1.2820563,0.1253984,,0.14999999,-1.0,0.8397216,2208,-0.19639787,-0.63115185,,5557.134204149246,-1.0422503,0.98176545,1.15340745e-05,1.0071278,0.9350408,44160
0.93791735,3.9423597,4.823435,1.2458337e-10,0.93791735,-0.4599709,276.91455,1.2819926,0.12535739,,0.14999999,-1.0,0.8397626,2209,-0.43326646,-0.6310593,,5560.358160734177,-1.0808038,0.98176545,1.15392895e-05,1.0074098,0.930336,44180
0.93791735,4.171541,4.8151045,1.2447066e-10,0.93791735,-0.46042347,276.95117,1.2820241,0.12531728,,0.14999999,-1.0,0.83980274,2210,-0.5951986,-0.6310399,,5565.875546216965,-0.6507199,0.98176545,1.1544518e-05,1.0077966,0.92851436,44200
0.93791735,1.8308599,3.2698321,1.2435808e-10,0.93791735,-0.46087587,276.97974,1.2824973,0.12527353,,0.14999999,-0.4949495,0.8398465,2211,-0.16581352,-0.63082623,,5569.297888278961,-0.37859982,0.98176545,1.0039033,0.9927504,0.9364517,44220
0.93791735,3.478747,3.480392,1.2424567e-10,0.93791735,-0.4608741,277.0122,1.2824869,0.12523156,,0.14999999,-0.3939394,0.83988845,2212,-0.27371967,-0.6306682,,5573.065512895584,-0.45635924,0.98176545,2.504369,0.99071616,0.9325966,44240
0.93791735,3.289585,3.2934496,1.2413341e-10,0.93791735,-0.46019453,277.04114,1.282511,0.12518805,,0.14999999,-0.47474748,0.83993196,2213,-0.22009392,-0.630487,,5576.449867725372,-0.21441787,0.98176545,1.2489713,0.9929036,0.93619365,44260
0.93791735,3.876982,3.9751363,1.240213e-10,0.93791735,-0.46008208,277.08252,1.2823802,0.1251502,,0.14999999,-0.2929293,0.8399698,2214,-0.5138542,-0.63043773,,5579.810720920563,-0.15554875,0.98176545,3.9666412,0.9880519,0.92377836,44280
0.93791735,5.084172,5.3374553,1.2390934e-10,0.93791735,-0.45874366,277.13867,1.2825361,0.12511909,,0.14999999,-0.17171717,0.8400009,2215,-0.65375996,-0.63045394,,5584.257377386093,-0.136992,0.98176545,3.7841165,0.9831648,0.9088597,44300
0.93791735,5.2243357,5.3270288,1.2379753e-10,0.93791735,-0.45748806,277.1958,1.282588,0.12508833,,0.14999999,-0.17171717,0.8400317,2216,-0.70194256,-0.63049394,,5588.51439332962,-0.1850688,0.98176545,3.7793682,0.983881,0.90829223,44320
0.93791735,4.6551332,4.7460117,1.2368587e-10,0.93791735,-0.4562352,277.23547,1.2826028,0.12504983,,0.14999999,-0.21212122,0.8400702,2217,-0.57605195,-0.630477,,5591.75737285614,-0.36966655,0.98176545,4.1210794,0.9860038,0.9253179,44340
0.93791735,3.2712264,3.8226569,1.2357437e-10,0.93791735,-0.454829,277.2661,1.2820942,0.12500727,,0.14999999,-0.3131313,0.84011275,2218,-0.2780109,-0.63032454,,5594.854621887207,-0.31649494,0.98176545,3.7314959,0.9896075,0.93440497,44360
0.93791735,3.7141905,3.817801,1.2346302e-10,0.93791735,-0.45359883,277.2998,1.2820826,0.124966085,,0.14999999,-0.3131313,0.84015393,2219,-0.3342306,-0.63019603,,5597.98307800293,-0.22872004,0.98176545,3.7269084,0.9900355,0.9314134,44380
0.93791735,3.9064677,3.9455247,1.2335181e-10,0.93791735,-0.45237124,277.3396,1.2820674,0.12492776,,0.14999999,-0.2929293,0.84019226,2220,-0.4760705,-0.63013124,,5601.083537817001,-0.2386758,0.98176545,3.9361722,0.98988974,0.9252326,44400
0.93791735,4.086013,4.095772,1.2324076e-10,0.93791735,-0.4510501,277.3794,1.2821021,0.12488943,,0.14999999,-0.27272728,0.8402306,2221,-0.45515484,-0.63005716,,5604.232785224915,-0.19197966,0.98176545,4.082079,0.98971784,0.92535424,44420
0.93791735,4.2637763,4.2710476,1.2312987e-10,0.93791735,-0.449664,277.42358,1.2821223,0.124853134,,0.14999999,-0.25252524,0.8402669,2222,-0.5534353,-0.63002753,,5607.4319615364075,-0.063439965,0.98176545,4.1570277,0.98945713,0.9209111,44440
0.93791735,5.114694,5.2870946,1.2301911e-10,0.93791735,-0.44824484,277.5161,1.2819324,0.12483853,,0.14999999,-0.17171717,0.8402815,2223,-0.9144684,-0.63016045,,5610.582114696503,-0.2682451,0.98176545,3.7445955,0.9862542,0.87287474,44460
0.93791735,3.939956,4.2582135,1.229085e-10,0.93791735,-0.4470115,277.55615,1.2816156,0.124800384,,0.14999999,-0.25252524,0.84031963,2224,-0.3984795,-0.63006276,,5613.683333158493,-0.19180986,0.98176545,4.1460156,0.98981667,0.92490864,44480
0.93791735,4.44156,4.4595985,1.2279804e-10,0.93791735,-0.44559857,277.59863,1.2816651,0.12476343,,0.14999999,-0.23232323,0.8403566,2225,-0.54929817,-0.6300312,,5616.825362443924,-0.28209946,0.98176545,4.146133,0.989616,0.92276955,44500
0.93791735,3.8585262,4.0668335,1.2268775e-10,0.93791735,-0.4441862,277.6316,1.2815531,0.12472218,,0.14999999,-0.27272728,0.84039783,2226,-0.3740557,-0.6299211,,5621.696542024612,-0.41659653,0.98176545,4.054156,0.9912851,0.9321439,44520
0.93791735,2.891317,3.6722624,1.2257759e-10,0.93791735,-0.44281572,277.66138,1.2810198,0.124679565,,0.14999999,-0.33333334,0.84044045,2227,-0.2375919,-0.6297489,,5626.7831156253815,-0.30864823,0.98176545,3.4239664,0.99197537,0.9351277,44540
0.93791735,3.6660533,3.6678634,1.2246758e-10,0.93791735,-0.44172835,277.6974,1.2810419,0.12463981,,0.14999999,-0.33333334,0.8404802,2228,-0.33447543,-0.62962025,,5630.056594610214,-0.31058666,0.98176545,3.4202452,0.99242246,0.9291741,44560
0.93791735,3.6600852,3.6634784,1.2235771e-10,0.93791735,-0.44064316,277.73083,1.2810667,0.12459886,,0.14999999,-0.33333334,0.84052116,2229,-0.33080298,-0.62948996,,5632.842034816742,-0.35221082,0.98176545,3.4165356,0.9928666,0.9316471,44580
0.93791735,3.5037177,3.659108,1.22248e-10,0.93791735,-0.4395601,277.76294,1.2810295,0.124557436,,0.14999999,-0.33333334,0.8405626,2230,-0.2835622,-0.62933797,,5636.879561424255,-0.073738486,0.98176545,3.412837,0.99324036,0.93293923,44600
0.93791735,0.0028744638,21.5005,1.2213844e-10,0.93791735,-0.4384792,277.86353,1.2805016,0.12454659,,0.14999999,0.5151515,0.84057343,2231,-0.8764059,-0.6294519,,5641.1562213897705,0.27274907,0.98176545,1.25831175e-05,1.0329629,0.8647228,44620
0.93791735,3.7121215e-15,4.852465,1.2202901e-10,0.93791735,-0.4389273,278.36633,1.2803684,0.12471604,,0.14999999,-1.0,0.840404,2232,-1.7922063,-0.6299596,,5644.398621559143,-1.0591853,0.98176545,1.1299007e-05,1.0062127,0.4623148,44640
0.93791735,4.0747466,4.8441076,1.2191975e-10,0.93791735,-0.43937522,278.4016,1.2803518,0.12467605,,0.14999999,-1.0,0.84044397,2233,-0.5044691,-0.6299009,,5648.163954496384,-1.164855,0.98176545,1.1304062e-05,1.0065436,0.92977226,44660
0.93791735,4.526123,4.835788,1.2181062e-10,0.93791735,-0.43982294,278.44092,1.2805167,0.12463784,,0.14999999,-1.0,0.8404822,2234,-1.1356215,-0.63012457,,5651.588835716248,-0.9894987,0.98176545,1.130913e-05,1.0070772,0.92582166,44680
0.93791735,3.528029,4.827503,1.2170163e-10,0.93791735,-0.44027045,278.47424,1.2802784,0.12459701,,0.14999999,-1.0,0.840523,2235,-0.28500852,-0.6299672,,5654.857792854309,-0.9371997,0.98176545,1.1314189e-05,1.0071642,0.9317455,44700
0.93791735,0.0003206173,3.9002178,1.215928e-10,0.93791735,-0.4407178,278.50635,1.2801979,0.12455565,,0.14999999,-0.2929293,0.84056437,2236,-0.20065431,-0.62977225,,5659.266528129578,-0.37969688,0.98176545,3.8905685,0.9923715,0.9330626,44720
0.93791735,3.3980906,3.569264,1.2148411e-10,0.93791735,-0.43942645,278.54114,1.2799975,0.12451553,,0.14999999,-0.35353535,0.8406045,2237,-0.2602416,-0.6296107,,5662.50351190567,-0.29041937,0.98176545,3.1120303,0.9928775,0.9302264,44740
0.93791735,3.6432574,3.6543517,1.2137558e-10,0.93791735,-0.43848318,278.57593,1.2800264,0.12447536,,0.14999999,-0.33333334,0.84064466,2238,-0.35562128,-0.6294916,,5666.169654369354,-0.11226496,0.98176545,3.409164,0.9933771,0.9305427,44760
0.93791735,5.6186028,6.8212614,1.2126718e-10,0.93791735,-0.43740776,278.63745,1.2803847,0.12444723,,0.14999999,-0.09090909,0.8406728,2239,-0.75803655,-0.629552,,5670.2922739982605,-0.08428414,0.98176545,2.499746,0.9851592,0.903632,44780
0.93791735,5.5832615,5.5850353,1.2115894e-10,0.93791735,-0.43673846,278.71826,1.2804458,0.124427795,,0.14999999,-0.15151516,0.8406922,2240,-0.84203625,-0.62965393,,5674.212512731552,-0.18023188,0.98176545,3.4476523,0.98769665,0.8843119,44800
0.93791735,4.6774716,4.9289284,1.2105082e-10,0.93791735,-0.43564686,278.76245,1.2803544,0.12439197,,0.14999999,-0.1919192,0.84072804,2241,-0.56761175,-0.629632,,5678.437563419342,0.09516995,0.98176545,3.898885,0.99016577,0.92082053,44820
0.93791735,7.1826787,15.467881,1.209429e-10,0.93791735,-0.4343547,279.22192,1.2801063,0.12454146,,0.14999999,0.23232323,0.84057856,2242,-1.4115137,-0.6299853,,5681.59200668335,-0.121208996,0.98176545,0.028376002,1.0108038,0.5055059,44840
0.93791735,5.3859167,5.565097,1.2083505e-10,0.93791735,-0.43478796,279.28296,1.2806561,0.12451315,,0.14999999,-0.15151516,0.84060687,2243,-0.7260164,-0.63002443,,5685.932960033417,-0.08611668,0.98176545,3.4409342,0.98956496,0.9040741,44860
0.93791735,5.8326273,5.9255395,1.2072739e-10,0.93791735,-0.4337008,279.35815,1.2807318,0.124491215,,0.14999999,-0.13131313,0.8406288,2244,-0.8306798,-0.63011855,,5689.954270601273,-0.11471334,0.98176545,3.1437092,0.98972315,0.8898851,44880
0.93791735,5.4155984,5.5417852,1.2061986e-10,0.93791735,-0.43274638,279.42212,1.2807791,0.124464214,,0.14999999,-0.15151516,0.8406558,2245,-0.741199,-0.6301731,,5694.375847578049,-0.37865108,0.98176545,3.4339166,0.991038,0.90112954,44900
0.93791735,0.00064775586,4.840806,1.2051247e-10,0.93791735,-0.4316633,279.45288,1.2798619,0.12442243,,0.14999999,-1.0,0.8406976,2246,-0.25925535,-0.630012,,5699.047735929489,-1.1076919,0.98176545,1.1217227e-05,1.0069855,0.93465745,44920
0.93791735,4.3231497,4.832547,1.2040524e-10,0.93791735,-0.43210843,279.4901,1.2799453,0.12438363,,0.14999999,-1.0,0.8407364,2247,-0.743526,-0.63005984,,5702.829068660736,-0.85517365,0.98176545,1.1222224e-05,1.0074238,0.927906,44940
0.93791735,0.0005627586,4.395568,1.2029813e-10,0.93791735,-0.43255335,279.52063,1.2795899,0.124341905,,0.14999999,-0.23232323,0.8407781,2248,-0.16010864,-0.6298477,,5705.240917682648,-0.14614984,0.98176545,4.0923967,0.9929158,0.93457586,44960
0.93791735,4.6206813,4.623284,1.2019119e-10,0.93791735,-0.43117929,279.5725,1.2796464,0.12430972,,0.14999999,-0.21212122,0.8408103,2249,-0.64907664,-0.6298595,,5708.144604921341,-0.31294462,0.98176545,4.019105,0.99290156,0.9131371,44980
0.93791735,3.5371819,4.0069118,1.2008437e-10,0.93791735,-0.42983836,279.6084,1.2792423,0.12427038,,0.14999999,-0.27272728,0.84084964,2250,-0.3210918,-0.6297258,,5711.4227821826935,-0.4867594,0.98176545,3.9964025,0.99418837,0.9291688,45000
0.93791735,0.0093969125,4.830759,1.199777e-10,0.93791735,-0.4285081,279.6372,1.2790787,0.124228,,0.14999999,-1.0,0.840892,2251,-0.20813175,-0.62954116,,5714.444276571274,-0.97216994,0.98176545,1.11818845e-05,1.0068096,0.9363052,45020
0.93791735,3.3652914,4.8225565,1.1987117e-10,0.93791735,-0.42895225,279.6704,1.2787764,0.12418759,,0.14999999,-1.0,0.8409324,2252,-0.25254443,-0.6293708,,5717.285078763962,-0.8432295,0.98176545,1.1186855e-05,1.006824,0.93197757,45040
0.93791735,0.07596318,3.3478599,1.1976478e-10,0.93791735,-0.4293962,279.70117,1.2786832,0.12414616,,0.14999999,-0.43434343,0.84097385,2253,-0.15959696,-0.6291596,,5720.853595733643,-0.44102615,0.98176545,1.777696,0.99138737,0.93423605,45060
0.93791735,3.3132415,3.3145993,1.1965853e-10,0.93791735,-0.42905122,279.7334,1.2787144,0.124105275,,0.14999999,-0.45454547,0.84101474,2254,-0.22380714,-0.6289837,,5724.437261581421,-0.42580363,0.98176545,1.4801512,0.9914687,0.933149,45080
0.93791735,3.3405936,3.3409965,1.1955244e-10,0.93791735,-0.4288383,279.76343,1.2787601,0.12406355,,0.14999999,-0.43434343,0.84105647,2255,-0.22958763,-0.6288105,,5728.0216743946075,-0.7226679,0.98176545,1.7767045,0.99222845,0.935021,45100
0.93791735,3.1114464,3.167775,1.1944648e-10,0.93791735,-0.4284941,279.79346,1.2789515,0.12402189,,0.14999999,-0.6969697,0.8410981,2256,-0.17158176,-0.62861156,,5731.69912648201,-0.36260152,0.98176545,0.040067937,0.994072,0.93503,45120
0.93791735,3.4717853,3.4768407,1.1934065e-10,0.93791735,-0.4289195,279.8275,1.278586,0.12398207,,0.14999999,-0.37373737,0.84113795,2257,-0.26924324,-0.62845504,,5735.906485795975,-0.303088,0.98176545,2.7579699,0.99363947,0.93107665,45140
0.93791735,3.6264086,3.6265826,1.1923496e-10,0.93791735,-0.42814127,279.86133,1.2786111,0.12394214,,0.14999999,-0.33333334,0.8411779,2258,-0.33038983,-0.62832594,,5739.691323041916,-0.39154652,0.98176545,3.3740883,0.99466753,0.9312731,45160
0.93791735,6.9733425e-19,60.42058,1.1912941e-10,0.93791735,-0.42709085,279.89343,1.2785809,0.12390149,,0.14999999,1.0,0.84121853,2259,-0.24594775,-0.6281592,,5742.919809579849,0.7830355,0.98176545,5.640651e-15,1.0550951,0.932935,45180
0.93791735,3.4848804e-12,3.4707694,1.1902403e-10,0.93791735,-0.42753345,280.65137,1.2785647,0.124182045,,0.14999999,-0.37373737,0.840938,2260,-2.375312,-0.6289117,,5746.901896715164,-0.5785249,0.98176545,2.7541497,0.99435973,0.20722327,45200
0.93791735,2.590541,3.1761615,1.1891878e-10,0.93791735,-0.4267579,280.68066,1.2782657,0.124140024,,0.14999999,-0.67676765,0.84098,2261,-0.1881661,-0.6287195,,5750.08109998703,-0.94638157,0.98176545,0.059700143,0.9933204,0.93602216,45220
0.93791735,3.0987663,4.833614,1.1881364e-10,0.93791735,-0.42717367,280.71313,1.278671,0.12409949,,0.14999999,-1.0,0.8410205,2262,-0.21671006,-0.6285403,,5753.2576315402985,-1.0691972,0.98176545,1.1166976e-05,1.0069917,0.932662,45240
0.93791735,4.128351,4.825441,1.1870865e-10,0.93791735,-0.42761567,280.74854,1.2786797,0.12406033,,0.14999999,-1.0,0.8410597,2263,-0.5461022,-0.62850106,,5756.548399686813,-1.1627952,0.98176545,1.1171918e-05,1.0073421,0.9296375,45260
0.93791735,4.5077767,4.8173003,1.1860382e-10,0.93791735,-0.42805746,280.78845,1.2788367,0.12402314,,0.14999999,-1.0,0.8410969,2264,-1.116562,-0.62871355,,5759.824243783951,-1.2993681,0.98176545,1.1176852e-05,1.007861,0.9252076,45280
0.93791735,4.7322946,4.809196,1.1849911e-10,0.93791735,-0.42849904,280.8341,1.2790742,0.12398857,,0.14999999,-1.0,0.84113145,2265,-2.5678132,-0.62956643,,5763.11238527298,-0.9293779,0.98176545,1.1181788e-05,1.008479,0.91938287,45300
0.93791735,2.8930223,4.801124,1.1839454e-10,0.93791735,-0.42894045,280.86633,1.2785835,0.1239481,,0.14999999,-1.0,0.8411719,2266,-0.19495325,-0.62937117,,5766.349808454514,-0.9664072,0.98176545,1.1186727e-05,1.0082848,0.9328545,45320
0.93791735,3.2977846,4.793088,1.1829011e-10,0.93791735,-0.42938167,280.89917,1.2782615,0.12390792,,0.14999999,-1.0,0.8412121,2267,-0.24014674,-0.6291959,,5770.891510725021,-0.92980635,0.98176545,1.1191657e-05,1.008272,0.93224114,45340
0.93791735,2.8932066,4.7850842,1.1818582e-10,0.93791735,-0.42982265,280.93115,1.2777772,0.12386739,,0.14999999,-1.0,0.8412526,2268,-0.19367616,-0.6290004,,5775.094678163528,-0.91348624,0.98176545,1.11966e-05,1.0080829,0.933125,45360
0.93791735,0.019379683,3.3410897,1.1808168e-10,0.93791735,-0.4302635,280.96313,1.2773826,0.1238268,,0.14999999,-0.43434343,0.8412932,2269,-0.1800189,-0.6287992,,5778.6714680194855,-0.36996555,0.98176545,1.7792385,0.99199003,0.9333223,45380
0.93791735,3.4584496,3.475597,1.1797766e-10,0.93791735,-0.42992026,280.9939,1.2774638,0.12378585,,0.14999999,-0.37373737,0.84133416,2270,-0.26295507,-0.62864184,,5784.393573760986,-0.6640071,0.98176545,2.7607312,0.9938398,0.93429804,45400
0.93791735,2.3888724,3.1387932,1.178738e-10,0.93791735,-0.42914525,281.02295,1.277318,0.12374413,,0.14999999,-0.7777778,0.8413759,2271,-0.18027925,-0.62844723,,5788.516379117966,-0.85770833,0.98176545,0.006738702,0.99441516,0.936026,45420
0.93791735,1.9909538,4.7833915,1.1777004e-10,0.93791735,-0.42958254,281.05347,1.277519,0.12370312,,0.14999999,-1.0,0.8414169,2272,-0.16036384,-0.62824386,,5791.86483168602,-0.9051257,0.98176545,1.1193909e-05,1.0081499,0.9345339,45440
0.93791735,2.4537249,3.127236,1.1766645e-10,0.93791735,-0.43002257,281.08545,1.277543,0.12366277,,0.14999999,-0.7979798,0.84145725,2273,-0.17454234,-0.62804085,,5795.132038593292,-0.67230177,0.98176545,0.004127024,0.99547744,0.9332326,45460
0.93791735,3.1365633,3.1697896,1.1756297e-10,0.93791735,-0.4304606,281.1145,1.2772782,0.123621166,,0.14999999,-0.6969697,0.84149885,2274,-0.17846864,-0.62784517,,5798.8352394104,-0.6654409,0.98176545,0.040146817,0.99347776,0.9360748,45480
0.93791735,3.1095605,3.166769,1.1745965e-10,0.93791735,-0.4308826,281.1433,1.277302,0.1235795,,0.14999999,-0.6969697,0.8415405,2275,-0.17839022,-0.62765074,,5802.83093380928,-0.57495385,0.98176545,0.040163763,0.99386203,0.9361631,45500
0.93791735,2.9685004,3.2500815,1.1735646e-10,0.93791735,-0.4313044,281.17358,1.2772057,0.123538435,,0.14999999,-0.5151515,0.8415816,2276,-0.1893493,-0.62746096,,5806.051144838333,-0.47358447,0.98176545,0.7688029,0.9912883,0.9351069,45520
0.93791735,3.2471232,3.2630513,1.172534e-10,0.93791735,-0.43140596,281.20508,1.2772102,0.12349802,,0.14999999,-0.4949495,0.841622,2277,-0.20973152,-0.6272814,,5811.11727142334,-0.4890353,0.98176545,0.97475,0.9917627,0.9335603,45540
0.93791735,3.2598379,3.2598379,1.1715047e-10,0.93791735,-0.43141705,281.23523,1.2772509,0.123457074,,0.14999999,-0.4949495,0.84166294,2278,-0.2042733,-0.62709945,,5814.445329427719,-0.46249148,0.98176545,0.9747608,0.9921757,0.934999,45560
0.93791735,3.2096891,3.2566085,1.1704769e-10,0.93791735,-0.4314281,281.265,1.2772721,0.12341595,,0.14999999,-0.4949495,0.8417041,2279,-0.21140422,-0.6269206,,5818.189425706863,-0.6023071,0.98176545,0.97477156,0.9925663,0.9353211,45580
0.93791735,2.8903704,3.224177,1.1694504e-10,0.93791735,-0.43143916,281.2932,1.277089,0.12337422,,0.14999999,-0.53535354,0.8417458,2280,-0.1828205,-0.62672925,,5821.486013650894,-0.6739699,0.98176545,0.5956097,0.9925945,0.9369692,45600
0.93791735,3.1464503,3.173459,1.1684252e-10,0.93791735,-0.4316165,281.32263,1.277394,0.12333304,,0.14999999,-0.65656567,0.841787,2281,-0.17482471,-0.6265345,,5824.781881809235,-0.63673687,0.98176545,0.0879306,0.99408424,0.93557984,45620
0.93791735,3.1486285,3.1704395,1.1674013e-10,0.93791735,-0.43201622,281.35156,1.2774339,0.12329167,,0.14999999,-0.65656567,0.84182835,2282,-0.1775229,-0.6263404,,5828.032920360565,-0.63027793,0.98176545,0.08796574,0.99448395,0.93608093,45640
0.93791735,3.1269543,3.1674283,1.166379e-10,0.93791735,-0.4324158,281.3805,1.2774657,0.123250365,,0.14999999,-0.65656567,0.84186965,2283,-0.17723449,-0.62614614,,5831.345267295837,-0.7913527,0.98176545,0.0880009,0.9948741,0.9361893,45660
0.93791735,2.331105,3.1582747,1.1653578e-10,0.93791735,-0.4328152,281.41028,1.2771292,0.12320936,,0.14999999,-0.67676765,0.84191066,2284,-0.15993285,-0.62594455,,5835.052538156509,-0.95544755,0.98176545,0.06006286,0.99510884,0.93552136,45680
0.93791735,3.1848564,4.80057,1.164338e-10,0.93791735,-0.43322662,281.443,1.2765956,0.12316978,,0.14999999,-1.0,0.84195024,2285,-0.22433503,-0.625771,,5838.300282716751,-0.8357284,0.98176545,1.1234773e-05,1.0074804,0.93238956,45700
0.93791735,3.0159457,3.1172864,1.1633195e-10,0.93791735,-0.43366414,281.47314,1.2770491,0.12312907,,0.14999999,-0.7979798,0.84199095,2286,-0.15739769,-0.62556314,,5841.703505039215,-0.85119456,0.98176545,0.004142081,0.9964191,0.93502486,45720
0.93791735,2.9234848,3.114403,1.1623024e-10,0.93791735,-0.4340997,281.5039,1.276996,0.12308872,,0.14999999,-0.7979798,0.8420313,2287,-0.15752411,-0.62536013,,5846.046229839325,-0.94763786,0.98176545,0.0041438844,0.9967159,0.9343338,45740
0.93791735,1.9991121,3.1115274,1.1612867e-10,0.93791735,-0.43453503,281.5365,1.2765647,0.1230492,,0.14999999,-0.7979798,0.8420708,2288,-0.21224487,-0.62518096,,5849.340142250061,-0.6444599,0.98176545,0.004145689,0.9966085,0.9324562,45760
0.93791735,1.8731132,3.10866,1.1602722e-10,0.93791735,-0.4349702,281.56555,1.2760868,0.12300813,,0.14999999,-0.7979798,0.8421119,2289,-0.17316154,-0.6249852,,5852.5893132686615,-1.1766102,0.98176545,0.004147494,0.99644756,0.9360711,45780
0.93791735,4.528486,4.800696,1.15925915e-10,0.93791735,-0.43540516,281.60547,1.2768803,0.12297183,,0.14999999,-1.0,0.8421482,2290,-1.2253435,-0.62524897,,5855.815605640411,-1.0739388,0.98176545,1.1259272e-05,1.0083194,0.9251738,45800
0.93791735,4.1274714,4.7927456,1.15824725e-10,0.93791735,-0.43584174,281.6416,1.2768993,0.122933984,,0.14999999,-1.0,0.84218603,2291,-0.56097144,-0.62521756,,5859.126521587372,-1.0479385,0.98176545,1.1264191e-05,1.0086731,0.9289219,45820
0.93791735,3.9665315,4.7848287,1.1572368e-10,0.93791735,-0.43627813,281.67688,1.2768567,0.12289566,,0.14999999,-1.0,0.84222436,2292,-0.45077935,-0.6251378,,5863.155875921249,-0.8786795,0.98176545,1.1269112e-05,1.0089574,0.930027,45840
0.93791735,2.2484088,4.776943,1.1562277e-10,0.93791735,-0.43671432,281.708,1.2761227,0.1228556,,0.14999999,-1.0,0.8422644,2293,-0.15912263,-0.6249309,,5867.753849029541,-0.7735394,0.98176545,1.12740245e-05,1.0084937,0.93396187,45860
