DenMISELogFirst,LQGmu1_actor,ReturnAbsMax,IWMean,ReturnLastEpisode,TimeElapsed,IWMax,Delta,IWMin,LQGsigma_higher,Iteration,ReturnMean,ReturnStepMax,Regret,LQGmu1_higher,ReturnMax,DenMISELogLast,IWFirstEpisode,DenMISEMeanLog,ReturnMin,Bound,IWLastEpisode,TimestepsSoFar,Regret/t
-0.6748563,-0.7464299,0.9358199,0.9918175,0.9339342,1991.1103632450104,3.4162493,3.8475204e-10,,0.14999999,1257,0.81368506,0.9797695,190.35376,-0.6363636,0.9358199,-0.24811655,0.010339029,-0.68786186,,1.3992156,3.3552608,25140,0.15143496
-0.67564327,-0.76725876,0.9358199,0.9924134,0.9335214,1993.2731754779816,3.3982997,3.8414058e-10,,0.14999999,1258,0.8137803,0.9797695,190.38531,-0.67676765,0.9358199,-0.2376307,0.0038575057,-0.6875111,,1.398705,3.0282092,25160,0.15133971
-0.6764348,-1.1285112,0.9358199,1.0020428,0.9327882,1995.4412035942078,3.3589933,3.835306e-10,,0.14999999,1259,0.81387484,0.9797695,190.4176,-0.8181818,0.9358199,-0.23420663,6.89768e-05,-0.68715733,,1.3990271,3.1732693,25180,0.15124518
-0.67722875,-1.0841912,0.9358199,0.9988089,0.92409,1997.6039156913757,5.660428,3.8292208e-10,,0.14999999,1260,0.81396234,0.9797695,190.45874,-1.0,0.9358199,-1.0091734,1.0580456e-07,-0.68741184,,1.4006429,5.0548697,25200,0.15115768
-0.6780221,-0.9433624,0.9358199,0.9996817,0.9263935,1999.7748355865479,5.6395864,3.82315e-10,,0.14999999,1261,0.8140514,0.9797695,190.49756,-1.0,0.9358199,-0.7435463,1.05888546e-07,-0.6874581,,1.4005533,4.7789125,25220,0.15106863
-0.67881477,-0.8200536,0.9358199,0.9994289,0.930306,2002.230325460434,5.6189284,3.8170936e-10,,0.14999999,1262,0.8141436,0.9797695,190.53223,-1.0,0.9358199,-0.30376536,1.059724e-07,-0.6871552,,1.3994366,3.3557053,25240,0.15097642
-0.67960685,-0.83704275,0.9358199,1.0017914,0.93230534,2006.638195514679,3.347766,3.8110518e-10,,0.14999999,1263,0.8142372,0.9797695,190.56494,-0.8181818,0.9358199,-0.23017325,6.9195936e-05,-0.68679464,,1.3973943,3.347711,25260,0.15088284
-0.6803982,-0.9078165,0.9358199,1.0024569,0.9322756,2011.0663006305695,3.3415594,3.8050235e-10,,0.14999999,1264,0.8143306,0.9797695,190.5979,-0.8181818,0.9358199,-0.22986585,6.925073e-05,-0.6864322,,1.3971733,3.3205888,25280,0.15078944
-0.681189,-0.9182343,0.9358199,0.9985283,0.9310638,2015.5446405410767,5.606545,3.79901e-10,,0.14999999,1265,0.81442285,0.9797695,190.63196,-1.0,0.9358199,-0.2597066,1.0622434e-07,-0.68609333,,1.3973498,2.8549328,25300,0.15069717
-0.68197924,-0.96025103,0.9358199,1.0034697,0.93057656,2019.9412841796875,3.3337681,3.7930112e-10,,0.14999999,1266,0.8145145,0.9797695,190.6665,-0.8181818,0.9358199,-0.26770553,6.9360314e-05,-0.68576485,,1.3970985,2.7827275,25320,0.1506055
-0.68276876,-0.8679922,0.9358199,0.99931526,0.92973495,2024.3511884212494,5.590247,3.7870257e-10,,0.14999999,1267,0.8146055,0.9797695,190.7019,-1.0,0.9358199,-0.32308343,1.06392235e-07,-0.68547636,,1.3970237,3.547185,25340,0.15051454
-0.6835577,0.40394473,0.9358199,1.1202804,0.93121636,2028.8419020175934,18.727592,3.781055e-10,,0.14999999,1268,0.81469744,0.9797695,190.73584,0.65656567,0.9358199,-0.23214525,1.2398093e-05,-0.6851201,,1.3970103,1.2418553e-22,25360,0.15042257
-0.684346,-0.7226884,0.9358199,1.0043663,0.41481617,2033.4079372882843,3.3286872,3.7750983e-10,,0.14999999,1269,0.8143823,0.9797695,191.28613,-0.8181818,0.9358199,-1.7358831,6.9524685e-05,-0.6858579,,1.3969382,5.8083414e-14,25380,0.1507377
-0.6851337,-0.88643134,0.9358199,1.004576,0.9334219,2037.8551552295685,3.322595,3.7691555e-10,,0.14999999,1270,0.814476,0.9797695,191.31787,-0.8181818,0.9358199,-0.23385447,6.957947e-05,-0.685499,,1.3963108,2.7439308,25400,0.150644
-0.6859207,0.29636982,0.9358199,0.9750798,0.9312533,2042.2516136169434,15.113812,3.763227e-10,,0.14999999,1271,0.8145679,0.9797695,191.3518,0.3939394,0.9358199,-0.2381427,0.019948557,-0.6851439,,1.3960545,5.092151e-16,25420,0.1505521
-0.68669146,0.28516144,0.9358199,1.0201963,0.45307025,2046.6749095916748,11.270458,3.7573122e-10,,0.14999999,1272,0.8142837,0.9797695,191.86377,0.17171717,0.9358199,-1.6054521,0.9392502,-0.68588966,,1.3966436,9.377735,25440,0.15083629
-0.6867392,-0.59884804,0.9358199,1.0050232,0.45609167,2051.111046075821,3.3217528,3.7514114e-10,,0.14999999,1273,0.81400245,0.9797695,192.37268,-0.8181818,0.9358199,-1.5837882,6.969124e-05,-0.68658113,,1.3959372,2.3113143e-11,25460,0.15111756
-0.6875244,-0.90768826,0.9358199,0.99101526,0.9340637,2055.588855743408,3.411466,3.7455244e-10,,0.14999999,1274,0.81409657,0.9797695,192.40381,-0.6363636,0.9358199,-0.25439644,0.010470838,-0.6862386,,1.395524,3.3244424,25480,0.15102345
-0.6883008,0.8841824,0.9358199,0.8582876,0.9310526,2059.465524673462,43.085384,3.7396514e-10,,0.14999999,1275,0.8141883,0.9797695,192.43799,1.0,0.9358199,-0.25340557,7.848597e-12,-0.68590665,,1.3953426,2.583871e-35,25500,0.15093172
-0.6890848,-0.18559654,0.9358199,1.0004706,0.12646022,2061.6489956378937,3.997984,3.7337922e-10,,0.14999999,1276,0.81364936,0.9797695,193.27661,-0.27272728,0.9358199,-2.166175,2.8796382,-0.68718404,,1.394987,2.8074101e-12,25520,0.15147066
-0.68761396,-0.8147584,0.9358199,1.0064068,0.90526694,2064.6568388938904,3.325892,3.7279468e-10,,0.14999999,1277,0.81372106,0.9797695,193.33643,-0.83838385,0.9358199,-0.5164968,3.650409e-05,-0.6870506,,1.3949307,0.0003439869,25540,0.15139896
-0.6883967,-0.28416678,0.9358199,1.0066029,0.93265957,2066.9521005153656,4.4199862,3.7221148e-10,,0.14999999,1278,0.8138141,0.9797695,193.3689,-0.21212122,0.9358199,-0.21974231,4.1432633,-0.6866804,,1.3947742,0.0010358253,25560,0.15130591
-0.6859421,-1.2267015,0.9358199,1.0069759,0.9296097,2069.1918544769287,3.3224463,3.716297e-10,,0.14999999,1279,0.8139047,0.9797695,193.40442,-0.83838385,0.9358199,-0.3751581,3.6443078e-05,-0.6864323,,1.3946735,0.004201293,25580,0.15121531
-0.68672365,-1.1349409,0.9358199,1.0001924,0.9195652,2072.804990530014,5.6203246,3.7104922e-10,,0.14999999,1280,0.81398726,0.9797695,193.44995,-1.0,0.9358199,-1.8440837,1.06813935e-07,-0.6873317,,1.3959782,5.3665524,25600,0.15113276
-0.6875046,-1.1546209,0.9358199,1.0012761,0.9231898,2077.027006626129,5.600127,3.7047018e-10,,0.14999999,1281,0.81407255,0.9797695,193.49182,-1.0,0.9358199,-1.0401981,1.06897296e-07,-0.6876078,,1.3961066,5.021528,25620,0.15104747
-0.68828493,-1.0808451,0.9358199,1.0024172,0.9233988,2080.5577549934387,5.5801034,3.6989242e-10,,0.14999999,1282,0.8141578,0.9797695,193.53357,-1.0,0.9358199,-1.1812686,1.0698092e-07,-0.68799275,,1.3962934,5.0945415,25640,0.15096223
-0.6890647,-0.7882441,0.9358199,1.0032328,0.92635655,2082.839082956314,5.5602546,3.6931602e-10,,0.14999999,1283,0.8142452,0.9797695,193.57239,-1.0,0.9358199,-0.70989513,1.0706421e-07,-0.68800867,,1.3961957,4.677827,25660,0.1508748
-0.6898438,-0.33817825,0.9358199,0.999532,0.93312967,2084.9789402484894,3.899196,3.68741e-10,,0.14999999,1284,0.8143379,0.9797695,193.60425,-0.2929293,0.9358199,-0.21943712,2.4611874,-0.687642,,1.3944378,0.014202879,25680,0.15078211
-0.68870735,-0.42761475,0.9358199,0.9961278,0.925174,2087.1953995227814,3.7425025,3.681673e-10,,0.14999999,1285,0.81442404,0.9797695,193.64429,-0.33333334,0.9358199,-0.33216697,1.6981366,-0.68736625,,1.3941576,3.705532,25700,0.15069598
-0.6881646,-0.42933542,0.9358199,0.9920015,0.9323146,2089.3415286540985,3.5714788,3.6759495e-10,,0.14999999,1286,0.81451577,0.9797695,193.677,-0.41414142,0.9358199,-0.2891679,0.6514021,-0.6870601,,1.3938469,3.537129,25720,0.15060425
-0.6884355,-0.44645202,0.9358199,0.99277186,0.93229836,2093.1918246746063,3.564357,3.6702397e-10,,0.14999999,1287,0.81460726,0.9797695,193.70996,-0.41414142,0.9358199,-0.28669122,0.65157866,-0.6867557,,1.3936701,3.5245137,25740,0.15051275
-0.68870604,-0.69299227,0.9358199,1.0012664,0.93315375,2097.614640712738,5.557837,3.6645428e-10,,0.14999999,1288,0.81469935,0.9797695,193.74182,-1.0,0.9358199,-0.28016177,1.07025826e-07,-0.6864463,,1.3935974,0.0038840084,25760,0.15042067
-0.68948215,-0.40516633,0.9358199,0.99304456,0.9330702,2102.018760919571,3.4897263,3.658859e-10,,0.14999999,1289,0.81479114,0.9797695,193.77393,-0.4949495,0.9358199,-0.24161977,0.18728064,-0.686101,,1.3942294,1.4165504,25780,0.15032887
-0.69011235,-0.10231504,0.9358199,0.99484694,0.93203706,2106.3952100276947,3.5546494,3.6531886e-10,,0.14999999,1290,0.814882,0.9797695,193.80713,-0.41414142,0.9358199,-0.291865,0.6526722,-0.68580115,,1.3940736,3.5546494,25800,0.15023804
-0.6903814,-0.5035773,0.9358199,1.0042958,0.88744307,2110.539511680603,4.097628,3.6475314e-10,,0.14999999,1291,0.8149382,0.9797695,193.88477,-0.25252524,0.9358199,-0.7025545,3.3154805,-0.6858186,,1.3921903,3.2522063,25820,0.15018183
-0.6885909,-0.79797536,0.9358199,0.9918589,0.93314886,2112.709543943405,3.4532626,3.641887e-10,,0.14999999,1292,0.8150297,0.9797695,193.91675,-0.5555556,0.9358199,-0.26673922,0.060665935,-0.68549144,,1.3931048,3.2703006,25840,0.15009034
-0.6893176,-1.0271635,0.9358199,0.99101645,0.9323238,2114.876854658127,3.396708,3.636256e-10,,0.14999999,1293,0.8151204,0.9797695,193.94946,-0.67676765,0.9358199,-0.22284147,0.0039106165,-0.68514043,,1.3922267,2.3977945,25860,0.14999962
-0.6900877,-1.1467879,0.9358199,1.0021509,0.9279369,2117.0524950027466,5.5597324,3.630638e-10,,0.14999999,1294,0.8152076,0.9797695,193.9867,-1.0,0.9358199,-0.485807,1.07173925e-07,-0.6849937,,1.3936552,4.25286,25880,0.14991242
-0.69086015,-0.91947174,0.9358199,1.0032376,0.9225093,2120.407621383667,5.5402226,3.625033e-10,,0.14999999,1295,0.81529045,0.9797695,194.0293,-1.0,0.9358199,-1.11651,1.07256746e-07,-0.68532604,,1.3938073,5.0322957,25900,0.14982957
-0.6916321,-0.8823981,0.9358199,1.0027432,0.9305731,2124.6510875225067,5.5208817,3.619441e-10,,0.14999999,1296,0.8153794,0.9797695,194.06384,-1.0,0.9358199,-0.2589446,1.07339424e-07,-0.6849954,,1.392524,2.983268,25920,0.14974064
-0.6924034,0.30236578,0.9358199,1.016174,0.9315469,2128.8016386032104,12.896529,3.613862e-10,,0.14999999,1297,0.815469,0.9797695,194.09729,0.25252524,0.9358199,-0.2312923,0.3001604,-0.68464416,,1.3920605,1.2425154e-12,25940,0.14965099
-0.6929427,-0.5791663,0.9358199,1.0040884,0.451219,2133.2560620307922,3.3147702,3.6082956e-10,,0.14999999,1298,0.81518835,0.9797695,194.61133,-0.8181818,0.9358199,-1.6163701,7.012492e-05,-0.685352,,1.3909316,1.0203713e-11,25960,0.14993167
-0.6937128,-0.6956535,0.9358199,0.9923536,0.9331471,2137.684243440628,3.495492,3.6027423e-10,,0.14999999,1299,0.8152791,0.9797695,194.64331,-0.47474748,0.9358199,-0.25845447,0.2640151,-0.68502074,,1.3909758,2.7029412,25980,0.14984089
-0.6942791,-0.75059354,0.9358199,0.99056715,0.9336389,2142.1247758865356,3.406032,3.597202e-10,,0.14999999,1300,0.81537026,0.9797695,194.67468,-0.65656567,0.9358199,-0.23996077,0.0064952504,-0.6846846,,1.3913541,3.268038,26000,0.14974976
-0.695043,-0.7688156,0.9358199,1.0035475,0.9330882,2146.556800842285,3.313229,3.591674e-10,,0.14999999,1301,0.81546074,0.9797695,194.70667,-0.7979798,0.9358199,-0.22715445,0.00013186347,-0.68434054,,1.3910679,3.1754107,26020,0.14965928
-0.6958113,-0.32908994,0.9358199,0.9940321,0.9330138,2150.9902091026306,3.3713121,3.586159e-10,,0.14999999,1302,0.815551,0.9797695,194.73889,-0.6969697,0.9358199,-0.22203366,0.0023387908,-0.6839832,,1.3910751,2.9609427,26040,0.14956903
-0.6965772,0.1986105,0.9358199,0.99709815,0.92609054,2155.4444291591644,7.605568,3.5806566e-10,,0.14999999,1303,0.8156358,0.9797695,194.77795,-0.01010101,0.9358199,-0.33464444,4.330443,-0.6837201,,1.3897407,0.38737088,26060,0.14948422
-0.69402647,0.09862846,0.9358199,1.0022804,0.47754103,2159.921783924103,14.210677,3.5751674e-10,,0.14999999,1304,0.8153765,0.9797695,195.2655,0.33333334,0.9358199,-1.4605491,0.07146749,-0.68431914,,1.3894414,7.655251,26080,0.1497435
-0.6947382,-0.20654012,0.9358199,0.99391854,0.5010365,2164.3322508335114,3.6773133,3.5696904e-10,,0.14999999,1305,0.8151357,0.9797695,195.72949,-0.35353535,0.9358199,-1.2493821,1.3817716,-0.684753,,1.3891032,0.09868549,26100,0.1499843
-0.6944459,0.2972799,0.9358199,1.0185641,0.91867405,2168.8135707378387,10.07373,3.5642256e-10,,0.14999999,1306,0.815215,0.9797695,195.776,0.11111111,0.9358199,-0.48166937,1.8486993,-0.6846025,,1.3891964,0.4572966,26120,0.14990503
-0.6937968,-0.80193126,0.9358199,1.0040992,0.453521,2173.292872428894,3.3094385,3.5587736e-10,,0.14999999,1307,0.81493825,0.9797695,196.2876,-0.8181818,0.9358199,-1.6007192,7.018487e-05,-0.6852911,,1.3888161,1.2933388e-11,26140,0.15018177
-0.69456154,-0.96866214,0.9358199,1.0047257,0.93287295,2179.4920206069946,3.3036056,3.5533343e-10,,0.14999999,1308,0.81502837,0.9797695,196.31982,-0.8181818,0.9358199,-0.21755679,7.023857e-05,-0.68493074,,1.3886197,3.2866535,26160,0.15009165
-0.69532573,-0.62801415,0.9358199,1.0005141,0.9295958,2184.3889281749725,5.551282,3.547907e-10,,0.14999999,1309,0.815116,0.9797695,196.35535,-1.0,0.9358199,-0.32815212,1.07736724e-07,-0.68465495,,1.389096,3.6128974,26180,0.15000403
-0.6960894,-0.72687465,0.9358199,0.9904218,0.9344928,2188.9338657855988,3.3977194,3.5424927e-10,,0.14999999,1310,0.815207,0.9797695,196.38611,-0.65656567,0.9358199,-0.24973497,0.006507018,-0.6843234,,1.3887823,3.3528175,26200,0.14991301
-0.6968475,0.50536495,0.9358199,1.109059,0.9336282,2192.290001153946,22.277185,3.5370903e-10,,0.14999999,1311,0.8152973,0.9797695,196.4176,0.8181818,0.9358199,-0.22763534,2.9159395e-08,-0.6839828,,1.3885328,3.0538216e-23,26220,0.14982271
-0.69760996,0.53833675,0.9358199,0.9955545,0.37182784,2198.239075422287,16.630007,3.5317005e-10,,0.14999999,1312,0.8149593,0.9797695,197.01086,0.4949495,0.9358199,-1.8336836,0.0016968494,-0.6847811,,1.3888162,16.600859,26240,0.15016073
-0.6983706,-0.5338055,0.9358199,0.99213535,0.3557868,2201.862359046936,3.3830435,3.5263228e-10,,0.14999999,1313,0.8146096,0.9797695,197.62024,-0.67676765,0.9358199,-1.8495497,0.003946179,-0.6856743,,1.3884803,9.5189176e-14,26260,0.15051043
-0.6991289,-0.14656222,0.9358199,1.0001826,0.93325734,2206.363337278366,4.012295,3.5209574e-10,,0.14999999,1314,0.81469995,0.9797695,197.65198,-0.27272728,0.9358199,-0.26312798,2.9087071,-0.6853592,,1.388514,0.76078975,26280,0.15042007
-0.69767845,-0.054057203,0.9358199,1.005792,0.91646653,2209.928897380829,4.877248,3.5156048e-10,,0.14999999,1315,0.8147774,0.9797695,197.70056,-0.17171717,0.9358199,-0.6037673,4.8699155,-0.6852976,,1.3886099,4.7965035,26300,0.15034264
-0.69474214,-0.244871,0.9358199,1.0036745,0.8602148,2214.19602394104,6.043356,3.5102637e-10,,0.14999999,1316,0.81481194,0.9797695,197.80542,-0.09090909,0.9358199,-0.83579326,5.296771,-0.6854082,,1.3884532,5.9524064,26320,0.15030807
-0.69148487,-0.1125539,0.9358199,1.0046554,0.9214229,2216.3797624111176,4.2569613,3.504935e-10,,0.14999999,1317,0.8148928,0.9797695,197.84924,-0.23232323,0.9358199,-0.4228616,3.747947,-0.685207,,1.387797,4.0452538,26340,0.15022719
-0.6894021,-0.21783231,0.9358199,1.0078223,0.89113736,2220.173177719116,4.8373456,3.4996187e-10,,0.14999999,1318,0.81495064,0.9797695,197.92322,-0.17171717,0.9358199,-0.6757968,4.829777,-0.6851969,,1.3874495,4.836513,26360,0.15016937
-0.6865028,-0.2420229,0.9358199,1.0059018,0.9153756,2223.910915851593,4.235687,3.4943137e-10,,0.14999999,1319,0.81502676,0.9797695,197.97302,-0.23232323,0.9358199,-0.45783547,3.7293212,-0.68501943,,1.3870915,4.1843467,26380,0.15009326
-0.6844373,-0.5022646,0.9358199,0.9900013,0.9212142,2226.092060804367,3.4052835,3.4890213e-10,,0.14999999,1320,0.8151072,0.9797695,198.01685,-0.65656567,0.9358199,-0.4201103,0.0064316383,-0.684815,,1.3868495,0.08887693,26400,0.15001279
-0.68518966,-0.28784907,0.9358199,0.99500066,0.93405104,2228.2741405963898,3.6693106,3.4837414e-10,,0.14999999,1321,0.81519717,0.9797695,198.0481,-0.35353535,0.9358199,-0.2700829,1.3686405,-0.684509,,1.387349,2.1312315,26420,0.14992285
-0.68491083,-0.14142792,0.9358199,1.0041245,0.92891246,2230.461508512497,3.960874,3.4784728e-10,,0.14999999,1322,0.81528324,0.9797695,198.08423,-0.27272728,0.9358199,-0.36573845,2.8676436,-0.68427205,,1.3874459,3.8146095,26440,0.14983678
-0.6835002,-0.36681134,0.9358199,1.0098879,0.89992416,2232.6451568603516,4.38451,3.473216e-10,,0.14999999,1323,0.8153473,0.9797695,198.14929,-0.21212122,0.9358199,-0.60057825,4.1230254,-0.68420625,,1.3872036,4.339257,26460,0.1497727
-0.6811442,-0.8414947,0.9358199,0.9921669,0.93361837,2236.0093462467194,3.5512662,3.4679717e-10,,0.14999999,1324,0.8154366,0.9797695,198.18079,-0.41414142,0.9358199,-0.30626002,0.64684504,-0.68391395,,1.3865997,3.4372118,26480,0.14968342
-0.68141073,-1.0213885,0.9358199,1.0047448,0.93254936,2238.1857142448425,3.3190732,3.462739e-10,,0.14999999,1325,0.81552494,0.9797695,198.2135,-0.8181818,0.9358199,-0.22341901,6.93209e-05,-0.68357277,,1.3871119,3.2855136,26500,0.14959508
-0.68216515,-0.6549909,0.9358199,0.9998954,0.92785317,2241.997706413269,5.5992513,3.457518e-10,,0.14999999,1326,0.81560963,0.9797695,198.25073,-1.0,0.9358199,-0.4709809,1.0632812e-07,-0.68340915,,1.3877516,4.216462,26520,0.14951038
-0.68291897,-0.53104573,0.9358199,0.990195,0.93338513,2245.742487192154,3.4050155,3.452309e-10,,0.14999999,1327,0.8156985,0.9797695,198.28235,-0.65656567,0.9358199,-0.24696545,0.006421881,-0.6830811,,1.3859452,3.4044785,26540,0.14942151
-0.6836674,-0.1395309,0.9358199,0.9902217,0.933263,2247.9537727832794,3.4726727,3.4471115e-10,,0.14999999,1328,0.81578696,0.9797695,198.31433,-0.5151515,0.9358199,-0.2642975,0.1302542,-0.68277365,,1.3858829,3.4447973,26560,0.14933306
-0.6843221,-0.08172944,0.9358199,1.0111377,0.9032203,2251.199043750763,4.5837436,3.4419262e-10,,0.14999999,1329,0.81585276,0.9797695,198.37622,-0.1919192,0.9358199,-0.6053185,4.49351,-0.68272305,,1.3865683,4.5837173,26580,0.14926726
-0.68169886,-0.23812535,0.9358199,1.0118225,0.86840254,2254.7989525794983,5.055979,3.4367523e-10,,0.14999999,1330,0.8158923,0.9797695,198.4729,-0.15151516,0.9358199,-0.7487397,5.033141,-0.68276507,,1.3862275,5.046515,26600,0.14922774
-0.67867327,-0.25846463,0.9358199,1.0112402,0.92523986,2257.0711586475372,4.3616123,3.4315897e-10,,0.14999999,1331,0.8159745,0.9797695,198.5127,-0.21212122,0.9358199,-0.41775274,4.103172,-0.6825577,,1.3855028,3.9785097,26620,0.14914554
-0.67634624,-0.078409255,0.9358199,1.0082281,0.92156035,2261.1826786994934,4.0421166,3.4264394e-10,,0.14999999,1332,0.8160537,0.9797695,198.5564,-0.25252524,0.9358199,-0.38943484,3.2692723,-0.68232995,,1.3850756,3.9229047,26640,0.14906633
-0.6746453,-0.26793137,0.9358199,1.013466,0.8838107,2264.374251127243,4.764417,3.4213005e-10,,0.14999999,1333,0.8161046,0.9797695,198.63757,-0.17171717,0.9358199,-0.7512528,4.759028,-0.6823761,,1.3844697,4.6457806,26660,0.14901543
-0.6718314,-0.90174687,0.9358199,0.996718,0.9224309,2268.4722640514374,5.609342,3.4161726e-10,,0.14999999,1334,0.8161843,0.9797695,198.6803,-1.0,0.9358199,-0.3747736,1.0523499e-07,-0.68213606,,1.3840952,2.602431e-05,26680,0.14893574
-0.6725808,-1.029858,0.9358199,1.0032294,0.93117976,2271.775675535202,3.322063,3.4110564e-10,,0.14999999,1335,0.81627035,0.9797695,198.71423,-0.8181818,0.9358199,-0.24961658,6.871149e-05,-0.68181527,,1.3844506,2.9230208,26700,0.14884967
-0.67332953,-1.0735153,0.9358199,0.99786085,0.9278036,2276.298891544342,5.5938635,3.4059527e-10,,0.14999999,1336,0.8163539,0.9797695,198.75159,-1.0,0.9358199,-0.49916488,1.0539287e-07,-0.68167657,,1.3841753,4.2953596,26720,0.1487661
-0.67407775,-1.0108217,0.9358199,0.9986263,0.9263336,2280.093143224716,5.57471,3.4008596e-10,,0.14999999,1337,0.8164362,0.9797695,198.79028,-1.0,0.9358199,-0.6769172,1.054717e-07,-0.6816753,,1.3840766,4.6413193,26740,0.14868385
-0.6748254,-0.32117432,0.9358199,1.008678,0.9281055,2282.349951028824,4.0360727,3.3957775e-10,,0.14999999,1338,0.81651956,0.9797695,198.8274,-0.25252524,0.9358199,-0.4333312,3.2643042,-0.68149143,,1.3839481,1.1576092e-05,26760,0.14860046
-0.67313576,-0.34175774,0.9358199,0.9985204,0.92751956,2285.8999979496,3.6842976,3.3907077e-10,,0.14999999,1339,0.8166024,0.9797695,198.86499,-0.33333334,0.9358199,-0.32890698,1.6718986,-0.6812222,,1.3836253,3.6832778,26780,0.14851761
-0.6726345,-0.8429636,0.9358199,0.9989671,0.9291582,2288.623857021332,5.5640182,3.3856487e-10,,0.14999999,1340,0.81668645,0.9797695,198.901,-1.0,0.9358199,-0.31412917,1.0531952e-07,-0.6809498,,1.3836251,0.00023968169,26800,0.14843357
-0.6733805,-0.5172962,0.9358199,0.9992408,0.93203455,2290.8817150592804,3.6796756,3.380601e-10,,0.14999999,1341,0.8167726,0.9797695,198.93396,-0.33333334,0.9358199,-0.22214103,1.6723078,-0.6806091,,1.3834622,0.010344508,26820,0.14834744
-0.67287964,-0.7806939,0.9358199,1.0031058,0.93271476,2294.838132381439,3.3192153,3.3755648e-10,,0.14999999,1342,0.8168589,0.9797695,198.96643,-0.8181818,0.9358199,-0.2692766,6.8732e-05,-0.6803037,,1.3831229,0.46562833,26840,0.14826113
-0.67362446,-0.6958114,0.9358199,0.9886916,0.93319786,2299.4190590381622,3.492086,3.3705397e-10,,0.14999999,1343,0.8169455,0.9797695,198.99829,-0.4949495,0.9358199,-0.22343509,0.18433422,-0.6799616,,1.382899,0.5418181,26860,0.14817452
-0.6742315,-0.7986649,0.9358199,1.0049239,0.93324274,2302.631399869919,3.3151612,3.3655256e-10,,0.14999999,1344,0.81703204,0.9797695,199.03027,-0.8181818,0.9358199,-0.2414139,6.882501e-05,-0.6796441,,1.3840735,2.4274182,26880,0.14808798
-0.6749753,-1.041703,0.9358199,1.0055268,0.9327219,2305.459963083267,3.3094645,3.360523e-10,,0.14999999,1345,0.81711805,0.9797695,199.06262,-0.8181818,0.9358199,-0.21977048,6.887622e-05,-0.67929894,,1.3838845,3.2853966,26900,0.14800197
-0.6757184,-0.7101822,0.9358199,1.0048021,0.9274103,2309.4407711029053,3.3037958,3.355532e-10,,0.14999999,1346,0.8172,0.9797695,199.10034,-0.8181818,0.9358199,-0.53668815,6.892742e-05,-0.67918926,,1.3824553,1.4987164,26920,0.14792001
-0.67646104,-0.7611874,0.9358199,0.9894194,0.9341393,2311.794894695282,3.408083,3.3505512e-10,,0.14999999,1347,0.81728685,0.9797695,199.13135,-0.65656567,0.9358199,-0.23466456,0.006380543,-0.67885613,,1.382736,3.1549199,26940,0.14783317
-0.6771984,-0.8359701,0.9358199,1.0058718,0.9335168,2315.6283886432648,3.2960954,3.345582e-10,,0.14999999,1348,0.81737304,0.9797695,199.16296,-0.8181818,0.9358199,-0.22133642,6.9029506e-05,-0.678525,,1.3824918,3.087408,26960,0.14774698
-0.67793995,-0.6662995,0.9358199,1.0064675,0.9323469,2317.9379229545593,3.2904947,3.340624e-10,,0.14999999,1349,0.8174583,0.9797695,199.19568,-0.8181818,0.9358199,-0.21372937,6.908074e-05,-0.67817646,,1.382308,3.2702918,26980,0.14766175
-0.6786809,-0.5583072,0.9358199,0.9906774,0.9341674,2322.282462120056,3.3977962,3.3356765e-10,,0.14999999,1350,0.81754476,0.9797695,199.22656,-0.65656567,0.9358199,-0.24197035,0.006394722,-0.67784894,,1.3826108,3.3805766,27000,0.14757526
-0.6794166,0.45421475,0.9358199,1.0073341,0.9324841,2326.232513189316,17.19574,3.3307404e-10,,0.14999999,1351,0.8176299,0.9797695,199.25928,0.5151515,0.9358199,-0.26177728,0.0009617015,-0.6775483,,1.3821969,2.6154232e-11,27020,0.14749014
-0.6801558,-0.0023545623,0.9358199,1.0257877,0.39470714,2329.301338195801,12.6367855,3.325815e-10,,0.14999999,1352,0.817317,0.9797695,199.82971,0.23232323,0.9358199,-1.7939254,0.40581465,-0.6783714,,1.3822517,5.354711,27040,0.14780301
-0.6805951,-0.7211443,0.9358199,0.98992014,0.7342833,2333.1127877235413,3.4122653,3.3209005e-10,,0.14999999,1353,0.8172556,0.9797695,200.06055,-0.6363636,0.9358199,-0.9791522,0.010398533,-0.6785769,,1.3821626,0.00093470566,27060,0.1478644
-0.6813262,-0.8617109,0.9358199,0.9930508,0.93293285,2337.0153596401215,3.3746357,3.3159972e-10,,0.14999999,1354,0.8173411,0.9797695,200.09265,-0.67676765,0.9358199,-0.22646539,0.00387949,-0.6782508,,1.3818367,3.1927571,27080,0.14777893
-0.6820616,-0.21944979,0.9358199,0.9992246,0.93207574,2339.277724504471,7.6118193,3.3111042e-10,,0.14999999,1355,0.81742567,0.9797695,200.12585,-0.01010101,0.9358199,-0.21819782,4.268038,-0.6779167,,1.381777,3.31362e-07,27100,0.14769435
-0.6796545,-0.6107891,0.9358199,1.0071284,0.91643673,2341.5416860580444,3.286109,3.3062225e-10,,0.14999999,1356,0.81749874,0.9797695,200.17444,-0.8181818,0.9358199,-0.4451335,6.919923e-05,-0.6777468,,1.3815663,0.0014402944,27120,0.14762127
