DenMISELogLast,LQGsigma_higher,Delta,IWFirstEpisode,LQGmu1_actor,IWMean,Regret/t,LQGmu1_higher,ReturnLastEpisode,Iteration,Bound,ReturnStepMax,DenMISEMeanLog,TimeElapsed,ReturnMean,ReturnMax,DenMISELogFirst,IWLastEpisode,IWMin,Regret,ReturnAbsMax,IWMax,ReturnMin,TimestepsSoFar
-0.23702565,0.14999999,7.743106e-11,0.00063497125,-0.5529219,0.97564447,0.09421229,-0.6363636,0.9470728,2802,1.2682315,0.9923802,-0.6143704,7894.983627796173,0.8709077,0.94904035,-1.0806601,3.116415,,263.9829,0.94904035,3.5231216,,56040
-0.21699832,0.14999999,7.737582e-11,0.015291647,-0.49813417,1.0006698,0.0941847,-0.5151515,0.9483393,2803,1.2683536,0.9923802,-0.61423737,7899.821604251862,0.8709353,0.94904035,-1.0810167,3.2010458,,263.99976,0.94904035,3.2280483,,56060
-0.17292967,0.14999999,7.732064e-11,0.024394536,-0.3517911,1.0055356,0.09415716,-0.4949495,0.94833463,2804,1.2683908,0.9923802,-0.61408,7905.6520483493805,0.87096286,0.94904035,-1.081368,3.1609917,,264.0166,0.94904035,3.1742268,,56080
-0.13776302,0.14999999,7.726552e-11,0.05877378,-0.42421824,1.0138707,0.094130695,-0.45454547,0.9449022,2805,1.2681091,0.9923802,-0.61390823,7909.883365869522,0.8709893,0.94904035,-1.0817158,2.4140651,,264.03662,0.94904035,3.084338,,56100
-0.13206053,0.14999999,7.721046e-11,0.13169181,-0.5526011,1.0207785,0.09410387,-0.41414142,0.9464669,2806,1.2681439,0.9923802,-0.6137316,7915.839742183685,0.87101614,0.94904035,-1.0820513,3.028252,,264.05542,0.94904035,3.029474,,56120
-0.21421246,0.14999999,7.7155456e-11,0.024418768,-0.6400972,1.0058986,0.09407687,-0.4949495,0.94672644,2807,1.2680846,0.9923802,-0.6135821,7919.615851640701,0.87104315,0.94904035,-1.0823607,3.0603635,,264.07373,0.94904035,3.1677718,,56140
-0.2775442,0.14999999,7.7100513e-11,0.0006362733,-0.7519457,0.9763255,0.09404975,-0.6363636,0.94743377,2808,1.2680576,0.9923802,-0.61346024,7923.564035177231,0.87107027,0.94904035,-1.0827081,3.5092976,,264.0918,0.94904035,3.5147157,,56160
-0.2989288,0.14999999,7.704563e-11,0.011815229,0.65272844,1.0371599,0.09402251,0.5555556,0.94732356,2809,1.2679822,0.9923802,-0.6133569,7928.20222568512,0.8710975,0.94904035,-1.083064,1.136841e-16,,264.10938,0.94904035,24.812086,,56180
-2.3246067,0.14999999,7.69908e-11,3.3170077e-06,-0.81053287,0.9752321,0.094218075,-0.7979798,0.32135394,2810,1.2679794,0.9923802,-0.61395365,7932.057108640671,0.87090194,0.94904035,-1.0834157,1.3284713e-19,,264.75293,0.94904035,3.546155,,56200
-0.28051347,0.14999999,7.693603e-11,3.318188e-06,-0.7701984,0.9756148,0.094191134,-0.7979798,0.94684243,2811,1.2680275,0.9923802,-0.61384404,7937.036246776581,0.8709289,0.94904035,-1.0837716,3.5085163,,264.77124,0.94904035,3.5429456,,56220
-0.29346806,0.14999999,7.688132e-11,3.3193685e-06,-0.62191147,0.97599626,0.094163954,-0.7979798,0.94722927,2812,1.2680761,0.9923802,-0.6137389,7942.326934099197,0.87095606,0.94904035,-1.0841272,3.5060787,,264.78906,0.94904035,3.5397444,,56240
-0.26520076,0.14999999,7.682666e-11,0.0006374032,-0.6162801,0.97726995,0.094136655,-0.6363636,0.9478558,2813,1.2683678,0.9923802,-0.61362356,7947.187822818756,0.87098336,0.94904035,-1.0844828,3.4512649,,264.8064,0.94904035,3.5085807,,56260
-0.26069555,0.14999999,7.677207e-11,0.0006376297,-0.8678944,0.9776571,0.09410936,-0.6363636,0.94794726,2814,1.2684267,0.9923802,-0.6135062,7952.542957544327,0.87101066,0.94904035,-1.084838,3.4209342,,264.82373,0.94904035,3.505456,,56280
-0.25876987,0.14999999,7.6717535e-11,3.3229064e-06,-0.85777473,0.97617733,0.094082355,-0.7979798,0.94685465,2815,1.2677481,0.9923802,-0.6133883,7957.234506845474,0.87103766,0.94904035,-1.085193,3.0904844,,264.8418,0.94904035,3.533809,,56300
-0.26055676,0.14999999,7.6663065e-11,3.3240885e-06,-0.8759583,0.97644633,0.094055474,-0.7979798,0.9468402,2816,1.267692,0.9923802,-0.61327153,7961.133466720581,0.87106454,0.94904035,-1.0855483,3.1876504,,264.86035,0.94904035,3.530632,,56320
-0.25580433,0.14999999,7.6608636e-11,3.3252682e-06,-0.8857396,0.9766488,0.09402871,-0.7979798,0.94673955,2817,1.2675736,0.9923802,-0.61315304,7965.339430809021,0.8710913,0.94904035,-1.0859033,3.0007436,,264.8789,0.94904035,3.527463,,56340
-0.25406453,0.14999999,7.655428e-11,3.326448e-06,-0.7464205,0.97681236,0.09400183,-0.7979798,0.94658446,2818,1.2674191,0.9923802,-0.6130342,7969.254966259003,0.8711182,0.94904035,-1.0862582,2.8895335,,264.89722,0.94904035,3.524302,,56360
-0.29300207,0.14999999,7.649997e-11,3.3276283e-06,-0.7659921,0.9771433,0.09397465,-0.7979798,0.9476027,2819,1.2674251,0.9923802,-0.61292887,7973.77471113205,0.87114537,0.94904035,-1.086613,3.3605642,,264.91455,0.94904035,3.5211492,,56380
-0.28825146,0.14999999,7.644573e-11,3.328809e-06,-0.88994914,0.97751224,0.09394759,-0.7979798,0.94748026,2820,1.2674676,0.9923802,-0.6128219,7977.306442499161,0.8711724,0.94904035,-1.0869677,3.4684052,,264.93213,0.94904035,3.518004,,56400
-0.251947,0.14999999,7.639154e-11,3.3299902e-06,-0.975815,0.9776564,0.093920946,-0.7979798,0.9463795,2821,1.2672974,0.9923802,-0.61270195,7981.508158922195,0.8711991,0.94904035,-1.0873222,2.8353484,,264.95093,0.94904035,3.5148664,,56420
-0.30734935,0.14999999,7.633741e-11,9.111907e-10,-1.1770543,1.0076995,0.0938946,-1.0,0.94576234,2822,1.2674172,0.9923802,-0.6126019,7985.773603439331,0.8712254,0.94904035,-1.0876766,3.5698826,,264.97046,0.94904035,4.816675,,56440
-1.2410762,0.14999999,7.6283355e-11,9.1151403e-10,-1.0054785,1.0080979,0.09386921,-1.0,0.94290805,2823,1.2675519,0.9923802,-0.6128219,7989.666291713715,0.8712508,0.94904035,-1.0880309,4.584268,,264.99268,0.94904035,4.810173,,56460
-0.3609387,0.14999999,7.6229335e-11,9.118357e-10,-0.9829378,1.008223,0.093842804,-1.0,0.94553506,2824,1.267433,0.9923802,-0.61272997,7994.254759073257,0.8712772,0.94904035,-1.0883851,3.8131406,,265.0122,0.94904035,4.803691,,56480
-0.31584564,0.14999999,7.617538e-11,9.1215924e-10,-1.0526109,1.0082827,0.09381646,-1.0,0.9457954,2825,1.2672527,0.9923802,-0.61262214,7998.279464960098,0.87130356,0.94904035,-1.0887392,3.6239254,,265.0315,0.94904035,4.797231,,56500
-0.49834976,0.14999999,7.612148e-11,9.1248115e-10,-1.0241563,1.0085176,0.09379041,-1.0,0.94480985,2826,1.2672377,0.9923802,-0.6125789,8003.096272945404,0.8713296,0.94904035,-1.0890931,4.116578,,265.05176,0.94904035,4.790794,,56520
-0.40507457,0.14999999,7.606764e-11,9.1280494e-10,-0.9191011,1.0086898,0.093764365,-1.0,0.9451848,2827,1.267164,0.9923802,-0.6125027,8007.847170591354,0.87135565,0.94904035,-1.0894469,3.9364872,,265.07178,0.94904035,4.784379,,56540
-0.25229126,0.14999999,7.6013855e-11,9.131271e-10,-1.1158586,1.0085171,0.09373784,-1.0,0.94629616,2828,1.2667665,0.9923802,-0.6123724,8010.970353603363,0.8713822,0.94904035,-1.0898006,2.959548,,265.09058,0.94904035,4.7779865,,56560
-0.79791397,0.14999999,7.596013e-11,9.134511e-10,-1.0808761,1.0088495,0.09371233,-1.0,0.943461,2829,1.266843,0.9923802,-0.61243504,8015.527138233185,0.8714077,0.94904035,-1.090154,4.383301,,265.11206,0.94904035,4.7716136,,56580
-0.61173373,0.14999999,7.590645e-11,9.137735e-10,-1.1934551,1.0091316,0.09368652,-1.0,0.94434434,2830,1.266874,0.9923802,-0.6124318,8021.482282400131,0.8714335,0.94904035,-1.0905075,4.2399893,,265.1328,0.94904035,4.765263,,56600
-1.373044,0.14999999,7.585283e-11,9.1409597e-10,-1.1704814,1.009531,0.09366149,-1.0,0.942632,2831,1.2670133,0.9923802,-0.6126975,8026.311278581619,0.87145853,0.94904035,-1.0908608,4.570221,,265.15576,0.94904035,4.7589345,,56620
-1.1758882,0.14999999,7.579928e-11,9.1441854e-10,-1.4583457,1.0099121,0.09363645,-1.0,0.9422955,2832,1.2671356,0.9923802,-0.6128932,8030.1900408267975,0.87148356,0.94904035,-1.091214,4.518611,,265.17847,0.94904035,4.7526255,,56640
-5.247991,0.14999999,7.574577e-11,9.1474306e-10,-1.0855439,1.0103744,0.093614876,-1.0,0.932704,2833,1.2673187,0.9923802,-0.6145258,8034.624791622162,0.87150514,0.94904035,-1.091567,4.7479415,,265.21094,0.94904035,4.7479415,,56660
-0.62926006,0.14999999,7.569232e-11,9.1506414e-10,-0.9571102,1.0106578,0.09358901,-1.0,0.9445062,2834,1.267353,0.9923802,-0.6145275,8038.894932746887,0.871531,0.94904035,-1.0919199,4.2411084,,265.2312,0.94904035,4.7416697,,56680
-0.2724634,0.14999999,7.563893e-11,9.153888e-10,-0.76144457,1.010628,0.09356278,-1.0,0.9459306,2835,1.267094,0.9923802,-0.61440337,8043.1087641716,0.87155724,0.94904035,-1.0922728,3.3527012,,265.2505,0.94904035,4.7354198,,56700
-0.28759414,0.14999999,7.558561e-11,9.157101e-10,-1.1628057,1.0097703,0.09353608,-1.0,0.94731826,2836,1.2660532,0.9923802,-0.6142845,8047.291122674942,0.87158394,0.94904035,-1.0926254,1.0011387,,265.2683,0.94904035,4.729192,,56720
-1.1090337,0.14999999,7.553232e-11,9.160333e-10,-0.9658578,1.01014,0.09351081,-1.0,0.94343555,2837,1.2661692,0.9923802,-0.6144556,8051.1447858810425,0.8716092,0.94904035,-1.092978,4.4736285,,265.29004,0.94904035,4.7229834,,56740
-0.2797321,0.14999999,7.547911e-11,9.163566e-10,-1.0346098,1.0101413,0.09348476,-1.0,0.94562393,2838,1.2659407,0.9923802,-0.6143343,8054.9134702682495,0.87163526,0.94904035,-1.0933304,3.428111,,265.30957,0.94904035,4.7167964,,56760
-0.42335674,0.14999999,7.542594e-11,9.1668e-10,-1.2067184,1.0103295,0.09345889,-1.0,0.94498354,2839,1.2658887,0.9923802,-0.6142636,8058.753115653992,0.8716611,0.94904035,-1.0936826,3.954759,,265.32983,0.94904035,4.7106285,,56780
-1.4846439,0.14999999,7.537283e-11,9.1700175e-10,-1.0200696,1.0107251,0.0934338,-1.0,0.94270664,2840,1.2660294,0.9923802,-0.6145666,8066.026118755341,0.8716862,0.94904035,-1.0940348,4.5413027,,265.35205,0.94904035,4.7044826,,56800
-0.37966338,0.14999999,7.5319785e-11,9.173254e-10,-0.82278466,1.0108783,0.09340787,-1.0,0.94530445,2841,1.2659458,0.9923802,-0.6144802,8070.879365205765,0.87171215,0.94904035,-1.0943869,3.8531616,,265.37183,0.94904035,4.6983557,,56820
-0.26230687,0.14999999,7.5266786e-11,0.53826696,-0.11442956,1.0241225,0.093381464,-0.33333334,0.9467378,2842,1.2658587,0.9923802,-0.6143526,8074.963753223419,0.87173855,0.94904035,-1.0947388,0.016854694,,265.39014,0.94904035,3.1399443,,56840
-0.61511034,0.14999999,7.521385e-11,6.2030945,-0.0753516,0.9841309,0.09336257,-0.09090909,0.9256792,2843,1.2661213,0.9923802,-0.6143445,8079.531429052353,0.87175745,0.94904035,-1.0949012,4.859804,,265.4297,0.94904035,6.25224,,56860
-0.7506499,0.14999999,7.516097e-11,4.939316,-0.37660798,0.99431163,0.093354285,-0.13131313,0.8951467,2844,1.2661965,0.9923802,-0.61439806,8083.656121015549,0.87176573,0.94904035,-1.0930734,5.255306,,265.4995,0.94904035,5.345093,,56880
-0.13888395,0.14999999,7.5108135e-11,0.7268786,-0.07680082,1.0238016,0.09332794,-0.3131313,0.94689435,2845,1.2656425,0.9923802,-0.6142332,8086.880521297455,0.8717921,0.94904035,-1.0916897,2.7941437,,265.51782,0.94904035,3.209909,,56900
-0.74367356,0.14999999,7.5055365e-11,4.9329596,-0.039837673,0.99447954,0.09330928,-0.13131313,0.9247199,2846,1.2658589,0.9923802,-0.61427045,8092.294658899307,0.87181073,0.94904035,-1.0917857,5.237371,,265.55835,0.94904035,5.336412,,56920
-0.87999344,0.14999999,7.500265e-11,5.5657115,-0.18822215,0.9903927,0.093301296,-0.11111111,0.8945691,2847,1.2660207,0.9923802,-0.6143657,8096.1792504787445,0.8718187,0.94904035,-1.0904052,5.7275515,,265.6289,0.94904035,5.75585,,56940
-0.3906697,0.14999999,7.4949984e-11,3.648836,-0.25888515,1.0044072,0.09327704,-0.17171717,0.94111234,2848,1.2657286,0.9923802,-0.6142908,8101.303686380386,0.871843,0.94904035,-1.0888034,3.907108,,265.65308,0.94904035,4.587143,,56960
-0.24183168,0.14999999,7.489738e-11,2.033209,-0.14313489,1.0161196,0.093251586,-0.23232323,0.94426477,2849,1.2655265,0.9923802,-0.6141587,8105.638389587402,0.87186843,0.94904035,-1.087874,3.3345397,,265.67383,0.94904035,3.7804174,,56980
-0.51521116,0.14999999,7.484483e-11,2.514345,-0.4922706,1.013037,0.093227684,-0.21212122,0.9397854,2850,1.2655998,0.9923802,-0.61411834,8109.421524524689,0.87189233,0.94904035,-1.0875115,4.0053644,,265.69897,0.94904035,4.0053644,,57000
-0.17552362,0.14999999,7.479234e-11,9.105566e-10,-0.7594616,1.0102727,0.09320104,-1.0,0.9479614,2851,1.2651883,0.9923802,-0.6139601,8113.166323661804,0.871919,0.94904035,-1.0869806,0.010306882,,265.71606,0.94904035,4.707108,,57020
-0.29130858,0.14999999,7.4739895e-11,0.009476169,-0.6659901,0.9945725,0.09317452,-0.53535354,0.94743156,2852,1.2654072,0.9923802,-0.61384344,8116.981668949127,0.8719455,0.94904035,-1.0873313,1.1657816,,265.73364,0.94904035,3.2976048,,57040
-0.29042765,0.14999999,7.468751e-11,0.0011369798,-0.5926877,0.9785632,0.09314811,-0.61616164,0.9475568,2853,1.265475,0.9923802,-0.61373216,8120.790157318115,0.8719719,0.94904035,-1.0876786,3.3650208,,265.75146,0.94904035,3.4851906,,57060
-0.2501893,0.14999999,7.463518e-11,0.0011373778,-0.5099767,0.97892964,0.09312171,-0.61616164,0.9472179,2854,1.2655249,0.9923802,-0.61361235,8124.591470241547,0.8719983,0.94904035,-1.0880286,3.3740902,,265.76953,0.94904035,3.4821587,,57080
-0.18678877,0.14999999,7.458291e-11,0.009486098,-0.61060536,0.9953218,0.093095005,-0.53535354,0.94821596,2855,1.2654743,0.9923802,-0.61347044,8128.414585351944,0.872025,0.94904035,-1.0883785,3.1602762,,265.78638,0.94904035,3.2902603,,57100
-0.2606495,0.14999999,7.453068e-11,0.0019873844,-0.528762,0.98300225,0.0930686,-0.5959596,0.94754577,2856,1.2655126,0.9923802,-0.6133484,8133.015836954117,0.8720514,0.94904035,-1.0887253,3.4351628,,265.80396,0.94904035,3.435164,,57120
-0.19945452,0.14999999,7.447852e-11,0.009492704,-0.46342126,0.9959338,0.093042254,-0.53535354,0.94728893,2857,1.2655783,0.9923802,-0.61320966,8137.065001487732,0.87207776,0.94904035,-1.0890747,3.2435565,,265.82178,0.94904035,3.2851214,,57140
-0.15497318,0.14999999,7.442641e-11,0.024591787,-0.4219951,1.0048969,0.093016386,-0.4949495,0.94588363,2858,1.2655456,0.9923802,-0.61305094,8141.731549501419,0.87210363,0.94904035,-1.0894214,3.0375922,,265.84082,0.94904035,3.1831732,,57160
-0.13822392,0.14999999,7.437435e-11,0.03852541,-0.4487175,1.0091754,0.09299028,-0.47474748,0.9468327,2859,1.2654629,0.9923802,-0.6128832,8145.409483909607,0.87212974,0.94904035,-1.0897626,2.8707263,,265.85913,0.94904035,3.1364386,,57180
-0.14648756,0.14999999,7.4322354e-11,0.038538363,-0.47051695,1.0094302,0.092963934,-0.47474748,0.947638,2860,1.2654761,0.9923802,-0.612717,8148.769388437271,0.8721561,0.94904035,-1.0900989,3.0331817,,265.8767,0.94904035,3.1340976,,57200
-0.15665413,0.14999999,7.427041e-11,0.05928848,-0.25593835,1.0134962,0.09293777,-0.45454547,0.9471024,2861,1.2655177,0.9923802,-0.61255443,8152.706749916077,0.87218225,0.94904035,-1.0904349,3.0930786,,265.89478,0.94904035,3.0939314,,57220
-0.24641778,0.14999999,7.421851e-11,0.13284416,-0.6272394,1.0194358,0.09291339,-0.41414142,0.9419133,2862,1.2650615,0.9923802,-0.6124219,8157.4001677036285,0.8722066,0.94904035,-1.0907637,1.9511456,,265.9182,0.94904035,3.0442233,,57240
-0.2675566,0.14999999,7.416667e-11,0.0002551053,0.4293105,1.0540534,0.092886984,0.6969697,0.9475497,2863,1.2647108,0.9923802,-0.61229444,8162.21569442749,0.87223303,0.94904035,-1.0910666,4.1468735e-17,,265.93555,0.94904035,29.79494,,57260
-2.0870898,0.14999999,7.4114895e-11,0.3243929,0.46947926,1.0070912,0.093039334,0.3939394,0.43623915,2864,1.2653987,0.9923802,-0.61279184,8165.750370025635,0.8720807,0.94904035,-1.0914158,20.852392,,266.4646,0.94904035,20.895819,,57280
-2.1249435,0.14999999,7.4063165e-11,0.024646692,-0.45986775,1.0051521,0.0931986,-0.4949495,0.4155524,2865,1.2647002,0.9923802,-0.6133181,8170.317195415497,0.8719214,0.94904035,-1.0916516,2.3499828e-08,,267.01392,0.94904035,3.174333,,57300
-0.1495633,0.14999999,7.401149e-11,0.038611386,-0.41887683,1.0095433,0.09317237,-0.47474748,0.9469744,2866,1.2647246,0.9923802,-0.6131545,8174.95844745636,0.87194765,0.94904035,-1.091992,3.0735235,,267.03198,0.94904035,3.12742,,57320
-0.13432302,0.14999999,7.3959866e-11,0.089711025,-0.4324694,1.0168647,0.093146384,-0.43434343,0.94645727,2867,1.264733,0.9923802,-0.6129843,8178.174035549164,0.87197363,0.94904035,-1.0923274,3.0258396,,267.05054,0.94904035,3.0583355,,57340
-0.13700083,0.14999999,7.39083e-11,0.089739494,-0.12547076,1.017123,0.09311986,-0.43434343,0.94786286,2868,1.264766,0.9923802,-0.6128125,8182.036861181259,0.87200016,0.94904035,-1.0926448,3.0498862,,267.06763,0.94904035,3.0561423,,57360
-0.57464314,0.14999999,7.385679e-11,3.0712495,-0.045760185,1.008396,0.09310001,-0.1919192,0.9291044,2869,1.2645571,0.9923802,-0.6127933,8185.750609874725,0.87202,0.94904035,-1.0929621,4.283219,,267.104,0.94904035,4.2887244,,57380
-0.8579056,0.14999999,7.380533e-11,5.575937,-0.30006492,0.9906486,0.09308231,-0.11111111,0.92280847,2870,1.2647399,0.9923802,-0.61287606,8190.032964468002,0.8720377,0.94904035,-1.0922407,5.70408,,267.14624,0.94904035,5.760762,,57400
-0.18318701,0.14999999,7.375392e-11,0.9658731,-0.27270916,1.0229117,0.09305674,-0.2929293,0.9453204,2871,1.2642759,0.9923802,-0.6127298,8193.295132398605,0.8720633,0.94904035,-1.0906482,3.1906896,,267.16602,0.94904035,3.2967815,,57420
-0.21781857,0.14999999,7.370257e-11,0.9658845,-0.54108006,1.0231676,0.09303254,-0.2929293,0.94174445,2872,1.2642974,0.9923802,-0.6125845,8197.869896173477,0.8720875,0.94904035,-1.09066,3.2769544,,267.18945,0.94904035,3.294147,,57440
-0.20387317,0.14999999,7.365127e-11,0.038560458,-0.3471272,1.0096985,0.093006015,-0.47474748,0.9481376,2873,1.2641324,0.9923802,-0.61243415,8203.230500221252,0.872114,0.94904035,-1.0906719,2.9572997,,267.2063,0.94904035,3.121749,,57460
-0.14259125,0.14999999,7.360003e-11,0.276801,-0.38075513,1.0235633,0.092980385,-0.37373737,0.9457837,2874,1.2640444,0.9923802,-0.61226726,8208.614723205566,0.87213963,0.94904035,-1.0910065,3.0193367,,267.2256,0.94904035,3.0382893,,57480
-0.1301248,0.14999999,7.3548834e-11,0.19357786,-0.5111788,1.0222285,0.092954755,-0.3939394,0.9459596,2875,1.2640676,0.9923802,-0.61209154,8213.947328567505,0.87216526,0.94904035,-1.091258,3.0175447,,267.24487,0.94904035,3.0253754,,57500
-0.17892867,0.14999999,7.3497694e-11,0.059353933,-0.32912713,1.0139672,0.09292865,-0.45454547,0.94742274,2876,1.2640066,0.9923802,-0.6119333,8219.359673261642,0.87219137,0.94904035,-1.0915385,2.961915,,267.2627,0.94904035,3.077258,,57520
-0.15250939,0.14999999,7.344662e-11,0.27703887,-0.26292777,1.0239958,0.09290373,-0.37373737,0.9436085,2877,1.2639004,0.9923802,-0.6117687,8224.091839313507,0.8722163,0.94904035,-1.0918655,2.9637847,,267.28418,0.94904035,3.0323892,,57540
-0.23026426,0.14999999,7.339558e-11,0.72718906,-0.4683693,1.024734,0.09287959,-0.3131313,0.94167453,2878,1.2638756,0.9923802,-0.61162794,8227.08354640007,0.8722404,0.94904035,-1.0921167,3.1658988,,267.30762,0.94904035,3.1851404,,57560
-0.14854603,0.14999999,7.33446e-11,0.13303666,-0.5627221,1.0203935,0.092853844,-0.41414142,0.94644254,2879,1.2637107,0.9923802,-0.61145866,8230.5395257473,0.8722662,0.94904035,-1.0922115,2.890355,,267.32617,0.94904035,3.0229692,,57580
-0.21921863,0.14999999,7.3293684e-11,0.024667926,-0.68195474,1.0061307,0.09282786,-0.4949495,0.94717026,2880,1.2636526,0.9923802,-0.6113154,8233.88213968277,0.87229216,0.94904035,-1.0925126,2.990171,,267.34424,0.94904035,3.156818,,57600
-0.29349452,0.14999999,7.32428e-11,0.0006427597,-0.75146455,0.9762145,0.09280151,-0.6363636,0.9482783,2881,1.2637756,0.9923802,-0.611203,8236.343083381653,0.8723185,0.94904035,-1.0928512,3.405821,,267.36108,0.94904035,3.506358,,57620
-0.296514,0.14999999,7.319199e-11,9.16236e-10,-1.0246884,1.0087725,0.09277558,-1.0,0.94696945,2882,1.2636803,0.9923802,-0.6111022,8240.359609127045,0.87234443,0.94904035,-1.093198,0.90667737,,267.37915,0.94904035,4.750446,,57640
-0.40258655,0.14999999,7.314122e-11,9.165524e-10,-1.2893593,1.0089393,0.09275043,-1.0,0.9450823,2883,1.2636104,0.9923802,-0.611027,8245.441349744797,0.8723696,0.94904035,-1.093545,3.9244385,,267.3994,0.94904035,4.744275,,57660
-2.4233832,0.14999999,7.3090506e-11,9.168706e-10,-1.1220917,1.0093648,0.09272677,-1.0,0.94048524,2884,1.2637784,0.9923802,-0.6116525,8249.225847005844,0.87239325,0.94904035,-1.0938917,4.6689024,,267.42407,0.94904035,4.7381234,,57680
-0.82908416,0.14999999,7.3039845e-11,9.1718894e-10,-0.82514983,1.0096886,0.09270191,-1.0,0.94402266,2885,1.2638565,0.9923802,-0.6117247,8253.32891869545,0.8724181,0.94904035,-1.0942384,4.375466,,267.44507,0.94904035,4.7319937,,57700
-0.27015147,0.14999999,7.298924e-11,0.00035560873,-0.7513316,0.9735243,0.09267616,-0.65656567,0.94685537,2886,1.2634466,0.9923802,-0.6116031,8258.871311903,0.87244385,0.94904035,-1.094585,1.8529212,,267.46338,0.94904035,3.5400634,,57720
-0.2960006,0.14999999,7.293868e-11,0.00035573187,-0.7744204,0.9737312,0.092650056,-0.65656567,0.94761825,2887,1.2633388,0.9923802,-0.61150306,8263.493767023087,0.87246996,0.94904035,-1.0949312,2.9288607,,267.4807,0.94904035,3.5369513,,57740
-0.28952727,0.14999999,7.288819e-11,9.1814284e-10,-1.1104898,1.0093613,0.09262413,-1.0,0.9474532,2888,1.2633302,0.9923802,-0.61140084,8267.89952802658,0.8724959,0.94904035,-1.0952774,1.1467192,,267.49854,0.94904035,4.7291555,,57760
-0.75860554,0.14999999,7.283773e-11,9.1845986e-10,-0.85266244,1.0096711,0.09259939,-1.0,0.94394284,2889,1.2633958,0.9923802,-0.61144865,8273.975845575333,0.8725206,0.94904035,-1.0956236,4.3296986,,267.51953,0.94904035,4.7230597,,57780
-0.25763395,0.14999999,7.278733e-11,6.905094e-06,-0.8430033,0.97363114,0.0925737,-0.7777778,0.9467362,2890,1.263438,0.9923802,-0.611323,8279.31851363182,0.8725463,0.94904035,-1.0959698,3.0380006,,267.53784,0.94904035,3.5525017,,57800
-0.26066557,0.14999999,7.273699e-11,3.3600725e-06,-0.6422427,0.975883,0.09254807,-0.7979798,0.9466917,2891,1.2633919,0.9923802,-0.6112108,8283.821056365967,0.87257195,0.94904035,-1.0963157,3.2995958,,267.5564,0.94904035,3.5247254,,57820
-0.27453998,0.14999999,7.268669e-11,0.00035634797,-0.67902666,0.97430396,0.092521906,-0.65656567,0.94818187,2892,1.2633088,0.9923802,-0.6111029,8287.596771240234,0.8725981,0.94904035,-1.0966616,3.4839358,,267.5735,0.94904035,3.531816,,57840
-0.28926206,0.14999999,7.2636445e-11,0.0001933377,-0.81517196,0.97297287,0.09249592,-0.67676765,0.94755405,2893,1.2634082,0.9923802,-0.61100066,8292.860724449158,0.8726241,0.94904035,-1.0970072,3.5513585,,267.59082,0.94904035,3.5527768,,57860
-0.27095342,0.14999999,7.258626e-11,6.914649e-06,-0.8214277,0.9745937,0.09247029,-0.7777778,0.9466921,2894,1.2634006,0.9923802,-0.61089236,8296.78337597847,0.8726497,0.94904035,-1.0973526,3.3806262,,267.60913,0.94904035,3.541939,,57880
-0.26748794,0.14999999,7.253612e-11,3.364722e-06,-0.5657351,0.9768511,0.09244454,-0.7979798,0.94728583,2895,1.2634456,0.9923802,-0.6107828,8301.149812459946,0.8726755,0.94904035,-1.0976982,3.4330587,,267.62695,0.94904035,3.5149305,,57900
-0.21980707,0.14999999,7.2486045e-11,0.00035684073,-0.7130352,0.9748616,0.09241861,-0.65656567,0.9478228,2896,1.2629656,0.9923802,-0.61065596,8305.90461730957,0.8727014,0.94904035,-1.0980436,2.7584004,,267.6443,0.94904035,3.52194,,57920
-0.29243365,0.14999999,7.243601e-11,0.00019360505,-0.670485,0.97354484,0.0923928,-0.67676765,0.9477038,2897,1.2629987,0.9923802,-0.61055464,8309.1546792984,0.8727272,0.94904035,-1.0983887,3.4604044,,267.66187,0.94904035,3.5422266,,57940
-0.28269136,0.14999999,7.238602e-11,0.0003570872,-0.91617244,0.9756166,0.09236699,-0.65656567,0.94766396,2898,1.263089,0.9923802,-0.61045074,8312.924946784973,0.872753,0.94904035,-1.0987337,3.5133402,,267.67944,0.94904035,3.5158265,,57960
-0.24840926,0.14999999,7.2336095e-11,3.3693684e-06,-0.91860944,0.9771185,0.0923416,-0.7979798,0.9462879,2899,1.2630136,0.9923802,-0.6103346,8318.645102500916,0.8727784,0.94904035,-1.0990785,2.4996662,,267.69824,0.94904035,3.5065932,,57980
-0.24862112,0.14999999,7.228621e-11,9.219579e-10,-0.6529125,1.0096512,0.09231627,-1.0,0.9460698,2900,1.2630296,0.9923802,-0.61021763,8324.115509748459,0.87280375,0.94904035,-1.0994235,2.943482,,267.7173,0.94904035,4.7330923,,58000
-0.27455756,0.14999999,7.223639e-11,3.3716956e-06,-0.92088556,0.9773238,0.09229058,-0.7979798,0.9475037,2901,1.2628694,0.9923802,-0.61009884,8328.715152263641,0.87282944,0.94904035,-1.0997683,2.1925893,,267.7351,0.94904035,3.5031798,,58020
-0.24820948,0.14999999,7.218661e-11,3.3728566e-06,-0.6481968,0.97733194,0.09226513,-0.7979798,0.9464758,2902,1.2625825,0.9923802,-0.6099821,8332.508291482925,0.8728549,0.94904035,-1.1001129,2.4368486,,267.75342,0.94904035,3.5001605,,58040
