IWFirstEpisode,DenMISEMeanLog,Regret/t,ReturnMax,Bound,ReturnMean,LQGmu1_higher,TimeElapsed,Delta,Regret,ReturnMin,Iteration,LQGsigma_higher,IWLastEpisode,ReturnStepMax,TimestepsSoFar,ReturnLastEpisode,ReturnAbsMax,LQGmu1_actor,IWMax,IWMin,IWMean,DenMISELogLast,DenMISELogFirst
0.07247714,-0.7354705,0.07186198,0.9568784,1.3643098,0.89325804,-0.3939394,5658.65918803215,1.2526291e-10,158.31201,,2203,0.14999999,4.545846,0.9998587,44060,0.9568473,0.9568784,-0.39898893,4.6040025,,0.9636785,-0.55015653,-0.592885
0.048642125,-0.73540187,0.07183331,0.9568784,1.3643266,0.8932867,-0.41414142,5661.982172012329,1.2514928e-10,158.32056,,2204,0.14999999,4.5750947,0.9998587,44080,0.95651966,0.9568784,-0.40486425,4.602995,,0.96393013,-0.54754806,-0.59330595
0.10618557,-0.73533255,0.07180458,0.9568784,1.3643606,0.89331543,-0.37373737,5665.577723026276,1.2503579e-10,158.3291,,2205,0.14999999,4.4956336,0.9998587,44100,0.9566262,0.9568784,-0.4949339,4.5734935,,0.96627635,-0.54645586,-0.5937375
0.005039126,-0.7352545,0.07177591,0.9568784,1.364673,0.8933441,-0.5151515,5669.531550645828,1.2492245e-10,158.33765,,2206,0.14999999,4.471916,0.9998587,44120,0.956504,0.9568784,-0.79279953,4.482062,,0.97266823,-0.528719,-0.59414274
1.710262e-10,-0.73508894,0.07174724,0.9568784,1.3644052,0.8933728,-1.0,5673.606899738312,1.2480927e-10,158.34607,,2207,0.14999999,1.4423506,0.9998587,44140,0.9566739,0.9568784,-0.9313839,6.1394544,,1.0159925,-0.34213814,-0.59459364
3.6817386e-07,-0.7349233,0.07171875,0.9568784,1.3643254,0.89340127,-0.8181818,5677.665152549744,1.2469624e-10,158.3551,,2208,0.14999999,2.9390435,0.9998587,44160,0.95626783,0.9568784,-0.8738777,3.7252913,,1.0231982,-0.38467422,-0.59504664
3.683403e-07,-0.73473495,0.07169014,0.9568784,1.3641577,0.8934299,-0.8181818,5680.864400625229,1.2458337e-10,158.36365,,2209,0.14999999,3.4923034,0.9998587,44180,0.9565494,0.9568784,-1.0979986,3.7207007,,1.0234841,-0.34131408,-0.59549946
1.712586e-10,-0.73480177,0.07166153,0.9568784,1.3650771,0.8934585,-1.0,5684.160969734192,1.2447066e-10,158.37207,,2210,0.14999999,5.3154635,0.9998587,44200,0.9566403,0.9568784,-0.7631914,6.13026,,1.0173935,-0.90585494,-0.59595203
0.0010514231,-0.7346203,0.07163304,0.9568784,1.3640924,0.893487,0.65656567,5688.521810293198,1.2435808e-10,158.38062,,2211,0.14999999,1.3283497e-19,0.9998587,44220,0.95649666,0.9568784,0.69999665,17.734144,,0.9980628,-0.35020176,-0.59640443
6.3134427e-09,-0.7351617,0.07182622,0.9568784,1.3636988,0.8932938,1.0,5693.493747472763,1.2424567e-10,158.87964,,2212,0.14999999,2.4738388,0.9998587,44240,0.46611527,0.9568784,1.0575134,44.480667,,0.97986025,-1.9276346,-0.5968561
3.690073e-07,-0.7360502,0.07212621,0.9568784,1.3635075,0.8929938,-0.8181818,5696.653916120529,1.2413341e-10,159.61523,,2213,0.14999999,4.2866918e-33,0.9998587,44260,0.2294994,0.9568784,-0.8464789,3.7182431,,1.0233477,-2.6749876,-0.5973081
3.6917413e-07,-0.7358577,0.07209742,0.9568784,1.3634102,0.8930226,-0.8181818,5699.799293279648,1.240213e-10,159.62366,,2214,0.14999999,3.6452665,0.9998587,44280,0.9566722,0.9568784,-0.9758986,3.7136836,,1.0237033,-0.33304194,-0.5977599
1.7164613e-10,-0.7357189,0.07206881,0.9568784,1.3640177,0.8930512,-1.0,5703.954009771347,1.2390934e-10,159.63232,,2215,0.14999999,4.1263976,0.9998587,44300,0.9564586,0.9568784,-1.1628057,6.126651,,1.016964,-0.45213166,-0.59821147
1.7172373e-10,-0.7359848,0.0720402,0.9568784,1.3642237,0.8930798,-1.0,5707.720145225525,1.2379753e-10,159.64124,,2216,0.14999999,5.6419096,0.9998587,44320,0.95648485,0.9568784,-0.89858246,6.11251,,1.0176618,-1.3410565,-0.59866285
1.7180105e-10,-0.73580265,0.07201165,0.9568784,1.3632922,0.89310837,-1.0,5711.824063777924,1.2368587e-10,159.6499,,2217,0.14999999,3.0002701,0.9998587,44340,0.95644563,0.9568784,-1.0491422,6.098446,,1.0171682,-0.34908798,-0.599114
1.7187873e-10,-0.7357635,0.07198304,0.9568784,1.3631877,0.893137,-1.0,5715.848244428635,1.2357437e-10,159.65845,,2218,0.14999999,4.903743,0.9998587,44360,0.9564228,0.9568784,-0.706908,6.08446,,1.0175381,-0.66548306,-0.59956497
1.7858195,-0.73559624,0.07195449,0.9568784,1.3630726,0.8931655,0.25252524,5719.381265640259,1.2346302e-10,159.66699,,2219,0.14999999,5.088955e-09,0.9998587,44380,0.95659024,0.9568784,0.42300415,7.9111605,,0.9977736,-0.3814504,-0.6000157
0.10747701,-0.7359103,0.07203108,0.9568784,1.3643298,0.89308894,0.45454547,5723.066936254501,1.2335181e-10,159.90894,,2220,0.14999999,10.8638115,0.9998587,44400,0.72315085,0.9568784,0.4032439,12.597625,,0.97135746,-1.4293637,-0.59966177
0.41130915,-0.7362133,0.07212347,0.9568784,1.3628821,0.89299655,0.37373737,5727.511194705963,1.2324076e-10,160.18616,,2221,0.14999999,10.356085,0.9998587,44420,0.6878827,0.9568784,0.3336589,10.478856,,0.99189323,-1.3787402,-0.60006374
3.7012347e-07,-0.73643094,0.07221764,0.9568784,1.362445,0.8929024,-0.8181818,5730.771044492722,1.2312987e-10,160.46753,,2222,0.14999999,1.4002068e-12,0.9998587,44440,0.6836593,0.9568784,-0.751889,3.7093108,,1.0235206,-1.2104645,-0.6003287
0.00305211,-0.7362488,0.07218903,0.9568784,1.3623481,0.892931,-0.53535354,5733.93689250946,1.2301911e-10,160.47632,,2223,0.14999999,1.3374109,0.9998587,44460,0.9565966,0.9568784,-0.63170165,4.4541006,,0.9740003,-0.354501,-0.60077864
7.9370454e-07,-0.7361268,0.07216042,0.9568784,1.3626435,0.8929596,-0.7979798,5737.666239976883,1.229085e-10,160.48486,,2224,0.14999999,2.2304487,0.9998587,44480,0.9565642,0.9568784,-0.95793265,3.7243276,,1.0235788,-0.43843064,-0.60122705
3.7062293e-07,-0.7359714,0.07213187,0.9568784,1.362048,0.89298815,-0.8181818,5740.587837696075,1.2279804e-10,160.49353,,2225,0.14999999,2.6067035,0.9998587,44500,0.9563444,0.9568784,-0.8128123,3.7008946,,1.0240078,-0.41391164,-0.6016766
3.7078945e-07,-0.7357785,0.0721035,0.9568784,1.3619819,0.8930165,-0.8181818,5743.473303794861,1.2268775e-10,160.50244,,2226,0.14999999,3.6962726,0.9998587,44520,0.95627475,0.9568784,-0.80363333,3.6964097,,1.0243891,-0.32978404,-0.6021259
1.4667673,-0.7355857,0.07207501,0.9568784,1.3619491,0.893045,0.27272728,5746.887636899948,1.2257759e-10,160.51099,,2227,0.14999999,2.438954e-11,0.9998587,44540,0.95641255,0.9568784,0.3176164,8.246931,,1.0008085,-0.33055913,-0.602575
3.708782e-07,-0.73578185,0.0721634,0.9568784,1.36192,0.8929566,-0.8181818,5748.966226577759,1.2246758e-10,160.78003,,2228,0.14999999,3.0451024e-12,0.9998587,44560,0.6961194,0.9568784,-0.9783475,3.693597,,1.0247654,-1.1718366,-0.60236555
1.7243794e-10,-0.73564273,0.07213485,0.9568784,1.3615726,0.89298517,-1.0,5753.276535987854,1.2235771e-10,160.78857,,2229,0.14999999,4.1315155,0.9998587,44580,0.9566115,0.9568784,-0.79355717,6.0968204,,1.0167701,-0.4508813,-0.60281426
3.7121117e-07,-0.7354549,0.07210636,0.9568784,1.3618542,0.89301366,-0.8181818,5757.600616455078,1.22248e-10,160.79712,,2230,0.14999999,3.6587765,0.9998587,44600,0.9564502,0.9568784,-0.88981926,3.6879637,,1.02524,-0.33242223,-0.6032628
3.713776e-07,-0.7352653,0.07207787,0.9568784,1.361634,0.89304215,-0.8181818,5761.828818082809,1.2213844e-10,160.80579,,2231,0.14999999,3.3247547,0.9998587,44620,0.9566836,0.9568784,-0.8606576,3.6835256,,1.0254548,-0.33725712,-0.6037111
3.715441e-07,-0.7350703,0.07204926,0.9568784,1.3615072,0.89307076,-0.8181818,5766.221042394638,1.2202901e-10,160.81396,,2232,0.14999999,3.536783,0.9998587,44640,0.95681465,0.9568784,-0.9932784,3.6791024,,1.0257653,-0.32512924,-0.6041593
1.794038,-0.7349457,0.07202095,0.9568784,1.3611487,0.89309907,0.25252524,5770.563659906387,1.2191975e-10,160.82275,,2233,0.14999999,4.524634e-15,0.9998587,44660,0.9563715,0.9568784,0.05791217,7.8588705,,1.0008069,-0.48206297,-0.6046072
0.41099077,-0.73489934,0.07199359,0.9568784,1.3611941,0.8931264,-0.2929293,5774.934364318848,1.2181062e-10,160.83374,,2234,0.14999999,0.32438755,0.9998587,44680,0.9541388,0.9568784,-0.0075526536,4.4805465,,0.97510433,-0.63133,-0.6042518
4.8574038,-0.73482364,0.071965456,0.9568784,1.3622499,0.89315456,0.05050505,5778.959958791733,1.2170163e-10,160.84277,,2235,0.14999999,4.235894,0.9998587,44700,0.95613587,0.9568784,-0.0017003566,5.1039057,,1.0010473,-0.5403173,-0.6045154
4.7604437,-0.73473895,0.07193768,0.9568784,1.3620552,0.89318234,0.01010101,5782.075213670731,1.215928e-10,160.85254,,2236,0.14999999,4.5757856,0.9998587,44720,0.9553867,0.9568784,-0.20486258,4.7616186,,1.0062219,-0.54569185,-0.6027917
3.3040025,-0.7346206,0.07190955,0.9568784,1.3611164,0.8932105,-0.09090909,5785.098479509354,1.2148411e-10,160.86157,,2237,0.14999999,3.2065086,0.9998587,44740,0.95595413,0.9568784,-0.09168653,4.2761197,,1.0115951,-0.47556558,-0.6011121
1.7196759e-10,-0.7344976,0.07188314,0.9568784,1.3611042,0.8932369,-1.0,5788.112744808197,1.2137558e-10,160.87463,,2238,0.14999999,4.6437588e-08,0.9998587,44760,0.95219874,0.9568784,-1.2832285,6.104026,,1.0170213,-0.47073668,-0.6000832
1.7204468e-10,-0.7353177,0.07185501,0.9568784,1.3614564,0.893265,-1.0,5792.140537261963,1.2126718e-10,160.88342,,2239,0.14999999,5.944929,0.9998587,44780,0.95631194,0.9568784,-1.1787556,6.090143,,1.0178608,-2.5869884,-0.6005299
1.721215e-10,-0.73563635,0.071826816,0.9568784,1.3616905,0.8932932,-1.0,5796.190785646439,1.2115894e-10,160.89209,,2240,0.14999999,5.66591,0.9998587,44800,0.9564138,0.9568784,-1.3277873,6.076336,,1.018575,-1.4663657,-0.6009764
1.7219834e-10,-0.7367272,0.07179868,0.9568784,1.3620596,0.89332134,-1.0,5798.682337522507,1.2105082e-10,160.90088,,2241,0.14999999,5.980213,0.9998587,44820,0.9562776,0.9568784,-0.92265207,6.062603,,1.0194292,-3.1979306,-0.6014228
1.7227521e-10,-0.7365504,0.07177043,0.9568784,1.3613019,0.8933496,-1.0,5802.29501748085,1.209429e-10,160.9093,,2242,0.14999999,3.3346922,0.9998587,44840,0.9566506,0.9568784,-0.6967156,6.0489416,,1.0191025,-0.35914788,-0.60186887
3.3079786,-0.736386,0.071742296,0.9568784,1.361089,0.8933777,-0.09090909,5805.929339885712,1.2083505e-10,160.91797,,2243,0.14999999,0.0011241055,0.9998587,44860,0.95647264,0.9568784,-0.24146307,4.2794085,,1.0120513,-0.38664111,-0.60231483
0.7192491,-0.7362722,0.07171434,0.9568784,1.3614357,0.8934057,-0.25252524,5809.015307188034,1.2072739e-10,160.92688,,2244,0.14999999,4.3401203,0.9998587,44880,0.9561768,0.9568784,-0.31217796,4.390275,,0.9853013,-0.49243993,-0.6012868
0.5479044,-0.7361862,0.07168627,0.9568784,1.3613857,0.89343375,-0.27272728,5811.401388168335,1.2061986e-10,160.93555,,2245,0.14999999,4.3539996,0.9998587,44900,0.9564573,0.9568784,-0.5074153,4.4307957,,0.98109144,-0.52749914,-0.6014119
0.0018048782,-0.73610383,0.071658134,0.9568784,1.3606999,0.8934619,-0.5555556,5814.290295600891,1.2051247e-10,160.94434,,2246,0.14999999,4.300559,0.9998587,44920,0.9565949,0.9568784,-0.45490265,4.4187737,,0.97669023,-0.5320633,-0.6016132
0.07314499,-0.7360316,0.07163006,0.9568784,1.3609107,0.89348996,-0.3939394,5817.461854934692,1.2040524e-10,160.95276,,2247,0.14999999,4.2444253,0.9998587,44940,0.9566204,0.9568784,-0.39607242,4.6225553,,0.9638086,-0.5500142,-0.6020576
0.10711688,-0.7359656,0.07160193,0.9568784,1.3609319,0.8935181,-0.37373737,5822.00125002861,1.2029813e-10,160.96118,,2248,0.14999999,4.5647025,0.9998587,44960,0.95661736,0.9568784,-0.46365243,4.5996227,,0.96569717,-0.5512575,-0.6024699
0.008296666,-0.73589617,0.07157385,0.9568784,1.3612323,0.89354616,-0.4949495,5826.353446483612,1.2019119e-10,160.9696,,2249,0.14999999,4.488928,0.9998587,44980,0.95667994,0.9568784,-0.31891623,4.546769,,0.96904355,-0.5451991,-0.602867
0.21755904,-0.73581684,0.0715459,0.9568784,1.3611152,0.8935741,-0.33333334,5830.280539989471,1.2008437e-10,160.97827,,2250,0.14999999,4.478619,0.9998587,45000,0.95651656,0.9568784,-0.24139065,4.5339327,,0.9711597,-0.5257522,-0.6033079
0.41074577,-0.73571926,0.071517825,0.9568784,1.3609431,0.8936022,-0.2929293,5833.342920303345,1.199777e-10,160.98657,,2251,0.14999999,4.0800896,0.9998587,45020,0.95661503,0.9568784,-0.33576012,4.449996,,0.97838897,-0.4869649,-0.6036555
0.4108533,-0.73563755,0.07148975,0.9568784,1.3609103,0.89363027,-0.2929293,5836.438640117645,1.1987117e-10,160.99487,,2252,0.14999999,4.3366065,0.9998587,45040,0.95680165,0.9568784,-0.14230286,4.4431896,,0.97897506,-0.5296769,-0.60391724
0.9300071,-0.7355245,0.071461976,0.9568784,1.3603067,0.89365804,-0.23232323,5839.446318149567,1.1976478e-10,161.00366,,2253,0.14999999,3.5154023,0.9998587,45060,0.9562633,0.9568784,-0.38952255,4.308631,,0.9918945,-0.45905402,-0.6041788
0.0733026,-0.73544276,0.0714342,0.9568784,1.3601137,0.8936858,-0.3939394,5842.907567977905,1.1965853e-10,161.01282,,2254,0.14999999,4.5755873,0.9998587,45080,0.95621747,0.9568784,-0.41017964,4.5820127,,0.96637404,-0.5429871,-0.60420984
0.032409888,-0.735373,0.071406424,0.9568784,1.3601447,0.8937136,-0.43434343,5846.357496261597,1.1955244e-10,161.02148,,2255,0.14999999,4.522949,0.9998587,45100,0.9564353,0.9568784,-0.41690004,4.582753,,0.96620184,-0.543958,-0.6046209
0.107393585,-0.7353026,0.07137865,0.9568784,1.360188,0.89374137,-0.37373737,5848.436511516571,1.1944648e-10,161.03027,,2256,0.14999999,4.3908305,0.9998587,45120,0.95634866,0.9568784,-0.3258847,4.5512853,,0.96902955,-0.54273725,-0.60504985
0.3022503,-0.73522073,0.07135075,0.9568784,1.360253,0.89376926,-0.3131313,5851.563044548035,1.1934065e-10,161.0387,,2257,0.14999999,4.453396,0.9998587,45140,0.95665,0.9568784,-0.2466594,4.4545746,,0.97704124,-0.5190998,-0.6054454
0.55028886,-0.735119,0.071323216,0.9568784,1.3601644,0.8937968,-0.27272728,5855.27304649353,1.1923496e-10,161.04773,,2258,0.14999999,4.2415314,0.9998587,45160,0.9560557,0.9568784,-0.3452305,4.3679814,,0.9848649,-0.4818437,-0.60575444
0.30240393,-0.73503226,0.07129544,0.9568784,1.3600934,0.8938246,-0.3131313,5858.609642505646,1.1912941e-10,161.0564,,2259,0.14999999,4.388299,0.9998587,45180,0.9565129,0.9568784,-0.3518197,4.4414473,,0.9780745,-0.52365696,-0.6059536
0.21820271,-0.73494893,0.07126784,0.9568784,1.3600926,0.8938522,-0.33333334,5863.918138742447,1.1902403e-10,161.06519,,2260,0.14999999,4.4596095,0.9998587,45200,0.9562351,0.9568784,-0.4406997,4.4704285,,0.9756716,-0.524474,-0.60626227
0.021009404,-0.73487246,0.07124013,0.9568784,1.3603164,0.8938799,-0.45454547,5868.219139099121,1.1891878e-10,161.0741,,2261,0.14999999,4.530598,0.9998587,45220,0.95633763,0.9568784,-0.58581954,4.5447636,,0.9690161,-0.53693265,-0.6066081
7.1238433e-06,-0.7347713,0.07121253,0.9568784,1.3599855,0.8939075,0.8181818,5871.658978462219,1.1881364e-10,161.08276,,2262,0.14999999,4.0448005e-19,0.9998587,45240,0.9564774,0.9568784,0.685236,22.208733,,1.0511638,-0.47501573,-0.607041
0.008335049,-0.7352743,0.07138622,0.9568784,1.3597813,0.8937338,-0.4949495,5875.821541786194,1.1870865e-10,161.54712,,2263,0.14999999,6.5566313e-13,0.9998587,45260,0.50067395,0.9568784,-0.3927769,4.500758,,0.9710537,-1.9206384,-0.60748297
0.032517023,-0.7351975,0.0713585,0.9568784,1.3595924,0.8937615,-0.43434343,5879.0307264328,1.1860382e-10,161.55566,,2264,0.14999999,4.355833,0.9998587,45280,0.956635,0.9568784,-0.4967117,4.5397296,,0.96934474,-0.5317295,-0.6079211
0.008342266,-0.7351168,0.071330845,0.9568784,1.3595603,0.8937892,-0.4949495,5882.262682676315,1.1849911e-10,161.56433,,2265,0.14999999,4.479327,0.9998587,45300,0.9564268,0.9568784,-0.42048162,4.4874434,,0.972011,-0.52136034,-0.6083483
0.049400963,-0.73503965,0.07130313,0.9568784,1.359582,0.8938169,-0.41414142,5885.571868658066,1.1839454e-10,161.57288,,2266,0.14999999,4.522354,0.9998587,45320,0.9565395,0.9568784,-0.6414326,4.525234,,0.97081494,-0.53174454,-0.60878605
1.7354361e-10,-0.7349189,0.07127547,0.9568784,1.359082,0.89384454,-1.0,5889.313858747482,1.1829011e-10,161.58142,,2267,0.14999999,0.2352354,0.9998587,45340,0.9565091,0.9568784,-0.9166069,6.0999346,,1.0170578,-0.4317744,-0.6092055
0.01349148,-0.7347471,0.071247876,0.9568784,1.3590841,0.89387214,0.5555556,5892.5249564647675,1.1818582e-10,161.59009,,2268,0.14999999,4.6311237e-21,0.9998587,45360,0.9563484,0.9568784,0.7254681,15.379171,,0.9636411,-0.36171862,-0.6096465
0.0018202271,-0.73530877,0.07145673,0.9568784,1.3589846,0.8936633,-0.5555556,5895.815895080566,1.1808168e-10,162.13538,,2269,0.14999999,2.774974e-15,0.9998587,45380,0.42009363,0.9568784,-0.55947083,4.36534,,0.9792173,-1.9708388,-0.6100814
0.0018210284,-0.7352091,0.071428895,0.9568784,1.358997,0.8936911,-0.5555556,5899.084672212601,1.1797766e-10,162.14368,,2270,0.14999999,4.3319426,0.9998587,45400,0.9568014,0.9568784,-0.6387883,4.358878,,0.9798358,-0.48817518,-0.6105212
0.00033705353,-0.7350849,0.07140118,0.9568784,1.3588643,0.89371884,-0.61616164,5903.841561794281,1.178738e-10,162.1521,,2271,0.14999999,4.0516524,0.9998587,45420,0.95672774,0.9568784,-0.6268616,4.1900225,,0.9915457,-0.4323203,-0.6109608
0.0003372019,-0.7349588,0.07137352,0.9568784,1.3588567,0.8937465,-0.61616164,5907.690240621567,1.1777004e-10,162.16064,,2272,0.14999999,4.1178966,0.9998587,45440,0.9564765,0.9568784,-0.3303646,4.184148,,0.9920938,-0.4397051,-0.6114009
0.41412163,-0.7348641,0.07134622,0.9568784,1.358327,0.8937738,-0.2929293,5910.951080799103,1.1766645e-10,162.16992,,2273,0.14999999,4.2999578,0.9998587,45460,0.95582056,0.9568784,-0.48523134,4.3817177,,0.9817714,-0.511566,-0.6118408
0.0030868552,-0.73477703,0.07131851,0.9568784,1.3586121,0.8938015,-0.53535354,5915.863427639008,1.1756297e-10,162.17822,,2274,0.14999999,4.222694,0.9998587,45480,0.9567365,0.9568784,-0.70570725,4.386138,,0.9781914,-0.5181192,-0.61209846
0.00018550633,-0.7346319,0.07129103,0.9568784,1.3581948,0.893829,-0.6363636,5919.225354909897,1.1745965e-10,162.18701,,2275,0.14999999,3.5034394,0.9998587,45500,0.95636183,0.9568784,-0.7493085,4.1152344,,0.9967237,-0.38242018,-0.6125368
8.0308496e-07,-0.7344673,0.07126349,0.9568784,1.3585434,0.8938565,-0.7979798,5922.433487653732,1.1735646e-10,162.1958,,2276,0.14999999,3.6032097,0.9998587,45520,0.95655423,0.9568784,-0.7996305,3.7295592,,1.0230504,-0.35628563,-0.61297613
8.034381e-07,-0.73428226,0.071235895,0.9568784,1.3584887,0.8938841,-0.7979798,5925.712375879288,1.172534e-10,162.20422,,2277,0.14999999,3.7197871,0.9998587,45540,0.9566456,0.9568784,-0.76758826,3.725094,,1.0234332,-0.3355455,-0.6134154
8.0379067e-07,-0.7341014,0.07120836,0.9568784,1.358419,0.89391166,-0.7979798,5928.971985340118,1.1715047e-10,162.21265,,2278,0.14999999,3.680719,0.9998587,45560,0.95667106,0.9568784,-0.8995091,3.7206426,,1.023799,-0.3454521,-0.61385447
8.041434e-07,-0.73392177,0.07118094,0.9568784,1.358063,0.8939391,-0.7979798,5932.68915271759,1.1704769e-10,162.22144,,2279,0.14999999,2.995736,0.9998587,45580,0.95631194,0.9568784,-0.94712985,3.7162066,,1.0238642,-0.34807956,-0.6142934
1.7450552e-10,-0.7337639,0.07115352,0.9568784,1.3585329,0.8939665,-1.0,5935.825821876526,1.1694504e-10,162.22998,,2280,0.14999999,3.7197607,0.9998587,45600,0.9565835,0.9568784,-0.88054925,6.1179166,,1.0171622,-0.39759457,-0.6147321
3.7565783e-07,-0.7335823,0.07112616,0.9568784,1.3580592,0.89399385,-0.8181818,5938.6012926101685,1.1684252e-10,162.23877,,2281,0.14999999,3.4126654,0.9998587,45620,0.9562765,0.9568784,-0.88210803,3.6929288,,1.0250351,-0.33574986,-0.6151706
3.7582265e-07,-0.7333968,0.071098745,0.9568784,1.3578761,0.8940213,-0.8181818,5941.250111818314,1.1674013e-10,162.24731,,2282,0.14999999,3.3965726,0.9998587,45640,0.956483,0.9568784,-0.7812791,3.6885762,,1.0252757,-0.3353979,-0.6156089
3.759872e-07,-0.73321164,0.071071565,0.9568784,1.3577825,0.89404845,-0.8181818,5945.105575323105,1.166379e-10,162.25635,,2283,0.14999999,3.6080806,0.9998587,45660,0.9560025,0.9568784,-0.8701653,3.6842375,,1.0256093,-0.33525693,-0.61604697
3.7615183e-07,-0.73302346,0.071044326,0.9568784,1.3576369,0.8940757,-0.8181818,5948.045582532883,1.1653578e-10,162.26538,,2284,0.14999999,3.4787621,0.9998587,45680,0.95633096,0.9568784,-0.79212874,3.6799126,,1.0258862,-0.32854578,-0.61648494
3.763165e-07,-0.7328357,0.07101703,0.9568784,1.3575615,0.894103,-0.8181818,5951.793302536011,1.164338e-10,162.27393,,2285,0.14999999,3.6412978,0.9998587,45700,0.95657456,0.9568784,-0.78244746,3.675602,,1.0262347,-0.32924226,-0.6169227
3.764813e-07,-0.73264873,0.07098961,0.9568784,1.3574709,0.8941304,-0.8181818,5954.353612661362,1.1633195e-10,162.28235,,2286,0.14999999,3.6009889,0.9998587,45720,0.95668644,0.9568784,-0.7541302,3.6713047,,1.0265658,-0.3314035,-0.6173602
3.766461e-07,-0.7324669,0.07096237,0.9568784,1.3573058,0.89415765,-0.8181818,5957.820472478867,1.1623024e-10,162.29102,,2287,0.14999999,3.4210334,0.9998587,45740,0.95631677,0.9568784,-0.76742154,3.6670218,,1.0268184,-0.34293035,-0.61779755
8.0731917e-07,-0.7322818,0.07093537,0.9568784,1.3571998,0.89418465,-0.7979798,5961.515976428986,1.1612867e-10,162.30005,,2288,0.14999999,3.6430085,0.9998587,45760,0.9561943,0.9568784,-0.96197426,3.6812267,,1.0264182,-0.33537963,-0.6182347
0.00034299894,-0.73213184,0.07090801,0.9568784,1.356807,0.894212,0.6969697,5965.8649208545685,1.1602722e-10,162.30835,,2289,0.14999999,1.10821106e-26,0.9998587,45780,0.9567322,0.9568784,0.66175073,18.911081,,1.0221034,-0.41501927,-0.61867166
3.7714e-07,-0.7326278,0.071082234,0.9568784,1.3566743,0.8940378,-0.8181818,5970.196151256561,1.15925915e-10,162.7782,,2290,0.14999999,1.278665e-20,0.9998587,45800,0.49517107,0.9568784,-0.8322368,3.6601257,,1.0269885,-1.8870533,-0.6191083
3.7730473e-07,-0.7324346,0.071054876,0.9568784,1.3566046,0.89406514,-0.8181818,5972.569341182709,1.15824725e-10,162.78662,,2291,0.14999999,3.6347947,0.9998587,45820,0.9567131,0.9568784,-0.7599475,3.6558807,,1.0273359,-0.31676108,-0.61954486
3.7746958e-07,-0.7322499,0.07102764,0.9568784,1.3564597,0.8940924,-0.8181818,5975.47869682312,1.1572368e-10,162.79541,,2292,0.14999999,3.4518073,0.9998587,45840,0.9565969,0.9568784,-1.0931199,3.6516492,,1.0276034,-0.33607727,-0.6199813
1.7550023e-10,-0.73229945,0.0710004,0.9568784,1.3567086,0.8941196,-1.0,5980.326459646225,1.1562277e-10,162.80396,,2293,0.14999999,5.2504683,0.9998587,45860,0.9564161,0.9568784,-0.87957317,6.1338596,,1.0167705,-0.8728316,-0.6204175
3.7641153,-0.7321142,0.07097316,0.9568784,1.356259,0.89414686,0.15151516,5983.5747928619385,1.1552199e-10,162.8125,,2294,0.14999999,2.0181967e-10,0.9998587,45880,0.9564585,0.9568784,0.16433313,6.38505,,0.9896312,-0.32357988,-0.6208535
4.11588,-0.73217016,0.0709514,0.9568784,1.356273,0.8941686,0.13131313,5987.4966678619385,1.15421325e-10,162.8335,,2295,0.14999999,6.0700665,0.9998587,45900,0.9442667,0.9568784,-0.16258933,6.0985546,,0.9904926,-0.8494173,-0.6196498
0.9432271,-0.7320592,0.07092434,0.9568784,1.3568344,0.8941957,-0.23232323,5992.327203035355,1.1532081e-10,162.84229,,2296,0.14999999,3.8094773,0.9998587,45920,0.95611393,0.9568784,0.045906663,4.311387,,0.99156755,-0.4673732,-0.61829364
4.924175,-0.7320173,0.07090169,0.9568784,1.3560541,0.8942183,0.030303031,5995.704195022583,1.1522043e-10,162.86108,,2297,0.14999999,4.949833,0.9998587,45940,0.94649553,0.9568784,0.11465631,4.9992347,,0.99908423,-0.62658286,-0.6183184
4.8288693,-0.7320237,0.07087904,0.9568784,1.3560896,0.894241,0.07070707,5999.064607381821,1.1512019e-10,162.87988,,2298,0.14999999,5.371409,0.9998587,45960,0.94637257,0.9568784,0.013564244,5.371409,,0.9952959,-0.7458318,-0.61661214
4.8186674,-0.73195845,0.0708521,0.9568784,1.3558962,0.8942679,0.01010101,6002.402510166168,1.15020056e-10,162.88916,,2299,0.14999999,4.7315073,0.9998587,45980,0.9560326,0.9568784,-0.2677038,4.820424,,1.0023867,-0.5763288,-0.6149481
0.7279338,-0.7318542,0.07082492,0.9568784,1.35604,0.8942951,-0.25252524,6008.244809150696,1.1492006e-10,162.89746,,2300,0.14999999,4.336538,0.9998587,46000,0.95665056,0.9568784,-0.48578715,4.339963,,0.9875006,-0.4940145,-0.6132892
3.74996e-07,-0.7317689,0.0707978,0.9568784,1.355967,0.8943222,-0.8181818,6013.271492481232,1.148202e-10,162.90576,,2301,0.14999999,0.3851091,0.9998587,46020,0.95676064,0.9568784,-0.81790787,3.6574504,,1.0275446,-0.5228393,-0.61340743
3.7515912e-07,-0.73157704,0.07077074,0.9568784,1.355906,0.8943493,-0.8181818,6016.812269687653,1.1472046e-10,162.9143,,2302,0.14999999,3.6523693,0.9998587,46040,0.9565016,0.9568784,-0.782934,3.653233,,1.0278969,-0.31719628,-0.61384195
