DenMISELogLast,ReturnAbsMax,ReturnMean,TimestepsSoFar,Delta,IWMax,LQGmu1_higher,Regret,ReturnMin,LQGmu1_actor,ReturnMax,IWMean,Bound,DenMISELogFirst,ReturnLastEpisode,LQGsigma_higher,IWMin,DenMISEMeanLog,IWLastEpisode,ReturnStepMax,IWFirstEpisode,Regret/t,Iteration,TimeElapsed
-0.5213396,0.92786044,0.8479307,71940,4.6986227e-11,4.378949,-0.3131313,421.5298,,-0.17200275,0.92786044,0.9688454,1.1880031,-0.84125257,0.915292,0.14999999,,-0.55598533,4.3604636,0.9721781,3.4876003,0.11718929,3597,11608.931625843048
-0.78490543,0.92786044,0.84794503,71960,4.6960123e-11,5.0827446,-0.25252524,421.59546,,-0.10603613,0.92786044,0.9683407,1.1880795,-0.84056145,0.89912397,0.14999999,,-0.55605763,5.048044,0.9721781,4.9450097,0.11717498,3598,11616.313324451447
-0.98567367,0.92786044,0.847947,71980,4.693403e-11,5.705592,-0.21212122,421.7058,,-0.21292716,0.92786044,0.97099984,1.1880554,-0.8394659,0.85496277,0.14999999,,-0.5561859,5.549818,0.9721781,5.6963577,0.117173016,3599,11623.677655220032
-0.6713127,0.92786044,0.84796405,72000,4.6907957e-11,5.3668294,-0.23232323,421.76147,,-0.18993066,0.92786044,0.9699275,1.1881284,-0.8381622,0.90957975,0.14999999,,-0.55622613,5.161019,0.9721781,5.345852,0.11715597,3600,11628.443850755692
-0.73115337,0.92786044,0.84797883,72020,4.6881908e-11,5.360329,-0.23232323,421.82544,,-0.14554703,0.92786044,0.970397,1.1882477,-0.8369561,0.9011067,0.14999999,,-0.5562831,5.308974,0.9721781,5.3394084,0.11714119,3601,11633.221233129501
-0.85799414,0.92786044,0.84799176,72040,4.685588e-11,5.684538,-0.21212122,421.896,,-0.21119286,0.92786044,0.97242093,1.1883829,-0.83575207,0.89469,0.14999999,,-0.5563753,5.6841636,0.9721781,5.675242,0.11712825,3602,11638.016291856766
-0.67229915,0.92786044,0.8480077,72060,4.6829877e-11,5.346983,-0.23232323,421.9558,,-0.11225254,0.92786044,0.9712692,1.1884383,-0.8344553,0.9051248,0.14999999,,-0.556415,5.15805,0.9721781,5.3260727,0.11711234,3603,11642.789674282074
-0.95970976,0.92786044,0.8480151,72080,4.6803894e-11,5.6704044,-0.21212122,422.0459,,0.0057094693,0.92786044,0.97332036,1.1885278,-0.8332557,0.87495434,0.14999999,,-0.5565351,5.5636387,0.9721781,5.661092,0.11710489,3604,11648.570010900497
-1.3593974,0.92786044,0.8479392,72100,4.677793e-11,6.438662,-0.17171717,422.43677,,-0.20871635,0.92786044,0.9783348,1.1879108,-0.8319636,0.574278,0.14999999,,-0.5567655,5.144965,0.9721781,6.063659,0.117180824,3605,11653.998761177063
-0.67523974,0.92786044,0.84795576,72120,4.6751988e-11,5.654954,-0.21212122,422.4944,,-0.12945025,0.92786044,0.9736012,1.187883,-0.8305603,0.9078045,0.14999999,,-0.55680436,5.2234793,0.9721781,5.645854,0.117164254,3606,11659.056649446487
-0.90104294,0.92786044,0.84796363,72140,4.6726067e-11,6.01409,-0.1919192,422.58325,,-0.2761572,0.92786044,0.9764327,1.1880085,-0.82927316,0.87615526,0.14999999,,-0.5569072,6.0044756,0.9721781,5.8926044,0.11715639,3607,11665.0319211483
-0.5163704,0.92786044,0.847982,72160,4.670017e-11,5.312771,-0.23232323,422.63403,,-0.16144547,0.92786044,0.9723885,1.1877735,-0.82791805,0.91436774,0.14999999,,-0.55690265,4.2710247,0.9721781,5.2913675,0.11713803,3608,11671.463308811188
-0.8016626,0.92786044,0.8479977,72180,4.6674296e-11,5.6332827,-0.21212122,422.69434,,-0.18835355,0.92786044,0.9746711,1.1879131,-0.82672966,0.9049207,0.14999999,,-0.55697817,5.600056,0.9721781,5.624268,0.11712229,3609,11677.18018579483
-0.7244739,0.92786044,0.8480121,72200,4.664844e-11,5.299718,-0.23232323,422.75952,,-0.056709886,0.92786044,0.9732916,1.1880116,-0.8254495,0.8999834,0.14999999,,-0.55703175,5.2576933,0.9721781,5.278322,0.11710793,3610,11681.281967639923
-1.1374438,0.92786044,0.8480116,72220,4.6622605e-11,5.984579,-0.1919192,422.87842,,-0.037620366,0.92786044,0.9778598,1.1879541,-0.8242654,0.8461618,0.14999999,,-0.5572,5.5254703,0.9721781,5.8631697,0.117108405,3611,11686.454888343811
-1.2026224,0.92786044,0.8479797,72240,4.6596796e-11,11.8032055,0.01010101,423.1106,,0.20705937,0.92786044,1.0073304,1.1884445,-0.82291996,0.7326353,0.14999999,,-0.55738485,8.416521,0.9721781,3.3546631,0.11714029,3612,11694.273317575455
-1.9102675,0.92786044,0.8478739,72260,4.6571004e-11,4.125791,-1.0,423.6101,,-1.0743891,0.92786044,1.0228077,1.1875354,-0.8222684,0.46571815,0.14999999,,-0.5577575,1.5596254e-13,0.9721781,7.199569e-07,0.11724609,3613,11699.160380363464
-0.39342725,0.92786044,0.84789264,72280,4.6545233e-11,4.1222258,-1.0,423.6599,,-0.83156496,0.92786044,1.02298,1.1875722,-0.8225452,0.9154944,0.14999999,,-0.55770594,3.4855878,0.9721781,7.201561e-07,0.117227376,3614,11703.73587679863
-0.01775888,0.92786044,0.8479137,72300,4.651949e-11,4.1186676,-1.0,423.70093,,-1.1199181,0.92786044,1.0225867,1.1870954,-0.82282186,0.9241735,0.14999999,,-0.55755025,1.4412167,0.9721781,7.203553e-07,0.117206335,3615,11709.81557893753
-0.64050514,0.92786044,0.84793174,72320,4.649376e-11,4.1151185,-1.0,423.75293,,-1.1064377,0.92786044,1.0228099,1.1871768,-0.8230984,0.9131037,0.14999999,,-0.55756706,3.6660812,0.9721781,7.2055457e-07,0.117188275,3616,11715.167027235031
-0.5584424,0.92786044,0.84794974,72340,4.646805e-11,4.111578,-1.0,423.80493,,-0.8721393,0.92786044,1.0230188,1.1872456,-0.8233749,0.91305673,0.14999999,,-0.55756104,3.6141934,0.9721781,7.2075386e-07,0.117170274,3617,11720.43437409401
-0.009408473,0.92786044,0.8479704,72360,4.6442374e-11,12.520349,0.030303031,423.84717,,0.13927951,0.92786044,1.009348,1.1869841,-0.8236514,0.9227603,0.14999999,,-0.55740315,3.707818e-08,0.9721781,2.873757,0.11714959,3618,11725.216725349426
-1.7602034,0.92786044,0.8478682,72380,4.641671e-11,19.295052,0.23232323,424.33423,,0.11575196,0.92786044,1.0444396,1.1869895,-0.82313377,0.47806308,0.14999999,,-0.55773324,12.756029,0.9721781,0.22376642,0.11725181,3619,11731.261643648148
-1.6953534,0.92786044,0.8477678,72400,4.6391068e-11,4.110316,-1.0,424.81494,,-0.96467793,0.92786044,1.0227448,1.1868845,-0.8233482,0.48411822,0.14999999,,-0.5580357,1.40139645e-11,0.9721781,7.207346e-07,0.11735225,3620,11735.965484380722
-0.06661526,0.92786044,0.8477878,72420,4.636545e-11,4.106787,-1.0,424.85986,,-1.1506844,0.92786044,1.0227195,1.1867454,-0.8236244,0.9202798,0.14999999,,-0.55789375,2.7650847,0.9721781,7.2093394e-07,0.11733222,3621,11741.118908643723
-0.8491641,0.92786044,0.8478056,72440,4.6339852e-11,4.1032677,-1.0,424.91284,,-0.9921104,0.92786044,1.022968,1.1868502,-0.8239005,0.9123181,0.14999999,,-0.557968,3.753815,0.9721781,7.2113266e-07,0.1173144,3622,11746.757998466492
-0.11474906,0.92786044,0.8478251,72460,4.6314272e-11,4.099757,-1.0,424.95947,,-0.97078913,0.92786044,1.0230025,1.1867646,-0.8241766,0.9186035,0.14999999,,-0.55783933,2.9788795,0.9721781,7.213321e-07,0.11729491,3623,11752.3588078022
-0.07450591,0.92786044,0.8478449,72480,4.6288716e-11,4.0962534,-1.0,425.00513,,-1.0573556,0.92786044,1.0229913,1.1866386,-0.8244526,0.9195716,0.14999999,,-0.55769974,2.8115213,0.9721781,7.2153097e-07,0.11727512,3624,11759.39395403862
-0.31361774,0.92786044,0.8478638,72500,4.6263184e-11,4.0927567,-1.0,425.0537,,-1.1789556,0.92786044,1.023138,1.1866548,-0.8247284,0.9164875,0.14999999,,-0.5576262,3.3827717,0.9721781,7.2172986e-07,0.117256224,3625,11766.983803749084
-1.0722586,0.92786044,0.847881,72520,4.623767e-11,4.0892687,-1.0,425.10864,,-0.9148516,0.92786044,1.0234042,1.1867739,-0.8250043,0.9099448,0.14999999,,-0.5577617,3.8143537,0.9721781,7.219295e-07,0.117239,3626,11771.875376224518
-0.016726952,0.92786044,0.8479014,72540,4.6212176e-11,5.9861717,-0.1919192,425.15186,,-0.003712073,0.92786044,0.97695225,1.1865423,-0.82528,0.9217104,0.14999999,,-0.55760616,2.4444125e-05,0.9721781,5.8691206,0.11721861,3627,11779.180948495865
-1.3181226,0.92786044,0.847841,72560,4.61867e-11,12.472845,0.030303031,425.48804,,-0.0016423091,0.92786044,1.0136305,1.1873431,-0.82393885,0.62908304,0.14999999,,-0.5578223,9.685137,0.9721781,2.8745832,0.11727899,3628,11784.164746761322
-1.3228486,0.92786044,0.84779465,72580,4.616125e-11,10.299566,-0.030303031,425.77393,,0.11514862,0.92786044,1.0064212,1.1868992,-0.82342243,0.67940134,0.14999999,,-0.55802965,9.803857,0.9721781,4.3377786,0.117325366,3629,11789.351953983307
-1.6900891,0.92786044,0.8476938,72600,4.613582e-11,4.0891695,-1.0,426.25732,,-1.0307331,0.92786044,1.023253,1.1865293,-0.8225033,0.481499,0.14999999,,-0.55833983,1.43636275e-11,0.9721781,7.2012585e-07,0.11742622,3630,11794.135231733322
-0.21557364,0.92786044,0.84771293,72620,4.6110414e-11,4.0856924,-1.0,426.30518,,-0.815849,0.92786044,1.0233581,1.1865088,-0.82277876,0.91734344,0.14999999,,-0.5582392,3.230916,0.9721781,7.2032435e-07,0.11740708,3631,11799.008860826492
-0.02380049,0.92786044,0.8477338,72640,4.6085028e-11,4.082224,-1.0,426.34668,,-0.8443452,0.92786044,1.0229272,1.1859987,-0.82305413,0.9237241,0.14999999,,-0.55808574,1.2819611,0.9721781,7.205229e-07,0.11738622,3632,11806.187995672226
-0.013435039,0.92786044,0.8477547,72660,4.605966e-11,2.7810447,-0.7777778,426.38818,,-0.7359642,0.92786044,1.0004641,1.186237,-0.82332945,0.923528,0.14999999,,-0.55792946,2.4428,0.9721781,0.001033894,0.1173653,3633,11810.451755285263
-0.06286229,0.92786044,0.8477761,72680,4.6034312e-11,2.7796826,-0.7777778,426.42773,,-0.7611238,0.92786044,1.0006645,1.1862824,-0.82360435,0.9254066,0.14999999,,-0.55779314,2.7242439,0.9721781,0.001034178,0.1173439,3634,11814.47449874878
-0.0492658,0.92786044,0.8477973,72700,4.600899e-11,2.7783222,-0.7777778,426.46802,,-0.58886516,0.92786044,1.0008792,1.1863407,-0.82387924,0.92501944,0.14999999,,-0.5576532,2.7767572,0.9721781,0.0010344626,0.11732274,3635,11818.181433916092
-0.14378151,0.92786044,0.84781927,72720,4.5983682e-11,2.8062816,-0.75757575,426.50537,,-0.7636197,0.92786044,0.9995301,1.186103,-0.824154,0.92761594,0.14999999,,-0.55753917,1.631412,0.9721781,0.001796976,0.11730075,3636,11824.16646027565
-0.04699517,0.92786044,0.84784037,72740,4.59584e-11,2.8048887,-0.75757575,426.54614,,-0.76397806,0.92786044,0.9997441,1.1861596,-0.8244285,0.9245962,0.14999999,,-0.5573989,2.785326,0.9721781,0.0017974696,0.11727965,3637,11828.193849802017
-0.046319894,0.92786044,0.84786135,72760,4.5933136e-11,2.8034978,-0.75757575,426.58716,,-0.67315084,0.92786044,0.99995774,1.186215,-0.8247029,0.92417085,0.14999999,,-0.55725855,2.7831697,0.9721781,0.0017979625,0.11725867,3638,11834.15379357338
-0.0938105,0.92786044,0.84788275,72780,4.59079e-11,2.802109,-0.75757575,426.62646,,-0.96809334,0.92786044,1.0000911,1.1861984,-0.8249773,0.925696,0.14999999,,-0.55713123,2.4932861,0.9721781,0.0017984564,0.11723727,3639,11840.481127262115
-0.06785255,0.92786044,0.84790254,72800,4.5882676e-11,10.995438,-0.01010101,426.67163,,0.09049269,0.92786044,1.0101098,1.1859927,-0.8252515,0.9197909,0.14999999,,-0.5569968,3.9545607e-09,0.9721781,3.857451,0.11721748,3640,11846.43780708313
-1.6196378,0.92786044,0.847804,72820,4.5857478e-11,2.8014917,-0.75757575,427.14746,,-0.80182993,0.92786044,0.99983037,1.185818,-0.82446706,0.4891798,0.14999999,,-0.557286,1.5382695e-06,0.9721781,0.0017975391,0.11731601,3641,11853.491766929626
-0.026617385,0.92786044,0.84782517,72840,4.58323e-11,2.7709503,-0.7777778,427.18774,,-0.6448345,0.92786044,1.0012205,1.1858333,-0.8247412,0.92476386,0.14999999,,-0.5571406,2.696469,0.9721781,0.0010353548,0.11729485,3642,11857.839701652527
-0.10877895,0.92786044,0.8478469,72860,4.580714e-11,2.7987661,-0.75757575,427.22583,,-0.86951053,0.92786044,1.0000651,1.1857584,-0.8250154,0.92714447,0.14999999,,-0.557017,2.235585,0.9721781,0.001798525,0.11727309,3643,11862.385283708572
-0.005830976,0.92786044,0.84786755,72880,4.5782e-11,2.7973852,-0.75757575,427.26807,,-0.6326118,0.92786044,1.0000707,1.1856222,-0.82528937,0.9230466,0.14999999,,-0.556866,2.0250237,0.9721781,0.0017990173,0.11725247,3644,11865.999078989029
-0.11527098,0.92786044,0.8478887,72900,4.5756884e-11,2.7960067,-0.75757575,427.3081,,-0.6219745,0.92786044,1.0000998,1.1855093,-0.82556325,0.925041,0.14999999,,-0.5567449,2.109457,0.9721781,0.0017995107,0.11723131,3645,11871.50032043457
-0.12139708,0.92786044,0.84791005,72920,4.5731786e-11,2.7946296,-0.75757575,427.34766,,-0.7249657,0.92786044,1.0000975,1.1853681,-0.8258371,0.92574227,0.14999999,,-0.55662537,1.9956366,0.9721781,0.0018000032,0.11720997,3646,11876.009373664856
-0.06312053,0.92786044,0.84793127,72940,4.5706713e-11,2.7932553,-0.75757575,427.38745,,-1.0072024,0.92786044,1.0003071,1.1854227,-0.82611084,0.92504954,0.14999999,,-0.55649006,2.7667422,0.9721781,0.001800496,0.11718875,3647,11880.536369085312
-0.14776939,0.92786044,0.8479506,72960,4.5681656e-11,16.76573,0.15151516,427.43408,,0.40998092,0.92786044,1.031942,1.1852503,-0.8263845,0.9184562,0.14999999,,-0.55637807,3.398773e-13,0.9721781,0.774657,0.11716944,3648,11886.144940853119
-2.1820333,0.92786044,0.8478297,72980,4.565662e-11,40.649193,0.7979798,427.99243,,0.8053259,0.92786044,1.0099511,1.1851718,-0.82644624,0.4067316,0.14999999,,-0.5568151,0.830948,0.9721781,1.1396463e-08,0.11729032,3649,11890.759828805923
-2.7039604,0.92786044,0.8476468,73000,4.563161e-11,2.7934136,-0.75757575,428.77734,,-1.0442102,0.92786044,0.99996966,1.1849761,-0.8267203,0.18038526,0.14999999,,-0.55740166,1.0593258e-22,0.9721781,0.0018015936,0.117473245,3650,11895.335799217224
-0.26302177,0.92786044,0.8476657,73020,4.5606612e-11,4.098782,-1.0,428.82544,,-1.0291166,0.92786044,1.0225401,1.1854281,-0.8269937,0.91705126,0.14999999,,-0.5573212,3.3127177,0.9721781,7.233671e-07,0.11745429,3651,11902.284712553024
-0.21070448,0.92786044,0.84768486,73040,4.5581643e-11,4.0953064,-1.0,428.8733,,-1.0624079,0.92786044,1.0226429,1.1854063,-0.8272676,0.91737217,0.14999999,,-0.55722016,3.2221422,0.9721781,7.235651e-07,0.11743516,3652,11907.32650923729
-0.33365533,0.92786044,0.8477037,73060,4.555669e-11,4.09184,-1.0,428.92188,,-1.0299447,0.92786044,1.0227968,1.18543,-0.82754135,0.9164245,0.14999999,,-0.55715275,3.4051435,0.9721781,7.237632e-07,0.11741632,3653,11911.612585067749
-0.21214014,0.92786044,0.8477227,73080,4.5531755e-11,4.08838,-1.0,428.96973,,-1.164651,0.92786044,1.0229006,1.1854095,-0.82781506,0.91730785,0.14999999,,-0.55705214,3.2232668,0.9721781,7.239613e-07,0.11739731,3654,11916.611387252808
-0.9527819,0.92786044,0.8477402,73100,4.550685e-11,4.0849285,-1.0,429.02344,,-0.96022236,0.92786044,1.0231557,1.1855215,-0.8280887,0.9112841,0.14999999,,-0.55715424,3.77545,0.9721781,7.241595e-07,0.117379844,3655,11922.42198729515
-0.054561883,0.92786044,0.8477599,73120,4.5481955e-11,4.0814843,-1.0,429.0686,,-1.0441637,0.92786044,1.0231202,1.185375,-0.8283623,0.919838,0.14999999,,-0.55701053,2.7117171,0.9721781,7.2435773e-07,0.117360115,3656,11927.677103042603
-0.2590647,0.92786044,0.8477787,73140,4.5457086e-11,4.0780487,-1.0,429.1172,,-0.96725243,0.92786044,1.023246,1.1853744,-0.82863575,0.91676676,0.14999999,,-0.55692273,3.2999363,0.9721781,7.24556e-07,0.11734134,3657,11935.072879076004
-0.06378005,0.92786044,0.8477984,73160,4.5432234e-11,4.0746202,-1.0,429.16235,,-0.98472255,0.92786044,1.0232265,1.185243,-0.82890916,0.9197085,0.14999999,,-0.55678177,2.7680144,0.9721781,7.247537e-07,0.11732161,3658,11941.015585660934
-0.093517184,0.92786044,0.847818,73180,4.5407404e-11,4.071198,-1.0,429.208,,-0.9937473,0.92786044,1.0232452,1.1851466,-0.8291825,0.9195648,0.14999999,,-0.5566488,2.9052284,0.9721781,7.249521e-07,0.117302,3659,11946.12942481041
-0.11156889,0.92786044,0.8478375,73200,4.5382597e-11,4.067785,-1.0,429.25415,,-0.97008437,0.92786044,1.0232822,1.185067,-0.82945573,0.91911405,0.14999999,,-0.556521,2.9709496,0.9721781,7.2514985e-07,0.11728251,3660,11951.641797304153
-0.066722505,0.92786044,0.8478571,73220,4.5357804e-11,4.06438,-1.0,429.29956,,-1.1515067,0.92786044,1.0232698,1.1849425,-0.82972896,0.9196842,0.14999999,,-0.55638087,2.7871408,0.9721781,7.2534834e-07,0.1172629,3661,11956.141462087631
-0.84587693,0.92786044,0.8478745,73240,4.5333036e-11,4.0609803,-1.0,429.35303,,-1.0738341,0.92786044,1.0235125,1.185045,-0.83000207,0.9118081,0.14999999,,-0.55645365,3.7208924,0.9721781,7.255462e-07,0.117245495,3662,11960.626181602478
-0.37769872,0.92786044,0.84789306,73260,4.530829e-11,4.057591,-1.0,429.40234,,-1.0861483,0.92786044,1.023678,1.1850808,-0.8302751,0.9157823,0.14999999,,-0.5563986,3.4374723,0.9721781,7.257448e-07,0.11722696,3663,11965.404356241226
-0.43654442,0.92786044,0.8479113,73280,4.528356e-11,4.0542064,-1.0,429.45264,,-0.9703189,0.92786044,1.0238578,1.185129,-0.83054805,0.9148013,0.14999999,,-0.55635935,3.4896555,0.9721781,7.2594275e-07,0.11720872,3664,11971.29606461525
-0.065143876,0.92786044,0.8479309,73300,4.5258852e-11,4.050831,-1.0,429.49805,,-0.5589555,0.92786044,1.0238452,1.185005,-0.8308209,0.91972166,0.14999999,,-0.5562189,2.783609,0.9721781,7.261408e-07,0.11718911,3665,11976.781743526459
-0.16771899,0.92786044,0.8479523,73320,4.5234164e-11,6.412835,-0.17171717,429.53662,,0.003891036,0.92786044,0.9789345,1.1845443,-0.8310937,0.9265388,0.14999999,,-0.5561065,0.112320326,0.9721781,6.058387,0.11716771,3666,11982.138375043869
-1.3436235,0.92786044,0.8478999,73340,4.5209496e-11,10.309863,-0.030303031,429.8462,,-0.0025495235,0.92786044,1.0075928,1.1846738,-0.82971525,0.6554614,0.14999999,,-0.5563272,9.932598,0.9721781,4.365162,0.117220104,3667,11987.057842254639
-1.3192797,0.92786044,0.8478264,73360,4.518485e-11,4.049672,-1.0,430.2329,,-0.97620225,0.92786044,1.0230849,1.1841992,-0.82879823,0.5785276,0.14999999,,-0.5565332,2.4884745e-09,0.9721781,7.246735e-07,0.117293596,3668,11992.185242891312
-0.07439773,0.92786044,0.84784603,73380,4.5160223e-11,8.989451,-0.07070707,430.27832,,-0.20519511,0.92786044,1.0006862,1.1841464,-0.82907087,0.91966546,0.14999999,,-0.5563956,3.5000618e-08,0.9721781,5.2433705,0.11727399,3669,11996.873515367508
-0.6859159,0.92786044,0.8478618,73400,4.5135614e-11,3.1288624,-0.57575756,430.33765,,-0.34053662,0.92786044,0.98611975,1.1841571,-0.8279153,0.9057077,0.14999999,,-0.55643094,0.24972847,0.9721781,0.11456706,0.11725819,3670,12001.611338615417
-0.4089955,0.92786044,0.8478817,73420,4.5111026e-11,5.0377297,-0.25252524,430.38184,,-0.3443931,0.92786044,0.96988094,1.1846418,-0.82815653,0.92098755,0.14999999,,-0.5563946,3.370441,0.9721781,4.884046,0.11723834,3671,12008.980880737305
-0.40225095,0.92786044,0.8479017,73440,4.5086462e-11,4.3651166,-0.3131313,430.42554,,-0.2112262,0.92786044,0.9683015,1.184484,-0.8270993,0.92143154,0.14999999,,-0.55636096,3.8911884,0.9721781,3.4385872,0.117218316,3672,12014.012086391449
-0.6690498,0.92786044,0.8479175,73460,4.5061913e-11,4.7778654,-0.27272728,430.48486,,-0.041342065,0.92786044,0.96928084,1.1845963,-0.8264356,0.9055935,0.14999999,,-0.5564003,4.77397,0.9721781,4.41838,0.11720252,3673,12019.138986587524
-1.183994,0.92786044,0.8478939,73480,4.5037387e-11,6.373602,-0.17171717,430.68872,,-0.21230438,0.92786044,0.9809154,1.1842861,-0.8255056,0.76133335,0.14999999,,-0.55657953,5.9563007,0.9721781,6.0246267,0.117226124,3674,12025.522927045822
-0.6642605,0.92786044,0.84791064,73500,4.501288e-11,5.298674,-0.23232323,430.74463,,-0.46090874,0.92786044,0.9725146,1.1843393,-0.8241393,0.9094347,0.14999999,,-0.5566141,5.121956,0.9721781,5.2714105,0.117209375,3675,12031.465826034546
-0.25344548,0.92786044,0.84793186,73520,4.4988395e-11,4.0540285,-1.0,430.7837,,-0.6356486,0.92786044,1.0230074,1.1840352,-0.822978,0.9260907,0.14999999,,-0.5565394,0.0053718574,0.9721781,7.2046794e-07,0.117188156,3676,12037.664275407791
-0.118196994,0.92786044,0.8479531,73540,4.496393e-11,3.178699,-0.5555556,430.82275,,-0.64651006,0.92786044,0.98485446,1.1844949,-0.82325,0.925921,0.14999999,,-0.55641395,2.5956197,0.9721781,0.16518323,0.11716694,3677,12042.49673461914
-0.11126491,0.92786044,0.84797424,73560,4.4939476e-11,3.128486,-0.57575756,430.86206,,-0.71170837,0.92786044,0.9867263,1.1844113,-0.823477,0.92586946,0.14999999,,-0.55629694,2.6596744,0.9721781,0.11405972,0.11714578,3678,12047.349958896637
-0.07383073,0.92786044,0.84799546,73580,4.4915054e-11,3.082016,-0.5959596,430.90112,,-0.46646732,0.92786044,0.9884433,1.1841879,-0.82371783,0.9261412,0.14999999,,-0.55616945,2.1260881,0.9721781,0.077343956,0.11712456,3679,12052.24687075615
-0.24685088,0.92786044,0.84801614,73600,4.4890643e-11,3.1249337,-0.57575756,430.94214,,-0.645459,0.92786044,0.9867626,1.1841309,-0.8239686,0.9239428,0.14999999,,-0.55608875,2.6106575,0.9721781,0.114115804,0.117103875,3680,12057.147161960602
-0.11048828,0.92786044,0.84803706,73620,4.4866257e-11,3.123131,-0.57575756,430.98218,,-0.6781972,0.92786044,0.98688984,1.1840907,-0.8242093,0.9250421,0.14999999,,-0.5559711,2.6663427,0.9721781,0.11414326,0.11708295,3681,12062.97702217102
-0.09143227,0.92786044,0.84805834,73640,4.4841887e-11,29.732763,0.57575756,431.02124,,0.70295507,0.92786044,1.0773249,1.1840518,-0.8244499,0.9261433,0.14999999,,-0.5558487,1.9466371e-15,0.9721781,4.551299e-05,0.117061675,3682,12069.507615804672
-2.563354,0.92786044,0.84789675,73660,4.4817542e-11,3.0776057,-0.5959596,431.7334,,-0.6244835,0.92786044,0.98875403,1.1840204,-0.82472146,0.25312468,0.14999999,,-0.5563736,1.79937e-15,0.9721781,0.07742161,0.11722326,3683,12074.885560750961
-0.122285694,0.92786044,0.84791803,73680,4.4793214e-11,3.0346909,-0.61616164,431.77222,,-0.7385712,0.92786044,0.99070555,1.184079,-0.8249719,0.9263001,0.14999999,,-0.5562589,3.000948,0.9721781,0.051556468,0.117201984,3684,12081.329571723938
-0.058264755,0.92786044,0.847939,73700,4.4768907e-11,2.9947536,-0.6363636,431.812,,-0.5532202,0.92786044,0.99232274,1.1839169,-0.82522935,0.9252706,0.14999999,,-0.55612624,2.2351406,0.9721781,0.03371552,0.117181,3685,12086.733733177185
-0.16935796,0.92786044,0.84796005,73720,4.4744618e-11,3.0313993,-0.61616164,431.85156,,-0.55028796,0.92786044,0.9908769,1.1839392,-0.82549155,0.9254823,0.14999999,,-0.55602354,2.8849378,0.9721781,0.051583257,0.11715996,3686,12093.92928647995
-0.17107463,0.92786044,0.84798086,73740,4.472035e-11,3.0709624,-0.5959596,431.8921,,-0.5784512,0.92786044,0.98935264,1.1839767,-0.8257488,0.924363,0.14999999,,-0.55592155,3.0128992,0.9721781,0.07750121,0.11713916,3687,12099.343363761902
-0.14998193,0.92786044,0.8480018,73760,4.4696098e-11,3.0692391,-0.5959596,431.9319,,-0.6267705,0.92786044,0.9895963,1.1840492,-0.82599896,0.9253564,0.14999999,,-0.55581445,3.0689988,0.9721781,0.077520594,0.11711824,3688,12105.345139741898
-0.118227564,0.92786044,0.8480229,73780,4.4671874e-11,3.0263796,-0.61616164,431.9712,,-0.8174438,0.92786044,0.9915282,1.1840973,-0.82624906,0.92591727,0.14999999,,-0.55569875,2.98592,0.9721781,0.051622357,0.11709714,3689,12114.205555677414
-0.018969256,0.92786044,0.8480437,73800,4.464766e-11,2.9867232,-0.6363636,432.01172,,-0.791991,0.92786044,0.9928516,1.1836959,-0.8265061,0.9246692,0.14999999,,-0.5555556,1.3079793,0.9721781,0.033758596,0.11707634,3690,12119.789660692215
-0.030020831,0.92786044,0.8480645,73820,4.462347e-11,2.795504,-0.75757575,432.052,,-1.0737622,0.92786044,0.99961466,1.1837996,-0.8267679,0.9249409,0.14999999,,-0.55541515,2.6694758,0.9721781,0.0018016795,0.117055535,3691,12126.16712474823
-0.3803512,0.92786044,0.8480829,73840,4.4599307e-11,4.067176,-1.0,432.10107,,-0.70742965,0.92786044,1.0229489,1.1838992,-0.8270383,0.91586107,0.14999999,,-0.55536795,3.4474149,0.9721781,7.2339884e-07,0.11703712,3692,12130.987720489502
-0.07240741,0.92786044,0.84810394,73860,4.4575153e-11,2.794396,-0.75757575,432.14038,,-0.73135763,0.92786044,0.9996306,1.1836703,-0.82730913,0.9259545,0.14999999,,-0.5552309,2.7039351,0.9721781,0.0018026548,0.11701608,3693,12135.224447250366
-0.059474625,0.92786044,0.848125,73880,4.4551026e-11,2.7930388,-0.75757575,432.1797,,-0.7747486,0.92786044,0.9998419,1.183729,-0.8275794,0.92570573,0.14999999,,-0.55509686,2.7798052,0.9721781,0.0018031423,0.11699504,3694,12142.24258351326
-0.0369395,0.92786044,0.84814584,73900,4.4526913e-11,2.7916846,-0.75757575,432.21948,,-0.76017725,0.92786044,1.0000427,1.183778,-0.82784957,0.9251144,0.14999999,,-0.5549567,2.7416706,0.9721781,0.001803629,0.116974175,3695,12147.457578897476
-0.043736365,0.92786044,0.84816647,73920,4.4502825e-11,2.7903318,-0.75757575,432.26025,,-0.94175017,0.92786044,1.0002536,1.183836,-0.8281197,0.92454416,0.14999999,,-0.55481845,2.7781007,0.9721781,0.0018041166,0.11695355,3696,12153.632935285568
-0.032468736,0.92786044,0.84818614,73940,4.4478747e-11,2.7889812,-0.75757575,432.30444,,-0.7685829,0.92786044,1.0000625,1.1835214,-0.8283897,0.92078733,0.14999999,,-0.554677,1.2928737,0.9721781,0.0018046037,0.11693388,3697,12157.957241535187
