LQGsigma_higher,IWMin,ReturnStepMax,ReturnLastEpisode,Regret,ReturnMax,LQGmu1_actor,IWMax,DenMISELogFirst,ReturnMin,IWMean,Regret/t,DenMISELogLast,ReturnMean,LQGmu1_higher,Iteration,DenMISEMeanLog,IWLastEpisode,TimestepsSoFar,TimeElapsed,ReturnAbsMax,Delta,Bound,IWFirstEpisode
0.14999999,,0.97645056,0.9289179,452.14307,0.9323618,-0.93384576,2.9075131,-1.3765119,,0.98987454,0.10208696,-0.09119216,0.86303306,-0.6969697,4429,-0.5084754,2.347146,88580,16333.07801771164,0.9323618,3.0991324e-11,1.1690774,0.00018005045
0.14999999,,0.97645056,0.9263271,452.18164,0.9323618,-0.6715739,2.906262,-1.3767376,,0.9896198,0.102072656,-0.12238681,0.86304736,-0.6969697,4430,-0.50839067,0.86387527,88600,16336.508200407028,0.9323618,3.0977335e-11,1.1687213,0.00018009116
0.14999999,,0.97645056,0.9294517,452.21753,0.9323618,-0.6749862,2.9050121,-1.3769633,,0.9898119,0.102057695,-0.080540985,0.8630623,-0.6969697,4431,-0.5082965,2.8416655,88620,16341.535690069199,0.9323618,3.096335e-11,1.1687816,0.00018013186
0.14999999,,0.97645056,0.9308406,452.25195,0.9323618,-0.76578784,2.903764,-1.3771889,,0.99000657,0.10204238,-0.081231795,0.86307764,-0.6969697,4432,-0.5082023,2.853864,88640,16346.450830459595,0.9323618,3.0949382e-11,1.1688454,0.00018017241
0.14999999,,0.97645056,0.92999756,452.28687,0.9323618,-0.76214904,2.9025173,-1.3774145,,0.9901498,0.1020273,-0.092467494,0.8630927,-0.6969697,4433,-0.5081108,2.6258533,88660,16354.154542922974,0.9323618,3.093542e-11,1.168861,0.00018021313
0.14999999,,0.97645056,0.9291083,452.323,0.9323618,-0.47298712,2.9111652,-1.37764,,0.9900305,0.102012396,-0.09225894,0.8631076,-0.7171717,4434,-0.5080193,2.7884498,88680,16361.669550657272,0.9323618,3.0921467e-11,1.1689073,9.503559e-05
0.14999999,,0.97645056,0.9291198,452.35864,0.9323618,-0.85713017,2.9000382,-1.3778654,,0.99005735,0.101997495,-0.04822768,0.8631225,-0.6969697,4435,-0.5079179,0.9153584,88700,16367.95323586464,0.9323618,3.0907527e-11,1.1685412,0.00018029445
0.14999999,,0.97645056,0.92789567,452.39624,0.9323618,-0.7444186,2.9139237,-1.3780909,,0.98997647,0.10198289,-0.08609799,0.8631371,-0.7373737,4436,-0.50782514,2.1076572,88720,16373.634197473526,0.9323618,3.0893593e-11,1.1683965,4.9227467e-05
0.14999999,,0.97645056,0.9300346,452.43115,0.9323618,-0.75227386,2.9126673,-1.3783163,,0.99017745,0.10196787,-0.09114534,0.86315215,-0.7373737,4437,-0.5077334,2.9102063,88740,16380.859303951263,0.9323618,3.087967e-11,1.168466,4.9238548e-05
0.14999999,,0.97645056,0.92929184,452.4673,0.9323618,-0.74399114,2.9114127,-1.3785416,,0.9903754,0.10195297,-0.09081471,0.86316705,-0.7373737,4438,-0.5076418,2.8981209,88760,16390.73387312889,0.9323618,3.0865754e-11,1.1685324,4.9249677e-05
0.14999999,,0.97645056,0.9300197,452.50244,0.9323618,-0.59545404,2.9101596,-1.3787669,,0.9905756,0.10193789,-0.090272985,0.8631821,-0.7373737,4439,-0.50754994,2.908046,88780,16397.958775520325,0.9323618,3.085185e-11,1.1686014,4.9260765e-05
0.14999999,,0.97645056,0.9307848,452.53662,0.9323618,-0.64313847,2.894053,-1.3789921,,0.99056756,0.10192269,-0.04797972,0.8631973,-0.6969697,4440,-0.5074486,2.2192109,88800,16405.18338727951,0.9323618,3.0837954e-11,1.1684637,0.00018049762
0.14999999,,0.97645056,0.93011254,452.57178,0.9323618,-0.76887286,2.8787212,-1.3792173,,0.9915727,0.10190761,-0.06649975,0.8632124,-0.67676765,4441,-0.50735146,2.771946,88820,16411.472815990448,0.9323618,3.0824066e-11,1.168503,0.00033627107
0.14999999,,0.97645056,0.93001896,452.60645,0.9323618,-0.70561665,2.9013493,-1.3794423,,0.9905949,0.10189253,-0.08884191,0.8632275,-0.7171717,4442,-0.50725913,2.739083,88840,16417.403599500656,0.9323618,3.081019e-11,1.1685138,9.520704e-05
0.14999999,,0.97645056,0.930648,452.6411,0.9323618,-0.6667183,2.9001083,-1.3796674,,0.99079376,0.10187733,-0.08447545,0.8632427,-0.7171717,4443,-0.5071661,2.8854756,88860,16423.575183153152,0.9323618,3.079632e-11,1.1685824,9.5228475e-05
0.14999999,,0.97645056,0.9302574,452.67578,0.9323618,-0.42993486,2.8751664,-1.3798925,,0.99207336,0.10186225,-0.07385791,0.86325777,-0.67676765,4444,-0.5070709,2.8570657,88880,16431.612984657288,0.9323618,3.0782467e-11,1.1686406,0.0003364982
0.14999999,,0.97645056,0.92995435,452.71118,0.9323618,-0.29407972,2.8355923,-1.3801174,,0.9952298,0.10184729,-0.086206876,0.8632727,-0.6363636,4445,-0.506978,1.1246101,88900,16437.51599597931,0.9323618,3.0768617e-11,1.1683068,0.0011058317
0.14999999,,0.97645056,0.92262447,452.7539,0.9323618,-0.6880361,2.7704518,-1.3803421,,1.0035121,0.10183394,-0.3609709,0.8632861,-0.57575756,4446,-0.5069461,0.6544157,88920,16442.608241796494,0.9323618,3.0754777e-11,1.1678872,0.005749317
0.14999999,,0.97645056,0.9310209,452.7876,0.9323618,-0.5962321,2.8862424,-1.3805656,,0.99080545,0.10181868,-0.079063006,0.86330134,-0.6969697,4447,-0.5068491,2.873328,88940,16448.62744498253,0.9323618,3.0740948e-11,1.1679568,0.00018078188
0.14999999,,0.97645056,0.92949265,452.8235,0.9323618,-0.48631012,2.788354,-1.3807905,,1.0006477,0.10180378,-0.045849394,0.86331624,-0.5959596,4448,-0.50674754,2.7843912,88960,16455.38304042816,0.9323618,3.0727126e-11,1.1680162,0.0033812546
0.14999999,,0.97645056,0.92995507,452.8584,0.9323618,-0.5000765,2.7453446,-1.3810145,,1.0100884,0.10178882,-0.04109454,0.8633312,-0.53535354,4449,-0.5066427,2.6269562,88980,16460.980006456375,0.9323618,3.0713314e-11,1.1679983,0.015766663
0.14999999,,0.97645056,0.9300368,452.89355,0.9323618,-0.35155976,2.7478142,-1.3812357,,1.012766,0.1017738,-0.035615817,0.8633462,-0.5151515,4450,-0.50653464,2.7421637,89000,16466.491883039474,0.9323618,3.069951e-11,1.1680446,0.025405973
0.14999999,,0.97645056,0.92471004,452.93384,0.9323618,-0.23442833,2.8006961,-1.3814547,,1.0155073,0.10176003,-0.21748279,0.86336,-0.47474748,4451,-0.506467,2.3594706,89020,16473.391204595566,0.9323618,3.0685718e-11,1.167961,0.062459406
0.14999999,,0.97645056,0.91141015,452.9878,0.9323618,-0.009621657,8.040404,-1.3816653,,0.9907367,0.1017493,-0.54073095,0.8633707,-0.11111111,4452,-0.50647116,3.2575521,89040,16479.4606320858,0.9323618,3.0671937e-11,1.1679289,7.81324
0.14999999,,0.97645056,0.6926732,453.25977,0.9323618,0.13253365,15.8973875,-1.3801365,,1.0325488,0.10178757,-1.3244426,0.86333245,0.09090909,4453,-0.506657,7.98877,89060,16486.82784986496,0.9323618,3.065816e-11,1.1679415,9.003022
0.14999999,,0.97645056,0.48750517,453.7378,0.9323618,-0.27637297,2.8580256,-1.3783412,,1.0150185,0.10187197,-1.808094,0.86324805,-0.45454547,4454,-0.50694215,0.007651309,89080,16493.78342294693,0.9323618,3.0644397e-11,1.167554,0.094997585
0.14999999,,0.97645056,0.92125887,453.78174,0.9323618,0.0035946742,8.0189295,-1.3785444,,0.9914911,0.101858914,-0.41146222,0.8632611,-0.11111111,4455,-0.5069175,2.1874175,89100,16501.06720638275,0.9323618,3.0630637e-11,1.1677827,7.7888937
0.14999999,,0.97645056,0.60640305,454.14014,0.9323618,-0.11095505,8.609442,-1.377022,,0.9986,0.10191655,-1.3689263,0.86320347,-0.09090909,4456,-0.50711286,8.573209,89120,16508.10146164894,0.9323618,3.0616894e-11,1.1674832,8.560235
0.14999999,,0.97645056,0.8754178,454.22998,0.9323618,-0.046693698,4.856019,-1.3753272,,0.97540694,0.10191381,-0.95770645,0.8632062,-0.25252524,4457,-0.5072144,4.4393477,89140,16514.80788207054,0.9323618,3.0603155e-11,1.167607,2.3867629
0.14999999,,0.97645056,0.8157672,454.37915,0.9323618,0.120493144,8.591526,-1.3750162,,1.0000116,0.10192448,-1.1860458,0.86319554,-0.09090909,4458,-0.5073723,8.337662,89160,16522.499222040176,0.9323618,3.0589427e-11,1.1681559,8.543084
0.14999999,,0.97645056,0.48706898,454.85742,0.9323618,0.14979932,16.76429,-1.373326,,1.0351254,0.10200882,-1.7677151,0.8631112,0.11111111,4459,-0.5076551,15.548134,89180,16529.935586690903,0.9323618,3.0575712e-11,1.1680536,8.209679
0.14999999,,0.97645056,0.4819496,455.34033,0.9323618,-0.1621832,13.926425,-1.3717108,,1.0372527,0.10209429,-1.8550569,0.8630257,0.05050505,4460,-0.5079496,13.655491,89200,16538.152452230453,0.9323618,3.0562e-11,1.1671875,10.030101
0.14999999,,0.97645056,0.9070058,455.39868,0.9323618,-0.32196152,5.1923594,-1.3696885,,0.9736722,0.10208446,-0.7772906,0.86303556,-0.23232323,4461,-0.50800174,5.186956,89220,16543.387876987457,0.9323618,3.05483e-11,1.1672843,2.9660225
0.14999999,,0.97645056,0.9251564,455.43896,0.9323618,-0.49352932,4.236077,-1.369248,,0.9825219,0.10207057,-0.28616658,0.86304945,-0.2929293,4462,-0.507958,3.4750805,89240,16550.42588853836,0.9323618,3.053461e-11,1.1671731,1.4384954
0.14999999,,0.97645056,0.93073237,455.4729,0.9323618,-0.4105627,2.802003,-1.3691498,,1.0149596,0.10205531,-0.038230818,0.8630647,-0.47474748,4463,-0.5078567,2.7416863,89260,16558.503707170486,0.9323618,3.0520923e-11,1.1672549,0.061695553
0.14999999,,0.97645056,0.9263857,455.51172,0.9323618,-0.5284092,2.8573408,-1.36936,,1.0149742,0.102041125,-0.10997295,0.8630789,-0.45454547,4464,-0.50776416,2.8438702,89280,16564.139392614365,0.9323618,3.0507253e-11,1.167295,0.09414822
0.14999999,,0.97645056,0.9280964,455.54858,0.9323618,-0.5439866,2.7997308,-1.3695629,,1.0151631,0.10202658,-0.031343147,0.86309344,-0.47474748,4465,-0.50765437,2.5741875,89300,16569.980137348175,0.9323618,3.049359e-11,1.1672671,0.06172105
0.14999999,,0.97645056,0.9299142,455.58398,0.9323618,-0.670212,2.7635157,-1.369773,,1.0143119,0.10201162,-0.031864945,0.8631084,-0.4949495,4466,-0.5075443,2.6028576,89320,16575.850626945496,0.9323618,3.0479938e-11,1.1672618,0.039735563
0.14999999,,0.97645056,0.93016005,455.61865,0.9323618,-0.6835286,2.834347,-1.369988,,0.99487865,0.1019966,-0.07468436,0.8631234,-0.6363636,4467,-0.50744426,2.7938082,89340,16581.361635923386,0.9323618,3.046629e-11,1.1672903,0.0010946868
0.14999999,,0.97645056,0.92922103,455.6548,0.9323618,-0.47785836,2.8893886,-1.3702116,,0.990591,0.10198182,-0.07855094,0.8631382,-0.6969697,4468,-0.50734943,2.865428,89360,16586.831012010574,0.9323618,3.0452654e-11,1.1673727,0.0001789197
0.14999999,,0.97645056,0.9294072,455.69067,0.9323618,-0.39561242,2.7497969,-1.3704354,,1.0070697,0.10196698,-0.043537945,0.86315304,-0.5555556,4469,-0.50724775,2.4292123,89380,16592.355844020844,0.9323618,3.0439026e-11,1.1672807,0.00950972
0.14999999,,0.97645056,0.9254134,455.72998,0.9323618,-0.41990268,2.796629,-1.370657,,1.0154462,0.10195303,-0.13151407,0.863167,-0.47474748,4470,-0.5071622,2.6393485,89400,16597.894106388092,0.9323618,3.042541e-11,1.1672539,0.061788615
0.14999999,,0.97645056,0.92780465,455.76758,0.9323618,-0.46384823,2.7955055,-1.3708669,,1.015571,0.101938605,-0.09569485,0.8631814,-0.47474748,4471,-0.50706667,2.7374668,89420,16603.47372150421,0.9323618,3.04118e-11,1.1672814,0.06180158
0.14999999,,0.97645056,0.92730653,455.80518,0.9323618,-0.44601548,2.7943838,-1.3710767,,1.0157084,0.10192424,-0.05122655,0.8631958,-0.47474748,4472,-0.5069612,2.792028,89440,16609.001982450485,0.9323618,3.03982e-11,1.1673201,0.061814547
0.14999999,,0.97645056,0.9305851,455.8401,0.9323618,-0.5797386,2.793263,-1.3712864,,1.0158448,0.10190922,-0.06563441,0.8632108,-0.47474748,4473,-0.5068592,2.788408,89460,16614.62715935707,0.9323618,3.0384608e-11,1.1673601,0.061827518
0.14999999,,0.97645056,0.9297861,455.875,0.9323618,-0.6466385,2.7567549,-1.3714961,,1.0149242,0.10189432,-0.037729558,0.8632257,-0.4949495,4474,-0.5067507,2.3540828,89480,16620.309898376465,0.9323618,3.037103e-11,1.1672721,0.039804097
0.14999999,,0.97645056,0.9308251,455.90967,0.9323618,-0.66703975,2.7359867,-1.3717108,,1.0104479,0.10187924,-0.06426622,0.8632408,-0.53535354,4475,-0.5066486,2.1538136,89500,16625.747319698334,0.9323618,3.0357456e-11,1.1671245,0.015620656
0.14999999,,0.97645056,0.9315224,455.94336,0.9323618,-0.6742177,2.8288407,-1.3719307,,0.9953201,0.10186398,-0.07197085,0.86325604,-0.6363636,4476,-0.50654936,2.79894,89520,16632.576045274734,0.9323618,3.0343894e-11,1.1671767,0.0010968155
0.14999999,,0.97645056,0.93034333,455.97803,0.9323618,-0.621214,2.850277,-1.3721539,,0.9933862,0.10184902,-0.07412589,0.863271,-0.65656567,4477,-0.5064537,2.8444881,89540,16638.84951734543,0.9323618,3.033034e-11,1.1672493,0.00061075157
0.14999999,,0.97645056,0.93001354,456.01318,0.9323618,-0.51134586,2.8265333,-1.372377,,0.99568725,0.10183406,-0.052492496,0.86328596,-0.6363636,4478,-0.5063538,2.7886949,89560,16644.79463982582,0.9323618,3.0316794e-11,1.1673038,0.0010973051
0.14999999,,0.97645056,0.9275024,456.05078,0.9323618,-0.53478324,2.7570026,-1.3726001,,1.0046061,0.10181981,-0.028599314,0.8633002,-0.57575756,4479,-0.506248,2.4957361,89580,16650.96112394333,0.9323618,3.030326e-11,1.1672536,0.005704978
0.14999999,,0.97645056,0.92889243,456.0869,0.9323618,-0.3023797,2.7399347,-1.372822,,1.0079889,0.10180509,-0.026751673,0.8633149,-0.5555556,4480,-0.5061401,2.7056563,89600,16657.2182598114,0.9323618,3.0289736e-11,1.1672919,0.009532443
0.14999999,,0.97645056,0.9219668,456.12988,0.9323618,-0.46860704,2.751923,-1.3730431,,1.0150905,0.10179204,-0.33552086,0.863328,-0.4949495,4481,-0.5061002,1.6317168,89620,16663.370580673218,0.9323618,3.0276216e-11,1.1670202,0.039865717
0.14999999,,0.97645056,0.930396,456.1648,0.9323618,-0.5951646,2.7508478,-1.3732573,,1.0152267,0.10177708,-0.045205653,0.86334294,-0.4949495,4482,-0.5059941,2.7400236,89640,16670.866857767105,0.9323618,3.0262706e-11,1.16706,0.039874252
0.14999999,,0.97645056,0.930433,456.19922,0.9323618,-0.32290307,2.728838,-1.3734715,,1.0109875,0.101762116,-0.040202677,0.8633579,-0.53535354,4483,-0.50588685,2.5571344,89660,16676.008573293686,0.9323618,3.0249206e-11,1.1670297,0.015648188
0.14999999,,0.97645056,0.92669564,456.23804,0.9323618,-0.4755521,2.7851496,-1.3736911,,1.0160551,0.10174799,-0.28134578,0.863372,-0.47474748,4484,-0.50583446,2.1109867,89680,16680.55560541153,0.9323618,3.0235724e-11,1.1668707,0.061976373
0.14999999,,0.97645056,0.9291643,456.27417,0.9323618,-0.320701,2.784041,-1.3739003,,1.0161877,0.10173333,-0.0397381,0.8633867,-0.47474748,4485,-0.5057269,2.7673917,89700,16685.71672487259,0.9323618,3.0222238e-11,1.1669068,0.06198935
0.14999999,,0.97645056,0.92491126,456.31396,0.9323618,-0.36094326,2.841,-1.3741094,,1.015968,0.10171956,-0.28643972,0.86340046,-0.45454547,4486,-0.50567436,2.3786302,89720,16693.088844060898,0.9323618,3.0208763e-11,1.16682,0.094596416
0.14999999,,0.97645056,0.9292165,456.3501,0.9323618,-0.25369012,2.9222534,-1.3743112,,1.014707,0.101704895,-0.19236898,0.8634151,-0.43434343,4487,-0.50560117,2.8600135,89740,16701.212629556656,0.9323618,3.01953e-11,1.1668342,0.14175947
0.14999999,,0.97645056,0.91656905,456.39844,0.9323618,0.6759559,47.07512,-1.3745024,,0.97050077,0.101693094,-0.47670293,0.8634269,0.7979798,4488,-0.5055914,9.0732456e-11,89760,16706.838847637177,0.9323618,3.0181847e-11,1.1668236,9.249981e-06
0.14999999,,0.97645056,0.27451882,457.08936,0.9323618,0.44812688,33.825436,-1.3747252,,1.009529,0.10182428,-2.6879916,0.86329573,0.53535354,4489,-0.50608486,25.200441,89780,16713.71275639534,0.9323618,3.0168406e-11,1.1668887,0.020702615
0.14999999,,0.97645056,0.3944887,457.65967,0.9323618,-0.3535855,3.9729471,-1.3749434,,0.9879352,0.10192871,-2.4305644,0.8631913,-0.3131313,4490,-0.50651187,7.7182085e-05,89800,16719.664286613464,0.9323618,3.0154965e-11,1.166771,1.0963153
0.14999999,,0.97645056,0.9265908,457.69824,0.9323618,-0.30296648,3.0294714,-1.3749219,,1.0123578,0.101914525,-0.20766845,0.8632055,-0.41414142,4491,-0.50644803,3.0172944,89820,16727.029683351517,0.9323618,3.014154e-11,1.1668442,0.20870323
0.14999999,,0.97645056,0.92480373,457.73877,0.9323618,-0.47892618,3.7282252,-1.3750981,,0.99385124,0.101900816,-0.33203018,0.8632192,-0.33333334,4492,-0.50640655,3.631768,89840,16733.43651008606,0.9323618,3.012812e-11,1.1669445,0.8159777
0.14999999,,0.97645056,0.92964303,457.77393,0.9323618,-0.4224398,3.0267065,-1.375139,,1.0125238,0.101886034,-0.036537405,0.863234,-0.41414142,4493,-0.5063035,2.5129333,89860,16740.027998924255,0.9323618,3.011471e-11,1.166834,0.20874855
0.14999999,,0.97645056,0.9251337,457.8142,0.9323618,-0.54077953,2.9175751,-1.3753151,,1.0151334,0.101872265,-0.0867156,0.86324775,-0.43434343,4494,-0.5062074,2.8914216,89880,16746.303821086884,0.9323618,3.010131e-11,1.1668591,0.14190185
0.14999999,,0.97645056,0.9274853,457.85156,0.9323618,-0.56225395,2.916331,-1.375506,,1.0151006,0.10185802,-0.02426631,0.863262,-0.43434343,4495,-0.5060967,2.1184826,89900,16754.475492477417,0.9323618,3.008792e-11,1.1667383,0.14192896
0.14999999,,0.97645056,0.9294347,457.88745,0.9323618,-0.5208208,2.7765715,-1.3756969,,1.0165564,0.1018433,-0.028084502,0.8632767,-0.47474748,4496,-0.505987,2.3073552,89920,16762.02021574974,0.9323618,3.0074533e-11,1.1666311,0.062100813
0.14999999,,0.97645056,0.93063337,457.92163,0.9323618,-0.38238165,2.7754748,-1.3759055,,1.0166517,0.10182828,-0.023142893,0.86329174,-0.47474748,4497,-0.5058761,2.596468,89940,16769.958650827408,0.9323618,3.006116e-11,1.1666343,0.06211377
0.14999999,,0.97645056,0.92291737,457.9641,0.9323618,-0.18517056,2.8313808,-1.376114,,1.016582,0.101815045,-0.14712054,0.863305,-0.45454547,4498,-0.50579256,2.7444406,89960,16775.558648347855,0.9323618,3.0047798e-11,1.1666299,0.094786234
0.14999999,,0.97645056,0.90616715,458.02344,0.9323618,-0.40356672,2.91181,-1.3763152,,1.0150136,0.10180557,-0.69914764,0.86331445,-0.43434343,4499,-0.5058319,1.3466439,89980,16781.144322395325,0.9323618,3.003444e-11,1.166304,0.14204384
0.14999999,,0.97645056,0.92870146,458.05957,0.9323618,-0.43947646,2.9105732,-1.376506,,1.0151573,0.101791024,-0.11077135,0.863329,-0.43434343,4500,-0.5057409,2.9092746,90000,16788.936260461807,0.9323618,3.0021093e-11,1.1663483,0.14207093
0.14999999,,0.97645056,0.92724764,458.09766,0.9323618,-0.5878452,2.9093385,-1.3766966,,1.0152845,0.10177684,-0.06417849,0.8633432,-0.43434343,4501,-0.5056394,2.8342419,90020,16794.59274339676,0.9323618,3.0007753e-11,1.1663766,0.14209802
0.14999999,,0.97645056,0.93147135,458.13086,0.9323618,-0.8477365,4.672407,-1.3768871,,1.0030595,0.10176164,-0.035374023,0.8633584,-1.0,4502,-0.5055316,0.06320518,90040,16800.26856660843,0.9323618,2.9994424e-11,1.1662333,1.8132013e-09
0.14999999,,0.97645056,0.9285055,458.16748,0.9323618,-0.69311047,2.7706332,-1.3771092,,1.016659,0.101747155,-0.09269344,0.86337286,-0.47474748,4503,-0.50543916,0.13256283,90060,16809.13819003105,0.9323618,2.9981104e-11,1.1662291,0.06218857
0.14999999,,0.97645056,0.929164,458.20312,0.9323618,-0.45016176,2.8883338,-1.3773174,,0.9901639,0.10173255,-0.080332644,0.86338747,-0.6969697,4504,-0.50534123,2.8811316,90080,16814.821446418762,0.9323618,2.9967792e-11,1.1661699,0.00018019561
0.14999999,,0.97645056,0.9302992,458.23828,0.9323618,-0.47971016,2.7696838,-1.3775394,,1.0167605,0.10171771,-0.053350817,0.8634023,-0.47474748,4505,-0.50524306,2.7679305,90100,16821.37616801262,0.9323618,2.995449e-11,1.1662309,0.062215336
0.14999999,,0.97645056,0.92772704,458.2754,0.9323618,-0.73764443,2.7685964,-1.3777475,,1.0168892,0.101703405,-0.032272514,0.8634166,-0.47474748,4506,-0.5051344,2.7453446,90120,16827.467838525772,0.9323618,2.9941195e-11,1.1662644,0.06222829
0.14999999,,0.97645056,0.929015,458.31177,0.9323618,0.45160532,26.750952,-1.3779557,,0.9767252,0.10168886,-0.090243824,0.86343116,0.33333334,4507,-0.50503874,2.4796453e-11,90140,16835.226737737656,0.9323618,2.992791e-11,1.1661377,0.9733508
0.14999999,,0.97645056,0.3930226,458.88428,0.9323618,-0.26639295,2.8878858,-1.3779615,,0.9902128,0.10179329,-2.4334872,0.8633267,-0.6969697,4508,-0.505472,5.621413e-12,90160,16844.023807764053,0.9323618,2.9914633e-11,1.1660818,0.00018031165
0.14999999,,0.97645056,0.9209577,458.92822,0.9323618,-0.24637869,2.8252294,-1.3781834,,1.016526,0.101780534,-0.43506175,0.8633395,-0.45454547,4509,-0.50545853,1.8711364,90180,16849.454216003418,0.9323618,2.990137e-11,1.1659693,0.094982594
0.14999999,,0.97645056,0.9140451,458.9795,0.9323618,-0.18557867,4.5283904,-1.378384,,0.9789994,0.10176927,-0.49714762,0.86335075,-0.27272728,4510,-0.5054531,4.305535,90200,16857.74915289879,0.9323618,2.988811e-11,1.1661444,1.8812445
0.14999999,,0.97645056,0.9097413,459.03442,0.9323618,-0.19777694,4.8485117,-1.3781887,,0.9761002,0.10175896,-0.6977167,0.86336106,-0.25252524,4511,-0.50550044,4.8370337,90220,16864.225780963898,0.9323618,2.987486e-11,1.1662941,2.3936024
0.14999999,,0.97645056,0.912555,459.08716,0.9323618,-0.19321838,4.84438,-1.3778799,,0.976473,0.10174805,-0.6553629,0.86337197,-0.25252524,4512,-0.50553906,4.791943,90240,16871.367708444595,0.9323618,2.986162e-11,1.166438,2.3928633
0.14999999,,0.97645056,0.9154571,459.13672,0.9323618,-0.11346674,4.8402567,-1.3775712,,0.97684836,0.101736546,-0.6699758,0.8633835,-0.25252524,4513,-0.50558066,4.806624,90260,16877.03485393524,0.9323618,2.9848384e-11,1.1665882,2.392125
0.14999999,,0.97645056,0.8901438,459.2119,0.9323618,-0.2677866,5.983548,-1.377263,,0.9760154,0.101730585,-0.9475546,0.86338943,-0.1919192,4514,-0.5056837,5.9832444,90280,16882.64037680626,0.9323618,2.9835162e-11,1.166727,4.4203753
0.14999999,,0.97645056,0.9190841,459.25806,0.9323618,-0.2585165,4.831327,-1.3765056,,0.97731596,0.10171825,-0.42733523,0.8634018,-0.25252524,4515,-0.50567174,4.0565825,90300,16888.22442793846,0.9323618,2.9821947e-11,1.166653,2.3895772
0.14999999,,0.97645056,0.9189163,459.30396,0.9323618,-0.26813915,4.505549,-1.376198,,0.98069483,0.10170597,-0.45491424,0.86341405,-0.27272728,4516,-0.5056656,4.172887,90320,16893.790811777115,0.9323618,2.980874e-11,1.1666921,1.8771368
0.14999999,,0.97645056,0.9187688,459.3506,0.9323618,-0.10329194,4.5020547,-1.3760039,,0.9809447,0.10169369,-0.42491665,0.8634263,-0.27272728,4517,-0.50565207,4.0658803,90340,16899.733788251877,0.9323618,2.9795545e-11,1.1667472,1.8767723
0.14999999,,0.97645056,0.88760155,459.42773,0.9323618,-0.43201095,4.8198495,-1.3758098,,0.9780764,0.101688325,-0.98079693,0.8634317,-0.25252524,4518,-0.5057615,4.3235493,90360,16906.64421057701,0.9323618,2.9782354e-11,1.1667533,2.387915
0.14999999,,0.97645056,0.9270428,459.46606,0.9323618,-0.28060168,4.494815,-1.3755027,,0.9808185,0.10167426,-0.070148915,0.86344576,-0.27272728,4519,-0.50566995,1.6234021,90380,16912.56479525566,0.9323618,2.9769177e-11,1.1662667,1.875832
0.14999999,,0.97645056,0.92206705,459.5088,0.9323618,-0.34487396,4.1985993,-1.375309,,0.985182,0.101661265,-0.3860544,0.86345875,-0.2929293,4520,-0.5056478,3.8995404,90400,16920.463985204697,0.9323618,2.9756007e-11,1.1663175,1.4472406
0.14999999,,0.97645056,0.9245997,459.54956,0.9323618,-0.4279242,3.930313,-1.37521,,0.9901456,0.101647735,-0.21807392,0.8634723,-0.3131313,4521,-0.50558764,3.2344677,90420,16929.136216163635,0.9323618,2.9742844e-11,1.1662445,1.0966077
0.14999999,,0.97645056,0.9286159,459.58643,0.9323618,-0.27921456,3.6893818,-1.3751887,,0.9953312,0.10163337,-0.07423429,0.86348665,-0.33333334,4522,-0.50549453,2.3480475,90440,16937.192873954773,0.9323618,2.9729694e-11,1.1660297,0.8160516
0.14999999,,0.97645056,0.92118967,459.62988,0.9323618,-0.47853398,3.687189,-1.3752294,,0.99557555,0.101620615,-0.38823414,0.8634994,-0.33333334,4523,-0.5054695,3.674181,90460,16942.984596967697,0.9323618,2.9716545e-11,1.1661246,0.81608474
0.14999999,,0.97645056,0.92900497,459.66602,0.9323618,-0.5627431,3.1309388,-1.37527,,1.0099529,0.10160607,-0.032047726,0.86351395,-0.3939394,4524,-0.50536585,2.3424597,90480,16948.972475528717,0.9323618,2.970341e-11,1.1659045,0.30165797
0.14999999,,0.97645056,0.9299137,459.70117,0.9323618,-1.1148645,4.6914024,-1.3754244,,1.0025337,0.10159147,-0.027343193,0.86352855,-1.0,4525,-0.50525814,0.03903792,90500,16955.01314854622,0.9323618,2.9690285e-11,1.1656893,1.8105506e-09
0.14999999,,0.97645056,0.9190939,459.7473,0.9323618,-0.99892324,4.6875787,-1.3756453,,1.002757,0.10157913,-0.73872435,0.8635409,-1.0,4526,-0.50530916,4.1524944,90520,16961.053201436996,0.9323618,2.9677164e-11,1.1657873,1.8109512e-09
0.14999999,,0.97645056,0.9240937,459.7881,0.9323618,-1.0571356,4.6837635,-1.3758662,,1.0028167,0.10156578,-0.24868274,0.86355424,-1.0,4527,-0.5052519,3.4104304,90540,16967.375207424164,0.9323618,2.9664056e-11,1.165739,1.811352e-09
0.14999999,,0.97645056,0.9215959,459.8318,0.9323618,-0.8547516,4.679956,-1.3760871,,1.0029718,0.10155296,-0.4400527,0.86356705,-1.0,4528,-0.5052369,3.8408368,90560,16973.07862186432,0.9323618,2.9650955e-11,1.1657767,1.8117527e-09
0.14999999,,0.97645056,0.9278005,459.8689,0.9323618,-0.48925906,3.0013912,-1.376308,,1.013138,0.10153878,-0.096668534,0.86358124,-0.41414142,4529,-0.50514615,0.039190795,90580,16980.83105278015,0.9323618,2.963786e-11,1.1656346,0.2089927
