ReturnStepMax,IWMax,Regret/t,ReturnAbsMax,ReturnMin,Bound,ReturnMean,ReturnLastEpisode,DenMISELogLast,Iteration,LQGsigma_higher,ReturnMax,TimeElapsed,DenMISEMeanLog,LQGmu1_higher,IWMin,IWMean,Delta,IWFirstEpisode,IWLastEpisode,DenMISELogFirst,TimestepsSoFar,Regret,LQGmu1_actor
0.9995205,5.651434,0.06886983,0.9565261,,1.2621094,0.8962502,0.9562567,-0.32489282,3582,0.14999999,0.9565261,11615.603448867798,-0.6620047,0.05050505,,1.025903,4.738057e-11,5.4767046,3.5780167e-06,-0.7417264,71640,246.69165,0.13191272
0.9995205,6.4337134,0.06886113,0.9565261,,1.2622483,0.8962589,0.92748696,-0.89734524,3583,0.14999999,0.9565261,11621.238049983978,-0.6620633,0.09090909,,1.0275029,4.7354128e-11,5.5624638,6.284992,-0.7404778,71660,246.72925,-0.01210963
0.9995205,4.7410445,0.06884456,0.9565261,,1.2621183,0.89627546,0.9555068,-0.51900744,3584,0.14999999,0.9565261,11625.059670209885,-0.6620159,-0.01010101,,1.0232893,4.7327704e-11,4.6495156,4.468708,-0.7392056,71680,246.73901,0.005693109
0.9995205,4.736102,0.06883323,0.9565261,,1.2621446,0.8962868,0.9370612,-0.5537275,3585,0.14999999,0.9565261,11629.739891052246,-0.66197914,-0.01010101,,1.0235872,4.730131e-11,4.6447873,4.601423,-0.7381881,71700,246.76709,-0.012361715
0.9995205,4.7311735,0.06881672,0.9565261,,1.2621565,0.8963033,0.9552416,-0.5165948,3586,0.14999999,0.9565261,11634.181584596634,-0.66193235,-0.01010101,,1.0238451,4.727493e-11,4.6400714,4.457833,-0.73717225,71720,246.77686,0.2632294
0.9995205,19.780897,0.06887615,0.9565261,,1.2621281,0.8962439,0.68305534,-1.3349826,3587,0.14999999,0.9565261,11640.240977287292,-0.6621133,0.47474748,,1.0062101,4.7248577e-11,0.17421085,3.7394702,-0.73615795,71740,247.05884,0.5415307
0.9995205,6.3201585,0.068979144,0.9565261,,1.2617928,0.8961409,0.52674603,-2.09292,3588,0.14999999,0.9565261,11645.827924728394,-0.6625107,-1.0,,0.9842483,4.722224e-11,3.0659798e-11,2.511623e-22,-0.73638815,71760,247.49707,-0.93443894
0.9995205,6.310805,0.068962455,0.9565261,,1.261435,0.89615756,0.9559841,-0.43014324,3589,0.14999999,0.9565261,11652.660039901733,-0.6624507,-1.0,,0.9841298,4.719593e-11,3.0668395e-11,3.7165954,-0.7366668,71780,247.5061,-1.0826297
0.9995205,6.301483,0.068945825,0.9565261,,1.2615314,0.8961742,0.955978,-0.8624568,3590,0.14999999,0.9565261,11658.135148763657,-0.66251093,-1.0,,0.98448586,4.7169643e-11,3.0676937e-11,5.4135895,-0.7369454,71800,247.51538,-1.2804123
0.9995205,6.2921934,0.06892949,0.9565261,,1.261821,0.8961905,0.95495635,-2.5846002,3591,0.14999999,0.9565261,11662.564871549606,-0.6630506,-1.0,,0.9850455,4.7143376e-11,3.0685482e-11,6.1436834,-0.73722386,71820,247.52588,-1.0277604
0.9995205,6.282938,0.06891292,0.9565261,,1.2617881,0.8962071,0.95558476,-0.63325125,3592,0.14999999,0.9565261,11667.896025896072,-0.6630466,-1.0,,0.9852658,4.7117126e-11,3.0694027e-11,4.924917,-0.73750234,71840,247.5354,-0.68528104
0.9995205,3.6260943,0.068896234,0.9565261,,1.2616023,0.8962238,0.956238,-0.31703,3593,0.14999999,0.9565261,11672.36070394516,-0.66295445,-0.57575756,,0.9990899,4.7090904e-11,0.0003930429,2.7972791,-0.7377807,71860,247.54419,-0.351472
0.9995205,3.6628845,0.068879604,0.9565261,,1.2614074,0.8962404,0.9560107,-0.32228342,3594,0.14999999,0.9565261,11676.802638292313,-0.66285986,-0.41414142,,0.99478257,4.7064703e-11,0.02445079,3.3641927,-0.73805887,71880,247.55322,-0.4103432
0.9995205,3.6601734,0.068863034,0.9565261,,1.2614758,0.896257,0.9560142,-0.31950364,3595,0.14999999,0.9565261,11681.926434278488,-0.6627659,-0.41414142,,0.99508566,4.7038522e-11,0.024457432,3.659639,-0.73833025,71900,247.5625,-0.29833707
0.9995205,3.6675696,0.068846464,0.9565261,,1.261482,0.89627355,0.95566404,-0.32210276,3596,0.14999999,0.9565261,11686.258159160614,-0.6626725,-0.33333334,,0.9956608,4.7012363e-11,0.12483429,3.5717936,-0.73860157,71920,247.57178,-0.4922853
0.9995205,3.6460946,0.068829775,0.9565261,,1.2613716,0.89629024,0.9563155,-0.31267628,3597,0.14999999,0.9565261,11692.93612074852,-0.66257656,-0.45454547,,0.9959623,4.6986227e-11,0.009715527,3.5226262,-0.73884493,71940,247.58057,-0.4819237
0.9995205,3.6381345,0.068813205,0.9565261,,1.2614381,0.8963068,0.95571387,-0.31271565,3598,0.14999999,0.9565261,11698.446630954742,-0.66248053,-0.47474748,,0.99670935,4.6960123e-11,0.0059591695,3.6318884,-0.7391202,71960,247.58984,-0.46455982
0.9995205,3.63547,0.068796694,0.9565261,,1.2615051,0.8963233,0.95579827,-0.3132409,3599,0.14999999,0.9565261,11703.552085638046,-0.66238457,-0.47474748,,0.9970071,4.693403e-11,0.0059608174,3.6295762,-0.7393964,71980,247.59937,-0.33742297
0.9995205,3.6553226,0.06878024,0.9565261,,1.2614509,0.8963398,0.95549154,-0.31926906,3600,0.14999999,0.9565261,11708.123137235641,-0.66229016,-0.37373737,,0.9958375,4.6907957e-11,0.057365585,3.5542545,-0.7396726,72000,247.60889,-0.18125832
0.9995205,4.519874,0.06876367,0.9565261,,1.2613586,0.89635634,0.9563154,-0.33956906,3601,0.14999999,0.9565261,11713.612521409988,-0.6622017,-0.030303031,,1.0217195,4.6881908e-11,4.2523613,2.250971,-0.7399344,72020,247.61792,-0.17657778
0.9995205,3.675088,0.06874782,0.9565261,,1.2616179,0.8963722,0.95321167,-0.34105805,3602,0.14999999,0.9565261,11718.396849155426,-0.6621066,-0.25252524,,0.99951637,4.685588e-11,0.47674358,3.2905715,-0.73903185,72040,247.62964,-0.22891071
0.9995205,3.6829424,0.06873143,0.9565261,,1.2616748,0.8963886,0.95517176,-0.32578883,3603,0.14999999,0.9565261,11724.618898391724,-0.6620134,-0.23232323,,1.0011755,4.6829877e-11,0.63693506,3.6829407,-0.7391771,72060,247.6394,-0.19956431
0.9995205,3.6802025,0.06871492,0.9565261,,1.261717,0.8964051,0.9560928,-0.3317362,3604,0.14999999,0.9565261,11729.929553508759,-0.6619216,-0.23232323,,1.0014448,4.6803894e-11,0.63699925,3.6185377,-0.73927784,72080,247.64844,-0.18326834
0.9995205,3.6935267,0.068698466,0.9565261,,1.261772,0.89642155,0.9558561,-0.3364126,3605,0.14999999,0.9565261,11736.285149097443,-0.661831,-0.21212122,,1.0033581,4.677793e-11,0.8357035,3.654994,-0.7393785,72100,247.65796,-0.27071577
0.9995205,3.6747625,0.068681955,0.9565261,,1.2617612,0.89643806,0.9557755,-0.31881273,3606,0.14999999,0.9565261,11742.587006092072,-0.66173506,-0.23232323,,1.0019364,4.6751988e-11,0.6370924,3.5403974,-0.7394241,72120,247.66724,-0.15901399
0.9995205,3.711718,0.06866568,0.9565261,,1.2617756,0.89645433,0.9553469,-0.34588057,3607,0.14999999,0.9565261,11748.238186359406,-0.66164696,-0.1919192,,1.0056546,4.6726067e-11,1.0767326,3.6693,-0.7395247,72140,247.67725,-0.074506134
0.9995205,3.788709,0.06864971,0.9565261,,1.2616978,0.8964703,0.95400816,-0.41860113,3608,0.14999999,0.9565261,11754.541944980621,-0.66157806,-0.15151516,,1.0100075,4.670017e-11,1.692193,3.5430791,-0.73950344,72160,247.68823,-0.11531897
0.9995205,3.8476284,0.06863445,0.9565261,,1.2617421,0.89648557,0.9516455,-0.37460142,3609,0.14999999,0.9565261,11759.613130569458,-0.6614957,-0.13131313,,1.0125296,4.6674296e-11,2.0640783,3.846248,-0.7393117,72180,247.70166,-0.1470805
0.9995205,3.7828443,0.06861836,0.9565261,,1.2617778,0.89650166,0.9544624,-0.3504064,3610,0.14999999,0.9565261,11766.062397003174,-0.66140616,-0.15151516,,1.010531,4.664844e-11,1.69137,3.774058,-0.73901695,72200,247.71216,-0.33291888
0.9995205,3.6780596,0.06860185,0.9565261,,1.2614095,0.8965182,0.95603716,-0.31527725,3611,0.14999999,0.9565261,11772.962958574295,-0.6613075,-0.21212122,,1.0041823,4.6622605e-11,0.83524144,2.6358092,-0.7388255,72220,247.72119,0.02070491
0.9995205,4.0246234,0.06859034,0.9565261,,1.2611388,0.8965297,0.9381086,-0.5852619,3612,0.14999999,0.9565261,11777.137468576431,-0.66128546,-0.09090909,,1.0169045,4.6596796e-11,2.9081774,3.6204772,-0.73887116,72240,247.74829,-0.27711552
0.9995205,3.6499941,0.06857377,0.9565261,,1.2610445,0.89654624,0.9564769,-0.31508467,3613,0.14999999,0.9565261,11781.934721708298,-0.6611849,-0.25252524,,1.0008852,4.6571004e-11,0.47641537,3.596024,-0.7383431,72260,247.75684,-0.25659046
0.9995205,3.6473196,0.06855732,0.9565261,,1.2611029,0.8965627,0.95594037,-0.3154123,3614,0.14999999,0.9565261,11784.824519634247,-0.6610892,-0.25252524,,1.0011692,4.6545233e-11,0.4764844,3.644527,-0.738488,72280,247.76636,-0.16331716
0.9995205,3.691409,0.06854123,0.9565261,,1.2611023,0.8965788,0.95472,-0.33815598,3615,0.14999999,0.9565261,11788.932446479797,-0.66099936,-0.1919192,,1.0065024,4.651949e-11,1.0757728,3.6625438,-0.73863286,72300,247.77661,-0.24859181
0.9995205,3.6509962,0.0685249,0.9565261,,1.2611446,0.8965951,0.95554,-0.3146824,3616,0.14999999,0.9565261,11794.547714710236,-0.66090196,-0.23232323,,1.0031474,4.649376e-11,0.6365751,3.621841,-0.7386119,72320,247.78613,-0.14129072
0.9995205,3.6861105,0.068508625,0.9565261,,1.2611314,0.8966114,0.95553374,-0.34958944,3617,0.14999999,0.9565261,11798.567105054855,-0.6608151,-0.1919192,,1.006954,4.646805e-11,1.0758582,3.563738,-0.7387124,72340,247.79565,-0.473575
0.9995205,27.954376,0.068492174,0.9565261,,1.2608917,0.89662784,0.9561587,-0.31262487,3618,0.14999999,0.9565261,11802.405305147171,-0.660717,0.65656567,,0.97304446,4.6442374e-11,0.003451275,1.7146369e-12,-0.7386914,72360,247.80469,0.9336268
0.9995205,3.6331458,0.06867772,0.9565261,,1.2604804,0.8964423,0.22534655,-2.7451093,3619,0.14999999,0.9565261,11808.007581472397,-0.6613011,-0.2929293,,0.9988251,4.641671e-11,0.2530054,1.252198e-13,-0.7389668,72380,248.54468,-0.37783223
0.9995205,3.6355135,0.06866127,0.9565261,,1.2604895,0.89645875,0.9557812,-0.31317618,3620,0.14999999,0.9565261,11812.177370071411,-0.66120535,-0.35353535,,0.9967168,4.6391068e-11,0.08539786,3.5903118,-0.7391732,72400,248.55371,-0.22162035
0.9995205,3.6428344,0.06864524,0.9565261,,1.2604797,0.8964748,0.95451844,-0.3161069,3621,0.14999999,0.9565261,11817.965810775757,-0.6611109,-0.23232323,,1.0031718,4.636545e-11,0.6370934,3.6391234,-0.7394258,72420,248.56421,-0.33908695
0.9995205,3.6288486,0.06862879,0.9565261,,1.2605352,0.8964912,0.9560628,-0.31090814,3622,0.14999999,0.9565261,11824.571087360382,-0.6610135,-0.33333334,,0.9977287,4.6339852e-11,0.12494973,3.6268115,-0.739526,72440,248.57349,-0.30869338
0.9995205,3.6242073,0.06861234,0.9565261,,1.2606003,0.8965077,0.95616263,-0.30936366,3623,0.14999999,0.9565261,11829.822678089142,-0.6609172,-0.3131313,,0.9988071,4.6314272e-11,0.17951374,3.6222937,-0.73976755,72460,248.58252,-0.47935662
0.9995205,6.3278418,0.068595946,0.9565261,,1.2604202,0.8965241,0.95582646,-0.31150842,3624,0.14999999,0.9565261,11835.60677409172,-0.660821,-1.0,,0.98396784,4.6288716e-11,3.077058e-11,0.0087905545,-0.739994,72480,248.5918,-1.1899986
0.9995205,6.3185554,0.068579614,0.9565261,,1.2606554,0.8965404,0.9557856,-1.6102557,3625,0.14999999,0.9565261,11840.532274484634,-0.6610876,-1.0,,0.9844674,4.6263184e-11,3.077909e-11,5.966894,-0.7402699,72500,248.60107,-0.95326704
0.9995205,6.3093004,0.06856328,0.9565261,,1.2603774,0.89655674,0.95576394,-0.46093994,3626,0.14999999,0.9565261,11846.006496667862,-0.6610368,-1.0,,0.9844291,4.623767e-11,3.0787546e-11,4.0172143,-0.7405457,72520,248.61035,-0.8288382
0.9995205,3.6336622,0.06854683,0.9565261,,1.2603765,0.8965732,0.95620435,-0.35864362,3627,0.14999999,0.9565261,11853.453075408936,-0.6609577,-0.3939394,,0.9965457,4.6212176e-11,0.03786694,0.05691368,-0.7408215,72540,248.61938,-0.7333087
0.9995205,3.6595538,0.06853038,0.9565261,,1.2600856,0.89658964,0.95621234,-0.33297428,3628,0.14999999,0.9565261,11858.695826768875,-0.66086847,-0.65656567,,0.99788004,4.61867e-11,3.2355514e-05,3.2552795,-0.74108666,72560,248.62817,-0.70180243
0.9995205,3.6684604,0.06851399,0.9565261,,1.2601353,0.896606,0.9558403,-0.32577553,3629,0.14999999,0.9565261,11863.431849241257,-0.6607768,-0.67676765,,0.99751836,4.616125e-11,1.6553578e-05,3.6328933,-0.7413623,72580,248.63745,-0.5829356
0.9995205,3.654222,0.06849766,0.9565261,,1.2600657,0.89662236,0.956233,-0.31117794,3630,0.14999999,0.9565261,11868.379330396652,-0.6606811,-0.65656567,,0.99829733,4.613582e-11,3.2373355e-05,3.218399,-0.74163777,72600,248.64648,-0.43522164
0.9995205,3.632705,0.06848127,0.9565261,,1.2601445,0.89663875,0.9560459,-0.31179166,3631,0.14999999,0.9565261,11872.563845396042,-0.6605856,-0.43434343,,0.9963475,4.6110414e-11,0.015607092,3.6326265,-0.7419132,72620,248.65552,-0.29862282
0.9995205,3.624393,0.068464994,0.9565261,,1.260136,0.896655,0.9558443,-0.30908886,3632,0.14999999,0.9565261,11878.199493169785,-0.66049004,-0.33333334,,0.99806845,4.6085028e-11,0.1252823,3.5271723,-0.7421843,72640,248.6648,-0.6238451
0.9995205,3.6348357,0.06844854,0.9565261,,1.2598915,0.8966715,0.95618755,-0.31298766,3633,0.14999999,0.9565261,11883.928106069565,-0.66039497,-0.61616164,,0.9989497,4.605966e-11,0.000117286494,3.6322682,-0.7424251,72660,248.67358,-0.76608354
0.9995205,3.6615677,0.06843233,0.9565261,,1.2597654,0.8966877,0.95566565,-0.3390976,3634,0.14999999,0.9565261,11888.717999458313,-0.6603069,-0.67676765,,0.99776965,4.6034312e-11,1.6575741e-05,3.1267843,-0.7427003,72680,248.6831,-0.88840866
0.9995205,6.3139715,0.068416,0.9565261,,1.2600387,0.896704,0.9559801,-0.3893905,3635,0.14999999,0.9565261,11893.619496822357,-0.66023296,-1.0,,0.9843041,4.600899e-11,3.086245e-11,2.976794,-0.7429754,72700,248.69214,-1.0507853
0.9995205,6.304756,0.06839979,0.9565261,,1.2600665,0.89672023,0.9558111,-0.72194314,3636,0.14999999,0.9565261,11898.647454977036,-0.6602544,-1.0,,0.98458457,4.5983682e-11,3.0870927e-11,5.169677,-0.7432505,72720,248.70142,-0.9634047
0.9995205,6.2955723,0.068383515,0.9565261,,1.2598298,0.8967365,0.95573986,-0.47680095,3637,0.14999999,0.9565261,11902.308218479156,-0.6602083,-1.0,,0.9845881,4.59584e-11,3.087941e-11,4.158781,-0.74352545,72740,248.71094,-1.2110337
0.9995205,6.286423,0.06836766,0.9565261,,1.2600768,0.89675236,0.9545111,-1.8032496,3638,0.14999999,0.9565261,11905.56665635109,-0.6605268,-1.0,,0.9850991,4.5933136e-11,3.088795e-11,5.9999986,-0.7438004,72760,248.72168,-1.3899708
0.9995205,6.277305,0.068351805,0.9565261,,1.2603865,0.8967682,0.9546634,-4.231906,3639,0.14999999,0.9565261,11910.265560388565,-0.66151255,-1.0,,0.9856751,4.59079e-11,3.0896435e-11,6.237588,-0.74407524,72780,248.73218,-1.0473044
0.9995205,6.268215,0.068335414,0.9565261,,1.2604043,0.8967846,0.9561739,-0.70374846,3640,0.14999999,0.9565261,11915.56515789032,-0.66152817,-1.0,,0.9859423,4.5882676e-11,3.090492e-11,5.1151314,-0.74434996,72800,248.74097,-0.90303624
0.9995205,6.259159,0.0683192,0.9565261,,1.2599229,0.8968008,0.9558766,-0.3974059,3641,0.14999999,0.9565261,11920.698326349258,-0.6614595,-1.0,,0.9856875,4.5857478e-11,3.091341e-11,3.2112317,-0.7446247,72820,248.75024,-1.0930759
0.9995205,6.2501345,0.06830299,0.9565261,,1.2600329,0.896817,0.95570475,-0.91114575,3642,0.14999999,0.9565261,11925.17143201828,-0.66153216,-1.0,,0.98605084,4.58323e-11,3.0921904e-11,5.4565315,-0.7448993,72840,248.75952,-1.1424292
0.9995205,6.2411404,0.068286896,0.9565261,,1.2602129,0.8968331,0.9556526,-1.2165934,3643,0.14999999,0.9565261,11928.400129079819,-0.6616885,-1.0,,0.9864871,4.580714e-11,3.0930397e-11,5.720023,-0.7451738,72860,248.76904,-1.0945312
0.9995205,6.2321773,0.06827074,0.9565261,,1.2603235,0.8968493,0.9556427,-0.91650116,3644,0.14999999,0.9565261,11934.264223337173,-0.66176224,-1.0,,0.98685,4.5782e-11,3.0938894e-11,5.4526496,-0.7454483,72880,248.77881,-1.2395136
0.9995205,6.2232447,0.06825471,0.9565261,,1.2605802,0.8968653,0.9553012,-2.0898664,3645,0.14999999,0.9565261,11939.79644703865,-0.6621577,-1.0,,0.9873659,4.5756884e-11,3.0947335e-11,6.0088315,-0.74572265,72900,248.78857,-1.1502391
0.9995205,6.2143397,0.068238616,0.9565261,,1.260765,0.8968814,0.95565,-1.2694459,3646,0.14999999,0.9565261,11945.873803853989,-0.66232795,-1.0,,0.9878056,4.5731786e-11,3.0955835e-11,5.7318134,-0.74599695,72920,248.7981,-1.0732195
0.9995205,6.205468,0.06822246,0.9565261,,1.260834,0.89689755,0.9558704,-0.8059382,3647,0.14999999,0.9565261,11951.529732704163,-0.6623708,-1.0,,0.988123,4.5706713e-11,3.096434e-11,5.2855887,-0.7462712,72940,248.80737,-0.7983463
0.9995205,6.196627,0.06820619,0.9565261,,1.2599177,0.8969138,0.9560996,-0.34583154,3648,0.14999999,0.9565261,11956.300500631332,-0.6622874,-1.0,,0.98740935,4.5681656e-11,3.0972842e-11,1.522515,-0.7465454,72960,248.81616,-1.1392692
0.9995205,6.1878133,0.06819004,0.9565261,,1.2600894,0.89693,0.95597184,-1.1865764,3649,0.14999999,0.9565261,11961.028015375137,-0.6624347,-1.0,,0.98783284,4.565662e-11,3.0981294e-11,5.6617746,-0.74681944,72980,248.82544,-1.1113398
0.9995205,6.179033,0.068173945,0.9565261,,1.260222,0.8969461,0.9556886,-1.0044717,3650,0.14999999,0.9565261,11965.848985910416,-0.66253185,-1.0,,0.9882155,4.563161e-11,3.0989804e-11,5.5133595,-0.74709344,73000,248.83472,-0.991358
0.9995205,6.1702795,0.06815779,0.9565261,,1.2600828,0.8969622,0.9559061,-0.5209845,3651,0.14999999,0.9565261,11970.657950401306,-0.6624964,-1.0,,0.98831284,4.5606612e-11,3.0998315e-11,4.470527,-0.7473674,73020,248.844,-0.96885186
0.9995205,6.161556,0.06814164,0.9565261,,1.259869,0.8969784,0.95581126,-0.47354802,3652,0.14999999,0.9565261,11975.368244171143,-0.6624479,-1.0,,0.9883317,4.5581643e-11,3.1006774e-11,4.179407,-0.74764127,73040,248.85327,-1.047739
0.9995205,6.1528625,0.06812549,0.9565261,,1.2598836,0.89699453,0.9560142,-0.6908774,3653,0.14999999,0.9565261,11982.541141033173,-0.662459,-1.0,,0.9885888,4.555669e-11,3.1015288e-11,5.045083,-0.747915,73060,248.86255,-0.8693956
0.9995205,14.142662,0.068109274,0.9565261,,1.2598438,0.89701074,0.9561148,-0.3684724,3654,0.14999999,0.9565261,11987.245333194733,-0.6623819,0.33333334,,1.0268034,4.5531755e-11,1.3509586,4.2085937e-14,-0.74818873,73080,248.87134,0.27007866
0.9995205,72.6346,0.06817728,0.9565261,,1.2597976,0.89694273,0.6486187,-1.3718383,3655,0.14999999,0.9565261,11993.812088012695,-0.66256887,1.0,,1.0140388,4.550685e-11,3.820209e-08,7.56303e-05,-0.7480928,73100,249.18799,1.4163352
0.9995205,6.14756,0.0683887,0.9565261,,1.2592754,0.8967313,0.12406187,-7.133707,3656,0.14999999,0.9565261,11999.506534337997,-0.6643367,-1.0,,0.9881859,4.5481955e-11,3.1029252e-11,,-0.7483663,73120,250.02905,-1.0289301
0.9995205,6.138919,0.06837243,0.9565261,,1.2592455,0.8967476,0.9561129,-0.62228066,3657,0.14999999,0.9565261,12002.817245006561,-0.66432846,-1.0,,0.9883956,4.5457086e-11,3.1037777e-11,4.8640103,-0.74863976,73140,250.03784,-0.87439346
0.9995205,3.6636503,0.068356276,0.9565261,,1.2590588,0.89676374,0.9559847,-0.3706233,3658,0.14999999,0.9565261,12008.780321598053,-0.66425157,-0.23232323,,1.0023255,4.5432234e-11,0.64316654,0.0004046855,-0.74891317,73160,250.04712,-0.2958532
0.9995205,3.6426206,0.06834006,0.9565261,,1.2591348,0.89677995,0.95582986,-0.31449148,3659,0.14999999,0.9565261,12014.406172037125,-0.66415524,-0.3131313,,0.9980523,4.5407404e-11,0.18118072,3.6184251,-0.74901074,73180,250.05615,-0.34252688
0.9995205,3.6413243,0.06832385,0.9565261,,1.2591871,0.89679617,0.956039,-0.31439233,3660,0.14999999,0.9565261,12020.841894388199,-0.6640604,-0.33333334,,0.9975721,4.5382597e-11,0.1261687,3.6353142,-0.7492345,73200,250.06543,-0.13800474
0.9995205,3.7006135,0.06830853,0.9565261,,1.2590842,0.8968115,0.9529381,-0.35743424,3661,0.14999999,0.9565261,12025.617945671082,-0.6639773,-0.1919192,,1.006048,4.5357804e-11,1.087498,3.5644896,-0.7494732,73220,250.07764,-0.3111127
0.9995205,3.6356328,0.06829238,0.9565261,,1.2590686,0.89682764,0.9559867,-0.31261995,3662,0.14999999,0.9565261,12030.677255392075,-0.6638798,-0.2929293,,0.9994438,4.5333036e-11,0.25567144,3.609084,-0.7494493,73240,250.08667,-0.292688
0.9995205,3.6330364,0.06827611,0.9565261,,1.2591299,0.8968439,0.95629084,-0.31188858,3663,0.14999999,0.9565261,12036.210216522217,-0.663784,-0.2929293,,0.9997266,4.530829e-11,0.25572342,3.6330364,-0.7496525,73260,250.09546,-0.36083955
0.9995205,3.6324236,0.068259895,0.9565261,,1.2591598,0.8968601,0.9562794,-0.3126902,3664,0.14999999,0.9565261,12040.621757984161,-0.66368836,-0.33333334,,0.99826485,4.528356e-11,0.12624712,3.575334,-0.7498557,73280,250.10425,-0.3531095
0.9995205,3.6324239,0.06824416,0.9565261,,1.2592156,0.89687586,0.954696,-0.31168702,3665,0.14999999,0.9565261,12047.349168539047,-0.66359276,-0.35353535,,0.9978617,4.5258852e-11,0.08633561,3.6322942,-0.7500941,73300,250.11475,-0.3592859
0.9995205,3.6298172,0.06822795,0.9565261,,1.259279,0.8968921,0.9563806,-0.3112095,3666,0.14999999,0.9565261,12052.736588716507,-0.6634972,-0.35353535,,0.9981485,4.5234164e-11,0.08635712,3.6279078,-0.7503434,73320,250.12354,-0.5444113
0.9995205,3.6330407,0.068211734,0.9565261,,1.2588887,0.8969083,0.95630944,-0.31441814,3667,0.14999999,0.9565261,12057.009415864944,-0.66340256,-0.3939394,,0.9969113,4.5209496e-11,0.038238753,2.2021818,-0.7505925,73340,250.13257,-0.45621032
0.9995205,3.635081,0.06819564,0.9565261,,1.2589264,0.8969244,0.9559539,-0.3129072,3668,0.14999999,0.9565261,12062.079507350922,-0.6633079,-0.43434343,,0.9965783,4.518485e-11,0.01574727,3.5983047,-0.7508548,73360,250.1416,-0.4493261
0.9995205,3.632472,0.06817943,0.9565261,,1.2589906,0.8969406,0.9562619,-0.31206548,3669,0.14999999,0.9565261,12068.201677322388,-0.66321343,-0.43434343,,0.99686736,4.5160223e-11,0.01575149,3.6156025,-0.7511231,73380,250.15039,-0.23068723
0.9995205,6.150416,0.068163395,0.9565261,,1.2586263,0.8969566,0.9558529,-0.3144996,3670,0.14999999,0.9565261,12072.773761749268,-0.6631192,-1.0,,0.9879427,4.5135614e-11,3.112326e-11,7.0720057e-06,-0.7513913,73400,250.15967,-0.962877
0.9995205,3.621501,0.0681473,0.9565261,,1.2586102,0.8969727,0.95598334,-0.46259493,3671,0.14999999,0.9565261,12078.180132389069,-0.663068,-0.35353535,,0.9981955,4.5111026e-11,0.086471215,0.0011023912,-0.75166374,73420,250.1687,-0.4056179
0.9995205,3.624011,0.06813127,0.9565261,,1.258668,0.89698875,0.9558878,-0.30979595,3672,0.14999999,0.9565261,12082.070723295212,-0.6629723,-0.3939394,,0.9975124,4.5086462e-11,0.038289268,3.6144748,-0.75191253,73440,250.17798,-0.50879896
0.9995205,3.6282976,0.068115115,0.9565261,,1.258632,0.8970049,0.95636153,-0.3118386,3673,0.14999999,0.9565261,12086.309880495071,-0.66287744,-0.45454547,,0.9969274,4.5061913e-11,0.009845898,3.40284,-0.75217444,73460,250.18677,-0.14037925
0.9995205,11.898173,0.06809932,0.9565261,,1.2585882,0.8970207,0.9550341,-0.35456467,3674,0.14999999,0.9565261,12092.857196569443,-0.66279423,0.27272728,,1.0281326,4.5037387e-11,2.4736066,0.08546636,-0.75244397,73480,250.19678,0.00832051
0.9995205,3.785121,0.06808519,0.9565261,,1.258607,0.8970348,0.9488689,-0.5687399,3675,0.14999999,0.9565261,12097.535969257355,-0.66276145,-0.15151516,,1.0098038,4.501288e-11,1.7135462,2.6623263,-0.75204307,73500,250.21313,-0.22121286
0.9995205,3.6604042,0.06806928,0.9565261,,1.258609,0.89705074,0.9555318,-0.31586373,3676,0.14999999,0.9565261,12102.191736459732,-0.6626644,-0.21212122,,1.0050964,4.4988395e-11,0.84619033,3.640818,-0.751849,73520,250.22266,-0.33849603
0.9995205,3.6110897,0.068053186,0.9565261,,1.2585311,0.89706683,0.9560362,-0.3061526,3677,0.14999999,0.9565261,12107.24881863594,-0.66256607,-0.3131313,,1.0000545,4.496393e-11,0.18170327,3.5609841,-0.7518908,73540,250.23169,-0.38965994
0.9995205,3.617322,0.06803721,0.9565261,,1.2586021,0.8970828,0.95601976,-0.30735022,3678,0.14999999,0.9565261,12110.33972620964,-0.6624697,-0.3939394,,0.9980685,4.4939476e-11,0.038296953,3.615119,-0.7521133,73560,250.24097,-0.2752996
0.9995205,3.6079454,0.068021536,0.9565261,,1.2586246,0.8970985,0.9548725,-0.30590472,3679,0.14999999,0.9565261,12116.058982849121,-0.66237324,-0.2929293,,1.0012689,4.4915054e-11,0.25642052,3.5865092,-0.75237477,73580,250.25122,-0.2710056
0.9995205,3.6098402,0.0680058,0.9565261,,1.2586824,0.8971142,0.9552029,-0.30554703,3680,0.14999999,0.9565261,12123.185772418976,-0.66227615,-0.27272728,,1.0023851,4.4890643e-11,0.35525692,3.6098373,-0.7525768,73600,250.26123,-0.17081167
0.9995205,3.6298926,0.06798977,0.9565261,,1.2586473,0.89713025,0.9559546,-0.33277842,3681,0.14999999,0.9565261,12128.40370631218,-0.662186,-0.23232323,,1.0046167,4.4866257e-11,0.6456403,3.410566,-0.752752,73620,250.27026,-0.34414697
0.9995205,3.600594,0.06797379,0.9565261,,1.2585557,0.8971462,0.9559978,-0.30322716,3682,0.14999999,0.9565261,12134.193817853928,-0.66208714,-0.2929293,,1.0018016,4.4841887e-11,0.25654197,3.3977523,-0.75284827,73640,250.27954,-0.26997995
