IWMax,Regret/t,DenMISELogFirst,TimeElapsed,ReturnMin,IWMean,IWMin,IWLastEpisode,Iteration,ReturnMean,TimestepsSoFar,LQGmu1_actor,LQGsigma_higher,DenMISEMeanLog,Bound,ReturnMax,Delta,ReturnAbsMax,IWFirstEpisode,ReturnStepMax,Regret,LQGmu1_higher,ReturnLastEpisode,DenMISELogLast
26.474972,0.12320447,-1.3382678,4022.873995065689,,1.0678077,,7.16172e-11,1828,0.84191555,36560,0.8791321,0.14999999,-0.66018605,1.3282192,0.94079506,1.8192782e-10,0.94079506,0.00019500447,0.98451215,225.21777,0.7979798,0.92882955,-0.31948113
3.6702747,0.12359029,-1.3388146,4026.693103790283,,1.0170959,,4.467588e-12,1829,0.8415297,36580,0.16113448,0.14999999,-0.6610877,1.3281512,0.94079506,1.8172894e-10,0.94079506,0.47106504,0.98451215,226.04663,-0.27272728,0.13621934,-2.371652
12.411732,0.123774946,-1.3391037,4032.0157396793365,,0.98571754,,11.9652,1830,0.8413451,36600,-0.044595122,0.14999999,-0.6615403,1.3278117,0.94079506,1.8153039e-10,0.94079506,9.543566,0.98451215,226.50818,0.15151516,0.5036386,-1.5058773
4.1948085,0.12375975,-1.3344485,4034.7662739753723,,1.0126683,,3.3842387,1831,0.8413603,36620,-0.39367333,0.14999999,-0.66166025,1.3272008,0.94079506,1.8133214e-10,0.94079506,1.1763109,0.98451215,226.60413,-0.21212122,0.86913645,-0.8646141
3.656738,0.12370759,-1.3343523,4037.528094291687,,0.95885366,,0.08652092,1832,0.8414124,36640,-1.0311801,0.14999999,-0.6614054,1.3272141,0.94079506,1.8113425e-10,0.94079506,1.7393259e-07,0.98451215,226.63232,-0.7979798,0.9368808,-0.2069763
4.376836,0.12365693,-1.334898,4043.115573167801,,1.0288408,,3.776557,1833,0.8414631,36660,-0.97445446,0.14999999,-0.6612702,1.3276579,0.94079506,1.8093665e-10,0.94079506,2.235047e-11,0.98451215,226.66309,-1.0,0.9343057,-0.37223572
4.368791,0.12360591,-1.3354434,4048.741588830948,,1.028854,,3.4157114,1834,0.8415141,36680,-1.0056144,0.14999999,-0.6610387,1.3272771,0.94079506,1.807394e-10,0.94079506,2.2362667e-11,0.98451215,226.69324,-1.0,0.9351225,-0.26470596
4.3607845,0.123554885,-1.3359885,4053.689912557602,,1.0289829,,3.62298,1835,0.84156513,36700,-0.9807554,0.14999999,-0.6608319,1.3270051,0.94079506,1.8054246e-10,0.94079506,2.237487e-11,0.98451215,226.72327,-1.0,0.9350096,-0.3098159
3.3320315,0.12350392,-1.3365333,4057.8058972358704,,1.0162803,,0.0005559432,1836,0.8416161,36720,-0.32809317,0.14999999,-0.66060317,1.3266714,0.94079506,1.8034585e-10,0.94079506,0.10699275,0.98451215,226.75317,-0.35353535,0.93524027,-0.26930743
4.3551884,0.12345272,-1.3370196,4062.2165915966034,,1.0290089,,0.0001480686,1837,0.8416673,36740,-1.1983123,0.14999999,-0.66036355,1.3266478,0.94079506,1.8014955e-10,0.94079506,2.2397926e-11,0.98451215,226.7826,-1.0,0.9356758,-0.23640232
4.347252,0.1234051,-1.3375638,4065.1690616607666,,1.0294639,,4.215564,1838,0.8417149,36760,-0.71827364,0.14999999,-0.66071504,1.3266702,0.94079506,1.7995358e-10,0.94079506,2.2410147e-11,0.98451215,226.8186,-1.0,0.9291517,-1.3345522
3.331429,0.12335223,-1.3381077,4068.305784225464,,1.0167887,,0.19516246,1839,0.8417678,36780,-0.2501478,0.14999999,-0.66052717,1.326718,0.94079506,1.797579e-10,0.94079506,0.10716132,0.98451215,226.84473,-0.35353535,0.93901443,-0.34420744
3.5465696,0.1233027,-1.338593,4072.681078672409,,1.0178139,,3.5415218,1840,0.8418173,36800,-0.29200438,0.14999999,-0.6603371,1.3266444,0.94079506,1.7956257e-10,0.94079506,0.33428502,0.98451215,226.87695,-0.2929293,0.93277365,-0.32704738
3.5416703,0.12325317,-1.3389547,4076.224162340164,,1.0182428,,3.4795616,1841,0.84186685,36820,-0.32645792,0.14999999,-0.6601149,1.3265738,0.94079506,1.7936755e-10,0.94079506,0.33440596,0.98451215,226.90918,-0.2929293,0.9330167,-0.26874387
3.3707457,0.12320173,-1.3393161,4080.8830807209015,,1.0185672,,3.3605902,1842,0.8419183,36840,-0.29106078,0.14999999,-0.65987456,1.3265084,0.94079506,1.7917286e-10,0.94079506,0.1596111,0.98451215,226.93762,-0.33333334,0.9367002,-0.23498555
3.4381096,0.12315172,-1.3397722,4084.535803794861,,1.019273,,3.4368405,1843,0.8419683,36860,-0.16817412,0.14999999,-0.65965164,1.3264678,0.94079506,1.7897847e-10,0.94079506,0.23328355,0.98451215,226.96863,-0.3131313,0.9341796,-0.2671958
3.7951794,0.12311053,-1.340188,4087.368147611618,,1.017699,,3.710271,1844,0.8420095,36880,-0.3657625,0.14999999,-0.65955,1.326259,0.94079506,1.7878439e-10,0.94079506,0.6526309,0.98451215,227.01575,-0.25252524,0.9179463,-0.491037
3.3581812,0.12305939,-1.3403764,4092.375025033951,,1.0192461,,3.2046163,1845,0.8420606,36900,-0.3925006,0.14999999,-0.6592969,1.3259164,0.94079506,1.7859064e-10,0.94079506,0.15978041,0.98451215,227.04468,-0.33333334,0.93618965,-0.20978096
3.2718503,0.12300825,-1.3408316,4095.204344511032,,1.0173708,,3.2310698,1846,0.84211177,36920,-0.32173008,0.14999999,-0.65903926,1.325766,0.94079506,1.7839723e-10,0.94079506,0.070932224,0.98451215,227.07324,-0.37373737,0.9364864,-0.20245531
3.3500502,0.12295753,-1.3413348,4098.045010566711,,1.0199517,,3.3460095,1847,0.8421625,36940,-0.22266844,0.14999999,-0.65879905,1.3257257,0.94079506,1.782041e-10,0.94079506,0.15993363,0.98451215,227.10254,-0.33333334,0.9359127,-0.23257892
3.5113966,0.122915804,-1.3417895,4100.876760005951,,1.0203707,,3.436058,1848,0.8422042,36960,-0.3274086,0.14999999,-0.65863,1.3255316,0.94079506,1.780113e-10,0.94079506,0.33535528,0.98451215,227.14832,-0.2929293,0.91923386,-0.3658455
3.4123945,0.12286538,-1.342149,4103.713705778122,,1.0209061,,3.318038,1849,0.84225464,36980,-0.31272256,0.14999999,-0.65838516,1.3254225,0.94079506,1.778188e-10,0.94079506,0.23383868,0.98451215,227.1781,-0.3131313,0.93535984,-0.225722
3.337282,0.12281519,-1.3425632,4106.546011924744,,1.0209612,,3.337256,1850,0.8423048,37000,-0.42757934,0.14999999,-0.65814596,1.3253748,0.94079506,1.7762661e-10,0.94079506,0.1601302,0.98451215,227.20813,-0.33333334,0.9351555,-0.23640762
3.253119,0.122765064,-1.3430171,4109.380091428757,,1.0187215,,3.0438433,1851,0.84235495,37020,-0.1429559,0.14999999,-0.6578869,1.3250923,0.94079506,1.7743473e-10,0.94079506,0.071087405,0.98451215,227.23816,-0.37373737,0.93504214,-0.19936068
4.370029,0.12272596,-1.3435187,4112.21360874176,,1.0278634,,3.7651682e-07,1852,0.84239405,37040,-0.9236186,0.14999999,-0.65782005,1.3249007,0.94079506,1.7724318e-10,0.94079506,2.2543991e-11,0.98451215,227.28845,-1.0,0.9147557,-0.55228645
3.6744606,0.12267506,-1.3440585,4115.160665512085,,0.9573011,,2.3849173,1853,0.84244496,37060,-0.7246362,0.14999999,-0.65758085,1.3246948,0.94079506,1.770519e-10,0.94079506,1.7562908e-07,0.98451215,227.3169,-0.7979798,0.9367368,-0.24176341
3.669168,0.122623384,-1.344598,4118.7947454452515,,0.95782024,,3.3446448,1854,0.84249663,37080,-0.91291434,0.14999999,-0.6574375,1.3245519,0.94079506,1.7686098e-10,0.94079506,1.7572373e-07,0.98451215,227.34375,-0.7979798,0.9383142,-0.3487186
3.6215744,0.12257284,-1.3451374,4122.02109336853,,1.0202332,,0.00037525932,1855,0.8425472,37100,-0.33584934,0.14999999,-0.65723616,1.3244348,0.94079506,1.7667036e-10,0.94079506,0.4740529,0.98451215,227.37256,-0.27272728,0.9363258,-0.2414688
4.3690786,0.122523785,-1.3454207,4130.782242298126,,1.0277873,,0.00018277913,1856,0.84259623,37120,-1.1936249,0.14999999,-0.6569881,1.3243427,0.94079506,1.7648004e-10,0.94079506,2.2586903e-11,0.98451215,227.40405,-1.0,0.9334862,-0.2167233
4.361165,0.122476876,-1.3459594,4138.246656417847,,1.0282389,,4.222744,1857,0.84264314,37140,-0.7742593,0.14999999,-0.6573174,1.3243669,0.94079506,1.7629001e-10,0.94079506,2.2599055e-11,0.98451215,227.43958,-1.0,0.9296154,-1.2954278
3.3341875,0.12242538,-1.3464978,4141.008715867996,,1.0210319,,0.049219515,1858,0.84269464,37160,-0.36260343,0.14999999,-0.65712684,1.3242602,0.94079506,1.761003e-10,0.94079506,0.16076149,0.98451215,227.46631,-0.33333334,0.9384031,-0.33070377
3.280871,0.12237555,-1.3469492,4144.8324563503265,,1.0204152,,3.2531447,1859,0.84274447,37180,-0.58970845,0.14999999,-0.65687144,1.3241601,0.94079506,1.7591091e-10,0.94079506,0.10811299,0.98451215,227.4961,-0.35353535,0.93531775,-0.2032681
3.7104683,0.12232363,-1.3474289,4149.520572423935,,0.95525455,,1.6304134,1860,0.8427964,37200,-0.7966428,0.14999999,-0.65666705,1.324689,0.94079506,1.757218e-10,0.94079506,3.9072032e-07,0.98451215,227.52197,-0.7777778,0.93929887,-0.29665396
3.705072,0.12227225,-1.3479664,4152.352625846863,,0.95591855,,3.6195197,1861,0.84284776,37220,-0.79911184,0.14999999,-0.6565083,1.3246744,0.94079506,1.7553299e-10,0.94079506,3.9093015e-07,0.98451215,227.5487,-0.7777778,0.9384285,-0.31606847
3.6578603,0.12222123,-1.3485036,4155.11913394928,,0.96007735,,3.6367087,1862,0.8428988,37240,-0.8875956,0.14999999,-0.65634763,1.3246632,0.94079506,1.753445e-10,0.94079506,1.7641133e-07,0.98451215,227.57593,-0.7979798,0.93779206,-0.31292605
3.6526492,0.12217069,-1.3490405,4158.336145877838,,0.9603267,,2.850925,1863,0.84294933,37260,-0.27957982,0.14999999,-0.65615,1.3242767,0.94079506,1.7515632e-10,0.94079506,1.7650625e-07,0.98451215,227.604,-0.7979798,0.93703705,-0.24792857
3.4039924,0.1221236,-1.3495771,4161.15100812912,,1.0221072,,3.4016402,1864,0.8429964,37280,-0.43174493,0.14999999,-0.65596485,1.3240956,0.94079506,1.7496844e-10,0.94079506,0.23558211,0.98451215,227.63843,-0.3131313,0.930796,-0.2710918
3.2374256,0.1220727,-1.349987,4163.921824455261,,1.0171046,,3.1480293,1865,0.8430473,37300,-0.73146904,0.14999999,-0.6557091,1.3238322,0.94079506,1.7478086e-10,0.94079506,0.046404924,0.98451215,227.66565,-0.3939394,0.9379723,-0.20035651
3.6510754,0.12202144,-1.3504982,4166.700183868408,,0.9606547,,3.3990722,1866,0.8430986,37320,-1.0453663,0.14999999,-0.6555329,1.3239892,0.94079506,1.7459358e-10,0.94079506,1.7676365e-07,0.98451215,227.69202,-0.7979798,0.938662,-0.34362495
4.374215,0.12197274,-1.351034,4169.625810146332,,1.0282685,,3.8376396,1867,0.8431473,37340,-0.86017144,0.14999999,-0.65542394,1.3238115,0.94079506,1.7440659e-10,0.94079506,2.2714048e-11,0.98451215,227.72302,-1.0,0.9341751,-0.41241148
3.6453192,0.121922076,-1.3515695,4172.441534042358,,0.96075255,,3.1749861,1868,0.84319794,37360,-0.83485705,0.14999999,-0.65519905,1.3233752,0.94079506,1.7421989e-10,0.94079506,1.7695305e-07,0.98451215,227.75049,-0.7979798,0.9376209,-0.263073
3.6401668,0.12187141,-1.3521047,4175.324083566666,,0.96130574,,3.417394,1869,0.8432486,37380,-0.8168555,0.14999999,-0.65501994,1.3232838,0.94079506,1.7403352e-10,0.94079506,1.7704775e-07,0.98451215,227.77771,-0.7979798,0.93789023,-0.28091747
3.6350348,0.12182045,-1.3526396,4178.588875770569,,0.96192354,,3.5388508,1870,0.84329957,37400,-0.83041203,0.14999999,-0.6548475,1.3232569,0.94079506,1.7384745e-10,0.94079506,1.771425e-07,0.98451215,227.8042,-0.7979798,0.9385428,-0.2935382
3.6299224,0.121769845,-1.3531742,4181.414979457855,,0.9624899,,3.4437857,1871,0.8433502,37420,-0.95187134,0.14999999,-0.65466875,1.3231833,0.94079506,1.7366164e-10,0.94079506,1.772373e-07,0.98451215,227.8313,-0.7979798,0.9380206,-0.2817644
4.375519,0.121720314,-1.3537085,4186.142860651016,,1.028805,,3.2165742,1872,0.8433997,37440,-0.8758631,0.14999999,-0.6544683,1.3237188,0.94079506,1.7347616e-10,0.94079506,2.2774869e-11,0.98451215,227.86047,-1.0,0.93607914,-0.24161017
21.865726,0.12167007,-1.3542426,4191.347643852234,,1.0322946,,4.224833e-21,1873,0.84344995,37460,0.33849245,0.14999999,-0.65423614,1.3231189,0.94079506,1.7329096e-10,0.94079506,0.04255204,0.98451215,227.88806,0.5959596,0.9375037,-0.24767196
15.084797,0.12187922,-1.3547536,4194.178187847137,,0.9907589,,14.104755,1874,0.8432408,37480,0.41838667,0.14999999,-0.65484977,1.3234934,0.94079506,1.7310609e-10,0.94079506,6.102935,0.98451215,228.40161,0.25252524,0.45150772,-1.8325609
3.628142,0.12210506,-1.3520358,4197.842415571213,,0.9630008,,9.5335984e-14,1875,0.84301496,37500,-0.5708441,0.14999999,-0.65553045,1.3229895,0.94079506,1.729215e-10,0.94079506,1.7703559e-07,0.98451215,228.9469,-0.7979798,0.41976595,-1.9192796
56.41894,0.12205374,-1.352569,4206.371428966522,,0.928004,,5.4148608e-24,1876,0.8430663,37520,0.84437263,0.14999999,-0.65535194,1.3226281,0.94079506,1.7273717e-10,0.94079506,1.5016263e-07,0.98451215,228.9729,1.0,0.9392503,-0.28340048
3.264787,0.12241554,-1.3531018,4211.364566087723,,1.0178493,,1.3183985e-13,1877,0.8427045,37540,-0.2974195,0.14999999,-0.6562908,1.3221596,0.94079506,1.7255318e-10,0.94079506,0.07180792,0.98451215,229.77393,-0.37373737,0.16395524,-2.3377862
3.4129758,0.12236619,-1.3535962,4214.608511686325,,1.0210613,,3.405436,1878,0.8427538,37560,-0.46933824,0.14999999,-0.6560667,1.3221083,0.94079506,1.7236945e-10,0.94079506,0.23653086,0.98451215,229.80371,-0.3131313,0.93543786,-0.25267726
4.3815985,0.12231475,-1.3540026,4222.380505561829,,1.0274348,,0.0063286833,1879,0.84280527,37580,-1.0151106,0.14999999,-0.6558221,1.3220474,0.94079506,1.7218604e-10,0.94079506,2.2781558e-11,0.98451215,229.82947,-1.0,0.93937165,-0.21697621
3.264546,0.122265935,-1.3545346,4227.119774103165,,1.0099812,,0.0020511565,1880,0.8428541,37600,-0.23400928,0.14999999,-0.6556331,1.3219522,0.94079506,1.7200291e-10,0.94079506,0.018552227,0.98451215,229.85999,-0.43434343,0.93464667,-0.32781222
4.376059,0.12222004,-1.3550565,4231.183767795563,,1.0275599,,8.158217e-06,1881,0.8429,37620,-1.0839969,0.14999999,-0.65546256,1.3217931,0.94079506,1.7182007e-10,0.94079506,2.2805601e-11,0.98451215,229.89587,-1.0,0.92911345,-0.34404108
4.3682227,0.12217224,-1.3555881,4236.361332654953,,1.0278862,,3.980598,1882,0.8429478,37640,-1.1827188,0.14999999,-0.6553975,1.3217157,0.94079506,1.7163752e-10,0.94079506,2.281774e-11,0.98451215,229.9281,-1.0,0.9329312,-0.5600391
4.3604226,0.12212676,-1.3561193,4240.609094381332,,1.0283313,,4.2026076,1883,0.84299326,37660,-0.6787323,0.14999999,-0.6556719,1.321741,0.94079506,1.714553e-10,0.94079506,2.2829842e-11,0.98451215,229.96472,-1.0,0.9285765,-1.1994381
3.5110133,0.12207556,-1.3566502,4245.360250711441,,1.0210263,,0.13690569,1884,0.84304446,37680,-0.31356063,0.14999999,-0.65549034,1.3217746,0.94079506,1.7127331e-10,0.94079506,0.3403761,0.98451215,229.99036,-0.2929293,0.939469,-0.34099904
3.3372142,0.122026145,-1.3570002,4248.227320432663,,1.0214593,,3.3372095,1885,0.8430939,37700,-0.22230425,0.14999999,-0.6552565,1.3217323,0.94079506,1.7109164e-10,0.94079506,0.16245878,0.98451215,230.01929,-0.33333334,0.9361592,-0.23564146
3.6269135,0.121979356,-1.3574444,4253.59055352211,,1.0209,,3.623437,1886,0.84314066,37720,-0.13729148,0.14999999,-0.6550919,1.3217,0.94079506,1.7091026e-10,0.94079506,0.47992313,0.98451215,230.05298,-0.27272728,0.93133235,-0.36574113
4.182843,0.12194562,-1.35772,4259.279458999634,,1.0150795,,4.173164,1887,0.8431744,37740,-0.37629414,0.14999999,-0.6550386,1.3216091,0.94079506,1.7072915e-10,0.94079506,1.2040066,0.98451215,230.11145,-0.21212122,0.906705,-0.5749262
3.7002134,0.12189615,-1.357612,4264.034847974777,,0.9622606,,0.7218983,1888,0.84322387,37760,-0.65826505,0.14999999,-0.65478945,1.3211081,0.94079506,1.7054835e-10,0.94079506,6.256926e-05,0.98451215,230.1399,-0.6363636,0.93667424,-0.1989732
3.6949315,0.12184578,-1.3581414,4268.818472862244,,0.96292394,,3.681192,1889,0.84327424,37780,-0.5977344,0.14999999,-0.6546407,1.3211396,0.94079506,1.7036782e-10,0.94079506,6.260239e-05,0.98451215,230.16663,-0.6363636,0.93836033,-0.3357145
3.653401,0.121795654,-1.3586707,4274.2876188755035,,0.96759933,,3.5712724,1890,0.84332436,37800,-0.7063155,0.14999999,-0.65447384,1.3211093,0.94079506,1.7018759e-10,0.94079506,0.00012011792,0.98451215,230.19373,-0.61616164,0.9380119,-0.30228633
3.6845562,0.12174535,-1.3591995,4280.673490047455,,0.9639764,,3.3568106,1891,0.84337467,37820,-0.8285272,0.14999999,-0.65432584,1.3209631,0.94079506,1.7000765e-10,0.94079506,6.2668696e-05,0.98451215,230.22046,-0.6363636,0.9384705,-0.34154907
3.6264005,0.12169546,-1.3597282,4284.12757396698,,0.9627238,,3.455646,1892,0.84342456,37840,-0.77674335,0.14999999,-0.6541485,1.3211849,0.94079506,1.6982797e-10,0.94079506,1.7840266e-07,0.98451215,230.2478,-0.7979798,0.9377015,-0.28256452
3.6213758,0.12164533,-1.3602567,4289.27336192131,,0.9633757,,3.6166062,1893,0.8434747,37860,-0.9654791,0.14999999,-0.6539905,1.321205,0.94079506,1.6964859e-10,0.94079506,1.7849695e-07,0.98451215,230.27454,-0.7979798,0.93834674,-0.31737643
4.375684,0.121596634,-1.3607848,4293.175548553467,,1.0277389,,3.3285854,1894,0.8435234,37880,-1.0448742,0.14999999,-0.6537973,1.3207705,0.94079506,1.694695e-10,0.94079506,2.29366e-11,0.98451215,230.30396,-1.0,0.9356778,-0.25084805
18.469196,0.12154907,-1.3613126,4298.11038517952,,0.97724956,,1.1414232e-20,1895,0.84357095,37900,0.16855374,0.14999999,-0.65365297,1.3206698,0.94079506,1.6929068e-10,0.94079506,1.140787,0.98451215,230.33557,0.41414142,0.93359596,-0.407433
9.9036455,0.121730566,-1.3612384,4303.249754905701,,0.9719784,,9.132851,1896,0.84338945,37920,-0.050313197,0.14999999,-0.6541357,1.3218522,0.94079506,1.6911214e-10,0.94079506,9.848122,0.98451215,230.80115,0.05050505,0.49958676,-1.543374
7.1807323,0.1217162,-1.3565849,4310.651342630386,,0.98203516,,6.27179,1897,0.8434038,37940,-0.17018092,0.14999999,-0.6542586,1.3208675,0.94079506,1.689339e-10,0.94079506,6.286709,0.98451215,230.89563,-0.05050505,0.8706514,-0.8578812
3.9674673,0.12167549,-1.3538034,4314.268692731857,,1.0180067,,3.9652815,1898,0.8434445,37960,-0.16316697,0.14999999,-0.65417963,1.3213823,0.94079506,1.6875593e-10,0.94079506,0.89886194,0.98451215,230.94019,-0.23232323,0.92057633,-0.48521024
4.1789713,0.121635735,-1.3538567,4317.612020492554,,1.0160834,,4.1655955,1899,0.8434843,37980,-0.28394774,0.14999999,-0.65409017,1.3213996,0.94079506,1.6857826e-10,0.94079506,1.199364,0.98451215,230.98633,-0.21212122,0.91901875,-0.50193375
3.7712388,0.121587574,-1.3537517,4325.046842098236,,1.0205965,,3.3926275,1900,0.84353244,38000,-0.38918364,0.14999999,-0.6538773,1.3210349,0.94079506,1.6840085e-10,0.94079506,0.66154325,0.98451215,231.01636,-0.25252524,0.9349972,-0.2653649
4.3817325,0.12153804,-1.3539298,4329.8262577056885,,1.027975,,0.0008137124,1901,0.843582,38020,-0.95836985,0.14999999,-0.6536275,1.3206651,0.94079506,1.6822371e-10,0.94079506,2.2779908e-11,0.98451215,231.04382,-1.0,0.93766093,-0.19895154
3.4948492,0.121489644,-1.3544557,4332.792975187302,,1.0223833,,0.00018114412,1902,0.8436304,38040,-0.74437463,0.14999999,-0.65339863,1.3203895,0.94079506,1.6804687e-10,0.94079506,0.33962995,0.98451215,231.07336,-0.2929293,0.93566155,-0.24585052
3.6285686,0.1214394,-1.3548027,4337.159806251526,,0.9646082,,3.487528,1903,0.8436806,38060,-0.63410044,0.14999999,-0.6532198,1.3216625,0.94079506,1.678703e-10,0.94079506,1.7752623e-07,0.98451215,231.09924,-0.7979798,0.93919253,-0.33486757
3.6235662,0.12138933,-1.3553281,4341.610347270966,,0.9644154,,2.0237951,1904,0.8437307,38080,-0.9100029,0.14999999,-0.6530654,1.3208965,0.94079506,1.6769403e-10,0.94079506,1.7761937e-07,0.98451215,231.12524,-0.7979798,0.93899095,-0.32360283
4.3807755,0.12134045,-1.3558532,4345.549200057983,,1.0282269,,2.8062916,1905,0.84377956,38100,-1.3109174,0.14999999,-0.65286434,1.320432,0.94079506,1.6751801e-10,0.94079506,2.282379e-11,0.98451215,231.15356,-1.0,0.936796,-0.23367094
4.37302,0.12129867,-1.356378,4348.348306179047,,1.0287306,,4.3278317,1906,0.84382135,38120,-0.7871542,0.14999999,-0.65388966,1.3205056,0.94079506,1.6734227e-10,0.94079506,2.2835765e-11,0.98451215,231.19531,-1.0,0.9234683,-2.6350992
3.714566,0.12124914,-1.3569025,4353.687908172607,,0.9616291,,2.4820676,1907,0.8438709,38140,-0.8513207,0.14999999,-0.6536944,1.3205192,0.94079506,1.6716681e-10,0.94079506,3.2017655e-05,0.98451215,231.22217,-0.65656567,0.938179,-0.30987418
3.6145873,0.121200025,-1.3574268,4359.309904575348,,0.96542597,,3.2435677,1908,0.84392,38160,-0.8694217,0.14999999,-0.65350944,1.3208537,0.94079506,1.6699164e-10,0.94079506,1.7799259e-07,0.98451215,231.24963,-0.7979798,0.93771994,-0.26172018
3.6096435,0.12115097,-1.3579507,4365.213922023773,,0.96576995,,3.0437586,1909,0.84396905,38180,-0.5996366,0.14999999,-0.6533154,1.3205961,0.94079506,1.6681674e-10,0.94079506,1.780858e-07,0.98451215,231.2771,-0.7979798,0.9376074,-0.2483328
3.6047187,0.12110132,-1.3584744,4374.53394651413,,0.9653071,,1.5023752,1910,0.8440187,38200,-0.7169836,0.14999999,-0.6531502,1.3195856,0.94079506,1.6664212e-10,0.94079506,1.7817923e-07,0.98451215,231.30359,-0.7979798,0.9388236,-0.30308837
3.676393,0.121052146,-1.3589978,4381.777114868164,,0.96530867,,3.2168133,1911,0.8440679,38220,-0.49552137,0.14999999,-0.65300196,1.3199365,0.94079506,1.6646777e-10,0.94079506,6.265602e-05,0.98451215,231.33069,-0.6363636,0.93788624,-0.33464488
3.334401,0.1210022,-1.3595209,4387.888893127441,,1.0009013,,3.3297553,1912,0.8441178,38240,-0.49616778,0.14999999,-0.6528013,1.3194673,0.94079506,1.6629367e-10,0.94079506,0.006900927,0.98451215,231.3562,-0.47474748,0.93956095,-0.23430751
3.370491,0.12095344,-1.3600402,4391.03866314888,,0.99688375,,3.3589156,1913,0.8441666,38260,-0.5201404,0.14999999,-0.6525817,1.3194783,0.94079506,1.6611987e-10,0.94079506,0.004087808,0.98451215,231.38391,-0.4949495,0.9373282,-0.23346971
3.4108007,0.12090433,-1.3605607,4395.115949630737,,0.9927106,,3.4034271,1914,0.8442157,38280,-0.4533878,0.14999999,-0.6523718,1.319495,0.94079506,1.6594634e-10,0.94079506,0.002377912,0.98451215,231.41089,-0.5151515,0.9381997,-0.24715452
3.288924,0.120854974,-1.3610817,4398.999388933182,,1.0064574,,3.280963,1915,0.84426504,38300,-0.16229787,0.14999999,-0.65214485,1.319477,0.94079506,1.6577306e-10,0.94079506,0.011464395,0.98451215,231.43726,-0.45454547,0.93880934,-0.20998527
3.783053,0.12081474,-1.3615978,4401.8909277915955,,1.0193845,,3.6830466,1916,0.8443053,38320,-0.11838773,0.14999999,-0.6520655,1.3189301,0.94079506,1.6560006e-10,0.94079506,0.66675425,0.98451215,231.48096,-0.25252524,0.92134315,-0.50646955
4.4391336,0.12078303,-1.3617717,4405.396074771881,,1.012417,,4.437206,1917,0.844337,38340,-0.21528219,0.14999999,-0.6520453,1.3189259,0.94079506,1.6542734e-10,0.94079506,1.5839663,0.98451215,231.54114,-0.1919192,0.9049649,-0.63199615
3.956857,0.120740056,-1.3614672,4409.015476942062,,1.0182756,,3.8548775,1918,0.84437996,38360,-0.1811573,0.14999999,-0.65189594,1.3187616,0.94079506,1.6525488e-10,0.94079506,0.90577716,0.98451215,231.57947,-0.23232323,0.92680115,-0.37761104
4.1699085,0.12069917,-1.3615164,4414.41788482666,,1.0163875,,4.09698,1919,0.84442085,38380,-0.0057649314,0.14999999,-0.6517833,1.3187661,0.94079506,1.650827e-10,0.94079506,1.208586,0.98451215,231.6217,-0.21212122,0.9229009,-0.45337453
7.698424,0.120756686,-1.3614078,4423.054592132568,,0.97887427,,7.2188897,1920,0.84436333,38400,0.054952137,0.14999999,-0.6519626,1.3184011,0.94079506,1.649108e-10,0.94079506,7.1590405,0.98451215,231.85278,-0.030303031,0.7339792,-1.0119001
4.3972273,0.12089574,-1.3582066,4426.729487419128,,1.0269283,,1.6341392e-10,1921,0.8442243,38420,-1.20381,0.14999999,-0.6522691,1.3183821,0.94079506,1.6473914e-10,0.94079506,2.287753e-11,0.98451215,232.24072,-1.0,0.5772997,-1.2187318
4.3894677,0.12085128,-1.3587271,4430.4865798950195,,1.0273896,,4.2567596,1922,0.84426874,38440,-1.0391147,0.14999999,-0.6526411,1.3184332,0.94079506,1.6456775e-10,0.94079506,2.2889446e-11,0.98451215,232.27612,-1.0,0.9296235,-1.3934048
4.381745,0.12080455,-1.3592472,4435.3387799263,,1.0276148,,3.8015814,1923,0.84431547,38460,-0.84701586,0.14999999,-0.65249115,1.3182746,0.94079506,1.6439665e-10,0.94079506,2.2901367e-11,0.98451215,232.30713,-1.0,0.9340746,-0.39123482
7.17051,0.12075627,-1.3597671,4439.990793704987,,0.9842612,,2.6091543e-06,1924,0.84436375,38480,-0.05364515,0.14999999,-0.6522751,1.3174212,0.94079506,1.6422581e-10,0.94079506,6.306746,0.98451215,232.33496,-0.05050505,0.93728113,-0.26376796
5.0204897,0.12073928,-1.3570142,4444.258878707886,,1.0069518,,4.972327,1925,0.84438074,38500,0.07609394,0.14999999,-0.65238065,1.3175974,0.94079506,1.6405523e-10,0.94079506,2.563078,0.98451215,232.42322,-0.15151516,0.8770481,-0.8385629
12.6985,0.12088907,-1.356203,4447.154129981995,,0.98315555,,8.472578,1926,0.84423095,38520,0.13751256,0.14999999,-0.65270585,1.3174126,0.94079506,1.6388492e-10,0.94079506,9.708157,0.98451215,232.8324,0.15151516,0.5559092,-1.2850614
4.380878,0.12106633,-1.3516941,4451.662647724152,,1.026935,,3.7281276e-12,1927,0.8440537,38540,-1.1613941,0.14999999,-0.6531349,1.3173001,0.94079506,1.6371486e-10,0.94079506,2.2729043e-11,0.98451215,233.2948,-1.0,0.5027225,-1.4608139
