LQGsigma_higher,TimestepsSoFar,IWMean,DenMISEMeanLog,DenMISELogFirst,ReturnMin,Regret,ReturnStepMax,ReturnMean,LQGmu1_actor,ReturnLastEpisode,Regret/t,Delta,LQGmu1_higher,Bound,IWFirstEpisode,DenMISELogLast,ReturnMax,Iteration,ReturnAbsMax,IWMax,IWMin,TimeElapsed,IWLastEpisode
0.14999999,42760,1.0073789,-0.59571797,-0.22979178,,311.59668,0.966089,0.81937784,-0.84042394,0.9117526,0.14574218,1.3299525e-10,-0.85858583,1.2587402,0.016962273,-0.29723507,0.9215073,2138,0.9215073,3.1000998,,5315.05646777153,2.863194
0.14999999,42780,1.0076658,-0.5954954,-0.23025146,,311.64465,0.966089,0.81942356,-0.9662772,0.9170699,0.14569646,1.3287092e-10,-0.85858583,1.2586888,0.016970072,-0.12701547,0.9215073,2139,0.9215073,3.0970592,,5318.435674905777,2.997764
0.14999999,42800,1.0078664,-0.5953604,-0.23071092,,311.69788,0.966089,0.8194668,-0.9903842,0.91211313,0.14565319,1.3274679e-10,-0.85858583,1.2585526,0.016977875,-0.31371358,0.9215073,2140,0.9215073,3.0940273,,5321.508352518082,2.8127832
0.14999999,42820,0.9718877,-0.5952563,-0.23117018,,311.75232,0.966089,0.81950945,-1.0161113,0.91064364,0.14561057,1.326228e-10,-1.0,1.2588316,0.00050813204,-0.38019866,0.9215073,2141,0.9215073,6.219293,,5324.59037566185,3.8819027
0.14999999,42840,0.9721985,-0.595209,-0.2316369,,311.80798,0.966089,0.8195514,-0.8295093,0.90945286,0.14556861,1.32499e-10,-1.0,1.2586821,0.0005083693,-0.46523255,0.9215073,2142,0.9215073,6.204175,,5328.651303052902,4.2107706
0.14999999,42860,1.0084345,-0.59499955,-0.2321034,,311.8562,0.966089,0.8195968,-0.95329785,0.91682464,0.14552319,1.3237536e-10,-0.85858583,1.2585032,0.01700153,-0.11792824,0.9215073,2143,0.9215073,3.0871425,,5334.935654640198,2.9368045
0.14999999,42880,1.0086672,-0.59484816,-0.23256199,,311.90845,0.966089,0.81964034,-0.8716608,0.91284966,0.14547968,1.322519e-10,-0.85858583,1.2583998,0.01700933,-0.27855554,0.9215073,2144,0.9215073,3.0841403,,5340.091376066208,2.878863
0.14999999,42900,1.0089906,-0.5946361,-0.23302038,,311.95764,0.966089,0.81968516,-0.90504897,0.9159018,0.14543486,1.3212864e-10,-0.85858583,1.2583845,0.017017126,-0.14819884,0.9215073,2145,0.9215073,3.0811467,,5343.469166994095,3.0727756
0.14999999,42920,1.0093075,-0.5944423,-0.23347853,,312.00806,0.966089,0.81972945,-1.1306863,0.91469544,0.14539057,1.3200552e-10,-0.85858583,1.2583623,0.017024927,-0.18783835,0.9215073,2146,0.9215073,3.0781612,,5349.283622264862,3.0588715
0.14999999,42940,0.9734222,-0.5946608,-0.23393647,,312.0669,0.966089,0.81976986,-1.0017457,0.90650594,0.14535016,1.3188257e-10,-1.0,1.2586834,0.0005095395,-1.0722828,0.9215073,2147,0.9215073,6.1962166,,5353.751087427139,5.3171263
0.14999999,42960,0.97364223,-0.5945872,-0.2344019,,312.12158,0.966089,0.81981206,-1.1178857,0.91034985,0.14530796,1.3175981e-10,-1.0,1.2584585,0.0005097767,-0.4093382,0.9215073,2148,0.9215073,6.1812634,,5359.512513160706,4.0046334
0.14999999,42980,0.974421,-0.59477884,-0.2348671,,312.18018,0.966089,0.8198524,-0.94388473,0.90653926,0.1452676,1.316372e-10,-1.0,1.2587346,0.000510014,-0.9794667,0.9215073,2149,0.9215073,6.166395,,5363.723718881607,5.2008657
0.14999999,43000,0.9984658,-0.5946316,-0.23533209,,312.23218,0.966089,0.81989574,0.33913332,0.9129838,0.14522427,1.3151479e-10,0.15151516,1.2581968,0.007813495,-0.252286,0.9215073,2150,0.9215073,13.618423,,5366.816221237183,8.998186e-12
0.14999999,43020,0.9742648,-0.59519297,-0.23579346,,312.77014,0.966089,0.8197132,-0.97567856,0.4272099,0.14540684,1.3139254e-10,-1.0,1.2581819,0.0005104868,-1.7986542,0.9215073,2151,0.9215073,6.1544747,,5370.2336094379425,7.9260526e-17
0.14999999,43040,0.974321,-0.59508085,-0.23625802,,312.8235,0.966089,0.8197559,-1.0507963,0.91172045,0.1453641,1.3127045e-10,-1.0,1.2578144,0.0005107239,-0.32743123,0.9215073,2152,0.9215073,6.139769,,5376.670616388321,3.6417618
0.14999999,43060,0.97480714,-0.59509385,-0.23672235,,312.8806,0.966089,0.8197969,-1.1198362,0.90801686,0.1453231,1.3114852e-10,-1.0,1.257833,0.00051096117,-0.59688365,0.9215073,2153,0.9215073,6.125147,,5382.673603057861,4.5618396
0.14999999,43080,0.9755803,-0.59528697,-0.23718648,,312.93896,0.966089,0.8198373,-1.2872336,0.90676934,0.14528275,1.3102679e-10,-1.0,1.2581105,0.0005111983,-0.9852986,0.9215073,2154,0.9215073,6.110607,,5386.047089099884,5.1776586
0.14999999,43100,0.9767069,-0.59624594,-0.23765038,,312.99768,0.966089,0.8198775,-1.144954,0.906515,0.14524251,1.3090522e-10,-1.0,1.2587091,0.0005114355,-2.6369758,0.9215073,2155,0.9215073,6.0961504,,5390.378852367401,5.9402666
0.14999999,43120,0.97754836,-0.5965197,-0.23811407,,313.05615,0.966089,0.81991774,-0.99850196,0.9066482,0.14520228,1.3078381e-10,-1.0,1.2590511,0.00051167264,-1.1622832,0.9215073,2156,0.9215073,6.0817738,,5393.467171907425,5.3310003
0.14999999,43140,0.97773534,-0.59643376,-0.23857754,,313.11035,0.966089,0.81995994,-0.9816826,0.9108622,0.14516008,1.3066258e-10,-1.0,1.2588091,0.00051190984,-0.38822377,0.9215073,2157,0.9215073,6.067479,,5396.431008577347,3.921034
0.14999999,43160,0.9778205,-0.596324,-0.2390408,,313.16394,0.966089,0.8200023,-1.246472,0.911512,0.1451177,1.3054151e-10,-1.0,1.2584765,0.00051214715,-0.33653307,0.9215073,2158,0.9215073,6.0532656,,5399.583159208298,3.6960268
0.14999999,43180,0.97886956,-0.5970423,-0.23950386,,313.2218,0.966089,0.8200427,-1.0517099,0.9071974,0.14507729,1.304206e-10,-1.0,1.2590122,0.00051238434,-2.1246316,0.9215073,2159,0.9215073,6.03913,,5405.132323741913,5.771012
0.14999999,43200,0.97933686,-0.59704894,-0.23996669,,313.27905,0.966089,0.8200834,-1.1647389,0.9078223,0.14503664,1.3029988e-10,-1.0,1.2590234,0.0005126216,-0.58958644,0.9215073,2160,0.9215073,6.025075,,5409.075832605362,4.519257
0.14999999,43220,0.98021024,-0.59738874,-0.24042931,,313.3369,0.966089,0.82012373,-1.0736921,0.9073214,0.14499629,1.3017931e-10,-1.0,1.2594032,0.0005128588,-1.3103255,0.9215073,2161,0.9215073,6.011097,,5412.050500392914,5.394717
0.14999999,43240,0.98077023,-0.5974429,-0.24089171,,313.39526,0.966089,0.8201639,-1.245805,0.9069433,0.14495611,1.300589e-10,-1.0,1.2594992,0.00051309605,-0.69414467,0.9215073,2162,0.9215073,5.9971952,,5414.687175989151,4.7192407
0.14999999,43260,0.98179287,-0.59815055,-0.24135391,,313.4536,0.966089,0.8202039,-1.0354443,0.90671426,0.14491612,1.2993868e-10,-1.0,1.2600154,0.0005133332,-2.108178,0.9215073,2163,0.9215073,5.9833717,,5417.826912403107,5.7184067
0.14999999,43280,0.98216635,-0.5981196,-0.24181588,,313.50952,0.966089,0.820245,-0.99793494,0.90919846,0.14487499,1.2981861e-10,-1.0,1.2599496,0.00051357044,-0.5125634,0.9215073,2164,0.9215073,5.969626,,5420.727334499359,4.3181505
0.14999999,43300,0.98233527,-0.59802556,-0.24227765,,313.56384,0.966089,0.82028687,-0.92328906,0.9107858,0.14483315,1.2969872e-10,-1.0,1.259702,0.0005138075,-0.37570655,0.9215073,2165,0.9215073,5.955954,,5423.63161444664,3.8720856
0.14999999,43320,0.9820357,-0.59785044,-0.2427392,,313.61523,0.966089,0.82032996,-1.0932527,0.9137079,0.14479005,1.2957899e-10,-1.0,1.259033,0.0005140448,-0.20073774,0.9215073,2166,0.9215073,5.942357,,5426.604339838028,2.8523722
0.14999999,43340,0.9826613,-0.5979493,-0.24320054,,313.67334,0.966089,0.82036996,-1.2060628,0.9069579,0.14475006,1.2945942e-10,-1.0,1.2591951,0.0005142821,-0.79365313,0.9215073,2167,0.9215073,5.928836,,5429.33899974823,4.8481097
0.14999999,43360,0.9835937,-0.5984534,-0.24366166,,313.7318,0.966089,0.8204097,-0.9002989,0.90666306,0.1447103,1.2934002e-10,-1.0,1.2596366,0.0005145193,-1.6726968,0.9215073,2168,0.9215073,5.9153867,,5432.841025829315,5.5139494
0.14999999,43380,0.98314315,-0.5982617,-0.24412256,,313.78223,0.966089,0.8204532,-0.9559809,0.9145744,0.14466679,1.2922079e-10,-1.0,1.2588345,0.0005147563,-0.16568205,0.9215073,2169,0.9215073,5.902012,,5435.798554182053,2.5167482
0.14999999,43400,0.98305774,-0.59811324,-0.24458326,,313.8352,0.966089,0.82049555,-1.1690897,0.91244775,0.14462447,1.2910172e-10,-1.0,1.2583644,0.0005149935,-0.25873932,0.9215073,2170,0.9215073,5.88871,,5439.861435890198,3.299798
0.14999999,43420,0.98390156,-0.5984569,-0.24504375,,313.8933,0.966089,0.82053536,-1.130172,0.9069402,0.14458466,1.2898281e-10,-1.0,1.2587302,0.00051523076,-1.32685,0.9215073,2171,0.9215073,5.8754783,,5444.105070352554,5.3104086
0.14999999,43440,0.98463553,-0.5986599,-0.24550402,,313.95117,0.966089,0.8205753,-1.0220873,0.907306,0.14454472,1.2886407e-10,-1.0,1.2589984,0.0005154679,-1.0224811,0.9215073,2172,0.9215073,5.86232,,5447.232639312744,5.0739136
0.14999999,43460,0.9849273,-0.5985974,-0.2459641,,314.0066,0.966089,0.8206163,-0.99875927,0.9095591,0.14450371,1.2874549e-10,-1.0,1.2588711,0.00051570515,-0.44707623,0.9215073,2173,0.9215073,5.849231,,5449.761944293976,4.114085
0.14999999,43480,0.9850933,-0.5984978,-0.24642394,,314.06104,0.966089,0.82065773,-1.1165327,0.91060466,0.14446229,1.2862707e-10,-1.0,1.2586324,0.0005159422,-0.366437,0.9215073,2174,0.9215073,5.836213,,5453.016860961914,3.836591
0.14999999,43500,0.9857752,-0.5986545,-0.24688357,,314.11914,0.966089,0.8206974,-0.79904544,0.9069691,0.14442259,1.2850884e-10,-1.0,1.2588564,0.0005161795,-0.9238043,0.9215073,2175,0.9215073,5.823265,,5458.087591409683,4.9540772
0.14999999,43520,0.98473066,-0.59843206,-0.247343,,314.1671,0.966089,0.8207417,-0.9470302,0.9171996,0.1443783,1.2839074e-10,-1.0,1.2575216,0.0005164168,-0.09993481,0.9215073,2176,0.9215073,5.810385,,5461.7405478954315,1.1980822
0.14999999,43540,1.1120553,-0.59827167,-0.24780221,,314.21924,0.966089,0.8207841,0.28203452,0.9129108,0.14433593,1.2827281e-10,0.45454547,1.2571646,9.041468e-07,-0.23299117,0.9215073,2177,0.9215073,18.816181,,5466.6271114349365,3.6937083e-19
0.14999999,43560,0.9845905,-0.59875524,-0.24826147,,314.7406,0.966089,0.82061106,-1.0851476,0.4440627,0.14450896,1.2815506e-10,-1.0,1.2570188,0.0005168913,-1.7602584,0.9215073,2178,0.9215073,5.8002386,,5469.7790496349335,2.122288e-15
0.14999999,43580,0.98515886,-0.5988222,-0.24872026,,314.79858,0.966089,0.82065076,-0.91074693,0.9070614,0.14446926,1.2803746e-10,-1.0,1.257144,0.00051712844,-0.72895116,0.9215073,2179,0.9215073,5.7874885,,5474.346967935562,4.6927505
0.14999999,43600,1.0018911,-0.59863365,-0.24917884,,314.8496,0.966089,0.8206936,-0.3503958,0.91416,0.1444264,1.2792002e-10,-0.35353535,1.2567034,3.389357,-0.17227714,0.9215073,2180,0.9215073,3.4892046,,5477.648282766342,0.0031853165
0.14999999,43620,1.0022993,-0.59847933,-0.2480839,,314.90198,0.966089,0.8207358,-0.3280587,0.91264886,0.1443842,1.2780274e-10,-0.35353535,1.2567108,3.3856483,-0.26379952,0.9215073,2181,0.9215073,3.4852269,,5481.381551265717,3.4617074
0.14999999,43640,1.0027162,-0.59833413,-0.24699117,,314.9591,0.966089,0.82077575,-0.31883475,0.9079478,0.14434427,1.2768561e-10,-0.35353535,1.2567194,3.3819509,-0.2834862,0.9215073,2182,0.9215073,3.4812617,,5484.616829156876,3.4807372
0.14999999,43660,1.0060438,-0.5981929,-0.24590063,,315.0144,0.966089,0.8208166,-0.3874967,0.9097626,0.14430344,1.2756866e-10,-0.33333334,1.2567447,3.2958996,-0.29223758,0.9215073,2183,0.9215073,3.5571554,,5486.886679410934,3.5457432
0.14999999,43680,1.0005655,-0.5980236,-0.24484995,,315.06567,0.966089,0.82085913,-0.35991228,0.9138508,0.14426088,1.2745187e-10,-0.37373737,1.2566661,3.3968744,-0.23434174,0.9215073,2184,0.9215073,3.4111881,,5489.991553544998,3.3478425
0.14999999,43700,1.000977,-0.597865,-0.24375358,,315.11963,0.966089,0.82090056,-0.3006152,0.91139716,0.14421946,1.2733523e-10,-0.37373737,1.2566788,3.3931522,-0.25172424,0.9215073,2185,0.9215073,3.407428,,5493.220244407654,3.4064078
0.14999999,43720,1.0071275,-0.59773356,-0.24265942,,315.17883,0.966089,0.8209394,-0.2706357,0.90583223,0.1441806,1.2721875e-10,-0.33333334,1.256682,3.2852345,-0.3110109,0.9215073,2186,0.9215073,3.5456755,,5497.659960746765,3.5445244
0.14999999,43740,1.0102763,-0.597619,-0.24161504,,315.23828,0.966089,0.82097816,-0.50728405,0.90569806,0.14414185,1.2710247e-10,-0.3131313,1.2566601,3.1442387,-0.3540312,0.9215073,2187,0.9215073,3.6436143,,5502.068671703339,3.6403582
0.14999999,43760,0.9847238,-0.5974265,-0.24063553,,315.28345,0.966089,0.8210234,-1.0994064,0.919882,0.14409661,1.269863e-10,-1.0,1.2564259,0.00051296444,-0.18634193,0.9215073,2188,0.9215073,5.7959986,,5505.9671459198,0.014547382
0.14999999,43780,0.98533976,-0.59753156,-0.24109222,,315.34155,0.966089,0.8210627,-0.9698852,0.9070036,0.14405733,1.268703e-10,-1.0,1.2565967,0.00051319884,-0.81133443,0.9215073,2189,0.9215073,5.7833285,,5509.286429643631,4.8062835
0.14999999,43800,1.1057681,-0.5973947,-0.24154872,,315.39478,0.966089,0.8211041,0.7553723,0.91194654,0.14401591,1.2675448e-10,0.27272728,1.2562752,0.00033996248,-0.28273088,0.9215073,2190,0.9215073,15.541847,,5513.523659467697,4.422351e-15
0.14999999,43820,0.9103074,-0.59816873,-0.24200508,,316.14905,0.966089,0.8208256,0.537331,0.21074049,0.14429444,1.266388e-10,0.7979798,1.2582512,2.204973e-13,-2.396341,0.9215073,2191,0.9215073,31.402454,,5518.317795038223,28.055378
0.14999999,43840,0.98534065,-0.59887403,-0.24246138,,316.76953,0.966089,0.8206083,-0.89306414,0.34466913,0.1445117,1.2652328e-10,-1.0,1.256233,0.0005139019,-2.0503435,0.9215073,2192,0.9215073,5.7759933,,5521.317538976669,3.208141e-22
0.14999999,43860,1.0013053,-0.5986779,-0.24291725,,316.8203,0.966089,0.8206512,-0.2734248,0.9145141,0.14446884,1.2640791e-10,-0.37373737,1.2560208,3.3903153,-0.15371555,0.9215073,2193,0.9215073,3.4041748,,5524.647897481918,0.0077392966
0.14999999,43880,1.0074085,-0.598564,-0.24182837,,316.8816,0.966089,0.8206891,-0.71566546,0.90376997,0.14443094,1.262927e-10,-0.33333334,1.2559226,3.282505,-0.34963652,0.9215073,2194,0.9215073,3.5417979,,5528.132162332535,3.483584
0.14999999,43900,0.9850685,-0.59834063,-0.24078904,,316.9275,0.966089,0.8207339,-0.86868453,0.9192559,0.14438611,1.2617767e-10,-1.0,1.2556257,0.0005130432,-0.1151552,0.9215073,2195,0.9215073,5.7686977,,5531.554397344589,0.49497688
0.14999999,43920,0.9844407,-0.5981355,-0.24124429,,316.97803,0.966089,0.82077664,-1.1083238,0.91455036,0.14434338,1.2606277e-10,-1.0,1.2546792,0.0005132769,-0.13234387,0.9215073,2196,0.9215073,5.7561984,,5534.425985813141,2.069549
0.14999999,43940,0.98508155,-0.59826237,-0.24169932,,317.03577,0.966089,0.82081604,-1.1452079,0.9073073,0.14430398,1.2594803e-10,-1.0,1.2548779,0.00051351043,-0.8608861,0.9215073,2197,0.9215073,5.7437644,,5537.984709262848,4.8467627
0.14999999,43960,0.98582494,-0.5985042,-0.24215415,,317.09375,0.966089,0.8208553,-0.7277499,0.90702254,0.1442647,1.2583345e-10,-1.0,1.2551706,0.0005137441,-1.1142455,0.9215073,2198,0.9215073,5.731394,,5542.50931930542,5.072654
0.14999999,43980,1.0005279,-0.59828985,-0.24260877,,317.1399,0.966089,0.8208999,-0.27820536,0.91896844,0.14422011,1.2571905e-10,-0.37373737,1.2546449,3.3892696,-0.11263925,0.9215073,2199,0.9215073,3.4029465,,5545.717147350311,0.1837505
0.14999999,44000,1.0094601,-0.59817314,-0.24152333,,317.19873,0.966089,0.8209388,-0.5134163,0.9064912,0.14418119,1.2560478e-10,-0.3131313,1.2546419,3.1439505,-0.34178334,0.9215073,2200,0.9215073,3.6431897,,5549.978009700775,3.6431828
0.14999999,44020,0.9924923,-0.59798247,-0.24054973,,317.2444,0.966089,0.8209836,-0.26742357,0.91950244,0.14413643,1.2549066e-10,-0.43434343,1.2542465,3.0936623,-0.1872311,0.9215073,2201,0.9215073,3.2849836,,5553.821029424667,2.791189
0.14999999,44040,1.0119103,-0.5978767,-0.23959938,,317.30835,0.966089,0.82101995,-0.0702793,0.90109307,0.14410007,1.2537671e-10,-0.2929293,1.2541298,2.952333,-0.3576971,0.9215073,2202,0.9215073,3.767681,,5556.655257701874,3.7487488
0.14999999,44060,0.9732966,-0.59801966,-0.23871355,,317.47388,0.966089,0.82101023,-0.07132752,0.7996864,0.14410979,1.2526291e-10,-0.05050505,1.2539189,0.34485304,-0.92415744,0.9215073,2203,0.9215073,8.429543,,5560.514216899872,6.643571
0.14999999,44080,1.0151981,-0.5981773,-0.23901086,,317.62646,0.966089,0.82100636,0.019704208,0.8124808,0.14411366,1.2514928e-10,-0.1919192,1.2541207,1.6571908,-0.91765946,0.9215073,2204,0.9215073,4.9800615,,5564.259695291519,4.8195357
0.14999999,44100,0.98447907,-0.5984696,-0.23871285,,318.08545,0.966089,0.82086354,-0.86871576,0.50608927,0.14425647,1.2503579e-10,-1.0,1.2536145,0.00051197916,-1.2571822,0.9215073,2205,0.9215073,5.7346935,,5568.437583446503,8.624611e-10
0.14999999,44120,0.9762118,-0.5982658,-0.23916602,,318.135,0.966089,0.82090646,-0.43422478,0.9155145,0.14421356,1.2492245e-10,-0.05050505,1.2535062,0.34500912,-0.13311781,0.9215073,2206,0.9215073,8.396069,,5571.173371076584,1.0509804e-06
0.14999999,44140,0.9878724,-0.59810096,-0.23946285,,318.1814,0.966089,0.8209508,-0.5870976,0.91856104,0.14416921,1.2480927e-10,-0.47474748,1.253409,2.6594212,-0.20953496,0.9215073,2207,0.9215073,3.243804,,5574.448912382126,3.162066
0.14999999,44160,0.98559105,-0.5979106,-0.23871158,,318.22754,0.966089,0.8209953,-0.58875096,0.91918945,0.14412475,1.2469624e-10,-0.5151515,1.2531519,2.1268501,-0.16546825,0.9215073,2208,0.9215073,3.2075906,,5578.201056957245,2.797209
0.14999999,44180,0.9855257,-0.597721,-0.23820159,,318.27185,0.966089,0.82104045,-0.34465656,0.920852,0.14407957,1.2458337e-10,-0.53535354,1.2530578,1.8507044,-0.16409883,0.9215073,2209,0.9215073,3.1877239,,5580.157486438751,2.9414964
0.14999999,44200,0.9918315,-0.5975739,-0.23781674,,318.32227,0.966089,0.82108283,0.69687766,0.9147238,0.14403719,1.2447066e-10,0.5959596,1.252761,3.2042116e-09,-0.25801262,0.9215073,2210,0.9215073,23.575386,,5583.297831058502,9.955787e-09
0.14999999,44220,0.9899431,-0.5983497,-0.23826912,,319.03613,0.966089,0.8208251,-0.44818896,0.25110438,0.14429492,1.2435808e-10,-0.45454547,1.2526294,2.8894444,-2.30162,0.9215073,2211,0.9215073,3.2549844,,5586.366640806198,4.259483e-12
0.14999999,44240,0.9903686,-0.5981751,-0.23741531,,319.08484,0.966089,0.82086825,-0.7622864,0.9164098,0.14425176,1.2424567e-10,-0.45454547,1.2526665,2.8869786,-0.20187777,0.9215073,2212,0.9215073,3.2516696,,5589.924686908722,3.251646
0.14999999,44260,0.9840296,-0.5979592,-0.236563,,319.1317,0.966089,0.82091224,-0.93137807,0.91821355,0.14420778,1.2413341e-10,-1.0,1.252887,0.0005108798,-0.11017828,0.9215073,2213,0.9215073,5.740569,,5592.988435745239,0.8458884
0.14999999,44280,1.0085675,-0.5977897,-0.23701453,,319.18347,0.966089,0.820954,-0.9156951,0.9133594,0.144166,1.240213e-10,-0.83838385,1.2526014,0.02623252,-0.2064514,0.9215073,2214,0.9215073,3.002028,,5597.084507465363,2.6978545
0.14999999,44300,1.0087531,-0.5975985,-0.23745425,,319.23462,0.966089,0.820996,-0.6789838,0.9139672,0.14412403,1.2390934e-10,-0.85858583,1.2525477,0.01709275,-0.18239522,0.9215073,2215,0.9215073,3.0390182,,5600.879232883453,2.9686275
0.14999999,44320,0.9912034,-0.59738404,-0.2378979,,319.28027,0.966089,0.8210405,-0.5392624,0.9196897,0.1440795,1.2379753e-10,-0.6363636,1.252114,0.70493686,-0.13091655,0.9215073,2216,0.9215073,3.084108,,5605.154573917389,2.9116845
0.14999999,44340,0.985794,-0.59719867,-0.238031,,319.32617,0.966089,0.8210848,-0.44875902,0.9192185,0.14403522,1.2368587e-10,-0.53535354,1.252219,1.8503888,-0.17745271,0.9215073,2217,0.9215073,3.1820004,,5609.473049402237,3.1749587
0.14999999,44360,0.9906367,-0.59702665,-0.23764767,,319.37744,0.966089,0.8211266,-0.4635932,0.9136729,0.14399344,1.2357437e-10,-0.45454547,1.2522421,2.8876493,-0.20094198,0.9215073,2218,0.9215073,3.2492347,,5613.737240314484,3.2491045
0.14999999,44380,0.9892697,-0.5968499,-0.23679736,,319.42822,0.966089,0.8211686,-0.3597589,0.9143631,0.14395142,1.2346302e-10,-0.47474748,1.2522817,2.6523418,-0.19546416,0.9215073,2219,0.9215073,3.2264318,,5617.972543716431,3.2248318
0.14999999,44400,0.99843687,-0.5966962,-0.23605333,,319.47925,0.966089,0.82121044,-0.07333717,0.9140385,0.14390957,1.2335181e-10,-0.3939394,1.2522829,3.3283093,-0.24427374,0.9215073,2220,0.9215073,3.3330913,,5622.4653289318085,3.3084934
0.14999999,44420,1.003934,-0.5968388,-0.23500557,,319.64893,0.966089,0.8211988,-0.18916033,0.79540694,0.1439212,1.2324076e-10,-0.13131313,1.2521566,0.9392475,-0.9117381,0.9215073,2221,0.9215073,6.2449837,,5626.72407913208,6.1424637
0.14999999,44440,1.015918,-0.5968062,-0.23503292,,319.71875,0.966089,0.82123214,-0.5615237,0.89529544,0.14388788,1.2312987e-10,-0.23232323,1.252154,2.1952932,-0.5273045,0.9215073,2222,0.9215073,4.36353,,5630.562460184097,4.323586
0.14999999,44460,0.98642653,-0.5966068,-0.23449536,,319.7661,0.966089,0.82127565,-0.71161866,0.9179606,0.14384437,1.2301911e-10,-0.5555556,1.2517014,1.5764184,-0.16916223,0.9215073,2223,0.9215073,3.157557,,5634.196734666824,3.147323
0.14999999,44480,1.008141,-0.5963988,-0.23423621,,319.81128,0.966089,0.82132,-0.8178106,0.9199566,0.14380002,1.229085e-10,-0.83838385,1.2516168,0.02615974,-0.12020587,0.9215073,2224,0.9215073,3.004551,,5637.4298729896545,2.0986392
0.14999999,44500,0.99618393,-0.59617764,-0.23467399,,319.85986,0.966089,0.8213628,-0.60061693,0.91657525,0.14375722,1.2279804e-10,-0.67676765,1.2515972,0.42071247,-0.112130575,0.9215073,2225,0.9215073,3.034455,,5642.010909080505,1.9121778
0.14999999,44520,0.9920515,-0.5959817,-0.23493427,,319.906,0.966089,0.82140666,-0.7521066,0.918888,0.14371336,1.2268775e-10,-0.6363636,1.2515744,0.7028508,-0.15578887,0.9215073,2226,0.9215073,3.0746047,,5645.85457110405,3.020959
0.14999999,44540,1.0086082,-0.5957669,-0.2350677,,319.95264,0.966089,0.82145023,-0.83626866,0.9185335,0.14366978,1.2257759e-10,-0.83838385,1.2516243,0.026181497,-0.10948384,0.9215073,2227,0.9215073,3.000993,,5649.746328353882,2.5149386
0.14999999,44560,1.0089229,-0.5955481,-0.23550488,,320.00098,0.966089,0.82149297,-0.7914331,0.9166949,0.14362705,1.2246758e-10,-0.83838385,1.2516221,0.026192948,-0.116518244,0.9215073,2228,0.9215073,2.9983003,,5652.8099575042725,2.9879882
0.14999999,44580,1.008987,-0.5953246,-0.23594186,,320.0487,0.966089,0.821536,-0.7730319,0.9173885,0.14358401,1.2235771e-10,-0.8181818,1.2515655,0.0395108,-0.10598731,0.9215073,2229,0.9215073,2.9709044,,5655.770575761795,2.9103374
0.14999999,44600,0.99972916,-0.59510076,-0.23637266,,320.09546,0.966089,0.8215794,-0.7143528,0.91826314,0.14354062,1.22248e-10,-0.6969697,1.2516938,0.31733966,-0.10516518,0.9215073,2230,0.9215073,3.005245,,5659.399366140366,2.5981011
0.14999999,44620,1.0024602,-0.59488577,-0.23667869,,320.1416,0.966089,0.82162315,-0.71664536,0.9190945,0.14349687,1.2213844e-10,-0.7171717,1.2517177,0.23473664,-0.11488214,0.9215073,2231,0.9215073,2.9837034,,5663.281154870987,2.9828734
0.14999999,44640,1.0028225,-0.59466916,-0.23702161,,320.18787,0.966089,0.8216667,-0.64907897,0.9188729,0.1434533,1.2202901e-10,-0.7171717,1.251749,0.23481712,-0.11336136,0.9215073,2232,0.9215073,2.9810538,,5667.642998456955,2.9788485
0.14999999,44660,1.0007739,-0.5944623,-0.23736435,,320.2329,0.966089,0.82171077,-0.61486083,0.92005605,0.14340925,1.2191975e-10,-0.6969697,1.251745,0.3176545,-0.13523376,0.9215073,2233,0.9215073,2.9972963,,5671.542671203613,2.8934455
0.14999999,44680,0.9986062,-0.5942617,-0.23766983,,320.27893,0.966089,0.82175434,-0.96769786,0.9190462,0.14336568,1.2181062e-10,-0.67676765,1.2517027,0.42197478,-0.14721946,0.9215073,2234,0.9215073,3.0158184,,5675.658939838409,2.8298826
0.14999999,44700,1.0094408,-0.59412116,-0.23792848,,320.3318,0.966089,0.8217948,-0.76582795,0.9121746,0.14332521,1.2170163e-10,-0.83838385,1.2509131,0.026256504,-0.27813813,0.9215073,2235,0.9215073,2.9875038,,5679.715277433395,2.422299
0.14999999,44720,1.0007403,-0.5938965,-0.23836407,,320.3789,0.966089,0.82183784,-0.67465377,0.9180965,0.14328218,1.215928e-10,-0.6969697,1.2509861,0.31797224,-0.101206236,0.9215073,2236,0.9215073,2.9908485,,5682.978860139847,2.6485755
0.14999999,44740,0.9986388,-0.59368575,-0.238669,,320.42346,0.966089,0.82188195,-0.81441236,0.920502,0.14323807,1.2148411e-10,-0.67676765,1.2510252,0.4223966,-0.12292117,0.9215073,2237,0.9215073,3.0096664,,5687.139592409134,3.007182
0.14999999,44760,1.0101843,-0.5934675,-0.23892713,,320.47253,0.966089,0.82192415,-0.81983113,0.9163006,0.14319587,1.2137558e-10,-0.8181818,1.2510676,0.03962893,-0.10360037,0.9215073,2238,0.9215073,2.9559135,,5690.356274366379,2.949
0.14999999,44780,1.0105021,-0.5932445,-0.23935615,,320.52063,0.966089,0.8219666,-1.0511007,0.91697377,0.14315343,1.2126718e-10,-0.8181818,1.2510746,0.03964593,-0.10417378,0.9215073,2239,0.9215073,2.9533339,,5693.565634965897,2.9514449
