ReturnMin,IWLastEpisode,Bound,ReturnAbsMax,Delta,Regret,Iteration,IWMin,Regret/t,LQGsigma_higher,ReturnLastEpisode,IWMean,DenMISELogLast,LQGmu1_actor,DenMISELogFirst,IWMax,IWFirstEpisode,TimestepsSoFar,TimeElapsed,ReturnMax,DenMISEMeanLog,ReturnMean,LQGmu1_higher,ReturnStepMax
,3.8105397,1.2972482,0.9558324,8.139023e-11,221.34668,2733,,0.080990314,0.14999999,0.95522827,0.9694244,-0.38417444,-0.66404104,-0.1993228,3.9252717,0.010631461,54660,7626.5861620903015,0.9558324,-0.6644788,0.8841297,-0.8181818,0.9988467
,1.5033285e-07,1.2969767,0.9558324,8.13307e-11,221.35645,2734,,0.08096433,0.14999999,0.9554932,1.0249096,-0.37052435,0.34224644,-0.19968474,10.939371,0.0074609416,54680,7630.42745757103,0.9558324,-0.66438246,0.8841557,0.21212122,0.9988467
,3.9040273e-12,1.2968283,0.9558324,8.127123e-11,221.7605,2735,,0.08108246,0.14999999,0.5607849,0.9690316,-1.6442722,-0.5984768,-0.20004772,3.932311,0.016627556,54700,7634.3799386024475,0.9558324,-0.66473204,0.88403755,-0.7979798,0.9988467
,3.7074938,1.2972319,0.9558324,8.1211836e-11,221.77051,2736,,0.081056476,0.14999999,0.9552644,0.98450047,-0.33912477,-0.4526049,-0.20040719,3.7789316,0.40904903,54720,7638.851302146912,0.9558324,-0.6646246,0.88406354,-0.61616164,0.9988467
,3.376459,1.2970911,0.9558324,8.115251e-11,221.78027,2737,,0.08103043,0.14999999,0.95522857,1.0002983,-0.24954149,-0.67611456,-0.20062314,3.4758415,1.7883506,54740,7643.656001567841,0.9558324,-0.6644786,0.8840896,-0.47474748,0.9988467
,3.5680182,1.2970344,0.9558324,8.1093236e-11,221.79004,2738,,0.08100444,0.14999999,0.9553572,0.9847987,-0.3737033,-0.48852366,-0.20033525,3.773365,0.4090196,54760,7647.4517431259155,0.9558324,-0.6643724,0.8841156,-0.61616164,0.9988467
,3.4708807,1.296866,0.9558324,8.1034034e-11,221.79956,2739,,0.080978334,0.14999999,0.95550376,1.0005051,-0.27044427,-0.6903845,-0.20055103,3.4708807,1.7882216,54780,7651.688055515289,0.9558324,-0.66423416,0.8841417,-0.47474748,0.9988467
,3.6359894,1.2970142,0.9558324,8.09749e-11,221.8103,2740,,0.080952644,0.14999999,0.95483655,0.9830778,-0.37754995,-0.6915057,-0.2002634,3.8042312,0.3080995,54800,7656.139426231384,0.9558324,-0.6641295,0.8841674,-0.6363636,0.9988467
,3.6239562,1.2970151,0.9558324,8.091582e-11,221.81982,2741,,0.0809266,0.14999999,0.9555064,0.9834426,-0.37695476,-0.6894481,-0.20051587,3.800343,0.3081773,54820,7659.920234918594,0.9558324,-0.6640309,0.8841934,-0.6363636,0.9988467
,3.7790442,1.2970363,0.9558324,8.085681e-11,221.82983,2742,,0.08090073,0.14999999,0.9551231,0.98167485,-0.37531754,-0.6817816,-0.2007682,3.829792,0.22803971,54840,7664.368613004684,0.9558324,-0.6639319,0.8842193,-0.65656567,0.9988467
,3.8026066,1.2970905,0.9558324,8.0797875e-11,221.83936,2743,,0.08087474,0.14999999,0.9553583,0.9820994,-0.37163514,-0.6402897,-0.20104967,3.8258455,0.2281039,54860,7667.754644870758,0.9558324,-0.66383195,0.8842453,-0.65656567,0.9988467
,3.7644484,1.297132,0.9558324,8.0738985e-11,221.84912,2744,,0.08084881,0.14999999,0.95536256,0.9825098,-0.35330662,-0.68650055,-0.201331,3.8219092,0.22816809,54880,7671.7411370277405,0.9558324,-0.6637255,0.8842712,-0.65656567,0.9988467
,3.779306,1.2971796,0.9558324,8.068017e-11,221.85913,2745,,0.080823004,0.14999999,0.95509136,0.98292565,-0.37127218,-0.43748462,-0.20161223,3.8179843,0.22823226,54900,7675.402949810028,0.9558324,-0.66362536,0.884297,-0.65656567,0.9988467
,5.886044e-09,1.2964618,0.9558324,8.062142e-11,221.8689,2746,,0.080797136,0.14999999,0.9552994,1.0224704,-0.2381522,0.4507801,-0.20189331,20.201668,8.493406e-07,54920,7678.841366052628,0.9558324,-0.6634768,0.8843229,0.5151515,0.9988467
,6.7183495e-11,1.2963847,0.9558324,8.056273e-11,222.33545,2747,,0.080937564,0.14999999,0.49858993,0.9845549,-1.8622572,-0.5793026,-0.20225742,3.7824519,0.30871445,54940,7682.373427867889,0.9558324,-0.663906,0.88418245,-0.6363636,0.9988467
,3.552445,1.2963495,0.9558324,8.050411e-11,222.34521,2748,,0.08091164,0.14999999,0.9554123,0.9869408,-0.31964543,-0.5464751,-0.20250902,3.7431145,0.4099097,54960,7687.4368596076965,0.9558324,-0.66378635,0.8842084,-0.61616164,0.9988467
,3.5142927,1.2963955,0.9558324,8.044556e-11,222.3562,2749,,0.080886185,0.14999999,0.9543156,0.9966895,-0.30046052,-0.805742,-0.20272368,3.5408788,1.2874458,54980,7691.001856803894,0.9558324,-0.66365916,0.88423383,-0.5151515,0.9988467
,3.9069507,1.2962114,0.9558324,8.038705e-11,222.36572,2750,,0.08086026,0.14999999,0.9553436,0.9700692,-0.3859147,-0.8676642,-0.20261917,3.913825,0.016670369,55000,7694.526201725006,0.9558324,-0.6635595,0.88425976,-0.7979798,0.9988467
,1.3613236e-13,1.2961998,0.9558324,8.0328626e-11,222.37598,2751,,0.08083463,0.14999999,0.9549424,1.0535668,-0.3806297,0.10130021,-0.20297667,13.649023,0.00057052146,55020,7698.270332574844,0.9558324,-0.6634675,0.8842854,0.3131313,0.9988467
,5.71904,1.2963102,0.9558324,8.0270256e-11,222.45215,2752,,0.0808329,0.14999999,0.88894325,0.985795,-1.0414025,-0.10097123,-0.2033399,5.968984,0.43716955,55040,7701.830618143082,0.9558324,-0.6635861,0.8842871,-0.01010101,0.9988467
,3.981998,1.2963276,0.9558324,8.0211955e-11,222.46411,2753,,0.080807924,0.14999999,0.95315355,1.0145265,-0.46037307,0.013344422,-0.20354436,3.9825976,1.8554178,55060,7705.892283439636,0.9558324,-0.6635176,0.8843121,-0.15151516,0.9988467
,5.526013,1.2965174,0.9558324,8.015371e-11,222.48682,2754,,0.080786824,0.14999999,0.9424014,0.9892369,-0.77362067,0.06617712,-0.20323381,5.6001215,0.5674249,55080,7709.51756978035,0.9558324,-0.6635524,0.8843332,-0.030303031,0.9988467
,6.300337,1.2964252,0.9558324,8.0095534e-11,222.6377,2755,,0.080812216,0.14999999,0.81440246,0.9862124,-0.93230003,0.17500935,-0.20339084,6.3203573,0.3307424,55100,7713.79776597023,0.9558324,-0.6636539,0.8843078,0.01010101,0.9988467
,9.134982,1.2963125,0.9558324,8.003742e-11,222.927,2756,,0.080887854,0.14999999,0.67578816,1.0081888,-1.2461959,0.40015477,-0.2036337,9.398665,0.028232493,55120,7717.973945379257,0.9558324,-0.6638706,0.88423216,0.15151516,0.9988467
,2.1640331e-13,1.2961452,0.9558324,7.997937e-11,223.35278,2757,,0.081012964,0.14999999,0.53923374,0.9703653,-1.7607788,-0.75207657,-0.20398624,3.9182105,0.016693175,55140,7722.505161523819,0.9558324,-0.66426593,0.88410705,-0.7979798,0.9988467
,3.7293622,1.2961357,0.9558324,7.992138e-11,223.3628,2758,,0.080987215,0.14999999,0.95515084,0.9707551,-0.3848803,-0.6479813,-0.20434283,3.9140692,0.01669913,55160,7726.798658370972,0.9558324,-0.6641754,0.8841328,-0.7979798,0.9988467
,3.77553,1.2962084,0.9558324,7.9863456e-11,223.3728,2759,,0.080961525,0.14999999,0.95517325,0.98554856,-0.3533586,-0.649705,-0.2046993,3.7757475,0.30946922,55180,7730.601728439331,0.9558324,-0.6640736,0.8841585,-0.6363636,0.9988467
,3.770957,1.2962686,0.9558324,7.980559e-11,223.38232,2760,,0.08093566,0.14999999,0.95550096,0.98596525,-0.3531027,-0.36573943,-0.20494951,3.771954,0.30954668,55200,7735.375331401825,0.9558324,-0.663966,0.88418436,-0.6363636,0.9988467
,3.270836e-18,1.2954521,0.9558324,7.97478e-11,223.39209,2761,,0.08090985,0.14999999,0.9553855,0.97464794,-0.21020335,0.7414688,-0.20519961,63.862637,8.557496e-17,55220,7739.947665214539,0.9558324,-0.66380715,0.88421017,1.0,0.9988467
,4.6041822e-17,1.2952584,0.9558324,7.969006e-11,224.01636,2762,,0.0811066,0.14999999,0.34089047,0.987241,-2.363966,-0.8150475,-0.20556174,3.7350278,0.41116294,55240,7743.672927618027,0.9558324,-0.6644342,0.8840134,-0.61616164,0.9988467
,3.8786175,1.2954829,0.9558324,7.9632384e-11,224.0271,2763,,0.08108109,0.14999999,0.9544768,0.97079265,-0.3837708,-0.7092602,-0.20577487,3.9067059,0.01672306,55260,7747.1762063503265,0.9558324,-0.66433734,0.8840389,-0.7979798,0.9988467
,3.2407255,1.2953085,0.9558324,7.957477e-11,224.03687,2764,,0.08105528,0.14999999,0.9553426,0.97100645,-0.37253034,-0.72571075,-0.20613068,3.9026012,0.016729008,55280,7752.303256034851,0.9558324,-0.6642424,0.88406473,-0.7979798,0.9988467
,3.482428,1.2954469,0.9558324,7.9517226e-11,224.04663,2765,,0.081029534,0.14999999,0.95544225,0.9840313,-0.37579364,-0.63127196,-0.20648636,3.793852,0.22934741,55300,7757.712698221207,0.9558324,-0.66414875,0.8840905,-0.65656567,0.9988467
,3.739998,1.2954867,0.9558324,7.9459744e-11,224.05615,2766,,0.081003666,0.14999999,0.9555198,0.9863957,-0.34147984,-0.5128081,-0.20676503,3.7586944,0.3101092,55320,7761.430556058884,0.9558324,-0.66403794,0.88411635,-0.6363636,0.9988467
,2.7771776,1.2951388,0.9558324,7.9402325e-11,224.06592,2767,,0.08097792,0.14999999,0.9552718,0.9882703,-0.28063056,-0.67740655,-0.20701438,3.721527,0.41176063,55340,7765.474312782288,0.9558324,-0.66390437,0.8841421,-0.61616164,0.9988467
,3.6669147,1.2951593,0.9558324,7.934496e-11,224.07568,2768,,0.08095223,0.14999999,0.9551991,0.98674494,-0.35860294,-0.53590214,-0.20722692,3.7513044,0.31025243,55360,7769.372788906097,0.9558324,-0.66379845,0.8841678,-0.6363636,0.9988467
,3.4299212,1.2951764,0.9558324,7.928765e-11,224.08618,2769,,0.080926776,0.14999999,0.9546479,0.99865663,-0.29162517,-0.43025705,-0.20747603,3.4949195,1.5401025,55380,7774.1107296943665,0.9558324,-0.66366893,0.88419324,-0.4949495,0.9988467
,3.3229752,1.2951484,0.9558324,7.9230414e-11,224.09595,2770,,0.08090103,0.14999999,0.9554897,1.0032194,-0.23578848,-0.84845114,-0.20728108,3.417788,2.0670257,55400,7778.700122833252,0.9558324,-0.663515,0.884219,-0.45454547,0.9988467
,3.6738367,1.2948945,0.9558324,7.9173244e-11,224.10596,2771,,0.08087546,0.14999999,0.95518565,0.97144735,-0.37966302,-0.7174693,-0.20689608,3.8935366,0.016741825,55420,7781.992530584335,0.9558324,-0.6634114,0.88424456,-0.7979798,0.9988467
,3.332636,1.2947571,0.9558324,7.911613e-11,224.11548,2772,,0.08084971,0.14999999,0.955394,0.9716958,-0.3696252,-0.69483536,-0.20725086,3.889477,0.016747765,55440,7786.135899066925,0.9558324,-0.663316,0.8842703,-0.7979798,0.9988467
,3.5405657,1.2951546,0.9558324,7.905908e-11,224.125,2773,,0.08082402,0.14999999,0.9554994,0.9875105,-0.36208162,-0.86158526,-0.2076055,3.7416196,0.3103699,55460,7790.373197555542,0.9558324,-0.66321766,0.884296,-0.6363636,0.9988467
,3.5464687,1.2949406,0.9558324,7.900209e-11,224.13525,2774,,0.08079857,0.14999999,0.95491725,0.9723972,-0.3776744,-0.8560482,-0.20785414,3.8837874,0.016757872,55480,7793.741327524185,0.9558324,-0.6631195,0.88432145,-0.7979798,0.9988467
,3.596222,1.2948966,0.9558324,7.8945156e-11,224.14526,2775,,0.080773056,0.14999999,0.95520097,0.97274107,-0.37663445,-0.5970092,-0.20820852,3.8797555,0.01676381,55500,7797.318759679794,0.9558324,-0.6630262,0.88434696,-0.7979798,0.9988467
,3.5376322,1.2944772,0.9558324,7.888829e-11,224.15527,2776,,0.080747604,0.14999999,0.9552044,0.98735493,-0.31969333,-0.6038803,-0.20856278,3.7346034,0.31066716,55520,7800.807187795639,0.9558324,-0.6629124,0.8843724,-0.6363636,0.9988467
,3.5848055,1.2944864,0.9558324,7.883149e-11,224.1648,2777,,0.080721974,0.14999999,0.9555804,0.9877082,-0.3219709,-0.8931744,-0.20881103,3.7309296,0.31074432,55540,7804.358245849609,0.9558324,-0.66279435,0.88439804,-0.6363636,0.9988467
,5.453579e-07,1.2944376,0.9558324,7.877475e-11,224.1748,2778,,0.08069646,0.14999999,0.9552371,0.99157053,-0.37981072,0.0015507713,-0.20905918,5.283938,0.72755396,55560,7807.642274141312,0.9558324,-0.6626969,0.88442355,-0.05050505,0.9988467
,5.4511795,1.2945671,0.9558324,7.871806e-11,224.20361,2779,,0.08067775,0.14999999,0.936308,0.9891457,-0.7401986,-0.12242536,-0.20915721,5.6069245,0.5707959,55580,7811.086695194244,0.9558324,-0.662728,0.88444227,-0.030303031,0.9988467
,4.021391,1.2944684,0.9558324,7.8661445e-11,224.2168,2780,,0.08065349,0.14999999,0.95175916,1.0093023,-0.41520166,-0.31028062,-0.20931162,4.1942654,1.6029027,55600,7815.099164485931,0.9558324,-0.66264296,0.8844665,-0.13131313,0.9988467
,7.3631217e-09,1.294369,0.9558324,7.860487e-11,224.22632,2781,,0.08062792,0.14999999,0.9554612,0.98227,-0.20915775,0.35532665,-0.20909485,24.938915,7.2119932e-09,55620,7819.14550280571,0.9558324,-0.66247666,0.8844921,0.6363636,0.9988467
,14.073292,1.2954142,0.9558324,7.8548376e-11,224.63672,2782,,0.08074647,0.14999999,0.55476105,1.0593979,-1.6768463,0.5791107,-0.20945437,14.256317,0.00032498434,55640,7823.17027425766,0.9558324,-0.66284883,0.88437355,0.33333334,0.9988467
,1.0843794e-17,1.2942173,0.9558324,7.849194e-11,225.17017,2783,,0.08090919,0.14999999,0.4315885,0.97262263,-2.1006248,-0.56583345,-0.20981364,3.8794572,0.016790736,55660,7827.274580001831,0.9558324,-0.66334474,0.8842108,-0.7979798,0.9988467
,3.0000277,1.2945042,0.9558324,7.8435564e-11,225.18018,2784,,0.08088374,0.14999999,0.9551927,1.000804,-0.3048102,-0.55579066,-0.21016687,3.4568982,1.8054998,55680,7832.687704801559,0.9558324,-0.66322577,0.8842363,-0.47474748,0.9988467
,3.4579682,1.2945004,0.9558324,7.837925e-11,225.19043,2785,,0.08085835,0.14999999,0.95486563,0.99755913,-0.29920056,-0.6204978,-0.20987768,3.5253165,1.2966892,55700,7837.59167432785,0.9558324,-0.6630948,0.88426167,-0.5151515,0.9988467
,3.6938217,1.2946728,0.9558324,7.832299e-11,225.20044,2786,,0.08083284,0.14999999,0.9551604,0.9904247,-0.32889792,-0.6999909,-0.2097712,3.6964903,0.41289735,55720,7841.623773813248,0.9558324,-0.6629759,0.8842872,-0.61616164,0.9988467
,3.4820836,1.2946203,0.9558324,7.8266796e-11,225.21045,2787,,0.08080745,0.14999999,0.9554066,0.9888785,-0.35941464,-0.5664642,-0.20998187,3.725372,0.31110835,55740,7845.646070241928,0.9558324,-0.6628705,0.88431257,-0.6363636,0.9988467
,3.4047403,1.2945487,0.9558324,7.821066e-11,225.21973,2788,,0.08078182,0.14999999,0.95565,0.9909584,-0.30187246,-0.5474066,-0.210229,3.6893532,0.4130864,55760,7850.897483348846,0.9558324,-0.6627452,0.8843382,-0.61616164,0.9988467
,3.555832,1.2945113,0.9558324,7.815458e-11,225.22949,2789,,0.080756366,0.14999999,0.9553572,0.9957568,-0.2918833,-0.70317227,-0.21043946,3.5842443,0.866829,55780,7855.731812238693,0.9558324,-0.6626155,0.88436365,-0.5555556,0.9988467
,3.4461625,1.2944506,0.9558324,7.809857e-11,225.2395,2790,,0.080731034,0.14999999,0.9551114,0.9896241,-0.35826638,-0.616954,-0.21048719,3.715379,0.3112656,55800,7859.250388383865,0.9558324,-0.6625082,0.884389,-0.6363636,0.9988467
,3.672196,1.2944945,0.9558324,7.8042614e-11,225.24902,2791,,0.08070552,0.14999999,0.95541555,0.99184287,-0.32262236,-0.83270544,-0.210734,3.6792195,0.4132951,55820,7862.249391794205,0.9558324,-0.66239005,0.8844145,-0.61616164,0.9988467
,3.7712626,1.2941518,0.9558324,7.798672e-11,225.25903,2792,,0.08068019,0.14999999,0.95519584,0.9734516,-0.3760256,-0.682614,-0.21094415,3.869969,0.016809732,55840,7865.577231645584,0.9558324,-0.66229063,0.8844398,-0.7979798,0.9988467
,3.5940475,1.2943084,0.9558324,7.7930884e-11,225.2688,2793,,0.08065474,0.14999999,0.95562106,0.99024296,-0.34863302,-0.45511594,-0.21129623,3.7066357,0.31151754,55860,7868.003265142441,0.9558324,-0.6621878,0.8844653,-0.6363636,0.9988467
,3.139163,1.2937508,0.9558324,7.787511e-11,225.27832,2794,,0.08062929,0.14999999,0.95536214,0.9984574,-0.24586964,-0.5070983,-0.21154268,3.505718,1.2988499,55880,7871.270879745483,0.9558324,-0.66204256,0.8844907,-0.5151515,0.9988467
,3.4694028,1.2938101,0.9558324,7.781939e-11,225.28809,2795,,0.08060396,0.14999999,0.9554264,1.0002054,-0.2690808,-0.42499936,-0.21143577,3.4696023,1.546213,55900,7876.1232080459595,0.9558324,-0.6619024,0.88451606,-0.4949495,0.9988467
,3.1731331,1.293747,0.9558324,7.776375e-11,225.29785,2796,,0.080578625,0.14999999,0.955269,1.0020492,-0.2315353,-0.6040828,-0.21124043,3.434033,1.8074391,55920,7880.61354804039,0.9558324,-0.6617485,0.8845414,-0.47474748,0.9988467
,3.6245563,1.2936919,0.9558324,7.7708145e-11,225.30786,2797,,0.08055341,0.14999999,0.9550987,0.99223584,-0.3127926,-0.6475398,-0.21095179,3.6650648,0.41338512,55940,7883.786800861359,0.9558324,-0.66162324,0.8845666,-0.61616164,0.9988467
,3.624628,1.2937356,0.9558324,7.765261e-11,225.31787,2798,,0.0805282,0.14999999,0.9550223,0.99260944,-0.33144993,-0.7162669,-0.21116146,3.6615772,0.41347182,55960,7888.727289438248,0.9558324,-0.6615081,0.8845918,-0.61616164,0.9988467
,3.2990348,1.2936652,0.9558324,7.759713e-11,225.32788,2799,,0.08050305,0.14999999,0.95509875,0.9909634,-0.35732698,-0.5866961,-0.21137103,3.6911757,0.31154084,55980,7893.084718704224,0.9558324,-0.6614023,0.884617,-0.6363636,0.9988467
,3.4055905,1.2936254,0.9558324,7.7541716e-11,225.33789,2800,,0.080477834,0.14999999,0.95529056,0.9912526,-0.30205607,-0.5732726,-0.21161695,3.6876314,0.31161746,56000,7897.3295023441315,0.9558324,-0.6612771,0.8846422,-0.6363636,0.9988467
,3.4294407,1.2935877,0.9558324,7.748636e-11,225.3479,2801,,0.08045262,0.14999999,0.9552463,0.99342066,-0.2950929,-0.6200593,-0.21186274,3.651168,0.41376185,56020,7901.3826632499695,0.9558324,-0.6611496,0.8846674,-0.61616164,0.9988467
,3.6445692,1.2936423,0.9558324,7.743106e-11,225.35767,2802,,0.08042741,0.14999999,0.95529187,0.99380136,-0.31539422,-0.6493284,-0.21207199,3.647717,0.41384846,56040,7906.224234819412,0.9558324,-0.6610288,0.8846926,-0.61616164,0.9988467
,3.60115,1.293682,0.9558324,7.737582e-11,225.36743,2803,,0.080402195,0.14999999,0.95523983,0.99416643,-0.32751694,-0.597885,-0.21228112,3.6442742,0.413935,56060,7910.109692811966,0.9558324,-0.6609119,0.8847178,-0.61616164,0.9988467
,3.5761318,1.2937143,0.9558324,7.732064e-11,225.3772,2804,,0.08037704,0.14999999,0.9552331,0.9945226,-0.3035233,-0.7009689,-0.21249016,3.6408408,0.41402152,56080,7914.008756875992,0.9558324,-0.6607867,0.884743,-0.61616164,0.9988467
,3.4303088,1.2936455,0.9558324,7.726552e-11,225.3872,2805,,0.08035195,0.14999999,0.9552494,0.99289143,-0.34722084,-0.6073201,-0.21269907,3.670379,0.31195486,56100,7917.80890417099,0.9558324,-0.66067684,0.88476807,-0.6363636,0.9988467
,3.6051984,1.2936727,0.9558324,7.721046e-11,225.39673,2806,,0.080326736,0.14999999,0.95546013,0.99511474,-0.30593243,-0.6270571,-0.21294431,3.634,0.4142096,56120,7922.529182434082,0.9558324,-0.66055316,0.8847933,-0.61616164,0.9988467
,3.6305418,1.293726,0.9558324,7.7155456e-11,225.4065,2807,,0.08030158,0.14999999,0.9553922,0.99548995,-0.31383833,-0.3340041,-0.21315302,3.6305935,0.41429606,56140,7925.879229545593,0.9558324,-0.6604315,0.88481843,-0.61616164,0.9988467
,1.8471152,1.2928925,0.9558324,7.7100513e-11,225.41699,2808,,0.08027667,0.14999999,0.9548488,1.0014608,-0.21107504,-0.6068759,-0.21336162,3.442504,1.5491937,56160,7930.056058883667,0.9558324,-0.66027325,0.88484335,-0.4949495,0.9988467
,3.5949543,1.2930795,0.9558324,7.704563e-11,225.42651,2809,,0.080251515,0.14999999,0.9554549,0.9952947,-0.30326584,-0.34728742,-0.21316613,3.6252892,0.41430148,56180,7935.093950748444,0.9558324,-0.6601458,0.8848685,-0.61616164,0.9988467
,1.4015847,1.2927465,0.9558324,7.69908e-11,225.43726,2810,,0.08022678,0.14999999,0.9544339,1.0118483,-0.21112832,-0.1817914,-0.21337458,4.027544,1.873747,56200,7939.122119665146,0.9558324,-0.6599876,0.88489324,-0.15151516,0.9988467
,3.6381001,1.2927071,0.9558324,7.693603e-11,225.44849,2811,,0.08020222,0.14999999,0.9537514,1.018945,-0.31555948,-0.041311055,-0.2130638,3.696785,2.404483,56220,7943.851291179657,0.9558324,-0.65986115,0.8849178,-0.1919192,0.9988467
,4.4495306,1.2927547,0.9558324,7.688132e-11,225.45947,2812,,0.080177605,0.14999999,0.9543337,1.0038371,-0.6228848,-0.06585188,-0.21256447,4.455668,1.3564478,56240,7947.5100219249725,0.9558324,-0.65984124,0.8849424,-0.11111111,0.9988467
,4.4286194,1.2928429,0.9558324,7.682666e-11,225.47339,2813,,0.08015406,0.14999999,0.95087665,1.004294,-0.55542636,-0.036317177,-0.21243776,4.450201,1.356276,56260,7951.259922504425,0.9558324,-0.659803,0.88496596,-0.11111111,0.9988467
,4.8855414,1.2929839,0.9558324,7.677207e-11,225.48535,2814,,0.08012986,0.14999999,0.95315176,0.99616516,-0.6343801,-0.16832891,-0.21231116,4.987585,0.91374904,56280,7954.900118350983,0.9558324,-0.6597926,0.88499016,-0.07070707,0.9988467
,3.6877913,1.2927755,0.9558324,7.6717535e-11,225.49585,2815,,0.080105126,0.14999999,0.9547895,1.0132837,-0.33312845,-0.2137646,-0.2123418,4.005763,1.8718127,56300,7958.437425851822,0.9558324,-0.65967804,0.8850149,-0.15151516,0.9988467
,3.3515377,1.292591,0.9558324,7.6663065e-11,225.50732,2816,,0.08008069,0.14999999,0.9536825,1.0169712,-0.2705263,-0.31148428,-0.21203226,3.8266609,2.1393883,56320,7961.476107597351,0.9558324,-0.65953517,0.8850393,-0.17171717,0.9988467
,7.136158e-06,1.292496,0.9558324,7.6608636e-11,225.51709,2817,,0.08005571,0.14999999,0.95552087,1.0472473,-0.21151723,0.63565034,-0.21162787,18.187689,7.312064e-06,56340,7965.321635484695,0.9558324,-0.6593702,0.8850643,0.45454547,0.9988467
,8.176866e-11,1.2921863,0.9558324,7.655428e-11,226.07983,2818,,0.08022702,0.14999999,0.40229598,1.0038549,-2.2064037,-0.46289036,-0.2119828,3.3893046,2.076767,56360,7969.475179195404,0.9558324,-0.65990317,0.884893,-0.45454547,0.9988467
,3.3864083,1.2922404,0.9558324,7.649997e-11,226.08936,2819,,0.08020198,0.14999999,0.9555023,1.0042048,-0.24313582,-0.6593085,-0.2116009,3.3864346,2.075974,56380,7973.839487791061,0.9558324,-0.65975416,0.88491803,-0.45454547,0.9988467
,3.6509829,1.2924068,0.9558324,7.644573e-11,226.09937,2820,,0.08017707,0.14999999,0.95517766,0.99309844,-0.32851413,-0.46882653,-0.21121942,3.6638324,0.3114936,56400,7978.760320425034,0.9558324,-0.65963525,0.88494295,-0.6363636,0.9988467
,3.3931978,1.2921644,0.9558324,7.639154e-11,226.10962,2821,,0.08015233,0.14999999,0.9548754,1.0029889,-0.24437036,-0.52946997,-0.21146351,3.4100893,1.8078424,56420,7982.9639620780945,0.9558324,-0.6594905,0.8849677,-0.47474748,0.9988467
,3.3879466,1.2921982,0.9558324,7.633741e-11,226.12012,2822,,0.08012766,0.14999999,0.95471776,1.0021278,-0.26852396,-0.49682868,-0.21117729,3.4355564,1.5458134,56440,7985.704379320145,0.9558324,-0.65935105,0.88499236,-0.4949495,0.9988467
,3.4283955,1.2922524,0.9558324,7.6283355e-11,226.1294,2823,,0.08010256,0.14999999,0.95581573,1.0024809,-0.25398943,-0.6201591,-0.21098396,3.4325945,1.5455146,56460,7989.476172685623,0.9558324,-0.65920687,0.88501745,-0.4949495,0.9988467
,3.6174266,1.2924101,0.9558324,7.6229335e-11,226.13965,2824,,0.08007777,0.14999999,0.95494604,0.9958191,-0.30793655,-0.771469,-0.21079081,3.6210582,0.41331857,56480,7992.93532538414,0.9558324,-0.6590816,0.88504225,-0.61616164,0.9988467
,2.8669572,1.2920849,0.9558324,7.617538e-11,226.14966,2825,,0.08005297,0.14999999,0.95506585,0.99141973,-0.36846486,-0.8817068,-0.2109985,3.6879957,0.2303846,56500,7995.635527610779,0.9558324,-0.6589803,0.88506705,-0.65656567,0.9988467
,3.3444715,1.2921891,0.9558324,7.612148e-11,226.15967,2826,,0.08002818,0.14999999,0.9550218,0.9732899,-0.38490966,-0.73044807,-0.21127088,3.8630974,0.016815223,56520,8000.473457574844,0.9558324,-0.6588865,0.88509184,-0.7979798,0.9988467
,3.4261231,1.2920991,0.9558324,7.606764e-11,226.16968,2827,,0.08000344,0.14999999,0.95490134,0.9735739,-0.35459307,-0.87087727,-0.21161872,3.8591886,0.016821077,56540,8006.546496152878,0.9558324,-0.6587885,0.8851166,-0.7979798,0.9988467
,3.4587588,1.292022,0.9558324,7.6013855e-11,226.17969,2828,,0.079978704,0.14999999,0.9552527,0.9738695,-0.38081825,-0.9663606,-0.21196644,3.8552907,0.016826926,56560,8011.879004001617,0.9558324,-0.65869945,0.8851413,-0.7979798,0.9988467
,4.0425825,1.2921333,0.9558324,7.596013e-11,226.19019,2829,,0.07995415,0.14999999,0.9545582,0.9940796,-0.44384915,-0.9651077,-0.21231404,5.5836806,8.559825e-05,56580,8017.672395944595,0.9558324,-0.6586329,0.88516587,-1.0,0.9988467
,4.023592,1.2918476,0.9558324,7.590645e-11,226.2002,2830,,0.07992941,0.14999999,0.9549402,0.99409884,-0.44104853,-0.784063,-0.21266742,5.5746512,8.562855e-05,56600,8021.894686698914,0.9558324,-0.6585583,0.8851906,-1.0,0.9988467
,3.8234658,1.2922127,0.9558324,7.585283e-11,226.21094,2831,,0.079904914,0.14999999,0.95481086,0.97455764,-0.36727977,-0.9946402,-0.2130207,3.84977,0.016844675,56620,8025.811200618744,0.9558324,-0.6584577,0.8852151,-0.7979798,0.9988467
,2.172101,1.2916217,0.9558324,7.579928e-11,226.22168,2832,,0.079880536,0.14999999,0.95440716,0.9733137,-0.4894591,-0.9225149,-0.21336791,3.8555572,0.010781836,56640,8031.6803069114685,0.9558324,-0.65840715,0.8852395,-0.8181818,0.9988467
,3.4617288,1.2918751,0.9558324,7.574577e-11,226.23145,2833,,0.0798558,0.14999999,0.95526093,0.9945622,-0.39700744,-1.0894344,-0.21371715,5.5694065,8.57185e-05,56660,8036.586129188538,0.9558324,-0.6583245,0.8852642,-1.0,0.9988467
