MountainCar_std1_higher,DenMISEMeanLog,BoundBonus,ReturnMin,TimestepsSoFar,ActionIn1,MountainCar_mu1_higher,ReturnLastEpisode,IWMean,Regret/t,AvgEpLen,IWMin,NumTrainableParams,ReturnStepMax,Bound,NumTrajectories,MountainCar_std0_higher,IWMax,DenMISELogLast,ReturnAbsMax,MinEpLen,Delta,GridSize,IWLastEpisode,TimeElapsed,DenMISELogFirst,MountainCar_mu0_higher,ReturnMean,ReturnMax,Iteration,IWFirstEpisode,Regret,BoundMISE
3.0,-4.296975,16.732964,-12.901884,3301899,-11.401116,-10.0,2.688198,0.94902945,5.5312376,858.5280811232449,,,121.81517,16.540703,3846,0.14999999,29.32632,-4.176545,19.609682,158,3.1983784e-11,256,1.0797149e-10,14693.703166484833,-4.07616,0.2,-0.53123784,19.609682,3846,0.037055034,21273.14,-0.19226065
3.0,-4.2970185,17.997526,-12.901884,3302898,5.4767466,3.3333333,-0.05492575,0.961421,5.531114,858.5645957889265,,,121.81517,16.538202,3847,0.14999999,21.872843,-4.415066,19.609682,158,3.1967158e-11,256,8.876515e-07,14699.65763759613,-4.0764103,0.6,-0.531114,19.609682,3847,5.303962,21278.195,-1.4593233
3.0,-4.2969594,18.210518,-12.901884,3303897,-5.1232967,2.0,-0.719461,0.967149,5.531163,858.6010914760915,,,121.81517,16.537422,3848,0.14999999,35.82511,-4.0241027,19.609682,158,3.1950543e-11,256,2.3131914e-20,14705.494694709778,-4.0752926,-1.0,-0.531163,19.609682,3848,1.3564505e-21,21283.914,-1.6730955
3.0,-4.2972045,14.261982,-12.901884,3304896,9.663346,10.0,-2.4464478,0.9808212,5.5316606,858.6375681995323,,,121.81517,16.53524,3849,0.14999999,20.90297,-5.206274,19.609682,158,3.1933945e-11,256,1.2962498e-12,14711.285194635391,-4.0755525,-0.2,-0.53166056,19.609682,3849,2.6592465e-07,21291.361,2.273259
3.0,-4.297087,17.3234,-12.901884,3305323,-5.1456156,-10.0,1.3275049,0.9692096,5.5311775,858.5254545454545,,,121.81517,16.534319,3850,0.14999999,30.984688,-3.8286362,19.609682,158,3.1917358e-11,256,1.4023637e-12,14716.63791680336,-4.075812,-0.6,-0.53117764,19.609682,3850,4.427529e-13,21295.033,-0.78908247
3.0,-4.2970443,17.81606,-12.901884,3306322,-7.63413,-10.0,-1.1709256,0.98781234,5.531344,858.5619319657231,,,121.81517,16.534178,3851,0.14999999,32.798363,-4.0975027,19.609682,158,3.1900784e-11,256,8.286046e-18,14722.544153928757,-4.0760717,0.6,-0.53134376,19.609682,3851,0.24980469,21301.205,-1.281881
3.0,-4.297013,16.524391,-12.901884,3307321,4.0744433,2.0,-1.3982576,0.99305624,5.531569,858.5983904465213,,,121.81517,16.532778,3852,0.14999999,18.371021,-4.1598544,19.609682,158,3.1884224e-11,256,1.3850732e-06,14728.609311580658,-4.076267,-0.06666667,-0.5315688,19.609682,3852,0.0076004807,21307.604,0.008386925
3.0,-4.2969155,17.554384,-12.901884,3308019,0.84605855,2.0,-0.060445085,1.0000838,5.5314465,858.556709057877,,,121.81517,16.53146,3853,0.14999999,20.374365,-3.916369,19.609682,158,3.186767e-11,256,0.056723595,14734.110789775848,-4.0765243,-0.73333335,-0.5314465,19.609682,3853,1.6041496e-14,21312.664,-1.022925
3.0,-4.296858,16.825901,-12.901884,3309018,-7.6064787,-10.0,-1.2290282,0.94751275,5.5316277,858.593149974053,,,121.81517,16.531223,3854,0.14999999,29.684414,-4.0750904,19.609682,158,3.185114e-11,256,0.00016845952,14740.114725112915,-4.0767837,-0.33333334,-0.53162754,19.609682,3854,4.5710316e-08,21318.893,-0.29467705
3.0,-4.2968073,16.948765,-12.901884,3310017,6.0570655,3.3333333,-0.68496746,1.0495921,5.531667,858.6295719844358,,,121.81517,16.529991,3855,0.14999999,19.05003,-4.044095,19.609682,158,3.1834615e-11,256,1.0076616e-09,14745.45007610321,-4.077043,0.33333334,-0.53166735,19.609682,3855,3.2771308,21324.578,-0.418773
3.0,-4.2966957,16.965233,-12.901884,3311016,0.114712894,-6.0,-0.2869364,1.0095625,5.531604,858.6659751037345,,,121.81517,16.526789,3856,0.14999999,19.536188,-3.917932,19.609682,158,3.1818107e-11,256,0.008001354,14750.762416124344,-4.0764527,0.33333334,-0.5316039,19.609682,3856,3.0704312,21329.865,-0.43844485
3.0,-4.296615,18.074314,-12.901884,3312015,-6.749712,-10.0,-0.19192316,1.010089,5.5315156,858.7023593466424,,,121.81517,16.523956,3857,0.14999999,36.098843,-3.9907386,19.609682,158,3.180161e-11,256,7.8935976e-14,14756.156974554062,-4.0759163,-0.8666667,-0.5315158,19.609682,3857,1.8205213e-19,21335.057,-1.5503587
3.0,-4.2965693,16.591291,-12.901884,3313014,-7.841837,-6.0,-1.4042633,0.98144495,5.531742,858.7387247278383,,,121.81517,16.52289,3858,0.14999999,18.579426,-4.1293197,19.609682,158,3.1785127e-11,256,3.6865276e-05,14761.879925489426,-4.076175,-0.06666667,-0.53174204,19.609682,3858,0.00397566,21341.46,-0.06840128
3.0,-4.2964926,16.24149,-12.901884,3314013,7.635768,6.0,-0.013530366,0.9612467,5.5316076,858.775071261985,,,121.81517,16.516575,3859,0.14999999,17.371824,-3.9823475,19.609682,158,3.1768657e-11,256,1.46038155e-05,14767.684925317764,-4.0764337,-0.46666667,-0.5316077,19.609682,3859,7.7180123e-10,21346.475,0.2750848
3.0,-4.296377,16.65256,-12.901884,3314497,0.3917842,-2.0,0.40162537,0.95885754,5.531366,858.6779792746114,,,121.81517,16.515959,3860,0.14999999,18.797739,-3.8117623,19.609682,158,3.1752195e-11,256,0.03534038,14773.601668596268,-4.0766926,-0.2,-0.53136593,19.609682,3860,0.00030027633,21351.072,-0.13660088
3.0,-4.2963066,14.199586,-12.901884,3315496,8.391511,10.0,-0.2697472,1.0123655,5.531298,858.7143227143227,,,121.81517,16.515339,3861,0.14999999,21.072962,-3.980429,19.609682,158,3.1735753e-11,256,0.00027762837,14780.161249876022,-4.0769515,0.2,-0.53129816,19.609682,3861,0.0022002612,21356.342,2.3157537
3.0,-4.296176,14.49138,-12.901884,3315823,7.5493526,10.0,3.494193,1.007613,5.530256,858.5766442257898,,,121.81517,16.512688,3862,0.14999999,21.636497,-3.8070917,19.609682,158,3.1719318e-11,256,9.5098e-08,14785.74252128601,-4.07721,-0.73333335,-0.53025585,19.609682,3862,2.5038999e-17,21357.848,2.0213082
3.0,-4.296059,15.99475,-12.901884,3316363,0.93192065,6.0,-0.6596171,0.99523693,5.530289,858.4941755112607,,,121.81517,16.512327,3863,0.14999999,16.789782,-3.8508327,19.609682,158,3.1702897e-11,256,0.042301767,14791.437061309814,-4.077469,-0.2,-0.53028935,19.609682,3863,1.6409398e-05,21363.508,0.5175768
3.0,-4.295974,16.716866,-12.901884,3317362,-6.4273796,-2.0,-0.09098558,1.0504681,5.5301757,858.5305383022775,,,121.81517,16.511782,3864,0.14999999,18.958885,-3.9586778,19.609682,158,3.168649e-11,256,0.38624662,14797.826689958572,-4.077728,0.2,-0.5301756,19.609682,3864,2.4835818,21368.598,-0.20508306
3.0,-4.2958765,17.231508,-12.901884,3318361,3.7783256,6.0,-0.017707368,1.0191101,5.530043,858.5668822768434,,,121.81517,16.509153,3865,0.14999999,30.256466,-3.9667423,19.609682,158,3.1670094e-11,256,1.79561e-14,14805.559082746506,-4.077344,-1.0,-0.53004307,19.609682,3865,1.3057795e-22,21373.617,-0.72235495
3.0,-4.2958155,15.933795,-12.901884,3319183,9.115737,6.0,-1.6698911,1.0330235,5.530338,858.5574236937402,,,121.81517,16.508213,3866,0.14999999,16.664362,-4.078079,19.609682,158,3.1653718e-11,256,7.033529e-09,14811.888543605804,-4.0776024,0.06666667,-0.53033787,19.609682,3866,0.014780929,21380.285,0.5744172
3.0,-4.295681,16.573187,-12.901884,3319927,-12.022271,-10.0,0.034540568,0.92341876,5.530192,858.5277993276442,,,121.81517,16.503742,3867,0.14999999,29.630463,-3.8073518,19.609682,158,3.1637342e-11,256,2.0056733e-08,14818.722668647766,-4.0778575,-0.06666667,-0.5301918,19.609682,3867,0.00020013592,21385.252,-0.06944489
3.0,-4.295759,18.658127,-12.901884,3320926,-5.817719,-6.0,-0.011543091,0.98343605,5.530058,858.5641158221302,,,121.81517,16.5016,3868,0.14999999,23.717213,-4.5236053,19.609682,158,3.1620987e-11,256,5.834825e-06,14824.75907087326,-4.078116,0.73333335,-0.5300577,19.609682,3868,1.9376463,21390.264,-2.1565273
3.0,-4.295739,17.672068,-12.901884,3321925,-7.856939,-2.0,-1.9846222,1.032813,5.5304337,858.6004135435513,,,121.81517,16.499369,3869,0.14999999,20.950758,-4.199122,19.609682,158,3.1604643e-11,256,1.3065332e-20,14830.460139274597,-4.0778737,-0.73333335,-0.5304337,19.609682,3869,2.8260067e-14,21397.248,-1.1726987
3.0,-4.295673,19.027803,-12.901884,3322924,3.3088758,6.0,-0.8806489,0.9612444,5.5305243,858.6366925064599,,,121.81517,16.495392,3870,0.14999999,24.270386,-4.071377,19.609682,158,3.1588315e-11,256,6.006162e-22,14835.862152576447,-4.078132,0.73333335,-0.53052413,19.609682,3870,0.35583726,21403.129,-2.532411
3.0,-4.295671,18.457401,-12.901884,3323923,-4.217293,-2.0,-2.3002682,1.0219767,5.530981,858.672952725394,,,121.81517,16.494564,3871,0.14999999,36.27154,-4.2453647,19.609682,158,3.1571995e-11,256,7.656251e-30,14841.414701461792,-4.0782986,-1.0,-0.5309813,19.609682,3871,2.3935937e-21,21410.43,-1.9628377
3.0,-4.295619,14.891943,-12.901884,3324922,11.789256,10.0,-1.3177335,1.0444207,5.5311847,858.709194214876,,,121.81517,16.494514,3872,0.14999999,35.36071,-4.1137805,19.609682,158,3.155569e-11,256,0.00043283007,14846.706641674042,-4.0785565,-1.0,-0.53118455,19.609682,3872,2.1227399e-24,21416.746,1.6025716
3.0,-4.295672,14.118101,-12.901884,3325479,9.650885,10.0,-1.2825632,0.9923002,5.5313787,858.6312935708753,,,121.81517,16.494394,3873,0.14999999,20.705322,-4.54253,19.609682,158,3.1539396e-11,256,2.1485357e-06,14852.014961242676,-4.078815,-0.06666667,-0.5313785,19.609682,3873,1.1885688e-05,21423.03,2.3762932
3.0,-4.2955623,14.382136,-12.901884,3325820,11.3491,10.0,3.03028,0.9537553,5.5304594,858.4976768198245,,,121.81517,16.492094,3874,0.14999999,21.341522,-3.8563094,19.609682,158,3.1523114e-11,256,3.17579,14857.077175855637,-4.079073,-0.46666667,-0.53045917,19.609682,3874,1.2564649e-11,21424.998,2.1099582
3.0,-4.2955494,14.551742,-12.901884,3326148,11.644869,10.0,2.9372232,1.0042566,5.5295644,858.3607741935484,,,121.81517,16.489044,3875,0.14999999,22.053398,-4.2032223,19.609682,158,3.150685e-11,256,6.4290407e-06,14862.587192058563,-4.0793314,0.33333334,-0.52956426,19.609682,3875,0.009181593,21427.062,1.9373034
3.0,-4.295496,17.161339,-12.901884,3326612,9.267179,10.0,0.79890966,0.99445254,5.5292215,858.2590299277606,,,121.81517,16.482073,3876,0.14999999,31.10934,-4.0945883,19.609682,158,3.149059e-11,256,0.37067795,14867.496443033218,-4.079587,0.6,-0.52922153,19.609682,3876,0.014873407,21431.262,-0.6792665
3.0,-4.295402,18.598112,-12.901884,3327611,-7.1031814,-10.0,-0.570431,1.0895454,5.529232,858.2953314418364,,,121.81517,16.480976,3877,0.14999999,57.76352,-3.9247608,19.609682,158,3.1474347e-11,256,3.6901584e-27,14873.468667507172,-4.079841,-1.0,-0.52923214,19.609682,3877,3.5823802e-23,21436.832,-2.1171355
3.0,-4.2953568,16.681067,-12.901884,3328610,3.4796913,6.0,-1.6665313,1.0223209,5.5295253,858.3316142341413,,,121.81517,16.47643,3878,0.14999999,18.165426,-4.201776,19.609682,158,3.145812e-11,256,0.0027120411,14879.135833978653,-4.080099,-0.73333335,-0.52952546,19.609682,3878,1.5465927e-15,21443.5,-0.2046355
3.0,-4.2952747,16.912468,-12.901884,3329511,-15.715858,-10.0,-1.0438198,0.98563755,5.529658,858.3426140757928,,,121.81517,16.47353,3879,0.14999999,30.6007,-4.001397,19.609682,158,3.14419e-11,256,1.3388991e-14,14884.53417468071,-4.0803566,0.33333334,-0.529658,19.609682,3879,0.1549102,21449.543,-0.43893763
3.0,-4.295873,18.353771,-12.901884,3330510,-3.8321033,-10.0,-0.57667154,0.91467065,5.5296702,858.3788659793814,,,121.81517,16.4689,3880,0.14999999,36.107994,-6.6009173,19.609682,158,3.1425695e-11,256,4.533426,14890.912903547287,-4.0805745,0.73333335,-0.5296701,19.609682,3880,0.09761748,21455.121,-1.88487
3.0,-4.2958355,16.884426,-12.901884,3331509,-0.6233765,2.0,-0.7167205,0.9394222,5.5297184,858.4150992012368,,,121.81517,16.467342,3881,0.14999999,19.272251,-4.0571027,19.609682,158,3.1409503e-11,256,9.323547e-09,14896.632039546967,-4.080807,-0.46666667,-0.52971834,19.609682,3881,8.069135e-09,21460.836,-0.41708297
3.0,-4.2957726,16.484888,-12.901884,3332508,5.654297,2.0,-0.35066608,0.99112654,5.529672,858.451313755796,,,121.81517,16.463072,3882,0.14999999,18.340338,-3.9961376,19.609682,158,3.1393325e-11,256,0.15624963,14902.271664619446,-4.0810647,0.06666667,-0.5296722,19.609682,3882,0.15439312,21466.188,-0.02181611
3.0,-4.295664,16.657787,-12.901884,3332998,-6.101225,-6.0,0.6750249,1.0256101,5.529362,858.3564254442441,,,121.81517,16.463161,3883,0.14999999,18.926043,-3.8642778,19.609682,158,3.1377158e-11,256,0.0059539406,14908.21644949913,-4.0812826,0.2,-0.529362,19.609682,3883,0.741117,21470.512,-0.19462582
3.0,-4.2955728,17.340126,-12.901884,3333997,-1.7814226,-6.0,-0.013721925,1.0638765,5.529229,858.3926364572606,,,121.81517,16.462593,3884,0.14999999,20.29737,-3.962218,19.609682,158,3.1361004e-11,256,0.012738762,14914.376231908798,-4.0813494,-0.6,-0.5292292,19.609682,3884,8.858919e-12,21475.527,-0.8775329
3.0,-4.295489,14.247186,-12.901884,3334996,8.508998,10.0,-0.6497701,0.975421,5.52926,858.4288288288288,,,121.81517,16.459818,3885,0.14999999,20.907236,-4.0342956,19.609682,158,3.1344857e-11,256,0.0070318365,14920.52069568634,-4.0816064,-0.33333334,-0.5292602,19.609682,3885,2.725153e-09,21481.176,2.212632
3.0,-4.295375,17.329733,-12.901884,3335332,2.4411135,0.6666667,2.830097,1.0302626,5.5283957,858.2943901183736,,,121.81517,16.459766,3886,0.14999999,20.58628,-3.8249836,19.609682,158,3.1328728e-11,256,5.1110947e-09,14926.785282850266,-4.081864,0.46666667,-0.5283957,19.609682,3886,16.397333,21483.346,-0.86996615
3.0,-4.2952914,16.092062,-12.901884,3336331,5.8626876,6.0,-0.31729957,1.0574913,5.5283413,858.3305891432982,,,121.81517,16.453093,3887,0.14999999,17.06152,-4.0002065,19.609682,158,3.131261e-11,256,6.1204786,14932.298075914383,-4.0779104,0.2,-0.5283414,19.609682,3887,0.13564132,21488.664,0.36103067
3.0,-4.295163,16.59584,-12.901884,3337007,-8.000147,-6.0,0.09512924,0.9466327,5.528181,858.2836934156379,,,121.81517,16.451986,3888,0.14999999,18.823633,-3.8535266,19.609682,158,3.1296507e-11,256,0.0019422255,14937.640710830688,-4.078133,-0.2,-0.5281811,19.609682,3888,8.94152e-05,21493.568,-0.14385408
3.0,-4.295111,14.384497,-12.901884,3338006,9.718646,10.0,-0.56140065,0.9655532,5.5281897,858.319876574955,,,121.81517,16.450933,3889,0.14999999,21.325262,-4.039852,19.609682,158,3.1280416e-11,256,6.675203e-07,14943.508280992508,-4.07839,-0.6,-0.5281896,19.609682,3889,2.6336807e-14,21499.129,2.0664372
3.0,-4.2950263,17.274647,-12.901884,3338509,-4.028442,-6.0,-0.111850254,1.0063369,5.5280824,858.2285347043702,,,121.81517,16.44758,3890,0.14999999,20.029137,-3.9312632,19.609682,158,3.126433e-11,256,1.9201371e-16,14948.89901804924,-4.078647,0.46666667,-0.52808255,19.609682,3890,5.813215,21504.242,-0.8270657
3.0,-4.2949905,16.961601,-12.901884,3339508,-9.692383,-10.0,-1.5985557,0.956209,5.5283575,858.2647134412747,,,121.81517,16.44624,3891,0.14999999,31.121729,-4.157638,19.609682,158,3.124826e-11,256,2.384887e-12,14954.716302871704,-4.0774107,-0.46666667,-0.5283577,19.609682,3891,2.1141969e-10,21510.84,-0.5153618
3.0,-4.2949567,16.511047,-12.901884,3340507,-2.248568,-2.0,-0.65931535,1.0066841,5.5283914,858.3008735868448,,,121.81517,16.446337,3892,0.14999999,18.62976,-4.1210437,19.609682,158,3.123221e-11,256,0.006863241,14961.830062389374,-4.0776677,-0.06666667,-0.52839136,19.609682,3892,0.013390382,21516.5,-0.06470991
3.0,-4.2948713,17.133621,-12.901884,3341506,7.71643,6.0,-0.004664966,1.0147197,5.528257,858.3370151554071,,,121.81517,16.444963,3893,0.14999999,19.51632,-3.9625137,19.609682,158,3.1216165e-11,256,0.006858187,14967.596278905869,-4.0779214,0.46666667,-0.52825683,19.609682,3893,1.0667704,21521.504,-0.6886569
3.0,-4.294843,16.521229,-12.901884,3342505,-9.58272,-10.0,-2.188827,0.9333622,5.528683,858.3731381612738,,,121.81517,16.444109,3894,0.14999999,28.796362,-4.198794,19.609682,158,3.1200133e-11,256,3.8295503e-10,14973.175014019012,-4.077904,0.06666667,-0.52868325,19.609682,3894,0.0040462087,21528.693,-0.077120095
3.0,-4.294805,14.069576,-12.901884,3343504,13.495913,10.0,-0.10027478,0.9930486,5.528573,858.4092426187419,,,121.81517,16.44203,3895,0.14999999,20.68584,-4.0794334,19.609682,158,3.1184114e-11,256,1.2183042e-08,14979.456513881683,-4.07816,-0.06666667,-0.5285733,19.609682,3895,1.1877892e-05,21533.793,2.3724542
3.0,-4.2949233,16.499859,-12.901884,3343805,0.3772608,2.0,4.563142,0.9825348,5.5272665,858.2661704312115,,,121.81517,16.440361,3896,0.14999999,18.480412,-4.7474723,19.609682,158,3.116811e-11,256,0.017935151,14984.68920969963,-4.078417,-0.2,-0.52726644,19.609682,3896,0.00017097274,21534.23,-0.059498012
3.0,-4.294843,17.008503,-12.901884,3344804,-2.7414699,-3.3333333,-0.031448055,1.015379,5.527139,858.3022838080575,,,121.81517,16.439903,3897,0.14999999,19.70772,-3.9642363,19.609682,158,3.1152116e-11,256,0.006399334,14990.863860845566,-4.0786734,-0.46666667,-0.5271391,19.609682,3897,1.1519985e-08,21539.262,-0.5686003
3.0,-4.294766,20.05308,-12.901884,3345803,2.2195818,-2.0,-0.42694542,1.0619614,5.5271134,858.3383786557209,,,121.81517,16.4369,3898,0.14999999,28.016449,-4.0088415,19.609682,158,3.1136135e-11,256,1.2309269e-15,14996.63498878479,-4.07893,0.8666667,-0.5271134,19.609682,3898,1.1512998,21544.688,-3.616181
3.0,-4.294848,18.489334,-12.901884,3346802,-4.480449,-6.0,-4.9824953,1.0741079,5.528256,858.3744549884585,,,121.81517,16.432945,3899,0.14999999,38.309486,-4.6733537,19.609682,158,3.1120162e-11,256,,15002.772817850113,-4.078891,-1.0,-0.5282561,19.609682,3899,7.121537e-22,21554.67,-2.0563898
3.0,-4.294798,16.015059,-12.901884,3347801,8.533077,6.0,-1.585477,0.9659867,5.5285273,858.4105128205128,,,121.81517,16.431496,3900,0.14999999,16.939316,-4.1677666,19.609682,158,3.1104206e-11,256,0.00011986022,15008.896105527878,-4.0791473,-0.33333334,-0.5285272,19.609682,3900,1.6742669e-07,21561.256,0.4164378
3.0,-4.2946873,16.57455,-12.901884,3348140,-12.136746,-10.0,2.5829785,0.9368887,5.5277295,858.277364778262,,,121.81517,16.42932,3901,0.14999999,30.471416,-3.829415,19.609682,158,3.1088264e-11,256,6.477774e-09,15014.217692136765,-4.079404,-0.2,-0.5277296,19.609682,3901,4.499341e-06,21563.674,-0.14523219
3.0,-4.2947645,13.980058,-12.901884,3349139,10.178214,10.0,-0.039671205,1.0107282,5.5276046,858.3134290107637,,,121.81517,16.427586,3902,0.14999999,20.607975,-4.5369716,19.609682,158,3.1072332e-11,256,3.1506714e-11,15019.918310880661,-4.07966,0.06666667,-0.5276045,19.609682,3902,0.0002404881,21568.713,2.4475288
3.0,-4.2946587,16.882797,-12.901884,3349630,3.5660584,-2.0,0.67233163,1.0360671,5.527297,858.2193184729695,,,121.81517,16.423485,3903,0.14999999,19.575148,-3.8879566,19.609682,158,3.105641e-11,256,7.091453e-05,15026.057846784592,-4.0799165,0.33333334,-0.5272971,19.609682,3903,10.3618965,21573.041,-0.4593122
3.0,-4.2945786,19.349749,-12.901884,3350629,-16.188587,-10.0,-0.5073337,0.8912163,5.527292,858.2553790983607,,,121.81517,16.423378,3904,0.14999999,39.92121,-4.0188265,19.609682,158,3.1040504e-11,256,9.47231e-06,15031.431007146835,-4.0775213,0.8666667,-0.52729195,19.609682,3904,0.017180126,21578.547,-2.9263704
3.0,-4.2954574,14.838875,-12.901884,3351628,7.906558,10.0,-3.144857,1.0431244,5.527962,858.2914212548015,,,121.81517,16.423222,3905,0.14999999,35.338833,-7.6156216,19.609682,158,3.1024606e-11,256,,15037.307905197144,-4.077773,-1.0,-0.5279623,19.609682,3905,2.1210805e-24,21586.693,1.5843477
3.0,-4.2954626,17.52703,-12.901884,3352454,-11.211351,-10.0,-2.1096025,0.9712722,5.528367,858.2831541218638,,,121.81517,16.417765,3906,0.14999999,32.687775,-4.3549395,19.609682,158,3.1008727e-11,256,4.201987e-09,15043.21816277504,-4.078029,-0.73333335,-0.52836716,19.609682,3906,4.2236837e-16,21593.803,-1.109266
3.0,-4.2954764,17.197464,-12.901884,3353453,-0.3859504,0.6666667,-1.0549277,0.99257624,5.528502,858.3191707192219,,,121.81517,16.417639,3907,0.14999999,20.011992,-4.32045,19.609682,158,3.099285e-11,256,0.019982945,15048.847728729248,-4.0782847,-0.6,-0.52850205,19.609682,3907,2.4831902e-11,21599.857,-0.7798255
3.0,-4.2954097,18.075148,-12.901884,3354452,-0.82496333,2.0,-0.6450415,0.9605513,5.528532,858.3551688843398,,,121.81517,16.4146,3908,0.14999999,35.742493,-4.0256705,19.609682,158,3.0976992e-11,256,0.14120993,15054.164386034012,-4.078541,-1.0,-0.52853185,19.609682,3908,1.3608611e-21,21605.502,-1.6605468
3.0,-4.295734,18.722729,-12.901884,3355451,-0.7571329,2.0,-2.6651251,0.946934,5.5290785,858.3911486313635,,,121.81517,16.413258,3909,0.14999999,24.397034,-5.519215,19.609682,158,3.0961143e-11,256,4.4950496e-35,15060.12022447586,-4.078797,0.73333335,-0.5290784,19.609682,3909,3.7064872,21613.168,-2.3094711
3.0,-4.295733,21.293226,-12.901884,3356450,11.007989,10.0,-2.1763172,1.0922202,5.5294995,858.4271099744245,,,121.81517,16.413857,3910,0.14999999,49.387497,-4.239513,19.609682,158,3.094531e-11,256,0.011816723,15066.788888454437,-4.0781045,0.8666667,-0.5294997,19.609682,3910,0.0010199118,21620.344,-4.8793697
3.0,-4.295731,14.134842,-12.901884,3357449,13.455081,10.0,-2.2329473,0.985226,5.5299354,858.46305292764,,,121.81517,16.410166,3911,0.14999999,20.836674,-4.375245,19.609682,158,3.0929485e-11,256,1.015639e-06,15072.775888681412,-4.07836,-0.2,-0.52993524,19.609682,3911,2.6667232e-07,21627.576,2.2753234
3.0,-4.295868,14.490667,-12.901884,3357786,8.761058,10.0,2.931742,1.003067,5.5290504,858.329754601227,,,121.81517,16.409185,3912,0.14999999,22.070988,-4.8178344,19.609682,158,3.0913678e-11,256,0.0074855797,15078.05614066124,-4.0786157,0.33333334,-0.52905035,19.609682,3912,0.009175023,21629.645,1.9185176
3.0,-4.2957587,14.282594,-12.901884,3358785,15.09376,10.0,-0.3977668,0.9611772,5.529017,858.3657040633785,,,121.81517,16.40794,3913,0.14999999,21.251896,-3.8712988,19.609682,158,3.0897878e-11,256,7.319697e-06,15084.265519618988,-4.078869,-0.46666667,-0.5290168,19.609682,3913,1.2562085e-11,21635.043,2.1253455
3.0,-4.2961774,16.483786,-12.901884,3359114,-7.672455,-6.0,2.5128765,1.0250003,5.5282397,858.230454777721,,,121.81517,16.404222,3914,0.14999999,18.568886,-5.8942695,19.609682,158,3.0882092e-11,256,4.0394524e-14,15089.73967385292,-4.0791245,0.06666667,-0.5282396,19.609682,3914,0.08061076,21637.53,-0.0795632
3.0,-4.296093,14.403936,-12.901884,3360113,11.950043,10.0,-0.049591005,1.0097268,5.528117,858.2664112388251,,,121.81517,16.40151,3915,0.14999999,21.622883,-3.9867742,19.609682,158,3.0866316e-11,256,4.0950506e-14,15095.187751054764,-4.0793595,-0.73333335,-0.52811736,19.609682,3915,2.5092928e-17,21642.58,1.997573
3.0,-4.296229,21.667267,-12.901884,3360366,-5.399897,-6.0,5.235369,1.0892056,5.5266457,858.111848825332,,,121.81517,16.398113,3916,0.14999999,53.83166,-4.8384175,19.609682,158,3.0850555e-11,256,,15100.301786899567,-4.0796146,1.0,-0.52664554,19.609682,3916,0.027442846,21642.344,-5.269153
3.0,-4.2964826,17.836277,-12.901884,3361365,-2.072137,-3.3333333,-6.2178545,1.0175985,5.5280986,858.1478172070462,,,121.81517,16.397802,3917,0.14999999,21.907984,-5.376262,19.609682,158,3.0834807e-11,256,0.059122846,15105.858444452286,-4.079863,0.6,-0.5280985,19.609682,3917,13.646004,21653.562,-1.4384747
3.0,-4.296418,21.65582,-12.901884,3362364,-0.17686653,6.0,-0.73893386,0.9205064,5.5281525,858.1837672281777,,,121.81517,16.396202,3918,0.14999999,54.353622,-4.0581307,19.609682,158,3.0819066e-11,256,0.00067604874,15111.796226024628,-4.0766406,1.0,-0.52815235,19.609682,3918,0.005024665,21659.3,-5.2596197
3.0,-4.2971644,16.811821,-12.901884,3363363,1.6343827,3.3333333,-9.97958,1.0522279,5.530564,858.2196989027814,,,121.81517,16.395222,3919,0.14999999,19.043055,-7.13919,19.609682,158,3.080334e-11,256,7.940267e-08,15117.638070821762,-4.0768948,0.33333334,-0.530564,19.609682,3919,3.276645,21674.281,-0.4165986
3.0,-4.2970853,16.69428,-12.901884,3364362,-2.0676758,-2.0,-0.6106075,0.94331557,5.5305843,858.255612244898,,,121.81517,16.394472,3920,0.14999999,19.188532,-4.039361,19.609682,158,3.078763e-11,256,3.3762277e-05,15124.084856748581,-4.076314,-0.33333334,-0.53058445,19.609682,3920,3.057453e-06,21679.89,-0.29980868
3.0,-4.2970276,16.30967,-12.901884,3365361,4.6677823,6.0,-0.4339958,0.9882425,5.5305595,858.2915072685539,,,121.81517,16.393759,3921,0.14999999,17.745375,-4.008272,19.609682,158,3.0771927e-11,256,0.4054566,15130.267035722733,-4.076569,-0.6,-0.5305598,19.609682,3921,1.6191029e-12,21685.324,0.084088355
3.0,-4.296946,17.94217,-12.901884,3365984,0.26973915,-2.0,-1.0314333,1.0204864,5.5306873,858.2315145334013,,,121.81517,16.391077,3922,0.14999999,22.411737,-3.966176,19.609682,158,3.0756234e-11,256,0.6336952,15137.399975538254,-4.076824,-0.8666667,-0.5306875,19.609682,3922,1.219382e-17,21691.355,-1.5510927
3.0,-4.2968907,17.204893,-12.901884,3366983,-8.227215,-10.0,-1.3833988,1.018703,5.530905,858.267397399949,,,121.81517,16.3911,3923,0.14999999,32.22798,-4.102891,19.609682,158,3.0740556e-11,256,1.404383e-18,15143.1143181324,-4.077079,0.46666667,-0.5309048,19.609682,3923,0.29168928,21697.74,-0.81379396
3.0,-4.296851,15.790124,-12.901884,3367982,8.034784,6.0,-1.1402775,1.0131519,5.53106,858.3032619775739,,,121.81517,16.387335,3924,0.14999999,16.61305,-4.1612897,19.609682,158,3.0724888e-11,256,1.1239633e-08,15148.77834367752,-4.0772595,-0.06666667,-0.53106016,19.609682,3924,0.0007308868,21703.88,0.59721154
