ReturnMin,IWMax,IWFirstEpisode,Regret/t,TimeElapsed,ReturnMax,TimestepsSoFar,Bound,ReturnMean,NumTrainableParams,MountainCar_std0_higher,Iteration,ReturnStepMax,Delta,Regret,MountainCar_std1_higher,DenMISEMeanLog,ReturnAbsMax,IWLastEpisode,DenMISELogLast,IWMean,BoundBonus,AvgEpLen,NumTrajectories,ActionIn1,ReturnLastEpisode,MountainCar_mu1_higher,MinEpLen,IWMin,MountainCar_mu0_higher,DenMISELogFirst,BoundMISE,GridSize
-13.664702,19.550983,16.253424,5.3430543,21433.99073457718,17.340988,3995624,13.371243,-0.3430542,,0.14999999,4719,138.59648,1.8827107e-11,25213.873,3.0,-4.2860355,17.340988,0.002588355,-7.3337946,1.0592426,13.758747,846.7098961644416,4719,2.4184065,-0.16629447,-2.5,167,,-0.375,-4.014279,-0.38750437,289
-13.664702,16.169945,0.003825246,5.343195,21440.524582386017,17.340988,3996623,13.369462,-0.34319505,,0.14999999,4720,138.59648,1.881913e-11,25219.88,3.0,-4.2859716,17.340988,5.1294337e-06,-4.0379677,1.0430562,12.647672,846.7421610169491,4720,14.863048,-1.007874,6.25,167,,0.125,-4.011052,0.7217904,289
-13.664702,18.640762,0.0018822039,5.342906,21446.394178390503,17.340988,3997065,13.368717,-0.34290615,,0.14999999,4721,138.59648,1.8811157e-11,25223.86,3.0,-4.2861667,17.340988,4.9322507e-06,-5.2502823,1.0270072,11.010016,846.6564287227283,4721,3.0362961,1.020756,10.0,167,,-0.75,-4.0112634,2.358701,289
-13.664702,18.73078,0.00730622,5.3431044,21452.57441854477,17.340988,3997827,13.367485,-0.34310445,,0.14999999,4722,138.59648,1.880319e-11,25230.139,3.0,-4.28611,17.340988,0.0001392878,-4.0445147,0.9624506,10.951396,846.638500635324,4722,11.34782,-1.279253,10.0,167,,-0.125,-4.0114746,2.4160886,289
-13.664702,18.65197,0.40421265,5.3421383,21458.34545826912,17.340988,3998138,13.366903,-0.3421382,,0.14999999,4723,138.59648,1.879523e-11,25230.918,3.0,-4.28605,17.340988,5.948412e-05,-3.9728324,0.9499942,13.428552,846.525089985179,4723,-4.564361,4.2205153,-3.75,167,,,-4.011685,-0.061647903,289
-13.664702,59.658543,3.908236e-05,5.342081,21464.914657115936,17.340988,3999137,13.36395,-0.34208086,,0.14999999,4724,138.59648,1.8787274e-11,25235.99,3.0,-4.285998,17.340988,4.4111175e-13,-3.981368,1.0586241,15.369321,846.557366638442,4724,-12.511734,-0.0713118,-10.0,167,,-1.0,-4.011811,-2.005371,289
-13.664702,21.945957,8.06114e-08,5.342356,21471.074862957,17.340988,4000136,13.362793,-0.3423564,,0.14999999,4725,138.59648,1.8779322e-11,25242.635,3.0,-4.2860756,17.340988,8.3272966e-27,-4.711147,0.9844122,11.756862,846.5896296296296,4725,11.137788,-1.6440082,10.0,167,,0.375,-4.0120225,1.6059313,289
-13.664702,30.549337,1.8283708e-05,5.342201,21476.880353212357,17.340988,4000650,13.361468,-0.34220105,,0.14999999,4726,138.59648,1.8771375e-11,25247.242,3.0,-4.2860084,17.340988,4.9091525e-10,-3.9486654,1.0411348,13.627876,846.519255184088,4726,-8.928183,0.3918302,-10.0,167,,0.25,-4.012234,-0.26640764,289
-13.664702,39.626278,1.0512347e-14,5.342193,21483.309334039688,17.340988,4001649,13.359291,-0.34219325,,0.14999999,4727,138.59648,1.8763434e-11,25252.547,3.0,-4.2859626,17.340988,4.1235337e-10,-4.1126957,1.0186607,15.712077,846.5515125872646,4727,4.3649235,-0.30529064,10.0,167,,0.75,-4.012446,-2.3527858,289
-13.664702,18.56884,9.7415e-05,5.342919,21489.490942955017,17.340988,4002648,13.359216,-0.34291896,,0.14999999,4728,138.59648,1.8755497e-11,25261.32,3.0,-4.285986,17.340988,3.1487103e-05,-4.4084296,1.0077758,10.977901,846.5837563451777,4728,9.412661,-3.7733743,10.0,167,,0.125,-4.012657,2.3813143,289
-13.664702,21.027512,3.358593,5.3421416,21495.25215125084,17.340988,4002981,13.3561,-0.34214166,,0.14999999,4729,138.59648,1.8747566e-11,25262.988,3.0,-4.2858734,17.340988,9.713237e-10,-3.765065,0.9916327,14.215612,846.4751533093678,4729,-4.1049724,3.3329692,-3.75,167,,-0.625,-4.012869,-0.8595126,289
-13.664702,35.47999,0.008688622,5.342283,21501.334679841995,17.340988,4003980,13.355816,-0.34228283,,0.14999999,4730,138.59648,1.873964e-11,25268.998,3.0,-4.285837,17.340988,1.784863,-4.102911,1.0097831,14.557106,846.507399577167,4730,-9.120633,-1.00989,-10.0,167,,-0.75,-4.01237,-1.20129,289
-13.664702,20.842993,7.7407385e-08,5.342433,21507.44632792473,17.340988,4004979,13.355881,-0.34243315,,0.14999999,4731,138.59648,1.8731718e-11,25275.05,3.0,-4.2858067,17.340988,5.4876378e-18,-4.154339,0.968431,14.276269,846.5396322130628,4731,6.882077,-1.0535141,5.0,167,,0.5,-4.01258,-0.92038846,289
-13.664702,17.305233,2.114344,5.3427043,21513.649835586548,17.340988,4005978,13.353345,-0.3427041,,0.14999999,4732,138.59648,1.8723802e-11,25281.676,3.0,-4.2857804,17.340988,2.1923915e-06,-4.1261272,0.9943368,13.120938,846.5718512256974,4732,7.041661,-1.6245552,5.0,167,,-0.25,-4.012791,0.23240691,289
-13.664702,39.12558,0.004030215,5.3426843,21519.81960630417,17.340988,4006977,13.350897,-0.34268424,,0.14999999,4733,138.59648,1.871589e-11,25286.924,3.0,-4.2856727,17.340988,2.4303113e-06,-3.767741,1.0196388,15.333915,846.6040566237059,4733,-2.3610764,-0.24880713,-2.5,167,,-1.0,-4.0125556,-1.9830178,289
-13.664702,18.838266,0.009960504,5.343004,21526.013114213943,17.340988,4007976,13.3442955,-0.34300426,,0.14999999,4734,138.59648,1.8707985e-11,25293.781,3.0,-4.2856817,17.340988,8.6800185e-12,-4.347071,0.93065673,13.458315,846.6362484157161,4734,-5.8385324,-1.8575193,-6.25,167,,0.125,-4.0127664,-0.11401941,289
-13.664702,19.615168,3.492684,5.342966,21531.648644924164,17.340988,4008975,13.342964,-0.3429661,,0.14999999,4735,138.59648,1.8700083e-11,25298.945,3.0,-4.285635,17.340988,0.0046587856,-3.9938567,1.0385925,13.727343,846.6684266103484,4735,-4.0311236,-0.162542,-6.25,167,,-0.375,-4.012975,-0.384378,289
-13.664702,18.475851,0.026033696,5.3430786,21537.801091194153,17.340988,4009974,13.340541,-0.34307852,,0.14999999,4736,138.59648,1.8692187e-11,25304.82,3.0,-4.285585,17.340988,0.0006450395,-4.0842304,1.0168189,10.868756,846.7005912162163,4736,2.3497992,-0.87510264,10.0,167,,-0.5,-4.0124493,2.4717844,289
-13.664702,23.24839,1.9732067e-09,5.3431816,21543.923894882202,17.340988,4010972,13.33996,-0.34318143,,0.14999999,4737,138.59648,1.8684295e-11,25310.65,3.0,-4.2855263,17.340988,8.965793e-15,-4.022528,0.9829838,14.903555,846.732531137851,4737,1.6711895,-0.8305663,-2.5,167,,0.625,-4.012655,-1.5635952,289
-13.664702,18.743847,0.05412092,5.343705,21549.986793994904,17.340988,4011971,13.339371,-0.34370512,,0.14999999,4738,138.59648,1.867641e-11,25318.475,3.0,-4.2855515,17.340988,0.0003474075,-4.389566,0.997336,13.445471,846.7646686365555,4738,1.8964643,-2.8245575,,167,,0.125,-4.012866,-0.106100135,289
-13.664702,18.798935,0.00119506,5.343658,21556.3965382576,17.340988,4012970,13.339409,-0.3436579,,0.14999999,4739,138.59648,1.8668529e-11,25323.596,3.0,-4.285486,17.340988,0.16610569,-3.9756477,0.9767671,10.92301,846.7967925722726,4739,12.444149,-0.11995022,10.0,167,,,-4.0130653,2.416399,289
-13.664702,19.441109,8.448342,5.343276,21562.411237239838,17.340988,4013366,13.335795,-0.343276,,0.14999999,4740,138.59648,1.8660651e-11,25327.129,3.0,-4.285487,17.340988,5.8926297e-08,-4.264849,0.9611635,13.769947,846.701687763713,4740,2.267501,1.4666877,2.5,167,,-0.5,-4.013276,-0.43415162,289
-13.664702,20.365875,3.9630727e-06,5.3433695,21569.017664194107,17.340988,4014365,13.333024,-0.34336925,,0.14999999,4741,138.59648,1.865278e-11,25332.914,3.0,-4.2854395,17.340988,1.327327e-07,-4.02034,1.0082877,11.196874,846.7338114321873,4741,7.3847127,-0.78534675,10.0,167,,0.25,-4.0117064,2.1361506,289
-13.664702,19.460415,0.00017880661,5.343453,21575.286143779755,17.340988,4015364,13.332103,-0.34345284,,0.14999999,4742,138.59648,1.8644915e-11,25338.654,3.0,-4.2853575,17.340988,8.632653e-15,-3.8990998,1.0233421,11.150677,846.7659215520878,4742,10.191976,-0.73987585,10.0,167,,-0.875,-4.011917,2.1814258,289
-13.664702,32.483376,3.7746632e-09,5.343574,21581.357020139694,17.340988,4016000,13.330666,-0.34357408,,0.14999999,4743,138.59648,1.8637052e-11,25344.572,3.0,-4.2852726,17.340988,2.1563903e-24,-3.912049,0.95664996,14.211731,846.7214842926418,4743,-11.19627,-0.9182978,-10.0,167,,0.5,-4.012128,-0.8810652,289
-13.664702,82.04083,3.8687567e-20,5.343568,21587.683372974396,17.340988,4016999,13.328675,-0.34356776,,0.14999999,4744,138.59648,1.8629197e-11,25349.885,3.0,-4.2853217,17.340988,0.0011385385,-4.465259,1.03475,17.937572,846.7535834738617,4744,-8.032956,-0.31370282,-10.0,167,,1.0,-4.012339,-4.608897,289
-13.664702,29.314507,0.033725854,5.343948,21594.02748608589,17.340988,4017998,13.328273,-0.34394786,,0.14999999,4745,138.59648,1.8621346e-11,25357.033,3.0,-4.2853274,17.340988,7.49276e-07,-4.346699,1.0414844,13.437487,846.7856691253952,4745,-10.113471,-2.147154,-10.0,167,,-0.125,-4.01255,-0.109213695,289
-13.664702,23.415312,0.018295964,5.343903,21600.15297627449,17.340988,4018997,13.328226,-0.34390315,,0.14999999,4746,138.59648,1.86135e-11,25362.164,3.0,-4.28529,17.340988,0.0010044185,-4.144675,1.0014566,14.86215,846.8177412557943,4746,-10.076906,-0.13190812,-6.25,167,,-0.875,-4.0127535,-1.5339243,289
-13.664702,16.962425,0.11294198,5.3441916,21606.35067510605,17.340988,4019996,13.326721,-0.34419146,,0.14999999,4747,138.59648,1.8605659e-11,25368.877,3.0,-4.2853045,17.340988,8.937443e-13,-4.357351,1.0021532,12.905537,846.8497998736044,4747,2.5206363,-1.7124407,5.0,167,,,-4.01296,0.42118433,289
-13.664702,18.72369,0.022377873,5.344121,21612.66534137726,17.340988,4020995,13.32622,-0.34412098,,0.14999999,4748,138.59648,1.8597823e-11,25373.887,3.0,-4.285231,17.340988,0.10328977,-3.940333,0.9854155,10.910867,846.8818449873631,4748,9.896627,-0.009459009,10.0,167,,-0.25,-4.013147,2.4153533,289
-13.664702,22.750565,0.08288374,5.343999,21618.92050766945,17.340988,4021581,13.325997,-0.34399894,,0.14999999,4749,138.59648,1.858999e-11,25378.65,3.0,-4.2851286,17.340988,1.4034912e-07,-3.780512,0.975114,14.762671,846.8269109286166,4749,-3.7359304,0.23535329,1.25,167,,-0.875,-4.013353,-1.4366741,289
-13.664702,17.708178,0.00037526846,5.344249,21625.101588487625,17.340988,4022580,13.323134,-0.34424865,,0.14999999,4750,138.59648,1.8582164e-11,25385.182,3.0,-4.285113,17.340988,5.458985e-13,-4.183232,1.0518934,13.233432,846.858947368421,4750,4.639683,-1.5300143,5.0,167,,0.25,-4.013546,0.08970259,289
-13.664702,23.487265,1.3480299e-09,5.3441863,21631.313271045685,17.340988,4023579,13.321287,-0.3441864,,0.14999999,4751,138.59648,1.8574342e-11,25390.23,3.0,-4.2850175,17.340988,0.04090948,-3.8891835,0.9362575,14.905487,846.8909703220374,4751,1.5018287,-0.048514932,2.5,167,,0.625,-4.0137563,-1.5841994,289
-13.664702,18.794794,3.480188,5.3442717,21637.231298446655,17.340988,4024578,13.3213,-0.34427184,,0.14999999,4752,138.59648,1.8566525e-11,25395.98,3.0,-4.2849894,17.340988,0.004311373,-4.0825415,0.99856997,13.419875,846.9229797979798,4752,-3.4383154,-0.7501965,-2.5,167,,-0.125,-4.013967,-0.09857524,289
-13.664702,33.216335,0.045750033,5.344201,21643.56456232071,17.340988,4025577,13.320502,-0.34420124,,0.14999999,4753,138.59648,1.8558714e-11,25400.988,3.0,-4.2849245,17.340988,0.0011781726,-3.968745,1.0072361,14.189296,846.9549758047549,4753,-10.479949,-0.008713357,-10.0,167,,-0.625,-4.013445,-0.8687933,289
-13.664702,59.67385,3.9917362e-18,5.344222,21649.884069919586,17.340988,4026576,13.316702,-0.3442219,,0.14999999,4754,138.59648,1.8550907e-11,25406.432,3.0,-4.2849054,17.340988,6.3710816e-21,-4.2095757,1.0482651,18.494726,846.9869583508624,4754,-3.1830997,-0.44250774,-2.5,167,,1.0,-4.0136456,-5.178024,289
-13.664702,20.073444,4.4858254e-05,5.3456326,21656.23720550537,17.340988,4027575,13.316525,-0.34563258,,0.14999999,4755,138.59648,1.8543105e-11,25418.482,3.0,-4.2852316,17.340988,1.5244069e-05,-5.874556,0.9979392,13.859674,847.0189274447949,4755,-3.1774907,-7.0519023,,167,,0.375,-4.0138564,-0.5431489,289
-13.664702,29.811241,0.15769881,5.3457174,21662.808368206024,17.340988,4028574,13.315012,-0.34571734,,0.14999999,4756,138.59648,1.8535309e-11,25424.232,3.0,-4.285191,17.340988,2.3113543e-07,-4.086655,1.0664525,13.703948,847.0508830950379,4756,-10.853979,-0.74872184,-10.0,167,,-0.375,-4.0140667,-0.3889358,289
-13.664702,40.178364,4.85606e-14,5.345738,21668.996710062027,17.340988,4029573,13.312027,-0.34573808,,0.14999999,4757,138.59648,1.8527515e-11,25429.676,3.0,-4.2851715,17.340988,6.0217207e-13,-4.2572937,0.9994761,15.58914,847.0828253100693,4757,-11.800395,-0.44431442,-10.0,167,,0.75,-4.0142436,-2.2771132,289
-13.664702,26.718973,4.1428815e-13,5.346096,21675.030948638916,17.340988,4030572,13.311174,-0.34609586,,0.14999999,4758,138.59648,1.851973e-11,25436.725,3.0,-4.2853246,17.340988,1.557989e-07,-5.0111256,0.98280466,16.086346,847.1147540983607,4758,9.198184,-2.0481777,6.25,167,,0.75,-4.014454,-2.7751718,289
-13.664702,18.105381,2.3765898,5.346718,21681.257638454437,17.340988,4031571,13.30958,-0.34671786,,0.14999999,4759,138.59648,1.8511945e-11,25445.031,3.0,-4.285346,17.340988,6.276322e-08,-4.3697453,1.0020124,13.296259,847.1466694683758,4759,7.6714854,-3.3061795,2.5,167,,-0.125,-4.0146637,0.0133205475,289
-13.664702,18.33868,0.009930974,5.346393,21687.043771505356,17.340988,4032000,13.309577,-0.3463933,,0.14999999,4760,138.59648,1.8504169e-11,25448.832,3.0,-4.2852306,17.340988,0.1941483,-3.7405062,1.0145886,10.839314,847.0588235294117,4760,8.670722,1.198269,10.0,167,,-0.625,-4.0143747,2.4702625,289
-13.664702,20.07666,0.016945433,5.345806,21693.07253575325,17.340988,4032325,13.310399,-0.34580612,,0.14999999,4761,138.59648,1.8496395e-11,25451.383,3.0,-4.2851224,17.340988,4.0155597,-3.7869666,0.98066115,14.031065,846.949170342365,4761,6.809703,2.449026,5.0,167,,-0.875,-4.0145826,-0.72066635,289
-13.664702,20.2384,12.398798,5.3460546,21699.03893303871,17.340988,4032922,13.309287,-0.34605438,,0.14999999,4762,138.59648,1.8488629e-11,25457.91,3.0,-4.2850494,17.340988,0.0005888906,-3.9096591,1.020044,13.904766,846.8966820663587,4762,-4.5778627,-1.5279015,-2.5,167,,-0.5,-4.014789,-0.5954788,289
-13.664702,29.640278,0.00044907286,5.3460913,21705.117169380188,17.340988,4033921,13.308621,-0.34609106,,0.14999999,4763,138.59648,1.8480868e-11,25463.432,3.0,-4.2849927,17.340988,0.0009486147,-4.036799,1.0273246,13.4322605,846.9286164182238,4763,-12.029663,-0.5208506,-10.0,167,,0.125,-4.0123987,-0.12363913,289
-13.664702,21.328863,8.373215e-08,5.346061,21711.65062022209,17.340988,4034920,13.306635,-0.34606102,,0.14999999,4764,138.59648,1.8473108e-11,25468.635,3.0,-4.285065,17.340988,1.4740783,-4.659993,0.99760574,14.256308,846.96053736356,4764,-6.1894403,-0.20289844,-6.25,167,,0.5,-4.0126085,-0.9496724,289
-13.664702,17.9375,2.4615417,5.3461347,21717.897079229355,17.340988,4035919,13.305699,-0.34613475,,0.14999999,4765,138.59648,1.8465356e-11,25474.332,3.0,-4.285023,17.340988,1.3429678e-11,-4.076091,0.9563767,13.375915,846.992444910808,4765,2.1141264,-0.69751924,5.0,167,,-0.5,-4.0128183,-0.07021508,289
-13.664702,25.688477,8.1892004e-10,5.3462925,21724.098186969757,17.340988,4036918,13.305761,-0.34629226,,0.14999999,4766,138.59648,1.8457609e-11,25480.43,3.0,-4.284985,17.340988,5.770848e-15,-4.056827,0.9858679,12.528049,847.0243390684012,4766,12.950761,-1.0966467,10.0,167,,0.5,-4.0125117,0.77771205,289
-13.664702,21.86018,8.0667846e-08,5.344694,21730.35995388031,17.340988,4037166,13.311664,-0.34469426,,0.14999999,4767,138.59648,1.8449865e-11,25478.158,3.0,-4.2850237,17.340988,20.968727,-4.459978,0.98799545,11.685565,846.8986784140969,4767,11.850277,7.271406,10.0,167,,0.375,-4.0127215,1.6260984,289
-13.664702,30.453651,8.485234e-06,5.34501,21736.65727210045,17.340988,4038165,13.305492,-0.3450097,,0.14999999,4768,138.59648,1.8442128e-11,25485.006,3.0,-4.2850456,17.340988,6.227476e-24,-4.3767805,1.0043949,11.169789,846.9305788590603,4768,9.318882,-1.8489947,10.0,167,,-1.0,-4.0129313,2.135703,289
-13.664702,19.340096,0.0013442335,5.3452563,21742.80056643486,17.340988,4038895,13.300481,-0.34525642,,0.14999999,4769,138.59648,1.8434393e-11,25491.527,3.0,-4.2849603,17.340988,6.8556074e-17,-3.8840334,0.93394536,13.56017,846.9060599706437,4769,-3.9803185,-1.5213585,-3.75,167,,0.25,-4.013141,-0.25968906,289
-13.664702,18.752916,0.7483685,5.3453035,21749.055113554,17.340988,4039894,13.29713,-0.34530342,,0.14999999,4770,138.59648,1.8426665e-11,25497.098,3.0,-4.284928,17.340988,0.024947293,-4.0548763,0.9852316,13.398646,846.9379454926625,4770,-8.455069,-0.5695129,-6.25,167,,-0.125,-4.0133505,-0.10151641,289
-13.664702,18.72194,0.007320326,5.345286,21755.27911067009,17.340988,4040893,13.296938,-0.34528577,,0.14999999,4771,138.59648,1.841894e-11,25502.36,3.0,-4.284878,17.340988,9.351335e-08,-4.033216,0.96131784,10.894815,846.9698176482917,4771,2.603774,-0.2611723,10.0,167,,-0.125,-4.0134034,2.4021227,289
-13.664702,18.518185,9.750795e-05,5.345274,21761.492619276047,17.340988,4041892,13.2912035,-0.34527382,,0.14999999,4772,138.59648,1.841122e-11,25507.646,3.0,-4.2848186,17.340988,0.008408309,-3.9661913,1.0053467,10.918697,847.0016764459347,4772,8.468008,-0.28832957,10.0,167,,0.125,-4.0136113,2.3725061,289
-13.664702,30.867628,3.7237524e-07,5.3452783,21767.843026399612,17.340988,4042891,13.29079,-0.34527832,,0.14999999,4773,138.59648,1.8403508e-11,25513.014,3.0,-4.284724,17.340988,1.8088025e-07,-3.8341467,1.0098733,13.79868,847.033521893987,4773,-10.265055,-0.36670297,-10.0,167,,0.375,-4.013821,-0.5078908,289
-13.664702,18.433943,0.034198675,5.3453135,21774.14016866684,17.340988,4043890,13.287211,-0.34531337,,0.14999999,4774,138.59648,1.8395799e-11,25518.525,3.0,-4.2847285,17.340988,1.7757494e-15,-4.3159337,1.0119041,10.880555,847.0653540008378,4774,6.158804,-0.5125463,10.0,167,,-0.375,-4.0140305,2.4066563,289
-13.664702,25.885132,5.0038333e-12,5.3452654,21780.207927703857,17.340988,4044603,13.286886,-0.34526515,,0.14999999,4775,138.59648,1.8388095e-11,25523.64,3.0,-4.284628,17.340988,1.8612289e-11,-3.8109632,1.0104542,15.701242,847.037277486911,4775,-5.021903,-0.11505568,-2.5,167,,0.75,-4.0142326,-2.4143567,289
-13.664702,38.558933,0.0039335224,5.345538,21786.527687072754,17.340988,4045602,13.284518,-0.34553796,,0.14999999,4776,138.59648,1.8380396e-11,25530.29,3.0,-4.2846093,17.340988,1.7106322e-27,-4.212212,0.99801314,15.119595,847.0690954773869,4776,0.89447874,-1.6482028,1.25,167,,-1.0,-4.014442,-1.8350762,289
-13.664702,18.996485,12.448608,5.3458247,21792.371582508087,17.340988,4046601,13.284423,-0.34582475,,0.14999999,4777,138.59648,1.8372701e-11,25537.004,3.0,-4.284597,17.340988,0.0004995874,-4.217671,1.0408561,13.481294,847.1009001465355,4777,-3.5681834,-1.7156924,,167,,-0.25,-4.014651,-0.19687077,289
-13.664702,18.646221,0.001884076,5.3458085,21798.654799699783,17.340988,4047600,13.282935,-0.34580845,,0.14999999,4778,138.59648,1.8365011e-11,25542.273,3.0,-4.284529,17.340988,2.4876586e-05,-4.005481,1.0273621,10.952321,847.1326915027208,4778,9.322689,-0.26777342,10.0,167,,-0.75,-4.0122576,2.3306139,289
-13.664702,21.965275,0.8953997,5.34587,21804.649762153625,17.340988,4048171,13.28166,-0.34586978,,0.14999999,4779,138.59648,1.8357326e-11,25547.912,3.0,-4.2844224,17.340988,0.002329023,-3.7984123,0.9813287,14.457878,847.0749110692614,4779,-5.7177896,-0.63898015,-2.5,167,,-0.75,-4.0124664,-1.1762184,289
-13.664702,18.910982,0.0012860217,5.34619,21810.866025209427,17.340988,4049170,13.28006,-0.34618998,,0.14999999,4780,138.59648,1.8349646e-11,25554.79,3.0,-4.2844453,17.340988,1.6806238e-15,-4.371684,1.0506302,13.496196,847.1066945606694,4780,4.977813,-1.8763673,2.5,167,,0.25,-4.012488,-0.2161359,289
-13.664702,59.597897,3.9117e-05,5.346215,21817.390233278275,17.340988,4050169,13.279809,-0.34621465,,0.14999999,4781,138.59648,1.834197e-11,25560.252,3.0,-4.2843685,17.340988,8.561849e-22,-3.9651601,1.0595299,15.283879,847.1384647563272,4781,-10.423692,-0.46408066,-10.0,167,,-1.0,-4.012697,-2.00407,289
-13.664702,16.246668,0.87992406,5.346487,21824.13094806671,17.340988,4051168,13.279711,-0.34648693,,0.14999999,4782,138.59648,1.83343e-11,25566.9,3.0,-4.284373,17.340988,1.04401e-09,-4.361898,0.9804461,12.727553,847.1702216645755,4782,3.5796244,-1.6482936,6.25,167,,-0.25,-4.012906,0.55215734,289
-13.664702,19.858223,2.6628914,5.3464904,21830.49333667755,17.340988,4052167,13.2768135,-0.34649026,,0.14999999,4783,138.59648,1.8326635e-11,25572.264,3.0,-4.2843046,17.340988,0.04219961,-3.9439726,1.0266359,13.884901,847.2019652937487,4783,-13.091981,-0.36244237,-6.25,167,,-0.5,-4.0129313,-0.6080872,289
-13.664702,31.70629,2.53808e-15,5.3466487,21836.862109422684,17.340988,4053166,13.276549,-0.34664887,,0.14999999,4784,138.59648,1.8318975e-11,25578.367,3.0,-4.284408,17.340988,2.661235e-30,-4.799434,0.9434445,16.89998,847.2336956521739,4784,-0.30342096,-1.1052318,3.75,167,,0.875,-4.0125837,-3.623431,289
-13.664702,18.770908,0.046292655,5.3471246,21843.057624578476,17.340988,4054165,13.274564,-0.34712452,,0.14999999,4785,138.59648,1.8311318e-11,25585.99,3.0,-4.284436,17.340988,0.00060761673,-4.3607697,0.9420651,13.385911,847.2654127481713,4785,1.7206311,-2.6227012,-2.5,167,,0.125,-4.0127926,-0.11134697,289
-13.664702,29.355177,0.0055101244,5.3470526,21849.378025770187,17.340988,4055164,13.26894,-0.34705237,,0.14999999,4786,138.59648,1.8303666e-11,25590.992,3.0,-4.284378,17.340988,0.0086614285,-3.9492238,1.0024114,13.341043,847.2971165900543,4786,-9.28229,-0.0017702988,-10.0,167,,,-4.012992,-0.07210342,289
-13.664702,19.15252,0.17824572,5.347005,21855.845690250397,17.340988,4056163,13.268283,-0.34700465,,0.14999999,4787,138.59648,1.829602e-11,25596.111,3.0,-4.2843313,17.340988,7.2487325e-07,-4.0661783,0.9599946,13.756085,847.3288071861291,4787,1.2372639,-0.11871893,5.0,167,,-0.75,-4.0132,-0.48780224,289
-13.664702,21.405466,2.6576114e-07,5.347147,21862.20288324356,17.340988,4057162,13.267441,-0.34714723,,0.14999999,4788,138.59648,1.828838e-11,25602.14,3.0,-4.284296,17.340988,3.66587e-13,-4.069164,0.96938145,14.224505,847.360484544695,4788,7.496435,-1.0294656,2.5,167,,0.5,-4.0133715,-0.9570649,289
-13.664702,19.027811,2.2888393,5.3472695,21868.574176073074,17.340988,4058161,13.26571,-0.3472697,,0.14999999,4789,138.59648,1.8280742e-11,25608.074,3.0,-4.28423,17.340988,3.9331393e-08,-3.9361892,1.034474,13.479481,847.3921486740447,4789,-9.853502,-0.9338966,-6.25,167,,-0.25,-4.0135803,-0.21377133,289
-13.664702,20.338276,3.9694387e-06,5.3473167,21874.855503082275,17.340988,4059160,13.265579,-0.34731683,,0.14999999,4790,138.59648,1.8273109e-11,25613.648,3.0,-4.284195,17.340988,7.622625e-14,-4.149715,1.0078251,11.136159,847.4237995824635,4790,13.182259,-0.57282597,10.0,167,,0.25,-4.0133114,2.1294205,289
-13.664702,19.928806,14.476033,5.346966,21880.81631064415,17.340988,4059581,13.263398,-0.34696588,,0.14999999,4791,138.59648,1.8265483e-11,25617.312,3.0,-4.2842326,17.340988,2.9408915e-07,-4.4689126,0.9919193,13.819139,847.3347944061783,4791,0.53773636,1.3341742,,167,,-0.5,-4.01352,-0.5557407,289
-13.664702,21.379128,3.8840727e-07,5.347092,21887.11776804924,17.340988,4060580,13.261617,-0.34709206,,0.14999999,4792,138.59648,1.825786e-11,25623.266,3.0,-4.2841883,17.340988,6.8791197e-13,-4.070863,0.9627931,14.206704,847.3664440734558,4792,-1.886036,-0.95184964,-2.5,167,,0.5,-4.0107117,-0.9450875,289
-13.664702,16.956509,0.11271188,5.347348,21893.70206260681,17.340988,4061579,13.259656,-0.347348,,0.14999999,4793,138.59648,1.8250242e-11,25629.84,3.0,-4.284179,17.340988,8.332776e-05,-4.2003045,1.0026009,12.841435,847.3980805341123,4793,4.655809,-1.5737664,5.0,167,,,-4.0109205,0.41822028,289
-13.664702,30.42304,8.469751e-06,5.347337,21900.372356176376,17.340988,4062578,13.258236,-0.34733653,,0.14999999,4794,138.59648,1.824263e-11,25635.13,3.0,-4.2840996,17.340988,0.0003666759,-3.8958154,1.0021045,11.13965,847.4297037964121,4794,15.598276,-0.29237756,10.0,167,,-1.0,-4.0111055,2.1185858,289
-13.664702,39.762596,1.0500444e-14,5.346108,21905.979125738144,17.340988,4062830,13.257424,-0.34610793,,0.14999999,4795,138.59648,1.8235021e-11,25634.588,3.0,-4.284543,17.340988,1.3243984e-26,-6.419804,1.0178281,15.612347,847.3055265901982,4795,14.827838,5.5438337,10.0,167,,0.75,-4.011314,-2.3549225,289
-13.664702,21.915638,0.19248097,5.3473682,21912.49841618538,17.340988,4063829,13.255672,-0.34736845,,0.14999999,4796,138.59648,1.8227416e-11,25645.979,3.0,-4.284876,17.340988,1.17830746e-35,-5.895471,1.0007241,14.443284,847.3371559633027,4796,-9.665004,-6.3915367,-6.25,167,,-0.75,-4.011523,-1.1876116,289
-13.664702,25.878826,1.0739382e-12,5.347479,21919.04318714142,17.340988,4064828,13.255637,-0.34747893,,0.14999999,4797,138.59648,1.8219818e-11,25651.855,3.0,-4.2848525,17.340988,2.0436614e-18,-4.167998,1.028377,15.616044,847.3687721492599,4797,-9.199643,-0.87730753,-6.25,167,,0.75,-4.011691,-2.3604066,289
