IWMin,BoundMISE,DenMISEMeanLog,MountainCar_std0_higher,ReturnLastEpisode,Delta,IWMean,MountainCar_mu0_higher,Iteration,TimestepsSoFar,NumTrainableParams,IWMax,MountainCar_std1_higher,BoundBonus,DenMISELogLast,Regret/t,IWLastEpisode,ReturnMean,ReturnStepMax,ReturnMax,GridSize,NumTrajectories,Bound,IWFirstEpisode,DenMISELogFirst,MinEpLen,ReturnAbsMax,AvgEpLen,ReturnMin,Regret,ActionIn1,MountainCar_mu1_higher,TimeElapsed
,-0.505328,-4.31486,0.14999999,-2.5662155,2.9304104e-11,0.94643676,-0.46666667,4018,3451379,,31.145578,3.0,24.80503,-4.199881,5.538118,2.0215896e-15,-0.538118,131.23058,29.019257,256,4018,24.299704,0.023353608,-3.9860563,115,29.019257,858.9793429566948,-14.466565,22252.158,-13.9588,-10.0,15798.84378528595
,0.2895198,-4.315067,0.14999999,-0.6063486,2.928953e-11,0.9926604,-0.46666667,4019,3452378,,18.004276,3.0,24.00943,-5.090706,5.538135,4.089576e-08,-0.538135,131.23058,29.019257,256,4019,24.29895,0.019569458,-3.9862993,115,29.019257,859.0141826324956,-14.466565,22257.766,7.9944715,6.0,15805.557338953018
,2.666061,-4.3149557,0.14999999,-0.12422999,2.9274954e-11,1.0228052,-1.0,4020,3453259,,35.382385,3.0,21.632969,-3.8590462,5.538032,3.2022966e-05,-0.538032,131.23058,29.019257,256,4020,24.29903,4.6631452e-11,-3.9865434,115,29.019257,859.0196517412935,-14.466565,22262.889,5.5381103,10.0,15811.5104367733
,-0.20176455,-4.3148584,0.14999999,-1.0785781,2.9260396e-11,1.0224864,0.2,4021,3453805,,19.253258,3.0,24.497972,-3.9444928,5.5381665,2.0219079e-13,-0.53816646,131.23058,29.019257,256,4021,24.296207,1.345129,-3.986792,115,29.019257,858.9418055210147,-14.466565,22268.967,-12.766213,-6.0,15816.584275007248
,-0.55055064,-4.3149776,0.14999999,-0.01765889,2.924585e-11,1.0271394,-0.46666667,4022,3454804,,19.810692,3.0,24.837742,-4.8166246,5.5380373,0.00017185418,-0.53803706,131.23058,29.019257,256,4022,24.287191,0.7487797,-3.9867063,115,29.019257,858.9766285430135,-14.466565,22273.984,1.3829235,-2.0,15822.095173358917
,-0.15019459,-4.3149014,0.14999999,-0.88677454,2.9231312e-11,0.9898433,-0.2,4023,3455803,,30.336723,3.0,24.437342,-4.0305486,5.5381236,0.00011966628,-0.5381237,131.23058,29.019257,256,4023,24.287148,0.4431789,-3.9867687,115,29.019257,859.011434253045,-14.466565,22279.871,-17.527483,-10.0,15829.278991699219
,-1.833116,-4.315666,0.14999999,-0.1816194,2.9216785e-11,0.95669913,-1.0,4024,3456802,,33.602684,3.0,26.120428,-7.3822765,5.5380354,1.1594022e-09,-0.53803515,131.23058,29.019257,256,4024,24.287312,1.4176008e-07,-3.986907,115,29.019257,859.0462226640159,-14.466565,22285.053,-1.319954,-0.6666667,15835.151042699814
,-0.07813534,-4.315625,0.14999999,-1.5098666,2.9202266e-11,0.9896614,0.33333334,4025,3457801,,18.757809,3.0,24.365042,-4.1055155,5.5382767,1.9684353e-14,-0.5382766,131.23058,29.019257,256,4025,24.286907,0.010184553,-3.9871554,115,29.019257,859.0809937888199,-14.466565,22291.562,7.9803295,6.0,15840.808355808258
,-1.3354393,-4.315594,0.14999999,-2.7244549,2.9187763e-11,0.9494698,0.6,4026,3458800,,33.28455,3.0,25.619345,-4.181705,5.53882,1.0440754e-06,-0.5388196,131.23058,29.019257,256,4026,24.283905,1.7582868e-05,-3.9874015,115,29.019257,859.1157476403378,-14.466565,22299.287,-4.175804,-10.0,15847.645006656647
,-1.9305369,-4.315576,0.14999999,-2.5524166,2.9173268e-11,1.0024306,-1.0,4027,3459799,,35.038734,3.0,26.21066,-4.190551,5.5393195,8.657581e-31,-0.5393197,131.23058,29.019257,256,4027,24.280125,6.829002e-08,-3.9876497,115,29.019257,859.1504842314378,-14.466565,22306.84,-9.635799,-6.0,15853.855483293533
,-0.5552859,-4.315605,0.14999999,-1.9721012,2.9158783e-11,1.0178291,0.6,4028,3460798,,30.0682,3.0,24.834173,-4.434081,5.539675,3.095726e-33,-0.5396754,131.23058,29.019257,256,4028,24.278887,1.6557935e-07,-3.987898,115,29.019257,859.1852035749752,-14.466565,22313.812,8.492008,10.0,15859.682432413101
,-0.07931111,-4.3155646,0.14999999,-2.5551732,2.9144312e-11,0.99102163,0.06666667,4029,3461797,,29.618301,3.0,24.356485,-4.168916,5.5401754,5.5128773e-11,-0.5401756,131.23058,29.019257,256,4029,24.277174,0.35686818,-3.9881463,115,29.019257,859.2199056837925,-14.466565,22321.367,-8.429813,-10.0,15866.591508626938
,-1.1533862,-4.3155107,0.14999999,-0.4046633,2.9129848e-11,1.0026144,-0.73333335,4030,3462796,,33.281418,3.0,25.43074,-4.083233,5.540142,4.1457233e-11,-0.540142,131.23058,29.019257,256,4030,24.277353,5.2339587e-05,-3.9883058,115,29.019257,859.2545905707196,-14.466565,22326.771,-8.49372,-10.0,15872.80089354515
,-6.3760123,-4.3154483,0.14999999,-0.8211143,2.91154e-11,1.0735747,1.0,4031,3463795,,47.811317,3.0,30.653624,-4.066806,5.5402117,2.3988124e-29,-0.5402117,131.23058,29.019257,256,4031,24.27761,2.1644843e-12,-3.988554,115,29.019257,859.2892582485736,-14.466565,22332.594,8.446367,6.0,15879.00352358818
,-0.45664003,-4.315642,0.14999999,-8.468037,2.910096e-11,1.0526013,0.33333334,4032,3464794,,19.68992,3.0,24.730577,-5.1659765,5.542178,1.608444e-06,-0.5421779,131.23058,29.019257,256,4032,24.273937,0.34830177,-3.988802,115,29.019257,859.3239087301587,-14.466565,22346.06,-0.8557906,-0.6666667,15885.12594985962
,-0.08442116,-4.3155484,0.14999999,-0.07082139,2.9086528e-11,1.0357666,0.06666667,4033,3465793,,19.050684,3.0,24.350927,-3.9946625,5.542061,15.247834,-0.54206103,131.23058,29.019257,256,4033,24.266506,11.444072,-3.9889636,115,29.019257,859.3585420282668,-14.466565,22351.133,-0.6811086,-2.0,15892.356852293015
,0.11221801,-4.31546,0.14999999,-0.09793257,2.9072111e-11,1.0047747,-0.06666667,4034,3466792,,18.586178,3.0,24.151691,-3.9917393,5.541951,5.8624063,-0.54195094,131.23058,29.019257,256,4034,24.26391,3.6681437,-3.986378,115,29.019257,859.3931581556767,-14.466565,22356.23,2.4124794,3.3333333,15898.60035443306
,2.8768656,-4.3153734,0.14999999,-0.0053164335,2.9057702e-11,0.99071354,-0.2,4035,3467791,,22.821774,3.0,21.38523,-3.9698086,5.5418177,0.29362988,-0.5418179,131.23058,29.019257,256,4035,24.262094,0.0041669942,-3.985717,115,29.019257,859.4277571251549,-14.466565,22361.234,17.385357,10.0,15904.905844449997
,2.925322,-4.3160887,0.14999999,9.011837,2.9043304e-11,1.050304,0.06666667,4036,3468025,,22.480644,3.0,21.335966,-7.1890693,5.5394506,20.281853,-0.5394508,131.23058,29.019257,256,4036,24.261288,0.0033516667,-3.9859638,115,29.019257,859.2727948463826,-14.466565,22357.223,12.94491,10.0,15909.724770069122
,-1.2853593,-4.3161387,0.14999999,4.072094,2.9028916e-11,0.9531971,-0.8666667,4037,3468338,,21.077312,3.0,25.544617,-4.564915,5.5383086,5.33487e-12,-0.5383085,131.23058,29.019257,256,4037,24.259258,9.515008e-06,-3.9862106,115,29.019257,859.1374783254893,-14.466565,22358.152,-3.000651,2.0,15915.574711322784
,2.4539394,-4.316145,0.14999999,-1.9501445,2.901454e-11,1.0462301,-0.6,4038,3469337,,23.435078,3.0,21.795132,-4.29449,5.538658,0.00023887503,-0.53865814,131.23058,29.019257,256,4038,24.249071,1.5436593e-05,-3.9864583,115,29.019257,859.1721149083705,-14.466565,22365.102,10.242968,10.0,15921.413169622421
,-3.4996955,-4.316067,0.14999999,1.9672836,2.9000176e-11,1.0995928,0.8666667,4039,3469705,,40.175537,3.0,27.73896,-4.048658,5.538038,4.8752966e-26,-0.5380377,131.23058,29.019257,256,4039,24.239265,1.0773621e-09,-3.986706,115,29.019257,859.0505075513742,-14.466565,22368.135,-2.418858,-10.0,15927.017736196518
,-0.77762336,-4.316172,0.14999999,-5.3455143,2.898582e-11,0.9790699,0.46666667,4040,3470704,,20.170025,3.0,25.015783,-4.837976,5.5392275,0.0069812676,-0.5392277,131.23058,29.019257,256,4040,24.23816,0.009446848,-3.9869535,115,29.019257,859.0851485148515,-14.466565,22378.48,-1.507272,-6.0,15934.020330667496
,-1.1140152,-4.3161135,0.14999999,-0.82096,2.897148e-11,0.98615843,-0.73333335,4041,3471703,,20.740118,3.0,25.347853,-4.0545754,5.5392976,6.6061624e-14,-0.5392974,131.23058,29.019257,256,4041,24.233837,0.001675203,-3.9871986,115,29.019257,859.1197723335808,-14.466565,22384.3,-6.628331,-2.0,15941.751484394073
,1.6488411,-4.3160763,0.14999999,-1.650869,2.8957147e-11,1.038924,0.33333334,4042,3472702,,24.979328,3.0,22.582859,-4.15164,5.5395722,1.437554e-20,-0.5395724,131.23058,29.019257,256,4042,24.2317,0.00011445893,-3.9874456,115,29.019257,859.154379020287,-14.466565,22390.951,11.246088,10.0,15947.787139892578
,-0.22897498,-4.316028,0.14999999,-0.1886004,2.8942827e-11,0.9955114,-0.33333334,4043,3473368,,19.1608,3.0,24.459597,-4.160149,5.5394855,2.3955177e-05,-0.5394856,131.23058,29.019257,256,4043,24.230621,1.9056976,-3.987693,115,29.019257,859.1066040069255,-14.466565,22396.14,-2.7576375,2.0,15954.579164505005
,-2.6513193,-4.315958,0.14999999,-0.5413027,2.8928512e-11,1.0091634,0.73333335,4044,3474367,,23.232456,3.0,26.878857,-4.0265408,5.539486,1.8339358e-15,-0.53948605,131.23058,29.019257,256,4044,24.227537,1.712373e-07,-3.987469,115,29.019257,859.141196834817,-14.466565,22401.682,12.509348,6.0,15961.443313837051
,-0.0661699,-4.316125,0.14999999,-6.598392,2.8914213e-11,0.99553895,0.2,4045,3475366,,18.889582,3.0,24.281767,-4.9967284,5.540984,7.410978e-07,-0.5409839,131.23058,29.019257,256,4045,24.215597,0.60822666,-3.9877162,115,29.019257,859.1757725587145,-14.466565,22413.28,6.7939034,3.3333333,15966.738718271255
,-0.7868931,-4.3160377,0.14999999,-0.49196756,2.889992e-11,0.96714664,-0.6,4046,3476365,,19.976854,3.0,24.997778,-3.9558115,5.5409718,1.0732262e-11,-0.5409718,131.23058,29.019257,256,4046,24.210884,0.022611927,-3.9878132,115,29.019257,859.2103311913,-14.466565,22418.771,-4.2064195,-6.0,15972.92575764656
,-1.3948983,-4.3159757,0.14999999,-0.64083153,2.888564e-11,0.9552414,0.6,4047,3477364,,21.34953,3.0,25.60455,-4.0311465,5.5409966,2.319563e-12,-0.54099643,131.23058,29.019257,256,4047,24.209652,0.00036872696,-3.9880548,115,29.019257,859.2448727452434,-14.466565,22424.412,7.61899,0.6666667,15978.774000644684
,-1.8584688,-4.3159285,0.14999999,-1.4415675,2.887137e-11,0.99269116,-1.0,4048,3478363,,55.10162,3.0,26.065128,-4.0779138,5.5412188,7.9036535e-31,-0.54121894,131.23058,29.019257,256,4048,24.20666,4.9629696e-09,-3.9883018,115,29.019257,859.2793972332016,-14.466565,22430.854,-7.61904,-10.0,15984.569934129715
,2.647453,-4.3158836,0.14999999,-1.5868946,2.8857111e-11,1.018148,-1.0,4049,3479362,,35.32645,3.0,21.558561,-4.1277347,5.541477,3.0565811e-06,-0.5414772,131.23058,29.019257,256,4049,24.206015,4.6725023e-11,-3.9885488,115,29.019257,859.3139046678192,-14.466565,22437.441,11.478425,10.0,15990.51316356659
,0.4111058,-4.316081,0.14999999,1.3212186,2.884286e-11,0.9455371,-0.33333334,4050,3479682,,17.81137,3.0,23.78556,-5.131814,5.5410175,7.310035e-06,-0.5410173,131.23058,29.019257,256,4050,24.196667,0.12682176,-3.9887955,115,29.019257,859.1807407407407,-14.466565,22441.121,8.3213625,6.0,15996.756769657135
,0.62265116,-4.315981,0.14999999,2.015616,2.8828622e-11,0.97070473,-0.06666667,4051,3480064,,17.468275,3.0,23.572676,-3.8541203,5.540386,10.080853,-0.5403862,131.23058,29.019257,256,4051,24.195328,0.4953482,-3.989011,115,29.019257,859.0629474203901,-14.466565,22444.105,7.0709705,6.0,16002.60056066513
,-0.7251067,-4.3158755,0.14999999,0.016954867,2.8814397e-11,0.9797716,0.46666667,4052,3480863,,19.519503,3.0,24.91942,-3.8582227,5.540249,0.02889653,-0.54024863,131.23058,29.019257,256,4052,24.194313,0.00057604385,-3.9891357,115,29.019257,859.0481243830208,-14.466565,22449.088,9.86358,6.0,16008.022689342499
,-0.75535476,-4.3158326,0.14999999,-1.9133469,2.8800178e-11,0.9282835,0.46666667,4053,3481862,,31.760363,3.0,24.949013,-4.1236367,5.5405874,1.8060367e-08,-0.5405874,131.23058,29.019257,256,4053,24.193659,0.00068776985,-3.9893823,115,29.019257,859.0826548235875,-14.466565,22456.0,-13.87646,-10.0,16013.781848669052
,-0.31521213,-4.3161273,0.14999999,-0.40324888,2.8785974e-11,1.0130504,-0.33333334,4054,3482861,,19.27341,3.0,24.507822,-5.4352565,5.5405536,6.6607936e-07,-0.54055357,131.23058,29.019257,256,4054,24.19261,4.8546095,-3.9896288,115,29.019257,859.1171682289097,-14.466565,22461.404,-0.018522799,-2.0,16019.4193983078
,-0.07251842,-4.3160458,0.14999999,-0.2764021,2.8771777e-11,1.0035409,-0.06666667,4055,3483860,,30.490864,3.0,24.260406,-3.9990678,5.5404882,0.010644289,-0.54048836,131.23058,29.019257,256,4055,24.187887,0.5910809,-3.9886787,115,29.019257,859.1516646115906,-14.466565,22466.68,-13.447585,-10.0,16025.631221055984
,-5.9391093,-4.3162537,0.14999999,-0.13100235,2.875759e-11,1.0826585,1.0,4056,3484859,,47.449074,3.0,30.126625,-5.158364,5.5403876,9.145821e-11,-0.54038745,131.23058,29.019257,256,4056,24.187515,3.2567973e-11,-3.9887795,115,29.019257,859.186143984221,-14.466565,22471.812,0.55791306,2.0,16031.394327402115
,0.12879133,-4.3162537,0.14999999,-4.331968,2.8743416e-11,1.0063307,-0.6,4057,3485858,,18.162737,3.0,24.057537,-4.3962383,5.5413218,1.8472828e-23,-0.541322,131.23058,29.019257,256,4057,24.186329,0.0013774799,-3.989026,115,29.019257,859.2206063593788,-14.466565,22481.143,8.074868,6.0,16038.20866894722
,2.8882241,-4.3161516,0.14999999,-0.9974538,2.8729252e-11,0.9924065,-0.2,4058,3486423,,22.793758,3.0,21.29701,-3.9078069,5.5414343,0.004176198,-0.5414344,131.23058,29.019257,256,4058,24.185234,0.0041818353,-3.989272,115,29.019257,859.1481025135535,-14.466565,22487.14,2.833772,10.0,16044.54976272583
,-0.07091288,-4.3160696,0.14999999,-0.19220103,2.8715096e-11,1.012248,-0.06666667,4059,3487422,,19.002731,3.0,24.25516,-3.9724936,5.5413485,0.6745132,-0.54134834,131.23058,29.019257,256,4059,24.184246,17.4278,-3.9895175,115,29.019257,859.1825572801182,-14.466565,22492.332,-5.4121704,-3.3333333,16051.122762918472
,-0.29711246,-4.315987,0.14999999,-0.07898603,2.8700955e-11,0.96694237,-0.33333334,4060,3488421,,30.572048,3.0,24.478369,-3.9935603,5.5412345,0.029128661,-0.54123443,131.23058,29.019257,256,4060,24.181255,0.15088098,-3.9854794,115,29.019257,859.2169950738917,-14.466565,22497.412,-4.42027,-10.0,16057.30167722702
,-0.428962,-4.3159323,0.14999999,-0.9489622,2.8686819e-11,1.0193704,0.33333334,4061,3489420,,19.593634,3.0,24.608456,-4.055861,5.541335,3.5385561e-09,-0.54133487,131.23058,29.019257,256,4061,24.179493,0.1671414,-3.9856887,115,29.019257,859.2514159074119,-14.466565,22503.361,-3.4844136,-6.0,16063.660912275314
,-3.8812099,-4.3158484,0.14999999,-0.10574807,2.8672698e-11,0.9515378,0.8666667,4062,3490419,,40.16848,3.0,28.057737,-3.9958928,5.541228,1.9222924e-08,-0.5412277,131.23058,29.019257,256,4062,24.176527,1.0132343e-11,-3.9858937,115,29.019257,859.2858197932053,-14.466565,22508.467,7.2643256,10.0,16070.071658372879
,2.92323,-4.3158474,0.14999999,-2.9972906,2.8658586e-11,1.0515733,0.06666667,4063,3491418,,22.449974,3.0,21.251701,-4.2602105,5.541832,2.6202895e-05,-0.5418321,131.23058,29.019257,256,4063,24.17493,0.0033522565,-3.9861398,115,29.019257,859.3202067437854,-14.466565,22516.465,8.485295,10.0,16075.399176836014
,-1.4571271,-4.315722,0.14999999,3.9682696,2.8644484e-11,0.9567584,-1.0,4064,3491736,,33.781166,3.0,25.632122,-3.8561347,5.5407224,4.820097e-11,-0.54072237,131.23058,29.019257,256,4064,24.174995,3.081115e-08,-3.986385,115,29.019257,859.1870078740158,-14.466565,22517.496,2.9269462,3.3333333,16080.810142040253
,2.4516559,-4.3156652,0.14999999,-1.4172528,2.8630391e-11,1.0220915,-0.73333335,4065,3492735,,23.235458,3.0,21.7174,-4.0402856,5.540938,1.8215483,-0.540938,131.23058,29.019257,256,4065,24.169056,4.918176e-07,-3.9866312,115,29.019257,859.2214022140222,-14.466565,22523.914,6.1366806,10.0,16086.746197462082
,-0.7937774,-4.3155656,0.14999999,-0.23646405,2.8616312e-11,0.96159583,-0.6,4066,3493153,,32.283382,3.0,24.961079,-3.9303083,5.540863,4.5983913e-07,-0.5408631,131.23058,29.019257,256,4066,24.167301,0.0016407123,-3.986877,115,29.019257,859.1128873585834,-14.466565,22529.148,-3.3383944,-10.0,16093.2465903759
,-4.8242726,-4.3154955,0.14999999,-0.10804439,2.8602242e-11,1.0343528,1.0,4067,3494152,,43.293518,3.0,28.991175,-3.9926138,5.5407567,1.3983458e-13,-0.5407567,131.23058,29.019257,256,4067,24.166903,3.552314e-11,-3.9871225,115,29.019257,859.1472830095894,-14.466565,22534.258,-5.728301,-6.0,16100.25066447258
,-2.0789914,-4.315686,0.14999999,-6.2355742,2.858818e-11,0.9113521,0.73333335,4068,3495151,,22.289707,3.0,26.243727,-5.1211886,5.5421567,0.4735467,-0.54215664,131.23058,29.019257,256,4068,24.164736,6.548669e-06,-3.9873683,115,29.019257,859.1816617502458,-14.466565,22545.492,-3.0279574,-2.0,16107.442293643951
,-1.5022755,-4.315651,0.14999999,-1.1924974,2.8574127e-11,0.98816735,-0.8666667,4069,3496150,,21.518242,3.0,25.665161,-4.082614,5.5423164,6.913505e-20,-0.54231644,131.23058,29.019257,256,4069,24.162886,1.04101955e-05,-3.9876142,115,29.019257,859.2160235930204,-14.466565,22551.686,-5.3296742,-6.0,16113.729289531708
,-0.9798547,-4.315649,0.14999999,-1.8938358,2.8560092e-11,0.9914536,-0.73333335,4070,3497149,,19.971144,3.0,25.141197,-4.29374,5.5426483,0.5725456,-0.54264855,131.23058,29.019257,256,4070,24.161343,0.000659318,-3.98786,115,29.019257,859.2503685503685,-14.466565,22558.58,0.5986381,2.0,16119.908518075943
,2.4948952,-4.315591,0.14999999,-1.3800787,2.8546061e-11,1.0376503,-0.46666667,4071,3498148,,22.873829,3.0,21.661072,-4.0699425,5.5428543,0.02251816,-0.5428542,131.23058,29.019257,256,4071,24.155968,0.0002202646,-3.9881055,115,29.019257,859.2846966347335,-14.466565,22564.959,9.832804,10.0,16126.272652864456
,-0.1841044,-4.3155017,0.14999999,2.6678615,2.8532041e-11,0.9679278,0.2,4072,3498487,,30.120678,3.0,24.338177,-3.9892256,5.5420656,5.027719e-13,-0.5420657,131.23058,29.019257,256,4072,24.154072,0.0978459,-3.988351,115,29.019257,859.1569253438114,-14.466565,22567.291,-9.581922,-10.0,16131.607987880707
,-0.05379975,-4.3154855,0.14999999,-0.63181114,2.8518035e-11,1.0186746,0.06666667,4073,3499486,,18.896023,3.0,24.201317,-4.2153864,5.5420876,0.0015783007,-0.54208773,131.23058,29.019257,256,4073,24.147516,7.482112,-3.9885726,115,29.019257,859.1912595138718,-14.466565,22572.924,-2.0087986,0.6666667,16137.622943401337
,-0.85472375,-4.3154006,0.14999999,-0.002543328,2.8504034e-11,0.978136,0.46666667,4074,3500485,,20.378727,3.0,24.996582,-3.985614,5.5419555,0.033528026,-0.54195535,131.23058,29.019257,256,4074,24.14186,0.008646878,-3.9869826,115,29.019257,859.2255768286697,-14.466565,22577.926,4.901337,2.0,16144.324941158295
,2.3839977,-4.315352,0.14999999,-1.3164144,2.8490047e-11,1.0626686,0.2,4075,3501484,,22.959637,3.0,21.755587,-4.0986366,5.5421453,0.101404324,-0.5421454,131.23058,29.019257,256,4075,24.139584,0.0009199306,-3.987226,115,29.019257,859.2598773006135,-14.466565,22584.242,3.8952293,10.0,16151.355022907257
,-1.3042545,-4.3152633,0.14999999,-0.5114935,2.8476067e-11,0.94111884,0.6,4076,3502483,,21.05802,3.0,25.443855,-4.0138993,5.542138,0.04056252,-0.54213786,131.23058,29.019257,256,4076,24.1396,0.00024211321,-3.987471,115,29.019257,859.2941609421001,-14.466565,22589.754,-3.2921908,-6.0,16157.111204147339
,-0.08372115,-4.3152227,0.14999999,-1.3220348,2.8462099e-11,1.0054916,0.06666667,4077,3503482,,19.02399,3.0,24.223534,-4.0898185,5.5423293,0.022516882,-0.54232913,131.23058,29.019257,256,4077,24.139812,4.91156,-3.9877164,115,29.019257,859.3284277655139,-14.466565,22596.076,-3.931431,-6.0,16162.788487195969
,-0.30417123,-4.3151402,0.14999999,-0.0063960925,2.8448145e-11,0.9946409,-0.33333334,4078,3504481,,19.40951,3.0,24.439342,-3.9840305,5.5421977,1.8574946,-0.5421977,131.23058,29.019257,256,4078,24.135172,2.0801177,-3.9867578,115,29.019257,859.3626777832271,-14.466565,22601.082,-2.8194034,-6.0,16169.020272016525
,-0.4571276,-4.3150606,0.14999999,-0.002949068,2.8434198e-11,1.0253423,-0.46666667,4079,3505480,,19.49554,3.0,24.584135,-3.984913,5.5420656,0.027541645,-0.5420655,131.23058,29.019257,256,4079,24.127007,0.29444328,-3.9864929,115,29.019257,859.3969110075999,-14.466565,22606.086,0.22937945,2.0,16174.645189523697
,-0.45715445,-4.3149796,0.14999999,-0.41356182,2.842026e-11,1.0681242,0.33333334,4080,3506479,,19.66952,3.0,24.580614,-4.010181,5.542034,4.2782496e-05,-0.54203403,131.23058,29.019257,256,4080,24.123459,0.38933903,-3.986666,115,29.019257,859.4311274509804,-14.466565,22611.498,-0.10770899,-2.0,16180.329636573792
,-1.5183305,-4.314895,0.14999999,-0.6084305,2.8406335e-11,1.015831,-0.8666667,4081,3507478,,34.26267,3.0,25.640684,-4.0373163,5.5420504,8.229125e-18,-0.54205036,131.23058,29.019257,256,4081,24.122355,7.5546313e-07,-3.9868155,115,29.019257,859.4653271257044,-14.466565,22617.107,-13.861673,-10.0,16185.980422973633
,-0.57651013,-4.3150587,0.14999999,-1.3460475,2.8392419e-11,1.020357,0.6,4082,3508477,,30.12009,3.0,24.696938,-4.997273,5.5422473,4.1549352e-31,-0.5422473,131.23058,29.019257,256,4082,24.120428,1.6544077e-07,-3.9870605,115,29.019257,859.499510044096,-14.466565,22623.453,11.973919,10.0,16192.590948581696
,-0.46209046,-4.31514,0.14999999,-4.223373,2.8378511e-11,0.95876735,-1.0,4083,3509476,,30.747976,3.0,24.579397,-4.662508,5.543149,2.5852822e-34,-0.5431489,131.23058,29.019257,256,4083,24.117308,4.1536348e-09,-3.9873054,115,29.019257,859.5336762184668,-14.466565,22632.676,4.781695,6.0,16198.509948730469
,-4.9911966,-4.3151655,0.14999999,-1.6297798,2.8364616e-11,1.1077417,1.0,4084,3509962,,70.69455,3.0,29.10724,-4.379095,5.543415,,-0.5434149,131.23058,29.019257,256,4084,24.116043,2.581064e-12,-3.9875503,115,29.019257,859.4422135161607,-14.466565,22639.307,-9.642649,-10.0,16203.906278371811
,-0.81490964,-4.3152943,0.14999999,-4.796348,2.835073e-11,1.0079961,-0.6,4085,3510961,,20.178621,3.0,24.930058,-4.9440207,5.544456,1.2961886e-26,-0.544456,131.23058,29.019257,256,4085,24.115149,0.048379637,-3.987795,115,29.019257,859.476376988984,-14.466565,22649.104,-2.7462604,-3.3333333,16210.183096408844
,0.3807529,-4.3152323,0.14999999,-1.1208181,2.8336855e-11,1.003718,0.2,4086,3511960,,17.962772,3.0,23.730082,-4.068247,5.544597,2.2674378e-09,-0.5445971,131.23058,29.019257,256,4086,24.110834,0.081944875,-3.988028,115,29.019257,859.5105237395986,-14.466565,22655.223,3.3064551,6.0,16216.950646400452
,-1.8696259,-4.3151455,0.14999999,-0.004882031,2.832299e-11,0.97037894,-1.0,4087,3512959,,34.041668,3.0,25.977665,-3.960914,5.544465,4.9333346e-09,-0.544465,131.23058,29.019257,256,4087,24.10804,1.5901485e-07,-3.9882526,115,29.019257,859.544653780279,-14.466565,22660.229,-3.9330153,-2.0,16223.274395942688
,-0.12124154,-4.31512,0.14999999,-1.7340633,2.8309136e-11,1.0139058,-0.2,4088,3513958,,18.803516,3.0,24.226198,-4.1801176,5.544756,4.6778714e-05,-0.54475605,131.23058,29.019257,256,4088,24.104958,9.303814,-3.9884975,115,29.019257,859.5787671232877,-14.466565,22666.963,1.7009019,0.6666667,16230.058736562729
,3.066897,-4.315036,0.14999999,-0.16899624,2.8295291e-11,1.0142864,-0.06666667,4089,3514957,,22.381973,3.0,21.033295,-3.9832003,5.5446644,0.23918273,-0.54466414,131.23058,29.019257,256,4089,24.100191,0.0055512153,-3.9864688,115,29.019257,859.6128637808755,-14.466565,22672.13,6.625653,10.0,16236.122178316116
,2.6284635,-4.314928,0.14999999,0.4249562,2.8281454e-11,1.0220084,-1.0,4090,3515446,,35.360764,3.0,21.4703,-3.886031,5.544427,0.000424442,-0.54442704,131.23058,29.019257,256,4090,24.098764,4.663928e-11,-3.9867117,115,29.019257,859.522249388753,-14.466565,22676.707,7.6329966,10.0,16241.710345506668
,-5.3434277,-4.3148212,0.14999999,2.1831698,2.8267631e-11,1.05046,1.0,4091,3515781,,48.07685,3.0,29.43874,-3.895595,5.5437603,2.8051164e-29,-0.5437603,131.23058,29.019257,256,4091,24.095312,8.265287e-11,-3.9869564,115,29.019257,859.3940356880959,-14.466565,22679.523,-2.9513254,-2.0,16247.559343338013
,-2.243981,-4.3148723,0.14999999,-4.882468,2.8253816e-11,1.0079553,0.73333335,4092,3516780,,36.645294,3.0,26.337433,-4.5723534,5.544821,0.6931708,-0.5448206,131.23058,29.019257,256,4092,24.093452,2.043441e-07,-3.9872007,115,29.019257,859.4281524926686,-14.466565,22689.406,-9.748645,-10.0,16253.648525953293
,-3.965255,-4.314955,0.14999999,-3.7894192,2.8240011e-11,1.0140145,0.8666667,4093,3517779,,25.973679,3.0,28.056421,-4.660795,5.5456133,0.00054605823,-0.5456133,131.23058,29.019257,256,4093,24.091166,6.706283e-09,-3.987445,115,29.019257,859.4622526264354,-14.466565,22698.195,-1.0776219,3.3333333,16261.109350681305
,2.6143382,-4.314927,0.14999999,-2.6700528,2.8226218e-11,1.0019739,-0.33333334,4094,3518778,,22.65324,3.0,21.4742,-4.214496,5.546132,1.2854909e-15,-0.54613227,131.23058,29.019257,256,4094,24.088537,0.0014232945,-3.9876893,115,29.019257,859.4963361016121,-14.466565,22705.865,7.762855,10.0,16267.435626506805
,-0.15128238,-4.314814,0.14999999,0.014843637,2.8212436e-11,1.0047543,-0.2,4095,3519612,,19.072548,3.0,24.23453,-3.8547626,5.545995,0.00012302531,-0.54599524,131.23058,29.019257,256,4095,24.083246,6.1091824,-3.9879332,115,29.019257,859.4901098901099,-14.466565,22710.852,-3.7789876,-6.0,16273.586982488632
