IWMean,IWFirstEpisode,Regret/t,MountainCar_std1_higher,NumTrajectories,ReturnMax,ReturnMin,Delta,MountainCar_mu0_higher,DenMISELogFirst,TimeElapsed,Bound,Regret,ReturnStepMax,MountainCar_mu1_higher,IWMax,IWMin,DenMISELogLast,GridSize,ReturnLastEpisode,AvgEpLen,Iteration,MinEpLen,IWLastEpisode,TimestepsSoFar,ReturnAbsMax,ActionIn1,NumTrainableParams,DenMISEMeanLog,ReturnMean,MountainCar_std0_higher
9.824577e+25,0.0006299049,6.900825,1.5,2607,,-3.4987686,4.4723877e-10,-1.0,-32.748283,6594.986200332642,inf,17990.451,35.19484,-10.0,9.0724644e+26,,-28.272354,400,-2.508049,999.0,2607,999,470607720000.0,2604393,3.4987686,-11.352869,,-28.639013,-1.900825,0.14999999
9.824469e+25,0.0006301452,6.9008183,1.5,2608,,-3.4987686,4.468959e-10,-1.0,-32.748665,6597.750942707062,inf,17997.334,35.19484,-10.0,9.0759265e+26,,-0.77331185,400,-1.8836603,999.0,2608,999,1.4913291,2605392,3.4987686,-9.710612,,-28.628433,-1.9008182,0.14999999
9.824389e+25,0.00063038804,6.900673,1.5,2609,,-3.4987686,4.465534e-10,-1.0,-32.74905,6600.55476808548,inf,18003.855,35.19484,-10.0,9.0793886e+26,,-28.483393,400,-1.521923,999.0,2609,999,863826900000.0,2606391,3.4987686,-12.710448,,-28.628498,-1.900673,0.14999999
9.848458e+25,0.00063062855,6.9005127,1.5,2610,,-3.4987686,4.4621126e-10,-1.0,-32.74943,6603.341257572174,inf,18010.34,35.19484,-10.0,9.082853e+26,,-63.129093,400,-1.4829768,999.0,2610,999,6.309871e+26,2607390,3.4987686,-10.689959,,-28.641768,-1.9005129,0.14999999
9.848382e+25,0.0006308692,6.900424,1.5,2611,,-3.4987686,4.4586956e-10,-1.0,-32.749813,6606.112530946732,inf,18017.008,35.19484,-10.0,9.086319e+26,,0.5334788,400,-1.667862,999.0,2611,999,0.37196994,2608389,3.4987686,-9.822159,,-28.630724,-1.9004239,0.14999999
9.848279e+25,0.0006311123,6.90035,1.5,2612,,-3.4987686,4.455282e-10,-1.0,-32.7502,6608.821940660477,inf,18023.715,35.19484,-10.0,9.089785e+26,,-26.204817,400,-1.7072203,999.0,2612,999,120422330000.0,2609388,3.4987686,-9.291478,,-28.629887,-1.9003501,0.14999999
9.860714e+25,0.0006313531,6.900334,1.5,2613,,-3.4987686,4.4518725e-10,-1.0,-32.75058,6611.51117682457,inf,18030.572,35.19484,-10.0,9.093253e+26,,-62.045044,400,-1.8577985,999.0,2613,999,3.2761916e+26,2610387,3.4987686,-11.701872,,-28.642784,-1.9003338,0.14999999
9.860635e+25,0.000631594,6.900269,1.5,2614,,-3.4987686,4.4484666e-10,-1.0,-32.75096,6614.221356391907,inf,18037.303,35.19484,-10.0,9.096689e+26,,-10.662023,400,-1.7309625,999.0,2614,999,25200.586,2611386,3.4987686,-8.024334,,-28.636023,-1.900269,0.14999999
9.869902e+25,0.0006318374,6.9003043,1.5,2615,,-3.4987686,4.4450654e-10,-1.0,-32.751347,6616.966651201248,inf,18044.295,35.19484,-10.0,9.100159e+26,,-63.13106,400,-1.992212,999.0,2615,999,2.4503679e+26,2612385,3.4987686,-8.258627,,-28.649271,-1.9003042,0.14999999
9.883186e+25,0.00063207845,6.900298,1.5,2616,,-3.4987686,4.4416676e-10,-1.0,-32.751728,6619.707525253296,inf,18051.18,35.19484,-10.0,9.103631e+26,,-63.131443,400,-1.8837316,999.0,2616,999,3.5016584e+26,2613384,3.4987686,-7.8640633,,-28.662569,-1.9002979,0.14999999
9.890373e+25,0.0006323196,6.900339,1.5,2617,,-3.4987686,4.438274e-10,-1.0,-32.75211,6622.42698431015,inf,18058.188,35.19484,-10.0,9.1071044e+26,,-63.131824,400,-2.007976,999.0,2617,999,1.9074315e+26,2614383,3.4987686,-10.130196,,-28.675846,-1.9003389,0.14999999
9.8903e+25,0.00063256087,6.9006276,1.5,2618,,-3.4987686,4.4348838e-10,-1.0,-32.75249,6625.160842180252,inf,18065.844,35.19484,-10.0,9.1105444e+26,,-26.405556,400,-2.6562047,999.0,2618,999,46328754000.0,2615382,3.4987686,-10.971981,,-28.67508,-1.9006275,0.14999999
9.890202e+25,0.0006328022,6.9006634,1.5,2619,,-3.4987686,4.431498e-10,-1.0,-32.752872,6627.9359295368195,inf,18072.836,35.19484,-10.0,9.1140205e+26,,1.82021,400,-1.9937011,999.0,2619,999,0.110577464,2616381,3.4987686,-9.2600155,,-28.663555,-1.9006633,0.14999999
9.9236575e+25,0.00063304364,6.9006624,1.5,2620,,-3.4987686,4.4281154e-10,-1.0,-32.753254,6630.759778738022,inf,18079.736,35.19484,-10.0,9.117498e+26,,-63.065548,400,-1.8989239,999.0,2620,999,8.791422e+26,2617380,3.4987686,-10.391492,,-28.67674,-1.9006625,0.14999999
9.923558e+25,0.0006332876,6.900664,1.5,2621,,-3.4987686,4.4247372e-10,-1.0,-32.75364,6633.549644231796,inf,18086.64,35.19484,-10.0,9.1209424e+26,,-6.4886546,400,-1.9042846,999.0,2621,999,426.9286,2618379,3.4987686,-12.723607,,-28.668396,-1.900664,0.14999999
9.924491e+25,0.0006335292,6.9007435,1.5,2622,,-3.4987686,4.421363e-10,-1.0,-32.75402,6636.347542762756,inf,18093.75,35.19484,-10.0,9.124422e+26,,-59.598682,400,-2.108883,999.0,2622,999,2.698984e+25,2619378,3.4987686,-14.239156,,-28.680302,-1.9007434,0.14999999
9.93071e+25,0.0006337685,6.9006767,1.5,2623,,-3.4987686,4.417992e-10,-1.0,-32.7544,6639.112518072128,inf,18100.475,35.19484,-10.0,9.127868e+26,,-63.134117,400,-1.72595,999.0,2623,999,1.6562003e+26,2620377,3.4987686,-8.348765,,-28.69353,-1.9006766,0.14999999
9.94378e+25,0.00063401036,6.9007354,1.5,2624,,-3.4987686,4.4146256e-10,-1.0,-32.75478,6641.875778913498,inf,18107.53,35.19484,-10.0,9.131351e+26,,-63.1345,400,-2.0546536,999.0,2624,999,3.4546763e+26,2621376,3.4987686,-12.097537,,-28.70674,-1.9007353,0.14999999
9.943685e+25,0.0006342522,6.9006286,1.5,2625,,-3.4987686,4.4112625e-10,-1.0,-32.75516,6644.673550128937,inf,18114.15,35.19484,-10.0,9.1348e+26,,-30.008492,400,-1.6214058,999.0,2625,999,4486917000000.0,2622375,3.4987686,-12.2085705,,-28.707325,-1.9006287,0.14999999
9.943576e+25,0.00063449424,6.9002233,1.5,2626,,-3.4987686,4.4079035e-10,-1.0,-32.755543,6647.458122014999,inf,18119.986,35.19484,-10.0,9.138285e+26,,-58.269955,400,-0.83595127,999.0,2626,999,2.7260083e+23,2623374,3.4987686,-10.604263,,-28.718708,-1.9002233,0.14999999
9.943485e+25,0.0006347363,6.9002886,1.5,2627,,-3.4987686,4.404548e-10,-1.0,-32.755924,6650.283690929413,inf,18127.059,35.19484,-10.0,9.141737e+26,,-2.841814,400,-2.0718982,999.0,2627,999,10.551821,2624373,3.4987686,-8.929852,,-28.708965,-1.9002888,0.14999999
9.957193e+25,0.0006349785,6.900061,1.5,2628,,-3.4987686,4.401197e-10,-1.0,-32.756306,6653.03533911705,inf,18133.361,35.19484,-10.0,9.14519e+26,,-63.13602,400,-1.302052,999.0,2628,999,3.6266764e+26,2625372,3.4987686,-13.370487,,-28.722157,-1.9000612,0.14999999
9.976627e+25,0.00063521834,6.900037,1.5,2629,,-3.4987686,4.3978496e-10,-1.0,-32.756683,6655.776499032974,inf,18140.197,35.19484,-10.0,9.14868e+26,,-63.136402,400,-1.8358154,999.0,2629,999,5.132923e+26,2626371,3.4987686,-10.885635,,-28.735332,-1.9000368,0.14999999
9.976511e+25,0.0006354607,6.8996716,1.5,2630,,-3.4987686,4.394506e-10,-1.0,-32.757065,6658.568525314331,inf,18146.137,35.19484,-10.0,9.152135e+26,,-1.4140818,400,-0.9397248,999.0,2630,999,0.26934913,2627370,3.4987686,-11.954221,,-28.725035,-1.8996718,0.14999999
9.976423e+25,0.00063570315,6.8995247,1.5,2631,,-3.4987686,4.3911658e-10,-1.0,-32.757446,6661.308616161346,inf,18152.648,35.19484,-10.0,9.155593e+26,,-23.830233,400,-1.5129327,999.0,2631,999,9056722000.0,2628369,3.4987686,-11.778938,,-28.723278,-1.8995247,0.14999999
9.976337e+25,0.00063594326,6.899212,1.5,2632,,-3.4987686,4.3878295e-10,-1.0,-32.757824,6664.041254520416,inf,18158.727,35.19484,-10.0,9.1590505e+26,,-24.729925,400,-1.0764786,999.0,2632,999,5278519000.0,2629368,3.4987686,-11.251192,,-28.721882,-1.8992119,0.14999999
9.976225e+25,0.0006361859,6.8992004,1.5,2633,,-3.4987686,4.3844972e-10,-1.0,-32.758205,6666.811458110809,inf,18165.596,35.19484,-10.0,9.16251e+26,,0.5343057,400,-1.8695972,999.0,2633,999,0.4086849,2630367,3.4987686,-11.6704035,,-28.710827,-1.8992006,0.14999999
9.976139e+25,0.00063642865,6.899067,1.5,2634,,-3.4987686,4.3811688e-10,-1.0,-32.758587,6669.574218511581,inf,18172.143,35.19484,-10.0,9.165972e+26,,-12.384064,400,-1.5468746,999.0,2634,999,104776.28,2631366,3.4987686,-9.534103,,-28.704748,-1.8990668,0.14999999
9.97603e+25,0.00063666905,6.8990326,1.5,2635,,-3.4987686,4.377844e-10,-1.0,-32.758965,6672.396251440048,inf,18178.951,35.19484,-10.0,9.169434e+26,,-44.505474,400,-1.8087271,999.0,2635,999,9.38609e+18,2632365,3.4987686,-10.686267,,-28.710846,-1.8990325,0.14999999
9.975947e+25,0.00063690956,6.8989434,1.5,2636,,-3.4987686,4.3745232e-10,-1.0,-32.759342,6675.245759010315,inf,18185.615,35.19484,-10.0,9.172897e+26,,0.5871947,400,-1.6642753,999.0,2636,999,0.3390552,2633364,3.4987686,-9.850754,,-28.699835,-1.8989435,0.14999999
9.975839e+25,0.0006371526,6.899036,1.5,2637,,-3.4987686,4.371206e-10,-1.0,-32.759724,6678.038752555847,inf,18192.758,35.19484,-10.0,9.176362e+26,,-31.616276,400,-2.1429033,999.0,2637,999,23840440000000.0,2634363,3.4987686,-13.146262,,-28.701063,-1.8990359,0.14999999
1.0000983e+26,0.0006373932,6.8990097,1.5,2638,,-3.4987686,4.3678924e-10,-1.0,-32.7601,6680.762345075607,inf,18199.588,35.19484,-10.0,9.179828e+26,,-63.13982,400,-1.8299016,999.0,2638,999,6.654137e+26,2635362,3.4987686,-9.089807,,-28.714172,-1.8990098,0.14999999
1.0004092e+26,0.0006376364,6.8987556,1.5,2639,,-3.4987686,4.3645826e-10,-1.0,-32.760483,6684.530566215515,inf,18205.816,35.19484,-10.0,9.1832954e+26,,-61.82525,400,-1.2279837,999.0,2639,999,8.48493e+25,2636361,3.4987686,-8.763225,,-28.726841,-1.8987556,0.14999999
1.00244145e+26,0.00063787727,6.898816,1.5,2640,,-3.4987686,4.3612766e-10,-1.0,-32.76086,6687.299551725388,inf,18212.875,35.19484,-10.0,9.186764e+26,,-63.140575,400,-2.0591502,999.0,2640,999,5.3937025e+26,2637360,3.4987686,-12.824279,,-28.73998,-1.8988163,0.14999999
1.0049752e+26,0.0006381182,6.8986883,1.5,2641,,-3.4987686,4.3579745e-10,-1.0,-32.76124,6690.12961935997,inf,18219.436,35.19484,-10.0,9.190234e+26,,-63.140957,400,-1.5606812,999.0,2641,999,6.711726e+26,2638359,3.4987686,-10.751548,,-28.753094,-1.8986882,0.14999999
1.0049648e+26,0.0006383592,6.8988404,1.5,2642,,-3.4987686,4.3546766e-10,-1.0,-32.761616,6692.9791576862335,inf,18226.736,35.19484,-10.0,9.193706e+26,,-1.612643,400,-2.3012376,999.0,2642,999,2.35451,2639358,3.4987686,-14.868822,,-28.742908,-1.8988405,0.14999999
1.0051977e+26,0.0006386028,6.8989506,1.5,2643,,-3.4987686,4.351382e-10,-1.0,-32.761997,6695.7290761470795,inf,18233.926,35.19484,-10.0,9.197144e+26,,-63.141712,400,-2.189201,999.0,2643,999,6.4306383e+25,2640357,3.4987686,-12.080492,,-28.756016,-1.8989503,0.14999999
1.0051875e+26,0.00063884404,6.8990355,1.5,2644,,-3.4987686,4.3480908e-10,-1.0,-32.762375,6698.473335027695,inf,18241.05,35.19484,-10.0,9.2006176e+26,,-20.350796,400,-2.1239567,999.0,2644,999,336384130.0,2641356,3.4987686,-12.005377,,-28.752954,-1.8990355,0.14999999
1.0051776e+26,0.0006390853,6.899026,1.5,2645,,-3.4987686,4.3448037e-10,-1.0,-32.762753,6701.2307550907135,inf,18247.922,35.19484,-10.0,9.204093e+26,,-20.483534,400,-1.8728312,999.0,2645,999,444700000.0,2642355,3.4987686,-9.276832,,-28.74994,-1.8990257,0.14999999
1.0077395e+26,0.00063932675,6.8991528,1.5,2646,,-3.4987686,4.3415202e-10,-1.0,-32.76313,6704.067375898361,inf,18255.158,35.19484,-10.0,9.2075344e+26,,-63.14279,400,-2.2351213,999.0,2646,999,6.8057536e+26,2643354,3.4987686,-9.704135,,-28.76303,-1.8991528,0.14999999
1.0077298e+26,0.0006395682,6.8990045,1.5,2647,,-3.4987686,4.3382406e-10,-1.0,-32.763508,6706.907543420792,inf,18261.664,35.19484,-10.0,9.211012e+26,,-28.659992,400,-1.5073241,999.0,2647,999,1009170800000.0,2644353,3.4987686,-11.23414,,-28.76308,-1.8990046,0.14999999
1.0077199e+26,0.0006398098,6.899537,1.5,2648,,-3.4987686,4.3349643e-10,-1.0,-32.763885,6709.768722295761,inf,18269.973,35.19484,-10.0,9.214491e+26,,-2.8300903,400,-3.3082607,999.0,2648,999,0.22041598,2645352,3.4987686,-9.655876,,-28.753376,-1.8995368,0.14999999
1.0077103e+26,0.00064005144,6.899246,1.5,2649,,-3.4987686,4.3316925e-10,-1.0,-32.764263,6712.71234869957,inf,18276.104,35.19484,-10.0,9.217937e+26,,-25.71378,400,-1.1294516,999.0,2649,999,18096255000.0,2646351,3.4987686,-10.29155,,-28.752333,-1.8992461,0.14999999
1.0077008e+26,0.00064029323,6.899438,1.5,2650,,-3.4987686,4.3284237e-10,-1.0,-32.76464,6715.547300338745,inf,18283.512,35.19484,-10.0,9.221418e+26,,-15.396585,400,-2.4076505,999.0,2650,999,1639669.4,2647350,3.4987686,-13.02088,,-28.747414,-1.899438,0.14999999
1.0088525e+26,0.0006405351,6.899695,1.5,2651,,-3.4987686,4.325159e-10,-1.0,-32.76502,6718.300073862076,inf,18291.092,35.19484,-10.0,9.224867e+26,,-63.144386,400,-2.5808694,999.0,2651,999,3.0785308e+26,2648349,3.4987686,-11.778149,,-28.760445,-1.8996949,0.14999999
1.0088434e+26,0.00064077706,6.899643,1.5,2652,,-3.4987686,4.3218976e-10,-1.0,-32.765396,6720.9942672252655,inf,18297.852,35.19484,-10.0,9.228316e+26,,-13.238051,400,-1.7612495,999.0,2652,999,324654.06,2649348,3.4987686,-10.398678,,-28.754713,-1.8996427,0.14999999
1.0088339e+26,0.0006410191,6.8996067,1.5,2653,,-3.4987686,4.3186404e-10,-1.0,-32.765774,6723.768893241882,inf,18304.656,35.19484,-10.0,9.2318015e+26,,-5.4969287,400,-1.8049452,999.0,2653,999,158.36406,2650347,3.4987686,-10.614995,,-28.746048,-1.899607,0.14999999
1.0088249e+26,0.0006412588,6.8993864,1.5,2654,,-3.4987686,4.315386e-10,-1.0,-32.766148,6726.5329468250275,inf,18310.973,35.19484,-10.0,9.235253e+26,,0.30836332,400,-1.313996,999.0,2654,999,0.21901055,2651346,3.4987686,-9.986062,,-28.735191,-1.8993865,0.14999999
1.0088156e+26,0.000641501,6.89918,1.5,2655,,-3.4987686,4.3121365e-10,-1.0,-32.766525,6729.249461650848,inf,18317.322,35.19484,-10.0,9.2387064e+26,,-14.2216425,400,-1.3504336,999.0,2655,999,443162.94,2652345,3.4987686,-10.495502,,-28.729855,-1.8991798,0.14999999
1.0088043e+26,0.0006417433,6.899287,1.5,2656,,-3.4987686,4.3088894e-10,-1.0,-32.766903,6732.018665552139,inf,18324.508,35.19484,-10.0,9.2421966e+26,,-6.348982,400,-2.1844702,999.0,2656,999,300.35886,2653344,3.4987686,-10.837674,,-28.721485,-1.8992872,0.14999999
1.0087954e+26,0.0006419857,6.8996334,1.5,2657,,-3.4987686,4.305647e-10,-1.0,-32.76728,6734.818119287491,inf,18332.326,35.19484,-10.0,9.245652e+26,,-4.251905,400,-2.8187447,999.0,2657,999,7.952731,2654343,3.4987686,-10.412336,,-28.712397,-1.8996333,0.14999999
1.0087867e+26,0.0006422257,6.8998604,1.5,2658,,-3.4987686,4.302408e-10,-1.0,-32.767654,6737.641037464142,inf,18339.828,35.19484,-10.0,9.249109e+26,,-11.934033,400,-2.5027547,999.0,2658,999,45347.086,2655342,3.4987686,-10.7460165,,-28.706188,-1.8998601,0.14999999
1.0087754e+26,0.00064246834,6.899811,1.5,2659,,-3.4987686,4.2991724e-10,-1.0,-32.768032,6740.457586288452,inf,18346.598,35.19484,-10.0,9.252567e+26,,0.9737416,400,-1.7681317,999.0,2659,999,0.25054064,2656341,3.4987686,-8.655708,,-28.695116,-1.8998107,0.14999999
1.0106446e+26,0.00064270856,6.899861,1.5,2660,,-3.4987686,4.2959403e-10,-1.0,-32.768406,6743.252777338028,inf,18353.629,35.19484,-10.0,9.256027e+26,,-63.148125,400,-2.0333455,999.0,2660,999,4.9949286e+26,2657340,3.4987686,-13.601064,,-28.708153,-1.8998609,0.14999999
1.0109445e+26,0.00064295135,6.900212,1.5,2661,,-3.4987686,4.292712e-10,-1.0,-32.768784,6746.1162741184235,inf,18361.465,35.19484,-10.0,9.259488e+26,,-63.1485,400,-2.8339658,999.0,2661,999,8.274919e+25,2658339,3.4987686,-11.073786,,-28.721188,-1.9002119,0.14999999
1.0109363e+26,0.00064319174,6.900243,1.5,2662,,-3.4987686,4.2894874e-10,-1.0,-32.769157,6748.979398488998,inf,18368.445,35.19484,-10.0,9.262985e+26,,1.8954878,400,-1.9824817,999.0,2662,999,0.10301081,2659338,3.4987686,-10.581733,,-28.709787,-1.9002428,0.14999999
1.0109254e+26,0.0006434347,6.9002557,1.5,2663,,-3.4987686,4.2862666e-10,-1.0,-32.769535,6751.845309972763,inf,18375.38,35.19484,-10.0,9.266449e+26,,-2.3242106,400,-1.9348156,999.0,2663,999,6.863794,2660337,3.4987686,-10.480965,,-28.7,-1.9002557,0.14999999
1.0109173e+26,0.0006436753,6.9001284,1.5,2664,,-3.4987686,4.2830492e-10,-1.0,-32.76991,6754.735484361649,inf,18381.941,35.19484,-10.0,9.2698785e+26,,-2.154128,400,-1.5609773,999.0,2664,999,4.6757474,2661336,3.4987686,-10.0548935,,-28.690092,-1.9001284,0.14999999
1.0109065e+26,0.0006439184,6.8997808,1.5,2665,,-3.4987686,4.279835e-10,-1.0,-32.770287,6757.644798517227,inf,18387.916,35.19484,-10.0,9.273345e+26,,-9.1042795,400,-0.9737925,999.0,2665,999,662.5542,2662335,3.4987686,-8.922625,,-28.682865,-1.8997809,0.14999999
1.0131015e+26,0.00064415915,6.8996363,1.5,2666,,-3.4987686,4.2766254e-10,-1.0,-32.77066,6760.507827758789,inf,18394.43,35.19484,-10.0,9.276812e+26,,-63.150375,400,-1.5139663,999.0,2666,999,5.8797196e+26,2663334,3.4987686,-11.105405,,-28.695892,-1.899636,0.14999999
1.0130935e+26,0.0006444,6.8996353,1.5,2667,,-3.4987686,4.2734188e-10,-1.0,-32.771034,6763.298235177994,inf,18401.328,35.19484,-10.0,9.280281e+26,,1.7322147,400,-1.8977094,999.0,2667,999,0.12477198,2664333,3.4987686,-13.309003,,-28.68457,-1.8996352,0.14999999
1.0152703e+26,0.00064464344,6.8996353,1.5,2668,,-3.4987686,4.2702156e-10,-1.0,-32.77141,6766.116983652115,inf,18408.227,35.19484,-10.0,9.2837504e+26,,-63.151127,400,-1.9006116,999.0,2668,999,5.8352984e+26,2665332,3.4987686,-11.742373,,-28.69762,-1.8996356,0.14999999
1.01526e+26,0.0006448845,6.899476,1.5,2669,,-3.4987686,4.2670165e-10,-1.0,-32.771786,6768.951648235321,inf,18414.701,35.19484,-10.0,9.287222e+26,,-16.01648,400,-1.4734,999.0,2669,999,3358619.0,2666331,3.4987686,-12.663174,,-28.69293,-1.8994759,0.14999999
1.0152567e+26,0.00064512563,6.8995023,1.5,2670,,-3.4987686,4.263821e-10,-1.0,-32.77216,6771.75924539566,inf,18421.672,35.19484,-10.0,9.2906945e+26,,-56.833828,400,-1.9693011,999.0,2670,999,1.835715e+24,2667330,3.4987686,-12.0016575,,-28.703587,-1.8995022,0.14999999
1.0152494e+26,0.00064536685,6.8992767,1.5,2671,,-3.4987686,4.2606285e-10,-1.0,-32.772533,6774.578323125839,inf,18427.969,35.19484,-10.0,9.294133e+26,,-30.255037,400,-1.296989,999.0,2671,999,3259308700000.0,2668329,3.4987686,-13.536644,,-28.704271,-1.8992766,0.14999999
1.0165954e+26,0.0006456081,6.8994102,1.5,2672,,-3.4987686,4.2574408e-10,-1.0,-32.772907,6777.450833797455,inf,18435.225,35.19484,-10.0,9.2976084e+26,,-63.152626,400,-2.2565036,999.0,2672,999,3.6230258e+26,2669328,3.4987686,-9.438507,,-28.717253,-1.8994102,0.14999999
1.0165856e+26,0.0006458495,6.899246,1.5,2673,,-3.4987686,4.2542553e-10,-1.0,-32.77328,6780.311004638672,inf,18441.684,35.19484,-10.0,9.3010845e+26,,-43.624123,400,-1.4602835,999.0,2673,999,2.6379417e+18,2670327,3.4987686,-10.749475,,-28.722918,-1.899246,0.14999999
1.0165758e+26,0.0006460935,6.8992968,1.5,2674,,-3.4987686,4.2510742e-10,-1.0,-32.77366,6783.172874689102,inf,18448.719,35.19484,-10.0,9.3045274e+26,,-0.09407108,400,-2.0350351,999.0,2674,999,0.721881,2671326,3.4987686,-10.656778,,-28.7123,-1.8992969,0.14999999
1.016566e+26,0.0006463351,6.8992033,1.5,2675,,-3.4987686,4.2478965e-10,-1.0,-32.774033,6786.058945178986,inf,18455.367,35.19484,-10.0,9.308006e+26,,0.28670523,400,-1.6485431,999.0,2675,999,0.4511409,2672325,3.4987686,-11.616643,,-28.70156,-1.8992031,0.14999999
1.0165564e+26,0.00064657675,6.8990126,1.5,2676,,-3.4987686,4.244722e-10,-1.0,-32.774406,6788.928359508514,inf,18461.758,35.19484,-10.0,9.311451e+26,,-11.8925495,400,-1.3898442,999.0,2676,999,52340.227,2673324,3.4987686,-11.715952,,-28.695402,-1.8990127,0.14999999
1.0165472e+26,0.00064681604,6.8989105,1.5,2677,,-3.4987686,4.2415516e-10,-1.0,-32.774776,6791.785521507263,inf,18468.383,35.19484,-10.0,9.314933e+26,,-12.480455,400,-1.6262107,999.0,2677,999,137178.03,2674323,3.4987686,-11.025715,,-28.6894,-1.8989106,0.14999999
1.0165378e+26,0.0006470579,6.899151,1.5,2678,,-3.4987686,4.2383844e-10,-1.0,-32.77515,6794.660577535629,inf,18475.926,35.19484,-10.0,9.31838e+26,,0.3359314,400,-2.5415668,999.0,2678,999,0.20027825,2675322,3.4987686,-9.324338,,-28.678684,-1.8991507,0.14999999
1.0165284e+26,0.0006472998,6.8988853,1.5,2679,,-3.4987686,4.235221e-10,-1.0,-32.775524,6797.5633108615875,inf,18482.113,35.19484,-10.0,9.321864e+26,,-45.551422,400,-1.1883192,999.0,2679,999,8.156581e+18,2676321,3.4987686,-9.499485,,-28.685083,-1.8988854,0.14999999
1.0165165e+26,0.00064754183,6.898753,1.5,2680,,-3.4987686,4.2320605e-10,-1.0,-32.775898,6800.437024354935,inf,18488.66,35.19484,-10.0,9.325314e+26,,-41.435204,400,-1.5454915,999.0,2680,999,3.5180572e+17,2677320,3.4987686,-11.53722,,-28.689932,-1.8987534,0.14999999
1.0165076e+26,0.000647784,6.899208,1.5,2681,,-3.4987686,4.2289042e-10,-1.0,-32.77627,6803.287424564362,inf,18496.777,35.19484,-10.0,9.328766e+26,,-1.6993215,400,-3.1175883,999.0,2681,999,0.1863361,2678319,3.4987686,-11.122246,,-28.679947,-1.8992083,0.14999999
1.0164986e+26,0.0006480262,6.899171,1.5,2682,,-3.4987686,4.2257514e-10,-1.0,-32.776646,6806.16951751709,inf,18503.576,35.19484,-10.0,9.3322536e+26,,1.4973948,400,-1.7986823,999.0,2682,999,0.15613869,2679318,3.4987686,-11.372576,,-28.668787,-1.8991709,0.14999999
1.0164898e+26,0.00064826605,6.899375,1.5,2683,,-3.4987686,4.222602e-10,-1.0,-32.777016,6809.049763441086,inf,18511.023,35.19484,-10.0,9.3357075e+26,,0.4045077,400,-2.4464285,999.0,2683,999,0.24248238,2680317,3.4987686,-12.062183,,-28.658049,-1.8993747,0.14999999
1.0164784e+26,0.00064850843,6.899444,1.5,2684,,-3.4987686,4.2194562e-10,-1.0,-32.77739,6811.925206661224,inf,18518.11,35.19484,-10.0,9.339162e+26,,-20.011936,400,-2.0859215,999.0,2684,999,249992320.0,2681316,3.4987686,-13.125966,,-28.654957,-1.8994442,0.14999999
1.0182573e+26,0.0006487509,6.8993015,1.5,2685,,-3.4987686,4.2163137e-10,-1.0,-32.777763,6814.8029906749725,inf,18524.625,35.19484,-10.0,9.342619e+26,,-63.15748,400,-1.516167,999.0,2685,999,4.800022e+26,2682315,3.4987686,-12.372273,,-28.6679,-1.8993015,0.14999999
1.0182489e+26,0.000648991,6.899268,1.5,2686,,-3.4987686,4.2131745e-10,-1.0,-32.778133,6817.642479419708,inf,18531.434,35.19484,-10.0,9.346077e+26,,-41.4146,400,-1.810256,999.0,2686,999,4.381902e+17,2683314,3.4987686,-11.43859,,-28.672733,-1.8992683,0.14999999
1.0182377e+26,0.00064923364,6.8994417,1.5,2687,,-3.4987686,4.2100393e-10,-1.0,-32.778507,6820.539193153381,inf,18538.799,35.19484,-10.0,9.3495714e+26,,-0.3637982,400,-2.3646607,999.0,2687,999,0.5852573,2684313,3.4987686,-11.42268,,-28.662289,-1.8994415,0.14999999
1.0182295e+26,0.0006494739,6.8992996,1.5,2688,,-3.4987686,4.2069073e-10,-1.0,-32.778877,6823.477699279785,inf,18545.316,35.19484,-10.0,9.353031e+26,,-4.667699,400,-1.5184579,999.0,2688,999,53.5515,2685312,3.4987686,-10.839175,,-28.65346,-1.8992996,0.14999999
1.0182185e+26,0.00064971676,6.89925,1.5,2689,,-3.4987686,4.203779e-10,-1.0,-32.77925,6826.432223081589,inf,18552.084,35.19484,-10.0,9.3564926e+26,,1.5663779,400,-1.7659476,999.0,2689,999,0.14375196,2686311,3.4987686,-9.003244,,-28.642342,-1.8992501,0.14999999
1.0210826e+26,0.0006499572,6.8992624,1.5,2690,,-3.4987686,4.2006537e-10,-1.0,-32.77962,6829.406701087952,inf,18559.016,35.19484,-10.0,9.3599554e+26,,-63.15934,400,-1.9326098,999.0,2690,999,7.726387e+26,2687310,3.4987686,-11.648138,,-28.655231,-1.8992625,0.14999999
1.0210718e+26,0.0006502003,6.89954,1.5,2691,,-3.4987686,4.1975326e-10,-1.0,-32.779995,6832.3150844573975,inf,18566.662,35.19484,-10.0,9.36342e+26,,-3.0544238,400,-2.6459794,999.0,2691,999,4.1798096,2688309,3.4987686,-11.318911,,-28.645836,-1.89954,0.14999999
1.0210639e+26,0.0006504409,6.8996425,1.5,2692,,-3.4987686,4.1944148e-10,-1.0,-32.780365,6835.24503993988,inf,18573.838,35.19484,-10.0,9.366885e+26,,0.5590537,400,-2.174904,999.0,2692,999,0.34402624,2689308,3.4987686,-11.29971,,-28.635088,-1.8996425,0.14999999
