IWMax,Regret/t,Bound,IWMean,Delta,ReturnAbsMax,Regret,IWFirstEpisode,ReturnStepMax,ReturnMin,TimeElapsed,MinEpLen,TimestepsSoFar,DenMISELogFirst,ReturnMax,ReturnLastEpisode,NumTrainableParams,DenMISELogLast,IWLastEpisode,GridSize,ReturnMean,AvgEpLen,MountainCar_std1_higher,MountainCar_std0_higher,DenMISEMeanLog,NumTrajectories,IWMin,MountainCar_mu1_higher,MountainCar_mu0_higher,ActionIn1,Iteration
9.434266e+26,6.8884225,inf,1.0138291e+26,4.1115267e-10,3.7358232,18729.621,3.540792e-16,37.135635,-3.7358232,7468.23743224144,999,2716281,-13.531288,,-1.991434,,-19.362492,142689600.0,400,-1.8884226,999.0,1.5,0.14999999,-28.517479,2719,,-10.0,-1.0,-11.678413,2719
9.4376494e+26,6.8881173,inf,1.0138197e+26,4.1085044e-10,3.7358232,18735.68,3.5420888e-16,37.135635,-3.7358232,7472.0458562374115,999,2717280,-13.531656,,-1.0577756,,-20.677723,86203270.0,400,-1.8881172,999.0,1.5,0.14999999,-28.514717,2720,,-10.0,-1.0,-14.968195,2720
9.44107e+26,6.8880477,inf,1.0139998e+26,4.105485e-10,3.7358232,18742.379,3.5433998e-16,37.135635,-3.7358232,7475.522879123688,999,2718279,-13.532023,,-1.6988443,,-63.170795,5.150711e+25,400,-1.8880477,999.0,1.5,0.14999999,-28.52755,2721,,-10.0,-1.0,-12.257675,2721
9.4444924e+26,6.8879414,inf,1.01399345e+26,4.1024692e-10,3.7358232,18748.977,3.5446974e-16,37.135635,-3.7358232,7479.461398124695,999,2719278,-13.532391,,-1.5977824,,-38.709248,2.5320082e+16,400,-1.8879411,999.0,1.5,0.14999999,-28.531376,2722,,-10.0,-1.0,-9.771655,2722
9.447916e+26,6.8878713,inf,1.0139846e+26,4.099456e-10,3.7358232,18755.674,3.545996e-16,37.135635,-3.7358232,7483.498363733292,999,2720277,-13.532758,,-1.698343,,-28.646921,1342074500000.0,400,-1.8878714,999.0,1.5,0.14999999,-28.531502,2723,,-10.0,-1.0,-7.0156903,2723
9.4513044e+26,6.8879323,inf,1.0141566e+26,4.0964468e-10,3.7358232,18762.727,3.5473083e-16,37.135635,-3.7358232,7487.376049518585,999,2721276,-13.533125,,-2.0533214,,-63.171898,4.9314446e+25,400,-1.8879323,999.0,1.5,0.14999999,-28.544306,2724,,-10.0,-1.0,-11.239167,2724
9.4547296e+26,6.8877,inf,1.0141479e+26,4.0934411e-10,3.7358232,18768.982,3.5486075e-16,37.135635,-3.7358232,7491.253184556961,999,2722275,-13.533492,,-1.2556076,,-3.5161717,8.518569,400,-1.8877002,999.0,1.5,0.14999999,-28.535223,2725,,-10.0,-1.0,-9.649067,2725
9.458157e+26,6.887683,inf,1.0141419e+26,4.0904385e-10,3.7358232,18775.824,3.5499071e-16,37.135635,-3.7358232,7495.092710733414,999,2723274,-13.533859,,-1.841051,,-37.958813,1.4470547e+16,400,-1.8876832,999.0,1.5,0.14999999,-28.5388,2726,,-10.0,-1.0,-8.545316,2726
9.461549e+26,6.8878446,inf,1.0152241e+26,4.0874387e-10,3.7358232,18783.152,3.5512076e-16,37.135635,-3.7358232,7498.896907091141,999,2724273,-13.534226,,-2.3284256,,-63.173,2.9747338e+26,400,-1.8878447,999.0,1.5,0.14999999,-28.55155,2727,,-10.0,-1.0,-12.656879,2727
9.464979e+26,6.887822,inf,1.0153248e+26,4.0844425e-10,3.7358232,18789.979,3.5525083e-16,37.135635,-3.7358232,7502.50279045105,999,2725272,-13.534593,,-1.825737,,-59.62035,2.9802295e+25,400,-1.887822,999.0,1.5,0.14999999,-28.56306,2728,,-10.0,-1.0,-7.5192127,2728
9.468373e+26,6.8876514,inf,1.0156731e+26,4.08145e-10,3.7358232,18796.4,3.5538096e-16,37.135635,-3.7358232,7506.655487537384,999,2726271,-13.534959,,-1.4220734,,-63.173733,9.733774e+25,400,-1.8876513,999.0,1.5,0.14999999,-28.57584,2729,,-10.0,-1.0,-8.8772955,2729
9.4718054e+26,6.8874016,inf,1.0166227e+26,4.07846e-10,3.7358232,18802.605,3.555111e-16,37.135635,-3.7358232,7510.9260160923,999,2727270,-13.535325,,-1.2060752,,-63.1741,2.615268e+26,400,-1.8874016,999.0,1.5,0.14999999,-28.588602,2730,,-10.0,-1.0,-9.354918,2730
9.4752026e+26,6.8871655,inf,1.0166146e+26,4.075474e-10,3.7358232,18808.848,3.5564134e-16,37.135635,-3.7358232,7514.9106233119965,999,2728269,-13.535692,,-1.2421823,,-44.44055,3.168085e+18,400,-1.8871654,999.0,1.5,0.14999999,-28.594494,2731,,-10.0,-1.0,-9.737459,2731
9.4786366e+26,6.886962,inf,1.0166064e+26,4.072491e-10,3.7358232,18815.18,3.557716e-16,37.135635,-3.7358232,7518.83336186409,999,2729268,-13.536057,,-1.3319678,,-24.356892,9196450000.0,400,-1.8869622,999.0,1.5,0.14999999,-28.593029,2732,,-10.0,-1.0,-13.307776,2732
9.482036e+26,6.8867836,inf,1.0176644e+26,4.0695114e-10,3.7358232,18821.578,3.559019e-16,37.135635,-3.7358232,7523.039685249329,999,2730267,-13.536424,,-1.3982662,,-63.175198,2.9137717e+26,400,-1.8867835,999.0,1.5,0.14999999,-28.60578,2733,,-10.0,-1.0,-9.11601,2733
9.485437e+26,6.8864174,inf,1.0176563e+26,4.0665354e-10,3.7358232,18827.465,3.5603227e-16,37.135635,-3.7358232,7526.683339834213,999,2731266,-13.53679,,-0.8863829,,-53.084167,3.1454147e+21,400,-1.8864173,999.0,1.5,0.14999999,-28.614855,2734,,-10.0,-1.0,-13.2192955,2734
9.488875e+26,6.8865786,inf,1.0193782e+26,4.0635614e-10,3.7358232,18834.793,3.561627e-16,37.135635,-3.7358232,7530.5340094566345,999,2732265,-13.537155,,-2.3281257,,-63.17593,4.730132e+26,400,-1.8865788,999.0,1.5,0.14999999,-28.627542,2735,,-10.0,-1.0,-9.951786,2735
9.492278e+26,6.88661,inf,1.0193704e+26,4.060592e-10,3.7358232,18841.766,3.5629313e-16,37.135635,-3.7358232,7534.025175571442,999,2733264,-13.537521,,-1.9724339,,-23.908106,12934710000.0,400,-1.8866103,999.0,1.5,0.14999999,-28.62594,2736,,-10.0,-1.0,-10.7747345,2736
9.495682e+26,6.886629,inf,1.0193602e+26,4.0576253e-10,3.7358232,18848.703,3.5642363e-16,37.135635,-3.7358232,7537.5375871658325,999,2734263,-13.537887,,-1.9372944,,0.6423238,0.3648625,400,-1.8866289,999.0,1.5,0.14999999,-28.615341,2737,,-10.0,-1.0,-11.566321,2737
9.499088e+26,6.8864098,inf,1.0193524e+26,4.0546616e-10,3.7358232,18854.99,3.5655418e-16,37.135635,-3.7358232,7541.3840072155,999,2735262,-13.538252,,-1.287445,,-11.756212,34164.582,400,-1.8864099,999.0,1.5,0.14999999,-28.60927,2738,,-10.0,-1.0,-12.081441,2738
9.502531e+26,6.886444,inf,1.019345e+26,4.0517015e-10,3.7358232,18861.97,3.566834e-16,37.135635,-3.7358232,7545.455556869507,999,2736261,-13.538617,,-1.9797314,,-22.760422,4168418800.0,400,-1.8864441,999.0,1.5,0.14999999,-28.607222,2739,,-10.0,-1.0,-8.496584,2739
9.505939e+26,6.886549,inf,1.02071295e+26,4.048745e-10,3.7358232,18869.145,3.5681406e-16,37.135635,-3.7358232,7549.261532783508,999,2737260,-13.538981,,-2.173474,,-63.177757,3.7684145e+26,400,-1.8865488,999.0,1.5,0.14999999,-28.619925,2740,,-10.0,-1.0,-12.925744,2740
9.509348e+26,6.886697,inf,1.0231171e+26,4.0457912e-10,3.7358232,18876.436,3.569434e-16,37.135635,-3.7358232,7552.865149974823,999,2738259,-13.539347,,-2.2920172,,-63.177353,6.6170286e+26,400,-1.8866967,999.0,1.5,0.14999999,-28.632633,2741,,-10.0,-1.0,-9.010511,2741
9.512759e+26,6.886712,inf,1.0259829e+26,4.0428405e-10,3.7358232,18883.363,3.5707415e-16,37.135635,-3.7358232,7556.516958475113,999,2739258,-13.539712,,-1.9286312,,-63.178486,7.877274e+26,400,-1.886712,999.0,1.5,0.14999999,-28.64535,2742,,-10.0,-1.0,-9.980118,2742
9.5161706e+26,6.8868566,inf,1.0259732e+26,4.0398934e-10,3.7358232,18890.648,3.572049e-16,37.135635,-3.7358232,7560.165098428726,999,2740257,-13.540076,,-2.283738,,-27.660635,378922240000.0,400,-1.8868566,999.0,1.5,0.14999999,-28.64504,2743,,-10.0,-1.0,-10.442308,2743
9.519583e+26,6.887188,inf,1.0259662e+26,4.0369494e-10,3.7358232,18898.443,3.573344e-16,37.135635,-3.7358232,7563.8306567668915,999,2741256,-13.540441,,-2.795633,,-15.164122,431605.56,400,-1.8871878,999.0,1.5,0.14999999,-28.640251,2744,,-10.0,-1.0,-12.44846,2744
9.522997e+26,6.8872933,inf,1.0259566e+26,4.0340087e-10,3.7358232,18905.621,3.5746527e-16,37.135635,-3.7358232,7567.323049783707,999,2742255,-13.540805,,-2.176474,,-39.359894,4.9024054e+16,400,-1.8872933,999.0,1.5,0.14999999,-28.644255,2745,,-10.0,-1.0,-10.085477,2745
9.526413e+26,6.8874164,inf,1.0259498e+26,4.031071e-10,3.7358232,18912.846,3.5759486e-16,37.135635,-3.7358232,7570.925053596497,999,2743254,-13.541169,,-2.2256572,,-21.50965,952703400.0,400,-1.8874165,999.0,1.5,0.14999999,-28.64174,2746,,-10.0,-1.0,-10.56786,2746
9.52983e+26,6.887467,inf,1.0259405e+26,4.0281364e-10,3.7358232,18919.871,3.5772584e-16,37.135635,-3.7358232,7574.745430469513,999,2744253,-13.541533,,-2.0261872,,-3.2639937,16.62147,400,-1.8874669,999.0,1.5,0.14999999,-28.632593,2747,,-10.0,-1.0,-11.010498,2747
9.533248e+26,6.8873386,inf,1.02593375e+26,4.0252054e-10,3.7358232,18926.406,3.5785549e-16,37.135635,-3.7358232,7578.916094303131,999,2745252,-13.541897,,-1.5340269,,1.2135129,0.14884283,400,-1.8873384,999.0,1.5,0.14999999,-28.621817,2748,,-10.0,-1.0,-10.252941,2748
9.53663e+26,6.887286,inf,1.0259246e+26,4.0222778e-10,3.7358232,18933.15,3.579852e-16,37.135635,-3.7358232,7582.3341743946075,999,2746251,-13.542261,,-1.7446077,,-9.21042,6115.508,400,-1.8872864,999.0,1.5,0.14999999,-28.614851,2749,,-10.0,-1.0,-9.692431,2749
9.54005e+26,6.8873024,inf,1.0259183e+26,4.0193526e-10,3.7358232,18940.082,3.5811632e-16,37.135635,-3.7358232,7586.164223432541,999,2747250,-13.542624,,-1.9314326,,-37.022095,5703985500000000.0,400,-1.8873025,999.0,1.5,0.14999999,-28.618029,2750,,-10.0,-1.0,-9.693748,2750
9.543472e+26,6.8873067,inf,1.0259093e+26,4.0164314e-10,3.7358232,18946.98,3.5824613e-16,37.135635,-3.7358232,7589.593410015106,999,2748249,-13.542989,,-1.8986098,,-36.199894,2542043200000000.0,400,-1.8873066,999.0,1.5,0.14999999,-28.62083,2751,,-10.0,-1.0,-10.713418,2751
9.546895e+26,6.887097,inf,1.02590045e+26,4.0135129e-10,3.7358232,18953.291,3.58376e-16,37.135635,-3.7358232,7592.969437360764,999,2749248,-13.543352,,-1.3104348,,0.90930957,0.11877984,400,-1.887097,999.0,1.5,0.14999999,-28.610195,2752,,-10.0,-1.0,-11.565833,2752
9.550282e+26,6.887494,inf,1.0258916e+26,4.0105974e-10,3.7358232,18961.271,3.5850722e-16,37.135635,-3.7358232,7596.729988336563,999,2750247,-13.5437155,,-2.9801219,,-1.6906762,0.34819746,400,-1.8874942,999.0,1.5,0.14999999,-28.600538,2753,,-10.0,-1.0,-11.254424,2753
9.5537075e+26,6.887496,inf,1.0258856e+26,4.0076853e-10,3.7358232,18968.164,3.586372e-16,37.135635,-3.7358232,7600.550942182541,999,2751246,-13.544078,,-1.8928165,,0.6056355,0.38030338,400,-1.887496,999.0,1.5,0.14999999,-28.589983,2754,,-10.0,-1.0,-11.808911,2754
9.557134e+26,6.887495,inf,1.0258771e+26,4.004777e-10,3.7358232,18975.049,3.5876718e-16,37.135635,-3.7358232,7603.888625621796,999,2752245,-13.544441,,-1.88468,,-12.278997,131768.16,400,-1.887495,999.0,1.5,0.14999999,-28.584183,2755,,-10.0,-1.0,-9.392085,2755
9.560525e+26,6.8871603,inf,1.0258685e+26,4.0018713e-10,3.7358232,18981.014,3.5889723e-16,37.135635,-3.7358232,7607.534769773483,999,2753244,-13.544805,,-0.9651021,,-37.097004,632130070000000.0,400,-1.8871603,999.0,1.5,0.14999999,-28.587372,2756,,-10.0,-1.0,-10.139867,2756
9.5639535e+26,6.887176,inf,1.0258601e+26,3.998968e-10,3.7358232,18987.945,3.590273e-16,37.135635,-3.7358232,7611.630853652954,999,2754243,-13.545167,,-1.9301782,,-15.249732,2478163.2,400,-1.887176,999.0,1.5,0.14999999,-28.582619,2757,,-10.0,-1.0,-11.303848,2757
9.567348e+26,6.88726,inf,1.02585175e+26,3.9960688e-10,3.7358232,18995.062,3.5915743e-16,37.135635,-3.7358232,7615.242459058762,999,2755242,-13.545529,,-2.1187732,,0.58358675,0.35609195,400,-1.8872598,999.0,1.5,0.14999999,-28.57213,2758,,-10.0,-1.0,-10.871973,2758
9.570779e+26,6.887086,inf,1.0258435e+26,3.993173e-10,3.7358232,19001.47,3.592876e-16,37.135635,-3.7358232,7618.72315621376,999,2756241,-13.545892,,-1.4080596,,1.363192,0.10233192,400,-1.8870862,999.0,1.5,0.14999999,-28.561367,2759,,-10.0,-1.0,-7.945691,2759
9.5741745e+26,6.8869686,inf,1.0266389e+26,3.9902795e-10,3.7358232,19008.033,3.5941784e-16,37.135635,-3.7358232,7622.121091842651,999,2757240,-13.546254,,-1.5623019,,-63.185028,2.2174672e+26,400,-1.8869684,999.0,1.5,0.14999999,-28.574007,2760,,-10.0,-1.0,-9.522898,2760
9.577572e+26,6.8869457,inf,1.0266308e+26,3.98739e-10,3.7358232,19014.855,3.5954812e-16,37.135635,-3.7358232,7625.713501930237,999,2758239,-13.546617,,-1.8235006,,-45.344658,2.15754e+19,400,-1.8869455,999.0,1.5,0.14999999,-28.580202,2761,,-10.0,-1.0,-10.985819,2761
9.581007e+26,6.8867564,inf,1.0266229e+26,3.9845027e-10,3.7358232,19021.223,3.5967846e-16,37.135635,-3.7358232,7629.072437763214,999,2759238,-13.546979,,-1.3653089,,0.8117421,0.16765864,400,-1.8867565,999.0,1.5,0.14999999,-28.56961,2762,,-10.0,-1.0,-10.203598,2762
9.5844065e+26,6.886542,inf,1.0266152e+26,3.9816192e-10,3.7358232,19027.516,3.5980882e-16,37.135635,-3.7358232,7632.706033706665,999,2760237,-13.547341,,-1.2931714,,-6.9369893,290.11975,400,-1.8865417,999.0,1.5,0.14999999,-28.561907,2763,,-10.0,-1.0,-12.371067,2763
9.5878074e+26,6.886758,inf,1.0266073e+26,3.9787387e-10,3.7358232,19035.0,3.5993924e-16,37.135635,-3.7358232,7636.370351552963,999,2761236,-13.547703,,-2.4844065,,-29.764492,1935892800000.0,400,-1.886758,999.0,1.5,0.14999999,-28.562437,2764,,-10.0,-1.0,-13.5292225,2764
9.591246e+26,6.8868856,inf,1.0279962e+26,3.9758613e-10,3.7358232,19042.238,3.6006968e-16,37.135635,-3.7358232,7639.83629989624,999,2762235,-13.548064,,-2.2392445,,-63.186836,3.8684785e+26,400,-1.8868854,999.0,1.5,0.14999999,-28.575045,2765,,-10.0,-1.0,-10.107167,2765
9.594649e+26,6.886654,inf,1.0279885e+26,3.972987e-10,3.7358232,19048.484,3.6019883e-16,37.135635,-3.7358232,7643.213147878647,999,2763234,-13.548426,,-1.2464101,,-9.13136,1970.385,400,-1.886654,999.0,1.5,0.14999999,-28.568098,2766,,-10.0,-1.0,-12.043393,2766
9.5980534e+26,6.8866286,inf,1.02798115e+26,3.9701162e-10,3.7358232,19055.3,3.6033078e-16,37.135635,-3.7358232,7647.181316614151,999,2764233,-13.548788,,-1.816321,,-22.839195,4563684000.0,400,-1.8866286,999.0,1.5,0.14999999,-28.566116,2767,,-10.0,-1.0,-10.594092,2767
9.6014595e+26,6.886601,inf,1.0279739e+26,3.967248e-10,3.7358232,19062.111,3.6046e-16,37.135635,-3.7358232,7650.605311155319,999,2765232,-13.549149,,-1.8102196,,-1.3139876,2.517913,400,-1.886601,999.0,1.5,0.14999999,-28.556364,2768,,-10.0,-1.0,-11.766141,2768
9.604866e+26,6.8868456,inf,1.0279636e+26,3.964383e-10,3.7358232,19069.676,3.6059066e-16,37.135635,-3.7358232,7654.258375406265,999,2766231,-13.54951,,-2.5633597,,-5.8291373,80.88457,400,-1.8868454,999.0,1.5,0.14999999,-28.54828,2769,,-10.0,-1.0,-12.003966,2769
9.6083106e+26,6.886878,inf,1.0279566e+26,3.9615206e-10,3.7358232,19076.652,3.6072134e-16,37.135635,-3.7358232,7657.837277650833,999,2767230,-13.549871,,-1.9765077,,-18.851757,85780440.0,400,-1.8868778,999.0,1.5,0.14999999,-28.544827,2770,,-10.0,-1.0,-11.345514,2770
9.61172e+26,6.8867455,inf,1.0279497e+26,3.9586626e-10,3.7358232,19083.172,3.6085073e-16,37.135635,-3.7358232,7661.16379737854,999,2768229,-13.550232,,-1.5209259,,-3.047013,10.596542,400,-1.8867457,999.0,1.5,0.14999999,-28.53575,2771,,-10.0,-1.0,-11.927384,2771
9.615131e+26,6.886709,inf,1.0279399e+26,3.9558065e-10,3.7358232,19089.957,3.6098151e-16,37.135635,-3.7358232,7664.726531028748,999,2769228,-13.550593,,-1.7854447,,-18.159903,44018250.0,400,-1.8867092,999.0,1.5,0.14999999,-28.5321,2772,,-10.0,-1.0,-11.922017,2772
9.6185426e+26,6.886742,inf,1.0279331e+26,3.952954e-10,3.7358232,19096.936,3.6111098e-16,37.135635,-3.7358232,7668.94912981987,999,2770227,-13.550954,,-1.9781501,,-15.629825,3554479.8,400,-1.8867421,999.0,1.5,0.14999999,-28.52753,2773,,-10.0,-1.0,-10.256684,2773
9.621955e+26,6.8867927,inf,1.0279236e+26,3.9501044e-10,3.7358232,19103.963,3.6124187e-16,37.135635,-3.7358232,7672.397710323334,999,2771226,-13.551314,,-2.0263374,,-12.049445,99732.34,400,-1.8867925,999.0,1.5,0.14999999,-28.52168,2774,,-10.0,-1.0,-10.921441,2774
9.6253325e+26,6.8868914,inf,1.0279167e+26,3.9472584e-10,3.7358232,19111.123,3.6137141e-16,37.135635,-3.7358232,7676.356877565384,999,2772225,-13.551675,,-2.1604288,,1.1334447,0.18825643,400,-1.8868912,999.0,1.5,0.14999999,-28.511082,2775,,-10.0,-1.0,-10.402376,2775
9.628748e+26,6.886665,inf,1.02790755e+26,3.944415e-10,3.7358232,19117.383,3.615024e-16,37.135635,-3.7358232,7680.340896606445,999,2773224,-13.552035,,-1.2591037,,-2.3822823,2.8425026,400,-1.8866649,999.0,1.5,0.14999999,-28.501762,2776,,-10.0,-1.0,-10.269466,2776
9.632165e+26,6.8863373,inf,1.0279011e+26,3.9415746e-10,3.7358232,19123.36,3.6163206e-16,37.135635,-3.7358232,7684.042731046677,999,2774223,-13.552395,,-0.97691053,,-4.0589414,3.9698844,400,-1.8863374,999.0,1.5,0.14999999,-28.493082,2777,,-10.0,-1.0,-11.855998,2777
9.635583e+26,6.886325,inf,1.0278919e+26,3.9387374e-10,3.7358232,19130.21,3.6176314e-16,37.135635,-3.7358232,7688.256468057632,999,2775222,-13.552755,,-1.8519844,,-14.394682,1071836.2,400,-1.886325,999.0,1.5,0.14999999,-28.48805,2778,,-10.0,-1.0,-8.157161,2778
9.6390015e+26,6.8861055,inf,1.0284873e+26,3.9359033e-10,3.7358232,19136.488,3.6189287e-16,37.135635,-3.7358232,7691.977678060532,999,2776221,-13.553115,,-1.2769814,,-63.191887,1.6797616e+26,400,-1.8861058,999.0,1.5,0.14999999,-28.50063,2779,,-10.0,-1.0,-11.377464,2779
9.6424216e+26,6.8859787,inf,1.0284812e+26,3.9330722e-10,3.7358232,19143.02,3.6202268e-16,37.135635,-3.7358232,7695.479415893555,999,2777220,-13.553474,,-1.5330306,,-3.7374666,20.935398,400,-1.8859786,999.0,1.5,0.14999999,-28.491844,2780,,-10.0,-1.0,-12.955511,2780
9.645806e+26,6.8862066,inf,1.0300997e+26,3.930244e-10,3.7358232,19150.541,3.621525e-16,37.135635,-3.7358232,7699.583213329315,999,2778219,-13.553835,,-2.5198438,,-63.18715,4.5255574e+26,400,-1.8862066,999.0,1.5,0.14999999,-28.504366,2781,,-10.0,-1.0,-11.440575,2781
9.649229e+26,6.8860645,inf,1.0300909e+26,3.927419e-10,3.7358232,19157.031,3.6228377e-16,37.135635,-3.7358232,7703.274480104446,999,2779218,-13.554194,,-1.4914685,,-5.979474,167.47919,400,-1.8860648,999.0,1.5,0.14999999,-28.496395,2782,,-10.0,-1.0,-10.845859,2782
9.652653e+26,6.886023,inf,1.030085e+26,3.9245973e-10,3.7358232,19163.8,3.6241371e-16,37.135635,-3.7358232,7707.273530483246,999,2780217,-13.554553,,-1.7701428,,1.6048927,0.13830528,400,-1.8860229,999.0,1.5,0.14999999,-28.485672,2783,,-10.0,-1.0,-10.035788,2783
9.656041e+26,6.8859744,inf,1.0300766e+26,3.9217785e-10,3.7358232,19170.553,3.625437e-16,37.135635,-3.7358232,7710.809417963028,999,2781216,-13.554913,,-1.7505031,,-17.143951,15793929.0,400,-1.8859744,999.0,1.5,0.14999999,-28.481688,2784,,-10.0,-1.0,-10.69412,2784
9.659467e+26,6.885792,inf,1.030068e+26,3.9189624e-10,3.7358232,19176.93,3.6267373e-16,37.135635,-3.7358232,7714.76131939888,999,2782215,-13.555272,,-1.3782561,,0.91213137,0.15698393,400,-1.885792,999.0,1.5,0.14999999,-28.471216,2785,,-10.0,-1.0,-12.594909,2785
9.6628576e+26,6.885846,inf,1.0300596e+26,3.9161496e-10,3.7358232,19183.969,3.628038e-16,37.135635,-3.7358232,7718.261885166168,999,2783214,-13.555631,,-2.0365016,,-52.021782,1.5668779e+22,400,-1.8858463,999.0,1.5,0.14999999,-28.479753,2786,,-10.0,-1.0,-11.390074,2786
9.6662865e+26,6.885799,inf,1.0300514e+26,3.91334e-10,3.7358232,19190.723,3.629339e-16,37.135635,-3.7358232,7722.151755809784,999,2784213,-13.555989,,-1.7543133,,-2.213898,5.9818316,400,-1.8857989,999.0,1.5,0.14999999,-28.470427,2787,,-10.0,-1.0,-10.199161,2787
9.66968e+26,6.8858824,inf,1.0300434e+26,3.9105327e-10,3.7358232,19197.84,3.6306545e-16,37.135635,-3.7358232,7725.780131816864,999,2785212,-13.556349,,-2.117674,,-15.342646,2396682.8,400,-1.8858823,999.0,1.5,0.14999999,-28.465836,2788,,-10.0,-1.0,-12.023217,2788
9.673111e+26,6.8859525,inf,1.0300353e+26,3.907729e-10,3.7358232,19204.922,3.6319566e-16,37.135635,-3.7358232,7729.648207902908,999,2786211,-13.556707,,-2.0822146,,-18.409182,51470104.0,400,-1.8859526,999.0,1.5,0.14999999,-28.462278,2789,,-10.0,-1.0,-10.558777,2789
9.676506e+26,6.8859167,inf,1.03002745e+26,3.9049286e-10,3.7358232,19211.707,3.6332594e-16,37.135635,-3.7358232,7732.754858255386,999,2787210,-13.557066,,-1.7859485,,-1.9018252,4.494707,400,-1.8859167,999.0,1.5,0.14999999,-28.45288,2790,,-10.0,-1.0,-11.716662,2790
9.679939e+26,6.8858433,inf,1.0300194e+26,3.9021306e-10,3.7358232,19218.389,3.6345485e-16,37.135635,-3.7358232,7736.373795032501,999,2788209,-13.557424,,-1.6809413,,-11.427466,52851.695,400,-1.8858433,999.0,1.5,0.14999999,-28.446877,2791,,-10.0,-1.0,-12.369873,2791
9.683337e+26,6.8856955,inf,1.0300116e+26,3.8993359e-10,3.7358232,19224.861,3.635852e-16,37.135635,-3.7358232,7739.716590642929,999,2789208,-13.557782,,-1.4730328,,-48.307907,2.839585e+20,400,-1.8856955,999.0,1.5,0.14999999,-28.454073,2792,,-10.0,-1.0,-11.384507,2792
9.6867365e+26,6.885717,inf,1.0300041e+26,3.8965442e-10,3.7358232,19231.809,3.6371558e-16,37.135635,-3.7358232,7743.718453884125,999,2790207,-13.55814,,-1.945601,,-0.9240767,1.7072103,400,-1.885717,999.0,1.5,0.14999999,-28.444304,2793,,-10.0,-1.0,-9.669334,2793
9.6901735e+26,6.886046,inf,1.0299987e+26,3.893756e-10,3.7358232,19239.613,3.6384605e-16,37.135635,-3.7358232,7747.262068986893,999,2791206,-13.558498,,-2.8051753,,-57.42413,6.056364e+23,400,-1.8860459,999.0,1.5,0.14999999,-28.454762,2794,,-10.0,-1.0,-8.327762,2794
9.693575e+26,6.8859315,inf,1.0312575e+26,3.8909698e-10,3.7358232,19246.178,3.6397652e-16,37.135635,-3.7358232,7751.351633310318,999,2792205,-13.558856,,-1.5656781,,-63.197628,3.547222e+26,400,-1.8859314,999.0,1.5,0.14999999,-28.467278,2795,,-10.0,-1.0,-13.112731,2795
9.6969774e+26,6.88582,inf,1.033254e+26,3.888187e-10,3.7358232,19252.754,3.641057e-16,37.135635,-3.7358232,7755.005834341049,999,2793204,-13.559214,,-1.5745364,,-63.197987,5.6030886e+26,400,-1.88582,999.0,1.5,0.14999999,-28.479782,2796,,-10.0,-1.0,-9.799362,2796
9.700381e+26,6.885864,inf,1.0332467e+26,3.8854076e-10,3.7358232,19259.762,3.6423626e-16,37.135635,-3.7358232,7758.38210439682,999,2794203,-13.559571,,-2.008569,,-32.268024,50089964000000.0,400,-1.8858639,999.0,1.5,0.14999999,-28.481224,2797,,-10.0,-1.0,-11.709858,2797
9.703786e+26,6.885927,inf,1.0332395e+26,3.8826306e-10,3.7358232,19266.824,3.643669e-16,37.135635,-3.7358232,7761.7030465602875,999,2795202,-13.559929,,-2.063442,,-7.5372252,1118.4543,400,-1.8859273,999.0,1.5,0.14999999,-28.473831,2798,,-10.0,-1.0,-11.342047,2798
9.7072294e+26,6.8859468,inf,1.0332296e+26,3.8798567e-10,3.7358232,19273.766,3.6449757e-16,37.135635,-3.7358232,7765.4018297195435,999,2796201,-13.5602865,,-1.939836,,-0.3201566,0.9414991,400,-1.8859466,999.0,1.5,0.14999999,-28.463894,2799,,-10.0,-1.0,-13.073968,2799
9.710637e+26,6.8860908,inf,1.0353364e+26,3.8770862e-10,3.7358232,19281.055,3.646269e-16,37.135635,-3.7358232,7769.483040332794,999,2797200,-13.560643,,-2.2894735,,-63.199417,5.918831e+26,400,-1.8860906,999.0,1.5,0.14999999,-28.47635,2800,,-10.0,-1.0,-11.061434,2800
9.714045e+26,6.8860807,inf,1.0353298e+26,3.874318e-10,3.7358232,19287.912,3.647577e-16,37.135635,-3.7358232,7773.424698829651,999,2798199,-13.561001,,-1.8580656,,1.8161883,0.11422428,400,-1.8860807,999.0,1.5,0.14999999,-28.465656,2801,,-10.0,-1.0,-12.290133,2801
9.717455e+26,6.8862495,inf,1.03532e+26,3.871553e-10,3.7358232,19295.27,3.648871e-16,37.135635,-3.7358232,7777.171980857849,999,2799198,-13.5613575,,-2.3584764,,-27.274927,220168420000.0,400,-1.8862493,999.0,1.5,0.14999999,-28.465322,2802,,-10.0,-1.0,-10.303803,2802
9.720866e+26,6.886291,inf,1.0353133e+26,3.8687908e-10,3.7358232,19302.273,3.6501797e-16,37.135635,-3.7358232,7780.65574836731,999,2800197,-13.561714,,-2.0031102,,-10.223063,16557.87,400,-1.8862909,999.0,1.5,0.14999999,-28.4589,2803,,-10.0,-1.0,-11.226676,2803
