ReturnAbsMax,ActionIn1,GridSize,DenMISEMeanLog,IWLastEpisode,TimeElapsed,AvgEpLen,MinEpLen,Regret,IWFirstEpisode,TimestepsSoFar,MountainCar_std1_higher,MountainCar_std0_higher,Delta,IWMean,ReturnMax,IWMin,DenMISELogLast,ReturnMean,ReturnLastEpisode,MountainCar_mu1_higher,ReturnStepMax,NumTrainableParams,Regret/t,NumTrajectories,DenMISELogFirst,Bound,Iteration,MountainCar_mu0_higher,IWMax,ReturnMin
3.6440926,-13.369534,400,-27.912079,1151975200000.0,8906.38021349907,999.0,999,22531.225,5.5309367e-16,3261735,1.5,0.14999999,2.85138e-10,1.1856702e+26,,,-29.134277,-1.9008343,-1.3450879,-10.0,36.65821,,6.900834,3265,-10.8984,inf,3265,-1.0,1.1284492e+27,-3.6440926
3.6440926,-12.6914425,400,-27.922998,6.281029e+26,8909.70110464096,999.0,999,22538.342,5.532625e-16,3262734,1.5,0.14999999,2.8496347e-10,1.1875827e+26,,,-63.353363,-1.9009006,-2.1172726,-10.0,36.65821,,6.900901,3266,-10.898706,inf,3266,-1.0,1.1287893e+27,-3.6440926
3.6440926,-9.128257,400,-27.932493,1.3052529e+25,8914.173695087433,999.0,999,22545.312,5.5343343e-16,3263733,1.5,0.14999999,2.8478905e-10,1.1876118e+26,,,-58.81688,-1.900922,-1.9708061,-10.0,36.65821,,6.900922,3267,-10.899013,inf,3267,-1.0,1.12913384e+27,-3.6440926
3.6440926,-11.517994,400,-27.9432,3.435804e+26,8917.935600042343,999.0,999,22551.713,5.5360236e-16,3264732,1.5,0.14999999,2.8461478e-10,1.1886556e+26,,,-62.69584,-1.900769,-1.4011749,-10.0,36.65821,,6.900769,3268,-10.899319,inf,3268,-1.0,1.12947414e+27,-3.6440926
3.6440926,-13.023554,400,-27.937151,1014.9117,8921.736465930939,999.0,999,22558.18,5.5377135e-16,3265731,1.5,0.14999999,2.8444067e-10,1.1886449e+26,,,-7.734907,-1.9006362,-1.4665959,-10.0,36.65821,,6.900636,3269,-10.899625,inf,3269,-1.0,1.1298146e+27,-3.6440926
3.6440926,-12.985618,400,-27.948015,5.5594214e+26,8925.763753175735,999.0,999,22564.65,5.539425e-16,3266730,1.5,0.14999999,2.8426672e-10,1.1903343e+26,,,-63.354588,-1.9005047,-1.4704416,-10.0,36.65821,,6.9005046,3270,-10.899931,inf,3270,-1.0,1.1301551e+27,-3.6440926
3.6440926,-11.936842,400,-27.958914,8.2616444e+26,8929.57406616211,999.0,999,22571.324,5.5411154e-16,3267729,1.5,0.14999999,2.8409294e-10,1.1928495e+26,,,-63.354893,-1.9004354,-1.6740633,-10.0,36.65821,,6.9004354,3271,-10.900236,inf,3271,-1.0,1.1305001e+27,-3.6440926
3.6440926,-9.74828,400,-27.95379,13141.457,8933.757213115692,999.0,999,22578.863,5.542807e-16,3268728,1.5,0.14999999,2.8391933e-10,1.1928393e+26,,,-10.881907,-1.9006306,-2.5389917,-10.0,36.65821,,6.9006305,3272,-10.900542,inf,3272,-1.0,1.1308408e+27,-3.6440926
3.6440926,-8.321466,400,-27.959412,1.8748465e+19,8937.676456212997,999.0,999,22586.443,5.544499e-16,3269727,1.5,0.14999999,2.8374586e-10,1.1928287e+26,,,-46.128586,-1.900838,-2.5795603,-10.0,36.65821,,6.900838,3273,-10.900847,inf,3273,-1.0,1.13118165e+27,-3.6440926
3.6440926,-10.767197,400,-27.970291,1.2996188e+25,8941.626679182053,999.0,999,22592.148,5.5461907e-16,3270726,1.5,0.14999999,2.8357255e-10,1.192858e+26,,,-63.35581,-1.9004732,-0.7063822,-10.0,36.65821,,6.900473,3274,-10.901154,inf,3274,-1.0,1.1315226e+27,-3.6440926
3.6440926,-11.211721,400,-27.961508,0.21432471,8945.25023651123,999.0,999,22598.906,5.5478837e-16,3271725,1.5,0.14999999,2.8339942e-10,1.192851e+26,,,1.1378946,-1.9004291,-1.7562795,-10.0,36.65821,,6.9004292,3275,-10.901459,inf,3275,-1.0,1.13186366e+27,-3.6440926
3.6440926,-12.178598,400,-27.952658,0.19226477,8949.378522872925,999.0,999,22605.895,5.549577e-16,3272724,1.5,0.14999999,2.8322641e-10,1.1928407e+26,,,1.2615901,-1.9004561,-1.9884921,-10.0,36.65821,,6.900456,3276,-10.901764,inf,3276,-1.0,1.1322048e+27,-3.6440926
3.6440926,-13.731407,400,-27.95468,333830400000000.0,8953.142055988312,999.0,999,22612.46,5.551271e-16,3273723,1.5,0.14999999,2.8305358e-10,1.1928307e+26,,,-34.353935,-1.9003543,-1.5667238,-10.0,36.65821,,6.9003544,3277,-10.902069,inf,3277,-1.0,1.13254604e+27,-3.6440926
3.6440926,-9.591316,400,-27.965576,4.4871373e+26,8956.967507839203,999.0,999,22619.38,5.5529654e-16,3274722,1.5,0.14999999,2.8288089e-10,1.1941896e+26,,,-63.357033,-1.9003602,-1.9200613,-10.0,36.65821,,6.90036,3278,-10.902374,inf,3278,-1.0,1.1328917e+27,-3.6440926
3.6440926,-10.614955,400,-27.968718,1.3797572e+16,8961.220108270645,999.0,999,22626.04,5.55466e-16,3275721,1.5,0.14999999,2.8270838e-10,1.19417645e+26,,,-38.014923,-1.9002861,-1.6574852,-10.0,36.65821,,6.900286,3279,-10.902679,inf,3279,-1.0,1.1332332e+27,-3.6440926
3.6440926,-10.366427,400,-27.960716,3.4617476,8965.370453119278,999.0,999,22632.969,5.5563556e-16,3276720,1.5,0.14999999,2.8253602e-10,1.1941666e+26,,,-1.6297126,-1.9002954,-1.9301277,-10.0,36.65821,,6.9002953,3280,-10.902985,inf,3280,-1.0,1.1335748e+27,-3.6440926
3.6440926,-11.236502,400,-27.95442,623.2145,8969.16122341156,999.0,999,22639.826,5.558051e-16,3277719,1.5,0.14999999,2.8236385e-10,1.1941567e+26,,,-6.869621,-1.9002823,-1.857593,-10.0,36.65821,,6.9002824,3281,-10.903289,inf,3281,-1.0,1.1339164e+27,-3.6440926
3.6440926,-9.812228,400,-27.94558,0.16454059,8972.916268348694,999.0,999,22646.986,5.559748e-16,3278718,1.5,0.14999999,2.821918e-10,1.1941471e+26,,,1.2886286,-1.9003614,-2.160262,-10.0,36.65821,,6.9003615,3282,-10.903594,inf,3282,-1.0,1.1342582e+27,-3.6440926
3.6440926,-10.108827,400,-27.94364,578733950.0,8977.214574337006,999.0,999,22653.357,5.5614447e-16,3279717,1.5,0.14999999,2.820199e-10,1.1941376e+26,,,-21.445456,-1.9002004,-1.3718605,-10.0,36.65821,,6.9002004,3283,-10.903898,inf,3283,-1.0,1.1345958e+27,-3.6440926
3.6440926,-10.709455,400,-27.938343,10253.1,8981.263938188553,999.0,999,22659.746,5.5631213e-16,3280716,1.5,0.14999999,2.8184818e-10,1.1941278e+26,,,-10.317804,-1.9000448,-1.3893151,-10.0,36.65821,,6.900045,3284,-10.904202,inf,3284,-1.0,1.1349377e+27,-3.6440926
3.6440926,-10.812567,400,-27.92979,0.10459568,8985.710536718369,999.0,999,22665.9,5.564819e-16,3281715,1.5,0.14999999,2.816766e-10,1.1941185e+26,,,0.57157373,-1.8998175,-1.1527127,-10.0,36.65821,,6.8998175,3285,-10.904508,inf,3285,-1.0,1.1352798e+27,-3.6440926
3.6440926,-11.518656,400,-27.920914,0.18201053,8989.68412065506,999.0,999,22672.734,5.5665174e-16,3282714,1.5,0.14999999,2.8150518e-10,1.1941091e+26,,,1.3401893,-1.8997971,-1.8330623,-10.0,36.65821,,6.899797,3286,-10.904812,inf,3286,-1.0,1.135622e+27,-3.6440926
3.6440926,-12.023697,400,-27.91503,1645.0532,8993.428220033646,999.0,999,22679.16,5.5682167e-16,3283713,1.5,0.14999999,2.8133393e-10,1.1940968e+26,,,-8.321046,-1.8996532,-1.4268135,-10.0,36.65821,,6.8996534,3287,-10.905116,inf,3287,-1.0,1.1359642e+27,-3.6440926
3.6440926,-11.672087,400,-27.917042,110776870000000.0,8997.268066644669,999.0,999,22685.355,5.569895e-16,3284712,1.5,0.14999999,2.8116282e-10,1.19408735e+26,,,-34.22177,-1.8994393,-1.1965128,-10.0,36.65821,,6.8994393,3288,-10.90542,inf,3288,-1.0,1.1363066e+27,-3.6440926
3.6440926,-11.577549,400,-27.910149,70.04657,9001.310068368912,999.0,999,22692.625,5.5715953e-16,3285711,1.5,0.14999999,2.8099187e-10,1.1940787e+26,,,-5.0165052,-1.8995515,-2.2682464,-10.0,36.65821,,6.8995514,3289,-10.905725,inf,3289,-1.0,1.1366491e+27,-3.6440926
3.6440926,-10.929376,400,-27.904905,12795.931,9005.405979156494,999.0,999,22699.074,5.573296e-16,3286710,1.5,0.14999999,2.8082112e-10,1.1940661e+26,,,-10.445841,-1.8994149,-1.4507107,-10.0,36.65821,,6.899415,3290,-10.906029,inf,3290,-1.0,1.13698735e+27,-3.6440926
3.6440926,-10.776492,400,-27.895975,0.11329582,9009.482281446457,999.0,999,22705.967,5.5749967e-16,3287709,1.5,0.14999999,2.8065048e-10,1.1940572e+26,,,1.8298006,-1.8994128,-1.891895,-10.0,36.65821,,6.8994126,3291,-10.906332,inf,3291,-1.0,1.1373301e+27,-3.6440926
3.6440926,-8.665586,400,-27.888721,9.202795,9012.918411493301,999.0,999,22713.594,5.576677e-16,3288708,1.5,0.14999999,2.8047997e-10,1.1940484e+26,,,-3.7854564,-1.8996333,-2.6251235,-10.0,36.65821,,6.8996334,3292,-10.906636,inf,3292,-1.0,1.1376728e+27,-3.6440926
3.6440926,-13.334828,400,-27.899559,2.829829e+26,9016.94183254242,999.0,999,22721.066,5.578379e-16,3289707,1.5,0.14999999,2.8030964e-10,1.1948959e+26,,,-63.361595,-1.8998079,-2.4750602,-10.0,36.65821,,6.899808,3293,-10.9069395,inf,3293,-1.0,1.13801144e+27,-3.6440926
3.6440926,-12.456672,400,-27.910421,6.3245474e+26,9021.314141273499,999.0,999,22728.207,5.5800604e-16,3290706,1.5,0.14999999,2.801395e-10,1.196807e+26,,,-63.3619,-1.8998804,-2.1384614,-10.0,36.65821,,6.8998804,3294,-10.907244,inf,3294,-1.0,1.1383545e+27,-3.6440926
3.6440926,-10.359258,400,-27.913816,2.7232339e+16,9025.140043258667,999.0,999,22735.398,5.581764e-16,3291705,1.5,0.14999999,2.7996946e-10,1.1967983e+26,,,-38.843765,-1.8999693,-2.1928432,-10.0,36.65821,,6.899969,3295,-10.907547,inf,3295,-1.0,1.1386975e+27,-3.6440926
3.6440926,-10.869163,400,-27.907278,331.9156,9029.337101459503,999.0,999,22742.201,5.5834675e-16,3292704,1.5,0.14999999,2.7979963e-10,1.1967866e+26,,,-6.2582226,-1.8999395,-1.8017702,-10.0,36.65821,,6.8999395,3296,-10.90785,inf,3296,-1.0,1.1390364e+27,-3.6440926
3.6440926,-9.239448,400,-27.89841,0.11652837,9033.074788093567,999.0,999,22748.916,5.58515e-16,3293703,1.5,0.14999999,2.796299e-10,1.1967783e+26,,,1.7516416,-1.8998835,-1.7152272,-10.0,36.65821,,6.8998833,3297,-10.908154,inf,3297,-1.0,1.13937975e+27,-3.6440926
3.6440926,-11.569111,400,-27.909235,1.0045521e+27,9036.980854034424,999.0,999,22756.008,5.5868334e-16,3294702,1.5,0.14999999,2.7946037e-10,1.1998124e+26,,,-63.36299,-1.8999414,-2.0910213,-10.0,36.65821,,6.8999414,3298,-10.908457,inf,3298,-1.0,1.13972315e+27,-3.6440926
3.6440926,-11.399,400,-27.906704,10892039.0,9041.00329208374,999.0,999,22761.887,5.588539e-16,3295701,1.5,0.14999999,2.7929098e-10,1.1998042e+26,,,-19.42858,-1.8996322,-0.8795104,-10.0,36.65821,,6.8996325,3299,-10.90876,inf,3299,-1.0,1.14006235e+27,-3.6440926
3.6440926,-13.174204,400,-27.89881,3.464772,9045.059208393097,999.0,999,22768.79,5.590245e-16,3296700,1.5,0.14999999,2.7912175e-10,1.1997925e+26,,,-1.6248058,-1.899633,-1.9027581,-10.0,36.65821,,6.899633,3300,-10.909063,inf,3300,-1.0,1.1404059e+27,-3.6440926
3.6440926,-9.192225,400,-27.909683,5.4901683e+26,9048.7746489048,999.0,999,22776.145,5.5919294e-16,3297699,1.5,0.14999999,2.7895264e-10,1.2014445e+26,,,-63.36402,-1.8997715,-2.356293,-10.0,36.65821,,6.8997717,3301,-10.909367,inf,3301,-1.0,1.1407453e+27,-3.6440926
3.6440926,-9.859389,400,-27.92045,1.12162114e+27,9052.815358161926,999.0,999,22783.076,5.593615e-16,3298698,1.5,0.14999999,2.787837e-10,1.2048334e+26,,,-63.36395,-1.899781,-1.9311634,-10.0,36.65821,,6.899781,3302,-10.909669,inf,3302,-1.0,1.1410892e+27,-3.6440926
3.6440926,-9.62346,400,-27.916569,130317.125,9057.178663253784,999.0,999,22789.004,5.5953223e-16,3299697,1.5,0.14999999,2.786149e-10,1.2048221e+26,,,-14.844297,-1.8994863,-0.92672247,-10.0,36.65821,,6.8994865,3303,-10.909972,inf,3303,-1.0,1.14142874e+27,-3.6440926
3.6440926,-10.247459,400,-27.918621,331093560000000.0,9060.861008882523,999.0,999,22795.574,5.597009e-16,3300696,1.5,0.14999999,2.784463e-10,1.2048143e+26,,,-34.371994,-1.8993865,-1.5698826,-10.0,36.65821,,6.8993864,3304,-10.9102745,inf,3304,-1.0,1.1417727e+27,-3.6440926
3.6440926,-10.874539,400,-27.914623,931988.9,9065.088622808456,999.0,999,22802.781,5.5986956e-16,3301695,1.5,0.14999999,2.7827782e-10,1.2048032e+26,,,-14.482438,-1.8994796,-2.2068596,-10.0,36.65821,,6.89948,3305,-10.910577,inf,3305,-1.0,1.1421125e+27,-3.6440926
3.6440926,-10.956732,400,-27.905706,0.105177894,9068.721228122711,999.0,999,22809.404,5.6004045e-16,3302694,1.5,0.14999999,2.781095e-10,1.2047921e+26,,,1.7712045,-1.8993962,-1.623434,-10.0,36.65821,,6.899396,3306,-10.91088,inf,3306,-1.0,1.1424524e+27,-3.6440926
3.6440926,-9.392807,400,-27.89681,0.10119513,9072.847841978073,999.0,999,22816.064,5.602093e-16,3303693,1.5,0.14999999,2.779413e-10,1.2047811e+26,,,1.8469507,-1.8993239,-1.6607071,-10.0,36.65821,,6.899324,3307,-10.911182,inf,3307,-1.0,1.14279675e+27,-3.6440926
3.6440926,-7.921772,400,-27.90515,3.8911764e+23,9076.44392824173,999.0,999,22822.943,5.603781e-16,3304692,1.5,0.14999999,2.777733e-10,1.2047749e+26,,,-55.236507,-1.8993179,-1.8790023,-10.0,36.65821,,6.8993177,3308,-10.911485,inf,3308,-1.0,1.1431368e+27,-3.6440926
3.6440926,-10.448271,400,-27.915897,2.4736689e+26,9079.879562854767,999.0,999,22829.477,5.6054915e-16,3305691,1.5,0.14999999,2.7760544e-10,1.2055118e+26,,,-63.366444,-1.8992074,-1.5336908,-10.0,36.65821,,6.899207,3309,-10.911787,inf,3309,-1.0,1.1434858e+27,-3.6440926
3.6440926,-11.375344,400,-27.908648,20.185516,9083.418113946915,999.0,999,22836.172,5.6071813e-16,3306690,1.5,0.14999999,2.7743774e-10,1.2055011e+26,,,-3.4863207,-1.8991452,-1.693716,-10.0,36.65821,,6.899145,3310,-10.912089,inf,3310,-1.0,1.1438304e+27,-3.6440926
3.6440926,-8.842122,400,-27.9007,2.6962812,9087.065136671066,999.0,999,22843.004,5.608871e-16,3307689,1.5,0.14999999,2.7727018e-10,1.2054905e+26,,,-1.374366,-1.899125,-1.832029,-10.0,36.65821,,6.899125,3311,-10.912391,inf,3311,-1.0,1.1441752e+27,-3.6440926
3.6440926,-10.893403,400,-27.91145,6.721231e+26,9090.633596658707,999.0,999,22850.133,5.6105615e-16,3308688,1.5,0.14999999,2.7710276e-10,1.2075125e+26,,,-63.36735,-1.8991944,-2.129102,-10.0,36.65821,,6.8991942,3312,-10.912693,inf,3312,-1.0,1.14452005e+27,-3.6440926
3.6440926,-10.726345,400,-27.902636,0.15088163,9094.74726653099,999.0,999,22857.092,5.612253e-16,3309687,1.5,0.14999999,2.769355e-10,1.2075023e+26,,,1.5207682,-1.8992127,-1.9604086,-10.0,36.65821,,6.899213,3313,-10.912994,inf,3313,-1.0,1.144865e+27,-3.6440926
3.6440926,-8.350509,400,-27.894657,1.6450933,9098.42071890831,999.0,999,22864.23,5.6139443e-16,3310686,1.5,0.14999999,2.767684e-10,1.207492e+26,,,-1.0257714,-1.8992853,-2.1393325,-10.0,36.65821,,6.8992853,3314,-10.913297,inf,3314,-1.0,1.1452057e+27,-3.6440926
3.6440926,-11.575135,400,-27.905388,2.4573042e+26,9102.938133001328,999.0,999,22870.504,5.6156363e-16,3311685,1.5,0.14999999,2.7660144e-10,1.2082228e+26,,,-63.368256,-1.8990959,-1.2711067,-10.0,36.65821,,6.899096,3315,-10.913598,inf,3315,-1.0,1.14555085e+27,-3.6440926
3.6440926,-11.429346,400,-27.89952,1903.5785,9106.87824511528,999.0,999,22877.137,5.6173505e-16,3312684,1.5,0.14999999,2.7643465e-10,1.2082127e+26,,,-8.194093,-1.899016,-1.6345576,-10.0,36.65821,,6.899016,3316,-10.9139,inf,3316,-1.0,1.1458961e+27,-3.6440926
3.6440926,-10.979403,400,-27.891247,0.38343108,9110.994488716125,999.0,999,22884.594,5.619022e-16,3313683,1.5,0.14999999,2.7626798e-10,1.2082026e+26,,,-0.13898005,-1.8991841,-2.456088,-10.0,36.65821,,6.899184,3317,-10.914202,inf,3317,-1.0,1.1462415e+27,-3.6440926
3.6440926,-10.80792,400,-27.883175,0.3648578,9114.86272072792,999.0,999,22890.701,5.620737e-16,3314682,1.5,0.14999999,2.7610148e-10,1.20819265e+26,,,-0.88959605,-1.8989455,-1.1075957,-10.0,36.65821,,6.8989453,3318,-10.914503,inf,3318,-1.0,1.14658704e+27,-3.6440926
3.6440926,-9.802563,400,-27.875263,1.5694892,9118.314201116562,999.0,999,22898.094,5.62241e-16,3315681,1.5,0.14999999,2.7593514e-10,1.2081828e+26,,,-1.4056002,-1.8990946,-2.3935711,-10.0,36.65821,,6.8990946,3319,-10.914804,inf,3319,-1.0,1.1469326e+27,-3.6440926
3.6440926,-10.487318,400,-27.876188,9707919000000.0,9122.585574150085,999.0,999,22905.006,5.624126e-16,3316680,1.5,0.14999999,2.757689e-10,1.2081728e+26,,,-30.578966,-1.8990982,-1.9109441,-10.0,36.65821,,6.8990984,3320,-10.915106,inf,3320,-1.0,1.1472783e+27,-3.6440926
3.6440926,-11.66835,400,-27.868177,0.7452327,9126.6366584301,999.0,999,22911.303,5.6257996e-16,3317679,1.5,0.14999999,2.7560287e-10,1.2081632e+26,,,-1.0575994,-1.8989167,-1.2967638,-10.0,36.65821,,6.8989167,3321,-10.915406,inf,3321,-1.0,1.1476197e+27,-3.6440926
3.6440926,-11.75959,400,-27.863207,35037.902,9130.082485675812,999.0,999,22917.941,5.627495e-16,3318678,1.5,0.14999999,2.7543698e-10,1.2081535e+26,,,-11.133301,-1.8988385,-1.6395875,-10.0,36.65821,,6.8988385,3322,-10.915708,inf,3322,-1.0,1.1479656e+27,-3.6440926
3.6440926,-11.3687,400,-27.858719,177440.31,9133.501597881317,999.0,999,22924.715,5.6291914e-16,3319677,1.5,0.14999999,2.7527122e-10,1.2081439e+26,,,-12.631595,-1.8988005,-1.7717333,-10.0,36.65821,,6.8988004,3323,-10.916009,inf,3323,-1.0,1.1483116e+27,-3.6440926
3.6440926,-9.944268,400,-27.85027,0.20411766,9137.318687677383,999.0,999,22932.191,5.630888e-16,3320676,1.5,0.14999999,2.751056e-10,1.2081345e+26,,,0.4448035,-1.8989749,-2.4787679,-10.0,36.65821,,6.898975,3324,-10.916309,inf,3324,-1.0,1.1486534e+27,-3.6440926
3.6440926,-11.525725,400,-27.846556,1217456.9,9141.425606966019,999.0,999,22938.48,5.6325854e-16,3321675,1.5,0.14999999,2.7494018e-10,1.2081216e+26,,,-15.364716,-1.8987914,-1.28909,-10.0,36.65821,,6.8987913,3325,-10.916611,inf,3325,-1.0,1.1489996e+27,-3.6440926
3.6440926,-11.319517,400,-27.839071,9.316097,9145.873952627182,999.0,999,22945.57,5.634283e-16,3322674,1.5,0.14999999,2.7477484e-10,1.2081122e+26,,,-2.7381706,-1.8988487,-2.0892189,-10.0,36.65821,,6.8988485,3326,-10.916911,inf,3326,-1.0,1.14934586e+27,-3.6440926
3.6440926,-9.625076,400,-27.831825,11.3562155,9149.87153673172,999.0,999,22952.059,5.6359815e-16,3323673,1.5,0.14999999,2.746097e-10,1.208103e+26,,,-3.2862816,-1.8987254,-1.4891487,-10.0,36.65821,,6.8987255,3327,-10.917212,inf,3327,-1.0,1.1496879e+27,-3.6440926
3.6440926,-11.499504,400,-27.8381,3.8493153e+20,9153.8740940094,999.0,999,22959.348,5.6376586e-16,3324672,1.5,0.14999999,2.7444472e-10,1.2080937e+26,,,-48.6127,-1.8988425,-2.2876523,-10.0,36.65821,,6.8988423,3328,-10.917512,inf,3328,-1.0,1.15003444e+27,-3.6440926
3.6440926,-11.091919,400,-27.831831,401.31866,9157.392507314682,999.0,999,22965.861,5.6393574e-16,3325671,1.5,0.14999999,2.7427985e-10,1.20808465e+26,,,-6.7166944,-1.8987269,-1.5142248,-10.0,36.65821,,6.898727,3329,-10.917812,inf,3329,-1.0,1.150381e+27,-3.6440926
3.6440926,-11.452475,400,-27.823025,0.100379445,9160.797540187836,999.0,999,22972.98,5.6410573e-16,3326670,1.5,0.14999999,2.7411515e-10,1.2080723e+26,,,1.8126911,-1.8987926,-2.1176386,-10.0,36.65821,,6.8987927,3330,-10.918113,inf,3330,-1.0,1.1507234e+27,-3.6440926
3.6440926,-9.625879,400,-27.81534,4.9592285,9164.768524885178,999.0,999,22979.998,5.642736e-16,3327669,1.5,0.14999999,2.7395056e-10,1.2080634e+26,,,-2.0085976,-1.8988285,-2.0182972,-10.0,36.65821,,6.8988285,3331,-10.918413,inf,3331,-1.0,1.1510702e+27,-3.6440926
3.6440926,-9.979309,400,-27.816889,56834765000000.0,9168.496313333511,999.0,999,22986.475,5.644437e-16,3328668,1.5,0.14999999,2.7378616e-10,1.2080546e+26,,,-32.7445,-1.8987017,-1.476507,-10.0,36.65821,,6.8987017,3332,-10.918714,inf,3332,-1.0,1.1514128e+27,-3.6440926
3.6440926,-9.478662,400,-27.815327,2583914000.0,9172.750574588776,999.0,999,22993.426,5.646138e-16,3329667,1.5,0.14999999,2.736219e-10,1.2080425e+26,,,-22.272953,-1.8987176,-1.951667,-10.0,36.65821,,6.898718,3333,-10.919014,inf,3333,-1.0,1.1517598e+27,-3.6440926
3.6440926,-10.407432,400,-27.818567,1.0230121e+16,9176.675569057465,999.0,999,22999.754,5.647818e-16,3330666,1.5,0.14999999,2.7345778e-10,1.2080338e+26,,,-38.38357,-1.8985468,-1.3295122,-10.0,36.65821,,6.8985467,3334,-10.919313,inf,3334,-1.0,1.15210254e+27,-3.6440926
3.6440926,-13.877752,400,-27.813774,36328.633,9180.451964855194,999.0,999,23007.19,5.649521e-16,3331665,1.5,0.14999999,2.7329383e-10,1.2080252e+26,,,-11.620248,-1.8987075,-2.4343271,-10.0,36.65821,,6.8987074,3335,-10.919614,inf,3335,-1.0,1.15244986e+27,-3.6440926
3.6440926,-8.657195,400,-27.82453,3.4089753e+26,9184.24767780304,999.0,999,23013.918,5.6512233e-16,3332664,1.5,0.14999999,2.7313e-10,1.2090351e+26,,,-63.37457,-1.8986561,-1.727324,-10.0,36.65821,,6.898656,3336,-10.919913,inf,3336,-1.0,1.1527928e+27,-3.6440926
3.6440926,-12.124875,400,-27.83525,6.95886e+26,9187.808950424194,999.0,999,23020.799,5.652905e-16,3333663,1.5,0.14999999,2.7296634e-10,1.211112e+26,,,-63.37487,-1.8986511,-1.8819295,-10.0,36.65821,,6.898651,3337,-10.920213,inf,3337,-1.0,1.15313586e+27,-3.6440926
3.6440926,-11.956992,400,-27.83408,11170320000.0,9192.307077169418,999.0,999,23027.812,5.654609e-16,3334662,1.5,0.14999999,2.728028e-10,1.2111004e+26,,,-23.794281,-1.8986857,-2.0141525,-10.0,36.65821,,6.8986855,3338,-10.920512,inf,3338,-1.0,1.1534834e+27,-3.6440926
3.6440926,-9.918198,400,-27.835163,5166458700000.0,9196.499468326569,999.0,999,23034.002,5.6562917e-16,3335661,1.5,0.14999999,2.7263944e-10,1.2110923e+26,,,-31.22935,-1.8984731,-1.1892049,-10.0,36.65821,,6.8984733,3339,-10.920812,inf,3339,-1.0,1.15382665e+27,-3.6440926
3.6440926,-10.403868,400,-27.834356,28702000000.0,9200.745229244232,999.0,999,23040.936,5.657997e-16,3336660,1.5,0.14999999,2.724762e-10,1.2110806e+26,,,-24.696863,-1.8984838,-1.9331223,-10.0,36.65821,,6.8984838,3340,-10.921111,inf,3340,-1.0,1.15417005e+27,-3.6440926
3.6440926,-12.843178,400,-27.826666,0.47230574,9204.635507822037,999.0,999,23046.88,5.6596804e-16,3337659,1.5,0.14999999,2.723131e-10,1.2110724e+26,,,-2.039336,-1.8981986,-0.9459846,-10.0,36.65821,,6.8981986,3341,-10.921411,inf,3341,-1.0,1.1545179e+27,-3.6440926
3.6440926,-11.9944105,400,-27.837378,1.0545744e+27,9208.466502666473,999.0,999,23053.646,5.661386e-16,3338658,1.5,0.14999999,2.7215016e-10,1.2142164e+26,,,-63.376366,-1.8981588,-1.7650731,-10.0,36.65821,,6.898159,3342,-10.92171,inf,3342,-1.0,1.1548615e+27,-3.6440926
3.6440926,-12.697419,400,-27.832294,2654.9119,9212.251112699509,999.0,999,23061.578,5.6630706e-16,3339657,1.5,0.14999999,2.7198735e-10,1.2142087e+26,,,-10.523664,-1.8984675,-2.9308646,-10.0,36.65821,,6.8984675,3343,-10.922009,inf,3343,-1.0,1.15520514e+27,-3.6440926
3.6440926,-13.127217,400,-27.842735,5.2188687e+26,9216.54576086998,999.0,999,23068.434,5.664778e-16,3340656,1.5,0.14999999,2.7182473e-10,1.2157581e+26,,,-62.51981,-1.8984553,-1.8574387,-10.0,36.65821,,6.898455,3344,-10.922308,inf,3344,-1.0,1.1555489e+27,-3.6440926
3.6440926,-10.053159,400,-27.853424,5.31963e+26,9220.145972013474,999.0,999,23074.896,5.6664635e-16,3341655,1.5,0.14999999,2.7166222e-10,1.2173403e+26,,,-63.377266,-1.8983248,-1.4614329,-10.0,36.65821,,6.898325,3345,-10.922607,inf,3345,-1.0,1.15589726e+27,-3.6440926
3.6440926,-12.214537,400,-27.851727,1454559600.0,9223.85962486267,999.0,999,23082.076,5.6681497e-16,3342654,1.5,0.14999999,2.7149988e-10,1.2173289e+26,,,-21.8392,-1.8984089,-2.1797335,-10.0,36.65821,,6.898409,3346,-10.922906,inf,3346,-1.0,1.1562412e+27,-3.6440926
3.6440926,-8.937102,400,-27.851948,1023070600000.0,9227.414766073227,999.0,999,23089.082,5.6698586e-16,3343653,1.5,0.14999999,2.7133765e-10,1.2173178e+26,,,-28.353079,-1.8984407,-2.0051014,-10.0,36.65821,,6.898441,3347,-10.923205,inf,3347,-1.0,1.1565853e+27,-3.6440926
3.6440926,-12.210854,400,-27.86259,3.0693375e+26,9231.220610380173,999.0,999,23095.26,5.671546e-16,3344652,1.5,0.14999999,2.711756e-10,1.2182268e+26,,,-63.378094,-1.8982255,-1.1781741,-10.0,36.65821,,6.898226,3348,-10.923504,inf,3348,-1.0,1.1569295e+27,-3.6440926
3.6440926,-11.199526,400,-27.861338,3847319300.0,9234.83569264412,999.0,999,23102.629,5.6732335e-16,3345651,1.5,0.14999999,2.7101368e-10,1.2182157e+26,,,-23.219946,-1.8983662,-2.3693383,-10.0,36.65821,,6.898366,3349,-10.923802,inf,3349,-1.0,1.15727376e+27,-3.6440926
