AvgEpLen,ReturnLastEpisode,DenMISELogFirst,NumTrainableParams,ReturnAbsMax,GridSize,DenMISELogLast,Regret,IWFirstEpisode,MinEpLen,ReturnMean,NumTrajectories,ActionIn1,IWMax,Delta,Iteration,ReturnMax,IWMin,MountainCar_mu1_higher,MountainCar_std0_higher,TimeElapsed,MountainCar_std1_higher,DenMISEMeanLog,TimestepsSoFar,MountainCar_mu0_higher,Regret/t,IWLastEpisode,IWMean,ReturnStepMax,Bound,ReturnMin
999.0,-1.5820744,-13.135813,,3.622374,400,-63.204414,19398.48,3.1353578e-09,999,-1.8886651,2816,-10.766021,9.788814e+26,3.8331532e-10,2816,,,-10.0,0.14999999,7136.972973108292,1.5,-28.253859,2813184,-1.0,6.888665,7.913778e+26,1.022884e+26,36.376766,inf,-3.622374
999.0,-2.032369,-13.1361685,,3.622374,400,0.24292175,19405.514,3.1364764e-09,999,-1.8887162,2817,-9.019438,9.7922504e+26,3.8304318e-10,2817,,,-10.0,0.14999999,7139.840472459793,1.5,-28.243835,2814183,-1.0,6.888716,0.52588606,1.0228732e+26,36.376766,inf,-3.622374
999.0,-1.9554166,-13.136523,,3.622374,400,-63.205826,19412.469,3.1375893e-09,999,-1.8887398,2818,-12.919392,9.795725e+26,3.8277137e-10,2818,,,-10.0,0.14999999,7142.704186677933,1.5,-28.256357,2815182,-1.0,6.8887396,8.071926e+26,1.0257269e+26,36.376766,inf,-3.622374
999.0,-1.9284854,-13.136878,,3.622374,400,-63.20618,19419.396,3.1387026e-09,999,-1.8887538,2819,-9.257224,9.799201e+26,3.824999e-10,2819,,,-10.0,0.14999999,7145.518302440643,1.5,-28.268805,2816181,-1.0,6.888754,8.8575355e+26,1.0288583e+26,36.376766,inf,-3.622374
999.0,-0.8584817,-13.137233,,3.622374,400,-43.3489,19425.256,3.1398162e-09,999,-1.8883886,2820,-10.871894,9.8026404e+26,3.8222867e-10,2820,,,-10.0,0.14999999,7148.45800948143,1.5,-28.274233,2817180,-1.0,6.8883886,1.7015977e+17,1.0288479e+26,36.376766,inf,-3.622374
999.0,-1.7751068,-13.137588,,3.622374,400,1.7169561,19432.031,3.1409302e-09,999,-1.8883483,2821,-10.574289,9.806119e+26,3.8195772e-10,2821,,,-10.0,0.14999999,7151.387798309326,1.5,-28.26372,2818179,-1.0,6.8883486,0.124527276,1.0288373e+26,36.376766,inf,-3.622374
999.0,-1.5655435,-13.137941,,3.622374,400,-0.64643353,19438.598,3.1420389e-09,999,-1.8882341,2822,-9.531473,9.809561e+26,3.8168704e-10,2822,,,-10.0,0.14999999,7154.3267993927,1.5,-28.25398,2819178,-1.0,6.888234,1.066033,1.0288268e+26,36.376766,inf,-3.622374
999.0,-1.904934,-13.138296,,3.622374,400,-46.647842,19445.502,3.1431537e-09,999,-1.88824,2823,-8.718094,9.8130414e+26,3.814168e-10,2823,,,-10.0,0.14999999,7157.222571372986,1.5,-28.260612,2820177,-1.0,6.88824,7.878297e+19,1.02881375e+26,36.376766,inf,-3.622374
999.0,-1.469744,-13.13865,,3.622374,400,-63.20795,19451.97,3.144263e-09,999,-1.8880918,2824,-7.983796,9.8164865e+26,3.811467e-10,2824,,,-10.0,0.14999999,7160.057080984116,1.5,-28.273083,2821176,-1.0,6.888092,4.7981915e+26,1.0305026e+26,36.376766,inf,-3.622374
999.0,-2.8568182,-13.139004,,3.622374,400,-63.208305,19459.828,3.1453786e-09,999,-1.8884348,2825,-9.0311165,9.8199316e+26,3.808769e-10,2825,,,-10.0,0.14999999,7162.913673400879,1.5,-28.285526,2822175,-1.0,6.888435,2.9598248e+25,1.0305972e+26,36.376766,inf,-3.622374
999.0,-2.215979,-13.139358,,3.622374,400,-63.20866,19467.043,3.1464946e-09,999,-1.8885506,2826,-7.2328653,9.8234166e+26,3.806074e-10,2826,,,-10.0,0.14999999,7165.802233695984,1.5,-28.29797,2823174,-1.0,6.8885508,6.298136e+26,1.0328159e+26,36.376766,inf,-3.622374
999.0,-1.2136365,-13.139711,,3.622374,400,-63.209015,19473.258,3.1476053e-09,999,-1.8883117,2827,-6.288223,9.826864e+26,3.8033818e-10,2827,,,-10.0,0.14999999,7168.685028553009,1.5,-28.310396,2824173,-1.0,6.888312,3.9231055e+25,1.0329446e+26,36.376766,inf,-3.622374
999.0,-1.2298224,-13.140065,,3.622374,400,-63.209366,19479.488,3.148716e-09,999,-1.8880789,2828,-13.108647,9.8303135e+26,3.8006925e-10,2828,,,-10.0,0.14999999,7171.632223367691,1.5,-28.322828,2825172,-1.0,6.8880787,7.3201857e+24,1.0329582e+26,36.376766,inf,-3.622374
999.0,-1.3995274,-13.140419,,3.622374,400,-63.20972,19485.887,3.1498333e-09,999,-1.8879062,2829,-10.545647,9.8337645e+26,3.7980064e-10,2829,,,-10.0,0.14999999,7174.605049610138,1.5,-28.335278,2826171,-1.0,6.887906,3.9274203e+26,1.0343366e+26,36.376766,inf,-3.622374
999.0,-1.8831874,-13.140773,,3.622374,400,-2.706769,19492.77,3.150951e-09,999,-1.8879044,2830,-8.639459,9.837253e+26,3.7953224e-10,2830,,,-10.0,0.14999999,7177.613201141357,1.5,-28.32626,2827170,-1.0,6.887904,10.110942,1.0343269e+26,36.376766,inf,-3.622374
999.0,-1.3571503,-13.141126,,3.622374,400,-63.210426,19499.127,3.152057e-09,999,-1.887717,2831,-12.278832,9.840706e+26,3.7926415e-10,2831,,,-10.0,0.14999999,7180.6436512470245,1.5,-28.338673,2828169,-1.0,6.8877172,3.3447872e+26,1.0354961e+26,36.376766,inf,-3.622374
999.0,-2.0430932,-13.141479,,3.622374,400,-31.30065,19506.17,3.1531755e-09,999,-1.8877718,2832,-11.28006,9.844161e+26,3.789964e-10,2832,,,-10.0,0.14999999,7183.507141113281,1.5,-28.339838,2829168,-1.0,6.8877716,18537972000000.0,1.0354867e+26,36.376766,inf,-3.622374
999.0,-1.6876346,-13.141832,,3.622374,400,-0.6309201,19512.857,3.1542884e-09,999,-1.8877012,2833,-12.261306,9.8476165e+26,3.7872885e-10,2833,,,-10.0,0.14999999,7186.412506103516,1.5,-28.330105,2830167,-1.0,6.887701,1.2077599,1.0354744e+26,36.376766,inf,-3.622374
999.0,-3.2068617,-13.142185,,3.622374,400,-18.115625,19521.064,3.1554015e-09,999,-1.8881667,2834,-10.25646,9.851073e+26,3.784616e-10,2834,,,-10.0,0.14999999,7189.327852725983,1.5,-28.32662,2831166,-1.0,6.8881664,1295994.8,1.0354654e+26,36.376766,inf,-3.622374
999.0,-2.1073039,-13.142538,,3.622374,400,-13.056753,19528.172,3.156515e-09,999,-1.888244,2835,-11.12777,9.854531e+26,3.7819467e-10,2835,,,-10.0,0.14999999,7192.261664152145,1.5,-28.321323,2832165,-1.0,6.888244,251893.06,1.0354535e+26,36.376766,inf,-3.622374
999.0,-1.5434836,-13.14289,,3.622374,400,0.48118585,19534.715,3.157629e-09,999,-1.8881224,2836,-8.244125,9.85799e+26,3.7792802e-10,2836,,,-10.0,0.14999999,7195.202206850052,1.5,-28.311249,2833164,-1.0,6.8881226,0.33532193,1.03544415e+26,36.376766,inf,-3.622374
999.0,-0.8125219,-13.143243,,3.622374,400,-63.212543,19540.527,3.1587375e-09,999,-1.8877434,2837,-10.198241,9.86145e+26,3.7766162e-10,2837,,,-10.0,0.14999999,7198.093511343002,1.5,-28.323637,2834163,-1.0,6.8877435,2.0140794e+25,1.0355036e+26,36.376766,inf,-3.622374
999.0,-2.4812996,-13.143596,,3.622374,400,-20.049215,19548.01,3.1598582e-09,999,-1.8879526,2838,-9.018952,9.8649114e+26,3.7739553e-10,2838,,,-10.0,0.14999999,7201.459066390991,1.5,-28.320803,2835162,-1.0,6.887953,144753180.0,1.0354944e+26,36.376766,inf,-3.622374
999.0,-1.9187648,-13.143948,,3.622374,400,-63.21325,19554.928,3.1609675e-09,999,-1.8879633,2839,-9.117303,9.868374e+26,3.7712972e-10,2839,,,-10.0,0.14999999,7204.408494234085,1.5,-28.333172,2836161,-1.0,6.8879633,8.291575e+26,1.03840375e+26,36.376766,inf,-3.622374
999.0,-1.7633371,-13.1442995,,3.622374,400,-63.213577,19561.691,3.162077e-09,999,-1.8879195,2840,-9.4958,9.8718385e+26,3.7686418e-10,2840,,,-10.0,0.14999999,7207.4069657325745,1.5,-28.345541,2837160,-1.0,6.8879194,9.142888e+26,1.0416115e+26,36.376766,inf,-3.622374
999.0,-1.4481953,-13.144651,,3.622374,400,-39.674664,19568.14,3.1631928e-09,999,-1.8877647,2841,-9.699242,9.8753036e+26,3.765989e-10,2841,,,-10.0,0.14999999,7210.36604309082,1.5,-28.349613,2838159,-1.0,6.887765,5.058468e+16,1.0416028e+26,36.376766,inf,-3.622374
999.0,-1.5110521,-13.145003,,3.622374,400,-29.28435,19574.65,3.1643093e-09,999,-1.8876321,2842,-11.93544,9.87877e+26,3.7633394e-10,2842,,,-10.0,0.14999999,7213.3196885585785,1.5,-28.350029,2839158,-1.0,6.8876324,1956102800000.0,1.0415917e+26,36.376766,inf,-3.622374
999.0,-1.8397734,-13.145355,,3.622374,400,-17.747482,19581.49,3.16542e-09,999,-1.8876153,2843,-9.593685,9.8822e+26,3.7606926e-10,2843,,,-10.0,0.14999999,7216.290662050247,1.5,-28.346416,2840157,-1.0,6.887615,29603114.0,1.0415806e+26,36.376766,inf,-3.622374
999.0,-1.3862374,-13.145707,,3.622374,400,-32.43459,19587.877,3.166531e-09,999,-1.887439,2844,-12.030683,9.8856684e+26,3.7580483e-10,2844,,,-10.0,0.14999999,7219.354810476303,1.5,-28.347904,2841156,-1.0,6.887439,31270139000000.0,1.0415695e+26,36.376766,inf,-3.622374
999.0,-1.7020999,-13.146059,,3.622374,400,-24.01928,19594.578,3.1676488e-09,999,-1.8873738,2845,-8.633243,9.889139e+26,3.7554068e-10,2845,,,-10.0,0.14999999,7222.30134510994,1.5,-28.346497,2842155,-1.0,6.887374,13963926000.0,1.0415584e+26,36.376766,inf,-3.622374
999.0,-1.7766509,-13.14641,,3.622374,400,-63.215714,19601.355,3.1687606e-09,999,-1.8873351,2846,-7.79216,9.892572e+26,3.752768e-10,2846,,,-10.0,0.14999999,7225.250360965729,1.5,-28.358843,2843154,-1.0,6.887335,5.8580034e+26,1.0436085e+26,36.376766,inf,-3.622374
999.0,-2.7717295,-13.146762,,3.622374,400,-63.216064,19609.127,3.169879e-09,999,-1.8876456,2847,-10.246525,9.896044e+26,3.7501324e-10,2847,,,-10.0,0.14999999,7228.2694363594055,1.5,-28.37114,2844153,-1.0,6.8876457,3.0578363e+25,1.04370525e+26,36.376766,inf,-3.622374
999.0,-1.3780991,-13.147113,,3.622374,400,-6.3943844,19615.504,3.1709915e-09,999,-1.8874665,2848,-11.538686,9.899518e+26,3.7474995e-10,2848,,,-10.0,0.14999999,7231.2820699214935,1.5,-28.363525,2845152,-1.0,6.8874664,218.03186,1.04369455e+26,36.376766,inf,-3.622374
999.0,-1.8174154,-13.147464,,3.622374,400,-5.093211,19622.322,3.1721046e-09,999,-1.8874422,2849,-13.103042,9.902955e+26,3.7448689e-10,2849,,,-10.0,0.14999999,7234.251660346985,1.5,-28.355448,2846151,-1.0,6.887442,106.03864,1.0436839e+26,36.376766,inf,-3.622374
999.0,-1.8179947,-13.147815,,3.622374,400,-63.217117,19629.14,3.1732181e-09,999,-1.8874178,2850,-12.212474,9.906431e+26,3.7422415e-10,2850,,,-10.0,0.14999999,7237.209578990936,1.5,-28.36776,2847150,-1.0,6.887418,7.246677e+26,1.046216e+26,36.376766,inf,-3.622374
999.0,-1.2721944,-13.148166,,3.622374,400,-42.9989,19635.414,3.174332e-09,999,-1.887202,2851,-11.5872755,9.9098706e+26,3.7396167e-10,2851,,,-10.0,0.14999999,7240.188755512238,1.5,-28.372978,2848149,-1.0,6.8872023,9.133992e+17,1.0462055e+26,36.376766,inf,-3.622374
999.0,-1.7192603,-13.148517,,3.622374,400,-7.43138,19642.133,3.1754461e-09,999,-1.887143,2852,-11.246447,9.9133496e+26,3.736995e-10,2852,,,-10.0,0.14999999,7243.131494522095,1.5,-28.365719,2849148,-1.0,6.887143,1004.58777,1.0461951e+26,36.376766,inf,-3.622374
999.0,-2.3219006,-13.148867,,3.622374,400,1.2677343,19649.453,3.1765546e-09,999,-1.8872955,2853,-11.607119,9.916791e+26,3.7343756e-10,2853,,,-10.0,0.14999999,7246.158229589462,1.5,-28.355421,2850147,-1.0,6.8872957,0.12798949,1.046185e+26,36.376766,inf,-3.622374
999.0,-0.98654014,-13.149218,,3.622374,400,-18.579945,19655.441,3.1776697e-09,999,-1.8869798,2854,-10.343993,9.920272e+26,3.731759e-10,2854,,,-10.0,0.14999999,7249.076271057129,1.5,-28.352112,2851146,-1.0,6.88698,8767805.0,1.0461721e+26,36.376766,inf,-3.622374
999.0,-1.8960167,-13.149568,,3.622374,400,-7.86781,19662.336,3.178779e-09,999,-1.8869832,2855,-11.390286,9.923717e+26,3.7291453e-10,2855,,,-10.0,0.14999999,7252.033600330353,1.5,-28.344976,2852145,-1.0,6.886983,1671.7697,1.0461621e+26,36.376766,inf,-3.622374
999.0,-1.8582957,-13.149918,,3.622374,400,-1.5148134,19669.195,3.1798948e-09,999,-1.886973,2856,-10.621922,9.9271994e+26,3.7265344e-10,2856,,,-10.0,0.14999999,7254.975479841232,1.5,-28.335669,2853144,-1.0,6.886973,3.106067,1.046152e+26,36.376766,inf,-3.622374
999.0,-1.2096934,-13.150268,,3.622374,400,0.25746846,19675.404,3.181011e-09,999,-1.8867358,2857,-11.054894,9.930647e+26,3.7239262e-10,2857,,,-10.0,0.14999999,7258.0420553684235,1.5,-28.325785,2854143,-1.0,6.886736,0.153233,1.0461422e+26,36.376766,inf,-3.622374
999.0,-1.84489,-13.150618,,3.622374,400,1.8106314,19682.25,3.1821217e-09,999,-1.8867213,2858,-7.832382,9.934094e+26,3.7213205e-10,2858,,,-10.0,0.14999999,7261.052378416061,1.5,-28.315289,2855142,-1.0,6.886721,0.11421491,1.0461322e+26,36.376766,inf,-3.622374
999.0,-1.404983,-13.150968,,3.622374,400,-63.22027,19688.654,3.1832323e-09,999,-1.8865527,2859,-8.2921295,9.937543e+26,3.7187178e-10,2859,,,-10.0,0.14999999,7264.096384048462,1.5,-28.327614,2856141,-1.0,6.886553,1.5501452e+26,1.0466622e+26,36.376766,inf,-3.622374
999.0,-2.337456,-13.151318,,3.622374,400,-63.22062,19695.992,3.18435e-09,999,-1.8867105,2860,-11.527378,9.9410315e+26,3.7161177e-10,2860,,,-10.0,0.14999999,7267.037901639938,1.5,-28.339901,2857140,-1.0,6.8867106,2.2785551e+26,1.0474491e+26,36.376766,inf,-3.622374
999.0,-1.7991203,-13.151667,,3.622374,400,-4.957665,19702.791,3.1854615e-09,999,-1.8866799,2861,-10.449645,9.944483e+26,3.7135203e-10,2861,,,-10.0,0.14999999,7270.048153400421,1.5,-28.331812,2858139,-1.0,6.8866796,92.11281,1.0474397e+26,36.376766,inf,-3.622374
999.0,-1.2968364,-13.152017,,3.622374,400,-1.7248043,19709.088,3.1865737e-09,999,-1.8864738,2862,-11.882593,9.947936e+26,3.7109255e-10,2862,,,-10.0,0.14999999,7273.126335144043,1.5,-28.322603,2859138,-1.0,6.8864737,1.715477,1.0474275e+26,36.376766,inf,-3.622374
999.0,-2.1348343,-13.152366,,3.622374,400,-12.760002,19716.223,3.187692e-09,999,-1.8865604,2863,-10.151946,9.95139e+26,3.7083336e-10,2863,,,-10.0,0.14999999,7276.139183282852,1.5,-28.317245,2860137,-1.0,6.8865604,189570.69,1.0474183e+26,36.376766,inf,-3.622374
999.0,-1.2823105,-13.152715,,3.622374,400,-8.267949,19722.504,3.1887988e-09,999,-1.8863494,2864,-10.157193,9.9548445e+26,3.7057446e-10,2864,,,-10.0,0.14999999,7278.994059801102,1.5,-28.310326,2861136,-1.0,6.8863497,1033.3022,1.0474064e+26,36.376766,inf,-3.622374
999.0,-2.1033618,-13.153064,,3.622374,400,-16.67703,19729.61,3.189918e-09,999,-1.8864253,2865,-12.720057,9.958301e+26,3.703158e-10,2865,,,-10.0,0.14999999,7281.961243867874,1.5,-28.306355,2862135,-1.0,6.886425,9212728.0,1.0473972e+26,36.376766,inf,-3.622374
999.0,-2.463853,-13.153413,,3.622374,400,-51.202423,19737.072,3.1910257e-09,999,-1.8866267,2866,-9.304541,9.961758e+26,3.7005746e-10,2866,,,-10.0,0.14999999,7284.859435796738,1.5,-28.314419,2863134,-1.0,6.8866267,3.393656e+21,1.0473853e+26,36.376766,inf,-3.622374
999.0,-1.675303,-13.153762,,3.622374,400,-56.58023,19743.748,3.1921457e-09,999,-1.886553,2867,-9.851496,9.9652174e+26,3.6979933e-10,2867,,,-10.0,0.14999999,7287.868395090103,1.5,-28.324364,2864133,-1.0,6.886553,1.3043165e+24,1.0473809e+26,36.376766,inf,-3.622374
999.0,-1.480702,-13.154111,,3.622374,400,-21.38351,19750.229,3.193254e-09,999,-1.8864117,2868,-9.3137865,9.968677e+26,3.695415e-10,2868,,,-10.0,0.14999999,7290.7563898563385,1.5,-28.322067,2865132,-1.0,6.8864117,737782000.0,1.0473694e+26,36.376766,inf,-3.622374
999.0,-1.1489826,-13.154459,,3.622374,400,-45.417767,19756.377,3.1943688e-09,999,-1.8861544,2869,-9.079049,9.972139e+26,3.6928394e-10,2869,,,-10.0,0.14999999,7293.827311992645,1.5,-28.328074,2866131,-1.0,6.886154,6.090196e+18,1.0473605e+26,36.376766,inf,-3.622374
999.0,-1.8490403,-13.154808,,3.622374,400,-63.22411,19763.227,3.195484e-09,999,-1.8861417,2870,-8.607251,9.975601e+26,3.6902664e-10,2870,,,-10.0,0.14999999,7297.007947206497,1.5,-28.34031,2867130,-1.0,6.886142,9.0092135e+26,1.0504882e+26,36.376766,inf,-3.622374
999.0,-1.4466969,-13.155156,,3.622374,400,-63.224457,19769.672,3.1965934e-09,999,-1.8859885,2871,-12.767778,9.979064e+26,3.687696e-10,2871,,,-10.0,0.14999999,7300.313763618469,1.5,-28.352583,2868129,-1.0,6.885988,4.0376012e+26,1.05188315e+26,36.376766,inf,-3.622374
999.0,-2.2086189,-13.155504,,3.622374,400,-59.286392,19776.883,3.1977094e-09,999,-1.8861009,2872,-12.198132,9.9825286e+26,3.6851286e-10,2872,,,-10.0,0.14999999,7304.190592050552,1.5,-28.363401,2869128,-1.0,6.886101,1.634215e+25,1.0519316e+26,36.376766,inf,-3.622374
999.0,-2.1234648,-13.155852,,3.622374,400,-25.928528,19784.004,3.1988259e-09,999,-1.8861834,2873,-12.61556,9.9859944e+26,3.6825637e-10,2873,,,-10.0,0.14999999,7307.8414216041565,1.5,-28.36267,2870127,-1.0,6.8861833,84461780000.0,1.0519205e+26,36.376766,inf,-3.622374
999.0,-2.2107148,-13.1562,,3.622374,400,-49.44793,19791.215,3.1999363e-09,999,-1.8862964,2874,-9.416697,9.9894616e+26,3.6800013e-10,2874,,,-10.0,0.14999999,7311.44321680069,1.5,-28.370096,2871126,-1.0,6.8862963,1.02324894e+21,1.05190935e+26,36.376766,inf,-3.622374
999.0,-2.0886414,-13.1565485,,3.622374,400,-58.400734,19798.305,3.2010474e-09,999,-1.8863667,2875,-10.364917,9.992892e+26,3.6774417e-10,2875,,,-10.0,0.14999999,7315.0942459106445,1.5,-28.38062,2872125,-1.0,6.886367,8.164264e+24,1.0519268e+26,36.376766,inf,-3.622374
999.0,-2.0166821,-13.156897,,3.622374,400,-8.435794,19805.32,3.202165e-09,999,-1.8864119,2876,-9.176995,9.9963614e+26,3.6748848e-10,2876,,,-10.0,0.14999999,7318.742839574814,1.5,-28.37377,2873124,-1.0,6.8864117,2798.3726,1.0519158e+26,36.376766,inf,-3.622374
999.0,-2.4291556,-13.157244,,3.622374,400,-63.226547,19812.75,3.2032768e-09,999,-1.8866006,2877,-11.874432,9.9998324e+26,3.6723308e-10,2877,,,-10.0,0.14999999,7322.023992776871,1.5,-28.385971,2874123,-1.0,6.8866005,4.4429204e+26,1.05345205e+26,36.376766,inf,-3.622374
999.0,-2.8705616,-13.157591,,3.622374,400,-7.3395658,19820.621,3.204389e-09,999,-1.8869425,2878,-12.083095,1.00032664e+27,3.6697792e-10,2878,,,-10.0,0.14999999,7325.498195409775,1.5,-28.378735,2875122,-1.0,6.8869424,131.56956,1.0534413e+26,36.376766,inf,-3.622374
999.0,-1.627726,-13.157939,,3.622374,400,-28.804646,19827.248,3.2055076e-09,999,-1.8868524,2879,-12.987953,1.0006739e+27,3.6672299e-10,2879,,,-10.0,0.14999999,7328.828983783722,1.5,-28.37897,2876121,-1.0,6.8868523,1407236000000.0,1.05343065e+26,36.376766,inf,-3.622374
999.0,-2.036966,-13.158286,,3.622374,400,-63.22759,19834.285,3.2066205e-09,999,-1.8869046,2880,-10.149089,1.00102135e+27,3.6646838e-10,2880,,,-10.0,0.14999999,7332.780292749405,1.5,-28.391148,2877120,-1.0,6.8869047,8.439967e+26,1.0563506e+26,36.376766,inf,-3.622374
999.0,-1.613196,-13.158633,,3.622374,400,-11.113164,19840.898,3.2077339e-09,999,-1.8868096,2881,-7.1632414,1.0013651e+27,3.6621403e-10,2881,,,-10.0,0.14999999,7336.652491807938,1.5,-28.385237,2878119,-1.0,6.8868093,34928.773,1.0563401e+26,36.376766,inf,-3.622374
999.0,-2.200432,-13.15898,,3.622374,400,-63.228283,19848.1,3.2088476e-09,999,-1.8869185,2882,-8.539183,1.0017127e+27,3.6595993e-10,2882,,,-10.0,0.14999999,7340.443360328674,1.5,-28.397448,2879118,-1.0,6.8869185,5.3184504e+25,1.0565143e+26,36.376766,inf,-3.622374
999.0,-2.252661,-13.1593275,,3.622374,400,-63.22863,19855.352,3.2099616e-09,999,-1.8870453,2883,-9.106111,1.0020567e+27,3.657061e-10,2883,,,-10.0,0.14999999,7344.100381612778,1.5,-28.409567,2880117,-1.0,6.8870454,3.469071e+26,1.0577073e+26,36.376766,inf,-3.622374
999.0,-2.037661,-13.159674,,3.622374,400,-63.228977,19862.39,3.21107e-09,999,-1.8870977,2884,-10.598357,1.0024046e+27,3.6545253e-10,2884,,,-10.0,0.14999999,7347.823281764984,1.5,-28.421728,2881116,-1.0,6.887098,8.470156e+26,1.0606341e+26,36.376766,inf,-3.622374
999.0,-2.1512744,-13.160021,,3.622374,400,-3.3333404,19869.541,3.212185e-09,999,-1.8871893,2885,-11.971462,1.00274885e+27,3.6519923e-10,2885,,,-10.0,0.14999999,7351.790048122406,1.5,-28.413155,2882115,-1.0,6.8871894,16.355227,1.0606212e+26,36.376766,inf,-3.622374
999.0,-1.8283899,-13.160367,,3.622374,400,-19.710367,19876.37,3.213294e-09,999,-1.8871688,2886,-9.4175415,1.003097e+27,3.6494618e-10,2886,,,-10.0,0.14999999,7355.179250955582,1.5,-28.410183,2883114,-1.0,6.887169,205708690.0,1.0606113e+26,36.376766,inf,-3.622374
999.0,-1.530006,-13.160713,,3.622374,400,-45.616573,19882.898,3.2144096e-09,999,-1.887045,2887,-11.660479,1.0034414e+27,3.6469344e-10,2887,,,-10.0,0.14999999,7358.8861293792725,1.5,-28.416262,2884113,-1.0,6.887045,2.0212698e+19,1.0606013e+26,36.376766,inf,-3.622374
999.0,-2.2273695,-13.16106,,3.622374,400,-4.96458,19890.127,3.2155256e-09,999,-1.8871629,2888,-11.2206545,1.003786e+27,3.6444092e-10,2888,,,-10.0,0.14999999,7362.633362770081,1.5,-28.408234,2885112,-1.0,6.887163,70.95399,1.0605916e+26,36.376766,inf,-3.622374
999.0,-1.7974507,-13.1614065,,3.622374,400,0.6417369,19896.924,3.216642e-09,999,-1.8871318,2889,-11.436349,1.0041345e+27,3.6418862e-10,2889,,,-10.0,0.14999999,7366.051421403885,1.5,-28.398212,2886111,-1.0,6.8871317,0.36372918,1.0605817e+26,36.376766,inf,-3.622374
999.0,-2.2513304,-13.161752,,3.622374,400,-0.71302766,19904.176,3.2177467e-09,999,-1.8872577,2890,-8.444176,1.0044793e+27,3.6393666e-10,2890,,,-10.0,0.14999999,7369.932318210602,1.5,-28.388754,2887110,-1.0,6.8872576,1.0944046,1.0605694e+26,36.376766,inf,-3.622374
999.0,-2.2450657,-13.162098,,3.622374,400,-63.2314,19911.42,3.2188638e-09,999,-1.8873816,2891,-9.492976,1.00482425e+27,3.6368494e-10,2891,,,-10.0,0.14999999,7373.904145479202,1.5,-28.400896,2888109,-1.0,6.8873816,3.1738435e+26,1.0616575e+26,36.376766,inf,-3.622374
999.0,-2.0520515,-13.162444,,3.622374,400,-52.148846,19918.473,3.2199814e-09,999,-1.8874387,2892,-9.510504,1.0051693e+27,3.6343348e-10,2892,,,-10.0,0.14999999,7377.904065132141,1.5,-28.409184,2889108,-1.0,6.887439,1.7231844e+22,1.0616483e+26,36.376766,inf,-3.622374
999.0,-2.654657,-13.162789,,3.622374,400,-63.1289,19926.127,3.2210872e-09,999,-1.8877038,2893,-10.474358,1.0055183e+27,3.6318223e-10,2893,,,-10.0,0.14999999,7381.909935474396,1.5,-28.421276,2890107,-1.0,6.887704,2.7602088e+26,1.0625903e+26,36.376766,inf,-3.622374
999.0,-2.1391876,-13.163136,,3.622374,400,-6.147901,19933.266,3.2222056e-09,999,-1.8877907,2894,-9.945044,1.00586354e+27,3.629313e-10,2894,,,-10.0,0.14999999,7385.79377579689,1.5,-28.41366,2891106,-1.0,6.8877907,270.71396,1.0625811e+26,36.376766,inf,-3.622374
999.0,-2.0873654,-13.163481,,3.622374,400,-26.142855,19940.354,3.223318e-09,999,-1.8878596,2895,-9.160799,1.00620894e+27,3.6268064e-10,2895,,,-10.0,0.14999999,7390.04211473465,1.5,-28.412952,2892105,-1.0,6.8878593,109088604000.0,1.0625717e+26,36.376766,inf,-3.622374
999.0,-1.2777475,-13.163826,,3.622374,400,-57.71466,19946.63,3.224431e-09,999,-1.8876489,2896,-12.864592,1.0065544e+27,3.624302e-10,2896,,,-10.0,0.14999999,7394.135627031326,1.5,-28.423159,2893104,-1.0,6.887649,1.6428085e+24,1.0625655e+26,36.376766,inf,-3.622374
999.0,-1.3904718,-13.164171,,3.622374,400,-63.233475,19953.021,3.2255445e-09,999,-1.8874772,2897,-9.74749,1.0069001e+27,3.6218004e-10,2897,,,-10.0,0.14999999,7398.552238941193,1.5,-28.435257,2894103,-1.0,6.887477,4.5782044e+26,1.0641368e+26,36.376766,inf,-3.622374
999.0,-1.3439181,-13.164516,,3.622374,400,-24.489307,19959.365,3.226658e-09,999,-1.8872896,2898,-10.528112,1.0072458e+27,3.619301e-10,2898,,,-10.0,0.14999999,7402.74742102623,1.5,-28.433979,2895102,-1.0,6.8872895,11878254000.0,1.06412515e+26,36.376766,inf,-3.622374
999.0,-2.4722703,-13.164862,,3.622374,400,-8.396937,19966.838,3.2277723e-09,999,-1.8874915,2899,-10.988972,1.0075917e+27,3.616805e-10,2899,,,-10.0,0.14999999,7406.628449678421,1.5,-28.427189,2896101,-1.0,6.887491,1330.7211,1.064116e+26,36.376766,inf,-3.622374
999.0,-2.1858397,-13.165207,,3.622374,400,1.4586787,19974.023,3.228887e-09,999,-1.8875945,2900,-11.966448,1.0079377e+27,3.6143105e-10,2900,,,-10.0,0.14999999,7410.728197097778,1.5,-28.41693,2897100,-1.0,6.887594,0.1312794,1.0641049e+26,36.376766,inf,-3.622374
999.0,-1.9717892,-13.165551,,3.622374,400,-17.755531,19980.996,3.2299956e-09,999,-1.8876234,2901,-13.612709,1.0082838e+27,3.6118195e-10,2901,,,-10.0,0.14999999,7415.010013103485,1.5,-28.413332,2898099,-1.0,6.8876233,29458302.0,1.0640932e+26,36.376766,inf,-3.622374
